,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date,migrated_from
1803,"['jquery', 'html', 'video', 'html5-video', 'detect']","{'account_id': 1023175, 'reputation': 13964, 'user_id': 1033027, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/b56ea1c43a4ecb1060ec8bcb8d2bce78?s=256&d=identicon&r=PG', 'display_name': 'Jules', 'link': 'https://stackoverflow.com/users/1033027/jules'}",True,39834,2,12,1359623902,1345385106,,12027092,CC BY-SA 3.0,https://stackoverflow.com/questions/12027092/detecting-html5-video-play-pause-state-with-jquery,Detecting HTML5 video play/pause state with jQuery,,12027475.0,,,,
1804,"['php', 'html']","{'account_id': 1739092, 'reputation': 475, 'user_id': 1591005, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4f416c1bd7e9c234623ecc96c6ae0add?s=256&d=identicon&r=PG', 'display_name': 'qalbiol', 'link': 'https://stackoverflow.com/users/1591005/qalbiol'}",False,4230,3,0,1359598854,1344877441,,11938936,CC BY-SA 3.0,https://stackoverflow.com/questions/11938936/paging-listed-files-from-a-directory,Paging listed files from a directory,,,,,,
1805,['html'],"{'account_id': 159095, 'reputation': 29847, 'user_id': 378170, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d6127700ce498547d1dac2a2e799f0fb?s=256&d=identicon&r=PG', 'display_name': 'MEM', 'link': 'https://stackoverflow.com/users/378170/mem'}",True,24517,6,8,1359571570,1346175632,1346176023.0,12164617,CC BY-SA 3.0,https://stackoverflow.com/questions/12164617/how-to-have-one-label-for-multiple-select-boxes,How to have one label for multiple select boxes?,,12166681.0,,,,
1806,"['javascript', 'html', 'safari']","{'account_id': 1322935, 'reputation': 75, 'user_id': 1268345, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e7169e08d454d764c0af92868571bee?s=256&d=identicon&r=PG', 'display_name': 'Harald', 'link': 'https://stackoverflow.com/users/1268345/harald'}",True,2262,1,1,1359538306,1345109016,1359538306.0,11984200,CC BY-SA 3.0,https://stackoverflow.com/questions/11984200/safari-fails-to-display-the-window-title-of-a-dynamically-created-page,Safari fails to display the window title of a dynamically created page,,14591534.0,,,,
1807,"['ipad', 'html', 'video', 'size', 'mobile-safari']","{'account_id': 1728237, 'reputation': 81, 'user_id': 1582433, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8428c084e80fc741deb41a495c1ead9d?s=256&d=identicon&r=PG', 'display_name': 'Kristof Gatter', 'link': 'https://stackoverflow.com/users/1582433/kristof-gatter'}",True,7974,1,4,1359477348,1344355319,,11849809,CC BY-SA 3.0,https://stackoverflow.com/questions/11849809/how-do-i-make-the-black-bars-on-the-side-of-an-html5-video-on-ipad-disappear,How do I make the black bars on the side of an HTML5 Video on iPad disappear?,,11866021.0,,,,
1808,"['css', 'button', 'css-float', 'html', 'zooming']","{'user_type': 'does_not_exist', 'display_name': 'user1545072'}",True,2989,2,1,1359472754,1344162048,,11815641,CC BY-SA 3.0,https://stackoverflow.com/questions/11815641/prevent-layout-breaking-in-zoom-in-zoom-out-of-the-browser-not-the-usual-div-t,prevent layout breaking in zoom-in/zoom-out of the browser - not the usual div thing,,14586196.0,,,,
1809,"['html', 'image', 'web', 'responsive-design']","{'account_id': 1549141, 'reputation': 255, 'user_id': 1441949, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/e963288937edc9fe8809b3d51cfce48b?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/1441949/dan'}",False,625,1,2,1359433401,1346316476,1348145056.0,12193127,CC BY-SA 3.0,https://stackoverflow.com/questions/12193127/responsive-image-replacement,Responsive Image Replacement,,,,,,
1810,"['javascript', 'html', 'google-plus']","{'account_id': 1782113, 'reputation': 1, 'user_id': 1624557, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9013126479b1ff48af2bae8db796bd8?s=256&d=identicon&r=PG', 'display_name': 'user1624557', 'link': 'https://stackoverflow.com/users/1624557/user1624557'}",False,350,1,0,1359321008,1345901888,1359321008.0,12122462,CC BY-SA 3.0,https://stackoverflow.com/questions/12122462/my-google-plus-one-button-is-showing-up-in-arabic-when-it-works-on-other-domains,My Google plus one button is showing up in Arabic when it works on other domains?,,,,,,
1811,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1049626, 'reputation': 2044, 'user_id': 1053868, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/b8001496b452b96b18197a38ff87a0d3?s=256&d=identicon&r=PG', 'display_name': 'Keith L.', 'link': 'https://stackoverflow.com/users/1053868/keith-l'}",True,525,1,2,1359070408,1346324469,1359070408.0,12195391,CC BY-SA 3.0,https://stackoverflow.com/questions/12195391/javascript-jquery-adding-linebreak-in-title-works-in-ie9-but-not-in-ie8,"javascript/jQuery: Adding linebreak in title -- works in IE9, but not in IE8",,12195491.0,,,,
1812,"['jquery', 'html', 'forms', 'flash', 'uploading']","{'account_id': 1115757, 'reputation': 11, 'user_id': 1105121, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/f13c8ae03f3c365c8c0da4212b09a820?s=256&d=identicon&r=PG', 'display_name': 'abelusmc', 'link': 'https://stackoverflow.com/users/1105121/abelusmc'}",False,159,1,0,1359044820,1345486466,1359043883.0,12042850,CC BY-SA 3.0,https://stackoverflow.com/questions/12042850/any-ideas-regarding-sending-a-html-form-with-a-flash-file-attachment-to-server,Any ideas regarding sending a HTML form with a flash file attachment to server?,,,,,,
1813,"['html', 'css', 'footer']","{'account_id': 1387242, 'reputation': 835, 'user_id': 1318988, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/81b27e3463ad849f57c91a341f0c917d?s=256&d=identicon&r=PG', 'display_name': 'zomboble', 'link': 'https://stackoverflow.com/users/1318988/zomboble'}",True,136,1,-2,1359011090,1343921831,1343926755.0,11781015,CC BY-SA 3.0,https://stackoverflow.com/questions/11781015/html-footer-not-moving,HTML footer not moving,,11781170.0,,,,
1814,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user1077685'}",True,1169,2,0,1358949272,1344611440,1358949272.0,11904508,CC BY-SA 3.0,https://stackoverflow.com/questions/11904508/this-should-be-simple-can-i-adjust-the-margin-bottom-of-an-individual-list-item,This should be simple. Can I adjust the margin-bottom of an individual list item?,,11904532.0,,,,
1815,"['javascript', 'jquery', 'html']","{'account_id': 1721150, 'reputation': 652, 'user_id': 1576961, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ca89a4e878a542a8f6987a0d8f436afd?s=256&d=identicon&r=PG', 'display_name': 'Pasan W.', 'link': 'https://stackoverflow.com/users/1576961/pasan-w'}",True,4128,4,1,1358865260,1344144674,1344146910.0,11814213,CC BY-SA 3.0,https://stackoverflow.com/questions/11814213/calling-javascript-function-from-html-doesnt-work,calling javascript function from html doesn&#39;t work,,11814220.0,,,,
1816,"['javascript', 'jquery', 'html', 'css', 'nivo-slider']","{'account_id': 1742302, 'reputation': 605, 'user_id': 1593357, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ec322c560ed7c509c5e96a4caf6ed77f?s=256&d=identicon&r=PG', 'display_name': 'Joel Jerushan', 'link': 'https://stackoverflow.com/users/1593357/joel-jerushan'}",True,1406,4,0,1358864804,1345092264,1345124030.0,11980846,CC BY-SA 3.0,https://stackoverflow.com/questions/11980846/nivo-slider-nivo-control-nav-margin,Nivo Slider Nivo-control Nav margin,,11980941.0,,,,
1817,"['javascript', 'android', 'html']","{'account_id': 1712490, 'reputation': 93, 'user_id': 1570222, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/61fdb5f4232207a9fd0bb59d7ddfccad?s=256&d=identicon&r=PG', 'display_name': 'user1570222', 'link': 'https://stackoverflow.com/users/1570222/user1570222'}",True,259,3,0,1358770234,1343972127,1343973547.0,11789836,CC BY-SA 3.0,https://stackoverflow.com/questions/11789836/java-script-function-not-working,Java Script function not working?,,11789882.0,,,,
1818,"['asp.net', 'css', 'internet-explorer', 'html']","{'account_id': 240365, 'reputation': 8544, 'user_id': 510558, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/KushB.jpg?s=256&g=1', 'display_name': 'Alaa', 'link': 'https://stackoverflow.com/users/510558/alaa'}",True,922,2,0,1358539067,1344979732,1345004280.0,11961024,CC BY-SA 3.0,https://stackoverflow.com/questions/11961024/div-background-not-showing-in-any-ie-before-v9,Div background not showing in any IE before V9,,11964580.0,,,,
1819,"['html', 'css', 'background-image', 'image']","{'account_id': 357922, 'reputation': 1233, 'user_id': 698379, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/4355f727b7a5d6d824420b2c8e71d5de?s=256&d=identicon&r=PG', 'display_name': 'C_K', 'link': 'https://stackoverflow.com/users/698379/c-k'}",True,242,3,1,1358433105,1343924880,1358433105.0,11781854,CC BY-SA 3.0,https://stackoverflow.com/questions/11781854/is-there-or-will-there-be-an-image-spriting-syntax-in-html,Is there (or will there be) an image spriting syntax in HTML?,,11782009.0,,,,
1820,"['javascript', 'jquery', 'html', 'center', 'vertical-alignment']","{'account_id': 1715704, 'reputation': 260, 'user_id': 1572809, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/289B3.jpg?s=256&g=1', 'display_name': 'mattroberts33', 'link': 'https://stackoverflow.com/users/1572809/mattroberts33'}",True,1010,2,1,1358283099,1343952026,,11787509,CC BY-SA 3.0,https://stackoverflow.com/questions/11787509/how-to-center-a-div-vertically-between-two-divs-jquery,How to center a div vertically between two div&#39;s? jQuery?,,11787769.0,,,,
1821,"['javascript', 'html', 'objective-c', 'xcode', 'uiwebview']","{'account_id': 1300945, 'reputation': 1429, 'user_id': 1250875, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/4c34b762debc7c9d6e4e049e5e85b8ed?s=256&d=identicon&r=PG', 'display_name': 'Sean Smyth', 'link': 'https://stackoverflow.com/users/1250875/sean-smyth'}",True,923,3,0,1358109247,1343757979,1343765672.0,11746333,CC BY-SA 3.0,https://stackoverflow.com/questions/11746333/im-getting-a-blank-screen-when-i-try-to-load-java-script-into-a-web-view,I&#39;m getting a blank screen when I try to load java script into a web view,,11782334.0,,,,
1822,"['html', 'vb6']","{'account_id': 1390602, 'reputation': 552, 'user_id': 1321534, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/1b789d4036a8b780225e2de8fb3dccf9?s=256&d=identicon&r=PG', 'display_name': 'David Peterson', 'link': 'https://stackoverflow.com/users/1321534/david-peterson'}",True,2377,3,0,1358100804,1346073396,1346074628.0,12142734,CC BY-SA 3.0,https://stackoverflow.com/questions/12142734/visual-basic-6-insert-multiline-text-into-a-html-file,Visual basic 6 insert multiline text into a html file,,12143438.0,,,,
1823,"['html', 'firefox', 'css', 'css-animations']","{'account_id': 20387, 'reputation': 31651, 'user_id': 48696, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4dbb1bdc0dbd895a640f3b6442df7a53?s=256&d=identicon&r=PG', 'display_name': 'Claudio Acciaresi', 'link': 'https://stackoverflow.com/users/48696/claudio-acciaresi'}",True,647,1,0,1358082416,1344216159,1344354095.0,11821553,CC BY-SA 3.0,https://stackoverflow.com/questions/11821553/css3-animation-under-firefox-14,CSS3 Animation under Firefox 14,,14303768.0,,,,
1824,"['javascript', 'jquery', 'html', 'marquee']","{'account_id': 1759339, 'reputation': 127, 'user_id': 1606869, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/0dd384068661df2a8f97d0b4f2c5569f?s=256&d=identicon&r=PG', 'display_name': 'US-Samurai', 'link': 'https://stackoverflow.com/users/1606869/us-samurai'}",False,1596,2,2,1357935086,1345686658,1345688587.0,12083708,CC BY-SA 3.0,https://stackoverflow.com/questions/12083708/this-seamless-marquee-style-kind-of-jitters-each-scroll,This seamless marquee style kind of jitters each scroll,,,,,,
1825,"['html', 'css', 'ebay-api']","{'account_id': 1626509, 'reputation': 121, 'user_id': 1501958, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/bd18bdd701af9f8f07cd7a2871227325?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/1501958/dan'}",True,978,1,0,1357861275,1344356262,,11850075,,https://stackoverflow.com/questions/11850075/how-to-remove-navigation-bar-on-ebay,How to remove navigation bar on eBay?,,11850250.0,1563103717.0,Not suitable for this site,,
1826,"['html', 'css', 'css-float', 'variable-width']","{'account_id': 12134, 'reputation': 10299, 'user_id': 23732, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/64963f8edb22a0c35b5f3f4fdba80b67?s=256&d=identicon&r=PG', 'display_name': 'Chris Johnson', 'link': 'https://stackoverflow.com/users/23732/chris-johnson'}",True,6439,3,5,1357823275,1345638900,1357823275.0,12073292,CC BY-SA 3.0,https://stackoverflow.com/questions/12073292/prevent-float-wrap-until-elements-have-reached-min-width,Prevent float wrap until elements have reached min-width,,12074376.0,,,,
1827,"['jquery', 'html', 'events', 'audio', 'jplayer']","{'account_id': 1794571, 'reputation': 45, 'user_id': 1634260, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61b95e3406d419c1b287017ca6fb38c5?s=256&d=identicon&r=PG', 'display_name': 'Jurager', 'link': 'https://stackoverflow.com/users/1634260/jurager'}",True,1724,1,1,1357815784,1346270912,,12185716,CC BY-SA 3.0,https://stackoverflow.com/questions/12185716/jplayer-on-loadcomplete-event,jPlayer on loadcomplete event,,14256415.0,,,,
1828,"['php', 'javascript', 'jquery', 'html']","{'account_id': 454287, 'reputation': 1619, 'user_id': 851753, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/ifXEC.jpg?s=256&g=1', 'display_name': 'Shane', 'link': 'https://stackoverflow.com/users/851753/shane'}",True,71,3,0,1357703789,1345074356,,11978872,CC BY-SA 3.0,https://stackoverflow.com/questions/11978872/how-can-you-add-jquery-file-based-on-existing-files-dynamically-with-javascript,How can you add jquery file based on existing files dynamically with javascript?,,11978973.0,,,,
1829,"['html', 'drag-and-drop', 'webdriver']","{'account_id': 1781072, 'reputation': 13, 'user_id': 7710691, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c6df724f50c671a753b9b091fbc635f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jingjing', 'link': 'https://stackoverflow.com/users/7710691/jingjing'}",False,3704,1,0,1357650242,1345848785,,12117640,CC BY-SA 3.0,https://stackoverflow.com/questions/12117640/selenium-webdriver-not-working-for-html5-drag-and-drop,Selenium WebDriver not working for Html5 drag and drop,,,,,,
1830,"['javascript', 'html', 'animation', 'canvas', 'rendering']","{'account_id': 1749030, 'reputation': 1392, 'user_id': 1598568, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/373928e3d048d0ec62102ae86228e4ce?s=256&d=identicon&r=PG', 'display_name': 'William Oliver', 'link': 'https://stackoverflow.com/users/1598568/william-oliver'}",True,1782,1,0,1357621460,1344961104,,11956577,CC BY-SA 3.0,https://stackoverflow.com/questions/11956577/pre-rendering-an-animation-on-a-canvas-in-javascript,Pre-Rendering an animation on a canvas in javascript,,,,,,
1831,"['html', 'firefox', 'css', 'filter', 'effect']","{'account_id': 204055, 'reputation': 2669, 'user_id': 452038, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/JSily.jpg?s=256&g=1', 'display_name': 'blfuentes', 'link': 'https://stackoverflow.com/users/452038/blfuentes'}",True,17639,2,1,1357507796,1345111053,,11984759,CC BY-SA 3.0,https://stackoverflow.com/questions/11984759/blur-effect-css3-firefoxlinux,Blur effect CSS3 Firefox(linux),,11984844.0,,,,
1832,"['python', 'django', 'html']","{'account_id': 135836, 'reputation': 16289, 'user_id': 338961, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/TE0mK.jpg?s=256&g=1', 'display_name': 'tamakisquare', 'link': 'https://stackoverflow.com/users/338961/tamakisquare'}",True,832,1,2,1357471543,1343861527,,11768728,CC BY-SA 3.0,https://stackoverflow.com/questions/11768728/django-detect-client-browser-support-of-html5,Django: Detect client browser support of HTML5,,11768757.0,,,,
1833,"['html', 'css', 'alignment', 'center']","{'account_id': 1704371, 'reputation': 529, 'user_id': 1563747, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/ff048d1b049fe9b431257e2a5fb54998?s=256&d=identicon&r=PG', 'display_name': 'Rob F', 'link': 'https://stackoverflow.com/users/1563747/rob-f'}",False,57,2,-1,1357418697,1344399777,1344404310.0,11857626,CC BY-SA 3.0,https://stackoverflow.com/questions/11857626/aligning-to-previous-centered-text,Aligning to previous centered text,,,,,,
1834,"['javascript', 'jquery', 'html', 'drag-and-drop', 'draggable']","{'account_id': 1702962, 'reputation': 261, 'user_id': 1562599, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/2cfa777cdbba27554ee15f5ce522f3f7?s=256&d=identicon&r=PG', 'display_name': 'Adnan Hussein', 'link': 'https://stackoverflow.com/users/1562599/adnan-hussein'}",True,564,1,0,1357384895,1345650702,,12076911,CC BY-SA 3.0,https://stackoverflow.com/questions/12076911/drag-drop-and-swap-not-working-smoothly,Drag-Drop and swap not working smoothly,,,,,,
1835,"['html', 'css']","{'account_id': 1600718, 'reputation': 533, 'user_id': 1481793, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/dbd2d0e9ee14d6f3c27810fecfa5f62a?s=256&d=identicon&r=PG', 'display_name': 'user1481793', 'link': 'https://stackoverflow.com/users/1481793/user1481793'}",True,7820,3,1,1357321262,1345120818,1345122638.0,11987339,CC BY-SA 3.0,https://stackoverflow.com/questions/11987339/changing-image-on-hover-using-css,Changing image on hover using css,,,,,,
1836,"['java', 'javascript', 'html', 'applet']","{'account_id': 1744405, 'reputation': 28130, 'user_id': 1594933, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/c79e2c2fc783083a98e4d515b091edfe?s=256&d=identicon&r=PG', 'display_name': 'gontard', 'link': 'https://stackoverflow.com/users/1594933/gontard'}",True,898,4,7,1357311428,1345633449,1347955255.0,12071680,CC BY-SA 3.0,https://stackoverflow.com/questions/12071680/move-an-applet-without-reloading-it,Move an applet without reloading it,,,,,,
1837,"['javascript', 'asp.net', 'html']","{'account_id': 51509, 'reputation': 26037, 'user_id': 153923, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/804ed3e25812ea0309fd07bc42bf09c2?s=256&d=identicon&r=PG', 'display_name': 'jp2code', 'link': 'https://stackoverflow.com/users/153923/jp2code'}",True,2297,2,1,1357293770,1344979173,1345047316.0,11960909,CC BY-SA 3.0,https://stackoverflow.com/questions/11960909/onfocus-onblur-with-asp-net,OnFocus OnBlur with ASP.NET,,14154936.0,,,,
1838,"['javascript', 'jquery', 'html', 'spring-security', 'basic-authentication']","{'account_id': 1274900, 'reputation': 2054, 'user_id': 1230359, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/OpF9v.png?s=256&g=1', 'display_name': 'Swapnil Godambe', 'link': 'https://stackoverflow.com/users/1230359/swapnil-godambe'}",True,1419,2,3,1357284644,1345444394,1345460518.0,12033167,CC BY-SA 3.0,https://stackoverflow.com/questions/12033167/basic-authentication-in-spring-security-authentication-failure-message,Basic Authentication in Spring Security( authentication failure message),,14152986.0,,,,
1839,"['html', 'accelerometer', 'sensors', 'gyroscope']","{'account_id': 1694089, 'reputation': 21, 'user_id': 1555869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/891fbd0d96cf8e43f552ab3a7176eda3?s=256&d=identicon&r=PG', 'display_name': 'user1555869', 'link': 'https://stackoverflow.com/users/1555869/user1555869'}",False,378,1,0,1356959833,1343757757,,11746275,CC BY-SA 3.0,https://stackoverflow.com/questions/11746275/html5-page-which-returns-sensor-data-from-iphone-to-server,HTML5 page which returns sensor data from iPhone to server,,,,,,
1840,"['javascript', 'jquery', 'html', 'scroll', 'parallax']","{'account_id': 852396, 'reputation': 995, 'user_id': 1532871, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/e6eacccb6123db94de86ab792060780c?s=256&d=identicon&r=PG', 'display_name': 'matt', 'link': 'https://stackoverflow.com/users/1532871/matt'}",True,28043,5,9,1356880280,1345218338,1345825996.0,12008950,CC BY-SA 3.0,https://stackoverflow.com/questions/12008950/html5-javascript-parallax-effect-on-single-elements-div-tags,HTML5 / Javascript Parallax Effect on single elements / div tags?,,12113758.0,,,,
1841,"['html', 'forms', 'fragment-identifier']","{'account_id': 89726, 'reputation': 50791, 'user_id': 247372, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/PYKeq.jpg?s=256&g=1', 'display_name': 'Rudie', 'link': 'https://stackoverflow.com/users/247372/rudie'}",True,276,1,0,1356824591,1345759796,1345830205.0,12100714,CC BY-SA 3.0,https://stackoverflow.com/questions/12100714/focus-on-footer-form-with-hash-fragment-keeps-hash-after-successful-submit,Focus on footer form with hash/fragment keeps hash after successful submit,,14086952.0,,,,
1842,"['php', 'codeigniter', 'html']","{'account_id': 334168, 'reputation': 1571, 'user_id': 660423, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9417c13695a862e6b5dce87a31d3f208?s=256&d=identicon&r=PG', 'display_name': 'nencor', 'link': 'https://stackoverflow.com/users/660423/nencor'}",True,7694,2,0,1356814778,1345862912,1356814778.0,12118741,,https://stackoverflow.com/questions/12118741/how-to-load-page-in-div-for-codeigniter,How to load page in div for CodeIgniter,,12120753.0,1345918549.0,not a real question,,
1843,"['html', 'css']","{'account_id': 242365, 'reputation': 6063, 'user_id': 513828, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/GmLvo.jpg?s=256&g=1', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/513828/dave'}",True,5101,1,0,1356641764,1345320257,,12021866,CC BY-SA 3.0,https://stackoverflow.com/questions/12021866/why-is-there-extra-space-on-the-bottom-of-page,Why is there extra space on the bottom of page?,,12021895.0,,,,
1844,"['java', 'javascript', 'html', 'user-interface', 'desktop']","{'account_id': 419354, 'reputation': 305, 'user_id': 796477, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/0a4967f26d6409c0c499275a84f2416d?s=256&d=identicon&r=PG', 'display_name': 'Ramy', 'link': 'https://stackoverflow.com/users/796477/ramy'}",True,2529,1,6,1356549361,1343902377,,11775377,CC BY-SA 3.0,https://stackoverflow.com/questions/11775377/java-desktop-app-gui-in-html5-js,java desktop app gui in html5/JS,,11775599.0,,,,
1845,"['javascript', 'iphone', 'html', 'cordova', 'ibm-mobilefirst']","{'account_id': 932077, 'reputation': 877, 'user_id': 961763, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ecc168572c08021acd083caa849f727b?s=256&d=identicon&r=PG', 'display_name': 'Creights', 'link': 'https://stackoverflow.com/users/961763/creights'}",True,1612,3,0,1356543639,1343918291,,11779803,CC BY-SA 3.0,https://stackoverflow.com/questions/11779803/how-do-i-use-phonegap-with-worklight,How do I use PhoneGap with Worklight?,,11928702.0,,,,
1846,"['html', 'css']","{'account_id': 1258823, 'reputation': 517, 'user_id': 1217696, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/ac92594de3993aefb09f538cb2d4559f?s=256&d=identicon&r=PG', 'display_name': 'Kamlesh', 'link': 'https://stackoverflow.com/users/1217696/kamlesh'}",True,1783,1,2,1356375950,1346154628,1356375950.0,12158667,CC BY-SA 3.0,https://stackoverflow.com/questions/12158667/absolute-div-scroll-in-scrollable-div,Absolute div scroll in scrollable div,,12159191.0,,,,
1847,"['php', 'html']","{'account_id': 1252034, 'reputation': 35, 'user_id': 1212263, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/7caae8468ef2586d42bd63d8f8560ffe?s=256&d=identicon&r=PG', 'display_name': 'Gary Waudby', 'link': 'https://stackoverflow.com/users/1212263/gary-waudby'}",True,8098,2,0,1356364471,1343748778,1356364471.0,11743724,CC BY-SA 3.0,https://stackoverflow.com/questions/11743724/creating-a-html-table-from-a-text-file-in-php,Creating a html table from a text file in PHP,,,,,,
1848,"['javascript', 'jquery', 'html']","{'account_id': 1569240, 'reputation': 71, 'user_id': 1457321, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4f5b1221c3dd4b6c99eccf9f0cb08599?s=256&d=identicon&r=PG', 'display_name': 'kevin de groof', 'link': 'https://stackoverflow.com/users/1457321/kevin-de-groof'}",True,3392,2,1,1356342048,1345034224,1345034575.0,11969374,CC BY-SA 3.0,https://stackoverflow.com/questions/11969374/jquery-lightbox-me-multiple-links-same-popup,jQuery Lightbox Me - Multiple links same popup,,11969552.0,,,,
1849,"['php', 'html', 'include']","{'account_id': 1701551, 'reputation': 905, 'user_id': 1561469, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/YFWJt.png?s=256&g=1', 'display_name': 'crazyloonybin', 'link': 'https://stackoverflow.com/users/1561469/crazyloonybin'}",True,255,3,0,1356279061,1346085993,1346086593.0,12146092,CC BY-SA 3.0,https://stackoverflow.com/questions/12146092/php-code-included-in-html-wont-update,PHP code included in HTML won&#39;t update,,12146427.0,,,,
1850,"['android', 'html', 'cordova', 'html5-audio']","{'account_id': 1738835, 'reputation': 9, 'user_id': 1590801, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b0e892f43ddbe24d507ff25076bf58d?s=256&d=identicon&r=PG', 'display_name': 'user1590801', 'link': 'https://stackoverflow.com/users/1590801/user1590801'}",False,885,4,0,1356138666,1345121151,,11987440,CC BY-SA 3.0,https://stackoverflow.com/questions/11987440/why-audio-dont-work-in-html-5-using-gingerbread-android-in-eclipse,why audio don&#39;t work in html 5 using gingerbread android in eclipse,,,,,,
1851,"['html', 'css']","{'account_id': 78421, 'reputation': 18213, 'user_id': 223201, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e534be3ef3e78d2223fc6905d98b9be3?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/223201/tom'}",True,6142,2,6,1356126015,1344018405,1356126015.0,11801266,CC BY-SA 3.0,https://stackoverflow.com/questions/11801266/chevron-style-nav-bar-in-css-browser-scaling-problems,&quot;chevron&quot; style nav bar in CSS &amp; browser scaling problems,,11804099.0,,,,
