,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
2232,"['html', 'google-apps-script', 'web-applications']","{'account_id': 1569977, 'reputation': 31, 'user_id': 1457878, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/13bf615293fb590036c3db4299aac2d9?s=256&d=identicon&r=PG', 'display_name': 'Orophen', 'link': 'https://stackoverflow.com/users/1457878/orophen'}",True,452,54818444.0,1,0,1550797503,1550792617,1550797381.0,54817956,CC BY-SA 4.0,https://stackoverflow.com/questions/54817956/google-apps-script-html-template-returning-empty-values,Google apps script html template returning empty values,,,,,
2233,"['javascript', 'php', 'html', 'wordpress']","{'account_id': 10245052, 'reputation': 23, 'user_id': 7561095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/474c30d225aea1fcb9fd916fb8d6f64f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Edward Danilyuk', 'link': 'https://stackoverflow.com/users/7561095/edward-danilyuk'}",False,234,,1,0,1550796899,1550795037,1550796899.0,54818240,CC BY-SA 4.0,https://stackoverflow.com/questions/54818240/how-can-i-display-a-search-form-based-on-a-selected-value,How can I display a search form based on a selected value,,,,,
2234,"['javascript', 'html', 'css', 'bootstrap-4', 'nav']","{'account_id': 15347747, 'reputation': 9, 'user_id': 11072584, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/008cb1495aef36431611df543085cc18?s=256&d=identicon&r=PG&f=1', 'display_name': 'ispitinmyspittoon', 'link': 'https://stackoverflow.com/users/11072584/ispitinmyspittoon'}",True,2577,,1,0,1550795936,1550794386,,54818157,CC BY-SA 4.0,https://stackoverflow.com/questions/54818157/using-bootstrap-dropdown-submenus,using bootstrap dropdown submenus,,,,,
2235,"['javascript', 'jquery', 'html', 'polymer-3.x', 'lit-element']","{'account_id': 5169843, 'reputation': 273, 'user_id': 4138732, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bIAfI.jpg?s=256&g=1', 'display_name': 'DRW', 'link': 'https://stackoverflow.com/users/4138732/drw'}",False,655,,1,0,1550794496,1550624485,,54777263,CC BY-SA 4.0,https://stackoverflow.com/questions/54777263/form-not-being-hidden-on-page-for-a-lit-element-application,form not being hidden on page for a lit-element application,,,,,
2236,"['html', 'css', 'd3.js']","{'account_id': 3074555, 'reputation': 6750, 'user_id': 2769240, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://www.gravatar.com/avatar/1501f510275875ae7ac437f758de28e8?s=256&d=identicon&r=PG', 'display_name': 'Baktaawar', 'link': 'https://stackoverflow.com/users/2769240/baktaawar'}",True,382,,1,2,1550792966,1550777205,1550792966.0,54814726,CC BY-SA 4.0,https://stackoverflow.com/questions/54814726/changing-the-size-of-arrow-boxes-of-the-sunburst-visualization,Changing the size of arrow boxes of the sunburst visualization,,,,,
2237,"['php', 'html', 'wordpress', 'woocommerce', 'payment-gateway']","{'account_id': 15273013, 'reputation': 53, 'user_id': 11091405, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-N0quCF8MsRA/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOgY3nNotaSlbjhpbd3V7Vh6YkJuw/mo/photo.jpg?sz=256', 'display_name': 'Henry Wyrick', 'link': 'https://stackoverflow.com/users/11091405/henry-wyrick'}",False,60,,0,2,1550792660,1550770757,1550792660.0,54813134,CC BY-SA 4.0,https://stackoverflow.com/questions/54813134/woocommerce-custom-payment-gateway-with-ejunkie,WooCommerce custom payment gateway with eJunkie,,,,,
2238,"['javascript', 'jquery', 'html', 'date']","{'account_id': 6597861, 'reputation': 7409, 'user_id': 5097027, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/YqLt4.jpg?s=256&g=1', 'display_name': 'NarendraR', 'link': 'https://stackoverflow.com/users/5097027/narendrar'}",True,953,54782640.0,2,0,1550792253,1550652643,1550653387.0,54782211,CC BY-SA 4.0,https://stackoverflow.com/questions/54782211/how-to-filter-date-using-javascript,How to filter date using javaScript?,,,,,
2239,"['html', 'css', 'css-animations', 'keyframe']","{'account_id': 1481336, 'reputation': 105, 'user_id': 1390648, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/48895faa056df48e42454bd0b59cefb1?s=256&d=identicon&r=PG', 'display_name': 'R-G', 'link': 'https://stackoverflow.com/users/1390648/r-g'}",True,93,54817121.0,1,3,1550792190,1550787305,1550788362.0,54817070,CC BY-SA 4.0,https://stackoverflow.com/questions/54817070/hover-after-css-animation,Hover after CSS animation,,,,,
2240,"['html', 'css', 'email', 'outlook']","{'account_id': 13805165, 'reputation': 226, 'user_id': 9964255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cda47a6543c230cdc43369430e8b301?s=256&d=identicon&r=PG&f=1', 'display_name': 'OneAdamTwelve', 'link': 'https://stackoverflow.com/users/9964255/oneadamtwelve'}",True,54,,1,0,1550791664,1550790986,,54817740,CC BY-SA 4.0,https://stackoverflow.com/questions/54817740/simple-email-css-displaying-different-than-in-browser,Simple Email CSS displaying different than in Browser,,,,,
2241,"['html', 'css']","{'account_id': 14455946, 'reputation': 11, 'user_id': 11098643, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2bdb856025ba059aa5606d3a9bfaa2e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'MJA_SHP', 'link': 'https://stackoverflow.com/users/11098643/mja-shp'}",False,109,,2,0,1550790396,1550789992,1550790051.0,54817571,CC BY-SA 4.0,https://stackoverflow.com/questions/54817571/change-height-in-an-element,Change height in an element,,,,,
2242,"['html', 'css']","{'account_id': 15161390, 'reputation': 47, 'user_id': 10940346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fff1b43d2519fdccfe125ef1d48a7641?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sves100', 'link': 'https://stackoverflow.com/users/10940346/sves100'}",True,1048,54817630.0,1,1,1550790377,1550788972,1550789845.0,54817405,CC BY-SA 4.0,https://stackoverflow.com/questions/54817405/hover-zoom-on-image-in-a-table,hover zoom on image in a table,,,,,
2243,"['html', 'css', 'css-transitions']","{'account_id': 3710600, 'reputation': 7756, 'user_id': 3088045, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/N7VDG.jpg?s=256&g=1', 'display_name': 'Kamafeather', 'link': 'https://stackoverflow.com/users/3088045/kamafeather'}",True,47,,1,0,1550789653,1550681357,1550682530.0,54791477,CC BY-SA 4.0,https://stackoverflow.com/questions/54791477/transition-an-element-after-reintroducing-it-into-the-flow,Transition an element after reintroducing it into the flow,,,,,
2244,"['javascript', 'html']","{'account_id': 15343772, 'reputation': 1, 'user_id': 11069911, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2247038882015339/picture?type=large', 'display_name': 'Olle Burman', 'link': 'https://stackoverflow.com/users/11069911/olle-burman'}",False,242,,3,0,1550789602,1550454406,1550457328.0,54739417,CC BY-SA 4.0,https://stackoverflow.com/questions/54739417/my-variables-wont-save-in-the-array-they-get-replaced-help-me,"My variables wont save in the array, they get replaced? help me",,,,,
2245,"['javascript', 'jquery', 'html', 'django']","{'account_id': 10319091, 'reputation': 83, 'user_id': 7612569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05c6a60f62b4177c9a881ac85b02acb3?s=256&d=identicon&r=PG&f=1', 'display_name': 'ched', 'link': 'https://stackoverflow.com/users/7612569/ched'}",False,713,,1,1,1550788967,1550763853,1550771782.0,54810958,CC BY-SA 4.0,https://stackoverflow.com/questions/54810958/what-is-the-correct-way-to-include-a-script-in-html,what is the correct way to include a script in html,,,,,
2246,"['php', 'html', 'sql', 'mysqli']","{'account_id': 15383118, 'reputation': 1, 'user_id': 11097980, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-x402It1MnY8/AAAAAAAAAAI/AAAAAAAAFdQ/R2lEt6hKTIM/photo.jpg?sz=256', 'display_name': 'Emir Sijamija', 'link': 'https://stackoverflow.com/users/11097980/emir-sijamija'}",False,32,,2,-2,1550788224,1550779000,,54815246,CC BY-SA 4.0,https://stackoverflow.com/questions/54815246/how-to-create-a-dropdown-menu-that-uses-php-to-delete-rows-from-database,How to create a dropdown menu that uses PHP to delete rows from database?,,,,,
2247,"['html', 'css']","{'account_id': 247912, 'reputation': 3166, 'user_id': 522962, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c77cd63cb8f567c1ffefca8e78f2c605?s=256&d=identicon&r=PG&f=1', 'display_name': 'user_78361084', 'link': 'https://stackoverflow.com/users/522962/user-78361084'}",True,733,54816896.0,2,8,1550788066,1550786179,1550786800.0,54816830,CC BY-SA 4.0,https://stackoverflow.com/questions/54816830/how-do-i-not-underline-an-element-in-a-link,How do I not underline an element in a link?,,,,,
2248,"['javascript', 'html', 'json', 'api']","{'account_id': 7882468, 'reputation': 27, 'user_id': 5955908, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-LEw9CSeeh0A/AAAAAAAAAAI/AAAAAAAAAIY/rEvbU7rwTnw/photo.jpg?sz=256', 'display_name': 'bryan zamora', 'link': 'https://stackoverflow.com/users/5955908/bryan-zamora'}",False,38,,1,0,1550787888,1550787518,,54817104,CC BY-SA 4.0,https://stackoverflow.com/questions/54817104/how-can-i-prevent-the-content-from-being-reloaded-when-they-click-back-on-the-br,How can I prevent the content from being reloaded when they click Back on the browser?,,,,,
2249,"['javascript', 'html', 'css', 'cross-browser']","{'account_id': 10844667, 'reputation': 1233, 'user_id': 7974647, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/3Ul5F.jpg?s=256&g=1', 'display_name': 'Lumos', 'link': 'https://stackoverflow.com/users/7974647/lumos'}",False,166,,0,0,1550787612,1550786252,1550787612.0,54816848,CC BY-SA 4.0,https://stackoverflow.com/questions/54816848/html-table-can-only-be-displayed-in-chrome-but-not-safari,HTML table can only be displayed in Chrome but not Safari,,,,,
2250,"['html', 'css', 'css-multicolumn-layout']","{'account_id': 12113718, 'reputation': 1283, 'user_id': 8849187, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/CG7HH.jpg?s=256&g=1', 'display_name': 'Mikel Wohlschlegel', 'link': 'https://stackoverflow.com/users/8849187/mikel-wohlschlegel'}",True,1380,54796859.0,2,2,1550787486,1550691015,1550692071.0,54793928,CC BY-SA 4.0,https://stackoverflow.com/questions/54793928/split-table-into-css-columns-issue-in-firefox,"Split table into css columns, issue in Firefox",,,,,
2251,"['javascript', 'html', 'arrays', 'animation', 'addeventlistener']","{'account_id': 12185730, 'reputation': 87, 'user_id': 8895625, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1698214173544883/picture?type=large', 'display_name': 'Gytis Dokšas', 'link': 'https://stackoverflow.com/users/8895625/gytis-dok%c5%a1as'}",True,85,54816951.0,1,0,1550786790,1550786320,1550786790.0,54816862,,https://stackoverflow.com/questions/54816862/addeventlistener-and-value-decrement-inside-of-array-issues,addEventListener and value decrement inside of array issues,1550786754.0,Duplicate,,,
2252,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user10432832'}",True,65,54816655.0,2,0,1550785372,1550784354,1550785372.0,54816455,,https://stackoverflow.com/questions/54816455/how-can-i-align-the-top-navigation-bar-completely-to-the-top-left,How can I align the top navigation bar completely to the top left?,1550785550.0,Duplicate,,,
2253,"['javascript', 'html', 'iframe', 'custom-element']","{'account_id': 15349008, 'reputation': 65, 'user_id': 11073399, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-rlPizwz2SpA/AAAAAAAAAAI/AAAAAAAAACI/eruUZzcdhXA/photo.jpg?sz=256', 'display_name': 'Ra&#250;l Arturo Ch&#225;vez Sarmiento', 'link': 'https://stackoverflow.com/users/11073399/ra%c3%bal-arturo-ch%c3%a1vez-sarmiento'}",True,1740,54735547.0,3,4,1550785217,1550387939,1550779411.0,54731036,CC BY-SA 4.0,https://stackoverflow.com/questions/54731036/create-custom-elements-in-iframe,create custom elements in iframe,,,,,
2254,"['javascript', 'html', 'canvas', 'html5-canvas']","{'account_id': 9199256, 'reputation': 2031, 'user_id': 6836871, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/YyMCy.jpg?s=256&g=1', 'display_name': 'ndsvw', 'link': 'https://stackoverflow.com/users/6836871/ndsvw'}",True,329,54815749.0,3,0,1550785181,1550779855,1550785181.0,54815458,CC BY-SA 4.0,https://stackoverflow.com/questions/54815458/how-to-solve-problems-with-odd-numbers-as-html-canvas-size,How to solve problems with odd numbers as HTML-canvas size?,,,,,
2255,"['javascript', 'html', 'css']","{'account_id': 15383509, 'reputation': 1, 'user_id': 11098256, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-BYi3doOV41w/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOOpXgL5YbheJf378xoVRBrz9gnzA/mo/photo.jpg?sz=256', 'display_name': 'survive ', 'link': 'https://stackoverflow.com/users/11098256/survive'}",True,25,,1,0,1550784930,1550784399,,54816474,CC BY-SA 4.0,https://stackoverflow.com/questions/54816474/hiding-sections-with-javascript-not-working,hiding sections with javascript not working,,,,,
2256,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user11098230'}",True,209,54816229.0,1,1,1550783265,1550782520,1550782691.0,54816077,CC BY-SA 4.0,https://stackoverflow.com/questions/54816077/how-can-make-so-css-doesnt-move-the-whole-page-when-i-hover-over-a-word,How can make so css doesn&#39;t move the whole page when I hover over a word?,,,,,
2257,"['javascript', 'php', 'html']","{'account_id': 9682440, 'reputation': 369, 'user_id': 7183609, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ebef960068dd428fcecfc845e0b8911?s=256&d=identicon&r=PG&f=1', 'display_name': 'wes', 'link': 'https://stackoverflow.com/users/7183609/wes'}",True,134,54816127.0,2,0,1550782745,1550781064,,54815729,CC BY-SA 4.0,https://stackoverflow.com/questions/54815729/pass-var-to-bootstrap-modal-where-php-will-use-this-value,pass var to bootstrap modal where php will use this value,,,,,
2258,"['php', 'html', 'css', 'mpdf', 'html-to-pdf']","{'account_id': 8514249, 'reputation': 140, 'user_id': 8431359, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KI12iZ5XpzY/AAAAAAAAAAI/AAAAAAAABoI/2nH9-Y5La1o/photo.jpg?sz=256', 'display_name': 'Hema D.', 'link': 'https://stackoverflow.com/users/8431359/hema-d'}",True,2828,54804927.0,1,0,1550782477,1550614776,1550782477.0,54775804,CC BY-SA 4.0,https://stackoverflow.com/questions/54775804/a-problem-with-rendering-css-on-mpdf-php,A problem with rendering CSS on mPDF - PHP,,,,,
2259,"['javascript', 'jquery', 'html', 'twig']","{'account_id': 14791824, 'reputation': 1087, 'user_id': 10682528, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e973bb571123a2b569ad5b1dbaf4c289?s=256&d=identicon&r=PG&f=1', 'display_name': 'd1596', 'link': 'https://stackoverflow.com/users/10682528/d1596'}",True,876,54796971.0,1,0,1550782447,1550699468,1550782447.0,54795788,CC BY-SA 4.0,https://stackoverflow.com/questions/54795788/javascript-not-triggering-on-modal-open-with-twig-template,Javascript not triggering on modal open with Twig Template,,,,,
2260,"['html', 'css']","{'account_id': 7293553, 'reputation': 512, 'user_id': 5559197, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/Ohja8.jpg?s=256&g=1', 'display_name': 'Yasir Khan', 'link': 'https://stackoverflow.com/users/5559197/yasir-khan'}",True,648,54816007.0,2,0,1550782233,1550781154,1550782164.0,54815752,CC BY-SA 4.0,https://stackoverflow.com/questions/54815752/scroll-right-side-div-in-a-parent-container,Scroll right side div in a parent container,,,,,
2261,"['html', 'css', 'web']","{'account_id': 15382879, 'reputation': 1, 'user_id': 11097810, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2580452738636575/picture?type=large', 'display_name': 'Josh Oladunni', 'link': 'https://stackoverflow.com/users/11097810/josh-oladunni'}",False,417,,1,0,1550781864,1550781330,1550781864.0,54815789,CC BY-SA 4.0,https://stackoverflow.com/questions/54815789/why-has-this-link-turned-purple-and-lost-its-styling-properties,Why has this link turned purple and lost its styling properties?,,,,,
2262,"['php', 'html']","{'account_id': 15155292, 'reputation': 21, 'user_id': 10936310, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1bc6e43151f983fa965861dcdd0b3d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'max514', 'link': 'https://stackoverflow.com/users/10936310/max514'}",False,942,,1,2,1550781467,1550777745,1550779145.0,54814896,,https://stackoverflow.com/questions/54814896/php-function-error-in-generating-directory-tree-as-a-nested-html-list,PHP function error in generating directory tree as a nested html list,1550781574.0,Duplicate,,,
2263,"['python', 'html', 'css', 'flask', 'apache2']","{'account_id': 15370987, 'reputation': 1, 'user_id': 11089023, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-O8W2Jm-ApOw/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNdBdYQjrVbqa5YXLo4vea7w28IPg/mo/photo.jpg?sz=256', 'display_name': 'Bartek Szywała', 'link': 'https://stackoverflow.com/users/11089023/bartek-szywa%c5%82a'}",False,309,,1,0,1550779971,1550654754,,54782861,CC BY-SA 4.0,https://stackoverflow.com/questions/54782861/apache2-flask-app-css-files-cant-be-found,apache2 flask app css files cant be found?,,,,,
2264,"['jquery', 'html', 'css']","{'account_id': 6633330, 'reputation': 95, 'user_id': 5121296, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FnlYGN6P024/AAAAAAAAAAI/AAAAAAAAABw/xb4BMBInkqo/photo.jpg?sz=256', 'display_name': 'Jeffrey Y.', 'link': 'https://stackoverflow.com/users/5121296/jeffrey-y'}",True,75,,1,1,1550779602,1550613381,,54775562,CC BY-SA 4.0,https://stackoverflow.com/questions/54775562/how-to-implement-continuous-parallax-like-this,How to implement continuous parallax like this?,,,,,
2265,"['javascript', 'html', 'chart.js']","{'account_id': 10877220, 'reputation': 422, 'user_id': 7997309, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qri3X.jpg?s=256&g=1', 'display_name': 'K.Haydock', 'link': 'https://stackoverflow.com/users/7997309/k-haydock'}",True,12345,54814983.0,1,8,1550779533,1550777692,,54814885,CC BY-SA 4.0,https://stackoverflow.com/questions/54814885/using-chart-js-the-x-axis-labels-are-not-all-showing,Using Chart.js - The X axis labels are not all showing,,,,,
2266,"['jquery', 'html', 'countdown']","{'account_id': 11450960, 'reputation': 65, 'user_id': 9231814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc593857de83a9d90f467df3e40474a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Слава Мельников', 'link': 'https://stackoverflow.com/users/9231814/%d0%a1%d0%bb%d0%b0%d0%b2%d0%b0-%d0%9c%d0%b5%d0%bb%d1%8c%d0%bd%d0%b8%d0%ba%d0%be%d0%b2'}",True,145,54741741.0,1,2,1550779128,1550460092,1550779128.0,54740050,CC BY-SA 4.0,https://stackoverflow.com/questions/54740050/how-to-specify-hours-for-jquery-countdown,how to specify hours for jQuery Countdown,,,,,
2267,"['javascript', 'jquery', 'html', 'css']","{'account_id': 312639, 'reputation': 1961, 'user_id': 626819, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/le2jb.png?s=256&g=1', 'display_name': 'heyred', 'link': 'https://stackoverflow.com/users/626819/heyred'}",True,18,,1,-2,1550779072,1550778556,,54815130,,https://stackoverflow.com/questions/54815130/change-a-ul-to-select-when-going-from-desktop-to-mobile,Change a ul to select when going from desktop to mobile,1550824305.0,Needs more focus,,,
2268,"['javascript', 'html', 'toggle']","{'account_id': 10866643, 'reputation': 103, 'user_id': 7989788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/410da3b8374e29eb4d85ae57f46d7732?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jake', 'link': 'https://stackoverflow.com/users/7989788/jake'}",True,566,54815252.0,1,0,1550779026,1550778429,,54815091,CC BY-SA 4.0,https://stackoverflow.com/questions/54815091/how-to-toggle-an-element-with-a-specific-class-while-having-other-classes,How to toggle an element with a specific class while having other classes,,,,,
2269,"['javascript', 'html']","{'account_id': 15343368, 'reputation': 9, 'user_id': 11069650, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-o-eWIgcUsa4/AAAAAAAAAAI/AAAAAAAAACI/rad3Ml_NQVw/photo.jpg?sz=256', 'display_name': 'TheSINGHVlogs', 'link': 'https://stackoverflow.com/users/11069650/thesinghvlogs'}",True,22,,1,0,1550778964,1550775499,1550778964.0,54814330,CC BY-SA 4.0,https://stackoverflow.com/questions/54814330/javascript-not-reading-value-from-a-radio-button-hidden-box,Javascript not reading value from a radio button &amp; hidden box,,,,,
2270,"['javascript', 'jquery', 'html', 'css']","{'account_id': 4939641, 'reputation': 586, 'user_id': 3976752, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Haox', 'link': 'https://stackoverflow.com/users/3976752/haox'}",True,18,54815179.0,1,0,1550778740,1550776566,1550778150.0,54814570,CC BY-SA 4.0,https://stackoverflow.com/questions/54814570/how-associate-slidetoggle-with-an-animated-and-automatic-scroll-to-a-reach-the-m,How associate slideToggle with an animated and automatic scroll to a reach the matching DIV?,,,,,
2271,"['html', 'css', 'header', 'nav']","{'account_id': 8402489, 'reputation': 9, 'user_id': 6307144, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-K-UYO2awV88/AAAAAAAAAAI/AAAAAAAAABE/amFglTQG-u8/photo.jpg?sz=256', 'display_name': 'Giorgio Iachini', 'link': 'https://stackoverflow.com/users/6307144/giorgio-iachini'}",False,44,,2,0,1550777686,1550769861,1550771960.0,54812884,,https://stackoverflow.com/questions/54812884/how-to-center-navigation-bar-with-logo,How to center navigation bar with logo?,1550777675.0,Duplicate,,,
2272,"['javascript', 'jquery', 'html', 'css', 'drop-down-menu']","{'account_id': 1127585, 'reputation': 1859, 'user_id': 1114465, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/422d1bf1bbe6494156963f01ae0e619b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/1114465/mike'}",False,2764,,2,1,1550777627,1550775931,1550777627.0,54814443,CC BY-SA 4.0,https://stackoverflow.com/questions/54814443/fixing-navbar-sub-menus-from-going-off-screen,Fixing navbar sub-menus from going off-screen,,,,,
2273,"['html', 'css', 'inline']","{'account_id': 6570595, 'reputation': 2567, 'user_id': 5078765, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/4zU9N.jpg?s=256&g=1', 'display_name': 'ADJenks', 'link': 'https://stackoverflow.com/users/5078765/adjenks'}",False,56,,0,2,1550777531,1550776797,,54814617,,https://stackoverflow.com/questions/54814617/why-does-inline-wrap-so-weird-explain-css-inline-behaviour,Why does inline wrap so weird? Explain css inline behaviour,1550777293.0,Duplicate,,,
2274,"['javascript', 'html', 'css', 'svg']","{'account_id': 15295048, 'reputation': 69, 'user_id': 11035423, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2323350914350484/picture?type=large', 'display_name': 'Ali Agharazi', 'link': 'https://stackoverflow.com/users/11035423/ali-agharazi'}",True,3938,54814733.0,2,3,1550777349,1550776997,,54814675,CC BY-SA 4.0,https://stackoverflow.com/questions/54814675/changing-the-color-of-an-svg-circle-using-a-button-in-html,changing the color of an SVG circle using a button in HTML,,,,,
2275,"['html', 'css']","{'account_id': 11085286, 'reputation': 11, 'user_id': 8139194, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/140562893158706/picture?type=large', 'display_name': 'Mark Smith', 'link': 'https://stackoverflow.com/users/8139194/mark-smith'}",False,1112,,2,0,1550776878,1550770769,1550771197.0,54813137,CC BY-SA 4.0,https://stackoverflow.com/questions/54813137/css-diagonal-line-rotate-with-text,css diagonal line rotate with text,,,,,
2276,"['javascript', 'html', 'vue.js', 'ecmascript-6', 'range']","{'account_id': 6536695, 'reputation': 119, 'user_id': 5055920, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vTGR3.jpg?s=256&g=1', 'display_name': 'Cyrbuzz', 'link': 'https://stackoverflow.com/users/5055920/cyrbuzz'}",False,669,,1,0,1550776844,1550727952,,54800033,CC BY-SA 4.0,https://stackoverflow.com/questions/54800033/how-to-generate-range-by-v-for-in-vue,How to generate range by v-for in vue?,,,,,
2277,"['html', 'css', 'font-awesome-5']","{'account_id': 14062919, 'reputation': 507, 'user_id': 10158479, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-yy1Ka93V11U/AAAAAAAAAAI/AAAAAAAAAlw/ILVXqBsEuRI/photo.jpg?sz=256', 'display_name': 'Rakis Friski', 'link': 'https://stackoverflow.com/users/10158479/rakis-friski'}",True,1552,54814350.0,1,1,1550776822,1550774203,1550776822.0,54814026,CC BY-SA 4.0,https://stackoverflow.com/questions/54814026/why-dont-font-awesome-icons-show-up-in-my-anchor,Why don&#39;t Font Awesome icons show up in my anchor?,,,,,
2278,"['python', 'html', 'css', 'django']","{'account_id': 15267300, 'reputation': 3, 'user_id': 11015494, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/859dde8848e3dfa1f1aa4e8ed8e0e024?s=256&d=identicon&r=PG&f=1', 'display_name': 'leandroink', 'link': 'https://stackoverflow.com/users/11015494/leandroink'}",True,83,54527646.0,1,0,1550776811,1549340190,1550776811.0,54527619,CC BY-SA 4.0,https://stackoverflow.com/questions/54527619/content-from-two-columns-doesnt-show-as-expected-django-and-bootstrap-4,Content from two columns doesn&#39;t show as expected Django and Bootstrap 4,,,,,
2279,"['php', 'html', 'mysql', 'pdo']","{'account_id': 15381697, 'reputation': 11, 'user_id': 11096932, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/527b595bf29b862e8b09a1e291782e56?s=256&d=identicon&r=PG&f=1', 'display_name': 'NewbieLou', 'link': 'https://stackoverflow.com/users/11096932/newbielou'}",True,105,54814003.0,1,0,1550776556,1550765474,1550768665.0,54811506,CC BY-SA 4.0,https://stackoverflow.com/questions/54811506/tying-html-php-pdo-together,Tying HTML PHP PDO together,,,,,
2280,"['html', 'css']","{'account_id': 13797720, 'reputation': 23, 'user_id': 11097217, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f72970dc9971aaaee14288d9b8d83d7c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Webman', 'link': 'https://stackoverflow.com/users/11097217/webman'}",False,42,,4,0,1550776295,1550775747,,54814396,CC BY-SA 4.0,https://stackoverflow.com/questions/54814396/div-within-a-div-positioned-at-the-top,Div Within a Div - Positioned at the Top,,,,,
