,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from,locked_date,protected_date
1752,"['javascript', 'html', 'jquery', 'css', 'json']","{'account_id': 18520882, 'reputation': 69, 'user_id': 13493934, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rq4f0.jpg?s=256&g=1', 'display_name': 'ambaamba', 'link': 'https://stackoverflow.com/users/13493934/ambaamba'}",False,35,,0,1,1666510754,1666427045,1666510754.0,74162054,CC BY-SA 4.0,https://stackoverflow.com/questions/74162054/how-to-show-about-text-from-json-file-in-html-on-clicking-in-a-div,How to show &quot;About&quot; text from JSON file in HTML on clicking in a DIV?,,,,,,,
1753,"['javascript', 'html', 'validation', 'input', 'unicode']","{'account_id': 7723187, 'reputation': 19, 'user_id': 5848738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba4496ddcc32ea4c725657f8ee636ddf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shakki', 'link': 'https://stackoverflow.com/users/5848738/shakki'}",False,44,,1,0,1666509706,1666508352,,74169225,CC BY-SA 4.0,https://stackoverflow.com/questions/74169225/check-input-field-for-special-character-or-forbid-certain-characters,check input field for special character or forbid certain characters,,,,,,,
1754,"['javascript', 'html', 'css']","{'account_id': 25458722, 'reputation': 145, 'user_id': 19258933, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1ef26171897340957da65cd094e7aa7?s=256&d=identicon&r=PG', 'display_name': 'Matrion', 'link': 'https://stackoverflow.com/users/19258933/matrion'}",True,50,74169204.0,2,2,1666508848,1666504976,,74168995,CC BY-SA 4.0,https://stackoverflow.com/questions/74168995/make-mousewheel-marquee-infinite,Make mousewheel marquee infinite?,,,,,,,
1755,"['javascript', 'html', 'jquery', 'django', 'django-templates']","{'account_id': 20953771, 'reputation': 5, 'user_id': 15394827, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi2UVLSuj0jKA_6vTcIIVIARDzCcpsjld7dAEKaHw=k-s256', 'display_name': 'YASH 18cs85', 'link': 'https://stackoverflow.com/users/15394827/yash-18cs85'}",False,26,,1,0,1666506553,1666463244,1666506553.0,74166122,CC BY-SA 4.0,https://stackoverflow.com/questions/74166122/the-href-and-click-event-listeners-should-be-executed-sequentially,The href and click event listeners should be executed sequentially,,,,,,,
1756,"['php', 'html', 'css', 'laravel', 'bootstrap-4']","{'account_id': 21554563, 'reputation': 23, 'user_id': 15890066, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a2ffd3a88685b08d2421278e74f037f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eder', 'link': 'https://stackoverflow.com/users/15890066/eder'}",True,34,74168288.0,4,-2,1666505479,1666483313,1666485571.0,74167893,CC BY-SA 4.0,https://stackoverflow.com/questions/74167893/divs-below-another-with-bootstrap-5-and-not-going-to-side,Divs below another with bootstrap 5 and not going to side,,,,,,,
1757,"['javascript', 'html', 'popup', 'openlayers']","{'account_id': 18371622, 'reputation': 31, 'user_id': 16470520, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi_MWlX87qoDfvoNNP5uL3gcbYUbwllzuQxATcL=k-s256', 'display_name': 'Vikhyat Gupta', 'link': 'https://stackoverflow.com/users/16470520/vikhyat-gupta'}",False,62,,0,0,1666505474,1666501653,1666505474.0,74168790,CC BY-SA 4.0,https://stackoverflow.com/questions/74168790/no-access-control-allow-origin-header-is-present-on-the-requested-resource-whi,No &#39;Access-Control-Allow-Origin&#39; header is present on the requested resource while viewing pop-up information,,,,,,,
1758,"['python', 'html', 'flask', 'web']","{'account_id': 21791188, 'reputation': 1, 'user_id': 16091362, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhFcvwvalwA6eU5w2_BtGVn90G5LDKz2takXYRthw=k-s256', 'display_name': 'Chitin', 'link': 'https://stackoverflow.com/users/16091362/chitin'}",False,24,,0,-1,1666505466,1666505466,,74169034,CC BY-SA 4.0,https://stackoverflow.com/questions/74169034/flask-not-terminating-after-receiving-the-input,Flask not terminating after receiving the input,,,,,,,
1759,"['php', 'html', 'codeigniter']","{'account_id': 26706403, 'reputation': 1, 'user_id': 20312541, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0BjjSILTWHQn3BOF3afiFIlGplymesj_nVYFiaWw=k-s256', 'display_name': 'Dieco Putra Junianto', 'link': 'https://stackoverflow.com/users/20312541/dieco-putra-junianto'}",False,53,,0,0,1666504356,1666504356,,74168953,CC BY-SA 4.0,https://stackoverflow.com/questions/74168953/undefined-array-key-id-in-codeigniter-4,Undefined array key &quot;id&quot; in CodeIgniter 4,,,,,,,
1760,"['java', 'html', 'itext7']","{'account_id': 2701535, 'reputation': 1, 'user_id': 2332157, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3643d064d8d576fe90bf3839de964e5?s=256&d=identicon&r=PG', 'display_name': 'Hassan Khan', 'link': 'https://stackoverflow.com/users/2332157/hassan-khan'}",False,38,,0,0,1666502465,1666501035,1666502465.0,74168755,CC BY-SA 4.0,https://stackoverflow.com/questions/74168755/repeat-html-table-header-is-not-getting-picked-up-in-ada-tags-using-itext-7-java,Repeat HTML Table Header is not getting picked up in ADA Tags using Itext 7 Java,,,,,,,
1761,"['html', 'css']","{'account_id': 26702496, 'reputation': 33, 'user_id': 20309310, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3JyqAv1J9TOixzumo7ngmLmH-iS5bSWHDO2nxI=k-s256', 'display_name': 'robert sobrell', 'link': 'https://stackoverflow.com/users/20309310/robert-sobrell'}",True,36,74168748.0,1,-1,1666501822,1666499393,1666499416.0,74168657,CC BY-SA 4.0,https://stackoverflow.com/questions/74168657/how-to-change-the-bottom-border-format,How to change the bottom border format,,,,,,,
1762,"['html', 'css', 'text']","{'account_id': 26183387, 'reputation': 5, 'user_id': 19866356, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucp1T073ttgds3C9LTWekSolqWMIxAqVOM5WjjVFnA=k-s256', 'display_name': 'Zaid Abughuddah', 'link': 'https://stackoverflow.com/users/19866356/zaid-abughuddah'}",True,33,74168751.0,3,0,1666501358,1666499938,1666500896.0,74168681,CC BY-SA 4.0,https://stackoverflow.com/questions/74168681/how-do-i-make-a-gap-between-this-text-and-the-text-background,How do I make a gap between this text and the text background?,,,,,,,
1763,"['html', 'reactjs', 'react-hooks', 'next.js', 'react-hook-form']","{'account_id': 19093931, 'reputation': 57, 'user_id': 13943637, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-FTPmXteivIQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnuHUH44UkTHLPSbSlPbsSvScWysw/photo.jpg?sz=256', 'display_name': 'Arotiana RANDRIANASOLO', 'link': 'https://stackoverflow.com/users/13943637/arotiana-randrianasolo'}",True,81,74168706.0,1,0,1666500322,1666498629,,74168618,CC BY-SA 4.0,https://stackoverflow.com/questions/74168618/getting-textarea-value-in-nextjs,Getting textarea value in nextjs,,,,,,,
1764,"['html', 'css-grid']","{'account_id': 16687904, 'reputation': 3, 'user_id': 12061242, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-IXerrwJVJ60/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reIon0j5h3GVNwcUB9p1PEVBfDkXw/photo.jpg?sz=256', 'display_name': 'alex cardoso', 'link': 'https://stackoverflow.com/users/12061242/alex-cardoso'}",False,18,,0,0,1666498206,1666498206,,74168588,CC BY-SA 4.0,https://stackoverflow.com/questions/74168588/live-preview-root-messing-up-my-html-and-css-grid,live-preview-root messing up my html and css grid,,,,,,,
1765,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 26705877, 'reputation': 1, 'user_id': 20312085, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3YeRGHRZv6ADhEIw_bJfFE64CJ465ppVoJ7bjS=k-s256', 'display_name': 'qrt4', 'link': 'https://stackoverflow.com/users/20312085/qrt4'}",False,31,,0,0,1666496671,1666496671,,74168516,CC BY-SA 4.0,https://stackoverflow.com/questions/74168516/creating-3x3-image-grid-using-react-js,Creating 3x3 image grid using react js,,,,,,,
1766,"['html', 'google-books-api']","{'account_id': 25798632, 'reputation': 13, 'user_id': 19541425, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpgplsQMypRgPMa4MNhatp9srcvgK6jOVXZimUP=k-s256', 'display_name': 'OHM OPXZ', 'link': 'https://stackoverflow.com/users/19541425/ohm-opxz'}",False,11,,0,0,1666496611,1666496611,,74168514,CC BY-SA 4.0,https://stackoverflow.com/questions/74168514/picture-from-google-book-api-doesnt-show-in-html-page,Picture from google book API doesn&#39;t show in HTML page,,,,,,,
1767,"['javascript', 'html', 'tableau-api']","{'account_id': 24451609, 'reputation': 11, 'user_id': 18373764, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgqPxT_CLxfPtkV75mpG9r-JXfddbwNEs12vM9Jvg=k-s256', 'display_name': 'Brandon Liu', 'link': 'https://stackoverflow.com/users/18373764/brandon-liu'}",False,23,,0,1,1666495616,1666495616,,74168471,CC BY-SA 4.0,https://stackoverflow.com/questions/74168471/how-to-embed-tableau-visualization-without-the-use-of-an-iframe,How to embed Tableau visualization without the use of an iFrame?,,,,,,,
1768,"['javascript', 'html', 'google-chrome', 'firefox']","{'account_id': 7627787, 'reputation': 764, 'user_id': 5783753, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/a751e08e13f34106f75644a2a48f5ca0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aqqqq', 'link': 'https://stackoverflow.com/users/5783753/aqqqq'}",False,31,,0,0,1666494558,1666476660,,74167438,,https://stackoverflow.com/questions/74167438/is-there-an-easy-way-of-finding-out-what-javascript-code-altered-the-content-of,Is there an easy way of finding out what javascript code altered the content of a HTML element when a webpage is loaded?,,,1666494537.0,Duplicate,,,
1769,"['html', 'css']","{'account_id': 26702178, 'reputation': 1, 'user_id': 20309039, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78863af96eb3b85e7b6efa33c51d715f?s=256&d=identicon&r=PG', 'display_name': 'ejromm', 'link': 'https://stackoverflow.com/users/20309039/ejromm'}",True,38,,1,0,1666491810,1666449950,1666491810.0,74164539,CC BY-SA 4.0,https://stackoverflow.com/questions/74164539/having-trouble-stacking-all-items-using-css-grid,Having trouble stacking all items using CSS grid,,,,,,,
1770,"['html', 'css', 'reactjs']","{'account_id': 25246334, 'reputation': 3, 'user_id': 19079542, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/870d0d41e488ed825469750f2b0f9bb1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ariel Alvaro', 'link': 'https://stackoverflow.com/users/19079542/ariel-alvaro'}",True,46,74168269.0,2,-1,1666491451,1666471898,,74167018,CC BY-SA 4.0,https://stackoverflow.com/questions/74167018/console-moving-html-elements,Console moving html elements,,,,,,,
1771,['html'],"{'account_id': 25850283, 'reputation': 3, 'user_id': 19584374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01dfa21e0d4c614c1115d3ad344aee01?s=256&d=identicon&r=PG&f=1', 'display_name': '9t8', 'link': 'https://stackoverflow.com/users/19584374/9t8'}",False,24,,0,-1,1666490087,1666490087,,74168214,CC BY-SA 4.0,https://stackoverflow.com/questions/74168214/can-i-place-content-below-the-end-of-a-webpage,Can I place content below the end of a webpage?,,,,,,,
1772,"['javascript', 'html']","{'account_id': 25866106, 'reputation': 1, 'user_id': 19597758, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnYs3wDfK7Ehx6WgG2mC5LlTTfQUZ0JYbjbeE7Z=k-s256', 'display_name': 'Dejon eltahan', 'link': 'https://stackoverflow.com/users/19597758/dejon-eltahan'}",False,11,,0,-1,1666489241,1666489187,1666489241.0,74168183,,https://stackoverflow.com/questions/74168183/onclick-is-broken,Onclick Is broken,,,1666489228.0,Duplicate,,,
1773,"['javascript', 'html', 'css']","{'account_id': 22756693, 'reputation': 45, 'user_id': 16916067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab01c90eb34f696e3aaa88b1b79fe448?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel M.', 'link': 'https://stackoverflow.com/users/16916067/daniel-m'}",True,29,74168106.0,2,0,1666487766,1666486589,,74168058,CC BY-SA 4.0,https://stackoverflow.com/questions/74168058/how-can-i-get-my-element-style-background-to-use-type-color-as-value,How can I get my element.style.background to use type=&quot;color&quot; as value?,,,,,,,
1774,"['html', 'css', 'blogger']","{'account_id': 16162234, 'reputation': 101, 'user_id': 11667990, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba2de8b0fd554488c5699a383db789f2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ooo', 'link': 'https://stackoverflow.com/users/11667990/ooo'}",False,38,,0,0,1666487246,1666487246,,74168085,CC BY-SA 4.0,https://stackoverflow.com/questions/74168085/why-the-html-function-not-working-and-not-display-on-my-page,Why the HTML function not working and not display on my page?,,,,,,,
1775,"['php', 'html', 'mysql', '.htaccess']","{'account_id': 26700798, 'reputation': 27, 'user_id': 20307883, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f1c68f831032ef3ab4089e9ba3501e8?s=256&d=identicon&r=PG', 'display_name': 'newspapper.eu', 'link': 'https://stackoverflow.com/users/20307883/newspapper-eu'}",False,17,,1,0,1666486925,1666483596,,74167906,CC BY-SA 4.0,https://stackoverflow.com/questions/74167906/htaccess-rules-for-seo-friendly-slugs-on-a-site-with-different-languages,Htaccess rules for seo-friendly slugs on a site with different languages,,,,,,,
1776,"['javascript', 'php', 'html', 'json']","{'account_id': 26502749, 'reputation': 11, 'user_id': 20139429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f27e112ce78fb00bc1482a3c0587113e?s=256&d=identicon&r=PG', 'display_name': 'user09873920134', 'link': 'https://stackoverflow.com/users/20139429/user09873920134'}",False,23,,0,0,1666482637,1666482637,,74167849,CC BY-SA 4.0,https://stackoverflow.com/questions/74167849/using-restcountries-api-to-populate-select-dropdown-with-country-names,Using RestCountries API to populate select dropdown with country names,,,,,,,
1777,"['html', 'visual-studio-code']","{'account_id': 3973848, 'reputation': 1, 'user_id': 3277620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'ElvarP', 'link': 'https://stackoverflow.com/users/3277620/elvarp'}",False,21,,0,-2,1666481985,1666481283,1666481783.0,74167767,CC BY-SA 4.0,https://stackoverflow.com/questions/74167767/is-it-possible-for-a-div-closing-tag-to-also-show-the-class-name,Is it possible for a div closing tag to also show the class name?,,,,,,,
1778,"['html', 'css', 'colors', 'gradient']","{'account_id': 215866, 'reputation': 21229, 'user_id': 470749, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/BxOOa.jpg?s=256&g=1', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/470749/ryan'}",True,60,74133683.0,1,0,1666480946,1666221024,1666222929.0,74132834,CC BY-SA 4.0,https://stackoverflow.com/questions/74132834/how-can-i-make-a-color-wheel-using-css-with-white-at-center-and-fading-to-black,How can I make a color wheel using CSS (with white at center and fading to black at the rim)?,,,,,,,
1779,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user20100694'}",False,33,,1,0,1666479824,1666479318,,74167635,CC BY-SA 4.0,https://stackoverflow.com/questions/74167635/how-to-make-it-so-that-when-you-click-on-the-button-again-it-hides-its-menu,"How to make it so that when you click on the button again, it hides its menu",,,,,,,
1780,"['javascript', 'html', 'css']","{'account_id': 17696437, 'reputation': 15, 'user_id': 12847086, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/039027c8572650126a7379d8dcace9d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sample', 'link': 'https://stackoverflow.com/users/12847086/sample'}",False,28,,1,0,1666479607,1666476371,,74167416,CC BY-SA 4.0,https://stackoverflow.com/questions/74167416/javascript-display-function-not-work-for-multiple-html-pages,JavaScript display function not work for multiple html pages,,,,,,,
1781,"['javascript', 'html', 'katex']","{'account_id': 26496604, 'reputation': 1, 'user_id': 20134256, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3JnB9QiaX2cY2mQBQPAcmUETAsPp3Gmj8Haw7m=k-s256', 'display_name': 'Market Bollinger', 'link': 'https://stackoverflow.com/users/20134256/market-bollinger'}",False,10,,0,0,1666479387,1666479387,,74167644,CC BY-SA 4.0,https://stackoverflow.com/questions/74167644/katex-render-doesnt-render-equation,katex.render doesn&#39;t render equation,,,,,,,
1782,"['javascript', 'php', 'html', 'ajax']","{'account_id': 13521956, 'reputation': 47, 'user_id': 9754905, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--gDFgEUCDkE/AAAAAAAAAAI/AAAAAAAANZg/U9rTOXFtE8M/photo.jpg?sz=256', 'display_name': 'The-_-King_ 464', 'link': 'https://stackoverflow.com/users/9754905/the-king-464'}",True,40,74167520.0,2,0,1666479384,1666471980,,74167025,CC BY-SA 4.0,https://stackoverflow.com/questions/74167025/pass-success-message-from-php-to-html-page-after-validation,Pass Success Message from PHP to HTML page after validation,,,,,,,
1783,"['javascript', 'html', 'function', 'event-listener']","{'account_id': 26697865, 'reputation': 1, 'user_id': 20305409, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3OUtzsI_Qciy_3r4yziAC5LS12Ku8WRq1MI8Za=k-s256', 'display_name': 'Armando Salcedo', 'link': 'https://stackoverflow.com/users/20305409/armando-salcedo'}",False,26,,0,0,1666479320,1666479320,,74167636,CC BY-SA 4.0,https://stackoverflow.com/questions/74167636/event-listener-not-working-when-trying-to-close-modal-windows,Event Listener not working when trying to close modal windows,,,,,,,
1784,"['html', 'css', 'reactjs', 'next.js', 'styled-components']","{'account_id': 26484995, 'reputation': 3, 'user_id': 20123715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d3df80714cfed77b5a694a38e043fe5?s=256&d=identicon&r=PG', 'display_name': 'erratinsilentio', 'link': 'https://stackoverflow.com/users/20123715/erratinsilentio'}",True,45,,1,0,1666479287,1666473289,,74167150,CC BY-SA 4.0,https://stackoverflow.com/questions/74167150/html-elements-positioned-differently-between-browsers,Html elements positioned differently between browsers,,,,,,,
1785,"['javascript', 'html', 'jquery', 'node.js', 'electron']","{'account_id': 12307348, 'reputation': 41, 'user_id': 8979983, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c6ad4722f3128f735aa1a015dd349ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'guillaume', 'link': 'https://stackoverflow.com/users/8979983/guillaume'}",False,28,,1,0,1666478768,1666478316,1666478768.0,74167564,CC BY-SA 4.0,https://stackoverflow.com/questions/74167564/issue-with-electron,Issue with Electron,,,,,,,
1786,"['html', 'css']","{'account_id': 26701126, 'reputation': 1, 'user_id': 20308155, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2Plcf8yr0YKRaL-Z4ENc740Bf62ueG4hxvQJpV=k-s256', 'display_name': 'samuel jakshtis', 'link': 'https://stackoverflow.com/users/20308155/samuel-jakshtis'}",False,34,,2,0,1666476889,1666440694,1666476889.0,74163443,CC BY-SA 4.0,https://stackoverflow.com/questions/74163443/putting-a-background-div-for-a-calculator,Putting a background div for a calculator,,,,,,,
1787,"['html', 'css', 'css-shapes']","{'account_id': 8645441, 'reputation': 1, 'user_id': 17631451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94e6147faa0d80d55dc5cf971edf9d0a?s=256&d=identicon&r=PG', 'display_name': 'Eve Ninnall', 'link': 'https://stackoverflow.com/users/17631451/eve-ninnall'}",False,64,,1,3,1666476515,1666457847,1666467392.0,74165445,CC BY-SA 4.0,https://stackoverflow.com/questions/74165445/how-do-i-scale-this-square-of-4-triangles,How do I scale this square of 4 Triangles?,,,,,,,
1788,"['javascript', 'html', 'css', 'contenteditable']","{'account_id': 3991007, 'reputation': 1102, 'user_id': 3289949, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ood', 'link': 'https://stackoverflow.com/users/3289949/ood'}",True,47,74167260.0,4,1,1666475911,1666469727,1666472673.0,74166804,CC BY-SA 4.0,https://stackoverflow.com/questions/74166804/css-allow-font-to-overlow-with-negative-margin,CSS - Allow font to overlow with negative margin,,,,,,,
1789,"['javascript', 'html', 'css']","{'account_id': 22795844, 'reputation': 13, 'user_id': 16949412, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjDwx1LD34E98K5s4JhMxLwSSPZcY9F1xut_AuaFA=k-s256', 'display_name': 'Chanson Guo', 'link': 'https://stackoverflow.com/users/16949412/chanson-guo'}",True,37,74167132.0,1,-1,1666473022,1666472853,,74167115,,https://stackoverflow.com/questions/74167115/my-css-connected-to-my-html-isnt-working,My CSS connected to my HTML isn&#39;t working,,,1666507197.0,Not suitable for this site,,,
1790,"['html', 'css', 'angular', 'primeng']","{'account_id': 23030734, 'reputation': 11, 'user_id': 17150256, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxZcEf8PsCrcZXt6kAkL5rgOwld002TRump5fgb=k-s256', 'display_name': 'Donkey Monkey', 'link': 'https://stackoverflow.com/users/17150256/donkey-monkey'}",True,34,74167125.0,1,0,1666472976,1666468669,1666471705.0,74166687,CC BY-SA 4.0,https://stackoverflow.com/questions/74166687/how-to-dynamically-change-primeng-styleclass,How to dynamically change primeNG styleClass?,,,,,,,
1791,"['javascript', 'html']","{'account_id': 19938734, 'reputation': 1, 'user_id': 14610869, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjPjRkDzjBkYduR7k1CkGkMG-ikaP47B0flpxnL=k-s256', 'display_name': 'rawan', 'link': 'https://stackoverflow.com/users/14610869/rawan'}",False,26,,1,0,1666471829,1666471101,,74166946,CC BY-SA 4.0,https://stackoverflow.com/questions/74166946/javascript-program-that-reads-name-and-age-and-display-popup-message-when-button,javascript program that reads name and age and display popup message when button is clicked,,,,,,,
1792,"['html', 'css']","{'account_id': 26696628, 'reputation': 11, 'user_id': 20304371, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/brJIc.png?s=256&g=1', 'display_name': 'blinkydude', 'link': 'https://stackoverflow.com/users/20304371/blinkydude'}",True,52,74166932.0,2,0,1666471330,1666385962,1666386450.0,74159104,CC BY-SA 4.0,https://stackoverflow.com/questions/74159104/anchor-with-height-100-is-larger-than-parent-div-on-mobile-browsers,Anchor with height: 100% is larger than parent div (on mobile browsers),,,,,,,
1793,"['javascript', 'html', 'reactjs', 'visual-studio-code', 'frontend']","{'account_id': 26704219, 'reputation': 1, 'user_id': 20310727, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2J1ouG01Nv4lCJuaWuWkFZjj8ZjneIqmm6TY41iQ=k-s256', 'display_name': 'Ahmad Raza', 'link': 'https://stackoverflow.com/users/20310727/ahmad-raza'}",False,16,,0,-2,1666470726,1666470726,,74166917,CC BY-SA 4.0,https://stackoverflow.com/questions/74166917/facing-error-creating-a-react-app-on-terminal,facing error creating a react app on terminal,,,,,,,
1794,"['javascript', 'html', 'download', 'yaml', 'js-yaml']","{'account_id': 19782135, 'reputation': 1, 'user_id': 14486921, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PHbgyWY61Sw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnX4rrO--SMJBnHWqV6YCrpHyRHEA/s96-c/photo.jpg?sz=256', 'display_name': 'Andrey Smirnov', 'link': 'https://stackoverflow.com/users/14486921/andrey-smirnov'}",False,7,,0,0,1666470469,1666470469,,74166890,,https://stackoverflow.com/questions/74166890/add-yaml-file-to-download-link,Add Yaml file to download link,,,1666531223.0,Duplicate,,,
1795,"['html', 'css']","{'account_id': 25970563, 'reputation': 33, 'user_id': 19685833, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmmg_Q183j-_9eBs42dl2Rtj8zg9XkoIKRVQSai_=k-s256', 'display_name': 'Wade Gonzalez', 'link': 'https://stackoverflow.com/users/19685833/wade-gonzalez'}",True,22,74166877.0,1,1,1666470401,1666469679,,74166799,CC BY-SA 4.0,https://stackoverflow.com/questions/74166799/html-and-css-navigation-bar-not-fitting-to-the-top-and-left-right-of-screen,HTML and CSS navigation bar not fitting to the top and left/right of screen,,,,,,,
1796,"['html', 'css', 'next.js', 'bootstrap-5']","{'account_id': 26169801, 'reputation': 1, 'user_id': 19855002, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3QEsz.jpg?s=256&g=1', 'display_name': 'Peerapat Watta', 'link': 'https://stackoverflow.com/users/19855002/peerapat-watta'}",True,34,74166719.0,1,-1,1666469907,1666468407,1666468483.0,74166660,CC BY-SA 4.0,https://stackoverflow.com/questions/74166660/how-do-you-inline-multiple-p-elements-in-bootstrap,How do you inline multiple &lt;p&gt; elements in Bootstrap?,,,,,,,
1797,"['html', 'google-chrome', 'visual-studio-code', 'liveserver']","{'account_id': 22582275, 'reputation': 11, 'user_id': 16766766, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JUTLY.png?s=256&g=1', 'display_name': 'Zein Mayhoub', 'link': 'https://stackoverflow.com/users/16766766/zein-mayhoub'}",False,10,,0,0,1666469652,1666463428,1666469652.0,74166144,CC BY-SA 4.0,https://stackoverflow.com/questions/74166144/live-server-extension-opens-up-html-files-in-an-empty-tab-just-in-chrome,Live Server extension opens up html files in an empty tab just in chrome,,,,,,,
1798,"['javascript', 'html', 'reactjs']","{'account_id': 18075051, 'reputation': 41, 'user_id': 13138914, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd1bd956ea1a093abdf0d4b5c2ff5754?s=256&d=identicon&r=PG&f=1', 'display_name': 'gsx', 'link': 'https://stackoverflow.com/users/13138914/gsx'}",True,27,,1,-2,1666468213,1666460298,,74165749,CC BY-SA 4.0,https://stackoverflow.com/questions/74165749/how-to-change-values-when-a-button-is-triggered-in-react,How to change values when a button is triggered in React,,,,,,,
1799,"['javascript', 'html']","{'account_id': 12416261, 'reputation': 324, 'user_id': 9045600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e000ed325da22ac8409814adaec4cae6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bibek Oli', 'link': 'https://stackoverflow.com/users/9045600/bibek-oli'}",False,53,,2,-1,1666467404,1666453323,,74164896,,https://stackoverflow.com/questions/74164896/detect-if-the-textarea-value-is-set-programmetically,detect if the textarea value is set programmetically,,,1666467611.0,Duplicate,,,
