,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
1832,"['javascript', 'html', 'css', 'mobile-safari']","{'account_id': 286598, 'reputation': 749, 'user_id': 585947, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/FxA6y.png?s=256&g=1', 'display_name': 'swervo', 'link': 'https://stackoverflow.com/users/585947/swervo'}",False,2009,,1,1,1355338864,1343235532,1355338864.0,11654875,CC BY-SA 3.0,https://stackoverflow.com/questions/11654875/partially-disabling-scroll-bounce-in-full-screen-ios-web-app,Partially disabling scroll bounce in full screen iOS web app,,,,,,
1833,"['html', 'paypal']","{'account_id': 1350701, 'reputation': 1649, 'user_id': 1290453, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/748abb38b344c815baff5e506bea1f29?s=256&d=identicon&r=PG&f=1', 'display_name': 'larin555', 'link': 'https://stackoverflow.com/users/1290453/larin555'}",True,436,13844196.0,1,0,1355329769,1342194670,1342816372.0,11473948,CC BY-SA 3.0,https://stackoverflow.com/questions/11473948/paypal-discount-rate-cart-and-tax-rate-conflict,Paypal discount_rate_cart and tax_rate conflict?,,,,,,
1834,"['css', 'html', 'hyperlink']","{'account_id': 1515638, 'reputation': 103, 'user_id': 1416690, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/49d991605f44a7e0bd8f80858aee6fa5?s=256&d=identicon&r=PG', 'display_name': 'djpredator17', 'link': 'https://stackoverflow.com/users/1416690/djpredator17'}",True,264,,1,0,1355266635,1342627601,1495534172.0,11545649,,https://stackoverflow.com/questions/11545649/background-link-on-all-the-background,Background link (on ALL the background!),1343022304.0,exact duplicate,,,,
1835,"['javascript', 'html', 'css', 'inline-styles']","{'account_id': 86431, 'reputation': 25591, 'user_id': 240363, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/e57ddb14f23a80ca2de80331039a037e?s=256&d=identicon&r=PG', 'display_name': 'Jamie Hutber', 'link': 'https://stackoverflow.com/users/240363/jamie-hutber'}",True,15697,13823980.0,3,8,1355242407,1341142750,,11281633,CC BY-SA 3.0,https://stackoverflow.com/questions/11281633/override-inline-styles-added-via-js-with-css,Override Inline Styles added via JS with CSS,,,,,,
1836,"['javascript', 'jquery', 'html']","{'account_id': 1358229, 'reputation': 9885, 'user_id': 1296178, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/ljjW4.jpg?s=256&g=1', 'display_name': 'Max Hudson', 'link': 'https://stackoverflow.com/users/1296178/max-hudson'}",True,2505,11295940.0,5,2,1355241119,1341239917,,11295852,CC BY-SA 3.0,https://stackoverflow.com/questions/11295852/this-attrhref-not-working,$(this).attr(&quot;href&quot;) not working,,,,,,
1837,"['html', 'vbscript', 'implementation', 'hta']","{'account_id': 1666315, 'reputation': 57, 'user_id': 1533628, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/0882376010533f1ec21f33a29c618828?s=256&d=identicon&r=PG', 'display_name': 'Xavier D', 'link': 'https://stackoverflow.com/users/1533628/xavier-d'}",True,396,11608612.0,1,0,1355166353,1343030658,1355166353.0,11608542,CC BY-SA 3.0,https://stackoverflow.com/questions/11608542/can-i-use-a-vbs-vbscript-script-file-on-an-html-page-or-how-can-i-replicate-in,Can I use a .vbs VBScript script file on an HTML page? Or how can I replicate in?,,,,,,
1838,"['javascript', 'css', 'html', 'animation']","{'account_id': 557155, 'reputation': 199, 'user_id': 838556, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/a5b6eb20640b14c7592328976c172615?s=256&d=identicon&r=PG', 'display_name': 'fluxim', 'link': 'https://stackoverflow.com/users/838556/fluxim'}",True,1905,,2,0,1355110800,1342767094,,11574243,CC BY-SA 3.0,https://stackoverflow.com/questions/11574243/3d-animation-with-png-image,3D Animation with png image,,,,,,
1839,"['html', 'css', 'positioning', 'scale', 'offset']","{'account_id': 1635791, 'reputation': 43, 'user_id': 1509330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d694c80bdc35889cadd4f0d6ce33710?s=256&d=identicon&r=PG', 'display_name': 'egemadra', 'link': 'https://stackoverflow.com/users/1509330/egemadra'}",True,2649,11381531.0,1,1,1354933528,1341701761,,11379301,CC BY-SA 3.0,https://stackoverflow.com/questions/11379301/dynamically-positioning-scaled-html-image,Dynamically positioning scaled html image,,,,,,
1840,"['javascript', 'html', 'arrays']","{'account_id': 1408334, 'reputation': 91, 'user_id': 1335453, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/304fbf77d4eb36b62ee05c0eb5fdac9b?s=256&d=identicon&r=PG', 'display_name': 'A7bert', 'link': 'https://stackoverflow.com/users/1335453/a7bert'}",True,552,11286848.0,2,0,1354910400,1341190483,1341190717.0,11286806,CC BY-SA 3.0,https://stackoverflow.com/questions/11286806/create-multidimensional-array-by-using-javascript,create multidimensional array by using javascript,,,,,,
1841,"['c#', 'javascript', 'html', 'xpath']","{'account_id': 1526505, 'reputation': 2591, 'user_id': 1424802, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7dce585e37dbbab3eac0715193c174f0?s=256&d=identicon&r=PG', 'display_name': 'ama2', 'link': 'https://stackoverflow.com/users/1424802/ama2'}",False,114,,1,0,1354812480,1343261877,,11660604,CC BY-SA 3.0,https://stackoverflow.com/questions/11660604/css3-container-xpath-selector,:css3-container XPath Selector,,,,,,
1842,"['javascript', 'html', 'map', 'hexagonal-tiles']","{'account_id': 1102304, 'reputation': 2934, 'user_id': 1094442, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/cc55eaa3e0d869513575bc96c7c5e92e?s=256&d=identicon&r=PG', 'display_name': 'aSystemOverload', 'link': 'https://stackoverflow.com/users/1094442/asystemoverload'}",True,3848,,2,4,1354758128,1343587558,,11711946,CC BY-SA 3.0,https://stackoverflow.com/questions/11711946/how-can-i-using-current-web-tech-generate-a-hexagonal-interactive-map,"How can I, using current web tech, generate a hexagonal, interactive map",,,,,,
1843,"['php', 'javascript', 'jquery', 'html', 'wordpress']","{'account_id': 1563252, 'reputation': 478, 'user_id': 1452624, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/55ac99c3450bfbda8e1baf3d1212db96?s=256&d=identicon&r=PG', 'display_name': 'Adola', 'link': 'https://stackoverflow.com/users/1452624/adola'}",True,252,11697035.0,1,6,1354685990,1343432879,1354685990.0,11696991,CC BY-SA 3.0,https://stackoverflow.com/questions/11696991/using-script-to-cache-image,Using script to cache image,,,,,,
1844,"['php', 'html', 'ajax']","{'account_id': 1052007, 'reputation': 443, 'user_id': 1055699, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/62daeee07a26735ceceeac2323ec5134?s=256&d=identicon&r=PG', 'display_name': 'dojo', 'link': 'https://stackoverflow.com/users/1055699/dojo'}",True,2077,11319292.0,1,0,1354683770,1341349676,,11319212,CC BY-SA 3.0,https://stackoverflow.com/questions/11319212/submit-html-form-data-to-a-div-element-without-refreshing-a-page,Submit HTML form data to a div element without refreshing a page,,,,,,
1845,"['html', 'css', 'firefox', 'google-chrome', 'cross-browser']","{'account_id': 1645822, 'reputation': 21, 'user_id': 1517393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69cdcff17e0859c856a53b7610acb242?s=256&d=identicon&r=PG', 'display_name': 'user1517393', 'link': 'https://stackoverflow.com/users/1517393/user1517393'}",False,4010,,1,1,1354599027,1342002959,,11430807,CC BY-SA 3.0,https://stackoverflow.com/questions/11430807/how-to-resolve-cross-browsermozilla-firefox-vs-chrome-issues-in-printing-page,how to resolve cross-browser(mozilla firefox vs chrome) issues in printing page?,,,,,,
1846,"['javascript', 'html', 'dhtml', 'dom']","{'account_id': 1541781, 'reputation': 3407, 'user_id': 1436247, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/uGDkL.jpg?s=256&g=1', 'display_name': 'zdebruine', 'link': 'https://stackoverflow.com/users/1436247/zdebruine'}",True,20927,11365883.0,8,2,1354492372,1341590484,1341591508.0,11365765,CC BY-SA 3.0,https://stackoverflow.com/questions/11365765/get-table-elements-nth-td-innerhtml-dynamically,Get &lt;table&gt; element&#39;s nth &lt;td&gt; innerHTML dynamically,,,,,,
1847,"['css', 'html', 'jquery-mobile']","{'account_id': 329265, 'reputation': 39069, 'user_id': 652693, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/29926290cb528c96f917f09770248330?s=256&d=identicon&r=PG', 'display_name': 'B Robster', 'link': 'https://stackoverflow.com/users/652693/b-robster'}",True,188,13671603.0,1,0,1354468081,1343146574,,11635082,CC BY-SA 3.0,https://stackoverflow.com/questions/11635082/css-based-mobile-theming-jqm-style-linked-lists-without-using-the-full-jqm-f,CSS-based mobile theming - JQM-style &quot;linked lists&quot; without using the full JQM framework,,,,,,
1848,"['html', 'css']","{'account_id': 1079325, 'reputation': 8005, 'user_id': 1076743, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/luioK.png?s=256&g=1', 'display_name': 'Sir', 'link': 'https://stackoverflow.com/users/1076743/sir'}",True,146,11321045.0,2,0,1354371358,1341362073,1354371358.0,11321026,CC BY-SA 3.0,https://stackoverflow.com/questions/11321026/background-colour-with-alpha-transparency,Background colour with alpha transparency,,,,,,
1849,"['javascript', 'jquery', 'html', 'cordova', 'html5-video']","{'account_id': 1668369, 'reputation': 346, 'user_id': 1535336, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/de8e8c4a75cc8867fc6dd6ddd7f91347?s=256&d=identicon&r=PG', 'display_name': 'Abhishek', 'link': 'https://stackoverflow.com/users/1535336/abhishek'}",True,2849,,2,3,1354279226,1342765584,,11573920,CC BY-SA 3.0,https://stackoverflow.com/questions/11573920/live-video-broadcasting,Live video broadcasting,,,,,,
1850,"['php', 'html', 'calendar-control']","{'account_id': 1649053, 'reputation': 1, 'user_id': 1519976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d960c69b1c17e2916c9b02e72229ace9?s=256&d=identicon&r=PG', 'display_name': 'Veeramani S', 'link': 'https://stackoverflow.com/users/1519976/veeramani-s'}",True,8110,,1,0,1354272113,1342251981,,11481993,CC BY-SA 3.0,https://stackoverflow.com/questions/11481993/htmlform-php-how-to-use-the-calendar-control-as-date-picker-in-a-right-way,HTMLFORM-PHP-how to use the calendar control as date picker in a right way,,,,,,
1851,"['html', 'regex', 'dreamweaver']","{'account_id': 1682355, 'reputation': 3, 'user_id': 1546333, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35099f016a193d085a2ec54f1f9f3236?s=256&d=identicon&r=PG', 'display_name': 'Francis', 'link': 'https://stackoverflow.com/users/1546333/francis'}",True,592,11619076.0,3,0,1354049879,1343059667,1343071048.0,11616279,CC BY-SA 3.0,https://stackoverflow.com/questions/11616279/regular-expression-for-search-and-replace-in-dreamweaver,Regular expression for search and replace in dreamweaver,,,,,,
1852,['html'],"{'account_id': 1650683, 'reputation': 159, 'user_id': 1521359, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/18e8782e009ebcfd629cc87ffdefd9e2?s=256&d=identicon&r=PG', 'display_name': 'archvile', 'link': 'https://stackoverflow.com/users/1521359/archvile'}",True,4788,11707109.0,3,1,1354035853,1343528041,,11706110,CC BY-SA 3.0,https://stackoverflow.com/questions/11706110/is-it-possible-to-insert-a-symbol-in-input-type-number,Is it possible to insert a symbol in input type=&quot;number&quot;,,,,,,
1853,"['python', 'html', 'html-parsing', 'screen-scraping']","{'account_id': 375346, 'reputation': 3046, 'user_id': 726122, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/f5b260fd26d47ecd5443e6ad026b9896?s=256&d=identicon&r=PG', 'display_name': 'Sarim', 'link': 'https://stackoverflow.com/users/726122/sarim'}",True,713,,2,2,1354022140,1343211579,,11647581,CC BY-SA 3.0,https://stackoverflow.com/questions/11647581/css-aware-intelligent-html-parser-for-python,CSS aware intelligent html parser for python,,,,,,
1854,"['javascript', 'iphone', 'html', 'css', 'sup']","{'account_id': 434832, 'reputation': 295, 'user_id': 995122, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/88fbf3fd02ee52c397787a37501619b3?s=256&d=identicon&r=PG', 'display_name': 'Abhijit C', 'link': 'https://stackoverflow.com/users/995122/abhijit-c'}",True,1110,11450759.0,1,0,1354011882,1342091899,1354011882.0,11450696,CC BY-SA 3.0,https://stackoverflow.com/questions/11450696/onclick-not-working-on-list-in-iphone-using-html,Onclick not working on list in iphone using html,,,,,,
1855,"['javascript', 'jquery', 'ruby-on-rails-3', 'html', 'twitter-bootstrap']","{'account_id': 1606888, 'reputation': 397, 'user_id': 1486809, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/bcac47d02549369b048f30bfb0febe55?s=256&d=identicon&r=PG', 'display_name': 'sacshu', 'link': 'https://stackoverflow.com/users/1486809/sacshu'}",True,5822,11805106.0,2,4,1353939789,1342479852,1344042738.0,11513853,CC BY-SA 3.0,https://stackoverflow.com/questions/11513853/how-can-i-use-html-id-links-with-the-bootstrap-navbar-header,How can I use HTML ID links with the Bootstrap navbar-header?,,,,,,
1856,"['javascript', 'html']","{'account_id': 1645301, 'reputation': 426, 'user_id': 1516947, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/b7783c2c66480613a4c46abafb25eae7?s=256&d=identicon&r=PG', 'display_name': 'gaurus', 'link': 'https://stackoverflow.com/users/1516947/gaurus'}",False,2014,,1,0,1353916350,1342692647,,11558552,CC BY-SA 3.0,https://stackoverflow.com/questions/11558552/how-to-write-the-user-inputted-values-into-the-csv-file-or-excel-file-in-html-pa,how to write the user inputted values into the csv file or excel file in html page,,,,,,
1857,"['python', 'html', 'post', 'input', 'python-requests']","{'account_id': 1613782, 'reputation': 11, 'user_id': 1492032, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/174beb401136cc8e8db992a3a171f4e9?s=256&d=identicon&r=PG', 'display_name': 'user1492032', 'link': 'https://stackoverflow.com/users/1492032/user1492032'}",True,219,,2,0,1353829066,1342386041,1353829066.0,11495582,CC BY-SA 3.0,https://stackoverflow.com/questions/11495582/using-requests-to-post-data-to-an-html-form,Using requests to post data to an html form,,,,,,
1858,"['html', 'forms', 'input']","{'account_id': 1200939, 'reputation': 28571, 'user_id': 1171620, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/692540b00156165f0eccf6d08eb93851?s=256&d=identicon&r=PG', 'display_name': 'Suzan Cioc', 'link': 'https://stackoverflow.com/users/1171620/suzan-cioc'}",True,3424,11495861.0,1,5,1353795937,1342388522,1342393849.0,11495855,CC BY-SA 3.0,https://stackoverflow.com/questions/11495855/why-does-input-element-not-post-data,Why does &quot;&lt;input&gt;&quot; element not post data?,,,,,,
1859,"['html', 'css', 'positioning', 'graphical-logo']","{'account_id': 1367313, 'reputation': 285, 'user_id': 1303491, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fd0dbc77627c42a09f07a41cbd2d9714?s=256&d=identicon&r=PG', 'display_name': 'troty_master', 'link': 'https://stackoverflow.com/users/1303491/troty-master'}",True,182,,1,0,1353674875,1342518369,1353674875.0,11519948,CC BY-SA 3.0,https://stackoverflow.com/questions/11519948/how-to-position-two-divs-with-content-in-the-middle,How to position two divs with content in the middle,,,,,,
1860,"['javascript', 'html', 'webkit', 'android-browser']","{'account_id': 1619266, 'reputation': 191, 'user_id': 1496196, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/4468b56af20a01becfc38ca1a4fff20f?s=256&d=identicon&r=PG', 'display_name': 'Ivan', 'link': 'https://stackoverflow.com/users/1496196/ivan'}",True,7276,,1,3,1353646626,1342187675,,11471919,CC BY-SA 3.0,https://stackoverflow.com/questions/11471919/how-can-i-catch-event-exitfullscreen-of-a-video,How can I catch event ExitFullScreen of a video?,,,,,,
1861,"['flash', 'html', 'video', 'youtube', 'readonly']","{'account_id': 952926, 'reputation': 3551, 'user_id': 978733, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/8c7265b4caf2b8448e2ac1ee5a2dd41e?s=256&d=identicon&r=PG', 'display_name': 'heron', 'link': 'https://stackoverflow.com/users/978733/heron'}",True,3668,,3,1,1353604310,1342253062,1592644375.0,11482095,CC BY-SA 4.0,https://stackoverflow.com/questions/11482095/view-only-video-no-way-to-download-only-playable,"View-only video (No way to download, only playable)",,,,,,
1862,"['javascript', 'html', 'jsp', 'rest']","{'account_id': 1227216, 'reputation': 477, 'user_id': 1192558, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/c8d972bbcb8c4037adb07998a7f1b4bd?s=256&d=identicon&r=PG', 'display_name': 'Liam Coates', 'link': 'https://stackoverflow.com/users/1192558/liam-coates'}",True,476,13510802.0,1,0,1353580588,1341306399,1341308440.0,11307723,CC BY-SA 3.0,https://stackoverflow.com/questions/11307723/how-to-action-a-rest-request-after-submitting-a-form,How to action a rest request after submitting a form,,,,,,
1863,"['javascript', 'jquery', 'html', 'css', 'photoswipe']","{'account_id': 1064472, 'reputation': 979, 'user_id': 1065389, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/27c2037218942571c2d0f70aa5af139d?s=256&d=identicon&r=PG', 'display_name': 'John Vasiliou', 'link': 'https://stackoverflow.com/users/1065389/john-vasiliou'}",True,259,11654283.0,2,1,1353551076,1343233272,,11654250,CC BY-SA 3.0,https://stackoverflow.com/questions/11654250/overriding-html-css-element,Overriding HTML CSS element,,,,,,
1864,"['javascript', 'html', 'firefox', 'browser-history']","{'account_id': 1633900, 'reputation': 11, 'user_id': 1507915, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b36ce054ca1e469477a6c94fa9846107?s=256&d=identicon&r=PG', 'display_name': 'Alain S', 'link': 'https://stackoverflow.com/users/1507915/alain-s'}",False,662,,1,1,1353508594,1341613094,1341617008.0,11370374,CC BY-SA 3.0,https://stackoverflow.com/questions/11370374/why-popstate-doesnt-fire-in-firefox,Why popstate doesn&#39;t fire in Firefox,,,,,,
1865,"['jquery', 'html', 'css', 'mobile-safari']","{'account_id': 1438463, 'reputation': 249, 'user_id': 1359316, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/981d690b77670bf9e0700c20eb999100?s=256&d=identicon&r=PG', 'display_name': 'Tom Broucke', 'link': 'https://stackoverflow.com/users/1359316/tom-broucke'}",False,3229,,1,3,1353344946,1341507311,,11348999,CC BY-SA 3.0,https://stackoverflow.com/questions/11348999/z-index-on-safari-mobile,z-index on safari mobile,,,,,,
1866,"['html', 'ruby-on-rails-3', 'rspec']","{'account_id': 463344, 'reputation': 271, 'user_id': 866186, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b31fb7ca2a488720e7a6735d057ed0ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'not_shitashi', 'link': 'https://stackoverflow.com/users/866186/not-shitashi'}",True,6122,13417003.0,2,7,1353070410,1341327618,,11313725,CC BY-SA 3.0,https://stackoverflow.com/questions/11313725/how-to-test-html-attributes-with-rspec,how to test html attributes with rspec?,,,,,,
1867,"['html', 'css']","{'account_id': 1535438, 'reputation': 815, 'user_id': 1431627, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/e8168d3d9775c9bcf3125354d6b5bf11?s=256&d=identicon&r=PG', 'display_name': 'user1431627', 'link': 'https://stackoverflow.com/users/1431627/user1431627'}",True,160,11378265.0,2,1,1353052407,1341690123,1353052407.0,11378108,CC BY-SA 3.0,https://stackoverflow.com/questions/11378108/wierd-text-style-inside-button-in-ios,Wierd text style inside button in iOS,,,,,,
1868,"['jquery', 'html', 'css']","{'account_id': 1050059, 'reputation': 77, 'user_id': 1054221, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ff3265b13420b9d301d0005ef494385a?s=256&d=identicon&r=PG', 'display_name': 'Kevin Schueller', 'link': 'https://stackoverflow.com/users/1054221/kevin-schueller'}",True,5674,,1,3,1353044028,1341927833,,11414670,CC BY-SA 3.0,https://stackoverflow.com/questions/11414670/amazon-style-menu-with-jquery,Amazon Style Menu with jQuery,,,,,,
1869,['html'],"{'account_id': 1275614, 'reputation': 2787, 'user_id': 1230959, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/746a6e88a1bc1c5402888764be058699?s=256&d=identicon&r=PG', 'display_name': 'Nuno_147', 'link': 'https://stackoverflow.com/users/1230959/nuno-147'}",True,8772,11518666.0,3,5,1353030559,1342513207,,11518591,CC BY-SA 3.0,https://stackoverflow.com/questions/11518591/html-text-and-password-input-fields-have-difference-size-internet-explorer,HTML text and password input fields have difference size internet explorer,,,,,,
1870,"['java', 'html', 'playframework', 'playframework-2.0']","{'account_id': 1578565, 'reputation': 1715, 'user_id': 1464452, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/735a1a9609078002c7c0d2cbeaa8f1c5?s=256&d=identicon&r=PG', 'display_name': 'Jeff LaJoie', 'link': 'https://stackoverflow.com/users/1464452/jeff-lajoie'}",True,951,13406220.0,1,3,1353013639,1341245320,1341270106.0,11297291,CC BY-SA 3.0,https://stackoverflow.com/questions/11297291/display-all-validation-errors-using-flash,Display All Validation Errors Using flash(),,,,,,
1871,"['html', 'jquery', 'oauth-2.0', 'google-fusion-tables']","{'account_id': 1266949, 'reputation': 802, 'user_id': 1224072, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://lh3.googleusercontent.com/-MLb_-J8TF8U/AAAAAAAAAAI/AAAAAAAABto/mEXoLMRzPyU/photo.jpg?sz=256', 'display_name': 'Al Po', 'link': 'https://stackoverflow.com/users/1224072/al-po'}",False,873,,1,1,1352988886,1341405952,1352988886.0,11329403,CC BY-SA 3.0,https://stackoverflow.com/questions/11329403/handling-oauth2-access-token-expiration,Handling oAuth2 access_token expiration,,,,,,
1872,"['html', 'formula']","{'account_id': 1407400, 'reputation': 495, 'user_id': 1334729, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/88039291d0cafde8b6f7d0fa89dd5745?s=256&d=identicon&r=PG', 'display_name': 'Nurlan', 'link': 'https://stackoverflow.com/users/1334729/nurlan'}",True,16621,11325194.0,4,1,1352964149,1341389418,,11324966,CC BY-SA 3.0,https://stackoverflow.com/questions/11324966/write-formula-in-html,Write formula in html,,,,,,
1873,"['javascript', 'jquery', 'html', 'canvas']","{'account_id': 101237, 'reputation': 17000, 'user_id': 272501, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/eyMn5.png?s=256&g=1', 'display_name': 'test', 'link': 'https://stackoverflow.com/users/272501/test'}",True,6648,11406488.0,1,22,1352908626,1341890650,1341954155.0,11406161,CC BY-SA 3.0,https://stackoverflow.com/questions/11406161/managing-text-maps-in-a-2d-array-on-to-be-painted-on-html5-canvas,Managing text-maps in a 2D array on to be painted on HTML5 Canvas,,,,,,
1874,"['php', 'html', 'arrays', 'if-statement', 'error-handling']","{'account_id': 1373941, 'reputation': 3127, 'user_id': 1308332, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5d63c1b9df9237f785af1e6dce4e7e92?s=256&d=identicon&r=PG', 'display_name': 'bonny', 'link': 'https://stackoverflow.com/users/1308332/bonny'}",True,1257,11577242.0,1,0,1352898434,1342778126,1352898434.0,11577046,CC BY-SA 3.0,https://stackoverflow.com/questions/11577046/php-in-array-best-way-to-check-an-array,php in_array best way to check an array?,,,,,,
1875,"['html', 'file-upload', 'amazon-s3', 'amazon-ec2', 'xmlhttprequest']","{'account_id': 338729, 'reputation': 4149, 'user_id': 667772, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/868d6be1007c9ff2238abe0a6b4f7415?s=256&d=identicon&r=PG', 'display_name': 'Dan L', 'link': 'https://stackoverflow.com/users/667772/dan-l'}",True,10097,,1,4,1352852394,1343526560,,11706015,CC BY-SA 3.0,https://stackoverflow.com/questions/11706015/splitting-and-uploading-extremely-large-10-gb-files-to-amazon-s3,Splitting and uploading extremely large (10+ GB) files to Amazon S3,,,,,,
1876,"['html', 'symfony', 'w3c']","{'account_id': 108092, 'reputation': 657, 'user_id': 287082, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b525a4181efa6d6d07a08a103d200328?s=256&d=identicon&r=PG', 'display_name': 'Purplefish32', 'link': 'https://stackoverflow.com/users/287082/purplefish32'}",True,1531,11450336.0,1,3,1352458994,1342087919,1352458994.0,11449637,CC BY-SA 3.0,https://stackoverflow.com/questions/11449637/html5-validation-in-an-auto-generated-symfony2-form-select-field,HTML5 validation in an auto generated Symfony2 form &lt;select&gt; field,,,,,,
1877,"['html', 'parameters', 'httpwebrequest']","{'account_id': 941170, 'reputation': 121, 'user_id': 1541452, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/953985b005ea588dfef84b3e40ef6e64?s=256&d=identicon&r=PG', 'display_name': 'Cee', 'link': 'https://stackoverflow.com/users/1541452/cee'}",True,1230,,2,1,1352443357,1342807042,1352443357.0,11584551,CC BY-SA 3.0,https://stackoverflow.com/questions/11584551/need-information-on-query-parameters-for-google-books-e-g-difference-between-d,"Need information on query parameters for Google Books e.g. difference between &amp;dq and &amp;q, &amp;f, &amp;redir_esc, etc",,,,,,
1878,"['asp.net-mvc', 'html', 'asp.net-mvc-4', 'html-helper', 'mvc-editor-templates']","{'account_id': 938863, 'reputation': 23918, 'user_id': 967315, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/518bacf2e4ad4e4b8f026f6497221fed?s=256&d=identicon&r=PG', 'display_name': 'Paul Fleming', 'link': 'https://stackoverflow.com/users/967315/paul-fleming'}",True,3870,12724752.0,2,5,1352386634,1343734315,1352386634.0,11739152,CC BY-SA 3.0,https://stackoverflow.com/questions/11739152/mvc4-project-with-html5-semantic-markup-htmlhelper-editorfor-uses-html5-input-ty,MVC4 Project with HTML5 Semantic markup HtmlHelper.EditorFor uses HTML5 input types,,,,,,
1879,"['javascript', 'html', 'iscroll4', 'touchmove']","{'account_id': 1568027, 'reputation': 22900, 'user_id': 1456376, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1f8b9badfad57118d16484408f4f954d?s=256&d=identicon&r=PG', 'display_name': 'insertusernamehere', 'link': 'https://stackoverflow.com/users/1456376/insertusernamehere'}",True,2350,11299504.0,2,0,1352386307,1341153665,1341255009.0,11282850,CC BY-SA 3.0,https://stackoverflow.com/questions/11282850/iscroll-4-restore-the-default-native-zoom-feature,iScroll 4 – restore the default/native zoom feature,,,,,,
