,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason,migrated_from
2095,"['python', 'html', 'xpath', 'lxml', 'elementtree']","{'account_id': 22804635, 'reputation': 35, 'user_id': 16956828, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc65726c2bf61f08fbd7ce6c9e164f83?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andu Gundu Swami', 'link': 'https://stackoverflow.com/users/16956828/andu-gundu-swami'}",True,471,1,1,1632224127,1632206378,,69264419,CC BY-SA 4.0,https://stackoverflow.com/questions/69264419/print-html-tags-as-string-using-lxml-etree,Print html tags as string using lxml etree,,69268199.0,,
2096,"['html', 'css']","{'account_id': 20321620, 'reputation': 31, 'user_id': 14906171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50b157128e7dad24100daa4afc52c5a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dreigonnadoit', 'link': 'https://stackoverflow.com/users/14906171/dreigonnadoit'}",False,46,2,0,1632223947,1632199897,1632223947.0,69263520,CC BY-SA 4.0,https://stackoverflow.com/questions/69263520/css-background-image-wont-be-loaded-and-code-wont-be-updated,CSS background image wont be loaded and code wont be updated,,,,
2097,"['html', 'css']","{'account_id': 22814390, 'reputation': 11, 'user_id': 16965222, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1302558233510740/picture?type=large', 'display_name': 'Brett van der Nest', 'link': 'https://stackoverflow.com/users/16965222/brett-van-der-nest'}",False,69,1,1,1632223524,1632223146,,69267991,CC BY-SA 4.0,https://stackoverflow.com/questions/69267991/are-there-any-hacks-to-set-scrollbar-position-in-pure-html-css,are there any hacks to set scrollbar position in pure HTML/CSS?,,,,
2098,"['html', 'jquery']","{'account_id': 2890574, 'reputation': 141, 'user_id': 2479458, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/12b194ba5baf34f521b64973d985d9a3?s=256&d=identicon&r=PG', 'display_name': 'Leon', 'link': 'https://stackoverflow.com/users/2479458/leon'}",True,47,1,1,1632223248,1632222778,1632222999.0,69267907,CC BY-SA 4.0,https://stackoverflow.com/questions/69267907/hide-and-show-current-div-with-jquery,Hide and show current div with jQuery,,,,
2099,"['html', 'css']","{'account_id': 21806820, 'reputation': 213, 'user_id': 16104900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31caa20054673d886388390087142915?s=256&d=identicon&r=PG&f=1', 'display_name': 'stackuser', 'link': 'https://stackoverflow.com/users/16104900/stackuser'}",True,123,2,0,1632223103,1632213103,,69265758,CC BY-SA 4.0,https://stackoverflow.com/questions/69265758/how-to-set-text-overflow-ellipsis-correctly-for-an-input-element-using-css-and-h,How to set text-overflow ellipsis correctly for an input element using css and html?,,69267978.0,,
2100,"['html', 'css', 'frontend']","{'user_type': 'does_not_exist', 'display_name': 'user16767975'}",True,186,2,0,1632222881,1632215163,,69266233,,https://stackoverflow.com/questions/69266233/why-is-the-width-of-the-submit-button-smaller-than-the-other-input-fields,Why is the width of the submit button smaller than the other input fields?,1632227370.0,69266300.0,Duplicate,
2101,"['javascript', 'html', 'css', 'responsive-design']","{'account_id': 20731071, 'reputation': 11, 'user_id': 15223069, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4b74b8ddf73edf69efb93067fc3d33e?s=256&d=identicon&r=PG&f=1', 'display_name': 'JMaletto1', 'link': 'https://stackoverflow.com/users/15223069/jmaletto1'}",False,61,1,0,1632222531,1632222308,1632222487.0,69267800,CC BY-SA 4.0,https://stackoverflow.com/questions/69267800/website-not-displaying-correctly-on-an-imac,Website not displaying correctly on an iMac,,,,
2102,"['javascript', 'html', 'css', 'reactjs', 'text']","{'account_id': 19731969, 'reputation': 13, 'user_id': 14447243, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/357987412204664/picture?type=large', 'display_name': 'Bog Abu', 'link': 'https://stackoverflow.com/users/14447243/bog-abu'}",False,28,0,0,1632222447,1632221360,1632222447.0,69267596,CC BY-SA 4.0,https://stackoverflow.com/questions/69267596/how-to-know-the-position-of-specific-word-or-letter-in-paragraph-without-distort,How to know the position of specific word or letter in paragraph without distortion when zooming,,,,
2103,"['javascript', 'html', 'css', 'web', 'frontend']","{'account_id': 20088482, 'reputation': 1, 'user_id': 14729551, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg-O_WUXrd1q6H5C7S1FoOaOylCwvUt9BMo7c7RqQ=k-s256', 'display_name': 'ElectrozZ', 'link': 'https://stackoverflow.com/users/14729551/electrozz'}",False,79,0,0,1632221935,1632221935,,69267719,CC BY-SA 4.0,https://stackoverflow.com/questions/69267719/i-made-a-question-slider-in-which-there-are-different-question-on-clicking-the,I made a question slider in which there are different question. On clicking the eye it displays ans. For first ques js is working but nor for rest,,,,
2104,"['html', 'html-select', 'hybrid-mobile-app', 'ios15']","{'account_id': 8100425, 'reputation': 11, 'user_id': 6103604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ff15fafcf0e64f680eebf0854b7b2ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gaurav Manani', 'link': 'https://stackoverflow.com/users/6103604/gaurav-manani'}",False,453,0,1,1632221623,1632221252,1632221623.0,69267577,CC BY-SA 4.0,https://stackoverflow.com/questions/69267577/issue-with-html-select-element-in-ios-15,Issue with HTML select element in iOS 15,,,,
2105,"['javascript', 'html', 'jquery']","{'account_id': 22375556, 'reputation': 59, 'user_id': 16589882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d11f878a351a26a37cf21a5375e0f342?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/16589882/jeff'}",True,227,1,1,1632220701,1632216555,1632217052.0,69266520,CC BY-SA 4.0,https://stackoverflow.com/questions/69266520/how-to-insert-the-selected-checkbox-value-into-another-column,How to insert the selected checkbox value into another column?,,69267386.0,,
2106,"['javascript', 'html']","{'account_id': 20927477, 'reputation': 3, 'user_id': 15374602, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GibD8LWl69w5uVgQzg1sQLMvWSqVZXP5sAsgxsdPA=k-s256', 'display_name': 'Taran Raval', 'link': 'https://stackoverflow.com/users/15374602/taran-raval'}",True,50,1,0,1632220251,1632212887,1632214029.0,69265716,CC BY-SA 4.0,https://stackoverflow.com/questions/69265716/why-wont-my-code-display-the-score-at-the-end-of-the-quiz,Why won&#39;t my code display the score at the end of the quiz?,,69267371.0,,
2107,"['javascript', 'html', 'css']","{'account_id': 7760095, 'reputation': 77, 'user_id': 5873146, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/624c10c205253eb3e7b5ffadd75903fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Filip', 'link': 'https://stackoverflow.com/users/5873146/filip'}",False,724,2,0,1632219855,1632218333,,69266943,,https://stackoverflow.com/questions/69266943/container-scaling-with-proportional-size-width-height,Container scaling with proportional size (width/height),1632219993.0,,Duplicate,
2108,"['php', 'html', 'mysql']","{'account_id': 22719097, 'reputation': 1, 'user_id': 16883863, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwr1x16hXchbO-rmVrTHTZQ19amv_BnsC944QDh=k-s256', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/16883863/john'}",False,62,0,0,1632219429,1632217755,1632219429.0,69266803,CC BY-SA 4.0,https://stackoverflow.com/questions/69266803/how-to-post-a-comment-only-for-one-article-php,How to post a comment only for one article? php,,,,
2109,"['javascript', 'html', 'jquery', 'css']","{'account_id': 21984873, 'reputation': 159, 'user_id': 16259317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5369f7df6ff9df85c96c440f5f418bc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'CoreTM', 'link': 'https://stackoverflow.com/users/16259317/coretm'}",True,110,1,0,1632218643,1632214293,1632218573.0,69266025,CC BY-SA 4.0,https://stackoverflow.com/questions/69266025/how-to-store-and-re-use-local-storage-data-using-jquery,How to store and re-use local storage data using jQuery?,,,,
2110,"['python', 'html', 'pdf', 'pdfminer', 'pdf-to-html']","{'account_id': 22813305, 'reputation': 1, 'user_id': 16964275, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fd6f3b2f8e3c36eddbd2b8bd6946a49?s=256&d=identicon&r=PG', 'display_name': 'jerin', 'link': 'https://stackoverflow.com/users/16964275/jerin'}",True,873,1,-2,1632218613,1632218255,,69266926,CC BY-SA 4.0,https://stackoverflow.com/questions/69266926/how-to-convert-pdf-to-html-using-python-pdfminer,How to convert pdf to HTML using python pdfminer?,,,,
2111,"['html', 'forms', 'validation', 'youtube-api']","{'account_id': 20861490, 'reputation': 61, 'user_id': 15323613, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WHui1.jpg?s=256&g=1', 'display_name': 'Ayodeji Akingbe', 'link': 'https://stackoverflow.com/users/15323613/ayodeji-akingbe'}",True,239,1,0,1632218159,1632216114,,69266434,CC BY-SA 4.0,https://stackoverflow.com/questions/69266434/how-to-make-user-input-match-using-javascript-for-form-validation,How To Make User Input Match Using JavaScript for Form Validation,,69266898.0,,
2112,"['javascript', 'html', 'reactjs', 'responsive-design', 'grid']","{'account_id': 11889361, 'reputation': 13, 'user_id': 8700730, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-sjJhZ23gkN8/AAAAAAAAAAI/AAAAAAAADf8/ehPRYYLX_iw/photo.jpg?sz=256', 'display_name': 'dhairya nadapara', 'link': 'https://stackoverflow.com/users/8700730/dhairya-nadapara'}",True,609,1,0,1632217360,1632122444,1632208191.0,69250435,CC BY-SA 4.0,https://stackoverflow.com/questions/69250435/how-to-make-arrow-key-navigation-on-responsive-card-grid-like-google-drive-in-re,How to make arrow key navigation on responsive card grid like google drive in React?,,69266604.0,,
2113,"['html', 'css', 'elementor']","{'account_id': 22648673, 'reputation': 21, 'user_id': 16823681, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh0DvlYdbVrj-i-gnXJG1fusGb1XCiFaNp1ywUO=k-s256', 'display_name': 'Joris', 'link': 'https://stackoverflow.com/users/16823681/joris'}",False,490,1,0,1632217064,1630677616,1632217064.0,69046159,CC BY-SA 4.0,https://stackoverflow.com/questions/69046159/how-to-set-a-background-image-to-full-screen-width-in-wordpress-elementor,How to set a background image to full screen width in Wordpress Elementor,,,,
2114,"['javascript', 'html', 'css']","{'account_id': 22687371, 'reputation': 19, 'user_id': 16856756, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwv2mZft3bMrC7ChODhDyNBZ6rMvmNnH2ya20oT=k-s256', 'display_name': 'gheeko dos', 'link': 'https://stackoverflow.com/users/16856756/gheeko-dos'}",True,55,1,-2,1632216150,1632215871,,69266386,CC BY-SA 4.0,https://stackoverflow.com/questions/69266386/how-can-i-design-these-cards-so-that-on-click-they-will-open-up-the-link-to-a-n,"How can I design these cards so that on click, they will open up the link to a new page?",,69266439.0,,
2115,"['javascript', 'html', 'django', 'ajax']","{'account_id': 19265416, 'reputation': 1, 'user_id': 14085194, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggg_F3DGu1zWSYpxnz-mlyZia5fuNm4E79esxYf=k-s256', 'display_name': 'Becker Wesley', 'link': 'https://stackoverflow.com/users/14085194/becker-wesley'}",False,44,0,0,1632216046,1632214787,1632216046.0,69266158,CC BY-SA 4.0,https://stackoverflow.com/questions/69266158/django-how-to-pass-js-variable-to-html-template-as-tag,Django: How to pass js variable to html template as tag,,,,
2116,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 18828589, 'reputation': 45, 'user_id': 13732915, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgyZye_yn0mmli2AvaetVwDoPdM5_Tmg4SF2qVF=k-s256', 'display_name': 'Willem. R. Nieuwenhuis', 'link': 'https://stackoverflow.com/users/13732915/willem-r-nieuwenhuis'}",True,60,1,0,1632215946,1632215443,,69266305,,https://stackoverflow.com/questions/69266305/why-dont-my-images-get-styles-assigned-through-their-class-or-id-in-my-css-file,Why don&#39;t my images get styles assigned through their class or ID in my css file,1632216312.0,69266357.0,Not suitable for this site,
2117,"['html', 'css', 'frontend']","{'account_id': 22376798, 'reputation': 57, 'user_id': 16590948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d59322e9124b874b0feddf9658203657?s=256&d=identicon&r=PG&f=1', 'display_name': 'AIIMOOR', 'link': 'https://stackoverflow.com/users/16590948/aiimoor'}",False,32,1,1,1632215793,1632212715,,69265681,CC BY-SA 4.0,https://stackoverflow.com/questions/69265681/how-to-make-make-a-margin-bottom-in-the-headline,How to make make a margin-bottom in the headline?,,,,
2118,"['javascript', 'html', 'reactjs', 'react-router']","{'account_id': 15948986, 'reputation': 161, 'user_id': 11508786, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2198607473785060/picture?type=large', 'display_name': 'Veera Silamban', 'link': 'https://stackoverflow.com/users/11508786/veera-silamban'}",False,360,2,0,1632215674,1632065180,1632215674.0,69244641,CC BY-SA 4.0,https://stackoverflow.com/questions/69244641/cannot-read-property-params-of-undefined-cannot-get-product-id,Cannot read property &#39;params&#39; of undefined - cannot get product id,,,,
2119,"['html', 'angular', 'typescript', 'ngx-translate']","{'account_id': 18032460, 'reputation': 206, 'user_id': 13106663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c033b17609296253275966017916b170?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robgit28', 'link': 'https://stackoverflow.com/users/13106663/robgit28'}",True,844,2,0,1632214932,1631719261,,69195829,CC BY-SA 4.0,https://stackoverflow.com/questions/69195829/ngx-translate-change-displayed-value-in-language-select-dropdown,ngx-translate - Change displayed value in language select dropdown,,69196223.0,,
2120,"['html', 'css']","{'account_id': 22376798, 'reputation': 57, 'user_id': 16590948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d59322e9124b874b0feddf9658203657?s=256&d=identicon&r=PG&f=1', 'display_name': 'AIIMOOR', 'link': 'https://stackoverflow.com/users/16590948/aiimoor'}",True,447,4,1,1632214169,1632145863,1632146154.0,69255602,CC BY-SA 4.0,https://stackoverflow.com/questions/69255602/how-to-stop-an-image-to-be-responsive,How to stop an image to be responsive?,,,,
2121,"['html', 'css']","{'account_id': 16927546, 'reputation': 15, 'user_id': 12242775, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mD96Rm0PwiwgL0-yRqecxLCbM_YnxTeVRpYDVuk-A=k-s256', 'display_name': 'Wilicious', 'link': 'https://stackoverflow.com/users/12242775/wilicious'}",True,52,1,-1,1632214085,1632122817,1632214085.0,69250515,CC BY-SA 4.0,https://stackoverflow.com/questions/69250515/how-can-i-fit-and-automatically-move-and-scale-an-image-in-between-two-headers,How can I fit and automatically move and scale an image in between two headers?,,69250704.0,,
2122,"['html', 'css', 'svg']","{'account_id': 20199265, 'reputation': 7, 'user_id': 14815445, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-GAnE2vr4tpE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnthM0MDWeYirgJVYtv_z3XVRE2rQ/s96-c/photo.jpg?sz=256', 'display_name': 'salma baian', 'link': 'https://stackoverflow.com/users/14815445/salma-baian'}",False,106,1,-2,1632213910,1632213660,,69265861,CC BY-SA 4.0,https://stackoverflow.com/questions/69265861/how-i-can-change-the-color-for-each-path-in-svg-file-in-html-and-css,How I can change the color for each path in svg file in html and css?,,,,
2123,"['javascript', 'html', 'twitter-bootstrap', 'bootstrap-5']","{'account_id': 55445, 'reputation': 74471, 'user_id': 166067, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f438fd966ad34c1efff6e49010f51e49?s=256&d=identicon&r=PG', 'display_name': 'Amir Rachum', 'link': 'https://stackoverflow.com/users/166067/amir-rachum'}",True,888,1,4,1632213873,1632211308,1632213122.0,69265379,CC BY-SA 4.0,https://stackoverflow.com/questions/69265379/bootstrap-form-floating-label-has-weird-margins-when-inside-row,Bootstrap &quot;form-floating&quot;: label has weird margins when inside &quot;row&quot;,,69265923.0,,
2124,"['html', 'css']","{'account_id': 22628497, 'reputation': 27, 'user_id': 16806248, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw0nZxkzOqWYAXf5ibO3Y9n0EWASuI0VdCBEyM=k-s256', 'display_name': 'Austin', 'link': 'https://stackoverflow.com/users/16806248/austin'}",True,55,1,1,1632213569,1632164087,1632213569.0,69259522,CC BY-SA 4.0,https://stackoverflow.com/questions/69259522/getting-my-background-to-appear-in-the-live-server,Getting my background to appear in the live server,,,,
2125,"['html', 'css']","{'account_id': 22543513, 'reputation': 1, 'user_id': 16733798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5778a4395b14290da1ea1fcf99d002c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'soupi', 'link': 'https://stackoverflow.com/users/16733798/soupi'}",False,125,1,0,1632213486,1632162015,1632213486.0,69259167,CC BY-SA 4.0,https://stackoverflow.com/questions/69259167/submit-button-on-contact-form-not-working,Submit button on contact form not working,,,,
2126,"['html', 'css', 'twitter-bootstrap-3', 'icons']","{'account_id': 18119572, 'reputation': 19, 'user_id': 16904229, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36cb47966c1e578b3a9a8d2a0bd9c72e?s=256&d=identicon&r=PG&f=1', 'display_name': 'attack-to-overflow', 'link': 'https://stackoverflow.com/users/16904229/attack-to-overflow'}",True,198,1,0,1632213294,1632054912,,69243331,CC BY-SA 4.0,https://stackoverflow.com/questions/69243331/flaticon-in-select-option,Flaticon in select option,,69255626.0,,
2127,"['javascript', 'html', 'callback', 'xmlhttprequest']","{'account_id': 9961724, 'reputation': 57, 'user_id': 7370818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a19b4972a6c34be70d886cc722eeb7dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'FCastell', 'link': 'https://stackoverflow.com/users/7370818/fcastell'}",True,304,2,0,1632213214,1632107415,1632213050.0,69248713,,https://stackoverflow.com/questions/69248713/show-text-file-contents-inside-html-body-how-to-get-the-result-of-xmlhttpreques,Show text file contents inside html body: how to get the result of XMLHttpRequest in a variable I can show on HTML&#39;body?,1632213138.0,69248753.0,Duplicate,
2128,"['javascript', 'html', 'css', 'dom']","{'account_id': 22581546, 'reputation': 188, 'user_id': 16766120, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ul4Qu.jpg?s=256&g=1', 'display_name': 'm-naeem66622', 'link': 'https://stackoverflow.com/users/16766120/m-naeem66622'}",True,1069,2,0,1632213127,1631953166,1632065608.0,69232884,CC BY-SA 4.0,https://stackoverflow.com/questions/69232884/how-to-load-html-in-a-div-tag-using-javascript,How to load HTML in a div tag using JavaScript,,,,
2129,"['html', 'css']","{'account_id': 13945825, 'reputation': 373, 'user_id': 10070613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fd1a1cd71274aca63055f8793700ccf?s=256&d=identicon&r=PG&f=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/10070613/david'}",False,73,1,0,1632212358,1632211804,,69265493,CC BY-SA 4.0,https://stackoverflow.com/questions/69265493/tiny-space-between-image-and-its-container,Tiny space between image and its container,,,,
2130,"['html', 'css', 'markdown', 'marpit', 'marp']","{'account_id': 1771859, 'reputation': 7042, 'user_id': 1616488, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/aCLot.jpg?s=256&g=1', 'display_name': 'Wakan Tanka', 'link': 'https://stackoverflow.com/users/1616488/wakan-tanka'}",True,2293,1,1,1632211928,1631476962,1632211928.0,69154809,CC BY-SA 4.0,https://stackoverflow.com/questions/69154809/how-to-align-image-below-text-header-in-marp-or-marpit,How to align image below text header in Marp or Marpit,,69208925.0,,
2131,"['python', 'html', 'flask', 'localhost']","{'account_id': 19655501, 'reputation': 33, 'user_id': 14388242, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/W7q7v.png?s=256&g=1', 'display_name': 'Dheeraj-Tech', 'link': 'https://stackoverflow.com/users/14388242/dheeraj-tech'}",False,36,1,-1,1632211723,1632209997,,69265094,,https://stackoverflow.com/questions/69265094/how-is-flask-able-to-access-login-html,How is flask able to access login.html?,1632228338.0,,Duplicate,
2132,"['javascript', 'html', 'jquery', 'css', 'drop-down-menu']","{'account_id': 21539449, 'reputation': 41, 'user_id': 15877429, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzQ5qy1b5tpIoxxM8q6sIE19cGJ1d73KxYofzL7=k-s256', 'display_name': 'Randomando', 'link': 'https://stackoverflow.com/users/15877429/randomando'}",False,131,1,2,1632211246,1631878219,,69222715,CC BY-SA 4.0,https://stackoverflow.com/questions/69222715/jquery-slidedown-snap-after-page-reload,jQuery slideDown snap after page reload,,,,
2133,"['html', 'css']","{'account_id': 2624585, 'reputation': 1249, 'user_id': 2271895, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tan', 'link': 'https://stackoverflow.com/users/2271895/tan'}",True,147,2,1,1632211020,1632182671,,69262017,,https://stackoverflow.com/questions/69262017/aligning-the-two-buttons-on-the-center-of-screen-using-padding,aligning the two buttons on the center of screen using padding,1632210989.0,69262100.0,Duplicate,
2134,"['html', 'css']","{'account_id': 19965141, 'reputation': 1463, 'user_id': 14631885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51455f1e829b278284c0eb7162d707ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dhana D.', 'link': 'https://stackoverflow.com/users/14631885/dhana-d'}",True,70,1,0,1632210705,1632036575,,69241211,CC BY-SA 4.0,https://stackoverflow.com/questions/69241211/how-to-make-a-div-scroll-to-stick-inside-a-div-and-under-another-div,How to make a div scroll to stick inside a div and under another div?,,69241538.0,,
2135,"['javascript', 'html', 'jquery']","{'account_id': 20384576, 'reputation': 533, 'user_id': 14953903, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/O0GCN.jpg?s=256&g=1', 'display_name': 'DelusionaL', 'link': 'https://stackoverflow.com/users/14953903/delusional'}",True,154,1,0,1632210621,1632210142,1632210310.0,69265127,,https://stackoverflow.com/questions/69265127/jquery-3-6-0-cant-parse-template-tag,jQuery 3.6.0 can&#39;t parse &quot;template&quot; tag,1632216965.0,69265226.0,Duplicate,
2136,"['html', 'css', 'image', 'mousehover']","{'account_id': 18370466, 'reputation': 645, 'user_id': 13380654, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ufm95.jpg?s=256&g=1', 'display_name': 'Reem Al-Assaf', 'link': 'https://stackoverflow.com/users/13380654/reem-al-assaf'}",True,387,1,2,1632210373,1632208471,1632209752.0,69264812,CC BY-SA 4.0,https://stackoverflow.com/questions/69264812/displaying-text-on-mouse-hovering-over-image,Displaying text on mouse hovering over image,,69264896.0,,
2137,"['javascript', 'html', 'calculation', 'week-number']","{'account_id': 16062278, 'reputation': 800, 'user_id': 11592836, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-IkAvLm19W-E/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rffWVgiB6RkaFOPGBtrplbJ-Q5MJQ/mo/photo.jpg?sz=256', 'display_name': 'Allart', 'link': 'https://stackoverflow.com/users/11592836/allart'}",True,258,2,0,1632210124,1632142025,1632207499.0,69254671,CC BY-SA 4.0,https://stackoverflow.com/questions/69254671/how-to-calculate-the-amount-of-weeks-between-two-week-pickers,How to calculate the amount of weeks between two week pickers,,69255769.0,,
2138,"['javascript', 'html', 'forms', 'dom']","{'account_id': 5017939, 'reputation': 1, 'user_id': 4032280, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ucDuJ3ZcNAE/AAAAAAAAAAI/AAAAAAAAAkw/61jZ94ua8Og/photo.jpg?sz=256', 'display_name': 'Abhishek', 'link': 'https://stackoverflow.com/users/4032280/abhishek'}",False,174,0,0,1632209735,1632209735,,69265056,CC BY-SA 4.0,https://stackoverflow.com/questions/69265056/form-post-in-a-new-tab-using-javascript,Form post in a new tab using JavaScript,,,,
2139,"['html', 'flutter', 'google-chrome', 'dart', 'web']","{'account_id': 12249909, 'reputation': 123, 'user_id': 13121591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/151024970990638a61a257cd72b43da3?s=256&d=identicon&r=PG&f=1', 'display_name': 'user13121591', 'link': 'https://stackoverflow.com/users/13121591/user13121591'}",False,278,0,2,1632209050,1632209050,,69264920,CC BY-SA 4.0,https://stackoverflow.com/questions/69264920/flutter-web-chrome-issue,Flutter Web Chrome issue,,,,
2140,"['javascript', 'php', 'html', 'jquery', 'ajax']","{'account_id': 22807726, 'reputation': 11, 'user_id': 16959530, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce825274116fd1e8988e8631639d1eee?s=256&d=identicon&r=PG&f=1', 'display_name': 'bendy', 'link': 'https://stackoverflow.com/users/16959530/bendy'}",True,123,2,1,1632208835,1632159760,1632163821.0,69258753,CC BY-SA 4.0,https://stackoverflow.com/questions/69258753/send-js-variable-to-php-on-another-page-without-form,Send JS variable to PHP on another page without form,,,,
2141,"['javascript', 'php', 'html', 'forms', 'drop-down-menu']","{'account_id': 18164218, 'reputation': 93, 'user_id': 13215111, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2661060990683340/picture?type=large', 'display_name': 'Даяна Димитрова', 'link': 'https://stackoverflow.com/users/13215111/%d0%94%d0%b0%d1%8f%d0%bd%d0%b0-%d0%94%d0%b8%d0%bc%d0%b8%d1%82%d1%80%d0%be%d0%b2%d0%b0'}",True,43,2,1,1632208464,1632202156,1632208464.0,69263771,CC BY-SA 4.0,https://stackoverflow.com/questions/69263771/i-cannot-get-the-value-of-chtmldropdownlist-with-javascript,I cannot get the value of CHtml::dropDownList with Javascript,,69264082.0,,
2142,"['html', 'css', 'button', 'css-animations', 'mousehover']","{'account_id': 22811725, 'reputation': 1, 'user_id': 16962921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a1cd4d954939b340cfa8a665fbdbf70?s=256&d=identicon&r=PG', 'display_name': 'Ansaf Ahamed', 'link': 'https://stackoverflow.com/users/16962921/ansaf-ahamed'}",True,177,2,0,1632208292,1632204511,1632207731.0,69264140,CC BY-SA 4.0,https://stackoverflow.com/questions/69264140/how-to-add-space-between-two-elements-on-mouse-hover,How to add space between two elements on mouse hover,,,,
2143,"['html', 'spring', 'spring-boot', 'thymeleaf']","{'account_id': 21241583, 'reputation': 83, 'user_id': 15624965, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiJwmNzPDlsHnh7Q8Gil1NB7aXU0g6x8I_UriXEKg=k-s256', 'display_name': 'Daniele Scalco', 'link': 'https://stackoverflow.com/users/15624965/daniele-scalco'}",False,534,1,0,1632207038,1632129658,1632135525.0,69251949,CC BY-SA 4.0,https://stackoverflow.com/questions/69251949/get-thymeleaf-html-file-with-all-includes,Get thymeleaf html file with all includes,,,,
