,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
1815,"['html', 'google-apps-script', 'google-bigquery']","{'account_id': 20435842, 'reputation': 33, 'user_id': 14993721, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/565b4b89e9663840abd2878b23a63f7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'viciousJester', 'link': 'https://stackoverflow.com/users/14993721/viciousjester'}",True,1146,,,72353557.0,1,3,1653332045,1653238353,1653271460.0,72339579,CC BY-SA 4.0,https://stackoverflow.com/questions/72339579/api-call-to-bigquery-jobs-query-failed-with-error-access-denied-project-ppc-bi,API call to bigquery.jobs.query failed with error: Access Denied: Project ppc-big-query: User does not have bigquery.jobs.create permission,,,,,
1816,"['javascript', 'html', 'forms', 'frontend']","{'account_id': 12676488, 'reputation': 1, 'user_id': 9212008, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d0ca6468667b947323419897b6feee4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Peter Rosete', 'link': 'https://stackoverflow.com/users/9212008/peter-rosete'}",False,89,,,,1,0,1653332003,1653331255,1653331404.0,72353418,CC BY-SA 4.0,https://stackoverflow.com/questions/72353418/how-to-inject-working-alert-code-from-a-html-text-form,How to inject working alert code from a HTML text form?,,,,,
1817,"['python', 'html', 'selenium']","{'account_id': 25295752, 'reputation': 101, 'user_id': 19120926, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db5e81cc9498a5e0c173797cb44a7260?s=256&d=identicon&r=PG', 'display_name': 'hofebido', 'link': 'https://stackoverflow.com/users/19120926/hofebido'}",True,46,,,72341876.0,1,2,1653331739,1653237636,,72339480,CC BY-SA 4.0,https://stackoverflow.com/questions/72339480/trying-to-update-code-to-return-html-value-in-selenium-python,Trying to update code to return HTML value in Selenium (Python),,,,,
1818,"['javascript', 'html', 'css']","{'account_id': 13324765, 'reputation': 51, 'user_id': 9618077, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'CODE Beginer', 'link': 'https://stackoverflow.com/users/9618077/code-beginer'}",True,63,,,72353132.0,3,3,1653331284,1653326093,,72352447,CC BY-SA 4.0,https://stackoverflow.com/questions/72352447/how-to-make-a-inline-hexagon-gallery,how to make a inline hexagon gallery,,,,,
1819,"['javascript', 'html', 'css']","{'account_id': 16708782, 'reputation': 310, 'user_id': 12076570, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDBtAWJFNx-st0Z4QLT7tStetixeWKPYA9bIGPL=k-s256', 'display_name': 'Jonathan Sandler', 'link': 'https://stackoverflow.com/users/12076570/jonathan-sandler'}",True,190,,,,2,1,1653330864,1653015746,1653151747.0,72313125,CC BY-SA 4.0,https://stackoverflow.com/questions/72313125/remove-border-displayed-behind-another-element-pie-doughnut,Remove border displayed behind another element (Pie/Doughnut),,,,,
1820,"['javascript', 'html']","{'account_id': 13963666, 'reputation': 1779, 'user_id': 17804016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f38da4febd0b09f9714da15962d97a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brother58697', 'link': 'https://stackoverflow.com/users/17804016/brother58697'}",True,2733,,,72353139.0,2,1,1653329894,1653329619,,72353103,CC BY-SA 4.0,https://stackoverflow.com/questions/72353103/do-submitevents-made-by-a-submit-event-contain-the-form-values,Do SubmitEvents made by a &#39;submit&#39; event contain the form values?,,,,,
1821,"['java', 'html', 'database', 'tomcat', 'servlets']","{'account_id': 23741193, 'reputation': 1, 'user_id': 17759228, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxv51vs1g2mZBbyV4GQyeBvgsk1M0nnBlh4Ymr6=k-s256', 'display_name': 'SUMANTH .K', 'link': 'https://stackoverflow.com/users/17759228/sumanth-k'}",False,87,,,,2,-1,1653329658,1653226111,,72337996,CC BY-SA 4.0,https://stackoverflow.com/questions/72337996/http-status-405-method-not-allowed-while-using-servlet,HTTP Status 405 - Method Not Allowed - while using servlet,,,,,
1822,"['javascript', 'html', 'css', 'angular', 'sticky-footer']","{'account_id': 20933393, 'reputation': 281, 'user_id': 15379177, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AV4ybwTry-0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclL7c9UkZZZcxAD12sKIE4pK8eVpA/s96-c/photo.jpg?sz=256', 'display_name': 'Tejas Mehta', 'link': 'https://stackoverflow.com/users/15379177/tejas-mehta'}",False,81,,,,0,1,1653329625,1653329625,,72353104,CC BY-SA 4.0,https://stackoverflow.com/questions/72353104/css-sticky-header-content-overlaps-onscroll,CSS- Sticky Header content overlaps onScroll,,,,,
1823,"['javascript', 'html', 'angular', 'cytoscape.js', 'cytoscape']","{'account_id': 25368790, 'reputation': 1, 'user_id': 19182957, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwCRl7OrDpeXf0Ds-ol6veGf-dFqJ-q_kYMin1o=k-s256', 'display_name': 'Aidan', 'link': 'https://stackoverflow.com/users/19182957/aidan'}",False,100,,,,0,0,1653329576,1653329576,,72353097,CC BY-SA 4.0,https://stackoverflow.com/questions/72353097/cytoscape-for-angular-node-horizontal-scaling-issues,Cytoscape for Angular (Node) - Horizontal Scaling Issues,,,,,
1824,"['javascript', 'html', 'css', 'carousel', 'codepen']","{'account_id': 25355863, 'reputation': 83, 'user_id': 19171988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0601a502af987037a16082690574451e?s=256&d=identicon&r=PG&f=1', 'display_name': 'techieafrohead', 'link': 'https://stackoverflow.com/users/19171988/techieafrohead'}",False,149,,,,1,0,1653329289,1653203275,1653203566.0,72335502,CC BY-SA 4.0,https://stackoverflow.com/questions/72335502/carousel-card-not-working-with-the-javascript,Carousel card not working with the javascript,,,,,
1825,"['html', 'jquery', 'css']","{'account_id': 19186057, 'reputation': 1, 'user_id': 14016823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44d73a12c92314bb60754d01f4857844?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nehasree', 'link': 'https://stackoverflow.com/users/14016823/nehasree'}",False,17,,,,0,0,1653329000,1653329000,,72352997,CC BY-SA 4.0,https://stackoverflow.com/questions/72352997/attribute-addition-and-deletion-based-on-array-change,Attribute addition and deletion based on array change,,,,,
1826,"['javascript', 'html', 'image', 'react-bootstrap']","{'account_id': 15785732, 'reputation': 33, 'user_id': 11390579, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2351366618478637/picture?type=large', 'display_name': 'Dumitru Laurenţiu', 'link': 'https://stackoverflow.com/users/11390579/dumitru-lauren%c5%a3iu'}",True,116,,,72352935.0,1,0,1653328962,1653253345,1653290692.0,72341283,CC BY-SA 4.0,https://stackoverflow.com/questions/72341283/image-in-react-bootstrap-modal-does-not-update,Image in React Bootstrap Modal does not update,,,,,
1827,"['html', 'r', 'screen-scraping', 'rselenium']","{'account_id': 19125496, 'reputation': 3, 'user_id': 13968558, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e95d4ec3eb3a3a1b7bee855f76edfb9?s=256&d=identicon&r=PG&f=1', 'display_name': 'klovink', 'link': 'https://stackoverflow.com/users/13968558/klovink'}",True,45,,,72330172.0,1,0,1653328830,1653122689,1653125569.0,72327988,CC BY-SA 4.0,https://stackoverflow.com/questions/72327988/how-do-i-select-only-a-specific-class-when-looping-over-list-of-webelements-in-r,How do I select only a specific class when looping over list of WebElements in RSelenium?,,,,,
1828,"['javascript', 'html', 'css', 'dom']","{'account_id': 16745502, 'reputation': 35, 'user_id': 12103905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc69d416ef2db8f2b7dd3be0fb21c8e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raiin', 'link': 'https://stackoverflow.com/users/12103905/raiin'}",True,36,,,72352236.0,1,1,1653328185,1653324241,1653326953.0,72352067,CC BY-SA 4.0,https://stackoverflow.com/questions/72352067/how-do-i-get-the-viewbutton-to-not-copy-the-old-note-value,How do I get the ViewButton to not copy the old note.value,,,,,
1829,"['html', 'angular', 'typescript', 'dom']","{'account_id': 16242565, 'reputation': 105, 'user_id': 11728529, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SJvEA.png?s=256&g=1', 'display_name': 'welkro', 'link': 'https://stackoverflow.com/users/11728529/welkro'}",False,22,,,,0,0,1653328048,1653328048,,72352824,CC BY-SA 4.0,https://stackoverflow.com/questions/72352824/angular-error-while-querying-data-on-show-hide-on-search-using-dom,Angular Error while querying data on show hide on Search using DOM,,,,,
1830,"['javascript', 'html']","{'account_id': 12267513, 'reputation': 1, 'user_id': 8953641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/715ef9067a34b1adad896aa8a443385c?s=256&d=identicon&r=PG&f=1', 'display_name': 'g.het', 'link': 'https://stackoverflow.com/users/8953641/g-het'}",False,53,,,,1,0,1653328030,1653324136,1653328030.0,72352043,CC BY-SA 4.0,https://stackoverflow.com/questions/72352043/use-a-variable-for-percentage-bar-width-html,use a variable for percentage bar width html,,,,,
1831,"['javascript', 'html', 'jquery']","{'account_id': 25101089, 'reputation': 5, 'user_id': 18951799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a43a8bc6b63a4f42aafb12a8abd2d49f?s=256&d=identicon&r=PG', 'display_name': 'vaemps', 'link': 'https://stackoverflow.com/users/18951799/vaemps'}",True,318,,,72329346.0,1,0,1653327680,1653131452,,72329008,CC BY-SA 4.0,https://stackoverflow.com/questions/72329008/jquery-change-link-text-and-icon-on-click,jQuery: change link text and icon on click,,,,,
1832,"['html', 'css', 'flexbox']","{'account_id': 25365443, 'reputation': 53, 'user_id': 19180086, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzM4D_h4j8-bpFo2nz66t5y3v1Xo25xCkCB-BI8HQ=k-s256', 'display_name': 'Jelle Akkerman', 'link': 'https://stackoverflow.com/users/19180086/jelle-akkerman'}",True,133,,,,1,1,1653326860,1653306678,1653306780.0,72348093,CC BY-SA 4.0,https://stackoverflow.com/questions/72348093/responsive-div-blocks-with-flexbox,Responsive div blocks with flexbox,,,,,
1833,"['javascript', 'html', 'css', 'animation', 'css-animations']","{'account_id': 18060071, 'reputation': 97, 'user_id': 16820763, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzb7vOQihRXzkRLT7Ll4Dviwz8hKoAEh7e4bCy8=k-s256', 'display_name': 'safnasfsa', 'link': 'https://stackoverflow.com/users/16820763/safnasfsa'}",False,38,,,,0,0,1653326623,1653320437,1653326623.0,72351285,,https://stackoverflow.com/questions/72351285/keyframes-opacity-with-image-css,Keyframes opacity with image css,1653326909.0,Duplicate,,,
1834,"['javascript', 'html', 'conditional-statements']","{'account_id': 10814971, 'reputation': 4733, 'user_id': 7954280, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/879f753c9bd169ec136627d03d1b0f96?s=256&d=identicon&r=PG&f=1', 'display_name': 'Geoff_S', 'link': 'https://stackoverflow.com/users/7954280/geoff-s'}",True,30,,,72352464.0,1,1,1653326182,1653325053,1653325294.0,72352230,CC BY-SA 4.0,https://stackoverflow.com/questions/72352230/using-conditional-within-html,Using conditional within HTML,,,,,
1835,"['python', 'html', 'django', 'django-models', 'django-custom-tags']","{'account_id': 25265774, 'reputation': 11, 'user_id': 19095972, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/F8jw5.jpg?s=256&g=1', 'display_name': 'L02', 'link': 'https://stackoverflow.com/users/19095972/l02'}",True,43,,,72352357.0,1,-1,1653325698,1653324387,,72352096,CC BY-SA 4.0,https://stackoverflow.com/questions/72352096/error-when-listing-out-a-users-followers,Error when listing out a user&#39;s followers,,,,,
1836,"['javascript', 'html', 'css-float']","{'account_id': 23436074, 'reputation': 25, 'user_id': 17494150, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhkgcyA2Jj8Zjz40THGeEFka6J7xrwcPBfmpn9B-g=k-s256', 'display_name': 'Thiz is Sam', 'link': 'https://stackoverflow.com/users/17494150/thiz-is-sam'}",False,22,,,,0,0,1653325681,1653325681,,72352352,CC BY-SA 4.0,https://stackoverflow.com/questions/72352352/make-javascript-to-invisible-after-reaching-the-div,Make Javascript to Invisible after reaching the div,,,,,
1837,"['html', 'css', 'emmet']","{'account_id': 2407076, 'reputation': 313, 'user_id': 2103232, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/645f55023bad18ff71ef8825674e9a38?s=256&d=identicon&r=PG', 'display_name': 'just.another.newbie', 'link': 'https://stackoverflow.com/users/2103232/just-another-newbie'}",False,74,,,,0,0,1653325644,1653325644,,72352345,CC BY-SA 4.0,https://stackoverflow.com/questions/72352345/multiple-counters-in-emmet,Multiple counters in Emmet,,,,,
1838,"['html', 'css']","{'account_id': 18178447, 'reputation': 311, 'user_id': 13226719, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8687740df9ff94ab23d2ace58be7c02c?s=256&d=identicon&r=PG&f=1', 'display_name': 'student', 'link': 'https://stackoverflow.com/users/13226719/student'}",True,62,,,,1,0,1653325263,1653314592,1653316046.0,72349908,CC BY-SA 4.0,https://stackoverflow.com/questions/72349908/overlay-only-on-image-element-if-we-have-image-h1-and-h2-element-in-same-div,"Overlay only on image element if we have image, h1 and h2 element in same div",,,,,
1839,"['html', 'web']","{'account_id': 16977820, 'reputation': 95, 'user_id': 12280634, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBc3i6CRpaNuRVcd8jh4Iw8ZeqZIXUEc0T6rGxi=k-s256', 'display_name': 'pattrick james', 'link': 'https://stackoverflow.com/users/12280634/pattrick-james'}",False,12,,,,0,0,1653324814,1653324814,,72352180,CC BY-SA 4.0,https://stackoverflow.com/questions/72352180/word-spacing-changes-in-smaller-viewports,word spacing changes in smaller viewports,,,,,
1840,"['javascript', 'html', 'css']","{'account_id': 25175730, 'reputation': 155, 'user_id': 19017948, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Oe9PF.png?s=256&g=1', 'display_name': 'Snorlax', 'link': 'https://stackoverflow.com/users/19017948/snorlax'}",True,257,,,72351383.0,2,1,1653324044,1653320434,1653324044.0,72351283,CC BY-SA 4.0,https://stackoverflow.com/questions/72351283/javascript-classlist-toggle-my-class-doesnt-work-because-the-main-class-i,Javascript - classList.toggle (&quot;my-class&quot;) doesn&#39;t work because the main class is acquiring more than one,,,,,
1841,"['javascript', 'c#', 'html', 'ckeditor']","{'account_id': 5160063, 'reputation': 1, 'user_id': 4132057, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4fa0ef0cc5a3c5eaac5f849ddadcc8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'WolFox', 'link': 'https://stackoverflow.com/users/4132057/wolfox'}",False,54,,,,0,0,1653323665,1653323665,,72351974,CC BY-SA 4.0,https://stackoverflow.com/questions/72351974/ckeditor-4-editor-element-conflict-c,CKEditor 4 - editor-element-conflict - C#,,,,,
1842,"['javascript', 'html', 'jquery']","{'account_id': 25351521, 'reputation': 27, 'user_id': 19168308, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyEbbD-sCkcKX7kb9mKFMMQS8BSsa7BfTS3gjYr=k-s256', 'display_name': 'smoken122', 'link': 'https://stackoverflow.com/users/19168308/smoken122'}",True,24,,,72351842.0,2,1,1653323422,1653320720,1653323222.0,72351370,CC BY-SA 4.0,https://stackoverflow.com/questions/72351370/setting-bg-color-with-jquery-doesnt-override-existing-one,Setting bg color with jQuery doesn&#39;t override existing one,,,,,
1843,"['html', 'css', 'responsive-design', 'media-queries', 'margin']","{'account_id': 25366144, 'reputation': 13, 'user_id': 19180699, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81c227880adb39280ec00192ef14a1f3?s=256&d=identicon&r=PG', 'display_name': 'omeniel', 'link': 'https://stackoverflow.com/users/19180699/omeniel'}",True,116,,,72349780.0,1,1,1653323394,1653313089,1653323394.0,72349547,CC BY-SA 4.0,https://stackoverflow.com/questions/72349547/how-can-i-get-my-layout-boxes-to-wrap-responsively,How can I get my layout boxes to wrap responsively?,,,,,
1844,"['html', 'postman']","{'account_id': 25295048, 'reputation': 5, 'user_id': 19120355, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gijo_LneNiAD7Omk-ilSgTATlqiArfh6WelbtPFZg=k-s256', 'display_name': 'VTTP', 'link': 'https://stackoverflow.com/users/19120355/vttp'}",True,32,,,72351875.0,1,-1,1653323210,1653319350,,72351034,CC BY-SA 4.0,https://stackoverflow.com/questions/72351034/i-have-a-response-api-as-html-below-i-want-to-get-355310-for-set-an-environment,I have a response API as HTML below. I want to get 355310 for set an environment variable in postman,,,,,
1845,"['html', 'css', 'accessibility', 'wcag']","{'account_id': 12134593, 'reputation': 43, 'user_id': 8860403, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SAOqP.jpg?s=256&g=1', 'display_name': 'Meise2000', 'link': 'https://stackoverflow.com/users/8860403/meise2000'}",True,88,,,72351843.0,1,4,1653323075,1652942806,1652944742.0,72299819,CC BY-SA 4.0,https://stackoverflow.com/questions/72299819/how-to-highlight-accesskeys-in-a-wcag-valid-way,How to highlight accesskeys in a WCAG valid way?,,,,,
1846,"['javascript', 'html', 'browser']","{'account_id': 4382803, 'reputation': 480, 'user_id': 3573960, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/QyHkh.jpg?s=256&g=1', 'display_name': 'Jesse Winton', 'link': 'https://stackoverflow.com/users/3573960/jesse-winton'}",True,109,,,,3,0,1653322811,1653243319,1653322811.0,72340193,CC BY-SA 4.0,https://stackoverflow.com/questions/72340193/compile-user-html-in-browser-and-display-results-with-react,Compile user HTML in browser and display results with React,,,,,
1847,"['javascript', 'html', 'jquery']","{'account_id': 23247547, 'reputation': 1, 'user_id': 17335911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8e5bdeefd1885b2736359f4540455bdd?s=256&d=identicon&r=PG', 'display_name': 'krazyyyyyy', 'link': 'https://stackoverflow.com/users/17335911/krazyyyyyy'}",False,322,,,,3,0,1653322261,1653318409,1653319643.0,72350811,CC BY-SA 4.0,https://stackoverflow.com/questions/72350811/how-to-add-autoplay-video-when-in-viewport,How to add autoplay video when in viewport?,,,,,
1848,"['html', 'css', 'html-table']","{'account_id': 4616989, 'reputation': 402, 'user_id': 4139128, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2c2c719765abb394e7ac36bdd49ba5ee?s=256&d=identicon&r=PG&f=1', 'display_name': 'eleethesontai', 'link': 'https://stackoverflow.com/users/4139128/eleethesontai'}",False,38,,,,0,1,1653321928,1653321928,,72351628,CC BY-SA 4.0,https://stackoverflow.com/questions/72351628/nested-table-like-macos-file-explorer,Nested table like macos file explorer,,,,,
1849,"['javascript', 'html', 'forms', 'templates']","{'account_id': 13372657, 'reputation': 1, 'user_id': 9650503, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7dbde3315036bf860948650b65a72aba?s=256&d=identicon&r=PG&f=1', 'display_name': 'adski', 'link': 'https://stackoverflow.com/users/9650503/adski'}",False,33,,,,2,0,1653321872,1653316752,,72350387,CC BY-SA 4.0,https://stackoverflow.com/questions/72350387/is-there-a-way-to-take-user-input-from-a-form-and-append-it-to-code-i-already-ha,Is there a way to take user input from a form and append it to code I already have?,,,,,
1850,"['javascript', 'html']","{'account_id': 25230965, 'reputation': 3, 'user_id': 19066129, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzrDRohMb9WP3Gvc04U6Ip96RDYIQ5zo5yLXyEP=k-s256', 'display_name': 'deniz', 'link': 'https://stackoverflow.com/users/19066129/deniz'}",False,67,,,,1,-1,1653321603,1653316501,1653321603.0,72350340,CC BY-SA 4.0,https://stackoverflow.com/questions/72350340/positioning-a-video-camera-in-html,Positioning A Video Camera In HTML,,,,,
1851,"['javascript', 'html', 'css', 'svelte', 'mapbox-gl-js']","{'account_id': 23531878, 'reputation': 25, 'user_id': 17838922, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhSec-SPxCsM-uO6VJikLVVWyulZblPejObl4Je=k-s256', 'display_name': 'Charlie D.', 'link': 'https://stackoverflow.com/users/17838922/charlie-d'}",False,75,,,,1,0,1653321521,1653306134,1653321521.0,72347959,CC BY-SA 4.0,https://stackoverflow.com/questions/72347959/svelte-prevent-user-input-on-mapbox,Svelte prevent user input on mapbox,,,,,
1852,"['html', 'css']","{'account_id': 25126332, 'reputation': 1, 'user_id': 18974095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10f842c4cba93c8ad198f5a60d18c2fb?s=256&d=identicon&r=PG', 'display_name': 'Abaddon101', 'link': 'https://stackoverflow.com/users/18974095/abaddon101'}",False,26,,,,1,-1,1653320700,1653319929,,72351174,CC BY-SA 4.0,https://stackoverflow.com/questions/72351174/is-there-a-problem-of-comptability-with-my-tags,Is there a Problem of comptability with my tags?,,,,,
1853,"['javascript', 'html', 'css', 'automated-tests', 'codepen']","{'account_id': 23474023, 'reputation': 11, 'user_id': 17527096, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/V6NJI.jpg?s=256&g=1', 'display_name': 'Mikaela Mattos', 'link': 'https://stackoverflow.com/users/17527096/mikaela-mattos'}",False,90,,,,0,1,1653320506,1653320435,1653320506.0,72351284,CC BY-SA 4.0,https://stackoverflow.com/questions/72351284/i-dont-know-ho-to-do-this-freecodecamp-javascript-calculator,i dont know ho to do this freecodecamp javascript calculator,,,,,
1854,"['javascript', 'html', 'onchange']","{'account_id': 18105047, 'reputation': 19, 'user_id': 13162437, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-eSm7nHeElNM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPVI94mRHDXOq7_PwtINWmnAsipsA/photo.jpg?sz=256', 'display_name': 'Rian Puri', 'link': 'https://stackoverflow.com/users/13162437/rian-puri'}",False,39,,,,0,1,1653320318,1653290222,1653320318.0,72344595,CC BY-SA 4.0,https://stackoverflow.com/questions/72344595/how-to-do-a-double-conditional-dropdown-in-javascript-onchange-not-working,How to do a double conditional dropdown in javascript (Onchange not working),,,,,
1855,"['javascript', 'html', 'oauth-2.0', 'discord']","{'account_id': 25367542, 'reputation': 1, 'user_id': 19181908, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgZAmpZTPpX9eoaosSp2R-P2IWVbW_12Z0XLbeLVQ=k-s256', 'display_name': 'Sahil Bugade', 'link': 'https://stackoverflow.com/users/19181908/sahil-bugade'}",False,34,,,,0,0,1653320205,1653320205,,72351232,CC BY-SA 4.0,https://stackoverflow.com/questions/72351232/give-role-to-oauth2-authorised-accounts-on-discord,give role to OAuth2 authorised accounts on Discord,,,,,
1856,['html'],"{'account_id': 23457586, 'reputation': 27, 'user_id': 17512851, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KWBzd.jpg?s=256&g=1', 'display_name': 'Aldrin', 'link': 'https://stackoverflow.com/users/17512851/aldrin'}",True,30,,,72351222.0,1,0,1653320160,1653319855,,72351163,CC BY-SA 4.0,https://stackoverflow.com/questions/72351163/html-video-is-not-playing-on-ios-device,HTML video is not playing on IOS device,,,,,
1857,"['javascript', 'html', 'reactjs', 'gif']","{'account_id': 14974407, 'reputation': 79, 'user_id': 10810240, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/UR17F.png?s=256&g=1', 'display_name': 'Mercyfon', 'link': 'https://stackoverflow.com/users/10810240/mercyfon'}",True,69,,,72351172.0,1,1,1653319918,1653309348,,72348614,CC BY-SA 4.0,https://stackoverflow.com/questions/72348614/how-do-i-change-a-gif-in-react-with-a-continious-running-loop,How do I change a gif in react with a continious running loop?,,,,,
1858,"['javascript', 'html', 'css', 'drag-and-drop']","{'account_id': 13995948, 'reputation': 49, 'user_id': 10108729, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12517ca991fa64dfb30334a3eb83295c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mubashir Waheed', 'link': 'https://stackoverflow.com/users/10108729/mubashir-waheed'}",False,82,,,,0,0,1653319908,1653209844,1653319908.0,72336102,CC BY-SA 4.0,https://stackoverflow.com/questions/72336102/dragged-div-not-being-dropped-correctly,Dragged div not being dropped correctly,,,,,
1859,"['python', 'html', 'web-scraping', 'beautifulsoup']","{'account_id': 22327956, 'reputation': 11, 'user_id': 16549669, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzWtrNHNtTMSJPhUN9EPUVsLc-gUgkfWhEWE6uE=k-s256', 'display_name': 'Jose Rodriguez', 'link': 'https://stackoverflow.com/users/16549669/jose-rodriguez'}",True,48,,,,2,-1,1653319227,1653237854,1653319227.0,72339507,CC BY-SA 4.0,https://stackoverflow.com/questions/72339507/extract-text-from-span-without-an-id-in-beautifulsoup,Extract text from span without an id in beautifulsoup,,,,,
1860,"['html', 'css', 'mailchimp']","{'account_id': 2890913, 'reputation': 485, 'user_id': 2479724, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/793135d7c9a9670ae1303b8b193cfeb2?s=256&d=identicon&r=PG', 'display_name': 'Birdie Golden', 'link': 'https://stackoverflow.com/users/2479724/birdie-golden'}",True,135,,,72350881.0,1,1,1653319203,1653318084,,72350725,CC BY-SA 4.0,https://stackoverflow.com/questions/72350725/is-there-any-way-to-add-just-an-icon-to-a-mailchimp-embed-form-submit-button,Is there any way to add just an icon to a MailChimp embed form &#39;submit&#39; button?,,,,,
1861,"['javascript', 'html']","{'account_id': 25367154, 'reputation': 21, 'user_id': 19181575, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84f11b06edebea83d518f7e6b9d35b3e?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/19181575/john'}",False,35,,,,0,0,1653319061,1653317616,1653318200.0,72350605,,https://stackoverflow.com/questions/72350605/javascript-image-upload-file-not-found,Javascript Image Upload [File Not Found],1653319501.0,Duplicate,,,
1862,"['javascript', 'html', 'css', 'vue.js', 'scale']","{'account_id': 22206682, 'reputation': 71, 'user_id': 16446498, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43ee5e8407c61473af46cabbec7881bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eli-ott', 'link': 'https://stackoverflow.com/users/16446498/eli-ott'}",False,95,,,,0,2,1653318734,1653318734,,72350890,CC BY-SA 4.0,https://stackoverflow.com/questions/72350890/avoid-lag-when-scaling-image,Avoid lag when scaling image,,,,,
