,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,protected_date,migrated_from
1988,"['php', 'html', 'css']","{'account_id': 18410809, 'reputation': 3, 'user_id': 13411171, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1454234101416199/picture?type=large', 'display_name': 'Nathan Coppens', 'link': 'https://stackoverflow.com/users/13411171/nathan-coppens'}",True,52,61441808.0,1,0,1587921233,1587908294,61441737,,https://stackoverflow.com/questions/61441737/for-each-structure-in-php-backend-shows-each-card-smaller-and-smaller-what-shou,For each structure in php backend shows each card smaller and smaller. What should I do?,1588056296.0,1587921233.0,Not suitable for this site,,
1989,"['javascript', 'php', 'html', 'firebase', 'nosql']","{'account_id': 16859460, 'reputation': 55, 'user_id': 12190597, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d93ec3ee51cbcca367352aff8bf23cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'xxColderxx', 'link': 'https://stackoverflow.com/users/12190597/xxcolderxx'}",False,45,,0,0,1587920891,1587920891,61444781,CC BY-SA 4.0,https://stackoverflow.com/questions/61444781/how-to-ask-the-user-to-input-a-date-when-first-open-the-website-then-save-the-da,How to ask the user to input a date when first open the website then save the date as a global value throughout the entire websites,,,,,
1990,"['javascript', 'html', 'jquery', 'css']","{'account_id': 7706576, 'reputation': 87, 'user_id': 5837344, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/10156518386020370/picture?type=large', 'display_name': 'Ryan Cohan', 'link': 'https://stackoverflow.com/users/5837344/ryan-cohan'}",True,170,61444768.0,1,0,1587920859,1587919823,61444529,CC BY-SA 4.0,https://stackoverflow.com/questions/61444529/html-button-click-seems-to-call-wrong-function,HTML Button click seems to call wrong function,,,,,
1991,"['javascript', 'html']","{'account_id': 15555788, 'reputation': 2805, 'user_id': 11222282, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/G72dK.png?s=256&g=1', 'display_name': 'Rajiv', 'link': 'https://stackoverflow.com/users/11222282/rajiv'}",True,1040,61443547.0,2,0,1587920371,1587915348,61443456,CC BY-SA 4.0,https://stackoverflow.com/questions/61443456/scroll-eventlistener-not-working-in-javascript,scroll eventListener not working in javascript,,,,,
1992,"['python', 'html', 'django', 'python-3.x', 'django-forms']","{'account_id': 11903337, 'reputation': 1257, 'user_id': 8710665, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1ykrQ.gif?s=256&g=1', 'display_name': 'Toms Code', 'link': 'https://stackoverflow.com/users/8710665/toms-code'}",True,293,,2,1,1587920160,1587918744,61444284,CC BY-SA 4.0,https://stackoverflow.com/questions/61444284/add-new-line-and-bullet-points-in-django-forms-label,Add new line (and bullet points) in Django forms label?,,1587919922.0,,,
1993,"['html', 'forms', 'google-chrome', 'firefox', 'opera']","{'account_id': 391558, 'reputation': 2946, 'user_id': 752297, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/lDqC1.jpg?s=256&g=1', 'display_name': 'ripat', 'link': 'https://stackoverflow.com/users/752297/ripat'}",False,377,,0,2,1587919996,1587919996,61444565,CC BY-SA 4.0,https://stackoverflow.com/questions/61444565/html-radio-button-remains-checked-when-page-is-requested-again-with-the-previous,HTML radio button remains checked when page is requested again with the previous button,,,,,
1994,"['html', 'angular', 'forms', 'angular-reactive-forms']","{'account_id': 16636762, 'reputation': 650, 'user_id': 12023261, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCr6vVVEvlzxFOT63AR2KhlN3XOHDKbbwO0gjkhcg=k-s256', 'display_name': 'Arpan Banerjee', 'link': 'https://stackoverflow.com/users/12023261/arpan-banerjee'}",True,298,61444406.0,2,0,1587919285,1587899435,61439694,CC BY-SA 4.0,https://stackoverflow.com/questions/61439694/how-to-sync-my-template-and-typescript-code-in-angular-reactive-forms-having-fo,"How to sync my template and typescript code in angular reactive forms, having form groups?cannot find control error",,1587901768.0,,,
1995,"['html', 'css', 'bootstrap-4']","{'account_id': 13233972, 'reputation': 3, 'user_id': 9556645, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'umang yadav', 'link': 'https://stackoverflow.com/users/9556645/umang-yadav'}",True,122,61444303.0,1,0,1587919036,1587918232,61444157,CC BY-SA 4.0,https://stackoverflow.com/questions/61444157/overflow-x-is-making-p-tag-data-out-of-the-box-in-card,overflow-x is making p tag data out of the box in card?,,,,,
1996,"['html', 'shadow-dom']","{'account_id': 9959468, 'reputation': 414, 'user_id': 7369248, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rn5GW.jpg?s=256&g=1', 'display_name': 'AppleBaggins', 'link': 'https://stackoverflow.com/users/7369248/applebaggins'}",True,934,61433319.0,2,1,1587918797,1587427902,61334088,CC BY-SA 4.0,https://stackoverflow.com/questions/61334088/how-to-hide-shadowroot-element,How to hide shadowRoot element?,,,,,
1997,"['html', 'contenteditable', 'firefox-addon-webextensions']","{'account_id': 3780050, 'reputation': 1194, 'user_id': 3139807, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/189Pk.jpg?s=256&g=1', 'display_name': 'Scindix', 'link': 'https://stackoverflow.com/users/3139807/scindix'}",False,42,,0,0,1587918640,1587917221,61443931,CC BY-SA 4.0,https://stackoverflow.com/questions/61443931/cannot-enter-slash-in-contenteditable-for-webextension,Cannot enter slash (&#39;/&#39;) in contenteditable for webextension,,1587918640.0,,,
1998,"['html', 'css']","{'account_id': 1685423, 'reputation': 2350, 'user_id': 1548839, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/sJWHl.jpg?s=256&g=1', 'display_name': 'Moseleyi', 'link': 'https://stackoverflow.com/users/1548839/moseleyi'}",True,1252,61444002.0,2,0,1587918580,1587917063,61443897,CC BY-SA 4.0,https://stackoverflow.com/questions/61443897/css-grid-carousel-last-items-are-shrinking,CSS Grid carousel - last items are shrinking,,,,,
1999,"['javascript', 'html', 'timer']","{'account_id': 17958665, 'reputation': 47, 'user_id': 13405578, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/979cfbdc36c6d9263b7bfb352e0a4e1b?s=256&d=identicon&r=PG&f=1', 'display_name': 'test', 'link': 'https://stackoverflow.com/users/13405578/test'}",True,597,61443693.0,1,1,1587918203,1587916028,61443621,CC BY-SA 4.0,https://stackoverflow.com/questions/61443621/countdown-timer-stops-ticking-when-the-phone-screen-is-locked,Countdown timer stops ticking when the phone screen is locked,,,,,
2000,"['javascript', 'html', 'css']","{'account_id': 18235033, 'reputation': 23, 'user_id': 13273239, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiPUd1DXdwe_WoGHxWgxOSRD7IndG_-3InUGAZj=k-s256', 'display_name': 'Aaryan Khadka', 'link': 'https://stackoverflow.com/users/13273239/aaryan-khadka'}",False,90,,1,0,1587918144,1587916709,61443812,CC BY-SA 4.0,https://stackoverflow.com/questions/61443812/how-do-i-make-it-so-that-my-dark-mode-works-when-fullscreen-is-on,How do I make it so that my dark mode works when fullscreen is on?,,,,,
2001,"['html', 'css', 'transition', 'vue-router']","{'account_id': 3399023, 'reputation': 357, 'user_id': 2851791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d548374d659a02aa47891a8ea22231a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Awesom-o', 'link': 'https://stackoverflow.com/users/2851791/awesom-o'}",False,119,,0,1,1587917918,1587729035,61407686,CC BY-SA 4.0,https://stackoverflow.com/questions/61407686/vue-router-sliding-transition-with-multiple-views,Vue Router sliding transition with multiple views,,1587917918.0,,,
2002,"['javascript', 'python', 'html', 'django', 'django-rest-framework']","{'account_id': 16027511, 'reputation': 13, 'user_id': 11567381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d2bddde7cc7b2116247fe071d38d6d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'IbbyR', 'link': 'https://stackoverflow.com/users/11567381/ibbyr'}",True,1250,61444087.0,1,1,1587917908,1587914274,61443195,CC BY-SA 4.0,https://stackoverflow.com/questions/61443195/cross-origin-request-blocked-django-project,Cross-Origin Request Blocked Django-project,,1587917755.0,,,
2003,"['javascript', 'java', 'html', 'jquery', 'css']","{'account_id': 18411868, 'reputation': 5, 'user_id': 13411949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87073deab09f2477175737b69cfa4c2b?s=256&d=identicon&r=PG&f=1', 'display_name': 'bloodie', 'link': 'https://stackoverflow.com/users/13411949/bloodie'}",True,33,61444040.0,1,0,1587917721,1587916494,61443761,CC BY-SA 4.0,https://stackoverflow.com/questions/61443761/after-displaying-div-button-takes-to-new-page,After displaying div button takes to new page,,,,,
2004,"['html', 'css']","{'account_id': 18370404, 'reputation': 1, 'user_id': 13380608, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghr0yEU4BFLZuQOAyk4EHa9W9-_pWM16e0RG7NYOQ=k-s256', 'display_name': 'Obabire Samuel', 'link': 'https://stackoverflow.com/users/13380608/obabire-samuel'}",False,28,,0,0,1587917672,1587917672,61444033,CC BY-SA 4.0,https://stackoverflow.com/questions/61444033/i-am-a-bit-confused-about-relative-measurement,I am a bit confused about relative measurement,,,,,
2005,"['html', 'url']","{'account_id': 18285274, 'reputation': 7, 'user_id': 13313675, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hv_RPmZ4fKg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNxJnaBx_3_H0w0qXF1H84_CXn6-g/photo.jpg?sz=256', 'display_name': 'Audrey Washington-Wright', 'link': 'https://stackoverflow.com/users/13313675/audrey-washington-wright'}",False,69,,1,-1,1587917386,1587916187,61443661,CC BY-SA 4.0,https://stackoverflow.com/questions/61443661/how-do-i-implement-a-background-color-into-my-html-program,How do I implement a background-color into my HTML program?,,,,,
2006,"['javascript', 'html', 'css']","{'account_id': 18406047, 'reputation': 1, 'user_id': 13407796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7fd76aa5403c6ed86d69380bff5a1ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'sankm182', 'link': 'https://stackoverflow.com/users/13407796/sankm182'}",False,77,,3,0,1587917279,1587853162,61433334,CC BY-SA 4.0,https://stackoverflow.com/questions/61433334/how-do-i-get-rid-of-a-large-spacing-in-between-two-containers-in-mobile-view,How do I get rid of a large spacing in between two containers in mobile view?,,,,,
2007,"['javascript', 'html', 'css']","{'account_id': 18251748, 'reputation': 167, 'user_id': 13286598, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96d9089562db9328fe8b21672507172c?s=256&d=identicon&r=PG&f=1', 'display_name': 'ripjuce', 'link': 'https://stackoverflow.com/users/13286598/ripjuce'}",True,43,61443653.0,2,1,1587917011,1587914480,61443239,CC BY-SA 4.0,https://stackoverflow.com/questions/61443239/how-do-i-cancel-my-buttonhover-in-css-when-a-button-is-clicked,How do I cancel my button:hover in css when a button is clicked?,,1587915391.0,,,
2008,"['javascript', 'html', 'jquery', 'dom']","{'account_id': 13890624, 'reputation': 217, 'user_id': 10028715, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QsfSEZDJTYw/AAAAAAAAAAI/AAAAAAAAINg/jf53nitswMM/photo.jpg?sz=256', 'display_name': 'Shree Batale', 'link': 'https://stackoverflow.com/users/10028715/shree-batale'}",True,58,61443768.0,1,0,1587916955,1587915868,61443582,CC BY-SA 4.0,https://stackoverflow.com/questions/61443582/delete-dynamic-html-table-using-table-id,Delete Dynamic HTML table using table id?,,,,,
2009,"['html', 'angular8', 'updates', 'angular9']","{'account_id': 17910087, 'reputation': 25, 'user_id': 13012400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ca559f1418f80e3c02ec00028c848e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lolix', 'link': 'https://stackoverflow.com/users/13012400/lolix'}",False,41,,0,0,1587916936,1587909871,61442088,CC BY-SA 4.0,https://stackoverflow.com/questions/61442088/how-to-default-select-drop-value-with-html-and-angular-9,How to default select drop value with HTML and angular 9,,1587916936.0,,,
2010,"['javascript', 'html']","{'account_id': 16981704, 'reputation': 33, 'user_id': 12283450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00e47caefd43624cde438330250dd0a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'csme', 'link': 'https://stackoverflow.com/users/12283450/csme'}",False,41,,3,0,1587916366,1587914204,61443174,CC BY-SA 4.0,https://stackoverflow.com/questions/61443174/why-isnt-anything-being-outputted,Why isn&#39;t anything being outputted?,,,,,
2011,"['html', 'jquery']","{'account_id': 15738391, 'reputation': 433, 'user_id': 11845164, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/j7gQM.png?s=256&g=1', 'display_name': 'frustrated-dev', 'link': 'https://stackoverflow.com/users/11845164/frustrated-dev'}",True,237,,2,-1,1587915842,1587914374,61443215,CC BY-SA 4.0,https://stackoverflow.com/questions/61443215/jquery-check-if-input-string-length-5-button-enabled,jquery check if input string length &gt; 5 button enabled?,,1587915842.0,,,
2012,"['html', 'css']","{'account_id': 6174654, 'reputation': 748, 'user_id': 4811946, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LCVFe.png?s=256&g=1', 'display_name': 'Hadisur Rahman', 'link': 'https://stackoverflow.com/users/4811946/hadisur-rahman'}",True,111,61442200.0,2,2,1587915833,1587910150,61442152,CC BY-SA 4.0,https://stackoverflow.com/questions/61442152/how-to-call-an-anchor-inside-an-id-in-css,How to call an anchor inside an id in CSS?,,1587915833.0,,,
2013,"['javascript', 'html', 'json']","{'user_type': 'does_not_exist', 'display_name': 'user12016595'}",False,18,,0,0,1587915420,1587915420,61443471,CC BY-SA 4.0,https://stackoverflow.com/questions/61443471/print-list-of-phrases-from-most-to-the-list-frequent-phrases,Print list of phrases from most to the list frequent phrases,,,,,
2014,"['javascript', 'html', 'vue.js', 'templates', 'vue-component']","{'account_id': 5412624, 'reputation': 23, 'user_id': 9078015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81c9d0f9930f4e6e6bc269ce974370f8?s=256&d=identicon&r=PG', 'display_name': 'user9078015', 'link': 'https://stackoverflow.com/users/9078015/user9078015'}",True,567,61443375.0,2,2,1587915121,1587914890,61443346,CC BY-SA 4.0,https://stackoverflow.com/questions/61443346/unable-to-bind-text-to-href-attribute-in-vuejs-template,Unable to bind text to href attribute in VueJS template,,1587915121.0,,,
2015,"['javascript', 'html', 'css']","{'account_id': 1486514, 'reputation': 471, 'user_id': 1394668, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/80d57fb511c016af13ade02a982abcfa?s=256&d=identicon&r=PG', 'display_name': 'smiley', 'link': 'https://stackoverflow.com/users/1394668/smiley'}",False,115,,1,0,1587914346,1587913568,61443018,CC BY-SA 4.0,https://stackoverflow.com/questions/61443018/how-do-highlight-change-color-to-div-upon-scrolling,How do highlight/change color to div upon scrolling,,,,,
2016,"['html', 'css', 'navbar']","{'account_id': 18403075, 'reputation': 1, 'user_id': 13405599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44507e08ce265216cb5315b23b3cb1e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'morgantp98', 'link': 'https://stackoverflow.com/users/13405599/morgantp98'}",True,166,61443161.0,2,0,1587914148,1587825033,61427239,CC BY-SA 4.0,https://stackoverflow.com/questions/61427239/how-can-i-get-the-images-in-my-navbar-to-shrink-when-the-screen-gets-smaller,How can I get the images in my navbar to shrink when the screen gets smaller,,,,,
2017,"['python', 'html', 'flask', 'jinja2', 'template-inheritance']","{'account_id': 16940113, 'reputation': 768, 'user_id': 12252172, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Li-CeIypALA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rflUR52nZ4bX-rOyF40syQsu6s-QQ/photo.jpg?sz=256', 'display_name': 'Oliver Hnat', 'link': 'https://stackoverflow.com/users/12252172/oliver-hnat'}",True,303,61442934.0,2,0,1587913253,1587909731,61442058,CC BY-SA 4.0,https://stackoverflow.com/questions/61442058/jinja2-exceptions-templatesyntaxerror-in-flask,jinja2.exceptions.TemplateSyntaxError in flask,,1587910024.0,,,
2018,"['html', 'css']","{'account_id': 1885299, 'reputation': 387, 'user_id': 1704641, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/4ffb92b6ef537a8904213e098e838603?s=256&d=identicon&r=PG', 'display_name': 'Copil tembel', 'link': 'https://stackoverflow.com/users/1704641/copil-tembel'}",True,65,61437704.0,1,0,1587912960,1587887187,61437392,CC BY-SA 4.0,https://stackoverflow.com/questions/61437392/div-overlay-on-top-of-centered-images,Div overlay on top of centered images,,1587888973.0,,,
2019,"['html', 'css', 'modal-dialog', 'bulma']","{'account_id': 3385273, 'reputation': 4445, 'user_id': 2841351, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/xoFYo.png?s=256&g=1', 'display_name': 'Norgul', 'link': 'https://stackoverflow.com/users/2841351/norgul'}",True,587,61442811.0,1,1,1587912825,1587912287,61442675,CC BY-SA 4.0,https://stackoverflow.com/questions/61442675/bulma-css-modal-not-showing,Bulma CSS modal not showing,,,,,
2020,"['html', 'css', 'slider']","{'account_id': 2915492, 'reputation': 97, 'user_id': 2498795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6126aa6fe96b129af9c14b73c495345c?s=256&d=identicon&r=PG', 'display_name': 'keble', 'link': 'https://stackoverflow.com/users/2498795/keble'}",False,82,,1,0,1587912448,1587889858,61437870,CC BY-SA 4.0,https://stackoverflow.com/questions/61437870/how-can-i-align-slider-text-and-values,"How can I align slider, text and values?",,,,,
2021,"['python', 'html', 'django', 'django-models', 'django-views']","{'account_id': 18406064, 'reputation': 713, 'user_id': 13407812, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/863574020819790/picture?type=large', 'display_name': 'Juan Martin Zabala', 'link': 'https://stackoverflow.com/users/13407812/juan-martin-zabala'}",True,817,61435055.0,1,2,1587912342,1587862783,61434535,CC BY-SA 4.0,https://stackoverflow.com/questions/61434535/how-to-link-to-other-users-profile-in-django,How to link to other user&#39;s profile in django?,,1587912342.0,,,
2022,"['html', 'twitter-bootstrap']","{'account_id': 15783045, 'reputation': 103, 'user_id': 11388786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f42c9fb8ccbd1251fd02c56b39919d94?s=256&d=identicon&r=PG&f=1', 'display_name': 'boomeran', 'link': 'https://stackoverflow.com/users/11388786/boomeran'}",False,779,,2,0,1587911128,1587832313,61428942,CC BY-SA 4.0,https://stackoverflow.com/questions/61428942/bootstrap-4-navbar-is-not-toggling,Bootstrap 4 navbar is not toggling,,,,,
2023,"['html', 'css', 'materialize']","{'account_id': 18365238, 'reputation': 5, 'user_id': 13376443, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4ee5f7cd047c77b4270f6631b8a13e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'sina', 'link': 'https://stackoverflow.com/users/13376443/sina'}",True,1402,61441111.0,1,0,1587910917,1587896847,61439189,CC BY-SA 4.0,https://stackoverflow.com/questions/61439189/how-can-i-make-a-materializecss-select-required,How can I make a MaterializeCSS Select required?,,1587910917.0,,,
2024,"['html', 'css']","{'account_id': 16790335, 'reputation': 1, 'user_id': 12138150, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mD9gCyzzti9zr9LGY3jwc8r3woYvax2IKVCs5jhvg=k-s256', 'display_name': 'jim b', 'link': 'https://stackoverflow.com/users/12138150/jim-b'}",False,24,,0,0,1587910818,1587910695,61442301,CC BY-SA 4.0,https://stackoverflow.com/questions/61442301/wordpress-search-bar-is-overfloating,wordpress search bar is overfloating,,1587910818.0,,,
2025,"['javascript', 'html', 'css', 'mobile']","{'account_id': 18402390, 'reputation': 25, 'user_id': 13405102, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgbqLmdwqBWfqNFbODVq5iyQsqkCMXtAbjDyZKc=k-s256', 'display_name': 'Joseph Pandolfi', 'link': 'https://stackoverflow.com/users/13405102/joseph-pandolfi'}",False,160,,2,1,1587909803,1587824888,61427201,CC BY-SA 4.0,https://stackoverflow.com/questions/61427201/autoloading-image-modal-with-html-css-and-js,"Autoloading Image modal with HTML, CSS, and JS",,1587826431.0,,,
2026,"['javascript', 'html']","{'account_id': 18014396, 'reputation': 35, 'user_id': 13093212, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GixcmewPH5qs6e6z9HA0msQb4CiHZvWPVLX58io=k-s256', 'display_name': 'Ministrelle', 'link': 'https://stackoverflow.com/users/13093212/ministrelle'}",True,883,61442066.0,1,0,1587909793,1587905478,61441091,CC BY-SA 4.0,https://stackoverflow.com/questions/61441091/using-js-to-filter-by-multiple-categories,Using JS to filter by multiple categories?,,1587905977.0,,,
2027,"['javascript', 'html', 'reactjs', 'react-router', 'accessibility']","{'account_id': 5752416, 'reputation': 3048, 'user_id': 4541624, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/X0lol.jpg?s=256&g=1', 'display_name': 'Adam Thompson', 'link': 'https://stackoverflow.com/users/4541624/adam-thompson'}",True,5853,61441207.0,3,4,1587909392,1587671972,61395925,CC BY-SA 4.0,https://stackoverflow.com/questions/61395925/anchor-or-button-in-react-spa,Anchor or Button in React SPA?,,,,,
2028,"['javascript', 'html']","{'account_id': 8670513, 'reputation': 43, 'user_id': 6489607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46a61c5ea733fa2d7e04c1d84d9df391?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mchich', 'link': 'https://stackoverflow.com/users/6489607/mchich'}",False,96,,0,0,1587909240,1587775590,61419626,CC BY-SA 4.0,https://stackoverflow.com/questions/61419626/put-current-playing-song-title-into-document-title,Put current playing song Title into document Title,,1587909240.0,,,
2029,"['javascript', 'html', 'css', 'modal-dialog']","{'account_id': 18402109, 'reputation': 5, 'user_id': 13404890, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhFRUf1vEjunphF-ZCHfDvkNGgrNEMsYmFk9v9bZw=k-s256', 'display_name': 'TDC', 'link': 'https://stackoverflow.com/users/13404890/tdc'}",True,40,61440681.0,1,0,1587908798,1587902936,61440507,CC BY-SA 4.0,https://stackoverflow.com/questions/61440507/modal-menu-links-dont-work-when-click-outside-modal-menu-to-close-function-is-ac,Modal menu links dont work when click outside modal menu to close function is active,,1587908798.0,,,
2030,"['html', 'css', 'css-position', 'footer']","{'user_type': 'does_not_exist', 'display_name': 'user13028433'}",True,43,61441690.0,2,1,1587908309,1587907221,61441502,CC BY-SA 4.0,https://stackoverflow.com/questions/61441502/html-position-multiple-blocks,Html position multiple blocks,,1587907840.0,,,
2031,"['javascript', 'html', 'css', 'stenciljs']","{'account_id': 18383404, 'reputation': 21, 'user_id': 13391024, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-kxSLrzvs8Lw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNx6cn288ikbtdvCaFHL559DqHzDw/photo.jpg?sz=256', 'display_name': 'Nicole H&#246;fler', 'link': 'https://stackoverflow.com/users/13391024/nicole-h%c3%b6fler'}",True,212,,1,-1,1587908286,1587820418,61426197,CC BY-SA 4.0,https://stackoverflow.com/questions/61426197/why-doesnt-handleclick-change-the-style,Why doesn&#39;t handleClick() change the style?,,1587907604.0,,,
2032,"['python', 'html', 'django']","{'account_id': 17704984, 'reputation': 31, 'user_id': 12853813, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3df79e0ebb1c1d24de0ff486d1faf9d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'sacredmountain', 'link': 'https://stackoverflow.com/users/12853813/sacredmountain'}",False,49,,1,3,1587908255,1587887620,61437459,CC BY-SA 4.0,https://stackoverflow.com/questions/61437459/django-valueerror-the-view-usermanager-views-group-perm-didnt-return-an-httpre,Django ValueError: The view usermanager.views.group_perm didn&#39;t return an HttpResponse object. It returned None instead,,,,,
2033,"['php', 'html', 'jquery', 'ajax']","{'account_id': 6871335, 'reputation': 127, 'user_id': 5281549, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://lh3.googleusercontent.com/-eDIff_1VxyQ/AAAAAAAAAAI/AAAAAAAAABI/hFo-uBhQlT4/photo.jpg?sz=256', 'display_name': 'Arijit Aich', 'link': 'https://stackoverflow.com/users/5281549/arijit-aich'}",True,80,61441726.0,1,1,1587908229,1587907805,61441629,CC BY-SA 4.0,https://stackoverflow.com/questions/61441629/how-to-post-image-file-together-from-the-same-form-using-ajax,How to POST Image &amp; File together from the same form using AJAX?,,1587908180.0,,,
2034,"['html', 'angular', 'angular-ng-if']","{'account_id': 16402580, 'reputation': 41, 'user_id': 11848076, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffcd308ad8d31e1f9bd628618f065653?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shira', 'link': 'https://stackoverflow.com/users/11848076/shira'}",True,937,61441602.0,1,0,1587907708,1587907306,61441521,CC BY-SA 4.0,https://stackoverflow.com/questions/61441521/angular-ngif-check-if-array-in-specific-index-null,angular *ngIf- check if array in specific index null,,,,,
2035,"['javascript', 'html', 'url']","{'account_id': 18410644, 'reputation': 11, 'user_id': 13411049, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10158309594868328/picture?type=large', 'display_name': 'Leah ', 'link': 'https://stackoverflow.com/users/13411049/leah'}",False,88,,1,-1,1587907480,1587906232,61441278,CC BY-SA 4.0,https://stackoverflow.com/questions/61441278/pre-fill-form-on-javascript-site,Pre-fill form on Javascript site,,,,,
2036,"['html', 'css']","{'account_id': 14422201, 'reputation': 63, 'user_id': 11062131, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-t164PxRgE3Y/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DU6ypx1wVO8Cm6Mfi0i46TmQGDnQw/mo/photo.jpg?sz=256', 'display_name': 'Владислав Самохин', 'link': 'https://stackoverflow.com/users/11062131/%d0%92%d0%bb%d0%b0%d0%b4%d0%b8%d1%81%d0%bb%d0%b0%d0%b2-%d0%a1%d0%b0%d0%bc%d0%be%d1%85%d0%b8%d0%bd'}",False,25,,0,1,1587907452,1587907452,61441551,,https://stackoverflow.com/questions/61441551/inverted-border-radius-css,Inverted border radius css,1587907688.0,,Duplicate,,
2037,"['html', '.htaccess', 'lang']","{'account_id': 18403539, 'reputation': 21, 'user_id': 13405938, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd52cba3eb44602ba4c555b8031c3c83?s=256&d=identicon&r=PG&f=1', 'display_name': 'gce', 'link': 'https://stackoverflow.com/users/13405938/gce'}",False,261,,1,2,1587907092,1587828797,61428129,CC BY-SA 4.0,https://stackoverflow.com/questions/61428129/htaccess-for-content-language,.htaccess for content language,,1587907092.0,,,
