,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
1730,"['c', 'oop', 'cuda']","{'account_id': 1141651, 'reputation': 105, 'user_id': 1125374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a062e7221ad4c708071e350e1f4e936a?s=256&d=identicon&r=PG', 'display_name': 'epaminonda nicu', 'link': 'https://stackoverflow.com/users/1125374/epaminonda-nicu'}",True,3796,,2,3,1329076871,1328872386,9226872,CC BY-SA 3.0,https://stackoverflow.com/questions/9226872/is-it-possible-to-use-cuda-c-for-object-oriented-programming,Is it possible to use CUDA C for object oriented programming?,,,,,,
1731,"['c', 'code-analysis']","{'account_id': 398383, 'reputation': 11552, 'user_id': 763029, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/TVwEa.jpg?s=256&g=1', 'display_name': 'Caffeinated', 'link': 'https://stackoverflow.com/users/763029/caffeinated'}",True,161,9251503.0,7,2,1329074253,1329071819,9251483,,https://stackoverflow.com/questions/9251483/why-is-this-c-code-involving-constant-pointer-crashing-on-me,Why is this C code involving constant pointer crashing on me?,,1495540601.0,1329118264.0,exact duplicate,,
1732,"['c', 'sockets', 'pointers', 'client-server']","{'account_id': 1106480, 'reputation': 3401, 'user_id': 1097772, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4e5cbe8a0d333afdd71d06d3cfaaad9d?s=256&d=identicon&r=PG', 'display_name': 'user1097772', 'link': 'https://stackoverflow.com/users/1097772/user1097772'}",True,47508,,3,5,1329073504,1329068966,9251102,CC BY-SA 3.0,https://stackoverflow.com/questions/9251102/warning-cast-to-pointer-from-integer-of-different-size-wint-to-pointer-cast,warning: cast to pointer from integer of different size [-Wint-to-pointer-cast],,1495542712.0,,,,
1733,"['c', 'linux', 'operating-system', 'fork']","{'account_id': 1242957, 'reputation': 1, 'user_id': 1205096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17139b335d581a12e040b06aebaccd04?s=256&d=identicon&r=PG', 'display_name': 'user1205096', 'link': 'https://stackoverflow.com/users/1205096/user1205096'}",False,310,,2,-2,1329071619,1329052691,9249084,CC BY-SA 3.0,https://stackoverflow.com/questions/9249084/fork-system-call,Fork System Call,,,,,,
1734,"['c', 'windows', 'localization']","{'account_id': 371968, 'reputation': 153, 'user_id': 720775, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/faa36e0abce33cf158fcfbca7d293535?s=256&d=identicon&r=PG', 'display_name': 'oRUMOo', 'link': 'https://stackoverflow.com/users/720775/orumoo'}",False,80,,1,0,1329069390,1329057990,9249663,CC BY-SA 3.0,https://stackoverflow.com/questions/9249663/how-to-localize-text-in-c-under-windows,How to localize text in c under windows?,,1329069390.0,,,,
1735,"['c', 'arrays', 'pointers', 'struct']","{'account_id': 1243279, 'reputation': 85, 'user_id': 1205330, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5c77d15338e563872b722050946b9aa?s=256&d=identicon&r=PG', 'display_name': 'kevgliss', 'link': 'https://stackoverflow.com/users/1205330/kevgliss'}",True,124,9250938.0,2,0,1329068616,1329067389,9250877,CC BY-SA 3.0,https://stackoverflow.com/questions/9250877/c-accessing-array-of-stucts,C - Accessing array of stucts,,,,,,
1736,"['c++', 'c']","{'account_id': 1239513, 'reputation': 191, 'user_id': 1202446, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ea71f97bd9b992370b97248bfa1d74d?s=256&d=identicon&r=PG', 'display_name': 'Shen Weizheng', 'link': 'https://stackoverflow.com/users/1202446/shen-weizheng'}",True,648,9249698.0,1,12,1329067951,1329056763,9249520,CC BY-SA 3.0,https://stackoverflow.com/questions/9249520/g-optimization-options-affect-the-value-of-sin-function,g++ optimization options affect the value of sin function,,,,,,
1737,"['c++', 'c', 'header']","{'account_id': 1221791, 'reputation': 996, 'user_id': 1188304, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/7a16efe75b68c3b376c639d80983afd7?s=256&d=identicon&r=PG', 'display_name': 'Jake Badlands', 'link': 'https://stackoverflow.com/users/1188304/jake-badlands'}",True,1946,9250325.0,3,1,1329067877,1329063111,9250306,CC BY-SA 3.0,https://stackoverflow.com/questions/9250306/how-to-hide-a-variable-inside-the-header-file,How to &quot;hide&quot; a variable inside the header file?,,1329063530.0,,,,
1738,"['c', 'matrix', 'cuda', 'matrix-multiplication']","{'account_id': 1061255, 'reputation': 1013, 'user_id': 1062833, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1dd0d291bd64f655e04dd93a182f014a?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/1062833/dan'}",True,2169,9250115.0,1,2,1329066240,1329000631,9244747,CC BY-SA 3.0,https://stackoverflow.com/questions/9244747/cuda-matrix-multiplication-write-to-wrong-memory-location,CUDA Matrix Multiplication write to wrong memory location,,,,,,
1739,"['c', 'list', 'pointers']","{'account_id': 1204390, 'reputation': 885, 'user_id': 1174400, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/962ade4840fb79ce868c33a3e51bad43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thatdude1', 'link': 'https://stackoverflow.com/users/1174400/thatdude1'}",True,855,9247613.0,2,1,1329065064,1328989429,9243475,CC BY-SA 3.0,https://stackoverflow.com/questions/9243475/lists-c-homework,Lists - C (Homework),,1329065064.0,,,,
1740,['c'],"{'account_id': 360576, 'reputation': 57921, 'user_id': 702638, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/892f65bc0a8a0949ab88598de7d83cab?s=256&d=identicon&r=PG', 'display_name': 'Hunter McMillen', 'link': 'https://stackoverflow.com/users/702638/hunter-mcmillen'}",True,5659,9247042.0,1,2,1329063563,1329028749,9246980,CC BY-SA 3.0,https://stackoverflow.com/questions/9246980/binary-representation-of-an-unsigned-long-long,Binary representation of an unsigned long long,,1329063563.0,,,,
1741,"['c', 'scope', 'stack']","{'account_id': 962360, 'reputation': 2600, 'user_id': 986437, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/6640e8402669484fc926bb111f072e15?s=256&d=identicon&r=PG', 'display_name': 'GionJh', 'link': 'https://stackoverflow.com/users/986437/gionjh'}",True,126,9248889.0,4,2,1329059955,1329050580,9248870,CC BY-SA 3.0,https://stackoverflow.com/questions/9248870/local-scope-record-on-the-stack,local scope record on the stack,,1329053843.0,,,,
1742,"['c', 'macros', 'bitarray']","{'account_id': 473463, 'reputation': 7977, 'user_id': 882600, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/78d00bd38dd232eb53227bba15f0b4a5?s=256&d=identicon&r=PG', 'display_name': 'Tomas Pruzina', 'link': 'https://stackoverflow.com/users/882600/tomas-pruzina'}",True,1309,9248682.0,3,4,1329059866,1329048209,9248600,CC BY-SA 3.0,https://stackoverflow.com/questions/9248600/c-bit-array-macros-could-anyone-explain-me-how-these-work,"C bit array macros, could anyone explain me how these work?",,,,,,
1743,"['c', 'makefile']","{'account_id': 359861, 'reputation': 11699, 'user_id': 713179, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/0dfc7efceb3b4f1dbc7c223ed4e57e46?s=256&d=identicon&r=PG&f=1', 'display_name': 'Angus', 'link': 'https://stackoverflow.com/users/713179/angus'}",True,1122,9247734.0,2,1,1329051703,1329038051,9247661,CC BY-SA 3.0,https://stackoverflow.com/questions/9247661/getting-compilation-errors-whn-included-a-third-party-library,Getting compilation errors whn included a third party library,,1329051703.0,,,,
1744,"['c++', 'c', 'com', 'atl']","{'account_id': 428157, 'reputation': 688, 'user_id': 810297, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/4ab654de2c71950a720c6cf0302f3621?s=256&d=identicon&r=PG', 'display_name': 'BCartolo', 'link': 'https://stackoverflow.com/users/810297/bcartolo'}",True,272,,2,0,1329046063,1329012531,9245825,CC BY-SA 3.0,https://stackoverflow.com/questions/9245825/old-c-code-to-atl-com-dll,Old c code to ATL/COM dll,,,,,,
1745,"['c', 'linux']","{'account_id': 1224202, 'reputation': 125, 'user_id': 1190140, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/bcb97dbd2f21ec10d3e0cb34048698b2?s=256&d=identicon&r=PG', 'display_name': 'Genelia D&#39;souza', 'link': 'https://stackoverflow.com/users/1190140/genelia-dsouza'}",True,143,,2,2,1329044266,1329040425,9247897,CC BY-SA 3.0,https://stackoverflow.com/questions/9247897/performance-analysis-of-a-functionality-with-different-approaches-linux,Performance analysis of a functionality with different approaches Linux,,1329040954.0,,,,
1746,"['c++', 'c']","{'account_id': 880785, 'reputation': 195, 'user_id': 248929, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df8131ca7cf75e2600c4e69472dfc01d?s=256&d=identicon&r=PG', 'display_name': 'between', 'link': 'https://stackoverflow.com/users/248929/between'}",True,233,9247698.0,5,2,1329043957,1329038305,9247690,CC BY-SA 3.0,https://stackoverflow.com/questions/9247690/dynamic-construction-of-strings-in-c-what-is-a-more-c-ish-way-to-do-this,dynamic construction of strings in c++ - what is a more c++-ish way to do this?,,,,,,
1747,"['c', 'sockets', 'libevent']","{'account_id': 1144120, 'reputation': 2112, 'user_id': 1127266, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/16e2a738eddceb4c67f547b39100b11e?s=256&d=identicon&r=PG', 'display_name': 'Josh Brittain', 'link': 'https://stackoverflow.com/users/1127266/josh-brittain'}",True,1515,9248076.0,1,2,1329042735,1329039196,9247777,CC BY-SA 3.0,https://stackoverflow.com/questions/9247777/server-synchronous-i-o-multiplexing-sockets,Server - Synchronous I/O Multiplexing (Sockets),,1329042735.0,,,,
1748,"['c', 'opengl', 'opencv']","{'account_id': 978534, 'reputation': 37, 'user_id': 998869, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c26c0e4091f72308c29458adaeea3bf?s=256&d=identicon&r=PG', 'display_name': 'sagar', 'link': 'https://stackoverflow.com/users/998869/sagar'}",True,694,,1,-1,1329040848,1329036136,9247515,CC BY-SA 3.0,https://stackoverflow.com/questions/9247515/opencv-passed-co-odrnates-to-opengl-but-opengl-cant-draw-it,OpenCV passed co-odrnates to OpenGL but OpenGL can`t draw it,,1329036254.0,,,,
1749,"['c', 'sockets', 'unix']","{'account_id': 770761, 'reputation': 389, 'user_id': 810402, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/326da4f038e29920687903a811ab20d3?s=256&d=identicon&r=PG', 'display_name': 'Adriano', 'link': 'https://stackoverflow.com/users/810402/adriano'}",True,65,9246288.0,3,0,1329037846,1329018567,9246269,CC BY-SA 3.0,https://stackoverflow.com/questions/9246269/c-server-weird-behavior,C server weird behavior,,1329025794.0,,,,
1750,"['c++', 'objective-c', 'c', 'xcode', 'mach-o']","{'account_id': 1157475, 'reputation': 339, 'user_id': 1137704, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/9e42ad38c299a62fe944c5eb07aaba30?s=256&d=identicon&r=PG', 'display_name': 'user1137704', 'link': 'https://stackoverflow.com/users/1137704/user1137704'}",True,921,9247224.0,2,2,1329032913,1329031359,9247156,CC BY-SA 3.0,https://stackoverflow.com/questions/9247156/apple-mach-o-linker-error-due-to-file-extension,"Apple Mach-O Linker Error, due to file extension",,,,,,
1751,"['c++', 'c', 'winapi', 'hook']","{'account_id': 466981, 'reputation': 93, 'user_id': 872072, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/fda2d31827de47dd0e2c542b5a1dc4cd?s=256&d=identicon&r=PG', 'display_name': 'Triton', 'link': 'https://stackoverflow.com/users/872072/triton'}",True,1905,9244859.0,2,3,1329031431,1328998567,9244505,CC BY-SA 3.0,https://stackoverflow.com/questions/9244505/access-to-hook-in-hook-procedure,Access to hook in hook procedure,,,,,,
1752,"['c', 'scanf']","{'account_id': 1151790, 'reputation': 143, 'user_id': 1133324, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/0956f3168a74414b8763ba00323c5b7a?s=256&d=identicon&r=PG', 'display_name': 'user1133324', 'link': 'https://stackoverflow.com/users/1133324/user1133324'}",True,11542,9246799.0,2,0,1329029454,1329025637,9246763,CC BY-SA 3.0,https://stackoverflow.com/questions/9246763/c-programming-how-to-use-sscanf-with-a-delimiter,C programming: How to use sscanf with a &#39;:&#39; delimiter?,,1329026760.0,,,,
1753,"['c', 'object', 'pointers', 'memory-management', 'struct']","{'account_id': 443651, 'reputation': 8987, 'user_id': 834998, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/babfbccf66b5b4d83c8bb30499359f1d?s=256&d=identicon&r=PG', 'display_name': 'Greg', 'link': 'https://stackoverflow.com/users/834998/greg'}",True,61,9246853.0,1,0,1329027457,1329026853,9246851,CC BY-SA 3.0,https://stackoverflow.com/questions/9246851/c-get-all-references-to-object,C get all references to object?,,,,,,
1754,"['c', 'pointers', 'struct']","{'account_id': 368967, 'reputation': 5701, 'user_id': 716076, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/1d9a806f1432a206437e92d79b968a2d?s=256&d=identicon&r=PG', 'display_name': 'Chris Dargis', 'link': 'https://stackoverflow.com/users/716076/chris-dargis'}",True,247,9246365.0,2,0,1329022540,1329019687,9246357,CC BY-SA 3.0,https://stackoverflow.com/questions/9246357/interpreting-c-structs,interpreting c structs,,1329022540.0,,,,
1755,"['c', 'pointers']","{'account_id': 1194260, 'reputation': 1715, 'user_id': 1166313, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/fFdRj.png?s=256&g=1', 'display_name': 'theeggman85', 'link': 'https://stackoverflow.com/users/1166313/theeggman85'}",True,188,9245489.0,2,1,1329014686,1329007886,9245465,CC BY-SA 3.0,https://stackoverflow.com/questions/9245465/c-pass-predefined-function-as-pointer,C - pass predefined function as pointer,,,,,,
1756,"['c', 'file-io']","{'account_id': 360576, 'reputation': 57921, 'user_id': 702638, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/892f65bc0a8a0949ab88598de7d83cab?s=256&d=identicon&r=PG', 'display_name': 'Hunter McMillen', 'link': 'https://stackoverflow.com/users/702638/hunter-mcmillen'}",True,3052,9245604.0,2,0,1329009903,1329009002,9245563,CC BY-SA 3.0,https://stackoverflow.com/questions/9245563/read-64bit-hex-value-from-a-file-in-c,Read 64bit Hex value from a file in C,,,,,,
1757,"['c', 'gcc', 'linked-list', 'ansi']","{'account_id': 331551, 'reputation': 3009, 'user_id': 656302, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7fc36fc8c0279a0d5bf6a067e9a4c9eb?s=256&d=identicon&r=PG', 'display_name': 'nak', 'link': 'https://stackoverflow.com/users/656302/nak'}",True,2611,9244943.0,6,5,1329008688,1328838317,9221632,CC BY-SA 3.0,https://stackoverflow.com/questions/9221632/errors-compiling-example-from-ansi-c-book-linked-lists-chapter,"Errors compiling example from ANSI C book, Linked Lists chapter",,1328841022.0,,,,
1758,"['c', 'algorithm']","{'account_id': 965379, 'reputation': 507, 'user_id': 988891, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/49786e01e0b4e2230192c76168f0d112?s=256&d=identicon&r=PG', 'display_name': 'vgeta', 'link': 'https://stackoverflow.com/users/988891/vgeta'}",True,561,,1,-3,1329007106,1329006206,9245295,CC BY-SA 3.0,https://stackoverflow.com/questions/9245295/algorithm-to-find-maximum-sum-of-elements-array-such-that-not-more-than-k-elemen,Algorithm to find maximum sum of elements array such that not more than k elements are adjacent,,1329006506.0,,,,
1759,['c'],"{'account_id': 1227574, 'reputation': 1, 'user_id': 1194742, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/cdd7e1c5239d4559d5adf29770d82dfc?s=256&d=identicon&r=PG', 'display_name': 'A_1_615', 'link': 'https://stackoverflow.com/users/1194742/a-1-615'}",True,4133,,1,0,1329004513,1329002206,9244912,CC BY-SA 3.0,https://stackoverflow.com/questions/9244912/printing-a-triangle-of-asterisks,Printing a &quot;triangle&quot; of asterisks,,1329004513.0,,,,
1760,"['c', 'matrix', 'memory-management', 'malloc']","{'account_id': 983150, 'reputation': 533, 'user_id': 1002327, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/66b3de945e689351ff63eb327ecddfa1?s=256&d=identicon&r=PG', 'display_name': 'user1002327', 'link': 'https://stackoverflow.com/users/1002327/user1002327'}",True,2013,9245014.0,5,1,1329004489,1329002846,9244976,CC BY-SA 3.0,https://stackoverflow.com/questions/9244976/dynamically-allocate-a-string-matrix-in-c,Dynamically allocate a string matrix in C,,1329003638.0,,,,
1761,"['c', 'arrays', 'pointers']","{'account_id': 1234942, 'reputation': 763, 'user_id': 1204311, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/d97414a292efb48d4b37c579b7a442d9?s=256&d=identicon&r=PG', 'display_name': 'flint_stone', 'link': 'https://stackoverflow.com/users/1204311/flint-stone'}",True,74,9243996.0,4,1,1328994278,1328993618,9243978,CC BY-SA 3.0,https://stackoverflow.com/questions/9243978/basic-about-pointer-array,basic about pointer array,,1328993785.0,,,,
1762,"['iphone', 'objective-c', 'c', 'signal-processing']","{'account_id': 163421, 'reputation': 52531, 'user_id': 385559, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/P0Bxd.jpg?s=256&g=1', 'display_name': 'Eric Brotto', 'link': 'https://stackoverflow.com/users/385559/eric-brotto'}",True,5248,9240063.0,3,4,1328993368,1328958479,9239713,CC BY-SA 3.0,https://stackoverflow.com/questions/9239713/difference-between-cfarray-and-nsarray,Difference between CFArray and NSArray,,,,,,
1763,"['c', 'file', 'text', 'operating-system', 'format']","{'account_id': 448147, 'reputation': 118, 'user_id': 842199, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/0bb57110a9aa4034374eed8e298ec781?s=256&d=identicon&r=PG', 'display_name': 'Rahul Reddy', 'link': 'https://stackoverflow.com/users/842199/rahul-reddy'}",True,132,9243528.0,1,2,1328992157,1328989581,9243492,CC BY-SA 3.0,https://stackoverflow.com/questions/9243492/processing-files-in-c-under-different-operating-systems,Processing files in C under different operating systems,,1328992157.0,,,,
1764,"['c', 'execv']","{'account_id': 91600, 'reputation': 7023, 'user_id': 251420, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/6a880.png?s=256&g=1', 'display_name': 'joels', 'link': 'https://stackoverflow.com/users/251420/joels'}",True,156,9243664.0,3,0,1328991668,1328990096,9243554,CC BY-SA 3.0,https://stackoverflow.com/questions/9243554/running-mysql-import-from-execv,running mysql import from execv,,,,,,
1765,"['c', 'gcc', 'stack', 'arm']","{'account_id': 160345, 'reputation': 10735, 'user_id': 380331, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/ef911e1dffe26625ae43f8d1cd1ac70e?s=256&d=identicon&r=PG', 'display_name': 'Agnius Vasiliauskas', 'link': 'https://stackoverflow.com/users/380331/agnius-vasiliauskas'}",True,6370,9230376.0,2,17,1328991161,1328885866,9229702,CC BY-SA 3.0,https://stackoverflow.com/questions/9229702/gcc-return-address-of-calling-function-in-arm-architecture,GCC return address of calling function in ARM architecture,,,,,,
1766,"['c', 'linux']","{'account_id': 100345, 'reputation': 2264, 'user_id': 270559, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/739807324ccaeb2e0c488dee6b7b30a4?s=256&d=identicon&r=PG', 'display_name': 'SSS', 'link': 'https://stackoverflow.com/users/270559/sss'}",True,146,9243399.0,4,1,1328989211,1328988526,9243349,CC BY-SA 3.0,https://stackoverflow.com/questions/9243349/can-i-declare-a-function-named-curses-in-c,Can I declare a function named CURSES in C?,,1328988982.0,,,,
1767,"['c', 'network-programming', 'libpcap']","{'account_id': 338665, 'reputation': 2424, 'user_id': 667657, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/83e04f89cabcf71f8efd2238a88905ea?s=256&d=identicon&r=PG', 'display_name': 'broun', 'link': 'https://stackoverflow.com/users/667657/broun'}",True,1454,9243284.0,2,2,1328988887,1328986892,9243130,CC BY-SA 3.0,https://stackoverflow.com/questions/9243130/pcap-dispatch-passing-arguments-to-the-callback-function,pcap_dispatch/passing arguments to the callback function,,1328987001.0,,,,
1768,"['c', 'program-entry-point']","{'account_id': 1187389, 'reputation': 145, 'user_id': 1161080, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/727c1cc24973e867a7c718ba50c5454e?s=256&d=identicon&r=PG', 'display_name': 'user1161080', 'link': 'https://stackoverflow.com/users/1161080/user1161080'}",True,9082,9242493.0,3,1,1328987312,1328981992,9242415,CC BY-SA 3.0,https://stackoverflow.com/questions/9242415/passing-arguments-to-main,passing arguments to main,,1328982736.0,,,,
1769,"['c', 'struct', 'portability', 'binaryfiles']","{'account_id': 1096159, 'reputation': 89, 'user_id': 1089723, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3267ebcc7b100df1efcc06779a8dbdd7?s=256&d=identicon&r=PG', 'display_name': 'user1089723', 'link': 'https://stackoverflow.com/users/1089723/user1089723'}",True,200,9243106.0,1,4,1328987144,1328983876,9242687,CC BY-SA 3.0,https://stackoverflow.com/questions/9242687/portability-issue-in-c,Portability issue in C,,1328986666.0,,,,
1770,['c'],"{'account_id': 1241577, 'reputation': 13357, 'user_id': 1204054, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/863bafe7bb4290eb596e2e6ac6c79f0f?s=256&d=identicon&r=PG', 'display_name': 'stensootla', 'link': 'https://stackoverflow.com/users/1204054/stensootla'}",False,80,,0,0,1328983320,1328983320,9242605,,https://stackoverflow.com/questions/9242605/how-to-write-%c3%a4%c3%b5%c3%bc%c3%b6-is-c,How to write &#228;&#245;&#252;&#246; is C?,,1495542449.0,1328984360.0,exact duplicate,,
1771,"['c', 'windows', 'unix', 'gcc', 'cross-compiling']","{'account_id': 441640, 'reputation': 1849, 'user_id': 831845, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/3d48d70f0df4d3a1ad29d37f51a89763?s=256&d=identicon&r=PG', 'display_name': 'bgroenks', 'link': 'https://stackoverflow.com/users/831845/bgroenks'}",True,227,9242200.0,1,2,1328980358,1328979880,9242129,CC BY-SA 3.0,https://stackoverflow.com/questions/9242129/cross-compiling-on-windows,Cross Compiling On Windows?,,,,,,
1772,"['c', 'debugging', 'gdb', 'ld-preload']","{'account_id': 302946, 'reputation': 129, 'user_id': 611596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08c8acc9d4d1942b8f22d37d18d15583?s=256&d=identicon&r=PG', 'display_name': 'Marko', 'link': 'https://stackoverflow.com/users/611596/marko'}",True,3899,9241926.0,2,5,1328978396,1328825498,9219611,CC BY-SA 3.0,https://stackoverflow.com/questions/9219611/how-to-debug-functions-in-a-dynamic-library-loaded-with-ld-preload-with-gdb,How to debug functions in a dynamic library loaded with LD_PRELOAD with gdb?,,1328872108.0,,,,
1773,"['c', 'temperature']","{'account_id': 1240388, 'reputation': 88, 'user_id': 1203145, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9954ec61b0c28bacdf18c8985493c87a?s=256&d=identicon&r=PG', 'display_name': 'cgc', 'link': 'https://stackoverflow.com/users/1203145/cgc'}",True,185,9236317.0,5,3,1328977251,1328916602,9236305,CC BY-SA 3.0,https://stackoverflow.com/questions/9236305/c-conditional-always-jumping-to-else,C -- Conditional always jumping to &#39;Else&#39;?,,,,,,
1774,"['c', 'c99', 'readdir']","{'account_id': 401512, 'reputation': 46072, 'user_id': 768110, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/UKahT.jpg?s=256&g=1', 'display_name': 'RiaD', 'link': 'https://stackoverflow.com/users/768110/riad'}",True,12488,9241608.0,1,4,1328976729,1328975352,9241538,CC BY-SA 3.0,https://stackoverflow.com/questions/9241538/dt-dir-undefined,DT_DIR undefined,,,,,,
1775,"['c', 'strcmp', 'qsort']","{'account_id': 1187389, 'reputation': 145, 'user_id': 1161080, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/727c1cc24973e867a7c718ba50c5454e?s=256&d=identicon&r=PG', 'display_name': 'user1161080', 'link': 'https://stackoverflow.com/users/1161080/user1161080'}",True,1534,9238705.0,2,2,1328974754,1328945730,9238630,CC BY-SA 3.0,https://stackoverflow.com/questions/9238630/qsort-segmentation-fault,qsort segmentation fault,,1328974754.0,,,,
1776,['c'],"{'account_id': 210410, 'reputation': 670, 'user_id': 462011, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/4SOXy.jpg?s=256&g=1', 'display_name': 'Mir', 'link': 'https://stackoverflow.com/users/462011/mir'}",True,186,9216861.0,2,3,1328974401,1328811532,9216468,CC BY-SA 3.0,https://stackoverflow.com/questions/9216468/find-stack-usage-of-some-api-function-call-without-using-any-tools-etc,Find stack usage of some API function call without using any tools etc?,,,,,,
1777,"['c', 'embedded', 'avr', 'cpu-registers', 'atmega']","{'account_id': 1195714, 'reputation': 31, 'user_id': 1167501, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59de1504670251f48c1febd52450f1a5?s=256&d=identicon&r=PG', 'display_name': 'user1167501', 'link': 'https://stackoverflow.com/users/1167501/user1167501'}",False,1721,,0,2,1328972190,1328970385,9240948,CC BY-SA 3.0,https://stackoverflow.com/questions/9240948/migrating-from-atmega328-to-atmega644p,Migrating from AtMega328 to AtMega644p,,1328972190.0,,,,
1778,"['c', 'gtk', 'themes']","{'account_id': 1212223, 'reputation': 572, 'user_id': 1180558, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/70b7fdab7b8c7d0fedeef9f33266a63d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rrjrjtlokrthjji', 'link': 'https://stackoverflow.com/users/1180558/rrjrjtlokrthjji'}",False,183,,0,3,1328969222,1328969222,9240822,CC BY-SA 3.0,https://stackoverflow.com/questions/9240822/gtk-cross-platform-ubuntu-theme,GTK+ cross platform ubuntu theme,,,,,,
1779,"['javascript', 'c']","{'account_id': 912783, 'reputation': 2828, 'user_id': 946225, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/R9vhS.jpg?s=256&g=1', 'display_name': 'Azeem', 'link': 'https://stackoverflow.com/users/946225/azeem'}",True,7544,9240163.0,4,2,1328967219,1328962578,9240138,CC BY-SA 3.0,https://stackoverflow.com/questions/9240138/isnan-equivalent-in-c,IsNan equivalent in C,,,,,,
