,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from,community_owned_date,locked_date
2346,['c'],"{'account_id': 551168, 'reputation': 1299, 'user_id': 916956, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/494c2342046a58051e6124ec81f97975?s=256&d=identicon&r=PG', 'display_name': 'BreezyChick89', 'link': 'https://stackoverflow.com/users/916956/breezychick89'}",True,124,,12847525.0,2,2,1350023446,1349985505,12847503,CC BY-SA 3.0,https://stackoverflow.com/questions/12847503/typical-pattern-for-an-array-of-structs,Typical pattern for an array of structs?,1349986080.0,,,,,
2347,"['c', 'linux']","{'account_id': 474908, 'reputation': 41, 'user_id': 884908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/118e216ab45bf3d576f41afc3481ed5d?s=256&d=identicon&r=PG', 'display_name': 'arun', 'link': 'https://stackoverflow.com/users/884908/arun'}",True,2731,,,4,4,1350017088,1350015877,12852234,CC BY-SA 3.0,https://stackoverflow.com/questions/12852234/how-to-map-segmentation-fault-address-to-the-corresponding-c-code,How to map segmentation fault address to the corresponding C code?,,,,,,
2348,"['c', 'network-programming', 'snmp', 'net-snmp', 'nms']","{'account_id': 1844797, 'reputation': 55945, 'user_id': 1673391, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/d0fdf8fc4fd7daa19b20cd3f76d2a1e0?s=256&d=identicon&r=PG', 'display_name': 'Grijesh Chauhan', 'link': 'https://stackoverflow.com/users/1673391/grijesh-chauhan'}",True,2439,,12840045.0,2,3,1350015780,1349781404,12798871,CC BY-SA 4.0,https://stackoverflow.com/questions/12798871/net-snmp-parse-code-how-to-parse-mib,"net-snmp parse code, How to parse MIB?",1592644375.0,,,,,
2349,"['c', 'gtk', 'gtk3']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,505,,12849290.0,2,2,1350014844,1349789611,12801278,CC BY-SA 3.0,https://stackoverflow.com/questions/12801278/how-to-control-number-of-leading-spaces-in-a-gtkwidget,How to control number of leading spaces in a GtkWidget?,1350012791.0,,,,,
2350,"['c', 'regex', 'pcre']","{'account_id': 1926118, 'reputation': 53, 'user_id': 1736516, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82e9bf0291e4423bf637c016304ea111?s=256&d=identicon&r=PG', 'display_name': 'user1736516', 'link': 'https://stackoverflow.com/users/1736516/user1736516'}",True,144,,12832358.0,1,2,1350014309,1349921452,12831198,CC BY-SA 3.0,https://stackoverflow.com/questions/12831198/matching-a-pattern-that-is-not-inside-of-quotes,matching a pattern that is not inside of quotes,1495541930.0,,,,,
2351,"['c', 'linux', 'gcc', 'compiler-construction']","{'account_id': 1596881, 'reputation': 1976, 'user_id': 1478765, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/55b4b52efa1f0222d80a077d4f1e73c2?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1478765/alex'}",True,1164,,12839544.0,8,1,1350011475,1349957758,12839314,CC BY-SA 3.0,https://stackoverflow.com/questions/12839314/c-program-not-compiling-when-using-headers,C program not compiling when using headers,1349959112.0,,,,,
2352,"['c', 'pointers', 'char']","{'account_id': 243301, 'reputation': 589, 'user_id': 515382, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/184e8cc1ac5093a5931a861e286d44fe?s=256&d=identicon&r=PG', 'display_name': 'Anthony Frizalone', 'link': 'https://stackoverflow.com/users/515382/anthony-frizalone'}",True,200,,,3,3,1350010305,1349995836,12849777,CC BY-SA 3.0,https://stackoverflow.com/questions/12849777/what-am-i-misunderstanding-about-char,What am I misunderstanding about char**?,1349996273.0,,,,,
2353,"['c', 'bit-manipulation', 'bit-shift']","{'account_id': 1930291, 'reputation': 49, 'user_id': 1739823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68ebb86f46cd2ac0ac07cf1b29b2eb02?s=256&d=identicon&r=PG', 'display_name': 'RWW', 'link': 'https://stackoverflow.com/users/1739823/rww'}",True,1420,,,2,0,1350009885,1350006633,12851144,,https://stackoverflow.com/questions/12851144/swapping-bits-in-a-byte,Swapping bits in a byte,1350008914.0,1350049248.0,not a real question,,,
2354,"['c', 'pointers', 'struct', 'contiki']","{'account_id': 439163, 'reputation': 4707, 'user_id': 827918, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/jUzPE.jpg?s=256&g=1', 'display_name': 'cdev', 'link': 'https://stackoverflow.com/users/827918/cdev'}",True,221,,,1,1,1350002778,1350000269,12850436,CC BY-SA 3.0,https://stackoverflow.com/questions/12850436/declare-member-of-struct-as-a-pointer-in-c-and-use-it,declare member of struct as a pointer in c and use it,1350000446.0,,,,,
2355,"['c', 'bus']","{'account_id': 1583096, 'reputation': 11915, 'user_id': 1467997, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/6c72d7139086df4435a1067a66b02fff?s=256&d=identicon&r=PG', 'display_name': 'limp_chimp', 'link': 'https://stackoverflow.com/users/1467997/limp-chimp'}",True,89,,,2,0,1350001845,1350001344,12850557,CC BY-SA 3.0,https://stackoverflow.com/questions/12850557/input-from-command-line-argument-works-but-input-from-internal-char-gives-bus,"input from command-line argument works, but input from internal char* gives Bus Error. Shouldn&#39;t it be identical?",,,,,,
2356,"['c', 'time', 'clock']","{'account_id': 386247, 'reputation': 2509, 'user_id': 743898, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/tCeK9.jpg?s=256&g=1', 'display_name': 'quartaela', 'link': 'https://stackoverflow.com/users/743898/quartaela'}",True,1151,,12850491.0,1,0,1350000786,1349995440,12849713,CC BY-SA 3.0,https://stackoverflow.com/questions/12849713/always-getting-0-00-when-try-to-calculating-execution-time-in-c,always getting 0.00 when try to calculating execution time in C,,,,,,
2357,"['jquery', 'c', 'json', 'arduino']","{'account_id': 1924076, 'reputation': 1535, 'user_id': 1734929, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/fa94be4b6d99305d3854003af58f5a41?s=256&d=identicon&r=PG', 'display_name': 'anders', 'link': 'https://stackoverflow.com/users/1734929/anders'}",True,838,,12850211.0,1,2,1349998765,1349877818,12821254,CC BY-SA 3.0,https://stackoverflow.com/questions/12821254/real-time-bar-charts-in-arduino,Real Time Bar Charts in arduino,1349998765.0,,,,,
2358,"['c++', 'c']","{'account_id': 1532442, 'reputation': 1237, 'user_id': 1429322, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/b8646a95c29831b26fd6e34dfc44e2ad?s=256&d=identicon&r=PG', 'display_name': 'user1429322', 'link': 'https://stackoverflow.com/users/1429322/user1429322'}",True,439,,12850244.0,1,0,1349998707,1349997641,12850059,CC BY-SA 3.0,https://stackoverflow.com/questions/12850059/multithreaded-web-server-flow-diagram,Multithreaded Web Server Flow diagram,,,,,,
2359,"['objective-c', 'ios', 'c', 'enums']","{'account_id': 48677, 'reputation': 40979, 'user_id': 144695, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/7c7abbaffe724a5eea63fcc50c0c1942?s=256&d=identicon&r=PG', 'display_name': 'Nic Hubbard', 'link': 'https://stackoverflow.com/users/144695/nic-hubbard'}",True,10317,,,2,0,1349998258,1349997095,12849975,,https://stackoverflow.com/questions/12849975/objective-c-compare-two-enum-types-not-working,Objective C: Compare two enum types not working,1349998258.0,1349999411.0,too localized,,,
2360,"['c', 'linux', 'process', 'multidimensional-array']","{'account_id': 957328, 'reputation': 49, 'user_id': 1736222, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/16a8500d4b3b3ef3a69363ad525bda9b?s=256&d=identicon&r=PG', 'display_name': 'exceltior', 'link': 'https://stackoverflow.com/users/1736222/exceltior'}",True,240,,12849909.0,1,0,1349996701,1349995416,12849708,CC BY-SA 3.0,https://stackoverflow.com/questions/12849708/accessing-arrays-of-strings-from-child-processes-that-have-been-created-before-t,Accessing arrays of strings from child processes that have been created before the fork in C linux,,,,,,
2361,"['c', 'segmentation-fault', 'cstring']","{'account_id': 406293, 'reputation': 356, 'user_id': 775722, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae8a01965d5bbc098376e1ac54e73bdd?s=256&d=identicon&r=PG', 'display_name': 'Leaurus', 'link': 'https://stackoverflow.com/users/775722/leaurus'}",True,290,,12849467.0,4,0,1349996589,1349993449,12849345,,https://stackoverflow.com/questions/12849345/why-i-do-not-get-a-segmentation-fault,Why I do not get a segmentation fault?,1495539838.0,1350005252.0,exact duplicate,,,
2362,"['c', 'linked-list']","{'account_id': 1849616, 'reputation': 21, 'user_id': 1676438, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/40d3a9617df280a4fddc2bd76b8204f4?s=256&d=identicon&r=PG', 'display_name': 'Slater', 'link': 'https://stackoverflow.com/users/1676438/slater'}",True,2249,,12849034.0,3,0,1349995662,1349990118,12848633,CC BY-SA 3.0,https://stackoverflow.com/questions/12848633/c-linked-list-errors,C Linked List errors,1349991818.0,,,,,
2363,"['c', 'linux', 'multithreading']","{'account_id': 1928860, 'reputation': 53, 'user_id': 1738711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/694977fbb6bdcce711c909840416653f?s=256&d=identicon&r=PG', 'display_name': 'Rogier Mulder', 'link': 'https://stackoverflow.com/users/1738711/rogier-mulder'}",True,7995,,12844718.0,2,5,1349994658,1349971570,12843890,CC BY-SA 3.0,https://stackoverflow.com/questions/12843890/98th-call-to-pthread-create-fails,98th call to pthread_create() fails,1349979226.0,,,,,
2364,"['c++', 'c', 'dll', 'shared-libraries']","{'account_id': 1511325, 'reputation': 1791, 'user_id': 1413374, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/4d08a695cf9f4c757fd16d2dc447d9f2?s=256&d=identicon&r=PG', 'display_name': 'Sebastian', 'link': 'https://stackoverflow.com/users/1413374/sebastian'}",True,156,,,1,1,1349994580,1349305552,12718135,CC BY-SA 3.0,https://stackoverflow.com/questions/12718135/linking-a-c-library-to-a-program-which-has-a-non-c-main-function,Linking a C++ library to a program which has a non-C++ main function,1349994580.0,,,,,
2365,"['c', 'visual-studio-2010']","{'account_id': 1408014, 'reputation': 5412, 'user_id': 1335189, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f98526aa898553a64cc6bfb6c0815f4b?s=256&d=identicon&r=PG', 'display_name': 'JorgeeFG', 'link': 'https://stackoverflow.com/users/1335189/jorgeefg'}",False,65,,,1,0,1349994442,1349994320,12849511,CC BY-SA 3.0,https://stackoverflow.com/questions/12849511/function-information-in-visual-studio-2010,Function information in Visual Studio 2010,,,,,,
2366,"['c', 'unix']","{'account_id': 204833, 'reputation': 7899, 'user_id': 453261, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/PfNvQ.jpg?s=256&g=1', 'display_name': 'The Internet', 'link': 'https://stackoverflow.com/users/453261/the-internet'}",True,319,,12843927.0,2,0,1349993704,1349968661,12842978,CC BY-SA 3.0,https://stackoverflow.com/questions/12842978/compare-macros-in-c-from-function-return-value,Compare macros in C from function return value,1349993704.0,,,,,
2367,"['c', 'logging', 'udp', 'syslog']","{'account_id': 135248, 'reputation': 2339, 'user_id': 337962, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/87a8f2a1db63a20d9f70d85f3243e91f?s=256&d=identicon&r=PG', 'display_name': 'Izza', 'link': 'https://stackoverflow.com/users/337962/izza'}",True,1190,,,1,0,1349993184,1349273841,12710443,CC BY-SA 3.0,https://stackoverflow.com/questions/12710443/intercepting-syslog-log-traffic-to-a-custom-udp-server,Intercepting Syslog log Traffic to a Custom UDP Server,1349274641.0,,,,,
2368,"['c++', 'c']","{'user_type': 'does_not_exist', 'display_name': 'user34537'}",True,222,,12849222.0,1,2,1349992818,1349992244,12849094,,https://stackoverflow.com/questions/12849094/intuitive-reasons-why-is-higher-precedence-than,Intuitive reasons why &gt;= is higher precedence than |,,1349992822.0,not constructive,,,
2369,"['c', 'linked-list', 'global']","{'account_id': 1414160, 'reputation': 453, 'user_id': 1340147, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7d39add8d165c7de64d23ab2add83559?s=256&d=identicon&r=PG', 'display_name': 'Zack', 'link': 'https://stackoverflow.com/users/1340147/zack'}",True,4525,,12848904.0,4,1,1349991848,1349990842,12848765,CC BY-SA 3.0,https://stackoverflow.com/questions/12848765/adding-nodes-to-a-global-linked-list,Adding nodes to a global linked-list,,,,,,
2370,"['c', 'linked-list']","{'account_id': 1091022, 'reputation': 1, 'user_id': 1085658, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/abc2742cd6fe6c50e7ef6a8b53d8e605?s=256&d=identicon&r=PG', 'display_name': 'FiratAli', 'link': 'https://stackoverflow.com/users/1085658/firatali'}",True,738,,,3,0,1349990223,1349987614,12848073,CC BY-SA 3.0,https://stackoverflow.com/questions/12848073/circular-linkedlist,Circular LinkedList,1349987912.0,,,,,
2371,"['c', 'time', 'floating-point', 'codeblocks', 'modulus']","{'account_id': 1790339, 'reputation': 1194, 'user_id': 1630900, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0baf1467e61e1022c3c981199a3b6c95?s=256&d=identicon&r=PG', 'display_name': 'anon_nerd', 'link': 'https://stackoverflow.com/users/1630900/anon-nerd'}",False,132,,,4,-1,1349988613,1349985874,12847611,,https://stackoverflow.com/questions/12847611/need-assistance-with-output-of-minutes-using-mod-in-c,Need assistance with output of minutes using mod in C?,1495540578.0,1350065827.0,exact duplicate,,,
2372,"['c', 'regex', 'strstr']","{'account_id': 592531, 'reputation': 465, 'user_id': 922421, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0444f6544b2e4df295089a643fd1403b?s=256&d=identicon&r=PG', 'display_name': 'sskanitk', 'link': 'https://stackoverflow.com/users/922421/sskanitk'}",True,10143,,12845983.0,4,4,1349988444,1349979045,12845923,CC BY-SA 3.0,https://stackoverflow.com/questions/12845923/how-to-find-the-first-occurrence-of-one-of-several-characters-other-than-using,How to find the first occurrence of one of several characters (other than using regex),1349981716.0,,,,,
2373,"['c', 'arrays', 'resize', 'malloc', 'free']","{'account_id': 1433026, 'reputation': 313, 'user_id': 1354983, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fe43c3610a5e88f8e1bac50ef476ab7d?s=256&d=identicon&r=PG', 'display_name': 'hobbes131', 'link': 'https://stackoverflow.com/users/1354983/hobbes131'}",True,6697,,12847871.0,2,2,1349986868,1349986449,12847756,CC BY-SA 3.0,https://stackoverflow.com/questions/12847756/c-resizing-a-dynamic-array,C resizing a dynamic array,,,,,,
2374,"['c', 'memory']","{'account_id': 1929235, 'reputation': 39, 'user_id': 1739015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d814afa95f7225dd61411a278bc1d1ff?s=256&d=identicon&r=PG', 'display_name': 'Sravan', 'link': 'https://stackoverflow.com/users/1739015/sravan'}",True,369,,12845979.0,3,-3,1349986638,1349979096,12845937,,https://stackoverflow.com/questions/12845937/how-are-the-c-language-varibles-are-storedin-stack-list-tree-where-are-they-s,"how are the c language varibles are stored(in stack,list,tree?) where are they stored?(in ram /hdd)?",,1350030247.0,not a real question,,,
2375,['c'],"{'account_id': 1782446, 'reputation': 381, 'user_id': 1624817, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7cf74421cd5cc5276ac7f362ae9dfb41?s=256&d=identicon&r=PG', 'display_name': 'Gaurav Deshmukh', 'link': 'https://stackoverflow.com/users/1624817/gaurav-deshmukh'}",True,2250,,12847752.0,1,-1,1349986442,1349976282,12845133,CC BY-SA 3.0,https://stackoverflow.com/questions/12845133/co-prime-numbers-less-than-some-other-number,Co-prime numbers less than some other number,1495535094.0,,,,,
2376,"['c', 'inline-assembly', 'extern', 'cortex-m3', 'iar']","{'account_id': 1293120, 'reputation': 191, 'user_id': 1310515, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/d5ac2f44aa1a5c5ef50912de6a9149b9?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/1310515/jason'}",True,2903,,,2,0,1349985208,1349462899,12752289,CC BY-SA 3.0,https://stackoverflow.com/questions/12752289/how-do-i-call-a-c-function-in-another-module-from-inline-assembler-in-iar-ewarm,How do I call a C function in another module from inline assembler in IAR EWARM?,1349472496.0,,,,,
2377,"['c', 'memory', 'pointers']","{'account_id': 1063375, 'reputation': 63, 'user_id': 1064524, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/fc36fd61beb5e2ca21f8e6f39fd94f4f?s=256&d=identicon&r=PG', 'display_name': 'xBlue', 'link': 'https://stackoverflow.com/users/1064524/xblue'}",True,138,,12846443.0,3,0,1349983444,1349977254,12845407,CC BY-SA 3.0,https://stackoverflow.com/questions/12845407/pointer-int-vs-point-int,Pointer + int vs point - int,1349977808.0,,,,,
2378,"['c', 'terminology', 'self', 'void']","{'account_id': 1097219, 'reputation': 206431, 'user_id': 1090562, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d675b3e6225683ba6432496ec23ed806?s=256&d=identicon&r=PG', 'display_name': 'Salvador Dali', 'link': 'https://stackoverflow.com/users/1090562/salvador-dali'}",True,852,,12845125.0,1,0,1349980957,1349976083,12845082,,https://stackoverflow.com/questions/12845082/c-funcnamevoid-self,C funcName(void * self),1349980957.0,1350287907.0,not a real question,,,
2379,"['php', 'c']","{'account_id': 977450, 'reputation': 10233, 'user_id': 998096, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/638deaf14a14054d36b03cde3f2b5e77?s=256&d=identicon&r=PG', 'display_name': 'Ofir Baruch', 'link': 'https://stackoverflow.com/users/998096/ofir-baruch'}",False,563,,,0,3,1349979379,1349975666,12844975,CC BY-SA 3.0,https://stackoverflow.com/questions/12844975/egfunction-table-structres-content,EG(function_table) Structre&#39;s content,1349979379.0,,,,,
2380,"['c++', 'c', 'visual-studio-2010', 'visual-c++']","{'account_id': 1400124, 'reputation': 199, 'user_id': 1329058, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/cee05f82c57e924cf7bc9dd6912ad22b?s=256&d=identicon&r=PG', 'display_name': 'Harry', 'link': 'https://stackoverflow.com/users/1329058/harry'}",True,224,,,1,-6,1349979321,1349978218,12845687,,https://stackoverflow.com/questions/12845687/function-cannot-be-nested-then-how-to-do-this-in-c,function cannot be nested then how to do this in C++?,1349978330.0,1349988839.0,too localized,,,
2381,"['c', 'synchronization', 'semaphore', 'locks']","{'account_id': 1070774, 'reputation': 53, 'user_id': 1070123, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/eb8de362835c3d4c79fe0f091d0cf790?s=256&d=identicon&r=PG', 'display_name': 'don great', 'link': 'https://stackoverflow.com/users/1070123/don-great'}",False,2381,,,1,-1,1349978558,1349976135,12845094,CC BY-SA 3.0,https://stackoverflow.com/questions/12845094/semaphore-locks-solution-in-c,Semaphore locks solution in C,,,,,,
2382,"['c', 'binary-tree', 'structure']","{'account_id': 1791989, 'reputation': 5486, 'user_id': 1632141, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/65c958381b8bcda9fcd400d16750ac01?s=256&d=identicon&r=PG', 'display_name': 'starkk92', 'link': 'https://stackoverflow.com/users/1632141/starkk92'}",True,259,,12845097.0,2,0,1349976658,1349974492,12844696,CC BY-SA 3.0,https://stackoverflow.com/questions/12844696/unable-to-print-all-the-elements-in-the-binary-tree,Unable to print all the elements in the binary tree,,,,,,
2383,"['c', 'linux', 'size', 'pid']","{'account_id': 45005, 'reputation': 55289, 'user_id': 132382, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/20fc7ee8f405aa42e36eb73e841e5a36?s=256&d=identicon&r=PG', 'display_name': 'pilcrow', 'link': 'https://stackoverflow.com/users/132382/pilcrow'}",True,4609,,12842016.0,4,8,1349975982,1349964450,12841488,CC BY-SA 3.0,https://stackoverflow.com/questions/12841488/how-can-i-determine-the-maximum-value-of-a-pid-t,How can I determine the maximum value of a pid_t?,1349964749.0,,,,,
2384,"['c', 'sockets', 'ntp']","{'account_id': 1598599, 'reputation': 283, 'user_id': 1480139, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/e36880a7919d5436a780b92d0ee7d45a?s=256&d=identicon&r=PG', 'display_name': 'user1480139', 'link': 'https://stackoverflow.com/users/1480139/user1480139'}",False,1361,,,1,1,1349975979,1349974673,12844732,CC BY-SA 3.0,https://stackoverflow.com/questions/12844732/c-time-program-ntp-doesnt-bind-the-socket,C time program (NTP) doesn&#39;t bind the socket,1349975960.0,,,,,
2385,['c'],"{'account_id': 1924524, 'reputation': 41, 'user_id': 1735288, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d3f5d6e96b2336d88f052d1a2cbfa8d?s=256&d=identicon&r=PG', 'display_name': 'Kenneth', 'link': 'https://stackoverflow.com/users/1735288/kenneth'}",True,187,,12844811.0,3,2,1349975883,1349974866,12844778,CC BY-SA 3.0,https://stackoverflow.com/questions/12844778/getint-function-multiply-by-10,getint() function multiply by 10?,1349975883.0,,,,,
2386,"['c', 'memory', 'int']","{'account_id': 1912730, 'reputation': 9, 'user_id': 1726071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2880091197aae732bd542e58e0cb96a1?s=256&d=identicon&r=PG', 'display_name': 'Wifu Wifu', 'link': 'https://stackoverflow.com/users/1726071/wifu-wifu'}",True,177,,12844611.0,2,-3,1349975179,1349973610,12844446,,https://stackoverflow.com/questions/12844446/overwriting-register-int-failed-in-c-programming,overwriting register int failed in c programming,1349975110.0,1349984285.0,too localized,,,
2387,"['c', 'gcc']","{'account_id': 104674, 'reputation': 1603, 'user_id': 279711, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/ecfa86e032ec06f2e2796a552422a55b?s=256&d=identicon&r=PG', 'display_name': 'Bart', 'link': 'https://stackoverflow.com/users/279711/bart'}",True,315,,12841869.0,4,1,1349972467,1349965342,12841781,CC BY-SA 3.0,https://stackoverflow.com/questions/12841781/unexpected-result-of-unsignedx-x-is-uint8-t,"Unexpected result of ++((unsigned)x), x is uint8_t?",1349972467.0,,,,,
2388,"['c', 'windows']","{'account_id': 1751339, 'reputation': 1432, 'user_id': 1600356, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/fzMis.jpg?s=256&g=1', 'display_name': 'Kirill Smirnov', 'link': 'https://stackoverflow.com/users/1600356/kirill-smirnov'}",True,595,,12787627.0,2,2,1349972319,1349720205,12787245,CC BY-SA 3.0,https://stackoverflow.com/questions/12787245/ansi-c-how-can-i-include-and-then-extract-exe-file-in-my-application-pack-ex,ANSI C: how can I include and then extract .exe file in my application (pack .exe into .exe)?,1349972319.0,,,,,
2389,"['c', 'unix', 'background-process']","{'user_type': 'does_not_exist', 'display_name': 'user1642463'}",True,13879,,12824911.0,1,5,1349972291,1349889525,12824848,CC BY-SA 3.0,https://stackoverflow.com/questions/12824848/placing-a-process-in-the-background-in-c,Placing a process in the background in C,1349972291.0,,,,,
2390,"['c', 'string', 'pointers']","{'account_id': 1928650, 'reputation': 786, 'user_id': 1738539, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/2387163ca3073ae3e7c25e8ad0b16fef?s=256&d=identicon&r=PG', 'display_name': 'user1738539', 'link': 'https://stackoverflow.com/users/1738539/user1738539'}",True,291,,,3,2,1349972160,1349969556,12843269,CC BY-SA 3.0,https://stackoverflow.com/questions/12843269/string-pointer-trouble-not-pointing-correctly,"String Pointer Trouble, not Pointing correctly",1349971210.0,,,,,
2391,"['c', 'opengl', 'matrix-multiplication']","{'account_id': 1719757, 'reputation': 644, 'user_id': 1575991, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/8f033d419fc2e4c833e633ab5fd20794?s=256&d=identicon&r=PG', 'display_name': 'Shokwav', 'link': 'https://stackoverflow.com/users/1575991/shokwav'}",True,115,,12844068.0,1,0,1349972136,1349902246,12828120,CC BY-SA 3.0,https://stackoverflow.com/questions/12828120/is-my-perspective-math-wrong,Is My Perspective Math Wrong?,,,,,,
2392,"['python', 'c', 'debugging', 'segmentation-fault', 'mpi']","{'account_id': 306077, 'reputation': 53689, 'user_id': 616616, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/8749ec52cee260c4c1f67f2dec29d957?s=256&d=identicon&r=PG', 'display_name': 'MRocklin', 'link': 'https://stackoverflow.com/users/616616/mrocklin'}",True,827,,12843661.0,2,0,1349970790,1349359099,12728943,CC BY-SA 3.0,https://stackoverflow.com/questions/12728943/general-suggestions-to-find-a-segfault-within-an-mpi-python-program,General suggestions to find a SegFault within an MPI Python program,1349713051.0,,,,,
2393,"['c', 'linker', 'segmentation-fault']","{'account_id': 1142825, 'reputation': 23177, 'user_id': 1126268, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/4fd74fac60ad49e1f9cce828567adab4?s=256&d=identicon&r=PG', 'display_name': 'md5', 'link': 'https://stackoverflow.com/users/1126268/md5'}",True,100,,12843432.0,3,4,1349970575,1349969628,12843295,CC BY-SA 3.0,https://stackoverflow.com/questions/12843295/what-is-the-behavior-of-these-linkers,What is the behavior of these linkers?,1492087139.0,,,,,
2394,"['c', 'string', 'replace', 'character']","{'account_id': 1140086, 'reputation': 4377, 'user_id': 1124249, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/8ac0a4a406e83fdf1313ca62c5771ba7?s=256&d=identicon&r=PG', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/1124249/matthew'}",True,2783,,12748744.0,3,1,1349969214,1349447839,12748574,CC BY-SA 3.0,https://stackoverflow.com/questions/12748574/c-change-letter-in-string,C - Change Letter in String,1349969214.0,,,,,
2395,"['c', 'string', 'fgets']","{'account_id': 1140086, 'reputation': 4377, 'user_id': 1124249, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/8ac0a4a406e83fdf1313ca62c5771ba7?s=256&d=identicon&r=PG', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/1124249/matthew'}",True,8241,,12730213.0,1,0,1349969169,1349362712,12730134,CC BY-SA 3.0,https://stackoverflow.com/questions/12730134/c-fgets-and-length-of-stdin,C - fgets and length of stdin,1349969169.0,,,,,
