,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
2127,['c'],"{'account_id': 328297, 'reputation': 104818, 'user_id': 651174, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2e2d79b9350ef4ebf04ac0ad5816a5c3?s=256&d=identicon&r=PG', 'display_name': 'David542', 'link': 'https://stackoverflow.com/users/651174/david542'}",True,118,1,0,1614952569,1614923095,66487435,,https://stackoverflow.com/questions/66487435/stack-smashing-on-string-compare,stack smashing on string compare?,66493833.0,,1614999797.0,Duplicate,,
2128,"['c', 'linux', 'linux-kernel', 'linux-device-driver']","{'account_id': 3590895, 'reputation': 319, 'user_id': 2996986, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/Oibkk.jpg?s=256&g=1', 'display_name': 'Itay Avraham', 'link': 'https://stackoverflow.com/users/2996986/itay-avraham'}",False,65,0,0,1614951833,1614951833,66493666,CC BY-SA 4.0,https://stackoverflow.com/questions/66493666/how-to-perform-actions-in-char-linux-driver-when-application-crashes,How to perform actions in char linux driver when application crashes,,,,,,
2129,"['c', 'sorting', 'external-sorting']","{'account_id': 7371369, 'reputation': 87, 'user_id': 5611428, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f80bbb797b5262a8237aa5741e1d1f80?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jos B', 'link': 'https://stackoverflow.com/users/5611428/jos-b'}",True,55,1,1,1614951671,1614933564,66489287,CC BY-SA 4.0,https://stackoverflow.com/questions/66489287/corrupted-data-when-using-a-multidimensional-char-array,Corrupted data when using a multidimensional char array,66490867.0,1614951671.0,,,,
2130,"['c', 'multithreading', 'pthreads', 'producer-consumer']","{'account_id': 15516107, 'reputation': 273, 'user_id': 13061992, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0XqgC.jpg?s=256&g=1', 'display_name': 'Sergio', 'link': 'https://stackoverflow.com/users/13061992/sergio'}",True,635,1,0,1614951563,1614790060,66461401,CC BY-SA 4.0,https://stackoverflow.com/questions/66461401/is-it-possible-to-create-the-producer-consumer-problem-with-condition-variables,Is it possible to create the producer consumer problem with condition variables and signal instead of broadcast?,66465172.0,,,,,
2131,"['c', 'runtime-error']","{'account_id': 20585285, 'reputation': 3, 'user_id': 15110294, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ed8995101f50ff5c30e74e63cb00238?s=256&d=identicon&r=PG&f=1', 'display_name': 'mvw12', 'link': 'https://stackoverflow.com/users/15110294/mvw12'}",True,69,3,0,1614949841,1614934299,66489451,CC BY-SA 4.0,https://stackoverflow.com/questions/66489451/run-time-error-on-c-that-i-am-unable-to-detect,Run time error on C that I am unable to detect,,1614947194.0,,,,
2132,"['c', 'header-files']","{'account_id': 20808169, 'reputation': 49, 'user_id': 15282681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bcc5cd0d6c13524987c77cab8429ba6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Electrob', 'link': 'https://stackoverflow.com/users/15282681/electrob'}",True,125,2,1,1614945729,1614939560,66490722,CC BY-SA 4.0,https://stackoverflow.com/questions/66490722/uses-cases-ifdef-main,Uses cases #ifdef _MAIN_,66492243.0,1614942185.0,,,,
2133,"['c', 'valgrind']","{'account_id': 13418001, 'reputation': 97, 'user_id': 15033320, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-apaoVAVt1Pk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclHYAPcZa3uQigHYWTbvrBxxpeS5g/s96-c/photo.jpg?sz=256', 'display_name': 'abc xyz', 'link': 'https://stackoverflow.com/users/15033320/abc-xyz'}",False,306,1,0,1614942291,1614546719,66413873,CC BY-SA 4.0,https://stackoverflow.com/questions/66413873/why-doesnt-valgrind-detect-memory-leaks,Why doesn&#39;t valgrind detect memory leaks?,,1614941648.0,,,,
2134,['c'],"{'account_id': 20572675, 'reputation': 41, 'user_id': 15100660, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgEMIpuQo80IuCZe7gKPy9qhXpGdt3b33GfF4b8=k-s256', 'display_name': 'beautiful world', 'link': 'https://stackoverflow.com/users/15100660/beautiful-world'}",True,104,1,1,1614939232,1614706180,66444258,CC BY-SA 4.0,https://stackoverflow.com/questions/66444258/how-to-store-string-in-a-struct-array,How to store string in a struct array?,,1614706648.0,,,,
2135,"['c', 'macros', 'initialization', 'conditional-operator', 'initializer-list']","{'account_id': 20441295, 'reputation': 31, 'user_id': 15105890, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjreVWextIUdQg2DLU3gtQb7dJq5OiphDuiPvZB7g=k-s256', 'display_name': 'Gabryx86_64', 'link': 'https://stackoverflow.com/users/15105890/gabryx86-64'}",True,67,1,-1,1614937843,1614927595,66488107,CC BY-SA 4.0,https://stackoverflow.com/questions/66488107/trying-to-get-an-struct-initializer-from-a-tertiary-operator-in-a-macro-function,Trying to get an struct initializer from a tertiary operator in a macro function doesn&#39;t work,66488255.0,1614937843.0,,,,
2136,"['c', 'cs50']","{'account_id': 20204097, 'reputation': 17, 'user_id': 15335382, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiVgcZNzZrZVDPvf6nnkHEWhmeTcBy4yHuEIugHAg=k-s256', 'display_name': 'Sanidhya Vijay', 'link': 'https://stackoverflow.com/users/15335382/sanidhya-vijay'}",False,157,0,0,1614936473,1614934948,66489581,CC BY-SA 4.0,https://stackoverflow.com/questions/66489581/plurality-cs50-does-not-print-multiple-winners,Plurality CS50 does not print multiple winners,,1614936473.0,,,,
2137,"['c', 'memory-corruption', 'petsc']","{'account_id': 7560185, 'reputation': 1064, 'user_id': 5745120, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/7127d653b208611f48e4d73b7b7f8aec?s=256&d=identicon&r=PG', 'display_name': 'Sergey', 'link': 'https://stackoverflow.com/users/5745120/sergey'}",True,56,1,1,1614934834,1614874340,66478845,CC BY-SA 4.0,https://stackoverflow.com/questions/66478845/petsc-memory-corruption-on-using-dmdavecgetarray,PETSc memory corruption on using DMDAVecGetArray,66489554.0,,,,,
2138,"['c', 'cs50']","{'account_id': 14009902, 'reputation': 365, 'user_id': 10118863, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/oElCf.gif?s=256&g=1', 'display_name': 'Connie', 'link': 'https://stackoverflow.com/users/10118863/connie'}",True,828,3,-3,1614934223,1614894087,66483463,CC BY-SA 4.0,https://stackoverflow.com/questions/66483463/error-invalid-operands-to-binary-expression,Error invalid operands to binary expression,,1614934223.0,,,,
2139,"['php', 'c', 'char', 'constants', 'php-ffi']","{'account_id': 10398678, 'reputation': 21, 'user_id': 7667704, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BaUKG.jpg?s=256&g=1', 'display_name': 'zembrowski', 'link': 'https://stackoverflow.com/users/7667704/zembrowski'}",True,270,1,0,1614933235,1614599276,66421596,CC BY-SA 4.0,https://stackoverflow.com/questions/66421596/php-ffi-return-type-const-char-is-a-string,php-ffi: Return type const char* is a string,66489207.0,1614932837.0,,,,
2140,"['c', 'char', 'scanf']","{'account_id': 20765634, 'reputation': 11, 'user_id': 15249718, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sZ3Jh.png?s=256&g=1', 'display_name': 'Mauser_Maschine', 'link': 'https://stackoverflow.com/users/15249718/mauser-maschine'}",True,169,1,1,1614932606,1614883678,66481206,,https://stackoverflow.com/questions/66481206/printf-only-printing-one-word-from-scanf-input-in-c,Printf only printing one word from scanf input in c,66481367.0,,1614885348.0,Duplicate,,
2141,"['c', 'pointers', 'struct', 'segmentation-fault']","{'account_id': 18254417, 'reputation': 3, 'user_id': 13288695, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2819790444806218/picture?type=large', 'display_name': 'Prasanna', 'link': 'https://stackoverflow.com/users/13288695/prasanna'}",True,62,1,0,1614932122,1614922425,66487345,CC BY-SA 4.0,https://stackoverflow.com/questions/66487345/segmentation-fault-problem-in-c-core-dumped,Segmentation fault problem in C (core dumped),66488994.0,,,,,
2142,"['arrays', 'c', 'grouping']","{'account_id': 20875464, 'reputation': 1, 'user_id': 15334348, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DJCvDGZ5TVk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm1Wo6xRHAPODTaoWwdrSH1PASjig/s96-c/photo.jpg?sz=256', 'display_name': 'Amaterasu2000', 'link': 'https://stackoverflow.com/users/15334348/amaterasu2000'}",True,68,1,0,1614931124,1614921056,66487138,CC BY-SA 4.0,https://stackoverflow.com/questions/66487138/2d-array-grouping-1s-in-c,2D array grouping 1&#39;s in C,,1614921162.0,,,,
2143,"['c', 'readline']","{'account_id': 20870034, 'reputation': 31, 'user_id': 15330212, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-PpubdNlk5WY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckXJJ0DVRMUd99G_9ePDRyiVd_x3g/s96-c/photo.jpg?sz=256', 'display_name': 'user15330212', 'link': 'https://stackoverflow.com/users/15330212/user15330212'}",True,466,1,0,1614929819,1614868050,66477023,CC BY-SA 4.0,https://stackoverflow.com/questions/66477023/how-to-count-number-of-line-from-binary-file-for-c-programming,How to count number of line from binary file for C programming,,,,,,
2144,"['c', 'linux', 'pointers', 'scanf']","{'account_id': 20140965, 'reputation': 69, 'user_id': 14770761, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2c3f6d4d47459d16166830bfcf08db2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rakshit Shetty', 'link': 'https://stackoverflow.com/users/14770761/rakshit-shetty'}",True,88,2,0,1614927297,1614864988,66476172,CC BY-SA 4.0,https://stackoverflow.com/questions/66476172/issue-when-using-sscanf,Issue when using sscanf,66487570.0,1614924965.0,,,,
2145,"['c', 'stdin']","{'account_id': 18802005, 'reputation': 1, 'user_id': 14286629, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggym_oDgeKadoeb50CeHzUr74ZT4D6qQTZjUJz65A=k-s256', 'display_name': 'Adit Kapoor', 'link': 'https://stackoverflow.com/users/14286629/adit-kapoor'}",True,70,2,0,1614926056,1614849411,66471962,CC BY-SA 4.0,https://stackoverflow.com/questions/66471962/problem-reading-numbers-from-file-using-stdin-in-c,Problem reading numbers from file using stdin in C,,1614893542.0,,,,
2146,['c'],"{'account_id': 328297, 'reputation': 104818, 'user_id': 651174, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2e2d79b9350ef4ebf04ac0ad5816a5c3?s=256&d=identicon&r=PG', 'display_name': 'David542', 'link': 'https://stackoverflow.com/users/651174/david542'}",True,76,1,0,1614924900,1614924006,66487561,CC BY-SA 4.0,https://stackoverflow.com/questions/66487561/trying-to-print-a-string-in-a-qsort-function,Trying to print a string in a qsort function,66487701.0,1614924477.0,,,,
2147,"['c++', 'c']","{'account_id': 14144027, 'reputation': 65, 'user_id': 10217849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a969f9b00864dcb297690f786b097da?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sweety', 'link': 'https://stackoverflow.com/users/10217849/sweety'}",True,254,1,0,1614924723,1614915633,66486440,CC BY-SA 4.0,https://stackoverflow.com/questions/66486440/compilation-failed-when-trying-to-access-header-files-from-other-directory,Compilation Failed when trying to access header files from other directory,,1614924723.0,,,,
2148,"['c', 'struct', 'clang', 'llvm']","{'account_id': 96837, 'reputation': 92394, 'user_id': 263004, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/8c500ddee9f1e115cf9aaa5e823c4384?s=256&d=identicon&r=PG', 'display_name': 'Vivin Paliath', 'link': 'https://stackoverflow.com/users/263004/vivin-paliath'}",False,316,0,0,1614923940,1614923940,66487548,CC BY-SA 4.0,https://stackoverflow.com/questions/66487548/identifying-anonymous-structs-and-their-elements-in-an-llvm-pass,Identifying anonymous structs and their elements in an LLVM pass,,,,,,
2149,"['c', 'linked-list']","{'account_id': 19547477, 'reputation': 1, 'user_id': 14303870, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/322069759024494/picture?type=large', 'display_name': 'Shawn Dabi', 'link': 'https://stackoverflow.com/users/14303870/shawn-dabi'}",False,310,3,-1,1614923886,1614908014,66485482,CC BY-SA 4.0,https://stackoverflow.com/questions/66485482/why-is-my-linked-list-while-loop-not-working-c,Why is my linked list while loop not working? (C),,1614909731.0,,,,
2150,"['c++', 'c', 'file', 'race-condition']","{'account_id': 19187422, 'reputation': 173, 'user_id': 14017906, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c46f88af1c5eb1c1cd36d3916b883243?s=256&d=identicon&r=PG&f=1', 'display_name': 'Red Gundu', 'link': 'https://stackoverflow.com/users/14017906/red-gundu'}",True,641,2,0,1614921284,1614889537,66482526,CC BY-SA 4.0,https://stackoverflow.com/questions/66482526/race-condition-stat-and-mkdir,Race condition stat and mkdir,66482612.0,1614921284.0,,,,
2151,"['c', 'macros', 'include', 'preprocessor', 'guard']","{'account_id': 7784903, 'reputation': 37, 'user_id': 5890133, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DTn87.png?s=256&g=1', 'display_name': 'DGerman', 'link': 'https://stackoverflow.com/users/5890133/dgerman'}",True,73,2,0,1614919597,1614900364,66484549,CC BY-SA 4.0,https://stackoverflow.com/questions/66484549/should-i-avoid-using-guard-macros,Should I avoid using guard macros?,,1614919316.0,,,,
2152,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user12184817'}",True,65,1,1,1614918297,1614917832,66486690,CC BY-SA 4.0,https://stackoverflow.com/questions/66486690/fprintf-printing-garbage-characters,fprintf printing garbage characters,66486733.0,1614917954.0,,,,
2153,"['c', 'binary', 'fread']","{'account_id': 14447875, 'reputation': 37, 'user_id': 10436413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f02d948b70bde61b893d7aff4bd364b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'skalion', 'link': 'https://stackoverflow.com/users/10436413/skalion'}",False,163,1,0,1614916666,1614894550,66483557,CC BY-SA 4.0,https://stackoverflow.com/questions/66483557/problem-when-reading-a-binary-file-in-c-the-reading-stops-at-the-beginning-when,Problem when reading a binary file in C. The reading stops at the beginning when a binary value of 00 is found,,1614909001.0,,,,
2154,"['c', 'pointers', 'linked-list', 'segmentation-fault', 'hashtable']","{'account_id': 14477289, 'reputation': 1, 'user_id': 10457598, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-nSyjaB2wLZU/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DXodp4y8zOBoUMmvZ2wxMXlOGe2fw/mo/photo.jpg?sz=256', 'display_name': 'Juan', 'link': 'https://stackoverflow.com/users/10457598/juan'}",False,31,1,0,1614914733,1614913334,66486161,CC BY-SA 4.0,https://stackoverflow.com/questions/66486161/how-to-fix-segmentation-fault-in-c-in-hash-table-with-linked-list,How to fix Segmentation fault in C in hash table with linked list,,1614914477.0,,,,
2155,"['c', 'makefile']","{'account_id': 20874841, 'reputation': 1, 'user_id': 15333877, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjQggwQnyyJl8E_tHuOt7vHRYDpyJsr4O_IibTt=k-s256', 'display_name': 'Sierra Jo Sallee', 'link': 'https://stackoverflow.com/users/15333877/sierra-jo-sallee'}",True,46,2,0,1614914453,1614913600,66486191,CC BY-SA 4.0,https://stackoverflow.com/questions/66486191/why-is-my-simple-makefile-only-printing-the-rule,Why is my simple makefile only printing the rule?,,1614914024.0,,,,
2156,['c'],"{'account_id': 20754485, 'reputation': 21, 'user_id': 15241203, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Z44Nr.png?s=256&g=1', 'display_name': 'Kaizuke', 'link': 'https://stackoverflow.com/users/15241203/kaizuke'}",True,149,1,0,1614914434,1614912494,66486038,CC BY-SA 4.0,https://stackoverflow.com/questions/66486038/after-the-user-enters-his-name-to-log-in-a-welcome-message-appears,"After the user enters his name to log-in, a welcome message appears",66486251.0,1614914434.0,,,,
2157,['c'],"{'account_id': 19946104, 'reputation': 89, 'user_id': 14616731, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi2f-tmCaMhhInXuGyJpX121MDuXgCxSlYN4s4x1A=k-s256', 'display_name': 'Peter McNulty', 'link': 'https://stackoverflow.com/users/14616731/peter-mcnulty'}",True,38,1,-2,1614914054,1614912476,66486035,CC BY-SA 4.0,https://stackoverflow.com/questions/66486035/when-inserting-exponents-n-above-10-this-function-gives-the-wrong-values,"When inserting exponents (n) above 10, this function gives the wrong values",,,,,,
2158,"['c', 'struct']","{'account_id': 19659218, 'reputation': 37, 'user_id': 14391104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c89d129f6745bd4a2cff5e286d27d799?s=256&d=identicon&r=PG&f=1', 'display_name': '49529485', 'link': 'https://stackoverflow.com/users/14391104/49529485'}",False,73,0,0,1614911620,1614909301,66485646,CC BY-SA 4.0,https://stackoverflow.com/questions/66485646/if-i-have-a-struct-object-in-global-memory-do-i-need-to-malloc-it-if-that-stru,"If I have a struct object in global memory, do I need to malloc it? If that struct has structs as properties, do I have to malloc those?",,,,,,
2159,"['c', 'memory', 'segmentation-fault', 'coredump']","{'account_id': 20873581, 'reputation': 15, 'user_id': 15332946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/184b644f7f14ac62c25414a20c543767?s=256&d=identicon&r=PG&f=1', 'display_name': 'arae', 'link': 'https://stackoverflow.com/users/15332946/arae'}",True,297,1,-1,1614908790,1614897324,66484058,CC BY-SA 4.0,https://stackoverflow.com/questions/66484058/segmentation-fault-core-dump,Segmentation fault (core dump)?,,,,,,
2160,"['c++', 'c', 'mpi', 'windows-subsystem-for-linux', 'openmpi']","{'account_id': 20063796, 'reputation': 1, 'user_id': 14709917, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-3L0y1zDW9sQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclI0AXzoAHLqXEYKlgsp2anNLFQqg/s96-c/photo.jpg?sz=256', 'display_name': 'Rihawi ', 'link': 'https://stackoverflow.com/users/14709917/rihawi'}",False,300,0,0,1614903911,1614903246,66484902,CC BY-SA 4.0,https://stackoverflow.com/questions/66484902/mpiexec-by-linux-system,Mpiexec by linux system,,1614903911.0,,,,
2161,"['arrays', 'c']","{'account_id': 11948577, 'reputation': 61, 'user_id': 8742941, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1a89cf8a0e3d22db0d7e7cad1ea9f402?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moo On Kazoo', 'link': 'https://stackoverflow.com/users/8742941/moo-on-kazoo'}",True,48,2,0,1614903418,1614814785,66466550,CC BY-SA 4.0,https://stackoverflow.com/questions/66466550/how-can-i-enter-a-number-and-put-it-into-the-end-of-a-character-array-c,How can I enter a number and put it into the end of a character array? (C),,1614815386.0,,,,
2162,"['c', 'posix']","{'account_id': 6095312, 'reputation': 30333, 'user_id': 4756299, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e38adc5559df095cfe10c664916e8ffa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew Henle', 'link': 'https://stackoverflow.com/users/4756299/andrew-henle'}",True,286,1,7,1614902813,1614893737,66483396,CC BY-SA 4.0,https://stackoverflow.com/questions/66483396/is-there-a-way-on-a-posix-system-to-atomically-create-a-directory-if-it-doesnt,Is there a way on a POSIX system to atomically create a directory if it doesn&#39;t exist?,,,,,,
2163,['c'],"{'account_id': 20873971, 'reputation': 17, 'user_id': 15333235, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiM2Xb8Qy7Jpi0C3JGePqmlgMPcn18Hzkgu1XI4uQ=k-s256', 'display_name': 'jean minoungou', 'link': 'https://stackoverflow.com/users/15333235/jean-minoungou'}",True,70,1,0,1614901797,1614901444,66484683,CC BY-SA 4.0,https://stackoverflow.com/questions/66484683/linker-command-failed-while-trying-to-compile-c-file-with-g,linker command failed while trying to compile .c file with g++,,1614901797.0,,,,
2164,"['c', 'ppm']","{'account_id': 19954665, 'reputation': 65, 'user_id': 14623544, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KoaEmgje-uw/AAAAAAAAAAI/AAAAAAAAAc4/AMZuucl4TGuq3DUPKKWLSwMZbJUya2ELCw/s96-c/photo.jpg?sz=256', 'display_name': 'osito_solito', 'link': 'https://stackoverflow.com/users/14623544/osito-solito'}",True,114,2,0,1614899824,1614896559,66483931,,https://stackoverflow.com/questions/66483931/is-this-not-that-way-to-make-an-italian-flag-ppm-file,Is this not that way to make an Italian flag .ppm file?,66484035.0,1614897882.0,1614899019.0,Needs details or clarity,,
2165,"['android', 'c', 'user-input', 'touch-event', 'uinput']","{'account_id': 20574220, 'reputation': 21, 'user_id': 15101852, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjxugUqYt3mZTcnlaDXx3aQfv0dgmObUzWo-f5PEA=k-s256', 'display_name': 'Abhinav jayaswal', 'link': 'https://stackoverflow.com/users/15101852/abhinav-jayaswal'}",False,46,3,0,1614898710,1614836763,66469281,CC BY-SA 4.0,https://stackoverflow.com/questions/66469281/count-active-touches-on-screen-in-android-using-c,Count active touches on screen in android using C?,,1614837613.0,,,,
2166,['c'],"{'account_id': 19514965, 'reputation': 1, 'user_id': 14278059, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgMrTN1bQHlCusQykEvIl1s2s974V1ilKyZElms2w=k-s256', 'display_name': 'Sandesh Pokhrel', 'link': 'https://stackoverflow.com/users/14278059/sandesh-pokhrel'}",True,42,1,-2,1614896242,1614821977,66467375,CC BY-SA 4.0,https://stackoverflow.com/questions/66467375/is-there-any-way-to-reduce-time-complexity-of-the-function-given-below,Is there any way to reduce time complexity of the function given below?,,1614836162.0,,,,
2167,"['c', 'exception', 'floating-point', 'language-lawyer', 'ieee-754']","{'account_id': 1772120, 'reputation': 4742, 'user_id': 1778275, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/78a3df55ab56cc37018c1b609baa03b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'pmor', 'link': 'https://stackoverflow.com/users/1778275/pmor'}",False,76,0,0,1614895006,1614895006,66483659,CC BY-SA 4.0,https://stackoverflow.com/questions/66483659/is-raising-of-unexpected-exception-considered-as-an-implementation-defect,Is raising of unexpected exception considered as an implementation defect?,,,,,,
2168,"['c', 'gets']","{'account_id': 13056202, 'reputation': 5, 'user_id': 9434980, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-QE24aoTRgZ8/AAAAAAAAAAI/AAAAAAAALgA/2WhGi-vD3sI/photo.jpg?sz=256', 'display_name': 'yuri fernandes', 'link': 'https://stackoverflow.com/users/9434980/yuri-fernandes'}",False,16,0,0,1614892620,1614892620,66483156,,https://stackoverflow.com/questions/66483156/code-application-stopping-work-after-the-second-gets-read,Code application stopping work after the second gets read,,,1614893947.0,Duplicate,,
2169,"['c', 'linux', 'cron', 'segmentation-fault']","{'account_id': 20212402, 'reputation': 3, 'user_id': 15088225, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ee9c6c5d4c961356bcb4ac7e66df422?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arthur Bryan', 'link': 'https://stackoverflow.com/users/15088225/arthur-bryan'}",True,191,2,0,1614890938,1614883530,66481172,CC BY-SA 4.0,https://stackoverflow.com/questions/66481172/segmentation-fault-when-running-my-own-c-program-with-crontab-on-linux,Segmentation fault when running my own C program with crontab on Linux,66482052.0,1614890938.0,,,,
2170,"['c', 'function', 'return-value']","{'account_id': 17077819, 'reputation': 1561, 'user_id': 12357035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XT9DZ.png?s=256&g=1', 'display_name': 'Sourav Kannantha B', 'link': 'https://stackoverflow.com/users/12357035/sourav-kannantha-b'}",False,58,0,1,1614890699,1614890699,66482760,,https://stackoverflow.com/questions/66482760/what-happens-if-we-return-nothing-from-a-int-function-in-c,What happens if we return nothing from a int function in C?,,,1614891028.0,Duplicate,,
2171,"['c', 'makefile', 'arm-none-eabi-gcc']","{'account_id': 8006260, 'reputation': 43, 'user_id': 6698587, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6Xonk.jpg?s=256&g=1', 'display_name': 'nalostta', 'link': 'https://stackoverflow.com/users/6698587/nalostta'}",False,315,0,1,1614889487,1614889487,66482512,CC BY-SA 4.0,https://stackoverflow.com/questions/66482512/arm-none-gcc-ld-error-cannot-find-the-object-file-even-though-it-exists-with-t,arm-none-gcc-ld error : cannot find the object file even though it exists with the proper path,,,,,,
2172,"['arrays', 'c', 'matrix', 'random']","{'account_id': 20486782, 'reputation': 53, 'user_id': 15033764, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-46K7sGwBgnI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclOfvU0IRGtqSkn_OyrcnsXf0Badg/s96-c/photo.jpg?sz=256', 'display_name': 'Johnson Durant', 'link': 'https://stackoverflow.com/users/15033764/johnson-durant'}",False,56,0,1,1614888378,1614887972,66482179,CC BY-SA 4.0,https://stackoverflow.com/questions/66482179/how-to-replace-characters-matching-a-specific-condition-on-a-2d-matrix-in-c,How to replace characters matching a specific condition on a 2d matrix in c?,,1614888378.0,,,,
2173,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user14399919'}",True,91,2,0,1614887877,1614853841,66473210,CC BY-SA 4.0,https://stackoverflow.com/questions/66473210/how-can-i-copy-an-element-of-an-array-of-chars-to-a-char,How can I copy an element of an array of chars to a char?,66473300.0,1614856426.0,,,,
2174,"['c', 'linux', 'gcc', 'linker', 'glfw']","{'account_id': 18898530, 'reputation': 11, 'user_id': 13787108, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_a5vwMdyepY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclPymDWZUFW5e3tXJhsXf5TN7P-yQ/photo.jpg?sz=256', 'display_name': 'L&#246;nk', 'link': 'https://stackoverflow.com/users/13787108/l%c3%b6nk'}",False,138,1,0,1614886890,1614883405,66481143,CC BY-SA 4.0,https://stackoverflow.com/questions/66481143/c-how-do-i-import-link-glfw-with-gcc-on-linux,C how do i import/link glfw with gcc on linux,,1614885801.0,,,,
2175,"['arrays', 'c', 'file']","{'account_id': 19772229, 'reputation': 91, 'user_id': 14478976, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gilb_8c8GbXzperfrplYsEiBj9tNBaS9fmH2FljCw=k-s256', 'display_name': 'Vlad', 'link': 'https://stackoverflow.com/users/14478976/vlad'}",True,93,1,0,1614886862,1614876271,66479367,CC BY-SA 4.0,https://stackoverflow.com/questions/66479367/count-repeated-numbers-in-a-file,Count repeated numbers in a file,66481677.0,1614886862.0,,,,
