,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
814,"['c', 'cmake']","{'account_id': 25847679, 'reputation': 33, 'user_id': 19582224, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/096ece94ef963b6c6a20a6df8894792c?s=256&d=identicon&r=PG', 'display_name': 'ro88', 'link': 'https://stackoverflow.com/users/19582224/ro88'}",False,26,0,0,1666303105,1666301008,74146458,,https://stackoverflow.com/questions/74146458/how-do-i-add-a-files-to-cmake,How do I add .a files to Cmake,,1666303105.0,1666372059.0,Duplicate,,
815,"['c', 'windows', 'shader', 'directx-11']","{'account_id': 22020942, 'reputation': 21, 'user_id': 16289779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0599599670834e17e953648f79e1088?s=256&d=identicon&r=PG&f=1', 'display_name': 'vulkur', 'link': 'https://stackoverflow.com/users/16289779/vulkur'}",False,39,0,0,1666301956,1666301956,74146576,CC BY-SA 4.0,https://stackoverflow.com/questions/74146576/d3d11-map-call-is-slow-even-after-fence-signaled,D3D11 Map call is slow even after fence signaled,,,,,,
816,"['c', 'pointers', 'structure']","{'account_id': 26684962, 'reputation': 11, 'user_id': 20294418, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu18l1cfVHz2a9JreueCfYkY6si5n912kXp9w0Qb=k-s256', 'display_name': 'Patrick Farmer', 'link': 'https://stackoverflow.com/users/20294418/patrick-farmer'}",False,37,1,1,1666301181,1666289370,74144476,CC BY-SA 4.0,https://stackoverflow.com/questions/74144476/how-do-i-change-the-value-of-a-character-array-inside-a-structure-array-which-is,How do I change the value of a character array inside a structure array which is being passed into a function as a pointer to the struct array? (in C),,1666296741.0,,,,
817,"['c++', 'c', 'fork', 'address-sanitizer']","{'account_id': 1077725, 'reputation': 111, 'user_id': 5818611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26fa7a0fe867a1973f8039a6dbf5d81d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kory', 'link': 'https://stackoverflow.com/users/5818611/kory'}",False,56,0,0,1666300924,1666300924,74146444,CC BY-SA 4.0,https://stackoverflow.com/questions/74146444/how-do-you-make-address-sanitizer-report-issues-found-in-child-process-fork,How do you make address sanitizer report issues found in child process (fork -&gt; _exit),,,,,,
818,"['c', 'linux-kernel', 'linux-device-driver', 'embedded-linux']","{'account_id': 4588945, 'reputation': 399, 'user_id': 3722824, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/7d3d24b3f02c879c3822fdb1fbb06bf9?s=256&d=identicon&r=PG&f=1', 'display_name': 'yntnm', 'link': 'https://stackoverflow.com/users/3722824/yntnm'}",False,45,0,0,1666300445,1666186362,74126284,CC BY-SA 4.0,https://stackoverflow.com/questions/74126284/check-if-filesystem-is-mounted-from-kernel-module,Check if filesystem is mounted from kernel module,,1666300445.0,,,,
819,"['c', 'recursion', 'lexicographic', 'lexicon', 'lexicographic-ordering']","{'user_type': 'does_not_exist', 'display_name': 'user20284443'}",False,91,3,1,1666299778,1666195927,74128606,CC BY-SA 4.0,https://stackoverflow.com/questions/74128606/rank-in-given-order,Rank in given order,,1666299778.0,,,,
820,"['python', 'c', 'windows', 'subprocess', 'clang']","{'account_id': 26686275, 'reputation': 1, 'user_id': 20295545, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c6a8bbf589c7b62b456036df8fbcf43?s=256&d=identicon&r=PG', 'display_name': 'Cpt Dingus', 'link': 'https://stackoverflow.com/users/20295545/cpt-dingus'}",False,24,0,0,1666299519,1666299176,74146206,,https://stackoverflow.com/questions/74146206/equivalent-of-subprocess-call-in-c,Equivalent of subprocess.call() in C,,1666299519.0,1666309456.0,Duplicate,,
821,"['c', 'string', 'function', 'pointers']","{'account_id': 25826085, 'reputation': 1, 'user_id': 19564165, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucrVBPXHVpXlUtcif4fwKnp7OUIyIHoyUJP6q7vyQJU=k-s256', 'display_name': 'gununes132', 'link': 'https://stackoverflow.com/users/19564165/gununes132'}",False,42,3,0,1666299482,1666290746,74144738,CC BY-SA 4.0,https://stackoverflow.com/questions/74144738/how-to-change-string-value-with-function-in-c,How to change string value with function in C?,,,,,,
822,"['c', 'pointers', 'hashmap', 'segmentation-fault', 'dynamic-memory-allocation']","{'account_id': 19121457, 'reputation': 51, 'user_id': 13965343, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/547e7ee1f469b5b58a59e5f010c6a85e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thermobyte', 'link': 'https://stackoverflow.com/users/13965343/thermobyte'}",False,39,2,0,1666298762,1666297947,74146020,CC BY-SA 4.0,https://stackoverflow.com/questions/74146020/what-is-causing-this-segmentation-fault-in-c,What is causing this Segmentation Fault in C?,,1666298762.0,,,,
823,"['arrays', 'c']","{'account_id': 26682099, 'reputation': 1, 'user_id': 20291912, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0oox91lqsncWH3Qkl9fob36CxJEL8rTpk7JAWMTA=k-s256', 'display_name': 'Vaibhav', 'link': 'https://stackoverflow.com/users/20291912/vaibhav'}",False,45,1,0,1666298043,1666271546,74140478,CC BY-SA 4.0,https://stackoverflow.com/questions/74140478/i-am-taking-a-variable-value-as-input-and-giving-this-as-an-array-size-but-shou,"I am taking a variable value as input and giving this as an array size, but should not be it a constant? Why do this program working?",,,,,,
824,['c'],"{'account_id': 18556013, 'reputation': 3, 'user_id': 14097473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cccdf09302ef97ba09e01e3c18abf95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/14097473/matthew'}",False,40,3,0,1666297110,1666290290,74144639,CC BY-SA 4.0,https://stackoverflow.com/questions/74144639/comparing-single-quote-numbers-instead-of-regular-numbersnumbers-without-quotes,Comparing single quote numbers instead of regular numbers(numbers without quotes)? C Programming Language K&amp;R,,1666291207.0,,,,
825,['c'],"{'account_id': 26662772, 'reputation': 1, 'user_id': 20275348, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3tsYV35_nIb10gStXvxK1FPplRaWleeePluTK3iQ=k-s256', 'display_name': 'Silva', 'link': 'https://stackoverflow.com/users/20275348/silva'}",True,61,3,-2,1666295965,1666114751,74115213,CC BY-SA 4.0,https://stackoverflow.com/questions/74115213/round-numbers-to-multiples-of-10-by-saving-the-first-2-digits-and-replacing-the,Round numbers to multiples of 10 by saving the first 2 digits and replacing the rest with 0,,1666116583.0,,,,
826,"['c', 'hardware', 'spi', 'slave', 'pic24']","{'account_id': 5000700, 'reputation': 1, 'user_id': 4019830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70f505b6e1a862ef66596f3895ea9088?s=256&d=identicon&r=PG&f=1', 'display_name': 'PLLefebvre', 'link': 'https://stackoverflow.com/users/4019830/pllefebvre'}",False,90,1,0,1666295854,1665063332,73974785,CC BY-SA 4.0,https://stackoverflow.com/questions/73974785/spi-slave-using-pic24fj64gp202,SPI Slave using PIC24FJ64GP202,,1665064576.0,,,,
827,['c'],"{'account_id': 25044091, 'reputation': 3, 'user_id': 18900688, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg_P40RaVw5NuHczy57zCfV6oFtAHaY5OyVKj9jkA=k-s256', 'display_name': 'Abdelhak Mez', 'link': 'https://stackoverflow.com/users/18900688/abdelhak-mez'}",False,55,3,0,1666295336,1666289868,74144565,CC BY-SA 4.0,https://stackoverflow.com/questions/74144565/simple-calculator-function-using-goto-i-want-to-know-is-it-correct,Simple Calculator Function Using &#39;GOTO&#39; ! i want to know is it correct?,,1666290231.0,,,,
828,"['c', 'math', 'formula', 'taylor-series']","{'account_id': 26685223, 'reputation': 5, 'user_id': 20294643, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu36UZwnw3zv6gyKknwJr7Wb8xN1t9GZTDtBNmKM=k-s256', 'display_name': 'KonstantaV', 'link': 'https://stackoverflow.com/users/20294643/konstantav'}",True,49,2,0,1666295031,1666292161,74145000,CC BY-SA 4.0,https://stackoverflow.com/questions/74145000/taylor-series-mclauren-after-9-or-11-compiler-writes,"Taylor series (mclauren), after 9 or 11, compiler writes;",74145268.0,1666292294.0,,,,
829,['c'],"{'account_id': 26685574, 'reputation': 1, 'user_id': 20294943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8aecdc09ef68680d26f80809bc3f5ea2?s=256&d=identicon&r=PG', 'display_name': 'Huzaifa Tahir', 'link': 'https://stackoverflow.com/users/20294943/huzaifa-tahir'}",False,31,0,0,1666294670,1666294323,74145415,,https://stackoverflow.com/questions/74145415/i-am-a-beginner-in-programming-i-am-using-dev-c-and-there-is-a-bug-can-anyon,I am a beginner in programming. I am using Dev C++ and there is a bug. Can anyone help me to find out,,1666294670.0,1666294816.0,Duplicate,,
830,['c'],"{'account_id': 26685531, 'reputation': 11, 'user_id': 20294901, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2gEoJGBfUuJ1MKGdi7vVHNjYsgG8EoKL-uuUEhSA=k-s256', 'display_name': 'Md. Arif Khan', 'link': 'https://stackoverflow.com/users/20294901/md-arif-khan'}",True,50,2,0,1666293817,1666293337,74145215,CC BY-SA 4.0,https://stackoverflow.com/questions/74145215/how-to-take-input-int-with-in-c,how to take input int with % in c?,,,,,,
831,"['c', 'types']","{'account_id': 162319, 'reputation': 1357, 'user_id': 383695, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/2e9fc99906ea2370e75b38a095a09089?s=256&d=identicon&r=PG', 'display_name': 'tabaluga', 'link': 'https://stackoverflow.com/users/383695/tabaluga'}",True,46,2,0,1666291844,1666290723,74144732,CC BY-SA 4.0,https://stackoverflow.com/questions/74144732/how-do-i-convert-an-integer-to-a-character-in-c,How do I convert an integer to a character in c?,74144889.0,1666291047.0,,,,
832,"['c', 'pointers', 'casting']","{'account_id': 11752005, 'reputation': 21, 'user_id': 8600834, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/j6bjb.jpg?s=256&g=1', 'display_name': 'Mark Thomas', 'link': 'https://stackoverflow.com/users/8600834/mark-thomas'}",False,62,1,-1,1666290559,1666118146,74115912,CC BY-SA 4.0,https://stackoverflow.com/questions/74115912/why-does-casting-with-a-pointer-require-casting-on-the-right-side-of-the-assignm,Why does casting with a pointer require casting on the right side of the assignment (=)?,,1666269641.0,,,,
833,"['c++', 'c', 'gcc', 'makefile']","{'account_id': 13187954, 'reputation': 143, 'user_id': 9525277, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'JerSci', 'link': 'https://stackoverflow.com/users/9525277/jersci'}",False,34,0,-2,1666289563,1666288975,74144385,CC BY-SA 4.0,https://stackoverflow.com/questions/74144385/how-do-i-include-an-archive-file-a-and-header-file-located-on-my-d-drive-wit,How do I include an archive file(.a) and header file located on my D:/ drive with the gcc -l option?,,1666289419.0,,,,
834,"['c', 'label', 'readability']","{'account_id': 26665005, 'reputation': 21, 'user_id': 20277240, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dd96e90a361a9bfb36f476c2870f59f?s=256&d=identicon&r=PG', 'display_name': 'sodap', 'link': 'https://stackoverflow.com/users/20277240/sodap'}",True,52,1,2,1666288941,1666134002,74118296,CC BY-SA 4.0,https://stackoverflow.com/questions/74118296/are-there-any-negative-effects-to-using-labels-in-c-to-actually-label-your-code,Are there any negative effects to using labels in C to actually label your code for improved readability?,,1666288941.0,,,,
835,"['c', 'memory']","{'account_id': 314387, 'reputation': 4892, 'user_id': 629530, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/2e4763f0cc8124d677d249a99800950a?s=256&d=identicon&r=PG', 'display_name': 'firebush', 'link': 'https://stackoverflow.com/users/629530/firebush'}",True,41,1,1,1666288355,1666285777,74143771,CC BY-SA 4.0,https://stackoverflow.com/questions/74143771/how-do-i-calculate-a-multiple-of-a-page-size-which-is-larger-than-an-arbitrary-v,How do I calculate a multiple of a page size which is larger than an arbitrary value?,74144284.0,,,,,
836,"['c', 'file', 'while-loop']","{'account_id': 22618186, 'reputation': 15, 'user_id': 16797405, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd522f1bb843f4c16f3588d2bbf9c4c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'ManuMontesino', 'link': 'https://stackoverflow.com/users/16797405/manumontesino'}",False,18,0,0,1666288291,1666288291,74144275,,https://stackoverflow.com/questions/74144275/whilefeof-in-c-repeating-last-line,while(!feof) in c repeating last line,,,1666288397.0,Duplicate,,
837,"['c', 'linux', 'argv', 'argc', 'execl']","{'account_id': 23546014, 'reputation': 35, 'user_id': 17589476, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgKY0PweouDFTEmSJqRRlfHwmwpSe5Lv69kJvny=k-s256', 'display_name': 'Mr Right', 'link': 'https://stackoverflow.com/users/17589476/mr-right'}",True,48,2,2,1666286981,1666286492,74143926,CC BY-SA 4.0,https://stackoverflow.com/questions/74143926/why-do-programs-with-arguments-passed-in-argc-and-argv-get-different-results-whe,Why do programs with arguments passed in argc and argv get different results when executed in different ways,74143985.0,1666286672.0,,,,
838,"['c', 'file', 'pointers', 'crash', 'malloc']","{'account_id': 26682490, 'reputation': 3, 'user_id': 20292265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fca8f97ee498c5a33fed9f56ed208ca?s=256&d=identicon&r=PG', 'display_name': 'vrunk11', 'link': 'https://stackoverflow.com/users/20292265/vrunk11'}",True,51,1,0,1666286843,1666276470,74141688,CC BY-SA 4.0,https://stackoverflow.com/questions/74141688/how-to-read-big-chunk-of-data-using-fread-and-access-them-as-an-array-in-c,How to read big chunk of data using fread and access them as an array in C,74144014.0,1666276912.0,,,,
839,"['c', 'linux', 'memory-management', 'kernel']","{'account_id': 14859499, 'reputation': 41, 'user_id': 10730835, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AisSg.jpg?s=256&g=1', 'display_name': 'Tropping', 'link': 'https://stackoverflow.com/users/10730835/tropping'}",False,10,0,0,1666286062,1666286062,74143833,CC BY-SA 4.0,https://stackoverflow.com/questions/74143833/why-does-linuxsdebug-pagealloc-invalidate-direct-mapping-when-onlining-memory,Why does Linux&#39;s`DEBUG_PAGEALLOC` invalidate direct mapping when onlining memory?,,,,,,
840,['c'],"{'account_id': 25501381, 'reputation': 19, 'user_id': 19294555, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJww4J4-qOnOm-jm7dYSY3cOhN3X8bSJODhN4nKm=k-s256', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/19294555/michael'}",True,71,1,1,1666284732,1666282766,74143191,CC BY-SA 4.0,https://stackoverflow.com/questions/74143191/problem-reading-a-file-after-create-it-in-c,Problem reading a file after create it in c,74143242.0,1666282934.0,,,,
841,"['c', 'windows', 'gcc', 'mpi']","{'account_id': 13129357, 'reputation': 31, 'user_id': 9484255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16c1cb07aff94283fa4f16264743a6d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Casting Spell', 'link': 'https://stackoverflow.com/users/9484255/casting-spell'}",False,15,1,0,1666283558,1666281511,74142905,CC BY-SA 4.0,https://stackoverflow.com/questions/74142905/vs-code-messing-with-quotation-marks-and-spaces-in-paths,VS Code messing with quotation marks and spaces in paths,,1666282048.0,,,,
842,['c'],"{'account_id': 19540033, 'reputation': 1, 'user_id': 14297971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa782c7cd09264033f6aadc50999d984?s=256&d=identicon&r=PG&f=1', 'display_name': 'Doubt', 'link': 'https://stackoverflow.com/users/14297971/doubt'}",False,45,0,-1,1666282207,1666282207,74143066,CC BY-SA 4.0,https://stackoverflow.com/questions/74143066/i-need-help-writing-a-program-in-c-language-where-parentprocess-that-forks-ten,"I need help Writing a program in C language where, ParentProcess that forks ten times and creates ten child processes, such as LikeServer0-9",,,,,,
843,"['c', 'pipe']","{'account_id': 17923662, 'reputation': 27, 'user_id': 13022820, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ed6d79d121afd0a54bc584b1f0465f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'romeo_yenni', 'link': 'https://stackoverflow.com/users/13022820/romeo-yenni'}",True,49,1,0,1666282157,1666281436,74142882,CC BY-SA 4.0,https://stackoverflow.com/questions/74142882/using-gzip-through-pipe-in-c,using gzip through pipe in c,74143058.0,,,,,
844,['c'],"{'account_id': 25737196, 'reputation': 107, 'user_id': 19491735, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69dd22f6edb5e1f54c0c1dd9e74cab1f?s=256&d=identicon&r=PG&f=1', 'display_name': 'zhm', 'link': 'https://stackoverflow.com/users/19491735/zhm'}",False,24,3,0,1666282091,1666278984,74142326,CC BY-SA 4.0,https://stackoverflow.com/questions/74142326/error-c2360-initialization-of-arr2-is-skipped-by-case-tag,Error C2360 Initialization of &quot;arr2&quot; is skipped by &quot;case&quot; tag,,,,,,
845,"['c', 'file']","{'account_id': 26589521, 'reputation': 1, 'user_id': 20212959, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FCv7h.jpg?s=256&g=1', 'display_name': 'zquab', 'link': 'https://stackoverflow.com/users/20212959/zquab'}",False,52,0,0,1666280473,1666265982,74139261,CC BY-SA 4.0,https://stackoverflow.com/questions/74139261/it-deletes-all-my-files-when-i-try-to-change-a-word-in-my-file-in-c,It deletes all my files when I try to change a word in my file in C,,1666280473.0,,,,
846,"['c', 'algorithm', 'montecarlo']","{'account_id': 2497326, 'reputation': 35, 'user_id': 2173419, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mukund', 'link': 'https://stackoverflow.com/users/2173419/mukund'}",False,28,1,0,1666280364,1666280284,74142630,CC BY-SA 4.0,https://stackoverflow.com/questions/74142630/monte-carlo-method-to-get-an-approximation-to-these-probabilities-deck,Monte Carlo method to get an approximation to these probabilities deck,,,,,,
847,['c'],"{'account_id': 26243359, 'reputation': 75, 'user_id': 19917318, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5ef75cf33d3d6ba659072c9be35889a?s=256&d=identicon&r=PG', 'display_name': 'Halaviw', 'link': 'https://stackoverflow.com/users/19917318/halaviw'}",False,45,0,1,1666280207,1666216181,74132277,CC BY-SA 4.0,https://stackoverflow.com/questions/74132277/why-my-dgram-socket-client-wont-read-any-message,Why my dgram socket client won&#39;t read any message?,,1666280207.0,,,,
848,"['c', 'linux', 'pipe', 'fork']","{'account_id': 17693502, 'reputation': 47, 'user_id': 12844766, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16dee7239645c3d6dafabaac0997390d?s=256&d=identicon&r=PG&f=1', 'display_name': 'kims9', 'link': 'https://stackoverflow.com/users/12844766/kims9'}",True,25,1,0,1666279331,1666278153,74142136,CC BY-SA 4.0,https://stackoverflow.com/questions/74142136/execution-of-c-program-freezes-when-i-create-two-pipes,Execution of C program freezes when i create two pipes?,,,,,,
849,"['c', 'struct', 'mpi', 'contiguous']","{'account_id': 26659174, 'reputation': 23, 'user_id': 20272259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ed5594c554eb41763c21de8bd7f7e5e?s=256&d=identicon&r=PG', 'display_name': 'BlubMan', 'link': 'https://stackoverflow.com/users/20272259/blubman'}",True,153,3,2,1666278745,1666095736,74110896,CC BY-SA 4.0,https://stackoverflow.com/questions/74110896/allocating-dynamic-array-of-structs-with-dynamic-arrays-in-c,Allocating dynamic array of structs with dynamic arrays in C,74111976.0,1666128926.0,,,,
850,['c'],"{'account_id': 18616064, 'reputation': 11, 'user_id': 13567350, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e9811dc86d87267f914479dabcc318d?s=256&d=identicon&r=PG&f=1', 'display_name': 'poacher', 'link': 'https://stackoverflow.com/users/13567350/poacher'}",True,33,1,0,1666277266,1666275576,74141457,CC BY-SA 4.0,https://stackoverflow.com/questions/74141457/moving-files-between-user-entered-directories,Moving files between user entered directories,,,,,,
851,"['c', 'fft', 'microcontroller', 'avr', 'adc']","{'account_id': 26625130, 'reputation': 1, 'user_id': 20243294, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2cmkBMWDLYVm2_hVoeCZ7tw15wwNEOIjC98SvExg=k-s256', 'display_name': 'F. Nobel', 'link': 'https://stackoverflow.com/users/20243294/f-nobel'}",False,46,0,0,1666277210,1665770457,74073159,CC BY-SA 4.0,https://stackoverflow.com/questions/74073159/kissfft-from-adc-microcontroller-with-c-buffer-problem,"Kissfft from ADC, Microcontroller with C( Buffer problem)",,1666277210.0,,,,
852,"['c', 'pointers', 'printf', 'dereference']","{'account_id': 26175702, 'reputation': 1, 'user_id': 19859895, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucog-F8o13yVSQ6z2PKjoUDBji70Hxg3tZ_ciuF2=k-s256', 'display_name': 'Prashant Kumar Gupta', 'link': 'https://stackoverflow.com/users/19859895/prashant-kumar-gupta'}",True,37,2,0,1666275502,1666273543,74140967,CC BY-SA 4.0,https://stackoverflow.com/questions/74140967/i-thought-that-i-can-print-value-of-variable-by-using-its-actual-address-but-i,I thought that i can print value of variable by using its actual address . but i can&#39;t instead address is being printed,,1666274560.0,,,,
853,"['arrays', 'c', 'function', 'global-variables']","{'account_id': 26608229, 'reputation': 1, 'user_id': 20228733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35d8eae03b4a391dab96ea10988596c1?s=256&d=identicon&r=PG', 'display_name': 'xtie83', 'link': 'https://stackoverflow.com/users/20228733/xtie83'}",False,51,1,0,1666274546,1666268487,74139807,CC BY-SA 4.0,https://stackoverflow.com/questions/74139807/c-programming-global-variable-functions-something-is-wrong-with-void-display,C Programming (Global Variable Functions): Something is wrong with void display output,,1666268660.0,,,,
854,['c'],"{'account_id': 6083476, 'reputation': 552, 'user_id': 4748387, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/h8kAO.jpg?s=256&g=1', 'display_name': 'K&#233;rdez&#246;sk&#246;dő Indi&#225;n', 'link': 'https://stackoverflow.com/users/4748387/k%c3%a9rdez%c3%b6sk%c3%b6d%c5%91-indi%c3%a1n'}",False,34,0,0,1666274383,1666274383,74141189,CC BY-SA 4.0,https://stackoverflow.com/questions/74141189/splitting-the-definition-of-a-type-gives-an-error-during-dereferencing,Splitting the definition of a type gives an error during dereferencing,,,,,,
855,"['c', 'visual-studio', 'language-lawyer', 'c99']","{'account_id': 26682075, 'reputation': 51, 'user_id': 20291889, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FoHHT.png?s=256&g=1', 'display_name': 'user20291889', 'link': 'https://stackoverflow.com/users/20291889/user20291889'}",True,78,3,4,1666274349,1666272234,74140635,CC BY-SA 4.0,https://stackoverflow.com/questions/74140635/is-it-valid-to-check-if-a-function-is-defined-in-c,Is it valid to check if a function is defined in C?,74141181.0,1666272745.0,,,,
856,"['c', 'if-statement']","{'account_id': 26681264, 'reputation': 1, 'user_id': 20291176, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0-p4A99-E6v7pm8IYg2BnIXO-e6OBQQck0mLjY7A=k-s256', 'display_name': 'Esa', 'link': 'https://stackoverflow.com/users/20291176/esa'}",True,60,1,0,1666271830,1666265834,74139227,CC BY-SA 4.0,https://stackoverflow.com/questions/74139227/if-statement-in-c-not-output-correctly,if statement in c not output correctly,,1666271830.0,,,,
857,"['c', 'debugging', 'visual-studio-code']","{'account_id': 22267441, 'reputation': 336, 'user_id': 16498000, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/793830e235b9254233a3f7e30b00a425?s=256&d=identicon&r=PG&f=1', 'display_name': 'MiguelP', 'link': 'https://stackoverflow.com/users/16498000/miguelp'}",False,16,0,0,1666270011,1666270011,74140138,CC BY-SA 4.0,https://stackoverflow.com/questions/74140138/how-can-i-give-random-arguments-as-input-to-vscodes-lauch-json-debuger,How can I give random arguments as input to vscode&#39;s lauch.json (debuger)?,,,,,,
858,"['c', 'linux']","{'account_id': 26675827, 'reputation': 1, 'user_id': 20286570, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3tW2K2iN8VoiD_PObLmjM13bnAQonlYsGDWWXi=k-s256', 'display_name': 'dollar billion', 'link': 'https://stackoverflow.com/users/20286570/dollar-billion'}",False,56,0,0,1666268526,1666260016,74137996,CC BY-SA 4.0,https://stackoverflow.com/questions/74137996/open-read-and-write-by-writing-to-new-file,"Open, read and write by writing to new file",,1666268526.0,,,,
859,"['c', 'clang-format']","{'account_id': 5556056, 'reputation': 222, 'user_id': 6178613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d5111ab7a462f6c89f41d58caf959f6?s=256&d=identicon&r=PG', 'display_name': 'jaskij', 'link': 'https://stackoverflow.com/users/6178613/jaskij'}",False,24,0,1,1666266514,1666247323,74135324,CC BY-SA 4.0,https://stackoverflow.com/questions/74135324/clang-format-dont-break-at-first-closing-parens-in-function-pointer,Clang format don&#39;t break at first closing parens in function pointer,,1666266514.0,,,,
860,"['c', 'static-analysis', 'texas-instruments', 'code-composer', 'pvs-studio']","{'account_id': 5523459, 'reputation': 61, 'user_id': 13833574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bfba9eb2c0f8e87adea2b8ef5d61c463?s=256&d=identicon&r=PG&f=1', 'display_name': 'fnx_qt', 'link': 'https://stackoverflow.com/users/13833574/fnx-qt'}",False,25,0,0,1666264957,1666264957,74139058,CC BY-SA 4.0,https://stackoverflow.com/questions/74139058/how-to-integrate-pvs-studio-in-a-ti-ccs-project,How to integrate pvs-studio in a TI CCS project,,,,,,
861,"['c', 'linux', 'libusb']","{'account_id': 24040528, 'reputation': 248, 'user_id': 18020279, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxPAilsVj1TDQu5_7Fz6ll-csH-gzF1cjQ7kRN9=k-s256', 'display_name': 'dollar bill', 'link': 'https://stackoverflow.com/users/18020279/dollar-bill'}",False,26,1,-1,1666264013,1666215388,74132162,CC BY-SA 4.0,https://stackoverflow.com/questions/74132162/printing-usb-devices-gives-undefined-symbols-for-architecture,Printing usb devices gives Undefined symbols for architecture,,1666264013.0,,,,
