,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,locked_date
1883,"['c', 'exception', 'point', 'cs50', 'floating']","{'account_id': 17492223, 'reputation': 147, 'user_id': 12684130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13cc7d225d0a2fa45c7969571d18ed72?s=256&d=identicon&r=PG&f=1', 'display_name': 'maaaaannn', 'link': 'https://stackoverflow.com/users/12684130/maaaaannn'}",True,760,2,-1,1586926576,1586922202,1586924595.0,61220960,CC BY-SA 4.0,https://stackoverflow.com/questions/61220960/c-floating-point-exception-error-on-a-formula-for-calculating-reader-grade,C floating point exception error . . . on a formula for calculating reader grade level,61221378.0,,,,,
1884,"['c', 'filesystems']","{'account_id': 16671015, 'reputation': 343, 'user_id': 12048456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae0b55561d0e477b8b8f2ae84b7a2740?s=256&d=identicon&r=PG&f=1', 'display_name': 'KapitaiN', 'link': 'https://stackoverflow.com/users/12048456/kapitain'}",True,172,1,2,1586925702,1586874077,1586889458.0,61209971,CC BY-SA 4.0,https://stackoverflow.com/questions/61209971/how-to-get-the-filesystem-name-and-size-in-c,How to get the filesystem name and size in C?,61221465.0,,,,,
1885,"['java', 'c', 'pointers']","{'account_id': 15742138, 'reputation': 88, 'user_id': 11359211, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-oaXjUaJlbR0/AAAAAAAAAAI/AAAAAAAAAIw/JDq0g5Th_no/photo.jpg?sz=256', 'display_name': 'wannabecoder', 'link': 'https://stackoverflow.com/users/11359211/wannabecoder'}",True,114,2,1,1586924931,1586922409,1586924064.0,61220987,CC BY-SA 4.0,https://stackoverflow.com/questions/61220987/alternative-to-pointers-in-java,Alternative to pointers in Java,61221016.0,,,,,
1886,"['c', 'parsing', 'char', 'scanf']","{'account_id': 18199174, 'reputation': 55, 'user_id': 13275846, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e96123ac10cd03fe8bf63e4bc5f76364?s=256&d=identicon&r=PG&f=1', 'display_name': 'Argon', 'link': 'https://stackoverflow.com/users/13275846/argon'}",True,186,1,0,1586924305,1586922828,,61221049,CC BY-SA 4.0,https://stackoverflow.com/questions/61221049/format-c-expects-argument-of-type-char-but-has-int,Format %c expects argument of type char* but has int,61221250.0,,,,,
1887,"['c', 'union']","{'account_id': 18121462, 'reputation': 11, 'user_id': 13177429, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/39da4e2b12caf6db50c501bd958d913f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Manish Kataria', 'link': 'https://stackoverflow.com/users/13177429/manish-kataria'}",True,298,2,1,1586924276,1586872494,1586924276.0,61209417,,https://stackoverflow.com/questions/61209417/real-life-use-of-union-in-c-programming-language,Real life use of union in c programming Language?,,1586877925.0,Needs details or clarity,,,
1888,"['c', 'module', 'kernel', 'device-driver']","{'account_id': 13194168, 'reputation': 45, 'user_id': 9529612, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Tarracon', 'link': 'https://stackoverflow.com/users/9529612/tarracon'}",False,41,1,0,1586923797,1586709949,,61174892,CC BY-SA 4.0,https://stackoverflow.com/questions/61174892/am-i-correctly-implementing-copy-from-user,Am I correctly implementing copy_from_user?,,,,,,
1889,"['c', 'bash', 'path']","{'user_type': 'does_not_exist', 'display_name': 'user13282349'}",False,96,0,0,1586921718,1586909704,1586910719.0,61219311,CC BY-SA 4.0,https://stackoverflow.com/questions/61219311/how-to-add-and-remove-names-from-path,How to add and remove names from $PATH?,,,,,,
1890,"['c', 'bash', 'path']","{'user_type': 'does_not_exist', 'display_name': 'user13282349'}",False,210,1,0,1586917195,1586915428,,61220032,CC BY-SA 4.0,https://stackoverflow.com/questions/61220032/how-to-add-and-remove-file-name-from-path-in-c-programming-language,How to add and remove file name from $PATH in c programming language?,,,,,,
1891,"['c', 'gnu-make']","{'account_id': 6575089, 'reputation': 181, 'user_id': 5081482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/21543ce80ac2a92559032939727fe7a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul CyberCitizen', 'link': 'https://stackoverflow.com/users/5081482/paul-cybercitizen'}",False,31,0,0,1586917146,1586917146,,61220262,,https://stackoverflow.com/questions/61220262/cant-solve-linker-error-for-small-c-program-on-centos-8-1,Can&#39;t solve linker error for small C program on CentOS 8.1,,1587055540.0,Duplicate,,,
1892,"['c', 'cryptography', 'rsa', 'bigint']","{'account_id': 18275998, 'reputation': 11, 'user_id': 13305791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be6b5ca5b51873d354cede5208b37988?s=256&d=identicon&r=PG&f=1', 'display_name': 'lokiuox', 'link': 'https://stackoverflow.com/users/13305791/lokiuox'}",True,57,1,0,1586916800,1586813274,1586826998.0,61197091,CC BY-SA 4.0,https://stackoverflow.com/questions/61197091/print-a-big-integer-stored-as-an-unsigned-long-long-array,Print a big integer stored as an unsigned long long array,,,,,,
1893,"['c', 'if-statement']","{'user_type': 'does_not_exist', 'display_name': 'user13243126'}",True,58,1,1,1586916565,1586911564,,61219556,CC BY-SA 4.0,https://stackoverflow.com/questions/61219556/how-can-i-minimize-the-number-of-test-expressions-in-if-statements,How can i minimize the number of test expressions in if statements?,61220112.0,,,,,
1894,"['c', 'cs50']","{'account_id': 18095790, 'reputation': 1, 'user_id': 13313848, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GimH-r-FpQHnflEW23D234U0Yd9lmiFblc0f0RmMQ=k-s256', 'display_name': 'naju', 'link': 'https://stackoverflow.com/users/13313848/naju'}",True,664,1,0,1586914914,1586885940,1586914914.0,61213837,CC BY-SA 4.0,https://stackoverflow.com/questions/61213837/cant-handle-single-sentences-with-multiple-words-but-everything-seems-ok,Can&#39;t handle single sentences with multiple words. But everything seems ok,,,,,,
1895,"['c', 'linux', 'process']","{'account_id': 4739190, 'reputation': 269, 'user_id': 4529810, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://i.stack.imgur.com/qmPKC.png?s=256&g=1', 'display_name': 'Clive', 'link': 'https://stackoverflow.com/users/4529810/clive'}",True,243,1,2,1586914803,1586886029,1586912416.0,61213864,CC BY-SA 4.0,https://stackoverflow.com/questions/61213864/why-cant-i-set-the-present-working-directory-by-setting-pwd,Why can&#39;t I set the present working directory by setting PWD,,,,,,
1896,"['c', 'file', 'stdin', 'tail', 'fseek']","{'account_id': 18288565, 'reputation': 1, 'user_id': 13315894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed0b57aed5d85dd6c6f8befb50005d29?s=256&d=identicon&r=PG&f=1', 'display_name': 'HorseCZ', 'link': 'https://stackoverflow.com/users/13315894/horsecz'}",True,1157,1,-1,1586909950,1586903892,,61218418,CC BY-SA 4.0,https://stackoverflow.com/questions/61218418/using-file-f-stdin,Using FILE *f = stdin;,,,,,,
1897,"['c', 'linux-kernel', 'linux-device-driver', 'kernel-module', 'device-driver']","{'account_id': 13194168, 'reputation': 45, 'user_id': 9529612, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Tarracon', 'link': 'https://stackoverflow.com/users/9529612/tarracon'}",True,1324,1,2,1586908141,1586903206,1586906664.0,61218291,CC BY-SA 4.0,https://stackoverflow.com/questions/61218291/how-to-set-the-mode-for-a-character-device-in-a-linux-kernel-module,How to set the mode for a character device in a Linux kernel module?,61218761.0,,,,,
1898,"['c', 'mips', 'semaphore', 'uclibc', 'crosstool-ng']","{'account_id': 10368464, 'reputation': 1, 'user_id': 7646840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b7f30a86788faba8ca6847a005cc72f?s=256&d=identicon&r=PG&f=1', 'display_name': 'xphil', 'link': 'https://stackoverflow.com/users/7646840/xphil'}",False,54,0,0,1586904747,1586769610,1586904747.0,61184788,CC BY-SA 4.0,https://stackoverflow.com/questions/61184788/sem-wait-from-uclibc-on-mips-platform-returns-not-implemented,sem_wait() from uClibc on MIPS platform returns Not Implemented,,,,,,
1899,['c'],"{'account_id': 11944788, 'reputation': 33, 'user_id': 13140683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2275153faf8fa7907dc9665cb0dbac57?s=256&d=identicon&r=PG&f=1', 'display_name': 'zs1', 'link': 'https://stackoverflow.com/users/13140683/zs1'}",True,394,2,0,1586904066,1586895168,1586901465.0,61216364,CC BY-SA 4.0,https://stackoverflow.com/questions/61216364/replace-underscore-with-white-spaces-and-make-the-first-letter-of-the-name-and-t,Replace underscore with white spaces and make the first letter of the name and the surname to upper case,,,,,,
1900,"['c++', 'c', 'gcc']","{'account_id': 14252922, 'reputation': 141, 'user_id': 10296062, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-uf3kvk2OhtQ/AAAAAAAAAAI/AAAAAAAAACQ/Q6f1dNEq89w/photo.jpg?sz=256', 'display_name': 'ExagonX', 'link': 'https://stackoverflow.com/users/10296062/exagonx'}",True,71,1,-2,1586903395,1586469740,1586903395.0,61130935,CC BY-SA 4.0,https://stackoverflow.com/questions/61130935/convert-from-int-array-to-char-array,Convert from int array to char array,61216888.0,,,,,
1901,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user13290696'}",True,37,2,0,1586902436,1586901608,1586902353.0,61217953,CC BY-SA 4.0,https://stackoverflow.com/questions/61217953/adding-new-records-below-current-records-using-pointers,Adding new records below current records using pointers,61218122.0,,,,,
1902,"['c', 'arrays', 'pointers', 'queue', 'libuv']","{'account_id': 56742, 'reputation': 72097, 'user_id': 169992, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/OeNfG.png?s=256&g=1', 'display_name': 'Lance', 'link': 'https://stackoverflow.com/users/169992/lance'}",True,204,1,0,1586901850,1586607033,1586613617.0,61156557,CC BY-SA 4.0,https://stackoverflow.com/questions/61156557/what-does-queue-q0-mean-in-libuv-or-how-does-the-queue-work,"What does (*(QUEUE **) &amp;((*(q))[0])) mean in libuv, or How does the queue work?",61159538.0,,,,,
1903,"['c', 'string', 'file', 'pointers', 'warnings']","{'account_id': 18275531, 'reputation': 37, 'user_id': 13305421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7792b01ad2dbc78a6848e3cdb2fd500?s=256&d=identicon&r=PG&f=1', 'display_name': 'theNewPlayer', 'link': 'https://stackoverflow.com/users/13305421/thenewplayer'}",False,37,0,0,1586901085,1586901085,,61217849,CC BY-SA 4.0,https://stackoverflow.com/questions/61217849/warning-when-returning-pointer,Warning When Returning Pointer,,,,,,
1904,['c'],"{'account_id': 18264897, 'reputation': 308, 'user_id': 13296852, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/668126583761063/picture?type=large', 'display_name': 'Akari Oozora', 'link': 'https://stackoverflow.com/users/13296852/akari-oozora'}",True,351,3,1,1586901067,1586895890,,61216559,CC BY-SA 4.0,https://stackoverflow.com/questions/61216559/infinite-input-until-a-blank-space,Infinite input until a blank space,61217474.0,,,,,
1905,"['c', 'tabs']","{'account_id': 17492223, 'reputation': 147, 'user_id': 12684130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13cc7d225d0a2fa45c7969571d18ed72?s=256&d=identicon&r=PG&f=1', 'display_name': 'maaaaannn', 'link': 'https://stackoverflow.com/users/12684130/maaaaannn'}",True,53,1,0,1586900552,1586898632,,61217295,CC BY-SA 4.0,https://stackoverflow.com/questions/61217295/exercise-1-21-c-programming-language-final-line-explanation,"Exercise 1-21, C Programming Language, Final Line Explanation",61217728.0,,,,,
1906,"['c', 'casting', 'void', 'suppress-warnings', 'memset']","{'account_id': 7966136, 'reputation': 501, 'user_id': 6012315, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d7f2484ba51df08ea30569f351afe958?s=256&d=identicon&r=PG&f=1', 'display_name': 'Schafwolle', 'link': 'https://stackoverflow.com/users/6012315/schafwolle'}",False,67,0,0,1586898653,1586898653,,61217301,,https://stackoverflow.com/questions/61217301/why-should-i-void-the-return-of-memset,Why should I (void) the return of memset()?,,1586901094.0,Duplicate,,,
1907,['c'],"{'account_id': 18195020, 'reputation': 23, 'user_id': 13240238, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-agol8eycxOw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPNaIWm0CykBxO8x3mWGLJr6YUCDA/photo.jpg?sz=256', 'display_name': 'Jurica Lakić', 'link': 'https://stackoverflow.com/users/13240238/jurica-laki%c4%87'}",False,59,1,0,1586896637,1586892604,1586894161.0,61215678,CC BY-SA 4.0,https://stackoverflow.com/questions/61215678/solving-using-function-in-c,Solving using function in c,,,,,,
1908,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user13290696'}",True,46,1,0,1586896410,1586896040,,61216610,CC BY-SA 4.0,https://stackoverflow.com/questions/61216610/how-to-free-a-double-pointer,How to free a double pointer?,61216707.0,,,,,
1909,"['c', 'arrays', 'variable-assignment']","{'account_id': 15537112, 'reputation': 143, 'user_id': 11209030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6db2f70036c8c0648f228481e4f9714e?s=256&d=identicon&r=PG&f=1', 'display_name': 'hhilal', 'link': 'https://stackoverflow.com/users/11209030/hhilal'}",True,65,1,1,1586895669,1586863479,1592644375.0,61206578,CC BY-SA 4.0,https://stackoverflow.com/questions/61206578/call-dynamic-c-array-values,call dynamic c array values,,,,,,
1910,"['c', 'arrays']","{'user_type': 'does_not_exist', 'display_name': 'user13315005'}",False,710,0,0,1586895477,1586895042,1586895477.0,61216339,CC BY-SA 4.0,https://stackoverflow.com/questions/61216339/c-program-to-mimic-airline-seat-reservation-and-boarding-isnt-properly-displayi,C program to mimic airline seat reservation and boarding isn&#39;t properly displaying data,,,,,,
1911,"['c', 'string', 'printf', 'scanf']","{'account_id': 18286493, 'reputation': 7, 'user_id': 13314295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27402e716758cf75d099c09c76a95f41?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guillem', 'link': 'https://stackoverflow.com/users/13314295/guillem'}",False,166,1,-2,1586893888,1586889735,1586890422.0,61214930,CC BY-SA 4.0,https://stackoverflow.com/questions/61214930/scanf-a-string-and-printf-it-in-c,scanf a string and printf it in C,,,,,,
1912,"['c', 'arrays', 'pointers', 'c-strings']","{'account_id': 14475859, 'reputation': 657, 'user_id': 10456525, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db82712adee3a9e7789c8478a98925d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jakub', 'link': 'https://stackoverflow.com/users/10456525/jakub'}",True,310,2,0,1586893886,1586892909,1586893714.0,61215757,CC BY-SA 4.0,https://stackoverflow.com/questions/61215757/put-char-into-array-by-using-pointer-in-c,Put char into array by using pointer in c,61215878.0,,,,,
1913,"['c', 'function', 'file', 'pointers', 'types']","{'account_id': 16568929, 'reputation': 19, 'user_id': 11972684, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-naBnQhFFUfs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdFru1uqlIWMzOfoOTgi483ajyPbA/photo.jpg?sz=256', 'display_name': 'Amro Anabtawi', 'link': 'https://stackoverflow.com/users/11972684/amro-anabtawi'}",True,85,1,0,1586893110,1586889938,1586890491.0,61214982,CC BY-SA 4.0,https://stackoverflow.com/questions/61214982/error-conflicting-types-for-a-function-that-returns-a-pointer,error: conflicting types for (a function that returns a pointer),,,,,,
1914,"['c', 'memory', 'memory-management', 'exploit']","{'account_id': 18280953, 'reputation': 1, 'user_id': 13309793, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2703040119807130/picture?type=large', 'display_name': 'David Santana', 'link': 'https://stackoverflow.com/users/13309793/david-santana'}",False,271,0,0,1586892787,1586859816,1586892787.0,61205464,CC BY-SA 4.0,https://stackoverflow.com/questions/61205464/how-many-bytes-are-needed-to-reserve-space-in-memory-to-variables,How many bytes are needed to reserve space in memory to variables,,,,,,
1915,"['c', 'loops', 'while-loop', 'do-while', 'dev-c++']","{'account_id': 18041227, 'reputation': 11, 'user_id': 13113296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc0b6110fac444ab94ff9abe27001447?s=256&d=identicon&r=PG&f=1', 'display_name': 'Matthew', 'link': 'https://stackoverflow.com/users/13113296/matthew'}",True,102,2,1,1586891678,1586886525,1586891678.0,61213997,,https://stackoverflow.com/questions/61213997/change-while-loop-to-d-while-loop-in-c,change while loop to d-while loop in C,,1586892799.0,Needs more focus,,,
1916,"['c', 'cpython', 'calling-convention']","{'account_id': 3773810, 'reputation': 14283, 'user_id': 3284878, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/d324c610856d2626e9b719eb4135b3cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aviv Cohn', 'link': 'https://stackoverflow.com/users/3284878/aviv-cohn'}",True,278,2,1,1586889952,1586884787,,61213535,CC BY-SA 4.0,https://stackoverflow.com/questions/61213535/how-is-a-c-extension-compiled-with-the-correct-native-calling-convention,How is a C extension compiled with the correct native calling convention?,61214987.0,,,,,
1917,"['c', 'gtk3', 'key-bindings']","{'account_id': 7123070, 'reputation': 422, 'user_id': 5446972, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/254598ed831e5b73036596f59c7d323f?s=256&d=identicon&r=PG&f=1', 'display_name': 'WesH', 'link': 'https://stackoverflow.com/users/5446972/wesh'}",False,54,1,0,1586889855,1585955652,1586812370.0,61021776,CC BY-SA 4.0,https://stackoverflow.com/questions/61021776/ignore-keyboard-cursor-in-gtk3-c,Ignore keyboard cursor in GTK3 C,,,,,,
1918,"['c', 'networking', 'tcp', 'network-programming', 'network-protocols']","{'account_id': 3282390, 'reputation': 975, 'user_id': 2762678, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'QnA', 'link': 'https://stackoverflow.com/users/2762678/qna'}",True,334,1,1,1586888494,1586884947,,61213580,CC BY-SA 4.0,https://stackoverflow.com/questions/61213580/tcp-fin-byte-value,TCP FIN byte value?,61214556.0,,,,,
1919,"['c++', 'c', 'c++11', 'callback']","{'account_id': 8807840, 'reputation': 148, 'user_id': 11322039, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/517a2f88a1879f1db14db9caedf1eb71?s=256&d=identicon&r=PG&f=1', 'display_name': 'mmcblk1', 'link': 'https://stackoverflow.com/users/11322039/mmcblk1'}",True,364,1,0,1586888295,1586811046,1586812142.0,61196505,CC BY-SA 4.0,https://stackoverflow.com/questions/61196505/calling-c-class-methods-from-c-using-callbacks,Calling C++ class methods from C using callbacks,61198777.0,,,,,
1920,"['c', 'binary', 'hex', 'fread']","{'account_id': 18285970, 'reputation': 21, 'user_id': 13313862, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e07f92f55355e3245d01cee8ffe446d?s=256&d=identicon&r=PG&f=1', 'display_name': 'QMCL', 'link': 'https://stackoverflow.com/users/13313862/qmcl'}",False,40,0,0,1586887965,1586887965,,61214408,CC BY-SA 4.0,https://stackoverflow.com/questions/61214408/reading-file-saving-as-hex-c,Reading file saving as hex c,,,,,,
1921,"['c', 'glibc', 'libc', 'tcmalloc', 'leak-sanitizer']","{'account_id': 5330364, 'reputation': 197, 'user_id': 4251079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1701ea3a9884c10227519c614809b79c?s=256&d=identicon&r=PG&f=1', 'display_name': 'hyuk myeong', 'link': 'https://stackoverflow.com/users/4251079/hyuk-myeong'}",True,1431,2,2,1586887858,1586412543,1586415154.0,61114952,CC BY-SA 4.0,https://stackoverflow.com/questions/61114952/what-scratch-buffer-means-in-glibc,What scratch buffer means in glibc?,61214379.0,,,,,
1922,"['c', 'parameters', 'global-variables', 'doxygen']","{'account_id': 1155368, 'reputation': 553, 'user_id': 1136137, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/7a1326eaaed38ae1673a0d31c8a1c478?s=256&d=identicon&r=PG', 'display_name': 'Jonathan Sachs', 'link': 'https://stackoverflow.com/users/1136137/jonathan-sachs'}",False,164,0,1,1586887219,1586887219,,61214199,CC BY-SA 4.0,https://stackoverflow.com/questions/61214199/doxygen-documents-function-parameters-in-c-as-global-variables,Doxygen documents function parameters in C as global variables,,,,,,
1923,"['c', 'pointers', 'pass-by-reference', 'function-definition']","{'account_id': 16629136, 'reputation': 45, 'user_id': 12017379, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2328b5415c446ac83fbe1efafa74a002?s=256&d=identicon&r=PG&f=1', 'display_name': 'lcmting17', 'link': 'https://stackoverflow.com/users/12017379/lcmting17'}",True,58,3,1,1586886999,1586885698,1586886848.0,61213783,CC BY-SA 4.0,https://stackoverflow.com/questions/61213783/pointer-pointer-variable-assigning-and-printing-output,Pointer/pointer variable assigning and printing output,61213955.0,,,,,
1924,"['c', 'arrays', 'variable-assignment']","{'account_id': 15537112, 'reputation': 143, 'user_id': 11209030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6db2f70036c8c0648f228481e4f9714e?s=256&d=identicon&r=PG&f=1', 'display_name': 'hhilal', 'link': 'https://stackoverflow.com/users/11209030/hhilal'}",False,42,1,0,1586886984,1586857711,1592644375.0,61204856,CC BY-SA 4.0,https://stackoverflow.com/questions/61204856/assign-a-variable-value-to-dynamic-c-array,assign a variable value to dynamic c array,,,,,,
1925,"['c', 'arrays', 'matrix', 'substring']","{'account_id': 17755169, 'reputation': 85, 'user_id': 12892414, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/92ae42ef56db850653994383262b11d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'hohenpaid', 'link': 'https://stackoverflow.com/users/12892414/hohenpaid'}",True,626,1,0,1586886701,1586881614,1586882630.0,61212559,CC BY-SA 4.0,https://stackoverflow.com/questions/61212559/searching-for-a-substring-in-2d-array-in-c,Searching for a substring in 2d array in C,61213919.0,,,,,
1926,['c'],"{'account_id': 18112353, 'reputation': 31, 'user_id': 13169324, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7ZVJ7.jpg?s=256&g=1', 'display_name': 'pironc', 'link': 'https://stackoverflow.com/users/13169324/pironc'}",False,348,1,-1,1586886404,1586859925,,61205498,CC BY-SA 4.0,https://stackoverflow.com/questions/61205498/size-t-always-finding-the-right-size-for-getcwd,size_t always finding the right size for getcwd,,,,,,
1927,"['c', 'matrix', 'vector', 'struct']","{'account_id': 11039697, 'reputation': 11, 'user_id': 8108118, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1457468444298426/picture?type=large', 'display_name': 'Lelre Ferreira', 'link': 'https://stackoverflow.com/users/8108118/lelre-ferreira'}",True,25,1,0,1586885676,1586883678,,61213183,CC BY-SA 4.0,https://stackoverflow.com/questions/61213183/how-can-i-sum-the-rows-of-matrix-ignoring-the-first-line-in-c,How can I sum the rows of Matrix ignoring the first line? In C,,,,,,
1928,"['c', 'performance', 'math']","{'account_id': 7983651, 'reputation': 820, 'user_id': 6023984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73604f61ae59e5916e663b1c9045100e?s=256&d=identicon&r=PG&f=1', 'display_name': 'l4m2', 'link': 'https://stackoverflow.com/users/6023984/l4m2'}",True,502,2,6,1586885032,1586790529,1586885032.0,61190844,CC BY-SA 4.0,https://stackoverflow.com/questions/61190844/when-should-i-use-hypot-over-sqrtl,When should I use hypot over sqrtl?,,,,,,
1929,"['c', 'arrays', 'pointers', 'io']","{'account_id': 14475859, 'reputation': 657, 'user_id': 10456525, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db82712adee3a9e7789c8478a98925d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jakub', 'link': 'https://stackoverflow.com/users/10456525/jakub'}",True,32,1,1,1586885032,1586872337,1586885032.0,61209367,CC BY-SA 4.0,https://stackoverflow.com/questions/61209367/problem-with-reading-and-writing-array-from-a-file-in-c-in-pointer-program-versi,Problem with reading and writing array from a file in C in pointer program version,61210512.0,,,,,
1930,['c'],"{'account_id': 18010649, 'reputation': 35, 'user_id': 13090401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fed6c57417cadda670520a23d1c873b?s=256&d=identicon&r=PG', 'display_name': 'Grant Grisham', 'link': 'https://stackoverflow.com/users/13090401/grant-grisham'}",True,28,1,0,1586884694,1586883662,,61213177,CC BY-SA 4.0,https://stackoverflow.com/questions/61213177/possible-to-insert-arguments-into-an-array,Possible to insert arguments into an array?,61213357.0,,,,,
1931,['c'],"{'account_id': 18002252, 'reputation': 9, 'user_id': 13083943, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2f981e0fad4a661b8adfb5562865ae1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jakub', 'link': 'https://stackoverflow.com/users/13083943/jakub'}",True,910,2,0,1586884402,1586874298,1586877361.0,61210044,CC BY-SA 4.0,https://stackoverflow.com/questions/61210044/declare-global-variable-after-function,Declare global variable after function,,,,,,
1932,"['c', 'assembly', 'arm', 'arm64']","{'account_id': 14885518, 'reputation': 139, 'user_id': 10748803, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cc965aabd7703c285f8ea217ded61ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'bmelo', 'link': 'https://stackoverflow.com/users/10748803/bmelo'}",False,473,0,0,1586883686,1586883686,,61213188,CC BY-SA 4.0,https://stackoverflow.com/questions/61213188/rewritting-c-matrix-multiplication-to-arm64-assembly,rewritting C matrix multiplication to ARM(64) assembly,,,,,,
1933,"['c', 'linux-kernel']","{'account_id': 4659936, 'reputation': 1083, 'user_id': 5688267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/3mAOY.png?s=256&g=1', 'display_name': 'smalinux', 'link': 'https://stackoverflow.com/users/5688267/smalinux'}",True,426,1,0,1586883288,1586879207,1586883288.0,61211757,CC BY-SA 4.0,https://stackoverflow.com/questions/61211757/dereferencing-pointer-to-incomplete-type-const-struct-cred,Dereferencing pointer to incomplete type ‘const struct cred’,61213050.0,,,,,
1934,"['c', 'pointers', 'data-structures', 'tree', 'red-black-tree']","{'account_id': 17919150, 'reputation': 403, 'user_id': 13019451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea4c2084e34456911f52bb3494715256?s=256&d=identicon&r=PG&f=1', 'display_name': 'ansme', 'link': 'https://stackoverflow.com/users/13019451/ansme'}",True,151,2,0,1586882670,1586764681,1586787981.0,61183666,CC BY-SA 4.0,https://stackoverflow.com/questions/61183666/red-black-tree-insertion-operation-keeps-on-crashing,Red Black Tree insertion operation keeps on crashing,61212856.0,,,,,
