,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
1351,"['c', 'windows', 'conio']","{'account_id': 16452156, 'reputation': 11, 'user_id': 11885310, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2752952574734031/picture?type=large', 'display_name': 'Andrew Pi&#241;on', 'link': 'https://stackoverflow.com/users/11885310/andrew-pi%c3%b1on'}",True,97,2,-1,1565023274,1565019999,1565021094.0,57362007,CC BY-SA 4.0,https://stackoverflow.com/questions/57362007/how-can-i-move-an-printf-indicator-on-a-printf-menuoption-1-n-option-2,How can I move an printf indicator(&quot;==&gt;&quot;) on a printf menu(&quot;option 1\n option 2\n option 3&quot;)?,,,,,,
1352,['c'],"{'account_id': 16448201, 'reputation': 31, 'user_id': 11882306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8750288d70b8f3f040f0d49d6517715c?s=256&d=identicon&r=PG&f=1', 'display_name': 'nath', 'link': 'https://stackoverflow.com/users/11882306/nath'}",True,111,2,2,1565023174,1564972861,1564976820.0,57351644,CC BY-SA 4.0,https://stackoverflow.com/questions/57351644/what-does-this-line-of-code-translate-to-and-why-divide-by-16,What does this line of code translate to ? and why divide by 16?,,,,,,
1353,['c'],"{'account_id': 3093280, 'reputation': 49, 'user_id': 2618994, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/cf109283e2d8b62b60bc534a0e4a982c?s=256&d=identicon&r=PG', 'display_name': 'user2618994', 'link': 'https://stackoverflow.com/users/2618994/user2618994'}",True,69,3,-1,1565023074,1565017047,1565017974.0,57361196,CC BY-SA 4.0,https://stackoverflow.com/questions/57361196/or-operation-on-two-memory-locations-pointed-by-pointers,OR operation on two memory locations pointed by pointers,,,,,,
1354,"['c', 'windows', 'dll', 'compilation', 'admin']","{'account_id': 13755437, 'reputation': 1, 'user_id': 9926513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/341349c4a277a57df5cb22339cda30b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'jdoe', 'link': 'https://stackoverflow.com/users/9926513/jdoe'}",True,352,2,0,1565022813,1565022194,,57362522,CC BY-SA 4.0,https://stackoverflow.com/questions/57362522/utilizing-a-dll-not-in-system32,Utilizing a DLL not in System32,,,,,,
1355,"['c', 'pointers', 'implicit-conversion', 'void']","{'account_id': 16153362, 'reputation': 102, 'user_id': 11661202, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DsGvdN5hNVk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reqLe-xXPxjBvIYu7nCJWQ1KOrPtQ/mo/photo.jpg?sz=256', 'display_name': 'Jeacom', 'link': 'https://stackoverflow.com/users/11661202/jeacom'}",True,1297,3,2,1565022228,1565019212,1565019753.0,57361779,CC BY-SA 4.0,https://stackoverflow.com/questions/57361779/are-void-pointers-meant-for-generic-typing-in-c,Are void * pointers meant for generic typing in C?,57362527.0,,,,,
1356,"['c', 'pointers', 'printf', 'undefined-behavior', 'c-strings']","{'account_id': 16344168, 'reputation': 31, 'user_id': 11804391, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-rydPq_n9NsI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdw9_lqWBZ1sLwdBogKEEPXRbVhPQ/photo.jpg?sz=256', 'display_name': 'Arnab Bhowmick', 'link': 'https://stackoverflow.com/users/11804391/arnab-bhowmick'}",True,133,4,0,1565021949,1565004998,1565005910.0,57357807,CC BY-SA 4.0,https://stackoverflow.com/questions/57357807/difference-between-printfc-ptrix-and-printfs-ptrix,"Difference between printf(&quot;%c&quot;,*(*(ptr+i)+x)) and printf(&quot;%s&quot;,*(*(ptr+i)+x))",,,,,,
1357,"['c', 'openssl', 'aes']","{'account_id': 13212261, 'reputation': 669, 'user_id': 9542076, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Carol Ward', 'link': 'https://stackoverflow.com/users/9542076/carol-ward'}",False,82,1,0,1565020967,1565020518,,57362122,CC BY-SA 4.0,https://stackoverflow.com/questions/57362122/what-values-do-type-from-evp-cipherinit-ex-return,What values do type from EVP_CipherInit_ex return?,,,,,,
1358,"['c', 'assembly', 'compiler-construction']","{'account_id': 16447881, 'reputation': 77, 'user_id': 11882086, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f93863851c832d54ba96dc7b6a938f52?s=256&d=identicon&r=PG&f=1', 'display_name': 'cprogrammer100', 'link': 'https://stackoverflow.com/users/11882086/cprogrammer100'}",True,735,1,1,1565020090,1564965867,1564966577.0,57351130,,https://stackoverflow.com/questions/57351130/why-does-c-compile-to-assembly-instead-of-binary,Why does C compile to assembly instead of binary?,,1564980321.0,Duplicate,,,
1359,"['c', 'for-loop', 'openmp']","{'account_id': 13058995, 'reputation': 57, 'user_id': 9436858, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/04842621c06bf13ecf1889ae6e57bfb2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/9436858/thomas'}",True,301,1,-2,1565020012,1564670217,,57311449,CC BY-SA 4.0,https://stackoverflow.com/questions/57311449/openmp-about-for-loop,OpenMP about for loop,57319651.0,,,,,
1360,"['c', 'data-structures', 'avl-tree']","{'account_id': 16173123, 'reputation': 3, 'user_id': 11676459, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-rs2Xm3ZIzeg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdYrhnK89oNnGM2ih_jj6R-7fBsvA/mo/photo.jpg?sz=256', 'display_name': 'Samuel Dave', 'link': 'https://stackoverflow.com/users/11676459/samuel-dave'}",True,85,1,0,1565019068,1564976750,1565010850.0,57351963,CC BY-SA 4.0,https://stackoverflow.com/questions/57351963/view-avl-tree-not-giving-the-correct-output,View AVL tree not giving the correct output,57361739.0,,,,,
1361,"['c', 'macos', 'applescript']","{'account_id': 5793788, 'reputation': 11, 'user_id': 4570241, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10204564360323400/picture?type=large', 'display_name': 'Donji YD', 'link': 'https://stackoverflow.com/users/4570241/donji-yd'}",True,1775,1,-1,1565017654,1564891692,1564906820.0,57343723,CC BY-SA 4.0,https://stackoverflow.com/questions/57343723/how-do-i-simulate-a-key-press-of-fn-shift-command-l-on-a-mac,How do I simulate a key press of “fn + shift + command + L” on a Mac?,,,,,,
1362,"['c', 'linux', 'debugging', 'gdb']","{'account_id': 15938898, 'reputation': 491, 'user_id': 11501255, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ja96p.png?s=256&g=1', 'display_name': 'zingdle', 'link': 'https://stackoverflow.com/users/11501255/zingdle'}",True,979,1,0,1565016670,1565010797,1565012679.0,57359368,CC BY-SA 4.0,https://stackoverflow.com/questions/57359368/debugging-functions-in-libc-start-main,Debugging functions in __libc_start_main,57359643.0,,,,,
1363,"['c', 'encryption', 'xor']","{'account_id': 8793257, 'reputation': 358, 'user_id': 6572161, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GJNVA.png?s=256&g=1', 'display_name': 'Deniz', 'link': 'https://stackoverflow.com/users/6572161/deniz'}",True,91,1,0,1565016203,1565012597,1565015618.0,57359889,CC BY-SA 4.0,https://stackoverflow.com/questions/57359889/size-problem-while-decoding-ciphered-text-in-c,Size problem while decoding ciphered text in C,57360794.0,,,,,
1364,"['c', 'linux-kernel', 'cryptography', 'rsa']","{'account_id': 12013195, 'reputation': 11, 'user_id': 8789156, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f7b3ec628df40d9882c641603adc719?s=256&d=identicon&r=PG&f=1', 'display_name': 'tom', 'link': 'https://stackoverflow.com/users/8789156/tom'}",True,1090,1,1,1565014926,1565010883,1565014926.0,57359394,CC BY-SA 4.0,https://stackoverflow.com/questions/57359394/using-linux-crypto-api-from-user-space-for-rsa,Using Linux crypto API from User Space for RSA,57359768.0,,,,,
1365,"['c', 'linux', 'struct', 'timestamp']","{'account_id': 7814226, 'reputation': 3, 'user_id': 5909492, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f5af28869041c4d7a758c1634f85cac?s=256&d=identicon&r=PG&f=1', 'display_name': 'akashagrawal', 'link': 'https://stackoverflow.com/users/5909492/akashagrawal'}",True,404,1,0,1565010968,1564836048,1565010968.0,57338392,CC BY-SA 4.0,https://stackoverflow.com/questions/57338392/get-absolute-time-since-epoch-midnight-jan-1-1984-in-linux,"Get absolute time since epoch midnight Jan. 1, 1984 in Linux",,,,,,
1366,['c'],"{'account_id': 4766267, 'reputation': 63, 'user_id': 3852301, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000000217261/picture?type=large', 'display_name': 'Ujjawal Sharma', 'link': 'https://stackoverflow.com/users/3852301/ujjawal-sharma'}",False,472,1,0,1565010431,1564993131,,57354677,,https://stackoverflow.com/questions/57354677/cannot-reuse-the-same-string-char-array-in-c,Cannot Reuse the same string (char array) in C,,1564994394.0,Duplicate,,,
1367,"['java', 'c', 'class', 'java-native-interface', 'directory-structure']","{'account_id': 16210342, 'reputation': 11, 'user_id': 11770634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af92a9902f4a5a0976f89bc48328634c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Connor Siem', 'link': 'https://stackoverflow.com/users/11770634/connor-siem'}",False,440,2,1,1565010342,1564755477,1564756114.0,57328302,CC BY-SA 4.0,https://stackoverflow.com/questions/57328302/jni-directory-structure-c-and-java,JNI directory structure c and java,,,,,,
1368,"['c', 'user-interface', 'gtk', 'statusbar', 'tray']","{'account_id': 3573826, 'reputation': 3711, 'user_id': 2983568, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/OBk5Y.jpg?s=256&g=1', 'display_name': 'evilmandarine', 'link': 'https://stackoverflow.com/users/2983568/evilmandarine'}",False,68,0,0,1565010147,1564940523,1565010147.0,57348870,CC BY-SA 4.0,https://stackoverflow.com/questions/57348870/gtk-tray-status-menu-not-showing-arrows-displayed-instead,GTK+ tray/status menu not showing - arrows displayed instead,,,,,,
1369,"['c', 'switch-statement', 'continue']","{'account_id': 16449822, 'reputation': 19, 'user_id': 11883518, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-4_Sw8frgh68/AAAAAAAAAAI/AAAAAAAABKA/l7uGbXGGTVw/photo.jpg?sz=256', 'display_name': 'Triveni T', 'link': 'https://stackoverflow.com/users/11883518/triveni-t'}",False,79,2,0,1565007486,1564995888,1565007486.0,57355314,CC BY-SA 4.0,https://stackoverflow.com/questions/57355314/can-anyone-explain-the-interaction-of-switch-while-and-continue,"Can anyone explain the interaction of switch, while and continue?",,,,,,
1370,"['c', 'character', 'standard-library']","{'account_id': 3084863, 'reputation': 23752, 'user_id': 2612235, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/dpsjq.jpg?s=256&g=1', 'display_name': 'nowox', 'link': 'https://stackoverflow.com/users/2612235/nowox'}",True,112,1,0,1565005473,1565004960,,57357793,CC BY-SA 4.0,https://stackoverflow.com/questions/57357793/what-is-the-behavior-of-iscntrl,What is the behavior of iscntrl?,57357945.0,,,,,
1371,"['c', 'windows', 'sockets', 'winsock']","{'account_id': 12938231, 'reputation': 73, 'user_id': 9354890, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb913e3b525ddce6d0a8ff3a5c6f6338?s=256&d=identicon&r=PG&f=1', 'display_name': 'Logo Portman', 'link': 'https://stackoverflow.com/users/9354890/logo-portman'}",False,181,0,0,1565003758,1565002606,1565002716.0,57357177,CC BY-SA 4.0,https://stackoverflow.com/questions/57357177/download-a-file-using-c-socket-programming,download a file using C Socket Programming,,,,,,
1372,"['c', 'contiki']","{'account_id': 15185556, 'reputation': 179, 'user_id': 10957632, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DLEuW.jpg?s=256&g=1', 'display_name': 'SUBHANSHU SAHU', 'link': 'https://stackoverflow.com/users/10957632/subhanshu-sahu'}",True,239,1,1,1565003423,1564956550,1565003423.0,57350531,CC BY-SA 4.0,https://stackoverflow.com/questions/57350531/is-there-any-function-in-contiki-similar-to-clock-gettime-from-time-h,Is there any function in Contiki similar to clock_gettime() from time.h?,57357357.0,,,,,
1373,"['c', 'struct']","{'account_id': 16450047, 'reputation': 11, 'user_id': 11883691, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-j7xDE2BgLI8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcnmofKobFwix4eey2qovPdmYBElQ/photo.jpg?sz=256', 'display_name': 'Joe Germany', 'link': 'https://stackoverflow.com/users/11883691/joe-germany'}",False,96,1,-1,1564999135,1564998094,,57355928,CC BY-SA 4.0,https://stackoverflow.com/questions/57355928/how-to-name-a-struct-based-on-a-char-variable-in-c-programming,How to name a struct based on a char variable in c programming,,,,,,
1374,"['c', 'sockets', 'linux-kernel', 'kernel-module', 'unix-socket']","{'account_id': 10117607, 'reputation': 103, 'user_id': 7475762, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3df3ea102c8a901f32fbc257bdf95597?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3272', 'link': 'https://stackoverflow.com/users/7475762/user3272'}",True,1129,2,3,1564998707,1564991215,1564991524.0,57354274,CC BY-SA 4.0,https://stackoverflow.com/questions/57354274/why-do-i-get-error-too-few-arguments-to-function-sock-ops-accept,Why do I get &quot;error: too few arguments to function ‘sock-&gt;ops-&gt;accept’&quot;,57355851.0,,,,,
1375,"['c', 'curl']","{'account_id': 11151148, 'reputation': 1, 'user_id': 8184341, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nWUp2.jpg?s=256&g=1', 'display_name': 'Anup Patel', 'link': 'https://stackoverflow.com/users/8184341/anup-patel'}",False,141,0,0,1564997053,1564997053,,57355637,CC BY-SA 4.0,https://stackoverflow.com/questions/57355637/is-there-any-example-code-in-c-or-linux-c-to-send-patch-command-using-curl-libra,Is there any example code in C or Linux C to send PATCH command using curl library?,,,,,,
1376,"['c', 'arrays', 'bit-manipulation', 'bit', 'endianness']","{'account_id': 16392996, 'reputation': 158, 'user_id': 11841300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7831761bbc1003a0d139ac543459f6e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'idkman', 'link': 'https://stackoverflow.com/users/11841300/idkman'}",False,44,0,0,1564992415,1564991991,1564992415.0,57354435,,https://stackoverflow.com/questions/57354435/how-to-pack-numbers-into-specific-bits-of-a-byte,How to pack numbers into specific bits of a byte?,,1564992224.0,Duplicate,,,
1377,"['c', 'security', 'scanf', 'buffer-overflow', 'format-specifiers']","{'account_id': 2562897, 'reputation': 477, 'user_id': 2223661, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/195064b72915d8b623c3eca3ac2d105e?s=256&d=identicon&r=PG', 'display_name': 'Mariners', 'link': 'https://stackoverflow.com/users/2223661/mariners'}",False,133,0,0,1564991566,1564991075,1564991566.0,57354239,CC BY-SA 4.0,https://stackoverflow.com/questions/57354239/specifying-width-for-p-format-specifier,Specifying width for %p format specifier,,,,,,
1378,"['c', 'sorting', 'c-strings']","{'account_id': 15396340, 'reputation': 371, 'user_id': 11107336, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b526308c21ba6cfa904666135a459330?s=256&d=identicon&r=PG&f=1', 'display_name': 'MLapaj', 'link': 'https://stackoverflow.com/users/11107336/mlapaj'}",True,67,2,1,1564991383,1564962584,1564986378.0,57350955,CC BY-SA 4.0,https://stackoverflow.com/questions/57350955/unable-to-properly-sort-an-array-of-strings,Unable to properly sort an array of strings,,,,,,
1379,"['c', 'sockets', 'c-strings']","{'account_id': 10598890, 'reputation': 127, 'user_id': 7806448, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://graph.facebook.com/312995615785592/picture?type=large', 'display_name': 'Srikanth Srinivas', 'link': 'https://stackoverflow.com/users/7806448/srikanth-srinivas'}",True,453,1,-3,1564989299,1564953005,1564984685.0,57350234,,https://stackoverflow.com/questions/57350234/how-to-parse-a-string-received-from-a-socket,How to parse a string received from a socket?,,1564992585.0,Not suitable for this site,,,
1380,"['c', 'arrays', 'pointers']","{'account_id': 1215711, 'reputation': 817, 'user_id': 1183356, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/9f9e3a9412c7695888e69e6eb9776f68?s=256&d=identicon&r=PG', 'display_name': 'Marty Miller', 'link': 'https://stackoverflow.com/users/1183356/marty-miller'}",True,1165,5,6,1564987348,1564981307,1564982009.0,57352421,CC BY-SA 4.0,https://stackoverflow.com/questions/57352421/incrementing-the-array-pointer-beyond-the-last-item,Incrementing the array pointer beyond the last item,57352511.0,,,,,
1381,"['c', 'openssl']","{'account_id': 16342875, 'reputation': 210, 'user_id': 11803388, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2451090834982297/picture?type=large', 'display_name': 'Selen', 'link': 'https://stackoverflow.com/users/11803388/selen'}",False,989,1,2,1564984603,1564756006,1592644375.0,57328477,CC BY-SA 4.0,https://stackoverflow.com/questions/57328477/openssl-rsa-h-no-such-file-or-directory-in-c-windows,openssl/rsa.h: No such file or directory in C windows,,,,,,
1382,"['c', 'multithreading', 'pthreads', 'pthread-join']","{'account_id': 11462263, 'reputation': 36, 'user_id': 8401559, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a4116d4219143e40f5cc4533a10a4aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'bantz', 'link': 'https://stackoverflow.com/users/8401559/bantz'}",True,214,2,0,1564983161,1564957894,1564959461.0,57350633,CC BY-SA 4.0,https://stackoverflow.com/questions/57350633/why-does-pthread-join-fail-on-the-last-iteration-giving-segmentation-fault,Why does pthread_join fail on the last iteration (giving segmentation fault)?,,,,,,
1383,"['c++', 'c', 'extern']","{'account_id': 3113149, 'reputation': 39, 'user_id': 2634515, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce8e24b24c56049fb5927976423cce45?s=256&d=identicon&r=PG', 'display_name': 'Audiomatt', 'link': 'https://stackoverflow.com/users/2634515/audiomatt'}",True,726,1,3,1564978917,1564974258,1564978917.0,57351748,CC BY-SA 4.0,https://stackoverflow.com/questions/57351748/can-i-store-pointers-to-c-classes-in-c,Can I store pointers to C++ classes in C?,,,,,,
1384,"['c', 'arrays', 'file']","{'account_id': 16313054, 'reputation': 15, 'user_id': 11781079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ad13fa7865e3b715cca8575ee5ad5b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'chessnotcheckers', 'link': 'https://stackoverflow.com/users/11781079/chessnotcheckers'}",True,512,2,0,1564971638,1564968600,,57351319,CC BY-SA 4.0,https://stackoverflow.com/questions/57351319/how-to-pass-a-text-file-into-an-array-in-c,How to pass a text file into an array in c?,57351565.0,,,,,
1385,"['c', 'visual-studio']","{'account_id': 16447856, 'reputation': 11, 'user_id': 11882067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2481cb5ded423407e556100a823157d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hardworker99', 'link': 'https://stackoverflow.com/users/11882067/hardworker99'}",False,181,0,0,1564967929,1564965662,1564967929.0,57351118,CC BY-SA 4.0,https://stackoverflow.com/questions/57351118/i-want-to-sort-wordsa-z-inside-an-input-file-and-write-that-code-into-another,I want to sort words(a-z) inside an input file and write that code into another file. But I am stuck with the sorting part as it shows some errors,,,,,,
1386,"['c', 'cs50']","{'account_id': 16443429, 'reputation': 33, 'user_id': 11879000, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Tzumg0yKJFE/AAAAAAAAAAI/AAAAAAAAYpI/52dmSX8luIQ/photo.jpg?sz=256', 'display_name': 'Gui Vasconcelos', 'link': 'https://stackoverflow.com/users/11879000/gui-vasconcelos'}",True,58,2,1,1564966027,1564866151,,57342078,CC BY-SA 4.0,https://stackoverflow.com/questions/57342078/is-there-a-way-to-make-my-do-while-condition-to-work-between-intervals,Is there a way to make my do-while condition to work between intervals?,,,,,,
1387,"['c', 'c99']","{'account_id': 14728856, 'reputation': 11, 'user_id': 11881952, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/p7OQk.jpg?s=256&g=1', 'display_name': 'Mo.x', 'link': 'https://stackoverflow.com/users/11881952/mo-x'}",True,208,1,0,1564962627,1564959546,1564962627.0,57350750,CC BY-SA 4.0,https://stackoverflow.com/questions/57350750/process-returned-1073741571-0xc00000fd-execution-time-3-675-s,Process returned -1073741571 (0xC00000FD) execution time : 3.675 s,,,,,,
1388,"['c', 'assembly', 'notepad++', 'sublimetext3', 'machine-code']","{'account_id': 2101397, 'reputation': 670, 'user_id': 1868925, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/087abe4f1483f3e7b7cf5f5f96b0d2ce?s=256&d=identicon&r=PG', 'display_name': 'Mister Fresh', 'link': 'https://stackoverflow.com/users/1868925/mister-fresh'}",True,3744,3,-5,1564961658,1564933776,,57348014,CC BY-SA 4.0,https://stackoverflow.com/questions/57348014/opening-a-simple-exe-file-in-notepad-vs-in-sublime-text-3-yields-very-differe,Opening a simple .exe file in notepad++ vs in Sublime Text 3 yields very different results,57348227.0,,,,,
1389,"['c', 'opengl', 'physics', 'glut', 'motion']","{'account_id': 16447421, 'reputation': 11, 'user_id': 11881789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8126b1a181610138a606104359ff4b49?s=256&d=identicon&r=PG&f=1', 'display_name': 'Haytham95', 'link': 'https://stackoverflow.com/users/11881789/haytham95'}",True,203,1,1,1564961309,1564953549,1564961309.0,57350284,CC BY-SA 4.0,https://stackoverflow.com/questions/57350284/physics-in-3d-world-in-opengl-with-c-language-only,Physics in 3D world in OPENGL with C language only,,,,,,
1390,"['c', 'string', 'const-string']","{'account_id': 14859139, 'reputation': 15, 'user_id': 10730612, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gBpE7JZYGJ0/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-gX5M4_Tr-PSaRjUSrZPxFUln05og/mo/photo.jpg?sz=256', 'display_name': 'Destin Hilt', 'link': 'https://stackoverflow.com/users/10730612/destin-hilt'}",True,55,1,1,1564960618,1564959581,1564960618.0,57350751,CC BY-SA 4.0,https://stackoverflow.com/questions/57350751/trouble-with-passing-c-string-literals-to-a-function-while-using-a-c-compiler,Trouble with passing C string literals to a function while using a C++ compiler to compile the code?,57350794.0,,,,,
1391,['c'],"{'account_id': 16318930, 'reputation': 33, 'user_id': 11785248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df2ae68c53cbd58f3c18a18d07f21f6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'pikl', 'link': 'https://stackoverflow.com/users/11785248/pikl'}",True,503,1,0,1564956962,1564904316,1564956962.0,57344762,CC BY-SA 4.0,https://stackoverflow.com/questions/57344762/n-queens-problems,N QUEENS problems,,,,,,
1392,"['c', 'arrays', 'string', 'matrix']","{'account_id': 10874034, 'reputation': 58, 'user_id': 8280559, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/I5Tj6.jpg?s=256&g=1', 'display_name': 'Vicente Matus', 'link': 'https://stackoverflow.com/users/8280559/vicente-matus'}",False,79,1,0,1564953101,1564951618,1564951834.0,57350124,CC BY-SA 4.0,https://stackoverflow.com/questions/57350124/c-why-does-the-for-loop-only-not-iterate-as-many-times-as-its-supposed-to,C Why does the for loop only not iterate as many times as its supposed to?,,,,,,
1393,['c'],"{'account_id': 15288896, 'reputation': 173, 'user_id': 11031025, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-G0E69dIUmZc/AAAAAAAAAAI/AAAAAAAAAI0/x45Z7IK0ZAY/photo.jpg?sz=256', 'display_name': 'Tony Lucas', 'link': 'https://stackoverflow.com/users/11031025/tony-lucas'}",True,91,1,4,1564952391,1564951287,,57350085,CC BY-SA 4.0,https://stackoverflow.com/questions/57350085/i-dont-understand-something-about-stack,I don&#39;t understand something about stack,,,,,,
1394,['c'],"{'account_id': 16444023, 'reputation': 21, 'user_id': 11879388, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Jz1s7cNB1vs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf7c7S8yq5CSY1LgDCup-c18HBdWA/photo.jpg?sz=256', 'display_name': 'Raju Gadju', 'link': 'https://stackoverflow.com/users/11879388/raju-gadju'}",True,53,4,1,1564950692,1564883093,1564885552.0,57343213,CC BY-SA 4.0,https://stackoverflow.com/questions/57343213/unexpected-output-when-trying-to-print-user-input-through-arrays,Unexpected output when trying to print user input through arrays,57343259.0,,,,,
1395,"['c', 'stdin']","{'account_id': 13923557, 'reputation': 77, 'user_id': 10053410, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wMn0B.jpg?s=256&g=1', 'display_name': 'SunGrow', 'link': 'https://stackoverflow.com/users/10053410/sungrow'}",True,1086,4,-2,1564949359,1564941996,,57349081,CC BY-SA 4.0,https://stackoverflow.com/questions/57349081/where-does-c-store-input-when-stdin-buffer-size-is-set-to-0,Where does C store input when stdin buffer size is set to 0?,57349345.0,,,,,
1396,['c'],"{'account_id': 5742844, 'reputation': 33, 'user_id': 11881542, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-CTAqVY_Wl4Q/AAAAAAAAAAI/AAAAAAAAADE/U4N_VoqUGww/photo.jpg?sz=256', 'display_name': 'JustCaused', 'link': 'https://stackoverflow.com/users/11881542/justcaused'}",True,191,1,-1,1564947877,1564945896,1564947578.0,57349504,,https://stackoverflow.com/questions/57349504/how-to-type-both-username-and-age,How to type both username and age?,57349660.0,1564947630.0,Duplicate,,,
1397,['c'],"{'account_id': 15548978, 'reputation': 19, 'user_id': 11217278, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-EAsiVt_Dlag/AAAAAAAAAAI/AAAAAAAAAEU/9To_J3R8F2A/photo.jpg?sz=256', 'display_name': 'Pavankumar S V', 'link': 'https://stackoverflow.com/users/11217278/pavankumar-s-v'}",True,82,1,-5,1564947493,1564945392,1564945705.0,57349441,,https://stackoverflow.com/questions/57349441/how-does-printf-function-work-in-the-following-case,How does printf function work in the following case?,,1564946799.0,Duplicate,,,
1398,['c'],"{'account_id': 7983278, 'reputation': 2523, 'user_id': 6023771, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/67e7bfd227dd05ce79a8e4a4f18f37c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'zee', 'link': 'https://stackoverflow.com/users/6023771/zee'}",True,91,1,3,1564943665,1564943599,,57349249,,https://stackoverflow.com/questions/57349249/is-it-possible-to-pass-a-struct-to-a-function-without-creating-a-variable,Is it possible to pass a struct to a function without creating a variable?,57349252.0,1564943936.0,Duplicate,,,
