,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,migrated_from
1675,"['c', 'libevent']","{'account_id': 15037882, 'reputation': 85, 'user_id': 10853569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7013d760498d677f0db3446925f46178?s=256&d=identicon&r=PG&f=1', 'display_name': 'jogan', 'link': 'https://stackoverflow.com/users/10853569/jogan'}",True,356,1,1,1567844652,1567838484,1567841098.0,57831340,CC BY-SA 4.0,https://stackoverflow.com/questions/57831340/how-to-pass-arguments-to-an-event-function-created-using-libevent,How to pass arguments to an event function created using libevent?,,,57831801.0,
1676,"['c', 'mingw']","{'account_id': 14889277, 'reputation': 61, 'user_id': 12033122, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1988344867945657/picture?type=large', 'display_name': 'Jeremy Wolfe', 'link': 'https://stackoverflow.com/users/12033122/jeremy-wolfe'}",True,7303,1,1,1567844008,1567825644,1567844008.0,57830358,,https://stackoverflow.com/questions/57830358/warning-implicit-declaration-of-function-strcmp,warning: implicit declaration of function &#39;strcmp&#39;,1567827975.0,Duplicate,,
1677,"['c', 'dynamic-arrays']","{'account_id': 16446196, 'reputation': 61, 'user_id': 11880946, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-EPahXljD3Wc/AAAAAAAAAAI/AAAAAAAAAFU/1UV4_0FT7no/photo.jpg?sz=256', 'display_name': 'ALLAN', 'link': 'https://stackoverflow.com/users/11880946/allan'}",True,806,3,0,1567842581,1567836061,1567836393.0,57831125,CC BY-SA 4.0,https://stackoverflow.com/questions/57831125/how-malloc-can-be-used-to-create-a-dynamic-array-if-it-allocates-only-one-bloc,how malloc() can be used to create a dynamic array if it allocates only one block of memory which can be stored for only one variable?,,,57831486.0,
1678,"['python', 'c', 'matplotlib']","{'account_id': 16650130, 'reputation': 23, 'user_id': 12033255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/606ed6d513c88384c0fa645c23444b2e?s=256&d=identicon&r=PG&f=1', 'display_name': 'wtdoor', 'link': 'https://stackoverflow.com/users/12033255/wtdoor'}",True,404,1,2,1567842457,1567831236,,57830734,CC BY-SA 4.0,https://stackoverflow.com/questions/57830734/how-to-embed-python-code-with-matplotlib-in-interactive-mode-into-c,How to embed Python code with matplotlib in interactive mode into C?,,,57831746.0,
1679,['c'],"{'account_id': 6840833, 'reputation': 260, 'user_id': 5261287, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/858127560903249/picture?type=large', 'display_name': 'Harshit Joshi', 'link': 'https://stackoverflow.com/users/5261287/harshit-joshi'}",True,91,1,-1,1567841844,1567841135,1567841779.0,57831615,,https://stackoverflow.com/questions/57831615/why-does-this-floating-point-error-occur-with-the-output-1-ind00,Why does this floating point error occur with the output -1.#IND00?,1567856172.0,Not suitable for this site,57831681.0,
1680,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user11954200'}",True,37,1,0,1567836130,1567835157,,57831042,CC BY-SA 4.0,https://stackoverflow.com/questions/57831042/strcat-and-differences-in-return-errors,strcat and differences in return errors,,,57831134.0,
1681,"['c#', 'c++', 'c', 'labview']","{'account_id': 4889037, 'reputation': 527, 'user_id': 3940670, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/u60aq.jpg?s=256&g=1', 'display_name': 'M.Hossein Rahimi', 'link': 'https://stackoverflow.com/users/3940670/m-hossein-rahimi'}",True,560,1,1,1567834401,1567826858,,57830441,CC BY-SA 4.0,https://stackoverflow.com/questions/57830441/is-c-c-built-dll-runs-real-time-in-labview,Is C\C++ built dll runs real-time in LabView,,,,
1682,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user11954200'}",True,41,3,1,1567824651,1567822804,,57830197,CC BY-SA 4.0,https://stackoverflow.com/questions/57830197/writing-a-string-concat-how-to-convert-character-array-to-pointer,Writing a string-concat: How to convert character array to pointer,,,57830282.0,
1683,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user11954200'}",True,637,4,-3,1567821635,1567807089,1567807300.0,57828947,CC BY-SA 4.0,https://stackoverflow.com/questions/57828947/how-would-one-modify-a-constant-string,How would one modify a constant string?,,,57829018.0,
1684,"['c', 'exit']","{'account_id': 14952682, 'reputation': 14781, 'user_id': 10795151, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Eazk7.png?s=256&g=1', 'display_name': 'S.S. Anne', 'link': 'https://stackoverflow.com/users/10795151/s-s-anne'}",True,358,2,6,1567813270,1567810986,,57829383,CC BY-SA 4.0,https://stackoverflow.com/questions/57829383/what-are-some-practical-applications-of-the-quick-exit-and-at-quick-exit-functio,What are some practical applications of the quick_exit and at_quick_exit functions?,,,57829538.0,
1685,"['c', 'cmake']","{'account_id': 6618404, 'reputation': 1441, 'user_id': 5110937, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b1eb5d8ad4966cf91c9e4088cbfd9e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'rafoo', 'link': 'https://stackoverflow.com/users/5110937/rafoo'}",True,595,1,3,1567812662,1567809852,1567811000.0,57829274,CC BY-SA 4.0,https://stackoverflow.com/questions/57829274/can-we-use-cmake-foreach-in-template-source-file,Can we use CMake foreach in template source file?,,,57829473.0,
1686,"['c++', 'c', 'enums', 'linkage']","{'account_id': 2772023, 'reputation': 976, 'user_id': 2386432, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d7b8df557e47d9320aaca8ab33b6acba?s=256&d=identicon&r=PG', 'display_name': 'TheBat', 'link': 'https://stackoverflow.com/users/2386432/thebat'}",True,374,1,2,1567809314,1567808661,,57829134,CC BY-SA 4.0,https://stackoverflow.com/questions/57829134/c-vs-c-enum-linkage-with-extern-c,C vs C++ enum linkage with extern &quot;C&quot;,,,57829209.0,
1687,"['c', 'linked-list', 'heap-memory']","{'account_id': 16242564, 'reputation': 37, 'user_id': 11728528, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3440723085954106/picture?type=large', 'display_name': 'Filippo Biancone', 'link': 'https://stackoverflow.com/users/11728528/filippo-biancone'}",True,49,2,-1,1567809223,1567806815,,57828912,CC BY-SA 4.0,https://stackoverflow.com/questions/57828912/malloc-doesnt-work-for-second-element-of-list,malloc doesn&#39;t work for second element of list,,,57829199.0,
1688,"['c', 'winapi']","{'account_id': 14328380, 'reputation': 117, 'user_id': 10349825, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1900965329988613/picture?type=large', 'display_name': 'hgrev', 'link': 'https://stackoverflow.com/users/10349825/hgrev'}",False,155,0,1,1567809199,1567790795,1567809199.0,57826330,CC BY-SA 4.0,https://stackoverflow.com/questions/57826330/how-to-create-dialog-box-with-text-in-list-box-from-an-existing-dialog-box-using,How to create dialog box with text in list box from an existing dialog box using Win32 API?,,,,
1689,"['c', 'pointers', 'language-lawyer', 'pointer-arithmetic']","{'account_id': 14780702, 'reputation': 1074, 'user_id': 10674275, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1710877d569a65bda20b7c7c0865b4c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Julius', 'link': 'https://stackoverflow.com/users/10674275/julius'}",True,438,4,5,1567809069,1567805182,1567806573.0,57828700,CC BY-SA 4.0,https://stackoverflow.com/questions/57828700/is-pointer-arithmetic-allowed-for-malloced-blocks,Is pointer arithmetic allowed for malloc&#39;ed blocks?,,,57828837.0,
1690,"['c', 'node.js', 'raspberry-pi4']","{'account_id': 16648608, 'reputation': 21, 'user_id': 12032231, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c621ed08bf5c3fb00ffe00b76ebaf0b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tony', 'link': 'https://stackoverflow.com/users/12032231/tony'}",False,489,0,1,1567808683,1567803305,1592644375.0,57828472,CC BY-SA 4.0,https://stackoverflow.com/questions/57828472/how-to-access-dev-mem-on-raspberry-pi-4-using-node-rpio,How to access /dev/mem on Raspberry pi 4 using node-rpio,,,,
1691,"['c', 'algorithm', 'sorting', 'segmentation-fault', 'quicksort']","{'account_id': 14568131, 'reputation': 77, 'user_id': 10522191, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ij3Cu.jpg?s=256&g=1', 'display_name': 'Vartika', 'link': 'https://stackoverflow.com/users/10522191/vartika'}",True,198,4,0,1567806737,1567796623,,57827335,CC BY-SA 4.0,https://stackoverflow.com/questions/57827335/quick-sort-printing-memory-addresses-instead-of-array-elements,QUICK SORT: Printing Memory Addresses instead of array elements:,,,57828653.0,
1692,"['c', 'c-preprocessor']","{'account_id': 16542711, 'reputation': 123, 'user_id': 11953066, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eef8bb6ee9ad7b88a5c8ad6ca37470d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ahmad Anwar', 'link': 'https://stackoverflow.com/users/11953066/ahmad-anwar'}",True,120,1,-1,1567806085,1567802146,,57828282,,https://stackoverflow.com/questions/57828282/macro-like-function-in-c,Macro-like function in c,1567803061.0,Duplicate,57828297.0,
1693,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user5948679'}",True,65,2,1,1567803793,1567801842,,57828232,CC BY-SA 4.0,https://stackoverflow.com/questions/57828232/trying-to-empty-linked-list,Trying to empty linked list,,,57828289.0,
1694,"['c', 'language-lawyer', 'size-t']","{'account_id': 13414497, 'reputation': 25490, 'user_id': 10147399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a6d433902192f8bb03857ae1b849d4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ayxan Haqverdili', 'link': 'https://stackoverflow.com/users/10147399/ayxan-haqverdili'}",False,267,2,5,1567803443,1567795003,,57827073,,https://stackoverflow.com/questions/57827073/is-size-t-large-enough-to-represent-size-of-any-type,Is size_t large enough to represent size of any type?,1567797490.0,Duplicate,,
1695,"['c', 'http', 'tcp', 'segmentation-fault', 'client']","{'account_id': 11784963, 'reputation': 11, 'user_id': 8623065, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mjGPD.jpg?s=256&g=1', 'display_name': 'KajGohan', 'link': 'https://stackoverflow.com/users/8623065/kajgohan'}",True,50,1,-2,1567802603,1567802218,,57828293,CC BY-SA 4.0,https://stackoverflow.com/questions/57828293/unknown-seg-fault,Unknown seg fault,,,,
1696,"['c', 'dos', 'x86-16', 'compiler-flags', 'watcom']","{'account_id': 16635410, 'reputation': 1, 'user_id': 12022246, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/526eb0d8eba17bb8c7175c158345058f?s=256&d=identicon&r=PG&f=1', 'display_name': 'BadFatRat', 'link': 'https://stackoverflow.com/users/12022246/badfatrat'}",False,137,0,0,1567800162,1567638597,1567800162.0,57796575,CC BY-SA 4.0,https://stackoverflow.com/questions/57796575/lack-of-debugging-information-in-well-debugger,"Lack of debugging information in, well, debugger",,,,
1697,"['c', 'linux', 'x11']","{'account_id': 14222564, 'reputation': 43, 'user_id': 10289566, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/mkFfo.jpg?s=256&g=1', 'display_name': 'Mint Lover', 'link': 'https://stackoverflow.com/users/10289566/mint-lover'}",True,215,1,1,1567799881,1567796218,,57827276,CC BY-SA 4.0,https://stackoverflow.com/questions/57827276/window-doesnt-show-up-on-the-screen,Window doesn&#39;t show up on the screen,,,57827900.0,
1698,"['c', 'linux', 'filesystems']","{'account_id': 4369005, 'reputation': 291, 'user_id': 3563894, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3563894', 'link': 'https://stackoverflow.com/users/3563894/user3563894'}",True,262,1,-3,1567799869,1567678111,1567799869.0,57803121,,https://stackoverflow.com/questions/57803121/implement-sudo-su-in-a-c-program,Implement sudo su in a C program,1567688165.0,Not suitable for this site,,
1699,['c'],"{'account_id': 11685529, 'reputation': 47, 'user_id': 8555587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/827c28d7e3e99763f462298083dd423c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neo', 'link': 'https://stackoverflow.com/users/8555587/neo'}",True,1118,4,0,1567795568,1567792572,,57826621,CC BY-SA 4.0,https://stackoverflow.com/questions/57826621/using-dot-operator-vs-arrow-operator-with-string-pointer-in-structs,Using dot operator vs arrow operator with string pointer in structs,,,,
1700,"['c', 'sockets']","{'account_id': 15457024, 'reputation': 193, 'user_id': 11150776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/876c45336948f14a535d6e36af049387?s=256&d=identicon&r=PG&f=1', 'display_name': 'AetX', 'link': 'https://stackoverflow.com/users/11150776/aetx'}",True,195,1,0,1567795354,1567792542,,57826616,CC BY-SA 4.0,https://stackoverflow.com/questions/57826616/how-to-prevent-program-being-blocked-by-socket-listen,How to prevent program being blocked by socket listen(),,,57827146.0,
1701,"['c', 'switch-statement', 'label', 'declaration', 'goto']","{'user_type': 'does_not_exist', 'display_name': 'user2269707'}",True,808,3,13,1567794471,1567773305,1567794471.0,57822161,CC BY-SA 4.0,https://stackoverflow.com/questions/57822161/explanation-of-switch-statement-constraints-on-variably-modified-types-in-c-stan,Explanation of switch statement constraints on variably modified types in C standard,,,57822355.0,
1702,"['c', 'struct', 'linked-list', 'append', 'singly-linked-list']","{'account_id': 13952286, 'reputation': 65, 'user_id': 10075560, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dKfuA.jpg?s=256&g=1', 'display_name': 'Shashank Kumar Pandey', 'link': 'https://stackoverflow.com/users/10075560/shashank-kumar-pandey'}",True,370,3,1,1567793873,1567786125,1567793873.0,57825424,CC BY-SA 4.0,https://stackoverflow.com/questions/57825424/linked-list-program-is-not-functioning-properly,linked list program is not functioning properly,,,57825708.0,
1703,"['c', 'freertos', 'avr32']","{'account_id': 15958272, 'reputation': 47, 'user_id': 11516009, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1kCjMDOsypU/AAAAAAAAAAI/AAAAAAAAAbE/nsZruMzKB9Y/photo.jpg?sz=256', 'display_name': 'ibtissam latachi', 'link': 'https://stackoverflow.com/users/11516009/ibtissam-latachi'}",True,122,3,0,1567793408,1567774139,,57822370,CC BY-SA 4.0,https://stackoverflow.com/questions/57822370/is-the-atmel-at32uc-3c-supported-in-freertos,is the Atmel AT32UC 3C supported in freeRTOS?,,,,
1704,"['c++', 'c', 'file', 'filesystems']","{'account_id': 7108813, 'reputation': 4769, 'user_id': 5437543, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/754c57416d00dcae1cb37b9ffbfec080?s=256&d=identicon&r=PG&f=1', 'display_name': 'StoneThrow', 'link': 'https://stackoverflow.com/users/5437543/stonethrow'}",True,130,2,3,1567793272,1567792169,,57826555,CC BY-SA 4.0,https://stackoverflow.com/questions/57826555/c-c-is-there-a-way-to-create-a-nonzero-length-file-atomically,C/C++: is there a way to create a nonzero-length file atomically?,,,57826603.0,
1705,"['c', 'modular-arithmetic', 'mod', 'exp']","{'account_id': 15189006, 'reputation': 91, 'user_id': 11123197, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KQySF1-8Bzs/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOUPGh-oZWLUUJLvD6hAhkPlG3oIQ/mo/photo.jpg?sz=256', 'display_name': 'superstack', 'link': 'https://stackoverflow.com/users/11123197/superstack'}",False,37,1,0,1567792988,1567789893,1567792569.0,57826169,CC BY-SA 4.0,https://stackoverflow.com/questions/57826169/modular-exponentation-funcation-generate-incorrect-result-for-big-input-in-c,modular exponentation funcation generate incorrect result for big input in c,,,,
1706,"['c', 'embedded', 'scheduled-tasks']","{'account_id': 10148884, 'reputation': 1, 'user_id': 12025649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67db4d798587510b7fde1e6b9a912017?s=256&d=identicon&r=PG', 'display_name': 'Rodrigo', 'link': 'https://stackoverflow.com/users/12025649/rodrigo'}",False,196,1,-1,1567792535,1567692343,,57807293,CC BY-SA 4.0,https://stackoverflow.com/questions/57807293/best-task-schedule-strategies-in-embedded-applications,Best task schedule strategies in embedded applications,,,,
1707,"['c', 'assembly', 'x86', 'x86-64', 'osdev']","{'account_id': 14358280, 'reputation': 130, 'user_id': 10401900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/224b1d8c14fcb706235a7ed72e5b197e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Menotdan', 'link': 'https://stackoverflow.com/users/10401900/menotdan'}",False,536,1,0,1567792266,1567780663,1567782985.0,57824070,CC BY-SA 4.0,https://stackoverflow.com/questions/57824070/why-do-keyboard-interrupts-work-in-qemu-but-not-on-real-hardware,"Why do keyboard interrupts work in QEMU, but not on real hardware?",,,,
1708,"['c', 'ubuntu', 'linux-kernel', 'ubuntu-16.04']","{'account_id': 16624676, 'reputation': 47, 'user_id': 12014094, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-EevLkVFnd-Y/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcTxLQT0vfuMG-sEG59bqo_anu3Bw/photo.jpg?sz=256', 'display_name': 'Mahima Gupta', 'link': 'https://stackoverflow.com/users/12014094/mahima-gupta'}",False,1341,0,3,1567791745,1567509415,1567758652.0,57770581,CC BY-SA 4.0,https://stackoverflow.com/questions/57770581/fatal-error-asm-linkage-h-no-such-file-or-directory-c-c-problem,"fatal error: asm/linkage.h: No such file or directory, C/C++ Problem",,,,
1709,"['c', 'function', 'struct', 'linked-list', 'singly-linked-list']","{'account_id': 16229350, 'reputation': 49, 'user_id': 11718633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a32138f498582d555a8b802a1a03b2e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'fulcus', 'link': 'https://stackoverflow.com/users/11718633/fulcus'}",True,58,1,1,1567790139,1567789212,1567790139.0,57826043,CC BY-SA 4.0,https://stackoverflow.com/questions/57826043/check-if-list2-contains-list1,Check if list2 contains list1,,,57826142.0,
1710,"['c', 'c99']","{'account_id': 3443613, 'reputation': 55, 'user_id': 3726547, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1bb371dea7d9845ad9ab2fe7c8621232?s=256&d=identicon&r=PG&f=1', 'display_name': 'gautham', 'link': 'https://stackoverflow.com/users/3726547/gautham'}",True,226,2,2,1567787622,1567782928,,57824653,CC BY-SA 4.0,https://stackoverflow.com/questions/57824653/isnt-define-a-reserved-keyword-or-macro-name-in-c99,Isn&#39;t &quot;define&quot; a reserved keyword or macro name in C99?,,,,
1711,"['c', 'pointers', 'c-strings', 'string-literals', 'const-correctness']","{'account_id': 185892, 'reputation': 2016, 'user_id': 422894, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/6e377d0d9da13a5cb14259ac9c0d9538?s=256&d=identicon&r=PG', 'display_name': 'Anton Andreev', 'link': 'https://stackoverflow.com/users/422894/anton-andreev'}",True,172,2,0,1567784313,1567757636,1567758207.0,57818160,CC BY-SA 4.0,https://stackoverflow.com/questions/57818160/char-vs-const-char-in-c,char* vs const char* in C,,,57818252.0,
1712,['c'],"{'account_id': 16614783, 'reputation': 1, 'user_id': 12006786, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6929fc5f636444f8d07c4558e01cbdd7?s=256&d=identicon&r=PG&f=1', 'display_name': 'MaiSwa', 'link': 'https://stackoverflow.com/users/12006786/maiswa'}",True,45,1,-1,1567778882,1567772656,1567773876.0,57821996,,https://stackoverflow.com/questions/57821996/finding-error-in-following-c-programme-how-to-correct,Finding Error in Following C Programme- how to correct,1567774002.0,Not suitable for this site,,
1713,"['c', 'gcc', 'x86', 'arm', 'clang']","{'account_id': 16645955, 'reputation': 21, 'user_id': 12030267, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Jeeer.jpg?s=256&g=1', 'display_name': 'Nicolas Derumigny', 'link': 'https://stackoverflow.com/users/12030267/nicolas-derumigny'}",True,76,1,0,1567777512,1567772650,1567773408.0,57821993,CC BY-SA 4.0,https://stackoverflow.com/questions/57821993/what-is-exactly-undefined-when-using-a-c-function-forwardly-declarated-without-i,What is exactly undefined when using a C function forwardly declarated without its arguments?,,,57822308.0,
1714,"['c', 'sockets', 'tcp', 'netcat']","{'account_id': 7461228, 'reputation': 710, 'user_id': 5672613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/741a3ff9e5decd116a3565abbe73b896?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robur_131', 'link': 'https://stackoverflow.com/users/5672613/robur-131'}",False,73,0,0,1567777117,1567777117,,57823130,CC BY-SA 4.0,https://stackoverflow.com/questions/57823130/no-data-transmission-over-tcp-socket,No Data Transmission Over TCP Socket,,,,
1715,"['c', 'linked-list']","{'account_id': 16646457, 'reputation': 3, 'user_id': 12030657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6483061040c57d45cbfb665e733c3da?s=256&d=identicon&r=PG&f=1', 'display_name': 'Palomc', 'link': 'https://stackoverflow.com/users/12030657/palomc'}",True,54,1,-1,1567776667,1567775087,1567776667.0,57822614,CC BY-SA 4.0,https://stackoverflow.com/questions/57822614/why-cant-add-the-second-element-in-this-list,Why can&#39;t add the second element in this list?,,,57822683.0,
1716,['c'],"{'account_id': 15541590, 'reputation': 17, 'user_id': 11212128, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-TuAWhzEZhKs/AAAAAAAAAAI/AAAAAAAAACU/BrwQUXZ3mng/photo.jpg?sz=256', 'display_name': 'Samin Yasar', 'link': 'https://stackoverflow.com/users/11212128/samin-yasar'}",True,307,3,-1,1567776613,1567747905,1567753998.0,57816226,,https://stackoverflow.com/questions/57816226/simple-floating-point-multiplication-not-giving-expected-result,Simple floating point multiplication not giving expected result,1568620673.0,Duplicate,,
1717,"['ios', 'c', 'objective-c', 'block', 'grand-central-dispatch']","{'account_id': 15000107, 'reputation': 480, 'user_id': 10828054, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tEPnX.jpg?s=256&g=1', 'display_name': 'ink', 'link': 'https://stackoverflow.com/users/10828054/ink'}",True,897,3,2,1567775934,1567751524,,57816807,CC BY-SA 4.0,https://stackoverflow.com/questions/57816807/why-is-it-not-safe-to-use-dispatch-block-t-like-this,Why is it not safe to use dispatch_block_t like this?,,,57822826.0,
1718,"['c++', 'c']","{'account_id': 3003267, 'reputation': 898, 'user_id': 2548319, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Thw8X.jpg?s=256&g=1', 'display_name': 'Paulo1205', 'link': 'https://stackoverflow.com/users/2548319/paulo1205'}",False,54,0,4,1567775542,1567775542,,57822719,CC BY-SA 4.0,https://stackoverflow.com/questions/57822719/recover-stdio-stream-open-mode,Recover stdio stream open mode,,,,
1719,"['c', 'linux', 'memory', 'gnu', 'read-write']","{'account_id': 6891268, 'reputation': 33, 'user_id': 5294687, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f4eef9845c3f7064148a535c2b37f09?s=256&d=identicon&r=PG&f=1', 'display_name': 'mtpc1486', 'link': 'https://stackoverflow.com/users/5294687/mtpc1486'}",False,387,0,3,1567775433,1567775433,,57822691,CC BY-SA 4.0,https://stackoverflow.com/questions/57822691/change-permissions-for-a-memory-region-shown-in-proc-pid-maps,Change permissions for a memory region shown in /proc/pid/maps,,,,
1720,"['c', 'cs50']","{'account_id': 16644824, 'reputation': 1, 'user_id': 12029362, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec89b5dd269d2522eb32d33963cf386e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shahril', 'link': 'https://stackoverflow.com/users/12029362/shahril'}",False,161,0,0,1567775432,1567760073,1567775432.0,57818797,CC BY-SA 4.0,https://stackoverflow.com/questions/57818797/passing-char-into-a-string-through-a-function,Passing char into a string through a function,,,,
1721,['c'],"{'account_id': 16646340, 'reputation': 1, 'user_id': 12030563, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Cqit7eIkjgs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfWQF2adA-vp9Ieuex79Aw3mO4KbQ/photo.jpg?sz=256', 'display_name': 'lover of the feet', 'link': 'https://stackoverflow.com/users/12030563/lover-of-the-feet'}",False,46,0,0,1567775262,1567774361,1567775262.0,57822427,CC BY-SA 4.0,https://stackoverflow.com/questions/57822427/final-value-from-convenience-store-program-is-correct-but-when-you-put-in-your,"Final Value from Convenience store program is correct, but when you put in your payment it calculates the change wrong",,,,
1722,"['c', 'json', 'makefile', 'build', 'visual-studio-code']","{'account_id': 16457323, 'reputation': 303, 'user_id': 11889224, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cf77422c1459b223d40a1f2dd3ed333?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bhalp', 'link': 'https://stackoverflow.com/users/11889224/bhalp'}",True,7876,2,10,1567774704,1567696209,,57808398,CC BY-SA 4.0,https://stackoverflow.com/questions/57808398/using-visual-studio-code-tasks-to-automate-c-makefiles-in-multiple-folders,Using Visual Studio Code tasks to automate C makefiles in multiple folders,,,57808764.0,
1723,"['c', 'floating-point', 'comparison']","{'account_id': 16493781, 'reputation': 39, 'user_id': 11916859, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Pscqnl_DMwk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reX2tYDZZMTQvr3jebECA2d7C3d2g/photo.jpg?sz=256', 'display_name': 'Andrew Smith', 'link': 'https://stackoverflow.com/users/11916859/andrew-smith'}",True,1862,2,1,1567774059,1567766792,,57820545,,https://stackoverflow.com/questions/57820545/greater-than-or-equals-to-comparison-in-c-with-float-number,Greater than or equals to comparison in C with float number,1567769289.0,Duplicate,,
1724,['c'],"{'account_id': 2428359, 'reputation': 1075, 'user_id': 2119832, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/c8d1e52a82514b27629a75120cb3587c?s=256&d=identicon&r=PG', 'display_name': 'walruz', 'link': 'https://stackoverflow.com/users/2119832/walruz'}",True,137,1,1,1567773212,1567772333,1567772676.0,57821911,CC BY-SA 4.0,https://stackoverflow.com/questions/57821911/forbid-c-preprocessor-to-change-variables-name,Forbid C preprocessor to change variable&#39;s name,,,57822137.0,
1725,"['java', 'c', 'jna']","{'account_id': 6627467, 'reputation': 23, 'user_id': 5117223, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e39e1a304998bee71f6225a68fa629e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Micha&#235;l Melchiore', 'link': 'https://stackoverflow.com/users/5117223/micha%c3%abl-melchiore'}",False,56,0,1,1567771453,1567771453,,57821693,CC BY-SA 4.0,https://stackoverflow.com/questions/57821693/how-to-pass-a-c-struct-with-java-implemented-callback-to-a-c-function-with-jna-w,How to pass a C struct with Java implemented callback to a C function with JNA with generics,,,,
1726,"['c', 'posix', 'fgets', 'getline']","{'user_type': 'does_not_exist', 'display_name': 'user11954200'}",True,1191,2,1,1567771311,1567736468,1567737591.0,57814964,CC BY-SA 4.0,https://stackoverflow.com/questions/57814964/using-getline-vs-fgets-for-basic-file-printing,Using getline vs fgets for basic file printing,,,57815220.0,
