,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
1999,"['c', 'perl', 'stream', 'simulation', 'named-pipes']","{'account_id': 229844, 'reputation': 1921, 'user_id': 493085, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/8c86b10df9af9c4bd40e5ba762db7f00?s=256&d=identicon&r=PG', 'display_name': 'Nate', 'link': 'https://stackoverflow.com/users/493085/nate'}",True,1287,3,4,1336565736,1336505402,,10505195,CC BY-SA 3.0,https://stackoverflow.com/questions/10505195/simulating-streaming-data,Simulating streaming data,10505470.0,,,,,
2000,"['c', 'linux', 'gcc', 'x86-64', 'system-calls']","{'account_id': 396951, 'reputation': 28147, 'user_id': 760807, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ae23e7c588bea8a70cad5565d31655f7?s=256&d=identicon&r=PG', 'display_name': 'MetallicPriest', 'link': 'https://stackoverflow.com/users/760807/metallicpriest'}",True,978,1,0,1336565481,1336564281,,10515517,CC BY-SA 3.0,https://stackoverflow.com/questions/10515517/intercepting-system-calls-at-user-level-without-ld-preload,Intercepting system calls at user-level without LD_PRELOAD,,,,,,
2001,['c'],"{'account_id': 1416997, 'reputation': 21, 'user_id': 1342428, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/d22a636c6c765dac8265b226c863f82f?s=256&d=identicon&r=PG', 'display_name': 'user1342428', 'link': 'https://stackoverflow.com/users/1342428/user1342428'}",True,146,1,-2,1336563565,1336561344,1336563565.0,10514770,CC BY-SA 3.0,https://stackoverflow.com/questions/10514770/comparing-chars,Comparing chars,10514827.0,,,,,
2002,['c'],"{'account_id': 1020480, 'reputation': 861, 'user_id': 1030958, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iODXF.gif?s=256&g=1', 'display_name': 'Aspire', 'link': 'https://stackoverflow.com/users/1030958/aspire'}",True,1183,3,-3,1336563114,1336547310,,10511345,CC BY-SA 3.0,https://stackoverflow.com/questions/10511345/what-is-the-difference-between-ptr-and-ptr-in-c,What is the difference between *ptr and ptr* in C?,10511382.0,,,,,
2003,"['c', 'linux', 'x11', 'xlib']","{'account_id': 82551, 'reputation': 2985, 'user_id': 232024, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/6225abdd74d5b5cfff9fc5cb82186e0b?s=256&d=identicon&r=PG', 'display_name': 'Roman Dmitrienko', 'link': 'https://stackoverflow.com/users/232024/roman-dmitrienko'}",True,2333,1,2,1336561017,1336555874,,10513367,CC BY-SA 3.0,https://stackoverflow.com/questions/10513367/xlib-draw-only-set-bits-of-a-bitmap-on-a-window,Xlib - draw only set bits of a bitmap on a window,10514674.0,,,,,
2004,"['c', 'pointers', 'malloc', 'free']","{'account_id': 1239280, 'reputation': 180, 'user_id': 1202257, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MBJw8.jpg?s=256&g=1', 'display_name': 'Jonas Koperdraat', 'link': 'https://stackoverflow.com/users/1202257/jonas-koperdraat'}",True,401,2,4,1336559272,1336555752,1336557446.0,10513326,,https://stackoverflow.com/questions/10513326/c-freeing-a-pointer-to-pointer,C - Freeing a pointer to pointer,,,1336564495.0,too localized,,
2005,"['java', 'c', 'linux', 'elf']","{'account_id': 133739, 'reputation': 12676, 'user_id': 335355, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/b2c0c81ce05b45c2dbb554138daf1e47?s=256&d=identicon&r=PG', 'display_name': 'Blub', 'link': 'https://stackoverflow.com/users/335355/blub'}",True,3021,2,1,1336558985,1336555920,1336556143.0,10513387,CC BY-SA 3.0,https://stackoverflow.com/questions/10513387/how-do-i-implement-annotations-in-c,How do I implement annotations in C?,10513476.0,,,,,
2006,"['c', 'queue']","{'account_id': 1452788, 'reputation': 33, 'user_id': 1369202, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/882f356fa2475702ec24e241ba053071?s=256&d=identicon&r=PG', 'display_name': 'mollyeah', 'link': 'https://stackoverflow.com/users/1369202/mollyeah'}",True,61,3,0,1336558343,1336558200,,10514006,CC BY-SA 3.0,https://stackoverflow.com/questions/10514006/queue-not-return-rear-value-properly,queue not return rear value properly?,10514028.0,,,,,
2007,"['java', 'c', 'logic', 'unsigned']","{'account_id': 368188, 'reputation': 7360, 'user_id': 714831, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/e27204ed6e8383e2c084ab6eddfd673b?s=256&d=identicon&r=PG', 'display_name': 'Raulp', 'link': 'https://stackoverflow.com/users/714831/raulp'}",True,549,2,1,1336556164,1336553760,1336553946.0,10512822,CC BY-SA 3.0,https://stackoverflow.com/questions/10512822/how-does-this-work-x-3-8-where-bytex-127,How does this work? x&lt;&lt;=3 = -8 where (byte)x = 127?,10512839.0,,,,,
2008,"['c', 'linux', 'openssl']","{'account_id': 961846, 'reputation': 7840, 'user_id': 986020, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1737005f1801659c3c0b33d91324a328?s=256&d=identicon&r=PG', 'display_name': 'Lunar Mushrooms', 'link': 'https://stackoverflow.com/users/986020/lunar-mushrooms'}",True,4916,2,4,1336555930,1336468920,,10495903,CC BY-SA 3.0,https://stackoverflow.com/questions/10495903/do-the-openssl-x509-verify-cert-verifies-the-signature-in-the-certificate,Do the openssl X509_verify_cert() verifies the signature in the certificate?,10495958.0,,,,,
2009,"['mysql', 'c', 'insert', 'syntax-error']","{'account_id': 1074717, 'reputation': 5917, 'user_id': 1073117, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a5f3fbfe7d35f2c7aa0f4d66930426fa?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/1073117/nick'}",True,260,1,0,1336555378,1336551259,1336552729.0,10512263,CC BY-SA 3.0,https://stackoverflow.com/questions/10512263/mysql-syntax-error-for-insert,MySQL syntax error for INSERT,10513228.0,,,,,
2010,"['c', 'windows', 'inode']","{'account_id': 1268627, 'reputation': 33, 'user_id': 1225386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e08719c6dfde554a1be2d1570a343205?s=256&d=identicon&r=PG', 'display_name': 'Shivram Srivastava', 'link': 'https://stackoverflow.com/users/1225386/shivram-srivastava'}",True,2913,3,2,1336554434,1336546507,1336554434.0,10511151,CC BY-SA 3.0,https://stackoverflow.com/questions/10511151/do-directories-in-windows-have-an-inode-number,Do directories in Windows have an inode number?,,,,,,
2011,"['c', 'libevent']","{'account_id': 329410, 'reputation': 5657, 'user_id': 652904, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/a35fe8f4d6fb939a92ded63198827e6f?s=256&d=identicon&r=PG', 'display_name': 'nhed', 'link': 'https://stackoverflow.com/users/652904/nhed'}",True,2761,1,2,1336552124,1336057814,1495541090.0,10434218,CC BY-SA 3.0,https://stackoverflow.com/questions/10434218/libevent-signal-handling-sigchld-specifically,libevent &amp; signal handling (SIGCHLD specifically),10512243.0,,,,,
2012,"['java', 'c', 'exception-handling', 'java-native-interface']","{'account_id': 326393, 'reputation': 21766, 'user_id': 648138, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/gzQEA.jpg?s=256&g=1', 'display_name': 'Suhail Gupta', 'link': 'https://stackoverflow.com/users/648138/suhail-gupta'}",True,3332,2,2,1336551108,1336549937,1336550476.0,10511968,CC BY-SA 3.0,https://stackoverflow.com/questions/10511968/why-doesnt-the-exception-get-printed,why doesn&#39;t the exception get printed?,10512232.0,,,,,
2013,"['mysql', 'c', 'path', 'compiler-errors', 'header-files']","{'account_id': 1074717, 'reputation': 5917, 'user_id': 1073117, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a5f3fbfe7d35f2c7aa0f4d66930426fa?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/1073117/nick'}",True,1531,1,1,1336549963,1336548679,,10511634,CC BY-SA 3.0,https://stackoverflow.com/questions/10511634/c-compiler-not-finding-header-files,C compiler not finding header files,10511698.0,,,,,
2014,"['c', 'memcpy']","{'account_id': 949548, 'reputation': 1654, 'user_id': 975984, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/ca543db3a2ed006ac7bb00d3c8805a98?s=256&d=identicon&r=PG', 'display_name': 'twfx', 'link': 'https://stackoverflow.com/users/975984/twfx'}",True,576,3,0,1336549858,1336548345,,10511559,CC BY-SA 3.0,https://stackoverflow.com/questions/10511559/memcpy-structure-failed,memcpy structure failed,,,,,,
2015,"['c', 'if-statement', 'compound-literals']","{'account_id': 294134, 'reputation': 9244, 'user_id': 597858, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/fEwfm.jpg?s=256&g=1', 'display_name': 'KawaiKx', 'link': 'https://stackoverflow.com/users/597858/kawaikx'}",True,159,4,0,1336549431,1336548880,,10511695,CC BY-SA 3.0,https://stackoverflow.com/questions/10511695/compound-literals-in-if-statement,Compound literals in IF statement,10511788.0,,,,,
2016,"['javascript', 'c', 'selenium', 'getelementbyid', 'getelementsbytagname']","{'account_id': 1408639, 'reputation': 79, 'user_id': 1335705, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e24eb1c976e25ba71202c4339b861aa8?s=256&d=identicon&r=PG', 'display_name': 'Edison', 'link': 'https://stackoverflow.com/users/1335705/edison'}",True,290,1,-1,1336549250,1336546952,1336547635.0,10511259,CC BY-SA 3.0,https://stackoverflow.com/questions/10511259/selenium-locate-no-id-or-name-s-elements-using-javascript,selenium locate no id or name &#39;s elements using javascript,10511791.0,,,,,
2017,"['java', 'c', 'string', 'java-native-interface']","{'account_id': 348145, 'reputation': 20249, 'user_id': 682662, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/da43c3310e4a621c3bec80bc801af90c?s=256&d=identicon&r=PG', 'display_name': 'saplingPro', 'link': 'https://stackoverflow.com/users/682662/saplingpro'}",True,1970,1,4,1336548795,1336545056,,10510857,CC BY-SA 3.0,https://stackoverflow.com/questions/10510857/what-is-a-cached-string,what is a cached string?,,,,,,
2018,"['c', 'linux']","{'account_id': 1326078, 'reputation': 126, 'user_id': 1270846, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/372f4807f65e20cd9f213246336a168c?s=256&d=identicon&r=PG', 'display_name': 'user1270846', 'link': 'https://stackoverflow.com/users/1270846/user1270846'}",True,1634,3,-3,1336544906,1336543689,,10510644,CC BY-SA 3.0,https://stackoverflow.com/questions/10510644/does-multicore-cpu-schedule-multiple-threads-of-same-process-at-same-time,Does multicore CPU schedule multiple threads of same process at same time,,,,,,
2019,['c'],"{'account_id': 315634, 'reputation': 629, 'user_id': 631417, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/65bf70aa9ec75b2f1b90a79be07b9d84?s=256&d=identicon&r=PG', 'display_name': 'Jordan', 'link': 'https://stackoverflow.com/users/631417/jordan'}",True,328,2,1,1336543535,1336541628,,10510347,CC BY-SA 3.0,https://stackoverflow.com/questions/10510347/c-char-is-null,C - char* is null?,10510389.0,,,,,
2020,"['c', 'linux', 'device-driver']","{'account_id': 1250105, 'reputation': 816, 'user_id': 1210665, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/6dddd1b17bf2a58504e6fc544535d9e7?s=256&d=identicon&r=PG', 'display_name': 'VinayChoudhary99', 'link': 'https://stackoverflow.com/users/1210665/vinaychoudhary99'}",True,3392,2,0,1336542966,1336540674,1336542966.0,10510210,CC BY-SA 3.0,https://stackoverflow.com/questions/10510210/conversion-of-msec-to-jiffies,Conversion of msec to jiffies,10510339.0,,,,,
2021,['c'],"{'account_id': 1263357, 'reputation': 21, 'user_id': 1221176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80a2b8510445185e303c67168d3deec9?s=256&d=identicon&r=PG', 'display_name': 'denny', 'link': 'https://stackoverflow.com/users/1221176/denny'}",True,1139,5,0,1336539578,1336537333,1336539578.0,10509806,CC BY-SA 3.0,https://stackoverflow.com/questions/10509806/strange-program-output-for-strcpy,strange program output for strcpy,,,,,,
2022,"['c', 'image-processing', 'opencv', 'profiling']","{'account_id': 37473, 'reputation': 5615, 'user_id': 107122, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/a853e46e13bd048ae88fe160b8d4d874?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/107122/john'}",True,144,1,1,1336539356,1336489560,,10501295,CC BY-SA 3.0,https://stackoverflow.com/questions/10501295/how-to-profile-identify-the-slow-steps-in-a-tight-processing-loop,How to profile / identify the slow steps in a tight processing loop?,10510061.0,,,,,
2023,"['c++', 'c', 'random']","{'account_id': 1433333, 'reputation': 511, 'user_id': 1355225, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/79efeddf0c48fd4708e8176afa920b30?s=256&d=identicon&r=PG', 'display_name': 'caps lock', 'link': 'https://stackoverflow.com/users/1355225/caps-lock'}",True,8401,5,0,1336538435,1336529711,1336530654.0,10509013,CC BY-SA 3.0,https://stackoverflow.com/questions/10509013/select-one-of-4-random-directions-with-rand,Select one of 4 random directions with rand()?,10509045.0,,,,,
2024,['c'],"{'account_id': 1452445, 'reputation': 545, 'user_id': 1368957, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/5db174aaad06e76542f9d37dc406233a?s=256&d=identicon&r=PG', 'display_name': 'run', 'link': 'https://stackoverflow.com/users/1368957/run'}",True,1925,2,1,1336534646,1336532960,1336534031.0,10509347,CC BY-SA 3.0,https://stackoverflow.com/questions/10509347/new-learner-of-c-the-project-is-not-compiled,"new learner of c, the project is not compiled?",10509466.0,,,,,
2025,"['c', 'operators', 'standards']","{'account_id': 312753, 'reputation': 29969, 'user_id': 627005, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/016a165f7d0d5d24bb38331502b912ed?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul Manta', 'link': 'https://stackoverflow.com/users/627005/paul-manta'}",True,138,3,3,1336533136,1336471841,,10496603,CC BY-SA 3.0,https://stackoverflow.com/questions/10496603/can-results-of-boolean-operations-be-compared,Can results of boolean operations be compared?,10496652.0,,,,,
2026,"['c', 'typedef', 'format-specifiers']","{'account_id': 87376, 'reputation': 7170, 'user_id': 242321, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f7a3f4ffa1a2d44fc21ee1451b1dce8c?s=256&d=identicon&r=PG', 'display_name': 'Vanwaril', 'link': 'https://stackoverflow.com/users/242321/vanwaril'}",True,6667,3,12,1336530393,1336522234,,10508236,CC BY-SA 3.0,https://stackoverflow.com/questions/10508236/typedefs-and-printf-format-specifiers,Typedefs and printf format specifiers,10508471.0,,,,,
2027,"['c', 'windows', 'file-io', 'createfile']","{'account_id': 448669, 'reputation': 1972, 'user_id': 843000, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/e6fa2b684fd063838a85a0aedef46c34?s=256&d=identicon&r=PG', 'display_name': 'mbrownnyc', 'link': 'https://stackoverflow.com/users/843000/mbrownnyc'}",True,1992,2,6,1336526913,1336526436,,10508679,CC BY-SA 3.0,https://stackoverflow.com/questions/10508679/generic-all-and-folder-file-acls-what-does-generic-all-really-do,GENERIC_ALL and folder/file ACLs? What does GENERIC_ALL really do?,10508724.0,,,,,
2028,"['c', 'parsing', 'programming-languages']","{'account_id': 958505, 'reputation': 6932, 'user_id': 983333, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/af2e20bf7ed9b97f26878bda2d9d3288?s=256&d=identicon&r=PG', 'display_name': 'vinnylinux', 'link': 'https://stackoverflow.com/users/983333/vinnylinux'}",True,1815,4,4,1336526014,1336501537,,10504271,CC BY-SA 3.0,https://stackoverflow.com/questions/10504271/easily-parsing-a-dsl-with-pure-c,Easily parsing a DSL with pure C,10505796.0,,,,,
2029,['c'],"{'account_id': 1412777, 'reputation': 563, 'user_id': 1339063, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/6fd05c1593f5a9810b5ddac50c334558?s=256&d=identicon&r=PG', 'display_name': 'Heniek', 'link': 'https://stackoverflow.com/users/1339063/heniek'}",True,400,1,-2,1336519693,1336511590,,10506593,CC BY-SA 3.0,https://stackoverflow.com/questions/10506593/how-to-get-arrow-key-from-socket,How to get arrow key from socket,,,,,,
2030,"['c', 'sockets', 'protocols']","{'account_id': 458804, 'reputation': 2104, 'user_id': 858926, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/qm8K1.jpg?s=256&g=1', 'display_name': 'Shivam', 'link': 'https://stackoverflow.com/users/858926/shivam'}",True,2083,1,0,1336517520,1336514802,1336515187.0,10507255,CC BY-SA 3.0,https://stackoverflow.com/questions/10507255/one-socket-multiple-threads,One Socket Multiple Threads,10507671.0,,,,,
2031,"['objective-c', 'c', 'xcode']","{'account_id': 1406239, 'reputation': 491, 'user_id': 1333879, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/4196f0fe73619a9691260f3c0b78423c?s=256&d=identicon&r=PG', 'display_name': 'Christian J. B.', 'link': 'https://stackoverflow.com/users/1333879/christian-j-b'}",True,1360,1,3,1336516486,1336515430,,10507375,CC BY-SA 3.0,https://stackoverflow.com/questions/10507375/importing-complex-h-header-file-in-xcode-c-header-file-produces-compilation-err,Importing complex.h header file in Xcode .c header file produces compilation errors,,,,,,
2032,"['c', 'arrays', 'struct', 'malloc', 'bus-error']","{'account_id': 1285806, 'reputation': 299, 'user_id': 1238900, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/52f274df12420423ca402facbf098c4d?s=256&d=identicon&r=PG', 'display_name': 'MRT89', 'link': 'https://stackoverflow.com/users/1238900/mrt89'}",True,3415,5,3,1336515873,1336497700,1336514873.0,10503373,CC BY-SA 3.0,https://stackoverflow.com/questions/10503373/how-do-i-use-malloc-for-a-two-dimensional-array-of-structs-bus-error-10,How do I use malloc for a two dimensional array of structs? (bus error: 10),10506099.0,,,,,
2033,"['c', 'json', 'printf']","{'account_id': 87654, 'reputation': 12115, 'user_id': 242934, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/8SwEk.png?s=256&g=1', 'display_name': 'Doug Molineux', 'link': 'https://stackoverflow.com/users/242934/doug-molineux'}",True,646,3,0,1336513628,1336510986,1336513628.0,10506475,CC BY-SA 3.0,https://stackoverflow.com/questions/10506475/json-parser-in-c-prints-json,JSON Parser in C (Prints JSON),10506639.0,,,,,
2034,"['c', 'operating-system']","{'account_id': 122338, 'reputation': 14120, 'user_id': 316082, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/a18baaf9417df189af31b53af03adb1c?s=256&d=identicon&r=PG', 'display_name': 'liv2hak', 'link': 'https://stackoverflow.com/users/316082/liv2hak'}",True,163,1,0,1336512961,1336511910,1336511956.0,10506653,CC BY-SA 3.0,https://stackoverflow.com/questions/10506653/read-one-byte-at-a-time-using-poll-select,read one byte at a time using poll/select,,,,,,
2035,"['c++', 'c', 'linux', 'timer']","{'account_id': 188675, 'reputation': 9206, 'user_id': 427544, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/aXnV3.jpg?s=256&g=1', 'display_name': 'Luca Carlon', 'link': 'https://stackoverflow.com/users/427544/luca-carlon'}",True,1894,4,3,1336510816,1336471598,,10496531,CC BY-SA 3.0,https://stackoverflow.com/questions/10496531/is-it-possible-in-c-c-in-linux-to-get-informed-when-a-specified-date-time-is-r,Is it possible in C/C++ in Linux to get informed when a specified date/time is reached?,10496777.0,,,,,
2036,"['c', 'pointers', 'free', 'realloc']","{'account_id': 947952, 'reputation': 1327, 'user_id': 974790, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/84927d0a1eee5f4388297a45d16ef0f2?s=256&d=identicon&r=PG', 'display_name': 'DennisVDB', 'link': 'https://stackoverflow.com/users/974790/dennisvdb'}",True,394,3,0,1336509570,1336508919,1336509189.0,10505991,CC BY-SA 3.0,https://stackoverflow.com/questions/10505991/c-freeing-a-reallocated-pointer,C : freeing a reallocated pointer,,,,,,
2037,['c'],"{'account_id': 56883, 'reputation': 63956, 'user_id': 170365, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f28376004e72c08544276ed5a6833703?s=256&d=identicon&r=PG', 'display_name': 'Strawberry', 'link': 'https://stackoverflow.com/users/170365/strawberry'}",True,1017,1,0,1336508000,1336507893,,10505780,CC BY-SA 3.0,https://stackoverflow.com/questions/10505780/how-do-i-store-a-string-in-an-multidimensional-array-in-c,How do I store a string in an multidimensional array in C?,10505803.0,,,,,
2038,"['c', 'visual-c++', 'gcc', 'inline-assembly']","{'account_id': 259071, 'reputation': 200635, 'user_id': 541686, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f2d0d2c0f7a83e2f8797a5ae79a324b6?s=256&d=identicon&r=PG', 'display_name': 'user541686', 'link': 'https://stackoverflow.com/users/541686/user541686'}",True,3491,2,9,1336507894,1336504479,1336505020.0,10504984,CC BY-SA 3.0,https://stackoverflow.com/questions/10504984/why-does-gcc-inline-assembler-require-clobbering-information-but-msvc-doesnt,"Why does GCC inline assembler require clobbering information, but MSVC doesn&#39;t",10505639.0,,,,,
2039,"['objective-c', 'c', 'floating-point']","{'account_id': 127919, 'reputation': 3740, 'user_id': 325419, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/JhoFl.jpg?s=256&g=1', 'display_name': 'Jeremy L', 'link': 'https://stackoverflow.com/users/325419/jeremy-l'}",True,16173,5,7,1336506393,1336371081,,10477463,CC BY-SA 3.0,https://stackoverflow.com/questions/10477463/in-c-and-objective-c-should-we-use-0-5f-or-0-5,"In C and Objective-C, should we use 0.5f or 0.5?",,,,,,
2040,"['c', 'visual-c++']","{'account_id': 1471146, 'reputation': 896, 'user_id': 1382701, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/a69e44f933d21790a54295fac9cdc78a?s=256&d=identicon&r=PG', 'display_name': 'Vince', 'link': 'https://stackoverflow.com/users/1382701/vince'}",True,143,2,2,1336505939,1336502803,,10504590,CC BY-SA 3.0,https://stackoverflow.com/questions/10504590/whats-the-exact-type-of-expression-addition-of-two-value-of-type-unsigned-char,what&#39;s the exact type of expression: addition of two value of type unsigned char,,,,,,
2041,"['javascript', 'c', 'websocket']","{'account_id': 1449718, 'reputation': 3, 'user_id': 1367012, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b775a7c6ac2b23f70f06d409d1f52df1?s=256&d=identicon&r=PG', 'display_name': 'user1367012', 'link': 'https://stackoverflow.com/users/1367012/user1367012'}",True,764,1,0,1336504676,1336502890,,10504610,CC BY-SA 3.0,https://stackoverflow.com/questions/10504610/sending-receiving-a-newline-with-javascript-c,Sending/receiving a newline with Javascript/C,10504948.0,,,,,
2042,"['c', 'timeout', 'tftp']","{'account_id': 942102, 'reputation': 21, 'user_id': 970009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69eae9670aa3769814824c5a6207582d?s=256&d=identicon&r=PG', 'display_name': 'user970009', 'link': 'https://stackoverflow.com/users/970009/user970009'}",False,87,0,2,1336503894,1336436284,1336503894.0,10490886,CC BY-SA 3.0,https://stackoverflow.com/questions/10490886/get-timeout-and-rexmut-from-a-r-w-request-in-tftp-protocol-in-c,Get timeout and rexmut from a r/w request in tftp protocol in c,,,,,,
2043,['c'],"{'account_id': 1182775, 'reputation': 594, 'user_id': 1157348, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4352a5b7965459ade1e63193f48d18e9?s=256&d=identicon&r=PG', 'display_name': 'Anthony', 'link': 'https://stackoverflow.com/users/1157348/anthony'}",True,173,2,2,1336501571,1336498334,1336501571.0,10503524,CC BY-SA 3.0,https://stackoverflow.com/questions/10503524/c-const-how-is-pointer-to-a-const-possible-if-a-const-is-an-rvalue-ie-not-st,C const - how is pointer to a const possible if a const is an rvalue (ie. not stored in memory)?,10503689.0,,,,,
2044,"['c++', 'c', 'gcc', 'x86', 'x86-64']","{'account_id': 108918, 'reputation': 19849, 'user_id': 1018562, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ca58bb22c2bf586eb0c11e94d79d031e?s=256&d=identicon&r=PG', 'display_name': 'pythonic', 'link': 'https://stackoverflow.com/users/1018562/pythonic'}",True,23195,4,18,1336500580,1336499288,1336499651.0,10503737,,https://stackoverflow.com/questions/10503737/is-increment-an-integer-atomic-in-x86,Is increment an integer atomic in x86?,10503831.0,,1476215769.0,Duplicate,,
2045,"['c', 'linux', 'x86-64', 'checkpoint']","{'account_id': 108918, 'reputation': 19849, 'user_id': 1018562, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ca58bb22c2bf586eb0c11e94d79d031e?s=256&d=identicon&r=PG', 'display_name': 'pythonic', 'link': 'https://stackoverflow.com/users/1018562/pythonic'}",True,1023,5,3,1336499800,1336481182,1336481507.0,10498897,CC BY-SA 3.0,https://stackoverflow.com/questions/10498897/is-it-possible-to-interrupt-a-process-and-checkpoint-it-to-resume-it-later-on,Is it possible to interrupt a process and checkpoint it to resume it later on?,10498994.0,,,,,
2046,"['objective-c', 'c']","{'account_id': 1471084, 'reputation': 83, 'user_id': 1382653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f0f3f2f1e84ff017311a84106e2fc04?s=256&d=identicon&r=PG', 'display_name': 'Uriel Griffin', 'link': 'https://stackoverflow.com/users/1382653/uriel-griffin'}",True,273,2,2,1336499188,1336496217,,10502978,CC BY-SA 3.0,https://stackoverflow.com/questions/10502978/declare-a-typedef-with-two-types,Declare a typedef with two types,10503720.0,,,,,
2047,"['c', 'linux', 'shell', 'environment-variables']","{'account_id': 1113150, 'reputation': 1255, 'user_id': 1103180, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/459cb9bceb3e15677bfd29a491b99867?s=256&d=identicon&r=PG', 'display_name': 'thlgood', 'link': 'https://stackoverflow.com/users/1103180/thlgood'}",True,1879,3,8,1336499105,1336491435,,10501830,CC BY-SA 3.0,https://stackoverflow.com/questions/10501830/linux-getenv-could-not-get-ps1-or-ps2,Linux getenv() could not get $PS1 or $PS2,,,,,,
