,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
1795,"['c', 'linux', 'synchronization', 'pthreads', 'mutex']","{'account_id': 8663031, 'reputation': 35, 'user_id': 6484621, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1108640329216845/picture?type=large', 'display_name': 'Goutam Bose', 'link': 'https://stackoverflow.com/users/6484621/goutam-bose'}",False,226,1,0,1620243582,1620235975,67406135,CC BY-SA 4.0,https://stackoverflow.com/questions/67406135/mutex-shared-between-processes-not-working,Mutex Shared between processes not working,1620242346.0,,,,,
1796,['c'],"{'account_id': 15968791, 'reputation': 27, 'user_id': 11523552, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-iApL7CqQnfc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcj-DjthIvohtCuVkliDtRd13TwpA/mo/photo.jpg?sz=256', 'display_name': 'Ahmed Sabti', 'link': 'https://stackoverflow.com/users/11523552/ahmed-sabti'}",True,76,2,1,1620242218,1620054794,67371387,CC BY-SA 4.0,https://stackoverflow.com/questions/67371387/c-number-defined-as-int-double-in-function,"C, number defined as int, double in function",,67407485.0,,,,
1797,['c'],"{'account_id': 16962997, 'reputation': 21, 'user_id': 12269673, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24792b1a45e894c93eb32e8242d63839?s=256&d=identicon&r=PG&f=1', 'display_name': 'dario3004', 'link': 'https://stackoverflow.com/users/12269673/dario3004'}",True,47,1,1,1620241343,1620233337,67405539,,https://stackoverflow.com/questions/67405539/flickering-of-the-two-child-windows-windows-h,flickering of the two child windows &lt;windows.h&gt;,,67407308.0,,1620252385.0,Duplicate,
1798,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user14984000'}",False,32,1,0,1620241099,1620240437,67407119,CC BY-SA 4.0,https://stackoverflow.com/questions/67407119/simple-way-to-swap-row-column-access-to-array,Simple way to swap row column access to array,1620240810.0,,,,,
1799,"['c++', 'c', 'cmake', 'cmakelists-options']","{'account_id': 12164678, 'reputation': 43, 'user_id': 8907471, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d0e4e85f0936eadefb231dd4b3e1576?s=256&d=identicon&r=PG&f=1', 'display_name': 'AlexSmth', 'link': 'https://stackoverflow.com/users/8907471/alexsmth'}",True,737,3,3,1620239192,1620229969,67404662,CC BY-SA 4.0,https://stackoverflow.com/questions/67404662/how-to-make-cmakelists-txt-to-include-some-c-and-h-files-only-for-one-os,How to make CMakelists.txt to include some *.c and *.h files only for one OS?,1620236295.0,67406541.0,,,,
1800,"['c', 'unix', 'ipcs']","{'account_id': 3935489, 'reputation': 71, 'user_id': 3252028, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c803fb716705dbbcbb7ab7b6bf3aa4b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gaurav Sinha', 'link': 'https://stackoverflow.com/users/3252028/gaurav-sinha'}",False,36,1,0,1620237458,1620069348,67374596,CC BY-SA 4.0,https://stackoverflow.com/questions/67374596/under-what-conditions-lrpid-of-message-queue-will-remain-0-in-output-of-ipcs-q,"Under what conditions, lrpid of message queue will remain 0 in output of ipcs -qa?",,,,,,
1801,"['c', 'hex', 'printf', 'conversion-specifier']","{'account_id': 18116151, 'reputation': 21, 'user_id': 13172785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05bb1eb3ae077a9ffb5e39c397f7dba6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muneesh', 'link': 'https://stackoverflow.com/users/13172785/muneesh'}",True,238,2,-2,1620237048,1620234468,67405797,,https://stackoverflow.com/questions/67405797/when-i-going-to-print-a-hexadecimal-value-using-printf-it-takes-the-input-as-dec,When I going to print a hexadecimal value using printf it takes the input as decimal value why?,1620235190.0,,,1620242495.0,Not suitable for this site,
1802,"['c', 'file', 'file-handling']","{'account_id': 21131900, 'reputation': 278, 'user_id': 15536062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0deeb88d256fc9f209cbca70550afbf0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abhishek Jaiswal', 'link': 'https://stackoverflow.com/users/15536062/abhishek-jaiswal'}",True,164,1,2,1620236150,1620224086,67403084,,https://stackoverflow.com/questions/67403084/is-the-file-loaded-in-ram-when-i-open-the-file-in-write-mode,Is the file loaded in RAM when i open the file in write mode?,,67405949.0,,1620242590.0,Needs details or clarity,
1803,"['c', 'memory-management', 'gdb']","{'account_id': 8642061, 'reputation': 63, 'user_id': 6470472, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a8b070443a317dcb1e6a9ec8fe3704ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'gllow', 'link': 'https://stackoverflow.com/users/6470472/gllow'}",False,78,0,0,1620235914,1620221889,67402442,CC BY-SA 4.0,https://stackoverflow.com/questions/67402442/c-stack-memory-allocation,C stack memory allocation,1620235914.0,,,,,
1804,['c'],"{'account_id': 21458599, 'reputation': 5, 'user_id': 15809795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6eb964190a4c2ef8466c12c5c57ee607?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nybius', 'link': 'https://stackoverflow.com/users/15809795/nybius'}",True,50,1,0,1620231416,1620231177,67404988,CC BY-SA 4.0,https://stackoverflow.com/questions/67404988/can-you-use-a-variable-inside-of-a-path-in-c,Can you use a variable inside of a path in C?,,67405038.0,,,,
1805,"['c++', 'c', 'cuda']","{'account_id': 19959496, 'reputation': 105, 'user_id': 15186078, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LaGL1w15pa8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmOXrbV5LOh7ehL7b-KP3B1j3rn3A/s96-c/photo.jpg?sz=256', 'display_name': 'Miguel Posadas', 'link': 'https://stackoverflow.com/users/15186078/miguel-posadas'}",True,198,1,-1,1620231257,1620230125,67404716,CC BY-SA 4.0,https://stackoverflow.com/questions/67404716/why-is-this-simple-cuda-kernel-getting-a-wrong-result,Why is this simple CUDA kernel getting a wrong result?,,67405009.0,,,,
1806,['c'],"{'account_id': 20396336, 'reputation': 17, 'user_id': 14963041, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjEOITJ_5Tc-NuxPqmgfEm6eU0g-X2YdAvobkCLFg=k-s256', 'display_name': 'saurabh singh', 'link': 'https://stackoverflow.com/users/14963041/saurabh-singh'}",True,67,2,0,1620228812,1620219726,67401889,CC BY-SA 4.0,https://stackoverflow.com/questions/67401889/can-you-help-me-with-how-the-incrementing-works-here-in-6th-and-7th-print-state,"Can you help me with, how the incrementing works here in 6th and 7th print statement",1620221362.0,,,,,
1807,"['c', 'linux', 'paging']","{'account_id': 21088700, 'reputation': 49, 'user_id': 15501145, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-HIDuk09Tm6o/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckROF2BVz13i9jJ-tJTLWb2gruqhQ/s96-c/photo.jpg?sz=256', 'display_name': 'peewee6765', 'link': 'https://stackoverflow.com/users/15501145/peewee6765'}",False,351,1,0,1620227290,1620225983,67403616,CC BY-SA 4.0,https://stackoverflow.com/questions/67403616/does-mlockallmcl-current-mcl-future-prevent-paging,Does mlockall(MCL_CURRENT | MCL_FUTURE) prevent paging?,1620227290.0,,,,,
1808,"['c++', 'c', 'pointers', 'rust']","{'account_id': 19763464, 'reputation': 41, 'user_id': 15828173, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg7KbXxngsuAfr-4L1lUKCxfzI2C4LuQ-Bfq1IQjQ=k-s256', 'display_name': 'Юлиан Волянский', 'link': 'https://stackoverflow.com/users/15828173/%d0%ae%d0%bb%d0%b8%d0%b0%d0%bd-%d0%92%d0%be%d0%bb%d1%8f%d0%bd%d1%81%d0%ba%d0%b8%d0%b9'}",True,221,1,3,1620226992,1620094929,67377988,CC BY-SA 4.0,https://stackoverflow.com/questions/67377988/reading-pointer-from-rust-in-c,Reading pointer from Rust in C,1620119735.0,67388083.0,,,,
1809,"['c++', 'c', 'linux', 'shell']","{'account_id': 8436437, 'reputation': 7, 'user_id': 6330494, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7dde6466a464867a479bbb4ae825b6e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dilip ', 'link': 'https://stackoverflow.com/users/6330494/dilip'}",False,126,0,0,1620226552,1620226552,67403775,CC BY-SA 4.0,https://stackoverflow.com/questions/67403775/copy-paste-not-working-on-a-linux-based-shell,Copy/Paste not working on a Linux based shell,,,,,,
1810,['c'],"{'account_id': 21320526, 'reputation': 1, 'user_id': 15839467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cfa84d3ce880d84b1da053f5453c7a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'vaezakmi', 'link': 'https://stackoverflow.com/users/15839467/vaezakmi'}",True,40,2,-6,1620223596,1620194852,67395957,,https://stackoverflow.com/questions/67395957/its-rather-basic-i-need-help-to-understand-c-and-my-programm-keeps-relling-me-th,its rather basic I need help to understand c and my programm keeps relling me there&#39;s an error. it keeps saying error: expected ‘;’ before ‘)’ token,1620194987.0,,,1620243025.0,Not suitable for this site,
1811,"['c', 'for-loop', 'while-loop', 'do-while']","{'account_id': 21193744, 'reputation': 11, 'user_id': 15585718, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/781bc8b018aa64473ff0880ecc0e9a46?s=256&d=identicon&r=PG&f=1', 'display_name': 'kiwii', 'link': 'https://stackoverflow.com/users/15585718/kiwii'}",False,209,2,1,1620223363,1620156092,67390907,CC BY-SA 4.0,https://stackoverflow.com/questions/67390907/how-to-replace-do-while-loop-by-for-loop-or-while-loop,"How to replace do while loop , by for loop or while loop?",1620221686.0,,,,,
1812,"['c', 'enums', 'warnings', 'static-code-analysis']","{'account_id': 8289868, 'reputation': 149, 'user_id': 6231882, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xXkB8.jpg?s=256&g=1', 'display_name': 'OpalApps', 'link': 'https://stackoverflow.com/users/6231882/opalapps'}",True,154,1,0,1620223123,1620216168,67400908,,https://stackoverflow.com/questions/67400908/warning-in-c-compiler-about-unused-enumeration,Warning in C compiler about unused enumeration,1620222663.0,,,1620224924.0,Duplicate,
1813,"['c', 'debugging', 'distinct', 'c99', 'factors']","{'account_id': 21498175, 'reputation': 1, 'user_id': 15842859, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy57vqOIyW2OIEniwU1QW9jfY1oXj9E4hfazRV4=k-s256', 'display_name': 'Sheetal', 'link': 'https://stackoverflow.com/users/15842859/sheetal'}",False,67,0,0,1620220529,1620219805,67401911,CC BY-SA 4.0,https://stackoverflow.com/questions/67401911/finding-n-distinct-factors-of-n-in-c,Finding N distinct factors of N in c,1620220529.0,,,,,
1814,"['c', 'sockets', 'ubuntu-20.04', 'raw-sockets', 'network-interface']","{'account_id': 4323398, 'reputation': 1523, 'user_id': 3530848, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'hamidi', 'link': 'https://stackoverflow.com/users/3530848/hamidi'}",False,46,0,1,1620218391,1620218391,67401491,CC BY-SA 4.0,https://stackoverflow.com/questions/67401491/how-to-inject-a-packet-as-ingress-to-an-interface,How to inject a packet as ingress to an interface?,,,,,,
1815,"['c', 'pointers', 'recursion', 'digits', 'function-definition']","{'account_id': 21369894, 'reputation': 3, 'user_id': 15737583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b35d45ae8de32c24eecaf1f2c13d9650?s=256&d=identicon&r=PG&f=1', 'display_name': 'Saldeat', 'link': 'https://stackoverflow.com/users/15737583/saldeat'}",True,581,2,0,1620217390,1620214546,67400496,CC BY-SA 4.0,https://stackoverflow.com/questions/67400496/recursion-with-pointers-sum-of-digits,Recursion with pointers sum of digits,1620217390.0,67400736.0,,,,
1816,"['c', 'data-structures', 'set']","{'account_id': 19474534, 'reputation': 11, 'user_id': 14246163, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a4294c9f4da28629aaf4e13b0679810f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Popov', 'link': 'https://stackoverflow.com/users/14246163/popov'}",True,66,1,1,1620216924,1620215506,67400725,CC BY-SA 4.0,https://stackoverflow.com/questions/67400725/data-structure-that-will-hold-a-set-of-integers-from-0-127-in-the-most-economica,Data structure that will hold a set of integers from 0-127 in the most economical way,1620216924.0,,,,,
1817,['c'],"{'account_id': 6735383, 'reputation': 16, 'user_id': 5190369, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZlujV.jpg?s=256&g=1', 'display_name': 'Hu1buerger', 'link': 'https://stackoverflow.com/users/5190369/hu1buerger'}",True,332,2,-3,1620215285,1620203132,67397673,,https://stackoverflow.com/questions/67397673/c-array-declaration-excess-elements-in-array-initializer,C Array declaration; Excess elements in array initializer,1620207648.0,,,1620246564.0,Needs details or clarity,
1818,"['c', 'string', 'recursion', 'reverse']","{'account_id': 21457077, 'reputation': 1, 'user_id': 15808522, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi8Y3WcqkNEPZ3iuzUpnqhvZyugFebaIi-gqdoW7w=k-s256', 'display_name': 'Mohammad Abu-Ayyash', 'link': 'https://stackoverflow.com/users/15808522/mohammad-abu-ayyash'}",False,53,0,0,1620215106,1619873644,67346508,CC BY-SA 4.0,https://stackoverflow.com/questions/67346508/concatenating-characters-using-recursion-at-c-using-only-stdio-h-library,concatenating characters using recursion at (c) using only stdio.h library,1620215106.0,,,,,
1819,"['c++', 'c', 'openssl', 'intel-ipp']","{'account_id': 8776175, 'reputation': 562, 'user_id': 6561384, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43aa5b8a15af583ab3a8d6fe3c6f7d8e?s=256&d=identicon&r=PG&f=1', 'display_name': 'op414', 'link': 'https://stackoverflow.com/users/6561384/op414'}",True,62,1,0,1620212313,1620150442,67389713,CC BY-SA 4.0,https://stackoverflow.com/questions/67389713/openssl-equivalent-to-ippsrsaverify-pkcs1v15,openssl equivalent to `ippsRSAVerify_PKCS1v15`,,67399969.0,,,,
1820,"['c', 'gmp']","{'account_id': 12353563, 'reputation': 629, 'user_id': 9010986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cccca4a3299b7ec220c03a34c6be6c23?s=256&d=identicon&r=PG&f=1', 'display_name': 'neolith', 'link': 'https://stackoverflow.com/users/9010986/neolith'}",True,758,1,2,1620212278,1620146367,67388748,CC BY-SA 4.0,https://stackoverflow.com/questions/67388748/how-to-properly-do-a-gmp-bit-shift,How to properly do a GMP bit shift?,1620153756.0,67390188.0,,,,
1821,"['c', 'text', 'directory', 'readfile', 'antivirus']","{'account_id': 20346384, 'reputation': 33, 'user_id': 14924147, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhnuZLOF9nvds2j2r_vm6Sxd2O8pCXdU9MiulDn=k-s256', 'display_name': 'Hillskiller', 'link': 'https://stackoverflow.com/users/14924147/hillskiller'}",False,151,1,-1,1620210705,1620202330,67397469,CC BY-SA 4.0,https://stackoverflow.com/questions/67397469/im-making-a-mini-antivirus-that-checks-if-in-the-files-of-a-folder-a-specific-te,im making a mini antivirus that checks if in the files of a folder a specific text is in any of them,1620207690.0,,,,,
1822,"['c', 'sockets']","{'account_id': 21495833, 'reputation': 3, 'user_id': 15840874, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1676c420a896ec1e8fec58558873e44?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/15840874/michael'}",True,42,1,-1,1620210096,1620207433,67398760,CC BY-SA 4.0,https://stackoverflow.com/questions/67398760/c-proxy-crashing,C Proxy crashing,1620210096.0,,,,,
1823,['c'],"{'account_id': 11735339, 'reputation': 61, 'user_id': 8589292, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bf2892b89c12c929d8b936a2b3184f4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Black Solis', 'link': 'https://stackoverflow.com/users/8589292/black-solis'}",True,75,2,-3,1620209202,1620205691,67398274,,https://stackoverflow.com/questions/67398274/c-detect-when-an-external-circuit-is-closed-button-push,C - detect when an external circuit is closed (button push),1620208169.0,67398457.0,,1620242908.0,Needs more focus,
1824,"['c', 'string', 'file', 'text']","{'account_id': 20426432, 'reputation': 21, 'user_id': 14986337, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa37324437147ea5d44fe5a339984b78?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafael S&#225;', 'link': 'https://stackoverflow.com/users/14986337/rafael-s%c3%a1'}",False,73,0,0,1620207996,1620206865,67398594,CC BY-SA 4.0,https://stackoverflow.com/questions/67398594/reading-line-of-complete-words-from-text-file-in-c,Reading line of complete words from text file in C,1620207996.0,,,,,
1825,"['c', 'gcc', 'stack', 'embedded', 'clang']","{'account_id': 1602876, 'reputation': 540, 'user_id': 1483597, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/7d23a2093cb50c1355c93785c18e5006?s=256&d=identicon&r=PG', 'display_name': 'user1483597', 'link': 'https://stackoverflow.com/users/1483597/user1483597'}",True,629,1,2,1620206968,1620203413,67397737,,https://stackoverflow.com/questions/67397737/how-to-know-limit-static-stack-size-in-c-program-with-gcc-clang-compiler,How to know/limit static stack size in C program with GCC/Clang compiler?,1620203795.0,,,1620250633.0,Duplicate,
1826,"['c', 'arduino', 'esp32']","{'account_id': 20378542, 'reputation': 15, 'user_id': 14949155, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-D1RSMP9W_Rg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclIJN-QwqVlXnF505hF-W6T5MW74A/s96-c/photo.jpg?sz=256', 'display_name': 'sleep deep', 'link': 'https://stackoverflow.com/users/14949155/sleep-deep'}",True,224,1,0,1620206694,1620195936,67396129,CC BY-SA 4.0,https://stackoverflow.com/questions/67396129/esp32-bluetoothserial-cannot-check-password-before-read-data,ESP32 BluetoothSerial cannot check password before read data,,,,,,
1827,"['java', 'c', 'swig']","{'account_id': 970548, 'reputation': 2351, 'user_id': 1071669, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/701fc95be1eaf05adaccd367ba33ec9b?s=256&d=identicon&r=PG', 'display_name': 'dargaud', 'link': 'https://stackoverflow.com/users/1071669/dargaud'}",False,41,0,0,1620205577,1620205577,67398240,CC BY-SA 4.0,https://stackoverflow.com/questions/67398240/returning-a-value-to-java-from-a-swig-c-function,Returning a value to Java from a Swig C function,,,,,,
1828,"['c', 'struct', 'typedef', 'definition']","{'account_id': 5606456, 'reputation': 747, 'user_id': 4440871, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/iRw50.jpg?s=256&g=1', 'display_name': 'Fabian Schneider', 'link': 'https://stackoverflow.com/users/4440871/fabian-schneider'}",True,117,1,1,1620205340,1620202575,67397520,CC BY-SA 4.0,https://stackoverflow.com/questions/67397520/why-is-this-struct-unknown-at-compile-time,Why is this struct unknown at compile time?,,,,,,
1829,"['c++', 'c', 'performance', 'time', 'language-lawyer']","{'account_id': 1999735, 'reputation': 9989, 'user_id': 1794803, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/f3b30f8ee9338ee3d87152343ceb0665?s=256&d=identicon&r=PG', 'display_name': 'Peregring-lk', 'link': 'https://stackoverflow.com/users/1794803/peregring-lk'}",True,301,4,3,1620204330,1620051551,67370546,CC BY-SA 4.0,https://stackoverflow.com/questions/67370546/using-c-time-functions-to-measure-time-are-they-code-reordering-resistant,Using C time functions to measure time: are they code-reordering resistant?,1620052901.0,,,,,
1830,"['c', 'regex']","{'account_id': 17717627, 'reputation': 25, 'user_id': 12863557, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Y_1Hl4fU3Ik/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rf14EXHMvtv4axeBLJGDpuTBOmSOw/photo.jpg?sz=256', 'display_name': 'Mahmoud Reda', 'link': 'https://stackoverflow.com/users/12863557/mahmoud-reda'}",True,65,1,1,1620201431,1620199121,67396729,,https://stackoverflow.com/questions/67396729/how-to-check-if-a-word-is-a-preposition-with-regex-in-c,How to check if a word is a preposition (with regex in C),1620200321.0,67396954.0,,1620258770.0,Duplicate,
1831,"['c', 'bitmap', 'embedded', 'malloc']","{'account_id': 6496191, 'reputation': 143, 'user_id': 5028730, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/9cIzR.png?s=256&g=1', 'display_name': 'Johnny Verbeek', 'link': 'https://stackoverflow.com/users/5028730/johnny-verbeek'}",False,99,0,0,1620199613,1620199613,67396845,CC BY-SA 4.0,https://stackoverflow.com/questions/67396845/malloc-returns-null-on-certain-sizes,malloc() returns NULL on certain sizes,,,,,,
1832,"['c++', 'arrays', 'c', 'malloc', 'c-strings']","{'account_id': 287300, 'reputation': 12394, 'user_id': 587021, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/390ae6c8c1e917c0ac3a562680fed3b7?s=256&d=identicon&r=PG', 'display_name': 'A T', 'link': 'https://stackoverflow.com/users/587021/a-t'}",True,70,2,0,1620198309,1620187967,67395093,CC BY-SA 4.0,https://stackoverflow.com/questions/67395093/modified-after-being-freed-returning-a-c-array-of-c-str-const-char-within,modified after being freed - returning a C array of `c_str` (const char*) within a struct,,67395345.0,,,,
1833,"['c', 'strtok']","{'account_id': 21461014, 'reputation': 13, 'user_id': 15811763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa168e56f76a440aa648a181bb62055e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jen123', 'link': 'https://stackoverflow.com/users/15811763/jen123'}",True,138,1,1,1620198226,1619913679,67351883,CC BY-SA 4.0,https://stackoverflow.com/questions/67351883/strtok-r-throwing-in-random-new-lines,strtok_r throwing in random new lines,1620197908.0,67396534.0,,,,
1834,"['c', 'floating-point', 'scanf', 'avr', 'avr-gcc']","{'account_id': 10104469, 'reputation': 312, 'user_id': 7467472, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/1316751078383568/picture?type=large', 'display_name': 'Sim Son', 'link': 'https://stackoverflow.com/users/7467472/sim-son'}",True,314,1,0,1620197899,1620162550,67392247,CC BY-SA 4.0,https://stackoverflow.com/questions/67392247/problem-using-scanf-with-f-avr-gcc,Problem using `scanf()` with `%f` (avr-gcc),1620174024.0,67396480.0,,,,
1835,['c'],"{'account_id': 12205927, 'reputation': 439, 'user_id': 9691976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78ef6c2ff0303c247217c14b0eb1de43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammad Kholghi', 'link': 'https://stackoverflow.com/users/9691976/mohammad-kholghi'}",True,196,3,0,1620195520,1620191160,67395462,CC BY-SA 4.0,https://stackoverflow.com/questions/67395462/get-char-array-of-n-elements-in-c,Get Char Array of n elements in c,1620192432.0,67395723.0,,,,
1836,"['c', 'assembly', 'calling-convention', 'nios']","{'account_id': 20594066, 'reputation': 31, 'user_id': 15116973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9491c43b9b1d0a0414fc287403e57ffd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anis AIT', 'link': 'https://stackoverflow.com/users/15116973/anis-ait'}",True,217,1,0,1620188859,1620172976,67393615,CC BY-SA 4.0,https://stackoverflow.com/questions/67393615/assemblys-function-parameter,Assembly&#39;s function parameter,1620188859.0,67394045.0,,,,
1837,['c'],"{'account_id': 16396433, 'reputation': 47, 'user_id': 11843824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d3d9bf7e2aa731a620625b820fc1539?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akeem Jokosenumi', 'link': 'https://stackoverflow.com/users/11843824/akeem-jokosenumi'}",False,41,1,1,1620187859,1620181525,67394406,CC BY-SA 4.0,https://stackoverflow.com/questions/67394406/how-to-repopulate-a-linked-list-to-a-file-in-c,How to repopulate a linked list to a file in c,,,,,,
1838,"['arrays', 'c', 'random']","{'account_id': 15931200, 'reputation': 67, 'user_id': 11495473, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SSIzU.jpg?s=256&g=1', 'display_name': 'Kaiju', 'link': 'https://stackoverflow.com/users/11495473/kaiju'}",True,31,1,1,1620183320,1620181412,67394390,CC BY-SA 4.0,https://stackoverflow.com/questions/67394390/issue-with-getting-random-number-from-array-in-c,Issue with getting random number from Array in C,,67394589.0,,,,
1839,"['c', 'string']","{'account_id': 20366611, 'reputation': 1, 'user_id': 14939814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42ef2dcb174a4f15dc99d100cff85525?s=256&d=identicon&r=PG&f=1', 'display_name': 'script-jpg', 'link': 'https://stackoverflow.com/users/14939814/script-jpg'}",False,95,2,-2,1620178238,1620174857,67393800,CC BY-SA 4.0,https://stackoverflow.com/questions/67393800/segmentation-fault-on-c-string-index-despite-being-less-than-length,Segmentation fault on C String index despite being less than length,1620175271.0,,,,,
1840,"['arrays', 'c', 'string', 'pointers', 'malloc']","{'account_id': 21377682, 'reputation': 13, 'user_id': 15744119, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/--XPwMh5BQv8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmXcLWSsOUl9yS-MpEj0-y2ZMadQA/s96-c/photo.jpg?sz=256', 'display_name': 'Nath', 'link': 'https://stackoverflow.com/users/15744119/nath'}",False,33,0,0,1620173179,1620172318,67393547,CC BY-SA 4.0,https://stackoverflow.com/questions/67393547/how-to-check-the-frequency-of-words-in-a-two-dimensional-arry-using-pointers,How to check the frequency of words in a two-dimensional arry using pointers,1620173179.0,,,,,
1841,['c'],"{'account_id': 21084346, 'reputation': 1, 'user_id': 15497841, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiMIO3bu0Vhi-AS18xY3FC_y8nod5KvOOvIyOUX=k-s256', 'display_name': 'kiyu sama', 'link': 'https://stackoverflow.com/users/15497841/kiyu-sama'}",False,55,1,-8,1620171940,1620094639,67377957,CC BY-SA 4.0,https://stackoverflow.com/questions/67377957/i-have-a-problem-in-my-code-i-cant-print-the-output-result,I have a problem in my code i can&#39;t print the output result,1620171940.0,,,,,
1842,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user14309137'}",False,29,0,0,1620171111,1620170990,67393399,CC BY-SA 4.0,https://stackoverflow.com/questions/67393399/why-is-my-dataset-empty-error-c4700-the-uninitialized-local-variable-coordi,Why is my dataset empty? - error C4700: The uninitialized local variable &quot;coordinates&quot; was used,1620171111.0,,,,,
