,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
2094,"['java', 'awt', 'actionlistener', 'counting']","{'account_id': 22295505, 'reputation': 13, 'user_id': 16521598, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyQcOzNeNNZV5Mtg0TniVmFci4iUPi5tKhHJQpL=k-s256', 'display_name': 'Learner', 'link': 'https://stackoverflow.com/users/16521598/learner'}",True,65,,68526677.0,2,1,1627288178,1627209775,1627288178.0,68517764,CC BY-SA 4.0,https://stackoverflow.com/questions/68517764/i-am-writing-a-program-using-awt-pakage-in-java-but-my-components-are-not-gettin,I am writing a program using awt pakage in java but my components are not getting added,,
2095,"['java', 'apache-flink', 'flink-streaming']","{'account_id': 14054750, 'reputation': 3, 'user_id': 10152457, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/643dc50e2c52d0de9430f59b368ac035?s=256&d=identicon&r=PG&f=1', 'display_name': 'klin', 'link': 'https://stackoverflow.com/users/10152457/klin'}",True,210,,68523462.0,1,0,1627287948,1627116933,1627287948.0,68508456,CC BY-SA 4.0,https://stackoverflow.com/questions/68508456/flink-how-to-only-process-specific-key-in-window-function-in-sliding-window,Flink: How to only process specific key in window function in sliding window,,
2096,['java'],"{'account_id': 18250480, 'reputation': 1263, 'user_id': 13285583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e99e0b303acdb4c62af5efe9030ff352?s=256&d=identicon&r=PG&f=1', 'display_name': 'kidfrom', 'link': 'https://stackoverflow.com/users/13285583/kidfrom'}",False,87,,,1,0,1627287797,1627286537,1627286855.0,68526358,CC BY-SA 4.0,https://stackoverflow.com/questions/68526358/how-to-get-list-of-custom-annotations-of-a-class,How to get list of custom annotations of a class?,,
2097,"['java', 'multithreading', 'swing', 'while-loop', 'timer']","{'account_id': 21020948, 'reputation': 427, 'user_id': 15447313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5b671318c21511351d1c78214ae854d?s=256&d=identicon&r=PG&f=1', 'display_name': 'LuckyBandit74', 'link': 'https://stackoverflow.com/users/15447313/luckybandit74'}",True,197,,68526527.0,1,1,1627287398,1627239553,,68521704,CC BY-SA 4.0,https://stackoverflow.com/questions/68521704/wait-for-swing-timer-to-finish-not-working-using-a-while-loop,Wait for Swing Timer to finish not working using a while loop,,
2098,"['java', 'kotlin', 'android-livedata', 'android-livedata-transformations']","{'account_id': 18753534, 'reputation': 307, 'user_id': 13674106, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-qoS6jiydADE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngqcLpSyIP51ho5Olv5EHDwSzByA/photo.jpg?sz=256', 'display_name': 'Omer Levy', 'link': 'https://stackoverflow.com/users/13674106/omer-levy'}",True,346,,68526523.0,1,0,1627287361,1627225893,,68519891,CC BY-SA 4.0,https://stackoverflow.com/questions/68519891/transformations-map-returning-null,Transformations.map() returning null,,
2099,"['java', 'sockets', 'actionlistener', 'java-threads', 'bufferedwriter']","{'account_id': 22057932, 'reputation': 11, 'user_id': 16321099, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GikPX96i3o2Ibi0laC7yEEdHuNXyvUzXsb8S0Zi=k-s256', 'display_name': 'Monte Scott Barber', 'link': 'https://stackoverflow.com/users/16321099/monte-scott-barber'}",False,79,,,0,0,1627287233,1627287233,,68526502,CC BY-SA 4.0,https://stackoverflow.com/questions/68526502/how-do-i-access-a-variable-from-another-thread,How do I access a variable from another thread,,
2100,"['java', 'asynchronous', 'completable-future']","{'account_id': 9209145, 'reputation': 778, 'user_id': 6843149, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh3.googleusercontent.com/-ULAhbzGDNek/AAAAAAAAAAI/AAAAAAAAACk/yNofivWMgxQ/photo.jpg?sz=256', 'display_name': 'a13e', 'link': 'https://stackoverflow.com/users/6843149/a13e'}",True,200,,68526368.0,1,0,1627286584,1627284910,,68526065,CC BY-SA 4.0,https://stackoverflow.com/questions/68526065/use-completablefuture-to-write-doget-response-from-dopost,Use completableFuture to write doGET response from doPOST,,
2101,"['java', 'spring-boot', 'logic']","{'account_id': 3331453, 'reputation': 479, 'user_id': 2800318, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dd496f9f6b48475d4ef04bf386bc50b?s=256&d=identicon&r=PG&f=1', 'display_name': 'MANITORATION', 'link': 'https://stackoverflow.com/users/2800318/manitoration'}",True,80,,,3,-1,1627286349,1627140532,1627286349.0,68511408,,https://stackoverflow.com/questions/68511408/how-to-get-888888-number-of-response-from-an-api-by-putting-number-only-in-api,"How to get 888888 number of response from an API , by putting number only in API path like www.example.com/111111",1627214184.0,Needs details or clarity
2102,"['java', 'spring', 'spring-boot', 'maven']","{'account_id': 13975649, 'reputation': 412, 'user_id': 10093134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cc33f21af2f1b4f15eca465902bbb567?s=256&d=identicon&r=PG&f=1', 'display_name': 'Subha_26', 'link': 'https://stackoverflow.com/users/10093134/subha-26'}",True,582,,68526253.0,1,0,1627285980,1627284394,,68525974,CC BY-SA 4.0,https://stackoverflow.com/questions/68525974/caused-by-java-io-ioexception-unable-to-open-root-jar-file-file-sample-m,Caused by: java.io.IOException: Unable to open root Jar file &#39;file:/.../Sample/my-app/target/lib/spring-boot-actuator-autoconfigure-2.1.0.RELEASE.jar&#39;,,
2103,"['java', 'android', 'android-studio', 'itext', 'pdfview']","{'account_id': 18567895, 'reputation': 31, 'user_id': 13530360, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/w3FJo.jpg?s=256&g=1', 'display_name': 'RDevCoder', 'link': 'https://stackoverflow.com/users/13530360/rdevcoder'}",False,1549,,,1,0,1627285578,1627209603,,68517738,CC BY-SA 4.0,https://stackoverflow.com/questions/68517738/e-pdfview-load-pdf-error-java-io-filenotfoundexception-open-failed-enoent-n,E/PDFView: load pdf error. java.io.FileNotFoundException: open failed: ENOENT (No such file or directory),,
2104,"['java', 'merge', 'report', 'pipeline', 'extentreports']","{'account_id': 11331716, 'reputation': 51, 'user_id': 8309041, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-g_9o72u9MmI/AAAAAAAAAAI/AAAAAAAAADE/2_JfXVkD54U/photo.jpg?sz=256', 'display_name': 'Eddie Knaz', 'link': 'https://stackoverflow.com/users/8309041/eddie-knaz'}",False,93,,,0,1,1627285520,1627285520,,68526175,CC BY-SA 4.0,https://stackoverflow.com/questions/68526175/extent-report-5-merge-different-report-results-for-different-machines,extent report 5 merge different report results for different machines,,
2105,"['java', 'dictionary', 'methods', 'ellipsis', 'method-parameters']","{'account_id': 19671292, 'reputation': 31, 'user_id': 14400487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f35fafd16065d68b66a4bd8c88901ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Антон Павлецов', 'link': 'https://stackoverflow.com/users/14400487/%d0%90%d0%bd%d1%82%d0%be%d0%bd-%d0%9f%d0%b0%d0%b2%d0%bb%d0%b5%d1%86%d0%be%d0%b2'}",False,125,,,0,0,1627285033,1627283914,1627285033.0,68525863,CC BY-SA 4.0,https://stackoverflow.com/questions/68525863/can-i-put-3-dots-with-map-into-method-parameter-like-this-private-map-addallmoo,Can I put 3 dots with Map into method parameter like this: private Map addAllMood(Map... map),,
2106,"['java', 'redis', 'redisson']","{'account_id': 2869174, 'reputation': 259, 'user_id': 2462868, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2b63fc5a4d80425ed3dd6a75910a5ea?s=256&d=identicon&r=PG', 'display_name': 'dev Joshi', 'link': 'https://stackoverflow.com/users/2462868/dev-joshi'}",True,641,,,1,1,1627283972,1626690715,1627283972.0,68439008,CC BY-SA 4.0,https://stackoverflow.com/questions/68439008/redisson-acquires-new-connection-for-each-request,Redisson acquires new connection for each request,,
2107,"['java', 'spring-boot', 'unit-testing', 'testing', 'junit5']","{'account_id': 21070830, 'reputation': 85, 'user_id': 15487098, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cb942777ccc784f3bf0ca375ba2651a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lombardinho', 'link': 'https://stackoverflow.com/users/15487098/lombardinho'}",False,631,,,1,0,1627283578,1627235712,,68521209,CC BY-SA 4.0,https://stackoverflow.com/questions/68521209/junit-mock-test-response-blank-body,Junit mock test response blank body,,
2108,"['java', 'jsp', 'struts2']","{'account_id': 14311086, 'reputation': 85, 'user_id': 10337367, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1203891076375544/picture?type=large', 'display_name': 'Kim Ivan Bay-an', 'link': 'https://stackoverflow.com/users/10337367/kim-ivan-bay-an'}",True,39,,68525650.0,1,0,1627283571,1627269052,1627283571.0,68524086,CC BY-SA 4.0,https://stackoverflow.com/questions/68524086/select-list-not-displaying-values-and-text,Select list not displaying values and text,,
2109,"['javascript', 'java', 'jsp', 'checkbox']","{'account_id': 14360605, 'reputation': 11, 'user_id': 10373013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0dcbbbe6dfe16279c977662d94606e36?s=256&d=identicon&r=PG&f=1', 'display_name': 'meliodas', 'link': 'https://stackoverflow.com/users/10373013/meliodas'}",False,47,,,1,0,1627283333,1627276221,,68524756,CC BY-SA 4.0,https://stackoverflow.com/questions/68524756/how-can-i-process-value-get-from-checkbox-by-js-then-do-something-with-it-in-jav,How can i process value get from checkbox by JS then do something with it in Java action?,,
2110,"['java', 'android', 'android-download-manager']","{'account_id': 5198523, 'reputation': 415, 'user_id': 4158832, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/lAfm4.jpg?s=256&g=1', 'display_name': 'ali73', 'link': 'https://stackoverflow.com/users/4158832/ali73'}",False,115,,,0,1,1627282361,1627282361,,68525581,CC BY-SA 4.0,https://stackoverflow.com/questions/68525581/android-download-manager-opens-install-page-automatically-without-my-request,Android download manager opens install page automatically without my request,,
2111,"['java', 'hibernate', 'liferay', 'liferay-7']","{'account_id': 15749157, 'reputation': 29, 'user_id': 11364267, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-29g_30g6tKE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfLWYRjQpbUFIzyKKDVVuGysIzVRw/mo/photo.jpg?sz=256', 'display_name': 'Muhammad Saleh', 'link': 'https://stackoverflow.com/users/11364267/muhammad-saleh'}",False,457,,,1,0,1627282291,1625655127,,68284664,CC BY-SA 4.0,https://stackoverflow.com/questions/68284664/liferay-7-3-org-hibernate-mappingexception-entity-class-not-found,Liferay 7.3 - org.hibernate.MappingException: entity class not found,,
2112,"['java', 'polymorphism', 'overriding']","{'account_id': 15683436, 'reputation': 71, 'user_id': 11316785, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jZuqGqpjjF4/AAAAAAAAAAI/AAAAAAAAA_M/fxFi_uyPCDw/photo.jpg?sz=256', 'display_name': 'Ankit Choudhary', 'link': 'https://stackoverflow.com/users/11316785/ankit-choudhary'}",True,1588,,,2,0,1627281594,1627271734,1627271891.0,68524333,CC BY-SA 4.0,https://stackoverflow.com/questions/68524333/if-parent-and-child-class-are-having-same-methods-and-i-am-using-the-reference-o,If parent and child class are having same methods and i am using the reference of parent class to store the object of child class,,
2113,"['javascript', 'java', 'google-apps-script']","{'account_id': 22298168, 'reputation': 35, 'user_id': 16523859, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10160609806064714/picture?type=large', 'display_name': 'Josh Taylor', 'link': 'https://stackoverflow.com/users/16523859/josh-taylor'}",True,364,,68521962.0,1,0,1627281050,1627240437,1627281050.0,68521796,CC BY-SA 4.0,https://stackoverflow.com/questions/68521796/renaming-google-sheets-file-automatically-from-a-cell,Renaming Google Sheets File Automatically From A Cell,,
2114,"['java', 'graphql', 'jackson', 'objectmapper']","{'account_id': 2837424, 'reputation': 511, 'user_id': 2437771, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/24954dd755eec308ceb7a02a8bc48e14?s=256&d=identicon&r=PG', 'display_name': 'Manushi', 'link': 'https://stackoverflow.com/users/2437771/manushi'}",False,43,,,0,0,1627280684,1627032595,1627280684.0,68497060,,https://stackoverflow.com/questions/68497060/values-are-not-mapped-to-the-pojo-class-with-objectmapper-in-java-even-though-it,Values are not mapped to the POJO class with ObjectMapper in Java even though it is present in JSON,1627118655.0,Duplicate
2115,"['java', 'android', 'firebase', 'firebase-realtime-database', 'android-recyclerview']","{'account_id': 21606523, 'reputation': 17, 'user_id': 15933877, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kbTm2.jpg?s=256&g=1', 'display_name': 'Shehara_r', 'link': 'https://stackoverflow.com/users/15933877/shehara-r'}",True,134,,68525322.0,1,0,1627280590,1627130639,1627280590.0,68510089,CC BY-SA 4.0,https://stackoverflow.com/questions/68510089/about-retrieving-nested-data-under-firebase-auth-uid-and-pushed-uid-using-andoid,About retrieving nested data under Firebase auth Uid and pushed uid using andoid studio,,
2116,"['java', 'android', 'google-maps', 'google-directions-api']","{'account_id': 22238262, 'reputation': 1, 'user_id': 16473210, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91d8228bae14c3a35b34efa3ae6429d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'pljni613', 'link': 'https://stackoverflow.com/users/16473210/pljni613'}",False,489,,,1,0,1627280376,1627276554,1627280376.0,68524792,CC BY-SA 4.0,https://stackoverflow.com/questions/68524792/directions-in-google-map,directions in google map,,
2117,"['java', 'json', 'spring-boot', 'api']","{'account_id': 3996030, 'reputation': 67, 'user_id': 3293567, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ogJNz.jpg?s=256&g=1', 'display_name': 'Saif Mahmud Parvez', 'link': 'https://stackoverflow.com/users/3293567/saif-mahmud-parvez'}",False,304,,,0,0,1627278921,1627278921,,68525069,CC BY-SA 4.0,https://stackoverflow.com/questions/68525069/how-to-handle-large-request-when-one-api-is-calling-another-api-in-spring-boot,How to handle large request when one API is calling another API in spring boot?,,
2118,"['java', 'android', 'firebase', 'flutter', 'apk']","{'account_id': 21198850, 'reputation': 21, 'user_id': 15589868, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhrQae5lY60oiC-_5kThgOCEPZnZLBMu3lfoH3Hog=k-s256', 'display_name': 'karan singh', 'link': 'https://stackoverflow.com/users/15589868/karan-singh'}",False,215,,,0,1,1627278689,1627275816,1627278689.0,68524717,CC BY-SA 4.0,https://stackoverflow.com/questions/68524717/my-flutter-app-is-crashing-on-several-devices-after-launching-on-playstore,My Flutter App is Crashing on several devices after launching on playstore,,
2119,"['java', 'android', 'firebase', 'google-cloud-firestore', 'android-recyclerview']","{'account_id': 22300588, 'reputation': 49, 'user_id': 16525859, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BHCAO.jpg?s=256&g=1', 'display_name': 'Tony Stark', 'link': 'https://stackoverflow.com/users/16525859/tony-stark'}",True,166,,,1,-1,1627278668,1627277124,1627277822.0,68524851,,https://stackoverflow.com/questions/68524851/how-to-perform-fast-search-in-firebase-in-android,How to perform fast search in firebase in android,1627318047.0,Needs details or clarity
2120,"['java', 'android', 'android-intent']","{'account_id': 22197914, 'reputation': 189, 'user_id': 16439040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwJM173qAbnxLK7xeLLsXhQyKeG8KJXdeefu9_I=k-s256', 'display_name': 'Lộc Trần Phước', 'link': 'https://stackoverflow.com/users/16439040/l%e1%bb%99c-tr%e1%ba%a7n-ph%c6%b0%e1%bb%9bc'}",False,246,,,2,0,1627277771,1627269980,,68524187,CC BY-SA 4.0,https://stackoverflow.com/questions/68524187/how-to-get-absolute-path-from-pick-file-in-android-device,how to get absolute path from pick file in android device?,,
2121,"['java', 'android']","{'account_id': 17815358, 'reputation': 359, 'user_id': 13978879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b463a7f36b51b61020a1faeabee4621c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Julia', 'link': 'https://stackoverflow.com/users/13978879/julia'}",False,36,,,0,0,1627277503,1627277503,,68524905,CC BY-SA 4.0,https://stackoverflow.com/questions/68524905/java-lang-illegalargumentexception-partboundary-may-not-be-empty,java.lang.IllegalArgumentException: partBoundary may not be empty,,
2122,"['java', 'amazon-web-services', 'amazon-dynamodb', 'aws-java-sdk-2.x', 'full-table-scan']","{'account_id': 2309888, 'reputation': 165, 'user_id': 2028254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b306080d7ecdb25e89675e4f62d90b5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'levye', 'link': 'https://stackoverflow.com/users/2028254/levye'}",False,284,,,0,1,1627276699,1627276699,,68524809,CC BY-SA 4.0,https://stackoverflow.com/questions/68524809/scan-list-of-maps-from-dynamodb-with-java-sdk-v2,Scan list of maps from dynamodb with Java SDK v2,,
2123,"['javascript', 'java', 'selenium', 'selenium-chromedriver']","{'account_id': 11245143, 'reputation': 15, 'user_id': 8248133, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-SGmB63sZDF8/AAAAAAAAAAI/AAAAAAAAAEc/QgodOfP3tF4/photo.jpg?sz=256', 'display_name': 'Krunal Thakkar', 'link': 'https://stackoverflow.com/users/8248133/krunal-thakkar'}",True,323,,68524759.0,1,0,1627276314,1627117697,1627144424.0,68508548,CC BY-SA 4.0,https://stackoverflow.com/questions/68508548/how-do-i-get-response-of-javascript-using-javascriptexecutor-in-java-selenium-or,How do I get response of Javascript using JavascriptExecutor in Java selenium or how to extract &lt;script&gt; tag text?,,
2124,"['java', 'algorithm', 'tree', 'comparison', 'edit-distance']","{'account_id': 22298926, 'reputation': 11, 'user_id': 16524483, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzXzEcEgbKMqPk4-yw027KWIbfDlg_2cx_ujBDK=k-s256', 'display_name': 'Franck Aubry', 'link': 'https://stackoverflow.com/users/16524483/franck-aubry'}",False,77,,,0,1,1627275865,1627251878,1627275865.0,68522946,CC BY-SA 4.0,https://stackoverflow.com/questions/68522946/how-compare-two-codes-with-antlr,How compare two codes with antlr?,,
2125,['java'],"{'account_id': 22300067, 'reputation': 1, 'user_id': 16525408, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3070fe3d3c9c424e77ef7ada9d6111e?s=256&d=identicon&r=PG&f=1', 'display_name': 'rage_wolf', 'link': 'https://stackoverflow.com/users/16525408/rage-wolf'}",True,59,,,1,0,1627275834,1627270142,,68524198,CC BY-SA 4.0,https://stackoverflow.com/questions/68524198/its-for-printing-high-score-for-snake-games-created-in-java-used-txt-file-used,it&#39;s for printing high score for snake games created in java used txt file used for storage,,
2126,"['java', 'spring-boot', 'maven', 'okta', 'okta-api']","{'account_id': 6775512, 'reputation': 43, 'user_id': 5619491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/124a486085c20809ad90f04f25967434?s=256&d=identicon&r=PG&f=1', 'display_name': 'dejavuguides', 'link': 'https://stackoverflow.com/users/5619491/dejavuguides'}",False,194,,,0,0,1627275231,1626279526,1627275231.0,68381720,CC BY-SA 4.0,https://stackoverflow.com/questions/68381720/http-status-404-not-found-for-spring-security-saml2-sample-app,HTTP Status 404 – Not Found for Spring Security SAML2 Sample app,,
2127,"['java', 'unsatisfiedlinkerror']","{'account_id': 22294376, 'reputation': 1, 'user_id': 16520645, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg9ATttzpJ5byB7IcbD6l1k48o3gr8J_obgxs_f=k-s256', 'display_name': 'KaidenKraft', 'link': 'https://stackoverflow.com/users/16520645/kaidenkraft'}",False,255,,,0,0,1627273723,1627196094,1627273723.0,68516246,,https://stackoverflow.com/questions/68516246/java-lang-unsatisfiedlinkerror-when-attempting-to-run-a-jar-file,java.lang.UnsatisfiedLinkError when attempting to run a jar file,1667726050.0,Duplicate
2128,"['java', 'android', 'retrofit', 'rx-java', 'rx-android']","{'account_id': 16803504, 'reputation': 13, 'user_id': 12148234, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vyPb-SX_Itw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcmK1humzKG8wG_sXmF6t7PqieeGg/photo.jpg?sz=256', 'display_name': 'Влад Литвиненко', 'link': 'https://stackoverflow.com/users/12148234/%d0%92%d0%bb%d0%b0%d0%b4-%d0%9b%d0%b8%d1%82%d0%b2%d0%b8%d0%bd%d0%b5%d0%bd%d0%ba%d0%be'}",False,63,,,0,0,1627273627,1627273627,,68524503,CC BY-SA 4.0,https://stackoverflow.com/questions/68524503/rxjava-retrofit-make-multiple-requests-for-id,RxJava Retrofit make multiple requests for id,,
2129,"['java', 'spring-boot']","{'account_id': 2773946, 'reputation': 5192, 'user_id': 2387934, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5cd1ea5e7c966767f05014b5e4de9fe1?s=256&d=identicon&r=PG', 'display_name': 'ProEvilz', 'link': 'https://stackoverflow.com/users/2387934/proevilz'}",True,83,,68524268.0,3,2,1627273422,1627269368,,68524125,CC BY-SA 4.0,https://stackoverflow.com/questions/68524125/how-do-i-specify-the-correct-return-type,How do I specify the correct return type?,,
2130,"['java', 'list', 'java-8']","{'account_id': 8917097, 'reputation': 15, 'user_id': 6655254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da441adce02811a1694aeca4512da612?s=256&d=identicon&r=PG', 'display_name': 'Thunderr', 'link': 'https://stackoverflow.com/users/6655254/thunderr'}",True,470,,68508377.0,2,-2,1627272245,1627116069,,68508350,,https://stackoverflow.com/questions/68508350/sum-only-first-few-values-of-the-list-using-java8,Sum only first few values of the list using Java8,1627140151.0,Duplicate
2131,"['java', 'mysql', 'database']","{'account_id': 21989583, 'reputation': 65, 'user_id': 16524637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dea91934a7b0b411126a51ca81717886?s=256&d=identicon&r=PG&f=1', 'display_name': 'charlotte', 'link': 'https://stackoverflow.com/users/16524637/charlotte'}",False,184,,,1,0,1627271035,1627255789,1627268132.0,68523205,CC BY-SA 4.0,https://stackoverflow.com/questions/68523205/duplicate-key-error-when-inserting-data-in-loop,DUPLICATE KEY error when inserting data in loop,,
2132,"['java', 'spring', 'rest', 'security', 'oauth-2.0']","{'account_id': 14954455, 'reputation': 3, 'user_id': 10796313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/153f58cadc5f8d0ea298886f3e438789?s=256&d=identicon&r=PG&f=1', 'display_name': 'GeorgeGuguli', 'link': 'https://stackoverflow.com/users/10796313/georgeguguli'}",False,164,,,1,0,1627269588,1627255841,,68523207,CC BY-SA 4.0,https://stackoverflow.com/questions/68523207/where-to-store-social-login-oauth2-access-tokens,Where to store Social Login Oauth2 access tokens,,
2133,"['java', 'jpa']","{'account_id': 19681626, 'reputation': 167, 'user_id': 14408620, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/afJfS.png?s=256&g=1', 'display_name': 'viniciusmfelix', 'link': 'https://stackoverflow.com/users/14408620/viniciusmfelix'}",True,68,,68523938.0,1,1,1627268451,1627266767,,68523897,CC BY-SA 4.0,https://stackoverflow.com/questions/68523897/relationship-table-mapped-as-entity-in-jpa,Relationship table mapped as entity in JPA,,
2134,"['javascript', 'java', 'spring', 'spring-boot', 'thymeleaf']","{'account_id': 18105955, 'reputation': 159, 'user_id': 13163286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5d44fa11f10e6e56802c9c387c87cc1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naveen Kumar Vunnam', 'link': 'https://stackoverflow.com/users/13163286/naveen-kumar-vunnam'}",False,178,,,0,0,1627267443,1627267443,,68523944,CC BY-SA 4.0,https://stackoverflow.com/questions/68523944/how-to-detect-in-the-backend-spring-boot-if-javascript-is-disabled,How to detect in the backend (Spring Boot) if JavaScript is disabled?,,
2135,"['java', 'android', 'android-layout', 'user-interface']","{'account_id': 22299535, 'reputation': 1, 'user_id': 16524952, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgFxoUpVis0T810i5JYwHV23W1XFMiDDAUzDvbJ=k-s256', 'display_name': 'VdevP', 'link': 'https://stackoverflow.com/users/16524952/vdevp'}",False,55,,,0,0,1627266462,1627266187,1627266462.0,68523851,CC BY-SA 4.0,https://stackoverflow.com/questions/68523851/android-studio-error-inflating-class-fragment-program-crashes-when-activity-m,Android Studio : Error inflating class fragment (Program crashes when activity_main UI loads),,
2136,"['java', 'eclipse', 'tomcat', 'jvm-arguments', 'catalina']","{'account_id': 15770703, 'reputation': 95, 'user_id': 12100307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9aac15b1c3ce0730d9e1e61b810480f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Denisa', 'link': 'https://stackoverflow.com/users/12100307/denisa'}",True,830,,,1,0,1627262381,1627231773,,68520700,CC BY-SA 4.0,https://stackoverflow.com/questions/68520700/tomcat-installation-using-binaries-endorsed-is-not-supported-error-could-not,Tomcat Installation using binaries- endorsed is not supported &amp; error: could not create the JVM,,
2137,"['java', 'scala', 'apache-spark', 'build']","{'account_id': 10553731, 'reputation': 774, 'user_id': 7775634, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/18a6ad8fc84b0b24619217bd3613eb11?s=256&d=identicon&r=PG&f=1', 'display_name': 'chucklai', 'link': 'https://stackoverflow.com/users/7775634/chucklai'}",False,433,,,1,0,1627261896,1626783485,1627107059.0,68454769,CC BY-SA 4.0,https://stackoverflow.com/questions/68454769/how-to-solve-spark-submit-errorerror-failed-to-load-class,How to solve spark-submit error:Error: Failed to load class?,,
2138,"['java', 'memory', 'integer']","{'account_id': 18403632, 'reputation': 212, 'user_id': 14898000, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TpMRB.png?s=256&g=1', 'display_name': 'Pedro G&#243;mez', 'link': 'https://stackoverflow.com/users/14898000/pedro-g%c3%b3mez'}",True,217,,68520461.0,2,0,1627260810,1627229846,,68520445,CC BY-SA 4.0,https://stackoverflow.com/questions/68520445/memory-of-integer,Memory of Integer,,
2139,"['java', 'spring', 'mongodb', 'spring-boot', 'beancreationexception']","{'account_id': 7801602, 'reputation': 97, 'user_id': 5900842, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://graph.facebook.com/1119888481356092/picture?type=large', 'display_name': 'Nizar Abdelhedi', 'link': 'https://stackoverflow.com/users/5900842/nizar-abdelhedi'}",True,404,,68523380.0,1,0,1627258961,1626884733,,68473204,CC BY-SA 4.0,https://stackoverflow.com/questions/68473204/org-springframework-beans-factory-beancreationexception-while-try-to-connect-my,org.springframework.beans.factory.BeanCreationException while try to connect my mongodb cloud data base to my spring application,,
