,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date
2214,"['java', 'spring', 'spring-batch']","{'account_id': 1296104, 'reputation': 977, 'user_id': 1247123, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/8eafd569983ff10c994a0ff9909974ba?s=256&d=identicon&r=PG', 'display_name': 'decal', 'link': 'https://stackoverflow.com/users/1247123/decal'}",False,2148,,0,2,1419965669,1334169834,1419965669.0,10112020,CC BY-SA 3.0,https://stackoverflow.com/questions/10112020/adding-listeners-to-spring-batch-deciders,Adding listeners to spring batch deciders,,,,
2215,"['java', 'google-app-engine', 'memcached']","{'account_id': 1319444, 'reputation': 230, 'user_id': 1265560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5896d1b883e5a6fdcb57512620b4ca8?s=256&d=identicon&r=PG', 'display_name': 'mrated', 'link': 'https://stackoverflow.com/users/1265560/mrated'}",False,714,,1,5,1419888007,1335463815,1419888007.0,10339004,CC BY-SA 3.0,https://stackoverflow.com/questions/10339004/handling-appengine-memcache-timeouts,Handling AppEngine Memcache Timeouts,,,,
2216,"['java', 'performance', 'jodatime']","{'account_id': 1376329, 'reputation': 177, 'user_id': 1310265, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/27e4bf54c9835b3d81e40c6b0f1601d8?s=256&d=identicon&r=PG', 'display_name': 'Slam', 'link': 'https://stackoverflow.com/users/1310265/slam'}",True,3088,,5,7,1419840614,1333451798,,9992147,CC BY-SA 3.0,https://stackoverflow.com/questions/9992147/performance-issue-with-joda-time-datetime-with,Performance issue with joda-time DateTime.with*(),,,,
2217,"['java', 'network-programming']","{'user_type': 'does_not_exist', 'display_name': 'user1311286'}",True,6664,,1,2,1419694254,1334751365,,10209200,CC BY-SA 3.0,https://stackoverflow.com/questions/10209200/multicasting-via-java-wrong-address,"Multicasting Via Java, wrong address",,,,
2218,"['java', 'spring', 'jpa', 'transactions']","{'account_id': 225784, 'reputation': 2282, 'user_id': 486455, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/EARAH.jpg?s=256&g=1', 'display_name': 'Lefteris Laskaridis', 'link': 'https://stackoverflow.com/users/486455/lefteris-laskaridis'}",True,3660,11297692.0,4,2,1419622318,1333542116,1333543260.0,10010995,CC BY-SA 3.0,https://stackoverflow.com/questions/10010995/cannot-test-jpa-spring,Cannot test JPA + Spring,,,,
2219,"['java', 'android', 'android-ndk', 'ffmpeg']","{'account_id': 1108438, 'reputation': 2740, 'user_id': 1099339, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/1gUYr.jpg?s=256&g=1', 'display_name': 'Aashish Bhatnagar', 'link': 'https://stackoverflow.com/users/1099339/aashish-bhatnagar'}",True,3406,10383057.0,2,2,1419333211,1335784850,1419333072.0,10382832,CC BY-SA 3.0,https://stackoverflow.com/questions/10382832/using-ffmpeg-android-on-windows,Using FFMPEG android on Windows,,,,
2220,"['java', 'algorithm']","{'account_id': 1377449, 'reputation': 53, 'user_id': 1311170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa80d2ab99ba1e8371bcd4dacf8d4971?s=256&d=identicon&r=PG', 'display_name': 'b3gun', 'link': 'https://stackoverflow.com/users/1311170/b3gun'}",True,787,,3,2,1419108505,1333643403,1333644227.0,10032403,CC BY-SA 3.0,https://stackoverflow.com/questions/10032403/problems-with-the-n-queen-homework-exercice-in-java,Problems with the N queen homework exercice in Java,,,,
2221,"['java', 'sql', 'database', 'jdbc-odbc']","{'account_id': 1448168, 'reputation': 145, 'user_id': 1365972, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/399392ca332c3e7e0904c6de6954a1dc?s=256&d=identicon&r=PG', 'display_name': 'Ross Borchers', 'link': 'https://stackoverflow.com/users/1365972/ross-borchers'}",True,12835,10386112.0,3,2,1419083001,1335797367,1372520620.0,10385648,CC BY-SA 3.0,https://stackoverflow.com/questions/10385648/ms-access-jdbc-odbc-connection-data-source-name-not-found-no-default-driver-spe,MS ACCESS jdbc.odbc connection. data source name not found/No default driver specified?,,,,
2222,"['java', 'parsing', 'uml']","{'account_id': 1383845, 'reputation': 369, 'user_id': 1316288, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/eb83448a259da4426a547995c245bb5e?s=256&d=identicon&r=PG', 'display_name': 'avalagne', 'link': 'https://stackoverflow.com/users/1316288/avalagne'}",True,2014,,4,1,1419028157,1334833594,1419028157.0,10226712,CC BY-SA 3.0,https://stackoverflow.com/questions/10226712/how-to-create-uml-diagram-from-loaded-java-code,How to create UML diagram from loaded Java code?,,,,
2223,"['java', 'multithreading', 'logging']","{'account_id': 1394875, 'reputation': 809, 'user_id': 1324850, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/OI2Mh.jpg?s=256&g=1', 'display_name': '12rad', 'link': 'https://stackoverflow.com/users/1324850/12rad'}",True,236,10095013.0,3,4,1419028138,1334085134,1419028138.0,10094933,CC BY-SA 3.0,https://stackoverflow.com/questions/10094933/continuous-parsing-and-processing-of-text,Continuous parsing and processing of text,,,,
2224,"['java', 'android', 'android-layout']","{'account_id': 1015461, 'reputation': 4301, 'user_id': 1027097, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/990ba9705314f7ea18d48fb3edfb55d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Streetboy', 'link': 'https://stackoverflow.com/users/1027097/streetboy'}",True,6296,10005722.0,2,0,1418856685,1333518403,1418856685.0,10005561,CC BY-SA 3.0,https://stackoverflow.com/questions/10005561/creating-tab-bar-using-fragments-from-support-package,Creating Tab Bar using fragments from support package,,,,
2225,['java'],"{'account_id': 1447426, 'reputation': 586, 'user_id': 1365422, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/3e76861aafcd29d41ae033a3b197ba16?s=256&d=identicon&r=PG', 'display_name': 'M_x_r', 'link': 'https://stackoverflow.com/users/1365422/m-x-r'}",True,371,10382029.0,2,1,1418845060,1335777822,1335778311.0,10381267,CC BY-SA 3.0,https://stackoverflow.com/questions/10381267/deep-copying-and-genetic-algorithm,Deep copying and genetic algorithm,,,,
2226,"['java', 'multithreading', 'sockets', 'static', 'parent']","{'account_id': 1340778, 'reputation': 149, 'user_id': 1282473, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/AwuT1.png?s=256&g=1', 'display_name': 'rshaq', 'link': 'https://stackoverflow.com/users/1282473/rshaq'}",True,8320,10249364.0,4,3,1418758930,1334935952,1418758930.0,10249138,CC BY-SA 3.0,https://stackoverflow.com/questions/10249138/accessing-parent-instance-from-child-thread,Accessing Parent Instance from Child Thread,,,,
2227,['java'],"{'account_id': 910157, 'reputation': 4898, 'user_id': 944190, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/01d3f1a9bd973e71e1e18e686bb6c21b?s=256&d=identicon&r=PG', 'display_name': 'a Learner', 'link': 'https://stackoverflow.com/users/944190/a-learner'}",True,2889,10451364.0,4,7,1418646261,1335452144,1335452258.0,10336006,CC BY-SA 3.0,https://stackoverflow.com/questions/10336006/using-volatile-keyword-in-java4-and-java5,using volatile keyword in java4 and java5,,,,
2228,"['java', 'swing', 'jtable', 'jbutton']","{'account_id': 1406320, 'reputation': 956, 'user_id': 1333938, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/70d4c3a786f677f3c235386f85cb26ec?s=256&d=identicon&r=PG', 'display_name': 'Ganjira', 'link': 'https://stackoverflow.com/users/1333938/ganjira'}",True,25381,,1,1,1418608844,1334500618,1418608844.0,10162950,CC BY-SA 3.0,https://stackoverflow.com/questions/10162950/java-updating-jtable-with-firetabledatachanged,Java - Updating JTable with fireTableDataChanged();,,,,
2229,"['java', 'hashmap']","{'account_id': 452652, 'reputation': 796, 'user_id': 1206223, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/d699287c98008264254c9b1c69583fc9?s=256&d=identicon&r=PG', 'display_name': 'Lightyear Buzz', 'link': 'https://stackoverflow.com/users/1206223/lightyear-buzz'}",True,899,10277396.0,6,1,1418493556,1335170609,1335170960.0,10277348,CC BY-SA 3.0,https://stackoverflow.com/questions/10277348/how-does-get-work-on-hashmap,How does get() work on hashmap,,,,
2230,"['java', 'css', 'parsing']","{'account_id': 412334, 'reputation': 32290, 'user_id': 785349, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/OuJeX.jpg?s=256&g=1', 'display_name': 'quarks', 'link': 'https://stackoverflow.com/users/785349/quarks'}",True,8451,9980743.0,4,2,1418401764,1333386646,,9980721,,https://stackoverflow.com/questions/9980721/css-parser-in-java,CSS Parser in Java,1414135542.0,Not suitable for this site,,
2231,"['java', 'linux', 'performance', 'low-latency']","{'account_id': 1070534, 'reputation': 1322, 'user_id': 1069942, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/8b91cc26d7d112dfe5af12b2ed1ed387?s=256&d=identicon&r=PG', 'display_name': 'Egor Lakomkin', 'link': 'https://stackoverflow.com/users/1069942/egor-lakomkin'}",True,771,10294919.0,2,2,1418390805,1335254956,1335256040.0,10294089,CC BY-SA 3.0,https://stackoverflow.com/questions/10294089/analyzing-jhiccup-latency-source-of-57us-hiccups,Analyzing jHiccup latency. Source of 57us hiccups,,,,
2232,"['java', 'mysql', 'sql', 'jdbc']","{'account_id': 887157, 'reputation': 1612, 'user_id': 926319, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/gZ0lY.png?s=256&g=1', 'display_name': 'Darren', 'link': 'https://stackoverflow.com/users/926319/darren'}",False,957,,1,0,1418340797,1333587781,,10021362,CC BY-SA 3.0,https://stackoverflow.com/questions/10021362/use-objectoutputstream-to-insert-into-a-mysql-database,Use ObjectOutputStream to insert into a MySQL database,,,,
2233,"['java', 'android', 'android-mediaplayer', 'android-audiomanager']","{'account_id': 71902, 'reputation': 22485, 'user_id': 207795, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/174e204f84ecc068ef97269e064df854?s=256&d=identicon&r=PG', 'display_name': 'Alexis', 'link': 'https://stackoverflow.com/users/207795/alexis'}",False,1727,,1,3,1418280001,1334455104,1495542015.0,10158958,CC BY-SA 3.0,https://stackoverflow.com/questions/10158958/play-live-media-stream-on-android-without-mediaplayer,Play live media stream on android without MediaPlayer,,,,
2234,"['java', 'android', 'maven-2', 'roboguice', 'robolectric']","{'account_id': 45780, 'reputation': 11049, 'user_id': 135101, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/U71I3.jpg?s=256&g=1', 'display_name': 'Tyler Collier', 'link': 'https://stackoverflow.com/users/135101/tyler-collier'}",True,14943,,6,51,1418257136,1334794275,1334817003.0,10219915,CC BY-SA 3.0,https://stackoverflow.com/questions/10219915/where-is-log-output-written-to-when-using-robolectric-roboguice,Where is log output written to when using Robolectric + Roboguice?,,,,
2235,"['java', 'sockets', 'udp']","{'account_id': 994472, 'reputation': 153, 'user_id': 1010784, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8a96b25592fac5acf8c2174c4b36a229?s=256&d=identicon&r=PG', 'display_name': 'fhbeltrami', 'link': 'https://stackoverflow.com/users/1010784/fhbeltrami'}",True,17088,,5,6,1418247645,1335272881,1338014962.0,10298480,CC BY-SA 3.0,https://stackoverflow.com/questions/10298480/getlocaladdress-returning-0-0-0-0,getLocalAddress() returning 0.0.0.0,,,,
2236,"['java', 'android', 'listview']","{'account_id': 268069, 'reputation': 8071, 'user_id': 556613, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/441bc5c6922b28a1136151d9122ac2b7?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/556613/nick'}",True,5816,10310602.0,4,0,1418225087,1335330694,1335333709.0,10309674,CC BY-SA 3.0,https://stackoverflow.com/questions/10309674/android-checkable-listview-item-remains-checked,Android Checkable ListView item remains checked,,,,
2237,"['java', 'event-handling', 'design-patterns']","{'account_id': 45983, 'reputation': 1533, 'user_id': 135740, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/dc360ae200deba30baf5f6fb31e2a2a3?s=256&d=identicon&r=PG', 'display_name': 'CaptainHastings', 'link': 'https://stackoverflow.com/users/135740/captainhastings'}",False,565,,1,2,1418139807,1335641158,1395773662.0,10366803,CC BY-SA 3.0,https://stackoverflow.com/questions/10366803/complex-event-processing,Complex Event Processing,,,,
2238,"['java', 'android', 'xmpp', 'smack', 'asmack']","{'account_id': 401433, 'reputation': 1631, 'user_id': 767987, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/2b0dfbc49902eb1e920f2c99fc2d1d5a?s=256&d=identicon&r=PG', 'display_name': 'mobile app Beginner', 'link': 'https://stackoverflow.com/users/767987/mobile-app-beginner'}",True,3353,,1,4,1418119084,1335585540,1418119084.0,10360447,CC BY-SA 3.0,https://stackoverflow.com/questions/10360447/how-to-accept-buddy-request-properly-in-android-smack,How to accept buddy request properly in Android smack?,,,,
2239,"['java', 'android']","{'account_id': 191022, 'reputation': 1909, 'user_id': 431333, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/49da5c89e87500da7d380e6ccd2696bc?s=256&d=identicon&r=PG', 'display_name': 'contrapsych', 'link': 'https://stackoverflow.com/users/431333/contrapsych'}",True,1522,10003367.0,1,2,1418099377,1333498827,1418099377.0,10003302,CC BY-SA 3.0,https://stackoverflow.com/questions/10003302/android-onresume-displays-black-screen-sometimes-other-times-it-doesnt-detect,"Android onResume displays black screen sometimes, other times it doesn&#39;t detect user interaction",,,,
2240,"['java', 'android', 'sockets', 'datagram']","{'account_id': 1442421, 'reputation': 31, 'user_id': 1362127, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3df0359bf79d2f2f3c158b31f339a05a?s=256&d=identicon&r=PG', 'display_name': 'manas', 'link': 'https://stackoverflow.com/users/1362127/manas'}",True,7338,,2,3,1417616990,1335567711,,10358981,CC BY-SA 3.0,https://stackoverflow.com/questions/10358981/how-to-send-object-over-datagram-socket,How to send Object over Datagram Socket,,,,
2241,"['java', 'spring', 'exception', 'grails', 'spring-security']","{'account_id': 38182, 'reputation': 6350, 'user_id': 109430, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/a209f2caf5b23ed9072862ffb2e12631?s=256&d=identicon&r=PG', 'display_name': 'Paul Weber', 'link': 'https://stackoverflow.com/users/109430/paul-weber'}",True,2806,,4,6,1417548658,1334742297,1334743474.0,10206843,CC BY-SA 3.0,https://stackoverflow.com/questions/10206843/how-to-read-and-understand-a-monster-exception-for-example-this-one,How to read and understand a monster exception (for example this one),,,,
2242,"['java', 'db2']","{'account_id': 1430967, 'reputation': 21, 'user_id': 1353405, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46517d39f98595f2d80752b99af0c118?s=256&d=identicon&r=PG', 'display_name': 'Ravi', 'link': 'https://stackoverflow.com/users/1353405/ravi'}",True,291,,2,1,1417368767,1335266319,,10296835,CC BY-SA 3.0,https://stackoverflow.com/questions/10296835/how-to-validate-db2-authentication-from-java,How to validate DB2 authentication from Java,,,,
2243,"['java', 'android', 'bitmap', 'android-image']","{'account_id': 353252, 'reputation': 3744, 'user_id': 690851, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/467f6acaa6309b5bce7f78e5a0c5ffaa?s=256&d=identicon&r=PG', 'display_name': 'prometheuspk', 'link': 'https://stackoverflow.com/users/690851/prometheuspk'}",True,19983,10332901.0,5,7,1417351079,1335440926,,10332783,CC BY-SA 3.0,https://stackoverflow.com/questions/10332783/rotate-a-saved-bitmap-in-android,Rotate a saved bitmap in android,,,,
2244,"['java', 'android', 'google-places-api']","{'account_id': 965314, 'reputation': 609, 'user_id': 988837, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/19ce4fca3ead7316c36db4fc83b3bcc3?s=256&d=identicon&r=PG', 'display_name': 'S.K', 'link': 'https://stackoverflow.com/users/988837/s-k'}",True,2361,10241538.0,2,1,1417245598,1334903695,,10241366,CC BY-SA 3.0,https://stackoverflow.com/questions/10241366/unable-to-import-libraries-in-eclipse-for-google-places-api-project,unable to import libraries in eclipse for google places api project,,,,
2245,"['java', 'mstor']","{'account_id': 103706, 'reputation': 4999, 'user_id': 277617, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/15b8e1deba43bba16890123d9fc917f0?s=256&d=identicon&r=PG', 'display_name': 'kvista', 'link': 'https://stackoverflow.com/users/277617/kvista'}",False,590,,2,0,1417194263,1335048290,,10263692,CC BY-SA 3.0,https://stackoverflow.com/questions/10263692/mstor-reading-mbox-file-but-returning-null,"mstor reading mbox file, but returning null",,,,
2246,"['java', 'parsing']","{'account_id': 1257811, 'reputation': 3, 'user_id': 1216900, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96045bce63ce87adaba5ea69d4e6e154?s=256&d=identicon&r=PG', 'display_name': 'Wontia', 'link': 'https://stackoverflow.com/users/1216900/wontia'}",True,141,10270043.0,1,0,1417182626,1335113425,1417182626.0,10269950,CC BY-SA 3.0,https://stackoverflow.com/questions/10269950/parse-about-700-lines-of-text-split-the-lines-up-and-use-them-as-variables,"Parse about 700 lines of text, split the lines up and use them as variables?",,,,
2247,"['java', 'swing', 'accessibility', 'screen-readers', 'jaws-screen-reader']","{'account_id': 1386535, 'reputation': 19, 'user_id': 1318462, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/6Z0Zf.jpg?s=256&g=1', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/1318462/dan'}",True,1388,12798259.0,1,1,1417181959,1333762621,1417181959.0,10051006,CC BY-SA 3.0,https://stackoverflow.com/questions/10051006/java-swing-jeditorpane-and-screen-readers,Java Swing JEditorPane and Screen Readers,,,,
2248,"['java', 'swing', 'jtree', 'renderer']","{'account_id': 1419324, 'reputation': 223, 'user_id': 1344282, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/47c4a16b135f4ce96bc6f9607dfc7b1f?s=256&d=identicon&r=PG', 'display_name': 'Kal', 'link': 'https://stackoverflow.com/users/1344282/kal'}",True,3013,10264549.0,2,3,1417149787,1335057785,1495540936.0,10264469,CC BY-SA 3.0,https://stackoverflow.com/questions/10264469/compound-jtree-node-allowing-events-to-pass-through-to-objects-underneath,Compound JTree Node allowing events to pass through to objects underneath,,,,
2249,"['java', 'iterator', 'trove4j']","{'account_id': 252236, 'reputation': 25235, 'user_id': 530153, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/e9a4f37fad8a9e3b47465c628bcfd13a?s=256&d=identicon&r=PG', 'display_name': 'Rajat Gupta', 'link': 'https://stackoverflow.com/users/530153/rajat-gupta'}",False,544,,1,2,1417079744,1335461184,1335469320.0,10338380,CC BY-SA 3.0,https://stackoverflow.com/questions/10338380/any-way-to-define-iteration-order-for-troves-tinthashset-or-tintinthashmap,Any way to define iteration order for trove&#39;s TIntHashSet or TIntIntHashMap?,,,,
2250,"['java', 'string', 'enums']","{'account_id': 1011831, 'reputation': 6183, 'user_id': 1024246, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a2bf9c7e2e193198649892a06d34469b?s=256&d=identicon&r=PG', 'display_name': 'Popokoko', 'link': 'https://stackoverflow.com/users/1024246/popokoko'}",True,20730,10215950.0,2,6,1417038714,1334774113,1417038714.0,10215735,CC BY-SA 3.0,https://stackoverflow.com/questions/10215735/java-enum-tostring,Java: enum toString(),,,,
2251,"['java', 'jakarta-ee', 'struts', 'taglib']","{'account_id': 1335051, 'reputation': 13, 'user_id': 1278008, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8c492e419d958790db7b63b18d7e31a?s=256&d=identicon&r=PG', 'display_name': 'thexiejiang', 'link': 'https://stackoverflow.com/users/1278008/thexiejiang'}",False,972,,1,0,1416939983,1333526873,1416939983.0,10007200,CC BY-SA 3.0,https://stackoverflow.com/questions/10007200/error-while-parsing-the-tag-library-descriptor-connect-reset,Error while parsing the Tag Library Descriptor - Connect reset,,,,
2252,"['java', 'php', 'java-me', 'jar', 'installation']","{'account_id': 1046102, 'reputation': 4313, 'user_id': 1051054, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/e72QE.jpg?s=256&g=1', 'display_name': 'Naresh Sharma', 'link': 'https://stackoverflow.com/users/1051054/naresh-sharma'}",True,43914,10696041.0,6,8,1416811356,1333431468,1333433487.0,9987644,CC BY-SA 3.0,https://stackoverflow.com/questions/9987644/jar-file-is-not-install-on-the-samsung-mobiles-but-install-on-the-nokia,.jar file is not install on the samsung mobiles but install on the nokia,,,,
2253,"['java', 'traversal', 'postorder']","{'account_id': 1249556, 'reputation': 25, 'user_id': 1210259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af2041c138cf939bace62259fe498298?s=256&d=identicon&r=PG', 'display_name': 'user1210259', 'link': 'https://stackoverflow.com/users/1210259/user1210259'}",False,1493,,1,0,1416624657,1334877125,,10238156,CC BY-SA 3.0,https://stackoverflow.com/questions/10238156/nonrecursive-postorder-binary-tree-traversal-using-parallel-stacks,NonRecursive PostOrder Binary Tree Traversal using parallel stacks,,,,
2254,['java'],"{'account_id': 1363807, 'reputation': 29, 'user_id': 1300662, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/d09e261374514fb7a4674fae9c09c4a0?s=256&d=identicon&r=PG', 'display_name': 'Michael Moore', 'link': 'https://stackoverflow.com/users/1300662/michael-moore'}",True,109,,2,-2,1416622113,1335467215,,10339778,CC BY-SA 3.0,https://stackoverflow.com/questions/10339778/extensive-symbol-method-variable-confusion,extensive symbol/method/variable confusion,,,,
2255,"['java', 'eclipse', 'javadoc']","{'account_id': 1264832, 'reputation': 272, 'user_id': 1222351, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bee8d5adac61f7d91e3f9720acaac1b2?s=256&d=identicon&r=PG', 'display_name': 'akrolsmir', 'link': 'https://stackoverflow.com/users/1222351/akrolsmir'}",True,27284,10004834.0,5,13,1416570362,1333512493,,10004789,CC BY-SA 3.0,https://stackoverflow.com/questions/10004789/missing-basic-javadoc-in-eclipse,Missing basic JavaDoc in Eclipse,,,,
2256,"['java', 'sitemesh']","{'account_id': 297024, 'reputation': 24497, 'user_id': 602323, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/45bc0fdfbca5c9d55edb50834280b97f?s=256&d=identicon&r=PG', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/602323/kevin'}",True,3629,10058667.0,3,0,1416561580,1333833460,,10058477,CC BY-SA 3.0,https://stackoverflow.com/questions/10058477/sitemesh-page-exclusion,sitemesh page exclusion,,,,
2257,"['java', 'activemq', 'apache-camel']","{'account_id': 81185, 'reputation': 11547, 'user_id': 229072, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/85ce24f0898626a07a59058bea0d78db?s=256&d=identicon&r=PG', 'display_name': 'Derek', 'link': 'https://stackoverflow.com/users/229072/derek'}",True,13167,10231853.0,3,11,1416525416,1333566765,,10017721,CC BY-SA 3.0,https://stackoverflow.com/questions/10017721/activemq-consumer-hangs,ActiveMQ Consumer Hangs,,,,
2258,"['java', 'urlencode']","{'account_id': 1415152, 'reputation': 1, 'user_id': 1340954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f6d85bf110531b663445417d95d26bd?s=256&d=identicon&r=PG', 'display_name': 'user1340954', 'link': 'https://stackoverflow.com/users/1340954/user1340954'}",False,1298,,1,0,1416508714,1334742603,1334743282.0,10206914,CC BY-SA 3.0,https://stackoverflow.com/questions/10206914/encodeuri-equivalent-needed-not-urlencoder-encode-that-is-equivalent-to-encodeur,encodeURI equivalent needed not URLEncoder.encode that is equivalent to encodeURIComponent(),,,,
2259,"['java', 'sorting', 'object', 'arraylist']","{'account_id': 1303801, 'reputation': 101, 'user_id': 1253201, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/6ff544ebbcc1f80f69492065ad1b0321?s=256&d=identicon&r=PG', 'display_name': 'user1253201', 'link': 'https://stackoverflow.com/users/1253201/user1253201'}",True,12223,,6,7,1416506377,1334338288,1362013674.0,10145523,CC BY-SA 3.0,https://stackoverflow.com/questions/10145523/how-to-sort-an-arraylist-of-objects-java,How to sort an arraylist of objects java?,,,,
2260,"['java', 'spring', 'aspectj', 'spring-aop']","{'account_id': 169547, 'reputation': 2226, 'user_id': 395693, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/b520167d18742c980e6feabe98fbe188?s=256&d=identicon&r=PG', 'display_name': 'HellishHeat', 'link': 'https://stackoverflow.com/users/395693/hellishheat'}",True,19451,10062263.0,1,10,1416401550,1333881857,1416401550.0,10062186,CC BY-SA 3.0,https://stackoverflow.com/questions/10062186/spring-aop-no-declaration-can-be-found-for-element-aopconfig,Spring AOP: &quot;no declaration can be found for element &#39;aop:config&#39; &quot;,,,,
2261,"['java', 'netbeans', 'uml', 'netbeans-7.1']","{'account_id': 204938, 'reputation': 29918, 'user_id': 453435, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/4pzzK.jpg?s=256&g=1', 'display_name': 'Ky -', 'link': 'https://stackoverflow.com/users/453435/ky'}",True,51741,10146359.0,3,12,1416346010,1334340792,1334388081.0,10146111,CC BY-SA 3.0,https://stackoverflow.com/questions/10146111/creating-uml-class-diagrams-in-netbeans-7-1-1,Creating UML Class Diagrams in NetBeans 7.1.1,,,,
2262,"['java', 'eclipse', 'code-generation']","{'account_id': 1029525, 'reputation': 251, 'user_id': 1038127, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/dcd2e2f8eb38012041dba77e7ad7dac4?s=256&d=identicon&r=PG', 'display_name': 'Baptiste Gousset', 'link': 'https://stackoverflow.com/users/1038127/baptiste-gousset'}",True,1972,10010162.0,3,3,1416327350,1333531978,1333559875.0,10008492,CC BY-SA 3.0,https://stackoverflow.com/questions/10008492/organise-imports-eclipse-method,Organise Imports Eclipse Method,,,,
2263,"['java', 'eclipse', 'eclipse-plugin']","{'account_id': 1363065, 'reputation': 1251, 'user_id': 1300056, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/de92611b953535ce256e07ab60197a7f?s=256&d=identicon&r=PG', 'display_name': 'RTA', 'link': 'https://stackoverflow.com/users/1300056/rta'}",True,1352,10187252.0,2,1,1416295523,1334645555,1338327756.0,10186515,CC BY-SA 3.0,https://stackoverflow.com/questions/10186515/create-a-toolbar-within-the-eclipse-text-editor,Create a toolbar within the Eclipse text editor,,,,
