,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
2275,"['java', 'kml', 'google-earth', 'jak']","{'account_id': 226479, 'reputation': 2405, 'user_id': 487554, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/78d8d471d06ef3af31cc954b51319f3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'CodingInCircles', 'link': 'https://stackoverflow.com/users/487554/codingincircles'}",True,4274,3,3,1429017027,1349233603,12701364,CC BY-SA 3.0,https://stackoverflow.com/questions/12701364/how-to-mark-multiple-coordinates-in-kml-using-java,How to mark multiple coordinates in KML using Java?,1349283257.0,15391707.0,,,,,
2276,"['java', 'android', 'openfire']","{'account_id': 1740789, 'reputation': 233, 'user_id': 1592259, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/afa77920c3ba2ccc9e63ddeb8638b27e?s=256&d=identicon&r=PG', 'display_name': 'Ram', 'link': 'https://stackoverflow.com/users/1592259/ram'}",True,656,2,3,1428953022,1351489551,13116461,CC BY-SA 3.0,https://stackoverflow.com/questions/13116461/android-smack-client-goes-offline,Android Smack Client goes offline,,,,,,,
2277,"['java', 'javascript']","{'account_id': 1864588, 'reputation': 2588, 'user_id': 2474510, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/rO1oO.jpg?s=256&g=1', 'display_name': 'Karim Oukara', 'link': 'https://stackoverflow.com/users/2474510/karim-oukara'}",True,4789,3,0,1428810421,1349442606,12746977,CC BY-SA 3.0,https://stackoverflow.com/questions/12746977/how-to-access-to-javabean-attribus-from-javascript-functions,how to access to javaBean attribus from javaScript functions?,1349443122.0,12747034.0,,,,,
2278,"['java', 'regex', 'ip', 'ipv4']","{'account_id': 270617, 'reputation': 959, 'user_id': 560679, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/ab95a23b9c5d8e0f2b2da0b011728e19?s=256&d=identicon&r=PG', 'display_name': 'Oli', 'link': 'https://stackoverflow.com/users/560679/oli'}",False,1034,1,0,1428671572,1350376691,12910638,CC BY-SA 3.0,https://stackoverflow.com/questions/12910638/regular-expression-valid-ipv4-excluding-multicast-addresses-and-broadcast-addr,Regular Expression - Valid IPv4 excluding multicast addresses and broadcast addresses,1350399096.0,,,,,,
2279,"['java', 'playframework-2.0']","{'account_id': 1567059, 'reputation': 63, 'user_id': 1455603, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55f03ba8429c28b6f47ff7a20b04a3c2?s=256&d=identicon&r=PG', 'display_name': 'Glen', 'link': 'https://stackoverflow.com/users/1455603/glen'}",True,1668,2,2,1428587969,1350892836,13007185,CC BY-SA 3.0,https://stackoverflow.com/questions/13007185/play-framework-2-0-mailer-plugin,Play Framework 2.0 Mailer Plugin,1350893266.0,13007530.0,,,,,
2280,"['java', 'windows', 'command-prompt', 'appletviewer']","{'account_id': 1342299, 'reputation': 17, 'user_id': 1283756, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f88765dcb5554dd57f4ded88e1a54e21?s=256&d=identicon&r=PG', 'display_name': 'Jvalant Dave', 'link': 'https://stackoverflow.com/users/1283756/jvalant-dave'}",True,3585,5,1,1428422922,1351189675,13074875,CC BY-SA 3.0,https://stackoverflow.com/questions/13074875/how-to-create-a-shortcut-to-a-particular-command-in-command-prompt,How to create a shortcut to a particular command in command prompt?,1378845305.0,13075124.0,,,,,
2281,"['java', 'mysql', 'debian', 'sqlexception', 'database-permissions']","{'account_id': 1923459, 'reputation': 21, 'user_id': 1734427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e602409ac0936df29141cfffe100f13?s=256&d=identicon&r=PG', 'display_name': 'method8', 'link': 'https://stackoverflow.com/users/1734427/method8'}",True,2581,2,1,1428400603,1349864557,12817111,CC BY-SA 3.0,https://stackoverflow.com/questions/12817111/java-sql-sqlexception-access-denied-for-user-xxxx-xx-using-password-yes-a,java.sql.SQLException: Access denied for user &#39;xx@xx.xx&#39; (using password: YES) appearing 2 years after installation,,,,,,,
2282,"['java', 'android', 'gridview']","{'account_id': 1923756, 'reputation': 31, 'user_id': 1734681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56651b01b6a535700d34b3fa08532dd6?s=256&d=identicon&r=PG', 'display_name': 'Troy Anning', 'link': 'https://stackoverflow.com/users/1734681/troy-anning'}",False,647,1,2,1428354774,1349870474,12818815,CC BY-SA 3.0,https://stackoverflow.com/questions/12818815/android-gridview-change-child-layout-direction-to-down-then-across,Android Gridview - change child layout direction to down then across?,1428354774.0,,,,,,
2283,"['java', 'swing', 'windows-8']","{'account_id': 246709, 'reputation': 1175, 'user_id': 520989, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ab2345a65465c1957f65d4fa57ee9e56?s=256&d=identicon&r=PG', 'display_name': 'yahh', 'link': 'https://stackoverflow.com/users/520989/yahh'}",True,6625,1,9,1428346954,1350503139,12942178,CC BY-SA 3.0,https://stackoverflow.com/questions/12942178/running-java-swing-application-on-windows-8-tablet,running java swing application on windows 8 tablet,,12942224.0,,,,,
2284,"['java', 'regex', 'performance', 'mediawiki', 'matcher']","{'account_id': 1929427, 'reputation': 23, 'user_id': 1739166, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5cc0f759f08a88065ce1b125e29e3fe0?s=256&d=identicon&r=PG', 'display_name': 'user1739166', 'link': 'https://stackoverflow.com/users/1739166/user1739166'}",True,1030,1,1,1428316611,1349982790,12846866,,https://stackoverflow.com/questions/12846866/java-regex-to-clear-mediawiki-markup,java regex to clear mediawiki markup,1495542114.0,12847819.0,,1349988116.0,exact duplicate,,
2285,['java'],"{'account_id': 1271131, 'reputation': 9, 'user_id': 1227358, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/8a1339ad7e353cec04bd0a76bb6c9ecb?s=256&d=identicon&r=PG', 'display_name': 'SANJAY', 'link': 'https://stackoverflow.com/users/1227358/sanjay'}",True,4443,5,0,1428252089,1351567095,13132135,,https://stackoverflow.com/questions/13132135/java-type-convert-from-string-to-integer,Java Type Convert from String to Integer,1351567510.0,,,1460686165.0,Duplicate,,
2286,"['java', 'classpath']","{'account_id': 777346, 'reputation': 1427, 'user_id': 821562, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/61ba276b11302f2896d56c5a9c1e8b87?s=256&d=identicon&r=PG', 'display_name': 'Dude Dawg', 'link': 'https://stackoverflow.com/users/821562/dude-dawg'}",True,5964,4,6,1428131568,1351621170,13145296,CC BY-SA 3.0,https://stackoverflow.com/questions/13145296/java-classpath-wildcard-not-working-without-quotes,Java classpath wildcard not working without quotes,1428131568.0,,,,,,
2287,"['java', 'collision', 'jmonkeyengine']","{'account_id': 1021403, 'reputation': 202, 'user_id': 1031654, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/30731fd7af857d675772b8520f227c8c?s=256&d=identicon&r=PG', 'display_name': 'Reyko', 'link': 'https://stackoverflow.com/users/1031654/reyko'}",True,5255,1,2,1428067637,1351368599,13103753,CC BY-SA 3.0,https://stackoverflow.com/questions/13103753/jmonkey-collision-detection,Jmonkey Collision Detection,1428067637.0,23597665.0,,,,,
2288,"['java', 'servlets', 'dependency-injection', 'guice', 'servlet-listeners']","{'account_id': 1251021, 'reputation': 14300, 'user_id': 1211429, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/77919a44ea0ce2b0bdec81c57155511b?s=256&d=identicon&r=PG', 'display_name': 'Joseph Victor Zammit', 'link': 'https://stackoverflow.com/users/1211429/joseph-victor-zammit'}",True,647,1,4,1427874986,1349382579,12735376,CC BY-SA 3.0,https://stackoverflow.com/questions/12735376/httpsessionlistener-in-google-guice-web-application,HttpSessionListener in Google Guice web application,,,,,,,
2289,"['java', 'jakarta-ee', 'apache-poi']","{'account_id': 1875498, 'reputation': 235, 'user_id': 1696800, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/1fcb3f872c496987753ffdd9f46481c7?s=256&d=identicon&r=PG', 'display_name': 'Olzhas', 'link': 'https://stackoverflow.com/users/1696800/olzhas'}",True,27251,5,3,1427873323,1351073010,13046953,CC BY-SA 3.0,https://stackoverflow.com/questions/13046953/exception-while-reading-excel-file-with-apache-poi,exception while reading Excel file with apache poi,1351073045.0,13047044.0,,,,,
2290,"['java', 'code-complexity']","{'account_id': 1717955, 'reputation': 2410, 'user_id': 1574637, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b30da618a502d63ba0ae4736799ad0ef?s=256&d=identicon&r=PG', 'display_name': 'Corey Scott', 'link': 'https://stackoverflow.com/users/1574637/corey-scott'}",True,23433,2,6,1427780962,1349756249,12792736,CC BY-SA 3.0,https://stackoverflow.com/questions/12792736/how-do-i-reduce-the-cyclomatic-complexity-of-the-following-code,How do I reduce the &quot;Cyclomatic Complexity&quot; of the following code,,12792832.0,,,,,
2291,"['java', 'arguments']","{'account_id': 1420367, 'reputation': 141, 'user_id': 1728734, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/7782abc891a7117213e02d0f6f67b1d3?s=256&d=identicon&r=PG', 'display_name': 'user3921', 'link': 'https://stackoverflow.com/users/1728734/user3921'}",True,25527,8,6,1427648763,1349698025,12781421,CC BY-SA 3.0,https://stackoverflow.com/questions/12781421/basic-beginners-in-java-what-does-arguments-mean-in-java,Basic beginners in Java: what does &#39;arguments&#39; mean in Java,1349698158.0,12781459.0,,,,,
2292,"['java', 'bluetooth', 'bluecove']","{'account_id': 1357275, 'reputation': 8496, 'user_id': 1295422, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/9YOhf.png?s=256&g=1', 'display_name': 'Manitoba', 'link': 'https://stackoverflow.com/users/1295422/manitoba'}",True,7191,3,3,1427564188,1351073333,13047048,CC BY-SA 3.0,https://stackoverflow.com/questions/13047048/java-bluetooth-api-bluecove-issue,Java - Bluetooth API Bluecove Issue,,14276093.0,,,,,
2293,"['java', 'hibernate', 'jackson']","{'account_id': 1936988, 'reputation': 81, 'user_id': 1744206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eea8e27cffef9a9397459898280f1ef7?s=256&d=identicon&r=PG', 'display_name': 'user1744206', 'link': 'https://stackoverflow.com/users/1744206/user1744206'}",True,3609,2,7,1427499973,1350423324,12923803,CC BY-SA 3.0,https://stackoverflow.com/questions/12923803/deserialize-lazy-loading-in-hibernate-and-jackson,deserialize lazy loading in hibernate and jackson,,,,,,,
2294,"['java', 'android', 'eclipse', 'service']","{'account_id': 1948666, 'reputation': 21, 'user_id': 1753261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4292b62d78ae45e72388c97d6b776f3?s=256&d=identicon&r=PG', 'display_name': 'user1753261', 'link': 'https://stackoverflow.com/users/1753261/user1753261'}",False,710,1,1,1427459385,1350481128,12935646,CC BY-SA 3.0,https://stackoverflow.com/questions/12935646/app-crashes-on-service-start,App crashes on service start,1351619884.0,,,,,,
2295,"['java', 'ssl', 'provider', 'legacy']","{'account_id': 1995956, 'reputation': 101, 'user_id': 1788933, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8204162b0d6ce84bbe4dba36ade56a9c?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/1788933/dan'}",True,27560,3,10,1427371856,1351695490,13160829,CC BY-SA 3.0,https://stackoverflow.com/questions/13160829/legacy-java-code-use-of-com-sun-net-ssl-internal-ssl-provider,Legacy Java code use of com.sun.net.ssl.internal.ssl.Provider(),1351697506.0,,,,,,
2296,"['java', 'html', 'gwt', 'panel']","{'account_id': 1192851, 'reputation': 3540, 'user_id': 1165251, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/28349ec7345e8736d64985993c4a753e?s=256&d=identicon&r=PG', 'display_name': 'mica', 'link': 'https://stackoverflow.com/users/1165251/mica'}",True,1155,3,0,1427365719,1350770493,12993095,CC BY-SA 3.0,https://stackoverflow.com/questions/12993095/how-to-change-the-html-of-a-htmlpanel,How to change the html of a HTMLPanel,,12993557.0,,,,,
2297,"['java', 'eclipse']","{'account_id': 32837, 'reputation': 16274, 'user_id': 91403, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/r1GHF.jpg?s=256&g=1', 'display_name': 'Renato Gama', 'link': 'https://stackoverflow.com/users/91403/renato-gama'}",True,15916,2,11,1427363775,1349872447,12819465,CC BY-SA 3.0,https://stackoverflow.com/questions/12819465/in-which-file-eclipse-deployment-assembly-configurations-are-at,In which file eclipse &quot;deployment assembly&quot; configurations are at?,,12820402.0,,,,,
2298,"['java', 'google-app-engine', 'objectify']","{'account_id': 412334, 'reputation': 32290, 'user_id': 785349, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/OuJeX.jpg?s=256&g=1', 'display_name': 'quarks', 'link': 'https://stackoverflow.com/users/785349/quarks'}",True,1670,1,4,1427295481,1350118783,12871579,CC BY-SA 3.0,https://stackoverflow.com/questions/12871579/objectify-4-filter-not-working,Objectify 4 Filter not working,1350222580.0,12893421.0,,,,,
2299,['java'],"{'account_id': 1257911, 'reputation': 53, 'user_id': 1216971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84798c212a9796c0189a3c98883b698e?s=256&d=identicon&r=PG', 'display_name': 'Monty', 'link': 'https://stackoverflow.com/users/1216971/monty'}",True,22464,4,1,1427267783,1349962152,12840690,CC BY-SA 3.0,https://stackoverflow.com/questions/12840690/how-to-uninstall-newer-version-of-java-and-install-older-version,How to uninstall newer version of java and install older version?,1349962498.0,,,,,,
2300,"['java', 'inheritance', 'interface', 'casting', 'polymorphism']","{'account_id': 1825900, 'reputation': 958, 'user_id': 1658717, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/91e9b3b30cbd890896cec2455d50d734?s=256&d=identicon&r=PG', 'display_name': 'ZAX', 'link': 'https://stackoverflow.com/users/1658717/zax'}",True,8917,4,4,1427258344,1349151930,12684528,CC BY-SA 3.0,https://stackoverflow.com/questions/12684528/java-array-of-different-objects-that-have-the-same-methods,Java - array of different objects that have the same method(s),1349158791.0,12684564.0,,,,,
2301,"['java', 'eclipse']","{'account_id': 1135972, 'reputation': 983, 'user_id': 1121031, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/2587ab374160ab9fd468eeee29c02635?s=256&d=identicon&r=PG', 'display_name': 'Ran', 'link': 'https://stackoverflow.com/users/1121031/ran'}",True,5332,5,4,1427222794,1349792873,12802270,CC BY-SA 3.0,https://stackoverflow.com/questions/12802270/program-execution-in-eclipse-is-very-slow-when-compared-to-command-prompt,Program execution in Eclipse is very slow when compared to command prompt,1349829625.0,12802593.0,,,,,
2302,"['java', 'autoboxing']","{'account_id': 1248152, 'reputation': 582, 'user_id': 1209166, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/668417ee9fd6f890e09347e99bcda6a9?s=256&d=identicon&r=PG', 'display_name': 'poroszd', 'link': 'https://stackoverflow.com/users/1209166/poroszd'}",True,665,2,8,1427207419,1349727604,12788865,CC BY-SA 3.0,https://stackoverflow.com/questions/12788865/unwanted-autoboxing-magic-on-numbers,Unwanted autoboxing magic on Numbers,1427207419.0,12789216.0,,,,,
2303,"['java', 'android', 'listview', 'listitem']","{'account_id': 1471321, 'reputation': 241, 'user_id': 1382837, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6e1cd7ff5fcc791f9d588e9651247af5?s=256&d=identicon&r=PG', 'display_name': 'daryl', 'link': 'https://stackoverflow.com/users/1382837/daryl'}",True,24921,2,13,1427139321,1349709870,12784695,CC BY-SA 3.0,https://stackoverflow.com/questions/12784695/creating-a-listview-with-custom-list-items-programmatically-in-android-no-xml,Creating a ListView with custom list items programmatically in Android - no xml list item layout,1349746449.0,12795518.0,,,,,
2304,"['java', 'collections', 'comparator']","{'account_id': 1136549, 'reputation': 18408, 'user_id': 1197249, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/1bd14b525fbc9b28f6ff37248ddc9074?s=256&d=identicon&r=PG', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/1197249/jim'}",True,6036,5,5,1427106309,1349342240,12724051,CC BY-SA 3.0,https://stackoverflow.com/questions/12724051/comparator-best-practice,Comparator best practice,1349344605.0,12724145.0,,,,,
2305,"['java', 'xml', 'xsd', 'ontology', 'owl']","{'account_id': 1492251, 'reputation': 1854, 'user_id': 1399080, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/3grPE.jpg?s=256&g=1', 'display_name': 'Priyatham51', 'link': 'https://stackoverflow.com/users/1399080/priyatham51'}",True,1282,2,1,1427057909,1350098639,12869654,CC BY-SA 3.0,https://stackoverflow.com/questions/12869654/convert-owl-class-to-java-class-or-xml,Convert Owl class to java class or xml,1350098739.0,12869682.0,,,,,
2306,"['java', 'android', 'servlets', 'android-sdk-2.3']","{'account_id': 1313894, 'reputation': 25250, 'user_id': 1261266, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/ObH7b.jpg?s=256&g=1', 'display_name': 'Piyush Agarwal', 'link': 'https://stackoverflow.com/users/1261266/piyush-agarwal'}",True,893,1,2,1427002573,1350496175,12940287,CC BY-SA 3.0,https://stackoverflow.com/questions/12940287/create-apk-file-on-run-time-by-filling-html-page-fields,Create apk file on run time by filling html page fields,,12940496.0,,,,,
2307,"['java', 'android', 'android-viewpager']","{'account_id': 424844, 'reputation': 2143, 'user_id': 805065, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/9c6f1a0d69b28a02e6cbc5dc8f3fd34a?s=256&d=identicon&r=PG', 'display_name': 'Kgrover', 'link': 'https://stackoverflow.com/users/805065/kgrover'}",True,3256,3,3,1426873867,1349847997,12812704,CC BY-SA 3.0,https://stackoverflow.com/questions/12812704/viewpager-gridview-onitemclick,ViewPager + GridView onItemClick,,,,,,,
2308,"['java', 'eclipse', 'eclipse-pdt', 'eclipse-juno']","{'account_id': 397501, 'reputation': 259, 'user_id': 761658, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/125f1cc5a828c8cebb96c8e1e5835cfb?s=256&d=identicon&r=PG', 'display_name': 'seagoj', 'link': 'https://stackoverflow.com/users/761658/seagoj'}",True,12549,13,6,1426714242,1351180598,13072532,CC BY-SA 3.0,https://stackoverflow.com/questions/13072532/slowness-in-eclipse-juno-4-2,Slowness in Eclipse Juno (4.2),1353079644.0,13072719.0,,,,,
2309,"['java', 'json', 'jackson']","{'account_id': 1161592, 'reputation': 1816, 'user_id': 1140983, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/RvKcI.jpg?s=256&g=1', 'display_name': 'Willy', 'link': 'https://stackoverflow.com/users/1140983/willy'}",True,6105,1,2,1426690014,1351062192,13044314,CC BY-SA 3.0,https://stackoverflow.com/questions/13044314/find-a-better-way-to-convert-map-to-json-using-jackson-when-some-values-are-alre,Find a better way to convert map to json using jackson when some values are already known as json strings,1426690014.0,13044924.0,,,,,
2310,['java'],"{'account_id': 1617670, 'reputation': 203, 'user_id': 1494897, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/12e94862a1b88334be1dfc5b019a6deb?s=256&d=identicon&r=PG', 'display_name': 'Jsn0605', 'link': 'https://stackoverflow.com/users/1494897/jsn0605'}",True,44054,3,5,1426446682,1351017085,13036907,,https://stackoverflow.com/questions/13036907/java-subtract-two-dates-in-this-format,Java subtract two dates in this format,1495540511.0,13037580.0,,1351085580.0,exact duplicate,,
2311,"['java', 'memory-management', 'jvm']","{'account_id': 1467185, 'reputation': 63, 'user_id': 1379721, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/GP7VG.jpg?s=256&g=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/1379721/paul'}",True,632,1,2,1426335280,1349286700,12714064,CC BY-SA 3.0,https://stackoverflow.com/questions/12714064/hotspot-jvm-array-allocation,Hotspot JVM array allocation,1495542127.0,14071074.0,,,,,
2312,"['java', 'javacv']","{'account_id': 1745092, 'reputation': 221, 'user_id': 1595507, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/1eb969728af69d0479bd5a294f6e677c?s=256&d=identicon&r=PG', 'display_name': 'LkDev', 'link': 'https://stackoverflow.com/users/1595507/lkdev'}",True,9933,2,1,1426334160,1350625625,12968082,CC BY-SA 3.0,https://stackoverflow.com/questions/12968082/what-is-the-meaning-of-four-parameters-of-cvscalar-constructor-in-javacv,What is the meaning of four parameters of cvScalar constructor in javacv?,1350626037.0,12968187.0,,,,,
2313,"['java', 'playframework', 'playframework-2.0', 'functional-testing']","{'account_id': 115424, 'reputation': 945, 'user_id': 303106, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9931c23eef3760b8c2fe85828d3ef24f?s=256&d=identicon&r=PG', 'display_name': 'Ravish Bhagdev', 'link': 'https://stackoverflow.com/users/303106/ravish-bhagdev'}",True,2793,1,7,1426219968,1350637851,12970953,CC BY-SA 3.0,https://stackoverflow.com/questions/12970953/how-do-i-test-multipart-form-data-requests-for-file-uploads-in-play-framework-2,How do I test multipart form data requests for file uploads in Play Framework 2.0 using Java?,,,,,,,
2314,"['java', 'keyboard', 'key', 'keyboard-events', 'jcreator']","{'account_id': 1832695, 'reputation': 177, 'user_id': 1663737, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/ebd2d6bf46ad9582b83f273cc779a616?s=256&d=identicon&r=PG', 'display_name': 'Nathan Chan', 'link': 'https://stackoverflow.com/users/1663737/nathan-chan'}",True,2827,1,4,1426099947,1350929554,13017209,,https://stackoverflow.com/questions/13017209/check-a-keys-state-without-keypressed-released-events,Check a key&#39;s state without keyPressed/Released events,,,,1350947466.0,too localized,,
2315,"['java', 'swing', 'jlabel', 'jtextfield']","{'user_type': 'does_not_exist', 'display_name': 'user1766728'}",True,58521,4,4,1426082169,1350949930,13021683,CC BY-SA 3.0,https://stackoverflow.com/questions/13021683/adding-a-label-for-a-jtextfield,Adding a label for a JTextField,1350955876.0,13021731.0,,,,,
2316,"['java', 'itext']","{'account_id': 254288, 'reputation': 878, 'user_id': 533576, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/4a2a8554cf2d19385a54ac85f699b43c?s=256&d=identicon&r=PG', 'display_name': 'Batman', 'link': 'https://stackoverflow.com/users/533576/batman'}",True,15064,3,4,1426003790,1349773781,12796525,CC BY-SA 3.0,https://stackoverflow.com/questions/12796525/add-a-pdfptable-to-bottom-of-page-in-itext,Add a PDFPTable to bottom of page in iText,,12812928.0,,,,,
2317,"['java', 'hibernate', 'db2', 'export']","{'account_id': 1908932, 'reputation': 314, 'user_id': 1723250, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/34be1df6055b0332c8f80d86be5b514c?s=256&d=identicon&r=PG', 'display_name': 'Nils', 'link': 'https://stackoverflow.com/users/1723250/nils'}",True,3784,2,1,1426001377,1350041851,12858227,CC BY-SA 3.0,https://stackoverflow.com/questions/12858227/export-large-data-from-db-to-csv,Export large data from DB to CSV,,12858286.0,,,,,
2318,"['java', 'bitmap', 'file-io']","{'account_id': 1617832, 'reputation': 14099, 'user_id': 1495015, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/966f39aaa4a9ef3dbc58b827452368a8?s=256&d=identicon&r=PG', 'display_name': 'letter Q', 'link': 'https://stackoverflow.com/users/1495015/letter-q'}",True,11962,2,3,1425981335,1351438159,13110159,CC BY-SA 3.0,https://stackoverflow.com/questions/13110159/reading-and-storing-a-bmp-file-in-java,reading and storing a .bmp file in java,1425981335.0,13110181.0,,,,,
2319,"['java', 'android', 'class', 'abstract-class']","{'account_id': 1890688, 'reputation': 301, 'user_id': 1708857, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5531142ecf326afc2d695f1efb45130e?s=256&d=identicon&r=PG', 'display_name': 'natrollus', 'link': 'https://stackoverflow.com/users/1708857/natrollus'}",True,7748,1,2,1425940817,1350169785,12877826,CC BY-SA 3.0,https://stackoverflow.com/questions/12877826/android-can-we-extends-onclicklistener-another-class,Android - Can we extends OnClickListener another Class?,1425940817.0,12877853.0,,,,,
2320,"['java', 'io']","{'account_id': 25344, 'reputation': 20390, 'user_id': 65120, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ac81051f3e74f6bf8ff6a4e60c47adf6?s=256&d=identicon&r=PG', 'display_name': 'xdevel2000', 'link': 'https://stackoverflow.com/users/65120/xdevel2000'}",False,178,1,0,1425583856,1349698087,12781438,CC BY-SA 3.0,https://stackoverflow.com/questions/12781438/java-io-buffer-navigation,Java IO buffer navigation,,,,,,,
2321,"['java', 'math']","{'account_id': 1942600, 'reputation': 1435, 'user_id': 1748442, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/1f7641b05e025e7623072983e78053bc?s=256&d=identicon&r=PG', 'display_name': 'Jessica M.', 'link': 'https://stackoverflow.com/users/1748442/jessica-m'}",True,8025,7,1,1425574849,1351468047,13114228,CC BY-SA 3.0,https://stackoverflow.com/questions/13114228/quadratic-formula,Quadratic formula,,13114276.0,,,,,
2322,"['java', 'highcharts', 'wicket']","{'account_id': 1197524, 'reputation': 725, 'user_id': 1168920, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/13ad75c27330db13335a37e353fb2903?s=256&d=identicon&r=PG', 'display_name': 'hello-klol', 'link': 'https://stackoverflow.com/users/1168920/hello-klol'}",True,673,1,1,1425556404,1349268556,12708869,CC BY-SA 3.0,https://stackoverflow.com/questions/12708869/how-to-put-two-y-axis-on-a-wicketcharts-highcharts-chart-in-java,How to put two y-axis on a wicketcharts-highcharts chart in Java,1425556404.0,12725532.0,,,,,
2323,"['java', 'android', 'wifi']","{'account_id': 1969331, 'reputation': 2252, 'user_id': 1768737, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f6c5d404c916367b21e31a9306de2146?s=256&d=identicon&r=PG&f=1', 'display_name': 'hcarrasko', 'link': 'https://stackoverflow.com/users/1768737/hcarrasko'}",True,431,1,0,1425523952,1351286611,13094631,CC BY-SA 3.0,https://stackoverflow.com/questions/13094631/how-can-i-get-all-applications-that-have-the-internet-permission-in-android-appl,How can I get all applications that have the internet permission in Android Applications?,1397094283.0,13094685.0,,,,,
