,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date,migrated_from
2082,"['java', 'inputstream']","{'account_id': 365724, 'reputation': 22430, 'user_id': 710818, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/07d584c67aedce37d004f2eafa5f08fa?s=256&d=identicon&r=PG', 'display_name': 'user710818', 'link': 'https://stackoverflow.com/users/710818/user710818'}",True,31216,2,52,1432767171,1330793346,1432767171.0,9547843,CC BY-SA 3.0,https://stackoverflow.com/questions/9547843/do-i-need-to-close-an-inputstream-in-java,Do I need to close an InputStream in Java?,9547865.0,,,,,
2083,"['java', 'apache-commons-beanutils']","{'account_id': 460380, 'reputation': 2395, 'user_id': 861423, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/28ec7013c3d5b5cbd9633d12c1407eff?s=256&d=identicon&r=PG', 'display_name': 'Alexey Grigorev', 'link': 'https://stackoverflow.com/users/861423/alexey-grigorev'}",True,1112,1,6,1432753157,1331630455,1432753157.0,9681256,CC BY-SA 3.0,https://stackoverflow.com/questions/9681256/generic-equivalent-to-beancomparator-from-commons-beanutils,Generic equivalent to BeanComparator from Commons BeanUtils,24127027.0,,,,,
2084,"['java', 'android', 'bouncycastle']","{'account_id': 1159141, 'reputation': 11993, 'user_id': 1139023, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/7e720df07b8a3ef623cf6a7587f21ab8?s=256&d=identicon&r=PG', 'display_name': 'Ashwin', 'link': 'https://stackoverflow.com/users/1139023/ashwin'}",True,11496,2,1,1432663750,1331518640,1331541886.0,9660967,CC BY-SA 3.0,https://stackoverflow.com/questions/9660967/bouncy-castle-no-such-provider-exception,Bouncy castle no such provider exception,9661778.0,,,,,
2085,"['java', 'swing', 'jdialog', 'joptionpane']","{'account_id': 1291008, 'reputation': 27, 'user_id': 1243116, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7efafeb487720abb36cac1d3e9dc12c7?s=256&d=identicon&r=PG', 'display_name': 'r.h', 'link': 'https://stackoverflow.com/users/1243116/r-h'}",True,3074,4,2,1432525937,1330701667,1330705221.0,9535748,CC BY-SA 3.0,https://stackoverflow.com/questions/9535748/showoptiondialog-buttons-on-separate-lines,showOptionDialog buttons on separate lines,9536113.0,,,,,
2086,"['java', 'graph', 'depth-first-search', 'breadth-first-search']","{'account_id': 1312410, 'reputation': 27, 'user_id': 1260151, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5719de7029b525282b50dbb56ee51ff5?s=256&d=identicon&r=PG', 'display_name': 'The Doctor', 'link': 'https://stackoverflow.com/users/1260151/the-doctor'}",True,13058,3,1,1432483738,1331325248,1432476895.0,9640603,CC BY-SA 3.0,https://stackoverflow.com/questions/9640603/breadth-first-and-depth-first-search-algorithms-in-a-5x5-grid-of-numbers,Breadth-first and depth-first search algorithms in a 5x5 grid of numbers,,,,,,
2087,"['java', 'parallel-processing']","{'account_id': 1039258, 'reputation': 15, 'user_id': 1045695, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4200e0a165b6b0c58bf098a6fab8bc7?s=256&d=identicon&r=PG', 'display_name': 'user1045695', 'link': 'https://stackoverflow.com/users/1045695/user1045695'}",True,220,1,0,1432308394,1332847561,,9888675,CC BY-SA 3.0,https://stackoverflow.com/questions/9888675/loop-parallelism-in-java,Loop parallelism in java,9888807.0,,,,,
2088,"['java', 'opengl', 'jogl']","{'account_id': 1210029, 'reputation': 299, 'user_id': 1178770, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/ff4c8e5c6b00c21cc80310c41fd526d9?s=256&d=identicon&r=PG', 'display_name': 'Alex Encore', 'link': 'https://stackoverflow.com/users/1178770/alex-encore'}",True,2989,2,1,1432273748,1331735377,1348782063.0,9703888,CC BY-SA 3.0,https://stackoverflow.com/questions/9703888/how-to-create-a-spiral-of-squares-in-opengl-java,How to create a spiral of squares in OpenGL? (JAVA),,,,,,
2089,"['java', 'android', 'scripting']","{'account_id': 423167, 'reputation': 341, 'user_id': 802389, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/d3e29d3ee7d9fdf50bbaf6f7a03528d2?s=256&d=identicon&r=PG', 'display_name': 'Michael Wojcik', 'link': 'https://stackoverflow.com/users/802389/michael-wojcik'}",True,3131,3,12,1432131321,1330845859,,9553137,CC BY-SA 3.0,https://stackoverflow.com/questions/9553137/is-there-a-scripting-language-i-can-embed-into-my-java-app-on-android,Is there a scripting language I can embed into my Java app on android,,,,,,
2090,"['java', 'eclipse', 'eclipse-plugin']","{'account_id': 1326149, 'reputation': 21, 'user_id': 1270909, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1cb70baa00f56620a97a1907b4480b6d?s=256&d=identicon&r=PG', 'display_name': 'Zhang YiJun', 'link': 'https://stackoverflow.com/users/1270909/zhang-yijun'}",True,230,1,2,1431934962,1331800443,,9716215,CC BY-SA 3.0,https://stackoverflow.com/questions/9716215/how-eclipse-implements-its-quick-fix-feature,How Eclipse implements its Quick Fix feature,,,,,,
2091,"['java', 'osgi', 'pax-exam', 'pax']","{'account_id': 68204, 'reputation': 7476, 'user_id': 199148, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/e72dd22059b36d67f70a4913b8c85e52?s=256&d=identicon&r=PG', 'display_name': 'Kartoch', 'link': 'https://stackoverflow.com/users/199148/kartoch'}",True,1651,2,3,1431900198,1332497941,1431900198.0,9837474,CC BY-SA 3.0,https://stackoverflow.com/questions/9837474/bundlecontext-is-null-in-unit-tests-using-pax-exam,BundleContext is null in unit tests using pax-exam,9837901.0,,,,,
2092,"['java', 'windows', 'audio', 'javasound']","{'account_id': 1207249, 'reputation': 265, 'user_id': 1176587, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c1211da881e054160a85a3a1b5de7500?s=256&d=identicon&r=PG', 'display_name': 'tb96', 'link': 'https://stackoverflow.com/users/1176587/tb96'}",True,1817,1,0,1431753480,1331239355,1431753403.0,9624634,CC BY-SA 3.0,https://stackoverflow.com/questions/9624634/how-to-make-audio-input-device-from-java-application,How to make audio input device from java application,9624845.0,,,,,
2093,"['java', 'hibernate']","{'account_id': 1194660, 'reputation': 2721, 'user_id': 1166635, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/060adccf812316dfdedbbf8e396b6e34?s=256&d=identicon&r=PG', 'display_name': 'user1166635', 'link': 'https://stackoverflow.com/users/1166635/user1166635'}",True,36498,4,4,1431720619,1330773523,,9545693,CC BY-SA 3.0,https://stackoverflow.com/questions/9545693/how-to-fix-error-with-my-first-hibernate-project,How to fix error with my first Hibernate project?,9545713.0,,,,,
2094,"['java', 'guava']","{'account_id': 151201, 'reputation': 14843, 'user_id': 364914, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/4f0dbc5e7a9e1796e2a2005b9170e8b6?s=256&d=identicon&r=PG', 'display_name': 'KJW', 'link': 'https://stackoverflow.com/users/364914/kjw'}",True,12089,4,6,1431584054,1332050624,1431584054.0,9756399,CC BY-SA 3.0,https://stackoverflow.com/questions/9756399/how-to-iterate-over-multimap-in-insertion-order,How to iterate over Multimap in insertion order?,9758806.0,,,,,
2095,"['java', 'generics', 'java-7']","{'account_id': 440158, 'reputation': 315374, 'user_id': 829571, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/zflGZ.png?s=256&g=1', 'display_name': 'assylias', 'link': 'https://stackoverflow.com/users/829571/assylias'}",True,3555,4,12,1431346059,1332173625,1332174568.0,9773733,CC BY-SA 3.0,https://stackoverflow.com/questions/9773733/double-brace-initialisation-anonymous-inner-class-with-diamond-operator,Double brace initialisation (anonymous inner class) with diamond operator,9773812.0,,,,,
2096,"['java', 'maven', 'jersey', 'grizzly']","{'account_id': 164943, 'reputation': 2941, 'user_id': 388038, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/05cfb2b829ec577360f6d31e736120b1?s=256&d=identicon&r=PG', 'display_name': 'Andr&#233; Ricardo', 'link': 'https://stackoverflow.com/users/388038/andr%c3%a9-ricardo'}",True,10647,3,9,1431031273,1332248435,1332248899.0,9787265,CC BY-SA 3.0,https://stackoverflow.com/questions/9787265/grizzly-and-jersey-standalone-jar,Grizzly and Jersey standalone jar,9801894.0,,,,,
2097,"['java', 'interface', 'methods', 'upcasting']","{'account_id': 445596, 'reputation': 25907, 'user_id': 838151, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/22133e95e4e7e53874d6c1b20686230a?s=256&d=identicon&r=PG', 'display_name': 'ryandlf', 'link': 'https://stackoverflow.com/users/838151/ryandlf'}",True,4875,6,3,1431021890,1331879350,1331879877.0,9732910,CC BY-SA 3.0,https://stackoverflow.com/questions/9732910/use-methods-declared-in-implementation-that-are-not-defined-in-interface,Use methods declared in implementation that are not defined in interface,9732963.0,,,,,
2098,"['java', 'blackberry', 'java-me', 'map']","{'account_id': 905922, 'reputation': 13679, 'user_id': 940834, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/03ef5a0987f8e09322461dc059972624?s=256&d=identicon&r=PG', 'display_name': 'IAmGroot', 'link': 'https://stackoverflow.com/users/940834/iamgroot'}",True,377,1,0,1430909762,1332262731,,9791422,CC BY-SA 3.0,https://stackoverflow.com/questions/9791422/blackberry-map-field-is-blank,Blackberry Map Field is Blank?,9807934.0,,,,,
2099,"['java', 'sql', 'jdo', 'datanucleus', 'intercept']","{'account_id': 246686, 'reputation': 56224, 'user_id': 520957, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/bLCif.jpg?s=256&g=1', 'display_name': 'J&#233;r&#244;me Verstrynge', 'link': 'https://stackoverflow.com/users/520957/j%c3%a9r%c3%b4me-verstrynge'}",True,1553,2,1,1430907324,1331301542,,9635216,CC BY-SA 3.0,https://stackoverflow.com/questions/9635216/is-it-possible-to-intercept-all-datanucleus-jdo-sql-queries,Is it possible to intercept all DataNucleus&#39; JDO SQL queries?,9643424.0,,,,,
2100,"['java', 'eclipse', 'tfs', 'team-explorer-everywhere']","{'account_id': 29733, 'reputation': 2011, 'user_id': 80562, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/0a4e9e07e72aef4b1646501a7bfb270b?s=256&d=identicon&r=PG', 'display_name': 'Dime', 'link': 'https://stackoverflow.com/users/80562/dime'}",True,14296,4,6,1430852907,1332347409,,9808827,CC BY-SA 3.0,https://stackoverflow.com/questions/9808827/missing-project-in-the-java-build-path-projects-settings,Missing Project in the Java Build Path - Projects settings,9810615.0,,,,,
2101,"['java', 'shell', 'batch-file']","{'account_id': 1311677, 'reputation': 2507, 'user_id': 1259558, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/a2405b8a4ccec64b271274a16c7e0656?s=256&d=identicon&r=PG', 'display_name': 'Danny Gloudemans', 'link': 'https://stackoverflow.com/users/1259558/danny-gloudemans'}",True,5112,2,5,1430753644,1331304929,1331308142.0,9636114,CC BY-SA 3.0,https://stackoverflow.com/questions/9636114/getting-response-of-command-line-in-java,Getting response of command line in Java,9636296.0,,,,,
2102,"['java', 'scala', 'jvm', 'performance-testing']","{'account_id': 1128588, 'reputation': 7155, 'user_id': 1115220, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4b4da70bef68f9e309c46e2661d4eeb8?s=256&d=identicon&r=PG', 'display_name': 'JasonS', 'link': 'https://stackoverflow.com/users/1115220/jasons'}",True,5381,3,16,1430592961,1332307845,1375539348.0,9799085,CC BY-SA 3.0,https://stackoverflow.com/questions/9799085/scala-perf-why-is-this-scala-app-30x-slower-than-the-equivalent-java-app,Scala perf: Why is this Scala app 30x slower than the equivalent Java app?,9801180.0,,,,,
2103,"['java', 'shell', 'command', 'vi']","{'account_id': 32894, 'reputation': 297, 'user_id': 91598, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d51d042cc16baa23c9443e2299a04c2f?s=256&d=identicon&r=PG', 'display_name': 'Mark Laff', 'link': 'https://stackoverflow.com/users/91598/mark-laff'}",True,2185,3,5,1430410674,1331666859,,9690702,CC BY-SA 3.0,https://stackoverflow.com/questions/9690702/how-can-i-launch-vi-from-within-java-under-commons-exec,How can I launch VI from within Java under commons-exec?,,,,,,
2104,"['java', 'lwjgl']","{'account_id': 1042106, 'reputation': 1472, 'user_id': 1047930, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/8e952705722af31c6af734bcd54eaae3?s=256&d=identicon&r=PG', 'display_name': 'SpaceFace', 'link': 'https://stackoverflow.com/users/1047930/spaceface'}",True,997,2,0,1430344363,1331904078,,9738043,CC BY-SA 3.0,https://stackoverflow.com/questions/9738043/using-key-mouselisteners-on-lwjgl,Using Key/MouseListeners on LWJGL?,,,,,,
2105,"['java', 'spring', 'spring-batch']","{'account_id': 291952, 'reputation': 101, 'user_id': 594412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cec58f56053f245f13261d49d3311ea?s=256&d=identicon&r=PG', 'display_name': 'Vijay', 'link': 'https://stackoverflow.com/users/594412/vijay'}",True,3630,1,3,1430213581,1331100044,1345725126.0,9596566,CC BY-SA 3.0,https://stackoverflow.com/questions/9596566/spring-batch-questions,Spring Batch Questions,,,,,,
2106,"['java', 'html', 'jsf', 'printing', 'primefaces']","{'account_id': 136608, 'reputation': 971, 'user_id': 340225, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4dee7a92387ed097810ee2d1f9fae22f?s=256&d=identicon&r=PG', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/340225/eric'}",False,1311,1,0,1430207412,1331124407,1430207412.0,9601797,CC BY-SA 3.0,https://stackoverflow.com/questions/9601797/jsfprimefaces-3-1-printer-issue,jsf+primefaces 3.1 printer issue,,,,,,
2107,"['java', 'xpath', 'xsd']","{'account_id': 235146, 'reputation': 11462, 'user_id': 501767, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/e418768027351dc995f834bff9075c61?s=256&d=identicon&r=PG', 'display_name': 'Anand', 'link': 'https://stackoverflow.com/users/501767/anand'}",True,5748,4,3,1430198591,1330942879,,9564987,CC BY-SA 3.0,https://stackoverflow.com/questions/9564987/create-xpath-from-xsd-in-java,Create Xpath from XSD in Java,,,,,,
2108,"['java', 'maven', 'scribe']","{'account_id': 1089084, 'reputation': 81, 'user_id': 1084136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf474eaf666106879c2474b2d93cdd7c?s=256&d=identicon&r=PG', 'display_name': 'jeremy.ary', 'link': 'https://stackoverflow.com/users/1084136/jeremy-ary'}",True,2210,2,1,1430142502,1332008761,1332166707.0,9752607,CC BY-SA 3.0,https://stackoverflow.com/questions/9752607/maven-central-repo-does-not-reflect-latest-1-3-0-artifact-any-other-repos-i-can,"Maven central repo does not reflect latest 1.3.0 artifact, any other repos I can pull from?",9759231.0,,,,,
2109,"['java', 'spring', 'spring-mvc']","{'account_id': 67541, 'reputation': 59130, 'user_id': 197606, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/14da0a77145571d61cee03ac6bb0fb35?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/197606/ben'}",True,4903,2,2,1430088559,1331733435,1495540625.0,9703382,CC BY-SA 3.0,https://stackoverflow.com/questions/9703382/spring-mvc-avoiding-file-extension-in-url,Spring MVC: Avoiding file extension in URL,9713835.0,,,,,
2110,"['java', 'variables', 'scope', 'constants']","{'account_id': 340446, 'reputation': 177, 'user_id': 670472, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/9d78b7d7f352ef972811d19c8d3cb34b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nitin Garg', 'link': 'https://stackoverflow.com/users/670472/nitin-garg'}",True,5706,6,2,1429965080,1331718787,1429964091.0,9699524,CC BY-SA 3.0,https://stackoverflow.com/questions/9699524/do-final-constant-instance-non-static-variables-act-like-class-static-vari,Do final (constant) instance (non-static) variables act like class (static) variables?,,,,,,
2111,"['java', 'ant', 'console']","{'account_id': 1068421, 'reputation': 55, 'user_id': 1068306, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4b6262a22d820ec6266d240db78a85db?s=256&d=identicon&r=PG', 'display_name': 'Raimonds', 'link': 'https://stackoverflow.com/users/1068306/raimonds'}",True,785,2,2,1429868934,1333016157,,9923371,CC BY-SA 3.0,https://stackoverflow.com/questions/9923371/ant-java-class-output-redirect,"Ant, java class output redirect",,,,,,
2112,"['java', 'google-app-engine', 'wsdl', 'httpurlconnection', 'urlconnection']","{'account_id': 109969, 'reputation': 14483, 'user_id': 291180, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/Crlpe.png?s=256&g=1', 'display_name': 'Travis Webb', 'link': 'https://stackoverflow.com/users/291180/travis-webb'}",True,29183,4,18,1429863309,1333063048,1333066529.0,9934970,CC BY-SA 3.0,https://stackoverflow.com/questions/9934970/can-i-globally-set-the-timeout-of-http-connections,Can I globally set the timeout of HTTP connections?,10691959.0,,,,,
2113,"['java', 'out-of-memory']","{'account_id': 102965, 'reputation': 405696, 'user_id': 276052, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/UcrhR.jpg?s=256&g=1', 'display_name': 'aioobe', 'link': 'https://stackoverflow.com/users/276052/aioobe'}",True,265,2,1,1429602814,1330774596,1495541681.0,9545807,CC BY-SA 3.0,https://stackoverflow.com/questions/9545807/how-can-a-preallocated-outofmemoryerror-truthfully-implement-throwable-getstackt,How can a preallocated OutOfMemoryError truthfully implement Throwable.getStackTrace if thrown twice?,,,,,,
2114,"['java', 'predicate']","{'account_id': 395869, 'reputation': 5315, 'user_id': 759051, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/51bbf006002450d264a53bf1afc428a6?s=256&d=identicon&r=PG', 'display_name': 'Jeremy', 'link': 'https://stackoverflow.com/users/759051/jeremy'}",True,387,3,2,1429449119,1332898457,1429449119.0,9900024,CC BY-SA 3.0,https://stackoverflow.com/questions/9900024/java-associate-an-attribute-with-a-logical-preposition,Java - associate an attribute with a logical preposition,9900108.0,,,,,
2115,"['java', 'maven', 'netbeans']","{'account_id': 332828, 'reputation': 2347, 'user_id': 658346, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/a359f1e941b9651d284a7840edbe3228?s=256&d=identicon&r=PG', 'display_name': 'denys', 'link': 'https://stackoverflow.com/users/658346/denys'}",True,11059,5,14,1429304429,1331648966,1392024014.0,9686060,CC BY-SA 3.0,https://stackoverflow.com/questions/9686060/is-there-a-way-to-redirect-input-from-file-to-stdin-in-netbeans,Is there a way to redirect input from file to stdin in Netbeans?,14785801.0,,,,,
2116,"['java', 'excel', 'file-upload', 'apache-poi']","{'account_id': 1192174, 'reputation': 255, 'user_id': 1164683, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a5843af03e33149c0c4c4e3f7935d1ec?s=256&d=identicon&r=PG', 'display_name': 'Sweet Dream', 'link': 'https://stackoverflow.com/users/1164683/sweet-dream'}",True,19866,2,6,1429190821,1331705588,,9696836,CC BY-SA 3.0,https://stackoverflow.com/questions/9696836/excel-read-error-invalid-header-signature-how-to-resolve,Excel read error : Invalid header signature. How to resolve?,,,,,,
2117,"['java', 'ant', 'out-of-memory']","{'account_id': 119446, 'reputation': 23, 'user_id': 311141, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f43d5bf87d05fcdc7cbcf7f2876d00a?s=256&d=identicon&r=PG', 'display_name': 'noghead', 'link': 'https://stackoverflow.com/users/311141/noghead'}",False,324,1,0,1429101426,1331245788,,9626084,CC BY-SA 3.0,https://stackoverflow.com/questions/9626084/a-for-loop-that-is-looping-through-a-large-list-in-ant-is-causing-a-java-lang-ou,A for loop that is looping through a large list in ANT is causing a java.lang.OutOfMemoryError: unable to create new native thread,,,,,,
2118,"['java', 'stdin', 'readline']","{'account_id': 1311484, 'reputation': 45, 'user_id': 1259401, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8bf875f0553ed8da432e83c1e069a832?s=256&d=identicon&r=PG', 'display_name': 'user1259401', 'link': 'https://stackoverflow.com/users/1259401/user1259401'}",True,14647,2,2,1428883865,1331300696,1428883865.0,9635032,CC BY-SA 3.0,https://stackoverflow.com/questions/9635032/readline-returns-null-in-java,readline() returns null in Java,9635150.0,,,,,
2119,"['java', 'class', 'methods', 'overriding']","{'account_id': 558816, 'reputation': 4860, 'user_id': 921224, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/Swbsj.png?s=256&g=1', 'display_name': 'Troyseph', 'link': 'https://stackoverflow.com/users/921224/troyseph'}",True,118,3,1,1428669610,1331128661,1336584990.0,9602818,CC BY-SA 3.0,https://stackoverflow.com/questions/9602818/java-process-statements-which-are-within-an-overridden-method,Java: Process statements which are within an overridden method,9602854.0,,,,,
2120,"['java', 'yahoo-finance']","{'account_id': 1099215, 'reputation': 1297, 'user_id': 1092042, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7e9f47273604203d8fced24f13105944?s=256&d=identicon&r=PG', 'display_name': 'user1092042', 'link': 'https://stackoverflow.com/users/1092042/user1092042'}",False,469,2,1,1428604190,1331729693,,9702375,CC BY-SA 3.0,https://stackoverflow.com/questions/9702375/using-yahoo-finance,Using Yahoo finance,,,,,,
2121,"['java', 'spring', 'spring-transactions']","{'account_id': 925888, 'reputation': 1337, 'user_id': 956686, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/bc9157f193e2d79b3306847a6b4a8eb4?s=256&d=identicon&r=PG', 'display_name': 'Zuned Ahmed', 'link': 'https://stackoverflow.com/users/956686/zuned-ahmed'}",True,2414,2,0,1428581353,1332157719,1428581353.0,9769594,CC BY-SA 3.0,https://stackoverflow.com/questions/9769594/spring-transaction-chaining,Spring Transaction Chaining,9782842.0,,,,,
2122,"['java', 'jsp', 'servlets', 'jdbc']","{'account_id': 1284429, 'reputation': 591, 'user_id': 1237811, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/6bfd0426e2087e547b946d254a03d9e1?s=256&d=identicon&r=PG', 'display_name': 'Muhammad', 'link': 'https://stackoverflow.com/users/1237811/muhammad'}",True,12473,2,0,1428558333,1331052174,,9588034,CC BY-SA 3.0,https://stackoverflow.com/questions/9588034/dbutils-using-resultsethandler,DBUtils - using ResultSetHandler,9588508.0,,,,,
2123,"['java', 'android', 'task']","{'account_id': 1352639, 'reputation': 13, 'user_id': 1291793, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15735aaf1929c3c633bb834b4c9913cd?s=256&d=identicon&r=PG', 'display_name': 'Matt Thornton', 'link': 'https://stackoverflow.com/users/1291793/matt-thornton'}",True,4055,3,1,1428483597,1332709461,1332714194.0,9864045,CC BY-SA 3.0,https://stackoverflow.com/questions/9864045/get-the-application-icons-for-currently-running-tasks-in-android,Get the application icons for currently running tasks in android,9864146.0,,,,,
2124,"['java', 'gwt', 'gwt-rpc', 'gwt2']","{'account_id': 409244, 'reputation': 1143, 'user_id': 780393, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/b9272ed1c4cf35d3d0b7ffaa920c8398?s=256&d=identicon&r=PG', 'display_name': 'GameBuilder', 'link': 'https://stackoverflow.com/users/780393/gamebuilder'}",True,4260,2,0,1428454114,1332335301,1332348959.0,9805262,CC BY-SA 3.0,https://stackoverflow.com/questions/9805262/incompatibleremoteserviceexception-while-using-rpc-in-gwt,IncompatibleRemoteServiceException while using RPC in GWT,9805476.0,,,,,
2125,"['java', 'recursion', 'binary-tree']","{'account_id': 493388, 'reputation': 366, 'user_id': 1033117, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/09b6db6faca5c4aca5560e54dc77f5ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyle', 'link': 'https://stackoverflow.com/users/1033117/kyle'}",True,8394,4,4,1428128863,1332818424,1332820773.0,9882950,CC BY-SA 3.0,https://stackoverflow.com/questions/9882950/using-a-recursive-method-to-find-the-smallest-element-in-a-subtree-given-the-roo,Using a recursive method to find the smallest element in a subtree given the root: what am I doing wrong here?,9884241.0,,,,,
2126,"['java', 'tdd', 'fizzbuzz']","{'account_id': 18858, 'reputation': 17276, 'user_id': 43662, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/g27U9.jpg?s=256&g=1', 'display_name': 'seanhodges', 'link': 'https://stackoverflow.com/users/43662/seanhodges'}",True,5728,3,8,1428082985,1331038297,1331044989.0,9584065,,https://stackoverflow.com/questions/9584065/ways-to-improve-my-fizzbuzz-solution-for-a-tdd-role,Ways to improve my FizzBuzz solution for a TDD role?,9584493.0,1331073833.0,not constructive,,,
2127,"['java', 'swing', 'jtable', 'jframe', 'miglayout']","{'account_id': 297070, 'reputation': 2138, 'user_id': 602385, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1182c28b875c3fd7c44f272af1261e31?s=256&d=identicon&r=PG', 'display_name': 'vedran', 'link': 'https://stackoverflow.com/users/602385/vedran'}",True,2335,3,3,1427806497,1332156793,1427806497.0,9769396,CC BY-SA 3.0,https://stackoverflow.com/questions/9769396/jtable-not-showing-column-titles,JTable not showing column titles,9769556.0,,,,,
2128,"['java', 'jaxb', 'jax-rs']","{'account_id': 118838, 'reputation': 1431, 'user_id': 310145, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/103370562ee467f47f07512091e2db00?s=256&d=identicon&r=PG', 'display_name': 'hypno7oad', 'link': 'https://stackoverflow.com/users/310145/hypno7oad'}",True,6312,1,6,1427789421,1331092237,1495540780.0,9595561,CC BY-SA 3.0,https://stackoverflow.com/questions/9595561/jaxb-or-jax-rs-is-wrapping-numbers-in-my-json-responses-with-quotes-turning-the,"JAXB or JAX-RS is wrapping numbers in my JSON responses with quotes, turning them into strings. Why this is the default behavior, and how to fix it?",9603130.0,,,,,
2129,"['java', 'jaxb']","{'account_id': 1340876, 'reputation': 167, 'user_id': 1282545, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f25ee0794a95e26ad952044f92c3720f?s=256&d=identicon&r=PG', 'display_name': 'user1282545', 'link': 'https://stackoverflow.com/users/1282545/user1282545'}",True,2697,1,2,1427723189,1332307829,1427723189.0,9799081,CC BY-SA 3.0,https://stackoverflow.com/questions/9799081/jaxb-element-mapping,JAXB Element mapping,9802552.0,,,,,
