,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
2005,"['java', 'android', 'audio', 'notifications', 'android-notifications']","{'account_id': 1274628, 'reputation': 5338, 'user_id': 1230123, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/DqyW3.png?s=256&g=1', 'display_name': 'Hesham Saeed', 'link': 'https://stackoverflow.com/users/1230123/hesham-saeed'}",True,980,1,4,1442723975,1346185864,12167096,CC BY-SA 3.0,https://stackoverflow.com/questions/12167096/list-all-the-available-notifications-ringtones-in-android,List all the available Notifications Ringtones in Android,12167168.0,1442723975.0,,,,,,
2006,"['java', 'android', 'google-maps', 'android-mapview', 'kml']","{'account_id': 1274628, 'reputation': 5338, 'user_id': 1230123, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/DqyW3.png?s=256&g=1', 'display_name': 'Hesham Saeed', 'link': 'https://stackoverflow.com/users/1230123/hesham-saeed'}",True,40625,1,26,1442723804,1343754001,11745314,,https://stackoverflow.com/questions/11745314/why-retrieving-google-directions-for-android-using-kml-data-is-not-working-anymo,Why retrieving Google Directions for Android using KML data is not working anymore?,11745316.0,1495540046.0,1343755090.0,exact duplicate,,,,
2007,"['java', 'android', 'eclipse', 'windows-7']","{'account_id': 1677065, 'reputation': 1019, 'user_id': 1542333, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/9401a9af9947e759c2146fcf10175d4e?s=256&d=identicon&r=PG', 'display_name': 'Alfred James', 'link': 'https://stackoverflow.com/users/1542333/alfred-james'}",True,6215,6,1,1442652757,1346240577,12177143,CC BY-SA 3.0,https://stackoverflow.com/questions/12177143/eclipse-not-importing-android-projects,Eclipse not importing Android projects,12177218.0,,,,,,,
2008,"['java', 'audio', 'blackberry']","{'account_id': 1289319, 'reputation': 217, 'user_id': 1241719, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c625d8b94a30835dc139214f85096dda?s=256&d=identicon&r=PG', 'display_name': 'Parth', 'link': 'https://stackoverflow.com/users/1241719/parth'}",False,376,1,2,1442646083,1346217799,12171363,CC BY-SA 3.0,https://stackoverflow.com/questions/12171363/sound-profile-change-volume-change-listener-in-blackberry,sound profile change/volume change listener in blackberry,,,,,,,,
2009,"['java', 'jsp', 'tomcat', 'servlets']","{'account_id': 1765884, 'reputation': 39, 'user_id': 1611777, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6e223825fefb6f1ddda4c69406ce0ad1?s=256&d=identicon&r=PG', 'display_name': 'user1611777', 'link': 'https://stackoverflow.com/users/1611777/user1611777'}",True,13450,2,1,1442575749,1346337457,12199396,CC BY-SA 3.0,https://stackoverflow.com/questions/12199396/java-lang-nullpointerexception-at-org-apache-jsp-page-jsp-jspinit-in-tomcat-6,"java.lang.NullPointerException at org.apache.jsp.page_jsp._jspInit in Tomcat 6, but works in Tomcat 7",12199990.0,1346339784.0,,,,,,
2010,"['java', 'constraints', 'playframework-2.0']","{'account_id': 910448, 'reputation': 14932, 'user_id': 944430, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/4d2b181af01c96927ac05eb864d6b7b6?s=256&d=identicon&r=PG', 'display_name': 'Maik Klein', 'link': 'https://stackoverflow.com/users/944430/maik-klein'}",True,906,3,2,1442569487,1343912224,11777917,CC BY-SA 3.0,https://stackoverflow.com/questions/11777917/java-play-2-password-constraints,Java Play! 2 - password constraints,11780840.0,1343914190.0,,,,,,
2011,"['java', 'oop', 'interface', 'abstract-class']","{'account_id': 1662759, 'reputation': 235, 'user_id': 1530719, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/e9d3920b6464b3cdb37b002a83a2ed16?s=256&d=identicon&r=PG', 'display_name': 'suganya', 'link': 'https://stackoverflow.com/users/1530719/suganya'}",True,9690,6,8,1442560522,1345870761,12119295,CC BY-SA 3.0,https://stackoverflow.com/questions/12119295/why-use-abstract-class-and-not-interface,Why use abstract class and not interface?,12119367.0,1345874936.0,,,,,,
2012,['java'],"{'account_id': 551478, 'reputation': 10004, 'user_id': 916332, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/18b82f02031da90db9518ac1c95fc142?s=256&d=identicon&r=PG', 'display_name': 'Robottinosino', 'link': 'https://stackoverflow.com/users/916332/robottinosino'}",True,5079,2,3,1442488530,1343912695,11778032,CC BY-SA 3.0,https://stackoverflow.com/questions/11778032/fully-qualified-reference-to-java-method-signature,Fully qualified reference to Java method signature,11778101.0,1404342407.0,,,,,,
2013,"['java', 'audio', 'netbeans']","{'account_id': 1758144, 'reputation': 127, 'user_id': 1605892, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/aefdb663c9578d5cea0ef3e53cf94a38?s=256&d=identicon&r=PG', 'display_name': 'user1605892', 'link': 'https://stackoverflow.com/users/1605892/user1605892'}",True,1422,1,3,1442473786,1345571060,12060209,CC BY-SA 3.0,https://stackoverflow.com/questions/12060209/where-to-put-sound-files-in-java-project,Where to put sound files in java project?,,,,,,,,
2014,"['java', 'android', 'mobile', 'sdk']","{'account_id': 130688, 'reputation': 2213, 'user_id': 1567109, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/674a19cc2cd50025003f4d198bbfa6fb?s=256&d=identicon&r=PG', 'display_name': 'Jeremy Gwa', 'link': 'https://stackoverflow.com/users/1567109/jeremy-gwa'}",False,325,1,1,1442320118,1343775069,11750171,CC BY-SA 3.0,https://stackoverflow.com/questions/11750171/appcelerator-titanium-mobile-and-airpush,Appcelerator Titanium Mobile and Airpush,,1343841268.0,,,,,,
2015,"['java', 'annotations']","{'account_id': 1733196, 'reputation': 73, 'user_id': 1586335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bac140aa1c8d4f2345518e94f8f28a74?s=256&d=identicon&r=PG', 'display_name': 'sugra', 'link': 'https://stackoverflow.com/users/1586335/sugra'}",True,4177,3,5,1442300467,1344485782,11876738,CC BY-SA 3.0,https://stackoverflow.com/questions/11876738/what-is-happening-behind-retention-in-java-1-5,What is happening behind @Retention in java 1.5,,1344486423.0,,,,,,
2016,"['java', 'multithreading', 'threadpool']","{'account_id': 324495, 'reputation': 2025, 'user_id': 645085, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/24114327c0db42f76b6213f945a06b26?s=256&d=identicon&r=PG', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/645085/sam'}",True,1531,2,3,1442297495,1345009210,11964599,CC BY-SA 3.0,https://stackoverflow.com/questions/11964599/task-id-as-thread-name-in-thread-pool,task id as thread name in thread pool,11964685.0,1345010307.0,,,,,,
2017,"['java', 'oracle', 'internet-explorer-9', 'oracleforms', 'jinitiator']","{'account_id': 1706047, 'reputation': 41, 'user_id': 1565067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0aea9b3613e24383bb9dcbe7eeb9db1a?s=256&d=identicon&r=PG', 'display_name': 'user1565067', 'link': 'https://stackoverflow.com/users/1565067/user1565067'}",True,9751,4,4,1442223885,1343928416,11782697,CC BY-SA 3.0,https://stackoverflow.com/questions/11782697/oracle-forms-in-web-windows-7-jinitiator-not-working-for-ie9,Oracle forms in web windows 7 jinitiator not working for IE9,,,,,,,,
2018,"['java', 'multithreading', 'spring', 'junit', 'threadpool']","{'account_id': 1786278, 'reputation': 542, 'user_id': 1627688, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XlKeD.png?s=256&g=1', 'display_name': 'ahaaman', 'link': 'https://stackoverflow.com/users/1627688/ahaaman'}",False,2518,2,4,1442172780,1346233288,12174993,CC BY-SA 3.0,https://stackoverflow.com/questions/12174993/smart-way-to-ensure-spring-context-stays-alive-during-threadpooltaskexecutor-tes,Smart way to ensure Spring context stays alive during ThreadPoolTaskExecutor testing,,1346309433.0,,,,,,
2019,"['java', 'jdbc', 'effective-java', 'service-provider']","{'account_id': 1658137, 'reputation': 25979, 'user_id': 1527084, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/3c93245c8f90bb4256781ab91e212821?s=256&d=identicon&r=PG', 'display_name': 'Geek', 'link': 'https://stackoverflow.com/users/1527084/geek'}",True,7110,2,33,1442088737,1344236379,11823773,CC BY-SA 3.0,https://stackoverflow.com/questions/11823773/understanding-the-concept-behind-service-provider-framework-like-jdbc-using-the,Understanding the concept behind Service provider framework like JDBC using the factory method,11823924.0,1344236761.0,,,,,,
2020,"['java', 'maven', 'jar', 'maven-assembly-plugin']","{'account_id': 1278736, 'reputation': 7139, 'user_id': 1233359, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/c0f211c11f443a586e5b5469dbc6766b?s=256&d=identicon&r=PG', 'display_name': 'Dreamer', 'link': 'https://stackoverflow.com/users/1233359/dreamer'}",True,19165,2,27,1441977539,1343768063,11748849,CC BY-SA 3.0,https://stackoverflow.com/questions/11748849/how-to-configure-mavenassembly-root-path-in-the-jar,How to configure maven:assembly root path in the jar,11753896.0,1413376944.0,,,,,,
2021,"['java', 'vb.net', 'excel', 'vba']","{'account_id': 1768092, 'reputation': 1, 'user_id': 1613454, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/680eca4498975fb49d039e316f757ea6?s=256&d=identicon&r=PG', 'display_name': 'tjclark22', 'link': 'https://stackoverflow.com/users/1613454/tjclark22'}",True,305,2,-3,1441941077,1345709744,12087444,,https://stackoverflow.com/questions/12087444/which-language-is-better-to-convert-excel-to-xml,which language is better to convert excel to xml,,1441941077.0,1345718484.0,not constructive,,,,
2022,"['java', 'ejb', 'websphere', 'local']","{'account_id': 1732319, 'reputation': 46, 'user_id': 1585676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c68f93d49b403f8af8559054a7315de5?s=256&d=identicon&r=PG', 'display_name': 'user1585676', 'link': 'https://stackoverflow.com/users/1585676/user1585676'}",True,2475,1,1,1441817712,1344455037,11872001,CC BY-SA 3.0,https://stackoverflow.com/questions/11872001/how-to-share-ejb-local-interface-across-applications-installed-on-the-same-websp,How to share EJB local interface across applications installed on the same WebSphere Application Server?,,,,,,,,
2023,"['java', 'selenium', 'tinymce', 'selenium-rc']","{'account_id': 1749585, 'reputation': 61, 'user_id': 1599003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/053a4c7713d74b0244cc814699c5d34b?s=256&d=identicon&r=PG', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/1599003/josh'}",True,8669,13,6,1441797682,1344972880,11959505,CC BY-SA 3.0,https://stackoverflow.com/questions/11959505/how-to-enter-text-into-tinymce-text-area-using-selenium-rc-for-eclipse-java,How to enter text into tinymce text area using Selenium RC for Eclipse Java,,,,,,,,
2024,"['java', 'google-app-engine']","{'account_id': 191280, 'reputation': 14685, 'user_id': 431769, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/A4NCk.jpg?s=256&g=1', 'display_name': 'hudi', 'link': 'https://stackoverflow.com/users/431769/hudi'}",True,3270,3,5,1441659615,1345803975,12107612,CC BY-SA 3.0,https://stackoverflow.com/questions/12107612/how-to-run-maven-project-on-google-app-engine,How to run maven project on google app engine,15314586.0,1441659615.0,,,,,,
2025,"['java', 'regex', 'jvm', 'validation', 'caliper']","{'account_id': 1012150, 'reputation': 3867, 'user_id': 1024482, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/8kQtz.jpg?s=256&g=1', 'display_name': 'Rakesh', 'link': 'https://stackoverflow.com/users/1024482/rakesh'}",True,262,1,1,1441551993,1346394238,12209914,CC BY-SA 3.0,https://stackoverflow.com/questions/12209914/micro-benchmarking-for-regular-expression-using-caliper,Micro-benchmarking for regular expression using Caliper,,1441551993.0,,,,,,
2026,"['java', 'regex', 'utf-8']","{'account_id': 199803, 'reputation': 257, 'user_id': 445320, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/9320b09245ee5b37759826a88ecfc3c8?s=256&d=identicon&r=PG', 'display_name': 'Saiato', 'link': 'https://stackoverflow.com/users/445320/saiato'}",True,31908,4,17,1441515186,1345238482,12013341,CC BY-SA 3.0,https://stackoverflow.com/questions/12013341/removing-characters-of-a-specific-unicode-range-from-a-string,removing characters of a specific unicode range from a string,12013465.0,,,,,,,
2027,"['java', 'swing', 'jtable', 'jlist', 'listcellrenderer']","{'account_id': 1737462, 'reputation': 35, 'user_id': 1589684, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/691ab3cedff8784a1bcba3130deabf7c?s=256&d=identicon&r=PG', 'display_name': 'user1589684', 'link': 'https://stackoverflow.com/users/1589684/user1589684'}",True,11399,1,1,1441409870,1344661882,11912100,CC BY-SA 3.0,https://stackoverflow.com/questions/11912100/how-to-add-two-columns-in-a-jlist,How to add two columns in a Jlist?,11912364.0,1344679385.0,,,,,,
2028,"['java', 'servlets', 'jboss']","{'account_id': 1776054, 'reputation': 805, 'user_id': 1619832, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/e973aa1563a6226dd4f6ce3cac76d5a7?s=256&d=identicon&r=PG', 'display_name': 'gdfbarbosa', 'link': 'https://stackoverflow.com/users/1619832/gdfbarbosa'}",True,50896,2,15,1441372927,1346367306,12206754,CC BY-SA 3.0,https://stackoverflow.com/questions/12206754/broken-pipe-when-writing-bytes-in-servletoutputstream,Broken Pipe when writing bytes in ServletOutputStream,12206823.0,1346373960.0,,,,,,
2029,"['java', 'netbeans', 'netbeans-7']","{'account_id': 214579, 'reputation': 1289, 'user_id': 468639, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/bb7729a870d0fce2f56d165ec95e0bb0?s=256&d=identicon&r=PG', 'display_name': 'Tharaka Deshan', 'link': 'https://stackoverflow.com/users/468639/tharaka-deshan'}",True,94,1,0,1441310564,1346070585,12141996,CC BY-SA 3.0,https://stackoverflow.com/questions/12141996/create-a-netbeans-project-from-an-external-application,Create a netbeans project from an external application,,1441310564.0,,,,,,
2030,"['java', '.net', 'outlook', 'webdav', 'exchange-server-2007']","{'account_id': 1551658, 'reputation': 385, 'user_id': 1443908, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/4197e3a4244e6eb6ae8d8d493d37ff8b?s=256&d=identicon&r=PG', 'display_name': 'VICKY-TSC', 'link': 'https://stackoverflow.com/users/1443908/vicky-tsc'}",True,757,1,0,1441298711,1345684171,12083443,CC BY-SA 3.0,https://stackoverflow.com/questions/12083443/webdav-java-library-to-connect-exchange-server-2007,WEBDAV java library to connect Exchange server 2007,,1441298711.0,,,,,,
2031,"['java', 'eclipse', 'file', 'command']","{'account_id': 1717638, 'reputation': 1, 'user_id': 1574386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34c4a3c817774c714e9b01b23a5fc3d4?s=256&d=identicon&r=PG', 'display_name': 'user1574386', 'link': 'https://stackoverflow.com/users/1574386/user1574386'}",True,345,1,-1,1441295729,1344005895,11798201,CC BY-SA 3.0,https://stackoverflow.com/questions/11798201/open-java-file-in-specified-eclipse-project-from-command-line,open .java file in specified eclipse project from command line,11798489.0,1441295729.0,,,,,,
2032,"['java', 'guava']","{'account_id': 1716576, 'reputation': 99, 'user_id': 1573514, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/cd6bb0865c2767f647b3df4ca63ba137?s=256&d=identicon&r=PG', 'display_name': 'Anand Sanghvi', 'link': 'https://stackoverflow.com/users/1573514/anand-sanghvi'}",True,11671,1,3,1441257690,1343991187,11794297,CC BY-SA 3.0,https://stackoverflow.com/questions/11794297/google-guavas-cacheloader-loadall-method-implementation-issues,Google Guava&#39;s CacheLoader loadAll() method Implementation Issues,11794613.0,1441257690.0,,,,,,
2033,"['java', 'database', 'servlets', 'jdbc']","{'account_id': 1100908, 'reputation': 115, 'user_id': 1093326, 'user_type': 'registered', 'accept_rate': 11, 'profile_image': 'https://www.gravatar.com/avatar/4ff2cf82efb6f0ed29bd3b44ca1074c2?s=256&d=identicon&r=PG', 'display_name': 'priya', 'link': 'https://stackoverflow.com/users/1093326/priya'}",True,2910,4,0,1441224799,1343991599,11794416,CC BY-SA 3.0,https://stackoverflow.com/questions/11794416/class-not-found-exception-in-servlet-and-jdbc,Class not found exception in servlet and jdbc,11794484.0,1343992165.0,,,,,,
2034,"['java', 'eclipse']","{'account_id': 1727277, 'reputation': 187, 'user_id': 1581664, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/103eee378cc8707da9dd9957b41a82e0?s=256&d=identicon&r=PG', 'display_name': 'George Vinokhodov', 'link': 'https://stackoverflow.com/users/1581664/george-vinokhodov'}",True,351,1,0,1441221940,1344336642,11844328,CC BY-SA 3.0,https://stackoverflow.com/questions/11844328/immediately-add-a-new-source-file-to-an-eclipse-project,Immediately add a new source file to an Eclipse project,11844419.0,1495541174.0,,,,,,
2035,"['java', 'netty', 'bootstrapping']","{'account_id': 1753003, 'reputation': 1, 'user_id': 1601681, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e26766f39646a521a0498d0d317889b7?s=256&d=identicon&r=PG', 'display_name': 'Nick Armstrong', 'link': 'https://stackoverflow.com/users/1601681/nick-armstrong'}",False,255,1,-2,1441152312,1345064053,11977119,CC BY-SA 3.0,https://stackoverflow.com/questions/11977119/creating-bootstraps,Creating Bootstraps,,1441152312.0,,,,,,
2036,"['java', 'web-applications', 'logging', 'log4j', 'logback']","{'account_id': 81952, 'reputation': 2678, 'user_id': 230780, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/759729c109382be7515954b64d7c620b?s=256&d=identicon&r=PG', 'display_name': 'Shayan', 'link': 'https://stackoverflow.com/users/230780/shayan'}",True,16156,4,17,1441126750,1344810123,11926306,CC BY-SA 3.0,https://stackoverflow.com/questions/11926306/log4j-vs-logback-concurrent-writing-to-same-log,Log4j vs Logback: concurrent writing to same log?,,1344810400.0,,,,,,
2037,['java'],"{'account_id': 1713363, 'reputation': 976, 'user_id': 1570968, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/b2feebb5483d7d5d02fa7d6bee579b06?s=256&d=identicon&r=PG', 'display_name': 'prilia', 'link': 'https://stackoverflow.com/users/1570968/prilia'}",True,35964,6,7,1441035128,1345018303,11965974,,https://stackoverflow.com/questions/11965974/how-to-set-a-java-date-objects-value-to-yesterday,How to set a Java Date object&#39;s value to yesterday?,11966006.0,1495539998.0,1345119551.0,exact duplicate,,,,
2038,"['java', 'jquery', 'struts2', 'struts-config', 'struts-validation']","{'account_id': 1472463, 'reputation': 796, 'user_id': 1383662, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1f7bc89eb0de8b01e8c4ade6974fcdbf?s=256&d=identicon&r=PG', 'display_name': 'Esh', 'link': 'https://stackoverflow.com/users/1383662/esh'}",True,17380,2,7,1441026393,1343796568,11752702,CC BY-SA 3.0,https://stackoverflow.com/questions/11752702/struts-2-download-how-to-configure-the-file-name-dynamically,Struts 2 Download - How to configure the file name dynamically?,11752758.0,,,,,,,
2039,"['java', 'model-view-controller', 'jakarta-ee', 'web-applications', 'barcode-scanner']","{'account_id': 425151, 'reputation': 6277, 'user_id': 1031362, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/4113b5174d15f291d0183243969cc6d1?s=256&d=identicon&r=PG', 'display_name': 'Astronaut', 'link': 'https://stackoverflow.com/users/1031362/astronaut'}",True,10083,1,5,1440961491,1344334256,11843672,CC BY-SA 3.0,https://stackoverflow.com/questions/11843672/how-to-interface-a-barcode-scanner-with-a-web-application,How-to interface a barcode scanner with a Web Application?,11855194.0,1345569329.0,,,,,,
2040,"['java', 'log4j', 'logfile']","{'account_id': 1674854, 'reputation': 1710, 'user_id': 1540630, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/a4537a0e2d35a0159b97fc904dfb8ab5?s=256&d=identicon&r=PG', 'display_name': 'Metalhead89', 'link': 'https://stackoverflow.com/users/1540630/metalhead89'}",True,3462,2,1,1440873988,1344333080,11843356,CC BY-SA 3.0,https://stackoverflow.com/questions/11843356/java-log4j-overwrite-output-of-fileappenders,Java Log4j overwrite output of FileAppenders,11843422.0,1440873988.0,,,,,,
2041,"['java', 'php', '.net', 'regex', 'pcre']","{'account_id': 1409018, 'reputation': 2650, 'user_id': 1336014, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b13ceab253fd74043a0e013b6f663820?s=256&d=identicon&r=PG', 'display_name': 'tuxtimo', 'link': 'https://stackoverflow.com/users/1336014/tuxtimo'}",False,132,1,3,1440856195,1344888164,11941426,CC BY-SA 3.0,https://stackoverflow.com/questions/11941426/use-net-java-jgsoft-regex-flavor-in-php,"Use .NET, Java, JGSoft RegEx flavor in PHP",,1440856195.0,,,,,,
2042,"['java', 'collections', 'hashmap']","{'account_id': 1721822, 'reputation': 13, 'user_id': 1577449, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/777b06d0cb02585bdbe348b94ed10019?s=256&d=identicon&r=PG', 'display_name': 'user1577449', 'link': 'https://stackoverflow.com/users/1577449/user1577449'}",True,2296,6,0,1440795252,1344181939,11817821,CC BY-SA 3.0,https://stackoverflow.com/questions/11817821/retrieving-the-value-of-hashmap-with-simple-core-java-code,Retrieving the value of hashmap with simple core java code,,1344183671.0,,,,,,
2043,"['java', 'methods', 'native']","{'account_id': 365724, 'reputation': 22430, 'user_id': 710818, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/07d584c67aedce37d004f2eafa5f08fa?s=256&d=identicon&r=PG', 'display_name': 'user710818', 'link': 'https://stackoverflow.com/users/710818/user710818'}",True,5271,2,6,1440791560,1345437060,12032292,CC BY-SA 3.0,https://stackoverflow.com/questions/12032292/is-it-possible-to-find-the-source-for-a-java-native-method,Is it possible to find the source for a Java native method?,12032441.0,1440791560.0,,,,,,
2044,"['java', 'osgi']","{'account_id': 12090, 'reputation': 10118, 'user_id': 23637, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/5b55e7c59c71312dfaf37162915f6f4e?s=256&d=identicon&r=PG', 'display_name': 'Alvin', 'link': 'https://stackoverflow.com/users/23637/alvin'}",True,384,3,3,1440746613,1344595446,11900044,CC BY-SA 3.0,https://stackoverflow.com/questions/11900044/what-happens-to-an-object-in-an-uninstalled-osgi-bundle-that-is-being-referenced,What happens to an object in an uninstalled OSGi bundle that is being referenced by other threads?,11905874.0,,,,,,,
2045,"['java', 'performance', 'fullscreen', 'draw']","{'account_id': 893276, 'reputation': 329, 'user_id': 931145, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/33c6e821da2a8a41bbb39636f36df066?s=256&d=identicon&r=PG', 'display_name': 'brickBreaker', 'link': 'https://stackoverflow.com/users/931145/brickbreaker'}",True,1838,2,2,1440714156,1345077935,11979235,CC BY-SA 3.0,https://stackoverflow.com/questions/11979235/java-efficiency-fullscreen-exclusive-mode,Java Efficiency: Fullscreen Exclusive Mode,11979271.0,1440714156.0,,,,,,
2046,"['java', 'jquery', 'json', 'jsonp']","{'account_id': 1745524, 'reputation': 3548, 'user_id': 1595858, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/7956fba76df0f2173817fb88df7168b5?s=256&d=identicon&r=PG', 'display_name': 'user1595858', 'link': 'https://stackoverflow.com/users/1595858/user1595858'}",True,7900,1,5,1440683934,1346262056,12183552,CC BY-SA 3.0,https://stackoverflow.com/questions/12183552/how-to-convert-from-json-to-jsonp,How to convert from JSON to JSONP?,12183676.0,1347417717.0,,,,,,
2047,"['java', 'google-app-engine', 'jpa-2.0', 'datanucleus']","{'account_id': 1416624, 'reputation': 6799, 'user_id': 1342154, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/18f9692c03b37062dec65e208fbc1de5?s=256&d=identicon&r=PG', 'display_name': 'Chris Hinshaw', 'link': 'https://stackoverflow.com/users/1342154/chris-hinshaw'}",False,648,1,1,1440592713,1345925087,12125251,CC BY-SA 3.0,https://stackoverflow.com/questions/12125251/1-to-many-relationship-with-jpa-2-0-and-gae-datastore,1-to-many relationship with jpa 2.0 and GAE datastore,,1345957836.0,,,,,,
2048,"['java', 'json', 'gwt', 'gxt', 'autobean']","{'account_id': 1126566, 'reputation': 3708, 'user_id': 1113715, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/aMCym.jpg?s=256&g=1', 'display_name': 'Jordi P.S.', 'link': 'https://stackoverflow.com/users/1113715/jordi-p-s'}",True,1704,2,2,1440526276,1345649442,12076550,CC BY-SA 3.0,https://stackoverflow.com/questions/12076550/gwt-autobean-codex-reading-a-map,GWT Autobean Codex reading a Map,12087822.0,,,,,,,
2049,"['java', 'json', 'apache', 'rest', 'cxf']","{'account_id': 476363, 'reputation': 16149, 'user_id': 887235, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/4quRD.png?s=256&g=1', 'display_name': 'Vicky', 'link': 'https://stackoverflow.com/users/887235/vicky'}",True,24726,2,5,1440497583,1344507624,11881246,CC BY-SA 3.0,https://stackoverflow.com/questions/11881246/returning-json-object-from-rest-web-service-with-complex-objects,Returning JSON Object from REST Web Service with Complex Objects,11881522.0,1344507830.0,,,,,,
2050,"['java', 'tomcat']","{'account_id': 244916, 'reputation': 1157, 'user_id': 518066, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/7fe1cf15063e30b43ab4d7134b7552ea?s=256&d=identicon&r=PG', 'display_name': 'user518066', 'link': 'https://stackoverflow.com/users/518066/user518066'}",True,1560,1,0,1440356924,1345818985,12111495,CC BY-SA 3.0,https://stackoverflow.com/questions/12111495/tomcat-7-web-application-stops-processing-requests,Tomcat 7 Web Application stops processing requests,,1345820707.0,,,,,,
2051,"['java', 'mysql', 'sql-delete']","{'account_id': 1066374, 'reputation': 30390, 'user_id': 1066828, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/8785d8636d0dc68405fee1e9aa41728a?s=256&d=identicon&r=PG', 'display_name': 'Fahim Parkar', 'link': 'https://stackoverflow.com/users/1066828/fahim-parkar'}",True,4667,2,2,1440352283,1346336558,12199078,CC BY-SA 3.0,https://stackoverflow.com/questions/12199078/finding-number-of-deleted-rows-by-a-query,Finding number of deleted rows by a query,12199115.0,1440352283.0,,,,,,
