,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from
2046,"['java', 'android', 'react-native', 'ssl', 'keystore']","{'account_id': 24263475, 'reputation': 1, 'user_id': 18703663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81bdaaafe8fa1e5cb1874914c9b1e949?s=256&d=identicon&r=PG', 'display_name': 'Dev Upadhyay', 'link': 'https://stackoverflow.com/users/18703663/dev-upadhyay'}",False,185,,0,0,1661309959,1661277001,1661309959.0,73463085,CC BY-SA 4.0,https://stackoverflow.com/questions/73463085/keytool-error-java-io-ioexception-invalid-keystore-format-need-to-generate-s,{keytool error: java.io.IOException: Invalid keystore format }Need to generate SHA-1 signing-certificate fingerprint,,,,,
2047,"['java', 'caching', 'ignite', 'affinity']","{'account_id': 25837244, 'reputation': 5, 'user_id': 19573454, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/809274d64e86400cf4d2822e83e3a153?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vincent Y', 'link': 'https://stackoverflow.com/users/19573454/vincent-y'}",False,33,,1,0,1661309757,1659450140,1659466253.0,73209202,CC BY-SA 4.0,https://stackoverflow.com/questions/73209202/how-to-check-if-some-affinity-values-exists-in-ignite-cache,How to check if some affinity values exists in Ignite Cache?,,,,,
2048,"['java', 'post', 'rest-assured']","{'account_id': 22048796, 'reputation': 21, 'user_id': 16313394, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyQCu01T7GyVEzaprgQXDg0U4SF164S-NdnefzV=k-s256', 'display_name': 'Kim Gordon', 'link': 'https://stackoverflow.com/users/16313394/kim-gordon'}",False,52,,2,0,1661309434,1661291579,,73465396,CC BY-SA 4.0,https://stackoverflow.com/questions/73465396/restassured-getbody-after-post-request,RestAssured getBody after Post Request,,,,,
2049,"['java', 'netbeans', 'jframe', 'joptionpane']","{'account_id': 25855512, 'reputation': 9, 'user_id': 19590313, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff0f4b9ccadc19950b9c2fd264f1a09c?s=256&d=identicon&r=PG', 'display_name': 'DanielLaz', 'link': 'https://stackoverflow.com/users/19590313/daniellaz'}",False,27,,0,0,1661306675,1661303063,1661306675.0,73466393,CC BY-SA 4.0,https://stackoverflow.com/questions/73466393/i-have-a-query-with-a-java-exercise-to-identify-the-first-characters-of-a-series,I have a query with a java exercise to identify the first characters of a series,,,,,
2050,"['java', 'serviceloader', 'java-18']","{'account_id': 2615974, 'reputation': 93, 'user_id': 2265009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d754e8c4ed092567630f4e551c9cbd9b?s=256&d=identicon&r=PG', 'display_name': 'Toast', 'link': 'https://stackoverflow.com/users/2265009/toast'}",True,90,73422988.0,1,2,1661306062,1660943291,,73422270,CC BY-SA 4.0,https://stackoverflow.com/questions/73422270/why-should-an-application-module-not-require-a-module-that-provides-a-service,Why should an application module not require a module that provides a service?,,,,,
2051,"['java', 'dns']","{'account_id': 4194169, 'reputation': 585, 'user_id': 3435964, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3435964', 'link': 'https://stackoverflow.com/users/3435964/user3435964'}",False,37,,0,1,1661305008,1661305008,,73466560,CC BY-SA 4.0,https://stackoverflow.com/questions/73466560/inetaddress-getlocalhost-fails-intermittently,InetAddress.getLocalHost() fails intermittently,,,,,
2052,"['java', 'multithreading', 'concurrency']","{'account_id': 26144570, 'reputation': 21, 'user_id': 19833375, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmn69sxyxw0q7TkekpOzTKeZhGiKtHCw0b9YOITG=k-s256', 'display_name': 'Shivani S', 'link': 'https://stackoverflow.com/users/19833375/shivani-s'}",False,50,,0,1,1661304906,1661303964,1661304906.0,73466476,CC BY-SA 4.0,https://stackoverflow.com/questions/73466476/how-do-i-implement-the-following-the-main-thread-needs-to-wait-for-one-thread-t,"How do I implement the following: the main thread needs to wait for one thread to be running, and then notify that thread to stop",,,,,
2053,"['java', 'android']","{'account_id': 26144573, 'reputation': 1, 'user_id': 19833378, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkQS2XvjSx1hcjj0mRyShLdPIv2AYBwzS_VMHz3=k-s256', 'display_name': 'Saipraveen Kumar', 'link': 'https://stackoverflow.com/users/19833378/saipraveen-kumar'}",False,14,,0,0,1661303772,1661303772,,73466456,CC BY-SA 4.0,https://stackoverflow.com/questions/73466456/run-time-error-while-running-an-android-studio-application-on-laptop,Run time error while running an android studio application on laptop,,,,,
2054,"['java', 'arrays', 'scala']","{'account_id': 26135647, 'reputation': 11, 'user_id': 19825683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e09c7ee2579f4ae1dae67e6542c51d2?s=256&d=identicon&r=PG', 'display_name': 'Chen', 'link': 'https://stackoverflow.com/users/19825683/chen'}",True,38,,1,1,1661303492,1661236335,1661241644.0,73454100,CC BY-SA 4.0,https://stackoverflow.com/questions/73454100/scala-extends-java-generic-array-failure,scala extends java generic array failure,,,,,
2055,"['java', 'spring-boot', 'rest']","{'account_id': 17233715, 'reputation': 95, 'user_id': 12477643, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZWltT2HHqNI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcssnjVnNGsfcBlOUifaacSzuy9MQ/photo.jpg?sz=256', 'display_name': 'askwer', 'link': 'https://stackoverflow.com/users/12477643/askwer'}",False,46,,1,0,1661303288,1661247926,,73456488,CC BY-SA 4.0,https://stackoverflow.com/questions/73456488/is-it-possible-to-intercept-an-exception-thrown-from-a-custom-annotation-validat,Is it possible to intercept an exception thrown from a custom annotation validator in Spring Boot?,,,,,
2056,"['java', 'json', 'scala', 'user-defined-functions', 'json-deserialization']","{'account_id': 12034783, 'reputation': 73, 'user_id': 8803744, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10210443521740039/picture?type=large', 'display_name': 'Kyle Murray', 'link': 'https://stackoverflow.com/users/8803744/kyle-murray'}",False,51,,0,1,1661302954,1661302954,,73466382,CC BY-SA 4.0,https://stackoverflow.com/questions/73466382/how-to-convert-any-java-or-scala-object-to-a-json-object-and-is-it-possible-to,"How to convert any Java or Scala object to a JSON object, and is it possible to bypass any serialization/deserialization with this?",,,,,
2057,"['javascript', 'java', 'spring', 'vue.js', 'server']","{'account_id': 26144503, 'reputation': 11, 'user_id': 19833316, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5567c0de732c8c4608b3411c03b46411?s=256&d=identicon&r=PG', 'display_name': 'Redbin', 'link': 'https://stackoverflow.com/users/19833316/redbin'}",False,22,,0,1,1661302626,1661302626,,73466356,CC BY-SA 4.0,https://stackoverflow.com/questions/73466356/spring-vue-response-setheader-index-html,"Spring + Vue , response setHeader &quot;index.html&quot;",,,,,
2058,"['java', 'php', 'apache']","{'account_id': 26000252, 'reputation': 21, 'user_id': 19710908, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmk6hU5bCsjHXNbqTfdzj5bCkcQ8vtcreg6C_wJU=k-s256', 'display_name': 'nona ', 'link': 'https://stackoverflow.com/users/19710908/nona'}",False,224,,1,1,1661302279,1661298526,,73466028,CC BY-SA 4.0,https://stackoverflow.com/questions/73466028/jdk-and-jre-installed-but-still-get-unable-to-locate-a-java-runtime-that-support,jdk and jRE installed but still get Unable to locate a Java Runtime that supports apt,,,,,
2059,"['java', 'algorithm', 'sorting', 'graphics', '3d']","{'account_id': 25614068, 'reputation': 11, 'user_id': 19386963, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz6Kw6a4rurixdt-qJPJvY8KQIBgmF8NuZWEbQX=k-s256', 'display_name': 'muffins_2', 'link': 'https://stackoverflow.com/users/19386963/muffins-2'}",False,56,,0,1,1661301558,1661301558,,73466285,CC BY-SA 4.0,https://stackoverflow.com/questions/73466285/best-way-to-sort-triangles-in-a-3d-engine,Best way to sort triangles in a 3d engine?,,,,,
2060,"['java', 'jquery', 'postgresql', 'spring-boot', 'hibernate']","{'account_id': 24371492, 'reputation': 17, 'user_id': 18304378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f027201b80907756c6c78fcbc0229b4d?s=256&d=identicon&r=PG', 'display_name': 'RohanRider', 'link': 'https://stackoverflow.com/users/18304378/rohanrider'}",False,40,,0,0,1661301444,1661301444,,73466272,CC BY-SA 4.0,https://stackoverflow.com/questions/73466272/springboot-date-could-not-determine-data-type-of-parameter,Springboot Date could not determine data type of parameter,,,,,
2061,"['java', 'spring', 'spring-data', 'spring-data-neo4j']","{'account_id': 6163052, 'reputation': 580, 'user_id': 4803964, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/89fe55f09d40e619e4b2cacabe163040?s=256&d=identicon&r=PG&f=1', 'display_name': 'rohaldb', 'link': 'https://stackoverflow.com/users/4803964/rohaldb'}",False,59,,1,0,1661296967,1661236649,1661248043.0,73454145,CC BY-SA 4.0,https://stackoverflow.com/questions/73454145/spring-data-crudrepository-with-custom-controller-methods-overrides-other-endpoi,Spring data CrudRepository with custom controller methods overrides other endpoint methods,,,,,
2062,"['java', 'quarkus']","{'account_id': 4382631, 'reputation': 13, 'user_id': 3573836, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'rmjr42', 'link': 'https://stackoverflow.com/users/3573836/rmjr42'}",False,182,,0,1,1661296713,1661296713,,73465885,CC BY-SA 4.0,https://stackoverflow.com/questions/73465885/quarkus-interceptor,Quarkus Interceptor,,,,,
2063,"['java', 'string']","{'account_id': 16729951, 'reputation': 9, 'user_id': 12092588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36b1046a478c19566db1f0275d06e685?s=256&d=identicon&r=PG&f=1', 'display_name': 'Charles Chen', 'link': 'https://stackoverflow.com/users/12092588/charles-chen'}",False,34,,0,0,1661295642,1661295364,1661295642.0,73465798,CC BY-SA 4.0,https://stackoverflow.com/questions/73465798/string-distorted-when-compile-with-online-compiler-programiz-but-fine-with-oth,String distorted when compile with online compiler &quot;programiz&quot; but fine with other compilers,,,,,
2064,"['java', 'azure', 'azure-functions', 'azure-resource-manager']","{'account_id': 66459, 'reputation': 1784, 'user_id': 194933, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e55ea0a473a7d94c5a653ff3175ec6c9?s=256&d=identicon&r=PG', 'display_name': 'Eric McNeill', 'link': 'https://stackoverflow.com/users/194933/eric-mcneill'}",True,44,73465817.0,1,1,1661295619,1661292094,,73465461,CC BY-SA 4.0,https://stackoverflow.com/questions/73465461/async-template-deployments-with-java-azureresourcemanager,Async template deployments with Java AzureResourceManager,,,,,
2065,"['java', 'testing', 'generics', 'interface', 'anonymous-class']","{'account_id': 24977904, 'reputation': 57, 'user_id': 18951958, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7gCLa.jpg?s=256&g=1', 'display_name': 'hetacz', 'link': 'https://stackoverflow.com/users/18951958/hetacz'}",True,55,73465690.0,1,-1,1661294842,1661293166,1661293506.0,73465578,CC BY-SA 4.0,https://stackoverflow.com/questions/73465578/how-to-pass-methods-to-anonymous-class,How to &#39;pass&#39; methods to anonymous class,,,,,
2066,"['java', 'android', 'kotlin', 'google-play', 'android-permissions']","{'account_id': 3816081, 'reputation': 633, 'user_id': 3165426, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/1fd332b8d622dcf843a80047835ac713?s=256&d=identicon&r=PG&f=1', 'display_name': 'DeveloB&#228;r', 'link': 'https://stackoverflow.com/users/3165426/develob%c3%a4r'}",True,348,,1,0,1661291288,1661289851,,73465187,CC BY-SA 4.0,https://stackoverflow.com/questions/73465187/less-broad-app-visibility-method-should-be-used,Less broad app-visibility method should be used,,,,,
2067,"['java', 'spring-boot', 'dynamic', 'dependency-injection']","{'account_id': 23062765, 'reputation': 1, 'user_id': 17177687, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af3076c820311315eaddaf90d0be8f2c?s=256&d=identicon&r=PG', 'display_name': 'pawlo335362', 'link': 'https://stackoverflow.com/users/17177687/pawlo335362'}",False,33,,0,0,1661290077,1661289815,1661290077.0,73465181,CC BY-SA 4.0,https://stackoverflow.com/questions/73465181/how-to-update-already-injected-component-in-spring-boot,How to update already injected component in Spring Boot?,,,,,
2068,"['java', 'quartz-scheduler']","{'account_id': 25360982, 'reputation': 15, 'user_id': 19176259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9f27a52f06b4c525aa04c376731d9e9?s=256&d=identicon&r=PG', 'display_name': 'theLegend447', 'link': 'https://stackoverflow.com/users/19176259/thelegend447'}",True,53,73465164.0,1,0,1661289681,1661288805,,73465046,CC BY-SA 4.0,https://stackoverflow.com/questions/73465046/in-spring-quartz-what-is-threadpriority,In Spring Quartz what is ThreadPriority?,,,,,
2069,"['java', 'rest-assured', 'hamcrest', 'rest-assured-jsonpath']","{'account_id': 26140631, 'reputation': 23, 'user_id': 19830076, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnxUE7rMSe-20KFjwIddjsVshNBplCw67bDfmph=k-s256', 'display_name': 'programmer122', 'link': 'https://stackoverflow.com/users/19830076/programmer122'}",True,245,73462889.0,1,2,1661288739,1661269363,1661288739.0,73461570,CC BY-SA 4.0,https://stackoverflow.com/questions/73461570/using-rest-assured-with-java-hamcrest-to-check-if-array-contains-item-with-multi,Using REST assured with Java Hamcrest to check if Array contains item with multiple key value pairs where the values have a different type,,,,,
2070,"['java', 'tpm', 'vcenter', 'attestations']","{'account_id': 19422034, 'reputation': 143, 'user_id': 14204367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2064c3bf6441dd022d4dcec34fd0b68b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vitor Estevam', 'link': 'https://stackoverflow.com/users/14204367/vitor-estevam'}",False,10,,0,0,1661288300,1661288300,,73464984,CC BY-SA 4.0,https://stackoverflow.com/questions/73464984/how-to-see-vcenters-tpm-events-content,How to see Vcenter&#39;s tpm events content?,,,,,
2071,"['java', 'spring-boot', 'kotlin', 'jpa', 'spring-data-jpa']","{'account_id': 23085087, 'reputation': 25, 'user_id': 17196717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7c8acce500965421a8e0437083672d9?s=256&d=identicon&r=PG', 'display_name': 'Sphirye', 'link': 'https://stackoverflow.com/users/17196717/sphirye'}",True,75,73464938.0,1,1,1661287940,1661282585,1661287632.0,73464131,CC BY-SA 4.0,https://stackoverflow.com/questions/73464131/jpa-how-to-findby-two-columns-while-both-of-them-have-the-same-name,Jpa - How to &quot;findBy&quot; two columns while both of them have the same name,,,,,
2072,"['java', 'spring-mvc', 'model-view-controller', 'architecture']","{'account_id': 19463827, 'reputation': 137, 'user_id': 14237523, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ba301dfce6fc40906120570e62daa19?s=256&d=identicon&r=PG&f=1', 'display_name': 'The_new_coder', 'link': 'https://stackoverflow.com/users/14237523/the-new-coder'}",False,99,,0,0,1661287210,1661287210,,73464824,CC BY-SA 4.0,https://stackoverflow.com/questions/73464824/what-kind-of-pattern-should-i-use-to-solve-this-problem,what kind of pattern should I use to solve this problem,,,,,
2073,"['java', 'multithreading', 'java-stream']","{'account_id': 1336198, 'reputation': 1435, 'user_id': 1278899, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/B5ALM.jpg?s=256&g=1', 'display_name': 'Volkan Yazıcı', 'link': 'https://stackoverflow.com/users/1278899/volkan-yaz%c4%b1c%c4%b1'}",False,92,,0,3,1661286944,1661286944,,73464784,CC BY-SA 4.0,https://stackoverflow.com/questions/73464784/how-does-a-parallel-stream-determine-which-fjp-to-use,How does a parallel stream determine which FJP to use?,,,,,
2074,"['java', 'grpc', 'grpc-java']","{'account_id': 87230, 'reputation': 32027, 'user_id': 242042, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/a798a3d661375ece15776f83fbb80c2c?s=256&d=identicon&r=PG', 'display_name': 'Archimedes Trajano', 'link': 'https://stackoverflow.com/users/242042/archimedes-trajano'}",False,334,,1,1,1661286338,1661215223,1661286338.0,73452276,CC BY-SA 4.0,https://stackoverflow.com/questions/73452276/how-do-i-get-the-grpc-metadata-sent-by-a-client-on-the-service-implementation,How do I get the GRPC Metadata sent by a client on the service implementation?,,,,,
2075,"['java', 'if-statement', 'design-patterns', 'switch-statement']","{'account_id': 3540288, 'reputation': 213, 'user_id': 2957592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2957592', 'link': 'https://stackoverflow.com/users/2957592/user2957592'}",False,82,,1,1,1661286044,1661273750,1661282931.0,73462522,CC BY-SA 4.0,https://stackoverflow.com/questions/73462522/design-ideas-needed-for-bunch-of-conditional-if-else,Design ideas needed for bunch of conditional if-else,,,,,
2076,"['java', 'spring', 'spring-boot', 'rest', 'webclient']","{'user_type': 'does_not_exist', 'display_name': 'user19806709'}",False,136,,1,0,1661285555,1660979120,1661262231.0,73424715,CC BY-SA 4.0,https://stackoverflow.com/questions/73424715/spring-webclient-cannot-read-data-from-rest-api,Spring WebClient cannot read data from REST API,,,,,
2077,"['java', 'xml', 'string', 'jaxb', 'marshalling']","{'account_id': 16127437, 'reputation': 151, 'user_id': 11641908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6342c052cc8005ada0d16ce4f3fcba7a?s=256&d=identicon&r=PG&f=1', 'display_name': 'gunel', 'link': 'https://stackoverflow.com/users/11641908/gunel'}",False,42,,1,1,1661285415,1661271642,1661282210.0,73462091,CC BY-SA 4.0,https://stackoverflow.com/questions/73462091/extract-entire-string-containing-xml-tags-from-request-form-in-java,Extract entire string containing xml tags from request form in Java,,,,,
2078,"['java', 'html', 'spring', 'thymeleaf', 'spring-thymeleaf']","{'user_type': 'does_not_exist', 'display_name': 'user19726424'}",False,50,,0,0,1661284780,1661275508,1661284780.0,73462847,CC BY-SA 4.0,https://stackoverflow.com/questions/73462847/how-to-bind-comma-separated-string-to-list-in-thymeleaf,How to bind comma-separated string to List in Thymeleaf?,,,,,
2079,"['java', 'postgresql', 'spring-boot', 'hibernate', 'kubernetes']","{'account_id': 24992605, 'reputation': 31, 'user_id': 18853627, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dcbc4d08114f25b57b4a283562f22527?s=256&d=identicon&r=PG', 'display_name': 'Isaque Chaves', 'link': 'https://stackoverflow.com/users/18853627/isaque-chaves'}",True,395,73464251.0,1,1,1661283296,1661196163,1661196854.0,73450105,CC BY-SA 4.0,https://stackoverflow.com/questions/73450105/postgresql-kubernetes-the-connection-attempt-failed-unknownhostexception-un,Postgresql + Kubernetes: The connection attempt failed. UnknownHostException: undefined,,,,,
2080,"['java', 'spring', 'spring-boot', 'keycloak', 'roles']","{'account_id': 6507730, 'reputation': 51, 'user_id': 5036095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a96b8c8b173280ecf1762f3497960d68?s=256&d=identicon&r=PG&f=1', 'display_name': 'umaid ashraf', 'link': 'https://stackoverflow.com/users/5036095/umaid-ashraf'}",False,24,,1,1,1661283262,1661280366,,73463764,CC BY-SA 4.0,https://stackoverflow.com/questions/73463764/is-it-possible-to-handle-user-authorization-with-multiple-teams-using-keyclaock,Is it possible to handle user authorization with multiple teams using Keyclaock?,,,,,
2081,"['java', 'apache-kafka', 'kafka-consumer-api']","{'account_id': 1498586, 'reputation': 591, 'user_id': 1403955, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9254a9eaf7f3932cb8bb8dab32ec3290?s=256&d=identicon&r=PG', 'display_name': 'wltz', 'link': 'https://stackoverflow.com/users/1403955/wltz'}",True,198,73462024.0,1,0,1661283119,1661243857,1661283119.0,73455536,CC BY-SA 4.0,https://stackoverflow.com/questions/73455536/multiple-consumers-in-same-consumer-group-how-does-client-id-get-assigned-to-ea,Multiple consumers in same consumer group. How does client.id get assigned to each consumer?,,,,,
2082,"['java', 'spring', 'spring-integration', 'noclassdeffounderror', 'tomcat9']","{'account_id': 3298176, 'reputation': 5767, 'user_id': 2774914, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/RjqK5.jpg?s=256&g=1', 'display_name': 'diziaq', 'link': 'https://stackoverflow.com/users/2774914/diziaq'}",True,40,73464190.0,1,0,1661282932,1661282438,,73464101,CC BY-SA 4.0,https://stackoverflow.com/questions/73464101/spring-integration-handler-fails-with-noclassdeffounderror-for-classutils,Spring integration handler fails with NoClassDefFoundError for ClassUtils,,,,,
2083,"['java', 'apache-kafka', 'protocol-buffers', 'grpc', 'quarkus']","{'account_id': 6291501, 'reputation': 954, 'user_id': 4889035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YVGAF.jpg?s=256&g=1', 'display_name': 'Dmytro Chaban', 'link': 'https://stackoverflow.com/users/4889035/dmytro-chaban'}",False,79,,1,0,1661282839,1661282839,,73464176,CC BY-SA 4.0,https://stackoverflow.com/questions/73464176/failed-to-inject-kafka-client-into-grpcservice-quarkus,Failed to inject Kafka client into GrpcService Quarkus,,,,,
2084,"['java', 'spring', 'spring-boot', 'swagger', 'swagger-codegen']","{'account_id': 26050022, 'reputation': 21, 'user_id': 19753419, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94f24d0afc8ef6c3a704efbd93e052b4?s=256&d=identicon&r=PG', 'display_name': 'Alex788', 'link': 'https://stackoverflow.com/users/19753419/alex788'}",False,89,,0,1,1661282590,1660338741,1661282590.0,73339850,CC BY-SA 4.0,https://stackoverflow.com/questions/73339850/how-to-use-your-own-classes-in-the-swagger-codegen-file,How to use your own classes in the Swagger Codegen file,,,,,
2085,"['java', 'android', 'kotlin']","{'account_id': 18268090, 'reputation': 106, 'user_id': 13299366, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0331b53e32f324d65a1010544fbfb69?s=256&d=identicon&r=PG&f=1', 'display_name': 'ali riahi', 'link': 'https://stackoverflow.com/users/13299366/ali-riahi'}",False,26,,0,0,1661281455,1661281455,,73463941,CC BY-SA 4.0,https://stackoverflow.com/questions/73463941/how-to-use-customselectionactionmodecallback-api-29,how to use customSelectionActionModeCallback api 29,,,,,
2086,"['java', 'android', 'data-binding', 'android-databinding']","{'account_id': 9545159, 'reputation': 700, 'user_id': 7091563, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-AoFBoY09Gyo/AAAAAAAAAAI/AAAAAAAAAGc/J_M_Serog64/photo.jpg?sz=256', 'display_name': 'Nilupul Sandeepa', 'link': 'https://stackoverflow.com/users/7091563/nilupul-sandeepa'}",True,47,73463838.0,2,1,1661280840,1660931869,1660936379.0,73420612,CC BY-SA 4.0,https://stackoverflow.com/questions/73420612/android-databinding-assigning-new-values-to-model-does-not-update-the-ui,Android DataBinding - Assigning new values to Model does not update the UI,,,,,
2087,"['java', 'if-statement', 'factorization', 'cognitive-complexity']","{'account_id': 25570449, 'reputation': 53, 'user_id': 19350908, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxUfbRpijwWHSnlHRSYY3panwClFMho6utc_flo=k-s256', 'display_name': 'JhinKazama', 'link': 'https://stackoverflow.com/users/19350908/jhinkazama'}",True,67,73463392.0,3,-1,1661280569,1661277862,,73463251,CC BY-SA 4.0,https://stackoverflow.com/questions/73463251/how-can-i-avoid-using-too-much-if-statements-refactor-this-method,How can I avoid using too much if statements / refactor this method?,,,,,
2088,"['java', 'spring-boot']","{'account_id': 26141629, 'reputation': 27, 'user_id': 19830917, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/awUfP.png?s=256&g=1', 'display_name': 'Jasin93', 'link': 'https://stackoverflow.com/users/19830917/jasin93'}",True,28,,1,2,1661280263,1661275335,,73462817,CC BY-SA 4.0,https://stackoverflow.com/questions/73462817/whitelabel-error-page-this-application-has-no-explicit-mapping-for-error,Whitelabel Error Page This application has no explicit mapping for /error,,,,,
2089,"['java', 'performance', 'optimization', 'garbage-collection', 'profiling']","{'account_id': 1239585, 'reputation': 686, 'user_id': 1202506, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RoSu8.jpg?s=256&g=1', 'display_name': 'NicuMarasoiu', 'link': 'https://stackoverflow.com/users/1202506/nicumarasoiu'}",False,26,,0,0,1661279591,1661279591,,73463613,CC BY-SA 4.0,https://stackoverflow.com/questions/73463613/can-i-see-the-frequency-and-duration-of-full-gc-pauses-of-a-java-17-program-in-j,Can i see the frequency and duration of full GC pauses of a Java 17 program in JProfiler or another tool?,,,,,
2090,"['java', 'html', 'jasper-reports']","{'account_id': 14421053, 'reputation': 51, 'user_id': 10417058, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e04fc1f32df703da722f3687ba67dda?s=256&d=identicon&r=PG&f=1', 'display_name': 'Talha Asif', 'link': 'https://stackoverflow.com/users/10417058/talha-asif'}",True,19,73463439.0,1,0,1661278754,1661174650,,73445874,CC BY-SA 4.0,https://stackoverflow.com/questions/73445874/exporting-jasper-report-in-html-format-stretchtype-elementgroupheight-is-not-w,Exporting Jasper report in HTML Format stretchType=&quot;ElementGroupHeight&quot; is not working (When no spaces),,,,,
2091,"['java', 'android', 'android-studio']","{'account_id': 6926316, 'reputation': 3920, 'user_id': 5317298, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/401be6c325351c75350647a26067f2b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'RGS', 'link': 'https://stackoverflow.com/users/5317298/rgs'}",False,74,,0,0,1661278591,1661254336,1661278591.0,73457947,CC BY-SA 4.0,https://stackoverflow.com/questions/73457947/unable-to-start-activity-telephonypermissions,Unable to start activity - TelephonyPermissions,,,,,
2092,"['java', 'database', 'buffer', 'bytebuffer', 'project-panama']","{'account_id': 18510058, 'reputation': 364, 'user_id': 13485494, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ty9cMG21fHA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMQuwiipJmECBuIffFhdVahGA6iUQ/photo.jpg?sz=256', 'display_name': 'Gavin Ray', 'link': 'https://stackoverflow.com/users/13485494/gavin-ray'}",True,162,73451007.0,1,2,1661278480,1660962811,1661278480.0,73423726,CC BY-SA 4.0,https://stackoverflow.com/questions/73423726/java-performance-of-bytebuffer-versus-jdk-incubator-foreign-panama-foreign-me,Java: Performance of ByteBuffer versus jdk.incubator.foreign (Panama) Foreign Memory methods (MemoryLayout/Segment),,,,,
