,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from,community_owned_date
1730,"['java', 'spring', 'message', 'applicationcontext']","{'account_id': 454394, 'reputation': 3691, 'user_id': 851951, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/VU9Ic.jpg?s=256&g=1', 'display_name': 'Dani', 'link': 'https://stackoverflow.com/users/851951/dani'}",False,502,,1,0,1433274027,1327937723,1433274027.0,9066391,CC BY-SA 3.0,https://stackoverflow.com/questions/9066391/error-getting-messagebundles-from-controller,Error getting messageBundles from Controller,,,,,,
1731,"['java', 'javascript', 'applet', 'embed']","{'account_id': 175178, 'reputation': 19465, 'user_id': 405013, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7ef3cd04888c6d17f34d43e29ec3d46f?s=256&d=identicon&r=PG', 'display_name': 'caarlos0', 'link': 'https://stackoverflow.com/users/405013/caarlos0'}",True,74,9039218.0,1,0,1433272872,1327436070,1433272872.0,8993462,CC BY-SA 3.0,https://stackoverflow.com/questions/8993462/embed-element-could-not-access-domwindow-context,Embed Element: Could not access DOMWindow Context,,,,,,
1732,"['java', 'android', 'android-context']","{'account_id': 1124720, 'reputation': 1031, 'user_id': 1112269, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1b035d822881a3d493d3cac557fd0ac0?s=256&d=identicon&r=PG', 'display_name': 'michaelsmith', 'link': 'https://stackoverflow.com/users/1112269/michaelsmith'}",True,278,8693032.0,1,0,1433250276,1325417042,1433250276.0,8692861,CC BY-SA 3.0,https://stackoverflow.com/questions/8692861/why-cant-get-device-id-in-non-main-class,Why cant get device id in non-Main Class?,,,,,,
1733,"['java', 'web-services', 'image']","{'account_id': 192156, 'reputation': 2931, 'user_id': 433145, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/65019644900260aca01dc7a37208023c?s=256&d=identicon&r=PG', 'display_name': 'laura', 'link': 'https://stackoverflow.com/users/433145/laura'}",True,1422,8992362.0,1,3,1433236779,1327429836,1327430365.0,8992064,CC BY-SA 3.0,https://stackoverflow.com/questions/8992064/is-it-possible-to-tell-image-quality-i-e-dpi-in-java,"Is it possible to tell image quality, i.e. dpi in Java?",,,,,,
1734,"['java', 'spring', 'h2', 'flyway']","{'account_id': 686716, 'reputation': 312, 'user_id': 546232, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/553208d746b689c4935f3373edf33c7f?s=256&d=identicon&r=PG', 'display_name': 'Alec', 'link': 'https://stackoverflow.com/users/546232/alec'}",False,1678,,2,3,1433175045,1327062565,1433175045.0,8941492,CC BY-SA 3.0,https://stackoverflow.com/questions/8941492/generate-update-changes-as-delta-scripts,Generate update changes as delta scripts,,,,,,
1735,"['java', 'eclipse', 'junit']","{'account_id': 115237, 'reputation': 4762, 'user_id': 2106959, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/36791e316518afab2b48826cb3a0e914?s=256&d=identicon&r=PG', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/2106959/joe'}",True,2490,9094705.0,2,5,1433017597,1328004608,1495541732.0,9077708,CC BY-SA 3.0,https://stackoverflow.com/questions/9077708/how-to-run-all-my-inner-class-junit-tests-at-once,How to run all my inner class junit tests at once,,,,,,
1736,"['java', 'swing', 'jlist']","{'account_id': 319544, 'reputation': 8861, 'user_id': 637364, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/afb1a8c9ba25e33e61e21df4a83009f2?s=256&d=identicon&r=PG', 'display_name': '3D-kreativ', 'link': 'https://stackoverflow.com/users/637364/3d-kreativ'}",True,19121,8907984.0,3,6,1433006253,1326879476,1326886055.0,8907934,CC BY-SA 3.0,https://stackoverflow.com/questions/8907934/get-text-element-inside-jlist-to-a-variable,Get text element inside JList to a variable?,,,,,,
1737,"['java', 'spring', 'spring-mvc', 'portlet']","{'account_id': 138790, 'reputation': 60259, 'user_id': 343955, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/cd79cf00160aef32e8bfa48bcc978b9b?s=256&d=identicon&r=PG', 'display_name': 'adarshr', 'link': 'https://stackoverflow.com/users/343955/adarshr'}",True,1738,9359373.0,1,2,1432838360,1326124445,1326131375.0,8791181,CC BY-SA 3.0,https://stackoverflow.com/questions/8791181/series-of-repeated-forms-in-spring-portlet-mvc,Series of repeated forms in Spring Portlet MVC,,,,,,
1738,"['java', 'jpa', 'orm', 'count', 'pagination']","{'account_id': 59233, 'reputation': 177, 'user_id': 177262, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/da89f58c8025bd2de7a3267ba505d891?s=256&d=identicon&r=PG', 'display_name': 'stacker', 'link': 'https://stackoverflow.com/users/177262/stacker'}",True,13486,,3,7,1432811262,1327822045,1327834015.0,9051734,,https://stackoverflow.com/questions/9051734/how-to-count-the-number-of-rows-of-a-jpa-2-criteriaquery-in-a-generic-jpa-dao,How to count the number of rows of a JPA 2 CriteriaQuery in a generic JPA DAO?,,,,,"{'other_site': {'aliases': ['https://programmer.stackexchange.com', 'https://programmers.stackexchange.com', 'https://swe.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#5D5D5D', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'softwareengineering.meta', 'site_url': 'https://softwareengineering.meta.stackexchange.com', 'name': 'Software Engineering Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=softwareengineering.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1292524346, 'open_beta_date': 1283972400, 'closed_beta_date': 1283367600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/softwareengineering/Img/apple-touch-icon@2.png', 'twitter_account': 'StackSoftEng', 'favicon_url': 'https://cdn.sstatic.net/Sites/softwareengineering/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/softwareengineering/Img/apple-touch-icon.png', 'audience': 'professionals, academics, and students working within the systems development life cycle', 'site_url': 'https://softwareengineering.stackexchange.com', 'api_site_parameter': 'softwareengineering', 'logo_url': 'https://cdn.sstatic.net/Sites/softwareengineering/Img/logo.png', 'name': 'Software Engineering', 'site_type': 'main_site'}, 'on_date': 1327823422, 'question_id': 132341}",
1739,"['java', 'regex']","{'account_id': 413916, 'reputation': 4823, 'user_id': 787828, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d6c5ff0a72173ea8dde4fb57361d8eb5?s=256&d=identicon&r=PG', 'display_name': 'nirmus', 'link': 'https://stackoverflow.com/users/787828/nirmus'}",True,139,9043632.0,4,-1,1432593301,1327733640,1432593301.0,9043550,CC BY-SA 3.0,https://stackoverflow.com/questions/9043550/split-a-string-with-regular-expression,Split a string with regular expression,,,,,,
1740,"['java', 'clojure', 'tags', 'mp3', 'ogg']","{'account_id': 465287, 'reputation': 1361, 'user_id': 869271, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/ae486e9ebb18f0cd4dd3f512abc3a3e1?s=256&d=identicon&r=PG', 'display_name': 'Siscia', 'link': 'https://stackoverflow.com/users/869271/siscia'}",True,1480,,3,0,1432502781,1325702643,1495542109.0,8732166,,https://stackoverflow.com/questions/8732166/java-id3-audio-tags-lib,Java ID3 audio tags lib,1432527641.0,Not suitable for this site,,,,
1741,"['java', 'eclipse', 'nlp', 'stanford-nlp']","{'account_id': 1174536, 'reputation': 345, 'user_id': 1150857, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2d433ff9960ef2e07bcd677db6198e37?s=256&d=identicon&r=PG', 'display_name': 'viki.omega9', 'link': 'https://stackoverflow.com/users/1150857/viki-omega9'}",True,9258,8971424.0,3,7,1432303524,1327296584,1327298851.0,8967544,CC BY-SA 3.0,https://stackoverflow.com/questions/8967544/using-stanford-corenlp,Using Stanford CoreNLP,,,,,,
1742,"['java', 'swing', 'drag-and-drop', 'jbutton', 'jcomponent']","{'account_id': 1173307, 'reputation': 510, 'user_id': 1149948, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/49a9c5ca86812dbc680e1930a239bdd1?s=256&d=identicon&r=PG', 'display_name': 'muaz', 'link': 'https://stackoverflow.com/users/1149948/muaz'}",True,5179,8981998.0,2,0,1432247910,1326911552,1395959488.0,8915406,CC BY-SA 3.0,https://stackoverflow.com/questions/8915406/jbutton-drag-and-drop,JButton Drag and Drop,,,,,,
1743,"['java', 'json', 'jersey', 'jackson', 'deserialization']","{'account_id': 253331, 'reputation': 22240, 'user_id': 531954, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/a3d6efc1f694ea517af91b8cbba15e3a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danubian Sailor', 'link': 'https://stackoverflow.com/users/531954/danubian-sailor'}",True,30911,9075391.0,3,8,1432152901,1327937289,,9066288,CC BY-SA 3.0,https://stackoverflow.com/questions/9066288/jersey-serialization-deserialization-issue-abstract-types-can-only-be-instantia,Jersey serialization/deserialization issue: abstract types can only be instantiated with additional type information,,,,,,
1744,"['java', 'embedded', 'freertos']","{'account_id': 65583, 'reputation': 37520, 'user_id': 192910, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/de26f9c446ae47545220ff9eff3e3ef7?s=256&d=identicon&r=PG', 'display_name': 'Mawg says reinstate Monica', 'link': 'https://stackoverflow.com/users/192910/mawg-says-reinstate-monica'}",True,4870,8857367.0,2,6,1432110553,1326355430,,8831777,CC BY-SA 3.0,https://stackoverflow.com/questions/8831777/using-java-on-freertos,Using Java on FreeRTOS?,,,,,,
1745,"['java', 'thread-safety']","{'account_id': 92982, 'reputation': 1219, 'user_id': 254585, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/d1c44b60bdf0ae903607f97212643e05?s=256&d=identicon&r=PG', 'display_name': 'ping', 'link': 'https://stackoverflow.com/users/254585/ping'}",True,786,8709567.0,2,1,1432077506,1325577876,1495540689.0,8709428,,https://stackoverflow.com/questions/8709428/need-for-thread-safety-when-using-a-singlethreadexecutor,Need for thread safety when using a SinglethreadExecutor,1541508156.0,Duplicate,,,,
1746,"['java', 'osgi', 'flyway', 'pax-exam']","{'account_id': 1179447, 'reputation': 63, 'user_id': 1154718, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/274c54db7ecbbb128bb920e16744c039?s=256&d=identicon&r=PG', 'display_name': 'bob slipper', 'link': 'https://stackoverflow.com/users/1154718/bob-slipper'}",True,193,8903771.0,1,1,1431899836,1326830596,1431899836.0,8900940,CC BY-SA 3.0,https://stackoverflow.com/questions/8900940/using-flyway-application-integration-with-pax-exam-to-test-osgi-application,Using Flyway application integration with Pax Exam to test OSGi application,,,,,,
1747,"['java', 'eclipse', 'javafx', 'eclipse-plugin']","{'account_id': 385433, 'reputation': 2330, 'user_id': 2343179, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/b58e3365c53feec680fbbb07fe16465e?s=256&d=identicon&r=PG', 'display_name': 'seahorse', 'link': 'https://stackoverflow.com/users/2343179/seahorse'}",True,1778,9064026.0,2,4,1431788747,1327821838,1381602352.0,9051629,,https://stackoverflow.com/questions/9051629/using-javafx-for-making-a-eclipse-plugin,Using JavaFX for making a Eclipse Plugin?,1381644366.0,Opinion-based,,,,
1748,"['java', 'jakarta-ee', 'jpa']","{'account_id': 205346, 'reputation': 46557, 'user_id': 454049, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/90d79935ce8f6d048b46683ce6cc9cdf?s=256&d=identicon&r=PG', 'display_name': 'LuckyLuke', 'link': 'https://stackoverflow.com/users/454049/luckyluke'}",True,8402,8946849.0,2,1,1431617770,1327086826,,8946649,CC BY-SA 3.0,https://stackoverflow.com/questions/8946649/transaction-aborted-when-trying-to-persist-user,Transaction aborted when trying to persist user,,,,,,
1749,"['java', 'methods', 'nullpointerexception', 'call']","{'account_id': 1130571, 'reputation': 5267, 'user_id': 1116757, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/e5673b444d2d231e1d1b873a8342aab9?s=256&d=identicon&r=PG', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/1116757/robert'}",True,7316,8772131.0,3,3,1431572378,1325962093,1325962246.0,8772105,CC BY-SA 3.0,https://stackoverflow.com/questions/8772105/null-pointer-when-calling-a-method-in-another-class,Null pointer when calling a method in another class,,,,,,
1750,"['java', 'dependency-injection', 'guice']","{'account_id': 98935, 'reputation': 652, 'user_id': 267505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bddab5e48bd9006776333b3a1d57a4e2?s=256&d=identicon&r=PG', 'display_name': 'pbaumann', 'link': 'https://stackoverflow.com/users/267505/pbaumann'}",True,767,9035193.0,4,2,1431561508,1327626310,,9027766,CC BY-SA 3.0,https://stackoverflow.com/questions/9027766/is-it-possible-to-inject-the-class-requesting-injection-using-guice,Is it possible to inject the class requesting injection using Guice?,,,,,,
1751,"['java', 'spring', 'jsf', 'jsf-2', 'annotations']","{'account_id': 906713, 'reputation': 1174, 'user_id': 941499, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/06912c37a92a275b0ee7c78f20ba3370?s=256&d=identicon&r=PG', 'display_name': 'Dimman', 'link': 'https://stackoverflow.com/users/941499/dimman'}",True,28336,8933642.0,3,15,1431529989,1326972075,1431529652.0,8925170,CC BY-SA 3.0,https://stackoverflow.com/questions/8925170/jsf-2-inject-spring-bean-service-with-managedproperty-and-no-xml,JSF 2 inject Spring bean/service with @ManagedProperty and no xml,,,,,,
1752,"['java', 'jboss5.x']","{'account_id': 1198779, 'reputation': 119, 'user_id': 1169909, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/63e8deb63ad1680d6e96758334a46cc6?s=256&d=identicon&r=PG', 'display_name': 'Aleksandar', 'link': 'https://stackoverflow.com/users/1169909/aleksandar'}",True,4010,,1,0,1431507320,1327519089,1327521879.0,9008815,CC BY-SA 3.0,https://stackoverflow.com/questions/9008815/java-lang-unsupportedoperationexception-setproperty-must-be-overridden-by-all-s,java.lang.UnsupportedOperationException: setProperty must be overridden by all subclasses of SOAPMessage at,,,,,,
1753,['java'],"{'account_id': 1038755, 'reputation': 73, 'user_id': 1045277, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6306f3b260f1923d3d72cedda0dfefc?s=256&d=identicon&r=PG', 'display_name': 'user1045277', 'link': 'https://stackoverflow.com/users/1045277/user1045277'}",True,5835,,3,3,1431499255,1326268480,,8815916,CC BY-SA 3.0,https://stackoverflow.com/questions/8815916/opening-a-new-url-from-the-current-working-browser-in-java,Opening a new URL from the current working browser in java,,,,,,
1754,"['java', 'enumeration']","{'account_id': 996571, 'reputation': 737, 'user_id': 1012351, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/19f0729052100da865e4f022740f60b8?s=256&d=identicon&r=PG', 'display_name': 'OverStack', 'link': 'https://stackoverflow.com/users/1012351/overstack'}",True,5383,,5,1,1431119168,1325845001,1325845380.0,8756279,CC BY-SA 3.0,https://stackoverflow.com/questions/8756279/get-enum-string-without-tostring,Get enum string without toString(),,,,,,
1755,"['java', 'android', 'android-ndk']","{'account_id': 952155, 'reputation': 69, 'user_id': 978064, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/3854819318e907f99e0060d6a42c00c8?s=256&d=identicon&r=PG', 'display_name': 'user978064', 'link': 'https://stackoverflow.com/users/978064/user978064'}",False,1297,,2,0,1430829806,1327794064,1327855257.0,9049595,CC BY-SA 3.0,https://stackoverflow.com/questions/9049595/installation-fail-when-installing-the-android-plugin-for-eclipse,installation fail when installing the android plugin for eclipse..,,,,,,
1756,['java'],"{'account_id': 1206929, 'reputation': 21, 'user_id': 1176339, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/bead06b7e123e3980193dae20540b290?s=256&d=identicon&r=PG', 'display_name': 'Jesus Rodriguez', 'link': 'https://stackoverflow.com/users/1176339/jesus-rodriguez'}",True,5911,,6,1,1430807105,1327833459,1327838701.0,9052519,CC BY-SA 3.0,https://stackoverflow.com/questions/9052519/non-repeating-random-number-array,Non repeating random number array,,,,,,
1757,"['java', 'proxy', 'ip', 'vpn']","{'account_id': 937397, 'reputation': 3291, 'user_id': 966072, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6f855e44d2978e82a037b233c829557f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam Adamsh', 'link': 'https://stackoverflow.com/users/966072/sam-adamsh'}",True,4794,8772353.0,1,0,1430790380,1325963771,1325967122.0,8772318,CC BY-SA 3.0,https://stackoverflow.com/questions/8772318/java-ip-address-proxy,Java ip address proxy,,,,,,
1758,"['java', 'jetty', 'embedded-jetty']","{'account_id': 202111, 'reputation': 5580, 'user_id': 448970, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/34aa676138dd0f336faf78cb0b06f0e9?s=256&d=identicon&r=PG', 'display_name': 'David B.', 'link': 'https://stackoverflow.com/users/448970/david-b'}",True,3436,9074835.0,1,11,1430750937,1327986481,1592644375.0,9074704,CC BY-SA 4.0,https://stackoverflow.com/questions/9074704/embedded-jetty-different-ports-for-internally-and-externally-visible-endpoints,Embedded Jetty: Different ports for internally- and externally-visible endpoints?,,,,,,
1759,"['java', 'arrays', 'random']","{'account_id': 551703, 'reputation': 85, 'user_id': 916641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d60a6fd9994ce7afd5782a502ab3515?s=256&d=identicon&r=PG', 'display_name': 'Craig', 'link': 'https://stackoverflow.com/users/916641/craig'}",True,26428,9055314.0,1,7,1430745837,1327859219,1327859546.0,9055287,CC BY-SA 3.0,https://stackoverflow.com/questions/9055287/select-a-random-value-from-an-array,Select a random value from an Array,,,,,,
1760,"['java', 'jsp', 'expression']","{'account_id': 541586, 'reputation': 15302, 'user_id': 910201, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/c0e454384301c2eb670aa5b4906a482e?s=256&d=identicon&r=PG', 'display_name': 'Xonatron', 'link': 'https://stackoverflow.com/users/910201/xonatron'}",True,88637,,4,24,1430611215,1327515638,1327584739.0,9008011,CC BY-SA 3.0,https://stackoverflow.com/questions/9008011/if-then-else-inside-a-jsp-expression,If-then-else inside a JSP expression?,,,,,,
1761,"['java', 'overriding']","{'account_id': 318174, 'reputation': 393, 'user_id': 635240, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/fe96a4d2c571f33a4acb8cc06b1f9722?s=256&d=identicon&r=PG', 'display_name': 'Eric Bautista', 'link': 'https://stackoverflow.com/users/635240/eric-bautista'}",True,1270,8813607.0,6,2,1430470420,1326250440,,8813599,CC BY-SA 3.0,https://stackoverflow.com/questions/8813599/overriding-in-java,Overriding in Java,,,,,,
1762,"['java', 'properties']","{'account_id': 90708, 'reputation': 21023, 'user_id': 249571, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/c45a97b4f7d0cc864afd04e5322a2760?s=256&d=identicon&r=PG', 'display_name': 'DD.', 'link': 'https://stackoverflow.com/users/249571/dd'}",True,7617,8979863.0,3,0,1430398591,1327359271,,8979814,CC BY-SA 3.0,https://stackoverflow.com/questions/8979814/properties-location,Properties location,,,,,,
1763,"['java', 'gwt']","{'account_id': 130148, 'reputation': 961, 'user_id': 329194, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/fae03cb07905d51e1d379b7e5848db19?s=256&d=identicon&r=PG', 'display_name': 'Srini Kandula', 'link': 'https://stackoverflow.com/users/329194/srini-kandula'}",True,3091,8750498.0,4,2,1430360147,1325736733,,8737544,CC BY-SA 3.0,https://stackoverflow.com/questions/8737544/gwt-compiler-doesnt-find-javax-libraries,GWT compiler doesn&#39;t find javax libraries,,,,,,
1764,"['java', 'encryption', 'key', 'blowfish']","{'account_id': 953314, 'reputation': 403, 'user_id': 979055, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/a4fb86feb3b8f5241b96f5ba79f5401c?s=256&d=identicon&r=PG', 'display_name': 'litil', 'link': 'https://stackoverflow.com/users/979055/litil'}",False,3361,,1,0,1430320146,1326902079,1495539809.0,8913151,CC BY-SA 3.0,https://stackoverflow.com/questions/8913151/encryption-using-blowfish-in-cbc-mode-in-java,Encryption using Blowfish in CBC mode in Java,,,,,,
1765,"['java', 'spring', 'asynchronous', 'annotations', 'executor']","{'account_id': 90708, 'reputation': 21023, 'user_id': 249571, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/c45a97b4f7d0cc864afd04e5322a2760?s=256&d=identicon&r=PG', 'display_name': 'DD.', 'link': 'https://stackoverflow.com/users/249571/dd'}",True,7999,8719783.0,2,3,1430306773,1325630859,1325631573.0,8719723,CC BY-SA 3.0,https://stackoverflow.com/questions/8719723/spring-async-without-xml-config,Spring @Async without xml config,,,,,,
1766,"['java', 'mongodb', 'redis', 'hazelcast']","{'account_id': 1074366, 'reputation': 712, 'user_id': 1072826, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/759f35352cfea34fb7e17143aa8c85e1?s=256&d=identicon&r=PG', 'display_name': 'gladiator', 'link': 'https://stackoverflow.com/users/1072826/gladiator'}",True,3724,,3,11,1430292681,1326111246,1430292681.0,8788270,CC BY-SA 3.0,https://stackoverflow.com/questions/8788270/redis-mongo-or-hazelcast,"Redis, Mongo or Hazelcast?",,,,,,
1767,"['java', 'android', 'gps', 'coordinates']","{'account_id': 1174308, 'reputation': 1, 'user_id': 1150685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e26e9b63298982e8640b8a75e5e7cf3?s=256&d=identicon&r=PG', 'display_name': 'basildiy', 'link': 'https://stackoverflow.com/users/1150685/basildiy'}",False,2598,,1,0,1430288610,1326651696,,8872154,CC BY-SA 3.0,https://stackoverflow.com/questions/8872154/java-android-gps-send-coordinates,Java Android GPS send coordinates,,,,,,
1768,"['java', 'json', 'jackson']","{'account_id': 40662, 'reputation': 20668, 'user_id': 117839, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/826b0d5f2ae42a48261b1bfe780596d6?s=256&d=identicon&r=PG', 'display_name': 'Michael Wiles', 'link': 'https://stackoverflow.com/users/117839/michael-wiles'}",True,22157,8902550.0,2,22,1430249224,1326821848,,8899115,CC BY-SA 3.0,https://stackoverflow.com/questions/8899115/how-to-not-send-an-empty-collection-in-jackson,How to not send an empty collection in jackson,,,,,,
1769,['java'],"{'account_id': 1155644, 'reputation': 4571, 'user_id': 1136342, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/d7fb3970505d9f22496189667a0fefe8?s=256&d=identicon&r=PG', 'display_name': 'user1136342', 'link': 'https://stackoverflow.com/users/1136342/user1136342'}",True,629,8967319.0,5,-1,1430231416,1327293720,,8967260,CC BY-SA 3.0,https://stackoverflow.com/questions/8967260/setting-precision-in-java,Setting precision in Java,,,,,,
1770,['java'],"{'account_id': 1007836, 'reputation': 709, 'user_id': 1021085, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/8f96ee0378f4bb4f30f947aaf24d2e07?s=256&d=identicon&r=PG', 'display_name': 'user1021085', 'link': 'https://stackoverflow.com/users/1021085/user1021085'}",True,53849,9037883.0,3,7,1430169310,1327678353,1328217339.0,9035785,CC BY-SA 3.0,https://stackoverflow.com/questions/9035785/java-error-software-caused-connection-abort-recv-failed,Java error - Software caused connection abort: recv failed,,,,,,
1771,"['java', 'audio']","{'account_id': 280722, 'reputation': 7336, 'user_id': 576589, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3023bd35ffa461bef4fac8d78396fb7b?s=256&d=identicon&r=PG', 'display_name': 'Hirvesh', 'link': 'https://stackoverflow.com/users/576589/hirvesh'}",True,25460,8999803.0,5,5,1430153755,1327479672,,8999629,,https://stackoverflow.com/questions/8999629/open-source-audio-library-in-java,Open Source Audio Library In Java,1430133829.0,Not suitable for this site,,,,
1772,"['java', 'hibernate', 'configuration', 'jar']","{'account_id': 927634, 'reputation': 9868, 'user_id': 958083, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b71f337a50d5197ecd23bd7a709b0cbf?s=256&d=identicon&r=PG', 'display_name': 'Nacht', 'link': 'https://stackoverflow.com/users/958083/nacht'}",False,3536,,0,1,1429909060,1327339642,1429909060.0,8975890,CC BY-SA 3.0,https://stackoverflow.com/questions/8975890/hibernate-cant-find-org-hibernate-cfg-configuration-even-though-it-is-there,Hibernate can&#39;t find org/hibernate/cfg/Configuration even though it is there,,,,,,
1773,['java'],"{'account_id': 1168761, 'reputation': 1612, 'user_id': 1146470, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/08b96ab0385e9023d3b37f77e55258b3?s=256&d=identicon&r=PG', 'display_name': 'stytown', 'link': 'https://stackoverflow.com/users/1146470/stytown'}",True,1698,8875039.0,3,3,1429889607,1326678552,1348747850.0,8875025,CC BY-SA 3.0,https://stackoverflow.com/questions/8875025/java-program-crashes-when-giving-a-decimal-point-but-works-with-int,"Java program crashes, when giving a decimal point, but works with int",,,,,,
1774,"['java', 'arraylist']","{'account_id': 1096046, 'reputation': 14652, 'user_id': 1089623, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/84cea2df5455fab19a915ec582cab9f6?s=256&d=identicon&r=PG', 'display_name': 'Klausos Klausos', 'link': 'https://stackoverflow.com/users/1089623/klausos-klausos'}",True,59168,8729821.0,7,16,1429803489,1325692590,1325692723.0,8729786,CC BY-SA 3.0,https://stackoverflow.com/questions/8729786/arraylist-index-out-of-bounds,ArrayList index out of bounds,,,,,,
1775,"['java', 'spring-aop']","{'account_id': 421127, 'reputation': 13645, 'user_id': 799188, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/54df03d30244de60211d6d683efea436?s=256&d=identicon&r=PG', 'display_name': 'user799188', 'link': 'https://stackoverflow.com/users/799188/user799188'}",True,2380,9533334.0,2,1,1429803406,1326366979,1495542494.0,8834173,CC BY-SA 3.0,https://stackoverflow.com/questions/8834173/multiple-execution-statements-inside-pointcut-expression-but-only-one-is-workin,"Multiple execution statements inside pointcut expression, but only one is working",,,,,,
