,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,community_owned_date,closed_reason,protected_date,locked_date
869,"['java', 'apache', 'oop', 'collections']","{'account_id': 13696, 'reputation': 17217, 'user_id': 27657, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/7b718f1f997edffed8e17f7875dea15f?s=256&d=identicon&r=PG', 'display_name': 'javamonkey79', 'link': 'https://stackoverflow.com/users/27657/javamonkey79'}",True,6362,477148.0,5,2,1233747937,1232845538,,477012,CC BY-SA 2.5,https://stackoverflow.com/questions/477012/good-uses-for-apache-collectionutils,Good uses for Apache CollectionUtils,,,,,
870,"['java', 'class', 'casting']","{'account_id': 23096, 'reputation': 7739, 'user_id': 57627, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/ff9e1e3ce7bd46fefe247340174ad94b?s=256&d=identicon&r=PG', 'display_name': 'Paradius', 'link': 'https://stackoverflow.com/users/57627/paradius'}",True,20725,,5,8,1233697217,1232995564,,480894,CC BY-SA 2.5,https://stackoverflow.com/questions/480894/casting-to-unknown-type-when-only-given-class-name-as-a-string-of-that-type,Casting to Unknown Type When Only Given Class Name as a String of That Type,,,,,
871,"['java', 'windows', 'file-io', 'apache-commons']","{'account_id': 4074, 'reputation': 25806, 'user_id': 6013, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/2c21bed614c58c9e1c48fe272e79efd2?s=256&d=identicon&r=PG', 'display_name': 'Joshua', 'link': 'https://stackoverflow.com/users/6013/joshua'}",True,5510,473505.0,3,4,1233673504,1232725677,1232728425.0,473379,CC BY-SA 2.5,https://stackoverflow.com/questions/473379/locking-a-file-while-copying-using-commons-io,Locking a file while copying using Commons IO,,,,,
872,"['java', 'jsp', 'jsf', 'spinner', 'tld']","{'account_id': 18028, 'reputation': 38868, 'user_id': 40933, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/a088b1abe4432e21f41875645347d705?s=256&d=identicon&r=PG', 'display_name': 'Warrior', 'link': 'https://stackoverflow.com/users/40933/warrior'}",True,1238,506780.0,2,3,1233660978,1231224192,1231228114.0,415649,CC BY-SA 2.5,https://stackoverflow.com/questions/415649/read-only-spinner,Read only spinner,,,,,
873,"['java', 'http', 'binding', 'axis', 'port']","{'account_id': 14963, 'reputation': 899, 'user_id': 31155, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/21ed6a321237bdfae315796bfc7b2b97?s=256&d=identicon&r=PG', 'display_name': 'dasp', 'link': 'https://stackoverflow.com/users/31155/dasp'}",True,4058,505240.0,3,1,1233613916,1232449164,,460819,CC BY-SA 2.5,https://stackoverflow.com/questions/460819/changing-port-on-which-an-axis-web-service-is-listening-to,Changing port on which an Axis web service is listening to,,,,,
874,"['java', 'concurrency', 'garbage-collection']","{'account_id': 12111, 'reputation': 74285, 'user_id': 23691, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ffd58f2ec488a7160c4e7bbfdf179493?s=256&d=identicon&r=PG', 'display_name': 'krosenvold', 'link': 'https://stackoverflow.com/users/23691/krosenvold'}",True,2259,480611.0,6,10,1233603623,1232990150,1233603623.0,480566,CC BY-SA 2.5,https://stackoverflow.com/questions/480566/does-a-running-thread-in-an-object-prevent-it-from-being-garbage-collected-in-ja,Does a running thread in an object prevent it from being garbage collected in java?,,,,,
875,"['java', 'hashcode']","{'account_id': 18139, 'reputation': 40819, 'user_id': 41283, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/62af4c828e18a91dc60832fb1465f0cf?s=256&d=identicon&r=PG', 'display_name': 'Hosam Aly', 'link': 'https://stackoverflow.com/users/41283/hosam-aly'}",True,3406,496791.0,9,9,1233593897,1233342437,1233348194.0,496779,CC BY-SA 2.5,https://stackoverflow.com/questions/496779/implementing-hashcode-for-very-simple-classes,Implementing `hashCode()` for very simple classes,,,,,
876,"['java', 'ubuntu', 'websphere-ce']","{'account_id': 877504, 'reputation': 149, 'user_id': 52075, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/aa2d118d6214256586eff7ed679292ad?s=256&d=identicon&r=PG', 'display_name': 'Jacob Hansson', 'link': 'https://stackoverflow.com/users/52075/jacob-hansson'}",True,310,,1,0,1233592431,1232988144,1232988778.0,480437,CC BY-SA 2.5,https://stackoverflow.com/questions/480437/fresh-was-ce-installation-gives-nothing-but-http-400-bad-request,Fresh WAS-CE installation gives nothing but &quot;HTTP 400 &#39;bad request&#39;&quot;?,,1232988144.0,,,
877,"['java', 'air', 'stdout', 'redirect', 'stdin']","{'account_id': 20201, 'reputation': 3776, 'user_id': 48048, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/09d6a4fd22580a60f7345debfc8882fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'RogerV', 'link': 'https://stackoverflow.com/users/48048/rogerv'}",True,634,477651.0,2,0,1233540963,1232849304,,477055,CC BY-SA 2.5,https://stackoverflow.com/questions/477055/is-there-a-way-for-an-air-1-5-app-to-read-from-stdin-and-write-stdout-stderr,Is there a way for an AIR 1.5 app to read from stdin and write stdout/stderr?,,,,,
878,"['java', 'swing']","{'account_id': 560976, 'reputation': 871, 'user_id': 29860, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/67501892d598d0fb0baae5ea8e09c6fe?s=256&d=identicon&r=PG', 'display_name': 'tellme', 'link': 'https://stackoverflow.com/users/29860/tellme'}",True,1574,,4,4,1233535150,1231751058,1233533838.0,434855,CC BY-SA 2.5,https://stackoverflow.com/questions/434855/os-recommendation-to-run-java-swing-app-on-very-basic-hardware,OS recommendation to run Java Swing App on very basic hardware,,,,,
879,"['java', 'multithreading', 'file', 'synchronization', 'locking']","{'account_id': 9431, 'reputation': 9635, 'user_id': 17428, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6441f894414938cbf0a36f619db62001?s=256&d=identicon&r=PG', 'display_name': 'Eduard Wirch', 'link': 'https://stackoverflow.com/users/17428/eduard-wirch'}",True,5420,486822.0,6,6,1233531434,1233074941,1233531434.0,484182,CC BY-SA 2.5,https://stackoverflow.com/questions/484182/how-to-lock-a-file-on-different-application-levels,How to lock a file on different application levels?,,,,,
880,"['java', 'linux', 'openmoko']","{'user_type': 'does_not_exist', 'display_name': 'Neil Benn'}",True,1394,,2,2,1233529252,1232034832,,447298,CC BY-SA 2.5,https://stackoverflow.com/questions/447298/what-can-i-use-to-connect-java-to-video4linux,What can I use to connect Java to Video4Linux?,,,,,
881,"['java', '.net', 'com', 'tostring']","{'account_id': 9692, 'reputation': 1992, 'user_id': 18009, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/5bccce8ac06f2619a6104ace99f2a182?s=256&d=identicon&r=PG', 'display_name': 'Dan Coates', 'link': 'https://stackoverflow.com/users/18009/dan-coates'}",True,279,501561.0,1,1,1233521744,1233339828,,496591,CC BY-SA 2.5,https://stackoverflow.com/questions/496591/disinheriting-overriding-tostring-to-access-com-object-tostring,Disinheriting(?) / overriding .ToString to access COM Object .toString,,,,,
882,"['java', 'reference', 'pass-by-value']","{'account_id': 18419, 'reputation': 47975, 'user_id': 42155, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/bec1c77805ad9d7e6b1dca098442e984?s=256&d=identicon&r=PG', 'display_name': 'user42155', 'link': 'https://stackoverflow.com/users/42155/user42155'}",True,9002,,5,2,1233440760,1233405225,1233440760.0,498747,CC BY-SA 2.5,https://stackoverflow.com/questions/498747/java-pass-by-value-reference-variables,"Java, pass-by-value, reference variables",,,,,
883,"['java', 'hibernate', 'jpa', 'glassfish', 'seam']","{'account_id': 790, 'reputation': 22965, 'user_id': 1030, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a69cb9b2c1dccd6c45a9f3917eec9f85?s=256&d=identicon&r=PG', 'display_name': 'ninesided', 'link': 'https://stackoverflow.com/users/1030/ninesided'}",True,1174,499204.0,1,0,1233422807,1233401530,,498676,CC BY-SA 2.5,https://stackoverflow.com/questions/498676/how-easy-is-it-to-set-up-jboss-seam-to-run-on-glassfish-with-jpa-instead-of-hibe,How easy is it to set up JBoss Seam to run on GlassFish with JPA instead of Hibernate?,,,,,
884,"['java', 'sql', 'excel', 'jdbc', 'spreadsheet']","{'account_id': 2812, 'reputation': 13639, 'user_id': 3973, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/cbd511f0cd39f36c6f2a9bc17fb0f2da?s=256&d=identicon&r=PG', 'display_name': 'Binil Thomas', 'link': 'https://stackoverflow.com/users/3973/binil-thomas'}",True,1658,,5,0,1233407067,1233363287,,497893,CC BY-SA 2.5,https://stackoverflow.com/questions/497893/resultset-xls,ResultSet -&gt; XLS,,,,,
885,"['java', 'database-design', 'core-data', 'persistence']","{'account_id': 8326, 'reputation': 253181, 'user_id': 14955, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/5DblQ.png?s=256&g=1', 'display_name': 'Thilo', 'link': 'https://stackoverflow.com/users/14955/thilo'}",True,3563,,4,13,1233383703,1232703513,1233383653.0,472377,CC BY-SA 2.5,https://stackoverflow.com/questions/472377/is-there-a-java-equivalent-to-apples-core-data,Is there a Java equivalent to Apple&#39;s Core Data?,,,,,
886,"['java', 'iterator', 'hashset']","{'account_id': 24025, 'reputation': 5174, 'user_id': 60789, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/0a638aec8afa1562da63afffdac8ae76?s=256&d=identicon&r=PG', 'display_name': 'Sheldon Ross', 'link': 'https://stackoverflow.com/users/60789/sheldon-ross'}",True,7296,498017.0,6,2,1233367745,1233345911,1233346205.0,497025,CC BY-SA 2.5,https://stackoverflow.com/questions/497025/modifying-a-set-during-iteration-java,Modifying a set during iteration java,,,,,
887,"['java', 'spring', 'aop', 'spring-aop']","{'account_id': 9137, 'reputation': 9732, 'user_id': 16759, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/7844d99a6b7373ab85e33531fee3fb50?s=256&d=identicon&r=PG', 'display_name': 'Richard', 'link': 'https://stackoverflow.com/users/16759/richard'}",True,1637,,1,1,1233364949,1233332286,,496080,CC BY-SA 2.5,https://stackoverflow.com/questions/496080/aop-for-third-party-classes,AOP for third-party classes,,,,,
888,"['c#', 'java', 'multithreading', 'caching']","{'account_id': 11727, 'reputation': 2949, 'user_id': 22752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46e1c28f4e583de8d28ba7972bb059e9?s=256&d=identicon&r=PG', 'display_name': 'Joshua DeWald', 'link': 'https://stackoverflow.com/users/22752/joshua-dewald'}",True,834,497086.0,5,3,1233359150,1233346487,1233359150.0,497063,CC BY-SA 2.5,https://stackoverflow.com/questions/497063/does-a-cache-need-to-synchronized,Does a cache need to synchronized?,,,,,
889,"['java', 'windows', 'vista64']","{'account_id': 564388, 'reputation': 4954, 'user_id': 53607, 'user_type': 'unregistered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/063728cf137e95d95869aea2b70e31a3?s=256&d=identicon&r=PG', 'display_name': 'Ken', 'link': 'https://stackoverflow.com/users/53607/ken'}",True,262,496870.0,2,2,1233344476,1233343479,,496847,CC BY-SA 2.5,https://stackoverflow.com/questions/496847/multiple-java-installs-on-windows,Multiple Java installs on Windows,,,,,
890,"['java', 'jetty', 'restlet', 'http-status-code-503']","{'account_id': 877508, 'reputation': 215, 'user_id': 52403, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c0369d141ec06d35c28e7755b7f7490?s=256&d=identicon&r=PG', 'display_name': 'Schneehenry', 'link': 'https://stackoverflow.com/users/52403/schneehenry'}",True,1110,496604.0,1,0,1233340045,1233326414,,495710,CC BY-SA 2.5,https://stackoverflow.com/questions/495710/how-to-use-a-throttlingfilter-for-jetty-in-restlet,How to use a ThrottlingFilter for Jetty in Restlet,,,,,
891,"['java', 'spring', 'jakarta-ee', 'properties', 'jstl']","{'account_id': 12404, 'reputation': 61016, 'user_id': 24396, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/160d6580f280b5e9e5a1188b32c4ef2d?s=256&d=identicon&r=PG', 'display_name': 'Steve Kuo', 'link': 'https://stackoverflow.com/users/24396/steve-kuo'}",True,2662,487923.0,6,5,1233337866,1233153090,,487826,CC BY-SA 2.5,https://stackoverflow.com/questions/487826/java-web-application-properties,Java web application properties,,,,,
892,"['java', 'c', 'apache-flex', 'geometry']","{'account_id': 22644, 'reputation': 13860, 'user_id': 56044, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/7f2b28e9158b446f1c3d2abfb304b3cf?s=256&d=identicon&r=PG', 'display_name': 'Michael Brewer-Davis', 'link': 'https://stackoverflow.com/users/56044/michael-brewer-davis'}",True,1515,495509.0,3,3,1233333315,1232762324,,475329,,https://stackoverflow.com/questions/475329/best-tools-for-2d-constructive-area-geometry,Best Tools for 2D Constructive Area Geometry,1386189178.0,,Not suitable for this site,,
893,"['java', 'cvs']","{'account_id': 9045, 'reputation': 32844, 'user_id': 16534, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/JnmCP.jpg?s=256&g=1', 'display_name': 'Mike Sickler', 'link': 'https://stackoverflow.com/users/16534/mike-sickler'}",True,440,496022.0,1,0,1233331411,1233331213,,496012,CC BY-SA 2.5,https://stackoverflow.com/questions/496012/what-cvs-client-for-java-do-you-recommend,What CVS client for Java do you recommend?,,1233331213.0,,,
894,"['java', 'file-io']","{'account_id': 563949, 'reputation': 3919, 'user_id': 51659, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b8744f1342919baeea8a815457134c2e?s=256&d=identicon&r=PG', 'display_name': 'raja', 'link': 'https://stackoverflow.com/users/51659/raja'}",True,499,,3,0,1233314963,1233313378,1233313901.0,495155,CC BY-SA 2.5,https://stackoverflow.com/questions/495155/what-are-the-possible-exception-occurs-during-copying-file,What are the possible exception occurs during copying file?,,,,,
895,"['java', 'swing']","{'user_type': 'does_not_exist', 'display_name': 'Jason'}",True,4694,,2,3,1233298491,1233260697,1592644375.0,493247,CC BY-SA 4.0,https://stackoverflow.com/questions/493247/how-to-create-a-scrollable-jpopupmenu,How to create a scrollable JPopupMenu,,,,,
896,"['java', 'windows']","{'account_id': 23880, 'reputation': 31, 'user_id': 60253, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1967b07f9fe76b6d3b62ef467f2579b?s=256&d=identicon&r=PG', 'display_name': 'veronique', 'link': 'https://stackoverflow.com/users/60253/veronique'}",True,524,,5,3,1233292905,1233244693,,492207,CC BY-SA 2.5,https://stackoverflow.com/questions/492207/can-i-have-applications-using-java-1-4-2-12-and-java-1-5-on-the-same-windows-ser,Can I have applications using Java 1.4.2_12 and Java 1.5 on the same windows server,,,,,
897,"['java', 'swing']","{'account_id': 18218, 'reputation': 1085, 'user_id': 41572, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/4caef79720edcb9adc170e7f7f07fcad?s=256&d=identicon&r=PG', 'display_name': 'semantic-dev', 'link': 'https://stackoverflow.com/users/41572/semantic-dev'}",True,963,,1,2,1233274151,1233272352,,493965,CC BY-SA 2.5,https://stackoverflow.com/questions/493965/skeleton-app-for-swing,skeleton app for swing,,,,,
898,"['java', 'database', 'jdbc']","{'account_id': 877504, 'reputation': 149, 'user_id': 52075, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/aa2d118d6214256586eff7ed679292ad?s=256&d=identicon&r=PG', 'display_name': 'Jacob Hansson', 'link': 'https://stackoverflow.com/users/52075/jacob-hansson'}",True,282,493956.0,2,0,1233272129,1233271654,,493947,CC BY-SA 2.5,https://stackoverflow.com/questions/493947/what-happens-if-i-dont-include-a-db-driver-when-using-jdbc,What happens if I don&#39;t include a db driver when using JDBC?,,,,,
899,"['java', 'c++', 'interface', 'design-patterns']","{'account_id': 21128, 'reputation': 12418, 'user_id': 51133, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/H4tmv.jpg?s=256&g=1', 'display_name': 'Daniel Sloof', 'link': 'https://stackoverflow.com/users/51133/daniel-sloof'}",True,1418,492767.0,6,0,1233269274,1233252693,1233253496.0,492741,CC BY-SA 2.5,https://stackoverflow.com/questions/492741/java-no-interface-implementation,Java: No interface implementation?,,,,,
900,"['java', 'jsp', 'jsp-tags']","{'account_id': 12404, 'reputation': 61016, 'user_id': 24396, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/160d6580f280b5e9e5a1188b32c4ef2d?s=256&d=identicon&r=PG', 'display_name': 'Steve Kuo', 'link': 'https://stackoverflow.com/users/24396/steve-kuo'}",True,3018,492687.0,2,6,1233251775,1233251305,,492672,CC BY-SA 2.5,https://stackoverflow.com/questions/492672/jspwriter-write-versus-print,JspWriter write versus print,,,,,
901,"['java', 'windows', 'linux', 'cross-platform']","{'user_type': 'does_not_exist', 'display_name': 'pallavi'}",True,717,,4,0,1233246996,1233220440,1233221599.0,490970,CC BY-SA 2.5,https://stackoverflow.com/questions/490970/run-a-web-project-developed-in-java-run-on-both-windows-and-linux-platform,run a web project developed in Java run on both windows and Linux platform,,,,,
902,"['java', 'spring', 'jdbc', 'lazy-loading']","{'account_id': 1781, 'reputation': 89882, 'user_id': 2443, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/0edfb9def335b533bedb791235a9c5bd?s=256&d=identicon&r=PG', 'display_name': 'Allain Lalonde', 'link': 'https://stackoverflow.com/users/2443/allain-lalonde'}",True,2806,491564.0,2,7,1233235513,1233207698,,490595,CC BY-SA 2.5,https://stackoverflow.com/questions/490595/lazy-loading-dto-fields-in-spring,Lazy Loading DTO fields in Spring,,,,,
903,"['java', 'iis', 'tomcat', 'jboss', 'tcp']","{'account_id': 23135, 'reputation': 1338, 'user_id': 57735, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/8d8af3b849c45cbd5a2eed26987772c0?s=256&d=identicon&r=PG', 'display_name': 'Genry', 'link': 'https://stackoverflow.com/users/57735/genry'}",True,2218,491445.0,2,1,1233232717,1233071910,,483963,CC BY-SA 2.5,https://stackoverflow.com/questions/483963/tomcat-iis-closes-socket-after-http-response-has-completed,Tomcat/IIS closes socket after http response has completed,,,,,
904,"['java', 'eclipse']","{'account_id': 23544, 'reputation': 147, 'user_id': 59067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67569a743788e7c019977393e2f09e4e?s=256&d=identicon&r=PG', 'display_name': 'xgomez', 'link': 'https://stackoverflow.com/users/59067/xgomez'}",True,1465,491436.0,1,2,1233232595,1233232379,,491421,CC BY-SA 2.5,https://stackoverflow.com/questions/491421/default-value-for-vm-value-in-the-eclipse-ini-file,Default value for -vm value in the eclipse.ini file,,,,,
905,['java'],"{'account_id': 23825, 'reputation': 19305, 'user_id': 60006, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1421481dab5f96d25ee52c80c3e76b5c?s=256&d=identicon&r=PG', 'display_name': 'DivideByHero', 'link': 'https://stackoverflow.com/users/60006/dividebyhero'}",True,17889,490435.0,3,8,1233215732,1233201092,,490424,CC BY-SA 2.5,https://stackoverflow.com/questions/490424/function-to-convert-single-objects-to-an-array,Function to convert single objects to an array?,,,,,
906,"['java', 'eclipse']","{'account_id': 23825, 'reputation': 19305, 'user_id': 60006, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1421481dab5f96d25ee52c80c3e76b5c?s=256&d=identicon&r=PG', 'display_name': 'DivideByHero', 'link': 'https://stackoverflow.com/users/60006/dividebyhero'}",True,2133,490019.0,3,0,1233214300,1233187966,,489993,CC BY-SA 2.5,https://stackoverflow.com/questions/489993/search-for-usage-of-a-class-object-with-a-given-operator-eclipse,Search for usage of a class object with a given operator? [Eclipse],,,,,
907,['java'],"{'user_type': 'does_not_exist', 'display_name': 'mads'}",True,7654,490705.0,5,7,1233212660,1233211183,,490679,CC BY-SA 2.5,https://stackoverflow.com/questions/490679/date-display-in-different-locales-in-java,Date display in different locales in Java?,,,,,
908,"['java', 'java-native-interface', 'valgrind']","{'account_id': 11959, 'reputation': 17199, 'user_id': 23309, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/8cf13bc42e1a9062a0a5d11218a25934?s=256&d=identicon&r=PG', 'display_name': 'Chris R', 'link': 'https://stackoverflow.com/users/23309/chris-r'}",True,3400,,3,4,1233201799,1232126749,,451282,CC BY-SA 2.5,https://stackoverflow.com/questions/451282/running-a-jni-application-in-the-sun-vm-under-valgrind,Running a JNI application in the Sun VM under Valgrind,,,,,
909,"['java', 'sockets', 'multicast', 'ttl']","{'account_id': 3517, 'reputation': 31293, 'user_id': 5074, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/5ed19e00dca9ce442f9d057337a5634f?s=256&d=identicon&r=PG', 'display_name': 'Jay R.', 'link': 'https://stackoverflow.com/users/5074/jay-r'}",True,2413,485929.0,1,3,1233193261,1233098409,1495535594.0,485810,CC BY-SA 3.0,https://stackoverflow.com/questions/485810/why-would-my-java-program-send-multicast-packets-with-a-ttl-of-1,Why would my java program send multicast packets with a TTL of 1?,,,,,
910,['java'],"{'user_type': 'does_not_exist', 'display_name': 'rjt'}",True,142,490185.0,3,0,1233192767,1233191501,,490134,CC BY-SA 2.5,https://stackoverflow.com/questions/490134/java-message-distribution-subscription,Java Message Distribution / Subscription?,,,,,
911,"['java', 'mysql', 'jdbc']","{'account_id': 12914, 'reputation': 46237, 'user_id': 25680, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/69d55a08bdc1f4440ff16d8d13427207?s=256&d=identicon&r=PG', 'display_name': 'Eugene M', 'link': 'https://stackoverflow.com/users/25680/eugene-m'}",True,415,486172.0,2,0,1233185887,1233106987,,486168,CC BY-SA 2.5,https://stackoverflow.com/questions/486168/is-jdbc-by-itself-compatible-with-mysql,Is jdbc by itself compatible with mysql,,,,,
912,"['java', 'mysql', 'jdbc', 'large-query']","{'account_id': 14119, 'reputation': 4147, 'user_id': 28772, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/b76194f24bfb4bafc129ba945718b2f4?s=256&d=identicon&r=PG', 'display_name': 'Dani', 'link': 'https://stackoverflow.com/users/28772/dani'}",True,4659,,3,0,1233180054,1232541942,1232542953.0,465142,CC BY-SA 2.5,https://stackoverflow.com/questions/465142/weird-jdbc-executequery-exception,Weird JDBC executeQuery exception,,,,,
913,"['c#', 'java', 'asp.net']","{'account_id': 3751, 'reputation': 2433, 'user_id': 5449, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/579009b3f8d3c5a2c94a65afc31b4b6b?s=256&d=identicon&r=PG', 'display_name': 'Carl', 'link': 'https://stackoverflow.com/users/5449/carl'}",True,850,,2,1,1233178372,1231274680,1231277594.0,418056,CC BY-SA 2.5,https://stackoverflow.com/questions/418056/how-do-i-send-a-stream-from-a-java-applet-to-an-asp-net-web-site,How do I send a stream from a Java applet to an ASP .NET web site?,,,,,
914,"['java', 'jdbc', 'connection']","{'account_id': 20395, 'reputation': 3078, 'user_id': 48725, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/200990117bfd11ce17a3dc1a7b1564c7?s=256&d=identicon&r=PG', 'display_name': 'Epitaph', 'link': 'https://stackoverflow.com/users/48725/epitaph'}",True,773,488849.0,4,1,1233177553,1233102985,1233168332.0,485984,CC BY-SA 2.5,https://stackoverflow.com/questions/485984/jdbc-connection-issue,JDBC Connection Issue,,,,,
915,"['java', 'groovy', 'media', 'analysis']","{'account_id': 20445, 'reputation': 6415, 'user_id': 48869, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/wtblL.png?s=256&g=1', 'display_name': 'Eldelshell', 'link': 'https://stackoverflow.com/users/48869/eldelshell'}",True,668,487574.0,3,1,1233161904,1233072742,1233161904.0,484009,CC BY-SA 2.5,https://stackoverflow.com/questions/484009/media-analysis-java-library,Media analysis java library,,,,,
916,"['java', 'model-view-controller', 'data-access-layer', 'business-logic']","{'account_id': 3001, 'reputation': 136608, 'user_id': 4249, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/c11c60c7e6d29cb4b87f3c0a3b692181?s=256&d=identicon&r=PG', 'display_name': 'matt b', 'link': 'https://stackoverflow.com/users/4249/matt-b'}",True,3139,487912.0,2,3,1233158455,1233153643,,487857,,https://stackoverflow.com/questions/487857/best-designs-for-breaking-down-business-logic-and-data-layer-when-they-seem-to-o,Best designs for breaking down business logic and data layer when they seem to overlap?,1541572319.0,,Opinion-based,,
917,"['java', 'http', 'download']","{'account_id': 23517, 'reputation': 2561, 'user_id': 58997, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1fa63e6987f246394d2ed9d53b611de3?s=256&d=identicon&r=PG', 'display_name': 'roesslerj', 'link': 'https://stackoverflow.com/users/58997/roesslerj'}",True,5124,487637.0,1,3,1233151267,1233149704,1495541613.0,487632,CC BY-SA 3.0,https://stackoverflow.com/questions/487632/java-http-download-corrupts-file,Java http download corrupts file,,1233149704.0,,,
918,"['java', 'resin']","{'account_id': 4111, 'reputation': 15342, 'user_id': 6083, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/e172168287724cd3051588354ded616b?s=256&d=identicon&r=PG', 'display_name': 'Simon Willison', 'link': 'https://stackoverflow.com/users/6083/simon-willison'}",True,707,487448.0,2,1,1233145983,1232970703,,479530,CC BY-SA 2.5,https://stackoverflow.com/questions/479530/how-do-you-get-resin-to-serve-index-html-by-default-if-you-navigate-to-a-directo,How do you get resin to serve index.html by default if you navigate to a directory? (equivalent of DirectoryIndex in Apache),,,,,
919,"['java', 'file-io']","{'account_id': 563949, 'reputation': 3919, 'user_id': 51659, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b8744f1342919baeea8a815457134c2e?s=256&d=identicon&r=PG', 'display_name': 'raja', 'link': 'https://stackoverflow.com/users/51659/raja'}",True,58812,,3,23,1233140241,1233139173,1233140241.0,487181,CC BY-SA 2.5,https://stackoverflow.com/questions/487181/how-to-check-path-is-existing-or-not-in-java,How to Check Path is existing or not in java?,,,,,
920,"['java', 'math', 'rounding']","{'account_id': 877731, 'reputation': 71, 'user_id': 53770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34f38fbeb34d5a60100dfc5f7bffa47e?s=256&d=identicon&r=PG', 'display_name': 'kenoa', 'link': 'https://stackoverflow.com/users/53770/kenoa'}",True,3357,,2,5,1233137884,1233137576,,487107,CC BY-SA 2.5,https://stackoverflow.com/questions/487107/java-round-to-arbitrary-values,Java: Round to arbitrary values,,,,,
