,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
1840,"['java', 'design-patterns', 'interface', 'jvm-languages']","{'account_id': 282589, 'reputation': 8153, 'user_id': 579580, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/db0b5c8865db24f83b1fe9f3d3c15e6e?s=256&d=identicon&r=PG', 'display_name': 'aviad', 'link': 'https://stackoverflow.com/users/579580/aviad'}",True,4079,4,2,1442268181,1348475651,12561413,CC BY-SA 3.0,https://stackoverflow.com/questions/12561413/why-adding-a-new-method-to-the-java-interface-breaks-the-clients-that-depend-on,Why adding a new method to the Java interface breaks the clients that depend on old version?,12561643.0,,,,,,
1841,"['java', 'android', 'security', 'ssl', 'handshake']","{'account_id': 1737261, 'reputation': 404, 'user_id': 1589525, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/9646a07afc98e761fe0e0e45ffe2ac09?s=256&d=identicon&r=PG', 'display_name': 'Georgi', 'link': 'https://stackoverflow.com/users/1589525/georgi'}",True,3961,4,1,1442243738,1346535868,12231665,CC BY-SA 3.0,https://stackoverflow.com/questions/12231665/google-gcm-cant-do-ssl-handshake-for-java-ssl-server,Google GCM can&#39;t do SSL handshake for Java SSL Server,12233597.0,,,,,,
1842,"['java', 'integer', 'hex', 'robolectric']","{'account_id': 180227, 'reputation': 38592, 'user_id': 413414, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/g59ew.jpg?s=256&g=1', 'display_name': 'Christopher Perry', 'link': 'https://stackoverflow.com/users/413414/christopher-perry'}",True,5715,4,4,1442242894,1346782534,12269174,CC BY-SA 3.0,https://stackoverflow.com/questions/12269174/how-to-parse-hex-color-string-to-integer,How to parse hex color String to Integer,12269413.0,,,,,,
1843,"['java', 'banking']","{'account_id': 1815726, 'reputation': 95, 'user_id': 1650843, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/a233bec7b7716d8068db312fb6f91a23?s=256&d=identicon&r=PG', 'display_name': 'adev', 'link': 'https://stackoverflow.com/users/1650843/adev'}",True,7331,2,1,1442127019,1346907734,12293235,CC BY-SA 3.0,https://stackoverflow.com/questions/12293235/java-copy-constructor-bank-account-issues,Java copy constructor bank account issues,,1347733743.0,,,,,
1844,"['java', 'cas']","{'account_id': 166210, 'reputation': 2949, 'user_id': 390186, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0493b5ffd8161d202a683b19b8d84a92?s=256&d=identicon&r=PG', 'display_name': 'Newbie', 'link': 'https://stackoverflow.com/users/390186/newbie'}",False,911,2,0,1441992561,1348577300,12583288,CC BY-SA 3.0,https://stackoverflow.com/questions/12583288/inspektr-and-its-usage,Inspektr and its usage,,,,,,,
1845,"['java', 'rest', 'soap', 'jax-ws', 'jax-rs']","{'account_id': 986655, 'reputation': 1959, 'user_id': 1004981, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/aba492042aebccd151c90fe34563cbd5?s=256&d=identicon&r=PG', 'display_name': 'Abhendra Singh', 'link': 'https://stackoverflow.com/users/1004981/abhendra-singh'}",True,36028,1,25,1441825385,1348654546,12599459,CC BY-SA 3.0,https://stackoverflow.com/questions/12599459/jax-ws-vs-jax-rs-for-restful-web-service,JAX-WS vs JAX-RS For RESTful Web Service,,,,,,,
1846,"['java', 'junit', 'junit4']","{'account_id': 328500, 'reputation': 1642, 'user_id': 651486, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b1ce6bb1e1524926394e35f6d2f1a285?s=256&d=identicon&r=PG', 'display_name': 'Kevindra', 'link': 'https://stackoverflow.com/users/651486/kevindra'}",True,2050,2,0,1441627159,1347358576,12367496,CC BY-SA 3.0,https://stackoverflow.com/questions/12367496/change-assert-behavior-as-per-different-parameters-in-parameterized-junit-test-c,Change Assert behavior as per different parameters in Parameterized Junit test cases,12367859.0,,,,,,
1847,"['java', 'android', 'facebook', 'android-intent']","{'account_id': 464926, 'reputation': 1189, 'user_id': 868707, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/d6908f049c52e111e2143f768b152d19?s=256&d=identicon&r=PG', 'display_name': 'ReX357', 'link': 'https://stackoverflow.com/users/868707/rex357'}",True,7708,4,3,1441520536,1348195329,12523554,CC BY-SA 3.0,https://stackoverflow.com/questions/12523554/android-share-image-intent-not-working-with-facebook,Android: Share Image intent not working with Facebook?,12525264.0,,,,,,
1848,"['java', 'tomcat', 'servlets', 'web.xml', 'eclipse-indigo']","{'account_id': 1864108, 'reputation': 657, 'user_id': 1688059, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/59086796b40a7ec1019d5a48b61541a7?s=256&d=identicon&r=PG', 'display_name': 'kaustav datta', 'link': 'https://stackoverflow.com/users/1688059/kaustav-datta'}",False,1626,2,0,1441286134,1348212160,12525936,CC BY-SA 3.0,https://stackoverflow.com/questions/12525936/error-while-running-a-servlet-apache-tomcat-cannot-find-properties-file,Error while running a servlet (apache tomcat cannot find .properties file),,1348213231.0,,,,,
1849,"['java', 'sorting', 'while-loop', 'cycle-sort']","{'account_id': 1711040, 'reputation': 596, 'user_id': 1569114, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/XHAu6.jpg?s=256&g=1', 'display_name': 'Krondorian', 'link': 'https://stackoverflow.com/users/1569114/krondorian'}",True,874,2,0,1441047868,1348973722,12658242,CC BY-SA 3.0,https://stackoverflow.com/questions/12658242/java-while-loop-statement-with-a-semicolon-before-going-into-statements-betwe,java: while loop - statement with a semicolon before going into statements between curly braces?,12658254.0,1495540687.0,,,,,
1850,"['java', 'android', 'ant', 'aapt']","{'account_id': 128369, 'reputation': 6283, 'user_id': 326154, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/b93d3a550f6ce03187da0b317e767f45?s=256&d=identicon&r=PG', 'display_name': 'Tom Macdonald', 'link': 'https://stackoverflow.com/users/326154/tom-macdonald'}",True,2951,2,1,1441046897,1348474217,12561110,CC BY-SA 3.0,https://stackoverflow.com/questions/12561110/android-aapt-duplicate-files-error-when-building-with-ant,Android aapt duplicate files error when building with ant,12562920.0,,,,,,
1851,"['java', 'hibernate', 'jpa']","{'account_id': 1200939, 'reputation': 28571, 'user_id': 1171620, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/692540b00156165f0eccf6d08eb93851?s=256&d=identicon&r=PG', 'display_name': 'Suzan Cioc', 'link': 'https://stackoverflow.com/users/1171620/suzan-cioc'}",False,121,2,0,1440878151,1348734641,12617157,CC BY-SA 3.0,https://stackoverflow.com/questions/12617157/how-to-override-deletion-in-hibernate,How to override deletion in Hibernate?,,1440874080.0,,,,,
1852,"['java', 'colors', 'antialiasing']","{'account_id': 1105472, 'reputation': 767, 'user_id': 1096953, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/67c942ff935945db549a1fb247f954e8?s=256&d=identicon&r=PG', 'display_name': 'Mike Depies', 'link': 'https://stackoverflow.com/users/1096953/mike-depies'}",False,976,1,1,1440853515,1348688441,12609185,CC BY-SA 3.0,https://stackoverflow.com/questions/12609185/wus-anti-aliasing-algorithm-non-black-lines,"Wu&#39;s anti-aliasing algorithm, non black lines",,,,,,,
1853,"['java', 'apache', 'axis2', 'axis']","{'account_id': 1447480, 'reputation': 1399, 'user_id': 1365460, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/a9cd287aa8e52347828d42ff1cd658c1?s=256&d=identicon&r=PG', 'display_name': 'Ankur Raiyani', 'link': 'https://stackoverflow.com/users/1365460/ankur-raiyani'}",True,2859,2,6,1440795570,1348648027,12597558,CC BY-SA 3.0,https://stackoverflow.com/questions/12597558/apache-axis-ignore-skip-additional-element-while-parsing,Apache AXIS Ignore/Skip additional element while parsing,,1348723358.0,,,,,
1854,"['java', 'google-maps', 'postgis', 'openstreetmap']","{'account_id': 1236184, 'reputation': 10512, 'user_id': 1199731, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/81e8221369186e3dee93f8defd475c38?s=256&d=identicon&r=PG', 'display_name': 'd0x', 'link': 'https://stackoverflow.com/users/1199731/d0x'}",True,314,3,2,1440786557,1347156210,12335981,CC BY-SA 3.0,https://stackoverflow.com/questions/12335981/how-to-find-nearest-city-of-out-of-a-selected-set,How to find nearest City of out of a selected set,12347565.0,,,,,,
1855,"['java', 'multithreading', 'jvm', 'cpu', 'throttling']","{'account_id': 954786, 'reputation': 1252, 'user_id': 980296, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/b76d6ebca860afd2e0ad46a17448c6a5?s=256&d=identicon&r=PG', 'display_name': 'Diferdin', 'link': 'https://stackoverflow.com/users/980296/diferdin'}",True,3777,5,8,1440683155,1346941121,12302196,CC BY-SA 3.0,https://stackoverflow.com/questions/12302196/throttling-cpu-from-within-java,Throttling CPU from within Java,12324737.0,,,,,,
1856,"['java', 'jsp', 'struts2', 'spring-security']","{'account_id': 405181, 'reputation': 2701, 'user_id': 773921, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/a5Ukv.jpg?s=256&g=1', 'display_name': 'Rafael Carrillo', 'link': 'https://stackoverflow.com/users/773921/rafael-carrillo'}",True,10701,2,2,1440529959,1348698485,12611422,CC BY-SA 3.0,https://stackoverflow.com/questions/12611422/cannot-resolve-reference-to-bean-datasource-spring3-struts-2,Cannot resolve reference to bean &#39;dataSource&#39; Spring3 + Struts 2,12612039.0,,,,,,
1857,"['java', 'image', 'swing', 'jscrollpane', 'paint']","{'account_id': 1185351, 'reputation': 430, 'user_id': 1159444, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/2cI2B.jpg?s=256&g=1', 'display_name': 'Spencer H', 'link': 'https://stackoverflow.com/users/1159444/spencer-h'}",True,2123,3,1,1440432290,1347665384,12433235,CC BY-SA 3.0,https://stackoverflow.com/questions/12433235/java-jscrollpane-update-image,Java JScrollPane Update Image,12433809.0,1347690979.0,,,,,
1858,"['java', 'tomcat', 'servlets', 'principal']","{'account_id': 1158186, 'reputation': 2469, 'user_id': 1138245, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f0fb9f96ac887eb34f7e50b1258ad80c?s=256&d=identicon&r=PG', 'display_name': 'NSF', 'link': 'https://stackoverflow.com/users/1138245/nsf'}",False,311,1,0,1440431967,1347837361,12451507,CC BY-SA 3.0,https://stackoverflow.com/questions/12451507/how-to-preserve-principal-info-in-tomcat-i-e-setprincipal,How to preserve principal info in Tomcat (i.e. setPrincipal?),,1440431967.0,,,,,
1859,"['java', 'duplicates', 'nodes']","{'account_id': 1863313, 'reputation': 13, 'user_id': 1687416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6c6c46b2aa7c2604c5fb7b3c439a2c0?s=256&d=identicon&r=PG', 'display_name': 'fabrice toussaint', 'link': 'https://stackoverflow.com/users/1687416/fabrice-toussaint'}",True,1047,1,1,1440405148,1348182978,12522276,CC BY-SA 3.0,https://stackoverflow.com/questions/12522276/remove-duplicate-node,Remove duplicate node,12523481.0,1440405148.0,,,,,
1860,"['java', 'delete-file', 'reboot']","{'account_id': 202356, 'reputation': 6173, 'user_id': 449378, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/VQuo9.jpg?s=256&g=1', 'display_name': 'Navaneeth Sen', 'link': 'https://stackoverflow.com/users/449378/navaneeth-sen'}",True,1398,3,0,1440370644,1347626532,12424792,CC BY-SA 3.0,https://stackoverflow.com/questions/12424792/how-to-wait-till-all-files-are-deleted-by-my-java-function,How to Wait till all files are deleted by my java function?,12424827.0,1440370644.0,,,,,
1861,"['java', 'html']","{'account_id': 1188517, 'reputation': 253, 'user_id': 1161943, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/24b18aef1366a256659f144ce8f94e26?s=256&d=identicon&r=PG', 'display_name': 'dsta', 'link': 'https://stackoverflow.com/users/1161943/dsta'}",True,186,2,0,1440367218,1348446682,12557471,CC BY-SA 3.0,https://stackoverflow.com/questions/12557471/trying-to-get-a-line-of-source-from-a-website,Trying to get a line of source from a website,,1440367218.0,,,,,
1862,"['java', 'file', 'jar', 'delete-file']","{'account_id': 1502089, 'reputation': 1524, 'user_id': 1406409, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/48393ba39580179a776db172b034f886?s=256&d=identicon&r=PG', 'display_name': 'Azulflame', 'link': 'https://stackoverflow.com/users/1406409/azulflame'}",True,554,2,1,1440365617,1347640418,12428551,CC BY-SA 3.0,https://stackoverflow.com/questions/12428551/deleting-files-using-a-jar,Deleting files using a .jar,12428601.0,1440365617.0,,,,,
1863,"['java', 'file', 'io', 'delete-file']","{'account_id': 1775364, 'reputation': 5662, 'user_id': 1619243, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/f6c073213e9f1a9245a056f26d5d2118?s=256&d=identicon&r=PG', 'display_name': 'fatiDev', 'link': 'https://stackoverflow.com/users/1619243/fatidev'}",True,352,6,0,1440357990,1347878804,12457691,CC BY-SA 3.0,https://stackoverflow.com/questions/12457691/could-not-delete-file-neither-via-java-nor-manually,could not delete file neither via java nor manually,12457798.0,1440357990.0,,,,,
1864,"['java', 'rest', 'http-delete', 'modeshape']","{'account_id': 426742, 'reputation': 1700, 'user_id': 808125, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/577b4a8c39937776ed66a7146578c2b0?s=256&d=identicon&r=PG', 'display_name': 'Gregory Kalabin', 'link': 'https://stackoverflow.com/users/808125/gregory-kalabin'}",True,744,1,4,1440355540,1346744302,12258808,CC BY-SA 3.0,https://stackoverflow.com/questions/12258808/delete-request-to-modeshape-rest-server,DELETE request to Modeshape rest server,12269256.0,1440355540.0,,,,,
1865,"['java', 'hibernate', 'servlets', 'hql']","{'account_id': 1716336, 'reputation': 93, 'user_id': 1573322, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0d3555c2560fd01cd0ec1b89bdb2e07e?s=256&d=identicon&r=PG', 'display_name': 'frikkio', 'link': 'https://stackoverflow.com/users/1573322/frikkio'}",False,709,1,0,1440355377,1346765903,12264729,CC BY-SA 3.0,https://stackoverflow.com/questions/12264729/delete-relationship-between-two-tables-in-hibernate-hql,Delete relationship between two tables in Hibernate (HQL),,1440355377.0,,,,,
1866,"['java', 'servlets', 'cookies']","{'account_id': 505659, 'reputation': 147, 'user_id': 1648558, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/581b2ccccbdcec340c4d80039ac64383?s=256&d=identicon&r=PG', 'display_name': 'alex', 'link': 'https://stackoverflow.com/users/1648558/alex'}",True,1716,1,1,1440355174,1346838699,12278718,CC BY-SA 3.0,https://stackoverflow.com/questions/12278718/how-to-delete-cookies-from-different-path,How to delete Cookies from different path?,,1440355174.0,,,,,
1867,"['java', 'web-applications', 'spring-mvc', 'war', 'activiti']","{'account_id': 1810252, 'reputation': 1257, 'user_id': 1646481, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/d1ff0b33c3e75b3e4a9aab989bcecaec?s=256&d=identicon&r=PG', 'display_name': 'user1646481', 'link': 'https://stackoverflow.com/users/1646481/user1646481'}",True,1458,2,1,1440354897,1348649374,12597912,CC BY-SA 3.0,https://stackoverflow.com/questions/12597912/deploying-web-app-with-spring-mvc,Deploying Web App With Spring MVC,,1495539835.0,,,,,
1868,"['java', 'directory', 'nio']","{'account_id': 1717138, 'reputation': 726, 'user_id': 1623021, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3c27a66827b2faa0ed12ff88c85de83e?s=256&d=identicon&r=PG', 'display_name': 'nt.bas', 'link': 'https://stackoverflow.com/users/1623021/nt-bas'}",False,299,1,1,1440354621,1346945475,12303496,CC BY-SA 3.0,https://stackoverflow.com/questions/12303496/java-watchkey-still-valid-after-path-deletion-windows-only,Java WatchKey still valid after path deletion (Windows only),,1440354621.0,,,,,
1869,"['java', 'android', 'apk', 'zip']","{'account_id': 1852527, 'reputation': 29, 'user_id': 1678765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d8ad36437c3a733b43e274297055dcd?s=256&d=identicon&r=PG', 'display_name': 'user1678765', 'link': 'https://stackoverflow.com/users/1678765/user1678765'}",False,2204,1,2,1440314133,1347923402,12468319,CC BY-SA 3.0,https://stackoverflow.com/questions/12468319/programmatically-editing-apk-files-in-java,Programmatically editing apk files in java,,1348374032.0,,,,,
1870,"['java', 'selenium', 'junit', 'selenium-webdriver']","{'account_id': 1596196, 'reputation': 75, 'user_id': 1478259, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/aa464ce13f79416fd486bf16d3d11100?s=256&d=identicon&r=PG', 'display_name': 'romeo 8812', 'link': 'https://stackoverflow.com/users/1478259/romeo-8812'}",False,200,1,1,1440199878,1348558880,12578340,CC BY-SA 3.0,https://stackoverflow.com/questions/12578340/why-cant-i-use-capturenetworktraffic-with-ie,Why can&#39;t I use captureNetworkTraffic(&quot;&quot;); with IE,,1348823457.0,,,,,
1871,"['java', 'apache-httpcomponents']","{'account_id': 944240, 'reputation': 2446, 'user_id': 971813, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/78e973dd2ffe48df72d3b25976ec2fd9?s=256&d=identicon&r=PG', 'display_name': 'acvcu', 'link': 'https://stackoverflow.com/users/971813/acvcu'}",True,5015,1,4,1440153496,1348084428,12501912,CC BY-SA 3.0,https://stackoverflow.com/questions/12501912/setting-and-retrieving-cookies-using-httpcomponents,Setting and Retrieving Cookies using HttpComponents,12503857.0,,,,,,
1872,"['java', 'file-io']","{'account_id': 110580, 'reputation': 3249, 'user_id': 292558, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/74df727cafb8c527e1863c7cd67b6a71?s=256&d=identicon&r=PG', 'display_name': 'Tony', 'link': 'https://stackoverflow.com/users/292558/tony'}",True,3367,2,0,1440138515,1348774799,12628875,CC BY-SA 3.0,https://stackoverflow.com/questions/12628875/delete-and-move-file-to-a-directory-in-java,Delete and move file to a directory in java,12628889.0,1348776212.0,,,,,
1873,"['java', 'jar', 'namespaces']","{'account_id': 1864571, 'reputation': 22893, 'user_id': 1688441, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5d0a7daf63f2ab31ce1e28d321e3b455?s=256&d=identicon&r=PG&f=1', 'display_name': 'Menelaos', 'link': 'https://stackoverflow.com/users/1688441/menelaos'}",True,313,2,0,1440093739,1348221828,12528390,CC BY-SA 3.0,https://stackoverflow.com/questions/12528390/protecting-internal-class-variable-in-jar,Protecting internal class variable in jar,12528460.0,1440093739.0,,,,,
1874,"['java', 'regex']","{'account_id': 33066, 'reputation': 1805, 'user_id': 92244, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/2b69af8ee91ade7600d1f2e861abbb67?s=256&d=identicon&r=PG', 'display_name': 'Rory', 'link': 'https://stackoverflow.com/users/92244/rory'}",True,25590,6,3,1440080440,1348849016,12643683,CC BY-SA 3.0,https://stackoverflow.com/questions/12643683/how-to-check-if-a-string-contains-a-substring-containing-spaces,How to check if a string contains a substring containing spaces?,,,,,,,
1875,"['java', 'android']","{'account_id': 442800, 'reputation': 45458, 'user_id': 833622, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/667ceb2bde7548ff392b8c4f1c7c72a4?s=256&d=identicon&r=PG', 'display_name': 'Sherif elKhatib', 'link': 'https://stackoverflow.com/users/833622/sherif-elkhatib'}",True,1881,2,9,1440060683,1348661610,12601489,CC BY-SA 3.0,https://stackoverflow.com/questions/12601489/generic-class-with-constraint-access-issue,Generic Class with Constraint access issue,,,,,,,
1876,"['java', 'swing', 'oop', 'static']","{'account_id': 1709956, 'reputation': 963, 'user_id': 1568213, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/0ceaea507151f99d099d7b6cbc0ef3ab?s=256&d=identicon&r=PG', 'display_name': 'RK.', 'link': 'https://stackoverflow.com/users/1568213/rk'}",True,14713,3,5,1440010073,1347505684,12398887,CC BY-SA 3.0,https://stackoverflow.com/questions/12398887/access-static-variable-from-another-class,Access static variable from another class,12406454.0,1440010073.0,,,,,
1877,"['java', 'double']","{'account_id': 1585889, 'reputation': 3842, 'user_id': 1470257, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/Jxn44.png?s=256&g=1', 'display_name': 'yiwei', 'link': 'https://stackoverflow.com/users/1470257/yiwei'}",True,1923,3,0,1439986977,1347591804,12417561,CC BY-SA 3.0,https://stackoverflow.com/questions/12417561/java-double-is-not-calculating-correctly,java double is not calculating correctly,12417570.0,,,,,,
1878,"['java', 'python']","{'account_id': 551478, 'reputation': 10004, 'user_id': 916332, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/18b82f02031da90db9518ac1c95fc142?s=256&d=identicon&r=PG', 'display_name': 'Robottinosino', 'link': 'https://stackoverflow.com/users/916332/robottinosino'}",True,231,1,0,1439979312,1348785666,12631103,CC BY-SA 3.0,https://stackoverflow.com/questions/12631103/how-to-port-compact-python-to-compact-java,HOW to port &quot;compact&quot; Python to &quot;compact&quot; Java?,12631280.0,1348788304.0,,,,,
1879,"['java', 'sqlite', 'jakarta-ee', 'jpa', 'eclipselink']","{'account_id': 425009, 'reputation': 903, 'user_id': 805342, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/e74d12f20b322b98e35abde12e0dd129?s=256&d=identicon&r=PG', 'display_name': 'kalamar', 'link': 'https://stackoverflow.com/users/805342/kalamar'}",True,4034,1,3,1439881585,1347987783,12481700,CC BY-SA 3.0,https://stackoverflow.com/questions/12481700/jpa-2-0-eclipselink-and-sqlite-3-7-2-cant-create-the-tables,JPA 2.0 / EclipseLink and sqlite 3.7.2 - Can&#39;t create the tables,12496259.0,,,,,,
1880,"['java', 'rest', 'httpclient', 'http-status-code-401', 'digest-authentication']","{'account_id': 137183, 'reputation': 4518, 'user_id': 341191, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f79ce052be9b1990c42b16ae93948e70?s=256&d=identicon&r=PG', 'display_name': 'Sammy', 'link': 'https://stackoverflow.com/users/341191/sammy'}",True,5372,1,1,1439809188,1348787337,12631354,CC BY-SA 3.0,https://stackoverflow.com/questions/12631354/apache-httpclient-digest-authentication-failed,Apache HttpClient Digest Authentication Failed,12652295.0,1348918039.0,,,,,
1881,"['java', 'android', 'http-post']","{'account_id': 427182, 'reputation': 7083, 'user_id': 808808, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2154bd6e447ca14e96782866c8c83bb4?s=256&d=identicon&r=PG', 'display_name': 'Andrew Wyld', 'link': 'https://stackoverflow.com/users/808808/andrew-wyld'}",True,5523,3,7,1439541264,1346948995,12304454,CC BY-SA 3.0,https://stackoverflow.com/questions/12304454/how-do-i-display-a-java-httppost-object-as-a-string,How do I display a Java HttpPost object as a string?,,,,,,,
1882,"['java', 'junit', 'mockito', 'powermock']","{'account_id': 1000424, 'reputation': 1275, 'user_id': 1015403, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1761662e17565efb3187132c513db5c3?s=256&d=identicon&r=PG', 'display_name': 'Sarah Tattersall', 'link': 'https://stackoverflow.com/users/1015403/sarah-tattersall'}",True,6909,3,7,1439437242,1346689918,12251424,CC BY-SA 3.0,https://stackoverflow.com/questions/12251424/mocking-getclass-method-with-powermockito,Mocking getClass method with PowerMockito,12255073.0,1346707200.0,,,,,
1883,"['java', 'dns']","{'account_id': 9911, 'reputation': 1496, 'user_id': 18493, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f3b6c12676e559189a8c76cddbcdae4d?s=256&d=identicon&r=PG', 'display_name': 'Paul A. Hoadley', 'link': 'https://stackoverflow.com/users/18493/paul-a-hoadley'}",True,4805,1,5,1439196057,1346841879,12279675,CC BY-SA 3.0,https://stackoverflow.com/questions/12279675/how-do-i-retrieve-multiple-txt-records-from-dns-with-java,How do I retrieve multiple TXT records from DNS with Java?,12279763.0,1439196057.0,,,,,
1884,"['java', 'database', 'salt', 'shiro']","{'account_id': 1324107, 'reputation': 774, 'user_id': 1269325, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/ic07W.png?s=256&g=1', 'display_name': 'Fred37b', 'link': 'https://stackoverflow.com/users/1269325/fred37b'}",True,6421,4,8,1439020538,1348064005,12496600,CC BY-SA 3.0,https://stackoverflow.com/questions/12496600/how-to-stock-and-use-a-shiros-salt-from-database,How to stock and use a shiro&#39;s salt from database,21741390.0,1348068719.0,,,,,
1885,"['java', 'stream', 'jakarta-mail']","{'account_id': 551478, 'reputation': 10004, 'user_id': 916332, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/18b82f02031da90db9518ac1c95fc142?s=256&d=identicon&r=PG', 'display_name': 'Robottinosino', 'link': 'https://stackoverflow.com/users/916332/robottinosino'}",True,9760,1,9,1438866498,1348434955,12556320,CC BY-SA 3.0,https://stackoverflow.com/questions/12556320/javamail-setdebugtrue,JavaMail setDebug(true),,,,,,,
1886,"['java', 'junit']","{'account_id': 1812934, 'reputation': 327, 'user_id': 1648628, 'user_type': 'registered', 'accept_rate': 9, 'profile_image': 'https://www.gravatar.com/avatar/3bbbdf66bf907288b9222d7b5edf0e00?s=256&d=identicon&r=PG', 'display_name': 'Biplab Mitra', 'link': 'https://stackoverflow.com/users/1648628/biplab-mitra'}",True,10100,3,3,1438692470,1346916489,12294987,CC BY-SA 3.0,https://stackoverflow.com/questions/12294987/junit-how-to-mock-the-httpurlconnection,Junit: How to Mock the HttpUrlConnection,,1438683726.0,,,,,
1887,"['java', 'jquery', 'spring', 'spring-mvc', 'character-encoding']","{'account_id': 893106, 'reputation': 3442, 'user_id': 931007, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/831xC.jpg?s=256&g=1', 'display_name': 'kamil', 'link': 'https://stackoverflow.com/users/931007/kamil'}",True,3356,3,1,1438682364,1346939727,12301719,CC BY-SA 3.0,https://stackoverflow.com/questions/12301719/spring-mvc-jquery-ajax-response-as-json-encoding-issue,spring mvc jquery ajax response as json encoding issue,,,,,,,
