,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,accepted_answer_id,last_edit_date,content_license,protected_date,migrated_from
1931,['java'],"{'account_id': 17277363, 'reputation': 1, 'user_id': 12511728, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-wxapUOa-xDI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcTB9ry4XokXZBwmoUHVQSKXcgCmg/photo.jpg?sz=256', 'display_name': 'Cardinell a', 'link': 'https://stackoverflow.com/users/12511728/cardinell-a'}",True,626,,1,0,1585622274,1585615647,60941754,https://stackoverflow.com/questions/60941754/class-is-not-abstract-and-does-not-override-abstract-method-problem,,Class is not abstract and does not override abstract method problem,,,CC BY-SA 4.0,,
1932,"['java', 'vaadin', 'vaadin-flow', 'vaadin14']","{'account_id': 8774002, 'reputation': 13, 'user_id': 6559830, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ojYlAMjcdLo/AAAAAAAAAAI/AAAAAAAAAA4/ZXvim77Uiq4/photo.jpg?sz=256', 'display_name': 'SapogaN', 'link': 'https://stackoverflow.com/users/6559830/sapogan'}",True,784,,1,1,1585622255,1585560849,60927663,https://stackoverflow.com/questions/60927663/vaadin-14-upload-how-to-catch-event-when-user-clicks-cancel-button-in-choose-f,,Vaadin 14 Upload - how to catch event when user clicks Cancel button in choose file dialog,60942592.0,,CC BY-SA 4.0,,
1933,"['java', 'file']","{'account_id': 9286230, 'reputation': 45, 'user_id': 6896027, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c8c36c1a304e55099e543eac8e2e25d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bob the Bob', 'link': 'https://stackoverflow.com/users/6896027/bob-the-bob'}",True,95,1585711168.0,1,-1,1585621362,1585619933,60942301,https://stackoverflow.com/questions/60942301/how-to-have-a-program-print-its-location,Duplicate,How to have a program print it&#39;s location?,60942406.0,,,,
1934,"['java', 'python']","{'account_id': 2502999, 'reputation': 11, 'user_id': 2177572, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1478790084/picture?type=large', 'display_name': 'Ben Shapiro', 'link': 'https://stackoverflow.com/users/2177572/ben-shapiro'}",False,318,,0,0,1585621296,1585621296,60942476,https://stackoverflow.com/questions/60942476/running-java-command-in-python,,running java command in python,,,CC BY-SA 4.0,,
1935,"['java', 'jrebel']","{'account_id': 5326726, 'reputation': 3, 'user_id': 10572603, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-SPOWNVGifHE/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbCxt78ZMXFO81jXDVxdKfRBSaZSVA/mo/photo.jpg?sz=256', 'display_name': 'Svart', 'link': 'https://stackoverflow.com/users/10572603/svart'}",False,50,,0,0,1585621270,1585621270,60942469,https://stackoverflow.com/questions/60942469/use-jrebel-and-kumuluz,,use jrebel and kumuluz,,,CC BY-SA 4.0,,
1936,"['java', 'android', 'phone-call']","{'account_id': 10813269, 'reputation': 19, 'user_id': 7953227, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/ba2c799b7c1acc12a45b1a27ae7306cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZachGiovanelli', 'link': 'https://stackoverflow.com/users/7953227/zachgiovanelli'}",True,777,,1,-1,1585620655,1585601436,60939277,https://stackoverflow.com/questions/60939277/call-permission-not-working-how-do-you-make-a-phone-call-in-app-for-android-st,,Call Permission Not Working - How do you make a phone call in app for Android Studio?,60942158.0,,CC BY-SA 4.0,,
1937,"['java', 'collections']","{'account_id': 7144580, 'reputation': 91, 'user_id': 5460808, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/bd0f9576c8fddfa470312988c95ab726?s=256&d=identicon&r=PG&f=1', 'display_name': 'alexino2', 'link': 'https://stackoverflow.com/users/5460808/alexino2'}",True,378,,3,0,1585619902,1585607451,60940571,https://stackoverflow.com/questions/60940571/how-to-return-the-position-of-object-by-names,,How to return the position of object by names?,60941376.0,1585619902.0,CC BY-SA 4.0,,
1938,"['java', 'mysql']","{'account_id': 16941665, 'reputation': 107, 'user_id': 12253380, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-qwK2ShZANrQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reNMQW3Ybcty6WwfiSctM9bLKvm5w/photo.jpg?sz=256', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/12253380/kevin'}",True,134,,1,1,1585619771,1585611037,60941180,https://stackoverflow.com/questions/60941180/exception-when-loading-the-properties-from-the-db-properties-file,,exception when loading the properties from the db.properties file,60942274.0,1585613929.0,CC BY-SA 4.0,,
1939,"['java', 'spring', 'spring-boot', 'gradle', 'fatjar']","{'account_id': 3996197, 'reputation': 333, 'user_id': 3293666, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3293666', 'link': 'https://stackoverflow.com/users/3293666/user3293666'}",False,221,,0,1,1585618932,1585618932,60942170,https://stackoverflow.com/questions/60942170/how-does-a-fat-jarspring-boot-resolves-class-path-if-two-file-are-of-same-name,,How does a fat jar(spring boot) resolves class path if two file are of same name &amp; package,,,CC BY-SA 4.0,,
1940,"['java', 'javafx', 'fxml']","{'account_id': 18075209, 'reputation': 1, 'user_id': 13138679, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-dL4x5VkThic/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nCtXBoGl1jG6usY_KrhJ90kzgp95w/photo.jpg?sz=256', 'display_name': 'dridi amin', 'link': 'https://stackoverflow.com/users/13138679/dridi-amin'}",False,66,,0,0,1585618855,1585618855,60942160,https://stackoverflow.com/questions/60942160/error-is-erreur-esterror-resolving-onaction-send-mail-either-the-event-han,,"error is : erreur estError resolving onAction=&#39;#send_mail&#39;, either the event handler is not in the Namespace or there is an error in the script",,,CC BY-SA 4.0,,
1941,"['java', 'apache-kafka', 'kafka-consumer-api', 'apache-kafka-streams']","{'account_id': 1867473, 'reputation': 2961, 'user_id': 1690657, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/fQ631.png?s=256&g=1', 'display_name': 'Alex P.', 'link': 'https://stackoverflow.com/users/1690657/alex-p'}",True,286,,1,2,1585618829,1585585233,60934897,https://stackoverflow.com/questions/60934897/a-windowed-aggregation-on-event-count,,A windowed aggregation on event count,60942154.0,,CC BY-SA 4.0,,
1942,"['java', 'rendering', 'game-engine', 'frame-rate', 'game-loop']","{'account_id': 5784158, 'reputation': 131, 'user_id': 4563960, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/884033211659120/picture?type=large', 'display_name': 'Lucas Sousa', 'link': 'https://stackoverflow.com/users/4563960/lucas-sousa'}",False,30,,0,0,1585618760,1585618760,60942145,https://stackoverflow.com/questions/60942145/understading-general-game-looping,,Understading general Game Looping,,,CC BY-SA 4.0,,
1943,"['java', 'jakarta-mail']","{'account_id': 13718149, 'reputation': 1, 'user_id': 9898814, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/622550201419350/picture?type=large', 'display_name': 'Carlos ', 'link': 'https://stackoverflow.com/users/9898814/carlos'}",False,373,,0,0,1585618593,1585252337,60875112,https://stackoverflow.com/questions/60875112/javax-mail-bodypart-getfilename-returns-null-java-mail,,javax.mail.BodyPart getfileName returns null java mail,,1585618593.0,CC BY-SA 4.0,,
1944,"['java', 'eclipse']","{'account_id': 16105675, 'reputation': 485, 'user_id': 11625253, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Yb3VZmXGyd0/AAAAAAAAAAI/AAAAAAAAHso/GhelXV_qpgg/photo.jpg?sz=256', 'display_name': 'Priyanka Wagh', 'link': 'https://stackoverflow.com/users/11625253/priyanka-wagh'}",True,356,,1,0,1585618569,1585533621,60923047,https://stackoverflow.com/questions/60923047/how-to-call-method-variable-of-one-eclipse-project-to-another-eclipse-project,,How to call method/variable of one eclipse project to another eclipse project?,60924800.0,1585618569.0,CC BY-SA 4.0,,
1945,"['java', 'spring', 'jpa', 'spring-data', 'jpql']","{'account_id': 10122130, 'reputation': 1085, 'user_id': 7478712, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/5xCwO.jpg?s=256&g=1', 'display_name': 'Ognjen Mišić', 'link': 'https://stackoverflow.com/users/7478712/ognjen-mi%c5%a1i%c4%87'}",True,1131,,1,1,1585618554,1585613894,60941535,https://stackoverflow.com/questions/60941535/how-to-join-fetch-only-selected-children-entities-with-parent-entity,,How to join fetch only selected children entities with parent entity,60942109.0,1585618554.0,CC BY-SA 4.0,,
1946,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 18042853, 'reputation': 184, 'user_id': 13114539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42d722e714b012b16b7db50950485030?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ngugi Kariuki', 'link': 'https://stackoverflow.com/users/13114539/ngugi-kariuki'}",True,42,,1,3,1585617901,1585615828,60941776,https://stackoverflow.com/questions/60941776/firebase-query-logic-not-working-in-android,,Firebase query logic not working in android,60942023.0,1585616035.0,CC BY-SA 4.0,,
1947,"['java', 'mysql', 'spring', 'spring-boot', 'kotlin']","{'account_id': 12343062, 'reputation': 2016, 'user_id': 9005383, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://lh3.googleusercontent.com/-rymLhVRbsIw/AAAAAAAAAAI/AAAAAAAAG20/cTAJhtYO4mY/photo.jpg?sz=256', 'display_name': 'Tamim Attafi', 'link': 'https://stackoverflow.com/users/9005383/tamim-attafi'}",True,7798,,2,5,1585617545,1584880904,60799435,https://stackoverflow.com/questions/60799435/spring-boot-r2dbc-with-mysql-exception-table-not-found,,Spring Boot R2DBC with MySQL - Exception: Table not found,60897835.0,1592644375.0,CC BY-SA 4.0,,
1948,['java'],"{'account_id': 2721445, 'reputation': 382, 'user_id': 2347656, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/7pXzH.png?s=256&g=1', 'display_name': 'HashTables', 'link': 'https://stackoverflow.com/users/2347656/hashtables'}",True,71,,1,-5,1585617123,1585615810,60941772,https://stackoverflow.com/questions/60941772/how-to-multiply-a-double-with-a-biginteger-in-java,,How to multiply a double with a BigInteger in Java,60941841.0,1585617123.0,CC BY-SA 4.0,,
1949,"['java', 'java-io']","{'account_id': 6633434, 'reputation': 15, 'user_id': 5121356, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f118da305e03c73d9673c6727227a01?s=256&d=identicon&r=PG&f=1', 'display_name': 'learning_this_now', 'link': 'https://stackoverflow.com/users/5121356/learning-this-now'}",True,228,,1,0,1585616011,1585615076,60941687,https://stackoverflow.com/questions/60941687/eclipse-cant-read-text-file-in-src-folder,,Eclipse can&#39;t read text file in src folder,60941800.0,,CC BY-SA 4.0,,
1950,"['java', 'spring', 'spring-mvc']","{'account_id': 10278781, 'reputation': 830, 'user_id': 7584739, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-fCgfUgL24es/AAAAAAAAAAI/AAAAAAAAADk/AsdOFWbx5dY/photo.jpg?sz=256', 'display_name': 'omar jayed', 'link': 'https://stackoverflow.com/users/7584739/omar-jayed'}",True,1537,,2,1,1585615650,1585609871,60941005,https://stackoverflow.com/questions/60941005/helper-class-in-java-spring,,Helper class in Java Spring,,1585614971.0,CC BY-SA 4.0,,
1951,"['java', 'spring', 'hibernate', 'spring-boot', 'jpa']","{'account_id': 8308889, 'reputation': 9, 'user_id': 6244848, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OKhmk.png?s=256&g=1', 'display_name': 'alfianrahmn', 'link': 'https://stackoverflow.com/users/6244848/alfianrahmn'}",False,289,,2,-1,1585614485,1585575324,60931755,https://stackoverflow.com/questions/60931755/spring-boot-when-return-using-responentity-get-respon-no-content-to-map-due-to,,spring-boot when return using ResponEntity get respon : no content to map due to end-of-input,,1585575641.0,CC BY-SA 4.0,,
1952,"['java', 'gradle', 'aop', 'aspectj']","{'account_id': 14570088, 'reputation': 1, 'user_id': 10523646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66b33f204d6a3672b5960d4d10972db0?s=256&d=identicon&r=PG&f=1', 'display_name': 'MrBlueSky', 'link': 'https://stackoverflow.com/users/10523646/mrbluesky'}",False,78,,0,0,1585614002,1585614002,60941552,https://stackoverflow.com/questions/60941552/aspectj-wrap-around-annotation-around-dependency-classes,,AspectJ wrap @Around annotation around dependency classes,,,CC BY-SA 4.0,,
1953,"['java', 'android', 'android-studio', 'gradlew']","{'account_id': 1836133, 'reputation': 1217, 'user_id': 1666510, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f8f4d7c6d40f077c6e964c071fcdce0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Enigma', 'link': 'https://stackoverflow.com/users/1666510/enigma'}",True,121,,1,0,1585613828,1585612881,60941420,https://stackoverflow.com/questions/60941420/how-do-i-run-a-gradlew-build-using-native-android-studio-java,,How do I run a gradlew build using native Android Studio Java,60941524.0,,CC BY-SA 4.0,,
1954,"['java', 'spring-boot', 'rest', 'api', 'hashmap']","{'account_id': 12933466, 'reputation': 63, 'user_id': 9351683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a3bed41c7117d22526623d92c4999bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'shri Bin', 'link': 'https://stackoverflow.com/users/9351683/shri-bin'}",False,718,,2,0,1585613775,1585598113,60938506,https://stackoverflow.com/questions/60938506/how-to-use-hashmap-to-return-multi-valued-parameter-in-rest-api,,How to use hashmap to return multi valued parameter in rest api,,1585613775.0,CC BY-SA 4.0,,
1955,"['java', 'spring', 'opencsv']","{'account_id': 5866322, 'reputation': 358, 'user_id': 4620155, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/e6885869e748858183218b08b906dd6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mercious', 'link': 'https://stackoverflow.com/users/4620155/mercious'}",False,194,,1,0,1585613058,1585607115,60940510,https://stackoverflow.com/questions/60940510/opencsv-resttemplate-array-types,,OpenCSV + RestTemplate: Array-Types,,,CC BY-SA 4.0,,
1956,['java'],"{'account_id': 18020264, 'reputation': 181, 'user_id': 13102827, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rjAya.png?s=256&g=1', 'display_name': 'mauricio', 'link': 'https://stackoverflow.com/users/13102827/mauricio'}",True,59,,2,1,1585611672,1585611068,60941181,https://stackoverflow.com/questions/60941181/how-to-check-the-number-of-characters-of-an-int-variable,,&#191; How to check the number of characters of an int variable?,60941218.0,,CC BY-SA 4.0,,
1957,"['java', 'javafx', 'java-8']","{'account_id': 1504382, 'reputation': 8240, 'user_id': 1408143, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LXgAB.jpg?s=256&g=1', 'display_name': 'copeg', 'link': 'https://stackoverflow.com/users/1408143/copeg'}",False,85,,0,2,1585610880,1585610880,60941152,https://stackoverflow.com/questions/60941152/centroid-of-a-javafx-shape,,Centroid of a javafx Shape,,,CC BY-SA 4.0,,
1958,"['java', 'regex', 'string', 'ocr']","{'account_id': 991201, 'reputation': 1527, 'user_id': 1008459, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6e61acc81d91e0a873cf819a569f85f8?s=256&d=identicon&r=PG', 'display_name': 'Cheruiyot Felix', 'link': 'https://stackoverflow.com/users/1008459/cheruiyot-felix'}",False,64,,1,0,1585610769,1585560124,60927467,https://stackoverflow.com/questions/60927467/java-regex-format-string,,Java Regex format String,,,CC BY-SA 4.0,,
1959,"['java', 'android', 'spinner']","{'account_id': 10637364, 'reputation': 27, 'user_id': 7833660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/239661e67bcd366379f8455ea73d8a9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mitch Feaver', 'link': 'https://stackoverflow.com/users/7833660/mitch-feaver'}",True,52,,1,0,1585610584,1585011044,60823544,https://stackoverflow.com/questions/60823544/spinner-value-not-being-correctly-set,,Spinner value not being correctly set,60941115.0,1585053921.0,CC BY-SA 4.0,,
1960,"['java', 'angular', 'spring-boot']","{'account_id': 8293415, 'reputation': 115, 'user_id': 6234304, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d6c32d549ee73625bcc47b1d5a877bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kerim', 'link': 'https://stackoverflow.com/users/6234304/kerim'}",True,178,,2,0,1585609647,1584196716,60683889,https://stackoverflow.com/questions/60683889/despite-have-a-function-for-cors-spring-application-is-responding-with-406,,"Despite have a function for CORS, Spring application is responding with 406",60684078.0,1584202890.0,CC BY-SA 4.0,,
1961,"['java', 'android', 'audio', 'timertask', 'soundpool']","{'account_id': 10637364, 'reputation': 27, 'user_id': 7833660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/239661e67bcd366379f8455ea73d8a9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mitch Feaver', 'link': 'https://stackoverflow.com/users/7833660/mitch-feaver'}",True,247,,1,0,1585609415,1584050244,60662360,https://stackoverflow.com/questions/60662360/using-soundpool-timer-and-timertask-to-play-a-random-sound-every-minute,,"Using SoundPool, Timer and TimerTask to play a random sound every minute",60940937.0,1584655908.0,CC BY-SA 4.0,,
1962,['java'],"{'account_id': 18053602, 'reputation': 1, 'user_id': 13122656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02fb379bc903abbdb3adb1f56f191e62?s=256&d=identicon&r=PG&f=1', 'display_name': 'akram', 'link': 'https://stackoverflow.com/users/13122656/akram'}",False,21,1585609560.0,0,0,1585609338,1585609137,60940891,https://stackoverflow.com/questions/60940891/i-need-to-drawing-square-and-fill-it-when-click-the-button-and-take-the-length-f,Duplicate,i need to drawing square and fill it when click the button and take the length from input text to,,1585609338.0,,,
1963,"['java', 'junit', 'mockito', 'powermockito', 'powermockrunner']","{'account_id': 15473357, 'reputation': 1, 'user_id': 11162705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2755d9e2494211cb09c0d43139473b6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Turan', 'link': 'https://stackoverflow.com/users/11162705/turan'}",False,670,,1,-1,1585609278,1585605649,60940244,https://stackoverflow.com/questions/60940244/testing-a-method-which-calls-a-static-method-of-a-final-class,,Testing a method which calls a static method of a final class,,1585608463.0,CC BY-SA 4.0,,
1964,"['java', 'opengl', 'lwjgl']","{'account_id': 12730303, 'reputation': 151, 'user_id': 9931803, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2d8c84fb13466099b847417629334e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simple coder', 'link': 'https://stackoverflow.com/users/9931803/simple-coder'}",True,219,,1,0,1585609218,1585499038,60917290,https://stackoverflow.com/questions/60917290/java-lwgjl-opengl-buffer-data,,Java LWGJL opengl Buffer Data,60940899.0,,CC BY-SA 4.0,,
1965,"['java', 'performance', 'graphics', 'game-engine', 'lwjgl']","{'user_type': 'does_not_exist', 'display_name': 'user12678368'}",True,139,,1,0,1585607508,1583954920,60643241,https://stackoverflow.com/questions/60643241/lwjgl-reason-for-cyclic-freezes,,LWJGL - Reason for cyclic freezes?,60738286.0,1585607508.0,CC BY-SA 4.0,,
1966,"['java', 'postgresql', 'spring-boot', 'spring-data-jpa']","{'account_id': 15822936, 'reputation': 5, 'user_id': 11416771, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5c2ylaMxdP4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfA9NqZxEInijaxbK_iHVbaqTqfPA/mo/photo.jpg?sz=256', 'display_name': 'SirBepy', 'link': 'https://stackoverflow.com/users/11416771/sirbepy'}",False,2501,,2,0,1585607459,1585506175,60918840,https://stackoverflow.com/questions/60918840/spring-boot-using-save-never-inserts-a-row-inside-of-a-postgresql-table,,Spring Boot using save never inserts a row inside of a Postgresql table,,1585573477.0,CC BY-SA 4.0,,
1967,"['java', 'multithreading', 'thread-safety']","{'account_id': 16976472, 'reputation': 13, 'user_id': 12279701, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2478834262153926/picture?type=large', 'display_name': 'Vlad Cofaru', 'link': 'https://stackoverflow.com/users/12279701/vlad-cofaru'}",False,36,,0,0,1585607262,1585604977,60940093,https://stackoverflow.com/questions/60940093/stoping-threads-dynamicly-in-java,,Stoping threads dynamicly in java,,,CC BY-SA 4.0,,
1968,"['java', 'json', 'typescript', 'jackson', 'gson']","{'account_id': 3815391, 'reputation': 8114, 'user_id': 3164889, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/4NXwj.png?s=256&g=1', 'display_name': 'Socrates', 'link': 'https://stackoverflow.com/users/3164889/socrates'}",False,167,,0,1,1585607160,1585606216,60940346,https://stackoverflow.com/questions/60940346/defining-java-interface-for-json-object-with-optional-field-types,,Defining Java interface for JSON object with optional field types,,1585607160.0,CC BY-SA 4.0,,
1969,"['java', 'eclipse', 'firebase', 'firebase-admin']","{'account_id': 5756371, 'reputation': 41, 'user_id': 4544162, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-bjDojdb9WbY/AAAAAAAAAAI/AAAAAAAAAOY/JZoNBHbXPic/photo.jpg?sz=256', 'display_name': 'Alexander', 'link': 'https://stackoverflow.com/users/4544162/alexander'}",False,884,,0,1,1585607072,1585606997,60940490,https://stackoverflow.com/questions/60940490/how-to-add-firebase-sdk-to-java-application,,How to add Firebase SDK to JAVA application?,,1585607072.0,CC BY-SA 4.0,,
1970,"['java', 'reactjs', 'spring', 'download', 'blob']","{'account_id': 15596435, 'reputation': 31, 'user_id': 11251824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9ec3e51865549f380eff9ca39919595d?s=256&d=identicon&r=PG&f=1', 'display_name': 'macmar22', 'link': 'https://stackoverflow.com/users/11251824/macmar22'}",True,39,,1,-1,1585606508,1585603564,60939801,https://stackoverflow.com/questions/60939801/how-to-get-files-from-the-server-in-react,,how to get files from the server in react,,,CC BY-SA 4.0,,
1971,"['java', 'regex']","{'account_id': 4416657, 'reputation': 5, 'user_id': 3598057, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cf1603e33d45f9e11cf9fbaf5942c6a?s=256&d=identicon&r=PG&f=1', 'display_name': 'rnehme', 'link': 'https://stackoverflow.com/users/3598057/rnehme'}",True,72,1585606067.0,1,0,1585606037,1585600032,60938962,https://stackoverflow.com/questions/60938962/pattern-matching-removing-wiki-markup-tags,Duplicate,Pattern matching removing wiki markup tags,60939176.0,1585606037.0,,,
1972,"['java', 'sparql', 'dbpedia', 'extraction']","{'account_id': 18026485, 'reputation': 1, 'user_id': 13102287, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49cf2d35d4b7b63d766814981cc6cbab?s=256&d=identicon&r=PG&f=1', 'display_name': 'IvetX', 'link': 'https://stackoverflow.com/users/13102287/ivetx'}",True,292,1585662344.0,1,-1,1585605704,1585603719,60939834,https://stackoverflow.com/questions/60939834/extract-data-from-dbpedia-connecting-sparql-endpoint-from-java,Not suitable for this site,Extract data from DBpedia (connecting sparql endpoint from java),60940257.0,,,,
1973,"['java', 'encryption', 'rsa']","{'account_id': 18098122, 'reputation': 33, 'user_id': 13156206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03161993a5a0b1b2b13cd2bbe92708c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Julian Gatt', 'link': 'https://stackoverflow.com/users/13156206/julian-gatt'}",True,1159,,1,2,1585605091,1585596343,60938041,https://stackoverflow.com/questions/60938041/how-to-quickly-break-rsa-encryption-with-very-large-numbers-in-java-with-the-mod,,How to quickly break RSA encryption with very large numbers in Java with the Modulus and Exponent/Public Key,60940123.0,1585596714.0,CC BY-SA 4.0,,
1974,"['java', 'methods']","{'account_id': 17185464, 'reputation': 47, 'user_id': 12440160, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10158046200629574/picture?type=large', 'display_name': 'Yep', 'link': 'https://stackoverflow.com/users/12440160/yep'}",True,42,,1,0,1585604857,1585603031,60939671,https://stackoverflow.com/questions/60939671/which-class-is-causing-undefined-for-the-type-error,,Which class is causing &quot;undefined for the type&quot; error?,60939921.0,1585604857.0,CC BY-SA 4.0,,
1975,"['java', 'spring', 'spring-data-elasticsearch']","{'account_id': 7858746, 'reputation': 1, 'user_id': 5939770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ad725c3c430aecb69bb5e36e0880da8?s=256&d=identicon&r=PG&f=1', 'display_name': 'cromereno', 'link': 'https://stackoverflow.com/users/5939770/cromereno'}",True,980,,1,0,1585604752,1585475338,60912500,https://stackoverflow.com/questions/60912500/spring-boot-elasticsearch-field-name-not-working,,Spring boot elasticsearch @Field name not working,,1585604752.0,CC BY-SA 4.0,,
1976,"['java', 'arrays', 'methods', 'netbeans']","{'account_id': 18097967, 'reputation': 1, 'user_id': 13156061, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71c7653929e1ecb6910f6a1a2e6d47b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'javabeginner258', 'link': 'https://stackoverflow.com/users/13156061/javabeginner258'}",False,79,,2,-2,1585604664,1585595698,60937870,https://stackoverflow.com/questions/60937870/access-other-java-classes,,Access other Java classes,,1585597740.0,CC BY-SA 4.0,,
1977,"['java', 'selenium']","{'account_id': 16735474, 'reputation': 43, 'user_id': 12096735, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fc567743bd2b8151b42921c3aeffae7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Workhard', 'link': 'https://stackoverflow.com/users/12096735/workhard'}",False,81,,1,1,1585604225,1585601765,60939363,https://stackoverflow.com/questions/60939363/selenium-java-drag-and-drop-trying-to-drag-and-drop,,selenium java drag and drop - trying to drag and drop,,1585603673.0,CC BY-SA 4.0,,
1978,"['java', 'apache-spark']","{'account_id': 12997474, 'reputation': 3, 'user_id': 9394564, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-NHdJMak7g-I/AAAAAAAAAAI/AAAAAAAAABs/LLiLkxeJxWY/photo.jpg?sz=256', 'display_name': 'Rochit Aggarwal', 'link': 'https://stackoverflow.com/users/9394564/rochit-aggarwal'}",True,549,,1,0,1585604001,1584871008,60797927,https://stackoverflow.com/questions/60797927/how-to-add-double-quotes-to-all-non-null-values-and-also-not-on-headings-in-spar,,How to add double quotes to all non-null values and also not on headings in spark Java,,,CC BY-SA 4.0,,
1979,"['java', 'swing', 'jbutton']","{'account_id': 16950355, 'reputation': 17, 'user_id': 12260040, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBZHpTQMT0TwAYi6cVDvTsSyWhVTUPc55cW_LVD5w=k-s256', 'display_name': 'Leila MOZAFFAR', 'link': 'https://stackoverflow.com/users/12260040/leila-mozaffar'}",True,98,,2,0,1585603606,1585601816,60939388,https://stackoverflow.com/questions/60939388/how-do-i-change-the-color-of-a-button-not-just-the-border-around-it,,"How do I change the color of a button, not just the border around it?",60939785.0,1585603606.0,CC BY-SA 4.0,,
