,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
2002,"['java', 'eclipse', 'awt']","{'account_id': 16787720, 'reputation': 101, 'user_id': 12136242, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/24Mvh.jpg?s=256&g=1', 'display_name': 'EvilBob73', 'link': 'https://stackoverflow.com/users/12136242/evilbob73'}",False,39,0,0,1569721080,1569721080,58151525,CC BY-SA 4.0,https://stackoverflow.com/questions/58151525/how-do-you-get-awt-graphics-to-appear-on-window-open,How do you get AWT graphics to appear on Window open?,,,,,,
2003,"['java', 'multithreading', 'completable-future']","{'account_id': 16569137, 'reputation': 11, 'user_id': 11972830, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yNMD4U24GXM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcs2Oz7HwPkn1Kw4WUXYE103obI7A/photo.jpg?sz=256', 'display_name': 'Mauricio Villegas', 'link': 'https://stackoverflow.com/users/11972830/mauricio-villegas'}",False,94,0,1,1569719445,1569719445,58151429,CC BY-SA 4.0,https://stackoverflow.com/questions/58151429/inputstream-readline-blocks-execution-how-to-get-partial-results-from-completa,"InputStream-&gt;readline blocks execution, how to get partial results from CompletableFuture?",,,,,,
2004,"['java', 'sorting', 'lambda', 'java-8']","{'account_id': 286448, 'reputation': 13, 'user_id': 585703, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/3e4aaa2cb297f57762f9fe78118f8ae9?s=256&d=identicon&r=PG', 'display_name': 'saket', 'link': 'https://stackoverflow.com/users/585703/saket'}",True,63,1,-2,1569719146,1569717580,58151317,CC BY-SA 4.0,https://stackoverflow.com/questions/58151317/while-sorting-a-collection-or-any-data-set-how-does-reverse-ordering-works-in-j,"While sorting a collection or any data set, How does reverse ordering works in Java 8?",,58151410.0,,,,
2005,"['java', 'string-formatting', 'stringbuilder']","{'account_id': 2028962, 'reputation': 1405, 'user_id': 9049216, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/bbb078bd76dc5110b4a3ba8569142b3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'flash', 'link': 'https://stackoverflow.com/users/9049216/flash'}",True,919,1,0,1569718311,1569706222,58150457,CC BY-SA 4.0,https://stackoverflow.com/questions/58150457/align-all-the-strings-in-proper-way-using-string-format-java,Align all the strings in proper way using String.format java,1569717955.0,58151126.0,,,,
2006,"['java', 'spring-boot', 'unit-testing', 'junit']","{'account_id': 7710047, 'reputation': 157, 'user_id': 5839674, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82db81375c35ecb350555a1710f95fb8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pkumar', 'link': 'https://stackoverflow.com/users/5839674/pkumar'}",True,59,1,0,1569715465,1569709983,58150797,CC BY-SA 4.0,https://stackoverflow.com/questions/58150797/test-the-service-in-springboot,Test the service in springboot,,58150865.0,,,,
2007,"['java', 'methods', 'decimalformat']","{'account_id': 16788289, 'reputation': 35, 'user_id': 12136636, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mApwFYrRIFKiMop5b3C3ucPBHg4S0w3a1TW6Isv=k-s256', 'display_name': 'StaceyM', 'link': 'https://stackoverflow.com/users/12136636/staceym'}",True,743,2,1,1569715189,1569711916,58150936,CC BY-SA 4.0,https://stackoverflow.com/questions/58150936/how-to-display-a-double-with-no-leading-zero-before-the-decimal-in-java,How to display a double with no leading zero before the decimal in Java,1569713638.0,58151096.0,,,,
2008,"['java', 'maven', 'guava']","{'account_id': 16781712, 'reputation': 183, 'user_id': 12131769, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBuYX1MS5I5IgSDzWO5AM6Wfws-2U7WqZ91-TN1Ew=k-s256', 'display_name': 'Larik Borts', 'link': 'https://stackoverflow.com/users/12131769/larik-borts'}",False,467,1,0,1569712834,1569610449,58140074,CC BY-SA 4.0,https://stackoverflow.com/questions/58140074/nosuchmethoderror-com-google-common-util-concurrent-moreexecutors-directexecuto,NoSuchMethodError: com.google.common.util.concurrent.MoreExecutors.directExecutor,1569712834.0,,,,,
2009,"['java', 'android', 'dynamic']","{'account_id': 14397305, 'reputation': 314, 'user_id': 10551949, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/638872396465505/picture?type=large', 'display_name': 'अक्षय परूळेकर', 'link': 'https://stackoverflow.com/users/10551949/%e0%a4%85%e0%a4%95%e0%a5%8d%e0%a4%b7%e0%a4%af-%e0%a4%aa%e0%a4%b0%e0%a5%82%e0%a4%b3%e0%a5%87%e0%a4%95%e0%a4%b0'}",True,47,2,0,1569711834,1569692369,58148823,CC BY-SA 4.0,https://stackoverflow.com/questions/58148823/instantiate-buttons-dynamically-in-android,Instantiate Buttons Dynamically in Android,1569697814.0,58150931.0,,,,
2010,"['java', 'android', 'android-layout']","{'account_id': 16788297, 'reputation': 361, 'user_id': 12136642, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6K70H.png?s=256&g=1', 'display_name': 'PhysicsPDF', 'link': 'https://stackoverflow.com/users/12136642/physicspdf'}",False,12,0,0,1569711793,1569711793,58150926,CC BY-SA 4.0,https://stackoverflow.com/questions/58150926/how-to-use-a-custom-layout-as-a-view-in-a-table-layout,How to use a custom layout as a view in a Table Layout,,,,,,
2011,"['java', 'android']","{'account_id': 16788284, 'reputation': 1, 'user_id': 12136633, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3009269149087695/picture?type=large', 'display_name': 'Francesco Sparano', 'link': 'https://stackoverflow.com/users/12136633/francesco-sparano'}",False,56,0,0,1569711773,1569711773,58150924,CC BY-SA 4.0,https://stackoverflow.com/questions/58150924/android-9-can-you-suggest-a-background-service,Android 9 Can you suggest a background service,,,,,,
2012,['java'],"{'account_id': 45242, 'reputation': 3282, 'user_id': 133298, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/mRPbI.jpg?s=256&g=1', 'display_name': 'Blaine Lafreniere', 'link': 'https://stackoverflow.com/users/133298/blaine-lafreniere'}",False,48,2,-1,1569711471,1569704089,58150234,CC BY-SA 4.0,https://stackoverflow.com/questions/58150234/how-do-i-make-all-classes-that-implement-a-specific-interface-all-have-the-same,How do I make all classes that implement a specific interface all have the same constructor?,,,,,,
2013,['java'],"{'account_id': 45242, 'reputation': 3282, 'user_id': 133298, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/mRPbI.jpg?s=256&g=1', 'display_name': 'Blaine Lafreniere', 'link': 'https://stackoverflow.com/users/133298/blaine-lafreniere'}",True,112,3,0,1569711332,1569699004,58149644,CC BY-SA 4.0,https://stackoverflow.com/questions/58149644/how-can-i-refactor-this-java-code-so-it-is-more-dry,How can I refactor this Java code so it is more DRY?,1569711332.0,,,,,
2014,"['java', 'android', 'machine-learning', 'google-cloud-platform']","{'account_id': 16428470, 'reputation': 615, 'user_id': 11870626, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/741c1eb990993292fd9a92d8ebacfacc?s=256&d=identicon&r=PG', 'display_name': 'Fabio', 'link': 'https://stackoverflow.com/users/11870626/fabio'}",True,794,1,-1,1569710515,1569688588,58148329,,https://stackoverflow.com/questions/58148329/alternatives-to-google-cloud-vision-ai,Alternatives to Google Cloud Vision AI,1592644375.0,58148536.0,,1569714841.0,Not suitable for this site,
2015,"['java', 'recursion', 'data-structures']","{'account_id': 16788137, 'reputation': 13, 'user_id': 12136524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b84556767c6cff1aba60ea86be78516?s=256&d=identicon&r=PG&f=1', 'display_name': 'DaGuyWhoCodes', 'link': 'https://stackoverflow.com/users/12136524/daguywhocodes'}",True,125,1,0,1569710377,1569709143,58150730,CC BY-SA 4.0,https://stackoverflow.com/questions/58150730/converting-while-loop-to-recursion-in-java,Converting while loop to recursion in java,,,,,,
2016,['java'],"{'account_id': 45242, 'reputation': 3282, 'user_id': 133298, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/mRPbI.jpg?s=256&g=1', 'display_name': 'Blaine Lafreniere', 'link': 'https://stackoverflow.com/users/133298/blaine-lafreniere'}",True,28,1,1,1569709823,1569709415,58150749,CC BY-SA 4.0,https://stackoverflow.com/questions/58150749/is-there-a-way-to-set-member-variables-of-an-instance-based-on-a-given-string,Is there a way to set member variables of an instance based on a given string?,,,,,,
2017,"['java', 'methods', 'reference', 'return']","{'account_id': 16781165, 'reputation': 11, 'user_id': 12131342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f94faa7d4ee0e0e1761737b072de7f36?s=256&d=identicon&r=PG&f=1', 'display_name': 'snatchh', 'link': 'https://stackoverflow.com/users/12131342/snatchh'}",True,98,3,1,1569708813,1569596739,58137119,CC BY-SA 4.0,https://stackoverflow.com/questions/58137119/how-do-i-use-another-method-in-a-method,How do I use another method in a method?,1569708813.0,,,,,
2018,"['java', 'android', 'android-studio', 'android-intent', 'android-wake-lock']","{'account_id': 7168401, 'reputation': 245, 'user_id': 5476755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53900a103b38f704aa71f4426712f1f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'steller', 'link': 'https://stackoverflow.com/users/5476755/steller'}",False,408,0,1,1569708775,1569708775,58150700,,https://stackoverflow.com/questions/58150700/android-10-alarm-manager-wont-bring-up-app-and-nav-to-intent,android 10 - alarm manager wont bring up app and nav to intent,,,,1569709679.0,Duplicate,
2019,"['java', 'list']","{'account_id': 12001077, 'reputation': 5, 'user_id': 8780995, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sQaBg.png?s=256&g=1', 'display_name': 'DrtyG', 'link': 'https://stackoverflow.com/users/8780995/drtyg'}",False,45,0,0,1569708526,1569700834,58149878,CC BY-SA 4.0,https://stackoverflow.com/questions/58149878/why-isnt-the-contains-method-i-created-comparing-my-objects,Why isn&#39;t the contains method I created comparing my objects?,1569708526.0,,,,,
2020,"['java', 'string', 'if-statement', 'filereader', 'filewriter']","{'account_id': 16762016, 'reputation': 159, 'user_id': 12116507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f20e07e1ce59612b889ca79bad7d3ac?s=256&d=identicon&r=PG&f=1', 'display_name': 'dam1ne', 'link': 'https://stackoverflow.com/users/12116507/dam1ne'}",True,161,1,1,1569707659,1569706837,58150517,CC BY-SA 4.0,https://stackoverflow.com/questions/58150517/how-to-compare-text-from-external-txt-file-to-a-string,How to compare text from external .txt file to a string,,58150599.0,,,,
2021,"['java', 'mysql', 'spring-boot', 'security', 'bcrypt']","{'account_id': 11266225, 'reputation': 192, 'user_id': 8322073, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/fba115667765adfab3cf016c027ed2cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'bg9848', 'link': 'https://stackoverflow.com/users/8322073/bg9848'}",True,1335,2,1,1569706856,1569705043,58150323,CC BY-SA 4.0,https://stackoverflow.com/questions/58150323/java-spring-boot-encrypt-admin-password-before-storing-it-in-database,Java spring boot encrypt admin password before storing it in database?,1569706493.0,58150518.0,,,,
2022,"['java', 'image', 'memory', 'processing']","{'account_id': 12817821, 'reputation': 742, 'user_id': 9273877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1aa81ca9d791711aad7bfd748752eb02?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jachdich', 'link': 'https://stackoverflow.com/users/9273877/jachdich'}",True,378,1,1,1569706194,1569705671,58150394,CC BY-SA 4.0,https://stackoverflow.com/questions/58150394/images-use-too-much-ram-in-processing,Images use too much RAM in Processing,1569706105.0,58150454.0,,,,
2023,"['java', 'android', 'api', 'translation']","{'account_id': 16787983, 'reputation': 1, 'user_id': 12136425, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-TzkErhTn-Ws/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd39o-xe7FoTinaPr5xAm_skgvm3Q/photo.jpg?sz=256', 'display_name': 'Aerr Asde', 'link': 'https://stackoverflow.com/users/12136425/aerr-asde'}",False,71,1,0,1569705580,1569704941,58150313,CC BY-SA 4.0,https://stackoverflow.com/questions/58150313/cloud-translation-api-price,Cloud Translation API Price,,,,,,
2024,"['java', 'string', 'loops', 'char']","{'account_id': 13386469, 'reputation': 19, 'user_id': 9660184, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-viLK0dYKTlU/AAAAAAAAAAI/AAAAAAAAABk/nGv8RkbjUss/photo.jpg?sz=256', 'display_name': 'Exrial', 'link': 'https://stackoverflow.com/users/9660184/exrial'}",True,42,1,0,1569705368,1569703047,58150116,CC BY-SA 4.0,https://stackoverflow.com/questions/58150116/how-do-i-output-the-string-connected-to-its-uppercase-length,How do I output the string connected to it&#39;s Uppercase length,,58150240.0,,,,
2025,"['java', 'android', 'toolbar']","{'account_id': 16787232, 'reputation': 11, 'user_id': 12135881, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDmCULOP_fwfDG3tAsmXo4TouQ3H_n9Ma-iIVLamQ=k-s256', 'display_name': 'Ahmad fauzi', 'link': 'https://stackoverflow.com/users/12135881/ahmad-fauzi'}",False,44,1,1,1569705305,1569693076,58148909,CC BY-SA 4.0,https://stackoverflow.com/questions/58148909/android-app-toolbar-settitle-error-attemp-to-invoke-virtual-method-void-android,android app Toolbar.setTitle error Attemp to invoke virtual method &#39;void.androidx.appcompat.widget&#39;,1569694642.0,,,,,
2026,"['java', 'base64']","{'account_id': 4641089, 'reputation': 1780, 'user_id': 3897426, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/b651b5a4487330e98ec353020ad4f2e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'user54517', 'link': 'https://stackoverflow.com/users/3897426/user54517'}",True,69,1,0,1569704706,1569704577,58150278,CC BY-SA 4.0,https://stackoverflow.com/questions/58150278/java-base64-decode,Java - Base64 Decode,1592644375.0,58150291.0,,,,
2027,"['java', 'html', 'spring', 'thymeleaf']","{'account_id': 16775144, 'reputation': 15, 'user_id': 12126680, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b581c8881b73e0cc691444e2c1637e72?s=256&d=identicon&r=PG&f=1', 'display_name': 'orestoo', 'link': 'https://stackoverflow.com/users/12126680/orestoo'}",False,1273,0,0,1569704431,1569521740,58122575,CC BY-SA 4.0,https://stackoverflow.com/questions/58122575/thymeleaf-can-not-read-files-in-static-folder,Thymeleaf can not read files in static folder,1569704431.0,,,,,
2028,"['java', 'spring-boot', 'spring-mvc', 'nullreferenceexception', 'dto']","{'account_id': 1302546, 'reputation': 2172, 'user_id': 1252174, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/937d7ad23afcd7bf1bb4165eebfafbd5?s=256&d=identicon&r=PG', 'display_name': 'ken4ward', 'link': 'https://stackoverflow.com/users/1252174/ken4ward'}",False,943,0,0,1569703994,1569698138,58149526,CC BY-SA 4.0,https://stackoverflow.com/questions/58149526/dto-returns-null-when-called-from-a-rest-client-using-spring-boot,DTO returns null when called from a Rest client using spring boot,,,,,,
2029,"['java', 'compiler-warnings', 'javac', 'ecj']","{'account_id': 3271047, 'reputation': 33, 'user_id': 2754425, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/230f037cb41059dcc5ea00e7ca2d606b?s=256&d=identicon&r=PG&f=1', 'display_name': 'mike', 'link': 'https://stackoverflow.com/users/2754425/mike'}",True,209,1,3,1569703754,1569576870,58131789,CC BY-SA 4.0,https://stackoverflow.com/questions/58131789/does-the-java-compiler-has-bug-with-assignment-has-no-effect-warning-error,Does the Java compiler has bug with &quot;assignment has no effect&quot; warning/error,1569703754.0,58131887.0,,,,
2030,"['java', 'try-with-resources', 'try-finally']","{'account_id': 16087326, 'reputation': 45, 'user_id': 11611653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a961c04e77fae5276c085726360479a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11611653', 'link': 'https://stackoverflow.com/users/11611653/user11611653'}",False,341,0,0,1569703426,1569703426,58150155,CC BY-SA 4.0,https://stackoverflow.com/questions/58150155/when-should-i-use-throwable-getsuppressed-and-addsuppressed-in-my-code,When should I use Throwable.getSuppressed() and addSuppressed() in my code?,,,,,,
2031,"['java', 'json', 'exception', 'serialization', 'jackson']","{'account_id': 8648248, 'reputation': 530, 'user_id': 6474821, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1178009498886670/picture?type=large', 'display_name': 'doubleW', 'link': 'https://stackoverflow.com/users/6474821/doublew'}",True,617,1,1,1569703258,1569672240,58146134,CC BY-SA 4.0,https://stackoverflow.com/questions/58146134/how-to-wrap-exception-on-jackson-serialization,how to wrap exception on jackson serialization,1569703065.0,58150137.0,,,,
2032,"['java', 'restart']","{'account_id': 16787527, 'reputation': 3, 'user_id': 12136098, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBs0SBPUJM9S0OBIB482Ll-PnfaDqBVvOCfcVPP=k-s256', 'display_name': 'TheTutorialGuy', 'link': 'https://stackoverflow.com/users/12136098/thetutorialguy'}",True,108,1,0,1569703164,1569697171,58149402,CC BY-SA 4.0,https://stackoverflow.com/questions/58149402/how-do-i-make-it-so-that-it-stars-over-if-the-user-inputs-wrong-number-or-start,How do I make it so that it stars over if the user inputs wrong number OR start over if user types in &quot;1&quot;,1569697891.0,58149738.0,,,,
2033,"['java', 'for-loop', 'days', 'dayofmonth']","{'account_id': 16781963, 'reputation': 61, 'user_id': 12131947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6dc081b1d485203ceedd635f01cb22f3?s=256&d=identicon&r=PG&f=1', 'display_name': 'mathew', 'link': 'https://stackoverflow.com/users/12131947/mathew'}",True,1438,2,0,1569702662,1569604839,58138988,CC BY-SA 4.0,https://stackoverflow.com/questions/58138988/get-the-nth-day-of-a-year,Get the nth day of a year,1569702662.0,58139407.0,,,,
2034,"['java', 'arrays', 'json', 'jackson', 'deserialization']","{'account_id': 14668709, 'reputation': 189, 'user_id': 10593769, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba0eeffdee1e1b271e16eed0df2214c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pr0pagate', 'link': 'https://stackoverflow.com/users/10593769/pr0pagate'}",True,2057,3,1,1569702028,1569525087,58123314,CC BY-SA 4.0,https://stackoverflow.com/questions/58123314/how-to-deserialize-array-of-json-objects-in-java,How to Deserialize Array of JSON Objects in Java,1569526230.0,58124043.0,,,,
2035,"['java', 'amazon-web-services', 'aws-sdk', 'aws-java-sdk', 'amazon-swf']","{'account_id': 943531, 'reputation': 3079, 'user_id': 971222, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/06a05254621cc2d90bc076114ef17682?s=256&d=identicon&r=PG', 'display_name': 'vikkyhacks', 'link': 'https://stackoverflow.com/users/971222/vikkyhacks'}",False,199,1,3,1569700912,1569141193,58047444,CC BY-SA 4.0,https://stackoverflow.com/questions/58047444/autogenerated-code-in-amazon-swf-flow-framework-throws-syntax-error,Autogenerated code in amazon swf flow framework throws syntax error,1569700912.0,,,,,
2036,"['java', 'spring']","{'account_id': 15258615, 'reputation': 317, 'user_id': 11009484, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/744570d42d688722cd03b0595b1c57eb?s=256&d=identicon&r=PG&f=1', 'display_name': 'wanderingstu', 'link': 'https://stackoverflow.com/users/11009484/wanderingstu'}",True,650,3,1,1569700621,1569692488,58148834,CC BY-SA 4.0,https://stackoverflow.com/questions/58148834/how-to-get-the-name-and-value-of-a-parameter-using-requestparam,How to get the name and value of a parameter using RequestParam?,,,,,,
2037,"['java', 'android', 'android-studio']","{'account_id': 16393071, 'reputation': 1, 'user_id': 11841360, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-RSkcKtCV3ZI/AAAAAAAAAAI/AAAAAAAAATc/maWQhV_Lr9E/photo.jpg?sz=256', 'display_name': 'Kumar Gaurav', 'link': 'https://stackoverflow.com/users/11841360/kumar-gaurav'}",False,216,1,0,1569699214,1569697698,58149472,CC BY-SA 4.0,https://stackoverflow.com/questions/58149472/android-application-crashes-while-defining-byte-buffer-to-read-a-file,Android application crashes while defining byte buffer to read a file,,,,,,
2038,"['java', 'math']","{'account_id': 8887879, 'reputation': 496, 'user_id': 6635590, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3NMc3.jpg?s=256&g=1', 'display_name': 'tygzy', 'link': 'https://stackoverflow.com/users/6635590/tygzy'}",False,124,0,0,1569698752,1569698752,58149614,CC BY-SA 4.0,https://stackoverflow.com/questions/58149614/java-tile-map-chunk-coordinates,Java Tile Map Chunk Coordinates,,,,,,
2039,"['java', 'yaml']","{'account_id': 14228271, 'reputation': 23, 'user_id': 10278225, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf77a277f950e9852899daaa8a648895?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wage', 'link': 'https://stackoverflow.com/users/10278225/wage'}",False,78,0,1,1569698162,1569698162,58149527,CC BY-SA 4.0,https://stackoverflow.com/questions/58149527/maven-properties-exapnsion-in-spring-boot-tests,Maven properties exapnsion in spring boot tests,,,,,,
2040,"['java', 'object', 'inheritance']","{'account_id': 14364691, 'reputation': 21, 'user_id': 10376676, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2247ab187b42a0cd6004fc974b7de511?s=256&d=identicon&r=PG&f=1', 'display_name': 'Seshasai', 'link': 'https://stackoverflow.com/users/10376676/seshasai'}",False,65,3,0,1569697993,1569695657,58149227,CC BY-SA 4.0,https://stackoverflow.com/questions/58149227/why-java-objects-producing-different-outputs-in-java-inheritance,Why Java Objects producing different outputs in Java Inheritance?,,,,,,
2041,"['java', 'spring', 'mapstruct']","{'account_id': 2177889, 'reputation': 101, 'user_id': 1928129, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6fb554fce998e1a5cdf4c922a427538?s=256&d=identicon&r=PG', 'display_name': 'pm1090', 'link': 'https://stackoverflow.com/users/1928129/pm1090'}",True,67,2,0,1569697486,1569595078,58136689,CC BY-SA 4.0,https://stackoverflow.com/questions/58136689/mapping-dto-using-mapstruct,Mapping DTO using Mapstruct,1569595274.0,,,,,
2042,"['java', 'android']","{'account_id': 16783544, 'reputation': 1, 'user_id': 12133121, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e9b3e79a672679bfe443cbee98ec00b?s=256&d=identicon&r=PG&f=1', 'display_name': 'tappily', 'link': 'https://stackoverflow.com/users/12133121/tappily'}",False,105,0,0,1569697055,1569696405,58149312,CC BY-SA 4.0,https://stackoverflow.com/questions/58149312/why-is-my-bundle-a-null-object-reference,Why is my bundle a null object reference?,1569696555.0,,,,,
2043,"['java', 'android', 'android-asynctask', 'httpurlconnection', 'synchronized']","{'account_id': 16574523, 'reputation': 13, 'user_id': 11976629, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10213753045131975/picture?type=large', 'display_name': 'Giuseppe Jep Visconti', 'link': 'https://stackoverflow.com/users/11976629/giuseppe-jep-visconti'}",False,76,0,0,1569696327,1569597038,58137194,CC BY-SA 4.0,https://stackoverflow.com/questions/58137194/how-do-i-sync-this-code-to-wait-for-the-asynctask,How do I sync this code to wait for the AsyncTask,1569696327.0,,,,,
2044,"['java', 'python', 'android', 'sockets', 'networking']","{'account_id': 10167854, 'reputation': 23, 'user_id': 7509130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/898f57124599bdaf73a6eb62b0710dda?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ronoc Eroom', 'link': 'https://stackoverflow.com/users/7509130/ronoc-eroom'}",False,194,1,0,1569696025,1569695416,58149203,CC BY-SA 4.0,https://stackoverflow.com/questions/58149203/sending-both-a-string-and-a-byte-from-android-app-to-python-server-over-socket,Sending both a String and a Byte[] from Android app to Python Server over Sockets,,,,,,
2045,"['java', 'math', 'methods', 'data-structures']","{'account_id': 14952452, 'reputation': 55, 'user_id': 10794990, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1954074444711552/picture?type=large', 'display_name': 'Amro Okasha', 'link': 'https://stackoverflow.com/users/10794990/amro-okasha'}",True,48,1,0,1569695023,1569694644,58149115,CC BY-SA 4.0,https://stackoverflow.com/questions/58149115/calling-methods-in-each-other-in-rational-class,calling methods in each other in Rational class,,58149159.0,,,,
2046,"['java', 'intellij-idea']","{'account_id': 16787265, 'reputation': 11, 'user_id': 12135908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7436b3cc88959bfd50f305661297e0d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'coreanos', 'link': 'https://stackoverflow.com/users/12135908/coreanos'}",True,51,1,1,1569694771,1569693500,58148972,CC BY-SA 4.0,https://stackoverflow.com/questions/58148972/why-does-intellij-idea-say-that-function-is-not-used,Why does intellij idea say that function is not used,1569693637.0,,,,,
2047,"['java', 'android']","{'account_id': 16377890, 'reputation': 45, 'user_id': 11829618, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-b5kM3QVM2F0/AAAAAAAAAAI/AAAAAAAAATc/cb2lAeD9lIs/photo.jpg=k-s256', 'display_name': 'Harinarayanan v.m', 'link': 'https://stackoverflow.com/users/11829618/harinarayanan-v-m'}",True,590,2,0,1569694628,1569687268,58148143,CC BY-SA 4.0,https://stackoverflow.com/questions/58148143/not-able-to-display-data-from-api-using-retrofit-on-a-recyclerview,Not able to display data from API using retrofit on a recyclerview,1569689165.0,58148471.0,,,,
2048,"['java', 'mysql', 'h2']","{'account_id': 14085283, 'reputation': 73, 'user_id': 10175192, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-gSfTTKm8MD0/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7qACcODd4yETqPC0wAr8XZJLPKjPg/mo/photo.jpg?sz=256', 'display_name': 'jumpy', 'link': 'https://stackoverflow.com/users/10175192/jumpy'}",True,191,1,1,1569694112,1569667470,58145540,CC BY-SA 4.0,https://stackoverflow.com/questions/58145540/h2-error-accessing-linked-table-with-sql-statement-select-from-null-t,H2 - Error accessing linked table with SQL statement &quot;SELECT * FROM null T&quot;,1569694112.0,,,,,
2049,"['java', 'multithreading', 'asynchronous', 'java-io']","{'account_id': 494894, 'reputation': 2122, 'user_id': 1006669, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/Wkh29.jpg?s=256&g=1', 'display_name': 'Giovanni Lovato', 'link': 'https://stackoverflow.com/users/1006669/giovanni-lovato'}",False,61,0,1,1569692532,1569692532,58148841,CC BY-SA 4.0,https://stackoverflow.com/questions/58148841/reading-a-file-stream-being-concurrently-written-by-another-thread,Reading a file stream being concurrently written by another thread,,,,,,
