,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,closed_reason,last_edit_date,accepted_answer_id,migrated_from,protected_date,locked_date
2048,"['java', 'encryption', 'aes']","{'account_id': 24983750, 'reputation': 13, 'user_id': 18845760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac083318839ac34e7205ba4c7460d4d3?s=256&d=identicon&r=PG', 'display_name': 'Sucheta', 'link': 'https://stackoverflow.com/users/18845760/sucheta'}",False,123,1,1,1650914767,1650902801,72002494,CC BY-SA 4.0,https://stackoverflow.com/questions/72002494/aes-secret-key-lost-on-application-start,AES secret key lost on application start,,,,,,,
2049,"['java', 'graph', 'mxgraph', 'jgrapht']","{'account_id': 20036616, 'reputation': 1, 'user_id': 14688202, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-EzJhqKig0OI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck6pjoVPpS4HBgPRJ-2y1nF4e9FWA/s96-c/photo.jpg?sz=256', 'display_name': 'Beniko', 'link': 'https://stackoverflow.com/users/14688202/beniko'}",False,51,0,0,1650914572,1650914572,72004711,CC BY-SA 4.0,https://stackoverflow.com/questions/72004711/trying-to-draw-a-graph-but-getting-null-on-weigths,Trying to draw a graph but getting Null on weigths,,,,,,,
2050,"['java', 'android', 'android-fragments', 'android-viewpager2']","{'account_id': 7404143, 'reputation': 3, 'user_id': 5707073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4faf52f0a11ef234a48e8430c5bf355a?s=256&d=identicon&r=PG&f=1', 'display_name': 'akshay sharma', 'link': 'https://stackoverflow.com/users/5707073/akshay-sharma'}",False,33,0,0,1650914183,1650914183,72004651,CC BY-SA 4.0,https://stackoverflow.com/questions/72004651/android-fragments-in-tablayout-with-dot-sliders,Android Fragments in Tablayout with dot sliders,,,,,,,
2051,['java'],"{'account_id': 23301769, 'reputation': 7, 'user_id': 17382300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61accc8ed68d1a3965dcbec4cbbce744?s=256&d=identicon&r=PG', 'display_name': 'Ernesteli', 'link': 'https://stackoverflow.com/users/17382300/ernesteli'}",True,54,1,-2,1650914089,1650913806,72004569,,https://stackoverflow.com/questions/72004569/post-increment-inside-an-if-statement,post increment inside an if statement,1650915986.0,Not suitable for this site,1650914089.0,72004605.0,,,
2052,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 23602127, 'reputation': 99, 'user_id': 17638453, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwex6eLkC8znF4GvpvDkgzdD0aZbAaTwJPaSGOq=k-s256', 'display_name': 'JOWMIND', 'link': 'https://stackoverflow.com/users/17638453/jowmind'}",True,45,1,0,1650914055,1650907068,72003345,CC BY-SA 4.0,https://stackoverflow.com/questions/72003345/how-does-parsing-data-from-datasnapshot-into-a-class-work,How does Parsing data from dataSnapshot into a class work?,,,1650914055.0,72003853.0,,,
2053,"['java', 'spring', 'spring-boot', 'cookies']","{'account_id': 17562819, 'reputation': 19, 'user_id': 12740393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcfdc1d674b6432ac814b961480d11ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'GodLike', 'link': 'https://stackoverflow.com/users/12740393/godlike'}",False,21,0,0,1650913766,1650913766,72004564,CC BY-SA 4.0,https://stackoverflow.com/questions/72004564/cant-find-cookies-from-different-endpoints,Can&#39;t find cookies from different endpoints,,,,,,,
2054,"['java', 'unit-testing', 'arraylist', 'junit']","{'account_id': 24366402, 'reputation': 7, 'user_id': 18300083, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/30d2c8e6759aacb37513fa02a912fd56?s=256&d=identicon&r=PG', 'display_name': 'Evelyn Thai', 'link': 'https://stackoverflow.com/users/18300083/evelyn-thai'}",True,89,1,-1,1650913633,1650912033,72004273,CC BY-SA 4.0,https://stackoverflow.com/questions/72004273/testing-array-element-using-junit-in-eclipse,Testing Array element using Junit in Eclipse,,,1650912577.0,72004544.0,,,
2055,"['java', 'maven']","{'account_id': 23080805, 'reputation': 69, 'user_id': 17193116, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi97vE1B6C8i3LzxfT5GQu-PnYn4kfh3kQeS1l_Tg=k-s256', 'display_name': 'Chen Triều', 'link': 'https://stackoverflow.com/users/17193116/chen-tri%e1%bb%81u'}",False,1647,1,0,1650913162,1650894170,72000560,CC BY-SA 4.0,https://stackoverflow.com/questions/72000560/promblem-with-failed-to-execute-goal-org-codehaus-mojoexec-maven-plugin3-0-0e,Promblem with Failed to execute goal org.codehaus.mojo:exec-maven-plugin:3.0.0:exec (default-cli) in NetBeans,,,,,,,
2056,['java'],"{'account_id': 25078718, 'reputation': 13, 'user_id': 18931776, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzKjyyhIYzA5zGfsC91tB2RWkVf-mBIQLwMB-Z4=k-s256', 'display_name': 'Anteneh ', 'link': 'https://stackoverflow.com/users/18931776/anteneh'}",True,51,2,0,1650913122,1650850702,71993688,CC BY-SA 4.0,https://stackoverflow.com/questions/71993688/why-does-scanner-object-skipping-string-input-nextline-after-use-of-nextint,Why does scanner object skipping String input nextLine() after use of nextInt() functions inside for loops?,,,1650912214.0,72004368.0,,,
2057,"['java', 'android', 'android-studio', 'gradle', 'jacoco']","{'account_id': 5860928, 'reputation': 1, 'user_id': 4616656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce5107ba0811d0f07447fd4fb984873c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gabe H', 'link': 'https://stackoverflow.com/users/4616656/gabe-h'}",False,154,0,0,1650913073,1650913073,72004447,CC BY-SA 4.0,https://stackoverflow.com/questions/72004447/where-can-i-define-heap-space-for-gradle-jacoco-unit-test-coverage-thread-in-an,Where can I define heap space for gradle/jacoco unit test coverage thread in an Android Studio project?,,,,,,,
2058,"['java', 'json', 'jackson']","{'account_id': 94736, 'reputation': 44716, 'user_id': 258483, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/dd4dee2094dcd427aaec8ee329d9cfd6?s=256&d=identicon&r=PG', 'display_name': 'Dims', 'link': 'https://stackoverflow.com/users/258483/dims'}",True,317,2,1,1650912995,1650909160,72003722,CC BY-SA 4.0,https://stackoverflow.com/questions/72003722/how-to-put-java-object-to-objectnode-in-jackson,How to put Java object to ObjectNode in Jackson?,,,,72004439.0,,,
2059,"['java', 'spring-boot', 'hibernate', 'spring-data-jpa']","{'account_id': 19531296, 'reputation': 173, 'user_id': 14290998, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/e0woE.jpg?s=256&g=1', 'display_name': 'Stephen Aranda', 'link': 'https://stackoverflow.com/users/14290998/stephen-aranda'}",True,30,1,0,1650912755,1650911835,72004223,CC BY-SA 4.0,https://stackoverflow.com/questions/72004223/is-it-possible-to-create-queries-with-and-without-entity-classes-in-the-same-met,Is it possible to create queries with AND without entity classes in the same method? (JPA + Hibernate),,,1650912253.0,72004401.0,,,
2060,"['java', 'exception', 'casting', 'classcastexception']","{'account_id': 25090855, 'reputation': 3, 'user_id': 18942514, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyaJ9rXXJ295VaGAxp85qle205-4UReCgFHG60M=k-s256', 'display_name': 'Jorge', 'link': 'https://stackoverflow.com/users/18942514/jorge'}",True,48,1,0,1650912489,1650909012,72003689,CC BY-SA 4.0,https://stackoverflow.com/questions/72003689/how-can-i-cast-from-double-to-object,How can I cast from double to object?,,,1650910122.0,72004341.0,,,
2061,"['java', 'kotlin', 'oop', 'import', 'bazel']","{'account_id': 25090868, 'reputation': 1, 'user_id': 18942526, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98953b7d6e7fe270a8f9340cd8eae1da?s=256&d=identicon&r=PG', 'display_name': 'todayswordle', 'link': 'https://stackoverflow.com/users/18942526/todayswordle'}",False,122,0,0,1650912223,1650910390,72003968,CC BY-SA 4.0,https://stackoverflow.com/questions/72003968/kotlin-class-not-recognized,Kotlin - Class not recognized,,,1650912223.0,,,,
2062,"['java', 'arrays', 'json', 'dynamic']","{'account_id': 8928075, 'reputation': 29, 'user_id': 6661615, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-l9GSOndTnjs/AAAAAAAAAAI/AAAAAAAABy4/CTrRNDgbX5A/photo.jpg?sz=256', 'display_name': 'Kumara Subramanian', 'link': 'https://stackoverflow.com/users/6661615/kumara-subramanian'}",False,16,0,0,1650911978,1650911978,72004258,CC BY-SA 4.0,https://stackoverflow.com/questions/72004258/getting-an-object-inside-dynamic-json-java,Getting an object inside dynamic JSON - Java,,,,,,,
2063,"['java', 'object', 'input', 'user-input']","{'account_id': 25091161, 'reputation': 1, 'user_id': 18942785, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5737125b53110fe9f6297804b18e1c4f?s=256&d=identicon&r=PG', 'display_name': 'claiv', 'link': 'https://stackoverflow.com/users/18942785/claiv'}",False,87,3,0,1650911962,1650910752,72004038,CC BY-SA 4.0,https://stackoverflow.com/questions/72004038/closing-multiple-scanners-causes-problems,Closing multiple scanners causes problems,,,,,,,
2064,"['java', 'list', 'object', 'get', 'hashmap']","{'account_id': 24967093, 'reputation': 39, 'user_id': 18830542, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhKcl61F7aVb-j40yIkDOG2wcEQV8lZYFiEI9QJXw=k-s256', 'display_name': 'Doublementi', 'link': 'https://stackoverflow.com/users/18830542/doublementi'}",True,91,2,0,1650911561,1650902957,72002536,CC BY-SA 4.0,https://stackoverflow.com/questions/72002536/how-to-call-get-method-on-an-array-object-java,How to call get method on an Array Object - Java,,,1650905913.0,,,,
2065,"['java', 'spring-boot', 'mapstruct']","{'account_id': 16916746, 'reputation': 15, 'user_id': 12234558, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2832a590820aef7d8f7e131c081a19b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dytlov', 'link': 'https://stackoverflow.com/users/12234558/dytlov'}",True,703,1,1,1650911125,1650535968,71952715,CC BY-SA 4.0,https://stackoverflow.com/questions/71952715/i-am-getting-java-lang-classnotfoundexception-cannot-find-implementation-for-co,I am getting java.lang.ClassNotFoundException: Cannot find implementation for com.example.demo.mapper.DoctorMapper,,,1650911125.0,,,,
2066,"['java', 'selenium']","{'account_id': 14736815, 'reputation': 21, 'user_id': 10642592, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-OL0xaYb4Xeo/AAAAAAAAAAI/AAAAAAAAABQ/BzJrvioKbsQ/photo.jpg?sz=256', 'display_name': 'Kenza Dekik', 'link': 'https://stackoverflow.com/users/10642592/kenza-dekik'}",True,641,2,1,1650910799,1650877753,71997036,CC BY-SA 4.0,https://stackoverflow.com/questions/71997036/capturing-firefox-network-logs-with-selenium-webdriver-using-java,Capturing Firefox network logs with Selenium WebDriver using Java,,,1650883318.0,,,,
2067,['java'],"{'user_type': 'does_not_exist', 'display_name': 'user18356363'}",True,348,3,0,1650910782,1650851678,71993774,,https://stackoverflow.com/questions/71993774/how-to-print-out-only-a-specific-number-after-decimal,How to print out only a specific number after decimal,1650884444.0,Duplicate,1650884428.0,,,,
2068,"['java', 'spring-boot', 'spring-mvc']","{'account_id': 25087617, 'reputation': 3, 'user_id': 18939635, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/5304782006207764/picture?type=large', 'display_name': '陳皓儒', 'link': 'https://stackoverflow.com/users/18939635/%e9%99%b3%e7%9a%93%e5%84%92'}",True,144,1,0,1650910729,1650891761,71999990,CC BY-SA 4.0,https://stackoverflow.com/questions/71999990/can-i-do-one-getmapping-for-all-pages-in-spring,Can I do one GetMapping for all pages in spring,,,1650910729.0,72001018.0,,,
2069,"['java', 'apache-kafka', 'spring-kafka', 'avro', 'confluent-schema-registry']","{'account_id': 15101651, 'reputation': 13, 'user_id': 10898461, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KOng89AR9nw/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbb8QQaGTOmdUgdi9uHZZWKgGt2uA/mo/photo.jpg?sz=256', 'display_name': 'John Shim', 'link': 'https://stackoverflow.com/users/10898461/john-shim'}",False,902,0,1,1650909946,1650125451,71895490,CC BY-SA 4.0,https://stackoverflow.com/questions/71895490/how-to-send-a-byte-array-in-kafka-with-avro-schema-registry,how to send a byte array in kafka with Avro Schema registry,,,1650909946.0,,,,
2070,"['java', 'mergesort']","{'account_id': 22267947, 'reputation': 1, 'user_id': 16498423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f4290bdd9a1172ee50a9606ba36c90b?s=256&d=identicon&r=PG&f=1', 'display_name': 'calamari', 'link': 'https://stackoverflow.com/users/16498423/calamari'}",False,134,2,0,1650909841,1650822290,71990872,CC BY-SA 4.0,https://stackoverflow.com/questions/71990872/java-merge-sorting-arrays-with-objects,java merge sorting arrays with objects,,,,,,,
2071,"['java', 'testng', 'testng-dataprovider']","{'account_id': 4299853, 'reputation': 834, 'user_id': 3513792, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'danilo', 'link': 'https://stackoverflow.com/users/3513792/danilo'}",False,272,0,0,1650909198,1650909198,72003728,CC BY-SA 4.0,https://stackoverflow.com/questions/72003728/specify-multiple-listeners-on-testng-xml-file-for-different-test-classes,specify multiple listeners on testng.xml file for different test classes,,,,,,,
2072,"['java', 'junit', 'mockito', 'junit5', 'junit-jupiter']","{'account_id': 9610071, 'reputation': 2542, 'user_id': 7134737, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/2d851e4a46559b3efa17a5cae5fe8e60?s=256&d=identicon&r=PG&f=1', 'display_name': 'ng.newbie', 'link': 'https://stackoverflow.com/users/7134737/ng-newbie'}",False,52,1,0,1650909052,1650886751,71998936,CC BY-SA 4.0,https://stackoverflow.com/questions/71998936/why-does-mockito-skip-tests-when-i-use-a-large-array,Why does Mockito skip tests when I use a large array?,,,1650907502.0,,,,
2073,"['java', 'spring-boot', 'hibernate', 'spring-data-jpa']","{'account_id': 19531296, 'reputation': 173, 'user_id': 14290998, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/e0woE.jpg?s=256&g=1', 'display_name': 'Stephen Aranda', 'link': 'https://stackoverflow.com/users/14290998/stephen-aranda'}",False,19,0,0,1650908933,1650908933,72003670,CC BY-SA 4.0,https://stackoverflow.com/questions/72003670/is-my-repository-safe-from-sql-injections-with-hibernate,Is my repository safe from SQL injections with Hibernate?,,,,,,,
2074,"['java', 'arrays', 'string', 'byte', 'large-data']","{'account_id': 3784660, 'reputation': 1275, 'user_id': 3143009, 'user_type': 'registered', 'accept_rate': 4, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'soung', 'link': 'https://stackoverflow.com/users/3143009/soung'}",False,242,0,0,1650908348,1650908348,72003572,CC BY-SA 4.0,https://stackoverflow.com/questions/72003572/get-byte-array-from-very-large-stringbuilder,get byte array from very large StringBuilder,,,,,,,
2075,"['java', 'android', 'firebase', 'download']","{'account_id': 12102141, 'reputation': 91, 'user_id': 8842546, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1913593108958992/picture?type=large', 'display_name': 'Aymen Mellah', 'link': 'https://stackoverflow.com/users/8842546/aymen-mellah'}",False,26,0,0,1650907982,1650907982,72003509,CC BY-SA 4.0,https://stackoverflow.com/questions/72003509/acessing-public-download-folder-with-download-manager,Acessing public download folder with download manager,,,,,,,
2076,"['java', 'anylogic']","{'account_id': 25059675, 'reputation': 3, 'user_id': 18914688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de50c75acbc9dacaf1c4cede46409cc6?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/18914688/brian'}",True,78,1,0,1650906943,1650685850,71976674,CC BY-SA 4.0,https://stackoverflow.com/questions/71976674/how-to-represent-a-string-retrieved-from-the-anylogic-model-database-as-a-variab,How to represent a string retrieved from the AnyLogic model database as a variable name?,,,,72003318.0,,,
2077,"['java', 'spring-boot', 'spring-data-jpa', 'checkmarx']","{'account_id': 4104221, 'reputation': 3323, 'user_id': 3368818, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/5EJGg.png?s=256&g=1', 'display_name': 'Woodchuck', 'link': 'https://stackoverflow.com/users/3368818/woodchuck'}",True,1605,1,2,1650906897,1650897675,72001344,CC BY-SA 4.0,https://stackoverflow.com/questions/72001344/sql-injection-prevention-in-spring-boot,SQL Injection Prevention in Spring Boot,,,1650906897.0,72001451.0,,,
2078,"['java', 'spring', 'spring-boot', 'hibernate', 'jpa']","{'account_id': 22901, 'reputation': 15715, 'user_id': 56952, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/0493e89c592d7348ceed098ca44e56f4?s=256&d=identicon&r=PG', 'display_name': 'erotsppa', 'link': 'https://stackoverflow.com/users/56952/erotsppa'}",True,370,4,1,1650906654,1650644672,71971864,CC BY-SA 4.0,https://stackoverflow.com/questions/71971864/how-do-i-update-a-new-reference-in-a-onetoone-bidirectional-relationship,How do I update a new reference in a OneToOne bidirectional relationship?,,,1650656314.0,,,,
2079,"['javascript', 'java', 'knockout.js', 'radio-button']","{'account_id': 3291485, 'reputation': 149, 'user_id': 2769707, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/nS5ep.jpg?s=256&g=1', 'display_name': 'Pavan Sky', 'link': 'https://stackoverflow.com/users/2769707/pavan-sky'}",False,56,1,0,1650906625,1650863563,71994745,CC BY-SA 4.0,https://stackoverflow.com/questions/71994745/knockout-js-radio-button-binding-in-a-for-each-loop,Knockout JS radio button binding in a for each loop,,,1650867156.0,,,,
2080,"['java', 'telegram', 'telegram-bot']","{'account_id': 8115094, 'reputation': 3130, 'user_id': 6130540, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/DthfT.png?s=256&g=1', 'display_name': 'Clone', 'link': 'https://stackoverflow.com/users/6130540/clone'}",True,1172,1,1,1650906607,1650864482,71994820,CC BY-SA 4.0,https://stackoverflow.com/questions/71994820/how-can-telegram-bot-get-the-message-text-of-if-you-have-the-message-id,How can Telegram Bot get the message text of if you have the message ID?,,,,,,,
2081,"['java', 'spring', 'spring-boot', 'tomcat9']","{'account_id': 12260786, 'reputation': 147, 'user_id': 8948544, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ju2euRghuRE/AAAAAAAAAAI/AAAAAAAAC_4/3gU_0OH4bBM/photo.jpg?sz=256', 'display_name': 'Karthik Sankaran', 'link': 'https://stackoverflow.com/users/8948544/karthik-sankaran'}",False,937,1,1,1650906462,1650306374,71915626,CC BY-SA 4.0,https://stackoverflow.com/questions/71915626/spring-boot-2-preventing-tomcat-9-from-shutting-down,Spring Boot 2 preventing Tomcat 9 from shutting down,,,1650906462.0,,,,
2082,"['java', 'android', 'android-studio']","{'account_id': 25090242, 'reputation': 1, 'user_id': 18941966, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwq_wwF-mv-w90u49POZ9owq3EwHM4ozivfz28u=k-s256', 'display_name': 'Maunil Parekh', 'link': 'https://stackoverflow.com/users/18941966/maunil-parekh'}",False,14,0,0,1650906375,1650906375,72003193,CC BY-SA 4.0,https://stackoverflow.com/questions/72003193/i-am-building-an-attendance-app-and-i-face-this-error-void-android-app-dialog-s,I am building an attendance app and I face this error &#39;void android.app.Dialog.setOwnerActivity(android.app.Activity)&#39; How can I overcome this?,,,,,,,
2083,"['java', 'filereader', 'filenotfoundexception']","{'account_id': 16680467, 'reputation': 1, 'user_id': 12055688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62e169d949ab6e6d46352cd303e8b821?s=256&d=identicon&r=PG&f=1', 'display_name': 'jajaja234', 'link': 'https://stackoverflow.com/users/12055688/jajaja234'}",False,270,1,0,1650906348,1650906128,72003148,CC BY-SA 4.0,https://stackoverflow.com/questions/72003148/filenotfoundexception-in-junit-testing,FileNotFoundException in JUnit testing,,,,,,,
2084,"['java', 'spring-boot', 'maven', 'cloud-foundry']","{'account_id': 15681853, 'reputation': 309, 'user_id': 11377572, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e72b6d0f25346041830a5245311d234d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Henry Bai', 'link': 'https://stackoverflow.com/users/11377572/henry-bai'}",False,152,0,0,1650906285,1650906285,72003176,,https://stackoverflow.com/questions/72003176/java-lang-unsupportedclassversionerror-when-deploy-on-pcf,java.lang.UnsupportedClassVersionError when deploy on PCF,1650987156.0,Duplicate,,,,,
2085,"['java', 'spring', 'flyway']","{'account_id': 3002807, 'reputation': 501, 'user_id': 3809543, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'satish123', 'link': 'https://stackoverflow.com/users/3809543/satish123'}",False,285,1,0,1650906183,1650885905,71998768,CC BY-SA 4.0,https://stackoverflow.com/questions/71998768/sqlexception-returned-null-for-urlno-value-while-injecting-jdbc-connection-ur,SQLException returned null for URL:&lt;no value&gt; while injecting JDBC connection URL with flywaydb plugin,,,,,,,
2086,"['java', 'json', 'coldfusion']","{'account_id': 25089782, 'reputation': 23, 'user_id': 18941559, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgaxClkpZNsVp3VBO7VVjAQcW0mh6S3yrDE0fO6=k-s256', 'display_name': 'Paul Callahan', 'link': 'https://stackoverflow.com/users/18941559/paul-callahan'}",True,89,1,2,1650905853,1650904275,72002830,CC BY-SA 4.0,https://stackoverflow.com/questions/72002830/json-format-not-recognised-using-amazon-java-sdk,JSON format not recognised using Amazon Java SDK,,,1650905637.0,72003092.0,,,
2087,"['java', 'enums', 'switch-statement', 'enumerate']","{'account_id': 13377386, 'reputation': 149, 'user_id': 9653879, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/569278863df19f7383521e12205326b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'aki', 'link': 'https://stackoverflow.com/users/9653879/aki'}",True,114,2,0,1650905593,1650899854,72001876,CC BY-SA 4.0,https://stackoverflow.com/questions/72001876/how-to-check-enum-values-and-return-corresponding-enum,how to check enum values and return corresponding enum,,,,72002907.0,,,
2088,"['java', 'log4j', 'log4j2']","{'account_id': 18829895, 'reputation': 39, 'user_id': 13733941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6f018e6dcce2d0def35a0853f449882c?s=256&d=identicon&r=PG&f=1', 'display_name': '007_programmer', 'link': 'https://stackoverflow.com/users/13733941/007-programmer'}",True,636,1,0,1650905443,1650376886,71926262,CC BY-SA 4.0,https://stackoverflow.com/questions/71926262/used-json-layout-template-but-getting-parameters-missing-in-logs-log4j2,Used Json Layout template but getting parameters missing in logs [log4j2],,,1650864665.0,71939772.0,,,
2089,"['java', 'collections']","{'account_id': 24366173, 'reputation': 23, 'user_id': 18299890, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/589dca590523b8e05f2f63163559572e?s=256&d=identicon&r=PG', 'display_name': 'amber_coder', 'link': 'https://stackoverflow.com/users/18299890/amber-coder'}",True,395,1,0,1650904830,1650867459,71995190,,https://stackoverflow.com/questions/71995190/how-to-add-mapstring-string-in-collectionmapstring-string,"How to add Map&lt;String,String&gt; in Collection&lt;Map&lt;String,String&gt;&gt;",1651033688.0,Needs details or clarity,1650867487.0,72002936.0,,,
2090,"['java', 'c-strings', 'project-panama']","{'account_id': 321078, 'reputation': 14039, 'user_id': 639687, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/367828dd86c0336d80700d4d4086cd33?s=256&d=identicon&r=PG', 'display_name': 'czerny', 'link': 'https://stackoverflow.com/users/639687/czerny'}",True,120,2,4,1650903734,1649017471,71729585,CC BY-SA 4.0,https://stackoverflow.com/questions/71729585/clinker-tocstring-replacement-in-java-18,CLinker.toCString replacement in Java 18,,,,,,,
2091,"['java', 'automated-tests', 'junit5']","{'account_id': 20274915, 'reputation': 1, 'user_id': 14870203, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7bda03de70f34e97b6c2f5dd443937e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'grav', 'link': 'https://stackoverflow.com/users/14870203/grav'}",False,21,0,0,1650903024,1650902689,72002462,CC BY-SA 4.0,https://stackoverflow.com/questions/72002462/how-put-data-in-pool-after-test,How put data in pool after test,,,1650903024.0,,,,
2092,"['java', 'spring', 'spring-boot']","{'account_id': 6506515, 'reputation': 1505, 'user_id': 5035525, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://lh5.googleusercontent.com/-9-3pCbljKGY/AAAAAAAAAAI/AAAAAAAAAEE/3dJvT0fbUnQ/photo.jpg?sz=256', 'display_name': 'Ramanujan R', 'link': 'https://stackoverflow.com/users/5035525/ramanujan-r'}",False,311,0,0,1650902905,1650902905,72002519,CC BY-SA 4.0,https://stackoverflow.com/questions/72002519/custom-converter-for-an-inner-property-with-configurationproperties,Custom converter for an inner property with @ConfigurationProperties,,,,,,,
2093,"['java', 'ssl', 'certificate']","{'account_id': 9428656, 'reputation': 3, 'user_id': 7012875, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee23780d31b06cd0be58a7ece5a9fc45?s=256&d=identicon&r=PG&f=1', 'display_name': 'P. Heggie', 'link': 'https://stackoverflow.com/users/7012875/p-heggie'}",True,71,1,0,1650902803,1650901422,72002213,CC BY-SA 4.0,https://stackoverflow.com/questions/72002213/is-it-possible-for-a-digital-certificate-to-expire-before-its-expiry-date,Is it possible for a digital certificate to expire before its expiry date?,,,,72002495.0,,,
2094,"['java', 'android', 'firebase', 'firebase-realtime-database', 'linechart']","{'account_id': 19374257, 'reputation': 45, 'user_id': 14166900, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhNck1-cfWwaaLw1O6Du-GUZT_gKKaBxp1H1Wm4dw=k-s256', 'display_name': 'Yeury De los Santos', 'link': 'https://stackoverflow.com/users/14166900/yeury-de-los-santos'}",False,22,1,0,1650902501,1650894779,72000695,CC BY-SA 4.0,https://stackoverflow.com/questions/72000695/how-can-i-properly-get-total-amounts-in-my-mpandroid-linechart-with-firebase-dat,How can I properly get total amounts in my MPAndroid LineChart with Firebase data,,,1650895154.0,,,,
2095,"['java', 'android', 'firebase', 'firebase-realtime-database', 'android-recyclerview']","{'account_id': 25086469, 'reputation': 1, 'user_id': 18938603, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg0XXQ9CqZCljaF0Uq6EhWBvLQwCKzziI_D1ChDYw=k-s256', 'display_name': 'laert', 'link': 'https://stackoverflow.com/users/18938603/laert'}",False,41,0,0,1650901764,1650900068,72001921,CC BY-SA 4.0,https://stackoverflow.com/questions/72001921/recyclerview-duplicates-other-items-after-delete-item,RecyclerView duplicates other items after delete item,,,1650901764.0,,,,
