,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,locked_date,community_owned_date
1080,"['java', 'networking']","{'account_id': 18876, 'reputation': 305, 'user_id': 43712, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/b3b77e25c68d53cc37d9feb6db0568b1?s=256&d=identicon&r=PG', 'display_name': 'Chris Mattmiller', 'link': 'https://stackoverflow.com/users/43712/chris-mattmiller'}",False,300,,1,0,1238079064,1237993912,,682043,CC BY-SA 2.5,https://stackoverflow.com/questions/682043/jcombobox-has-no-border,JcomboBox has no border?,,,,,
1081,"['java', 'algorithm', 'data-structures']","{'user_type': 'does_not_exist', 'display_name': 'Sasha'}",True,3341,685822.0,2,3,1238078838,1238074410,1238075653.0,685811,CC BY-SA 2.5,https://stackoverflow.com/questions/685811/what-data-structure-should-i-use-to-keep-track-of-recently-used-items,What data structure should I use to keep track of recently used items?,,,,,
1082,"['java', 'sql', 'orm', 'jakarta-ee']","{'account_id': 15834, 'reputation': 12944, 'user_id': 33863, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/4UiL6.jpg?s=256&g=1', 'display_name': 'mainstringargs', 'link': 'https://stackoverflow.com/users/33863/mainstringargs'}",True,1547,683580.0,2,0,1238058754,1238016802,1238020009.0,683565,CC BY-SA 2.5,https://stackoverflow.com/questions/683565/writing-simple-and-efficient-database-custom-orm-code-in-java,Writing Simple and Efficient Database Custom ORM Code in Java,,,,,
1083,"['java', 'ajax', 'json', 'cross-browser', 'restlet']","{'account_id': 8891, 'reputation': 3355, 'user_id': 16193, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/df311b381f91bf92fb90f9bbbc2c01ff?s=256&d=identicon&r=PG', 'display_name': 'Daniel Hiller', 'link': 'https://stackoverflow.com/users/16193/daniel-hiller'}",True,926,684966.0,1,0,1238057155,1238057055,,684965,CC BY-SA 2.5,https://stackoverflow.com/questions/684965/delivering-json-content-to-different-browser-types-using-restlet,Delivering json content to different browser types using restlet,,,,,
1084,"['java', 'oracle', 'oracle-sqldeveloper']","{'account_id': 29144, 'reputation': 576, 'user_id': 78493, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30f13580f313cf7cb2f8e9671ebf1c2e?s=256&d=identicon&r=PG', 'display_name': 'Sopolin', 'link': 'https://stackoverflow.com/users/78493/sopolin'}",True,6272,684792.0,2,2,1238051686,1237364204,1237364367.0,657336,CC BY-SA 2.5,https://stackoverflow.com/questions/657336/error-starting-sql-developer,Error starting SQL Developer,,,,,
1085,"['java', 'oracle', 'oracle10g', 'oracle-call-interface']","{'account_id': 61, 'reputation': 7806, 'user_id': 75, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/631c4ee905d7bcde753fe95ad452c9ce?s=256&d=identicon&r=PG', 'display_name': 'Ryan Ahearn', 'link': 'https://stackoverflow.com/users/75/ryan-ahearn'}",True,6543,,2,3,1238022052,1237937614,1238016657.0,679684,CC BY-SA 2.5,https://stackoverflow.com/questions/679684/jvm-crashes-when-trying-to-connect-to-oracle-using-oci,JVM crashes when trying to connect to Oracle using OCI,,,,,
1086,"['java', 'performance', 'logging']","{'account_id': 18957, 'reputation': 977, 'user_id': 43952, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/BYZ6Q.jpg?s=256&g=1', 'display_name': 'Ajay', 'link': 'https://stackoverflow.com/users/43952/ajay'}",True,2219,681225.0,4,2,1238017759,1237966814,1238017759.0,680582,CC BY-SA 2.5,https://stackoverflow.com/questions/680582/logging-complexity-and-concern-about-messageformat-performance,Logging complexity and concern about MessageFormat performance,,,,,
1087,"['java', 'windows']","{'account_id': 19287, 'reputation': 3430, 'user_id': 45077, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/738b395da2763b99498eab80461aa772?s=256&d=identicon&r=PG', 'display_name': 'Morinar', 'link': 'https://stackoverflow.com/users/45077/morinar'}",True,9908,683540.0,3,5,1238016397,1238014859,1495541838.0,683427,CC BY-SA 3.0,https://stackoverflow.com/questions/683427/launch-application-in-a-minimized-state-from-java,Launch Application in a minimized state from Java,,,,,
1088,"['java', 'memory', 'exception-handling']","{'account_id': 6291, 'reputation': 11314, 'user_id': 10522, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8396048b39279996e7ee6c1acdac2bf7?s=256&d=identicon&r=PG', 'display_name': 'Berlin Brown', 'link': 'https://stackoverflow.com/users/10522/berlin-brown'}",True,352,683003.0,6,0,1238014659,1238007440,1238009947.0,682975,CC BY-SA 2.5,https://stackoverflow.com/questions/682975/exception-handling-and-memory,Exception handling and memory,,,,,
1089,"['java', 'hibernate', 'spring']","{'account_id': 6291, 'reputation': 11314, 'user_id': 10522, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/8396048b39279996e7ee6c1acdac2bf7?s=256&d=identicon&r=PG', 'display_name': 'Berlin Brown', 'link': 'https://stackoverflow.com/users/10522/berlin-brown'}",True,1210,666821.0,9,4,1238014570,1237563608,,666696,CC BY-SA 2.5,https://stackoverflow.com/questions/666696/have-you-found-success-with-a-spring-and-hibernate-web-application,Have you found success with a Spring and Hibernate Web Application,,,,,
1090,"['java', 'tcp', 'stream', 'mime']","{'account_id': 27605, 'reputation': 2343, 'user_id': 73004, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/9bc4a883c77638852b66adbefb103dad?s=256&d=identicon&r=PG', 'display_name': 'magneticMonster', 'link': 'https://stackoverflow.com/users/73004/magneticmonster'}",True,451,,1,3,1238006593,1238003582,,682725,CC BY-SA 2.5,https://stackoverflow.com/questions/682725/what-is-the-correct-way-to-read-a-mime-encoded-stream,What is the correct way to read a MIME encoded stream?,,,,,
1091,"['java', 'linux', 'eclipse-plugin', 'menu']","{'account_id': 878218, 'reputation': 111, 'user_id': 75610, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/a29eda492c8051980fa07147ef24233a?s=256&d=identicon&r=PG', 'display_name': 'amarnath vishwakarma', 'link': 'https://stackoverflow.com/users/75610/amarnath-vishwakarma'}",True,277,,2,1,1238006341,1237206730,1237206835.0,650225,CC BY-SA 2.5,https://stackoverflow.com/questions/650225/java-eclipse-plugin-menuitems-appear-in-windows-but-not-on-linux,java eclipse-plugin : menuitems appear in windows but not on linux,,,,,
1092,"['java', 'graphics', 'linear-algebra', 'java-2d', 'affinetransform']","{'account_id': 1079, 'reputation': 27421, 'user_id': 1432, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/eac4001b8c054ee994480f0a6e2cdcf8?s=256&d=identicon&r=PG', 'display_name': 'jsight', 'link': 'https://stackoverflow.com/users/1432/jsight'}",True,3560,682793.0,3,3,1238005327,1238004235,,682770,CC BY-SA 2.5,https://stackoverflow.com/questions/682770/rotation-and-scaling-how-to-do-both-and-get-the-right-result,Rotation and Scaling -- How to do both and get the right result?,,,,,
1093,"['java', 'sockets', 'pipe', 'resin']","{'account_id': 29475, 'reputation': 3341, 'user_id': 79676, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/2fbc580c75b0157f4bac065ab3c7566d?s=256&d=identicon&r=PG', 'display_name': 'Java Guy', 'link': 'https://stackoverflow.com/users/79676/java-guy'}",True,39358,,3,4,1238004498,1238001314,1238001497.0,682560,CC BY-SA 2.5,https://stackoverflow.com/questions/682560/java-net-socketexception-broken-pipe,java.net.SocketException: Broken pipe,,,,,
1094,"['java', 'inheritance', 'methods']","{'account_id': 17315, 'reputation': 15479, 'user_id': 38663, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/861ea6ce72bc3d44204d40cb896512d5?s=256&d=identicon&r=PG', 'display_name': 'jbu', 'link': 'https://stackoverflow.com/users/38663/jbu'}",True,327,,5,0,1238001567,1237997011,1237998031.0,682280,CC BY-SA 2.5,https://stackoverflow.com/questions/682280/java-inheritance-added-methods,Java inheritance - added methods,,,,,
1095,"['java', 'memory', 'caching', 'object']","{'account_id': 17315, 'reputation': 15479, 'user_id': 38663, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/861ea6ce72bc3d44204d40cb896512d5?s=256&d=identicon&r=PG', 'display_name': 'jbu', 'link': 'https://stackoverflow.com/users/38663/jbu'}",True,5060,,4,10,1238000883,1238000457,1238000806.0,682506,CC BY-SA 2.5,https://stackoverflow.com/questions/682506/trying-to-store-java-objects-in-contiguous-memory,trying to store java objects in contiguous memory,,,,,
1096,"['java', 'generics']","{'account_id': 2288, 'reputation': 187769, 'user_id': 3171, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a780bab849bc39176f044f5effbba7da?s=256&d=identicon&r=PG', 'display_name': 'David Webb', 'link': 'https://stackoverflow.com/users/3171/david-webb'}",True,1790,682106.0,2,1,1238000435,1237994634,,682092,CC BY-SA 2.5,https://stackoverflow.com/questions/682092/which-is-the-right-way-to-create-an-instance-of-generic-class-in-java,Which is the right way to create an instance of Generic class in Java?,,,,,
1097,"['java', 'zip']","{'account_id': 21211, 'reputation': 42499, 'user_id': 51382, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/d5c948086776fc91b4c7abff56bb7672?s=256&d=identicon&r=PG', 'display_name': 'willcodejavaforfood', 'link': 'https://stackoverflow.com/users/51382/willcodejavaforfood'}",True,740,682348.0,2,0,1237998043,1237995666,,682153,CC BY-SA 2.5,https://stackoverflow.com/questions/682153/change-the-root-of-a-zipentry,Change the root of a ZipEntry?,,,,,
1098,"['java', 'ant', 'process']","{'account_id': 13745, 'reputation': 4627, 'user_id': 27784, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9283ec75b72c022cf57a2b8d4b968df4?s=256&d=identicon&r=PG', 'display_name': 'Saravanan M', 'link': 'https://stackoverflow.com/users/27784/saravanan-m'}",True,520,682142.0,3,1,1237995510,1237994360,,682077,CC BY-SA 2.5,https://stackoverflow.com/questions/682077/executing-command-line-programs-from-java,Executing command line programs from Java,,,,,
1099,"['java', 'delphi', 'jna']","{'user_type': 'does_not_exist', 'display_name': 'Neesan'}",True,1499,,1,4,1237992471,1237983869,1237985499.0,681341,CC BY-SA 2.5,https://stackoverflow.com/questions/681341/how-would-i-map-this-delphi-function-with-jna,How would I map this Delphi function with JNA,,,,,
1100,['java'],"{'user_type': 'does_not_exist', 'display_name': 'moshe herbst'}",True,2059,,1,0,1237987897,1237976663,1237980142.0,680998,CC BY-SA 2.5,https://stackoverflow.com/questions/680998/how-do-i-get-the-position-in-a-scanner-after-find,how do I get the position in a scanner after find?,,,,,
1101,['java'],"{'account_id': 28311, 'reputation': 4468, 'user_id': 75554, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0ae90bf5614d28c2300cdcd1dfc9f503?s=256&d=identicon&r=PG', 'display_name': 'Nuno Furtado', 'link': 'https://stackoverflow.com/users/75554/nuno-furtado'}",True,1426,681242.0,6,0,1237983864,1237979244,1237980523.0,681110,CC BY-SA 2.5,https://stackoverflow.com/questions/681110/object-validation,Object Validation,,,,,
1102,"['java', 'exception']","{'account_id': 29994, 'reputation': 371, 'user_id': 81448, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06e00aadb6c769b2bb54a0113464214d?s=256&d=identicon&r=PG', 'display_name': 'Tobias M&#252;ller', 'link': 'https://stackoverflow.com/users/81448/tobias-m%c3%bcller'}",True,738,,8,7,1237983052,1237930232,,679331,CC BY-SA 2.5,https://stackoverflow.com/questions/679331/how-to-best-execute-a-set-of-methods-even-if-an-exception-happens,How to best execute a set of methods even if an exception happens,,,,,
1103,"['java', 'exception']","{'account_id': 14062, 'reputation': 19379, 'user_id': 28604, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ef9f9b5ee62af05729340ad931114c54?s=256&d=identicon&r=PG', 'display_name': 'Steven Huwig', 'link': 'https://stackoverflow.com/users/28604/steven-huwig'}",True,1390,609299.0,11,7,1237965511,1236142826,1236144200.0,609293,CC BY-SA 2.5,https://stackoverflow.com/questions/609293/java-exception-handling-idioms-whos-right-and-how-to-handle-it,Java exception handling idioms ... who&#39;s right and how to handle it?,,,,,
1104,"['c#', 'java', 'batch-file', 'file-rename']","{'account_id': 29839, 'reputation': 14013, 'user_id': 80907, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/593b69799dc47d824e2f9da259ae1a12?s=256&d=identicon&r=PG', 'display_name': 'KdgDev', 'link': 'https://stackoverflow.com/users/80907/kdgdev'}",True,1201,679522.0,6,1,1237963052,1237933163,1237963052.0,679485,CC BY-SA 2.5,https://stackoverflow.com/questions/679485/renaming-files-the-same-way-again-and-again,Renaming files the same way again and again,,,,,
1105,"['java', 'reflection', 'initialization']","{'account_id': 22376, 'reputation': 32080, 'user_id': 55094, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/88122adf04e76df968866fc8424478e0?s=256&d=identicon&r=PG', 'display_name': 'Elazar Leibovich', 'link': 'https://stackoverflow.com/users/55094/elazar-leibovich'}",True,3634,642564.0,6,2,1237930182,1236948642,1237930182.0,642532,CC BY-SA 2.5,https://stackoverflow.com/questions/642532/receiving-a-java-method-without-using-getdeclaredmethod,Receiving a Java Method without using getDeclaredMethod,,,,,
1106,"['java', '.net']","{'account_id': 30191, 'reputation': 2364, 'user_id': 82178, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ff6e67981979b3df739b6bc297813b1b?s=256&d=identicon&r=PG', 'display_name': 'Sublimemm', 'link': 'https://stackoverflow.com/users/82178/sublimemm'}",True,174,678825.0,2,0,1237922186,1237921383,1237921900.0,678768,,https://stackoverflow.com/questions/678768/best-resources-for-a-java-developer-working-on-net-solutions,Best resources for a Java developer working on .NET solutions,,1575886249.0,Not suitable for this site,,
1107,"['console', 'java']","{'account_id': 22402, 'reputation': 1827, 'user_id': 55170, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c499d515b4927d030a13daf038ddbdb2?s=256&d=identicon&r=PG', 'display_name': 'Mackenzie', 'link': 'https://stackoverflow.com/users/55170/mackenzie'}",True,1566,676634.0,5,0,1237921937,1237874898,1237878812.0,676301,CC BY-SA 2.5,https://stackoverflow.com/questions/676301/how-can-i-associate-a-console-with-a-java-application,How can I associate a console with a Java application?,,,,,
1108,"['java', 'internationalization', 'verification']","{'account_id': 26679, 'reputation': 1156, 'user_id': 69673, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/mn2pE.jpg?s=256&g=1', 'display_name': 'Ido Weinstein', 'link': 'https://stackoverflow.com/users/69673/ido-weinstein'}",True,211,678447.0,2,2,1237916825,1237915742,,678412,CC BY-SA 2.5,https://stackoverflow.com/questions/678412/how-to-handle-translation-of-ui-widgets-in-a-massive-project,How to handle translation of UI widgets in a massive project?,,,,,
1109,"['java', 'clr', 'j#']","{'account_id': 10730, 'reputation': 115795, 'user_id': 20394, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8a662b85e473c0c03c90a3a0ca42dff8?s=256&d=identicon&r=PG', 'display_name': 'Mike Samuel', 'link': 'https://stackoverflow.com/users/20394/mike-samuel'}",True,642,678399.0,3,4,1237915645,1237914022,,678307,CC BY-SA 2.5,https://stackoverflow.com/questions/678307/problems-porting-java-to-j,Problems porting Java to J#,,,,,
1110,"['java', 'import']","{'user_type': 'does_not_exist', 'display_name': 'maheswaran'}",True,672,,2,0,1237911673,1237902694,1237911673.0,677490,CC BY-SA 2.5,https://stackoverflow.com/questions/677490/cant-import-java-lang-instrument-instrumentation,Can&#39;t import java.lang.instrument.Instrumentation,,,,,
1111,"['java', 'apache-flex', 'flash', 'actionscript-3', 'amf']","{'account_id': 22557, 'reputation': 496, 'user_id': 55750, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2c583eb147d2feddca2907a886437f24?s=256&d=identicon&r=PG', 'display_name': 'Sulaiman', 'link': 'https://stackoverflow.com/users/55750/sulaiman'}",True,840,,2,2,1237909594,1237793586,1237794495.0,672475,CC BY-SA 2.5,https://stackoverflow.com/questions/672475/i-want-to-let-java-application-invoke-a-function-in-action-script,I want to let java application invoke a function in action script?,,,,,
1112,"['java', 'encoding', 'character-encoding', 'websphere']","{'account_id': 13424, 'reputation': 7946, 'user_id': 26943, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/3LE9e.jpg?s=256&g=1', 'display_name': 'Mike Minicki', 'link': 'https://stackoverflow.com/users/26943/mike-minicki'}",True,633,677923.0,1,1,1237909065,1237906806,,677786,CC BY-SA 2.5,https://stackoverflow.com/questions/677786/external-javascript-character-encoding-on-webshpere,External javascript character encoding on Webshpere,,,,,
1113,"['java', 'sql-server', 'concurrency', 'locking']","{'account_id': 7565, 'reputation': 1715, 'user_id': 13187, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/661601c21bb8217a580abffcb9864e7b?s=256&d=identicon&r=PG', 'display_name': 'kaychaks', 'link': 'https://stackoverflow.com/users/13187/kaychaks'}",True,613,677690.0,4,2,1237906974,1237903589,,677555,CC BY-SA 2.5,https://stackoverflow.com/questions/677555/restricting-a-select-statement-in-sql-server-2005,Restricting a SELECT statement in SQL Server 2005,,,,,
1114,"['java', 'applet']","{'user_type': 'does_not_exist', 'display_name': 'Rohan Khanna'}",True,1958,,1,0,1237906122,1237898837,1237906122.0,677220,CC BY-SA 2.5,https://stackoverflow.com/questions/677220/how-can-i-open-and-close-a-browser-window-from-a-java-applet,How can I open and close a browser window from a Java applet?,,,,,
1115,"['java', 'macos', 'shell', 'scripting', 'sh']","{'account_id': 29727, 'reputation': 3587, 'user_id': 80544, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/HtN07.jpg?s=256&g=1', 'display_name': 'Glenn', 'link': 'https://stackoverflow.com/users/80544/glenn'}",True,2721,673506.0,5,0,1237905551,1237817163,,673498,CC BY-SA 2.5,https://stackoverflow.com/questions/673498/run-cmd-equivalent-in-osx,Run CMD equivalent in OSX?,,,,,
1116,"['java', 'regex']","{'account_id': 23592, 'reputation': 81, 'user_id': 59203, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6af55bddc4b068a71c847db089067f72?s=256&d=identicon&r=PG', 'display_name': 'Mario', 'link': 'https://stackoverflow.com/users/59203/mario'}",True,23196,,3,8,1237905241,1237791810,1237793217.0,672440,CC BY-SA 2.5,https://stackoverflow.com/questions/672440/java-pattern-to-match-any-sequence-of-characters-except-a-given-list,Java Pattern to match any sequence of characters except a given list,,,,,
1117,"['java', 'parsing', 'antlr', 'grammar', 'antlrworks']","{'user_type': 'does_not_exist', 'display_name': 'Brendan Whelan'}",True,344,,2,1,1237903571,1237902883,,677508,CC BY-SA 2.5,https://stackoverflow.com/questions/677508/can-antlr-generate-a-parser-class-that-is-final,Can ANTLR generate a parser class that is final?,,,,,
1118,"['java', 'html', 'jsp', 'encoding', 'upload']","{'account_id': 27965, 'reputation': 1466, 'user_id': 74263, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/2934d125f425169ea509cb5c2a8220e1?s=256&d=identicon&r=PG', 'display_name': 'Jags', 'link': 'https://stackoverflow.com/users/74263/jags'}",True,5555,677372.0,3,1,1237901296,1237899740,1237900407.0,677275,CC BY-SA 2.5,https://stackoverflow.com/questions/677275/show-images-with-name-containing-special-characters,Show Images with name containing special characters,,,,,
1119,"['java', 'sql-server', 'nan']",{'user_type': 'does_not_exist'},True,1170,,2,0,1237900888,1236671305,1237900888.0,629257,CC BY-SA 2.5,https://stackoverflow.com/questions/629257/nan-value-in-float-field-in-mssql,NaN value in float field in MSSQL,,,,,
1120,"['java', 'eclipse', 'svn', 'selenium']","{'account_id': 29477, 'reputation': 5029, 'user_id': 79685, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/62cb6282ef76a95622316621fbaf3702?s=256&d=identicon&r=PG', 'display_name': 'Afamee', 'link': 'https://stackoverflow.com/users/79685/afamee'}",True,6559,677065.0,1,2,1237895370,1237833094,,674669,CC BY-SA 2.5,https://stackoverflow.com/questions/674669/how-to-reuse-eclipse-launch-file-in-a-new-project,How to reuse eclipse launch file in a new project,,,,,
1121,"['java', 'web-applications', 'profiling']","{'account_id': 30002, 'reputation': 36041, 'user_id': 81491, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/fa2d855b58c41269f0876b99eac9607d?s=256&d=identicon&r=PG', 'display_name': 'Brandon Yarbrough', 'link': 'https://stackoverflow.com/users/81491/brandon-yarbrough'}",True,4743,674214.0,7,4,1237892086,1237822989,,673903,CC BY-SA 2.5,https://stackoverflow.com/questions/673903/how-can-i-profile-a-very-large-java-webapp,How can I profile a very large Java webapp?,,,,,
1122,"['java', 'parsing']","{'account_id': 29394, 'reputation': 2989, 'user_id': 79408, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/a2ac925848ba5afaa9523f7fa1563cf7?s=256&d=identicon&r=PG', 'display_name': 'feiroox', 'link': 'https://stackoverflow.com/users/79408/feiroox'}",True,3181,674526.0,8,4,1237884582,1237830316,1237831373.0,674466,CC BY-SA 2.5,https://stackoverflow.com/questions/674466/how-do-i-make-my-own-parser-for-java-jsf-code,How do I make my own parser for java/jsf code?,,,,,
1123,"['java', 'arrays']","{'account_id': 29808, 'reputation': 14993, 'user_id': 80796, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/90004f6e9493bc0eb0618eb30f560f5a?s=256&d=identicon&r=PG', 'display_name': 'Jessy', 'link': 'https://stackoverflow.com/users/80796/jessy'}",True,302,676128.0,2,0,1237869191,1237867617,,676125,CC BY-SA 2.5,https://stackoverflow.com/questions/676125/how-to-send-array-files-to-other-class,How to send array files to other class,,,,,
1124,"['java', 'eclipse', 'user-interface', 'components', 'jinternalframe']","{'account_id': 25682, 'reputation': 544, 'user_id': 66200, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/7Xndx.png?s=256&g=1', 'display_name': 'CRThaze', 'link': 'https://stackoverflow.com/users/66200/crthaze'}",True,500,675642.0,1,0,1237851518,1237850256,1237851154.0,675593,CC BY-SA 2.5,https://stackoverflow.com/questions/675593/trouble-updating-title-in-jinternalframe-gui-component,Trouble Updating Title in JInternalFrame GUI component,,,,,
1125,"['java', 'collections', 'parameterized', 'extends']","{'account_id': 24025, 'reputation': 5174, 'user_id': 60789, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/0a638aec8afa1562da63afffdac8ae76?s=256&d=identicon&r=PG', 'display_name': 'Sheldon Ross', 'link': 'https://stackoverflow.com/users/60789/sheldon-ross'}",True,1689,675437.0,3,4,1237847295,1237846276,,675430,CC BY-SA 2.5,https://stackoverflow.com/questions/675430/how-do-i-parameterize-an-extended-collection,How do I parameterize an extended Collection,,,,,
1126,"['java', 'oracle', 'testing', 'jdbc']","{'account_id': 24393, 'reputation': 458, 'user_id': 62014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef3266eec3f96ec1b4664bbe8747b44b?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/62014/mark'}",True,4162,675432.0,1,2,1237846329,1237826241,,674137,CC BY-SA 2.5,https://stackoverflow.com/questions/674137/jdbc-thin-driver-invalid-packet-lenght-sic,JDBC Thin Driver: Invalid Packet Lenght [sic],,,,,1237826241.0
1127,"['java', 'matlab', 'methods', 'ambiguity']","{'account_id': 11354, 'reputation': 27144, 'user_id': 21838, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/b2896eaafd7ead3a3063a9162aa1dcce?s=256&d=identicon&r=PG', 'display_name': 'Pyrolistical', 'link': 'https://stackoverflow.com/users/21838/pyrolistical'}",True,754,656315.0,2,2,1237845812,1237323967,,656014,CC BY-SA 2.5,https://stackoverflow.com/questions/656014/how-to-avoid-ambiguity-when-calling-java-from-matlab,How to avoid ambiguity when calling Java from Matlab?,,,,,
1128,"['java', 'client', 'socketexception', 'reconnect']","{'account_id': 17315, 'reputation': 15479, 'user_id': 38663, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/861ea6ce72bc3d44204d40cb896512d5?s=256&d=identicon&r=PG', 'display_name': 'jbu', 'link': 'https://stackoverflow.com/users/38663/jbu'}",True,2308,674909.0,1,0,1237836989,1237836635,1237836989.0,674892,CC BY-SA 2.5,https://stackoverflow.com/questions/674892/java-reconnection-on-a-socket-sometimes-gives-error,Java: reconnection on a socket sometimes gives error,,,,,
1129,"['java', 'swing', 'list', 'combobox', 'keyboard-events']","{'account_id': 876651, 'reputation': 3, 'user_id': 60426, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae192ed3bd7391059f8763179a172da7?s=256&d=identicon&r=PG', 'display_name': 'xusenm', 'link': 'https://stackoverflow.com/users/60426/xusenm'}",True,956,674583.0,1,0,1237833103,1237831736,1237833103.0,674563,CC BY-SA 2.5,https://stackoverflow.com/questions/674563/all-keys-to-a-list-for-example-vk-a-z-for-user-to-select,"All keys to a list, for example VK_A..Z for user to select",,,,,
1130,"['java', 'java-me']","{'account_id': 29672, 'reputation': 39, 'user_id': 80378, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f131d85731e4d3da922c85b9d26cf10c?s=256&d=identicon&r=PG', 'display_name': 'user80378', 'link': 'https://stackoverflow.com/users/80378/user80378'}",True,168,674076.0,2,0,1237829409,1237823956,,673962,CC BY-SA 2.5,https://stackoverflow.com/questions/673962/does-anyone-know-how-to-extract-a-date-from-a-record-in-java,Does anyone know how to extract a date from a record in java?,,,,,
1131,"['java', 'html', 'css', 'jsp', 'custom-tag']","{'account_id': 13130, 'reputation': 56279, 'user_id': 26188, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/64b452e2c24a0409558fbae7921e1c01?s=256&d=identicon&r=PG', 'display_name': 'mkoryak', 'link': 'https://stackoverflow.com/users/26188/mkoryak'}",True,216,674340.0,1,0,1237828782,1237827260,1237827436.0,674212,CC BY-SA 2.5,https://stackoverflow.com/questions/674212/implementing-a-window-manager-for-html-in-a-jsp-custom-tag,implementing a &quot;window manager&quot; for HTML in a JSP custom tag,,,,,
1132,"['java', 'regex', 'validation']","{'user_type': 'does_not_exist', 'display_name': 'Moshe Herbst'}",True,2852,,3,0,1237824721,1237803871,1237824410.0,672855,CC BY-SA 2.5,https://stackoverflow.com/questions/672855/how-can-i-validate-a-name-middle-name-and-last-name-using-regex-in-java,"How can I validate a name, middle name, and last name using regex in Java?",,,,,
