,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,locked_date,closed_date,closed_reason,protected_date
2405,"['java', 'android']","{'account_id': 5254759, 'reputation': 81, 'user_id': 11084616, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000449698398/picture?type=large', 'display_name': 'Mihir Kandoi', 'link': 'https://stackoverflow.com/users/11084616/mihir-kandoi'}",True,142,1,2,1619318260,1619316831,67249139,CC BY-SA 4.0,https://stackoverflow.com/questions/67249139/oncreate-being-called-twice-causing-app-to-exit-prematurely,onCreate being called twice causing app to exit prematurely,67249260.0,,,,,
2406,"['java', 'multithreading']","{'account_id': 18794005, 'reputation': 12, 'user_id': 13705885, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lrqHKp6zTQw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck7mMQW4XpTiG0WkY5lfojXTpeECg/photo.jpg?sz=256', 'display_name': '段小言', 'link': 'https://stackoverflow.com/users/13705885/%e6%ae%b5%e5%b0%8f%e8%a8%80'}",True,37,1,0,1619316468,1619315160,67249021,CC BY-SA 4.0,https://stackoverflow.com/questions/67249021/java-threads-stopping-all-threads-when-one-finishes-its-task,java threads: stopping all threads when one finishes its task,,,,,,
2407,"['java', 'scroll', 'codenameone']","{'account_id': 8707612, 'reputation': 421, 'user_id': 6515001, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/7157036f1a431ed2046922370bb59344?s=256&d=identicon&r=PG&f=1', 'display_name': 'DrHell', 'link': 'https://stackoverflow.com/users/6515001/drhell'}",True,26,1,0,1619315820,1619298753,67247468,CC BY-SA 4.0,https://stackoverflow.com/questions/67247468/how-to-scrolldown-a-container-to-some-precise-coordinate,How to scrolldown a Container to some precise coordinate,67249067.0,,,,,
2408,"['java', 'android', 'android-studio', 'seekbar', 'android-studio-2.1']","{'account_id': 21394071, 'reputation': 1, 'user_id': 15757526, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-UxfxPaok7NQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnruiYgNyj6oNTEPHaFFwEPLuNuPQ/s96-c/photo.jpg?sz=256', 'display_name': 'Cody Chang', 'link': 'https://stackoverflow.com/users/15757526/cody-chang'}",False,99,1,0,1619314975,1619305287,67248205,CC BY-SA 4.0,https://stackoverflow.com/questions/67248205/vertical-seekbar-not-functioning,Vertical Seekbar Not Functioning,,1619314616.0,,,,
2409,"['java', 'oracle', 'jdbc']","{'account_id': 21393461, 'reputation': 1, 'user_id': 15757036, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-GzOIKKKWmi4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckrMeo6RiFXnerXh-Psmrah20k2ew/s96-c/photo.jpg?sz=256', 'display_name': 'Manuel Sanchez', 'link': 'https://stackoverflow.com/users/15757036/manuel-sanchez'}",False,68,1,0,1619314919,1619298685,67247460,CC BY-SA 4.0,https://stackoverflow.com/questions/67247460/can-you-commit-or-rollback-with-jdbc-java-to-store-procedures-or-functions-with,"Can you commit or rollback with JDBC Java to store procedures or functions, with commit or rollback of SQL objects?",,1619314919.0,,,,
2410,"['java', 'object', 'exception', 'arraylist', 'serialization']","{'user_type': 'does_not_exist', 'display_name': 'user15757596'}",True,71,1,0,1619314141,1619308116,67248470,CC BY-SA 4.0,https://stackoverflow.com/questions/67248470/de-serializing-a-graph-generates-an-exception-in-java,De-serializing a graph generates an exception in Java,,1619314141.0,,,,
2411,"['java', 'intellij-idea', 'compilation']","{'account_id': 4524132, 'reputation': 31, 'user_id': 3676491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3676491', 'link': 'https://stackoverflow.com/users/3676491/user3676491'}",False,57,1,-2,1619312900,1619303634,67248049,,https://stackoverflow.com/questions/67248049/java-cant-find-symbol-intellij,Java Can&#39;t Find symbol intellij,,,,1619426012.0,Duplicate,
2412,"['java', 'swing', 'user-interface', 'button']","{'account_id': 21230060, 'reputation': 1, 'user_id': 15614945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf2742d4dad7d89e1f192b43f72e9045?s=256&d=identicon&r=PG&f=1', 'display_name': 'DDmor', 'link': 'https://stackoverflow.com/users/15614945/ddmor'}",False,30,0,0,1619311999,1619291087,67246484,CC BY-SA 4.0,https://stackoverflow.com/questions/67246484/i-cant-use-buttons-in-java-i-have-tried-even-with-the-documentation-methods-an,"I can&#39;t use buttons in java, I have tried even with the documentation methods and nothing",,1619311999.0,,,,
2413,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 14860494, 'reputation': 3, 'user_id': 10731483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f64f8c857c21613b72eef0f4670f2070?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ali Alhadab', 'link': 'https://stackoverflow.com/users/10731483/ali-alhadab'}",True,33,1,0,1619311086,1619303596,67248044,CC BY-SA 4.0,https://stackoverflow.com/questions/67248044/firebase-child-node-retrieving,Firebase child node retrieving,67248725.0,1619310827.0,,,,
2414,"['java', 'hibernate', 'jpa']","{'account_id': 20267680, 'reputation': 51, 'user_id': 14864502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca102102d2471008ebf8fa8fc8b79d40?s=256&d=identicon&r=PG&f=1', 'display_name': 'User1254', 'link': 'https://stackoverflow.com/users/14864502/user1254'}",False,485,1,0,1619309479,1619287109,67245876,,https://stackoverflow.com/questions/67245876/one-to-one-unidirectional,One To One unidirectional,,1619309479.0,,1620043155.0,Duplicate,
2415,"['java', 'arraylist']","{'account_id': 15613139, 'reputation': 11, 'user_id': 11263948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b00240ce6d2bb0da1791925fb0ed028?s=256&d=identicon&r=PG&f=1', 'display_name': 'Selina', 'link': 'https://stackoverflow.com/users/11263948/selina'}",True,713,3,1,1619308954,1619190727,67232532,CC BY-SA 4.0,https://stackoverflow.com/questions/67232532/storing-each-digit-of-an-integer-into-an-arraylist-java,Storing each digit of an integer into an ArrayList java,,1619191042.0,,,,
2416,"['java', 'recursion']","{'account_id': 21015142, 'reputation': 1, 'user_id': 15442799, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7cdea3f28d533f2458dfafee530d0886?s=256&d=identicon&r=PG&f=1', 'display_name': 'satyr2b', 'link': 'https://stackoverflow.com/users/15442799/satyr2b'}",True,216,1,-3,1619307058,1619305316,67248208,,https://stackoverflow.com/questions/67248208/why-do-i-get-illegalargumentexception-1-0-when-i-call-my-sort-method,Why do I get &quot;IllegalArgumentException: 1 &gt; 0&quot; when I call my sort method?,,1619307058.0,,1619382405.0,Not suitable for this site,
2417,"['java', 'html', 'web-scraping', 'jsoup']","{'account_id': 15463397, 'reputation': 115, 'user_id': 11155442, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ec129bd1b7a4272019ddca052c4576f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jesse Schultz', 'link': 'https://stackoverflow.com/users/11155442/jesse-schultz'}",True,153,1,0,1619305783,1619210853,67236643,CC BY-SA 4.0,https://stackoverflow.com/questions/67236643/jsoup-getting-contents-of-href,Jsoup getting contents of href,,1619214618.0,,,,
2418,"['java', 'spring', 'hibernate', 'exception']","{'account_id': 17952937, 'reputation': 13, 'user_id': 13045688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1d092fcebb886a132a641e238d40efe?s=256&d=identicon&r=PG&f=1', 'display_name': 'filsoon', 'link': 'https://stackoverflow.com/users/13045688/filsoon'}",False,37,1,0,1619305186,1619301021,67247757,CC BY-SA 4.0,https://stackoverflow.com/questions/67247757/handling-all-errors-in-the-same-way,Handling all errors in the same way,,,,,,
2419,"['java', 'retrofit2', 'jsoup']","{'account_id': 12239693, 'reputation': 11, 'user_id': 8939266, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Y7Xwv.jpg?s=256&g=1', 'display_name': 'vo1d', 'link': 'https://stackoverflow.com/users/8939266/vo1d'}",True,275,2,1,1619305087,1619286712,67245814,CC BY-SA 4.0,https://stackoverflow.com/questions/67245814/whats-the-difference-between-retrofit-call-and-jsoup-connection-how-is-it-poss,What&#39;s the difference between Retrofit call and Jsoup connection? How is it possible they return different responses with same URL?,67248183.0,,,,,
2420,"['java', 'multithreading', 'concurrency', 'readwritelock']","{'account_id': 20566972, 'reputation': 27, 'user_id': 15096086, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aafc98cb3bdc94acd65c351590715202?s=256&d=identicon&r=PG&f=1', 'display_name': 'Juan Gil', 'link': 'https://stackoverflow.com/users/15096086/juan-gil'}",True,282,1,0,1619304654,1619297616,67247317,,https://stackoverflow.com/questions/67247317/write-locks-have-priority-to-access-the-critical-region-in-a-java-readwrite-lock,Write locks have priority to access the critical region in a java readWrite lock?,,,,1619430994.0,Needs details or clarity,
2421,"['java', 'generics', 'jdbi', 'parameterized-types', 'jdbi3']","{'account_id': 3620288, 'reputation': 944, 'user_id': 3019198, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/6mMFu.jpg?s=256&g=1', 'display_name': 'TheFunk', 'link': 'https://stackoverflow.com/users/3019198/thefunk'}",True,77,1,0,1619304181,1619187776,67231721,CC BY-SA 4.0,https://stackoverflow.com/questions/67231721/jdbi3-returning-a-parameterized-class,JDBI3 Returning a Parameterized Class,67248094.0,,,,,
2422,"['java', 'arraylist']","{'account_id': 17066769, 'reputation': 359, 'user_id': 12348719, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8bcc6265caab75eb8a92cd58048f959?s=256&d=identicon&r=PG&f=1', 'display_name': 'randomdude', 'link': 'https://stackoverflow.com/users/12348719/randomdude'}",True,92,2,0,1619304172,1619292980,67246747,,https://stackoverflow.com/questions/67246747/adding-unique-words-to-arraylist-from-a-text-file-contains-for-foreach,Adding unique words to ArrayList from a text file [.contains()/for/foreach],67246806.0,1619304172.0,,1619306654.0,Not suitable for this site,
2423,"['java', 'spring-boot', 'spring-security']","{'account_id': 14482834, 'reputation': 2992, 'user_id': 10461625, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fgo5D.jpg?s=256&g=1', 'display_name': 'PatPatPat', 'link': 'https://stackoverflow.com/users/10461625/patpatpat'}",True,1193,1,4,1619303377,1618698013,67143499,CC BY-SA 4.0,https://stackoverflow.com/questions/67143499/spring-security-specify-which-x509-can-access-which-specific-endpoint,Spring Security - Specify which X509 can access which specific endpoint,67248015.0,1619008769.0,,,,
2424,"['java', 'android', 'android-studio', 'cryptography']","{'account_id': 15567828, 'reputation': 77, 'user_id': 11231078, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-IfJUTGpL9I8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfSVCJ6dvN1tOR77kY8R_4dx5Ohxg/mo/photo.jpg?sz=256', 'display_name': 'Stasky', 'link': 'https://stackoverflow.com/users/11231078/stasky'}",False,186,0,1,1619302193,1619302193,67247896,CC BY-SA 4.0,https://stackoverflow.com/questions/67247896/when-reading-an-encrypted-file-i-get-no-matching-key-found-for-the-ciphertext-i,When reading an encrypted file I get &quot;No matching key found for the ciphertext in the stream.&quot;,,,,,,
2425,"['java', 'validation', 'input']","{'account_id': 20548171, 'reputation': 31, 'user_id': 15081463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b9ec5b36e77c002b2c8a5267bfb69c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'foxxo', 'link': 'https://stackoverflow.com/users/15081463/foxxo'}",False,61,1,0,1619300696,1619300119,67247640,CC BY-SA 4.0,https://stackoverflow.com/questions/67247640/placement-of-validation-checks-on-input-for-an-object,Placement of validation checks on input for an object,,,,,,
2426,"['java', 'post', 'github-api']","{'account_id': 3283799, 'reputation': 642, 'user_id': 2809272, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/1659041086/picture?type=large', 'display_name': 'Marco Servetto', 'link': 'https://stackoverflow.com/users/2809272/marco-servetto'}",False,35,0,0,1619300413,1619300413,67247674,CC BY-SA 4.0,https://stackoverflow.com/questions/67247674/github-api-post-404-but-get-ok,GitHub API POST 404 but GET OK,,,,,,
2427,"['java', 'kotlin']","{'account_id': 205831, 'reputation': 41789, 'user_id': 454780, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d8238ae773f9d75e510abe305209189f?s=256&d=identicon&r=PG', 'display_name': 'trusktr', 'link': 'https://stackoverflow.com/users/454780/trusktr'}",False,162,1,0,1619300265,1619289545,67246237,CC BY-SA 4.0,https://stackoverflow.com/questions/67246237/how-to-prevent-subclass-private-var-initialization-when-base-class-already-cause,How to prevent subclass private var initialization when base class already caused the initialization in Kotlin?,,,,,,
2428,"['java', 'multithreading']","{'account_id': 21034955, 'reputation': 85, 'user_id': 15458534, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe81d3bb21da6268de982caf954b8e61?s=256&d=identicon&r=PG&f=1', 'display_name': 'Davide Pasero', 'link': 'https://stackoverflow.com/users/15458534/davide-pasero'}",True,94,2,4,1619300253,1619294331,67246928,CC BY-SA 4.0,https://stackoverflow.com/questions/67246928/weird-things-happen-when-i-try-to-kill-a-thread-in-java,Weird things happen when I try to kill a Thread in java?,67247549.0,,,,,
2429,"['java', 'java.util.scanner']","{'account_id': 21384945, 'reputation': 1, 'user_id': 15750203, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgnsAyYPpAnm1FuG_hLMj0V4OCldKmoo2geyjBt=k-s256', 'display_name': 'Jisus Sestive', 'link': 'https://stackoverflow.com/users/15750203/jisus-sestive'}",False,44,1,0,1619299803,1619203365,67235336,CC BY-SA 4.0,https://stackoverflow.com/questions/67235336/why-does-the-scanner-give-java-util-inputmismatchexception,Why does the scanner give java.util.InputMismatchException?,,,,,,
2430,"['java', 'javafx']","{'account_id': 18832442, 'reputation': 33, 'user_id': 15425383, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b61aad6cb8765e0d235ced35518e4338?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sarah', 'link': 'https://stackoverflow.com/users/15425383/sarah'}",True,721,3,0,1619299356,1619226055,67238426,CC BY-SA 4.0,https://stackoverflow.com/questions/67238426/certain-components-stacking-on-top-of-each-other-in-javafx,Certain components stacking on top of each other in JavaFX,67240412.0,,,,,
2431,"['java', 'android', 'android-studio', 'android-camera', 'uri']","{'account_id': 21387685, 'reputation': 21, 'user_id': 15752370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01b880c104fbf97da075844a884b7c35?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dendric', 'link': 'https://stackoverflow.com/users/15752370/dendric'}",True,44,1,1,1619299063,1619239113,67239369,CC BY-SA 4.0,https://stackoverflow.com/questions/67239369/android-development-photo-is-not-appearing-in-image-gallery-or-sd-card,Android Development - Photo is not appearing in image gallery or SD card,,,,,,
2432,"['java', 'spring', 'hibernate', 'jpa', 'spring-data-jpa']","{'account_id': 20426827, 'reputation': 19, 'user_id': 14986630, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cYyem.png?s=256&g=1', 'display_name': 'littlecasemod', 'link': 'https://stackoverflow.com/users/14986630/littlecasemod'}",False,63,1,0,1619298899,1619294962,67247010,CC BY-SA 4.0,https://stackoverflow.com/questions/67247010/how-can-i-write-a-repository-method-for-this-situation,How can I write a repository method for this situation?,,1619298899.0,,,,
2433,"['java', 'multithreading']","{'account_id': 21144057, 'reputation': 13, 'user_id': 15545785, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-tWYJKrSRGxw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn94bligU3eO6RiypKbAJ-7JwAOlQ/s96-c/photo.jpg?sz=256', 'display_name': 'Ula Lee', 'link': 'https://stackoverflow.com/users/15545785/ula-lee'}",True,293,1,0,1619295978,1618731435,67146195,CC BY-SA 4.0,https://stackoverflow.com/questions/67146195/how-to-total-of-the-prime-numbers-for-both-threads,How to total of the prime numbers for both threads,67247120.0,,,,,
2434,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 14659286, 'reputation': 13, 'user_id': 10586998, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a5e1a1f65f0d783aa578c1b69dd5f16?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dee', 'link': 'https://stackoverflow.com/users/10586998/dee'}",True,703,3,0,1619295585,1619289015,67246158,CC BY-SA 4.0,https://stackoverflow.com/questions/67246158/how-to-add-multiple-items-to-array-in-firebase-database-in-java,How to add multiple items to array in Firebase database in Java?,,1619295585.0,,,,
2435,"['java', 'android', 'xml', 'android-layout', 'layout']","{'account_id': 17725081, 'reputation': 178, 'user_id': 12869054, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa405d6d98dc5282cdd089d1e9db745c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Koti', 'link': 'https://stackoverflow.com/users/12869054/koti'}",True,138,3,1,1619294013,1619292224,67246631,CC BY-SA 4.0,https://stackoverflow.com/questions/67246631/add-checkout-button-at-bottom-of-page,Add checkout button at bottom of page,67246734.0,1619292968.0,,,,
2436,"['java', 'selenium', 'google-chrome', 'window-handles']","{'account_id': 12383081, 'reputation': 1, 'user_id': 9027782, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-O3XnlWFiIkY/AAAAAAAAAAI/AAAAAAAAADI/46Vb_vp4dMA/photo.jpg?sz=256', 'display_name': 'Shweta Tripathi', 'link': 'https://stackoverflow.com/users/9027782/shweta-tripathi'}",False,47,0,0,1619293935,1619279743,67244728,CC BY-SA 4.0,https://stackoverflow.com/questions/67244728/unable-to-switch-to-pop-using-window-handles-using-selenium-with-java-chrome,Unable to switch to pop using window handles using selenium with java chrome,,1619293935.0,,,,
2437,"['java', 'bash', 'directory']","{'account_id': 15085589, 'reputation': 391, 'user_id': 10886936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98af9761a72df21a9ec1fbbe836edcca?s=256&d=identicon&r=PG&f=1', 'display_name': 'beyondtdr', 'link': 'https://stackoverflow.com/users/10886936/beyondtdr'}",False,153,1,1,1619293561,1619291504,67246552,CC BY-SA 4.0,https://stackoverflow.com/questions/67246552/running-usr-libexec-java-home-gives-invalid-directory,Running /usr/libexec/java_home gives invalid directory?,,,,,,
2438,"['java', 'jenkins', 'groovy', 'jenkins-pipeline']","{'account_id': 12637937, 'reputation': 776, 'user_id': 9186499, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7de5d10e694d196220e5414c6765acd2?s=256&d=identicon&r=PG&f=1', 'display_name': 'knowledge20', 'link': 'https://stackoverflow.com/users/9186499/knowledge20'}",False,109,0,0,1619292499,1619292499,67246669,CC BY-SA 4.0,https://stackoverflow.com/questions/67246669/install-ant-in-declarative-jenkins-pipeline,install ant in declarative jenkins pipeline,,,,,,
2439,"['java', 'kotlin', 'mockito', 'junit5']","{'account_id': 1307049, 'reputation': 5771, 'user_id': 1255819, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/9Cizi.png?s=256&g=1', 'display_name': 'distante', 'link': 'https://stackoverflow.com/users/1255819/distante'}",False,127,0,0,1619292417,1619292417,67246655,CC BY-SA 4.0,https://stackoverflow.com/questions/67246655/how-to-mock-kotlin-singleton-function-call-in-a-java-test-with-mockito,How to mock Kotlin singleton function call in a java test with Mockito?,,,,,,
2440,['java'],"{'account_id': 21392696, 'reputation': 9, 'user_id': 15756452, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2941364842775785/picture?type=large', 'display_name': '박지선', 'link': 'https://stackoverflow.com/users/15756452/%eb%b0%95%ec%a7%80%ec%84%a0'}",False,66,5,0,1619291441,1619288484,67246080,CC BY-SA 4.0,https://stackoverflow.com/questions/67246080/scan-and-put-it-to-array,Scan and put it to Array,,,,,,
2441,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 21333210, 'reputation': 153, 'user_id': 15704778, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc92d4fd0c73c4db978a498f19f6a17c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/15704778/jonathan'}",True,58,2,0,1619290893,1619275716,67244051,CC BY-SA 4.0,https://stackoverflow.com/questions/67244051/recyclerview-how-to-setonclicklistener-on-every-item,RecyclerView how to setOnClickListener on every item?,,1619289444.0,,,,
2442,"['java', 'oop', 'design-patterns']","{'account_id': 13934108, 'reputation': 23, 'user_id': 10061588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f57812f80cabd5b9ec70125e333db932?s=256&d=identicon&r=PG&f=1', 'display_name': 'user10061588', 'link': 'https://stackoverflow.com/users/10061588/user10061588'}",True,74,1,0,1619290772,1619275842,67244074,CC BY-SA 4.0,https://stackoverflow.com/questions/67244074/create-different-request-objects-dynamically,Create different request objects dynamically,67246429.0,1619276538.0,,,,
2443,"['java', 'interface', 'default-method', 'name-conflict']","{'account_id': 21385006, 'reputation': 59, 'user_id': 15750255, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/58cEJ.jpg?s=256&g=1', 'display_name': 'Ruslan Shikhov', 'link': 'https://stackoverflow.com/users/15750255/ruslan-shikhov'}",False,88,0,4,1619290405,1619287416,67245931,CC BY-SA 4.0,https://stackoverflow.com/questions/67245931/calling-interfaces-default-method-when-superclass-has-private-method,Calling interface&#39;s default method when superclass has private method,,1619289335.0,,,,
2444,"['java', 'encryption', 'aes']","{'account_id': 10536408, 'reputation': 1, 'user_id': 7764155, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/430264917322694/picture?type=large', 'display_name': 'Matas Janušas', 'link': 'https://stackoverflow.com/users/7764155/matas-janu%c5%a1as'}",False,76,0,0,1619290012,1619134514,67222092,CC BY-SA 4.0,https://stackoverflow.com/questions/67222092/aes-decrypting-incorrectly,AES decrypting incorrectly,,1619134739.0,,,,
2445,"['java', 'spring', 'resttemplate']","{'account_id': 12801150, 'reputation': 25, 'user_id': 9525004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2049f231a18836cafe479c771ccb772?s=256&d=identicon&r=PG&f=1', 'display_name': 'KarolC', 'link': 'https://stackoverflow.com/users/9525004/karolc'}",False,1475,0,1,1619289612,1619083104,67210383,CC BY-SA 4.0,https://stackoverflow.com/questions/67210383/i-cant-get-a-field-from-json,I can&#39;t get a field from JSON,,1619289612.0,,,,
2446,"['java', 'mysql', 'mysql-connector']","{'account_id': 21390758, 'reputation': 41, 'user_id': 15754859, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4845fe7b7ed0e43e492703e8bf00c34d?s=256&d=identicon&r=PG&f=1', 'display_name': 'JoshuaBrown', 'link': 'https://stackoverflow.com/users/15754859/joshuabrown'}",True,139,1,-1,1619288964,1619288044,67246019,,https://stackoverflow.com/questions/67246019/why-do-i-get-the-error-massage-java-lang-runtimeexception-java-sql-sqlexception,why do I get the error massage java.lang.RuntimeException: java.sql.SQLException: No database selected in my java code(linking with mysql database),,,,1619382566.0,Not suitable for this site,
2447,"['java', 'mysql', 'mariadb', 'wildfly', 'jta']","{'account_id': 1261744, 'reputation': 497, 'user_id': 1219836, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a98794c0a97fc9e7bcea3ba4fe582caf?s=256&d=identicon&r=PG', 'display_name': 'RXP', 'link': 'https://stackoverflow.com/users/1219836/rxp'}",False,99,0,1,1619288386,1619288386,67246069,CC BY-SA 4.0,https://stackoverflow.com/questions/67246069/deploying-war-to-wildfly-19,Deploying war to wildfly 19,,,,,,
2448,"['java', 'graph', 'jgrapht']","{'account_id': 2280886, 'reputation': 637, 'user_id': 2005995, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/0a9126ed418439c904a12bd27962bd45?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nirmalya', 'link': 'https://stackoverflow.com/users/2005995/nirmalya'}",True,260,1,2,1619288078,1619271005,67243309,CC BY-SA 4.0,https://stackoverflow.com/questions/67243309/does-this-look-like-an-efficient-way-to-find-vertices-which-have-no-outgoing-edg,Does this look like an efficient way to find vertices which have no outgoing edges in a graph (JGrapthT)?,67246025.0,,,,,
2449,['java'],"{'account_id': 19894995, 'reputation': 3, 'user_id': 14576272, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhQj8Iq6bgeajMrJQfpza2Q6qxYlxooBgu6gK8qBA=k-s256', 'display_name': 'MAnChu Man', 'link': 'https://stackoverflow.com/users/14576272/manchu-man'}",True,48,1,-2,1619288056,1619285740,67245655,CC BY-SA 4.0,https://stackoverflow.com/questions/67245655/is-there-a-way-to-split-input-into-4-int-and-pass-onto-a-method-int-a-int-b-i,"Is there a way to split input into 4 int and pass onto a method (int a, int b, int c, int d) in java?",67246020.0,,,,,
2450,"['java', 'thymeleaf']","{'account_id': 21296728, 'reputation': 59, 'user_id': 15673178, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgQ5IzumrsuzpG3O0aFE1IvlB1L_U_pdpTF2mV5=k-s256', 'display_name': 'Johan Belien', 'link': 'https://stackoverflow.com/users/15673178/johan-belien'}",False,221,0,1,1619287538,1619287236,67245899,CC BY-SA 4.0,https://stackoverflow.com/questions/67245899/why-cant-i-use-my-localdate-date-from-the-class-in-thymeleaf-dates-formatda,"Why can&#39;t I use my LocalDate date from the Class in Thymeleaf ${#dates.format(date,&#39;dd/MM/yyyy&#39;)}?",,1619287538.0,,,,
2451,"['java', 'groovy', 'jenkins-pipeline']","{'account_id': 9222380, 'reputation': 277, 'user_id': 7210834, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d4a1658cead922f82fda77a4d417ee7b?s=256&d=identicon&r=PG&f=1', 'display_name': 'sshekhar1980', 'link': 'https://stackoverflow.com/users/7210834/sshekhar1980'}",False,79,1,0,1619286047,1619285533,67245629,CC BY-SA 4.0,https://stackoverflow.com/questions/67245629/jenkins-pipeline-with-pure-java-code-producing-compilation-issues,Jenkins pipeline with pure Java code producing compilation issues,,,,,,
2452,"['java', 'arrays']","{'account_id': 21179026, 'reputation': 5, 'user_id': 15573764, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3eb914500f4cc253d07aa08ca5d560cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'mikasa7711', 'link': 'https://stackoverflow.com/users/15573764/mikasa7711'}",True,275,3,0,1619285858,1619279483,67244683,CC BY-SA 4.0,https://stackoverflow.com/questions/67244683/how-to-check-if-an-array-doesnt-contain-a-value-using-an-if-statement,how to check if an array doesn&#39;t contain a value using an if statement,67244733.0,,,,,
