,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,accepted_answer_id,last_edit_date,closed_date,closed_reason,locked_date,community_owned_date
1913,"['java', 'path', 'directory']","{'account_id': 37459, 'reputation': 1543, 'user_id': 107092, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4ac254249a0af55c6fd662ad3b778fde?s=256&d=identicon&r=PG', 'display_name': 'Monster', 'link': 'https://stackoverflow.com/users/107092/monster'}",True,1758,3,0,1244581428,1244575210,971996,CC BY-SA 2.5,https://stackoverflow.com/questions/971996/how-do-i-import-a-directory-and-subdirectory-listing-in-java,How do I import a directory (and subdirectory) listing in Java?,,972052.0,1244575535.0,,,,
1914,"['c#', 'java', 'macos', 'web-applications', 'air']","{'user_type': 'does_not_exist', 'display_name': 'emaroc'}",True,1385,2,3,1244580200,1244576526,972106,CC BY-SA 2.5,https://stackoverflow.com/questions/972106/advantages-disadvantages-of-writing-a-web-app-using-adobe-air-java-as-opposed-to,Advantages/disadvantages of writing a web app using Adobe Air/Java as opposed to platform specfic languages?,,972319.0,,,,,
1915,"['java', 'regex']","{'account_id': 8232, 'reputation': 2388, 'user_id': 14723, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/9dfe58551eb2f652e13118d0cf6b04f9?s=256&d=identicon&r=PG', 'display_name': 'jtbradle', 'link': 'https://stackoverflow.com/users/14723/jtbradle'}",True,248,3,-1,1244575155,1244574453,971908,CC BY-SA 2.5,https://stackoverflow.com/questions/971908/java-regular-expression-problem,Java Regular Expression Problem,,971953.0,,,,,
1916,"['java', 'tomcat']","{'account_id': 36998, 'reputation': 57435, 'user_id': 105672, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/cd05c493e7c2e241e814b66a9bf3d826?s=256&d=identicon&r=PG', 'display_name': 'pmr', 'link': 'https://stackoverflow.com/users/105672/pmr'}",True,2052,3,1,1244572505,1243870825,935365,CC BY-SA 2.5,https://stackoverflow.com/questions/935365/how-can-i-access-a-config-file-from-a-servlet-deployed-as-a-war-file-and-runnin,How can I access a config file from a servlet deployed as a .war-file and running in Tomcat 5.5?,,935678.0,1244572505.0,,,,
1917,"['java', 'xmpp', 'instant-messaging']","{'account_id': 29678, 'reputation': 11244, 'user_id': 80389, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/9baf7ed6081d3c82c97d81c45fc20d85?s=256&d=identicon&r=PG', 'display_name': 'corgrath', 'link': 'https://stackoverflow.com/users/80389/corgrath'}",True,1583,3,3,1244570179,1244568161,971408,CC BY-SA 2.5,https://stackoverflow.com/questions/971408/looking-for-easy-instant-messaging-protocol-for-own-im-server-service-in-in-java,Looking for easy Instant Messaging protocol for own IM-server/service in in Java,,971443.0,1244568923.0,,,,
1918,"['java', 'java-me']","{'account_id': 32896, 'reputation': 17334, 'user_id': 91607, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/487b6baa0284e8a657dc80b78f777c73?s=256&d=identicon&r=PG', 'display_name': 'Attilah', 'link': 'https://stackoverflow.com/users/91607/attilah'}",True,488,2,1,1244569019,1244026011,944106,CC BY-SA 2.5,https://stackoverflow.com/questions/944106/detect-power-interruption-from-j2me-app,detect power interruption from J2ME app,,,,,,,
1919,"['java', 'linux', 'command-line', 'jar']","{'account_id': 39436, 'reputation': 4050, 'user_id': 113727, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5ce94efa05288b56a35abf85263762b1?s=256&d=identicon&r=PG', 'display_name': 'dm76', 'link': 'https://stackoverflow.com/users/113727/dm76'}",True,1448,6,1,1244566736,1244562746,970940,CC BY-SA 2.5,https://stackoverflow.com/questions/970940/using-a-jar-in-a-java-project,Using a jar in a Java project?,,971294.0,1244565302.0,,,,
1920,"['java', 'reflection', 'jsf']","{'account_id': 32455, 'reputation': 2302, 'user_id': 90111, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c2017915e36dc870196d80fce4c61499?s=256&d=identicon&r=PG', 'display_name': 'doomspork', 'link': 'https://stackoverflow.com/users/90111/doomspork'}",True,2611,5,0,1244565473,1244563245,970992,CC BY-SA 2.5,https://stackoverflow.com/questions/970992/using-java-reflection-to-initialize-member-variables,Using Java Reflection to initialize member variables,,971021.0,1244563478.0,,,,
1921,"['java', 'class']","{'account_id': 114, 'reputation': 46540, 'user_id': 142, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/10e0445ff1be3c8d9b6eed1a127f7b59?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lehane', 'link': 'https://stackoverflow.com/users/142/lehane'}",True,312,6,0,1244564530,1244559310,970546,CC BY-SA 2.5,https://stackoverflow.com/questions/970546/java-design-issue-adding-functionality-to-fixed-classes,Java design issue - Adding functionality to fixed classes,,970630.0,,,,,
1922,"['java', 'serializable']","{'account_id': 41275, 'reputation': 90747, 'user_id': 119895, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/dEYOs.jpg?s=256&g=1', 'display_name': 'Macarse', 'link': 'https://stackoverflow.com/users/119895/macarse'}",True,14552,6,16,1244563677,1244562309,970891,CC BY-SA 2.5,https://stackoverflow.com/questions/970891/who-actually-implements-serializable-methods,Who actually implements serializable methods?,,970976.0,1244562765.0,,,,
1923,"['java', 'null', 'field']","{'account_id': 1896, 'reputation': 5330, 'user_id': 2612, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/eae65bb3cb839754e04472b3b7c530c6?s=256&d=identicon&r=PG', 'display_name': 'jumar', 'link': 'https://stackoverflow.com/users/2612/jumar'}",True,439,4,5,1244562760,1244558355,970442,CC BY-SA 2.5,https://stackoverflow.com/questions/970442/how-to-ensure-that-a-field-will-never-be-null-in-a-java-class,How to ensure that a field will never be null in a Java class,,970450.0,1244562760.0,,,,
1924,"['java', 'xml', 'jaxb']","{'account_id': 31785, 'reputation': 4969, 'user_id': 87582, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0e569b2a42b4709c5f66c00e78ede5a2?s=256&d=identicon&r=PG', 'display_name': 'Silent Warrior', 'link': 'https://stackoverflow.com/users/87582/silent-warrior'}",True,1406,2,2,1244559434,1244527204,968397,CC BY-SA 2.5,https://stackoverflow.com/questions/968397/how-to-map-already-existing-java-bean-in-jaxb,How to map already existing java bean in JAXB,,968631.0,,,,,
1925,"['java', 'variables', 'clone']","{'account_id': 36779, 'reputation': 11241, 'user_id': 104998, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1b9ef9b2332fdfb1597ea5ea497798f5?s=256&d=identicon&r=PG', 'display_name': 'Petey B', 'link': 'https://stackoverflow.com/users/104998/petey-b'}",True,1513,3,1,1244558956,1244557587,970381,CC BY-SA 2.5,https://stackoverflow.com/questions/970381/clone-java-namingenumeration,Clone Java NamingEnumeration?,,970437.0,,,,,
1926,"['java', 'swing']","{'account_id': 41205, 'reputation': 3, 'user_id': 119706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a52b0848a04f405a188d83c1868a1e29?s=256&d=identicon&r=PG', 'display_name': 'gopal', 'link': 'https://stackoverflow.com/users/119706/gopal'}",True,1887,3,0,1244550749,1244541575,969177,CC BY-SA 2.5,https://stackoverflow.com/questions/969177/problem-with-keylistener,Problem with keylistener,,969250.0,1244541907.0,,,,
1927,['java'],"{'account_id': 37875, 'reputation': 2227, 'user_id': 108409, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/8fcafcc9356fbb3c19c00085b9642e60?s=256&d=identicon&r=PG', 'display_name': 'Sefler', 'link': 'https://stackoverflow.com/users/108409/sefler'}",True,15233,4,23,1244548308,1244548038,969573,CC BY-SA 2.5,https://stackoverflow.com/questions/969573/java-random-collection,Java random collection,,969598.0,1244548271.0,,,,
1928,['java'],"{'account_id': 13132, 'reputation': 12404, 'user_id': 26196, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/24fa5011c734849bd142dacc17ad6770?s=256&d=identicon&r=PG&f=1', 'display_name': 'anonymous coward', 'link': 'https://stackoverflow.com/users/26196/anonymous-coward'}",True,1044,8,5,1244543698,1244496667,967137,CC BY-SA 2.5,https://stackoverflow.com/questions/967137/web-when-should-i-consider-using-java-rather-than-php-python-django-ruby-rail,"Web: When should I consider using Java rather than PHP, Python/Django, Ruby/Rails, etc?",,967166.0,,,,,
1929,"['java', 'statistics', 'probability']","{'account_id': 8824, 'reputation': 35031, 'user_id': 16050, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/7e1282298aec568f8bad5afe46cb40b8?s=256&d=identicon&r=PG', 'display_name': 'sanity', 'link': 'https://stackoverflow.com/users/16050/sanity'}",True,1395,4,5,1244531153,1244508847,967709,CC BY-SA 2.5,https://stackoverflow.com/questions/967709/estimating-a-probability-given-other-probabilities-from-a-prior,Estimating a probability given other probabilities from a prior,,967894.0,1244509685.0,,,,
1930,"['java', 'enums']","{'account_id': 32278, 'reputation': 6673, 'user_id': 89397, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/a616e8275df8e8774046d116e6c9b8a9?s=256&d=identicon&r=PG', 'display_name': 'KCL', 'link': 'https://stackoverflow.com/users/89397/kcl'}",True,9781,2,14,1244531122,1244528490,968443,CC BY-SA 2.5,https://stackoverflow.com/questions/968443/get-enumeration-values-from-class,Get enumeration values from Class,,968490.0,1244529042.0,,,,
1931,"['java', 'date']","{'account_id': 30172, 'reputation': 801, 'user_id': 82119, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/9444465efa4a6862d9f7f171363b46ee?s=256&d=identicon&r=PG', 'display_name': 'shuby_rocks', 'link': 'https://stackoverflow.com/users/82119/shuby-rocks'}",True,2218,3,1,1244529226,1244528351,968439,CC BY-SA 2.5,https://stackoverflow.com/questions/968439/date-processing-in-java,Date processing in Java,,968447.0,,,,,
1932,"['java', 'multithreading']","{'user_type': 'does_not_exist', 'display_name': 'antony'}",True,251,4,1,1244528765,1244462196,964543,CC BY-SA 2.5,https://stackoverflow.com/questions/964543/java-threads,Java Threads,,,1244462688.0,,,,
1933,"['java', 'perforce']","{'user_type': 'does_not_exist', 'display_name': 'James'}",True,302,3,0,1244521548,1244506642,967633,CC BY-SA 2.5,https://stackoverflow.com/questions/967633/how-to-make-a-perforce-branch-with-a-different-java-package-name,How to make a perforce branch with a different java package name?,,,,,,,
1934,['java'],"{'account_id': 877178, 'reputation': 21, 'user_id': 117736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/282d82b9f7eec7034268873efd0a01bd?s=256&d=identicon&r=PG', 'display_name': 'user117736', 'link': 'https://stackoverflow.com/users/117736/user117736'}",True,221,1,0,1244511740,1244500710,967378,CC BY-SA 2.5,https://stackoverflow.com/questions/967378/composite-key-v-s-2-levels-of-indirection,composite key v/s 2 levels of indirection,,,,,,,
1935,"['java', 'compression', 'jpeg', 'gif', 'javax.imageio']","{'account_id': 15510, 'reputation': 30022, 'user_id': 32834, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/21oX6.png?s=256&g=1', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/32834/frank'}",True,1917,4,3,1244507318,1244504740,967567,CC BY-SA 2.5,https://stackoverflow.com/questions/967567/why-the-jpg-file-i-converted-from-a-gif-file-isnt-crisp-and-clear,Why the jpg file I converted from a gif file isn&#39;t crisp and clear?,,967577.0,1244507318.0,,,,
1936,"['java', 'regex']","{'account_id': 39205, 'reputation': 2699, 'user_id': 112957, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f7c4453d200f7cfcf8cef60bed383021?s=256&d=identicon&r=PG', 'display_name': 'erickreutz', 'link': 'https://stackoverflow.com/users/112957/erickreutz'}",True,229,3,1,1244503557,1244494840,966999,CC BY-SA 2.5,https://stackoverflow.com/questions/966999/co-corp-inc-regular-expression,co. corp. inc. regular expression,,967023.0,1244503557.0,,,,
1937,"['java', 'netbeans', 'javadoc']","{'account_id': 26267, 'reputation': 18079, 'user_id': 68172, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/Tt3am.jpg?s=256&g=1', 'display_name': 'Bobby', 'link': 'https://stackoverflow.com/users/68172/bobby'}",True,506,1,0,1244503370,1244500421,967353,CC BY-SA 2.5,https://stackoverflow.com/questions/967353/is-there-a-way-to-extract-the-javadoc-from-a-single-class-in-netbeans,Is there a way to extract the JavaDoc from a single class in NetBeans?,,967496.0,,,,,
1938,['java'],"{'account_id': 877178, 'reputation': 21, 'user_id': 117736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/282d82b9f7eec7034268873efd0a01bd?s=256&d=identicon&r=PG', 'display_name': 'user117736', 'link': 'https://stackoverflow.com/users/117736/user117736'}",True,587,5,2,1244500508,1244494885,967003,CC BY-SA 2.5,https://stackoverflow.com/questions/967003/what-is-the-best-way-to-represent-a-composite-key-key-containing-two-values-of,What is the best way to represent a composite key (key containing two values) of a Class and a Boolean,,,1244495040.0,,,,
1939,"['java', 'oracle', 'jdbc']","{'account_id': 18128, 'reputation': 15162, 'user_id': 41241, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/10e7a4afa4bebca010d372055bcb694f?s=256&d=identicon&r=PG', 'display_name': 'Nathaniel Flath', 'link': 'https://stackoverflow.com/users/41241/nathaniel-flath'}",True,364,2,1,1244497882,1244497698,967194,CC BY-SA 2.5,https://stackoverflow.com/questions/967194/connect-to-a-secure-database-using-jdbc,Connect to a secure database using JDBC,,967201.0,,,,,
1940,"['java', 'ide', 'netbeans', '64-bit', 'jvm']","{'account_id': 15510, 'reputation': 30022, 'user_id': 32834, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/21oX6.png?s=256&g=1', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/32834/frank'}",True,12251,2,4,1244492552,1244490112,966601,CC BY-SA 2.5,https://stackoverflow.com/questions/966601/can-netbeans-handle-both-32-bit-and-64-bit-version-of-java,Can Netbeans handle both 32-bit and 64-bit version of Java?,,,1244492552.0,,,,
1941,"['java', 'hotmail']","{'account_id': 41026, 'reputation': 1093, 'user_id': 119145, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4cc9fd1163dfac18212b9f2959a6a2ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'barryred', 'link': 'https://stackoverflow.com/users/119145/barryred'}",True,1644,2,0,1244488630,1244474840,965460,CC BY-SA 3.0,https://stackoverflow.com/questions/965460/access-hotmail-unread-mail-count-via-java,Access Hotmail Unread Mail Count via Java,,965538.0,1495541616.0,,,,
1942,"['java', 'web-services', 'cxf']","{'account_id': 38175, 'reputation': 2348, 'user_id': 109412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90acae8b36675202b96d9bcdc8307a62?s=256&d=identicon&r=PG', 'display_name': 'Jason Braucht', 'link': 'https://stackoverflow.com/users/109412/jason-braucht'}",True,1144,2,1,1244488502,1244401555,962564,CC BY-SA 2.5,https://stackoverflow.com/questions/962564/how-to-keep-apache-cxf-from-converting-primatives-to-object-types,How to keep Apache CXF from converting primatives to object types?,,966458.0,,,,,
1943,"['java', 'static', 'initialization']","{'account_id': 15510, 'reputation': 30022, 'user_id': 32834, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/21oX6.png?s=256&g=1', 'display_name': 'Frank', 'link': 'https://stackoverflow.com/users/32834/frank'}",True,651,6,1,1244487614,1244481244,965964,CC BY-SA 2.5,https://stackoverflow.com/questions/965964/how-can-i-detect-if-a-java-class-is-called-by-its-own-main-or-from-another-cla,How can I detect if a Java class is called by its own main() or from another class?,,966023.0,1244486253.0,,,,
1944,"['java', 'compiler-construction']","{'account_id': 700, 'reputation': 16683, 'user_id': 917, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/305b35de31b6f9e1ad1fce2e8f015705?s=256&d=identicon&r=PG', 'display_name': 'Mauli', 'link': 'https://stackoverflow.com/users/917/mauli'}",True,459,2,3,1244481050,1244465927,964787,CC BY-SA 2.5,https://stackoverflow.com/questions/964787/what-is-the-current-status-of-gcj-at-the-moment-mid-2009,What is the current status of GCJ at the moment (mid 2009)?,,,,,,,
1945,"['java', 'user-interface', 'design-patterns', 'class', 'mediator']","{'account_id': 29764, 'reputation': 1211, 'user_id': 80656, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7fea3adb61ffa4f1c81d2c0f6e57077b?s=256&d=identicon&r=PG', 'display_name': 'Tony Trozzo', 'link': 'https://stackoverflow.com/users/80656/tony-trozzo'}",True,1124,3,3,1244478359,1244475004,965481,CC BY-SA 2.5,https://stackoverflow.com/questions/965481/does-mediator-pattern-work-in-this-situation,Does Mediator Pattern work in this situation?,,965635.0,1244476135.0,,,,
1946,"['java', 'javascript', 'javax.script']","{'account_id': 41026, 'reputation': 1093, 'user_id': 119145, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/4cc9fd1163dfac18212b9f2959a6a2ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'barryred', 'link': 'https://stackoverflow.com/users/119145/barryred'}",True,8596,2,6,1244475368,1244459312,964392,CC BY-SA 2.5,https://stackoverflow.com/questions/964392/can-i-create-a-window-object-for-javascript-running-in-the-java6-rhino-script,Can I create a &#39;window&#39; object for javascript running in the Java6 Rhino Script Engine,,,,,,,
1947,"['java', 'sql', 'jdbc', 'prepared-statement']","{'account_id': 6636, 'reputation': 216514, 'user_id': 11236, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/40656706454dcbdbcec125b85b01f1e4?s=256&d=identicon&r=PG', 'display_name': 'ripper234', 'link': 'https://stackoverflow.com/users/11236/ripper234'}",True,2890,4,7,1244474597,1244468619,964989,CC BY-SA 3.0,https://stackoverflow.com/questions/964989/why-do-i-need-a-connection-to-create-preparedstatements,Why do I need a connection to create PreparedStatements?,,965002.0,1495542173.0,,,,
1948,"['java', 'memory', 'jvm']","{'account_id': 29536, 'reputation': 20572, 'user_id': 79891, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/l3JE3.jpg?s=256&g=1', 'display_name': 'meds', 'link': 'https://stackoverflow.com/users/79891/meds'}",True,428,1,0,1244471905,1244452047,963992,CC BY-SA 3.0,https://stackoverflow.com/questions/963992/creating-very-large-image-files-with-bufferedimage-strange-issues-depending-on,"Creating very large image files with BufferedImage, strange issues depending on compilation and computer (-Xmx does not work)",,964085.0,1495541616.0,,,,
1949,"['java', 'spring']","{'account_id': 24499, 'reputation': 1059, 'user_id': 62346, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/d5a2b1ff75a3e92d57e77c965054a8b9?s=256&d=identicon&r=PG', 'display_name': 'Stas', 'link': 'https://stackoverflow.com/users/62346/stas'}",True,3030,2,3,1244471749,1244385007,961973,CC BY-SA 2.5,https://stackoverflow.com/questions/961973/distinguishing-between-beans-loaded-from-different-spring-configuration-files,Distinguishing between beans loaded from different spring configuration files,,,1244471749.0,,,,
1950,"['java', 'jsp', 'jstl', 'javabeans']","{'account_id': 28885, 'reputation': 3378, 'user_id': 77525, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3a708bd3176e190ade08e0649265071b?s=256&d=identicon&r=PG', 'display_name': 'Dmitris', 'link': 'https://stackoverflow.com/users/77525/dmitris'}",True,556,5,1,1244471502,1244259047,958923,CC BY-SA 2.5,https://stackoverflow.com/questions/958923/strange-behaviour-of-arraylist,Strange behaviour of ArrayList,,958941.0,1244471502.0,,,,
1951,"['java', 'sql', 'jdbc', 'connection-pooling']","{'account_id': 31785, 'reputation': 4969, 'user_id': 87582, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0e569b2a42b4709c5f66c00e78ede5a2?s=256&d=identicon&r=PG', 'display_name': 'Silent Warrior', 'link': 'https://stackoverflow.com/users/87582/silent-warrior'}",True,6687,3,4,1244462192,1244045980,945662,CC BY-SA 2.5,https://stackoverflow.com/questions/945662/is-statement-close-explicitly-required-in-connection-pooled-environment,Is statement.close() explicitly required in connection pooled environment?,,948362.0,1244083968.0,,,,
1952,"['java', 'excel', 'datetime', 'jexcelapi']","{'account_id': 39415, 'reputation': 12183, 'user_id': 113662, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c42518958b62e51887d9fa3a2bcbdb99?s=256&d=identicon&r=PG', 'display_name': 'Tadeusz Kopec for Ukraine', 'link': 'https://stackoverflow.com/users/113662/tadeusz-kopec-for-ukraine'}",True,6656,2,4,1244454959,1244453179,964055,CC BY-SA 2.5,https://stackoverflow.com/questions/964055/jexcelapi-writing-date-to-excel-sheet-ignores-day-month-and-year,"JExcelAPI - writing date to Excel sheet ignores day, month and year",,964137.0,,,,,
1953,"['java', 'xml', 'jaxb']","{'user_type': 'does_not_exist', 'display_name': 'Remnant Christ'}",True,222,2,0,1244454215,1244215745,956506,CC BY-SA 2.5,https://stackoverflow.com/questions/956506/xml-data-in-string-type,Xml data in String type,,,1244217147.0,,,,
1954,"['java', 'permissions', 'applet']","{'account_id': 15042, 'reputation': 3328, 'user_id': 31379, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f13d0c7637703f92a1bc5d0823f44d5b?s=256&d=identicon&r=PG', 'display_name': 'Chry Cheng', 'link': 'https://stackoverflow.com/users/31379/chry-cheng'}",True,2884,1,1,1244452444,1244432357,963354,CC BY-SA 2.5,https://stackoverflow.com/questions/963354/listing-a-local-directory-from-a-signed-applet,Listing a local directory from a signed applet,,964018.0,,,,,
1955,"['java', '.net', 'web-services', 'asynchronous']","{'account_id': 11733, 'reputation': 4147, 'user_id': 22769, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/zaRbS.jpg?s=256&g=1', 'display_name': 'Igor Zelaya', 'link': 'https://stackoverflow.com/users/22769/igor-zelaya'}",True,1248,3,0,1244447120,1244134546,951802,CC BY-SA 2.5,https://stackoverflow.com/questions/951802/calling-net-web-services-asynchronically-from-java,Calling .NET Web Services Asynchronically from Java,,963815.0,,,,,
1956,"['java', 'c++', 'c', 'transition']","{'account_id': 40978, 'reputation': 97, 'user_id': 118995, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/beda09341884bf755bb9ca68a19e0bc3?s=256&d=identicon&r=PG', 'display_name': 'Brian', 'link': 'https://stackoverflow.com/users/118995/brian'}",True,2255,7,6,1244446761,1244428263,963259,,https://stackoverflow.com/questions/963259/transitioning-from-java-to-c-and-then-c,Transitioning from Java to C and then C++?,,963371.0,1244429450.0,1357261424.0,not constructive,,
1957,"['java', 'logging', 'log4j', 'weblogic']","{'account_id': 26338, 'reputation': 2600, 'user_id': 68443, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/29e8b8095c0cbd6c6270783e6b63c6a8?s=256&d=identicon&r=PG', 'display_name': 'yli', 'link': 'https://stackoverflow.com/users/68443/yli'}",True,899,2,0,1244422508,1244408012,962795,CC BY-SA 2.5,https://stackoverflow.com/questions/962795/email-log-file-generated-by-java-weblogic-application-server,"email log file, generated by Java WebLogic Application Server",,,,,,,
1958,"['java', 'linux', 'command-line', 'compilation']","{'account_id': 9022, 'reputation': 30453, 'user_id': 16487, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ec4b051825229c870b5b4c0c9a371558?s=256&d=identicon&r=PG', 'display_name': 'C. Ross', 'link': 'https://stackoverflow.com/users/16487/c-ross'}",True,6702,2,1,1244418459,1244416492,963007,CC BY-SA 2.5,https://stackoverflow.com/questions/963007/javac-cannot-find-jar-for-apache-commons-config,Javac cannot find jar for apache commons config,,963010.0,,,,,
1959,"['java', 'sorting']","{'account_id': 40849, 'reputation': 151, 'user_id': 118558, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/70d83e73c268939d5cfa22f28ec2dc0f?s=256&d=identicon&r=PG', 'display_name': 'crazybmanp', 'link': 'https://stackoverflow.com/users/118558/crazybmanp'}",True,961,4,0,1244415932,1244404934,962701,CC BY-SA 2.5,https://stackoverflow.com/questions/962701/sorting-an-arraylist-of-a-self-made-class-by-one-of-its-variables-and-clone-wi,sorting an arraylist of a self-made class by one of its variables and clone() will not work,,962779.0,1244406629.0,,,,
1960,"['java', 'image', 'image-processing', 'performance', 'bufferedimage']","{'account_id': 29536, 'reputation': 20572, 'user_id': 79891, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/l3JE3.jpg?s=256&g=1', 'display_name': 'meds', 'link': 'https://stackoverflow.com/users/79891/meds'}",True,5374,2,1,1244405695,1244377211,961795,CC BY-SA 2.5,https://stackoverflow.com/questions/961795/creating-very-large-image-files-with-bufferedimage-strange-issues-depending-on,"Creating very large image files with BufferedImage, strange issues depending on compilation and computer",,961807.0,,,,,
1961,"['java', 'regex', 'string', 'split']","{'user_type': 'does_not_exist', 'display_name': 'Anna'}",True,24087,2,11,1244403060,1244389263,962122,CC BY-SA 2.5,https://stackoverflow.com/questions/962122/java-string-get-everything-between-but-not-including-two-regular-expressions,Java string - get everything between (but not including) two regular expressions?,,962137.0,,,,,
1962,"['java', 'design-patterns', 'oop', 'rules', 'strategy-pattern']","{'account_id': 37043, 'reputation': 2376, 'user_id': 105817, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/ccb4e09e7519992b12b50ba772622c74?s=256&d=identicon&r=PG', 'display_name': 'Jay', 'link': 'https://stackoverflow.com/users/105817/jay'}",True,4768,2,8,1244401770,1244123355,950724,CC BY-SA 3.0,https://stackoverflow.com/questions/950724/composite-strategy-pattern-java-how-bad-is-this-code,Composite Strategy pattern - java - How bad is this code?,,962220.0,1495535262.0,,,,
1963,['java'],"{'account_id': 33925, 'reputation': 1370, 'user_id': 95363, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/9761f69b97b6a13bd11827d365afb46a?s=256&d=identicon&r=PG', 'display_name': 'danieljimenez', 'link': 'https://stackoverflow.com/users/95363/danieljimenez'}",True,1293,2,1,1244401400,1244396892,962400,CC BY-SA 2.5,https://stackoverflow.com/questions/962400/final-initialization-in-java-can-be-postponed-how-does-this-prevent-against-ret,"Final initialization in java can be postponed, how does this prevent against returning null inadvertently?",,962406.0,1244401400.0,,,,
