,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,accepted_answer_id,protected_date
2361,"['java', 'oracle', 'ojdbc', 'jdbc-odbc']","{'account_id': 1136154, 'reputation': 1, 'user_id': 1121201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/65824ad086c75aff364af18c81a43e9b?s=256&d=identicon&r=PG', 'display_name': 'user1121201', 'link': 'https://stackoverflow.com/users/1121201/user1121201'}",False,654,1,0,1629792867,1629783702,68902283,CC BY-SA 4.0,https://stackoverflow.com/questions/68902283/oracle-19c-jdbc-instant-client-basiclite-driver-issue,Oracle 19c JDBC (Instant client basiclite) driver Issue,,,,,
2362,"['java', 'android', 'android-styles', 'android-navigation-bar']","{'account_id': 18143875, 'reputation': 347, 'user_id': 13208917, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh8p1xqTovfd8gwG0l4hKJxcNTFn9ogTxCUMF_Z=k-s256', 'display_name': 'Real Tech Hacks', 'link': 'https://stackoverflow.com/users/13208917/real-tech-hacks'}",True,623,3,5,1629792783,1629308761,68837132,CC BY-SA 4.0,https://stackoverflow.com/questions/68837132/problem-with-translucent-navigation-bar-in-android,Problem with Translucent Navigation bar in Android,,,,,
2363,"['java', 'java-stream']","{'account_id': 19032477, 'reputation': 39, 'user_id': 13894274, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a064e1f246923fc9c5f4fd1af635b3df?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pouria', 'link': 'https://stackoverflow.com/users/13894274/pouria'}",True,551,1,1,1629792509,1629792285,68903868,CC BY-SA 4.0,https://stackoverflow.com/questions/68903868/how-to-get-size-of-list-value-of-map-by-streams-in-java,how to get size of list value of map by streams in java,,,,68903905.0,
2364,"['java', 'spring', 'spring-hateoas']","{'account_id': 3741768, 'reputation': 23, 'user_id': 3111411, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3111411', 'link': 'https://stackoverflow.com/users/3111411/user3111411'}",False,352,0,0,1629791794,1629791794,68903785,CC BY-SA 4.0,https://stackoverflow.com/questions/68903785/spring-hateoas-hal-forms-does-not-add-current-get-endpoint-to-the-template-secti,Spring HATEOAS Hal Forms does not add current GET endpoint to the template section,,,,,
2365,"['java', 'rest', 'controller', 'postman']","{'account_id': 19970711, 'reputation': 133, 'user_id': 15298662, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjBpoQbGY59H4pwr6vdlvtERN8pDrxTLjjgdi7wOA=k-s256', 'display_name': 'Babi B', 'link': 'https://stackoverflow.com/users/15298662/babi-b'}",True,4693,1,1,1629791543,1629765036,68900467,CC BY-SA 4.0,https://stackoverflow.com/questions/68900467/postman-returns-null-value-after-a-successful-post-request,Postman returns null value after a successful post request,1629791543.0,,,68900626.0,
2366,"['java', 'spring']","{'account_id': 18392039, 'reputation': 39, 'user_id': 13397488, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GijoHV5AGyk3mcawbWqpKz_REq-yujBfOBxueRPfA=k-s256', 'display_name': 'Ivan Mirchev', 'link': 'https://stackoverflow.com/users/13397488/ivan-mirchev'}",True,484,1,1,1629791508,1629790609,68903512,CC BY-SA 4.0,https://stackoverflow.com/questions/68903512/qualifier-in-spring-on-top-of-classes,@Qualifier in Spring on top of classes,1629790984.0,,,68903719.0,
2367,"['java', 'android', 'amazon-dynamodb', 'android-app-bundle']","{'account_id': 21000677, 'reputation': 23, 'user_id': 15431553, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffc45c904c2265efa834d0f2e2b37eb6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Drummer', 'link': 'https://stackoverflow.com/users/15431553/drummer'}",False,60,0,1,1629791394,1629791394,68903691,CC BY-SA 4.0,https://stackoverflow.com/questions/68903691/dynamodb-mapper-query-failing-after-uploading-app-to-playstore,Dynamodb mapper query failing after uploading app to playstore,,,,,
2368,"['java', 'android', 'multithreading', 'rx-java', 'rx-android']","{'account_id': 1548864, 'reputation': 3975, 'user_id': 1441732, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/64426f0b07f2d12157f75f79afbd5fdd?s=256&d=identicon&r=PG', 'display_name': 'Swapnil Kadam', 'link': 'https://stackoverflow.com/users/1441732/swapnil-kadam'}",True,411,2,0,1629791124,1629041819,68793004,CC BY-SA 4.0,https://stackoverflow.com/questions/68793004/schedulers-computation-v-s-schedulers-io-in-rxjava-rxandroid,Schedulers.computation() v/s Schedulers.io() in RxJava/RxAndroid,,,,,
2369,"['java', 'maven', 'javafx', 'pom.xml', 'fatjar']","{'account_id': 2938462, 'reputation': 1371, 'user_id': 2516892, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/a78c2843e4352a71a47af54c43ecaae1?s=256&d=identicon&r=PG', 'display_name': 'Qohelet', 'link': 'https://stackoverflow.com/users/2516892/qohelet'}",False,155,0,2,1629791050,1629740612,68896891,CC BY-SA 4.0,https://stackoverflow.com/questions/68896891/pom-xml-that-works-could-not-find-or-load-main-class-no-main-manifest-attribute,pom.xml that works (Could not find or load main class/no main manifest attribute),1629791050.0,,,,
2370,"['java', 'unit-testing', 'testing', 'mockito', 'static-methods']","{'account_id': 248033, 'reputation': 765, 'user_id': 523146, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/94939636aadc87dd27617b469a3493b5?s=256&d=identicon&r=PG', 'display_name': 'Gyanendra Singh', 'link': 'https://stackoverflow.com/users/523146/gyanendra-singh'}",True,9708,1,7,1629790509,1629789555,68903293,CC BY-SA 4.0,https://stackoverflow.com/questions/68903293/verify-static-method-calls-with-mockito,Verify static method calls with Mockito,,,,68903499.0,
2371,"['java', 'minecraft-forge']","{'account_id': 22520488, 'reputation': 3, 'user_id': 16714139, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dea842d372eb9fe6d62453d45c09747d?s=256&d=identicon&r=PG&f=1', 'display_name': 'SimplexSon', 'link': 'https://stackoverflow.com/users/16714139/simplexson'}",True,71,1,-2,1629790409,1629741686,68897089,CC BY-SA 4.0,https://stackoverflow.com/questions/68897089/integers-error-class-expected-expected-and-not-a-statement,"Integers - error: &quot;.class&quot; expected , &quot;;&quot; expected and not a statement",,,,68903477.0,
2372,"['java', 'spring', 'multithreading', 'testing', 'spring-webflux']","{'account_id': 2238186, 'reputation': 3496, 'user_id': 1973933, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/45e1e6d2acd53544362e57016421d3bf?s=256&d=identicon&r=PG', 'display_name': 'Melad Basilius', 'link': 'https://stackoverflow.com/users/1973933/melad-basilius'}",False,50,0,0,1629790292,1629790292,68903448,CC BY-SA 4.0,https://stackoverflow.com/questions/68903448/testing-both-publishon-and-subscribeon-on-webflux,Testing both publishOn and subscribeOn on webflux,,,,,
2373,"['java', 'rest-assured']","{'account_id': 16778369, 'reputation': 25, 'user_id': 12129118, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDMH4dQ6Pmb2XWXQuU0muNu5nFWwjHg3WTJTm19Tg=k-s256', 'display_name': 'Yogendiran Barath', 'link': 'https://stackoverflow.com/users/12129118/yogendiran-barath'}",True,1067,1,0,1629790168,1629781983,68902073,CC BY-SA 4.0,https://stackoverflow.com/questions/68902073/how-to-validate-a-response-and-extract-a-value-from-response-body-in-rest-assure,How to validate a response and extract a value from Response body in Rest Assured?,,,,,
2374,"['java', 'java-8', 'java-11']","{'account_id': 17335985, 'reputation': 299, 'user_id': 12557902, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAf1ldOdDIP1Ya_FL7YWTwvRJ1KBnzFyM2Z-lVUPg=k-s256', 'display_name': 'Rajesh Kumar', 'link': 'https://stackoverflow.com/users/12557902/rajesh-kumar'}",True,126,4,-3,1629790087,1629782966,68902201,,https://stackoverflow.com/questions/68902201/custom-sort-and-group-java-object-on-a-field-not-alphabetically,Custom Sort and group java object on a field (not alphabetically),,1629790287.0,Not suitable for this site,,
2375,"['java', 'spring', 'spring-boot', 'java-8']","{'account_id': 10212020, 'reputation': 1308, 'user_id': 10278268, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6cf8aa8059c16c71add4cc26c3b27285?s=256&d=identicon&r=PG&f=1', 'display_name': 'riki', 'link': 'https://stackoverflow.com/users/10278268/riki'}",True,379,1,0,1629790022,1629789693,68903318,CC BY-SA 4.0,https://stackoverflow.com/questions/68903318/spring-boot-factorybean-threw-exception-on-object-creation,Spring boot factoryBean threw exception on object creation,,,,68903390.0,
2376,"['java', 'package', 'classpath']","{'account_id': 11387984, 'reputation': 493, 'user_id': 8349044, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d16f2d5ee00d6d61d6087d33c6ee2e25?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ricky', 'link': 'https://stackoverflow.com/users/8349044/ricky'}",True,57,1,0,1629789408,1629786673,68902740,,https://stackoverflow.com/questions/68902740/issue-with-conflicting-java-packages,Issue with conflicting Java packages,,1629987067.0,Duplicate,68903264.0,
2377,"['java', 'json', 'spring']","{'account_id': 22549554, 'reputation': 3, 'user_id': 16738860, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3243363615680036/picture?type=large', 'display_name': 'mclovin56', 'link': 'https://stackoverflow.com/users/16738860/mclovin56'}",True,296,2,0,1629788999,1629786691,68902742,CC BY-SA 4.0,https://stackoverflow.com/questions/68902742/creating-a-pojo-model-from-a-json-with-an-array,Creating a POJO model from a JSON with an array,1629788999.0,,,68902805.0,
2378,"['java', 'android']","{'account_id': 22502660, 'reputation': 21, 'user_id': 16698743, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggrx1BmhlDYSIp0ib7A-15wRejbhhCAVNXh-bRp=k-s256', 'display_name': 'Stefan DOK', 'link': 'https://stackoverflow.com/users/16698743/stefan-dok'}",True,130,5,1,1629788830,1629784800,68902438,,https://stackoverflow.com/questions/68902438/how-i-should-avoid-else-if-in-java,How I should avoid else if in java,1629784873.0,1629787861.0,Duplicate,68902486.0,
2379,"['javascript', 'java', 'android', 'kotlin', 'webview']","{'account_id': 8646114, 'reputation': 15, 'user_id': 6473261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c31459d4d8f749cf7eeaf03ad6b170e?s=256&d=identicon&r=PG&f=1', 'display_name': 'user6473261', 'link': 'https://stackoverflow.com/users/6473261/user6473261'}",True,44,1,0,1629788805,1629786904,68902780,CC BY-SA 4.0,https://stackoverflow.com/questions/68902780/hyperlink-inside-webview,Hyperlink inside webview,,,,68903149.0,
2380,"['java', 'csv', 'arraylist', 'buffer']","{'account_id': 20543239, 'reputation': 41, 'user_id': 15077716, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg5vxTx_Ol7WCt9Do4SlYY2HSGWOYoFR8Dwf0BG=k-s256', 'display_name': 'Matheus William', 'link': 'https://stackoverflow.com/users/15077716/matheus-william'}",False,102,1,0,1629788705,1629766985,68900637,CC BY-SA 4.0,https://stackoverflow.com/questions/68900637/store-csv-file-data-in-a-list-buffer,Store CSV file data in a list/buffer,,,,,
2381,"['java', 'android', 'android-studio', 'android-layout', 'android-fragments']","{'account_id': 19767678, 'reputation': 17, 'user_id': 14475291, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff421954ace3944830bc07e5b44fcfc8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Acp Siam', 'link': 'https://stackoverflow.com/users/14475291/acp-siam'}",True,82,3,0,1629788551,1629729759,68894650,CC BY-SA 4.0,https://stackoverflow.com/questions/68894650/how-to-send-data-to-another-activity-from-dynamically-added-edittexts-in-android,How to send data to another activity from dynamically added EditTexts in android studio?,,,,,
2382,"['java', 'swing', 'material-ui', 'awt']","{'account_id': 18485978, 'reputation': 138, 'user_id': 13466927, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-t-osAXL-te0/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJND3xDFP0UAAwGhWWqu1gmP3VxPXA/photo.jpg?sz=256', 'display_name': 'ravipatel0508', 'link': 'https://stackoverflow.com/users/13466927/ravipatel0508'}",True,211,2,-3,1629788459,1628074487,68649995,,https://stackoverflow.com/questions/68649995/material-button-in-java,Material button in java?,1628317447.0,1628177419.0,Needs more focus,68650182.0,
2383,"['java', 'encryption', 'password-protection', '7zip']","{'account_id': 11594888, 'reputation': 47, 'user_id': 8493919, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d28681ca106eaee877def047885d840?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2936', 'link': 'https://stackoverflow.com/users/8493919/user2936'}",True,373,1,0,1629788282,1629744348,68897588,CC BY-SA 4.0,https://stackoverflow.com/questions/68897588/how-to-check-if-an-inputstream-7z-archive-file-is-password-protected-or-not,How to check if an InputStream 7Z archive file is password protected or not?,1629788282.0,,,68897946.0,
2384,"['java', 'android', 'kotlin']","{'account_id': 22549126, 'reputation': 11, 'user_id': 16738496, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fcc3af7796fc158fa59a2077abb3fc37?s=256&d=identicon&r=PG&f=1', 'display_name': 'S.M. Zahidul Islam', 'link': 'https://stackoverflow.com/users/16738496/s-m-zahidul-islam'}",True,826,2,0,1629787087,1629785504,68902536,CC BY-SA 4.0,https://stackoverflow.com/questions/68902536/cant-retrieve-sim-and-imei-number-of-phone-in-android-11,Can&#39;t retrieve SIM and IMEI number of phone in android 11,,,,,
2385,"['java', 'jasper-reports']","{'account_id': 18615101, 'reputation': 1, 'user_id': 13566594, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c56f7d9f335e32d07d8b1725a2d24cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sashok', 'link': 'https://stackoverflow.com/users/13566594/sashok'}",False,742,1,0,1629787032,1628508600,68711336,CC BY-SA 4.0,https://stackoverflow.com/questions/68711336/merge-table-row-cells-in-jasper-reports-using-jrbeancollectiondatasource,"Merge table row cells in Jasper Reports , using JRBeanCollectionDataSource?",1628510862.0,,,,
2386,"['java', 'android', 'android-studio', 'runnable', 'android-handler']","{'account_id': 22064163, 'reputation': 29, 'user_id': 16326311, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GirDXZiQVReYtTuvjaIxene67aVIypfkhpq9-glIg=k-s256', 'display_name': 'Darshil Shah', 'link': 'https://stackoverflow.com/users/16326311/darshil-shah'}",True,64,2,-1,1629786908,1629726960,68893969,CC BY-SA 4.0,https://stackoverflow.com/questions/68893969/when-i-run-my-app-for-the-first-time-dont-you-think-runtimer-method-will-run,"When I run my app for the first time, don&#39;t you think runTimer() method will run infinitely and so the onStart() method will never get called?",,,,,
2387,"['java', 'sql-server', 'azure', 'nullpointerexception']","{'account_id': 19813316, 'reputation': 37, 'user_id': 14511609, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgRXPJGuXSrVxyhGBKNiaYGyNy0MWXVg7-KcfSq=k-s256', 'display_name': 'NiNoes', 'link': 'https://stackoverflow.com/users/14511609/ninoes'}",False,377,1,2,1629786845,1629406357,68854415,CC BY-SA 4.0,https://stackoverflow.com/questions/68854415/cannot-invoke-com-microsoft-sqlserver-jdbc-tdsreader-peektokentype-because,Cannot invoke &quot;com.microsoft.sqlserver.jdbc.TDSReader.peekTokenType()&quot; because &quot;tdsReader&quot; is null,,,,,
2388,"['java', 'android', 'android-studio', 'datepicker', 'android-datepicker']","{'account_id': 22549473, 'reputation': 11, 'user_id': 16738791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e54e1ffd9af5627b9391b4ab29712bd7?s=256&d=identicon&r=PG&f=1', 'display_name': 'YeonJu', 'link': 'https://stackoverflow.com/users/16738791/yeonju'}",False,110,0,1,1629786745,1629786745,68902748,CC BY-SA 4.0,https://stackoverflow.com/questions/68902748/android-studio-date-picker-missing-selection-problem,Android Studio Date Picker Missing Selection Problem,,,,,
2389,"['java', 'spring', 'hibernate', 'jpa', 'annotations']","{'account_id': 22537772, 'reputation': 13, 'user_id': 16737213, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyDVJQDKjcdOhUO0-IBDLYF_d00ROaB14QGGQgK=k-s256', 'display_name': 'Andres Ghione', 'link': 'https://stackoverflow.com/users/16737213/andres-ghione'}",False,63,1,0,1629785825,1629767338,68900664,CC BY-SA 4.0,https://stackoverflow.com/questions/68900664/problems-with-hibernate-mapping,Problems with Hibernate Mapping,1629768428.0,,,,
2390,"['java', 'ssl', 'ssh', 'haproxy', 'jsch']","{'account_id': 17447420, 'reputation': 11, 'user_id': 16737252, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB6xktLaJslF9P02O8nTjDUiN38xKNkA7rb5IRWLg=k-s256', 'display_name': 'Joe Gainey', 'link': 'https://stackoverflow.com/users/16737252/joe-gainey'}",False,78,0,1,1629785774,1629764873,68900449,CC BY-SA 4.0,https://stackoverflow.com/questions/68900449/using-jsch-with-a-ssl-connection-to-haproxy-with-ssh-server-backend,Using JSch with a SSL connection to HAProxy with SSH server backend,1629785774.0,,,,
2391,"['java', 'algorithm', 'math', 'combinations']","{'account_id': 19923535, 'reputation': 59, 'user_id': 14598792, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiicKbBBBqP12n0zFtySvPqewUbqSA7IHpu6tLrtw=k-s256', 'display_name': '0lune', 'link': 'https://stackoverflow.com/users/14598792/0lune'}",True,725,1,4,1629785758,1629782744,68902169,,https://stackoverflow.com/questions/68902169/find-all-possible-combinations-of-numbers-to-reach-a-given-sum-without-a-given-s,Find all possible combinations of numbers to reach a given sum without a given set of numbers (Java),,1629820285.0,Needs more focus,68902447.0,
2392,"['java', 'amazon-web-services', 'spring-boot', 'h2']","{'account_id': 11620706, 'reputation': 25, 'user_id': 8512103, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g77jM.png?s=256&g=1', 'display_name': 'Nullpointer42', 'link': 'https://stackoverflow.com/users/8512103/nullpointer42'}",True,816,1,2,1629785159,1629741612,68897076,CC BY-SA 4.0,https://stackoverflow.com/questions/68897076/deploy-a-spring-boot-app-with-h2-database-on-aws,Deploy a Spring Boot App with H2 Database on AWS,1629785159.0,,,68902444.0,
2393,"['java', 'ssl', 'jlink', 'jdeps']","{'account_id': 22089978, 'reputation': 32, 'user_id': 16348170, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9fWuF.gif?s=256&g=1', 'display_name': 'hidden_machine', 'link': 'https://stackoverflow.com/users/16348170/hidden-machine'}",True,368,1,2,1629784895,1629740913,68896945,CC BY-SA 4.0,https://stackoverflow.com/questions/68896945/javax-net-ssl-sslhandshakeexception-happening-when-using-custom-java-runtime-ima,javax.net.ssl.SSLHandshakeException happening when using custom java runtime image but not without,1629783906.0,,,68902364.0,
2394,"['java', 'spring', 'spring-boot', 'spring-mvc']","{'account_id': 22268698, 'reputation': 23, 'user_id': 16499038, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LkC6r.jpg?s=256&g=1', 'display_name': 'stalker', 'link': 'https://stackoverflow.com/users/16499038/stalker'}",False,137,3,1,1629784783,1628322093,68690330,CC BY-SA 4.0,https://stackoverflow.com/questions/68690330/why-is-spring-main-service-is-null,Why is spring.Main.service&quot; is null,1628328404.0,,,,
2395,"['java', 'exception']","{'account_id': 18071055, 'reputation': 15, 'user_id': 13135709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/501d5400fc3fc8dd3e698f777121a402?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gabrielp', 'link': 'https://stackoverflow.com/users/13135709/gabrielp'}",True,55,1,0,1629784652,1629742659,68897283,CC BY-SA 4.0,https://stackoverflow.com/questions/68897283/inputmismatchexception-not-being-caught-at-all,InputMismatchException not being caught at all,,,,68898757.0,
2396,"['java', 'sshj']","{'account_id': 15414186, 'reputation': 107, 'user_id': 11120152, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-O6QWTjdq3GE/AAAAAAAAAAI/AAAAAAAAAGs/5GXAozJLguo/photo.jpg?sz=256', 'display_name': 'vigneshwar reddy', 'link': 'https://stackoverflow.com/users/11120152/vigneshwar-reddy'}",True,90,1,0,1629783712,1629107978,68800869,CC BY-SA 4.0,https://stackoverflow.com/questions/68800869/need-information-related-to-sshj-library-how-logging-works,Need information related to sshj library. How logging works?,,,,68902284.0,
2397,"['java', 'testng', 'dataprovider']","{'account_id': 20995790, 'reputation': 77, 'user_id': 15427652, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2c8f211c48082156e1763006d13dbd9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kamil', 'link': 'https://stackoverflow.com/users/15427652/kamil'}",False,101,1,2,1629783584,1629664326,68884939,CC BY-SA 4.0,https://stackoverflow.com/questions/68884939/dynamic-test-name-from-data-driven-excel,Dynamic test name from data driven excel,1629783584.0,,,,
2398,"['java', 'logging', 'sshj']","{'account_id': 15414186, 'reputation': 107, 'user_id': 11120152, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-O6QWTjdq3GE/AAAAAAAAAAI/AAAAAAAAAGs/5GXAozJLguo/photo.jpg?sz=256', 'display_name': 'vigneshwar reddy', 'link': 'https://stackoverflow.com/users/11120152/vigneshwar-reddy'}",True,152,1,0,1629783489,1629100635,68799249,CC BY-SA 4.0,https://stackoverflow.com/questions/68799249/how-to-avoid-or-disable-default-logging-of-sshj-library,how to avoid or disable default logging of sshj library,1629101182.0,,,68902258.0,
2399,"['java', 'inheritance', 'static-variables']","{'account_id': 2760339, 'reputation': 36, 'user_id': 2377368, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a0567430778640b400baaf2b26f78c1?s=256&d=identicon&r=PG', 'display_name': 'Leo', 'link': 'https://stackoverflow.com/users/2377368/leo'}",False,36,0,0,1629783227,1629782516,68902147,,https://stackoverflow.com/questions/68902147/static-variables-with-inheritance,Static variables with inheritance,1629783068.0,1629783024.0,Duplicate,,
2400,"['java', 'spring', 'spring-boot']","{'account_id': 15307669, 'reputation': 3, 'user_id': 15854163, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjUVxpBI8uRWP6Yvy84rP0ui-WsQL6ypPpIPUG4ug=k-s256', 'display_name': 'welcome_java', 'link': 'https://stackoverflow.com/users/15854163/welcome-java'}",True,273,1,0,1629782882,1629781806,68902050,CC BY-SA 4.0,https://stackoverflow.com/questions/68902050/remove-object-from-list-when-key-element-is-not-present-in-springboot,Remove Object from list when key element is not present in springboot?,1629782304.0,,,68902189.0,
2401,"['java', 'java-8']","{'account_id': 3758035, 'reputation': 783, 'user_id': 3123934, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://graph.facebook.com/100000911641607/picture?type=large', 'display_name': 'user3123934', 'link': 'https://stackoverflow.com/users/3123934/user3123934'}",False,70,2,1,1629782628,1629590352,68877560,,https://stackoverflow.com/questions/68877560/how-to-group-list-of-list-inside-value,How to group list of list inside value,1629782628.0,1629782633.0,Needs details or clarity,,
2402,"['java', 'mysql', 'spring', 'spring-boot', 'hibernate']","{'account_id': 22505199, 'reputation': 35, 'user_id': 16700912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34ead141cc59a4a26a7de1f1bf641fdc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ivana', 'link': 'https://stackoverflow.com/users/16700912/ivana'}",True,276,3,1,1629782490,1629727609,68894130,CC BY-SA 4.0,https://stackoverflow.com/questions/68894130/cant-connect-spring-boot-with-mysql,Can`t connect Spring Boot with MySQL,,,,68902145.0,
2403,"['java', 'xml-parsing', 'jaxb', 'unmarshalling']","{'account_id': 14638583, 'reputation': 352, 'user_id': 10571898, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2sqUZIG2VyE/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbCfI3K79jggGIUbxua7ECRZJbr0OQ/mo/photo.jpg?sz=256', 'display_name': 'Rakshan Premsagar Kapikad', 'link': 'https://stackoverflow.com/users/10571898/rakshan-premsagar-kapikad'}",False,1719,2,0,1629782308,1629449909,68859568,CC BY-SA 4.0,https://stackoverflow.com/questions/68859568/multiple-namespaces-with-jaxb,Multiple namespaces with JAXB,1629700112.0,,,,
2404,"['java', 'oracle', 'spring-boot', 'guid']","{'account_id': 21004999, 'reputation': 539, 'user_id': 15435022, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c940b2083160faa980e5aeebf564c3d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'mattsmith5', 'link': 'https://stackoverflow.com/users/15435022/mattsmith5'}",True,594,1,0,1629780478,1629686002,68886687,CC BY-SA 4.0,https://stackoverflow.com/questions/68886687/java-guid-convert-into-oracle-raw16-string,Java Guid Convert into Oracle Raw(16) String,1629755251.0,,,68901933.0,
2405,"['java', 'list', 'collections', 'iterator']","{'account_id': 17069312, 'reputation': 171, 'user_id': 12350533, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2435471356507211/picture?type=large', 'display_name': 'HY2000', 'link': 'https://stackoverflow.com/users/12350533/hy2000'}",True,182,1,0,1629780297,1629777801,68901631,CC BY-SA 4.0,https://stackoverflow.com/questions/68901631/reverse-a-list-using-listiterator-and-skip-certain-position-of-character-java,Reverse a list using ListIterator and skip certain position of character (Java),,,,68901853.0,
2406,"['java', 'try-catch']","{'account_id': 15718606, 'reputation': 413, 'user_id': 11342139, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26d31f39989799ab67ff80054ed880fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Angel Hadzhiev', 'link': 'https://stackoverflow.com/users/11342139/angel-hadzhiev'}",True,175,4,0,1629779760,1629753293,68899083,CC BY-SA 4.0,https://stackoverflow.com/questions/68899083/how-to-extract-try-catch-outside-method,How to extract try catch outside method?,1629779760.0,,,68899264.0,
2407,"['java', 'automated-tests', 'single-sign-on', 'rest-assured', 'rest']","{'account_id': 9014312, 'reputation': 137, 'user_id': 6717770, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://graph.facebook.com/679305172216940/picture?type=large', 'display_name': 'Bhuvaneshwari K', 'link': 'https://stackoverflow.com/users/6717770/bhuvaneshwari-k'}",False,596,0,0,1629779155,1629743515,68897435,CC BY-SA 4.0,https://stackoverflow.com/questions/68897435/gettng-access-token-for-a-sso-login-user,Gettng Access Token for a SSO login user,1629779155.0,,,,
2408,"['java', 'enums', 'hashmap', 'set']","{'account_id': 13798192, 'reputation': 1, 'user_id': 14268047, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-HZPyX0gQW98/AAAAAAAAAAI/AAAAAAAABmY/kzVJoMV5Uro/photo.jpg?sz=256', 'display_name': 'azagwen', 'link': 'https://stackoverflow.com/users/14268047/azagwen'}",False,71,0,0,1629778388,1629770144,68900894,CC BY-SA 4.0,https://stackoverflow.com/questions/68900894/create-a-map-from-a-number-of-sets-that-are-an-enum-parameter,Create a map from a number of Sets that are an Enum parameter,1629778388.0,,,,
