,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date
1694,"['java', 'android', 'gis', 'shapefile']","{'account_id': 10105515, 'reputation': 566, 'user_id': 7468217, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/H9UC9.jpg?s=256&g=1', 'display_name': 'BR75', 'link': 'https://stackoverflow.com/users/7468217/br75'}",True,153,1,0,1552084788,1551176479,,54883225,CC BY-SA 4.0,https://stackoverflow.com/questions/54883225/display-shapefiles-with-whirlyglobe,Display ShapeFiles with WhirlyGlobe,,,,,
1695,['java'],"{'account_id': 14613677, 'reputation': 23, 'user_id': 10554428, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2516748001676332/picture?type=large', 'display_name': 'Kevin Bebla', 'link': 'https://stackoverflow.com/users/10554428/kevin-bebla'}",True,300,2,0,1552082879,1549319663,1549321611.0,54525344,CC BY-SA 4.0,https://stackoverflow.com/questions/54525344/java-how-to-read-a-certain-number-and-display-it-as-a-figure,Java how to read a certain Number and display it as a figure,,54525545.0,,,
1696,"['java', 'date-range', 'scichart']","{'account_id': 8819821, 'reputation': 1543, 'user_id': 7492795, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/012Og.png?s=256&g=1', 'display_name': 'TheKingElessar', 'link': 'https://stackoverflow.com/users/7492795/thekingelessar'}",True,134,2,2,1552077737,1551050947,1551136023.0,54857600,CC BY-SA 4.0,https://stackoverflow.com/questions/54857600/scicharts-setvisiblerange-having-no-effect,Scichart&#39;s setVisibleRange() having no effect,,55070710.0,,,
1697,"['java', 'rest', 'maven', 'spring-boot', 'google-app-engine']","{'account_id': 11157791, 'reputation': 27, 'user_id': 8188962, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1363e719700ab209b588479cf47a5b5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ken', 'link': 'https://stackoverflow.com/users/8188962/ken'}",False,871,1,0,1552077716,1551353854,1552077716.0,54924837,CC BY-SA 4.0,https://stackoverflow.com/questions/54924837/google-app-engine-standard-with-java-sprint-boot-rest-not-working-in-gcloud-se,Google App Engine Standard with Java Sprint Boot REST - not working in GCLOUD server,,,,,
1698,"['java', 'android-room', 'android-databinding']","{'account_id': 6549877, 'reputation': 2325, 'user_id': 5064636, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/anIk2.jpg?s=256&g=1', 'display_name': 'Anand Jain', 'link': 'https://stackoverflow.com/users/5064636/anand-jain'}",False,177,0,1,1552061517,1551262245,,54902953,CC BY-SA 4.0,https://stackoverflow.com/questions/54902953/room-annotation-processor-with-data-binding-caused-cannot-find-symbol-class-br,Room annotation processor with Data binding ;Caused cannot find symbol class BR,,,,,
1699,"['java', 'javap']","{'account_id': 15162510, 'reputation': 61, 'user_id': 10941104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a266140458bf4785eec6adcdf909878b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sai Kiran', 'link': 'https://stackoverflow.com/users/10941104/sai-kiran'}",True,47,2,0,1552054343,1550417142,1550420870.0,54734699,CC BY-SA 4.0,https://stackoverflow.com/questions/54734699/angular-braces-notation-for-types-resulted-by-javap,Angular braces notation for types resulted by javap,,54735316.0,,,
1700,"['java', 'linux', 'bash', 'outlook', 'smtp']","{'account_id': 1698586, 'reputation': 880, 'user_id': 1559331, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/97994dab161acab4a4e4ada507013b65?s=256&d=identicon&r=PG', 'display_name': 'dileepVikram', 'link': 'https://stackoverflow.com/users/1559331/dileepvikram'}",False,150,0,0,1552043486,1549624634,1552043486.0,54591276,CC BY-SA 4.0,https://stackoverflow.com/questions/54591276/email-in-outlook-comes-in-different-order-when-sent-from-smtp-server-using-java,Email in outlook comes in different order when sent from SMTP server using Java mail API,,,,,
1701,"['java', 'solr', 'solrcloud']","{'account_id': 7074458, 'reputation': 2968, 'user_id': 5415018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5530345b3a7d1f213f7b50d1ab7aaf50?s=256&d=identicon&r=PG', 'display_name': 'Urosh T.', 'link': 'https://stackoverflow.com/users/5415018/urosh-t'}",True,324,2,1,1552031831,1550868372,1552031831.0,54834893,CC BY-SA 4.0,https://stackoverflow.com/questions/54834893/apache-solr-filtering-not-working-but-possible-to-retrieve-by-id,Apache Solr filtering not working but possible to retrieve by id,,55039368.0,,,
1702,"['java', 'geometry', 'awt', 'java-2d']","{'account_id': 128057, 'reputation': 300, 'user_id': 325634, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0b4ab71c8c2dbbde7bd86b15bce777f3?s=256&d=identicon&r=PG', 'display_name': '68060', 'link': 'https://stackoverflow.com/users/325634/68060'}",True,223,1,0,1552029925,1551363333,1551443101.0,54927710,CC BY-SA 4.0,https://stackoverflow.com/questions/54927710/how-do-draw-text-in-middle-of-arc-for-pie-chart,How do draw text in middle of arc? (for pie chart),,,,,
1703,"['java', 'android', 'google-maps', 'google-maps-api-3', 'google-places-api']","{'account_id': 15268783, 'reputation': 1, 'user_id': 11016564, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-TB606JP8vfg/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPMKL1k82Ccoqkybp8j-soPQvqfzw/mo/photo.jpg?sz=256', 'display_name': 'Akshay Rohilla', 'link': 'https://stackoverflow.com/users/11016564/akshay-rohilla'}",False,230,1,-1,1552022007,1551172296,,54881896,CC BY-SA 4.0,https://stackoverflow.com/questions/54881896/i-have-enabled-places-api-in-google-console-and-registered-my-app-with-sha-key-b,I have enabled PLACES API in google console and registered my App with SHA key but still I am getting error to enable Places Api,,,,,
1704,"['java', 'recursion', 'arraylist']","{'account_id': 15243042, 'reputation': 39, 'user_id': 10998683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5cbc539d9ed340113d44cb048c55949?s=256&d=identicon&r=PG&f=1', 'display_name': 'Apollo_18', 'link': 'https://stackoverflow.com/users/10998683/apollo-18'}",True,989,5,3,1552013650,1548983383,,54471548,CC BY-SA 4.0,https://stackoverflow.com/questions/54471548/return-a-min-max-value-and-their-positions-within-an-arraylist-using-recursion,Return a min &amp; max value and their positions within an arraylist using recursion,,,,,
1705,"['java', 'annotations', 'code-generation', 'avro']","{'account_id': 332652, 'reputation': 998, 'user_id': 658077, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/28e24dc7b4f5f1afef51ae67908e78a7?s=256&d=identicon&r=PG', 'display_name': 'Ryan Stull', 'link': 'https://stackoverflow.com/users/658077/ryan-stull'}",True,1178,1,1,1552012503,1550077494,1550097080.0,54675764,CC BY-SA 4.0,https://stackoverflow.com/questions/54675764/how-to-supply-argument-to-a-javaannotation-on-an-avro-idl-file,How to supply argument to a @javaAnnotation on an avro idl file?,,55055918.0,,,
1706,"['java', 'arrays', 'loops', 'multidimensional-array', 'iteration']","{'account_id': 10801012, 'reputation': 1802, 'user_id': 7944978, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7VLMC.jpg?s=256&g=1', 'display_name': 'LuminousNutria', 'link': 'https://stackoverflow.com/users/7944978/luminousnutria'}",False,208,1,0,1552006942,1550192958,1550194865.0,54701378,CC BY-SA 4.0,https://stackoverflow.com/questions/54701378/how-to-iterate-through-a-rectangular-2d-array-and-create-char-arrays-with-back,How to iterate through a rectangular 2D array and create char[] arrays with backwards (left-leaning) diagonal sections?,,,,,
1707,"['java', 'sql', 'oracle', 'oracle12c']","{'account_id': 103637, 'reputation': 9900, 'user_id': 277480, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/JMaKB.jpg?s=256&g=1', 'display_name': 'StealthRT', 'link': 'https://stackoverflow.com/users/277480/stealthrt'}",False,97,1,0,1552005390,1549898743,1549899080.0,54633817,CC BY-SA 4.0,https://stackoverflow.com/questions/54633817/find-out-when-alldata-table-columns-was-updated-the-last-time,Find out when AllData table column&#39;s was updated the last time,,,,,
1708,"['java', 'maven', 'intellij-idea', 'executable', 'jfoenix']","{'account_id': 14933828, 'reputation': 13, 'user_id': 10782478, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2073761166049117/picture?type=large', 'display_name': 'Samy T. Bencharef', 'link': 'https://stackoverflow.com/users/10782478/samy-t-bencharef'}",True,436,3,1,1552000471,1550231981,1550272763.0,54708902,CC BY-SA 4.0,https://stackoverflow.com/questions/54708902/how-to-create-an-executable-jar-which-is-executable-maven-jfoenix-hibernate-int,How to create an executable jar which is executable (Maven-Jfoenix-Hibernate-IntelliJ) __ Can someone makes the subject resolve/close please,,54710842.0,,,
1709,"['java', 'lambda', 'collections', 'java-8', 'java-stream']","{'account_id': 362555, 'reputation': 1, 'user_id': 3219730, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca58266909e4b4a22f9a741f3da666fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kuinji43', 'link': 'https://stackoverflow.com/users/3219730/kuinji43'}",True,71,1,-2,1551988147,1551257872,1551988147.0,54901511,CC BY-SA 4.0,https://stackoverflow.com/questions/54901511/find-n-first-elements-which-pass-given-condition-sums-up-to-given-number,Find N first elements which pass given condition: sums up to given number,,,,,
1710,"['java', 'eclipse', 'build', 'war', 'ecj']","{'account_id': 15374554, 'reputation': 21, 'user_id': 11091681, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5H0YGg61VDo/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQO1NfFTKRQp1_yedGS6-2bpuFgexw/mo/photo.jpg?sz=256', 'display_name': 'shelby', 'link': 'https://stackoverflow.com/users/11091681/shelby'}",False,509,0,2,1551979916,1550698153,1551979916.0,54795521,CC BY-SA 4.0,https://stackoverflow.com/questions/54795521/how-does-eclipse-generate-class-files-with-compilation-errors,How does eclipse generate .class files with compilation errors?,,,,,
1711,"['java', 'java-8', 'java-stream', 'collectors', 'ecj']","{'account_id': 262192, 'reputation': 4938, 'user_id': 546888, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/b6d51470ef2e3315623abd1090c75caa?s=256&d=identicon&r=PG', 'display_name': 'Gunjan Shah', 'link': 'https://stackoverflow.com/users/546888/gunjan-shah'}",True,344,3,4,1551977001,1550735301,1550864502.0,54801795,CC BY-SA 4.0,https://stackoverflow.com/questions/54801795/ambiguity-error-while-trying-to-print-result-of-java8-collector,Ambiguity error while trying to print result of JAVA8 Collector,,54804345.0,,,
1712,"['java', 'azure', 'azure-active-directory']","{'account_id': 15423587, 'reputation': 13, 'user_id': 11126967, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c4393ebee07f38f7dc2100b5a36c807?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andy G', 'link': 'https://stackoverflow.com/users/11126967/andy-g'}",True,1219,1,1,1551975832,1551294213,1551975832.0,54912731,CC BY-SA 4.0,https://stackoverflow.com/questions/54912731/integrating-azure-ad-into-a-java-web-application-how-to-break-azure-ad,Integrating Azure AD into a Java web application. How to break Azure AD,,54921162.0,,,
1713,"['java', 'android', 'android-recyclerview']","{'account_id': 11829480, 'reputation': 1084, 'user_id': 8656602, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/v5huU.jpg?s=256&g=1', 'display_name': 'sudayn', 'link': 'https://stackoverflow.com/users/8656602/sudayn'}",True,45,1,0,1551974820,1549440010,1551974820.0,54548951,CC BY-SA 4.0,https://stackoverflow.com/questions/54548951/problems-in-highlighting-rows-in-recyclerview,Problems in highlighting rows in recyclerview,,54548974.0,,,
1714,"['java', 'spring', 'jpa', 'concurrency']","{'account_id': 3823175, 'reputation': 511, 'user_id': 3170736, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/5373932137a9dd788ec6e39079b11444?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3170736', 'link': 'https://stackoverflow.com/users/3170736/user3170736'}",True,2408,3,11,1551969730,1551134775,1551201731.0,54875853,CC BY-SA 4.0,https://stackoverflow.com/questions/54875853/java-distributed-jpa-lock-for-reservation,Java - Distributed JPA Lock For Reservation,,,,,
1715,"['java', 'android', 'gradle', 'noclassdeffounderror', 'lint']","{'account_id': 15419446, 'reputation': 141, 'user_id': 11123867, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e925f6c173951cb4cddcd1ae1241f75a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Calvin', 'link': 'https://stackoverflow.com/users/11123867/calvin'}",True,12405,1,6,1551967153,1551257211,,54901339,CC BY-SA 4.0,https://stackoverflow.com/questions/54901339/android-build-returns-java-lang-noclassdeffounderror-com-android-tools-lint-li,Android build returns &quot;java.lang.NoClassDefFoundError: com/android/tools/lint/LintCliClient&quot;,,55045550.0,,,
1716,"['java', 'java-8', 'hashmap']","{'account_id': 3370948, 'reputation': 4203, 'user_id': 2830167, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/E9eEy.jpg?s=256&g=1', 'display_name': 'ZhaoGang', 'link': 'https://stackoverflow.com/users/2830167/zhaogang'}",True,716,3,2,1551966458,1550757137,1550769748.0,54808671,CC BY-SA 4.0,https://stackoverflow.com/questions/54808671/is-there-anything-like-getordefault-when-putting-a-value-into-the-java8-map,Is there anything like getOrDefault when putting a value into the java8 map?,,54812808.0,,,
1717,"['java', 'single-sign-on', 'cas']","{'account_id': 8673368, 'reputation': 388, 'user_id': 6491515, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/84ee4513d239f290b0c1290bf9756b03?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leon', 'link': 'https://stackoverflow.com/users/6491515/leon'}",True,438,1,0,1551961721,1550240311,,54711249,CC BY-SA 4.0,https://stackoverflow.com/questions/54711249/cas-redirect-to-url-on-succesfull-login,CAS redirect to URL on succesfull login,,55043826.0,,,
1718,"['java', 'unit-testing', 'testing', 'mockito']","{'account_id': 7172872, 'reputation': 64, 'user_id': 5479823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1135aaaca0067da5a94235544c53bb7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Igor Golovin', 'link': 'https://stackoverflow.com/users/5479823/igor-golovin'}",True,297,1,0,1551958073,1550758465,1550759002.0,54809101,CC BY-SA 4.0,https://stackoverflow.com/questions/54809101/can-a-mockito-spy-return-stub-value,Can a mockito spy return stub value?,,54809295.0,,,
1719,"['java', 'reactive-programming', 'rx-java2']","{'account_id': 29802, 'reputation': 10870, 'user_id': 80779, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3882a7ea6f8a2ad86ed290427fa1f015?s=256&d=identicon&r=PG', 'display_name': 'LordOfThePigs', 'link': 'https://stackoverflow.com/users/80779/lordofthepigs'}",False,345,1,0,1551957137,1550833612,1550844138.0,54825744,CC BY-SA 4.0,https://stackoverflow.com/questions/54825744/how-to-create-a-flowable-that-completes-as-soon-as-its-last-subscriber-cancels-i,How to create a Flowable that completes as soon as its last subscriber cancels its subscription,,,,,
1720,"['java', 'udp', 'webrtc', 'audio-streaming']","{'account_id': 1073699, 'reputation': 93, 'user_id': 1073665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81df45f4e650c04ebde9ddc89780ab58?s=256&d=identicon&r=PG&f=1', 'display_name': 'bilgin', 'link': 'https://stackoverflow.com/users/1073665/bilgin'}",False,185,1,0,1551954561,1551266615,,54904354,CC BY-SA 4.0,https://stackoverflow.com/questions/54904354/the-fastest-way-to-stream-audio-with-java-server,The fastest way to stream audio with java server,,,,,
1721,"['java', 'java-stream', 'stateless', 'side-effects', 'stateful']","{'account_id': 9067087, 'reputation': 516, 'user_id': 6751542, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/71984d47e126c3053fec6539c2fdb8d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/6751542/sam'}",True,1394,1,5,1551953778,1550852350,1551953778.0,54831164,CC BY-SA 4.0,https://stackoverflow.com/questions/54831164/stateful-and-stateless-methods-of-stream,stateful and stateless methods of stream,,,,,
1722,"['java', 'android', 'augmented-reality', 'arcore', 'particle-system']","{'account_id': 4434888, 'reputation': 47, 'user_id': 3610997, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1125485511/picture?type=large', 'display_name': 'user3610997', 'link': 'https://stackoverflow.com/users/3610997/user3610997'}",True,782,2,2,1551950538,1551112302,1551950538.0,54870725,CC BY-SA 4.0,https://stackoverflow.com/questions/54870725/particle-system-in-arcore,Particle system in ARCore,,,,,
1723,"['java', 'maven', 'intellij-idea', 'dependency-management', 'uberjar']","{'account_id': 452166, 'reputation': 4206, 'user_id': 848454, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/b564e9bdd9aa21de5a99be29a6f506e1?s=256&d=identicon&r=PG', 'display_name': 'Hashken', 'link': 'https://stackoverflow.com/users/848454/hashken'}",False,227,1,0,1551942232,1551198318,,54889983,CC BY-SA 4.0,https://stackoverflow.com/questions/54889983/make-intellij-use-dependencies-of-uber-jar,Make Intellij use dependencies of Uber Jar,,,,,
1724,"['java', 'android', 'google-play-games']","{'account_id': 9593749, 'reputation': 2283, 'user_id': 7123641, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/84473ea60a5b62a5e04f2b4b98e3f380?s=256&d=identicon&r=PG&f=1', 'display_name': 'under', 'link': 'https://stackoverflow.com/users/7123641/under'}",False,726,0,1,1551939292,1551151459,1551166820.0,54877990,CC BY-SA 4.0,https://stackoverflow.com/questions/54877990/how-to-sign-in-to-google-play-games-from-android-app-error-8,How to sign in to Google Play Games from Android app (error 8),,,,,
1725,"['java', 'android', 'android-lifecycle', 'android-library', 'application-lifecycle']","{'account_id': 15337901, 'reputation': 31, 'user_id': 11065693, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-tMpyYkfJ8o8/AAAAAAAAAAI/AAAAAAAANUs/bmYbwCyXTI8/photo.jpg?sz=256', 'display_name': 'Vraj Parikh', 'link': 'https://stackoverflow.com/users/11065693/vraj-parikh'}",False,598,1,1,1551917327,1550212123,1550212848.0,54703742,CC BY-SA 4.0,https://stackoverflow.com/questions/54703742/getting-java-lang-nosuchfieldexception-on-start-for-android-arch-lifecycle,Getting java.lang.NoSuchFieldException: ON_START for Android Arch Lifecycle,,,,,
1726,"['java', 'date', 'derby']","{'account_id': 15271764, 'reputation': 51, 'user_id': 11018763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/259f565915accee8499bc91a9712791c?s=256&d=identicon&r=PG&f=1', 'display_name': 'UnknownStackOverFlow', 'link': 'https://stackoverflow.com/users/11018763/unknownstackoverflow'}",True,367,2,-2,1551917157,1549384691,1551917157.0,54539081,CC BY-SA 4.0,https://stackoverflow.com/questions/54539081/select-records-expiring-within-the-next-30-days-sql-statement,select records expiring within the next 30 days - sql statement,,54541892.0,,,
1727,"['java', 'android', 'firebase-realtime-database', 'android-recyclerview']","{'account_id': 13929801, 'reputation': 965, 'user_id': 10058239, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10211263298849115/picture?type=large', 'display_name': 'Peter Ruppert', 'link': 'https://stackoverflow.com/users/10058239/peter-ruppert'}",True,32,1,0,1551908993,1550930687,1550935003.0,54842425,CC BY-SA 4.0,https://stackoverflow.com/questions/54842425/how-to-filter-firebase-class-before-putting-it-into-recyclerview,How to filter Firebase class before putting it into recyclerView,,54843136.0,,,
1728,"['java', 'sorting', 'textarea']","{'account_id': 9931876, 'reputation': 85, 'user_id': 7351526, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14573ac19a3df9e2e5422616b035792f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fxguy1', 'link': 'https://stackoverflow.com/users/7351526/fxguy1'}",True,147,2,-3,1551895750,1551120267,1551895750.0,54872784,CC BY-SA 4.0,https://stackoverflow.com/questions/54872784/textarea-control-what-data-structure-to-use-and-how-to-get-line-by-line,TextArea control - what data structure to use and how to get line by line,,54873199.0,,,
1729,"['java', 'maven', 'pom.xml', 'maven-plugin', 'maven-invoker-plugin']","{'account_id': 7696925, 'reputation': 384, 'user_id': 5831073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/902b193a60a1424750c7200057d58713?s=256&d=identicon&r=PG&f=1', 'display_name': 'spinyBabbler', 'link': 'https://stackoverflow.com/users/5831073/spinybabbler'}",True,213,1,0,1551888250,1551123255,,54873445,CC BY-SA 4.0,https://stackoverflow.com/questions/54873445/how-to-set-artifact-id-and-other-info-programmatically-using-maven-invoker,How to set artifact id and other info programmatically using maven invoker,,55027394.0,,,
1730,['java'],"{'user_type': 'does_not_exist', 'display_name': 'user11127314'}",True,149,4,-1,1551887584,1551299465,1551299697.0,54913999,CC BY-SA 4.0,https://stackoverflow.com/questions/54913999/trying-to-print-out-100-odd-numbers,Trying to print out 100 odd numbers,,,,,
1731,"['java', 'kotlin', 'retrofit2']","{'account_id': 3013537, 'reputation': 7220, 'user_id': 3322533, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/cbbd1b40887d19bc0c8fdd5ef42a05ed?s=256&d=identicon&r=PG', 'display_name': 'User1291', 'link': 'https://stackoverflow.com/users/3322533/user1291'}",False,269,1,0,1551881340,1551295190,,54912963,CC BY-SA 4.0,https://stackoverflow.com/questions/54912963/retrofit-is-there-an-path-equivalent-for-headers,Retrofit - is there an `@Path` equivalent for headers?,,,,,
1732,"['java', 'jpa', 'criteria', 'criteria-api']","{'account_id': 15423868, 'reputation': 23, 'user_id': 11127173, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2095919633822097/picture?type=large', 'display_name': 'Lucas Terra', 'link': 'https://stackoverflow.com/users/11127173/lucas-terra'}",True,59,1,1,1551875615,1551299418,,54913986,CC BY-SA 4.0,https://stackoverflow.com/questions/54913986/hot-to-add-a-list-of-parameters-of-another-object-in-jpa-criteria,Hot to add a list of parameters of another object in jpa Criteria,,55023218.0,,,
1733,"['java', 'selenium', 'date', 'automation', 'webdriver']","{'account_id': 8324072, 'reputation': 47, 'user_id': 10758558, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34c9c4274c834c1a2436764ceb3ce9b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'pinki talukdar', 'link': 'https://stackoverflow.com/users/10758558/pinki-talukdar'}",True,172,2,-1,1551874268,1550228200,1550260037.0,54707820,,https://stackoverflow.com/questions/54707820/how-to-find-current-date-and-move-to-next-date,How to find current date and move to next date?,,,1551890535.0,Duplicate,
1734,"['java', 'rx-java', 'couchbase', 'subdocument', 'couchbase-java-api']","{'account_id': 3361142, 'reputation': 973, 'user_id': 2822921, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/a240cddfed87fa7da86cb9e4b1d6ef05?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ashwin', 'link': 'https://stackoverflow.com/users/2822921/ashwin'}",True,247,1,3,1551859785,1550941907,1551118888.0,54844006,CC BY-SA 4.0,https://stackoverflow.com/questions/54844006/couchbase-bulk-subdocument-operation,Couchbase bulk subdocument operation,,,,,
1735,"['java', 'selenium-webdriver']","{'account_id': 13491906, 'reputation': 1, 'user_id': 10217442, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-QmdrjWiPS2U/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rtInT0yOixMMuLELiAP_H_s8sArA/mo/photo.jpg?sz=256', 'display_name': 'Nikhil Naphade', 'link': 'https://stackoverflow.com/users/10217442/nikhil-naphade'}",False,39,2,0,1551856801,1549882393,1549895342.0,54628918,CC BY-SA 4.0,https://stackoverflow.com/questions/54628918/unable-to-proceed-to-next-button-when-i-have-15-button-on-same-page-having-diff,Unable to proceed to next button when I have 15+ button on same page having different xpath,,,,,
1736,"['java', 'hibernate', 'spring-boot', 'jpa', 'jakarta-ee']","{'account_id': 5966872, 'reputation': 163, 'user_id': 4690436, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/UosqQ.jpg?s=256&g=1', 'display_name': 'Ragnar Lodbrok', 'link': 'https://stackoverflow.com/users/4690436/ragnar-lodbrok'}",False,413,1,0,1551852975,1551119588,,54872616,CC BY-SA 4.0,https://stackoverflow.com/questions/54872616/jpa-cascadetype-all-not-deleting-child,JPA CascadeType.ALL not deleting child,,,,,
1737,"['java', 'sql', 'hibernate', 'jpa', 'persistence']","{'account_id': 9510366, 'reputation': 53, 'user_id': 7068494, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/1162331647167224/picture?type=large', 'display_name': 'Subhashc', 'link': 'https://stackoverflow.com/users/7068494/subhashc'}",False,644,1,-1,1551837789,1551335339,1551339807.0,54919669,CC BY-SA 4.0,https://stackoverflow.com/questions/54919669/entitynotfoundexception-for-a-newly-associated-entity,EntityNotFoundException for a newly associated entity,,,,,
1738,"['java', 'arrays', 'reference']","{'account_id': 15425800, 'reputation': 174, 'user_id': 11128514, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2277472892510280/picture?type=large', 'display_name': 'Prateek Sharma', 'link': 'https://stackoverflow.com/users/11128514/prateek-sharma'}",False,52,1,-1,1551835016,1551325814,,54918108,CC BY-SA 4.0,https://stackoverflow.com/questions/54918108/facing-error-while-creating-an-array-of-object-referances-in-java,Facing error while creating an array of object referances in java,,,,,
1739,"['java', 'soap', 'digital-signature', 'ws-security', 'encryption-symmetric']","{'account_id': 2483452, 'reputation': 11, 'user_id': 2162417, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e32fbd69c69abd7e3edac171fd8cee52?s=256&d=identicon&r=PG', 'display_name': 'user2162417', 'link': 'https://stackoverflow.com/users/2162417/user2162417'}",True,2945,2,1,1551830509,1550075443,1550085270.0,54675087,CC BY-SA 4.0,https://stackoverflow.com/questions/54675087/generate-web-service-client-secure-policy-from-wsdl-for-java,Generate web service client secure policy from .wsdl for java,,54979836.0,,,
1740,"['java', 'eclipse']","{'account_id': 4812852, 'reputation': 279, 'user_id': 3885819, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZJAba.png?s=256&g=1', 'display_name': 'Smalltalkguy', 'link': 'https://stackoverflow.com/users/3885819/smalltalkguy'}",False,680,1,3,1551829623,1551119607,,54872624,CC BY-SA 4.0,https://stackoverflow.com/questions/54872624/disable-full-thread-dump-automatically,Disable full thread dump automatically,,,,,
1741,"['java', 'streaming', 'webrtc', 'rtsp', 'kurento']","{'account_id': 14523154, 'reputation': 11, 'user_id': 10490279, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-cQA6TOEuRPk/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DWXF-9iCampPA7hS6E_SbRj_aP6tQ/mo/photo.jpg?sz=256', 'display_name': 'lukas121213', 'link': 'https://stackoverflow.com/users/10490279/lukas121213'}",False,300,1,0,1551829033,1550069040,,54672865,CC BY-SA 4.0,https://stackoverflow.com/questions/54672865/kurento-invalid-url-while-connecting-with-remote-camera,"Kurento, invalid url while connecting with remote camera",,,,,
