,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1661,"['java', 'c++', 'iphone']","{'account_id': 53589, 'reputation': 203, 'user_id': 160244, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/3afca5775c4405f2d2b7cadffc7cf2d6?s=256&d=identicon&r=PG', 'display_name': 'Satish', 'link': 'https://stackoverflow.com/users/160244/satish'}",True,2556,,4,1,1250807641,1250793102,1250807402.0,1308013,CC BY-SA 2.5,https://stackoverflow.com/questions/1308013/audio-analyzer-for-finding-songs-pitch,Audio analyzer for finding songs pitch,1308062.0,,,,,
1662,"['java', 'process']","{'account_id': 41283, 'reputation': 3743, 'user_id': 119919, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/19974801ba8505cf69a6fdab281251aa?s=256&d=identicon&r=PG', 'display_name': 'Kryten', 'link': 'https://stackoverflow.com/users/119919/kryten'}",True,487,,6,1,1250804630,1250785361,,1307331,CC BY-SA 2.5,https://stackoverflow.com/questions/1307331/access-other-java-processes,Access Other Java Processes,1307352.0,,,,,
1663,"['cloud', 'simulation', 'java']","{'account_id': 53627, 'reputation': 4622, 'user_id': 160356, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d676b0bf22ce8a15a374e2e99c0ffa33?s=256&d=identicon&r=PG', 'display_name': 'Pengin', 'link': 'https://stackoverflow.com/users/160356/pengin'}",True,171,,1,2,1250803622,1250802163,,1308792,CC BY-SA 2.5,https://stackoverflow.com/questions/1308792/running-a-javase-number-cruncher-in-a-cloud,Running a JavaSE number cruncher in a cloud,1308944.0,,,,,
1664,"['java', 'file', 'filesystems']","{'account_id': 29816, 'reputation': 5277, 'user_id': 80836, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/4fae7c8b0232be068cb11cfe13f79f5f?s=256&d=identicon&r=PG', 'display_name': 'Andreas', 'link': 'https://stackoverflow.com/users/80836/andreas'}",True,1318,,3,0,1250793659,1250793074,,1308010,CC BY-SA 2.5,https://stackoverflow.com/questions/1308010/java-problem-with-greek-file-names-non-latin-file-names,Java: Problem With Greek File Names (non-latin file names),1308031.0,,,,,
1665,"['java', 'file', 'io']","{'account_id': 9178, 'reputation': 132397, 'user_id': 16853, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/lUxU7.jpg?s=256&g=1', 'display_name': 'oxbow_lakes', 'link': 'https://stackoverflow.com/users/16853/oxbow-lakes'}",True,457,,2,2,1250788760,1250619411,1495540921.0,1295616,CC BY-SA 3.0,https://stackoverflow.com/questions/1295616/why-are-there-no-simple-io-utils-in-the-jdk-for-reading-an-entire-file-into-a-st,Why are there no simple IO utils in the JDK for reading an entire file into a String?,1295667.0,,,,,
1666,"['java', 'graphics', 'java-me', 'vector-graphics', 'pixel-fonts']","{'account_id': 18060, 'reputation': 107489, 'user_id': 41021, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/1b91ea7970ba26630adec64ef683c474?s=256&d=identicon&r=PG', 'display_name': 'Robin Rodricks', 'link': 'https://stackoverflow.com/users/41021/robin-rodricks'}",True,2079,,3,4,1250788238,1250422153,1486563265.0,1284093,CC BY-SA 3.0,https://stackoverflow.com/questions/1284093/what-libraries-are-available-to-help-create-2d-java-games-for-phones,What libraries are available to help create 2D Java games for phones?,1284139.0,,,,,
1667,"['java', 'reflection', 'mocking']","{'account_id': 1552, 'reputation': 30209, 'user_id': 2077, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/565798f3420b2682c103a5e2c48f03f8?s=256&d=identicon&r=PG', 'display_name': 'Hanno Fietz', 'link': 'https://stackoverflow.com/users/2077/hanno-fietz'}",True,941,,2,2,1250782599,1250777533,,1306474,CC BY-SA 2.5,https://stackoverflow.com/questions/1306474/in-java-can-i-create-an-instance-of-an-anonymous-subclass-from-a-class-object,"In Java, can I create an instance of an anonymous subclass from a Class object?",1306553.0,,,,,
1668,"['java', 'dynamic', 'jakarta-ee', 'jboss']","{'account_id': 880363, 'reputation': 49, 'user_id': 160130, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/552fc76731519bb2313ddaa603670799?s=256&d=identicon&r=PG', 'display_name': 'javadeveloper', 'link': 'https://stackoverflow.com/users/160130/javadeveloper'}",True,165,,2,1,1250782209,1250780931,,1306835,CC BY-SA 2.5,https://stackoverflow.com/questions/1306835/create-navigation-menu-dynamicly-based-on-deployed-jars,Create navigation menu dynamicly based on deployed jars,1306980.0,,,,,
1669,"['java', 'url', 'uri']","{'account_id': 2961, 'reputation': 68889, 'user_id': 4203, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/646c35309b1b074fba9cf2e6a482ac3b?s=256&d=identicon&r=PG', 'display_name': 'Hank Gay', 'link': 'https://stackoverflow.com/users/4203/hank-gay'}",True,1897,,4,4,1250780801,1250775755,,1306290,CC BY-SA 2.5,https://stackoverflow.com/questions/1306290/i-know-that-java-net-url-tries-to-resolve-the-url-does-java-net-uri-do-the-same,I know that java.net.URL tries to resolve the URL; does java.net.URI do the same?,1306821.0,,,,,
1670,"['java', 'connection', 'websphere', 'rmi', 'rmiregistry']","{'account_id': 15164, 'reputation': 23201, 'user_id': 31751, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/b8410b0347812b3196c260a3dd16dd53?s=256&d=identicon&r=PG', 'display_name': 'scottyab', 'link': 'https://stackoverflow.com/users/31751/scottyab'}",True,3484,,2,3,1250780120,1250772378,,1305963,CC BY-SA 2.5,https://stackoverflow.com/questions/1305963/connecting-to-websphere-rmi-server,Connecting to Websphere rmi server,1306053.0,,,,,
1671,"['java', 'servlets', 'rsa']","{'account_id': 49386, 'reputation': 5586, 'user_id': 147025, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/1b1c13d33b2711e9cf4e1a4ee33c6ed0?s=256&d=identicon&r=PG', 'display_name': 'Madhu', 'link': 'https://stackoverflow.com/users/147025/madhu'}",True,706,,2,0,1250780044,1250764173,1250766863.0,1305243,CC BY-SA 2.5,https://stackoverflow.com/questions/1305243/alternate-solution-for-rsa-security-id,Alternate solution for RSA security ID,1306701.0,,,,,
1672,"['java', 'regex', 'string', 'replace', 'markup']","{'account_id': 53511, 'reputation': 8723, 'user_id': 159991, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/iXOgA.png?s=256&g=1', 'display_name': 'thomax', 'link': 'https://stackoverflow.com/users/159991/thomax'}",True,2254,,3,2,1250779738,1250771460,,1305864,CC BY-SA 2.5,https://stackoverflow.com/questions/1305864/java-regex-to-match-all-html-elements-except-one-special-case,Java regex to match all html elements except one special case,1306253.0,,,,,
1673,"['java', 'eclipse-plugin']","{'account_id': 15708, 'reputation': 2331, 'user_id': 33436, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/bc718a944ed5d77e5cc3364e58e73df1?s=256&d=identicon&r=PG', 'display_name': 'Sathya', 'link': 'https://stackoverflow.com/users/33436/sathya'}",True,1335,,2,2,1250769743,1250768056,,1305558,CC BY-SA 2.5,https://stackoverflow.com/questions/1305558/eclipse-plugin-treat-non-java-extension-file-like-a-java-file,eclipse plugin - treat non java extension file like a java file,1305699.0,,,,,
1674,['java'],"{'user_type': 'does_not_exist', 'display_name': 'javaguy'}",True,2288,,2,1,1250765111,1250764412,,1305262,CC BY-SA 2.5,https://stackoverflow.com/questions/1305262/how-to-download-web-page-using-java-as-well-preserve-image-files,How To download web page using java as well preserve image files,,,,,,
1675,"['java', 'eclipse', 'generics', 'inner-classes']","{'account_id': 46376, 'reputation': 4103, 'user_id': 136954, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/07df4dbc543c589d42aae51ab89b6ca7?s=256&d=identicon&r=PG', 'display_name': 'janko', 'link': 'https://stackoverflow.com/users/136954/janko'}",True,176,,1,2,1250763010,1250759358,,1304945,CC BY-SA 2.5,https://stackoverflow.com/questions/1304945/how-to-use-the-type-parameter-of-a-generic-parent-inside-of-local-classes,How to use the type parameter of a generic parent inside of local classes?,1305093.0,,,,,
1676,"['java', 'web-applications', 'integration-testing', 'spring']","{'account_id': 49365, 'reputation': 151, 'user_id': 146949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be191637b6cc5aef1711e1e52280df43?s=256&d=identicon&r=PG', 'display_name': 'LeChat', 'link': 'https://stackoverflow.com/users/146949/lechat'}",True,1917,,1,3,1250760885,1250759652,,1304961,CC BY-SA 2.5,https://stackoverflow.com/questions/1304961/integration-testing-spring-web-app,Integration testing Spring web app,,,,,,
1677,"['java', '.net', 'applet']","{'account_id': 16950, 'reputation': 2559, 'user_id': 37450, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3f6b2fe556b63bcb36d48ee05cb02609?s=256&d=identicon&r=PG', 'display_name': 'msvcyc', 'link': 'https://stackoverflow.com/users/37450/msvcyc'}",True,6739,,7,5,1250760481,1250699709,,1301129,CC BY-SA 2.5,https://stackoverflow.com/questions/1301129/what-is-the-equivalent-of-a-java-applet-in-net,What is the equivalent of a Java applet in .NET?,1305010.0,,,,,
1678,"['java', 'php', 'xml-rpc']","{'account_id': 53472, 'reputation': 235, 'user_id': 159843, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/58d2a7f0c5232f0d74182e2a4a018c78?s=256&d=identicon&r=PG', 'display_name': 'Paul Hanssen', 'link': 'https://stackoverflow.com/users/159843/paul-hanssen'}",True,688,,2,1,1250758424,1250756679,,1304748,CC BY-SA 2.5,https://stackoverflow.com/questions/1304748/php-communicating-with-java-server,PHP communicating with Java Server,,,,,,
1679,"['java', 'xml', 'xslt', 'xpath']","{'account_id': 11959, 'reputation': 17199, 'user_id': 23309, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/8cf13bc42e1a9062a0a5d11218a25934?s=256&d=identicon&r=PG', 'display_name': 'Chris R', 'link': 'https://stackoverflow.com/users/23309/chris-r'}",True,1248,,2,3,1250757383,1250433756,,1284449,CC BY-SA 2.5,https://stackoverflow.com/questions/1284449/how-can-i-force-an-xslt-result-tree-to-serialize-with-a-particular-default-names,How can I force an XSLT result tree to serialize with a particular default namespace?,1285644.0,,,,,
1680,"['java', '.net', 'winforms']","{'account_id': 43379, 'reputation': 1426, 'user_id': 126785, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/G6Hmj.png?s=256&g=1', 'display_name': 'Septih', 'link': 'https://stackoverflow.com/users/126785/septih'}",True,2930,,6,3,1250754272,1250689373,,1300021,CC BY-SA 2.5,https://stackoverflow.com/questions/1300021/best-way-to-create-a-standalone-program-for-windows-without-having-to-install-pr,Best way to create a standalone program for windows without having to install pre-requisites?,1304589.0,,,,,
1681,"['java', 'gwt', 'ant', 'ubuntu']","{'account_id': 879713, 'reputation': 36, 'user_id': 159791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bb5d245fc82060647c7c9d18da5372f?s=256&d=identicon&r=PG', 'display_name': 'Prathamesh', 'link': 'https://stackoverflow.com/users/159791/prathamesh'}",True,1542,,2,2,1250754257,1250749163,1250754257.0,1304270,CC BY-SA 2.5,https://stackoverflow.com/questions/1304270/how-to-debug-error-while-compiling-gwt-source-an-unexpected-error-has-been-det,How to debug error while compiling gwt source: &quot;An unexpected error has been detected by Java Runtime Environment&quot;?,,,,,,
1682,"['java', 'jsp']","{'account_id': 51821, 'reputation': 173, 'user_id': 154850, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/b3585cda94caf782e749152a3fe5390b?s=256&d=identicon&r=PG', 'display_name': 'krishnakumar', 'link': 'https://stackoverflow.com/users/154850/krishnakumar'}",True,1395,,1,0,1250753022,1250751374,1250753022.0,1304402,CC BY-SA 2.5,https://stackoverflow.com/questions/1304402/unable-to-compile-class-for-jsp-error,Unable to compile class for JSP error?,1304491.0,,,,,
1683,"['java', 'xml', 'parsing', 'split']","{'account_id': 52759, 'reputation': 20999, 'user_id': 157705, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/72d4492ee192ad44198fdbb08d87e4e1?s=256&d=identicon&r=PG', 'display_name': 'jai', 'link': 'https://stackoverflow.com/users/157705/jai'}",True,611,,1,1,1250749909,1250749114,,1304266,CC BY-SA 2.5,https://stackoverflow.com/questions/1304266/split-a-huge-xml-interms-of-gbs-retaining-header-and-footer-the-same-structu,"split a huge XML interms of GB&#39;s, retaining header and footer - the same structure",1304309.0,,,,,
1684,"['java', 'collections', 'random', 'statistics', 'iterator']","{'account_id': 878047, 'reputation': 165, 'user_id': 106680, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/cdb5475b79eb154d2506e24ba7b0448d?s=256&d=identicon&r=PG', 'display_name': 'Michael Locher', 'link': 'https://stackoverflow.com/users/106680/michael-locher'}",True,436,,2,2,1250748671,1250689692,1250691983.0,1300062,CC BY-SA 2.5,https://stackoverflow.com/questions/1300062/creating-an-endless-iterator-with-a-given-distribution,Creating an endless Iterator with a given distribution,,,,,,
1685,"['java', 'netbeans', 'java-me', 'ioexception', 'recordstore']","{'account_id': 22779, 'reputation': 124848, 'user_id': 56541, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/Wm7Xg.png?s=256&g=1', 'display_name': 'David Z', 'link': 'https://stackoverflow.com/users/56541/david-z'}",True,1913,,1,2,1250739435,1250661695,1250699330.0,1298018,CC BY-SA 2.5,https://stackoverflow.com/questions/1298018/error-creating-javax-microedition-rms-recordstore-in-netbeans-6-0,Error creating javax.microedition.rms.RecordStore in NetBeans 6.0,1303810.0,,,,,
1686,"['java', 'annotations', 'javadoc']","{'account_id': 28947, 'reputation': 89121, 'user_id': 77779, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1a62456c71b0851726898e87ec88b69c?s=256&d=identicon&r=PG', 'display_name': 'Yishai', 'link': 'https://stackoverflow.com/users/77779/yishai'}",True,1324,,1,2,1250727528,1250727195,,1303301,CC BY-SA 2.5,https://stackoverflow.com/questions/1303301/how-can-you-reference-an-annotation-in-a-javadoc,How can you reference an annotation in a Javadoc?,1303322.0,,,,,
1687,"['java', 'jsp', 'servlets']","{'account_id': 53420, 'reputation': 863, 'user_id': 159652, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6f255efcfdc7de2883f5e19648f18115?s=256&d=identicon&r=PG', 'display_name': 'Juan Diego', 'link': 'https://stackoverflow.com/users/159652/juan-diego'}",True,453,,1,1,1250722956,1250722765,,1303077,CC BY-SA 2.5,https://stackoverflow.com/questions/1303077/whats-the-right-technique-to-redirect-an-exception-from-a-servlet-to-a-default,what&#39;s the right technique to redirect an Exception from a Servlet to a default error JSP?,1303085.0,,,,,
1688,"['java', 'generics']","{'account_id': 878158, 'reputation': 289, 'user_id': 159018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c29b7632527a348d3dff9483d6a4fe21?s=256&d=identicon&r=PG', 'display_name': 'Rifk', 'link': 'https://stackoverflow.com/users/159018/rifk'}",True,1533,,3,3,1250721764,1250706908,,1301826,,https://stackoverflow.com/questions/1301826/java-generics,Java Generics?,1301843.0,1250728449.0,not a real question,,,
1689,"['java', 'ssl', 'ssl-certificate', 'self-signed']","{'account_id': 47906, 'reputation': 560, 'user_id': 142110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/410167eee70f4c53e0e849fa75c66612?s=256&d=identicon&r=PG', 'display_name': 'Corehpf', 'link': 'https://stackoverflow.com/users/142110/corehpf'}",True,3767,,4,5,1250720536,1250701551,,1301297,CC BY-SA 2.5,https://stackoverflow.com/questions/1301297/can-i-create-self-signed-certificate-in-java-which-will-be-automatically-trusted,Can I create self-signed certificate in Java which will be automatically trusted by web browsers?,1301434.0,,,,,
1690,"['java', 'netbeans', 'profiling']","{'account_id': 23171, 'reputation': 14113, 'user_id': 57847, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/f2c9624bde8ce8209edc8736d8e24cde?s=256&d=identicon&r=PG', 'display_name': 'Priyank', 'link': 'https://stackoverflow.com/users/57847/priyank'}",True,359,,2,1,1250716042,1250710120,,1302151,CC BY-SA 2.5,https://stackoverflow.com/questions/1302151/how-to-profile-and-understand-output-for-a-java-web-app,How to profile and understand output for a Java Web App,1302635.0,,,,,
1691,"['java', 'database', 'dbunit']","{'account_id': 1921, 'reputation': 183450, 'user_id': 2648, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/8b2d39a59a961ef26440e9c1453d1939?s=256&d=identicon&r=PG', 'display_name': 'D&#243;nal', 'link': 'https://stackoverflow.com/users/2648/d%c3%b3nal'}",True,421,,3,0,1250715412,1250706569,,1301795,CC BY-SA 2.5,https://stackoverflow.com/questions/1301795/managing-static-data,Managing static data,,,,,,
1692,"['java', 'jar', 'nsis']","{'account_id': 560602, 'reputation': 1029, 'user_id': 147212, 'user_type': 'unregistered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/86796c0891807cdac0c224912479bfd4?s=256&d=identicon&r=PG', 'display_name': 'Ken', 'link': 'https://stackoverflow.com/users/147212/ken'}",True,1796,,1,1,1250712202,1250709451,,1302075,CC BY-SA 2.5,https://stackoverflow.com/questions/1302075/nsis-to-set-default-program-to-launch-specified-file-type,NSIS to set default program to launch specified file type,1302147.0,,,,,
1693,"['java', 'collections']","{'account_id': 28859, 'reputation': 125, 'user_id': 77433, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf24edfc6f6da853003f740c52e64bdb?s=256&d=identicon&r=PG', 'display_name': 'Justin', 'link': 'https://stackoverflow.com/users/77433/justin'}",True,6848,,4,11,1250710702,1250539437,,1290112,CC BY-SA 2.5,https://stackoverflow.com/questions/1290112/is-there-a-bounded-non-blocking-collection-in-java,Is there a bounded non-blocking Collection in Java?,1290141.0,,,,,
1694,"['java', 'jsf', 'richfaces', 'ajax4jsf']","{'account_id': 1118, 'reputation': 5153, 'user_id': 1486, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/e655ab825a4bd2f23b90c85d57c3ee01?s=256&d=identicon&r=PG', 'display_name': 'Kyle Boon', 'link': 'https://stackoverflow.com/users/1486/kyle-boon'}",False,1887,,0,1,1250707400,1250703451,1250707400.0,1301486,CC BY-SA 2.5,https://stackoverflow.com/questions/1301486/is-there-a-problem-with-a4jcommandbuttons-that-get-rerendered,Is there a problem with a4j:commandButtons that get &#39;reRendered&#39;?,,,,,,
1695,"['java', 'installation']","{'account_id': 8235, 'reputation': 83578, 'user_id': 14731, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ffeccc0bf6020a4c7cfb2f014e02de35?s=256&d=identicon&r=PG', 'display_name': 'Gili', 'link': 'https://stackoverflow.com/users/14731/gili'}",True,1412,,3,0,1250705034,1250573867,,1291993,CC BY-SA 2.5,https://stackoverflow.com/questions/1291993/downloading-the-jre-programmatically,Downloading the JRE programmatically?,1295548.0,,,,,
1696,"['java', 'puzzle', 'math']","{'account_id': 49840, 'reputation': 6417, 'user_id': 148540, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/TOokA.jpg?s=256&g=1', 'display_name': 'Satish', 'link': 'https://stackoverflow.com/users/148540/satish'}",True,21015,,3,13,1250703320,1250702152,1250703320.0,1301368,CC BY-SA 2.5,https://stackoverflow.com/questions/1301368/why-is-24-60-60-1000-1000-divided-by-24-60-60-1000-not-equal-to-10,why is 24 * 60 * 60 * 1000 * 1000 divided by 24 * 60 * 60 * 1000 not equal to 1000 in Java?,1301375.0,,,,,
1697,"['java', 'generics']","{'user_type': 'does_not_exist', 'display_name': 'user63904'}",True,267,,4,1,1250699629,1250696610,1250696885.0,1300841,CC BY-SA 2.5,https://stackoverflow.com/questions/1300841/accessing-a-java-generics-stored-in-a-map,Accessing a Java generics stored in a Map,1300884.0,,,,,
1698,"['java', 'opengl', 'graphics', '3d', 'java-3d']","{'account_id': 35665, 'reputation': 17421, 'user_id': 101095, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/9e5c6cdbcebd9b26a264a97465f713ce?s=256&d=identicon&r=PG', 'display_name': 'Cuga', 'link': 'https://stackoverflow.com/users/101095/cuga'}",True,3485,,1,3,1250699478,1250693108,1250696676.0,1300447,CC BY-SA 2.5,https://stackoverflow.com/questions/1300447/how-to-set-viewingplatform-and-update-transformgroup,How to set ViewingPlatform and update TransformGroup?,1301115.0,,,,,
1699,"['java', 'multithreading', 'file-io']","{'user_type': 'does_not_exist', 'display_name': 'Ashok'}",True,2188,,5,2,1250697738,1250077891,1250255527.0,1265694,CC BY-SA 2.5,https://stackoverflow.com/questions/1265694/multi-threading-in-java,Multi threading in java,,,,,,
1700,"['java', 'http', 'file']","{'account_id': 48879, 'reputation': 6287, 'user_id': 145359, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/5deac57158cce1c539e4a28dd5a86b63?s=256&d=identicon&r=PG&f=1', 'display_name': 'user', 'link': 'https://stackoverflow.com/users/145359/user'}",True,2626,,3,1,1250696190,1250692533,,1300397,CC BY-SA 2.5,https://stackoverflow.com/questions/1300397/java-post-file-to-php,Java Post File to PHP,1300413.0,,,,,
1701,['java'],"{'user_type': 'does_not_exist', 'display_name': 'shooter'}",True,540,,5,3,1250695444,1250694098,,1300529,CC BY-SA 2.5,https://stackoverflow.com/questions/1300529/what-is-a-concurrent-language,What is a concurrent language?,,,,,,
1702,['java'],"{'account_id': 8241, 'reputation': 39131, 'user_id': 14744, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/H4G5i.jpg?s=256&g=1', 'display_name': 'Jared', 'link': 'https://stackoverflow.com/users/14744/jared'}",True,197,,3,0,1250695431,1250691401,1250693829.0,1300276,CC BY-SA 2.5,https://stackoverflow.com/questions/1300276/low-end-virtual-private-server-for-java-development,low end virtual private server for java development,,,,,,
1703,"['java', 'opengl', 'graphics', 'java-3d']","{'account_id': 35665, 'reputation': 17421, 'user_id': 101095, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/9e5c6cdbcebd9b26a264a97465f713ce?s=256&d=identicon&r=PG', 'display_name': 'Cuga', 'link': 'https://stackoverflow.com/users/101095/cuga'}",True,993,,1,2,1250695335,1250692331,,1300378,CC BY-SA 2.5,https://stackoverflow.com/questions/1300378/how-to-set-capabilities-of-a-universe-in-java-3d,How to set capabilities of a universe in Java 3d?,1300664.0,,,,,
1704,"['java', 'browser']","{'account_id': 33951, 'reputation': 799, 'user_id': 95463, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d3c441249021e5965a4dbadf285bee66?s=256&d=identicon&r=PG', 'display_name': 'Strudel', 'link': 'https://stackoverflow.com/users/95463/strudel'}",True,10892,,2,6,1250694397,1250684337,,1299560,CC BY-SA 2.5,https://stackoverflow.com/questions/1299560/programmatic-web-browser-java-library,Programmatic web browser Java library,1299581.0,,,,,
1705,"['java', 'multithreading', 'rmi']","{'user_type': 'does_not_exist', 'display_name': 'me'}",True,1870,,2,1,1250693090,1250690465,,1300145,CC BY-SA 2.5,https://stackoverflow.com/questions/1300145/race-condition-in-rmi-java-2-client-1-server,race condition in RMI java - 2 client 1 server,,,,,,
1706,"['java', 'static-initializer', 'entry-point']","{'account_id': 41924, 'reputation': 2346, 'user_id': 122003, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/faeeef7d7a44f1007f2832d54f8e7e94?s=256&d=identicon&r=PG', 'display_name': 'Everyone', 'link': 'https://stackoverflow.com/users/122003/everyone'}",True,440,,6,2,1250691738,1250667689,,1298342,CC BY-SA 2.5,https://stackoverflow.com/questions/1298342/what-benefits-does-main-provide-over-using-a-static-initializer-as-a-pseudo,What benefits does main(...) provide over using a static-initializer as a pseudo entry-point?,1298363.0,,,,,
1707,"['java', 'swing', 'frameworks']","{'account_id': 34370, 'reputation': 2633, 'user_id': 97120, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e5366535abefde2075fbd5db8afc7fcc?s=256&d=identicon&r=PG', 'display_name': 'thedude19', 'link': 'https://stackoverflow.com/users/97120/thedude19'}",True,269,,2,2,1250690535,1250523859,,1288695,CC BY-SA 2.5,https://stackoverflow.com/questions/1288695/is-jsr-296-swing-application-framework-stable-enough-to-use-if-not-what-are,"Is JSR 296 (Swing Application Framework) stable enough to use? If not, what are the other options for small Swing apps?",1300153.0,,,,,
1708,"['java', 'xml', 'xsd']","{'account_id': 23171, 'reputation': 14113, 'user_id': 57847, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/f2c9624bde8ce8209edc8736d8e24cde?s=256&d=identicon&r=PG', 'display_name': 'Priyank', 'link': 'https://stackoverflow.com/users/57847/priyank'}",True,6244,,1,8,1250686642,1250686221,,1299714,CC BY-SA 2.5,https://stackoverflow.com/questions/1299714/ignore-element-order-while-validating-xml-against-xsd,Ignore element order while validating XML against XSD,1299758.0,,,,,
1709,"['java', 'operating-system', 'bootstrapping']","{'account_id': 52123, 'reputation': 4939, 'user_id': 155725, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/7ac2e886e2685d1821f2c309d208dac0?s=256&d=identicon&r=PG', 'display_name': 'Biju CD', 'link': 'https://stackoverflow.com/users/155725/biju-cd'}",True,1126,,4,0,1250685414,1250678807,,1299085,CC BY-SA 2.5,https://stackoverflow.com/questions/1299085/bootstrap-loader-using-java,Bootstrap loader using java,1299102.0,,,,,
1710,"['java', 'xml', 'xsd', 'jaxb', 'xjc']","{'account_id': 46724, 'reputation': 3416, 'user_id': 138125, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/7ad1c6c44263b19c51fce7ce2f02ad23?s=256&d=identicon&r=PG', 'display_name': 'cubesoft', 'link': 'https://stackoverflow.com/users/138125/cubesoft'}",True,2531,,1,0,1250684356,1250681139,,1299310,CC BY-SA 2.5,https://stackoverflow.com/questions/1299310/java-jaxb-xjc-code-generation-form-xsd-schema-problem,Java JAXB XJC code generation form XSD schema problem,,,,,,
1711,"['java', 'php', 'whois']","{'account_id': 36067, 'reputation': 26342, 'user_id': 102635, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/66764e3b08d2ece5d593de7b0799f0df?s=256&d=identicon&r=PG', 'display_name': 'Kirk Ouimet', 'link': 'https://stackoverflow.com/users/102635/kirk-ouimet'}",True,160,,1,0,1250682757,1250634800,,1296932,CC BY-SA 2.5,https://stackoverflow.com/questions/1296932/phps-phpwhois-in-java,PHP&#39;s phpwhois in Java?,1299451.0,,,,,
