,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,protected_date
1914,"['html', 'css']","{'account_id': 13036281, 'reputation': 552, 'user_id': 9421094, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sES9d.png?s=256&g=1', 'display_name': 'SenTisso', 'link': 'https://stackoverflow.com/users/9421094/sentisso'}",False,208,4,2,1631834978,1631824733,,69214892,CC BY-SA 4.0,https://stackoverflow.com/questions/69214892/select-elements-whose-numeric-data-attribute-is-in-a-given-range-in-css,Select elements whose numeric data attribute is in a given range in CSS,,,,
1915,"['html', 'css']","{'account_id': 2212990, 'reputation': 33, 'user_id': 1954307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bdbbc865d1214092387ee25b40b36329?s=256&d=identicon&r=PG', 'display_name': 'Mirko', 'link': 'https://stackoverflow.com/users/1954307/mirko'}",True,35,1,2,1631829928,1631827847,,69215403,CC BY-SA 4.0,https://stackoverflow.com/questions/69215403/how-to-prevent-breaks-between-consecutive-details-elements,How to prevent breaks between consecutive details elements?,,,69215701.0,
1916,"['css', 'css-selectors']","{'account_id': 915848, 'reputation': 733, 'user_id': 1601921, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/c4bbb74e057a04e9e476c9518dcf29da?s=256&d=identicon&r=PG', 'display_name': 'Erics', 'link': 'https://stackoverflow.com/users/1601921/erics'}",True,39,1,0,1631827282,1631820484,1631827282.0,69214122,CC BY-SA 4.0,https://stackoverflow.com/questions/69214122/is-where-meant-to-collapse-repeated-selectors,is :where meant to collapse repeated selectors?,,,69214281.0,
1917,"['html', 'css']","{'account_id': 22774790, 'reputation': 1, 'user_id': 16931655, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgkKhaOA2ljLAQ10iUcTdYYDQWA5P7KuzTJgMUMkQ=k-s256', 'display_name': 'Fliptavius', 'link': 'https://stackoverflow.com/users/16931655/fliptavius'}",False,38,2,0,1631826886,1631824429,,69214839,CC BY-SA 4.0,https://stackoverflow.com/questions/69214839/how-do-i-get-multiple-side-by-side-divs-to-move-down-together-instead-of-moving,How do I get multiple side by side divs to move down together instead of moving down one by one as window size is decreased,,,,
1918,"['php', 'html', 'css', 'wordpress', 'woocommerce']","{'account_id': 22732731, 'reputation': 15, 'user_id': 16895350, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d93ed730cde65a1c5720b6fa558023b?s=256&d=identicon&r=PG', 'display_name': 'msrwilo', 'link': 'https://stackoverflow.com/users/16895350/msrwilo'}",True,87,1,0,1631825814,1631822277,1631825814.0,69214464,CC BY-SA 4.0,https://stackoverflow.com/questions/69214464/how-to-add-html-tag-in-text-domain-wordpress,How to add html tag in text domain wordpress,,,,
1919,"['html', 'css']","{'account_id': 22774474, 'reputation': 13, 'user_id': 16931390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/feb5b073b44e7edafc6d2f44aef0b0b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Penn', 'link': 'https://stackoverflow.com/users/16931390/penn'}",True,54,2,0,1631824344,1631821723,1631822596.0,69214356,,https://stackoverflow.com/questions/69214356/why-is-only-part-of-the-class-attribute-value-used-in-this-css-rule,Why is only part of the class attribute value used in this CSS rule?,1632646377.0,Needs details or clarity,69214447.0,
1920,"['javascript', 'html', 'jquery', 'css', 'flexbox']","{'account_id': 18099181, 'reputation': 438, 'user_id': 13157208, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-UuCPqRHP-VI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMWB17afAHLNAuwRhdjoQKjVDOR0A/photo.jpg?sz=256', 'display_name': 'rimi', 'link': 'https://stackoverflow.com/users/13157208/rimi'}",False,446,1,1,1631823827,1631823370,1631823562.0,69214652,CC BY-SA 4.0,https://stackoverflow.com/questions/69214652/forcing-black-and-white-printing,forcing black and white printing,,,,
1921,['css'],"{'account_id': 21714943, 'reputation': 35, 'user_id': 16026112, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy8vcidcGPjdeYiA1Ct9sZ0GgRSnDtKxbcF8_CF=k-s256', 'display_name': 'GELK', 'link': 'https://stackoverflow.com/users/16026112/gelk'}",True,444,2,0,1631822651,1631638597,1631822651.0,69181764,CC BY-SA 4.0,https://stackoverflow.com/questions/69181764/flexbox-5x5-grid,Flexbox 5x5 grid?,,,69182133.0,
1922,"['html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user16383323'}",True,53,3,-1,1631822413,1631796671,1631822413.0,69208782,CC BY-SA 4.0,https://stackoverflow.com/questions/69208782/how-do-i-center-my-div-as-it-always-shift-to-the-left-side-of-my-body,How do I center my div as it always shift to the left side of my body,,,,
1923,"['javascript', 'html', 'jquery', 'css', 'reactjs']","{'account_id': 22710474, 'reputation': 5, 'user_id': 16876500, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GirYChSH-Yb8hnhHZWAeeX8j47h6_jJ8uEQzjY16w=k-s256', 'display_name': 'Oğuzhan Memiş', 'link': 'https://stackoverflow.com/users/16876500/o%c4%9fuzhan-memi%c5%9f'}",True,71,2,-1,1631822350,1631259442,1631822350.0,69128784,CC BY-SA 4.0,https://stackoverflow.com/questions/69128784/i-want-to-use-jquery-in-react,I want to use jquery in react,,,69129092.0,
1924,['css'],"{'account_id': 12861464, 'reputation': 103, 'user_id': 9303079, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5fdc7dac48c9b0e928056a8f9ea854c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/9303079/jim'}",False,59,0,0,1631821413,1631821413,,69214298,CC BY-SA 4.0,https://stackoverflow.com/questions/69214298/strange-behavior-when-using-mask-image-with-a-gif,Strange behavior when using mask-image with a gif,,,,
1925,"['html', 'css', 'twitter-bootstrap', 'colors', 'bootstrap-5']","{'account_id': 22094625, 'reputation': 295, 'user_id': 16352130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8eca1598a4b776c3f60afbe403c96441?s=256&d=identicon&r=PG&f=1', 'display_name': 'rattlesnake', 'link': 'https://stackoverflow.com/users/16352130/rattlesnake'}",True,3033,1,1,1631820967,1631808691,,69211804,,https://stackoverflow.com/questions/69211804/how-to-customize-bootstrap-5-color-scheme-with-css,How to customize Bootstrap 5 color scheme with CSS?,1631820882.0,Duplicate,69212022.0,
1926,"['html', 'css']","{'account_id': 22774077, 'reputation': 11, 'user_id': 16931044, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5fyxU.jpg?s=256&g=1', 'display_name': 'styles', 'link': 'https://stackoverflow.com/users/16931044/styles'}",True,57,1,0,1631820938,1631820321,,69214088,CC BY-SA 4.0,https://stackoverflow.com/questions/69214088/100vh-height-property-attribute-is-producing-vertical-scrolling-how-to-fix-it,100vh &#39;height&#39; property attribute is producing vertical scrolling. How to fix it?,,,69214204.0,
1927,"['html', 'css', 'footer']","{'account_id': 22376553, 'reputation': 604, 'user_id': 16590740, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1IRez.jpg?s=256&g=1', 'display_name': 'Nima', 'link': 'https://stackoverflow.com/users/16590740/nima'}",True,853,1,0,1631818853,1631811415,1631812265.0,69212377,CC BY-SA 4.0,https://stackoverflow.com/questions/69212377/push-footer-to-the-bottom-of-a-short-page,Push footer to the bottom of a short page,,,69212560.0,
1928,"['javascript', 'html', 'css', 'polyline']","{'account_id': 12905579, 'reputation': 325, 'user_id': 9332986, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e6f84314d44e0a5ddb3eac36d33287ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Reginald1234', 'link': 'https://stackoverflow.com/users/9332986/reginald1234'}",True,83,1,0,1631818656,1631799470,,69209487,CC BY-SA 4.0,https://stackoverflow.com/questions/69209487/how-to-convert-a-chart-to-html-polyline,How to convert a Chart to HTML Polyline,,,69213777.0,
1929,"['html', 'css', 'flexbox', 'reactstrap']","{'account_id': 4340307, 'reputation': 133, 'user_id': 3543696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'redmoncoreyl', 'link': 'https://stackoverflow.com/users/3543696/redmoncoreyl'}",True,247,4,1,1631818108,1630613434,1631778210.0,69036472,CC BY-SA 4.0,https://stackoverflow.com/questions/69036472/how-do-i-right-align-a-buttondrowpdown-inside-a-modalheader-with-reactstrap,How do I right align a ButtonDrowpdown inside a ModalHeader with reactstrap?,,,69211419.0,
1930,"['html', 'jquery', 'css']","{'account_id': 21372812, 'reputation': 9, 'user_id': 15740069, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TAgVX.jpg?s=256&g=1', 'display_name': 'ondravirag', 'link': 'https://stackoverflow.com/users/15740069/ondravirag'}",False,51,0,0,1631817941,1631817678,1631817941.0,69213608,CC BY-SA 4.0,https://stackoverflow.com/questions/69213608/off-boxshadow-click-button,off boxshadow click button,,,,
1931,"['html', 'css', 'vue.js']","{'account_id': 22390594, 'reputation': 1072, 'user_id': 16732680, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/o8zFL.jpg?s=256&g=1', 'display_name': 'dokichan', 'link': 'https://stackoverflow.com/users/16732680/dokichan'}",True,106,1,0,1631817466,1631816007,,69213314,,https://stackoverflow.com/questions/69213314/how-to-display-one-image-on-another-as-a-background,How to display one image on another as a background?,1631817438.0,Duplicate,69213409.0,
1932,"['javascript', 'html', 'css', 'object', 'search']","{'account_id': 22212700, 'reputation': 11, 'user_id': 16451591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dfac954ab63df6bdf0ebeaf2f8a25578?s=256&d=identicon&r=PG&f=1', 'display_name': 'duong-manh-dung', 'link': 'https://stackoverflow.com/users/16451591/duong-manh-dung'}",True,129,5,0,1631816608,1630574362,1630574747.0,69027449,CC BY-SA 4.0,https://stackoverflow.com/questions/69027449/search-data-from-object-by-javascript,Search Data from Object By Javascript,,,69027756.0,
1933,"['html', 'css']","{'account_id': 22694044, 'reputation': 11, 'user_id': 16862520, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjsRdEH42Fm2kfcu-DXk8PBo0QY0Ej1G624wR6Zaw=k-s256', 'display_name': 'Shadet', 'link': 'https://stackoverflow.com/users/16862520/shadet'}",False,487,1,0,1631816339,1631815627,1631815827.0,69213241,,https://stackoverflow.com/questions/69213241/is-it-possible-to-share-a-website-without-hosting-it,Is it possible to share a website without hosting it?,1631816331.0,Duplicate,,
1934,"['html', 'css']","{'account_id': 22355606, 'reputation': 77, 'user_id': 16572960, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pPEm1.jpg?s=256&g=1', 'display_name': 'Khoa Nguyễn', 'link': 'https://stackoverflow.com/users/16572960/khoa-nguy%e1%bb%85n'}",False,40,1,0,1631815591,1631797250,1631815591.0,69208916,CC BY-SA 4.0,https://stackoverflow.com/questions/69208916/my-element-dissapeared-on-portrait-tablet-screen,My element dissapeared on portrait tablet screen,,,,
1935,"['html', 'css']","{'account_id': 22731899, 'reputation': 1, 'user_id': 16894669, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e44a90effd3d07c351a8d1fc0f46fb6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'FuuKowatty', 'link': 'https://stackoverflow.com/users/16894669/fuukowatty'}",False,40,1,-1,1631815216,1631813184,1631814332.0,69212760,CC BY-SA 4.0,https://stackoverflow.com/questions/69212760/why-ul-classes-are-both-in-one-li,Why ul classes are both in one li?,,,,
1936,"['html', 'css']","{'account_id': 22178797, 'reputation': 11, 'user_id': 16422841, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggmd6MYy6XZuPW3fV2HJNjq21pyDcRcU8G0oMO3=k-s256', 'display_name': '斯特切', 'link': 'https://stackoverflow.com/users/16422841/%e6%96%af%e7%89%b9%e5%88%87'}",True,80,2,0,1631815077,1631808416,,69211743,CC BY-SA 4.0,https://stackoverflow.com/questions/69211743/how-to-make-such-a-button,How to make such a button,,,,
1937,"['html', 'css', 'html-table', 'rounded-corners']","{'account_id': 3302525, 'reputation': 33, 'user_id': 5226450, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/A0n1r.jpg?s=256&g=1', 'display_name': 'Darkstar.Industries', 'link': 'https://stackoverflow.com/users/5226450/darkstar-industries'}",True,86,2,1,1631814330,1631812520,1631812977.0,69212615,CC BY-SA 4.0,https://stackoverflow.com/questions/69212615/creating-a-nice-rounded-corner-table,Creating a nice rounded corner table,,,69212912.0,
1938,"['javascript', 'css', 'sass', 'vuejs2', 'element-ui']","{'account_id': 8622016, 'reputation': 3923, 'user_id': 6456586, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/c724fc34702dfb2236efdf01f5b19f2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Denis Stephanov', 'link': 'https://stackoverflow.com/users/6456586/denis-stephanov'}",False,185,1,0,1631814300,1631811547,,69212410,CC BY-SA 4.0,https://stackoverflow.com/questions/69212410/fit-width-of-absolute-element-to-content,Fit width of absolute element to content,,,,
1939,"['html', 'css']","{'account_id': 22672393, 'reputation': 1, 'user_id': 16843952, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KPeNf.jpg?s=256&g=1', 'display_name': 'Sun--jay', 'link': 'https://stackoverflow.com/users/16843952/sun-jay'}",False,44,1,-3,1631813619,1631812833,,69212683,,https://stackoverflow.com/questions/69212683/background-image-opacity-in-css,Background image OPACITY - IN CSS,1631813353.0,Duplicate,,
1940,"['javascript', 'php', 'html', 'css']","{'account_id': 15671930, 'reputation': 15, 'user_id': 15227604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/189aecbadcbe5cfac4443cc2e7b3c84d?s=256&d=identicon&r=PG', 'display_name': 'Andre_van_stone', 'link': 'https://stackoverflow.com/users/15227604/andre-van-stone'}",True,21,1,0,1631812970,1631798638,,69209295,,https://stackoverflow.com/questions/69209295/publish-connected-webpages-project,publish connected webpages project,1631814051.0,Opinion-based,69212712.0,
1941,"['html', 'css', 'flexbox', 'pseudo-element']","{'account_id': 7901875, 'reputation': 804, 'user_id': 5968663, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7427ccddffa5ba682f72aed5d21d2585?s=256&d=identicon&r=PG&f=1', 'display_name': 'cts', 'link': 'https://stackoverflow.com/users/5968663/cts'}",True,70,1,0,1631811926,1631808652,1631811844.0,69211796,CC BY-SA 4.0,https://stackoverflow.com/questions/69211796/aligning-a-div-created-using-before-after-horizontally-to-other-elements,Aligning a div created using :before &amp; :after horizontally to other elements,,,69212423.0,
1942,"['html', 'css', 'flexbox', 'header', 'navbar']","{'account_id': 20984707, 'reputation': 25, 'user_id': 15418789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5d117c041648059c7c670f348e83c89?s=256&d=identicon&r=PG&f=1', 'display_name': 'apolloB', 'link': 'https://stackoverflow.com/users/15418789/apollob'}",True,107,1,0,1631811868,1631807024,1631807385.0,69211445,CC BY-SA 4.0,https://stackoverflow.com/questions/69211445/how-do-i-align-flexbox-navigation-bar-to-the-right,How do I align flexbox navigation bar to the right?,,,69212475.0,
1943,"['javascript', 'html', 'css', 'position', 'fixed']","{'account_id': 21335390, 'reputation': 53, 'user_id': 15706705, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VNC5r.jpg?s=256&g=1', 'display_name': 'Yeppeuda', 'link': 'https://stackoverflow.com/users/15706705/yeppeuda'}",True,27,1,0,1631811385,1631773777,,69203344,CC BY-SA 4.0,https://stackoverflow.com/questions/69203344/if-the-content-using-fixed-touches-a-specific-positionclass-i-want-the-posi,"If the content using &quot;fixed&quot; touches a specific position(class), I want the position to be fixed",,,69212370.0,
1944,"['html', 'css']","{'account_id': 15831513, 'reputation': 441, 'user_id': 11422689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa10214ea0e76b937e8476af2aa11681?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sean William', 'link': 'https://stackoverflow.com/users/11422689/sean-william'}",True,173,2,0,1631811197,1631810455,,69212189,CC BY-SA 4.0,https://stackoverflow.com/questions/69212189/show-hide-images-with-only-html-css-using-css-variables,"Show/hide images with only HTML, CSS using CSS variables",,,,
1945,"['html', 'css', 'laravel', 'tailwind-css']","{'account_id': 22759879, 'reputation': 27, 'user_id': 16918878, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ed9ef223392c45b88708a92e3e00d00?s=256&d=identicon&r=PG&f=1', 'display_name': 'Laravel Liwevire Question', 'link': 'https://stackoverflow.com/users/16918878/laravel-liwevire-question'}",False,75,1,0,1631810823,1631803675,1631805111.0,69210627,CC BY-SA 4.0,https://stackoverflow.com/questions/69210627/html-css-columns-and-rows,Html Css Columns And Rows,,,,
1946,"['html', 'css', 'flexbox']","{'account_id': 22261083, 'reputation': 41, 'user_id': 16492503, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJziJ3O7paczarqeP7v_0kA-M1odkpzNUI6Cx2BI=k-s256', 'display_name': 'Mohammed Hassan', 'link': 'https://stackoverflow.com/users/16492503/mohammed-hassan'}",True,234,3,-3,1631810550,1631808702,1631809177.0,69211806,,https://stackoverflow.com/questions/69211806/flex-container-not-wrapping-items,Flex container not wrapping items,1631812784.0,Duplicate,,
1947,"['html', 'css']","{'account_id': 5891786, 'reputation': 7, 'user_id': 4638162, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/799369c9d9d5880aa9eddc04c2dc72a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'AndrejK', 'link': 'https://stackoverflow.com/users/4638162/andrejk'}",True,753,4,0,1631810423,1631783133,1631787160.0,69205474,CC BY-SA 4.0,https://stackoverflow.com/questions/69205474/html-table-row-highlight-on-mouse-hover-for-specific-column,Html table - row highlight on mouse hover for specific column,,,69205593.0,
1948,"['html', 'css', 'html-table']","{'account_id': 2591244, 'reputation': 8786, 'user_id': 2245910, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8449975ecbbd902d92841e73f56c2436?s=256&d=identicon&r=PG', 'display_name': 'Sir Athos', 'link': 'https://stackoverflow.com/users/2245910/sir-athos'}",True,303,2,0,1631810287,1631804294,1631807698.0,69210788,CC BY-SA 4.0,https://stackoverflow.com/questions/69210788/css-alternate-row-order-for-displaytable,CSS alternate row order for display:table,,,69211020.0,
1949,"['javascript', 'html', 'css']","{'account_id': 10166565, 'reputation': 13, 'user_id': 10973354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3284f2b54268ff2463e553e1f83944e1?s=256&d=identicon&r=PG&f=1', 'display_name': 'user129963', 'link': 'https://stackoverflow.com/users/10973354/user129963'}",True,129,2,0,1631808075,1631416190,1631420661.0,69148152,CC BY-SA 4.0,https://stackoverflow.com/questions/69148152/why-isnt-my-function-pushing-the-form-value-to-the-array,Why isn&#39;t my function pushing the form value to the array?,,,69148231.0,
1950,"['javascript', 'html', 'css', 'flexbox']","{'account_id': 15845088, 'reputation': 45, 'user_id': 11432590, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-3lyqfmColCQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdO73Fls0ZG6M7miUgx5NEFCte1lA/mo/photo.jpg?sz=256', 'display_name': 'Ibrahim Mohamed', 'link': 'https://stackoverflow.com/users/11432590/ibrahim-mohamed'}",True,177,1,1,1631807582,1631807404,,69211536,CC BY-SA 4.0,https://stackoverflow.com/questions/69211536/display-flex-not-working-with-my-data-i-want-display-data-side-by-side,display flex not working with my data I want display data side by side,,,69211567.0,
1951,"['html', 'css']","{'account_id': 22772611, 'reputation': 1, 'user_id': 16929780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d5e7f53b3984dcc0b6d90f64f25e824?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZarkMuckerberg', 'link': 'https://stackoverflow.com/users/16929780/zarkmuckerberg'}",True,34,1,0,1631807322,1631806886,,69211413,,https://stackoverflow.com/questions/69211413/cant-apply-background-image-to-div,Can&#39;t apply background image to div,1631807310.0,Duplicate,,
1952,"['javascript', 'android', 'html', 'jquery', 'css']","{'account_id': 21455328, 'reputation': 343, 'user_id': 15807056, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhrNV85_bXbvuDvnuqQhpiJTeEVM5n41uF2LBgo=k-s256', 'display_name': 'WEI A', 'link': 'https://stackoverflow.com/users/15807056/wei-a'}",False,28,0,0,1631806848,1631806848,,69211405,CC BY-SA 4.0,https://stackoverflow.com/questions/69211405/how-to-solve-the-problem-of-my-screen-being-pushed-due-to-the-keyboard-generated,How to solve the problem of my screen being pushed due to the keyboard generated by the android phone?,,,,
1953,"['javascript', 'html', 'jquery', 'css']","{'account_id': 16845133, 'reputation': 3, 'user_id': 12179516, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BPPIo.png?s=256&g=1', 'display_name': 'omrsfylmz', 'link': 'https://stackoverflow.com/users/12179516/omrsfylmz'}",True,149,3,0,1631806706,1631801090,1631805492.0,69209939,CC BY-SA 4.0,https://stackoverflow.com/questions/69209939/i-want-to-select-a-child-element-select-without-a-parent-element,I want to select a child element select without a parent element,,,69211371.0,
1954,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user16826598'}",True,99,1,0,1631804766,1631804280,,69210787,CC BY-SA 4.0,https://stackoverflow.com/questions/69210787/check-to-see-if-the-users-browser-does-not-support-javascript-without-noscript,Check to see if the user&#39;s browser does not support javascript without &lt;noscript&gt;,,,69210903.0,
1955,"['javascript', 'html', 'css', 'dom-events']","{'account_id': 22376553, 'reputation': 604, 'user_id': 16590740, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1IRez.jpg?s=256&g=1', 'display_name': 'Nima', 'link': 'https://stackoverflow.com/users/16590740/nima'}",True,133,3,0,1631804481,1631803518,,69210583,CC BY-SA 4.0,https://stackoverflow.com/questions/69210583/have-to-click-twice-for-event-to-fire-in-javascript,Have to click twice for event to fire in JavaScript,,,69210765.0,
1956,"['css', 'wordpress', 'wordpress-theming']","{'account_id': 22462967, 'reputation': 39, 'user_id': 16664550, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg5Vk7o8lIBVhGkUizHvtujGfL1ZP-O2qI_gCCWcA=k-s256', 'display_name': 'NukeSkull', 'link': 'https://stackoverflow.com/users/16664550/nukeskull'}",True,138,1,0,1631804370,1631786853,1631790409.0,69206459,CC BY-SA 4.0,https://stackoverflow.com/questions/69206459/hestia-footer-on-blog,Hestia footer on blog,,,69210806.0,
1957,"['css', 'reactjs', 'sass', 'material-ui', 'jss']","{'account_id': 11326494, 'reputation': 6274, 'user_id': 8305219, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/56a26062355f345f18426e3ac3ee9bab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joseph', 'link': 'https://stackoverflow.com/users/8305219/joseph'}",True,141,2,0,1631803832,1631801220,1631802897.0,69209975,CC BY-SA 4.0,https://stackoverflow.com/questions/69209975/align-title-horizontally-using-material-ui-and-css,Align Title Horizontally Using Material-Ui and CSS,,,69210671.0,
1958,"['html', 'css', 'html-table', 'responsive-design']","{'account_id': 22746526, 'reputation': 59, 'user_id': 16907251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aec035d173bdd93c401d4a10b0be52c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'ProteinDev', 'link': 'https://stackoverflow.com/users/16907251/proteindev'}",True,100,3,-1,1631803364,1631740929,1631803364.0,69199936,,https://stackoverflow.com/questions/69199936/how-to-make-table-grid-responsive-without-using-flexbox-etc,How to make table grid responsive without using flexbox etc,1631746267.0,Duplicate,,
1959,"['javascript', 'css', 'reactjs', 'material-ui']","{'account_id': 20105535, 'reputation': 187, 'user_id': 14743164, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/865ea6d69702d8baa3dafdd67c972c89?s=256&d=identicon&r=PG', 'display_name': 'Quentin', 'link': 'https://stackoverflow.com/users/14743164/quentin'}",True,697,3,1,1631802645,1631711038,1631781864.0,69193713,CC BY-SA 4.0,https://stackoverflow.com/questions/69193713/how-to-change-the-position-of-a-grid-item-left-and-right-in-a-map-function,How to change the position of a grid item left and right in a map() function,,,69193916.0,
1960,"['css', 'sass']","{'account_id': 6654609, 'reputation': 3141, 'user_id': 5135610, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/1fc09e29dbb05d102453542ca1947b15?s=256&d=identicon&r=PG&f=1', 'display_name': 'bilpor', 'link': 'https://stackoverflow.com/users/5135610/bilpor'}",True,36,1,0,1631802551,1631801085,,69209937,CC BY-SA 4.0,https://stackoverflow.com/questions/69209937/scss-setting-parent-doesnt-seem-to-work,scss - setting parent doesn&#39;t seem to work,,,69210337.0,
1961,"['css', 'react-native', 'react-hooks']","{'account_id': 20143537, 'reputation': 345, 'user_id': 14772642, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-E6ePrTd9cUo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmObFvzeLnKnCuLR8glctI9p9wdyQ/s96-c/photo.jpg?sz=256', 'display_name': 'Monu Patil', 'link': 'https://stackoverflow.com/users/14772642/monu-patil'}",True,35,1,0,1631802479,1631521975,1631802459.0,69159586,CC BY-SA 4.0,https://stackoverflow.com/questions/69159586/added-text-not-displaying-in-react-native-todo-application,Added text not displaying in React native Todo application,,,69159664.0,
1962,"['html', 'css', 'asp.net-mvc', 'razor', 'menuitem']","{'account_id': 16899683, 'reputation': 33, 'user_id': 12221414, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WoBTC.jpg?s=256&g=1', 'display_name': 'LeBron James', 'link': 'https://stackoverflow.com/users/12221414/lebron-james'}",True,683,2,0,1631802386,1631801877,,69210144,CC BY-SA 4.0,https://stackoverflow.com/questions/69210144/how-to-close-new-tab-on-clicking-button-which-was-opened-with-blank-a-target,How to close new tab on clicking button which was opened with _blank &lt;a&gt; target attribute,,,69210278.0,
1963,"['html', 'css', 'background-image', 'bootstrap-5']","{'account_id': 22768710, 'reputation': 5, 'user_id': 16926418, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/V4VWK.png?s=256&g=1', 'display_name': 'Super_Cow', 'link': 'https://stackoverflow.com/users/16926418/super-cow'}",False,371,2,0,1631802308,1631800756,1631801367.0,69209825,CC BY-SA 4.0,https://stackoverflow.com/questions/69209825/bootstrap-background-image-wont-scroll,Bootstrap background image won&#39;t scroll,,,,
