,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,migrated_from,protected_date
2137,"['html', 'css']","{'account_id': 10513679, 'reputation': 3, 'user_id': 7748486, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/162b1e755b2a2f98193a908034bbcb16?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pher', 'link': 'https://stackoverflow.com/users/7748486/pher'}",True,256,,1,0,1590114652,1590111242,1590113396.0,61946486,https://stackoverflow.com/questions/61946486/changing-colors-for-multiple-lists,,Changing colors for multiple lists,61946624.0,CC BY-SA 4.0,,
2138,"['html', 'css', 'svg', 'inline', 'display']","{'account_id': 14737775, 'reputation': 33, 'user_id': 13592668, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wilTT.png?s=256&g=1', 'display_name': 'AbgrundLemur', 'link': 'https://stackoverflow.com/users/13592668/abgrundlemur'}",True,260,,1,1,1590113543,1590112544,,61946644,https://stackoverflow.com/questions/61946644/display-svg-element-inline-with-button-element,,Display SVG element inline with Button element,61946691.0,CC BY-SA 4.0,,
2139,['css'],"{'account_id': 18498955, 'reputation': 484, 'user_id': 13476728, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-KtPNr9iMoGg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMWgzgnKyo_XCt-JA3t-nxYXW19_w/photo.jpg?sz=256', 'display_name': 'James Lee', 'link': 'https://stackoverflow.com/users/13476728/james-lee'}",True,37,,1,0,1590111108,1590109285,,61946199,https://stackoverflow.com/questions/61946199/how-do-i-set-minimum-and-maximum-of-grid-display,,How do I set minimum and maximum of grid display?,61946344.0,CC BY-SA 4.0,,
2140,"['html', 'css', 'bootstrap-4']","{'account_id': 5923913, 'reputation': 57, 'user_id': 4660476, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab663fa34de8f8d99a54cf96329c7a48?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oliver HD', 'link': 'https://stackoverflow.com/users/4660476/oliver-hd'}",True,702,,2,1,1590110018,1590107215,,61945934,https://stackoverflow.com/questions/61945934/css-selector-for-bootstrap-popover-not-working,,Css selector for bootstrap popover not working,61946222.0,CC BY-SA 4.0,,
2141,"['html', 'css', 'multilingual']","{'account_id': 192256, 'reputation': 1879, 'user_id': 433293, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/f0f9560e741573cd2e81cea7409997c2?s=256&d=identicon&r=PG', 'display_name': 'robev', 'link': 'https://stackoverflow.com/users/433293/robev'}",True,139,,1,0,1590109856,1590105725,1590107361.0,61945728,https://stackoverflow.com/questions/61945728/bold-ignored-if-define-font-weight-in-lang-selector,,Bold ignored if define font weight in lang selector,61945929.0,CC BY-SA 4.0,,
2142,"['php', 'css', 'image', 'flexbox', 'photo-gallery']","{'account_id': 17630951, 'reputation': 123, 'user_id': 12795044, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10158475747874617/picture?type=large', 'display_name': 'Elliott Farmer', 'link': 'https://stackoverflow.com/users/12795044/elliott-farmer'}",True,223,,1,1,1590109845,1590106326,,61945796,https://stackoverflow.com/questions/61945796/php-image-gallery-css-issue-with-flexbox-only-first-image-is-inside-the-flex-b,,PHP image gallery. CSS issue with flexbox. only first image is inside the flex box,61946286.0,CC BY-SA 4.0,,
2143,"['html', 'css']","{'account_id': 14707289, 'reputation': 1, 'user_id': 13297965, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1851472278304837/picture?type=large', 'display_name': 'Michelle Lindemann', 'link': 'https://stackoverflow.com/users/13297965/michelle-lindemann'}",False,26,,3,0,1590109839,1590109257,1590109839.0,61946196,https://stackoverflow.com/questions/61946196/font-not-showing,,Font not showing,,CC BY-SA 4.0,,
2144,"['css', 'safari', 'cross-browser', 'parallax']","{'account_id': 18106392, 'reputation': 103, 'user_id': 13163704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82341294d87d6fff7a4f323c20eb6924?s=256&d=identicon&r=PG&f=1', 'display_name': 'pzero1', 'link': 'https://stackoverflow.com/users/13163704/pzero1'}",False,6073,,1,0,1590109833,1590107681,1590109151.0,61945988,https://stackoverflow.com/questions/61945988/background-attachment-fixed-does-not-work-in-safari,,background-attachment: fixed does not work in Safari,,CC BY-SA 4.0,,
2145,"['html', 'css', 'flexbox']","{'account_id': 6099767, 'reputation': 4209, 'user_id': 4759176, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/0U1e5.jpg?s=256&g=1', 'display_name': 'parsecer', 'link': 'https://stackoverflow.com/users/4759176/parsecer'}",True,764,1590091346.0,1,1,1590109721,1590088421,,61942133,https://stackoverflow.com/questions/61942133/flexbox-and-100vh-height-footer-disappears-when-there-is-too-much-content,Duplicate,Flexbox and 100vh height: footer disappears when there is too much content,61942390.0,,,
2146,"['html', 'css']","{'account_id': 18627551, 'reputation': 41, 'user_id': 13576318, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AWlna.jpg?s=256&g=1', 'display_name': 'Stux2K', 'link': 'https://stackoverflow.com/users/13576318/stux2k'}",True,41,,2,2,1590109195,1590105591,,61945713,https://stackoverflow.com/questions/61945713/how-can-i-make-this-border-little-tighter-in-the-middle-of-the-page,,How can i make this border little tighter in the middle of the page,61945878.0,CC BY-SA 4.0,,
2147,"['javascript', 'html', 'css', 'dropdown']","{'account_id': 18480318, 'reputation': 27, 'user_id': 13583703, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/856445888202119/picture?type=large', 'display_name': 'Paul Giovanni', 'link': 'https://stackoverflow.com/users/13583703/paul-giovanni'}",True,39,,2,0,1590109091,1589994684,1592644375.0,61918927,https://stackoverflow.com/questions/61918927/drop-down-menu-via-img,,Drop down menu via img,61946173.0,CC BY-SA 4.0,,
2148,"['html', 'css']","{'account_id': 18438375, 'reputation': 175, 'user_id': 13431628, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-H3LPh33Bo2A/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMnwfhbKpNqwGrCVQ6Rc08aGL-1Yw/photo.jpg?sz=256', 'display_name': 'Artjom Prozorov', 'link': 'https://stackoverflow.com/users/13431628/artjom-prozorov'}",True,236,,1,0,1590107506,1590106240,1590107506.0,61945785,https://stackoverflow.com/questions/61945785/auto-resizing-div-and-its-content,,Auto-resizing div and its content,,CC BY-SA 4.0,,
2149,"['css', 'css-grid']","{'account_id': 6921767, 'reputation': 2232, 'user_id': 5314198, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/44f71d9e15df20cc1d23dda1cd2570f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'volna', 'link': 'https://stackoverflow.com/users/5314198/volna'}",True,235,1590096890.0,1,0,1590107325,1590096307,1590097897.0,61944093,https://stackoverflow.com/questions/61944093/grid-magic-make-other-columns-follow-height-of-first-one,Duplicate,"Grid magic, make other columns follow height of first one",61945888.0,,,
2150,"['html', 'css', 'reactjs']","{'account_id': 16395317, 'reputation': 205, 'user_id': 11843048, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Tc9D8FXZaWM/AAAAAAAAAAI/AAAAAAAAAZ8/M4Nhw6uwbNY/photo.jpg?sz=256', 'display_name': 'Froshiga', 'link': 'https://stackoverflow.com/users/11843048/froshiga'}",True,66,,1,0,1590107194,1590106871,,61945881,https://stackoverflow.com/questions/61945881/not-able-to-load-background-image-to-a-div-in-html-css,,Not able to load background-image to a div in html/css,,CC BY-SA 4.0,,
2151,"['javascript', 'html', 'css', 'node.js']","{'account_id': 18648612, 'reputation': 3, 'user_id': 13592623, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10222531127290741/picture?type=large', 'display_name': 'Francesco Belardi', 'link': 'https://stackoverflow.com/users/13592623/francesco-belardi'}",True,163,,1,0,1590105955,1590100092,,61944833,https://stackoverflow.com/questions/61944833/styling-an-html-page-in-a-node-js-application,,Styling an html page in a node.js application,61945754.0,CC BY-SA 4.0,,
2152,"['html', 'css', 'text-align']","{'account_id': 18277458, 'reputation': 37, 'user_id': 13306930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e67b8c4ae42349f96b88f06c823aff4?s=256&d=identicon&r=PG&f=1', 'display_name': 'piny88', 'link': 'https://stackoverflow.com/users/13306930/piny88'}",True,326,,4,1,1590105460,1590104019,1590104141.0,61945482,https://stackoverflow.com/questions/61945482/how-to-center-a-group-of-left-aligned-paragraphs,,How to center a group of left aligned paragraphs?,61945701.0,CC BY-SA 4.0,,
2153,"['javascript', 'html', 'jquery', 'css']","{'account_id': 969293, 'reputation': 3802, 'user_id': 1096892, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/c92363795aa39aae0277ae0a10a80fb8?s=256&d=identicon&r=PG', 'display_name': 'BruceyBandit', 'link': 'https://stackoverflow.com/users/1096892/bruceybandit'}",True,1681,,2,0,1590105145,1590102168,,61945187,https://stackoverflow.com/questions/61945187/hamburger-menu-wont-close-after-clicking-on-the-menu,,hamburger menu won&#39;t close after clicking on the menu,61945605.0,CC BY-SA 4.0,,
2154,"['html', 'css', 'css-selectors', 'css-transforms']","{'account_id': 18046579, 'reputation': 35, 'user_id': 13117418, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-7Xnhe90lmCc/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBbQJIXRgDojoa0N1JsoawwLMeWzA/photo.jpg?sz=256', 'display_name': 'Osman Ahmed', 'link': 'https://stackoverflow.com/users/13117418/osman-ahmed'}",False,86,,0,0,1590104402,1590104402,,61945547,https://stackoverflow.com/questions/61945547/cannot-get-css-translatez-to-work-on-chrome,,Cannot get CSS translateZ to work on Chrome,,CC BY-SA 4.0,,
2155,"['c#', 'html', 'jquery', 'css', 'asp.net-mvc']","{'account_id': 6234567, 'reputation': 83, 'user_id': 4850281, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-OmJ7uoro4i4/AAAAAAAAAAI/AAAAAAAAABg/UL3LL9TfN9s/photo.jpg?sz=256', 'display_name': 'Wilson Teo', 'link': 'https://stackoverflow.com/users/4850281/wilson-teo'}",True,48,,1,1,1590104034,1590043342,1590104034.0,61928749,https://stackoverflow.com/questions/61928749/how-to-change-row-button-class-base-on-column-value,,How to change row button class base on column value,,CC BY-SA 4.0,,
2156,"['html', 'css']","{'account_id': 18648697, 'reputation': 13, 'user_id': 13592692, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4f288abf3385f4d415d7d00d49797a1?s=256&d=identicon&r=PG', 'display_name': 'Jaqueline', 'link': 'https://stackoverflow.com/users/13592692/jaqueline'}",True,78,,2,1,1590103869,1590101403,1590103869.0,61945071,https://stackoverflow.com/questions/61945071/using-komodo-ide-12-do-not-know-how-to-link-index-html-to-style-css,,Using Komodo IDE 12: Do not know how to link index.html to style.css,61945224.0,CC BY-SA 4.0,,
2157,"['html', 'css', 'flexbox']","{'user_type': 'does_not_exist', 'display_name': 'user13585926'}",False,55,,3,0,1590103764,1590100807,1590103298.0,61944967,https://stackoverflow.com/questions/61944967/on-mobile-screen-sizes-how-can-i-increase-the-width-of-a-child-element-while-no,,"On mobile screen sizes, how can I increase the width of a child element while not affecting the size of its sibling?",,CC BY-SA 4.0,,
2158,"['html', 'css', 'django', 'nginx']","{'account_id': 16736644, 'reputation': 809, 'user_id': 12097553, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/abyFy.png?s=256&g=1', 'display_name': 'Murcielago', 'link': 'https://stackoverflow.com/users/12097553/murcielago'}",True,188,,2,0,1590103511,1588288122,1588353263.0,61534296,https://stackoverflow.com/questions/61534296/nginx-django-errors-when-loading-ccs-files-in-production,,Nginx + Django errors when loading ccs files in production,,CC BY-SA 4.0,,
2159,"['html', 'css', 'firefox']","{'account_id': 8293468, 'reputation': 1, 'user_id': 6234344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca0397b382976d52d237c6e09ae1a314?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baptiste Knacky', 'link': 'https://stackoverflow.com/users/6234344/baptiste-knacky'}",True,1279,,1,0,1590103185,1589992428,1589993537.0,61918217,https://stackoverflow.com/questions/61918217/css-grid-object-fit-cover-not-working-in-firefox,,css grid object-fit: cover not working in firefox?,,CC BY-SA 4.0,,
2160,"['javascript', 'html', 'css']","{'account_id': 17892801, 'reputation': 23, 'user_id': 12998930, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10159635626234478/picture?type=large', 'display_name': 'Wali Gustav Bj&#246;rk', 'link': 'https://stackoverflow.com/users/12998930/wali-gustav-bj%c3%b6rk'}",False,61,,1,0,1590101913,1590012394,1590101913.0,61923760,https://stackoverflow.com/questions/61923760/how-to-output-localstorage-values-into-different-divs-depending-on-statements,,"How to output localStorage values into different divs, depending on statements",,CC BY-SA 4.0,,
2161,"['javascript', 'css', 'reactjs']","{'account_id': 7942648, 'reputation': 864, 'user_id': 8974849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a88b3d9f5739e5adc5e22de160dd750?s=256&d=identicon&r=PG', 'display_name': 'neutrino', 'link': 'https://stackoverflow.com/users/8974849/neutrino'}",True,303,,2,1,1590101380,1590100409,,61944895,https://stackoverflow.com/questions/61944895/dynamically-render-a-sequence-of-divs,,Dynamically render a sequence of divs,61944998.0,CC BY-SA 4.0,,
2162,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 17327813, 'reputation': 252, 'user_id': 12551649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11cae26f84df99374bb9e85003cfd70c?s=256&d=identicon&r=PG&f=1', 'display_name': 'user12551649', 'link': 'https://stackoverflow.com/users/12551649/user12551649'}",True,2717,,1,1,1590101345,1590074735,,61937949,https://stackoverflow.com/questions/61937949/how-to-make-dynamic-radio-button-in-react,,How to make Dynamic radio button in React?,61945059.0,CC BY-SA 4.0,,
2163,"['html', 'css']","{'account_id': 18398191, 'reputation': 73, 'user_id': 13402015, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/755354cb210dfa23be5ccaef248b4374?s=256&d=identicon&r=PG&f=1', 'display_name': 'Glitch', 'link': 'https://stackoverflow.com/users/13402015/glitch'}",True,41,,4,0,1590100286,1590099283,1590099792.0,61944678,https://stackoverflow.com/questions/61944678/cannot-get-border-to-wrap-around-everything-in-css,,Cannot Get Border to Wrap Around Everything in CSS,61944868.0,CC BY-SA 4.0,,
2164,"['javascript', 'html', 'css']","{'account_id': 122572, 'reputation': 34412, 'user_id': 316469, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/7b88514bd3cdfab33fa64342aa1fcdc9?s=256&d=identicon&r=PG', 'display_name': 'Duck', 'link': 'https://stackoverflow.com/users/316469/duck'}",True,1022,,2,1,1590100172,1590099370,1590100172.0,61944693,https://stackoverflow.com/questions/61944693/how-to-make-a-video-fill-the-available-viewport,,How to make a video fill the available viewport,61944752.0,CC BY-SA 4.0,,
2165,"['html', 'css']","{'account_id': 5118288, 'reputation': 403, 'user_id': 4102730, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/ZV5Ws.jpg?s=256&g=1', 'display_name': 'Old-fashioned-dev', 'link': 'https://stackoverflow.com/users/4102730/old-fashioned-dev'}",False,81,,2,0,1590099541,1590095320,,61943868,https://stackoverflow.com/questions/61943868/full-height-two-column-and-header-with-bootstrap-4,,Full height two column and header with Bootstrap 4,,CC BY-SA 4.0,,
2166,"['css', 'html-table', 'box-shadow']","{'account_id': 87808, 'reputation': 2975, 'user_id': 243302, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/05e60dd7d4b3d87162e7661ead00bf36?s=256&d=identicon&r=PG', 'display_name': 'Sammy', 'link': 'https://stackoverflow.com/users/243302/sammy'}",False,1507,,1,3,1590099222,1590097168,,61944277,https://stackoverflow.com/questions/61944277/shadow-appear-on-the-right-of-a-sticky-table-column-when-scrolling,,Shadow appear on the right of a sticky table column when scrolling,,CC BY-SA 4.0,,
2167,"['javascript', 'html', 'css', 'reactjs', 'sass']","{'account_id': 14741284, 'reputation': 11, 'user_id': 10645908, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/P77Yb.jpg?s=256&g=1', 'display_name': 'Akshay Kalucha', 'link': 'https://stackoverflow.com/users/10645908/akshay-kalucha'}",False,534,,2,0,1590098844,1590098438,,61944497,https://stackoverflow.com/questions/61944497/unable-to-display-content-behind-navbar-when-fixed-position,,Unable to display content behind navbar when fixed position,,CC BY-SA 4.0,,
2168,"['html', 'css', 'reactjs', 'image', 'react-bootstrap']","{'account_id': 9245079, 'reputation': 461, 'user_id': 6867216, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-HWgszPD3L20/AAAAAAAAAAI/AAAAAAAABAE/lPDYwjgv0xs/photo.jpg?sz=256', 'display_name': 'Josh Katofsky', 'link': 'https://stackoverflow.com/users/6867216/josh-katofsky'}",True,122,,3,0,1590098613,1590084623,1590086037.0,61941025,https://stackoverflow.com/questions/61941025/3-background-images-each-taking-1-3-of-banner-how-to-crop-eachs-width-respons,,"3 background images, each taking 1/3 of banner, how to crop each&#39;s width responsively while fixing height",61941550.0,CC BY-SA 4.0,,
2169,"['javascript', 'python', 'html', 'css', 'computer-vision']","{'account_id': 8869884, 'reputation': 87, 'user_id': 6623884, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/051e500034000ee320b5ff4bcd89f520?s=256&d=identicon&r=PG&f=1', 'display_name': 'stepovr', 'link': 'https://stackoverflow.com/users/6623884/stepovr'}",False,258,,1,0,1590098141,1590094185,,61943614,https://stackoverflow.com/questions/61943614/how-to-fit-text-inside-bounding-box,,How to fit text inside bounding box?,,CC BY-SA 4.0,,
2170,"['html', 'css', 'nested', 'tags']","{'account_id': 18633301, 'reputation': 1, 'user_id': 13580775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6e2501b3181ae36140f322f424cfb99?s=256&d=identicon&r=PG&f=1', 'display_name': '9miko4', 'link': 'https://stackoverflow.com/users/13580775/9miko4'}",False,263,,1,0,1590097457,1589965447,1590097457.0,61909144,https://stackoverflow.com/questions/61909144/how-can-i-style-a-nested-tag-with-a-css-file,,How can I style a nested tag with a CSS file?,,CC BY-SA 4.0,,
2171,"['css', 'bootstrap-4']","{'account_id': 18647979, 'reputation': 1, 'user_id': 13592131, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2734c7b4657890e2dc6ace3862b30682?s=256&d=identicon&r=PG&f=1', 'display_name': 'ElizabethPeckham', 'link': 'https://stackoverflow.com/users/13592131/elizabethpeckham'}",False,170,,0,0,1590096495,1590094082,1590096495.0,61943594,https://stackoverflow.com/questions/61943594/override-bootstrap4-checkbox-color,,Override bootstrap4 checkbox color,,CC BY-SA 4.0,,
2172,"['css', 'react-native', 'justify']","{'account_id': 18648182, 'reputation': 31, 'user_id': 13592287, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhHBdMFtZ2BiLqAXEPDU827bn1CbV3pruM3oo6E6w=k-s256', 'display_name': 'Thiago Rossato', 'link': 'https://stackoverflow.com/users/13592287/thiago-rossato'}",False,357,,0,0,1590096197,1590096197,,61944071,https://stackoverflow.com/questions/61944071/problem-with-justify-content-on-react-native,,problem with justify-content on react native,,CC BY-SA 4.0,,
2173,"['html', 'css', 'reactjs']","{'account_id': 6861065, 'reputation': 635, 'user_id': 5275025, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://www.gravatar.com/avatar/d627a5a1de805904fc8e48d8588719c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anisotropic', 'link': 'https://stackoverflow.com/users/5275025/anisotropic'}",True,382,,2,1,1590096085,1590087958,,61941993,https://stackoverflow.com/questions/61941993/dynamic-color-of-text-input-in-react,,Dynamic color of text input in react,,CC BY-SA 4.0,,
2174,"['css', 'variables']","{'account_id': 11403220, 'reputation': 29, 'user_id': 11933369, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97cbee40fc764c96d1a63e161d9ecb4d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Federico', 'link': 'https://stackoverflow.com/users/11933369/federico'}",False,53,,0,0,1590095676,1590094178,1590095676.0,61943612,https://stackoverflow.com/questions/61943612/css-numeric-value-variable-not-set,,css numeric value variable not set,,CC BY-SA 4.0,,
2175,"['javascript', 'html', 'jquery', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user13494573'}",True,73,,1,0,1590095511,1590090286,,61942619,https://stackoverflow.com/questions/61942619/how-to-crop-an-image-while-changing-screen-size-for-web-development,,How to crop an image while changing screen size for Web Development,61943908.0,CC BY-SA 4.0,,
2176,"['html', 'css', 'css-selectors']","{'account_id': 18647893, 'reputation': 1, 'user_id': 13592069, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d32e792d90fa0b2ffdae874cfba88ec3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michel', 'link': 'https://stackoverflow.com/users/13592069/michel'}",False,309,,1,0,1590094387,1590092726,1590093487.0,61943253,https://stackoverflow.com/questions/61943253/css-selector-for-an-after-element-if-body-has-class,,CSS selector for an :after element if body has class,,CC BY-SA 4.0,,
2177,"['javascript', 'css', 'd3.js']","{'account_id': 4793581, 'reputation': 3145, 'user_id': 3872094, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3872094', 'link': 'https://stackoverflow.com/users/3872094/user3872094'}",True,54,,1,0,1590094009,1589998479,1592644375.0,61920070,https://stackoverflow.com/questions/61920070/how-to-show-all-the-child-nodes-when-there-are-many,,How to Show all the child nodes when there are many,61943215.0,CC BY-SA 4.0,,
2178,"['html', 'css', 'height']","{'account_id': 18643207, 'reputation': 13, 'user_id': 13588518, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjmjt299cZVuph7PfxzWqOubHbgK2FHcW4m8bOq=k-s256', 'display_name': 'NoGamer TL', 'link': 'https://stackoverflow.com/users/13588518/nogamer-tl'}",True,714,,1,0,1590093744,1590056596,1590093744.0,61932333,https://stackoverflow.com/questions/61932333/css-how-to-adjust-height-of-div-based-on-content,,CSS - How to adjust height of div based on content?,61932566.0,CC BY-SA 4.0,,
2179,"['html', 'css', 'css-position', 'display']","{'account_id': 16175757, 'reputation': 45, 'user_id': 11678472, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-MmqURL-aH-k/AAAAAAAAAAI/AAAAAAAAAPM/lbNOvkHbi3I/photo.jpg?sz=256', 'display_name': 'user11678472', 'link': 'https://stackoverflow.com/users/11678472/user11678472'}",False,61,1590093244.0,1,1,1590093256,1590092778,1590093256.0,61943267,https://stackoverflow.com/questions/61943267/relative-positioned-element-disappears-when-it-inline-displayed,Duplicate,Relative positioned element disappears when it inline displayed?,,,,
2180,"['javascript', 'html', 'css']","{'account_id': 17421783, 'reputation': 45, 'user_id': 12627235, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB5xlnphe_jwAVu_-ugXYhGXZtNQaO8FXNf-c9rMg=k-s256', 'display_name': 'Asharon Baltazar', 'link': 'https://stackoverflow.com/users/12627235/asharon-baltazar'}",False,45,,0,0,1590091669,1590091669,,61943008,https://stackoverflow.com/questions/61943008/is-there-a-way-to-apply-default-html-values-with-javascript-when-something-happe,,Is there a way to apply default HTML values with JavaScript when something happens?,,CC BY-SA 4.0,,
2181,"['html', 'css']","{'account_id': 18564172, 'reputation': 111, 'user_id': 13527519, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi4VwxXQ-qFB1U0eExCBjRjadxp9xZZcYB2wVVtWg=k-s256', 'display_name': 'Thomas Patenaude', 'link': 'https://stackoverflow.com/users/13527519/thomas-patenaude'}",True,502,1590091319.0,1,2,1590091330,1590079801,,61939617,https://stackoverflow.com/questions/61939617/place-div-on-top-of-boundary-between-two-divs,Duplicate,Place div on top of boundary between two divs,61939796.0,,,
2182,"['html', 'css']","{'account_id': 18647727, 'reputation': 3, 'user_id': 13591944, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhuZMS9LrBRePnBDBMME4L-AoonTYQjyek_EtfbOA=k-s256', 'display_name': 'Harry T', 'link': 'https://stackoverflow.com/users/13591944/harry-t'}",True,86,,1,-1,1590091181,1590090852,,61942788,https://stackoverflow.com/questions/61942788/css-not-formatting-correctly,,CSS Not formatting correctly,61942879.0,CC BY-SA 4.0,,
2183,"['html', 'css', 'frontend', 'css-float', 'overflow']","{'account_id': 7609821, 'reputation': 71, 'user_id': 5771080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72e57725146087a3b4aa5e4ff9259446?s=256&d=identicon&r=PG&f=1', 'display_name': 'jblb2424', 'link': 'https://stackoverflow.com/users/5771080/jblb2424'}",True,487,,1,2,1590090296,1589936115,,61903295,https://stackoverflow.com/questions/61903295/ellipsis-text-overflow-on-float-and-inline-block-elements,,Ellipsis Text Overflow on Float and Inline Block Elements,61942627.0,CC BY-SA 4.0,,
2184,"['javascript', 'html', 'css', 'bootstrap-modal']","{'account_id': 16713630, 'reputation': 1, 'user_id': 12080302, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-yRrQA3IEi90/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd42mEC8M4d54P3_H4jdGorimwc6w/photo.jpg?sz=256', 'display_name': 'Sayali Kanase', 'link': 'https://stackoverflow.com/users/12080302/sayali-kanase'}",False,40,,1,0,1590089780,1590067478,1590089780.0,61935557,https://stackoverflow.com/questions/61935557/toggle-between-hiding-and-showing-an-element-with-javascript-is-not-working,,Toggle between hiding and showing an element with JavaScript is not working,,CC BY-SA 4.0,,
2185,"['html', 'css', 'bootstrap-4', 'calculator']","{'account_id': 18647394, 'reputation': 91, 'user_id': 13591695, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-NkYUNZxgxU8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclwTyBoqmOPbA3vVJuWIymPdUc7rw/photo.jpg?sz=256', 'display_name': 'Niklas Flink', 'link': 'https://stackoverflow.com/users/13591695/niklas-flink'}",True,1425,,3,0,1590089754,1590088489,,61942152,https://stackoverflow.com/questions/61942152/styling-a-calculator-in-html-css-bootstrap-4-0,,Styling a Calculator in Html/CSS/Bootstrap 4.0,61942329.0,CC BY-SA 4.0,,
2186,"['html', 'css', 'frontend', 'mathjax', 'hugo']","{'account_id': 5548344, 'reputation': 529, 'user_id': 4402306, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f525cfdcfab186b63ca3193fe7a24c99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Corel', 'link': 'https://stackoverflow.com/users/4402306/corel'}",True,915,,1,1,1590089457,1589983324,1589983685.0,61915118,https://stackoverflow.com/questions/61915118/mathjax-equation-does-not-fit-the-width-of-window-when-using-mobile,,MathJax equation does not fit the width of window when using mobile,,CC BY-SA 4.0,,
