,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,migrated_from
1420,"['javascript', 'css', 'overlapping']","{'account_id': 1159321, 'reputation': 12703, 'user_id': 1563528, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/99F6S.jpg?s=256&g=1', 'display_name': 'Saumya Rastogi', 'link': 'https://stackoverflow.com/users/1563528/saumya-rastogi'}",False,252,,,1,2,1343850024,1343666119,1343668298.0,11725732,https://stackoverflow.com/questions/11725732/my-menu-bar-hiding-under-javascript-of-pastebin,,My Menu Bar hiding under javascript of PasteBin,CC BY-SA 3.0,,
1421,"['html', 'css', 'color-picker']","{'account_id': 1433432, 'reputation': 4787, 'user_id': 1355300, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f5d8e06a28aa454e585fee26bf16dcc2?s=256&d=identicon&r=PG', 'display_name': 'user1355300', 'link': 'https://stackoverflow.com/users/1355300/user1355300'}",True,179,,,2,0,1343841397,1343631882,1343841397.0,11716758,https://stackoverflow.com/questions/11716758/css-background-color-comes-out-of-the-box,,CSS background color comes out of the box,CC BY-SA 3.0,,
1422,"['css', 'centering']","{'account_id': 104945, 'reputation': 5711, 'user_id': 280319, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/b1b1c267bff44eeafbbf3e503892be52?s=256&d=identicon&r=PG', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/280319/ryan'}",False,283,,,3,0,1343841264,1343692137,1343841264.0,11731281,https://stackoverflow.com/questions/11731281/how-to-horizontally-center-html-using-parent-element-only,,How to horizontally center HTML using parent element only?,CC BY-SA 3.0,,
1423,"['html', 'css']","{'account_id': 1612536, 'reputation': 7204, 'user_id': 1491095, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a0f783197120b449becc11025ceef9ec?s=256&d=identicon&r=PG', 'display_name': 'Alegro', 'link': 'https://stackoverflow.com/users/1491095/alegro'}",True,425,,11733176.0,3,4,1343841209,1343709066,1343709555.0,11733126,https://stackoverflow.com/questions/11733126/some-css-properties-dont-work,,Some css properties don&#39;t work,CC BY-SA 3.0,,
1424,"['html', 'css', 'ipad', 'scaling', 'device']","{'account_id': 1413131, 'reputation': 13, 'user_id': 1339343, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b34b4d6ac397ffad160cfb07079507d?s=256&d=identicon&r=PG', 'display_name': 'LaurenWomack', 'link': 'https://stackoverflow.com/users/1339343/laurenwomack'}",False,964,,,1,0,1343841162,1343726126,1343841162.0,11736798,https://stackoverflow.com/questions/11736798/images-not-scaling-on-devices,,Images not scaling on devices,CC BY-SA 3.0,,
1425,"['css', 'internet-explorer-7', 'cross-browser']","{'account_id': 30799, 'reputation': 144835, 'user_id': 84201, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5cce99e9bf6154703d8ecdf474a750bd?s=256&d=identicon&r=PG', 'display_name': 'Jitendra Vyas', 'link': 'https://stackoverflow.com/users/84201/jitendra-vyas'}",True,3845,,11735851.0,1,2,1343840641,1343715118,1343840641.0,11734159,https://stackoverflow.com/questions/11734159/css-not-working-in-ie7-but-all,,CSS not working in IE7 but all,CC BY-SA 3.0,,
1426,"['html', 'css', 'html-lists', 'onmouseover']","{'account_id': 1015954, 'reputation': 8956, 'user_id': 1027520, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/b1LDA.jpg?s=256&g=1', 'display_name': 'Prashobh', 'link': 'https://stackoverflow.com/users/1027520/prashobh'}",True,765,,11699289.0,3,-3,1343836133,1343458549,1343836133.0,11699002,https://stackoverflow.com/questions/11699002/onmouseover-on-child-change-the-parent-color,,Onmouseover on child change the parent  color,CC BY-SA 3.0,,
1427,"['javascript', 'jquery', 'css']","{'account_id': 1515306, 'reputation': 7515, 'user_id': 1416438, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/MLKrs.jpg?s=256&g=1', 'display_name': 'Matt Hintzke', 'link': 'https://stackoverflow.com/users/1416438/matt-hintzke'}",True,78,,11762567.0,1,0,1343834960,1341855328,1341855733.0,11400167,https://stackoverflow.com/questions/11400167/dynamic-snap-on-widgets,,Dynamic Snap-On Widgets,CC BY-SA 3.0,,
1428,['css'],"{'account_id': 1690100, 'reputation': 349, 'user_id': 1552636, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5f2b0369b49e4b65c327498ff8bf9ac1?s=256&d=identicon&r=PG', 'display_name': 'Akyl', 'link': 'https://stackoverflow.com/users/1552636/akyl'}",True,167,,11762276.0,1,0,1343834076,1343741272,1343742035.0,11741221,https://stackoverflow.com/questions/11741221/aactive-on-asp-net-c-web,,a:active on asp.net C# web,CC BY-SA 3.0,,
1429,"['css', 'sass', 'less']","{'account_id': 181798, 'reputation': 2726, 'user_id': 416041, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/07d4b7ee427f8d26323c29caea8898e8?s=256&d=identicon&r=PG', 'display_name': 'Ilya Tsuryev', 'link': 'https://stackoverflow.com/users/416041/ilya-tsuryev'}",True,10937,,11738559.0,3,2,1343831416,1343727592,1343728284.0,11737225,https://stackoverflow.com/questions/11737225/scalable-font-size-sass-less-with-px-vs-plain-ems,,"Scalable font size, SASS (LESS) with &quot;px&quot; vs plain ems",CC BY-SA 3.0,,
1430,"['javascript', 'jquery', 'asp.net', 'css', 'datagrid']","{'account_id': 1515983, 'reputation': 4995, 'user_id': 1416980, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/d5d3824688ae0511311ef8a1d41b827a?s=256&d=identicon&r=PG', 'display_name': 'anmarti', 'link': 'https://stackoverflow.com/users/1416980/anmarti'}",True,2383,,11761437.0,2,0,1343831228,1343730217,,11738011,https://stackoverflow.com/questions/11738011/datagrid-scrollbar-with-fixed-header-and-scrolling-issue,,Datagrid scrollbar with fixed header and scrolling issue,CC BY-SA 3.0,,
1431,"['css', 'internet-explorer', 'html', 'invisible']","{'account_id': 55268, 'reputation': 20557, 'user_id': 165448, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/8a849756df87a0e7982302bf05c840e5?s=256&d=identicon&r=PG', 'display_name': 'JZ.', 'link': 'https://stackoverflow.com/users/165448/jz'}",True,4200,,11730885.0,5,9,1343814742,1342475898,1343688463.0,11513188,https://stackoverflow.com/questions/11513188/invisible-div-over-div-does-not-work-in-ie8,,Invisible div over div does not work in IE8,CC BY-SA 3.0,,
1432,"['jquery', 'css', 'background', 'position', 'sprite']","{'account_id': 1703054, 'reputation': 145, 'user_id': 1562679, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/02d97d6286f166ad64e24b7ca05205e5?s=256&d=identicon&r=PG', 'display_name': 'user1562679', 'link': 'https://stackoverflow.com/users/1562679/user1562679'}",True,1016,,,1,-1,1343814231,1343659564,,11723850,https://stackoverflow.com/questions/11723850/change-background-position-with-click-from-a-button,,Change background position with click from a button,CC BY-SA 3.0,,
1433,"['html', 'css']","{'account_id': 1495460, 'reputation': 2674, 'user_id': 1401515, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/d8101c5f87a75e7817755da27f9a230c?s=256&d=identicon&r=PG', 'display_name': 'Arrow', 'link': 'https://stackoverflow.com/users/1401515/arrow'}",True,2600,,11602474.0,4,1,1343813856,1342977786,,11602394,https://stackoverflow.com/questions/11602394/different-images-for-top-and-bottom-of-divs-border,,Different Images for top and bottom of DIV&#39;s border,CC BY-SA 3.0,,
1434,"['html', 'css']","{'account_id': 299391, 'reputation': 2479, 'user_id': 605957, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f3f9c7c9a854d51a7d216d111acec7a2?s=256&d=identicon&r=PG', 'display_name': 'user605957', 'link': 'https://stackoverflow.com/users/605957/user605957'}",True,51,,11301952.0,3,0,1343813196,1341267488,1341267856.0,11301917,https://stackoverflow.com/questions/11301917/how-do-i-create-a-table-with-a-td-aligned-to-the-left-and-its-sibling-aligned-to,,How do I create a table with a TD aligned to the left and its sibling aligned to the right?,CC BY-SA 3.0,,
1435,"['html', 'css', 'menu']","{'account_id': 457567, 'reputation': 1689, 'user_id': 856972, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/e90cf6a7c918bebf20e4ce7bb555e2aa?s=256&d=identicon&r=PG', 'display_name': 'devcoder', 'link': 'https://stackoverflow.com/users/856972/devcoder'}",True,172,,11335427.0,1,0,1343813141,1341434166,,11335184,https://stackoverflow.com/questions/11335184/how-can-i-make-the-current-item-stick-in-a-blur-menu-in-css3-example-tutorial,,How can I make the current item stick in a blur menu in CSS3 ? [example tutorial inside],CC BY-SA 3.0,,
1436,"['android', 'jquery', 'iphone', 'css', 'jquery-mobile']","{'account_id': 1250451, 'reputation': 93, 'user_id': 1210959, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/99d711cf61db759a330b7bcaa3bdbe9c?s=256&d=identicon&r=PG', 'display_name': 'Cassia', 'link': 'https://stackoverflow.com/users/1210959/cassia'}",True,435,,11612078.0,1,2,1343811265,1343044450,1343057892.0,11612016,https://stackoverflow.com/questions/11612016/jquery-mobile-styling-images,,Jquery Mobile Styling Images,CC BY-SA 3.0,,
1437,"['css', 'twitter-bootstrap']","{'account_id': 1446527, 'reputation': 8039, 'user_id': 1364793, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/B353L.jpg?s=256&g=1', 'display_name': 'Dzhuneyt', 'link': 'https://stackoverflow.com/users/1364793/dzhuneyt'}",True,201,,11542335.0,2,0,1343810597,1342617252,1343810597.0,11542267,https://stackoverflow.com/questions/11542267/even-though-im-overwriting-a-css-class-the-old-width-value-is-used,,Even Though I&#39;m Overwriting a CSS Class The Old Width Value is Used,CC BY-SA 3.0,,
1438,"['javascript', 'animation', 'css', 'css-animations']","{'account_id': 1701669, 'reputation': 1, 'user_id': 1561557, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f91a27d225f602f8f30d3a50a5736f9?s=256&d=identicon&r=PG', 'display_name': 'user1561557', 'link': 'https://stackoverflow.com/users/1561557/user1561557'}",True,1213,,,1,0,1343810078,1343598824,1343613867.0,11713285,https://stackoverflow.com/questions/11713285/chrome-crashes-when-trying-to-modify-css3-animation-from-javascript,,Chrome crashes when trying to modify CSS3 animation from Javascript,CC BY-SA 3.0,,
1439,"['jquery', 'css']","{'account_id': 1186760, 'reputation': 4215, 'user_id': 1160568, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/069cefc25705834484256e8507fe84f2?s=256&d=identicon&r=PG', 'display_name': 'SVS', 'link': 'https://stackoverflow.com/users/1160568/svs'}",True,726,,11755235.0,4,2,1343809011,1343475914,,11700724,https://stackoverflow.com/questions/11700724/animation-of-div-doesnt-stop-after-hover-event-ends,,Animation of div doesn&#39;t stop after hover event ends,CC BY-SA 3.0,,
1440,"['css', 'drop-down-menu', 'twitter-bootstrap', 'modal-dialog', 'pseudo-class']","{'account_id': 1323543, 'reputation': 291, 'user_id': 1268853, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/c49997221b256fe5b67c61c2182718fd?s=256&d=identicon&r=PG', 'display_name': 'bentzy', 'link': 'https://stackoverflow.com/users/1268853/bentzy'}",False,1965,,,1,0,1343808797,1343714383,1343740891.0,11734033,https://stackoverflow.com/questions/11734033/how-to-implement-the-small-arrow-at-a-twitter-bootstrap-subnav-dropdown,,How to implement the small arrow at a twitter bootstrap subnav&#39; dropdown,CC BY-SA 3.0,,
1441,['css'],"{'account_id': 358683, 'reputation': 225, 'user_id': 699610, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/bc3a8e2a97f2e3e843c736b6dbea4f6b?s=256&d=identicon&r=PG', 'display_name': 'Ninjiangstar', 'link': 'https://stackoverflow.com/users/699610/ninjiangstar'}",True,618,,,2,0,1343808677,1342594806,,11535881,https://stackoverflow.com/questions/11535881/custom-css-fonts-loading-issue,,Custom CSS Fonts Loading Issue,CC BY-SA 3.0,,
1442,"['css', 'rounded-corners', 'css3pie']","{'account_id': 242329, 'reputation': 1241, 'user_id': 513768, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/247c35b4455833edc6847c7c10650ebc?s=256&d=identicon&r=PG', 'display_name': 'Elwhis', 'link': 'https://stackoverflow.com/users/513768/elwhis'}",True,261,,11604811.0,2,0,1343808049,1342905814,1342997609.0,11595969,https://stackoverflow.com/questions/11595969/css3pie-leaking-image-from-round-element-in-ie7-8,,"css3pie leaking image from round element in ie7,8",CC BY-SA 3.0,,
1443,['css'],"{'account_id': 41222, 'reputation': 2082, 'user_id': 119750, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1aff84e90980d07976befe48bdc82493?s=256&d=identicon&r=PG', 'display_name': 'PeterB', 'link': 'https://stackoverflow.com/users/119750/peterb'}",True,155,,11652060.0,1,0,1343806960,1343226314,,11651988,https://stackoverflow.com/questions/11651988/css-consistent-top-bottom-padding-in-a-box,,CSS consistent top/bottom padding in a box,CC BY-SA 3.0,,
1444,"['css', 'css-transitions']","{'account_id': 420425, 'reputation': 739, 'user_id': 798126, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb7f78cfb443b68760ca6e564048d8b0?s=256&d=identicon&r=PG', 'display_name': 'marinbgd', 'link': 'https://stackoverflow.com/users/798126/marinbgd'}",True,1918,,11753669.0,1,1,1343802374,1343743634,1343769492.0,11742033,https://stackoverflow.com/questions/11742033/disable-inherited-transition-all-for-only-one-css-property,,disable inherited transition (all) for only one css property,CC BY-SA 3.0,,
1445,"['css', 'ios', 'jquery-mobile', 'uiwebview']","{'account_id': 151407, 'reputation': 18685, 'user_id': 365256, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/afa169a8f0602a1094b6a54f90384631?s=256&d=identicon&r=PG', 'display_name': 'Howard', 'link': 'https://stackoverflow.com/users/365256/howard'}",True,1679,,11708473.0,4,3,1343801944,1343557230,1343801944.0,11708451,https://stackoverflow.com/questions/11708451/make-a-ios-webview-behave-like-a-ebook-reader,,Make a iOS WebView behave like a ebook reader,CC BY-SA 3.0,,
1446,"['jquery', 'html', 'css', 'forms', 'typeahead']","{'account_id': 956994, 'reputation': 4344, 'user_id': 982124, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/94bad6142a7f1bd9b84791a515f49cae?s=256&d=identicon&r=PG', 'display_name': 'user982124', 'link': 'https://stackoverflow.com/users/982124/user982124'}",True,153,,11751662.0,1,1,1343786776,1343735883,1343777984.0,11739595,https://stackoverflow.com/questions/11739595/typeahead-list-of-words-not-appearing-in-correct-location,,Typeahead list of words not appearing in correct location,CC BY-SA 3.0,,
1447,['css'],"{'account_id': 1445310, 'reputation': 573, 'user_id': 1364032, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9b52984d9786885d47fe81e43d8591ff?s=256&d=identicon&r=PG', 'display_name': 'TheKraven', 'link': 'https://stackoverflow.com/users/1364032/thekraven'}",False,53,,,3,0,1343780035,1342755881,1342760128.0,11572580,https://stackoverflow.com/questions/11572580/why-is-this-image-unable-to-be-viewed-properly-as-a-ul-background,,Why is this image unable to be viewed properly as a &lt;ul&gt; background?,CC BY-SA 3.0,,
1448,"['java', 'css', 'macos', 'safari', 'applet']","{'account_id': 1400417, 'reputation': 103, 'user_id': 1329307, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/1309b8584191ce58ecdb2dc5e9b3574c?s=256&d=identicon&r=PG', 'display_name': 'user1329307', 'link': 'https://stackoverflow.com/users/1329307/user1329307'}",True,247,,11750150.0,1,1,1343775178,1343738280,1343775178.0,11740238,https://stackoverflow.com/questions/11740238/mac-safari-will-not-run-applet-of-size-zero,,Mac Safari Will Not Run Applet of Size Zero,CC BY-SA 3.0,,
1449,"['html', 'css']","{'account_id': 194261, 'reputation': 12346, 'user_id': 436493, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/EppuZ.jpg?s=256&g=1', 'display_name': 'methuselah', 'link': 'https://stackoverflow.com/users/436493/methuselah'}",True,92,,11732254.0,2,0,1343771196,1343701097,,11732225,https://stackoverflow.com/questions/11732225/image-not-vertically-centred-despite-using-table-and-table-cell,,Image not vertically centred despite using table and table-cell,CC BY-SA 3.0,,
1450,"['jquery', 'css', 'jquery-masonry']","{'account_id': 1489477, 'reputation': 101, 'user_id': 1396931, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/b2ef2d7ff688f5cf92e8aa816c7562dd?s=256&d=identicon&r=PG', 'display_name': 'Антон Слепцов', 'link': 'https://stackoverflow.com/users/1396931/%d0%90%d0%bd%d1%82%d0%be%d0%bd-%d0%a1%d0%bb%d0%b5%d0%bf%d1%86%d0%be%d0%b2'}",False,632,,,1,0,1343769411,1342301868,,11487552,https://stackoverflow.com/questions/11487552/jquery-masonry-and-plus-slider,,jQuery Masonry and Plus Slider,CC BY-SA 3.0,,
1451,"['html', 'css', 'width', 'center', 'responsive-design']","{'account_id': 1424446, 'reputation': 7, 'user_id': 1348347, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/695d7b4afa287ecc66517df9b0462bd1?s=256&d=identicon&r=PG', 'display_name': 'Olli J. Aus F&#39;h', 'link': 'https://stackoverflow.com/users/1348347/olli-j-aus-fh'}",True,718,,11719907.0,2,0,1343767282,1343641678,,11718975,https://stackoverflow.com/questions/11718975/how-do-i-center-a-element-with-an-unknown-width,,How do I center a element with an unknown width?,CC BY-SA 3.0,,
1452,"['css', 'list', 'menu']","{'account_id': 278810, 'reputation': 47, 'user_id': 573587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0dcd6fdcb17920effb5251d00f65fb6?s=256&d=identicon&r=PG', 'display_name': 'Peter Schmidler', 'link': 'https://stackoverflow.com/users/573587/peter-schmidler'}",True,342,,11729678.0,2,0,1343766263,1343681819,1343766263.0,11729449,https://stackoverflow.com/questions/11729449/nested-ordered-list-as-multi-line-menu,,Nested ordered list as multi line menu,CC BY-SA 3.0,,
1453,"['javascript', 'jquery', 'css', 'html']","{'account_id': 40341, 'reputation': 5649, 'user_id': 116906, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/7947663ae0b5333554fd462635418724?s=256&d=identicon&r=PG', 'display_name': 'Christos Hayward', 'link': 'https://stackoverflow.com/users/116906/christos-hayward'}",True,176,1376029043.0,11731447.0,3,0,1343759422,1343692369,1343692718.0,11731313,https://stackoverflow.com/questions/11731313/what-am-i-doing-wrong-with-jquery-event-handling-and-hiding-showing-image-elemen,Not suitable for this site,What am I doing wrong with jQuery event handling and hiding/showing image elements?,,,
1454,"['php', 'javascript', 'jquery', 'css']","{'account_id': 957097, 'reputation': 663, 'user_id': 982207, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/a59591b56041d439b9d3f7060d7b17c2?s=256&d=identicon&r=PG', 'display_name': 'rohitnaidu19', 'link': 'https://stackoverflow.com/users/982207/rohitnaidu19'}",True,1233,,11736085.0,4,12,1343758493,1343722982,1343758493.0,11735960,https://stackoverflow.com/questions/11735960/optimize-javascript-css-download,,Optimize JavaScript CSS download,CC BY-SA 3.0,,
1455,"['css', 'css-float', 'alignment']","{'account_id': 1306065, 'reputation': 1543, 'user_id': 1255049, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c89d764421e3857bf346733ff58d8d2a?s=256&d=identicon&r=PG', 'display_name': 'AMC', 'link': 'https://stackoverflow.com/users/1255049/amc'}",True,6934,,11733181.0,3,0,1343754866,1343703720,1343747190.0,11732499,https://stackoverflow.com/questions/11732499/divs-wont-align-despite-floatleft-and-displayinline-block,,divs won&#39;t align despite float:left and display:inline-block,CC BY-SA 3.0,,
1456,"['css', 'firefox', 'html', 'css-float']","{'account_id': 1419663, 'reputation': 53, 'user_id': 1344558, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/1b3845ba1151f2abcacd391c7ea4c47e?s=256&d=identicon&r=PG', 'display_name': 'Dakkadakka', 'link': 'https://stackoverflow.com/users/1344558/dakkadakka'}",True,1459,,11712943.0,2,0,1343752251,1343586216,1343658035.0,11711809,https://stackoverflow.com/questions/11711809/floating-div-behaving-odd-in-firefox,,Floating div behaving odd in Firefox,CC BY-SA 3.0,,
1457,"['javascript', 'css', 'margin']","{'account_id': 1707114, 'reputation': 257, 'user_id': 1565964, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/2af92fff2207afb3f2319c70ff6dec51?s=256&d=identicon&r=PG', 'display_name': 'petarap', 'link': 'https://stackoverflow.com/users/1565964/petarap'}",True,50,,,1,1,1343751522,1343743688,1343751522.0,11742053,https://stackoverflow.com/questions/11742053/legend-overlapping-my-graph-in-js,,Legend overlapping my graph in JS,CC BY-SA 3.0,,
1458,"['jquery', 'css', 'jquery-ui', 'jquery-ui-resizable']","{'account_id': 1695637, 'reputation': 3301, 'user_id': 1557060, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/99908504941d52f86e6fffe285c0daff?s=256&d=identicon&r=PG', 'display_name': 'JarroVGIT', 'link': 'https://stackoverflow.com/users/1557060/jarrovgit'}",True,2076,,11705085.0,2,1,1343751197,1343512153,1343751197.0,11704917,https://stackoverflow.com/questions/11704917/how-to-resize-a-div-within-a-parent-div-with-parentdiv-also-resizing,,"How to resize a div, within a parent-div, with parentdiv also resizing?",CC BY-SA 3.0,,
1459,"['javascript', 'css', 'codemirror']","{'account_id': 1232307, 'reputation': 423, 'user_id': 1196612, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/1ee6853acc9d9225d05a2862a171e94d?s=256&d=identicon&r=PG', 'display_name': 'Ігар Цімошка', 'link': 'https://stackoverflow.com/users/1196612/%d0%86%d0%b3%d0%b0%d1%80-%d0%a6%d1%96%d0%bc%d0%be%d1%88%d0%ba%d0%b0'}",False,290,,,1,0,1343750548,1343673757,,11727619,https://stackoverflow.com/questions/11727619/dont-highlighte-the-cursor-in-the-codemirror-when-invoke-find-next-in-ie,,Don&#39;t highlighte the cursor in the Codemirror when invoke find next in IE,CC BY-SA 3.0,,
1460,"['html', 'css']","{'account_id': 322453, 'reputation': 637, 'user_id': 5692487, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/ba77ab12e51ec8109741b7b65cae2674?s=256&d=identicon&r=PG', 'display_name': '321', 'link': 'https://stackoverflow.com/users/5692487/321'}",True,284,,11741432.0,1,1,1343749708,1343741058,,11741150,https://stackoverflow.com/questions/11741150/layout-broken-cant-understand-why,,Layout Broken - can&#39;t understand why,CC BY-SA 3.0,,
1461,"['list', 'css']","{'account_id': 1090944, 'reputation': 351, 'user_id': 1085598, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3ffd88943d6db08f9a9c3a7d2696c4d9?s=256&d=identicon&r=PG', 'display_name': 'Oliver Whysall', 'link': 'https://stackoverflow.com/users/1085598/oliver-whysall'}",True,274,,11742913.0,4,0,1343748274,1343745219,1343746872.0,11742523,https://stackoverflow.com/questions/11742523/list-items-styling,,List items styling,CC BY-SA 3.0,,
1462,"['html', 'css']","{'account_id': 1139994, 'reputation': 514, 'user_id': 1124180, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/45702f9030d69ed56f4a6f16ade55953?s=256&d=identicon&r=PG', 'display_name': 'Christoffer', 'link': 'https://stackoverflow.com/users/1124180/christoffer'}",True,122,,11742557.0,3,3,1343747363,1343744443,,11742296,https://stackoverflow.com/questions/11742296/border-on-both-tbody-and-td,,Border on both tbody and td?,CC BY-SA 3.0,,
1463,"['html', 'css']","{'account_id': 1495446, 'reputation': 2434, 'user_id': 1401501, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5f94cf44c0ca68386daaf8213ce5e4af?s=256&d=identicon&r=PG', 'display_name': 'Dexter Schneider', 'link': 'https://stackoverflow.com/users/1401501/dexter-schneider'}",True,72,,11742877.0,1,0,1343747109,1343746192,,11742832,https://stackoverflow.com/questions/11742832/cannot-get-z-index-to-work-in-my-table,,Cannot get z-index to work in my table,CC BY-SA 3.0,,
1464,"['css', 'cursor']","{'account_id': 1640616, 'reputation': 532, 'user_id': 1513134, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/2ff0eaf12f268fdc5f341d17cd8cca6c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jordan Richards', 'link': 'https://stackoverflow.com/users/1513134/jordan-richards'}",True,1262,1343831302.0,11742519.0,4,-1,1343745730,1343744450,1495535073.0,11742299,https://stackoverflow.com/questions/11742299/is-there-a-way-to-change-the-default-website-cursor-set,exact duplicate,Is there a way to change the default website cursor set?,,,
1465,"['javascript', 'jquery', 'html', 'css', 'menu']","{'account_id': 1704533, 'reputation': 418, 'user_id': 1563879, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/nTOP3.jpg?s=256&g=1', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/1563879/mark'}",False,1200,,,2,1,1343745100,1343675423,,11728021,https://stackoverflow.com/questions/11728021/jquery-not-working-properly-in-firefox-and-chrome,,JQuery not working properly in firefox and chrome,CC BY-SA 3.0,,
1466,"['html', 'css']","{'account_id': 1542331, 'reputation': 445, 'user_id': 1436663, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/57ff09fea1e8a9201295fa08b60a4704?s=256&d=identicon&r=PG', 'display_name': 'PHP', 'link': 'https://stackoverflow.com/users/1436663/php'}",True,88,,11602108.0,3,0,1343744277,1342974822,1342977150.0,11602027,https://stackoverflow.com/questions/11602027/how-to-keep-curved-borders-using-css-3,,How to keep curved borders using css 3,CC BY-SA 3.0,,
1467,"['html', 'css', 'center']","{'account_id': 1401691, 'reputation': 4243, 'user_id': 1330341, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/a18762fac873d3d98e3690814c2d6882?s=256&d=identicon&r=PG', 'display_name': 'JYeh', 'link': 'https://stackoverflow.com/users/1330341/jyeh'}",True,4207,,11741309.0,2,2,1343743439,1343740932,,11741107,https://stackoverflow.com/questions/11741107/vertically-center-text-after-a-left-floated-image,,vertically center text after a left floated image,CC BY-SA 3.0,,
