,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,protected_date
2033,"['html', 'css', 'sass']","{'account_id': 12666681, 'reputation': 1, 'user_id': 9205709, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/841b43966518e305b4e678f7a08eaa5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adam O&#39;Neill', 'link': 'https://stackoverflow.com/users/9205709/adam-oneill'}",False,4480,,1,0,1560729785,1560726805,,56623260,CC BY-SA 4.0,https://stackoverflow.com/questions/56623260/is-it-possible-to-have-multiple-independent-transform-animations,Is it possible to have multiple independent transform animations?,,,,
2034,"['css', 'wordpress']","{'user_type': 'does_not_exist', 'display_name': 'user11563235'}",True,149,,2,1,1560724231,1559935923,1560724231.0,56500270,CC BY-SA 4.0,https://stackoverflow.com/questions/56500270/editing-font-size-of-navigation-bar-links-in-wordpress,Editing font size of navigation bar links in Wordpress?,,,,
2035,"['html', 'css']","{'account_id': 16146574, 'reputation': 3, 'user_id': 11656115, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b506be50db585dbd39a618291c2ea4b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'HotTemperz', 'link': 'https://stackoverflow.com/users/11656115/hottemperz'}",True,23,56623058.0,1,0,1560724188,1560717962,1560721282.0,56622511,CC BY-SA 4.0,https://stackoverflow.com/questions/56622511/how-do-i-implement-roll-over-functions-to-multiple-buttons-that-have-been-alread,How do i implement roll over functions to multiple buttons that have been already created?,,,,
2036,"['html', 'css', 'bootstrap-4', 'media-queries', 'themes']","{'account_id': 8534510, 'reputation': 125, 'user_id': 6396864, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/y1gWF.jpg?s=256&g=1', 'display_name': 'bakashinji', 'link': 'https://stackoverflow.com/users/6396864/bakashinji'}",False,79,,0,3,1560720426,1560720426,,56622749,CC BY-SA 4.0,https://stackoverflow.com/questions/56622749/how-to-make-prefers-color-scheme-light-use-default-color-values,How to make prefers-color-scheme light use default color values?,,,,
2037,"['css', 'reactjs', 'flexbox']","{'account_id': 13818963, 'reputation': 1824, 'user_id': 9974904, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d183b6c27e1754f42d2457dc787580e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Umbro', 'link': 'https://stackoverflow.com/users/9974904/umbro'}",False,70,,1,0,1560720317,1560693029,1560695261.0,56619451,CC BY-SA 4.0,https://stackoverflow.com/questions/56619451/displaying-the-nested-component-on-the-right-and-the-parent-on-the-left,Displaying the nested component on the right and the parent on the left,,,,
2038,"['html', 'css', 'web-component', 'shadow-dom']","{'account_id': 1023662, 'reputation': 6781, 'user_id': 1033426, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/a6263131d6ccdbfe1c7cee96da970eda?s=256&d=identicon&r=PG', 'display_name': 'ChaseMoskal', 'link': 'https://stackoverflow.com/users/1033426/chasemoskal'}",True,1930,,1,0,1560718435,1560716922,,56622383,CC BY-SA 4.0,https://stackoverflow.com/questions/56622383/in-css-how-can-i-reset-a-buttons-default-browser-given-styles,"In CSS, how can I reset a button&#39;s default browser-given styles?",,,,
2039,"['javascript', 'jquery', 'html', 'css']","{'account_id': 9423216, 'reputation': 663, 'user_id': 7009040, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/XPlxR.jpg?s=256&g=1', 'display_name': 'Lyubomir Ivanov Valchev', 'link': 'https://stackoverflow.com/users/7009040/lyubomir-ivanov-valchev'}",True,759,56622524.0,3,0,1560718145,1560717013,,56622393,CC BY-SA 4.0,https://stackoverflow.com/questions/56622393/append-images-inline-using-jquery,Append images inline using jQuery,,,,
2040,"['html', 'css', 'figure']","{'account_id': 12266974, 'reputation': 599, 'user_id': 8953248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6d360d2c181948145b0922208be7949?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ray Butterworth', 'link': 'https://stackoverflow.com/users/8953248/ray-butterworth'}",True,337,56622294.0,2,0,1560716846,1560713713,1560716846.0,56622035,CC BY-SA 4.0,https://stackoverflow.com/questions/56622035/does-figcaption-not-count-as-space-inside-a-figure,Does figcaption not count as space inside a figure?,,,,
2041,"['html', 'css', 'css-transforms']","{'account_id': 4838055, 'reputation': 2435, 'user_id': 3903990, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/9eb5ae0c586a2792da73ca964b2547e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Creos', 'link': 'https://stackoverflow.com/users/3903990/creos'}",True,436,56622322.0,2,1,1560716622,1560714805,,56622164,CC BY-SA 4.0,https://stackoverflow.com/questions/56622164/can-you-create-a-horizontally-flipped-text-shadow-using-only-text-shadow-css-p,Can you create a horizontally flipped text shadow using only &quot;text-shadow&quot; CSS property,,,,
2042,"['javascript', 'php', 'html', 'css']","{'account_id': 15530888, 'reputation': 31, 'user_id': 11204451, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-RB2gMMD9wJI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc8X5bPKEMPvvZPGpWx4e3lwNlIzQ/mo/photo.jpg?sz=256', 'display_name': 'adel 3', 'link': 'https://stackoverflow.com/users/11204451/adel-3'}",True,1173,56510143.0,2,0,1560715895,1560022672,1560025098.0,56509566,CC BY-SA 4.0,https://stackoverflow.com/questions/56509566/how-to-show-and-hide-some-html-element-with-in-the-url,How to show and hide some html element with # in the URL,,,,
2043,"['html', 'css', 'css-animations']","{'account_id': 13479048, 'reputation': 47, 'user_id': 11583791, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/846640465535896/picture?type=large', 'display_name': 'Jorge', 'link': 'https://stackoverflow.com/users/11583791/jorge'}",True,595,,1,1,1560714179,1560702387,1560714179.0,56620679,CC BY-SA 4.0,https://stackoverflow.com/questions/56620679/how-do-i-stop-a-css-animation-on-a-hyperlink-after-the-link-is-visited,How do I stop a CSS animation on a hyperlink after the link is visited?,,,,
2044,['css'],"{'account_id': 16145995, 'reputation': 11, 'user_id': 11655727, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79893589f4f1e7664154507de951c41a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nitneuq86', 'link': 'https://stackoverflow.com/users/11655727/nitneuq86'}",False,24,,0,1,1560714141,1560712720,1560714141.0,56621908,,https://stackoverflow.com/questions/56621908/how-to-get-rid-of-space-kept-by-text-with-line-break,How to get rid of space kept by text with line break?,,1560713935.0,Duplicate,
2045,"['html', 'css', 'grid', 'css-grid']","{'account_id': 12167563, 'reputation': 2018, 'user_id': 8883385, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/6263883831ff9f0f5632098295739207?s=256&d=identicon&r=PG&f=1', 'display_name': 'tilly', 'link': 'https://stackoverflow.com/users/8883385/tilly'}",False,59,,1,0,1560713361,1560712821,1560713171.0,56621920,CC BY-SA 4.0,https://stackoverflow.com/questions/56621920/css-grid-on-small-devices-the-card-does-not-display-inside-grid-box,CSS grid: on small devices the card does not display inside grid box,,,,
2046,"['javascript', 'html', 'css']","{'account_id': 16146216, 'reputation': 13, 'user_id': 11655876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72a193684476206613bb622bc8dc2b74?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thorkal', 'link': 'https://stackoverflow.com/users/11655876/thorkal'}",True,460,56621982.0,1,1,1560713239,1560711587,,56621784,CC BY-SA 4.0,https://stackoverflow.com/questions/56621784/collapsible-panel-and-space-filling,Collapsible panel and space filling,,,,
2047,"['html', 'css', 'drop-down-menu', 'menu', 'submenu']","{'account_id': 13563684, 'reputation': 79, 'user_id': 9784499, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Guy4444', 'link': 'https://stackoverflow.com/users/9784499/guy4444'}",False,26,,1,1,1560712626,1560707057,1560712626.0,56621235,CC BY-SA 4.0,https://stackoverflow.com/questions/56621235/why-wont-the-width-of-my-submenus-stay-constant,Why won&#39;t the width of my submenus stay constant?,,,,
2048,"['html', 'css', 'css-animations']","{'account_id': 6144741, 'reputation': 329, 'user_id': 4791012, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c805b560c96067939628e4679a8f9644?s=256&d=identicon&r=PG&f=1', 'display_name': 'ross rykov', 'link': 'https://stackoverflow.com/users/4791012/ross-rykov'}",True,55,56620733.0,1,1,1560712563,1560700293,1560712457.0,56620418,CC BY-SA 4.0,https://stackoverflow.com/questions/56620418/animation-depending-on-width-and-height-of-the-screen,Animation depending on width and height of the screen,,,,
2049,"['jquery', 'css', 'wordpress']","{'account_id': 16102928, 'reputation': 69, 'user_id': 11623139, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cFqvl.jpg?s=256&g=1', 'display_name': 'brandydoll', 'link': 'https://stackoverflow.com/users/11623139/brandydoll'}",False,91,,1,0,1560712402,1560701901,1560712402.0,56620626,CC BY-SA 4.0,https://stackoverflow.com/questions/56620626/wp-sliding-bar-toggle-cant-close-the-drawer,WP Sliding Bar Toggle can&#39;t close the drawer,,,,
2050,"['css', 'background', 'css-gradients']","{'account_id': 13036172, 'reputation': 27, 'user_id': 9421018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/912a144a39cbfe627db99be725029f02?s=256&d=identicon&r=PG&f=1', 'display_name': 'hotline1337', 'link': 'https://stackoverflow.com/users/9421018/hotline1337'}",True,135,56618334.0,1,2,1560711466,1560682874,1560711466.0,56618196,CC BY-SA 4.0,https://stackoverflow.com/questions/56618196/make-chainmail-background-theme,Make chainmail background theme,,,,
2051,"['html', 'css', 'angular', 'mdbootstrap']","{'account_id': 9009303, 'reputation': 3, 'user_id': 6714626, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b8bfbe1970b1f17b44be4bd43ced554?s=256&d=identicon&r=PG&f=1', 'display_name': 'T Mac', 'link': 'https://stackoverflow.com/users/6714626/t-mac'}",False,1253,,1,0,1560709402,1560674851,1560709402.0,56617374,CC BY-SA 4.0,https://stackoverflow.com/questions/56617374/how-to-show-submenu-items-only-when-hover-submenu,How to show submenu items only when hover submenu?,,,,
2052,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user11533567'}",True,75,,1,0,1560708569,1560694969,1560708569.0,56619705,CC BY-SA 4.0,https://stackoverflow.com/questions/56619705/how-to-save-the-data-in-local-storage,How to save the data in local storage?,,,,
2053,"['css', 'rotation', 'css-transforms']","{'account_id': 15847119, 'reputation': 11, 'user_id': 11434096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41f0dd71a5bec8bb6e0472ba6773803f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aaron', 'link': 'https://stackoverflow.com/users/11434096/aaron'}",False,106,,1,0,1560708554,1560110967,1560111997.0,56518024,CC BY-SA 4.0,https://stackoverflow.com/questions/56518024/is-there-a-simple-fix-to-rotate-a-css-oval-shadow-on-a-path-rather-than-a-centra,Is there a simple fix to rotate a css oval shadow on a path rather than a central anchor?,,,,
2054,"['html', 'css']","{'account_id': 3543453, 'reputation': 31, 'user_id': 2959994, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'govs', 'link': 'https://stackoverflow.com/users/2959994/govs'}",False,105,,0,2,1560707486,1560707486,,56621294,,https://stackoverflow.com/questions/56621294/how-to-have-transparent-scooped-corners,How to have transparent scooped corners?,,1560708219.0,Duplicate,
2055,"['html', 'css']","{'account_id': 8951756, 'reputation': 19, 'user_id': 6677532, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-nYCM37u6XEU/AAAAAAAAAAI/AAAAAAAABn8/GtPM3TRovU0/photo.jpg?sz=256', 'display_name': 'mistycloud', 'link': 'https://stackoverflow.com/users/6677532/mistycloud'}",True,62,56559550.0,4,0,1560706741,1560333661,1560706741.0,56559449,CC BY-SA 4.0,https://stackoverflow.com/questions/56559449/css-before-element-is-not-align-with-my-text,CSS :before element is not align with my text,,,,
2056,"['css', 'background', 'angular-material']","{'account_id': 15983462, 'reputation': 55, 'user_id': 11534600, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AVcWev5ZubA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3remgyoHprgVg9zMFgg_Z228wfb7fw/mo/photo.jpg?sz=256', 'display_name': 'Alejndr', 'link': 'https://stackoverflow.com/users/11534600/alejndr'}",True,64,56620529.0,1,0,1560706189,1560700964,1560706189.0,56620495,CC BY-SA 4.0,https://stackoverflow.com/questions/56620495/background-doesnt-fill-the-height-of-the-window,Background doesn&#39;t fill the height of the window,,,,
2057,"['html', 'css', 'flexbox']","{'account_id': 14644697, 'reputation': 59, 'user_id': 10576415, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ECIU1.jpg?s=256&g=1', 'display_name': 'crotanite', 'link': 'https://stackoverflow.com/users/10576415/crotanite'}",True,408,,1,0,1560703861,1560701609,1560703861.0,56620589,CC BY-SA 4.0,https://stackoverflow.com/questions/56620589/how-to-get-flex-child-to-expand-when-one-element-is-hidden-with-tranform,How to get flex child to expand when one element is hidden with tranform?,,,,
2058,"['javascript', 'html', 'css']","{'account_id': 14670825, 'reputation': 465, 'user_id': 10595346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4860980161b94e063e64c413f2d797e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kan', 'link': 'https://stackoverflow.com/users/10595346/kan'}",True,162,56620204.0,3,-1,1560701224,1560698679,1560701224.0,56620188,CC BY-SA 4.0,https://stackoverflow.com/questions/56620188/a-onclick-is-calling-without-clicking,&lt;a onClick is calling without clicking,,,,
2059,"['javascript', 'html', 'css']","{'account_id': 16013888, 'reputation': 1, 'user_id': 11557181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5627d3551ba1725afca8bde836260367?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jstyles1991', 'link': 'https://stackoverflow.com/users/11557181/jstyles1991'}",False,44,,1,0,1560698895,1560695477,,56619775,CC BY-SA 4.0,https://stackoverflow.com/questions/56619775/why-does-my-font-size-change-when-i-revisit-the-page,Why does my font-size change when I revisit the page,,,,
2060,"['html', 'css']","{'account_id': 15508885, 'reputation': 1747, 'user_id': 11188210, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1sk8i9qe6Vg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc6BKmYRyrLLeTqvprpnng6t90bCQ/mo/photo.jpg?sz=256', 'display_name': 'Phaelax z', 'link': 'https://stackoverflow.com/users/11188210/phaelax-z'}",True,30,56620169.0,1,-1,1560698544,1560698154,,56620115,,https://stackoverflow.com/questions/56620115/display-text-with-variable-white-spacing,Display text with variable white spacing?,,1560698672.0,Duplicate,
2061,"['javascript', 'jquery', 'html', 'css']","{'account_id': 13467996, 'reputation': 17, 'user_id': 9717554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd358fe24f90da3fea10a956665ba74b?s=256&d=identicon&r=PG&f=1', 'display_name': 'DjangoMan', 'link': 'https://stackoverflow.com/users/9717554/djangoman'}",True,43,56619978.0,1,1,1560697010,1560692506,1560693454.0,56619386,CC BY-SA 4.0,https://stackoverflow.com/questions/56619386/on-change-content-in-div-throught-html-jquery-scroll-bar-is-disappear-how,"On change content in div, throught .html(), jquery scroll bar is disappear, how to fix?",,,,
2062,"['javascript', 'html', 'css', 'css-grid', 'object-fit']","{'account_id': 11375350, 'reputation': 761, 'user_id': 8339821, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0148d1cfa01aea7231cf3195f54f2d78?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14063792468', 'link': 'https://stackoverflow.com/users/8339821/user14063792468'}",True,842,56619692.0,1,0,1560694879,1560078655,1560694016.0,56514103,CC BY-SA 4.0,https://stackoverflow.com/questions/56514103/scale-down-canvas-within-grid-container-so-that-canvas-retains-its-aspect-r,"Scale down &lt;canvas&gt; within grid container so, that &lt;canvas&gt; retains its aspect ratio",,,,
2063,"['javascript', 'jquery', 'html', 'css']","{'account_id': 15368031, 'reputation': 95, 'user_id': 11086908, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-i69fhLpK2lQ/AAAAAAAAAAI/AAAAAAAAAc0/-ad4BMv0QPM/photo.jpg?sz=256', 'display_name': 'STOAM', 'link': 'https://stackoverflow.com/users/11086908/stoam'}",True,594,56619258.0,1,0,1560694867,1560688515,,56618889,CC BY-SA 4.0,https://stackoverflow.com/questions/56618889/how-to-incorporate-js-media-queries-and-scroll-listening,How to incorporate JS media Queries and Scroll listening?,,,,
2064,"['html', 'css', 'wordpress']","{'user_type': 'does_not_exist', 'display_name': 'user11652114'}",False,45,,1,0,1560694609,1560693817,,56619548,CC BY-SA 4.0,https://stackoverflow.com/questions/56619548/how-to-select-option-value-with-css,How to select option value with css?,,,,
2065,"['html', 'css']","{'account_id': 14245631, 'reputation': 103, 'user_id': 10290803, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-beQU9_dKv5M/AAAAAAAAAAI/AAAAAAAAANE/AgJnqCEgcHQ/photo.jpg?sz=256', 'display_name': 'Mihajlo Milosevic', 'link': 'https://stackoverflow.com/users/10290803/mihajlo-milosevic'}",True,26,56619481.0,1,0,1560693351,1560692553,,56619394,CC BY-SA 4.0,https://stackoverflow.com/questions/56619394/margins-wont-work-on-divs-tables-and-other-parrent-elements,"Margins won&#39;t work on divs, tables and other parrent elements",,,,
2066,['css'],"{'user_type': 'does_not_exist', 'display_name': 'user6218572'}",False,877,,2,0,1560692315,1560690779,1560691050.0,56619160,CC BY-SA 4.0,https://stackoverflow.com/questions/56619160/fully-display-background-image,Fully display background image,,,,
2067,"['css', 'javafx']","{'account_id': 5535731, 'reputation': 1765, 'user_id': 4767670, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9dda5bf53c264228a2cd807e9167dc9c?s=256&d=identicon&r=PG', 'display_name': 'NoImaginationGuy', 'link': 'https://stackoverflow.com/users/4767670/noimaginationguy'}",False,320,,0,2,1560691172,1560691172,,56619216,CC BY-SA 4.0,https://stackoverflow.com/questions/56619216/rotate-background-image-in-javafx-css,Rotate background image in JavaFX CSS,,,,
2068,"['html', 'css', 'browser']","{'account_id': 3948842, 'reputation': 679, 'user_id': 3260199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e4d89807b38f80061df867a1be00df2?s=256&d=identicon&r=PG&f=1', 'display_name': 'apen', 'link': 'https://stackoverflow.com/users/3260199/apen'}",False,32,,0,1,1560691141,1560629827,1560691141.0,56613868,CC BY-SA 4.0,https://stackoverflow.com/questions/56613868/how-to-obtain-the-stacking-order-of-all-elements-in-a-webpage,How to obtain the stacking order of all elements in a webpage?,,,,
2069,"['html', 'css', 'wordpress']","{'user_type': 'does_not_exist', 'display_name': 'user11652114'}",False,217,,0,0,1560691117,1560689009,1560691117.0,56618954,CC BY-SA 4.0,https://stackoverflow.com/questions/56618954/how-to-use-flex-wrap,How to use flex-wrap?,,,,
2070,"['javascript', 'jquery', 'html', 'css']","{'account_id': 15053244, 'reputation': 69, 'user_id': 10864359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27c1b29be63c9997e136d7d8a53c79d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kim Ber', 'link': 'https://stackoverflow.com/users/10864359/kim-ber'}",True,85,56618926.0,5,0,1560690613,1560686724,,56618669,CC BY-SA 4.0,https://stackoverflow.com/questions/56618669/how-to-make-element-always-up-the-closing-tag,How to make element always up the closing tag,,,,
2071,"['html', 'css', 'margin', 'line-breaks']","{'account_id': 1390639, 'reputation': 22665, 'user_id': 1321564, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f61fbcc7c59e134d888f2e34cd216658?s=256&d=identicon&r=PG', 'display_name': 'Benjamin M', 'link': 'https://stackoverflow.com/users/1321564/benjamin-m'}",False,242,,0,1,1560688411,1560686263,,56618612,,https://stackoverflow.com/questions/56618612/css-margin-bottom-if-elements-cant-be-displayed-next-to-each-other,CSS margin-bottom if elements can&#39;t be displayed next to each other,,1560687897.0,Duplicate,
2072,"['html', 'css']","{'account_id': 5119138, 'reputation': 45, 'user_id': 4103328, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KniFs.jpg?s=256&g=1', 'display_name': 'Krill', 'link': 'https://stackoverflow.com/users/4103328/krill'}",True,84,56612805.0,1,0,1560686480,1560620581,,56612742,CC BY-SA 4.0,https://stackoverflow.com/questions/56612742/input-box-keeps-dropping-to-the-next-line-with-float-right,&lt;input&gt; box keeps dropping to the next line with float: right,,,,
2073,"['jquery', 'html', 'css']","{'account_id': 402335, 'reputation': 6546, 'user_id': 769449, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/sT2eg.png?s=256&g=1', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/769449/adam'}",True,788,56618596.0,1,0,1560686144,1560677444,,56617637,CC BY-SA 4.0,https://stackoverflow.com/questions/56617637/how-to-hide-menu-on-item-click-in-pure-css-form-dropdown-element,How to hide menu on item click in pure CSS form dropdown element,,,,
2074,"['javascript', 'html', 'css']","{'account_id': 6079618, 'reputation': 751, 'user_id': 4745811, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/bb62a5522699d27e4b70aba2d8189164?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anirudh Lou', 'link': 'https://stackoverflow.com/users/4745811/anirudh-lou'}",False,76,,1,0,1560685970,1560681075,1560682444.0,56617995,CC BY-SA 4.0,https://stackoverflow.com/questions/56617995/how-to-animate-area-of-a-grid-in-css-and-javascript,How to animate area of a grid in CSS and Javascript?,,,,
2075,"['css', 'wordpress', 'webpack', 'sass', 'materialize']","{'account_id': 3222512, 'reputation': 2044, 'user_id': 2719598, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/l9oGS.jpg?s=256&g=1', 'display_name': 'Kenny', 'link': 'https://stackoverflow.com/users/2719598/kenny'}",True,204,56618377.0,1,1,1560684470,1560650759,1560660404.0,56615546,CC BY-SA 4.0,https://stackoverflow.com/questions/56615546/css-import-materlize-css-using-webpack-no-style-being-made,CSS @import &quot;~materlize-css&quot; | Using Webpack | No style being made,,,,
2076,"['html', 'css', 'viewport']","{'account_id': 8334343, 'reputation': 31, 'user_id': 6261791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5428daa5186319c35411c82184f8c84f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Charax', 'link': 'https://stackoverflow.com/users/6261791/charax'}",False,37,,0,0,1560683982,1560683982,,56618324,CC BY-SA 4.0,https://stackoverflow.com/questions/56618324/code-to-center-viewport-substitution-images-using-html-and-css,Code to center viewport substitution images using HTML and CSS,,,,
2077,"['html', 'css', 'button', 'responsive']","{'account_id': 4029702, 'reputation': 356, 'user_id': 3316338, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arno', 'link': 'https://stackoverflow.com/users/3316338/arno'}",True,842,56618180.0,3,1,1560682705,1560678563,1560679670.0,56617727,CC BY-SA 4.0,https://stackoverflow.com/questions/56617727/flex-with-round-buttons-in-a-row,Flex with round buttons in a row,,,,
2078,"['html', 'css', 'reactjs', 'google-chrome', 'next.js']","{'account_id': 10248632, 'reputation': 400, 'user_id': 7563638, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh4.googleusercontent.com/-FpdNRgwL1sU/AAAAAAAAAAI/AAAAAAAAAhM/p5BC-MfnMlg/photo.jpg?sz=256', 'display_name': 'Chandan Kumar', 'link': 'https://stackoverflow.com/users/7563638/chandan-kumar'}",False,3079,,1,0,1560681917,1560620342,,56612717,CC BY-SA 4.0,https://stackoverflow.com/questions/56612717/how-do-i-override-user-agent-styles-while-using-react-js-and-styled-css,How do I override user agent styles while using React JS and Styled-Css,,,,
2079,"['css', 'angular', 'primeng']","{'account_id': 6247518, 'reputation': 47, 'user_id': 4858836, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://lh6.googleusercontent.com/--PWe7JH0F4Y/AAAAAAAAAAI/AAAAAAAAAbE/uJnCq_jXCtM/photo.jpg?sz=256', 'display_name': 'user4858836', 'link': 'https://stackoverflow.com/users/4858836/user4858836'}",False,39,,0,0,1560680832,1560680832,,56617960,CC BY-SA 4.0,https://stackoverflow.com/questions/56617960/load-angular-components-style-latest,load angular components style latest,,,,
2080,"['html', 'css']","{'account_id': 16142279, 'reputation': 13, 'user_id': 11653072, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-J5Vyyh4g5lw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reS41x4u_4E14GTzWifKrxUcZuetg/mo/photo.jpg?sz=256', 'display_name': 'Tim Schneider', 'link': 'https://stackoverflow.com/users/11653072/tim-schneider'}",False,40,,1,-3,1560680779,1560627564,1560680779.0,56613635,CC BY-SA 4.0,https://stackoverflow.com/questions/56613635/limiting-background-color-to-width-of-more-dimensional-heading,Limiting background-color to width of more dimensional heading,,,,
2081,"['javascript', 'html', 'css']","{'account_id': 12667105, 'reputation': 11, 'user_id': 9205975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d9261500efcccf37936a1a903c0ba13f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paweluk', 'link': 'https://stackoverflow.com/users/9205975/paweluk'}",True,662,56617704.0,2,0,1560678241,1560191968,1560278619.0,56531844,CC BY-SA 4.0,https://stackoverflow.com/questions/56531844/problem-with-sticky-navbar-doesnt-scroll-like-should,Problem with sticky navbar doesn&#39;t scroll like should,,,,
2082,"['html', 'css']","{'account_id': 4052206, 'reputation': 521, 'user_id': 3331344, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3331344', 'link': 'https://stackoverflow.com/users/3331344/user3331344'}",True,1619,,2,5,1560674425,1560647571,1560655245.0,56615343,CC BY-SA 4.0,https://stackoverflow.com/questions/56615343/autocomplete-on-input-making-content-jump,Autocomplete on input making content jump,,,,
2083,"['css', 'css-float']","{'account_id': 2111909, 'reputation': 348, 'user_id': 1877032, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/75720b51cc74031155921d3610738aa7?s=256&d=identicon&r=PG', 'display_name': 'JukEboX', 'link': 'https://stackoverflow.com/users/1877032/jukebox'}",False,61,,0,0,1560672721,1560664458,,56616455,,https://stackoverflow.com/questions/56616455/floating-divs-outside-container-div,Floating Divs outside Container Div,,1560672701.0,Duplicate,
