,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,community_owned_date
2297,"['css', 'styles', 'html-lists']","{'account_id': 1442417, 'reputation': 11, 'user_id': 1362123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c9d3ba6fdd863c80905bf5ea5736a5c?s=256&d=identicon&r=PG', 'display_name': 'user1362123', 'link': 'https://stackoverflow.com/users/1362123/user1362123'}",True,4646,,,1,1,1337636525,1337636092,,10692967,CC BY-SA 3.0,https://stackoverflow.com/questions/10692967/how-to-add-styling-exceptions-to-3rd-item-in-am-unordered-list,How to add styling exceptions to 3rd item in am unordered list,,,,
2298,"['html', 'ruby-on-rails', 'css', 'grails']","{'account_id': 1505320, 'reputation': 335, 'user_id': 1408829, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8b3cf29bd9e846f32d8eca0014c67ca8?s=256&d=identicon&r=PG', 'display_name': 'Smock', 'link': 'https://stackoverflow.com/users/1408829/smock'}",True,225,,10692932.0,1,1,1337635906,1337635369,,10692809,,https://stackoverflow.com/questions/10692809/web-development-learning-web-development-languages-platform-grails-or-ruby,"Web Development -- Learning Web development languages, Platform - Grails or Ruby or any other ones?",1337744533.0,not constructive,,
2299,"['html', 'css']","{'account_id': 1037594, 'reputation': 114, 'user_id': 1291321, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/c6c5abb41125f988cfc2b300a1f24207?s=256&d=identicon&r=PG', 'display_name': 'Johann Behrens', 'link': 'https://stackoverflow.com/users/1291321/johann-behrens'}",True,147,,10692844.0,1,1,1337635532,1337453134,1337453309.0,10667961,CC BY-SA 3.0,https://stackoverflow.com/questions/10667961/min-height-in-css-and-html,Min-height in CSS and HTML,,,,
2300,['css'],"{'account_id': 332163, 'reputation': 8184, 'user_id': 807325, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/9bURh.jpg?s=256&g=1', 'display_name': 'EnexoOnoma', 'link': 'https://stackoverflow.com/users/807325/enexoonoma'}",True,5276,,10692753.0,1,0,1337635072,1337634843,,10692709,CC BY-SA 3.0,https://stackoverflow.com/questions/10692709/change-width-of-background-image,Change width of background-image?,,,,
2301,"['jquery', 'html', 'css']","{'account_id': 960178, 'reputation': 253, 'user_id': 984716, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/4NAbz.png?s=256&g=1', 'display_name': 'DFIVE', 'link': 'https://stackoverflow.com/users/984716/dfive'}",True,461,,10692020.0,1,0,1337634875,1337630787,1337631280.0,10691864,CC BY-SA 3.0,https://stackoverflow.com/questions/10691864/strategy-for-a-fixed-table-header-when-you-cant-use-jquery-and-have-very-limite,Strategy for a fixed table header when you can&#39;t use JQuery and have very limited CSS capabilities,,,,
2302,"['header', 'footer', 'css']","{'account_id': 1504030, 'reputation': 11, 'user_id': 1407857, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/65f864fdca7e8287dcd4cf820465e5ff?s=256&d=identicon&r=PG', 'display_name': 'Alex G.', 'link': 'https://stackoverflow.com/users/1407857/alex-g'}",False,682,,,2,1,1337632710,1337604245,,10685508,CC BY-SA 3.0,https://stackoverflow.com/questions/10685508/css-dynamic-min-height-depending-on-resolution,CSS: dynamic min-height depending on resolution,,,,
2303,['css'],"{'account_id': 966457, 'reputation': 2571, 'user_id': 1330271, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ea02bee7f0c7f6a06639657494fc8671?s=256&d=identicon&r=PG', 'display_name': 'user1330271', 'link': 'https://stackoverflow.com/users/1330271/user1330271'}",True,221,,10690699.0,3,0,1337632528,1337624542,,10690507,CC BY-SA 3.0,https://stackoverflow.com/questions/10690507/positioning-span-element-on-the-right-of-a-div,positioning span element on the right of a div,,,,
2304,"['html', 'css']","{'account_id': 1474155, 'reputation': 9, 'user_id': 1384992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/300ea3735e454579ad240fe46b56a4c5?s=256&d=identicon&r=PG', 'display_name': 'Peter Allen', 'link': 'https://stackoverflow.com/users/1384992/peter-allen'}",False,186,,,1,-1,1337632161,1337627786,1495534146.0,10691226,,https://stackoverflow.com/questions/10691226/space-at-the-bottom-of-my-page,space at the bottom of my page,1337632225.0,exact duplicate,,
2305,"['css', 'gallery']","{'account_id': 387191, 'reputation': 413, 'user_id': 745394, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwUfOwOvnXmiXYOGXEDi1XiYIEs7vrhZ8wImbFV_Q=k-s256', 'display_name': 'Elaine', 'link': 'https://stackoverflow.com/users/745394/elaine'}",True,64,,10692006.0,1,0,1337631749,1337628726,,10691418,CC BY-SA 3.0,https://stackoverflow.com/questions/10691418/last-line-of-css-run-gallery-overlaps,Last line of css-run gallery overlaps,,,,
2306,['css'],"{'account_id': 1495824, 'reputation': 3, 'user_id': 1401797, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fac7adc2cb35efbcf5cabd7553dab8c?s=256&d=identicon&r=PG', 'display_name': 'Vigorko', 'link': 'https://stackoverflow.com/users/1401797/vigorko'}",True,290,,10642381.0,1,0,1337631434,1337282270,,10642136,CC BY-SA 3.0,https://stackoverflow.com/questions/10642136/css-drop-down-menu-is-not-visible-in-div-in-ie7,CSS drop down menu is not visible in DIV in IE7,,,,
2307,"['jquery', 'css', 'pagination', 'overflow']","{'account_id': 901606, 'reputation': 18579, 'user_id': 937624, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/qaFuW.jpg?s=256&g=1', 'display_name': 'holyredbeard', 'link': 'https://stackoverflow.com/users/937624/holyredbeard'}",True,1283,,10691687.0,2,0,1337630426,1337629774,1337630209.0,10691648,CC BY-SA 3.0,https://stackoverflow.com/questions/10691648/pagination-when-div-is-overflowing,Pagination when div is overflowing,,,,
2308,['css'],"{'account_id': 93571, 'reputation': 3968, 'user_id': 255932, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/9a7ad61e1c67aafb4425946a616d31d0?s=256&d=identicon&r=PG', 'display_name': 'Luccas', 'link': 'https://stackoverflow.com/users/255932/luccas'}",True,342,,10676836.0,2,1,1337630248,1337541927,1337542363.0,10676469,CC BY-SA 3.0,https://stackoverflow.com/questions/10676469/css-parent-has-overflow-y-but-my-absolute-child-wants-to-have-negative-left,CSS: parent has overflow-y but my absolute child wants to have negative left,,,,
2309,"['html', 'css', 'space']","{'account_id': 1474155, 'reputation': 9, 'user_id': 1384992, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/300ea3735e454579ad240fe46b56a4c5?s=256&d=identicon&r=PG', 'display_name': 'Peter Allen', 'link': 'https://stackoverflow.com/users/1384992/peter-allen'}",False,212,,,2,1,1337630227,1337604062,1337630227.0,10685467,CC BY-SA 3.0,https://stackoverflow.com/questions/10685467/space-at-the-bottom-and-right-side-of-my-page,Space at the bottom and right side of my page,,,,
2310,"['html', 'css']","{'account_id': 1384145, 'reputation': 11949, 'user_id': 1316524, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/7qHj7.jpg?s=256&g=1', 'display_name': 'AnchovyLegend', 'link': 'https://stackoverflow.com/users/1316524/anchovylegend'}",False,84,,,1,0,1337629828,1337629627,,10691615,CC BY-SA 3.0,https://stackoverflow.com/questions/10691615/creating-a-sleek-re-sizable-website-that-preserves-its-layout,Creating a sleek re-sizable website that preserves its layout,,,,
2311,"['javascript', 'css']","{'account_id': 392083, 'reputation': 43, 'user_id': 753130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f57a4d10c9b2f2fe799dda5fceaef01?s=256&d=identicon&r=PG', 'display_name': 'Mr. Dizzy', 'link': 'https://stackoverflow.com/users/753130/mr-dizzy'}",False,433,,,1,2,1337629530,1337629326,,10691553,CC BY-SA 3.0,https://stackoverflow.com/questions/10691553/i-want-to-be-able-to-scroll-a-large-image-horizontally-but-at-the-same-time-show,I want to be able to scroll a large image horizontally but at the same time show the entire height which can be variable,,,,
2312,['css'],"{'account_id': 1504953, 'reputation': 830, 'user_id': 1408559, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/SUNDN.jpg?s=256&g=1', 'display_name': 'scriptmonkey', 'link': 'https://stackoverflow.com/users/1408559/scriptmonkey'}",False,341,,,1,0,1337628457,1337625079,,10690628,CC BY-SA 3.0,https://stackoverflow.com/questions/10690628/960-grid-system-extending-the-color,"960 grid system, extending the color",,,,
2313,"['css', 'image', 'positioning', 'css-float']","{'account_id': 210508, 'reputation': 706, 'user_id': 462158, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/02bc0e5e6674ef6fae440552c012261d?s=256&d=identicon&r=PG', 'display_name': 'Jason Thuli', 'link': 'https://stackoverflow.com/users/462158/jason-thuli'}",True,12486,,10691115.0,2,4,1337628054,1337626656,,10690986,CC BY-SA 3.0,https://stackoverflow.com/questions/10690986/floatright-and-relative-positioning,float:right and relative positioning,,,,
2314,"['javascript', 'css', 'wordpress']","{'account_id': 1104323, 'reputation': 2303, 'user_id': 1096057, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/5e28f517d71f0a60a462ccbff484229c?s=256&d=identicon&r=PG', 'display_name': 'user1096057', 'link': 'https://stackoverflow.com/users/1096057/user1096057'}",True,863,,10691124.0,3,0,1337627277,1337626944,,10691045,CC BY-SA 3.0,https://stackoverflow.com/questions/10691045/hide-website-navigation-from-the-home-page,Hide website navigation from the home page,,,,
2315,"['php', 'html', 'css', 'header', 'include']","{'account_id': 1301211, 'reputation': 123, 'user_id': 1251078, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://graph.facebook.com/503055122/picture?type=large', 'display_name': 'Saeid Ghaferi', 'link': 'https://stackoverflow.com/users/1251078/saeid-ghaferi'}",True,3403,,10690569.0,3,2,1337624870,1337624568,,10690517,CC BY-SA 3.0,https://stackoverflow.com/questions/10690517/multiple-page-titles-with-one-header-file,multiple page titles with one header file,,,,
2316,"['html', 'css', 'forms']","{'account_id': 340768, 'reputation': 3928, 'user_id': 670979, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/3f168e506cefb78f3fc2b0a56ab9e7c9?s=256&d=identicon&r=PG', 'display_name': 'www.data-blogger.com', 'link': 'https://stackoverflow.com/users/670979/www-data-blogger-com'}",True,86,,,2,-2,1337623796,1337623165,1337623580.0,10690205,CC BY-SA 3.0,https://stackoverflow.com/questions/10690205/search-button-and-textfield-not-on-same-baseline,Search button and textfield not on same baseline,,,,
2317,"['css', 'height']","{'account_id': 1504783, 'reputation': 217, 'user_id': 1408440, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/135d5c5b01562e7cdf82a8f4d6bb5826?s=256&d=identicon&r=PG', 'display_name': 'user1408440', 'link': 'https://stackoverflow.com/users/1408440/user1408440'}",True,80,,10689660.0,1,-3,1337622856,1337620274,1337620532.0,10689531,,https://stackoverflow.com/questions/10689531/my-height-isnt-working-in-css,My height isnt working in CSS?,1337709435.0,not a real question,,
2318,"['css', 'ios', 'ipad', 'iframe']","{'account_id': 1296898, 'reputation': 185, 'user_id': 1247718, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/a457af883437d3979be382309776396c?s=256&d=identicon&r=PG', 'display_name': 'Randall Jamison', 'link': 'https://stackoverflow.com/users/1247718/randall-jamison'}",False,1198,,,0,1,1337622566,1337621467,1495542017.0,10689795,CC BY-SA 3.0,https://stackoverflow.com/questions/10689795/iframe-on-ipad-not-showing-content-underneath-frame,iFrame on iPad not showing content underneath frame,,,,
2319,"['html', 'css', 'jquery-ui']","{'account_id': 1486763, 'reputation': 47, 'user_id': 1394854, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e8ecc6ee77a2cb40cf341c269c3451a5?s=256&d=identicon&r=PG', 'display_name': 'Hareesh Narayanan', 'link': 'https://stackoverflow.com/users/1394854/hareesh-narayanan'}",True,44,,10689674.0,1,0,1337620869,1337620671,,10689621,CC BY-SA 3.0,https://stackoverflow.com/questions/10689621/element-positioning-css,Element positioning CSS,,,,
2320,"['html', 'css', 'navigation', 'mouseover']","{'account_id': 1504639, 'reputation': 366, 'user_id': 1408346, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f32388e98c0d8c87c2bc47104340b8f9?s=256&d=identicon&r=PG', 'display_name': 'Cameron C', 'link': 'https://stackoverflow.com/users/1408346/cameron-c'}",True,128,,10689282.0,1,1,1337620523,1337618207,1337618523.0,10689079,CC BY-SA 3.0,https://stackoverflow.com/questions/10689079/most-efficient-way-to-implement-this-nav-effect,Most efficient way to implement this nav effect?,,,,
2321,"['jquery', 'ipad', 'css', 'fadeout']","{'account_id': 215486, 'reputation': 5937, 'user_id': 470159, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/67a845ce577b669a58119ce08c5992b3?s=256&d=identicon&r=PG', 'display_name': 'owenmelbz', 'link': 'https://stackoverflow.com/users/470159/owenmelbz'}",False,220,,,1,0,1337620199,1337618986,,10689274,CC BY-SA 3.0,https://stackoverflow.com/questions/10689274/jquery-fadeout-css3-replacement,jQuery fadeOut CSS3 replacement,,,,
2322,"['ruby-on-rails', 'css', 'asset-pipeline', 'wicked-pdf']","{'account_id': 56939, 'reputation': 5006, 'user_id': 170527, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d58a042e02e02b72aa35e3e1181a7a6f?s=256&d=identicon&r=PG', 'display_name': 'map7', 'link': 'https://stackoverflow.com/users/170527/map7'}",True,3829,,10689248.0,1,2,1337618911,1337230444,,10630020,CC BY-SA 3.0,https://stackoverflow.com/questions/10630020/wicked-pdf-using-image-tag-helper-in-css-file,wicked_pdf using image tag helper in css file,,,,
2323,"['html', 'css']","{'account_id': 97952, 'reputation': 3669, 'user_id': 265431, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/d8b2cacf0977d508b08fd190fd059d0f?s=256&d=identicon&r=PG', 'display_name': 'StuBlackett', 'link': 'https://stackoverflow.com/users/265431/stublackett'}",True,1169,,10687445.0,2,0,1337618724,1337610806,,10687277,CC BY-SA 3.0,https://stackoverflow.com/questions/10687277/css-dropdown-menu-parent-not-clickable,"CSS Dropdown Menu, Parent not clickable",,,,
2324,"['jquery', 'html', 'css']","{'account_id': 1504675, 'reputation': 3186, 'user_id': 3631047, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/435134a12e5f5a53343f3a073da21647?s=256&d=identicon&r=PG', 'display_name': 'user3631047', 'link': 'https://stackoverflow.com/users/3631047/user3631047'}",True,129,,,1,-1,1337618380,1337618122,,10689057,,https://stackoverflow.com/questions/10689057/both-pattern-and-color-for-background,Both pattern and color for background,1337709990.0,not a real question,,
2325,"['html', 'css']","{'account_id': 1110736, 'reputation': 504, 'user_id': 1101236, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/xtrNq.jpg?s=256&g=1', 'display_name': 'Shalini Subramani', 'link': 'https://stackoverflow.com/users/1101236/shalini-subramani'}",True,118,,10683889.0,4,2,1337617240,1337597388,,10683844,CC BY-SA 3.0,https://stackoverflow.com/questions/10683844/border-issue-in-chrome,border issue in chrome,,,,
2326,"['html', 'css', 'iphone-web-app']","{'account_id': 1315681, 'reputation': 2953, 'user_id': 1262619, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/074d8b6bedcf15fc06ecf914161bb852?s=256&d=identicon&r=PG', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/1262619/jonathan'}",False,1174,,,1,1,1337616260,1337616033,,10688584,CC BY-SA 3.0,https://stackoverflow.com/questions/10688584/css-min-height-interpreted-as-height-iphone-webapp,Css: min-height interpreted as height (iPhone webapp),,,,
2327,"['css', 'sprite', 'css-sprites', 'pseudo-element']","{'account_id': 522461, 'reputation': 585, 'user_id': 1069855, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8f1bd6aba05ef5c6ed27a20a87a29656?s=256&d=identicon&r=PG', 'display_name': 'digitalclubb', 'link': 'https://stackoverflow.com/users/1069855/digitalclubb'}",True,594,,,1,1,1337615578,1337607086,1337614879.0,10686241,CC BY-SA 3.0,https://stackoverflow.com/questions/10686241/how-to-set-a-background-image-to-right-center-and-still-use-a-sprite,How to set a background image to right center and still use a sprite?,,,,
2328,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1504346, 'reputation': 111, 'user_id': 1408112, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06204de09f29243d0cf24a5c1e4bdb27?s=256&d=identicon&r=PG', 'display_name': 'Quaquil', 'link': 'https://stackoverflow.com/users/1408112/quaquil'}",True,18780,,10687623.0,1,10,1337615448,1337611784,1337613306.0,10687547,CC BY-SA 3.0,https://stackoverflow.com/questions/10687547/jquery-know-width-and-height-of-a-div-with-scroll-bar,"Jquery, know width and height of a div with scroll bar",,,,
2329,"['php', 'jquery', 'html', 'css']","{'account_id': 1504516, 'reputation': 17, 'user_id': 1408236, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f691402d77e072bf51a754c0c94467f3?s=256&d=identicon&r=PG', 'display_name': 'sajal00', 'link': 'https://stackoverflow.com/users/1408236/sajal00'}",True,162,,,4,-3,1337614944,1337614325,1337614531.0,10688197,,https://stackoverflow.com/questions/10688197/how-to-highlight-content-in-html,How to highlight content in HTML?,1337615580.0,not a real question,,
2330,"['css', 'weblogic', 'war', 'image']","{'account_id': 413918, 'reputation': 3090, 'user_id': 787832, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3853a5a29827d517d633e30a5c072c84?s=256&d=identicon&r=PG', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/787832/steve'}",True,518,,10688188.0,1,0,1337614294,1337295374,,10644587,CC BY-SA 3.0,https://stackoverflow.com/questions/10644587/weblogic-and-webapp-combo-will-not-display-pictures-after-crash,WebLogic and Webapp Combo Will Not Display Pictures After Crash,,,,
2331,"['html', 'css']","{'account_id': 174298, 'reputation': 4642, 'user_id': 403571, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/c50481e6b5ce49d4779e0adbd2e85b68?s=256&d=identicon&r=PG', 'display_name': 'RushPL', 'link': 'https://stackoverflow.com/users/403571/rushpl'}",True,1462,,10686464.0,2,3,1337613911,1337606510,1337607655.0,10686084,CC BY-SA 3.0,https://stackoverflow.com/questions/10686084/child-element-of-body-not-taking-100-space-when-body-has-min-height-100,Child element of body not taking 100% space when body has min-height 100%,,,,
2332,"['jquery', 'css', 'autocomplete', 'jquery-autocomplete']","{'account_id': 943730, 'reputation': 7408, 'user_id': 971392, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/1717e1c90b5efd2453123a657373c3e1?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/971392/alex'}",True,513,,10688015.0,2,0,1337613543,1337598906,,10684152,CC BY-SA 3.0,https://stackoverflow.com/questions/10684152/jquery-autocomplete-does-not-print-the-results,jquery autocomplete does not print the results,,,,
2333,"['jquery', 'html', 'css']","{'account_id': 1407841, 'reputation': 91, 'user_id': 1335065, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/66b5791066cfddd5631494b1f7a57c80?s=256&d=identicon&r=PG', 'display_name': 'Muzammil Hussain', 'link': 'https://stackoverflow.com/users/1335065/muzammil-hussain'}",True,584,,10687748.0,1,-4,1337612448,1337611442,,10687443,,https://stackoverflow.com/questions/10687443/menu-is-not-working-properly-in-ie8-7,menu is not working properly in IE8/7,1337652750.0,too localized,,
2334,"['html', 'css']","{'account_id': 1459099, 'reputation': 73, 'user_id': 1373901, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/0d9be2e15947e341e9c901deb07b7f18?s=256&d=identicon&r=PG', 'display_name': 'Richie', 'link': 'https://stackoverflow.com/users/1373901/richie'}",True,159,,10540588.0,3,-1,1337611606,1336604435,1336675613.0,10525332,CC BY-SA 3.0,https://stackoverflow.com/questions/10525332/how-to-add-style-to-words-html-css,How to add style to words (HTML/CSS),,,,
2335,"['html', 'css', 'internet-explorer', 'firefox']","{'account_id': 1415391, 'reputation': 83, 'user_id': 1341157, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/996ca2c5f7bee230d46b7e87a79afb42?s=256&d=identicon&r=PG', 'display_name': 'Eric1978', 'link': 'https://stackoverflow.com/users/1341157/eric1978'}",True,1554,,,2,0,1337610686,1337353629,1337357335.0,10655120,CC BY-SA 3.0,https://stackoverflow.com/questions/10655120/table-difference-in-height-of-about-2-pixels-visible-in-firefox-and-ie9,Table difference in height of about 2 pixels visible in Firefox and IE9,,,,
2336,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1479995, 'reputation': 2883, 'user_id': 1389604, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/b647329d68051561afb88f66f45fe148?s=256&d=identicon&r=PG', 'display_name': 'The System Restart', 'link': 'https://stackoverflow.com/users/1389604/the-system-restart'}",True,1516,,10682227.0,2,3,1337610392,1337590525,1592644375.0,10682171,CC BY-SA 4.0,https://stackoverflow.com/questions/10682171/truncate-increase-font-size-within-a-div-so-it-fits,Truncate/increase font size within a div so it fits,,,,
2337,"['html', 'css']","{'account_id': 1371190, 'reputation': 1589, 'user_id': 1318239, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/4a1b05a1dfdea05b6821f929544ad19b?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/1318239/john'}",True,1192,,10683222.0,4,1,1337609340,1337594297,,10683122,CC BY-SA 3.0,https://stackoverflow.com/questions/10683122/sprite-right-align,Sprite right align,,,,
2338,"['css', 'position', 'hide', 'css-float', 'show']","{'account_id': 1499249, 'reputation': 3, 'user_id': 1404437, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bb7b1d3443bf7bfb8bbf2e6e3eded9ea?s=256&d=identicon&r=PG', 'display_name': 'user1404437', 'link': 'https://stackoverflow.com/users/1404437/user1404437'}",False,92,,,1,0,1337607805,1337389187,1337607805.0,10661471,CC BY-SA 3.0,https://stackoverflow.com/questions/10661471/overlapping-photos,overlapping photos,,,,
2339,"['html', 'css']","{'account_id': 1474742, 'reputation': 454, 'user_id': 1385436, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/fbfcb4d0e262dff060cc04aeec5b0056?s=256&d=identicon&r=PG', 'display_name': 'bntrns', 'link': 'https://stackoverflow.com/users/1385436/bntrns'}",True,211,,10686277.0,1,1,1337607237,1337606744,,10686150,CC BY-SA 3.0,https://stackoverflow.com/questions/10686150/drop-down-navigation,Drop Down Navigation,,,,
2340,"['jquery', 'html', 'css', 'position']","{'account_id': 1455416, 'reputation': 13175, 'user_id': 1371131, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/Qpq1r.png?s=256&g=1', 'display_name': 'Dennis Hackethal', 'link': 'https://stackoverflow.com/users/1371131/dennis-hackethal'}",True,10731,,10686169.0,1,2,1337606821,1337606592,1337606706.0,10686101,CC BY-SA 3.0,https://stackoverflow.com/questions/10686101/css-fixed-position-when-at-position-x,CSS fixed position when at position x,,,,
2341,"['html', 'css']","{'account_id': 54456, 'reputation': 1580, 'user_id': 162909, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8c2eece0f7bb15687638764b301ade70?s=256&d=identicon&r=PG', 'display_name': 'F0RR', 'link': 'https://stackoverflow.com/users/162909/f0rr'}",True,238,,10684564.0,2,1,1337606533,1337600323,,10684524,CC BY-SA 3.0,https://stackoverflow.com/questions/10684524/how-do-i-make-a-slated-rounded-border-on-a-html-element,How do I make a slated rounded border on a html element?,,,,
2342,"['html', 'css']","{'account_id': 92204, 'reputation': 8690, 'user_id': 252780, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/40ce4e3ecbe889e7a2e4e796c8b907e0?s=256&d=identicon&r=PG', 'display_name': 'J&#248;rgen', 'link': 'https://stackoverflow.com/users/252780/j%c3%b8rgen'}",True,2404,,10686007.0,2,3,1337606216,1337605864,,10685909,CC BY-SA 3.0,https://stackoverflow.com/questions/10685909/remove-left-padding-from-legend-element,Remove left padding from legend element,,,,
2343,"['jquery', 'css']","{'account_id': 1384145, 'reputation': 11949, 'user_id': 1316524, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/7qHj7.jpg?s=256&g=1', 'display_name': 'AnchovyLegend', 'link': 'https://stackoverflow.com/users/1316524/anchovylegend'}",True,139,,10676870.0,1,2,1337606215,1337544955,1337545446.0,10676855,CC BY-SA 3.0,https://stackoverflow.com/questions/10676855/changing-the-style-of-a-linked-element-after-the-link-has-been-visited,Changing the style of a linked element after the link has been visited?,,,,
2344,"['css', 'jquery']","{'account_id': 1498693, 'reputation': 25, 'user_id': 1404035, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/28ed26f624f0162381c1caf41e425791?s=256&d=identicon&r=PG', 'display_name': 'kvill', 'link': 'https://stackoverflow.com/users/1404035/kvill'}",True,174,,,2,0,1337606188,1337367831,1337606188.0,10658374,CC BY-SA 3.0,https://stackoverflow.com/questions/10658374/adding-css-with-jquery-based-on-class,Adding css with jQuery based on class,,,,
