,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,accepted_answer_id,last_edit_date,closed_reason,migrated_from
2240,"['css', 'angular', 'angular-material', 'background-image', 'mat-card']","{'account_id': 22581625, 'reputation': 68, 'user_id': 16766192, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qS8Vx.jpg?s=256&g=1', 'display_name': 'NiNjA_CaT', 'link': 'https://stackoverflow.com/users/16766192/ninja-cat'}",True,430,1,1,1639546861,1639535257,70357775,CC BY-SA 4.0,https://stackoverflow.com/questions/70357775/how-set-blurred-background-image-for-mat-card,How set blurred background image for mat-card,,70358899.0,,,
2241,"['html', 'css', 'responsive-design']","{'account_id': 19684335, 'reputation': 1, 'user_id': 14410680, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-c2GqcCm9lr8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmgGdFNL_-yI1_S-y8EanoSCGGWJg/photo.jpg?sz=256', 'display_name': 'BaseballIphone69', 'link': 'https://stackoverflow.com/users/14410680/baseballiphone69'}",False,73,2,0,1639546234,1639522191,70356478,CC BY-SA 4.0,https://stackoverflow.com/questions/70356478/responsive-web-design-in-css,Responsive Web Design in CSS,,,1639546234.0,,
2242,"['javascript', 'html', 'jquery', 'css', 'reactjs']","{'account_id': 19660838, 'reputation': 47, 'user_id': 14392296, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/300b43e4b895508c41909eda833dab5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammed Mak', 'link': 'https://stackoverflow.com/users/14392296/mohammed-mak'}",False,147,1,0,1639546146,1639545042,70358709,CC BY-SA 4.0,https://stackoverflow.com/questions/70358709/loader-is-not-displayed-when-api-is-calling,Loader is not displayed when api is calling,,,,,
2243,"['html', 'css', 'positioning', 'spacing', 'line-height']","{'user_type': 'does_not_exist', 'display_name': 'user15448443'}",False,408,2,0,1639544986,1639541507,70358346,CC BY-SA 4.0,https://stackoverflow.com/questions/70358346/html-css-line-spacing,HTML/CSS Line Spacing,,,1639544986.0,,
2244,"['html', 'css']","{'account_id': 20633931, 'reputation': 37, 'user_id': 15218259, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10159602002942792/picture?type=large', 'display_name': 'Roger McCarrick', 'link': 'https://stackoverflow.com/users/15218259/roger-mccarrick'}",True,230,1,0,1639540401,1639539120,70358149,CC BY-SA 4.0,https://stackoverflow.com/questions/70358149/add-second-level-to-existing-nav-bar-dropdown-menu,Add second level to existing nav bar Dropdown menu,,70358252.0,,,
2245,"['css', 'datatables']","{'account_id': 6377579, 'reputation': 1, 'user_id': 4948040, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78a496c1db0f4d69bb02eed9c5da4489?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joekanan Taniarto', 'link': 'https://stackoverflow.com/users/4948040/joekanan-taniarto'}",False,13,0,0,1639540244,1639539353,70358175,CC BY-SA 4.0,https://stackoverflow.com/questions/70358175/php-unknown-syntax,Php unknown syntax,,,1639540244.0,,
2246,"['html', 'css']","{'account_id': 23528672, 'reputation': 37, 'user_id': 17574733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cdb4ca5bd18f68577a7bffa5b55dedc?s=256&d=identicon&r=PG', 'display_name': 'peterpiper3407', 'link': 'https://stackoverflow.com/users/17574733/peterpiper3407'}",True,222,2,-1,1639537022,1639535403,70357789,CC BY-SA 4.0,https://stackoverflow.com/questions/70357789/how-do-i-move-the-third-h3-element-to-the-left,how do I move the third h3 element to the left?,,70357868.0,1639536220.0,,
2247,"['javascript', 'html', 'css', 'vue.js']","{'account_id': 23570251, 'reputation': 57, 'user_id': 17610477, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f9293c41f5e65c3cf6b7da779fb3c1e?s=256&d=identicon&r=PG', 'display_name': 'rg_', 'link': 'https://stackoverflow.com/users/17610477/rg'}",True,25,1,0,1639536788,1639536477,70357887,CC BY-SA 4.0,https://stackoverflow.com/questions/70357887/how-do-i-put-the-bordered-text-underneath-the-nav-menu-text,How do I put the bordered text underneath the nav-menu text?,,70357920.0,,,
2248,"['css', 'styled-components']","{'account_id': 9725994, 'reputation': 5876, 'user_id': 7557079, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/vcGrA.png?s=256&g=1', 'display_name': 'Alfrex92', 'link': 'https://stackoverflow.com/users/7557079/alfrex92'}",True,221,1,-2,1639531336,1639520517,70356224,CC BY-SA 4.0,https://stackoverflow.com/questions/70356224/staggered-layout-in-css,Staggered Layout in CSS,,70357437.0,1639531336.0,,
2249,"['html', 'css', 'datatable', 'bootstrap-5']","{'account_id': 15465583, 'reputation': 88, 'user_id': 11157035, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-NGngrfyHA0M/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reGWCQ51XVXSK2Bobluv6XIEuG1Rg/mo/photo.jpg?sz=256', 'display_name': 'dooooooofai', 'link': 'https://stackoverflow.com/users/11157035/dooooooofai'}",False,30,0,0,1639530803,1639530803,70357416,CC BY-SA 4.0,https://stackoverflow.com/questions/70357416/theres-extended-width-when-i-applying-datatables-to-my-tables,There&#39;s extended width When i applying datatables to my tables,,,,,
2250,['css'],"{'account_id': 2086953, 'reputation': 6855, 'user_id': 2725810, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/520b9e3418a19d3e442f5713613ef9b8?s=256&d=identicon&r=PG', 'display_name': 'AlwaysLearning', 'link': 'https://stackoverflow.com/users/2725810/alwayslearning'}",False,34,0,0,1639530579,1639516584,70355624,CC BY-SA 4.0,https://stackoverflow.com/questions/70355624/make-active-take-effect-after-following-href,Make :active take effect after following href,,,1639517179.0,,
2251,"['javascript', 'css']","{'account_id': 23649760, 'reputation': 1, 'user_id': 17678804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10a313b8d7f6f2a8231c65eb31c23abc?s=256&d=identicon&r=PG', 'display_name': 'Dayvay', 'link': 'https://stackoverflow.com/users/17678804/dayvay'}",False,244,1,-2,1639530126,1639528444,70357176,CC BY-SA 4.0,https://stackoverflow.com/questions/70357176/create-a-square-from-user-inputs,Create a square from user inputs,,,,,
2252,"['javascript', 'css', 'reactjs', 'mapping']","{'account_id': 18893270, 'reputation': 83, 'user_id': 13783051, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ahfwx.jpg?s=256&g=1', 'display_name': 'sociolog', 'link': 'https://stackoverflow.com/users/13783051/sociolog'}",False,26,0,0,1639528267,1639527627,70357096,CC BY-SA 4.0,https://stackoverflow.com/questions/70357096/element-size-is-bigger-than-others-despite-include-same-content-in-mapping,Element size is bigger than others despite include same content in mapping,,,1639528267.0,,
2253,"['css', 'r', 'shiny', 'styles', 'shinydashboard']","{'account_id': 22697785, 'reputation': 91, 'user_id': 16865653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/293390e4c07681429ebe959bc987ab34?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fred S.', 'link': 'https://stackoverflow.com/users/16865653/fred-s'}",True,136,1,0,1639526371,1639461658,70344393,CC BY-SA 4.0,https://stackoverflow.com/questions/70344393/how-to-change-the-color-of-pined-controlbar-in-shiny-dashboard,How to change the color of Pined controlbar in Shiny Dashboard,,70356965.0,,,
2254,"['css', 'css-transforms']","{'account_id': 13279986, 'reputation': 1, 'user_id': 9587989, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0bKwimLW0rw/AAAAAAAAAAI/AAAAAAAAAGs/H_W3vU0DXGY/photo.jpg?sz=256', 'display_name': 'Mariana Caldas', 'link': 'https://stackoverflow.com/users/9587989/mariana-caldas'}",True,532,1,0,1639525346,1639524574,70356766,CC BY-SA 4.0,https://stackoverflow.com/questions/70356766/card-block-with-a-transform-scale-css-property-loses-its-border-radius-when-hove,Card block with a transform scale CSS property loses its border-radius when hovered,,,,,
2255,"['javascript', 'html', 'jquery', 'css', 'css-animations']","{'account_id': 3694461, 'reputation': 281, 'user_id': 3076241, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tapialj', 'link': 'https://stackoverflow.com/users/3076241/tapialj'}",True,129,1,2,1639523172,1639509918,70354543,CC BY-SA 4.0,https://stackoverflow.com/questions/70354543/toggling-between-classes-keeps-animation-from-going-through-just-skips-to-end,"Toggling between classes keeps animation from going through, just skips to end",,70354870.0,1639513169.0,,
2256,"['javascript', 'html', 'css', 'animation', 'webspeech-api']","{'account_id': 21145051, 'reputation': 43, 'user_id': 15546569, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgPkZqYv4SBpmoGfWa3ksqlCbMo7BRyyRIWWuQHVQ=k-s256', 'display_name': 'Website Developer', 'link': 'https://stackoverflow.com/users/15546569/website-developer'}",True,482,1,1,1639522690,1639382523,70331500,CC BY-SA 4.0,https://stackoverflow.com/questions/70331500/how-to-make-animated-web-speech-api-ui-in-html,How to make Animated Web Speech API UI in HTML,,70356548.0,1639471039.0,,
2257,"['javascript', 'css', 'dom', 'cypress', 'jquery-terminal']","{'account_id': 164450, 'reputation': 59088, 'user_id': 387194, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dc10501a6e08f9efcb42bf7b434bf1b1?s=256&d=identicon&r=PG', 'display_name': 'jcubic', 'link': 'https://stackoverflow.com/users/387194/jcubic'}",False,119,0,1,1639522170,1639522170,70356474,CC BY-SA 4.0,https://stackoverflow.com/questions/70356474/how-to-check-css-box-model-of-an-element-in-cypress,How to check CSS Box model of an element in Cypress?,,,,,
2258,"['css', 'flexbox', 'media-queries', 'margin', 'spacing']","{'account_id': 20782646, 'reputation': 3, 'user_id': 15262679, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c9a51ea15093edc9ac15ab255293667?s=256&d=identicon&r=PG&f=1', 'display_name': 'thoughtcode', 'link': 'https://stackoverflow.com/users/15262679/thoughtcode'}",True,109,1,0,1639522155,1639521907,70356436,CC BY-SA 4.0,https://stackoverflow.com/questions/70356436/flexbox-removing-blank-space-after-applying-media-query,Flexbox: Removing blank space after applying media query,,70356470.0,,,
2259,"['html', 'css', 'css-grid']","{'account_id': 23648835, 'reputation': 11, 'user_id': 17678042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cbf0aff0a33396e558d61856f15e5fd?s=256&d=identicon&r=PG', 'display_name': 'jok3rboy', 'link': 'https://stackoverflow.com/users/17678042/jok3rboy'}",False,102,1,1,1639520988,1639519379,70356065,CC BY-SA 4.0,https://stackoverflow.com/questions/70356065/my-grid-isnt-working-and-i-cant-seem-to-find-out-why,my grid isn&#39;t working and i can&#39;t seem to find out why?,,,1639520988.0,,
2260,['css'],"{'account_id': 23646198, 'reputation': 3, 'user_id': 17675796, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f57b2e9f437dd70bb513fb8220ae9d0?s=256&d=identicon&r=PG', 'display_name': 'DPRsLeftToenail', 'link': 'https://stackoverflow.com/users/17675796/dprslefttoenail'}",True,29,1,-1,1639520971,1639520424,70356211,,https://stackoverflow.com/questions/70356211/cant-change-colour-of-a-link,cant change colour of &lt;a&gt; link,1639521183.0,70356234.0,1639520971.0,Not suitable for this site,
2261,"['html', 'css']","{'account_id': 23612771, 'reputation': 57, 'user_id': 17647456, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8b864b326c0b6f828e983597048f45d?s=256&d=identicon&r=PG', 'display_name': 'Jan N.', 'link': 'https://stackoverflow.com/users/17647456/jan-n'}",False,17,0,0,1639517076,1639516919,70355674,,https://stackoverflow.com/questions/70355674/div-does-not-have-50-height-as-declared-why,Div does not have 50% height as declared. Why?,1639517108.0,,1639517076.0,Duplicate,
2262,"['html', 'css']","{'account_id': 8647723, 'reputation': 11, 'user_id': 6474458, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed96f9c3679062259ed98086829200c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'uvesh mahajan', 'link': 'https://stackoverflow.com/users/6474458/uvesh-mahajan'}",False,159,3,0,1639516833,1639130314,70302696,CC BY-SA 4.0,https://stackoverflow.com/questions/70302696/unable-to-change-border-color-of-a-div,Unable to change border color of a div,,,1639516833.0,,
2263,"['css', 'gnome-shell-extensions', 'gjs', 'clutter', 'cinnamon']","{'account_id': 1599169, 'reputation': 2753, 'user_id': 1480587, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/QGpb2.jpg?s=256&g=1', 'display_name': 'Peter T.', 'link': 'https://stackoverflow.com/users/1480587/peter-t'}",True,146,1,0,1639515597,1639511283,70354764,CC BY-SA 4.0,https://stackoverflow.com/questions/70354764/how-to-change-the-color-of-selected-text-in-a-st-entry-in-a-cinnamon-applet,How to change the color of _selected_ text in a `St.Entry` in a Cinnamon Applet (Gnome)?,,70355490.0,,,
2264,"['javascript', 'html', 'jquery', 'css']","{'account_id': 22642985, 'reputation': 1, 'user_id': 16818766, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/e0nNk.jpg?s=256&g=1', 'display_name': 'Dayyas', 'link': 'https://stackoverflow.com/users/16818766/dayyas'}",False,48,0,0,1639515457,1639513167,70355075,CC BY-SA 4.0,https://stackoverflow.com/questions/70355075/trying-to-highlight-areas-in-a-map-tag-on-and-off-onclick-without-jquery,Trying to highlight areas in a &lt;map&gt; tag on and off onclick without jquery,,,1639515457.0,,
2265,"['css', 'media-queries']","{'account_id': 23647441, 'reputation': 11, 'user_id': 17676870, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/395ca66daf2b97ffde0caf9be5b23655?s=256&d=identicon&r=PG', 'display_name': 'scarletcyanide', 'link': 'https://stackoverflow.com/users/17676870/scarletcyanide'}",False,51,1,1,1639515342,1639506327,70353849,CC BY-SA 4.0,https://stackoverflow.com/questions/70353849/css-text-animation-wont-show-in-safari-and-i-cant-get-the-supports-query-to,"CSS text animation won&#39;t show in Safari, and I can&#39;t get the @supports query to work as a backup",,,1639510634.0,,
2266,"['html', 'css', 'next.js', 'tailwind-css']","{'account_id': 310727, 'reputation': 1364, 'user_id': 623867, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/059cb96fa05aed82ac2fa918149a31dc?s=256&d=identicon&r=PG', 'display_name': 'SimonBarker', 'link': 'https://stackoverflow.com/users/623867/simonbarker'}",False,98,0,0,1639515050,1639515050,70355399,CC BY-SA 4.0,https://stackoverflow.com/questions/70355399/responsive-with-content-boxes-with-full-bleed-right-edge-on-main-content-block,Responsive with content boxes with full bleed right edge on main content block,,,,,
2267,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 14797295, 'reputation': 4894, 'user_id': 10686620, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad44a041252c316ba3abc7b1978d2107?s=256&d=identicon&r=PG&f=1', 'display_name': 'CCCC', 'link': 'https://stackoverflow.com/users/10686620/cccc'}",True,1564,2,1,1639514077,1639476447,70347070,CC BY-SA 4.0,https://stackoverflow.com/questions/70347070/react-slick-how-to-change-custom-arrow-colour-based-on-the-page-number,React-slick - how to change custom arrow colour based on the page number,,70352528.0,,,
2268,"['css', 'sass']","{'account_id': 22396404, 'reputation': 35, 'user_id': 16607607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f1869be52e9704bf8f7fb2ed1c7f72b?s=256&d=identicon&r=PG&f=1', 'display_name': 'SurrenderAt20', 'link': 'https://stackoverflow.com/users/16607607/surrenderat20'}",False,427,1,0,1639513674,1639511800,70354854,CC BY-SA 4.0,https://stackoverflow.com/questions/70354854/background-image-url-not-loading-my-image,Background-image: url() not loading my image,,,1639512499.0,,
2269,"['css', 'animation', 'svg', 'css-animations']","{'account_id': 23179, 'reputation': 6744, 'user_id': 57872, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/c3894a3d1a90a0c487ac3d051cd7b69c?s=256&d=identicon&r=PG', 'display_name': 'Udders', 'link': 'https://stackoverflow.com/users/57872/udders'}",True,114,2,0,1639513511,1639508363,70354254,CC BY-SA 4.0,https://stackoverflow.com/questions/70354254/svg-dashed-line-circle-animate-so-it-rotates,svg dashed line circle animate so it rotates,,,1639508769.0,,
2270,"['html', 'css', 'navbar', 'sticky']","{'account_id': 23105456, 'reputation': 31, 'user_id': 17214176, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/999ab2307f626e74b1dd6ae36bf86727?s=256&d=identicon&r=PG', 'display_name': 'Puzzi22', 'link': 'https://stackoverflow.com/users/17214176/puzzi22'}",True,63,2,2,1639511723,1639511244,70354760,CC BY-SA 4.0,https://stackoverflow.com/questions/70354760/the-sticky-navbar-isnt-sticking,The sticky navbar isn&#39;t sticking,,,1639511547.0,,
2271,"['javascript', 'html', 'jquery', 'css']","{'account_id': 23645523, 'reputation': 33, 'user_id': 17675221, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dfda4bb24409f6d83aa2c0916898306?s=256&d=identicon&r=PG', 'display_name': 'devcoder123', 'link': 'https://stackoverflow.com/users/17675221/devcoder123'}",True,1218,2,2,1639511292,1639492929,70350808,CC BY-SA 4.0,https://stackoverflow.com/questions/70350808/how-can-i-change-a-bootstrap-5-tooltip-color-based-on-button-style,How can I change a Bootstrap 5 tooltip color based on button style?,,70351128.0,1639511292.0,,
2272,"['javascript', 'html', 'css', 'carousel', 'gsap']","{'account_id': 20196753, 'reputation': 1, 'user_id': 14813505, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj2QvR9EJaCrOijkkvdUSS5KW8tY5rvyaLGoKTCUWs=k-s256', 'display_name': 'Varshath Gupta S', 'link': 'https://stackoverflow.com/users/14813505/varshath-gupta-s'}",False,248,0,0,1639511264,1639502728,70353115,CC BY-SA 4.0,https://stackoverflow.com/questions/70353115/how-to-make-a-carouselsliding-stop-when-the-mouse-pointer-hovers-over-on-the-i,how to make a carousel(sliding) stop when the mouse pointer hovers over on the images,,,1639511264.0,,
2273,"['css', 'r-markdown', 'knitr', 'kableextra']","{'account_id': 124416, 'reputation': 7005, 'user_id': 319487, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7b78d24fca2c227ab6788e5517b3f3ef?s=256&d=identicon&r=PG&f=1', 'display_name': 'radek', 'link': 'https://stackoverflow.com/users/319487/radek'}",True,142,1,0,1639510923,1638951474,70271842,CC BY-SA 4.0,https://stackoverflow.com/questions/70271842/in-r-rmdformats-how-can-i-control-the-width-of-kableextra-table,"In R &amp; rmdformats, how can I control the width of kableExtra table?",,,1639510923.0,,
2274,"['javascript', 'html', 'jquery', 'css', 'navigation']","{'account_id': 18130312, 'reputation': 15, 'user_id': 13185481, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-kyBSfmAf6D4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPfKJGSPmeZ9I9zRa21HPPjDeKMpw/photo.jpg?sz=256', 'display_name': 'M. V.', 'link': 'https://stackoverflow.com/users/13185481/m-v'}",True,197,1,1,1639510753,1639508411,70354264,CC BY-SA 4.0,https://stackoverflow.com/questions/70354264/active-menu-item-based-on-url-and-id,Active menu item based on URL and ID,,70354558.0,,,
2275,"['javascript', 'html', 'jquery', 'css']","{'account_id': 23541871, 'reputation': 52, 'user_id': 17585934, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lLkzy.png?s=256&g=1', 'display_name': 'UI SMART SOUMEN', 'link': 'https://stackoverflow.com/users/17585934/ui-smart-soumen'}",False,77,3,-4,1639510517,1639489004,70349779,CC BY-SA 4.0,https://stackoverflow.com/questions/70349779/i-want-1-image-in-small-screen-in-480px-then-2-image-580px-then-3-image-768px-th,i want 1 image in small screen in 480px then 2 image 580px then 3 image 768px then 4 image 980px,,,1639510517.0,,
2276,"['css', 'forms', 'button', 'styles', 'ninja-forms']","{'account_id': 23599646, 'reputation': 1, 'user_id': 17636325, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4350780965032471/picture?type=large', 'display_name': 'Dar&#237;o G&#243;mez Gonz&#225;lez', 'link': 'https://stackoverflow.com/users/17636325/dar%c3%ado-g%c3%b3mez-gonz%c3%a1lez'}",False,134,0,0,1639510286,1639510286,70354612,CC BY-SA 4.0,https://stackoverflow.com/questions/70354612/styling-ninja-forms-button-with-css,Styling Ninja Forms button with CSS,,,,,
2277,"['html', 'css']","{'account_id': 3043370, 'reputation': 407, 'user_id': 2579773, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/60f3664ef8b5bbc48aa517817f5818b2?s=256&d=identicon&r=PG', 'display_name': 'SimonDau', 'link': 'https://stackoverflow.com/users/2579773/simondau'}",False,18,0,0,1639509927,1639509816,70354524,,https://stackoverflow.com/questions/70354524/is-there-any-css-rule-to-wrap-this-div-as-if-it-was-inline-but-with-block-chara,"Is there any CSS rule to wrap this div as if it was inline, but with block characteristics?",1639511445.0,,1639509927.0,Duplicate,
2278,"['javascript', 'css']","{'account_id': 5429215, 'reputation': 461, 'user_id': 4320631, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/yfkVD.png?s=256&g=1', 'display_name': 'Bill Vallance', 'link': 'https://stackoverflow.com/users/4320631/bill-vallance'}",True,131,1,0,1639509461,1639509121,70354393,CC BY-SA 4.0,https://stackoverflow.com/questions/70354393/how-to-detect-hardware-display-resolution,How To Detect HARDWARE Display Resolution?,,70354459.0,,,
2279,"['html', 'css', 'reactjs', 'tailwind-css']","{'account_id': 15638474, 'reputation': 109, 'user_id': 11282603, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-gPjE8sEuits/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfUyYzodKB8K_Ycuo2vZxmv6mYsqQ/mo/photo.jpg?sz=256', 'display_name': 'Patrick Youssef', 'link': 'https://stackoverflow.com/users/11282603/patrick-youssef'}",True,102,1,1,1639509101,1639501861,70352896,CC BY-SA 4.0,https://stackoverflow.com/questions/70352896/how-to-remove-gap-between-footer-and-page-content,How to remove gap between footer and page content,,70354388.0,,,
2280,"['javascript', 'html', 'jquery', 'css']","{'account_id': 20222675, 'reputation': 89, 'user_id': 14831626, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3O2Ec02_-qlRM9hhx0i0TOoR_zzrG9rs2FDma9=k-s256', 'display_name': 'CruzzerK97', 'link': 'https://stackoverflow.com/users/14831626/cruzzerk97'}",False,21,0,0,1639507998,1639507998,70354185,CC BY-SA 4.0,https://stackoverflow.com/questions/70354185/need-to-add-third-dropdown-and-remove-the-second-web-page-opens-in-ie-to-close,Need to Add third dropdown and remove the second web page opens in IE to close,,,,,
2281,"['css', 'reactjs', 'bootstrap-5']","{'account_id': 23647678, 'reputation': 1, 'user_id': 17677071, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzRvV0DAle0ph9dRt2JL6SDsvU4ldpvJxgSjhIlqw=k-s256', 'display_name': 'Abhishek sunil Patil', 'link': 'https://stackoverflow.com/users/17677071/abhishek-sunil-patil'}",False,39,0,0,1639507667,1639507667,70354119,CC BY-SA 4.0,https://stackoverflow.com/questions/70354119/how-can-i-add-animation-to-tex-in-carousel,how can i add animation to tex in carousel?,,,,,
2282,"['html', 'css']","{'account_id': 22371657, 'reputation': 65, 'user_id': 16586650, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiCG22AWL4bsxvTJXqFKxzo9TiErU7nGmGDA_NmWw=k-s256', 'display_name': 'Mehmet G&#252;d&#252;k', 'link': 'https://stackoverflow.com/users/16586650/mehmet-g%c3%bcd%c3%bck'}",True,52,4,1,1639507126,1639505841,70353738,CC BY-SA 4.0,https://stackoverflow.com/questions/70353738/how-to-align-nav-item-to-center-of-page,How to align nav-item to center of page,,70354008.0,1639505931.0,,
2283,"['javascript', 'html', 'css', 'angular', 'bootstrap-4']","{'account_id': 23641045, 'reputation': 11, 'user_id': 17671274, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzGH3qJ_-PtadcjwZ7r56UKPZppGsIw02ERMm61=k-s256', 'display_name': 'Vaishali Waghmare', 'link': 'https://stackoverflow.com/users/17671274/vaishali-waghmare'}",False,90,1,-1,1639506792,1639462277,70344475,CC BY-SA 4.0,https://stackoverflow.com/questions/70344475/iphone-x-responsive-issue,Iphone-x responsive issue,,,,,
2284,"['css', 'animation', 'svg']","{'account_id': 14166715, 'reputation': 55, 'user_id': 10234474, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-AuP-FnOICkk/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaNlyld8BAYhQQyo3V4YQyof-55oPw/mo/photo.jpg?sz=256', 'display_name': 'Th&#233;ophile Desmedt', 'link': 'https://stackoverflow.com/users/10234474/th%c3%a9ophile-desmedt'}",True,205,1,2,1639506624,1639016480,70283998,CC BY-SA 4.0,https://stackoverflow.com/questions/70283998/css-scale-and-rotate-in-place-multiple-svg-backgrounds-image-on-one-element,CSS : Scale and rotate in place multiple SVG backgrounds image on one element - possible without JS?,,70353918.0,1639062778.0,,
2285,"['css', 'less']","{'account_id': 10365304, 'reputation': 147, 'user_id': 7644530, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37edfaa5d6d8d70bd804299cf4d4654b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ari5501', 'link': 'https://stackoverflow.com/users/7644530/ari5501'}",False,43,0,2,1639506256,1639502220,70352999,CC BY-SA 4.0,https://stackoverflow.com/questions/70352999/is-there-a-way-to-prevent-from-using-a-specific-parent-selector-in-less,Is there a way to prevent &amp; from using a specific parent selector in Less?,,,1639506256.0,,
2286,"['html', 'css']","{'account_id': 23647264, 'reputation': 33, 'user_id': 17676717, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2ee067ac6a6416d495707314deac2ee1?s=256&d=identicon&r=PG', 'display_name': 'newy', 'link': 'https://stackoverflow.com/users/17676717/newy'}",True,33,1,3,1639505918,1639505021,70353587,CC BY-SA 4.0,https://stackoverflow.com/questions/70353587/some-parts-of-my-site-are-not-responsive-how-do-i-fix-it,some parts of my site are not responsive how do i fix it?,,70353757.0,,,
2287,"['html', 'css', 'flexbox']","{'account_id': 6434015, 'reputation': 897, 'user_id': 4986143, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://graph.facebook.com/852153604819972/picture?type=large', 'display_name': 'Ronny Efronny', 'link': 'https://stackoverflow.com/users/4986143/ronny-efronny'}",False,11,0,0,1639504939,1639504939,70353574,,https://stackoverflow.com/questions/70353574/make-responsive-flexbox-without-the-last-row-outgrowing-the-others,Make responsive flexbox without the last row outgrowing the others,1639505906.0,,,Duplicate,
