,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date,community_owned_date
2349,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1330597, 'reputation': 638, 'user_id': 1274604, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/5dccee314a578ff340722bf83df5b118?s=256&d=identicon&r=PG', 'display_name': 'Charles', 'link': 'https://stackoverflow.com/users/1274604/charles'}",True,194,2,1,1340219688,1340218885,11126387,CC BY-SA 3.0,https://stackoverflow.com/questions/11126387/how-to-repetitively-cycle-through-a-javascript-object,How to repetitively cycle through a javascript object?,,11126415.0,,,,,,
2350,"['php', 'css', 'twitter', 'styles', 'feed']","{'account_id': 1306065, 'reputation': 1543, 'user_id': 1255049, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c89d764421e3857bf346733ff58d8d2a?s=256&d=identicon&r=PG', 'display_name': 'AMC', 'link': 'https://stackoverflow.com/users/1255049/amc'}",True,462,1,0,1340219147,1340218495,11126284,CC BY-SA 3.0,https://stackoverflow.com/questions/11126284/styling-php-twitter-feed,styling php twitter feed,,11126443.0,,,,,,
2351,"['javascript', 'jquery', 'html', 'css', 'ajax']","{'account_id': 1572098, 'reputation': 237, 'user_id': 1459593, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/40212d1794543d47932d5e45c5759cdc?s=256&d=identicon&r=PG', 'display_name': 'Lala', 'link': 'https://stackoverflow.com/users/1459593/lala'}",False,284,1,1,1340218555,1340212024,11124609,CC BY-SA 3.0,https://stackoverflow.com/questions/11124609/redrawing-a-page-after-a-jquery-append-or-after-adding-innerhtml,Redrawing a page after a jquery append or after adding innerHTML,1340212483.0,,,,,,,
2352,"['html', 'css']","{'account_id': 1006352, 'reputation': 4312, 'user_id': 1020022, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/3818621a199c446d24da16d9db2d65e4?s=256&d=identicon&r=PG', 'display_name': 'Linas', 'link': 'https://stackoverflow.com/users/1020022/linas'}",True,45,2,0,1340217468,1340217125,11125930,CC BY-SA 3.0,https://stackoverflow.com/questions/11125930/simple-html-divs-lining-bug,Simple html divs lining &quot;bug&quot;,1340217279.0,11125964.0,,,,,,
2353,"['php', 'css', 'styles', 'tumblr']","{'account_id': 167457, 'reputation': 355, 'user_id': 392266, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/00bb9c523c5d85ba12b5f3ad1da2ae03?s=256&d=identicon&r=PG', 'display_name': 'Danny Cooper', 'link': 'https://stackoverflow.com/users/392266/danny-cooper'}",True,6039,3,2,1340216604,1340139955,11109428,,https://stackoverflow.com/questions/11109428/can-you-use-php-in-a-tumblr-theme,Can You Use PHP in A Tumblr Theme?,,,,1340286415.0,off topic,,,
2354,"['javascript', 'html', 'css']","{'account_id': 1566196, 'reputation': 43, 'user_id': 1454950, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/Imffs.png?s=256&g=1', 'display_name': 'Tobias', 'link': 'https://stackoverflow.com/users/1454950/tobias'}",True,371,3,1,1340216313,1340215796,11125570,CC BY-SA 3.0,https://stackoverflow.com/questions/11125570/html-tables-and-javascript,HTML Tables and JavaScript,1340216313.0,11125674.0,,,,,,
2355,"['html', 'css', 'layout']","{'account_id': 1430178, 'reputation': 4183, 'user_id': 1352749, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/d3d72b87946369cced309b80d7653d76?s=256&d=identicon&r=PG', 'display_name': 'clifgray', 'link': 'https://stackoverflow.com/users/1352749/clifgray'}",True,78,2,1,1340215358,1340214798,11125317,CC BY-SA 3.0,https://stackoverflow.com/questions/11125317/how-to-prevent-webpage-layout-destruction,how to prevent webpage layout destruction,1340214841.0,,,,,,,
2356,['css'],"{'account_id': 1499282, 'reputation': 471, 'user_id': 1404463, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/0655b36442590bf4d458bca8647bfc7f?s=256&d=identicon&r=PG', 'display_name': 'Justin', 'link': 'https://stackoverflow.com/users/1404463/justin'}",True,1020,4,0,1340214398,1340213606,11125025,CC BY-SA 3.0,https://stackoverflow.com/questions/11125025/override-multiple-classes,Override multiple classes,,11125049.0,,,,,,
2357,"['javascript', 'jquery', 'html', 'css']","{'account_id': 966457, 'reputation': 2571, 'user_id': 1330271, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/ea02bee7f0c7f6a06639657494fc8671?s=256&d=identicon&r=PG', 'display_name': 'user1330271', 'link': 'https://stackoverflow.com/users/1330271/user1330271'}",True,832,2,1,1340213801,1340210711,11124266,CC BY-SA 3.0,https://stackoverflow.com/questions/11124266/div-to-follow-scroll,div to follow scroll,,11125068.0,,,,,,
2358,"['css', '3d', 'css-transforms']","{'account_id': 134246, 'reputation': 2180, 'user_id': 336235, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/lCzIJ.jpg?s=256&g=1', 'display_name': 'Ernests Karlsons', 'link': 'https://stackoverflow.com/users/336235/ernests-karlsons'}",True,1223,1,1,1340213261,1340201149,11121401,CC BY-SA 3.0,https://stackoverflow.com/questions/11121401/css-3d-transform-container-to-reverse-the-3d-transform-of-the-child,CSS 3D transform container to reverse the 3D transform of the child,1340202222.0,11124936.0,,,,,,
2359,"['css', 'gwt', 'path', 'clientbundle']","{'account_id': 1511626, 'reputation': 7567, 'user_id': 1413598, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/6c394d34cecf70d88fb50720ca07d023?s=256&d=identicon&r=PG', 'display_name': 'sozhen', 'link': 'https://stackoverflow.com/users/1413598/sozhen'}",True,2046,1,1,1340212848,1340211003,11124350,CC BY-SA 3.0,https://stackoverflow.com/questions/11124350/do-i-really-need-to-put-css-resource-file-into-a-clientbundle-in-gwt,Do I really need to put css resource file into a ClientBundle in GWT?,,11124819.0,,,,,,
2360,"['javascript', 'jquery', 'html', 'css', 'jquery-templates']","{'account_id': 1303246, 'reputation': 13980, 'user_id': 1252748, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/9DbOP.gif?s=256&g=1', 'display_name': '1252748', 'link': 'https://stackoverflow.com/users/1252748/1252748'}",True,119,1,0,1340212635,1340212190,11124652,CC BY-SA 3.0,https://stackoverflow.com/questions/11124652/child-divs-obscuring-a-click-on-their-parent-divs,child divs obscuring a click on their parent divs,,11124776.0,,,,,,
2361,"['animation', 'css', 'persistence']","{'account_id': 1311311, 'reputation': 13054, 'user_id': 1259261, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/2a105607c3fd93df0d386c6d6a6b4aad?s=256&d=identicon&r=PG', 'display_name': 'Daniel Robinson', 'link': 'https://stackoverflow.com/users/1259261/daniel-robinson'}",True,1861,1,4,1340211963,1340203610,11122120,CC BY-SA 3.0,https://stackoverflow.com/questions/11122120/css-animations-persistent-end-state,css animations persistent end state,1340204056.0,11124595.0,,,,,,
2362,"['css', 'drupal', 'content-management-system']","{'account_id': 1508180, 'reputation': 2199, 'user_id': 1411047, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/673ade5df575380a2e2cd5a0c1503784?s=256&d=identicon&r=PG', 'display_name': 'Avdept', 'link': 'https://stackoverflow.com/users/1411047/avdept'}",True,662,1,0,1340211868,1340199244,11120809,CC BY-SA 3.0,https://stackoverflow.com/questions/11120809/custom-css-for-block-and-page-in-drupal-views,Custom css for block and page in drupal views,,11124571.0,,,,,,
2363,"['css', 'scroll', 'footer', 'fixed']","{'account_id': 1485984, 'reputation': 31, 'user_id': 1394262, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/85144f7f4937e7c448f0fb4a3b677f12?s=256&d=identicon&r=PG', 'display_name': 'vitaliandesign', 'link': 'https://stackoverflow.com/users/1394262/vitaliandesign'}",True,335,1,0,1340211519,1340209808,11124010,CC BY-SA 3.0,https://stackoverflow.com/questions/11124010/fixed-footer-below-div-on-horz-scrolling-website,Fixed Footer Below Div on Horz Scrolling Website,,,,,,,,
2364,"['html', 'css']","{'account_id': 1581848, 'reputation': 621, 'user_id': 1467079, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/c3bd2695abaf78452c6e422672cb0531?s=256&d=identicon&r=PG', 'display_name': 'ralphinator80', 'link': 'https://stackoverflow.com/users/1467079/ralphinator80'}",True,172,2,0,1340211481,1340127347,11106300,CC BY-SA 3.0,https://stackoverflow.com/questions/11106300/add-margins-to-a-th-element,Add margins to a th element,1340211290.0,11122334.0,,,,,,
2365,"['html', 'css', 'width']","{'account_id': 1585159, 'reputation': 101, 'user_id': 1469701, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88821ed68d8e5e058f92e77e9a540a23?s=256&d=identicon&r=PG', 'display_name': 'user1469701', 'link': 'https://stackoverflow.com/users/1469701/user1469701'}",True,332,2,0,1340211092,1340207419,11123325,CC BY-SA 3.0,https://stackoverflow.com/questions/11123325/css-two-column-layout-width-body-vs-header,CSS two column layout width (body vs header),,,,,,,,
2366,"['html', 'css']","{'account_id': 1410861, 'reputation': 1237, 'user_id': 1337483, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b68d93c018db680343ed7291a2175e79?s=256&d=identicon&r=PG', 'display_name': 'gaurav jain', 'link': 'https://stackoverflow.com/users/1337483/gaurav-jain'}",True,107,2,1,1340210868,1340210479,11124190,CC BY-SA 3.0,https://stackoverflow.com/questions/11124190/display-of-ordered-list-items,display of ordered list items,,11124312.0,,,,,,
2367,"['jquery', 'html', 'css', 'class', 'toggleclass']","{'account_id': 322557, 'reputation': 25692, 'user_id': 642022, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/wQoYq.jpg?s=256&g=1', 'display_name': 'Patrioticcow', 'link': 'https://stackoverflow.com/users/642022/patrioticcow'}",True,396,2,1,1340210723,1340210007,11124060,CC BY-SA 3.0,https://stackoverflow.com/questions/11124060/how-to-toggle-in-between-2-classes-in-jquery,how to toggle in between 2 classes in jquery?,,11124083.0,,,,,,
2368,['css'],"{'account_id': 31467, 'reputation': 9324, 'user_id': 86404, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1656e3b5977a7695b6f4044edb5ea85b?s=256&d=identicon&r=PG', 'display_name': 'BlairHippo', 'link': 'https://stackoverflow.com/users/86404/blairhippo'}",True,421,4,2,1340209877,1340209613,11123961,CC BY-SA 3.0,https://stackoverflow.com/questions/11123961/associate-id-with-class-in-css,Associate ID with Class in CSS,,11124017.0,,,,,,
2369,"['select', 'css', 'css3pie']","{'account_id': 1266370, 'reputation': 5486, 'user_id': 1223595, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/770fb9d9d0c71f2c21de84c60653c230?s=256&d=identicon&r=PG', 'display_name': 'steventnorris', 'link': 'https://stackoverflow.com/users/1223595/steventnorris'}",False,437,0,0,1340209625,1340209625,11123964,CC BY-SA 3.0,https://stackoverflow.com/questions/11123964/css3pie-select-border-radius,css3pie select border-radius,,,,,,,,
2370,"['javascript', 'jquery', 'html', 'css']","{'account_id': 248491, 'reputation': 1916, 'user_id': 523874, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a34a9388686fccbf24d187b8523482b0?s=256&d=identicon&r=PG', 'display_name': 'Holly', 'link': 'https://stackoverflow.com/users/523874/holly'}",True,248,3,0,1340208472,1340197011,11120094,CC BY-SA 3.0,https://stackoverflow.com/questions/11120094/jquery-fading-loop-for-two-objects-at-a-time,JQuery fading loop for two objects at a time,1340205337.0,11123632.0,,,,,,
2371,['css'],"{'account_id': 1470886, 'reputation': 1301, 'user_id': 1382505, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/68faa60299cdef5b330d60eb369849a1?s=256&d=identicon&r=PG', 'display_name': 'Oxed Frederik', 'link': 'https://stackoverflow.com/users/1382505/oxed-frederik'}",True,33,1,-1,1340207408,1340207284,11123278,CC BY-SA 3.0,https://stackoverflow.com/questions/11123278/added-css-file-and-am-seeing-massive-slowdown-in-chrome,Added CSS file and am seeing massive slowdown in Chrome,,,,,,,,
2372,"['html', 'css', 'vertical-alignment']","{'account_id': 989988, 'reputation': 685, 'user_id': 1007566, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/8eda0f0fc1bb70f5db263936ff6d900b?s=256&d=identicon&r=PG', 'display_name': 'Wietse de Vries', 'link': 'https://stackoverflow.com/users/1007566/wietse-de-vries'}",True,112,3,0,1340207240,1340206322,11122997,CC BY-SA 3.0,https://stackoverflow.com/questions/11122997/vertical-center-doesnt-work,Vertical center doesn&#39;t work,,11123101.0,,,,,,
2373,['css'],"{'account_id': 1471965, 'reputation': 357, 'user_id': 1383290, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/0ef5667b0b3fe61db65bc721abc45155?s=256&d=identicon&r=PG', 'display_name': 'Ronaldo', 'link': 'https://stackoverflow.com/users/1383290/ronaldo'}",True,70,4,0,1340206974,1340205352,11122668,CC BY-SA 3.0,https://stackoverflow.com/questions/11122668/vertical-aligment-for-span-element,vertical aligment for span element,1340206974.0,11122802.0,,,,,,
2374,"['css', 'equals']","{'account_id': 369026, 'reputation': 687, 'user_id': 716161, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/991c09f40c1200f4fa8149a0a2ee7a86?s=256&d=identicon&r=PG&f=1', 'display_name': 'umbriel', 'link': 'https://stackoverflow.com/users/716161/umbriel'}",True,5604,4,1,1340205398,1339697319,11038865,CC BY-SA 3.0,https://stackoverflow.com/questions/11038865/three-column-responsive-equal-height-with-border-how-to-make-it-in-css,"Three column responsive equal height, with border. How to make it in CSS?",1339710691.0,11039225.0,,,,,,
2375,"['javascript', 'jquery', 'css', 'opacity']","{'account_id': 1110964, 'reputation': 1673, 'user_id': 1101426, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/8999b11716b04d76b1d18a4c70ca59b8?s=256&d=identicon&r=PG', 'display_name': 'Samer El Gendy', 'link': 'https://stackoverflow.com/users/1101426/samer-el-gendy'}",True,1250,5,0,1340204531,1340202794,11121899,CC BY-SA 3.0,https://stackoverflow.com/questions/11121899/how-to-make-opacity-of-div-lower-than-the-over-layered-iframe,how to make opacity of div lower than the over layered iframe,1340203319.0,11122404.0,,,,,,
2376,"['html', 'css', 'vertical-alignment']","{'account_id': 1155065, 'reputation': 1200, 'user_id': 1135898, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/4040a7cb212857da063d2d983232dcc7?s=256&d=identicon&r=PG', 'display_name': 'Jizbo Jonez', 'link': 'https://stackoverflow.com/users/1135898/jizbo-jonez'}",True,27020,1,3,1340204243,1338553969,10850341,CC BY-SA 3.0,https://stackoverflow.com/questions/10850341/vertical-align-center-input-and-button-in-div,vertical align center input and button in div,,11122319.0,,,,,,
2377,"['html', 'css']","{'account_id': 1384145, 'reputation': 11949, 'user_id': 1316524, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/7qHj7.jpg?s=256&g=1', 'display_name': 'AnchovyLegend', 'link': 'https://stackoverflow.com/users/1316524/anchovylegend'}",False,72,1,0,1340204158,1340200484,11121199,CC BY-SA 3.0,https://stackoverflow.com/questions/11121199/simple-search-page-with-only-four-elements-trying-to-maintain-layout-on-resize,"Simple search page with only four elements, trying to maintain layout on resize",1340201363.0,,,,,,,
2378,['css'],"{'account_id': 1310508, 'reputation': 23, 'user_id': 1258587, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ca5c1ea4b8b50b04fffd110792bb1087?s=256&d=identicon&r=PG', 'display_name': 'Isoubb', 'link': 'https://stackoverflow.com/users/1258587/isoubb'}",False,296,1,0,1340204068,1340050116,11090273,CC BY-SA 3.0,https://stackoverflow.com/questions/11090273/image-not-fitting-inside-div,Image not fitting inside Div,,,,,,,,
2379,"['jquery', 'html', 'css', 'internet-explorer-8', 'responsive-design']","{'account_id': 1424446, 'reputation': 7, 'user_id': 1348347, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/695d7b4afa287ecc66517df9b0462bd1?s=256&d=identicon&r=PG', 'display_name': 'Olli J. Aus F&#39;h', 'link': 'https://stackoverflow.com/users/1348347/olli-j-aus-fh'}",True,1056,2,0,1340202844,1340184412,11116530,CC BY-SA 3.0,https://stackoverflow.com/questions/11116530/internet-explorer-8-does-not-show-fixed-menu-in-responsive-website,Internet Explorer 8 does not show fixed menu in responsive website,,11116972.0,,,,,,
2380,"['css', 'internet-explorer-7']","{'account_id': 1189976, 'reputation': 88, 'user_id': 1163018, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46781a2939b6c1acf97c417254eadf3b?s=256&d=identicon&r=PG', 'display_name': 'eyveer', 'link': 'https://stackoverflow.com/users/1163018/eyveer'}",True,379,2,1,1340202661,1340198498,11120561,CC BY-SA 3.0,https://stackoverflow.com/questions/11120561/absolutely-positioning-an-input-element-in-ie7,Absolutely positioning an INPUT element in IE7,1340202661.0,11120763.0,,,,,,
2381,"['html', 'css']","{'account_id': 215051, 'reputation': 23727, 'user_id': 469408, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7d338ab538a3892a908027bcb751bce2?s=256&d=identicon&r=PG', 'display_name': 'Channel72', 'link': 'https://stackoverflow.com/users/469408/channel72'}",True,1895,4,1,1340202334,1340200025,11121059,CC BY-SA 3.0,https://stackoverflow.com/questions/11121059/list-element-value-attribute,List Element &quot;value&quot; attribute,1340202334.0,11121131.0,,,,,,
2382,"['css', 'html']","{'account_id': 1414172, 'reputation': 139, 'user_id': 1340158, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/bd2fc87f4175e8b1f5aac9b9003bc49e?s=256&d=identicon&r=PG', 'display_name': 'Anthony C.', 'link': 'https://stackoverflow.com/users/1340158/anthony-c'}",True,3824,2,3,1340202168,1340198427,11120533,CC BY-SA 3.0,https://stackoverflow.com/questions/11120533/adjustable-width-div-sandwiched-between-two-fixed-width-divs,Adjustable-width div sandwiched between two fixed-width divs,,11121708.0,,,,,,
2383,"['javascript', 'jquery', 'css', 'xhtml']","{'account_id': 1251064, 'reputation': 1624, 'user_id': 1211465, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/6d8e6c2f02b1a371d15a7e690fcc23ea?s=256&d=identicon&r=PG', 'display_name': 'SOLDIER-OF-FORTUNE', 'link': 'https://stackoverflow.com/users/1211465/soldier-of-fortune'}",True,3261,1,2,1340201953,1340181501,11115759,CC BY-SA 3.0,https://stackoverflow.com/questions/11115759/show-hide-youtube-video-on-click,show hide youtube video on click,,11121646.0,,,,,,
2384,"['javascript', 'jquery', 'html', 'css']","{'account_id': 162315, 'reputation': 13990, 'user_id': 383691, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'RSM', 'link': 'https://stackoverflow.com/users/383691/rsm'}",True,793,2,0,1340201758,1340201321,11121453,CC BY-SA 3.0,https://stackoverflow.com/questions/11121453/output-image-in-a-textarea,output image in a textarea,,11121592.0,,,,,,
2385,"['html', 'css', 'internet-explorer-7']","{'account_id': 1505102, 'reputation': 83, 'user_id': 1408669, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d83b0442ee8753d12644cf7dc9783b32?s=256&d=identicon&r=PG', 'display_name': 'user1408669', 'link': 'https://stackoverflow.com/users/1408669/user1408669'}",True,612,1,0,1340200693,1340198558,11120581,,https://stackoverflow.com/questions/11120581/css-with-span-alignment-in-ie7,CSS with span alignment in IE7,1340199295.0,11121266.0,,1340286574.0,too localized,,,
2386,"['css', 'internet-explorer-7']","{'account_id': 356853, 'reputation': 4089, 'user_id': 696638, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/1ufxg.png?s=256&g=1', 'display_name': 'Red Taz', 'link': 'https://stackoverflow.com/users/696638/red-taz'}",False,58,1,0,1340200193,1340182121,11115915,CC BY-SA 3.0,https://stackoverflow.com/questions/11115915/ie7-and-6-float-clearing-issue,IE7 (and 6) float clearing issue,,,,,,,,
2387,"['css', 'twitter-bootstrap']","{'account_id': 101397, 'reputation': 11111, 'user_id': 272839, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/c41e721b2e1a3243004aab5fabf8032a?s=256&d=identicon&r=PG', 'display_name': 'Charles', 'link': 'https://stackoverflow.com/users/272839/charles'}",True,5353,1,3,1340199072,1340197357,11120186,CC BY-SA 3.0,https://stackoverflow.com/questions/11120186/twitter-bootstrap-centered-thumbnails,Twitter bootstrap: Centered Thumbnails,1340198102.0,11120499.0,,,,,,
2388,"['php', 'jquery', 'css', 'cakephp-1.3']","{'account_id': 1310423, 'reputation': 5581, 'user_id': 1258518, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/jck8F.png?s=256&g=1', 'display_name': 'Javascript Coder', 'link': 'https://stackoverflow.com/users/1258518/javascript-coder'}",True,253,1,0,1340198851,1340193266,11118970,CC BY-SA 3.0,https://stackoverflow.com/questions/11118970/jquery-validate-not-working-for-select-box,jquery.validate not working for select box,,11120691.0,,,,,,
2389,"['javascript', 'html', 'css']","{'account_id': 266574, 'reputation': 6834, 'user_id': 554217, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6f4072d885fd9162d64d41bb554e4ea9?s=256&d=identicon&r=PG', 'display_name': 'Dmitry Makovetskiyd', 'link': 'https://stackoverflow.com/users/554217/dmitry-makovetskiyd'}",False,783,3,1,1340197935,1340194372,11119299,CC BY-SA 3.0,https://stackoverflow.com/questions/11119299/how-to-wrap-an-element-with-a-link-override-it-events,How to wrap an element with a link override it events?,1340197935.0,,,,,,,
2390,"['html', 'css', 'less']","{'account_id': 97549, 'reputation': 3864, 'user_id': 264557, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/31b59846a954181c53e3c86964b8eaec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/264557/phil'}",True,286,1,2,1340197532,1339696603,11038686,CC BY-SA 3.0,https://stackoverflow.com/questions/11038686/css-optimization-issue,CSS Optimization issue,,,,,,,,
2391,['css'],"{'user_type': 'does_not_exist', 'display_name': 'user1301404'}",False,644,2,2,1340196958,1340196233,11119844,CC BY-SA 3.0,https://stackoverflow.com/questions/11119844/css-is-there-a-tool-that-automatically-groups-common-shared-styles-between-sel,CSS - is there a tool that automatically groups common shared styles between selectors?,1340196875.0,,,,,,,
2392,"['html', 'css']","{'account_id': 275230, 'reputation': 527, 'user_id': 567983, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/fa18a429653cbffba64569a47c5adb77?s=256&d=identicon&r=PG', 'display_name': 'Abluescarab', 'link': 'https://stackoverflow.com/users/567983/abluescarab'}",True,133,2,0,1340196263,1340196178,11119811,CC BY-SA 3.0,https://stackoverflow.com/questions/11119811/unrelated-css-ids-affecting-each-other,Unrelated CSS IDs Affecting Each Other,,11119855.0,,,,,,
2393,"['html', 'css', 'twitter-bootstrap']","{'account_id': 1244699, 'reputation': 213, 'user_id': 1206410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3171d032ee95dda115f4d1c908e5ca8?s=256&d=identicon&r=PG', 'display_name': 'user1206410', 'link': 'https://stackoverflow.com/users/1206410/user1206410'}",True,4319,1,1,1340195576,1340181582,11115781,CC BY-SA 3.0,https://stackoverflow.com/questions/11115781/twitter-bootstrap-dropdown-menu-not-working,twitter bootstrap dropdown menu not working,1340195576.0,11115944.0,,,,,,
2394,"['javascript', 'jquery', 'css', 'ajax', 'height']","{'account_id': 256204, 'reputation': 26953, 'user_id': 536768, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/430991b22a96d87c7880046590f22dbe?s=256&d=identicon&r=PG', 'display_name': 'frequent', 'link': 'https://stackoverflow.com/users/536768/frequent'}",True,2704,2,5,1340195008,1340191345,11118435,CC BY-SA 3.0,https://stackoverflow.com/questions/11118435/how-to-get-the-height-of-an-element-after-inserting-content-via-ajax,how to get the height of an element after inserting content via AJAX?,1340195008.0,11118481.0,,,,,,
2395,['css'],"{'account_id': 1011036, 'reputation': 249, 'user_id': 1023605, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d61b93a4157b4d2200d5777aaf8512fb?s=256&d=identicon&r=PG', 'display_name': 'jimbouton', 'link': 'https://stackoverflow.com/users/1023605/jimbouton'}",True,351,3,3,1340194344,1340188305,11117693,CC BY-SA 3.0,https://stackoverflow.com/questions/11117693/css-mask-image-issue,CSS mask image issue,1340188394.0,11117813.0,,,,,,
2396,"['html', 'css']","{'account_id': 1033707, 'reputation': 921, 'user_id': 1041508, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/2673e2a793e4a90b021f127835cde331?s=256&d=identicon&r=PG', 'display_name': 'schenker', 'link': 'https://stackoverflow.com/users/1041508/schenker'}",True,65,3,2,1340194313,1340193765,11119118,CC BY-SA 3.0,https://stackoverflow.com/questions/11119118/how-to-ensure-updated-files-are-served-instead-of-cached-ones,How to ensure updated files are served instead of cached ones?,1340194313.0,11119181.0,,,,,,
2397,"['php', 'css', 'foreach', 'internet-explorer-7', 'text-size']","{'account_id': 1431712, 'reputation': 95, 'user_id': 1353992, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/aa4f7ba9d6dd10fc940bf41a9358ee37?s=256&d=identicon&r=PG', 'display_name': 'Rich', 'link': 'https://stackoverflow.com/users/1353992/rich'}",True,498,1,1,1340193739,1340190082,11118137,CC BY-SA 3.0,https://stackoverflow.com/questions/11118137/text-size-increasing-in-foreach-loop-in-ie7,text size increasing in foreach loop in IE7,1340190285.0,11119110.0,,,,,,
2398,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1584334, 'reputation': 15, 'user_id': 1469025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbea6b05cd0d5603013833a4bed099c6?s=256&d=identicon&r=PG', 'display_name': 'user153452', 'link': 'https://stackoverflow.com/users/1469025/user153452'}",True,2522,1,-3,1340193400,1340191773,11118552,,https://stackoverflow.com/questions/11118552/previous-and-next-button-on-javascript,Previous and Next Button on javascript,,11118653.0,,1340192062.0,not a real question,,,
