,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
1977,['css'],"{'account_id': 1108544, 'reputation': 11, 'user_id': 1099426, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://i.stack.imgur.com/5HZwM.jpg?s=256&g=1', 'display_name': 'mesushanta', 'link': 'https://stackoverflow.com/users/1099426/mesushanta'}",True,405,,4,-1,1332608909,1332568047,9849488,CC BY-SA 3.0,https://stackoverflow.com/questions/9849488/100-width-in-css-without-the-doesnt-depend-on-browser-size,100% width in css without the doesn&#39;t depend on browser size,1332568135.0,,,,,,
1978,"['html', 'css', 'navigation', 'fluid-layout']","{'account_id': 1012277, 'reputation': 18789, 'user_id': 1024586, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3238fd4bbeafdce226ff3406e859f2d6?s=256&d=identicon&r=PG', 'display_name': 'Doug Fir', 'link': 'https://stackoverflow.com/users/1024586/doug-fir'}",False,209,,0,0,1332606337,1332606337,9853329,CC BY-SA 3.0,https://stackoverflow.com/questions/9853329/fluid-layout-and-maintaining-child-element-relative-position-and-size,fluid layout and maintaining child element relative position and size,,,,,,,
1979,"['css', 'html']","{'account_id': 1350291, 'reputation': 1523, 'user_id': 1290170, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/5f181a6b761f85427ed8d8b9bd011a61?s=256&d=identicon&r=PG', 'display_name': 'alexx0186', 'link': 'https://stackoverflow.com/users/1290170/alexx0186'}",True,1434,9853275.0,1,0,1332605931,1332605748,9853258,CC BY-SA 3.0,https://stackoverflow.com/questions/9853258/how-can-i-make-sure-those-divs-are-not-overlapping,How can I make sure those div&#39;s are not overlapping?,,,,,,,
1980,"['html', 'css', 'youtube']","{'account_id': 45969, 'reputation': 1819, 'user_id': 135704, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/e49b994efc335474979ef13537236af2?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/135704/andrew'}",True,306,9853135.0,1,0,1332604871,1332601456,9852747,CC BY-SA 3.0,https://stackoverflow.com/questions/9852747/youtube-channel-design,YouTube Channel Design,,,,,,,
1981,"['html', 'css', 'positioning']","{'account_id': 1269866, 'reputation': 1, 'user_id': 1226435, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9dc5fe5db4b6e8fd9b227267d8f5c3b2?s=256&d=identicon&r=PG', 'display_name': 'JTru', 'link': 'https://stackoverflow.com/users/1226435/jtru'}",False,173,,1,-1,1332601416,1332601147,9852711,CC BY-SA 3.0,https://stackoverflow.com/questions/9852711/text-positioning-css,Text positioning CSS,,,,,,,
1982,"['javascript', 'css', 'rollover-effect']","{'account_id': 1333435, 'reputation': 4319, 'user_id': 1276757, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/0f84d78be97a9d1519eda4f6f2c89c0f?s=256&d=identicon&r=PG', 'display_name': 'Miura-shi', 'link': 'https://stackoverflow.com/users/1276757/miura-shi'}",True,656,9852583.0,3,1,1332599869,1332599105,9852490,CC BY-SA 3.0,https://stackoverflow.com/questions/9852490/why-isnt-my-rollover-image-working,Why isn&#39;t my rollover image working?,1332599250.0,,,,,,
1983,"['css', 'loading']","{'account_id': 37451, 'reputation': 5440, 'user_id': 107074, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/aCGtC.png?s=256&g=1', 'display_name': 'Ryan Detzel', 'link': 'https://stackoverflow.com/users/107074/ryan-detzel'}",True,38,9851868.0,2,1,1332593722,1332592700,9851832,CC BY-SA 3.0,https://stackoverflow.com/questions/9851832/html-un-styled-is-shown-first-and-then-changes-to-styled-version-what-could-cau,"HTML un-styled is shown first and then changes to styled version, what could cause this?",1332593389.0,,,,,,
1984,"['javascript', 'css']","{'account_id': 1121389, 'reputation': 189, 'user_id': 1109646, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6276af749346e9b4b47e42df9f52cb0f?s=256&d=identicon&r=PG', 'display_name': 'M Ram Kumar', 'link': 'https://stackoverflow.com/users/1109646/m-ram-kumar'}",True,4800,9851541.0,3,11,1332592650,1332589482,9851453,,https://stackoverflow.com/questions/9851453/why-does-google-use-inline-javascript-and-css,Why does Google use inline JavaScript and CSS?,,,1332618442.0,not constructive,,,
1985,['css'],"{'account_id': 1345983, 'reputation': 135, 'user_id': 1286736, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/EZTcm.jpg?s=256&g=1', 'display_name': 'azawalich', 'link': 'https://stackoverflow.com/users/1286736/azawalich'}",True,537,,1,1,1332592155,1332442359,9828649,CC BY-SA 3.0,https://stackoverflow.com/questions/9828649/css3-navigation-hyperlinks-skew,CSS3 navigation hyperlinks skew,1332443054.0,,,,,,
1986,"['css', 'jquery']","{'account_id': 1317873, 'reputation': 69, 'user_id': 1264362, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/a221399477678a401c70bb0266d6b1bf?s=256&d=identicon&r=PG', 'display_name': 'user1264362', 'link': 'https://stackoverflow.com/users/1264362/user1264362'}",True,166,9851716.0,2,0,1332591862,1332591347,9851664,CC BY-SA 3.0,https://stackoverflow.com/questions/9851664/when-the-ajax-loader-is-loaded-the-text-and-button-below-it-moves-upwards,when the ajax loader is loaded the text and button below it moves upwards,,,,,,,
1987,"['html', 'css']","{'account_id': 1108068, 'reputation': 6910, 'user_id': 1099045, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/88d35eb0f5a0f6297ed005cc4021a6f8?s=256&d=identicon&r=PG', 'display_name': 'Subash', 'link': 'https://stackoverflow.com/users/1099045/subash'}",True,213,9851714.0,1,1,1332591765,1332590561,9851568,CC BY-SA 3.0,https://stackoverflow.com/questions/9851568/submenus-doesnt-appear-in-the-browser-i-believe-its-something-related-to-css-p,Submenus doesn&#39;t appear in the browser. I believe its something related to css positioning,,,,,,,
1988,"['javascript', 'jquery', 'css', 'html']","{'account_id': 1349905, 'reputation': 51, 'user_id': 1289863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c330e629848879d916c10f01ff0bb1cd?s=256&d=identicon&r=PG', 'display_name': 'Kurt', 'link': 'https://stackoverflow.com/users/1289863/kurt'}",True,1271,,3,1,1332588755,1332588133,9851313,CC BY-SA 3.0,https://stackoverflow.com/questions/9851313/how-do-i-make-a-div-stay-at-the-top-of-the-screen-no-matter-ow-far-down-the-page,How do I make a DIV stay at the top of the screen no matter ow far down the page my visitor scrolls?,1332588755.0,,,,,,
1989,"['jquery', 'html', 'css']","{'account_id': 930901, 'reputation': 5523, 'user_id': 989185, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/23f7b078442e7d98a9eb8383071d545c?s=256&d=identicon&r=PG', 'display_name': 'oliverbj', 'link': 'https://stackoverflow.com/users/989185/oliverbj'}",True,1533,9851129.0,2,1,1332586305,1332585469,9851031,CC BY-SA 3.0,https://stackoverflow.com/questions/9851031/css3-html5-jquery-ticker,css3 / html5 / jQuery - Ticker,,,,,,,
1990,"['css', 'html']","{'account_id': 1349117, 'reputation': 83, 'user_id': 1289263, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6c6139d68e45225890dd2b4c4ba620af?s=256&d=identicon&r=PG', 'display_name': 'atMaarten', 'link': 'https://stackoverflow.com/users/1289263/atmaarten'}",True,601,9847353.0,7,0,1332583012,1332541899,9847316,CC BY-SA 3.0,https://stackoverflow.com/questions/9847316/using-different-div-tags-in-one-line,Using different div tags in one line,1332542656.0,,,,,,
1991,"['javascript', 'jquery', 'html', 'css', 'twitter-bootstrap']","{'account_id': 948983, 'reputation': 29832, 'user_id': 975566, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/75f945ecacb75c315681710b709fb207?s=256&d=identicon&r=PG', 'display_name': 'Samantha J T Star', 'link': 'https://stackoverflow.com/users/975566/samantha-j-t-star'}",True,1908,,2,1,1332581107,1332580239,9850475,CC BY-SA 3.0,https://stackoverflow.com/questions/9850475/whats-the-advantage-of-using-jquery-ui-instead-of-twitter-bootstrap-v2,What&#39;s the advantage of using jQuery UI instead of Twitter Bootstrap V2?,,,,,,,
1992,"['html', 'css']","{'account_id': 153435, 'reputation': 65481, 'user_id': 368691, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/74a5bd659b3a8af09a336a932eebe3b1?s=256&d=identicon&r=PG', 'display_name': 'Gajus', 'link': 'https://stackoverflow.com/users/368691/gajus'}",True,87,,1,0,1332580965,1332580800,9850528,CC BY-SA 3.0,https://stackoverflow.com/questions/9850528/css-sprites-assigning-class-names,"CSS sprites, assigning class names",1332580854.0,,,,,,
1993,"['html', 'css', 'html-lists']","{'account_id': 464113, 'reputation': 9718, 'user_id': 867418, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/09c7df215ff8dfd9df7fa3dfe71f1d7b?s=256&d=identicon&r=PG', 'display_name': 'Ivanka Todorova', 'link': 'https://stackoverflow.com/users/867418/ivanka-todorova'}",True,148,9850395.0,2,1,1332579502,1332578447,9850296,CC BY-SA 3.0,https://stackoverflow.com/questions/9850296/formatting-html-lists,Formatting HTML lists,,,,,,,
1994,"['jquery', 'html', 'css']","{'account_id': 55331, 'reputation': 165747, 'user_id': 165673, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/e43e620f96a26bf6ee7fa70750c0302a?s=256&d=identicon&r=PG', 'display_name': 'Yarin', 'link': 'https://stackoverflow.com/users/165673/yarin'}",True,242,9849150.0,3,4,1332575502,1332563065,9849137,CC BY-SA 3.0,https://stackoverflow.com/questions/9849137/how-come-i-can-hide-but-not-show-in-jquery,How come I can .hide() but not .show() in jQuery?,,,,,,,
1995,['css'],"{'account_id': 234026, 'reputation': 6925, 'user_id': 499922, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/168958e86210e7a60277634309705672?s=256&d=identicon&r=PG', 'display_name': 'billc.cn', 'link': 'https://stackoverflow.com/users/499922/billc-cn'}",True,993,9687502.0,7,5,1332562193,1331582506,9673972,CC BY-SA 4.0,https://stackoverflow.com/questions/9673972/any-reliable-cross-browser-way-to-distribute-the-remaining-space-in-parent-elem,"Any reliable, cross-browser way to distribute the remaining space in parent element between several DIVs?",1592644375.0,,,,,,
1996,"['css', 'wordpress']","{'account_id': 473637, 'reputation': 1260, 'user_id': 882857, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/215a11cc9b4eefba77edc4ea57de7244?s=256&d=identicon&r=PG', 'display_name': 'Acidon', 'link': 'https://stackoverflow.com/users/882857/acidon'}",True,250,9849008.0,1,0,1332561208,1332560508,9848960,CC BY-SA 3.0,https://stackoverflow.com/questions/9848960/wordpress-breacks-pure-css-hover-slider,Wordpress breacks pure CSS hover slider,,,,,,,
1997,"['html', 'css', 'xhtml', 'wordpress-theming']","{'account_id': 1299024, 'reputation': 51, 'user_id': 1249318, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/09457a7c55f03dea539c5b7d9385cedc?s=256&d=identicon&r=PG', 'display_name': 'user1249318', 'link': 'https://stackoverflow.com/users/1249318/user1249318'}",True,140,9848884.0,3,1,1332560620,1332557936,9848778,CC BY-SA 3.0,https://stackoverflow.com/questions/9848778/setting-height-to-100-not-working-and-unknown-css-change,Setting Height to 100% Not Working and Unknown CSS Change,,,,,,,
1998,"['javascript', 'css', 'curvycorners']","{'user_type': 'does_not_exist', 'display_name': 'user1163722'}",True,303,9848898.0,1,1,1332559630,1332559281,9848867,CC BY-SA 3.0,https://stackoverflow.com/questions/9848867/is-the-javascript-import-statement-enough-to-get-curvycorners-working-or-do-i-h,"Is the javascript import statement enough to get CurvyCorners working, or do I have to add more?",,,,,,,
1999,"['html', 'css', 'cross-browser']","{'account_id': 236909, 'reputation': 7713, 'user_id': 504717, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/598508c7ef12ece4ca6c1c0f542e5dcd?s=256&d=identicon&r=PG', 'display_name': 'Em Ae', 'link': 'https://stackoverflow.com/users/504717/em-ae'}",True,5795,9848844.0,2,1,1332558948,1332557413,9848750,CC BY-SA 3.0,https://stackoverflow.com/questions/9848750/center-the-logo-vertical-horizontal,Center the logo (Vertical/Horizontal),,,,,,,
2000,"['php', 'javascript', 'css', 'checkbox']","{'user_type': 'does_not_exist', 'display_name': 'user1112943'}",True,3281,9839387.0,2,4,1332558707,1332505840,9839228,CC BY-SA 3.0,https://stackoverflow.com/questions/9839228/print-only-selected-items-on-a-page,Print only selected items on a page,1332558707.0,,,,,,
2001,"['jquery', 'html', 'css', 'scroll', 'height']","{'account_id': 72254, 'reputation': 1152, 'user_id': 208695, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/b8e6cbd7e35d320f0b07870cf98fdbcd?s=256&d=identicon&r=PG', 'display_name': 'bobighorus', 'link': 'https://stackoverflow.com/users/208695/bobighorus'}",True,2220,9843093.0,4,2,1332555779,1332520612,9843016,CC BY-SA 3.0,https://stackoverflow.com/questions/9843016/how-to-scroll-the-content-inside-of-a-fixed-height-container,how to scroll the content inside of a fixed-height container?,1332521923.0,,,,,,
2002,"['html', 'css', 'mobile', 'media-queries', 'responsive-design']","{'account_id': 93036, 'reputation': 5056, 'user_id': 254709, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/ae68b0295c74c6e57a3538f45bcc107e?s=256&d=identicon&r=PG', 'display_name': 'jeffkee', 'link': 'https://stackoverflow.com/users/254709/jeffkee'}",False,203,,0,0,1332552855,1332538889,9846832,CC BY-SA 3.0,https://stackoverflow.com/questions/9846832/putting-padding-within-the-a-inside-an-li-element,Putting padding within the &lt;a&gt; inside an &lt;li&gt; element,1332552855.0,,,,,,
2003,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1346309, 'reputation': 1314, 'user_id': 1286985, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/6b247912b49e0e429eccdf0ebaa22327?s=256&d=identicon&r=PG', 'display_name': 'mharris7190', 'link': 'https://stackoverflow.com/users/1286985/mharris7190'}",True,105,9848384.0,1,0,1332552752,1332551678,9848301,CC BY-SA 3.0,https://stackoverflow.com/questions/9848301/trying-to-use-autoresize,Trying to use autoResize,,,,,,,
2004,"['css', 'asp.net-mvc-3', 'html', 'docking']","{'account_id': 177042, 'reputation': 3515, 'user_id': 408137, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/dbad78c2a1bb9392366b8bc05ae5ec1a?s=256&d=identicon&r=PG', 'display_name': 'Matt', 'link': 'https://stackoverflow.com/users/408137/matt'}",True,721,9848224.0,1,0,1332550785,1332549352,9848106,CC BY-SA 3.0,https://stackoverflow.com/questions/9848106/asp-net-mvc-setting-up-dynamic-docking-with-css,Asp.net mvc Setting up dynamic Docking with Css,,,,,,,
2005,"['jquery', 'html', 'css', 'jquery-ui', 'grid']","{'account_id': 1330418, 'reputation': 216, 'user_id': 1274461, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50cad649ab44f05382a8802a0320be98?s=256&d=identicon&r=PG', 'display_name': 'demve', 'link': 'https://stackoverflow.com/users/1274461/demve'}",True,896,9847200.0,2,0,1332548370,1332540889,9847151,CC BY-SA 3.0,https://stackoverflow.com/questions/9847151/css-vertical-grid,Css &quot;vertical&quot; Grid,,,,,,,
2006,"['html', 'css', 'alignment']","{'account_id': 204294, 'reputation': 7715, 'user_id': 452421, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d120cc87d2521e7a1669cbfbe7d2e84e?s=256&d=identicon&r=PG', 'display_name': 'Michiel', 'link': 'https://stackoverflow.com/users/452421/michiel'}",True,103,9842483.0,2,1,1332541717,1332518107,9842396,CC BY-SA 3.0,https://stackoverflow.com/questions/9842396/align-part-of-an-image,Align part of an image,1332541717.0,,,,,,
2007,"['html', 'css', 'firefox']","{'account_id': 26267, 'reputation': 18079, 'user_id': 68172, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/Tt3am.jpg?s=256&g=1', 'display_name': 'Bobby', 'link': 'https://stackoverflow.com/users/68172/bobby'}",True,1078,9847224.0,2,2,1332541317,1332540815,9847141,CC BY-SA 3.0,https://stackoverflow.com/questions/9847141/how-can-i-word-wrap-this-list-item-in-firefox-11,How can I word wrap this list item in Firefox 11?,,,,,,,
2008,"['css', 'css-selectors', 'pseudo-element']","{'account_id': 252794, 'reputation': 113, 'user_id': 531081, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/79dac974bceca32221a219d246632183?s=256&d=identicon&r=PG', 'display_name': 'Kristjan', 'link': 'https://stackoverflow.com/users/531081/kristjan'}",True,9611,9847094.0,1,3,1332540554,1332539150,9846886,CC BY-SA 3.0,https://stackoverflow.com/questions/9846886/nth-child-and-before,nth-child and before,1332540453.0,,,,,,
2009,"['css', 'internet-explorer-8', 'z-index', 'pseudo-element']","{'account_id': 17026, 'reputation': 19289, 'user_id': 37710, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/80b9bce2ab2ae2602d75894c966b4fa5?s=256&d=identicon&r=PG', 'display_name': 'n8wrl', 'link': 'https://stackoverflow.com/users/37710/n8wrl'}",True,3290,9846581.0,2,5,1332540384,1332534890,9846177,CC BY-SA 3.0,https://stackoverflow.com/questions/9846177/ie8-after-z-index,IE8 :after z-index,,,,,,,
2010,"['html', 'css']","{'account_id': 44372, 'reputation': 5407, 'user_id': 130204, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/6ca1279b1ef8e0ef004ddfca531f0530?s=256&d=identicon&r=PG', 'display_name': 'ParoX', 'link': 'https://stackoverflow.com/users/130204/parox'}",True,53,9846769.0,3,1,1332539954,1332537109,9846541,CC BY-SA 3.0,https://stackoverflow.com/questions/9846541/ie-and-div-heights,IE and Div heights,1332537235.0,,,,,,
2011,['css'],"{'account_id': 538018, 'reputation': 170, 'user_id': 906238, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40f8848e063780e90911770250faf6fb?s=256&d=identicon&r=PG', 'display_name': 'Mikey Boldt', 'link': 'https://stackoverflow.com/users/906238/mikey-boldt'}",True,1101,9846859.0,2,2,1332539738,1332538717,9846793,CC BY-SA 3.0,https://stackoverflow.com/questions/9846793/how-can-i-make-the-font-bigger-just-between-the-first-and-second-headings,"How can I make the font bigger, just between the first and second headings?",,,,,,,
2012,"['css', 'ipad']","{'account_id': 239123, 'reputation': 737, 'user_id': 508487, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/5a8b754652a52a877bdcba81107d8db1?s=256&d=identicon&r=PG', 'display_name': 'Matt De Leon', 'link': 'https://stackoverflow.com/users/508487/matt-de-leon'}",True,2595,,2,1,1332538984,1332536624,9846458,CC BY-SA 3.0,https://stackoverflow.com/questions/9846458/workaround-for-opacity-on-ipad,Workaround for opacity on ipad?,1495542636.0,,,,,,
2013,"['html', 'css', 'html-lists']","{'account_id': 451722, 'reputation': 15129, 'user_id': 847773, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/IraOK.jpg?s=256&g=1', 'display_name': 'Borut Flis', 'link': 'https://stackoverflow.com/users/847773/borut-flis'}",True,95,9846654.0,3,-1,1332537875,1332537745,9846630,CC BY-SA 3.0,https://stackoverflow.com/questions/9846630/css-change-style-of-unorderded-list,Css change style of unorderded list?,,,,,,,
2014,"['css', 'browser', 'background', 'resize']","{'account_id': 912064, 'reputation': 123, 'user_id': 945671, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/b77f9f48111a086afb1f1e6e86acd215?s=256&d=identicon&r=PG', 'display_name': 'Nicole', 'link': 'https://stackoverflow.com/users/945671/nicole'}",True,3503,9846575.0,1,1,1332537343,1332536083,9846374,CC BY-SA 3.0,https://stackoverflow.com/questions/9846374/background-resize-to-browser-not-fixed,"Background Resize to Browser, Not Fixed",,,,,,,
2015,"['javascript', 'html', 'css', 'css3pie']","{'user_type': 'does_not_exist', 'display_name': 'user263078'}",True,437,9846451.0,1,0,1332536586,1332478821,9834373,CC BY-SA 3.0,https://stackoverflow.com/questions/9834373/css3pie-styling-failure-displays-nothing,css3pie styling failure- displays nothing,1332532644.0,,,,,,
2016,"['css', 'css-transitions']","{'account_id': 97643, 'reputation': 624, 'user_id': 264740, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/5b820ad691356c4542c4b937441d7c33?s=256&d=identicon&r=PG', 'display_name': 'Bunkerbewohner', 'link': 'https://stackoverflow.com/users/264740/bunkerbewohner'}",True,3589,9845896.0,1,4,1332535186,1332514343,9841340,CC BY-SA 3.0,https://stackoverflow.com/questions/9841340/css3-transition-scale-but-not-translation,CSS3 transition scale but not translation,1332535186.0,,,,,,
2017,"['html', 'css']","{'account_id': 414179, 'reputation': 2631, 'user_id': 788252, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/a788d35b4771e3ee7467620fe2818c18?s=256&d=identicon&r=PG', 'display_name': 'code4fun', 'link': 'https://stackoverflow.com/users/788252/code4fun'}",True,21719,9845649.0,4,4,1332533145,1332531686,9845533,CC BY-SA 3.0,https://stackoverflow.com/questions/9845533/make-2-images-overlap,make 2 images overlap,,,,,,,
2018,"['css', 'background', 'png']","{'account_id': 1343931, 'reputation': 53, 'user_id': 1285032, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/bd3df57bc66720484b7879f5b04e4fd5?s=256&d=identicon&r=PG', 'display_name': 'dq7133', 'link': 'https://stackoverflow.com/users/1285032/dq7133'}",True,436,,2,0,1332532855,1332392974,9816754,CC BY-SA 3.0,https://stackoverflow.com/questions/9816754/formating-issue-when-trying-to-use-png-files-for-background-wrapper,Formating issue when trying to use Png files for background wrapper,1332532855.0,,,,,,
2019,"['css', 'templates', 'stylesheet']","{'account_id': 1128165, 'reputation': 1315, 'user_id': 1114910, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/e90d2ab2a104f4dfdb2b1204272c429d?s=256&d=identicon&r=PG', 'display_name': 'Alexandru Vlas', 'link': 'https://stackoverflow.com/users/1114910/alexandru-vlas'}",True,150,,1,0,1332532720,1332532038,9845610,CC BY-SA 3.0,https://stackoverflow.com/questions/9845610/change-the-position-of-a-stylesheet-in-a-joomla-site,Change the position of a Stylesheet in a Joomla site,,,,,,,
2020,"['javascript', 'jquery', 'html', 'css']","{'account_id': 424840, 'reputation': 3039, 'user_id': 805061, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/4a9b287de4637555a32a44a2e981a84a?s=256&d=identicon&r=PG', 'display_name': 'colindunn', 'link': 'https://stackoverflow.com/users/805061/colindunn'}",True,1553,9845609.0,1,0,1332532037,1332531223,9845441,CC BY-SA 3.0,https://stackoverflow.com/questions/9845441/vertically-center-jquery-accordion,Vertically Center jQuery Accordion,,,,,,,
2021,"['internet-explorer', 'css', 'graceful-degradation']","{'account_id': 252502, 'reputation': 10121, 'user_id': 530585, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/e95cce1d08ec6482987231fda024c414?s=256&d=identicon&r=PG', 'display_name': 'Damon', 'link': 'https://stackoverflow.com/users/530585/damon'}",False,841,,1,0,1332531821,1332530622,9845312,CC BY-SA 3.0,https://stackoverflow.com/questions/9845312/way-to-override-borders-when-border-radius-not-supported,way to override borders when border-radius not supported,,,,,,,
2022,"['php', 'css', 'regex']","{'account_id': 254107, 'reputation': 761, 'user_id': 533267, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1834162a83135d21a6a72e9d7bfad0de?s=256&d=identicon&r=PG', 'display_name': 'alhoseany', 'link': 'https://stackoverflow.com/users/533267/alhoseany'}",True,317,9841470.0,2,2,1332531798,1332514427,9841367,CC BY-SA 3.0,https://stackoverflow.com/questions/9841367/need-a-regular-expression-to-substitute-left-for-right-and-right-for-left,Need a regular expression to substitute left for right and right for left,,,,,,,
2023,"['jquery', 'css', 'colors']","{'account_id': 1343581, 'reputation': 2738, 'user_id': 1284740, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/086d3669d43dd99195008849c37e746f?s=256&d=identicon&r=PG', 'display_name': 'mowgli', 'link': 'https://stackoverflow.com/users/1284740/mowgli'}",True,4879,,3,0,1332531453,1332530433,9845275,CC BY-SA 3.0,https://stackoverflow.com/questions/9845275/change-color-on-many-css-elements-with-jquery,Change color on many css elements with jquery,,,,,,,
2024,"['html', 'css', 'gimp']","{'account_id': 128330, 'reputation': 4563, 'user_id': 326089, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ef4ad8fed847507f453af7f88644472b?s=256&d=identicon&r=PG', 'display_name': 'codingJoe', 'link': 'https://stackoverflow.com/users/326089/codingjoe'}",True,5470,,2,1,1332529651,1332529036,9844980,,https://stackoverflow.com/questions/9844980/turning-a-gimp-layout-into-a-web-page,Turning a GIMP layout into a web page,1495535676.0,,1332544944.0,not constructive,,,
2025,"['css', 'stylesheet', 'sass']","{'account_id': 196312, 'reputation': 10376, 'user_id': 439688, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/zNcDQ.jpg?s=256&g=1', 'display_name': 'LondonGuy', 'link': 'https://stackoverflow.com/users/439688/londonguy'}",True,854,9845067.0,2,2,1332529426,1332529070,9844986,CC BY-SA 3.0,https://stackoverflow.com/questions/9844986/fixed-position-throwing-of-my-headers-centering-unless-i-set-width-of-header-to,Fixed position throwing of my headers centering unless I set width of header to 100% why?,,,,,,,
2026,"['css', 'html']","{'account_id': 285856, 'reputation': 3939, 'user_id': 584765, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/zuFnS.jpg?s=256&g=1', 'display_name': 'Damien', 'link': 'https://stackoverflow.com/users/584765/damien'}",True,102,9844945.0,1,0,1332528864,1332528608,9844887,CC BY-SA 3.0,https://stackoverflow.com/questions/9844887/div-float-left-when-it-wraps-it-wraps-all-funky,"div float left.... when it wraps, it wraps all funky",1332528699.0,,,,,,
2027,"['jquery', 'html', 'css', 'jquery-ui']","{'account_id': 1171540, 'reputation': 2543, 'user_id': 1148619, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/BBLJP.jpg?s=256&g=1', 'display_name': 'Ben Sewards', 'link': 'https://stackoverflow.com/users/1148619/ben-sewards'}",True,1118,9842501.0,1,0,1332527479,1332516202,9841875,CC BY-SA 3.0,https://stackoverflow.com/questions/9841875/multiple-sliders-with-the-same-options-all-in-one-function,multiple sliders with the same options all in one function?,,,,,,,
