,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,locked_date,community_owned_date
1899,"['css', 'html', 'hyperlink']","{'account_id': 953089, 'reputation': 71, 'user_id': 978869, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/79579d805cafd535caabd5d597b5f2c9?s=256&d=identicon&r=PG', 'display_name': 'waterprism', 'link': 'https://stackoverflow.com/users/978869/waterprism'}",True,144,,8980028.0,2,1,1327360694,1327358479,,8979681,CC BY-SA 3.0,https://stackoverflow.com/questions/8979681/styling-internally-linked-div-when-it-becomes-focused,styling internally-linked div when it becomes focused,,,,,
1900,"['javascript', 'jquery', 'html', 'css', 'datepicker']","{'account_id': 30857, 'reputation': 9597, 'user_id': 84398, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/I4Try.jpg?s=256&g=1', 'display_name': 'Goro', 'link': 'https://stackoverflow.com/users/84398/goro'}",True,730,,8980016.0,2,0,1327360604,1327360067,,8979948,CC BY-SA 3.0,https://stackoverflow.com/questions/8979948/which-javascript-datepicker-plugin-library-to-use-for-maximum-flexibility,Which javascript datepicker plugin/library to use for maximum flexibility,,,,,
1901,"['javascript', 'jquery', 'css', 'html']","{'account_id': 947684, 'reputation': 1114, 'user_id': 974584, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/ryIJH.jpg?s=256&g=1', 'display_name': 'Olokoo', 'link': 'https://stackoverflow.com/users/974584/olokoo'}",True,1510,,8979646.0,2,2,1327358860,1327358175,,8979628,CC BY-SA 3.0,https://stackoverflow.com/questions/8979628/is-there-a-way-to-stop-absolute-positioned-divs-from-disappearing-on-small-scree,Is there a way to stop absolute positioned divs from disappearing on small screens?,,,,,
1902,"['html', 'css', 'internet-explorer', 'drupal', 'scroll']","{'account_id': 1193623, 'reputation': 1, 'user_id': 1165840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5c3622b08067ac1c4da32ce3bcdca90?s=256&d=identicon&r=PG', 'display_name': 'user1165840', 'link': 'https://stackoverflow.com/users/1165840/user1165840'}",False,401,,,1,0,1327356523,1327355120,1327356088.0,8979051,CC BY-SA 3.0,https://stackoverflow.com/questions/8979051/vertical-scrollbar-not-displaying-in-ie7-6-in-drupal-website,Vertical Scrollbar not displaying in IE7/6 in Drupal website?,,,,,
1903,"['css', 'cordova', 'drawing', 'zepto']","{'account_id': 1165555, 'reputation': 1547, 'user_id': 1144012, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/a5a08b622273786c1e91e55a6950b8d5?s=256&d=identicon&r=PG', 'display_name': 'CSturgess', 'link': 'https://stackoverflow.com/users/1144012/csturgess'}",True,246,,8979230.0,1,0,1327356050,1327349667,,8977954,CC BY-SA 3.0,https://stackoverflow.com/questions/8977954/are-there-problems-with-css-drawing-and-zepto-phonegap,Are there problems with CSS drawing and Zepto / Phonegap?,,,,,
1904,"['internet-explorer', 'shadow', 'dropshadow', 'css']","{'account_id': 196134, 'reputation': 27790, 'user_id': 439427, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/c1201849caa3693e9b41824351c9dc3d?s=256&d=identicon&r=PG', 'display_name': 'Rubens Mariuzzo', 'link': 'https://stackoverflow.com/users/439427/rubens-mariuzzo'}",True,3011,,8979130.0,1,2,1327355523,1327355302,,8979083,CC BY-SA 3.0,https://stackoverflow.com/questions/8979083/why-the-ms-filters-dropshadow-glow-or-shadow-doesnt-work-for-span-tags-in,"Why the MS filters (dropShadow, glow or shadow) doesn&#39;t work for &lt;span&gt; tags in IE?",,,,,
1905,"['css', 'internet-explorer', 'conditional']","{'account_id': 202674, 'reputation': 1308, 'user_id': 449891, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/b3257c5ed6abe0fa14315c50fdab952d?s=256&d=identicon&r=PG', 'display_name': 'sandraqu', 'link': 'https://stackoverflow.com/users/449891/sandraqu'}",True,1103,,,3,1,1327352449,1327351298,1327351788.0,8978248,CC BY-SA 3.0,https://stackoverflow.com/questions/8978248/consolidate-css-ie-calls,Consolidate CSS IE calls,,,,,
1906,"['javascript', 'jquery', 'css', 'stylesheet']","{'account_id': 19061, 'reputation': 181346, 'user_id': 44330, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/dd5a7ef1476fb01998a215b1642dfd07?s=256&d=identicon&r=PG', 'display_name': 'Jason S', 'link': 'https://stackoverflow.com/users/44330/jason-s'}",False,683,,,1,0,1327351497,1327347476,1327351497.0,8977547,CC BY-SA 3.0,https://stackoverflow.com/questions/8977547/jquery-create-read-css-styles-at-runtime,jquery: create/read .css styles at runtime,,,,,
1907,"['css', 'image', 'css-float']","{'account_id': 424942, 'reputation': 926, 'user_id': 805228, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/ac891acd45d316c8ef0655f6c05fd16a?s=256&d=identicon&r=PG', 'display_name': 'Stanpol', 'link': 'https://stackoverflow.com/users/805228/stanpol'}",True,947,,8977909.0,2,0,1327350130,1327349002,,8977837,CC BY-SA 3.0,https://stackoverflow.com/questions/8977837/how-to-make-images-to-go-out-of-the-div-when-width-is-over-the-max-width,How to make images to go out of the div when width is over the max-width?,,,,,
1908,"['javascript', 'jquery', 'css', 'media-queries', 'responsive-design']","{'account_id': 946173, 'reputation': 7778, 'user_id': 973397, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/F7Q2P.jpg?s=256&g=1', 'display_name': 'Fred Randall', 'link': 'https://stackoverflow.com/users/973397/fred-randall'}",True,2064,,8977999.0,1,1,1327349886,1327349263,1327349518.0,8977881,CC BY-SA 3.0,https://stackoverflow.com/questions/8977881/adding-fade-out-fade-in-to-responsive-media-queries,Adding &#39;Fade out/Fade in&#39; to Responsive Media Queries,,,,,
1909,"['css', 'cordova', 'scroll', 'zepto']","{'account_id': 1165555, 'reputation': 1547, 'user_id': 1144012, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/a5a08b622273786c1e91e55a6950b8d5?s=256&d=identicon&r=PG', 'display_name': 'CSturgess', 'link': 'https://stackoverflow.com/users/1144012/csturgess'}",True,396,,8977986.0,1,0,1327349813,1327334091,1327337743.0,8974462,CC BY-SA 3.0,https://stackoverflow.com/questions/8974462/how-can-you-stop-the-screen-scrolling-from-the-top-of-a-phonegap-app,How can you stop the screen scrolling from the top of a Phonegap app?,,,,,
1910,"['css', 'css-selectors']","{'account_id': 137693, 'reputation': 14450, 'user_id': 342059, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/02de244eb70d48b5694e7d6a53cb8adf?s=256&d=identicon&r=PG', 'display_name': 'Ariyan', 'link': 'https://stackoverflow.com/users/342059/ariyan'}",True,28149,,8977833.0,2,22,1327349428,1327348878,1495540920.0,8977816,,https://stackoverflow.com/questions/8977816/excluding-first-element-in-css,Excluding first element in CSS,,1327349400.0,exact duplicate,,
1911,"['javascript', 'html', 'css', 'cross-browser', 'z-index']","{'account_id': 982422, 'reputation': 59, 'user_id': 1001822, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c64a5b70dd7552464dfa55fe3bb50110?s=256&d=identicon&r=PG', 'display_name': 'parzol', 'link': 'https://stackoverflow.com/users/1001822/parzol'}",True,186,,,1,0,1327348874,1327348761,,8977798,,https://stackoverflow.com/questions/8977798/sub-menu-element-under-slideshow-script,Sub-menu element under slideshow script,,1327393773.0,too localized,,
1912,"['javascript', 'jquery', 'css', 'drop-down-menu']","{'account_id': 132588, 'reputation': 6621, 'user_id': 333382, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mac', 'link': 'https://stackoverflow.com/users/333382/mac'}",True,2296,,8977708.0,1,0,1327348273,1327345139,,8977076,CC BY-SA 3.0,https://stackoverflow.com/questions/8977076/jquery-on-hover-sliding-vertical-and-horizontal-menu,jquery on hover sliding vertical and horizontal menu,,,,,
1913,['css'],"{'account_id': 1089970, 'reputation': 613, 'user_id': 1084802, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/qGcmC.jpg?s=256&g=1', 'display_name': 'DH-Designs', 'link': 'https://stackoverflow.com/users/1084802/dh-designs'}",True,620,,,2,2,1327347052,1327346160,,8977285,CC BY-SA 3.0,https://stackoverflow.com/questions/8977285/best-practice-css-to-refacing-redesigning-a-large-website,Best Practice CSS to refacing/redesigning a large website,,,,,
1914,['css'],"{'account_id': 1193322, 'reputation': 944, 'user_id': 1165620, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/cf5d51ec481a73a14cea822dfddc91b4?s=256&d=identicon&r=PG', 'display_name': 'Lawrence DeSouza', 'link': 'https://stackoverflow.com/users/1165620/lawrence-desouza'}",True,4807,,8977336.0,2,5,1327346626,1327346279,,8977308,CC BY-SA 3.0,https://stackoverflow.com/questions/8977308/making-a-large-image-smaller-using-css-downscaling-results-in-blurry-images-in,"Making a large image smaller using CSS (downscaling) results in blurry images in IE9, FF, but fine in Chrome",,,,,
1915,"['html', 'css']","{'account_id': 1074017, 'reputation': 526, 'user_id': 1072562, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3fecc7bbb001ebd8b9bab79d01d662af?s=256&d=identicon&r=PG', 'display_name': 'mikul', 'link': 'https://stackoverflow.com/users/1072562/mikul'}",True,1694,,,2,-1,1327346432,1327337590,1327338657.0,8975386,CC BY-SA 3.0,https://stackoverflow.com/questions/8975386/auto-arrow-icon-at-the-end-of-the-sentence-in-a-div,auto arrow icon at the end of the sentence in a div,,,,,
1916,"['css', 'alignment']","{'user_type': 'does_not_exist', 'display_name': 'user1115538'}",True,493,,8976860.0,2,0,1327344628,1327343894,1327344005.0,8976803,CC BY-SA 3.0,https://stackoverflow.com/questions/8976803/i-cant-put-a-border-to-my-ul,I can&#39;t put a border to my ul,,,,,
1917,"['css', 'outlook', 'inline', 'padding', 'background-color']","{'account_id': 1171411, 'reputation': 61, 'user_id': 1148518, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c58316fb4ea7616e83d590eb18dd74a?s=256&d=identicon&r=PG', 'display_name': 'ajcoder', 'link': 'https://stackoverflow.com/users/1148518/ajcoder'}",False,1571,,,1,0,1327344597,1327344240,,8976885,CC BY-SA 3.0,https://stackoverflow.com/questions/8976885/outlook-h2-background-color-and-padding-design,Outlook H2 background color and padding design,,,,,
1918,"['javascript', 'jquery', 'css']","{'account_id': 266574, 'reputation': 6834, 'user_id': 554217, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6f4072d885fd9162d64d41bb554e4ea9?s=256&d=identicon&r=PG', 'display_name': 'Dmitry Makovetskiyd', 'link': 'https://stackoverflow.com/users/554217/dmitry-makovetskiyd'}",False,1202,,,1,0,1327343673,1327343363,,8976696,CC BY-SA 3.0,https://stackoverflow.com/questions/8976696/how-to-make-a-drop-down-menu-from-right-to-left,How to make a drop down menu from right to left,,,,,
1919,"['html', 'css']","{'account_id': 174365, 'reputation': 14251, 'user_id': 403681, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/47bef36c0ac00df73c1dd48a7de8bec4?s=256&d=identicon&r=PG', 'display_name': 'Rakka Rage', 'link': 'https://stackoverflow.com/users/403681/rakka-rage'}",True,468,,8974175.0,2,0,1327343131,1327332048,1327342903.0,8973946,CC BY-SA 3.0,https://stackoverflow.com/questions/8973946/how-to-use-css3-patterns,How to use CSS3 Patterns?,,,,,
1920,"['c#', 'css', 'fonts']","{'account_id': 228175, 'reputation': 7241, 'user_id': 490326, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/acfd53f3f35f673a674a794bc01e4960?s=256&d=identicon&r=PG', 'display_name': 'joe_coolish', 'link': 'https://stackoverflow.com/users/490326/joe-coolish'}",True,1209,,8976166.0,3,0,1327342921,1327339728,1327342921.0,8975920,CC BY-SA 3.0,https://stackoverflow.com/questions/8975920/system-drawing-font-to-reflect-css-font,System.Drawing.Font to reflect CSS Font,,,,,
1921,"['javascript', 'jquery', 'css']","{'account_id': 1134786, 'reputation': 946, 'user_id': 1120064, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/ec77517ab56e81972c117400ef0756c9?s=256&d=identicon&r=PG', 'display_name': 'mdance', 'link': 'https://stackoverflow.com/users/1120064/mdance'}",True,599,,8976336.0,4,1,1327342460,1327341092,,8976230,CC BY-SA 3.0,https://stackoverflow.com/questions/8976230/change-url-and-css-when-an-element-is-clicked,Change URL AND CSS when an element is clicked,,,,,
1922,"['asp.net', 'css']","{'account_id': 994242, 'reputation': 4241, 'user_id': 1010609, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/FhIA2.png?s=256&g=1', 'display_name': 'formatc', 'link': 'https://stackoverflow.com/users/1010609/formatc'}",True,157,,8976443.0,1,1,1327342233,1327341971,1495540598.0,8976404,,https://stackoverflow.com/questions/8976404/writing-pseudo-style-propeties-to-class-or-style-tag-of-anchor,Writing pseudo style propeties to class or style tag of anchor,,1327342366.0,exact duplicate,,
1923,"['javascript', 'jquery', 'css', 'show-hide']","{'account_id': 227643, 'reputation': 608, 'user_id': 489434, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e3ad9af5904d6a3252034e62fd5df189?s=256&d=identicon&r=PG', 'display_name': 'Karlgoldstraw', 'link': 'https://stackoverflow.com/users/489434/karlgoldstraw'}",True,585,,8971707.0,5,3,1327342135,1327321940,1327322075.0,8971660,CC BY-SA 3.0,https://stackoverflow.com/questions/8971660/jquery-variable,jquery variable?,,,,,
1924,"['javascript', 'jquery', 'css']","{'account_id': 146405, 'reputation': 58917, 'user_id': 356849, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/INqgP.jpg?s=256&g=1', 'display_name': 'NullVoxPopuli', 'link': 'https://stackoverflow.com/users/356849/nullvoxpopuli'}",True,644,,8976164.0,1,0,1327341571,1327337708,1327339631.0,8975414,CC BY-SA 3.0,https://stackoverflow.com/questions/8975414/how-do-i-get-a-div-to-change-the-max-height-upon-window-resize,How do I get a div to change the max-height upon window resize?,,,,,
1925,"['css', 'positioning']","{'account_id': 1144040, 'reputation': 41, 'user_id': 1127206, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c1a5fd7aa83710809e46ec924c7f61d3?s=256&d=identicon&r=PG', 'display_name': 'Media804', 'link': 'https://stackoverflow.com/users/1127206/media804'}",False,252,,,1,0,1327341365,1327339992,,8975977,CC BY-SA 3.0,https://stackoverflow.com/questions/8975977/weird-margin-issue-in-safari-ie-and-ios,"Weird margin issue in Safari, IE and iOS",,,,,
1926,"['css', 'css-selectors']","{'account_id': 1193027, 'reputation': 175, 'user_id': 1165385, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2b8f3125c90b24ae4ebd2992533a6dd1?s=256&d=identicon&r=PG', 'display_name': 'strangenewstar', 'link': 'https://stackoverflow.com/users/1165385/strangenewstar'}",True,1255,,8975763.0,3,1,1327340438,1327337380,1327339180.0,8975325,CC BY-SA 3.0,https://stackoverflow.com/questions/8975325/unable-to-use-float-with-nth-child-selector-to-get-2-of-3-anchors-to-the-right-o,Unable to use float with nth-child selector to get 2 of 3 anchors to the right of my page,,,,,
1927,"['html', 'css', 'internet-explorer', 'focus']","{'account_id': 376603, 'reputation': 3517, 'user_id': 728168, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/2ed6126a435bc3d5c23dacc0ce736c60?s=256&d=identicon&r=PG', 'display_name': 'raphnguyen', 'link': 'https://stackoverflow.com/users/728168/raphnguyen'}",True,171,,8975814.0,1,0,1327339358,1327339130,,8975759,CC BY-SA 3.0,https://stackoverflow.com/questions/8975759/ie-focus-with-local-html-file,IE Focus with Local HTML file,,,,,
1928,"['javascript', 'jquery', 'html', 'css']","{'account_id': 332649, 'reputation': 2092, 'user_id': 658073, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/defe6f28abc88030884bcc0014ce54b0?s=256&d=identicon&r=PG', 'display_name': 'Dymond', 'link': 'https://stackoverflow.com/users/658073/dymond'}",True,5989,,8873259.0,3,2,1327338118,1326636192,1326657218.0,8870204,CC BY-SA 3.0,https://stackoverflow.com/questions/8870204/display-inline-div,Display inline DIV,,,,,
1929,"['html', 'css', 'internet-explorer']","{'account_id': 199943, 'reputation': 81614, 'user_id': 445543, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/f5a3631b359d5fa1451372810c10d65e?s=256&d=identicon&r=PG', 'display_name': 'stivlo', 'link': 'https://stackoverflow.com/users/445543/stivlo'}",True,1517,,8975244.0,1,1,1327338005,1327334698,1495535421.0,8974618,CC BY-SA 3.0,https://stackoverflow.com/questions/8974618/transparent-background-color-but-not-transparent-text-in-ie-6-and-7,"Transparent background color, but not transparent text in IE 6 and 7",,,,,
1930,"['html', 'css', 'navigation', 'markup']","{'account_id': 947734, 'reputation': 5239, 'user_id': 974627, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/9e4ab8ef95b3a7ce40ca38d6ca10126e?s=256&d=identicon&r=PG', 'display_name': 'James Dawson', 'link': 'https://stackoverflow.com/users/974627/james-dawson'}",True,308,,8975332.0,1,0,1327337399,1327337191,,8975269,CC BY-SA 3.0,https://stackoverflow.com/questions/8975269/navigation-links-with-multiple-images-for-a-fluid-width,Navigation links with multiple images for a fluid width,,,,,
1931,"['javascript', 'jquery', 'css']","{'account_id': 37715, 'reputation': 9985, 'user_id': 107922, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/04d84045d7103686077babe11c315b55?s=256&d=identicon&r=PG', 'display_name': 'amit', 'link': 'https://stackoverflow.com/users/107922/amit'}",True,115,,8975038.0,5,1,1327337394,1327336171,,8975011,CC BY-SA 3.0,https://stackoverflow.com/questions/8975011/jquery-animation-not-obeying-delay,Jquery animation not obeying delay(),,,,,
1932,"['css', 'background', 'repeat']","{'account_id': 1192989, 'reputation': 1, 'user_id': 1165358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1358e051d9c35b840edd8f19354ea9a5?s=256&d=identicon&r=PG', 'display_name': 'user1165358', 'link': 'https://stackoverflow.com/users/1165358/user1165358'}",True,207,,,3,0,1327337381,1327336941,,8975197,CC BY-SA 3.0,https://stackoverflow.com/questions/8975197/large-table-surrounding-divs-with-backgrounds-wont-repeat,"Large table, surrounding divs with backgrounds won&#39;t repeat",,,,,
1933,"['html', 'css']","{'account_id': 1055760, 'reputation': 13043, 'user_id': 1058521, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/cafee7e8bf817cd2705aae9e49b0830b?s=256&d=identicon&r=PG', 'display_name': 'vasek1', 'link': 'https://stackoverflow.com/users/1058521/vasek1'}",True,3355,,8975204.0,3,2,1327337010,1327336870,,8975174,CC BY-SA 3.0,https://stackoverflow.com/questions/8975174/website-layout-moving-slightly-between-pages-how-to-stop-it,Website layout moving slightly between pages - how to stop it,,,,,
1934,"['css', 'security', 'font-face']","{'account_id': 1039515, 'reputation': 13, 'user_id': 1045903, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32df6ffb2efcb0dd1ebe2eb7535135e4?s=256&d=identicon&r=PG', 'display_name': 'Hopje123', 'link': 'https://stackoverflow.com/users/1045903/hopje123'}",True,2366,,,2,0,1327335711,1327333801,,8974384,CC BY-SA 3.0,https://stackoverflow.com/questions/8974384/font-secure-loading-with-font-face,Font secure loading with @font-face,,,,,
1935,"['jquery', 'html', 'css', 'forms']","{'account_id': 326899, 'reputation': 553, 'user_id': 648915, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/5f1108132906c9c5b0228b4319229909?s=256&d=identicon&r=PG', 'display_name': 'Eric', 'link': 'https://stackoverflow.com/users/648915/eric'}",True,1501,,8974654.0,2,0,1327335576,1327334491,1327334797.0,8974576,CC BY-SA 3.0,https://stackoverflow.com/questions/8974576/using-jquery-to-change-src-on-all-classes-except-for-current-click,Using jQuery to change src on all classes except for current click,,,,,
1936,['css'],"{'account_id': 279501, 'reputation': 111, 'user_id': 574702, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/122ed8ae5691d4d300c0823f95884fc0?s=256&d=identicon&r=PG', 'display_name': 'ajp5103', 'link': 'https://stackoverflow.com/users/574702/ajp5103'}",True,764,,8974805.0,1,1,1327335269,1327334351,,8974524,CC BY-SA 3.0,https://stackoverflow.com/questions/8974524/how-can-i-make-wrapped-text-disappear-without-interfering-with-a-floated-div,How can I make wrapped text disappear without interfering with a floated DIV?,,,,,
1937,"['javascript', 'jquery', 'ios', 'css']","{'account_id': 123344, 'reputation': 2696, 'user_id': 317740, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/4a98fce2865e825aec80106e6e6f8ddf?s=256&d=identicon&r=PG&f=1', 'display_name': 'three3', 'link': 'https://stackoverflow.com/users/317740/three3'}",True,5405,,8973767.0,3,1,1327333942,1327331179,,8973715,,https://stackoverflow.com/questions/8973715/disable-iphone-save-image-popup,Disable iPhone &quot;save image&quot; popup,,1465092855.0,Duplicate,,
1938,['css'],"{'account_id': 1189601, 'reputation': 11, 'user_id': 1162755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1537f295e1db361a42470730301983e8?s=256&d=identicon&r=PG', 'display_name': 'Paula', 'link': 'https://stackoverflow.com/users/1162755/paula'}",True,296,,,1,1,1327333383,1327332577,,8974086,CC BY-SA 3.0,https://stackoverflow.com/questions/8974086/css-min-height-center-column,css min-height center column,,,,,
1939,"['javascript', 'html', 'css', 'google-chrome', 'google-chrome-extension']","{'account_id': 1164314, 'reputation': 3125, 'user_id': 1143249, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/od6Lh.jpg?s=256&g=1', 'display_name': 'Lost_In_Library', 'link': 'https://stackoverflow.com/users/1143249/lost-in-library'}",True,3189,,8973965.0,1,0,1327333247,1327331591,1327331810.0,8973823,CC BY-SA 3.0,https://stackoverflow.com/questions/8973823/is-it-possible-to-show-webpage-in-a-window-from-my-chrome-extension-only-using,"Is it possible to show webpage in a window from my Chrome extension, only using JS, HTML and CSS?",,,,,
1940,"['html', 'css', 'tooltip']","{'account_id': 552575, 'reputation': 337, 'user_id': 917576, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/4cf2f5f1128059c37c5c2ff0e9fd8583?s=256&d=identicon&r=PG', 'display_name': 'jijo thomas', 'link': 'https://stackoverflow.com/users/917576/jijo-thomas'}",True,8734,,8974227.0,6,1,1327333173,1327313136,,8969927,CC BY-SA 3.0,https://stackoverflow.com/questions/8969927/changing-the-tooltip-color-for-a-hyperlink-using-html-and-css,Changing the tooltip color for a hyperlink using html and css,,,,,
1941,"['css', 'xhtml']","{'account_id': 887594, 'reputation': 145, 'user_id': 926652, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/8f4913f217870e150e07bbea690330f0?s=256&d=identicon&r=PG', 'display_name': 'user926652', 'link': 'https://stackoverflow.com/users/926652/user926652'}",True,602,,,1,1,1327332549,1327330761,1327331260.0,8973615,CC BY-SA 3.0,https://stackoverflow.com/questions/8973615/issue-with-css-styles-of-a-jquery-photo-gallery,Issue with CSS styles of a Jquery photo gallery,,,,,
1942,"['html', 'css', 'image', 'mobile', 'mobile-browser']","{'account_id': 184122, 'reputation': 164270, 'user_id': 419970, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/065d5ff539b6b5fa8acc66d5dc67caa6?s=256&d=identicon&r=PG', 'display_name': 'Raynos', 'link': 'https://stackoverflow.com/users/419970/raynos'}",True,6936,,8973778.0,2,15,1327331872,1327320320,1495541176.0,8971312,CC BY-SA 3.0,https://stackoverflow.com/questions/8971312/what-browsers-download-hidden-images,What browsers download hidden images,,,,,
1943,"['css', 'css-float']","{'account_id': 461637, 'reputation': 19807, 'user_id': 863470, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/2Mw0d.jpg?s=256&g=1', 'display_name': 'Abraham', 'link': 'https://stackoverflow.com/users/863470/abraham'}",True,50,,8973851.0,2,0,1327331752,1327331514,,8973805,CC BY-SA 3.0,https://stackoverflow.com/questions/8973805/floating-an-ol-element,Floating an &quot;ol&quot; element,,,,,
1944,"['css', 'image', 'url', 'less']","{'account_id': 167777, 'reputation': 133, 'user_id': 392804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b6153d621fd9948f169d11e30991567?s=256&d=identicon&r=PG', 'display_name': 'Danger', 'link': 'https://stackoverflow.com/users/392804/danger'}",True,3357,,,1,1,1327331388,1326972756,,8925319,CC BY-SA 3.0,https://stackoverflow.com/questions/8925319/less-css-background-image-not-found-when-static-files-are-served-off-a-sub-uri,Less css background image not found when static files are served off a sub URI,,,,,
1945,"['asp.net', 'html', 'css']","{'account_id': 1043944, 'reputation': 1482, 'user_id': 1049325, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/a2b673a2ee30079300e048ab02e5d7ff?s=256&d=identicon&r=PG', 'display_name': 'Murthy ', 'link': 'https://stackoverflow.com/users/1049325/murthy'}",False,67,,,1,0,1327329416,1327328862,,8973147,CC BY-SA 3.0,https://stackoverflow.com/questions/8973147/display-only-the-image-and-make-the-rest-of-the-pages-faded-using-css-in-asp-net,Display only the image and make the rest of the pages faded using css in ASP.NET website,,,,,
1946,['css'],"{'account_id': 1191038, 'reputation': 317, 'user_id': 1163818, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ea29bd68c6b6083516d3a4967c55563e?s=256&d=identicon&r=PG', 'display_name': 'user1163818', 'link': 'https://stackoverflow.com/users/1163818/user1163818'}",True,4739,,8964414.0,1,3,1327328455,1327261636,1327328455.0,8964097,CC BY-SA 3.0,https://stackoverflow.com/questions/8964097/div-height-percent-minus-px,div height: percent minus px,,,,,
1947,"['jquery', 'html', 'css']","{'account_id': 285073, 'reputation': 10347, 'user_id': 583539, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/11ce759fd71377e1b779859ca3c321f8?s=256&d=identicon&r=PG', 'display_name': 'moey', 'link': 'https://stackoverflow.com/users/583539/moey'}",True,392,,8871000.0,4,2,1327327078,1326642224,1326644986.0,8870951,CC BY-SA 3.0,https://stackoverflow.com/questions/8870951/fade-out-an-html-element-that-is-being-hidden-by-a-css-class,Fade Out an HTML Element That is Being &quot;Hidden&quot; by a CSS Class,,,,,
