,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,locked_date
1905,"['html', 'css', 'background-image']","{'account_id': 1429421, 'reputation': 3521, 'user_id': 1352169, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/GWtqL.jpg?s=256&g=1', 'display_name': 'yoeriboven', 'link': 'https://stackoverflow.com/users/1352169/yoeriboven'}",True,1936,10288003.0,3,0,1335253384,1335213428,,10287890,CC BY-SA 3.0,https://stackoverflow.com/questions/10287890/background-image-with-repeat-has-to-stop-when-there-are-other-background-images,Background-image with repeat has to stop when there are other background-images,,,,,
1906,['css'],"{'account_id': 1200588, 'reputation': 21, 'user_id': 1171335, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FDCNX.png?s=256&g=1', 'display_name': 'Arun Mak', 'link': 'https://stackoverflow.com/users/1171335/arun-mak'}",True,162,,2,2,1335253285,1335252483,1335253251.0,10293547,CC BY-SA 3.0,https://stackoverflow.com/questions/10293547/are-negative-values-in-css-accepted,Are negative values in css accepted?,,,,,
1907,"['html', 'css']","{'account_id': 490670, 'reputation': 54370, 'user_id': 892029, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/38f7fe018c238121ac5b3ffa947102b3?s=256&d=identicon&r=PG', 'display_name': 'IAmYourFaja', 'link': 'https://stackoverflow.com/users/892029/iamyourfaja'}",True,2407,10293600.0,3,2,1335253237,1335252616,,10293579,CC BY-SA 3.0,https://stackoverflow.com/questions/10293579/firefox-cant-find-external-css-using-absolute-file-path,Firefox can&#39;t find external CSS using absolute file path,,,,,
1908,"['javascript', 'jquery', 'html', 'css']","{'account_id': 1297038, 'reputation': 2790, 'user_id': 1247832, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1117c8b9bab86dd779a525b769e7ac04?s=256&d=identicon&r=PG', 'display_name': 'MasterGberry', 'link': 'https://stackoverflow.com/users/1247832/mastergberry'}",True,504,10292044.0,5,2,1335253191,1335243791,,10291971,CC BY-SA 3.0,https://stackoverflow.com/questions/10291971/jquery-hover-issue-with-image-and-text,Jquery hover issue with image and text,,,,,
1909,"['html', 'css', 'scripting', 'sass']","{'account_id': 1430533, 'reputation': 11, 'user_id': 1353044, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62b2a99addb6761c8304a7f0321aa565?s=256&d=identicon&r=PG', 'display_name': 'Jackson Redmond', 'link': 'https://stackoverflow.com/users/1353044/jackson-redmond'}",True,87,,1,1,1335253154,1335251876,1335253154.0,10293413,CC BY-SA 3.0,https://stackoverflow.com/questions/10293413/scss-sass-efficiency-assistance,SCSS (SASS) Efficiency Assistance,,,,,
1910,"['css', 'image', 'hyperlink', 'image-resizing']","{'account_id': 1288577, 'reputation': 1, 'user_id': 1241140, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/729f77eb0fc2487832e55485be78a154?s=256&d=identicon&r=PG', 'display_name': 'lilytko', 'link': 'https://stackoverflow.com/users/1241140/lilytko'}",True,426,,2,0,1335251295,1335203157,1335215633.0,10285538,CC BY-SA 3.0,https://stackoverflow.com/questions/10285538/image-becomes-larger-after-link-a-href-tag-is-removed-even-though-height-is-de,Image becomes larger after link (a href tag) is removed even though height is defined,,,,,
1911,"['php', 'jquery', 'css', 'wordpress']","{'account_id': 990185, 'reputation': 11016, 'user_id': 1007727, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/7wP28.png?s=256&g=1', 'display_name': 'Deano', 'link': 'https://stackoverflow.com/users/1007727/deano'}",True,382,10293115.0,1,0,1335250586,1335212684,,10287714,CC BY-SA 3.0,https://stackoverflow.com/questions/10287714/jquery-accordion-tab,jquery accordion tab,,,,,
1912,"['html', 'css', 'firefox', 'google-chrome']","{'account_id': 431544, 'reputation': 595, 'user_id': 815683, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/94c2f69587f6185dbafec3b58212d5bd?s=256&d=identicon&r=PG', 'display_name': 'Bryan Casler', 'link': 'https://stackoverflow.com/users/815683/bryan-casler'}",True,1462,10293093.0,3,1,1335250511,1335171042,1335173012.0,10277436,CC BY-SA 3.0,https://stackoverflow.com/questions/10277436/firefox-only-loads-part-of-my-sites-css,Firefox only loads part of my site&#39;s CSS,,,,,
1913,"['jquery', 'css']","{'account_id': 446987, 'reputation': 608, 'user_id': 840352, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/63f8b2d8d961113652e95633da27c248?s=256&d=identicon&r=PG', 'display_name': 'luckyluke', 'link': 'https://stackoverflow.com/users/840352/luckyluke'}",True,262,10293031.0,1,0,1335250366,1335250054,1335250366.0,10293002,CC BY-SA 3.0,https://stackoverflow.com/questions/10293002/coloring-the-skipped-mandatory-field-using-jquery,coloring the skipped mandatory field using jquery,,,,,
1914,"['css', 'html']","{'account_id': 1062670, 'reputation': 1170, 'user_id': 1063968, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/6e972c8f238ed8b832fa982454708191?s=256&d=identicon&r=PG', 'display_name': 'Nicolas Pierre', 'link': 'https://stackoverflow.com/users/1063968/nicolas-pierre'}",True,58,10288251.0,2,0,1335250217,1335214624,1335250217.0,10288194,CC BY-SA 3.0,https://stackoverflow.com/questions/10288194/div-background-isnt-getting-set,Div Background Isn&#39;t Getting Set,,,,,
1915,"['html', 'css', 'tablesorter']","{'account_id': 372179, 'reputation': 1149, 'user_id': 721084, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/1Rzr7.jpg?s=256&g=1', 'display_name': 'Aakash Goel', 'link': 'https://stackoverflow.com/users/721084/aakash-goel'}",True,1665,10292719.0,1,1,1335249927,1335247303,,10292497,CC BY-SA 3.0,https://stackoverflow.com/questions/10292497/html-table-push-content-to-new-row-without-using-tr-element,HTML table push content to new row without using &lt;tr&gt; element,,,,,
1916,['css'],"{'account_id': 1227044, 'reputation': 55, 'user_id': 1192406, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/6c8b330fd528d2411962eef6df6ae2af?s=256&d=identicon&r=PG', 'display_name': 'moreinet', 'link': 'https://stackoverflow.com/users/1192406/moreinet'}",True,463,,1,0,1335249292,1335248842,1335248863.0,10292768,,https://stackoverflow.com/questions/10292768/css-after-selector,CSS :after Selector,,1353081678.0,not a real question,,
1917,"['css', 'firefox']","{'account_id': 133615, 'reputation': 4011, 'user_id': 335105, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/2ffe0f8d2f4f7215a8c6190c8cedbac5?s=256&d=identicon&r=PG', 'display_name': 'John x', 'link': 'https://stackoverflow.com/users/335105/john-x'}",True,401,,1,3,1335248746,1333958424,1333961643.0,10070491,CC BY-SA 3.0,https://stackoverflow.com/questions/10070491/page-break-on-print-property-orphan-not-supported-in-firefox,Page break on print property (orphan) not supported in FireFox,,,,,
1918,"['javascript', 'css', 'ajax', 'codeigniter']","{'account_id': 923939, 'reputation': 693, 'user_id': 955097, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/Tba4W.jpg?s=256&g=1', 'display_name': 'JamieHoward', 'link': 'https://stackoverflow.com/users/955097/jamiehoward'}",True,411,10292312.0,6,3,1335246410,1333391960,1334713579.0,9981939,CC BY-SA 3.0,https://stackoverflow.com/questions/9981939/ci-loading-controller-with-javascript-button,CI - Loading controller with Javascript button,,,,,
1919,"['css', 'internet-explorer', 'fonts', 'inheritance']","{'account_id': 459909, 'reputation': 10748, 'user_id': 1071413, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7c4bba5da7e7470b759b12400cdd5db0?s=256&d=identicon&r=PG', 'display_name': 'its_me', 'link': 'https://stackoverflow.com/users/1071413/its-me'}",True,368,10291723.0,2,0,1335245009,1335239919,1335241020.0,10291566,CC BY-SA 3.0,https://stackoverflow.com/questions/10291566/all-browsers-applying-body-font-to-p-paragraphs-except-internet-explorer,"All browsers applying &#39;body&#39; font to &#39;p&#39; (paragraphs), except Internet Explorer",,,,,
1920,"['javascript', 'jquery', 'css']","{'account_id': 103637, 'reputation': 9900, 'user_id': 277480, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/JMaKB.jpg?s=256&g=1', 'display_name': 'StealthRT', 'link': 'https://stackoverflow.com/users/277480/stealthrt'}",True,583,,1,0,1335243719,1335243371,,10291927,CC BY-SA 3.0,https://stackoverflow.com/questions/10291927/css-box-shadow-not-working-in-ie7-8,CSS box shadow not working in IE7/8,,,,,
1921,"['css', 'font-size']","{'account_id': 27275, 'reputation': 9680, 'user_id': 71830, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/9565672b231ef0e90d5a625699f2eafc?s=256&d=identicon&r=PG', 'display_name': 'menardmam', 'link': 'https://stackoverflow.com/users/71830/menardmam'}",True,3811,10291894.0,2,3,1335243619,1335242470,1335243619.0,10291830,CC BY-SA 3.0,https://stackoverflow.com/questions/10291830/css-font-sizing-why-its-not-consistent,"CSS font sizing, why it&#39;s not consistent",,,,,
1922,"['jquery', 'css']","{'account_id': 1349833, 'reputation': 2110, 'user_id': 1289808, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/90eb84c0fe51660121f2a50b1ee094ff?s=256&d=identicon&r=PG', 'display_name': 'Kamal', 'link': 'https://stackoverflow.com/users/1289808/kamal'}",True,1662,10291815.0,2,2,1335242653,1335242043,,10291782,CC BY-SA 3.0,https://stackoverflow.com/questions/10291782/last-child-and-after-not-working-in-ie-8,last-child() and :after not working in IE 8,,,,,
1923,"['javascript', 'jquery', 'css', 'dreamweaver', 'rollover-effect']","{'account_id': 1214080, 'reputation': 2867, 'user_id': 1182021, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/9338de7ceb73b739c26b4d7dce94bedf?s=256&d=identicon&r=PG', 'display_name': 'Django Anonymous', 'link': 'https://stackoverflow.com/users/1182021/django-anonymous'}",False,2935,,1,-1,1335241187,1334648281,1334652055.0,10187095,CC BY-SA 3.0,https://stackoverflow.com/questions/10187095/how-to-make-easing-effect-for-dreamweaver-image-rollovers,How to make Easing effect for Dreamweaver Image Rollovers?,,,,,
1924,"['html', 'css', 'position', 'responsive-design']","{'account_id': 542884, 'reputation': 6871, 'user_id': 911854, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/PAlco.jpg?s=256&g=1', 'display_name': 'Yisela', 'link': 'https://stackoverflow.com/users/911854/yisela'}",True,1066,10291463.0,4,3,1335240566,1335238617,,10291413,,https://stackoverflow.com/questions/10291413/responsive-design-is-it-better-to-hide-or-to-change-position-of-elements,Responsive design: Is it better to hide or to change position of elements?,,1335354724.0,not constructive,,
1925,['css'],"{'account_id': 1414279, 'reputation': 3391, 'user_id': 1340238, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/fe02d595bdc6beb117b7c74f3399246a?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/1340238/andrew'}",True,1836,10291427.0,3,1,1335239150,1335238481,1335239150.0,10291398,CC BY-SA 3.0,https://stackoverflow.com/questions/10291398/ie-css-percentage,IE CSS Percentage,,,,,
1926,"['html', 'css']","{'account_id': 36251, 'reputation': 10159, 'user_id': 103260, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/aeacaa79409a2cb9ded407e4343500b1?s=256&d=identicon&r=PG', 'display_name': 'Ricardo Marimon', 'link': 'https://stackoverflow.com/users/103260/ricardo-marimon'}",False,92,,1,-2,1335237514,1335230837,1335235742.0,10290586,CC BY-SA 3.0,https://stackoverflow.com/questions/10290586/how-to-make-a-table-that-fills-the-complete-page,How to make a table that fills the complete page,,,,,
1927,"['javascript', 'jquery', 'asp.net', 'css']","{'account_id': 42356, 'reputation': 6215, 'user_id': 123367, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/eca5558915259ac2532d25f165b2067d?s=256&d=identicon&r=PG', 'display_name': 'Kobojunkie', 'link': 'https://stackoverflow.com/users/123367/kobojunkie'}",False,369,,2,0,1335236397,1335027909,,10261161,CC BY-SA 3.0,https://stackoverflow.com/questions/10261161/styling-dynamically-added-table-headers-and-columns,Styling Dynamically added table headers and columns,,,,,
1928,"['css', 'ruby', 'nokogiri']","{'account_id': 57088, 'reputation': 3, 'user_id': 1348841, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64b3d1c1900195afee7452219a68c9b6?s=256&d=identicon&r=PG', 'display_name': 'jaflutz', 'link': 'https://stackoverflow.com/users/1348841/jaflutz'}",True,899,10265416.0,2,0,1335234843,1335044639,1335045078.0,10263261,CC BY-SA 3.0,https://stackoverflow.com/questions/10263261/how-can-i-find-computedstyle-elements-in-nokogiri,How can I find ComputedStyle elements in Nokogiri?,,,,,
1929,"['javascript', 'jquery', 'css']","{'account_id': 756131, 'reputation': 2653, 'user_id': 765484, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9e846a3144e22ac268c7d624b7194509?s=256&d=identicon&r=PG', 'display_name': 'Reuben', 'link': 'https://stackoverflow.com/users/765484/reuben'}",True,139,10290140.0,2,0,1335227911,1335226878,1335227447.0,10290127,CC BY-SA 3.0,https://stackoverflow.com/questions/10290127/replacing-div-height-with-its-width-jquery,Replacing div height with it&#39;s width (jquery),,,,,
1930,"['asp.net', 'css', 'navigation']","{'account_id': 320640, 'reputation': 777, 'user_id': 639028, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/8a1a11f259fda52fbf673a6c94e60680?s=256&d=identicon&r=PG', 'display_name': 'Anna Lam', 'link': 'https://stackoverflow.com/users/639028/anna-lam'}",True,2050,10289672.0,1,2,1335227848,1335222947,1495540145.0,10289588,CC BY-SA 3.0,https://stackoverflow.com/questions/10289588/css-highlight-a-selected-tab,CSS - highlight a selected tab,,,,,
1931,"['css', 'css-reset']","{'account_id': 265236, 'reputation': 70356, 'user_id': 552067, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/12ce9b9ec9f98fdbe2b3c47eedfbfcc9?s=256&d=identicon&r=PG', 'display_name': 'Web_Designer', 'link': 'https://stackoverflow.com/users/552067/web-designer'}",False,326,,0,0,1335226844,1335226467,1335226844.0,10290085,CC BY-SA 3.0,https://stackoverflow.com/questions/10290085/is-color-inherit-and-font-inherit-a-good-idea-for-a-css-reset,Is * { color: inherit } and * { font: inherit } a good Idea for a CSS reset?,,,,,
1932,"['python', 'css', 'logging']","{'account_id': 273141, 'reputation': 7673, 'user_id': 564559, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/cfeb4477d768950c3cd6a469a60e6af4?s=256&d=identicon&r=PG', 'display_name': 'BillPull', 'link': 'https://stackoverflow.com/users/564559/billpull'}",False,324,,1,0,1335225661,1335203928,,10285738,CC BY-SA 3.0,https://stackoverflow.com/questions/10285738/python-logging-webassets-cssutils-set-log-level-for-cssutils,Python logging + webassets + cssutils: set log level for cssutils,,,,,
1933,"['ipad', 'css', 'mobile-safari', 'mobile-webkit']","{'account_id': 1065276, 'reputation': 228, 'user_id': 1066021, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/8424b5eb937b98eb1e7019123c7e77f7?s=256&d=identicon&r=PG', 'display_name': 'Leonardo Gandini', 'link': 'https://stackoverflow.com/users/1066021/leonardo-gandini'}",False,621,,0,0,1335223405,1335220484,1335223405.0,10289252,CC BY-SA 3.0,https://stackoverflow.com/questions/10289252/scale-proportional-the-whole-div-site-to-fit-screen-with-webkit,Scale proportional the whole div/site to fit screen with webkit,,,,,
1934,"['css', 'jquery-mobile']","{'account_id': 29595, 'reputation': 219, 'user_id': 80128, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/8d03d5a470b8737865a0a9aa06eec2e6?s=256&d=identicon&r=PG', 'display_name': 'Uince81', 'link': 'https://stackoverflow.com/users/80128/uince81'}",True,3388,10289638.0,1,0,1335223301,1335213951,,10288026,CC BY-SA 3.0,https://stackoverflow.com/questions/10288026/navbar-google-style-with-jquery-mobile,Navbar google style with JQuery Mobile,,,,,
1935,"['javascript', 'css', 'dynamic', 'truncate']","{'user_type': 'does_not_exist', 'display_name': 'user888750'}",True,634,10288599.0,2,0,1335222991,1335215555,1335222991.0,10288401,CC BY-SA 3.0,https://stackoverflow.com/questions/10288401/dynamically-make-a-child-container-take-available-width-inside-variable-width-pa,Dynamically make a child container take available width inside variable width parent,,,,,
1936,"['css', 'google-chrome', 'css-float']","{'account_id': 1078234, 'reputation': 996, 'user_id': 1075924, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/6024a01b87ef1ffcbb8b2a2652edb6d0?s=256&d=identicon&r=PG', 'display_name': 'sgcharlie', 'link': 'https://stackoverflow.com/users/1075924/sgcharlie'}",True,1344,10289237.0,1,2,1335222157,1335219072,1335220891.0,10289035,CC BY-SA 3.0,https://stackoverflow.com/questions/10289035/chrome-browser-absolute-positioning-and-floating-issue,Chrome Browser - Absolute positioning and floating issue,,,,,
1937,"['hyperlink', 'webkit', 'css']","{'account_id': 49724, 'reputation': 25514, 'user_id': 148195, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/386f66584492acb26272c930891400e6?s=256&d=identicon&r=PG', 'display_name': 'mk12', 'link': 'https://stackoverflow.com/users/148195/mk12'}",False,239,,0,0,1335221114,1335219738,1335221114.0,10289152,CC BY-SA 3.0,https://stackoverflow.com/questions/10289152/hilighted-links-with-text-shadow-erase-bars-in-selection-on-hover,Hilighted links with text-shadow erase bars in selection on hover,,,,,
1938,"['html', 'css']","{'account_id': 397870, 'reputation': 3, 'user_id': 762247, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1a858a17f7f4931ce3228a8bbea15fc?s=256&d=identicon&r=PG', 'display_name': 'user762247', 'link': 'https://stackoverflow.com/users/762247/user762247'}",True,177,,2,0,1335220864,1335185579,1335186264.0,10280946,,https://stackoverflow.com/questions/10280946/drop-down-menu-error,Drop Down Menu Error,,1357433571.0,too localized,,
1939,"['css', 'wordpress', 'html']","{'account_id': 942927, 'reputation': 2035, 'user_id': 1224434, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/Rq3Bs.jpg?s=256&g=1', 'display_name': 'Richard Stenstierna', 'link': 'https://stackoverflow.com/users/1224434/richard-stenstierna'}",True,160,10288850.0,1,0,1335218593,1335208734,,10286819,CC BY-SA 3.0,https://stackoverflow.com/questions/10286819/putting-an-image-in-a-div-constant-in-place-over-wordpress-site,Putting an image in a div constant in place over wordpress site,,,,,
1940,"['css', 'font-face']","{'account_id': 1179758, 'reputation': 33, 'user_id': 1154957, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/ca73bd01f2e4952779423c3b1e020264?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/1154957/paul'}",True,754,,2,0,1335218031,1335216267,1335216645.0,10288548,CC BY-SA 3.0,https://stackoverflow.com/questions/10288548/best-way-to-use-a-custom-font-family-without-load-effect,Best Way to Use a Custom Font-Family Without Load Effect?,,,,,
1941,"['asp.net', 'css', 'telerik']","{'account_id': 279480, 'reputation': 3545, 'user_id': 574663, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/kBayh.jpg?s=256&g=1', 'display_name': 'bumble_bee_tuna', 'link': 'https://stackoverflow.com/users/574663/bumble-bee-tuna'}",True,2400,10288618.0,1,1,1335216604,1335216248,1335216399.0,10288546,CC BY-SA 3.0,https://stackoverflow.com/questions/10288546/remove-horizontal-scrollbar-from-telerik-radtextbox-in-ie,Remove Horizontal ScrollBar from Telerik RadTextBox in IE,,,,,
1942,"['javascript', 'jquery', 'css', 'resize', 'media-queries']","{'account_id': 155409, 'reputation': 543, 'user_id': 372038, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/edb0242e0351c1e71e9e57e99d77e6b7?s=256&d=identicon&r=PG', 'display_name': 'Gianluca Lodigiani', 'link': 'https://stackoverflow.com/users/372038/gianluca-lodigiani'}",True,744,10259728.0,3,0,1335216068,1335016883,1335215995.0,10259570,CC BY-SA 3.0,https://stackoverflow.com/questions/10259570/vertical-to-horizontal-menu-on-parent-div-resizing,Vertical to horizontal menu on parent div resizing,,,,,
1943,"['css', 'html']","{'account_id': 962570, 'reputation': 2599, 'user_id': 986600, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/996161148cb3968263d0b2cc28ef73b5?s=256&d=identicon&r=PG', 'display_name': 'Amira Manai', 'link': 'https://stackoverflow.com/users/986600/amira-manai'}",True,4667,,3,0,1335215750,1335208940,,10286866,CC BY-SA 3.0,https://stackoverflow.com/questions/10286866/positionning-a-css-button,positionning a css button,,,,,
1944,['css'],"{'account_id': 1188741, 'reputation': 8847, 'user_id': 1162116, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f50e0b83b50c61777f45716eb77d5574?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/1162116/marc'}",True,40,10288320.0,1,0,1335215211,1335215086,,10288291,CC BY-SA 3.0,https://stackoverflow.com/questions/10288291/css-how-to-avoid-element-content-to-be-displayed-on-2-lines,CSS - How to avoid element content to be displayed on 2 lines,,,,,
1945,"['javascript', 'jquery', 'html', 'css', 'jquery-jscrollpane']","{'account_id': 305153, 'reputation': 2154, 'user_id': 615120, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/xoAHa.jpg?s=256&g=1', 'display_name': 'rnk', 'link': 'https://stackoverflow.com/users/615120/rnk'}",True,221,10258299.0,2,0,1335214162,1335004567,,10258166,CC BY-SA 3.0,https://stackoverflow.com/questions/10258166/jscrollpane-is-not-displaying-when-hide-and-shown,JScrollPane is not displaying when hide and shown,,,,,
1946,"['css', 'ios', 'macos', 'focus', 'native']","{'account_id': 1327505, 'reputation': 139, 'user_id': 1272033, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4a81726f37ec9ffcb66b45ae30071dda?s=256&d=identicon&r=PG', 'display_name': 'InterfaceGuy', 'link': 'https://stackoverflow.com/users/1272033/interfaceguy'}",True,223,10287953.0,1,2,1335213646,1334946278,1592644375.0,10251503,CC BY-SA 4.0,https://stackoverflow.com/questions/10251503/is-there-any-way-to-stop-apple-os-native-styling-on-form-fields-scrollbars-et,"Is there any way to stop Apple OS&#39; native styling on form fields, scrollbars, etc?",,,,,
1947,"['android', 'html', 'css']","{'account_id': 1344789, 'reputation': 1379, 'user_id': 1906329, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/76bfcab8b62a9c8db58f56ac540e808b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Merve', 'link': 'https://stackoverflow.com/users/1906329/merve'}",True,863,,1,1,1335212782,1335209160,1335211206.0,10286908,CC BY-SA 3.0,https://stackoverflow.com/questions/10286908/text-without-css-tags-in-android,Text without css tags in Android,,,,,
1948,"['javascript', 'asp.net', 'css', 'permissions', 'windows-server']","{'account_id': 342120, 'reputation': 2322, 'user_id': 673105, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/nZMv1.jpg?s=256&g=1', 'display_name': 'DFord', 'link': 'https://stackoverflow.com/users/673105/dford'}",True,119,,1,1,1335212600,1335206940,,10286415,CC BY-SA 3.0,https://stackoverflow.com/questions/10286415/my-asp-net-application-does-not-seem-to-be-using-the-style-sheet-for-the-applica,My ASP.NET application does not seem to be using the style sheet for the application after permissions change,,,,,
1949,"['css', 'css-sprites']","{'account_id': 490137, 'reputation': 1415, 'user_id': 1330199, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6d959cb05ca67708dc3c2b04b3579992?s=256&d=identicon&r=PG', 'display_name': 'Brian Smith', 'link': 'https://stackoverflow.com/users/1330199/brian-smith'}",False,632,,1,1,1335212496,1335211876,1335212496.0,10287552,CC BY-SA 3.0,https://stackoverflow.com/questions/10287552/use-efficient-css-selectors,Use efficient CSS selectors,,,,,
1950,"['javascript', 'html', 'css', 'xhtml', 'wordpress-theming']","{'account_id': 1299024, 'reputation': 51, 'user_id': 1249318, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/09457a7c55f03dea539c5b7d9385cedc?s=256&d=identicon&r=PG', 'display_name': 'user1249318', 'link': 'https://stackoverflow.com/users/1249318/user1249318'}",True,95,,1,0,1335212020,1335211369,,10287429,CC BY-SA 3.0,https://stackoverflow.com/questions/10287429/wordpress-theme-appearing-incorrectly-in-ie,WordPress Theme Appearing Incorrectly in IE,,,,,
1951,"['android', 'html', 'css']","{'account_id': 1344789, 'reputation': 1379, 'user_id': 1906329, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/76bfcab8b62a9c8db58f56ac540e808b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Merve', 'link': 'https://stackoverflow.com/users/1906329/merve'}",False,485,,0,1,1335212007,1335211900,1335212007.0,10287555,CC BY-SA 3.0,https://stackoverflow.com/questions/10287555/only-text-without-html-and-css-tags,Only text without html and css tags,,,,,
1952,"['css', 'wordpress', 'internet-explorer', 'conditional', 'stylesheet']","{'account_id': 1379512, 'reputation': 4326, 'user_id': 1312839, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/bzHHa.jpg?s=256&g=1', 'display_name': '30secondstosam', 'link': 'https://stackoverflow.com/users/1312839/30secondstosam'}",True,1238,,1,0,1335211818,1335206744,1335211818.0,10286370,CC BY-SA 3.0,https://stackoverflow.com/questions/10286370/conditional-css-for-ie-in-wordpress-not-working,Conditional CSS for IE in Wordpress not working,,,,,
1953,"['gwt', 'css', 'docklayoutpanel']","{'account_id': 1429279, 'reputation': 21, 'user_id': 1352063, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/818c685d12947fe038234583c11791ae?s=256&d=identicon&r=PG', 'display_name': 'yrrebnarg', 'link': 'https://stackoverflow.com/users/1352063/yrrebnarg'}",False,341,,1,0,1335211394,1335207665,,10286587,CC BY-SA 3.0,https://stackoverflow.com/questions/10286587/gwt-docklayoutpanel-not-displaying-correctly-with-firefox,GWT DockLayoutPanel not displaying correctly with Firefox,,,,,
