,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date
2367,"['css', 'image', 'background', 'screen']","{'account_id': 24426306, 'reputation': 1, 'user_id': 18351858, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jW7ia.jpg?s=256&g=1', 'display_name': 'studleymcquinn', 'link': 'https://stackoverflow.com/users/18351858/studleymcquinn'}",False,12,0,0,1652523302,1652523302,72239246,CC BY-SA 4.0,https://stackoverflow.com/questions/72239246/how-to-keep-the-same-amount-of-a-background-image-visible-as-screen-sizes-change,how to keep the same amount of a background image visible as screen sizes change?,,,,,,,
2368,"['javascript', 'html', 'css']","{'account_id': 24414466, 'reputation': 11, 'user_id': 18341493, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/4581482478627478/picture?type=large', 'display_name': 'Pranisha Pintraj', 'link': 'https://stackoverflow.com/users/18341493/pranisha-pintraj'}",True,35,2,-2,1652522053,1652517778,72238625,CC BY-SA 4.0,https://stackoverflow.com/questions/72238625/open-other-webiste-in-new-tab-alogn-with-my-website,Open other webiste in new tab alogn with my website,72238653.0,,,,,,
2369,"['html', 'css', 'frontend', 'font-awesome']","{'account_id': 20139426, 'reputation': 27, 'user_id': 14769635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3268a2e7eff8adf8b1841f77b15737bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'samaritan', 'link': 'https://stackoverflow.com/users/14769635/samaritan'}",True,383,2,0,1652519160,1652489831,72236589,CC BY-SA 4.0,https://stackoverflow.com/questions/72236589/fontawesome-icons-are-not-showing-why-font-awesome-4-2-0,"FontAwesome icons are not showing, Why? (Font-awesome/4.2.0)",72238774.0,1652493251.0,,,,,
2370,"['html', 'jquery', 'css', 'django', 'django-templates']","{'account_id': 15352270, 'reputation': 71, 'user_id': 13708072, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-1j25amhpTDg/AAAAAAAAAAI/AAAAAAAAAT8/7J7aVJkPim4/photo.jpg?sz=256', 'display_name': 'Kuldeep', 'link': 'https://stackoverflow.com/users/13708072/kuldeep'}",False,92,0,0,1652519067,1652519067,72238761,CC BY-SA 4.0,https://stackoverflow.com/questions/72238761/css-not-loading-properly-when-html-element-appended-using-jquery-in-django-templ,CSS not loading properly when html element appended using jquery in django template,,,,,,,
2371,['css'],"{'account_id': 22538944, 'reputation': 17, 'user_id': 16729758, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgP3aHkqkZcGc_FNMxdPJgBMwj_FEL5sLO_fyrL=k-s256', 'display_name': 'Kris_Zhang', 'link': 'https://stackoverflow.com/users/16729758/kris-zhang'}",True,50,2,1,1652518925,1652516415,72238470,CC BY-SA 4.0,https://stackoverflow.com/questions/72238470/css-background-image-using-url-not-displaying,CSS Background Image using url() Not Displaying,72238584.0,,,,,,
2372,"['javascript', 'html', 'css']","{'account_id': 16311909, 'reputation': 59, 'user_id': 11780285, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-rv6M1uHM2gs/AAAAAAAAAAI/AAAAAAAAAdY/GHEikqpnmJY/photo.jpg?sz=256', 'display_name': 'Mayuresh Rawal', 'link': 'https://stackoverflow.com/users/11780285/mayuresh-rawal'}",True,101,2,0,1652518534,1652507850,72237715,,https://stackoverflow.com/questions/72237715/how-to-align-inputtype-checkboxlabel-to-center-horizontally-on-the-page,How to align (input[type=&quot;checkbox&quot;]+Label) to center horizontally on the page?,72237779.0,,1652518521.0,Duplicate,,,
2373,"['html', 'css', 'reactjs', 'flexbox']","{'account_id': 20103798, 'reputation': 113, 'user_id': 14741756, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cwfeh.jpg?s=256&g=1', 'display_name': 'Shreyan Das', 'link': 'https://stackoverflow.com/users/14741756/shreyan-das'}",True,33,1,0,1652517999,1652517358,72238577,CC BY-SA 4.0,https://stackoverflow.com/questions/72238577/flex-inside-flex-causing-orientation-issues,Flex inside flex causing orientation issues,72238648.0,,,,,,
2374,"['html', 'css', 'visual-studio-code']","{'account_id': 21003581, 'reputation': 3, 'user_id': 15433880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a95e26c03659de4362b66c39e002527e?s=256&d=identicon&r=PG&f=1', 'display_name': 'JipButsaba', 'link': 'https://stackoverflow.com/users/15433880/jipbutsaba'}",True,305,1,0,1652517654,1652517408,72238582,CC BY-SA 4.0,https://stackoverflow.com/questions/72238582/everything-on-my-pages-works-fine-on-vscodes-live-server-but-not-on-local,Everything on my pages works fine on VScode&#39;s live server but not on local,72238605.0,,,,,,
2375,"['html', 'css']","{'account_id': 25287756, 'reputation': 11, 'user_id': 19114384, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/584d44ff6f96b92093e69ee285922fa3?s=256&d=identicon&r=PG', 'display_name': 'luciferad', 'link': 'https://stackoverflow.com/users/19114384/luciferad'}",False,60,0,1,1652517253,1652513163,72238174,CC BY-SA 4.0,https://stackoverflow.com/questions/72238174/why-cant-i-scroll-left-on-my-webpage-that-ive-wrote-with-html-css-when-i-dec,Why can&#39;t I scroll left on my webpage that I&#39;ve wrote with HTML &amp; CSS when I decrease the width of viewport?,,1652517253.0,,,,,
2376,"['html', 'css', 'scroll-snap']","{'account_id': 14737775, 'reputation': 33, 'user_id': 13592668, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wilTT.png?s=256&g=1', 'display_name': 'AbgrundLemur', 'link': 'https://stackoverflow.com/users/13592668/abgrundlemur'}",False,212,0,0,1652517204,1652447108,72230085,CC BY-SA 4.0,https://stackoverflow.com/questions/72230085/valid-css-alternative-to-scroll-snap-points,Valid CSS alternative to scroll-snap-points,,1652517204.0,,,,,
2377,"['javascript', 'html', 'jquery', 'css', 'rich-text-editor']","{'account_id': 22089023, 'reputation': 9, 'user_id': 16347352, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iwjAy.jpg?s=256&g=1', 'display_name': 'Zoya', 'link': 'https://stackoverflow.com/users/16347352/zoya'}",False,147,3,0,1652514719,1652500760,72237252,CC BY-SA 4.0,https://stackoverflow.com/questions/72237252/how-would-you-create-a-button-to-format-text-in-a-div-with-js,How would you create a button to format text in a &lt;div&gt; with JS?,,1652501259.0,,,,,
2378,"['javascript', 'html', 'css', 'filepond']","{'account_id': 22561071, 'reputation': 21, 'user_id': 16748707, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GifE_DIIeTFwxkyuou26T2cE_MDmZT6r9sr6aJ4Qw=k-s256', 'display_name': 'Cory Sheppard', 'link': 'https://stackoverflow.com/users/16748707/cory-sheppard'}",True,94,1,0,1652512858,1652261074,72198541,CC BY-SA 4.0,https://stackoverflow.com/questions/72198541/how-can-i-prevent-filepond-creating-overlay-for-success-idle-and-failure-all-a,"How can I prevent FilePond creating overlay for success, idle, and failure all at once?",,,,,,,
2379,"['css', 'reactjs', 'css-position']","{'account_id': 14985294, 'reputation': 259, 'user_id': 10818030, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/307a74842f8bc804bc4d9a8f1c549194?s=256&d=identicon&r=PG&f=1', 'display_name': 'Casey Cling', 'link': 'https://stackoverflow.com/users/10818030/casey-cling'}",False,78,1,1,1652512793,1652496308,72236948,CC BY-SA 4.0,https://stackoverflow.com/questions/72236948/search-bar-wont-stay-at-top-with-css-position-sticky-property,Search bar won&#39;t stay at top with CSS position: sticky property,,1652510385.0,,,,,
2380,"['html', 'css']","{'account_id': 24937512, 'reputation': 11, 'user_id': 18803876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/be680b79954d2c793dca964341932ed3?s=256&d=identicon&r=PG', 'display_name': 'YMJA', 'link': 'https://stackoverflow.com/users/18803876/ymja'}",True,65,2,1,1652512542,1652509656,72237854,CC BY-SA 4.0,https://stackoverflow.com/questions/72237854/is-there-a-way-to-get-a-div-in-the-same-line-of-another-div,Is there a way to get a &lt;div&gt; in the same line of another &lt;div&gt;?,,1652511153.0,,,,,
2381,"['html', 'css']","{'account_id': 14568491, 'reputation': 11, 'user_id': 10522455, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2MzSAowl97s/AAAAAAAAAAI/AAAAAAAAAEo/zLdXPdxRjSw/photo.jpg?sz=256', 'display_name': 'Oki Dwi Jaya', 'link': 'https://stackoverflow.com/users/10522455/oki-dwi-jaya'}",True,78,1,1,1652512436,1652508069,72237732,CC BY-SA 4.0,https://stackoverflow.com/questions/72237732/how-to-change-image-following-mouse-direction,how to change image following mouse direction?,,1652508512.0,,,,,
2382,"['css', 'filter']","{'account_id': 25185153, 'reputation': 19, 'user_id': 19026210, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dce3c180e3d282198094a9c52b12ee6e?s=256&d=identicon&r=PG', 'display_name': 'kingprobr', 'link': 'https://stackoverflow.com/users/19026210/kingprobr'}",True,88,1,1,1652511034,1651621026,72106514,CC BY-SA 4.0,https://stackoverflow.com/questions/72106514/i-cant-put-backdrop-filter-blur-atribute-in-my-div-container,I can&#39;t put backdrop-filter: blur(); atribute in my div-container,,1652511034.0,,,,,
2383,"['javascript', 'html', 'css']","{'account_id': 24217860, 'reputation': 41, 'user_id': 18173466, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgKX4JaGKhHO3NJDczJtTPHVJnkWoRx2EnIA01y1g=k-s256', 'display_name': 'React', 'link': 'https://stackoverflow.com/users/18173466/react'}",True,566,1,1,1652510824,1652494261,72236829,CC BY-SA 4.0,https://stackoverflow.com/questions/72236829/getting-image-from-input-file-and-then-add-it-as-a-background-to-a-div,Getting image from input file and then add it as a background to a div,72237061.0,1652510824.0,,,,,
2384,"['html', 'css']","{'account_id': 17500970, 'reputation': 43, 'user_id': 12691251, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10157718089653830/picture?type=large', 'display_name': 'Ron Goldstein', 'link': 'https://stackoverflow.com/users/12691251/ron-goldstein'}",True,167,7,3,1652509566,1652506332,72237604,CC BY-SA 4.0,https://stackoverflow.com/questions/72237604/how-divide-html-page-vertically-into-4-sections,How divide HTML Page vertically into 4 sections,,1652506915.0,,,,,
2385,"['javascript', 'html', 'css', 'vue.js', 'vuetify.js']","{'account_id': 14680378, 'reputation': 17, 'user_id': 10602076, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/x3N9S.png?s=256&g=1', 'display_name': 'Brayden', 'link': 'https://stackoverflow.com/users/10602076/brayden'}",True,267,1,0,1652509182,1652501881,72237315,CC BY-SA 4.0,https://stackoverflow.com/questions/72237315/vuetify-carousel-not-taking-up-full-width-height,Vuetify carousel not taking up full width-height,72237817.0,,,,,,
2386,['css'],"{'account_id': 18726795, 'reputation': 11, 'user_id': 15839705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e86aea5beb749c6e10914652d6280b19?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafael', 'link': 'https://stackoverflow.com/users/15839705/rafael'}",False,21,0,0,1652508510,1652508510,72237766,CC BY-SA 4.0,https://stackoverflow.com/questions/72237766/responsive-font-size-vary-size-using-word-size,Responsive Font-Size (vary size using word size),,,,,,,
2387,"['css', 'flexbox', 'mobile-safari']","{'account_id': 2021276, 'reputation': 12046, 'user_id': 1807385, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Bvqth.png?s=256&g=1', 'display_name': 'Youssef Moussaoui', 'link': 'https://stackoverflow.com/users/1807385/youssef-moussaoui'}",False,303,0,3,1652504085,1652496170,72236939,CC BY-SA 4.0,https://stackoverflow.com/questions/72236939/how-can-i-get-the-ios-safari-address-bar-to-minimize-on-scroll-with-a-flexbox-st,How can I get the iOS Safari address bar to minimize on scroll with a flexbox sticky footer in a container?,,1652504085.0,,,,,
2388,"['html', 'css']","{'account_id': 21196435, 'reputation': 63, 'user_id': 15587899, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GifW2TxlOVZyzeCtlq7XImFvzkJaeFDzb9fTL_z=k-s256', 'display_name': 'Kimpoy', 'link': 'https://stackoverflow.com/users/15587899/kimpoy'}",True,321,1,2,1652503058,1652496978,72236983,CC BY-SA 4.0,https://stackoverflow.com/questions/72236983/pop-up-on-hover-area-tag-html,"Pop up on hover &lt;area&gt; tag, HTML",,1652503058.0,,,,,
2389,"['css', 'ruby-on-rails', 'ruby', 'tailwind-css']","{'account_id': 23399041, 'reputation': 39, 'user_id': 17462502, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19d018454166642fe9a474e07c04bb24?s=256&d=identicon&r=PG', 'display_name': 'Joana', 'link': 'https://stackoverflow.com/users/17462502/joana'}",False,1060,2,0,1652495444,1651812420,72136293,CC BY-SA 4.0,https://stackoverflow.com/questions/72136293/divider-in-divs-with-tailwind,Divider in divs with Tailwind,,1652495444.0,,,,,
2390,"['css', 'blazor', 'blazor-server-side', 'mudblazor']","{'account_id': 18710978, 'reputation': 404, 'user_id': 13641064, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7tDzE.jpg?s=256&g=1', 'display_name': 'Collega', 'link': 'https://stackoverflow.com/users/13641064/collega'}",True,340,2,0,1652495229,1652205894,72191100,CC BY-SA 4.0,https://stackoverflow.com/questions/72191100/blazor-server-not-scaling-zoomed-on-mobile,Blazor server not scaling (zoomed) on mobile,72236887.0,1652215240.0,,,,,
2391,"['css', 'image', 'svg', 'adobe-illustrator']","{'account_id': 5130428, 'reputation': 1289, 'user_id': 4110826, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/dd3b948fe6310b8696d0835de51cdc9b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/4110826/nick'}",True,95,2,3,1652493925,1652382064,72220862,CC BY-SA 4.0,https://stackoverflow.com/questions/72220862/adobe-illustratore-delete-my-class-names-on-svg-images-how-can-i-prevent-this,Adobe Illustratore delete my class names on svg images. How can I prevent this?,72234018.0,1652384013.0,,,,,
2392,"['javascript', 'html', 'css', 'bootstrap-4']","{'account_id': 25122743, 'reputation': 37, 'user_id': 18970863, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59a73b2a9b9502c90f60598fdf2c9d06?s=256&d=identicon&r=PG', 'display_name': 'Tini', 'link': 'https://stackoverflow.com/users/18970863/tini'}",False,55,0,0,1652492209,1652491229,72236669,CC BY-SA 4.0,https://stackoverflow.com/questions/72236669/style-dd-and-dt-tags-with-bootstrap,Style dd and dt tags with bootstrap,,1652492209.0,,,,,
2393,"['css', 'css-selectors']","{'account_id': 153532, 'reputation': 3918, 'user_id': 368850, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6fe93321e4f9a525b035d116c1b5bef?s=256&d=identicon&r=PG', 'display_name': 'Martin Schaer', 'link': 'https://stackoverflow.com/users/368850/martin-schaer'}",True,127,1,1,1652491735,1652476446,72235487,CC BY-SA 4.0,https://stackoverflow.com/questions/72235487/can-i-use-multiple-selectors-in-host-argument,Can I use multiple selectors in :host() argument?,72235553.0,,,,,,
2394,"['html', 'css', 'hover']","{'account_id': 25286041, 'reputation': 1, 'user_id': 19113009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74b5ed4148f82a1d00fcc5041b9d399e?s=256&d=identicon&r=PG', 'display_name': 'TyDk', 'link': 'https://stackoverflow.com/users/19113009/tydk'}",False,34,1,-1,1652487929,1652481059,72235959,CC BY-SA 4.0,https://stackoverflow.com/questions/72235959/how-do-i-get-the-background-colour-to-change-upon-hover-in-a-div-dropdown,How do I get the background colour to change upon hover in a div dropdown,,1652487929.0,,,,,
2395,"['javascript', 'html', 'jquery', 'css']","{'account_id': 22940102, 'reputation': 45, 'user_id': 17073004, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GitIJ-q65203Jpp8XCkK0sXAgUT2noKm9RhNWoK=k-s256', 'display_name': 'Prabhdeep Singh', 'link': 'https://stackoverflow.com/users/17073004/prabhdeep-singh'}",False,46,1,0,1652484544,1652371575,72218856,CC BY-SA 4.0,https://stackoverflow.com/questions/72218856/how-to-not-hide-my-form-element-after-submission-if-its-css-display-style-was-se,How to not hide my form element after submission if its css display style was set to none previously,,1652484544.0,,,,,
2396,"['html', 'css']","{'account_id': 15221815, 'reputation': 568, 'user_id': 10983537, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27b6bb2c6eafba2736a8b6c12cb6230d?s=256&d=identicon&r=PG&f=1', 'display_name': 'provance', 'link': 'https://stackoverflow.com/users/10983537/provance'}",True,34,2,0,1652481663,1652478622,72235735,CC BY-SA 4.0,https://stackoverflow.com/questions/72235735/child-is-not-fully-visible-inside-an-overflow-x-visible-parent,child is not fully visible inside an &quot;overflow-x: visible&quot; parent,72235930.0,1652481663.0,,,,,
2397,"['javascript', 'html', 'css', 'css-animations']","{'account_id': 23762898, 'reputation': 13, 'user_id': 17778023, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw7kss9BbN3-Bpn5fdZxNPPX-W_gtlHJIkof4b5=k-s256', 'display_name': 'Brendan McMahon', 'link': 'https://stackoverflow.com/users/17778023/brendan-mcmahon'}",False,62,0,0,1652479383,1652468765,72234377,CC BY-SA 4.0,https://stackoverflow.com/questions/72234377/how-do-i-make-stacking-cards-with-css-and-js,How do I make stacking cards with CSS and JS?,,1652479383.0,,,,,
2398,"['html', 'css']","{'account_id': 23712278, 'reputation': 1, 'user_id': 17733972, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4eb5c479543fa1ac35d1a8fbc365aec6?s=256&d=identicon&r=PG', 'display_name': 'squnk', 'link': 'https://stackoverflow.com/users/17733972/squnk'}",True,24,1,1,1652479125,1652478134,72235687,CC BY-SA 4.0,https://stackoverflow.com/questions/72235687/stretch-body-when-navigation-element-is-being-hidden,Stretch body when navigation element is being hidden,72235784.0,,,,,,
2399,"['javascript', 'html', 'jquery', 'css', 'swap']","{'account_id': 21603456, 'reputation': 53, 'user_id': 15931218, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99f9ada7f7e6603513f4202a6668e0fd?s=256&d=identicon&r=PG', 'display_name': 'Thuan Nguyen Nam', 'link': 'https://stackoverflow.com/users/15931218/thuan-nguyen-nam'}",True,71,2,2,1652478454,1652471337,72234748,CC BY-SA 4.0,https://stackoverflow.com/questions/72234748/swap-3-divs-and-make-the-selection-div-go-to-the-center,Swap 3 divs and make the selection div go to the center,72234982.0,1652478454.0,,,,,
2400,"['css', 'reactjs', 'geometry', 'styled-components']","{'account_id': 24884964, 'reputation': 1, 'user_id': 18757715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fff8b33b52eab1d6ebbaa1c6650a8064?s=256&d=identicon&r=PG', 'display_name': 'AlexF090', 'link': 'https://stackoverflow.com/users/18757715/alexf090'}",False,38,1,0,1652477254,1652465566,72233859,CC BY-SA 4.0,https://stackoverflow.com/questions/72233859/how-is-it-possible-to-create-a-circle-in-css-that-always-keeps-the-same-size,How is it possible to create a circle in CSS that always keeps the same size?,,,,,,,
2401,"['html', 'css', 'flexbox', 'responsive-design']","{'account_id': 22200998, 'reputation': 124, 'user_id': 16441693, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzXomzh7QWkWlimCUBknYTGW3CTquVdk6BVXvmu=k-s256', 'display_name': 'Michael Martell', 'link': 'https://stackoverflow.com/users/16441693/michael-martell'}",True,177,2,2,1652477091,1652384471,72221277,CC BY-SA 4.0,https://stackoverflow.com/questions/72221277/vertical-image-resize-flex-or-vh,Vertical image Resize. (Flex or vh),72235475.0,1652464492.0,,,,,
2402,"['javascript', 'html', 'css', 'svg']","{'account_id': 11051100, 'reputation': 412, 'user_id': 8115524, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e21baedda83efba27f4760b89644207e?s=256&d=identicon&r=PG&f=1', 'display_name': 'devaent', 'link': 'https://stackoverflow.com/users/8115524/devaent'}",True,63,1,0,1652476865,1652465093,72233779,CC BY-SA 4.0,https://stackoverflow.com/questions/72233779/how-do-i-get-svg-textpath-to-work-with-animated-path,How do I get SVG textPath to work with animated path?,,1652465586.0,,,,,
2403,"['css', 'css-grid']","{'account_id': 25064192, 'reputation': 1, 'user_id': 18918704, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1af5cdeb1ab1ebaebff25a432e7952b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nima', 'link': 'https://stackoverflow.com/users/18918704/nima'}",False,28,1,0,1652475066,1652466200,72233955,CC BY-SA 4.0,https://stackoverflow.com/questions/72233955/does-grid-area-in-css-have-two-meanings,Does grid-area in CSS have two meanings?,,,,,,,
2404,"['javascript', 'html', 'css']","{'account_id': 165153, 'reputation': 5561, 'user_id': 388364, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/66e85d4ff53d73c66cb129d542f4032c?s=256&d=identicon&r=PG&f=1', 'display_name': 'ONYX', 'link': 'https://stackoverflow.com/users/388364/onyx'}",False,28,0,0,1652475054,1652474660,72235246,CC BY-SA 4.0,https://stackoverflow.com/questions/72235246/chromium-bug-when-input-has-focus-and-affects-hyperlink-text-font-weight-on-blac,Chromium bug when input has focus and affects hyperlink text font weight on black background,,1652475054.0,,,,,
2405,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4', 'bootstrap-5']","{'account_id': 23035852, 'reputation': 29, 'user_id': 17154629, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz_f-aDLViGhQnTijYInVcSRTU-VgnHWwsgjlws=k-s256', 'display_name': 'James Manfield', 'link': 'https://stackoverflow.com/users/17154629/james-manfield'}",False,71,0,0,1652474392,1652474078,72235165,CC BY-SA 4.0,https://stackoverflow.com/questions/72235165/bootstrap-datatables-multi-filter-column-search-css-issue,Bootstrap datatables - multi-filter column search CSS issue,,1652474392.0,,,,,
2406,"['css', 'reactjs', 'next.js']","{'account_id': 3115791, 'reputation': 798, 'user_id': 2636579, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/b615adca01077d21372bbbed1b998617?s=256&d=identicon&r=PG', 'display_name': 'reallymemorable', 'link': 'https://stackoverflow.com/users/2636579/reallymemorable'}",False,114,1,0,1652473836,1652453671,72231572,CC BY-SA 4.0,https://stackoverflow.com/questions/72231572/cant-center-image-and-fill-screen-with-video-on-nextjs-app,Can&#39;t center image and fill screen with video on NextJS app,,1652473836.0,,,,,
2407,"['html', 'css', 'twitter-bootstrap', 'bootstrap-5']","{'account_id': 247739, 'reputation': 63630, 'user_id': 522663, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/OKOEw.png?s=256&g=1', 'display_name': 'Jonathan Wood', 'link': 'https://stackoverflow.com/users/522663/jonathan-wood'}",True,96,1,0,1652472939,1652470966,72234693,CC BY-SA 4.0,https://stackoverflow.com/questions/72234693/modified-row-spacing-in-bootstrap-5,Modified row spacing in Bootstrap 5,72234751.0,,,,,,
2408,"['html', 'css', 'node.js', 'socket.io', 'replit']","{'account_id': 25284424, 'reputation': 13, 'user_id': 19111719, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhfTNAmQMF0zlDM5BedJDNNT82Hke7agwxEt27szQ=k-s256', 'display_name': 'SecretDev', 'link': 'https://stackoverflow.com/users/19111719/secretdev'}",True,56,1,1,1652472417,1652465141,72233784,CC BY-SA 4.0,https://stackoverflow.com/questions/72233784/css-not-linking-to-html-replit,CSS Not Linking To HTML Replit,72234873.0,,,,,,
2409,"['javascript', 'css', 'node.js', 'dom', 'passport.js']","{'account_id': 19086952, 'reputation': 69, 'user_id': 13938024, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhRNYvIbbZESl5UbZZ3kEpdAkF6etic8N8ilR9dzQ=k-s256', 'display_name': 'Okta25', 'link': 'https://stackoverflow.com/users/13938024/okta25'}",False,25,0,0,1652471872,1652471872,72234838,CC BY-SA 4.0,https://stackoverflow.com/questions/72234838/certain-dom-manipulation-doesnt-work-with-passport-js,Certain DOM Manipulation doesn&#39;t work with passport js,,,,,,,
2410,"['html', 'css', 'vue.js', 'bootstrap-4', 'bootstrap-vue']","{'account_id': 19657384, 'reputation': 25, 'user_id': 14389705, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgCGjtsfwt47PbxNE7pHJhTQ0rQ9ihMEZ0Wi71XRg=k-s256', 'display_name': 'Marwa Abd El Basit', 'link': 'https://stackoverflow.com/users/14389705/marwa-abd-el-basit'}",False,100,0,0,1652471771,1652471771,72234822,CC BY-SA 4.0,https://stackoverflow.com/questions/72234822/my-site-looks-fine-on-the-developing-screen-but-zoomed-in-on-other-screens-even,my site looks fine on the developing screen but zoomed in on other screens even if they are the same size of mine?,,,,,,,
2411,"['html', 'css', 'flexbox', 'alignment']","{'account_id': 3049981, 'reputation': 1543, 'user_id': 2584772, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/ce910c0f7a90e2e06ca9b54e213f9cb9?s=256&d=identicon&r=PG', 'display_name': 'Caco', 'link': 'https://stackoverflow.com/users/2584772/caco'}",True,40,3,1,1652471251,1652466416,72233995,CC BY-SA 4.0,https://stackoverflow.com/questions/72233995/how-to-right-align-text-inside-a-div-for-mutiline-content-using-flexbox,How to right align text inside a div for mutiline content using flexbox,72234093.0,,,,,,
2412,"['html', 'css', 'sass', 'syntax-error', 'object-expected']","{'account_id': 25284999, 'reputation': 11, 'user_id': 19112179, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhknaXszSAxgQ3LPCHRC3BJ2J9XaVRKKzmM-QYqkA=k-s256', 'display_name': 'Geky', 'link': 'https://stackoverflow.com/users/19112179/geky'}",True,91,3,1,1652471006,1652469110,72234434,CC BY-SA 4.0,https://stackoverflow.com/questions/72234434/how-do-i-solve-a-problem-with-a-css-file,How do I solve a problem with a CSS file?,,1652470807.0,,,,,
2413,"['javascript', 'html', 'css']","{'account_id': 11614290, 'reputation': 312, 'user_id': 8507593, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/ohh0T.jpg?s=256&g=1', 'display_name': 'Jo&#227;o Gomes', 'link': 'https://stackoverflow.com/users/8507593/jo%c3%a3o-gomes'}",True,18,1,0,1652470682,1652470359,72234602,,https://stackoverflow.com/questions/72234602/add-animation-to-alternating-horizontal-panes,Add animation to alternating horizontal panes,,,1652474815.0,Duplicate,,,
2414,"['html', 'css', 'angular', 'svg']","{'account_id': 25104886, 'reputation': 13, 'user_id': 18955171, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f4dde603ddaef7219b3f676c9d04f951?s=256&d=identicon&r=PG', 'display_name': 'RBTJR', 'link': 'https://stackoverflow.com/users/18955171/rbtjr'}",True,34,1,0,1652470597,1652469220,72234450,CC BY-SA 4.0,https://stackoverflow.com/questions/72234450/how-do-i-properly-position-my-svg-element-so-its-even-on-resizes,"How do i properly position my SVG element, so its even on resizes",72234635.0,,,,,,
