,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1755,"['sql', 'oracle']","{'account_id': 1665914, 'reputation': 1, 'user_id': 1533319, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a41386de711d774ed8ad81153d1b5b4f?s=256&d=identicon&r=PG', 'display_name': 'Steph NML', 'link': 'https://stackoverflow.com/users/1533319/steph-nml'}",False,383,,1,0,1343063506,1343062733,1495542008.0,11617023,CC BY-SA 3.0,https://stackoverflow.com/questions/11617023/update-one-record-per-condition-in-a-table,Update ONE record per condition in a table,,,,,,
1756,"['mysql', 'sql']","{'account_id': 950961, 'reputation': 9970, 'user_id': 977121, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/82f00ca49f45efdfb63a465c88cbc7dd?s=256&d=identicon&r=PG', 'display_name': 'Tony', 'link': 'https://stackoverflow.com/users/977121/tony'}",True,1657,11617179.0,1,2,1343063353,1343063159,1343063353.0,11617120,CC BY-SA 3.0,https://stackoverflow.com/questions/11617120/get-last-second-of-a-date-in-mysql,Get last second of a date in MySQL,,,,,,
1757,"['java', 'mysql', 'sql', 'oracle11g']","{'account_id': 1682315, 'reputation': 73, 'user_id': 1546307, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/8e011d4d29c0eb0522142ad07fdf5cf5?s=256&d=identicon&r=PG', 'display_name': 'Klone', 'link': 'https://stackoverflow.com/users/1546307/klone'}",True,103,11616158.0,1,0,1343062762,1343059058,1343062762.0,11616123,CC BY-SA 3.0,https://stackoverflow.com/questions/11616123/wrong-date-to-string-conversion,Wrong date to string conversion,,,,,,
1758,"['sql', 'sql-server-2008', 'inner-join', 'not-exists']","{'account_id': 107118, 'reputation': 4857, 'user_id': 284975, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/t7o2w.jpg?s=256&g=1', 'display_name': 'abramlimpin', 'link': 'https://stackoverflow.com/users/284975/abramlimpin'}",True,14868,11615817.0,3,1,1343062176,1343057736,1495540995.0,11615755,CC BY-SA 3.0,https://stackoverflow.com/questions/11615755/sql-display-full-name-filter-by-subject,SQL: Display Full Name + Filter By Subject,,,,,,
1759,['sql'],"{'account_id': 1468625, 'reputation': 67, 'user_id': 1380779, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/11fc1223e8f8940e0b479ea34b7de792?s=256&d=identicon&r=PG', 'display_name': 'Michael W', 'link': 'https://stackoverflow.com/users/1380779/michael-w'}",True,2200,11616820.0,1,0,1343061893,1343061332,,11616693,CC BY-SA 3.0,https://stackoverflow.com/questions/11616693/sql-query-for-a-total-amount-between-date-range,SQL Query for a Total Amount between Date Range,,,,,,
1760,"['sql', 'sql-server-2008']","{'account_id': 282250, 'reputation': 1289, 'user_id': 579022, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/7e4463bedce74799954affda31510208?s=256&d=identicon&r=PG', 'display_name': 'dave k', 'link': 'https://stackoverflow.com/users/579022/dave-k'}",True,99,11616551.0,1,0,1343061275,1343060389,1343061275.0,11616471,CC BY-SA 3.0,https://stackoverflow.com/questions/11616471/sql-remove-multiple-entries-by-a-non-unique-id,SQL - remove multiple entries by a non-unique id,,,,,,
1761,['sql'],"{'account_id': 1058300, 'reputation': 531, 'user_id': 1060498, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/2880235aad1c0e37891f5eb6cc24b3fc?s=256&d=identicon&r=PG', 'display_name': 'tareqx3', 'link': 'https://stackoverflow.com/users/1060498/tareqx3'}",True,246,11615570.0,1,0,1343059844,1343056868,1343059844.0,11615514,CC BY-SA 3.0,https://stackoverflow.com/questions/11615514/how-can-i-group-by-date-starting-at-a-different-time-than-midnight,How can I group by date starting at a different time than midnight?,,,,,,
1762,"['c#', 'sql', 'datetime', 'dataset']","{'account_id': 470480, 'reputation': 37, 'user_id': 877710, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/384c15c042c0cec08f467c00ffc7ff36?s=256&d=identicon&r=PG', 'display_name': 'Jean Carlo', 'link': 'https://stackoverflow.com/users/877710/jean-carlo'}",True,1244,11615981.0,1,1,1343058563,1343050788,,11613696,CC BY-SA 3.0,https://stackoverflow.com/questions/11613696/c-converting-utc-to-local-time-in-a-function-dataset,C# Converting UTC to local time in a function dataset,,,,,,
1763,"['php', 'mysql', 'sql']","{'account_id': 1534098, 'reputation': 982, 'user_id': 1430587, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/f58ac996eb7562528a7947c486f8acdc?s=256&d=identicon&r=PG', 'display_name': 'oBo', 'link': 'https://stackoverflow.com/users/1430587/obo'}",True,84,11615677.0,3,2,1343057489,1343057050,1343057164.0,11615561,CC BY-SA 3.0,https://stackoverflow.com/questions/11615561/how-do-i-do-a-update-query-on-another-query-mysql,How do I do a Update Query on another Query MySQL?,,,,,,
1764,"['sql', 'sql-server', 'tortoisesvn']","{'account_id': 119425, 'reputation': 2093, 'user_id': 311108, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/c0bf654faadbd97663bc3afdd56cf90f?s=256&d=identicon&r=PG', 'display_name': 'Cheburek', 'link': 'https://stackoverflow.com/users/311108/cheburek'}",False,275,,1,0,1343057278,1343048188,,11612989,CC BY-SA 3.0,https://stackoverflow.com/questions/11612989/tortoisesvn-sql-scripts-automation,TortoiseSVN SQL scripts automation,,,,,,
1765,"['sql', 'sql-server']","{'account_id': 1264913, 'reputation': 8784, 'user_id': 1222420, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/49ee27e060bb836cd74688a556247038?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/1222420/nick'}",True,336,11615062.0,3,1,1343056516,1343054939,,11614928,CC BY-SA 3.0,https://stackoverflow.com/questions/11614928/populate-lookup-table-with-random-values,Populate &quot;Lookup Table&quot; with random values,,,,,,
1766,"['php', 'sql', 'codeigniter']","{'account_id': 72093, 'reputation': 4548, 'user_id': 208271, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/02fd82768b314de2d7b1098b0923d1bd?s=256&d=identicon&r=PG', 'display_name': 'Loupax', 'link': 'https://stackoverflow.com/users/208271/loupax'}",True,199,,1,1,1343056115,1343055978,,11615244,CC BY-SA 3.0,https://stackoverflow.com/questions/11615244/how-can-i-extract-the-where-clause-from-a-string-that-contains-sql,How can I extract the WHERE Clause from a string that contains SQL?,,,,,,
1767,"['sql', 'sql-server']","{'account_id': 1492646, 'reputation': 469, 'user_id': 1399377, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/40dc0cbd5c374ee4e9cf4a2fead8450c?s=256&d=identicon&r=PG', 'display_name': 'user1399377', 'link': 'https://stackoverflow.com/users/1399377/user1399377'}",True,2088,11614770.0,3,1,1343054840,1343053954,1343054705.0,11614640,CC BY-SA 3.0,https://stackoverflow.com/questions/11614640/sql-server-search-is-not-working-for-the-square-bracket,SQL Server- search is not working for the square bracket,,,,,,
1768,"['sql', 'sql-server']","{'account_id': 239920, 'reputation': 294, 'user_id': 509835, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/99HlF.jpg?s=256&g=1', 'display_name': 'Kettch19', 'link': 'https://stackoverflow.com/users/509835/kettch19'}",True,102,11614610.0,5,0,1343053881,1342992599,1343019891.0,11604122,CC BY-SA 3.0,https://stackoverflow.com/questions/11604122/sql-select-query-assistance,SQL SELECT query assistance,,,,,,
1769,"['java', 'sql', 'oracle11g']","{'account_id': 1344997, 'reputation': 1208, 'user_id': 1285928, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/045b4c2ac967179853db5d1ef86fa61c?s=256&d=identicon&r=PG', 'display_name': 'user1285928', 'link': 'https://stackoverflow.com/users/1285928/user1285928'}",True,2947,11614039.0,3,1,1343053662,1343051491,1343051882.0,11613897,CC BY-SA 3.0,https://stackoverflow.com/questions/11613897/how-to-create-java-method-to-count-rows-in-oracle-table,How to create Java method to count rows in Oracle table,,,,,,
1770,"['mysql', 'sql', 'linq', 'linq-to-sql', 'linq-to-objects']","{'account_id': 732392, 'reputation': 416, 'user_id': 681676, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mainuddin', 'link': 'https://stackoverflow.com/users/681676/mainuddin'}",True,249,11603813.0,1,7,1343053461,1342361475,1342370042.0,11492582,CC BY-SA 3.0,https://stackoverflow.com/questions/11492582/optimize-a-query-or-suggest-linq-equivalent,Optimize a query or suggest LINQ equivalent,,,,,,
1771,"['mysql', 'sql']","{'account_id': 1363338, 'reputation': 127, 'user_id': 1300289, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/74c946ae8d20d2f619af0f5b275d16db?s=256&d=identicon&r=PG', 'display_name': 'suslov', 'link': 'https://stackoverflow.com/users/1300289/suslov'}",True,139,11614325.0,1,1,1343052898,1343052063,1343052602.0,11614062,CC BY-SA 3.0,https://stackoverflow.com/questions/11614062/sql-query-to-see-differentiated-value,SQL query to see differentiated value,,,,,,
1772,"['sql', 'sql-server-2008-r2']","{'account_id': 172329, 'reputation': 2097, 'user_id': 400292, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/G09KW.jpg?s=256&g=1', 'display_name': 'Angelo Badellino', 'link': 'https://stackoverflow.com/users/400292/angelo-badellino'}",True,70,11614311.0,2,0,1343052848,1343052507,,11614210,CC BY-SA 3.0,https://stackoverflow.com/questions/11614210/t-sql-query-error,T-SQL query error,,,,,,
1773,"['c#', '.net', 'sql', 'sql-server', 'entity-framework']","{'account_id': 413067, 'reputation': 6552, 'user_id': 786489, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/afd6478b35f6094efdf29e87da002d81?s=256&d=identicon&r=PG', 'display_name': 'Stefan Bossbaly', 'link': 'https://stackoverflow.com/users/786489/stefan-bossbaly'}",True,1818,11569401.0,3,4,1343052374,1342729079,1343052374.0,11568634,CC BY-SA 3.0,https://stackoverflow.com/questions/11568634/entity-framework-constrains-on-navigation-properties,Entity Framework constrains on navigation properties,,,,,,
1774,"['sql', 'postgresql', 'plpgsql', 'syntactic-sugar']","{'account_id': 51489, 'reputation': 19815, 'user_id': 153865, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/9fa6f7a31b3eff530dd627927011ddf7?s=256&d=identicon&r=PG', 'display_name': 'Hassan Syed', 'link': 'https://stackoverflow.com/users/153865/hassan-syed'}",True,308,11572171.0,3,0,1343051969,1342721720,1495540093.0,11566895,CC BY-SA 3.0,https://stackoverflow.com/questions/11566895/postgres-implicit-type-inferencing-from-select-statements,Postgres implicit type inferencing from select statements,,,,,,
1775,"['sql', 'sybase', 'derived-table']","{'account_id': 7197, 'reputation': 8129, 'user_id': 12386, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/d6bf42c0a4a007ad5fd75a01918d1945?s=256&d=identicon&r=PG', 'display_name': 'stu', 'link': 'https://stackoverflow.com/users/12386/stu'}",True,180,11612825.0,3,0,1343051560,1343047481,1343048302.0,11612807,CC BY-SA 3.0,https://stackoverflow.com/questions/11612807/is-there-some-equivalent-to-subquery-correlation-when-making-a-derived-table,Is there some equivalent to subquery correlation when making a derived table?,,,,,,
1776,"['python', 'sql', 'postgresql', 'ubuntu']","{'account_id': 1603470, 'reputation': 1013, 'user_id': 1484057, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/a6971dd7210f6b8820f981be0f9de9d7?s=256&d=identicon&r=PG', 'display_name': 'Amitash', 'link': 'https://stackoverflow.com/users/1484057/amitash'}",True,2374,,1,2,1343050566,1342706643,1343050566.0,11562590,CC BY-SA 3.0,https://stackoverflow.com/questions/11562590/postgresql-failed-to-start,Postgresql failed to start,,,,,,
1777,"['sql', 'sql-server', 'sql-server-2005', 'indexing']","{'account_id': 1357097, 'reputation': 1830, 'user_id': 1295276, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4a70236ab10eed772daf404d163e35e0?s=256&d=identicon&r=PG', 'display_name': 'Snedden27', 'link': 'https://stackoverflow.com/users/1295276/snedden27'}",True,108,11613610.0,3,0,1343050514,1343029549,1343031464.0,11608300,CC BY-SA 3.0,https://stackoverflow.com/questions/11608300/how-to-index-two-columns-automatically-in-sql,How to index two columns automatically in sql,,,,,,
1778,"['sql', 'sql-server-2008']","{'account_id': 483416, 'reputation': 51, 'user_id': 898444, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/641558e98a58c69c905d293ada116ef4?s=256&d=identicon&r=PG', 'display_name': 'Anand Verma', 'link': 'https://stackoverflow.com/users/898444/anand-verma'}",True,86,,1,1,1343050140,1343041034,1343050140.0,11611169,CC BY-SA 3.0,https://stackoverflow.com/questions/11611169/is-there-any-way-to-simplify-this-query,Is there any way to simplify this query?,,,,,,
1779,"['sql', 'sql-server']","{'account_id': 1564054, 'reputation': 51, 'user_id': 1453235, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c203fc49669f018f2bc299ec8d965ba?s=256&d=identicon&r=PG', 'display_name': 'user1453235', 'link': 'https://stackoverflow.com/users/1453235/user1453235'}",True,1372,,2,-1,1343050010,1343043943,1343047923.0,11611891,CC BY-SA 3.0,https://stackoverflow.com/questions/11611891/sum-a-column-until-a-specific-value-in-another-column,Sum a column until a specific value in another column,,,,,,
1780,"['mysql', 'sql']","{'account_id': 525663, 'reputation': 108, 'user_id': 996263, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e641621217f9e3dd34593966b12a954e?s=256&d=identicon&r=PG', 'display_name': 'AmusableLemur', 'link': 'https://stackoverflow.com/users/996263/amusablelemur'}",True,49,11612985.0,3,0,1343049086,1343048064,,11612947,CC BY-SA 3.0,https://stackoverflow.com/questions/11612947/mysql-column-to-log-when-row-was-added,MySQL column to log when row was added,,,,,,
1781,"['sql', 'perl', 'dbi']","{'account_id': 1301939, 'reputation': 22368, 'user_id': 1251660, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/UaQAA.jpg?s=256&g=1', 'display_name': 'slayedbylucifer', 'link': 'https://stackoverflow.com/users/1251660/slayedbylucifer'}",True,924,11612582.0,2,1,1343047582,1343040314,1343046829.0,11610991,CC BY-SA 3.0,https://stackoverflow.com/questions/11610991/how-can-i-merge-2-csv-files-in-perl-with-dbi-and-dbdcsv,How can I merge 2 CSV files in Perl with DBI and DBD::CSV?,,,,,,
1782,"['sql', 'ruby-on-rails', 'activerecord', 'select', 'distinct']","{'account_id': 1027672, 'reputation': 1867, 'user_id': 1036621, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/dab47af08b8a929133372ddc46e6d3b4?s=256&d=identicon&r=PG', 'display_name': 'EasierSaidThanDone', 'link': 'https://stackoverflow.com/users/1036621/easiersaidthandone'}",True,585,11612625.0,2,0,1343046978,1343046056,,11612432,CC BY-SA 3.0,https://stackoverflow.com/questions/11612432/rails-distinct-for-use-with-mymodelclass-where,Rails: DISTINCT for use with &quot;MyModelClass.where(...&quot;,,,,,,
1783,"['sql', 'winforms', 'sql-server-2005']","{'account_id': 467812, 'reputation': 380, 'user_id': 873421, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/0e20f1396a5e824b1f043a03e9e5bf79?s=256&d=identicon&r=PG', 'display_name': 'Themos', 'link': 'https://stackoverflow.com/users/873421/themos'}",True,5915,11611907.0,2,0,1343046663,1343043913,1343044054.0,11611881,CC BY-SA 3.0,https://stackoverflow.com/questions/11611881/use-an-ms-sql-server-function-as-a-column-alias,Use an MS SQL Server function as a column alias,,,,,,
1784,"['sql', 'sql-server-2008-r2']","{'account_id': 60329, 'reputation': 3611, 'user_id': 180260, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/76afd5c65ff7ae0621a04470f84e077c?s=256&d=identicon&r=PG', 'display_name': 'Asha', 'link': 'https://stackoverflow.com/users/180260/asha'}",False,157,,1,-2,1343046368,1343045593,,11612303,CC BY-SA 3.0,https://stackoverflow.com/questions/11612303/sql-server-variable-loose-its-value-in-stored-procedure,Sql Server variable loose it&#39;s value in stored procedure,,,,,,
1785,"['sql', 'datetime', 'informix']","{'account_id': 1598782, 'reputation': 3245, 'user_id': 1480292, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/916ad7266cd84f85cb283dbe0c272dc4?s=256&d=identicon&r=PG&f=1', 'display_name': 'stb', 'link': 'https://stackoverflow.com/users/1480292/stb'}",True,24087,11589745.0,2,4,1343045868,1342793019,1343045868.0,11580977,CC BY-SA 3.0,https://stackoverflow.com/questions/11580977/inserting-datetime-values-into-an-informix-table-fails,Inserting datetime values into an informix table fails,,,,,,
1786,['sql'],"{'account_id': 1653351, 'reputation': 47, 'user_id': 1523488, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/55a67210769fc24dcd80aab538c567e7?s=256&d=identicon&r=PG', 'display_name': 'igni', 'link': 'https://stackoverflow.com/users/1523488/igni'}",True,95,,1,-1,1343045436,1343044517,,11612028,CC BY-SA 3.0,https://stackoverflow.com/questions/11612028/insert-select-and-add-my-column,Insert -&gt; select and add my column,,,,,,
1787,"['mysql', 'sql']","{'account_id': 35947, 'reputation': 37393, 'user_id': 102205, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/6b17165d23ead15e66854ff882c59e0c?s=256&d=identicon&r=PG', 'display_name': 'Martin Bean', 'link': 'https://stackoverflow.com/users/102205/martin-bean'}",True,1911,11611974.0,2,0,1343044802,1343044077,,11611931,CC BY-SA 3.0,https://stackoverflow.com/questions/11611931/sql-query-to-select-records-based-on-criteria,SQL query to select records based on criteria?,,,,,,
1788,"['mysql', 'sql']","{'account_id': 334399, 'reputation': 6744, 'user_id': 660828, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/d9ed890d6397857988d1c62c60873e0a?s=256&d=identicon&r=PG&f=1', 'display_name': 't j', 'link': 'https://stackoverflow.com/users/660828/t-j'}",True,1084,11532803.0,2,1,1343044030,1342571487,,11532746,CC BY-SA 3.0,https://stackoverflow.com/questions/11532746/updating-multiple-rows-with-a-composite-key-in-mysql,Updating multiple rows with a composite key in MySQL,,,,,,
1789,"['sql', 'oracle', 'oracle-sqldeveloper']","{'account_id': 207344, 'reputation': 12516, 'user_id': 457148, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/be60e802b2befc9a4df592e163f8447a?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/457148/tom'}",True,14059,11610929.0,2,1,1343040547,1343039590,1343040390.0,11610815,CC BY-SA 3.0,https://stackoverflow.com/questions/11610815/oracle-sql-where-regexp-like-and-not-like,Oracle SQL where regexp_like and not like,,,,,,
1790,"['sql', 'sql-server-2008', 'tsql', 'join']","{'account_id': 1138122, 'reputation': 19026, 'user_id': 1122748, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/ae686b9d7d0c93261e9ce8430ed7b2d5?s=256&d=identicon&r=PG', 'display_name': 'Learning', 'link': 'https://stackoverflow.com/users/1122748/learning'}",True,653,11610140.0,2,1,1343039313,1343035771,1343038451.0,11609803,CC BY-SA 3.0,https://stackoverflow.com/questions/11609803/sql-query-to-get-desired-result-from-three-tables,SQL Query to get desired result from three tables,,,,,,
1791,"['sql', 'select']","{'account_id': 1499531, 'reputation': 69, 'user_id': 1404652, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/227011ad2d44ba5b582f34022b1c648e?s=256&d=identicon&r=PG', 'display_name': 'newbieHQ', 'link': 'https://stackoverflow.com/users/1404652/newbiehq'}",True,158,11607694.0,1,0,1343038220,1343026131,1343027961.0,11607648,CC BY-SA 3.0,https://stackoverflow.com/questions/11607648/compute-and-sum-the-data-from-a-table-based-on-month,compute and sum the data from a table based on month,,,,,,
1792,"['sql', 'oracle']","{'account_id': 1680417, 'reputation': 21, 'user_id': 1544749, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0664a43a40194047ce8bb57afadde0d7?s=256&d=identicon&r=PG', 'display_name': 'Mittu', 'link': 'https://stackoverflow.com/users/1544749/mittu'}",True,2004,,1,0,1343037367,1343009385,1343035884.0,11605652,CC BY-SA 3.0,https://stackoverflow.com/questions/11605652/not-null-constraints-passed-while-creating-new-table-from-existing-table,`NOT NULL` constraints passed while creating new table from existing table?,,,,,,
1793,"['mysql', 'sql', 'count', 'group-by', 'distinct']","{'account_id': 224936, 'reputation': 42472, 'user_id': 485115, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/59693d66b96ca17ca9d2fdb2393e2be3?s=256&d=identicon&r=PG', 'display_name': 'Nikita Volkov', 'link': 'https://stackoverflow.com/users/485115/nikita-volkov'}",True,2538,11610021.0,3,0,1343037000,1343035900,,11609836,CC BY-SA 3.0,https://stackoverflow.com/questions/11609836/count-distinct-and-group-by-produce-weird-results,`Count Distinct` and `Group By` produce weird results,,,,,,
1794,"['sql', 'database', 'select', 'count']","{'account_id': 154196, 'reputation': 475, 'user_id': 369951, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/392d3590b3bcac67cc8807b1a7caf8bc?s=256&d=identicon&r=PG', 'display_name': 'CunruiLi', 'link': 'https://stackoverflow.com/users/369951/cunruili'}",True,178,11610136.0,1,-5,1343036987,1343036874,,11610107,CC BY-SA 3.0,https://stackoverflow.com/questions/11610107/use-select-count-everytime-or-save-the-count-as-a-number-directly,use select count(*) everytime or save the count as a number directly,,,,,,
1795,"['sql', 'database', 'asp-classic', 'db2']","{'account_id': 8646, 'reputation': 7390, 'user_id': 15667, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/4e9d85ef80a46c57cd81dbd8fb704543?s=256&d=identicon&r=PG', 'display_name': 'xan', 'link': 'https://stackoverflow.com/users/15667/xan'}",True,1542,11584092.0,1,2,1343034860,1342793459,1495540093.0,11581100,CC BY-SA 3.0,https://stackoverflow.com/questions/11581100/partial-data-returned-from-database-query-in-classic-asp,Partial data returned from database query in classic asp,,,,,,
1796,"['sql', 'postgresql', 'ubuntu', 'terminal']","{'account_id': 1603470, 'reputation': 1013, 'user_id': 1484057, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/a6971dd7210f6b8820f981be0f9de9d7?s=256&d=identicon&r=PG', 'display_name': 'Amitash', 'link': 'https://stackoverflow.com/users/1484057/amitash'}",True,15285,,1,16,1343032279,1343030362,1495541813.0,11608482,,https://stackoverflow.com/questions/11608482/postgresql-changing-data-directory-in-ubuntu,Postgresql changing data directory in ubuntu,,1343092962.0,exact duplicate,,,
1797,"['sql', 'oracle']","{'account_id': 1631542, 'reputation': 61, 'user_id': 1505962, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4837f39fc54b8e2d31b340e17b91e8b8?s=256&d=identicon&r=PG', 'display_name': 'user1505962', 'link': 'https://stackoverflow.com/users/1505962/user1505962'}",True,73,11606621.0,1,-1,1343029088,1343018345,1343029088.0,11606566,CC BY-SA 3.0,https://stackoverflow.com/questions/11606566/oracle-sql-query-generating-some-unexected-resutls,oracle sql query generating some unexected resutls,,,,,,
1798,"['sql', 'sql-server', 'uppercase', 'lowercase']","{'user_type': 'does_not_exist', 'display_name': 'user1530197'}",True,976,11607698.0,1,2,1343026374,1343026115,,11607644,CC BY-SA 3.0,https://stackoverflow.com/questions/11607644/sql-server-upper-lower-and-index-logic,Sql Server upper lower and index logic,,,,,,
1799,"['sql', 'oracle', 'logic', 'lag', 'analytical']","{'account_id': 209257, 'reputation': 1061, 'user_id': 460184, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/FYUNP.jpg?s=256&g=1', 'display_name': 'hanumant', 'link': 'https://stackoverflow.com/users/460184/hanumant'}",True,234,11579547.0,2,1,1343025643,1342787111,1342857643.0,11579355,CC BY-SA 3.0,https://stackoverflow.com/questions/11579355/sql-query-logic,sql query logic,,,,,,
1800,"['asp.net', 'sql', 'date', 'triggers']","{'account_id': 1618537, 'reputation': 5, 'user_id': 1495593, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0fb89d99794f5d6cb19c19674bc96ee?s=256&d=identicon&r=PG', 'display_name': 'user1495593', 'link': 'https://stackoverflow.com/users/1495593/user1495593'}",True,312,,1,0,1343024811,1343023392,,11607194,CC BY-SA 3.0,https://stackoverflow.com/questions/11607194/change-a-value-automatically-in-a-specified-date-and-time-in-asp-net,change a value automatically in a specified date and time in asp.net,,,,,,
1801,"['sql', 'sql-server', 'tsql']","{'account_id': 544226, 'reputation': 1001, 'user_id': 913608, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://i.stack.imgur.com/kSu4t.jpg?s=256&g=1', 'display_name': 'Mertez', 'link': 'https://stackoverflow.com/users/913608/mertez'}",True,2716,11607312.0,2,1,1343024249,1342998933,1342999294.0,11604755,CC BY-SA 3.0,https://stackoverflow.com/questions/11604755/sql-query-for-search-in-a-parent-child-relationship-and-retrieve-all-nodes-and-a,SQL Query for search in a Parent Child relationship and retrieve all nodes and all their parents,,,,,,
1802,"['php', 'sql', 'date', 'between']","{'account_id': 1644901, 'reputation': 29, 'user_id': 1516601, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/7f523fafdae8d62d1cd7d8ac052e76f6?s=256&d=identicon&r=PG', 'display_name': 'Im Programmer', 'link': 'https://stackoverflow.com/users/1516601/im-programmer'}",False,105,,2,0,1343023500,1343022371,1343023500.0,11607046,CC BY-SA 3.0,https://stackoverflow.com/questions/11607046/php-between-date-doesnt-match-with-the-requested,PHP between date doesn&#39;t match with the requested,,,,,,
1803,"['sql', 'sql-server']","{'account_id': 121960, 'reputation': 2811, 'user_id': 315445, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/oOGta.png?s=256&g=1', 'display_name': 'Null Head', 'link': 'https://stackoverflow.com/users/315445/null-head'}",True,400,11607198.0,2,0,1343023412,1343020742,1343021674.0,11606832,CC BY-SA 3.0,https://stackoverflow.com/questions/11606832/how-to-filter-rows-based-on-input-param-in-sql,How to filter rows based on input param in sql?,,,,,,
