,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,protected_date,closed_date,closed_reason
1784,"['java', 'sql']","{'account_id': 18003783, 'reputation': 1, 'user_id': 15575565, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Lf3t7QQ_X_M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmPjc3DcK7JQSfYxp2xGnTxRo-3lg/s96-c/photo.jpg?sz=256', 'display_name': 'John Jones', 'link': 'https://stackoverflow.com/users/15575565/john-jones'}",True,48,1,-2,1621361870,1621338303,,67585506,CC BY-SA 4.0,https://stackoverflow.com/questions/67585506/how-to-run-this-sql-update-statement,How to run this SQL update statement,,,,,
1785,"['sql', 'sql-server']","{'account_id': 16133329, 'reputation': 19, 'user_id': 11646368, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_q3TvAJZBmY/AAAAAAAAAAI/AAAAAAAAAG8/SvF7DeepGyY/photo.jpg?sz=256', 'display_name': 'Aditya sharma', 'link': 'https://stackoverflow.com/users/11646368/aditya-sharma'}",True,122,1,0,1621359232,1621345621,1621351197.0,67587544,CC BY-SA 4.0,https://stackoverflow.com/questions/67587544/how-to-select-value-with-multiple-conditions,How to select value with multiple conditions,,,,,
1786,"['sql', 'oracle']","{'account_id': 18199681, 'reputation': 23, 'user_id': 13244085, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1924f3c0dbb255fa69affed73db1c69c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Renan', 'link': 'https://stackoverflow.com/users/13244085/renan'}",True,37,1,1,1621358953,1621358803,1621358950.0,67591173,CC BY-SA 4.0,https://stackoverflow.com/questions/67591173/deduplicating-rows-ignoring-other-columns,Deduplicating rows ignoring other columns,67591226.0,,,,
1787,"['sql', 'postgresql']","{'account_id': 19543908, 'reputation': 21, 'user_id': 14301155, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/687f1fbc4b34fff8da767b035e896e73?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chadi', 'link': 'https://stackoverflow.com/users/14301155/chadi'}",True,83,1,0,1621358749,1621358674,,67591135,CC BY-SA 4.0,https://stackoverflow.com/questions/67591135/adding-a-cte-for-month-and-year-with-postgresql,Adding a CTE for month and Year with Postgresql,,,,,
1788,"['python', 'sql', 'pandas', 'duplicates']","{'account_id': 362912, 'reputation': 3055, 'user_id': 706354, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/424aa26bc65b1d17ca275f6546def569?s=256&d=identicon&r=PG', 'display_name': 'MiamiBeach', 'link': 'https://stackoverflow.com/users/706354/miamibeach'}",False,53,0,1,1621358613,1621356356,,67590555,CC BY-SA 4.0,https://stackoverflow.com/questions/67590555/deduplication-of-dataset-which-has-several-uniqueness-attributes-in-sql-or-panda,Deduplication of dataset which has several uniqueness attributes in SQL or Pandas,,,,,
1789,"['sql', 'ms-access']","{'account_id': 17897246, 'reputation': 144, 'user_id': 13002328, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10217578071178444/picture?type=large', 'display_name': 'Christopher J. Joubert', 'link': 'https://stackoverflow.com/users/13002328/christopher-j-joubert'}",True,65,1,0,1621358261,1621358160,,67591006,CC BY-SA 4.0,https://stackoverflow.com/questions/67591006/how-to-find-non-existing-records,How to find non-existing records?,67591028.0,,,,
1790,"['mysql', 'sql']","{'account_id': 20162978, 'reputation': 61, 'user_id': 14787609, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bcebd698626309126df86c4101936710?s=256&d=identicon&r=PG&f=1', 'display_name': 'RSK RSK', 'link': 'https://stackoverflow.com/users/14787609/rsk-rsk'}",True,62,1,0,1621358157,1621356501,1621357771.0,67590600,CC BY-SA 4.0,https://stackoverflow.com/questions/67590600/why-my-prepare-statement-function-in-mysql-doesnt-work,Why my prepare statement function in MySQL doesn&#39;t work?,,,,,
1791,"['sql', 'ms-access', 'odbc']","{'account_id': 2760375, 'reputation': 4676, 'user_id': 2377399, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/H4Jf0.png?s=256&g=1', 'display_name': 'AlainD', 'link': 'https://stackoverflow.com/users/2377399/alaind'}",False,77,0,0,1621357593,1621357593,,67590879,CC BY-SA 4.0,https://stackoverflow.com/questions/67590879/no-operator-used-with-sql-where-clause,No operator used with SQL &#39;WHERE&#39; clause?,,,,,
1792,"['sql', 'db2']","{'account_id': 4233178, 'reputation': 39, 'user_id': 3465081, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5b90b47516aed3d51ea620a09f36291?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3465081', 'link': 'https://stackoverflow.com/users/3465081/user3465081'}",True,62,2,-1,1621357563,1621353209,1621353874.0,67589781,CC BY-SA 4.0,https://stackoverflow.com/questions/67589781/i-delete-from-a-table-where-if-one-column-is-null-i-need-to-use-another-column,I delete from a table where if one column is null i need to use another column,67590200.0,,,,
1793,"['sql', 'apache-spark', 'pyspark', 'window-functions']","{'account_id': 6740056, 'reputation': 21, 'user_id': 5193571, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/644f1a0a6e98c6f7fd71933214d69d0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christian B', 'link': 'https://stackoverflow.com/users/5193571/christian-b'}",False,108,2,0,1621357546,1621354024,1621357546.0,67589977,CC BY-SA 4.0,https://stackoverflow.com/questions/67589977/window-function-throws-group-by-error-pyspark-sql,"Window function throws group by error (pyspark, sql)",,,,,
1794,"['sql', 'sql-server', 'ado.net']","{'account_id': 12552664, 'reputation': 115, 'user_id': 9133641, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0XexEgidOAI/AAAAAAAAAAI/AAAAAAAAFU0/K1w_iDPsvjw/photo.jpg?sz=256', 'display_name': 'Akhileshwar Reddy', 'link': 'https://stackoverflow.com/users/9133641/akhileshwar-reddy'}",True,169,1,1,1621356844,1621353412,1621354090.0,67589842,CC BY-SA 4.0,https://stackoverflow.com/questions/67589842/is-there-any-way-to-a-script-inside-stored-procedure-in-sql-server,Is there any way to a script inside stored procedure in SQL Server?,67590693.0,,,,
1795,"['sql', 'google-bigquery']","{'account_id': 10511729, 'reputation': 73, 'user_id': 7747209, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4e0d8e8923d76481088685f92c1e079?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moose', 'link': 'https://stackoverflow.com/users/7747209/moose'}",False,360,1,0,1621356773,1621349422,,67588684,CC BY-SA 4.0,https://stackoverflow.com/questions/67588684/calling-macro-defined-table-googlesql-bigquery,Calling MACRO DEFINED TABLE GoogleSQL (BigQuery),,,,,
1796,"['javascript', 'mysql', 'sql', 'node.js', 'reactjs']","{'account_id': 13883265, 'reputation': 9, 'user_id': 10023088, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-mYrMaaKzBJk/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq35GDPMCpXymmyBRcw7nwZD_nr8sg/mo/photo.jpg?sz=256', 'display_name': 'Vaibhav vj', 'link': 'https://stackoverflow.com/users/10023088/vaibhav-vj'}",True,119,1,1,1621356721,1621356433,1621356523.0,67590578,CC BY-SA 4.0,https://stackoverflow.com/questions/67590578/save-an-sql-object-to-a-file-using-node-js,Save an SQL object to a file using Node.js,67590653.0,,,,
1797,"['sql', 'oracle', 'oracle11g']","{'account_id': 20930841, 'reputation': 221, 'user_id': 15377265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b6eb270147d34208340a5b4196f98bc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zedan', 'link': 'https://stackoverflow.com/users/15377265/zedan'}",False,64,1,1,1621356557,1621350798,1621356557.0,67589096,CC BY-SA 4.0,https://stackoverflow.com/questions/67589096/dates-between-date1-and-date2-are-not-working-in-cross-joining,Dates between date1 and date2 are not working in cross joining,,,,,
1798,"['sql', 'sql-server', 'tsql']","{'account_id': 21594553, 'reputation': 3, 'user_id': 15923691, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/744f6d531d03c0fde55a021243c1b067?s=256&d=identicon&r=PG&f=1', 'display_name': 'curry vid', 'link': 'https://stackoverflow.com/users/15923691/curry-vid'}",True,160,4,-1,1621355877,1620978800,1620985973.0,67530850,CC BY-SA 4.0,https://stackoverflow.com/questions/67530850/how-to-select-string-between-second-and-third-instance-of,"How to SELECT string between second and third instance of &quot;,,&quot;?",67532330.0,,,,
1799,"['sql', 'sql-server', 'datetime', 'sqldatetime']","{'account_id': 21403171, 'reputation': 25, 'user_id': 15764863, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-cEZOKLddrbo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngysWhbUtpXwtpSdJ-1fS8Uw9u2g/s96-c/photo.jpg?sz=256', 'display_name': 'Wymo Oo', 'link': 'https://stackoverflow.com/users/15764863/wymo-oo'}",True,4895,3,1,1621355614,1621322660,1621337355.0,67581685,CC BY-SA 4.0,https://stackoverflow.com/questions/67581685/how-to-add-hours-minutes-and-seconds-to-a-datetime-column-in-sql,"How to add hours, minutes and seconds to a datetime column in SQL?",67585052.0,,,,
1800,['sql'],"{'account_id': 20790704, 'reputation': 1, 'user_id': 15268948, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgH_DsBPMzy1cXj0PAwCFLvuEF4NylyeCc3cmPP=k-s256', 'display_name': 'Frantronics Development', 'link': 'https://stackoverflow.com/users/15268948/frantronics-development'}",True,35,2,-1,1621355524,1621265881,1621355524.0,67572843,CC BY-SA 4.0,https://stackoverflow.com/questions/67572843/numerical-overflow,numerical overflow,,,,,
1801,['sql'],"{'account_id': 10005604, 'reputation': 35, 'user_id': 7400185, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/1279839415408804/picture?type=large', 'display_name': 'Nuno Marques', 'link': 'https://stackoverflow.com/users/7400185/nuno-marques'}",True,178,1,0,1621355487,1621352735,,67589662,CC BY-SA 4.0,https://stackoverflow.com/questions/67589662/how-to-calculate-percentage-from-query,How to calculate percentage from query?,67590348.0,,,,
1802,"['sql', 'postgresql', 'bash', 'psql']","{'account_id': 21189242, 'reputation': 13, 'user_id': 15582014, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7D8gc.png?s=256&g=1', 'display_name': 'Ali Imran', 'link': 'https://stackoverflow.com/users/15582014/ali-imran'}",False,3278,1,1,1621354944,1621350115,,67588899,CC BY-SA 4.0,https://stackoverflow.com/questions/67588899/how-to-run-a-bash-script-with-psql,How to run a bash script with psql,,,,,
1803,"['sql', 'batch-file', 'sql-workbench-j']","{'account_id': 20910324, 'reputation': 179, 'user_id': 15361369, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a30fb97670ec4ea55a214e3c42d040c9?s=256&d=identicon&r=PG&f=1', 'display_name': 'IOIOIOIOIOIOI', 'link': 'https://stackoverflow.com/users/15361369/ioioioioioioi'}",True,498,1,0,1621354618,1621244805,,67567402,CC BY-SA 4.0,https://stackoverflow.com/questions/67567402/setting-up-and-saving-connection-profile-in-sql-workbench-j-from-command-line-ba,Setting up and saving connection profile in SQL Workbench/j from command line/batch,67574834.0,,,,
1804,"['sql', 'postgresql']","{'account_id': 6357358, 'reputation': 4487, 'user_id': 4934150, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6edf08d542b9812f5ef681d0a44d9ed7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michi', 'link': 'https://stackoverflow.com/users/4934150/michi'}",True,25,1,1,1621354559,1621350646,1621354559.0,67589046,CC BY-SA 4.0,https://stackoverflow.com/questions/67589046/union-all-customers-from-two-tables-and-assign-date-values-from-second-table-in,Union all customers from two tables and assign date values from second table in case customer does not exist in first table,67589214.0,,,,
1805,"['sql', 'oracle', 'delphi', 'firedac']","{'account_id': 7149642, 'reputation': 69, 'user_id': 5464190, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-UNVIFayp8_w/AAAAAAAAAAI/AAAAAAAAAGg/vyTrP2Oa95M/photo.jpg?sz=256', 'display_name': 'Niko', 'link': 'https://stackoverflow.com/users/5464190/niko'}",True,275,1,2,1621354387,1620226526,1620384347.0,67403765,CC BY-SA 4.0,https://stackoverflow.com/questions/67403765/firedac-could-not-handle-parameter-names-longer-than-30-chars,FireDAC could not handle parameter names longer than 30 chars,,,,,
1806,"['sql', 'sql-server', 'tsql', 'triggers', 'check-constraints']","{'account_id': 15012, 'reputation': 10504, 'user_id': 31298, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/46b2704c26143ab9c430b4250eb28f88?s=256&d=identicon&r=PG', 'display_name': 'Eric Belair', 'link': 'https://stackoverflow.com/users/31298/eric-belair'}",True,459,1,-1,1621354255,1621352954,1621354255.0,67589715,CC BY-SA 4.0,https://stackoverflow.com/questions/67589715/how-to-prevent-an-insert-into-a-sql-server-table-if-a-value-is-not-in-another-ta,How to prevent an INSERT into a SQL Server table if a value is not in another table?,67589861.0,,,,
1807,"['java', 'sql', 'connection', 'prepared-statement']","{'account_id': 4140209, 'reputation': 547, 'user_id': 3395778, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/jsZQc.jpg?s=256&g=1', 'display_name': 'AndreaTaroni86', 'link': 'https://stackoverflow.com/users/3395778/andreataroni86'}",False,30,1,-1,1621353426,1621352832,1621353426.0,67589680,CC BY-SA 4.0,https://stackoverflow.com/questions/67589680/java-massively-close-connections-and-statements,java massively close connections and statements,,,,,
1808,"['c#', 'sql', 'sql-server', 'asp.net-core', 'blazor']","{'account_id': 20630235, 'reputation': 207, 'user_id': 15145229, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PFuMuA-iQVg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckL-cyhIv6BryYtOHUB98EwpBnnyw/s96-c/photo.jpg?sz=256', 'display_name': 'sudip chand', 'link': 'https://stackoverflow.com/users/15145229/sudip-chand'}",True,175,3,0,1621353289,1621346310,1621347299.0,67587758,CC BY-SA 4.0,https://stackoverflow.com/questions/67587758/sql-join-stored-procedure-does-not-return-list-in-blazor-server,SQL Join Stored Procedure Does Not Return List In Blazor Server,,,,,
1809,"['sql', 'sql-server']","{'account_id': 2369816, 'reputation': 1241, 'user_id': 2074662, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/e7deefa49ad8d131508f892fc1367654?s=256&d=identicon&r=PG', 'display_name': 'Roy', 'link': 'https://stackoverflow.com/users/2074662/roy'}",True,40,2,0,1621352651,1621350800,1621351023.0,67589097,CC BY-SA 4.0,https://stackoverflow.com/questions/67589097/how-to-add-the-value-of-only-null-data-in-sql,How to add the Value of only Null Data in SQL,,,,,
1810,"['mysql', 'sql', 'union']","{'account_id': 2680083, 'reputation': 261, 'user_id': 2315621, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7lr8I.png?s=256&g=1', 'display_name': 'Rafael Santos', 'link': 'https://stackoverflow.com/users/2315621/rafael-santos'}",True,149,4,2,1621352370,1621347162,1621347942.0,67588031,CC BY-SA 4.0,https://stackoverflow.com/questions/67588031/sql-combining-two-query-results-that-have-a-common-column-but-each-has-its-own,SQL: Combining two query results that have a common column but each has its own specific unique column,67589560.0,,,,
1811,"['sql', 'sql-server', 'pivot', 'transform', 'stuff']","{'account_id': 9148852, 'reputation': 93, 'user_id': 8400144, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48edb4e0e8628f84f993234594732fb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'MRR', 'link': 'https://stackoverflow.com/users/8400144/mrr'}",True,440,2,0,1621352264,1621270011,1621270519.0,67573889,CC BY-SA 4.0,https://stackoverflow.com/questions/67573889/convert-the-data-split-rows-into-columns-in-sql,"Convert the data, split rows into columns in SQL",67574845.0,,,,
1812,"['sql', 'google-bigquery']","{'account_id': 21640031, 'reputation': 1, 'user_id': 15962412, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh0W4zSwpxyO5EGz-V9DFvyLkTAjA_TvKU2SvWR=k-s256', 'display_name': 'Roman Poluden', 'link': 'https://stackoverflow.com/users/15962412/roman-poluden'}",False,33,1,0,1621351604,1621348150,,67588334,CC BY-SA 4.0,https://stackoverflow.com/questions/67588334/count-mixed-fields-in-bigquery,Count mixed fields in BigQuery,,,,,
1813,"['sql', 'oracle', 'denodo']","{'account_id': 14008485, 'reputation': 1149, 'user_id': 10117868, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b20860d54973e94ce543bd7401379db?s=256&d=identicon&r=PG&f=1', 'display_name': 'KSp', 'link': 'https://stackoverflow.com/users/10117868/ksp'}",True,53,2,1,1621351506,1621350344,,67588967,CC BY-SA 4.0,https://stackoverflow.com/questions/67588967/complex-date-column-case-statement,Complex date column case statement,67589103.0,,,,
1814,"['sql', 'amazon-redshift']","{'account_id': 6357358, 'reputation': 4487, 'user_id': 4934150, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/6edf08d542b9812f5ef681d0a44d9ed7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Michi', 'link': 'https://stackoverflow.com/users/4934150/michi'}",True,1018,2,1,1621351506,1621348351,,67588388,CC BY-SA 4.0,https://stackoverflow.com/questions/67588388/union-all-and-fill-date-column-with-null,UNION ALL and fill date column with NULL,67588595.0,,,,
1815,"['sql', 'ms-access']","{'account_id': 20801108, 'reputation': 303, 'user_id': 15277120, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49c5a262fa2aa0e635ab434aca72bf91?s=256&d=identicon&r=PG&f=1', 'display_name': 'Csharp Newbie', 'link': 'https://stackoverflow.com/users/15277120/csharp-newbie'}",True,55,2,1,1621351223,1621333505,1621348762.0,67584388,CC BY-SA 4.0,https://stackoverflow.com/questions/67584388/need-help-to-simplify-query,Need help to simplify query,67589225.0,,,,
1816,['sql'],"{'account_id': 21640623, 'reputation': 13, 'user_id': 15962893, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cd658de4843146d34e53c57773376278?s=256&d=identicon&r=PG&f=1', 'display_name': 'jobx86', 'link': 'https://stackoverflow.com/users/15962893/jobx86'}",True,21,2,0,1621351073,1621350681,,67589063,CC BY-SA 4.0,https://stackoverflow.com/questions/67589063/combining-data-from-two-columns-in-the-same-table-into-one-and-getting-a-count-u,Combining data from two columns in the same table into one and getting a count using SQL query,67589187.0,,,,
1817,"['java', 'sql', 'spring-boot', 'api', 'rest']","{'account_id': 16527100, 'reputation': 119, 'user_id': 11941491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/035ce449c9c0c9701250dad9bc76cb2c?s=256&d=identicon&r=PG&f=1', 'display_name': 'dhinchak developer', 'link': 'https://stackoverflow.com/users/11941491/dhinchak-developer'}",False,352,1,0,1621351067,1621350002,,67588858,CC BY-SA 4.0,https://stackoverflow.com/questions/67588858/how-to-convert-the-sql-image-datatype-to-base64-string-in-java,How to convert the SQL image datatype to base64 string in java,,,,,
1818,"['sql', 'postgresql', 'group-by', 'count', 'sum']","{'account_id': 4531366, 'reputation': 1717, 'user_id': 3681744, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6921bacfad9bc18fc661bd14c17082d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'A.M.', 'link': 'https://stackoverflow.com/users/3681744/a-m'}",True,1128,3,2,1621350748,1621349430,1621350748.0,67588685,CC BY-SA 4.0,https://stackoverflow.com/questions/67588685/divide-the-column-by-the-sum-grouped-by-another-column,Divide the column by the sum grouped by another column,67588901.0,,,,
1819,"['php', 'mysql', 'sql', 'sql-like']","{'user_type': 'does_not_exist', 'display_name': 'user15465892'}",True,299,1,2,1621350463,1621309652,1621350463.0,67579702,CC BY-SA 4.0,https://stackoverflow.com/questions/67579702/sql-like-operator-not-working-as-expected-in-php,SQL Like Operator not working as expected in PHP,67581256.0,,,,
1820,"['sql', 'postgresql']","{'account_id': 18134871, 'reputation': 23, 'user_id': 13189547, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10090a2383c07cb2ab1a454cd2bd0359?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dimpu', 'link': 'https://stackoverflow.com/users/13189547/dimpu'}",True,255,1,-1,1621350390,1621267902,1621350390.0,67573387,CC BY-SA 4.0,https://stackoverflow.com/questions/67573387/exclude-all-rows-where-the-ids-are-the-same-but-one-of-the-rows-with-the-same-i,"Exclude ALL rows where the ids are the same, BUT one of the rows with the same ids meets the criteria and other doesn&#39;t",67573593.0,,,,
1821,"['php', 'mysql', 'sql', 'laravel']","{'account_id': 17718927, 'reputation': 33, 'user_id': 12864512, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBi8zqtH3BqOmsGWNKQW-n3J2Wk3mE5s0gIhvofOg=k-s256', 'display_name': 'الحجاج عبد الله', 'link': 'https://stackoverflow.com/users/12864512/%d8%a7%d9%84%d8%ad%d8%ac%d8%a7%d8%ac-%d8%b9%d8%a8%d8%af-%d8%a7%d9%84%d9%84%d9%87'}",True,119,1,0,1621349709,1621321979,1621349709.0,67581521,CC BY-SA 4.0,https://stackoverflow.com/questions/67581521/laravel-join-with-3-tables-to-filter-view-table,Laravel join with 3 Tables to Filter view table,,,,,
1822,"['sql', 'oracle', 'dynamic-sql']","{'account_id': 16561257, 'reputation': 49, 'user_id': 11967125, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-19pAETr6nVo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdlZqO_9zv2rhVdZgxWMyt_y4HuHA/photo.jpg?sz=256', 'display_name': 'Petukhou Mikita', 'link': 'https://stackoverflow.com/users/11967125/petukhou-mikita'}",True,388,1,0,1621349694,1621349079,,67588597,CC BY-SA 4.0,https://stackoverflow.com/questions/67588597/ora-00900-invalid-sql-statement-execute-immediate,ora-00900 invalid sql statement execute immediate,67588762.0,,,,
1823,"['sql', 'postgresql', 'stream']","{'account_id': 1388614, 'reputation': 25152, 'user_id': 1319998, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/EP486.jpg?s=256&g=1', 'display_name': 'Michal Charemza', 'link': 'https://stackoverflow.com/users/1319998/michal-charemza'}",True,56,1,0,1621349657,1621346145,,67587698,CC BY-SA 4.0,https://stackoverflow.com/questions/67587698/do-postgresql-server-side-cursors-store-the-results-to-disk,Do PostgreSQL server side cursors store the results to disk?,67588221.0,,,,
1824,"['sql', 'teradata', 'teradatasql']","{'account_id': 21639933, 'reputation': 1, 'user_id': 15962325, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1375875532779477/picture?type=large', 'display_name': 'PE Beaussier', 'link': 'https://stackoverflow.com/users/15962325/pe-beaussier'}",False,49,1,0,1621349582,1621348190,,67588347,CC BY-SA 4.0,https://stackoverflow.com/questions/67588347/make-a-case-with-several-results-sql-teradata,Make a case with several results SQL TERADATA,,,,,
1825,"['sql', 'sql-server', 'tsql']","{'account_id': 7201371, 'reputation': 442, 'user_id': 5498497, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1a335a30bb9c3b0840f2949d866f58c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xion', 'link': 'https://stackoverflow.com/users/5498497/xion'}",True,69,3,0,1621349289,1621308822,1621310143.0,67579615,CC BY-SA 4.0,https://stackoverflow.com/questions/67579615/get-the-count-of-records-from-another-table,Get the count of records from another table,67579642.0,,,,
1826,"['sql', 'ms-access']","{'account_id': 21639909, 'reputation': 1, 'user_id': 15962305, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgXsIcezU0kms6K8SS5EGIeLFlO3nNQLeODwdP3P-A=k-s256', 'display_name': 'Aaron C', 'link': 'https://stackoverflow.com/users/15962305/aaron-c'}",False,38,0,0,1621349228,1621349228,,67588640,CC BY-SA 4.0,https://stackoverflow.com/questions/67588640/delete-query-using-form-field-as-criteria-asks-for-parameter-instead-of-pulling,DELETE query using form field as criteria asks for parameter instead of pulling from form,,,,,
1827,"['sql', 'sql-server']","{'account_id': 20433639, 'reputation': 95, 'user_id': 14992036, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1bef73745f2a0c0104fba9aed4ee21c?s=256&d=identicon&r=PG&f=1', 'display_name': 'New_here', 'link': 'https://stackoverflow.com/users/14992036/new-here'}",True,60,1,0,1621349127,1621346473,1621346711.0,67587806,CC BY-SA 4.0,https://stackoverflow.com/questions/67587806/expand-col-values-based-on-names-email-sql,Expand Col values based on names/email SQL,67588220.0,,,,
1828,"['sql', 'oracle']","{'account_id': 20449148, 'reputation': 33, 'user_id': 15004258, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HFcgJ.png?s=256&g=1', 'display_name': 'Baibs', 'link': 'https://stackoverflow.com/users/15004258/baibs'}",False,62,2,1,1621348651,1621344375,1621345843.0,67587207,CC BY-SA 4.0,https://stackoverflow.com/questions/67587207/adding-an-exception-calling-function-into-procedure-sql-oracle,Adding an exception (calling function) into procedure - SQL Oracle,,,,,
1829,"['c#', 'sql', 'rowversion']","{'account_id': 2030980, 'reputation': 211, 'user_id': 1814688, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b30824f20fec56d2841b7be846a9d0b5?s=256&d=identicon&r=PG', 'display_name': 'Goldli Zh', 'link': 'https://stackoverflow.com/users/1814688/goldli-zh'}",True,176,1,0,1621348179,1621242575,,67566888,CC BY-SA 4.0,https://stackoverflow.com/questions/67566888/how-to-convert-ulong-to-rowversion,how to convert ulong to rowversion,67588342.0,,,,
1830,"['sql', 'sql-server', 'tsql', 'type-conversion']","{'account_id': 21254833, 'reputation': 17, 'user_id': 15636520, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b96914a25dde69cfe467429ee953f73?s=256&d=identicon&r=PG&f=1', 'display_name': 'MegaTrone', 'link': 'https://stackoverflow.com/users/15636520/megatrone'}",False,120,2,-1,1621347780,1621286423,1621345273.0,67577153,CC BY-SA 4.0,https://stackoverflow.com/questions/67577153/copy-0-as-it-is-without-converting-to-null-from-nchar-to-decimal-in-sql,Copy 0 as it is without converting to NULL from nchar to decimal in SQL?,,,,,
1831,"['sql', 'postgresql', 'pivot']","{'account_id': 6107460, 'reputation': 357, 'user_id': 5016036, 'user_type': 'registered', 'accept_rate': 15, 'profile_image': 'https://www.gravatar.com/avatar/34291d2ee10fb21757e924f0d22dcf9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stephen Smith', 'link': 'https://stackoverflow.com/users/5016036/stephen-smith'}",True,45,1,1,1621347764,1621287728,1621345187.0,67577369,CC BY-SA 4.0,https://stackoverflow.com/questions/67577369/how-do-you-flip-rows-into-new-columns,How do you flip rows into new columns?,67580527.0,,,,
