,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
2275,"['sql', 'postgresql', 'performance', 'query-optimization']","{'account_id': 16306907, 'reputation': 85, 'user_id': 11776660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a51726aa69f8e21cd97619676c499d09?s=256&d=identicon&r=PG&f=1', 'display_name': 'dssof', 'link': 'https://stackoverflow.com/users/11776660/dssof'}",False,49,1,0,1623683091,1623682247,1623683091.0,67972508,CC BY-SA 4.0,https://stackoverflow.com/questions/67972508/postgresql-inner-join-or-subquery,Postgresql inner join or subquery,,,,,
2276,"['sql', 'oracle', 'regexp-substr']","{'account_id': 18758236, 'reputation': 35, 'user_id': 13677742, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-czaXqIqEoLk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntKs6fC52T6KXIB3tabXsKY3oJBw/photo.jpg?sz=256', 'display_name': 'Anil Tiwari', 'link': 'https://stackoverflow.com/users/13677742/anil-tiwari'}",False,90,3,0,1623682621,1623674726,1623675307.0,67970473,CC BY-SA 4.0,https://stackoverflow.com/questions/67970473/how-to-extract-some-part-of-string-from-a-table-in-oracle-using-regexp-substr,how to extract some part of string from a table in oracle using REGEXP_SUBSTR() (condition excluding preceding part of first space),,,,,
2277,"['sql', 'sql-server', 'triggers', 'ssms']","{'account_id': 20971703, 'reputation': 63, 'user_id': 15408713, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghru_YXHlehIi8pasosWGIGaNgn3XrDLqyRbSUg=k-s256', 'display_name': 'AverageGuyIsaac', 'link': 'https://stackoverflow.com/users/15408713/averageguyisaac'}",False,101,1,0,1623682555,1623458890,1623682555.0,67944742,CC BY-SA 4.0,https://stackoverflow.com/questions/67944742/how-to-write-a-sql-trigger-only-when-a-one-column-value-changes-not-updated,How to write a SQL trigger only when a one column value changes NOT updated,,,,,
2278,"['c#', 'sql', 'asp.net', 'asp.net-mvc', 'asp.net-core-3.1']","{'account_id': 19544842, 'reputation': 47, 'user_id': 14301909, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wxcuY.jpg?s=256&g=1', 'display_name': 'Zap_00', 'link': 'https://stackoverflow.com/users/14301909/zap-00'}",True,268,1,0,1623682404,1623251897,,67907094,CC BY-SA 4.0,https://stackoverflow.com/questions/67907094/asp-net-core-3-1-mvc-error-while-using-stored-procedures,ASP.Net Core 3.1 MVC Error while using stored procedures,67907257.0,,,,
2279,"['sql', 'teradata', 'teradata-sql-assistant', 'teradatasql']","{'account_id': 21875984, 'reputation': 1, 'user_id': 16164988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ed2bd1d7c6a243d48744f63f2853dd63?s=256&d=identicon&r=PG&f=1', 'display_name': 'Felipe', 'link': 'https://stackoverflow.com/users/16164988/felipe'}",False,213,0,0,1623682058,1623168070,1623682058.0,67890574,CC BY-SA 4.0,https://stackoverflow.com/questions/67890574/adapting-cursor-in-teradata-sql,Adapting Cursor in Teradata SQL,,,,,
2280,"['sql', 'sql-server']","{'account_id': 21654228, 'reputation': 369, 'user_id': 15974340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/391504cac2fc170bc7db5e42d3e53303?s=256&d=identicon&r=PG&f=1', 'display_name': 'user458', 'link': 'https://stackoverflow.com/users/15974340/user458'}",True,59,2,0,1623681979,1623681624,,67972334,CC BY-SA 4.0,https://stackoverflow.com/questions/67972334/how-to-delete-rows-after-the-item-which-equals-to-exact-value,How to delete rows after the item which equals to exact value?,67972403.0,,,,
2281,"['sql', 'db2']","{'user_type': 'does_not_exist', 'display_name': 'user15973370'}",True,105,2,0,1623681873,1623679142,1623680777.0,67971636,CC BY-SA 4.0,https://stackoverflow.com/questions/67971636/is-it-possible-to-insert-multiple-values-using-insert-in-sql,Is it possible to insert multiple values using insert in sql,67971701.0,,,,
2282,"['sql', 'postgresql']","{'account_id': 21654228, 'reputation': 369, 'user_id': 15974340, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/391504cac2fc170bc7db5e42d3e53303?s=256&d=identicon&r=PG&f=1', 'display_name': 'user458', 'link': 'https://stackoverflow.com/users/15974340/user458'}",True,66,1,-1,1623681513,1623427492,1623479565.0,67940202,CC BY-SA 4.0,https://stackoverflow.com/questions/67940202/how-to-track-the-previous-row-before-the-item-in-the-row-equals-ceratin-value,How to track the previous row before the item in the row equals ceratin value,67952079.0,,,,
2283,"['sql', 'stored-procedures', 'teradata']","{'account_id': 21941806, 'reputation': 1, 'user_id': 16222255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac7f98eb85942a252608b02a7de15b59?s=256&d=identicon&r=PG&f=1', 'display_name': 'calmeabid', 'link': 'https://stackoverflow.com/users/16222255/calmeabid'}",False,79,0,0,1623681440,1623670115,1623681440.0,67969409,CC BY-SA 4.0,https://stackoverflow.com/questions/67969409/using-teradata-stored-procedure,Using Teradata stored procedure,,,,,
2284,"['mysql', 'sql', 'table-plus']","{'account_id': 16436450, 'reputation': 31, 'user_id': 11873920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6eee0a5d1f4c41fe078edb86a6d101c?s=256&d=identicon&r=PG&f=1', 'display_name': 'noob5eva', 'link': 'https://stackoverflow.com/users/11873920/noob5eva'}",False,270,1,0,1623680967,1623678620,1623678774.0,67971491,CC BY-SA 4.0,https://stackoverflow.com/questions/67971491/year-over-year-change-or-previous-year-values-in-mysql,Year-Over-Year Change or Previous Year Values in MySQL,,,,,
2285,"['sql', 'sql-server', 'tsql']","{'account_id': 14144034, 'reputation': 19, 'user_id': 10217855, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71637b29c829b791eef723540f83f65c?s=256&d=identicon&r=PG&f=1', 'display_name': 'manish patat', 'link': 'https://stackoverflow.com/users/10217855/manish-patat'}",True,57,2,0,1623680838,1623665261,1623665413.0,67968362,CC BY-SA 4.0,https://stackoverflow.com/questions/67968362/maximum-number-string-datatype-in-sql,Maximum Number string datatype in sql,67972118.0,,,,
2286,"['sql', 'postgresql']","{'account_id': 3251786, 'reputation': 1968, 'user_id': 2741831, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2741831', 'link': 'https://stackoverflow.com/users/2741831/user2741831'}",True,47,2,0,1623680540,1623679258,1623680300.0,67971669,CC BY-SA 4.0,https://stackoverflow.com/questions/67971669/return-stock-in-a-warehouse-even-if-there-is-no-row-for-that-given-stock,Return stock in a warehouse even if there is no row for that given stock,67972031.0,,,,
2287,"['sql', 'entity-framework-core', 'union']","{'account_id': 4539442, 'reputation': 11, 'user_id': 3687741, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e8ba48da3eacd1b40e4500c4344a0c5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'HomeAlone', 'link': 'https://stackoverflow.com/users/3687741/homealone'}",False,150,0,1,1623680491,1623679656,1623680491.0,67971776,CC BY-SA 4.0,https://stackoverflow.com/questions/67971776/sql-union-group-by-pagination,SQL UNION GROUP BY Pagination,,,,,
2288,"['sql', 'sql-server', 'azure', 'deadlock', 'database-deadlocks']","{'account_id': 15047443, 'reputation': 51, 'user_id': 10860132, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-RH48GA1cT7Q/AAAAAAAAAAI/AAAAAAAAC9g/nUPwUJR1Wfg/photo.jpg?sz=256', 'display_name': 'Earthcoder', 'link': 'https://stackoverflow.com/users/10860132/earthcoder'}",False,213,0,0,1623680240,1623680240,,67971942,CC BY-SA 4.0,https://stackoverflow.com/questions/67971942/deadlock-issues-on-sql-server-update-update,"Deadlock Issues on SQL Server, Update update",,,,,
2289,"['sql', 'oracle', 'split']","{'account_id': 15928208, 'reputation': 1, 'user_id': 12125879, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-nvJtMar7bUo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcS_2dpcHU523y_Quu3g8XVV9hRcg/mo/photo.jpg?sz=256', 'display_name': 'Chronicles_X0', 'link': 'https://stackoverflow.com/users/12125879/chronicles-x0'}",True,140,2,0,1623680229,1623679375,1623680229.0,67971691,CC BY-SA 4.0,https://stackoverflow.com/questions/67971691/split-a-column-into-multiple-columns-based-on-comma-oracle,Split a column into multiple columns based on comma (Oracle),,,,,
2290,"['sql', 'sql-server', 'tsql', 'ssms']","{'account_id': 13165773, 'reputation': 820, 'user_id': 9510022, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/412176589230561/picture?type=large', 'display_name': 'Oleg Ivanytskyi', 'link': 'https://stackoverflow.com/users/9510022/oleg-ivanytskyi'}",True,5976,5,3,1623680030,1623677821,1623678548.0,67971276,CC BY-SA 4.0,https://stackoverflow.com/questions/67971276/how-to-insert-a-column-from-another-table-in-t-sql,How to insert a column from another table in T-SQL?,67971356.0,,,,
2291,"['python', 'sql', 'django']","{'account_id': 16019307, 'reputation': 692, 'user_id': 11561158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0bcfab384fc6e33996160df3ad56d2e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hippolyte BRINGER', 'link': 'https://stackoverflow.com/users/11561158/hippolyte-bringer'}",False,95,1,2,1623679394,1623676869,1623677224.0,67971013,CC BY-SA 4.0,https://stackoverflow.com/questions/67971013/django-order-by-a-queryset-using-the-int-part-of-a-field,Django - order_by a queryset using the INT part of a field,,,,,
2292,"['java', 'sql', 'hibernate']","{'account_id': 11688729, 'reputation': 97, 'user_id': 8557673, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/123b61887740d5029f8767d3e7902993?s=256&d=identicon&r=PG&f=1', 'display_name': 'sicio', 'link': 'https://stackoverflow.com/users/8557673/sicio'}",False,232,1,2,1623679048,1623676154,,67970829,CC BY-SA 4.0,https://stackoverflow.com/questions/67970829/optimal-storage-of-the-list-of-strings-in-the-database,Optimal storage of the list of Strings in the database,,,,,
2293,"['mysql', 'sql', 'json']","{'account_id': 8557886, 'reputation': 61, 'user_id': 6412758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1a19f938682864177e1e13a3db97fcf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Great Saiyaman', 'link': 'https://stackoverflow.com/users/6412758/great-saiyaman'}",True,176,1,1,1623678645,1623667352,1623667641.0,67968813,CC BY-SA 4.0,https://stackoverflow.com/questions/67968813/how-to-get-value-from-json-array-mysql,How to Get Value from Json Array mysql,67971501.0,,,,
2294,"['mysql', 'sql']","{'account_id': 20567605, 'reputation': 126, 'user_id': 15096570, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/E9ktu.png?s=256&g=1', 'display_name': 'Sibi Kandathil', 'link': 'https://stackoverflow.com/users/15096570/sibi-kandathil'}",False,499,2,0,1623677517,1623665333,1623665721.0,67968377,CC BY-SA 4.0,https://stackoverflow.com/questions/67968377/how-to-dynamically-provide-key-values-for-json-object,How to dynamically provide key &amp; values for JSON_OBJECT()?,,,,,
2295,"['c++', 'sql', 'datagridview']","{'account_id': 21942731, 'reputation': 11, 'user_id': 16223047, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhueIzJRvpVn_jm6ZN9j7K4nxxdTdx7d_3qzEBcNA=k-s256', 'display_name': 'Shaiyan Ali', 'link': 'https://stackoverflow.com/users/16223047/shaiyan-ali'}",False,19,0,1,1623676856,1623676761,1623676856.0,67970988,CC BY-SA 4.0,https://stackoverflow.com/questions/67970988/how-to-edit-update-datagridview-contents-in-ui-and-pass-them-to-sql-workbench-u,How to edit/ update dataGridView contents in UI and pass them to SQL workbench using C++ winforms?,,,,,
2296,"['sql', 'oracle']","{'account_id': 20862711, 'reputation': 11, 'user_id': 15324544, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/148faddfbbef6d236e363f67267f20e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'user15324544', 'link': 'https://stackoverflow.com/users/15324544/user15324544'}",True,34,1,0,1623676633,1623676555,1623676633.0,67970937,CC BY-SA 4.0,https://stackoverflow.com/questions/67970937/question-regarding-difference-between-postgres-and-oracle-in-a-simple-query,Question regarding difference between Postgres and oracle in a simple query,,,,,
2297,"['sql', 'duplicates', 'ssms']","{'account_id': 21891955, 'reputation': 11, 'user_id': 16178817, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0b83cb6d34c26ad30c7496cf7d22a87?s=256&d=identicon&r=PG&f=1', 'display_name': 'plummdg', 'link': 'https://stackoverflow.com/users/16178817/plummdg'}",False,81,2,1,1623676571,1623441538,1623676571.0,67942886,CC BY-SA 4.0,https://stackoverflow.com/questions/67942886/removing-duplicates-only-when-criterias-are-met,Removing Duplicates only when criteria&#39;s are met,,,,,
2298,"['sql', 'google-bigquery', 'tableau-api']","{'account_id': 16450234, 'reputation': 103, 'user_id': 11883834, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c729c053bad49b97c21d58765149f6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tristan Thompson', 'link': 'https://stackoverflow.com/users/11883834/tristan-thompson'}",True,64,1,0,1623676442,1623663545,1623667575.0,67967966,CC BY-SA 4.0,https://stackoverflow.com/questions/67967966/selecting-entire-tables-based-on-wildcard-name-values-sql-tableau,Selecting entire tables based on wildcard name values SQL - Tableau,67970907.0,,,,
2299,"['mysql', 'sql']","{'account_id': 17042372, 'reputation': 191, 'user_id': 12329913, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-qmsS5bkslEk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc8syETv4djg5etDWuXekOLWnx0ww/photo.jpg?sz=256', 'display_name': 'ravi kumbar', 'link': 'https://stackoverflow.com/users/12329913/ravi-kumbar'}",True,281,1,-1,1623675997,1623652754,1623675997.0,67965804,CC BY-SA 4.0,https://stackoverflow.com/questions/67965804/sql-query-to-get-count-of-records-on-previous-updated-date-not-latest-update-a,SQL query to get count of records on previous updated date (not latest update) and group by certain column,,,,,
2300,"['sql', 'django', 'caching', 'optimization', 'e-commerce']","{'account_id': 12584004, 'reputation': 136, 'user_id': 9153671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d696c451d28682b9fca0e3552100324?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andy', 'link': 'https://stackoverflow.com/users/9153671/andy'}",False,34,0,0,1623675304,1623674909,1623675304.0,67970518,CC BY-SA 4.0,https://stackoverflow.com/questions/67970518/which-sql-table-should-i-use-to-store-popularity-field,Which SQL table should I use to store `popularity` field,,,,,
2301,"['sql', 'hibernate', 'join', 'spring-data-jpa', 'entitygraph']","{'account_id': 12222942, 'reputation': 832, 'user_id': 8921534, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c9eb9ce0790d4e042bbd0b4867f30156?s=256&d=identicon&r=PG&f=1', 'display_name': 'furry12', 'link': 'https://stackoverflow.com/users/8921534/furry12'}",False,223,1,0,1623674474,1623262944,,67909745,CC BY-SA 4.0,https://stackoverflow.com/questions/67909745/jpa-entitygraph-making-a-cartesian-product-with-subgraph,JPA EntityGraph making a Cartesian Product with subgraph,,,,,
2302,"['sql', 'arrays', 'database', 'apache-spark', 'struct']","{'account_id': 6768594, 'reputation': 875, 'user_id': 5212742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b038ebaa5daf894c516fb522ab2e6709?s=256&d=identicon&r=PG&f=1', 'display_name': 'C.Robin', 'link': 'https://stackoverflow.com/users/5212742/c-robin'}",False,131,0,0,1623674297,1623425747,1623674297.0,67939794,CC BY-SA 4.0,https://stackoverflow.com/questions/67939794/extract-n-values-from-a-column-which-is-a-struct-within-an-array-within-a-struct,Extract N values from a column which is a struct within an array within a struct within an array,,,,,
2303,"['python', 'sql', 'amazon-web-services', 'aws-lambda']","{'account_id': 21718099, 'reputation': 49, 'user_id': 16028804, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ec6bdc4a24792055d56a43f05cf3ef8?s=256&d=identicon&r=PG&f=1', 'display_name': 'AdamD97', 'link': 'https://stackoverflow.com/users/16028804/adamd97'}",True,391,1,0,1623674128,1623667978,,67968948,CC BY-SA 4.0,https://stackoverflow.com/questions/67968948/problem-querying-aws-athena-from-lambda-introducing-a-variable,Problem querying AWS Athena from Lambda introducing a variable,67970328.0,,,,
2304,"['mysql', 'sql', 'database']","{'account_id': 8597619, 'reputation': 307, 'user_id': 6440179, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://lh6.googleusercontent.com/-PJ2-Gkdgats/AAAAAAAAAAI/AAAAAAAAABA/8ngdH9LeuFA/photo.jpg?sz=256', 'display_name': 'Sociopath', 'link': 'https://stackoverflow.com/users/6440179/sociopath'}",True,42,1,-1,1623673576,1623665547,,67968424,CC BY-SA 4.0,https://stackoverflow.com/questions/67968424/database-structure-help-needed,Database structure help needed,67968576.0,,,,
2305,"['mysql', 'sql']","{'account_id': 301719, 'reputation': 6164, 'user_id': 609630, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/25e50a2081f93f00957a29b4a8013970?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rob', 'link': 'https://stackoverflow.com/users/609630/rob'}",True,52,2,-1,1623673316,1623664561,1623667741.0,67968216,CC BY-SA 4.0,https://stackoverflow.com/questions/67968216/combine-rows-by-similar-post-code-using-an-sql-query,Combine rows by similar post code using an SQL query,67968772.0,,,,
2306,"['sql', 'oracle']","{'account_id': 11461097, 'reputation': 47, 'user_id': 8400738, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9249dd35c6db90ae178819a02938799?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Smith', 'link': 'https://stackoverflow.com/users/8400738/john-smith'}",True,30,1,0,1623673138,1623669436,1623669531.0,67969258,CC BY-SA 4.0,https://stackoverflow.com/questions/67969258/how-to-convert-a-column-value-to-row-header-and-have-another-column-value-as-its,How to convert a column value to row header and have another column value as its value in SQL oracle,67969301.0,,,,
2307,"['sql', 'amazon-redshift']","{'account_id': 21335573, 'reputation': 11, 'user_id': 15706860, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PqImsK0gAms/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl4Zv_MskT4pIodxqowxM3-AjqvJg/s96-c/photo.jpg?sz=256', 'display_name': 'Sarvesh Joshi', 'link': 'https://stackoverflow.com/users/15706860/sarvesh-joshi'}",True,27,1,-1,1623672439,1623487952,1623510403.0,67947205,CC BY-SA 4.0,https://stackoverflow.com/questions/67947205/for-the-given-query-i-need-to-aggregate-it-datedt-catalog-level-but-i-am-una,"For the given query, I need to aggregate it date(dt) ,catalog level but I am unable to do so. I tried the following query but it gave blank result",67969932.0,,,,
2308,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 11154608, 'reputation': 1, 'user_id': 8186718, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fdcb9ad80c36628c50f8e0f35ed4c894?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gal H', 'link': 'https://stackoverflow.com/users/8186718/gal-h'}",False,229,1,0,1623672182,1623668334,,67969022,CC BY-SA 4.0,https://stackoverflow.com/questions/67969022/snowflake-is-there-a-way-to-uri-decode-external-tables-file-name,snowflake - Is there a way to URI decode external tables file name?,,,,,
2309,['sql'],"{'account_id': 21916301, 'reputation': 1, 'user_id': 16200150, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GheNrarofv4_455vyQoNlupc4sO2mmaRycMg9jG3Q=k-s256', 'display_name': 'Lyss Rich', 'link': 'https://stackoverflow.com/users/16200150/lyss-rich'}",False,42,2,-3,1623672113,1623637220,1623653926.0,67964089,CC BY-SA 4.0,https://stackoverflow.com/questions/67964089/is-there-a-sql-function-to-count-unique-ids-where-address-is-the-same-but-names,Is there a SQL function to count unique ids where address is the same but names are similar?,,,,,
2310,"['sql', 'postgresql', 'dt']","{'account_id': 21941983, 'reputation': 1, 'user_id': 16222406, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c03109e22478758f7908d668765b93?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tage', 'link': 'https://stackoverflow.com/users/16222406/tage'}",False,40,1,-1,1623671689,1623671537,1623671689.0,67969737,CC BY-SA 4.0,https://stackoverflow.com/questions/67969737/change-dt-in-sqldatabase-copy-past,Change dt in SQLdatabase Copy past,,,,,
2311,"['sql', 'insert', 'mariadb', 'mysql-error-1064']","{'account_id': 20818124, 'reputation': 1, 'user_id': 16220563, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-KDJkgi97A4c/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnMiQBGT8ol0mGyorF8CWZYAVP0XA/s96-c/photo.jpg?sz=256', 'display_name': 'rubinrot', 'link': 'https://stackoverflow.com/users/16220563/rubinrot'}",False,49,0,0,1623671572,1623657008,1623671572.0,67966595,,https://stackoverflow.com/questions/67966595/you-have-an-error-in-your-sql-syntax-check-the-manual-that-corresponds-to-your,You have an error in your SQL syntax; check the manual that corresponds to your MariaDB server version bla bla,,1623757661.0,Duplicate,,
2312,"['sql', 'recursive-query', 'sql-query-store']","{'account_id': 21933291, 'reputation': 1, 'user_id': 16214929, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiTnVpqKgEw2KEFZylzsgYyn_4QxmdHvC7yDt1kqQ=k-s256', 'display_name': 'Sam Prakash Shine', 'link': 'https://stackoverflow.com/users/16214929/sam-prakash-shine'}",False,36,1,-2,1623671317,1623648166,1623671317.0,67965165,CC BY-SA 4.0,https://stackoverflow.com/questions/67965165/hi-i-want-a-sql-recursive-query-so-that-the-result-of-the-query-need-to-applied,Hi I want a SQL recursive query so that the result of the query need to applied back into the same query until the query result&#39;s become zero,,,,,
2313,"['sql', 'reporting-services', 'ssrs-2017']","{'account_id': 14703001, 'reputation': 1, 'user_id': 10618556, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-IA7RCFIXggU/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbCu7tt5d9YFHftGkugXpTaY9SRWog/mo/photo.jpg?sz=256', 'display_name': 'Zakariya Kasu', 'link': 'https://stackoverflow.com/users/10618556/zakariya-kasu'}",False,68,1,0,1623670846,1623666693,,67968672,CC BY-SA 4.0,https://stackoverflow.com/questions/67968672/i-am-trying-to-display-a-view-to-see-multiple-units-of-measure-for-a-set-of-data,I am trying to display a view to see multiple units of measure for a set of data I have in SSRS,,,,,
2314,"['sql', 'oracle']","{'account_id': 20958534, 'reputation': 25, 'user_id': 15398464, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-iT6akx68ZKo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclZmjqv5y_9cS5MP7sMzw5drlCy-A/s96-c/photo.jpg?sz=256', 'display_name': 'ghalib ali', 'link': 'https://stackoverflow.com/users/15398464/ghalib-ali'}",True,76,3,1,1623670771,1623650849,1623652709.0,67965518,CC BY-SA 4.0,https://stackoverflow.com/questions/67965518/re-calculating-number-of-years-months-and-days-oracle-sql,"Re-Calculating number of Years, Months, and Days Oracle SQL",,,,,
2315,"['mysql', 'sql']","{'account_id': 21941380, 'reputation': 1, 'user_id': 16221878, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxEMh6zDJZvQhzP6yxT_fvSygTaZ2b88U2VVqNS=k-s256', 'display_name': 'writ king', 'link': 'https://stackoverflow.com/users/16221878/writ-king'}",False,134,1,0,1623670565,1623666810,1623670565.0,67968699,CC BY-SA 4.0,https://stackoverflow.com/questions/67968699/display-multiple-select-statements-from-same-table-side-by-side,display multiple select statements from same table side by side,,,,,
2316,"['mysql', 'sql', 'stored-procedures', 'mysql-variables']","{'account_id': 19144277, 'reputation': 7, 'user_id': 13983627, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-OOVhTpHOv0s/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck5b_VYir6G-p4qj4HOu14KWBdzOg/photo.jpg?sz=256', 'display_name': 'Khalid Teli', 'link': 'https://stackoverflow.com/users/13983627/khalid-teli'}",True,56,1,0,1623670482,1623669730,1623669998.0,67969321,CC BY-SA 4.0,https://stackoverflow.com/questions/67969321/using-the-input-parameters-from-stored-parameters-as-variables-inside-where-clau,Using the input parameters from stored parameters as variables inside where clause MySQL,67969510.0,,,,
2317,"['mysql', 'sql']","{'account_id': 15114712, 'reputation': 317, 'user_id': 10907503, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-DiClsLsPNEY/AAAAAAAAAAI/AAAAAAAADX0/h8D1Zw4sAVU/photo.jpg?sz=256', 'display_name': 'Rahmat Effendi', 'link': 'https://stackoverflow.com/users/10907503/rahmat-effendi'}",False,55,1,-1,1623669723,1623660553,1623663509.0,67967304,CC BY-SA 4.0,https://stackoverflow.com/questions/67967304/how-to-get-data-without-duplicate-in-mysql,How to get data without duplicate in Mysql,,,,,
2318,"['sql', 'automation', 'salesforce-marketing-cloud']","{'account_id': 21941462, 'reputation': 9, 'user_id': 16221953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e690a1e4477037fc4cf28deae4d5e9fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lorenzo', 'link': 'https://stackoverflow.com/users/16221953/lorenzo'}",False,164,2,0,1623669609,1623667998,1623668530.0,67968951,CC BY-SA 4.0,https://stackoverflow.com/questions/67968951/how-can-i-convert-a-datetime-variable-into-a-date-and-time-separated-variables,How can I convert a datetime variable into a date and time separated variables?,,,,,
2319,"['sql', 'database', 'oracle', 'function', 'constraints']","{'account_id': 2753837, 'reputation': 1263, 'user_id': 2372522, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/31a0c6c96576065161501d92819aeaa7?s=256&d=identicon&r=PG', 'display_name': 'postgresnewbie', 'link': 'https://stackoverflow.com/users/2372522/postgresnewbie'}",True,616,2,0,1623668694,1623668246,1623668599.0,67969005,CC BY-SA 4.0,https://stackoverflow.com/questions/67969005/constraint-on-column-based-on-another-column-value,Constraint on Column Based on Another Column Value,67969051.0,,,,
2320,"['sql', 'postgresql']","{'account_id': 16164966, 'reputation': 311, 'user_id': 11670173, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7883adb434507d8f9fdf6a737b326bc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aland Sleman', 'link': 'https://stackoverflow.com/users/11670173/aland-sleman'}",True,52,2,0,1623668428,1623668042,,67968961,CC BY-SA 4.0,https://stackoverflow.com/questions/67968961/postgresql-does-this-help-improve-performance,postgreSQL does this help improve performance?,67969041.0,,,,
2321,"['sql', 'node.js']","{'account_id': 21897213, 'reputation': 1, 'user_id': 16183334, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ff88eb192a79da72fcb3b4a1bdb106d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naeem Shahzad', 'link': 'https://stackoverflow.com/users/16183334/naeem-shahzad'}",False,58,1,0,1623668332,1623666654,1623667006.0,67968661,CC BY-SA 4.0,https://stackoverflow.com/questions/67968661/i-have-some-problem-using-the-sql-like-operator,I have some problem using the SQL like operator,,,,,
