,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
1765,"['asp.net', 'sql', 'parameterized']","{'account_id': 449967, 'reputation': 709, 'user_id': 845059, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/03d01b5d493e6ee05a7952f2b43e2f70?s=256&d=identicon&r=PG', 'display_name': 'j0hnstew', 'link': 'https://stackoverflow.com/users/845059/j0hnstew'}",True,588,13960838.0,4,1,1355952031,1355949580,,13960779,CC BY-SA 3.0,https://stackoverflow.com/questions/13960779/asp-net-c-parameterized-query-returning-nothing,ASP.NET C# Parameterized Query Returning Nothing,,,,,
1766,"['sql', 'sql-server', 'ssis', 'task', 'execute']","{'account_id': 1990684, 'reputation': 29, 'user_id': 1784772, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/0fac67912e226395f28dd2cc106cbb36?s=256&d=identicon&r=PG', 'display_name': 'SOHEILA DALIRI', 'link': 'https://stackoverflow.com/users/1784772/soheila-daliri'}",False,147,,1,0,1355951643,1355558585,1355560629.0,13890483,CC BY-SA 3.0,https://stackoverflow.com/questions/13890483/is-it-possible-that-the-execute-sql-statement-simultaneously-works-with-sql-stat,Is it possible that the Execute SQL Statement simultaneously works with SQL Statement and with Variables,,,,,
1767,"['c#', 'sql', 'database', 'timestamp']","{'account_id': 1650701, 'reputation': 347, 'user_id': 1521374, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1e27f0df0df7ee4f72b5c9b8eb4a4688?s=256&d=identicon&r=PG', 'display_name': 'hp43', 'link': 'https://stackoverflow.com/users/1521374/hp43'}",True,950,13961137.0,1,2,1355950936,1355950631,,13961057,CC BY-SA 3.0,https://stackoverflow.com/questions/13961057/add-a-timestamp-field-to-a-table-in-sqlite,Add a timestamp field to a table in SQLite,,,,,
1768,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1427130, 'reputation': 1553, 'user_id': 1350341, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9898047864d9806e66533bea0bc861a3?s=256&d=identicon&r=PG', 'display_name': 'Shmewnix', 'link': 'https://stackoverflow.com/users/1350341/shmewnix'}",True,9847,13960189.0,6,5,1355949459,1355946850,,13960132,CC BY-SA 3.0,https://stackoverflow.com/questions/13960132/how-to-run-a-query-for-todays-date-from-1200am-to-1159pm,How to run a query for &quot;Today&#39;s&quot; date from 12:00am to 11:59PM,,,,,
1769,"['sql', 'sql-server-2005']","{'user_type': 'does_not_exist', 'display_name': 'user959883'}",True,1727,13960650.0,1,2,1355949436,1355948876,1355948999.0,13960613,CC BY-SA 3.0,https://stackoverflow.com/questions/13960613/finding-average-of-count-returning-multiple-rows,Finding average of count(*) returning multiple rows,,,,,
1770,"['java', 'sql', 'oracle', 'cron', 'database-backups']","{'account_id': 71001, 'reputation': 23739, 'user_id': 205426, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fb24c70ec76f0a28e47fc1df1e70dcdf?s=256&d=identicon&r=PG', 'display_name': 'Woot4Moo', 'link': 'https://stackoverflow.com/users/205426/woot4moo'}",True,66,,1,0,1355948978,1355948056,1355948427.0,13960448,CC BY-SA 3.0,https://stackoverflow.com/questions/13960448/strategy-to-terminate-database-job-from-a-remote-program-utilizing-cron,Strategy to terminate database job from a remote program utilizing cron,,,,,
1771,"['c#', 'sql']","{'account_id': 1913880, 'reputation': 53, 'user_id': 1726952, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/fZrqD.jpg?s=256&g=1', 'display_name': 'TechJak', 'link': 'https://stackoverflow.com/users/1726952/techjak'}",True,458,13949357.0,2,15,1355946770,1355908626,1355946770.0,13948984,CC BY-SA 3.0,https://stackoverflow.com/questions/13948984/how-to-achieve-a-search-for-a-certain-year-amount-using-c,How to achieve a search for a certain year &amp; amount using C#,,,,1355909241.0,
1772,"['sql', 'sql-server']","{'account_id': 1427130, 'reputation': 1553, 'user_id': 1350341, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9898047864d9806e66533bea0bc861a3?s=256&d=identicon&r=PG', 'display_name': 'Shmewnix', 'link': 'https://stackoverflow.com/users/1350341/shmewnix'}",True,643,,5,-2,1355946667,1355774239,1355774344.0,13921236,CC BY-SA 3.0,https://stackoverflow.com/questions/13921236/how-to-return-the-records-with-the-earliest-time-stamp-and-the-latest-timestamp,How to return the records with the earliest time stamp and the latest timestamp,,,,,
1773,"['java', 'sql', 'regex', 'oracle']","{'account_id': 1913345, 'reputation': 73, 'user_id': 1726550, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/af8de3d3286455d7a937a7548e23340d?s=256&d=identicon&r=PG', 'display_name': 'user1726550', 'link': 'https://stackoverflow.com/users/1726550/user1726550'}",True,2082,13945128.0,3,0,1355945911,1355881197,1355881599.0,13944356,CC BY-SA 3.0,https://stackoverflow.com/questions/13944356/how-to-use-java-regular-expression-in-oracle-regexp-replace,How to use Java regular expression in Oracle regexp_replace,,,,,
1774,"['sql', 'oracle', 'plsql', 'data-migration']","{'account_id': 2060278, 'reputation': 133, 'user_id': 1837014, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/LdyPw.jpg?s=256&g=1', 'display_name': 'Lakshmanan Chidambaram', 'link': 'https://stackoverflow.com/users/1837014/lakshmanan-chidambaram'}",True,161,,1,0,1355943664,1355939347,,13958149,CC BY-SA 3.0,https://stackoverflow.com/questions/13958149/oracle-database-migration-triggers-related,Oracle Database Migration - Triggers Related,,,,,
1775,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 717180, 'reputation': 8200, 'user_id': 645070, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/89440da1d1a5bb44321ad5eecf537a5a?s=256&d=identicon&r=PG', 'display_name': 'wootscootinboogie', 'link': 'https://stackoverflow.com/users/645070/wootscootinboogie'}",True,281,13959248.0,3,1,1355943593,1355943181,,13959129,CC BY-SA 3.0,https://stackoverflow.com/questions/13959129/ordering-of-data-when-summarizing-with-cube-grouping-sets,Ordering of data when summarizing with cube/grouping sets,,,,,
1776,"['sql', 'vba', 'excel-2010']","{'account_id': 2161386, 'reputation': 21, 'user_id': 1915472, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/edd347468db89a945fe13ac1314903d6?s=256&d=identicon&r=PG', 'display_name': 'Per', 'link': 'https://stackoverflow.com/users/1915472/per'}",False,534,,0,2,1355943371,1355916379,1355943371.0,13951357,CC BY-SA 3.0,https://stackoverflow.com/questions/13951357/sql-recordset-does-not-return-any-values-when-using-parameters-in-vba,SQL Recordset does not return any values when using parameters in VBA,,,,,
1777,"['sql', 'oracle', 'coalesce']","{'account_id': 193578, 'reputation': 2872, 'user_id': 435394, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/29da06cb3c88608fdf3dcb87e70affc4?s=256&d=identicon&r=PG', 'display_name': 'Roger', 'link': 'https://stackoverflow.com/users/435394/roger'}",True,2866,13898365.0,1,3,1355943172,1355628646,,13898362,CC BY-SA 3.0,https://stackoverflow.com/questions/13898362/how-many-arguments-does-coalesce-accept,How many arguments does COALESCE accept?,,,,,
1778,"['sql', 'sql-server', 'tsql']","{'account_id': 2118949, 'reputation': 303, 'user_id': 1882646, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b6954b0e3ce0a9aa772eeff9d948ec46?s=256&d=identicon&r=PG', 'display_name': 'eqsf', 'link': 'https://stackoverflow.com/users/1882646/eqsf'}",True,1056,13959058.0,1,5,1355942934,1355933575,1355941075.0,13956483,CC BY-SA 3.0,https://stackoverflow.com/questions/13956483/calculating-4-quarter-moving-averages-by-security,Calculating 4 Quarter Moving Averages by Security,,,,,
1779,"['sql', 'sql-server', 'nhibernate', 'parameters']","{'account_id': 230500, 'reputation': 8167, 'user_id': 494150, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5d0c04b2bd0e274a9230f146355a443e?s=256&d=identicon&r=PG', 'display_name': 'Raif', 'link': 'https://stackoverflow.com/users/494150/raif'}",True,294,13951853.0,1,0,1355942306,1355881154,1355942306.0,13944350,CC BY-SA 3.0,https://stackoverflow.com/questions/13944350/nhibernate-passing-in-castle-proxies-userproxy-for-positional-parameter,Nhibernate passing in Castle.Proxies.UserProxy for positional parameter?,,,,,
1780,"['mysql', 'sql', 'join', 'many-to-many']","{'account_id': 423811, 'reputation': 4052, 'user_id': 803458, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/7ce3294feae2fb8b9bff94ea7fd6b328?s=256&d=identicon&r=PG', 'display_name': 'topherg', 'link': 'https://stackoverflow.com/users/803458/topherg'}",True,98,13958828.0,1,1,1355942177,1355941888,1355942177.0,13958788,CC BY-SA 3.0,https://stackoverflow.com/questions/13958788/fixing-joined-many-to-many-mysql-query,Fixing Joined Many-to-Many MySQL Query,,,,,
1781,"['mysql', 'sql', 'where']","{'account_id': 284861, 'reputation': 678, 'user_id': 583219, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/e77232d7cdafa804c7b31403fd6879e3?s=256&d=identicon&r=PG', 'display_name': 'Tom-pouce', 'link': 'https://stackoverflow.com/users/583219/tom-pouce'}",True,78,13958817.0,1,0,1355942007,1355941464,,13958676,CC BY-SA 3.0,https://stackoverflow.com/questions/13958676/sql-where-clause-is-not-applied,"SQL, where clause is not applied",,,,,
1782,"['php', 'sql']","{'account_id': 906086, 'reputation': 107, 'user_id': 940971, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3bb90ab2e70e1ba8fb0aadebc01d4f79?s=256&d=identicon&r=PG', 'display_name': 'bklups', 'link': 'https://stackoverflow.com/users/940971/bklups'}",True,242,13958577.0,2,0,1355941559,1355940505,,13958448,,https://stackoverflow.com/questions/13958448/display-the-number-of-results-of-a-sql-query,Display the number of results of a sql query,1355952763.0,not a real question,,,
1783,"['sql', 'sql-server', 'key-value', 'entity-attribute-value']","{'account_id': 959589, 'reputation': 4774, 'user_id': 984239, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/7383d531f80296c9f12a10cf8dcd625a?s=256&d=identicon&r=PG', 'display_name': 'mbeasley', 'link': 'https://stackoverflow.com/users/984239/mbeasley'}",True,84,13958352.0,1,0,1355940143,1355939415,,13958167,CC BY-SA 3.0,https://stackoverflow.com/questions/13958167/can-i-use-a-trigger-to-create-a-column,Can I use a trigger to create a column?,,,,,
1784,"['java', 'sql', 'spring', 'hibernate', 'named-query']","{'account_id': 552473, 'reputation': 880, 'user_id': 917604, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/pzsf6.png?s=256&g=1', 'display_name': 'snajahi', 'link': 'https://stackoverflow.com/users/917604/snajahi'}",False,1873,,1,1,1355939922,1355936296,1355938071.0,13957324,CC BY-SA 3.0,https://stackoverflow.com/questions/13957324/fill-a-dtos-list-attribute-with-hibernate-named-query-and-spring,Fill a DTO&#39;s List attribute with hibernate named query and spring,,,,,
1785,"['sql', 'sql-server', 'localdb', 'tde']","{'account_id': 942783, 'reputation': 888, 'user_id': 970572, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5bf3bc4828687a0a65b652cba84fda54?s=256&d=identicon&r=PG', 'display_name': 'Siddharood', 'link': 'https://stackoverflow.com/users/970572/siddharood'}",False,348,,0,0,1355939465,1355884366,1355939465.0,13944728,CC BY-SA 3.0,https://stackoverflow.com/questions/13944728/what-are-the-pros-and-cons-attaching-tde-enabled-mdf-to-sqllocaldb,What are the pros and cons attaching TDE enabled .mdf to SqlLocalDb?,,,,,
1786,"['sql', 'performance', 'oracle', 'indexing']","{'account_id': 71001, 'reputation': 23739, 'user_id': 205426, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/fb24c70ec76f0a28e47fc1df1e70dcdf?s=256&d=identicon&r=PG', 'display_name': 'Woot4Moo', 'link': 'https://stackoverflow.com/users/205426/woot4moo'}",True,1666,13958175.0,1,3,1355939435,1355939194,,13958111,CC BY-SA 3.0,https://stackoverflow.com/questions/13958111/generate-index-on-a-specific-value,Generate index on a specific value,,,,,
1787,"['mysql', 'sql']","{'user_type': 'does_not_exist', 'display_name': 'TempUser'}",True,174,,2,1,1355938645,1355929375,,13955723,,https://stackoverflow.com/questions/13955723/question-regarding-writing-sql-query,Question regarding writing SQL query,,,,,"{'other_site': {'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#000', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'dba.meta', 'site_url': 'https://dba.meta.stackexchange.com', 'name': 'Database Administrators Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=dba.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1313521200, 'open_beta_date': 1294686000, 'closed_beta_date': 1294081200, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/dba/Img/apple-touch-icon@2.png', 'twitter_account': 'StackDBAs', 'favicon_url': 'https://cdn.sstatic.net/Sites/dba/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/dba/Img/apple-touch-icon.png', 'audience': 'database professionals who wish to improve their database skills and learn from others in the community', 'site_url': 'https://dba.stackexchange.com', 'api_site_parameter': 'dba', 'logo_url': 'https://cdn.sstatic.net/Sites/dba/Img/logo.png', 'name': 'Database Administrators', 'site_type': 'main_site'}, 'on_date': 1355931081, 'question_id': 30743}"
1788,"['c#', 'sql', 'sql-server', 'deadlock', 'sqltransaction']","{'account_id': 1800915, 'reputation': 195, 'user_id': 1639309, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/81fa52d56546cb63ecb6ce520d9d298b?s=256&d=identicon&r=PG', 'display_name': 'stoney78us', 'link': 'https://stackoverflow.com/users/1639309/stoney78us'}",True,3549,,1,0,1355938184,1355937307,,13957623,CC BY-SA 3.0,https://stackoverflow.com/questions/13957623/multiple-transactions-on-the-same-table-at-the-same-time,"Multiple transactions on the same table, at the same time",,,,,
1789,"['sql', 'sql-server']","{'account_id': 2162525, 'reputation': 61, 'user_id': 1916378, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fb2dd321cc9b73d099ae345792c7ebd?s=256&d=identicon&r=PG', 'display_name': 'Uvraj', 'link': 'https://stackoverflow.com/users/1916378/uvraj'}",True,1641,,1,4,1355937713,1355936119,1355937713.0,13957269,CC BY-SA 3.0,https://stackoverflow.com/questions/13957269/sql-variable-in-nested-stored-procedure,SQL variable in nested stored procedure,,,,,
1790,"['sql', 'sql-server', 'tsql']","{'account_id': 1509630, 'reputation': 111, 'user_id': 1412079, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/73b292c829e880512afb438976c604ea?s=256&d=identicon&r=PG', 'display_name': 'Shon.Su', 'link': 'https://stackoverflow.com/users/1412079/shon-su'}",True,139,13951519.0,4,5,1355937595,1355886950,1355896884.0,13944989,CC BY-SA 3.0,https://stackoverflow.com/questions/13944989/how-to-write-transfer-with-t-sql,How to write transfer with T-SQL,,,,,
1791,"['sql', 'select', 'union']","{'account_id': 2162399, 'reputation': 58, 'user_id': 1916271, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/7b6d02c19ef595fb1604706f459a0eac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kumar', 'link': 'https://stackoverflow.com/users/1916271/kumar'}",True,756,13956254.0,2,1,1355936754,1355932534,1355932855.0,13956171,CC BY-SA 3.0,https://stackoverflow.com/questions/13956171/select-union-sql,Select Union SQL,,,,,
1792,"['python', 'sql', 'cx-oracle']","{'account_id': 1511375, 'reputation': 637, 'user_id': 1413414, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/c314da645538f74b212f829041199352?s=256&d=identicon&r=PG', 'display_name': 'Victoria Price', 'link': 'https://stackoverflow.com/users/1413414/victoria-price'}",True,160,13957471.0,1,1,1355936750,1355934814,1355936353.0,13956871,CC BY-SA 3.0,https://stackoverflow.com/questions/13956871/sql-query-in-python-debugging-appending-values,sql query in python--debugging appending values,,,,,
1793,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 487849, 'reputation': 131, 'user_id': 1779852, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/599c07e30c0d8502d5acd2000a6a7a51?s=256&d=identicon&r=PG', 'display_name': 'Zac Cramer', 'link': 'https://stackoverflow.com/users/1779852/zac-cramer'}",True,23784,13957451.0,2,6,1355936679,1355935835,,13957170,CC BY-SA 3.0,https://stackoverflow.com/questions/13957170/using-datepart-with-the-group-by-command,using datepart() with the group by command,,,,,
1794,"['mysql', 'sql']","{'account_id': 962324, 'reputation': 1622, 'user_id': 986408, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/eadebf2bf096f4e870d18b7c400ea58e?s=256&d=identicon&r=PG', 'display_name': 'codepushr', 'link': 'https://stackoverflow.com/users/986408/codepushr'}",True,88,13957314.0,2,0,1355936322,1355936031,,13957246,CC BY-SA 3.0,https://stackoverflow.com/questions/13957246/using-subqueries-with-multiple-results-which-depend-on-the-main-query,Using subqueries with multiple results which depend on the main query,,,,,
1795,"['sql', 'database', 'stored-procedures', 'sql-server-2008-r2']","{'account_id': 2094873, 'reputation': 567, 'user_id': 1863884, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/1b0ed0ebbe666314562e94cd3e80bbaa?s=256&d=identicon&r=PG', 'display_name': 'Joy1979', 'link': 'https://stackoverflow.com/users/1863884/joy1979'}",True,2466,13957074.0,2,0,1355935559,1355935348,1355935475.0,13957030,CC BY-SA 3.0,https://stackoverflow.com/questions/13957030/procedure-or-function-sp-expects-parameter-which-was-not-supplied,"Procedure or function &#39;sp_***&#39; expects parameter &#39;@&#39;, which was not supplied",,,,,
1796,"['php', 'sql', 'configuration']","{'account_id': 1668925, 'reputation': 1216, 'user_id': 1535767, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/df71add3a164cd18b6cb7eca9f40ba37?s=256&d=identicon&r=PG', 'display_name': 'user0103', 'link': 'https://stackoverflow.com/users/1535767/user0103'}",True,167,13956769.0,1,5,1355935498,1355934300,,13956729,CC BY-SA 3.0,https://stackoverflow.com/questions/13956729/how-to-store-configs,How to store configs?,,,,,
1797,"['sql', 'date', 'teradata']","{'account_id': 2134471, 'reputation': 551, 'user_id': 1894594, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/595e9ef2d8565fb3987cbab4164c294f?s=256&d=identicon&r=PG', 'display_name': 'wilsonm2', 'link': 'https://stackoverflow.com/users/1894594/wilsonm2'}",True,6750,,3,1,1355934892,1355909202,1355911752.0,13949166,CC BY-SA 3.0,https://stackoverflow.com/questions/13949166/name-a-column-as-the-current-date,Name a column as the current date,,,,,
1798,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'user_type': 'does_not_exist', 'display_name': 'user240141'}",True,1848,13956618.0,1,0,1355933969,1355916346,,13951352,CC BY-SA 3.0,https://stackoverflow.com/questions/13951352/infinite-loop-in-sql-query,Infinite Loop in sql query,,,,,
1799,"['php', 'sql', 'function', 'return']","{'account_id': 2149109, 'reputation': 87, 'user_id': 1906005, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/65bcea2e4ba32dc396228d3e21a6ac10?s=256&d=identicon&r=PG', 'display_name': 'user1906005', 'link': 'https://stackoverflow.com/users/1906005/user1906005'}",True,65,13956300.0,1,2,1355933064,1355932782,,13956267,,https://stackoverflow.com/questions/13956267/passing-a-returned-string-into-another-string-and-using-it-in-an-if-statement,Passing a returned string into another string and using it in an if statement,1355941281.0,too localized,,,
1800,"['mysql', 'sql', 'join', 'one-to-many']","{'account_id': 423811, 'reputation': 4052, 'user_id': 803458, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/7ce3294feae2fb8b9bff94ea7fd6b328?s=256&d=identicon&r=PG', 'display_name': 'topherg', 'link': 'https://stackoverflow.com/users/803458/topherg'}",True,454,13956174.0,1,3,1355933025,1355932322,1355933025.0,13956103,CC BY-SA 3.0,https://stackoverflow.com/questions/13956103/creating-a-join-query-for-a-one-to-many-table-relationship,Creating a Join Query for a one-to-many table relationship,,,,,
1801,"['sql', 'database', 'api', 'azure']","{'account_id': 152813, 'reputation': 13412, 'user_id': 367593, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/a699cbe24bed5707d23410d49101d4c1?s=256&d=identicon&r=PG', 'display_name': 'Libor Zapletal', 'link': 'https://stackoverflow.com/users/367593/libor-zapletal'}",True,3795,13956242.0,2,1,1355932713,1355932438,,13956135,CC BY-SA 3.0,https://stackoverflow.com/questions/13956135/windows-azure-sql-database-with-api,Windows Azure - sql database with api,,,,,
1802,"['sql', 'tsql']","{'account_id': 1711184, 'reputation': 2023, 'user_id': 1569220, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/73db330bcaec871e176db594078befe4?s=256&d=identicon&r=PG', 'display_name': '007', 'link': 'https://stackoverflow.com/users/1569220/007'}",True,210,13955697.0,2,2,1355932459,1355930906,1355932459.0,13955644,CC BY-SA 3.0,https://stackoverflow.com/questions/13955644/delete-from-sql-table-that-has-inner-join,Delete from SQL Table that has Inner Join,,,,,
1803,"['mysql', 'sql']","{'account_id': 946360, 'reputation': 21705, 'user_id': 973552, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/wz2OO.jpg?s=256&g=1', 'display_name': 'StudioTime', 'link': 'https://stackoverflow.com/users/973552/studiotime'}",True,86,13955837.0,4,3,1355932137,1355931282,1355931411.0,13955799,CC BY-SA 3.0,https://stackoverflow.com/questions/13955799/double-count-within-a-table,Double count within a table,,,,,
1804,"['mysql', 'sql', 'create-table']","{'account_id': 1486944, 'reputation': 3389, 'user_id': 1394981, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/8bc6f5d86a2a8d7ed90dea48ca7c67e2?s=256&d=identicon&r=PG', 'display_name': 'Matt Westlake', 'link': 'https://stackoverflow.com/users/1394981/matt-westlake'}",True,3500,,1,0,1355932023,1355931652,1355931818.0,13955898,CC BY-SA 3.0,https://stackoverflow.com/questions/13955898/sql-create-table-not-working,sql create table not working,,,,,
1805,"['sql', 'stored-procedures']","{'account_id': 2153516, 'reputation': 41, 'user_id': 1909232, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81c4f6dc7bff97c4e9808dbd268f1266?s=256&d=identicon&r=PG', 'display_name': 'Swapnil Pandit', 'link': 'https://stackoverflow.com/users/1909232/swapnil-pandit'}",True,1078,,2,1,1355931410,1355729666,1355730038.0,13910034,CC BY-SA 3.0,https://stackoverflow.com/questions/13910034/insert-multiple-table-data-in-a-temp-table,insert multiple table data in a temp table,,,,,
1806,"['sql', 'oracle', 'concatenation', 'grouping']","{'account_id': 358057, 'reputation': 4271, 'user_id': 698590, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/f923cd1bf67cbf6b983470a9216bceb6?s=256&d=identicon&r=PG', 'display_name': 'Gaffi', 'link': 'https://stackoverflow.com/users/698590/gaffi'}",True,287,13955497.0,3,0,1355931349,1355930276,1495535085.0,13955444,CC BY-SA 3.0,https://stackoverflow.com/questions/13955444/sql-consolidating-multiple-rows,SQL Consolidating Multiple rows,,,,,
1807,"['sql', 'typo3', 'extbase', 'operand']","{'account_id': 984159, 'reputation': 541, 'user_id': 1003104, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f4673c47820fa96bc229e0285c12966d?s=256&d=identicon&r=PG', 'display_name': 'Pascal Cloverfield', 'link': 'https://stackoverflow.com/users/1003104/pascal-cloverfield'}",True,485,13937085.0,1,0,1355931191,1355846801,,13936944,CC BY-SA 3.0,https://stackoverflow.com/questions/13936944/typo3-extbase-operand-should-contain-1-columns,TYPO3 Extbase: Operand should contain 1 column(s):,,,,,
1808,"['sql', 'sql-server', 'tsql', 'sql-server-2012']","{'account_id': 1023776, 'reputation': 482, 'user_id': 1033515, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/90a5c4a9805af6a77e3cedfb165c8291?s=256&d=identicon&r=PG', 'display_name': 'Rosanero4Ever', 'link': 'https://stackoverflow.com/users/1033515/rosanero4ever'}",True,1456,13938320.0,2,3,1355930959,1355850004,1355901376.0,13937893,CC BY-SA 3.0,https://stackoverflow.com/questions/13937893/grouping-and-sum-quarter-values,Grouping and sum Quarter values,,,,,
1809,"['sql', 'join']","{'account_id': 2160000, 'reputation': 53, 'user_id': 1914382, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1a92fc0e82f98b9f0f84c2cc5b5bbe8?s=256&d=identicon&r=PG', 'display_name': 'mnstoddard', 'link': 'https://stackoverflow.com/users/1914382/mnstoddard'}",True,1464,13943650.0,2,3,1355930149,1355875475,1355876448.0,13943532,CC BY-SA 3.0,https://stackoverflow.com/questions/13943532/link-one-table-to-another-through-two-columns-in-sql,Link one table to another through two columns in SQL,,,,,
1810,"['mysql', 'sql']","{'account_id': 1218013, 'reputation': 820, 'user_id': 1185238, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/8244006a6c95d67161470ae8f4a76305?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ramesh Paul', 'link': 'https://stackoverflow.com/users/1185238/ramesh-paul'}",True,158,13954163.0,2,1,1355930100,1355926096,1355930100.0,13954134,CC BY-SA 3.0,https://stackoverflow.com/questions/13954134/how-to-combine-three-different-queries,How to combine three different queries,,,,,
1811,"['mysql', 'sql', 'join']","{'account_id': 1310981, 'reputation': 826, 'user_id': 1258989, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e1f6d621d95e2b8c141b7bc5cf1e151f?s=256&d=identicon&r=PG', 'display_name': 'kincaid', 'link': 'https://stackoverflow.com/users/1258989/kincaid'}",True,197,13955291.0,1,5,1355929827,1355926730,1355929216.0,13954316,CC BY-SA 3.0,https://stackoverflow.com/questions/13954316/expanding-row-value-into-induvidual-row,Expanding row value into induvidual row,,,,,
1812,"['sql', 'stored-procedures']","{'account_id': 1534830, 'reputation': 399, 'user_id': 1431160, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8945134134f410ed03dbd3b29b8f13f6?s=256&d=identicon&r=PG', 'display_name': 'hussian', 'link': 'https://stackoverflow.com/users/1431160/hussian'}",True,1000,13938453.0,1,0,1355929364,1355851670,1355852568.0,13938344,CC BY-SA 3.0,https://stackoverflow.com/questions/13938344/stored-procedure-temporary-table-causing-timeout-error,Stored procedure temporary table causing timeout error,,,,,
