,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
1883,"['sql', 'sql-server', 'group-by', 'sql-function']","{'account_id': 230770, 'reputation': 5289, 'user_id': 494571, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/d50cd18e4479b030c6a44e5dccc46369?s=256&d=identicon&r=PG', 'display_name': 'Luigi Saggese', 'link': 'https://stackoverflow.com/users/494571/luigi-saggese'}",True,113,1,2,1334835618,1334742673,10206934,CC BY-SA 3.0,https://stackoverflow.com/questions/10206934/group-by-retrieve-3-values,Group By Retrieve 3 Values,10207063.0,1334835618.0,,,,
1884,"['sql', 'sql-server', 'group-by', 'aggregate-functions']","{'account_id': 230770, 'reputation': 5289, 'user_id': 494571, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/d50cd18e4479b030c6a44e5dccc46369?s=256&d=identicon&r=PG', 'display_name': 'Luigi Saggese', 'link': 'https://stackoverflow.com/users/494571/luigi-saggese'}",True,181,4,0,1334835562,1334749375,10208616,CC BY-SA 3.0,https://stackoverflow.com/questions/10208616/group-by-retrieve-4-values,Group By Retrieve 4 Values,10209962.0,1334835562.0,,,,
1885,"['sql', 'sql-server']","{'account_id': 1275465, 'reputation': 1119, 'user_id': 1230841, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/021a99e9395758c886799bef8f91b020?s=256&d=identicon&r=PG', 'display_name': 'Jaco', 'link': 'https://stackoverflow.com/users/1230841/jaco'}",True,2148,1,3,1334835174,1334834821,10227018,CC BY-SA 3.0,https://stackoverflow.com/questions/10227018/how-does-the-identity-column-in-sql-server-technically-work,How does the identity column in sql server technically work?,,,,,,
1886,"['sql', 'oracle', 'plsql', 'oracle-sqldeveloper']","{'account_id': 1413639, 'reputation': 33, 'user_id': 1342322, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7db48aca509bfc7a14d20e5ae5ec060e?s=256&d=identicon&r=PG', 'display_name': 'amitl', 'link': 'https://stackoverflow.com/users/1342322/amitl'}",True,683,2,0,1334835099,1334778264,10216802,CC BY-SA 3.0,https://stackoverflow.com/questions/10216802/pl-sql-comparing-tables,PL/SQL Comparing Tables,10217592.0,,,,,
1887,"['sql', 'sql-server-2008', 'date']","{'account_id': 1299642, 'reputation': 213, 'user_id': 1249836, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/d9099116b31b56039b3c712e01f2d4d4?s=256&d=identicon&r=PG', 'display_name': 'CPM', 'link': 'https://stackoverflow.com/users/1249836/cpm'}",True,41558,6,12,1334835025,1334831551,10226236,CC BY-SA 3.0,https://stackoverflow.com/questions/10226236/how-to-calculate-a-date-after-1-month-currentdate,How to calculate a date after 1 month currentDate,10226274.0,,,,,
1888,"['sql', 'perl']","{'account_id': 1393565, 'reputation': 5647, 'user_id': 1323826, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/859c8f8a8cd9e9c54e2708da41043e40?s=256&d=identicon&r=PG', 'display_name': 'thclpr', 'link': 'https://stackoverflow.com/users/1323826/thclpr'}",True,338,3,0,1334834964,1334749739,10208716,CC BY-SA 3.0,https://stackoverflow.com/questions/10208716/using-more-than-one-queries-on-perl-dbi,Using more than one queries on perl DBI,10227049.0,1334834463.0,,,,
1889,"['sql', 'database', 'vb6']","{'account_id': 1418647, 'reputation': 3, 'user_id': 1343742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64f2aac7248447d7c3e8ba33d51fdc75?s=256&d=identicon&r=PG', 'display_name': 'user1343742', 'link': 'https://stackoverflow.com/users/1343742/user1343742'}",True,268,1,-4,1334833328,1334832906,10226544,,https://stackoverflow.com/questions/10226544/determining-average-from-database-using-vb6,Determining average from database using VB6,10226646.0,,,1335234008.0,not a real question,
1890,"['sql', 'oracle']","{'account_id': 1414882, 'reputation': 2641, 'user_id': 1340735, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/994394955ac502c32eb364cabbae5834?s=256&d=identicon&r=PG', 'display_name': 'James Bond', 'link': 'https://stackoverflow.com/users/1340735/james-bond'}",True,353,2,1,1334832742,1334778402,10216846,CC BY-SA 3.0,https://stackoverflow.com/questions/10216846/what-is-the-difference-between-with-query-and-select-query,What is the difference between WITH Query and SELECT Query?,,1334832742.0,,,,
1891,"['sql', 'sql-server', 'sql-server-2005']","{'account_id': 1112547, 'reputation': 13296, 'user_id': 1102741, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/1fc8cdf0e32ee9142baa67269d426b13?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oscar', 'link': 'https://stackoverflow.com/users/1102741/oscar'}",True,1309,3,0,1334831318,1334700589,10199927,CC BY-SA 3.0,https://stackoverflow.com/questions/10199927/find-chars-in-any-order-in-sql-server,Find chars in any order in Sql Server,10200631.0,1334705130.0,,,,
1892,"['sql', 'sql-server', 'sql-server-2008', 'tsql', 'sql-server-2005']","{'account_id': 79135, 'reputation': 17281, 'user_id': 224636, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/9536e98cdd28bbeb317f93939a331653?s=256&d=identicon&r=PG&f=1', 'display_name': 'xorpower', 'link': 'https://stackoverflow.com/users/224636/xorpower'}",True,181,4,0,1334830484,1334829444,10225681,CC BY-SA 3.0,https://stackoverflow.com/questions/10225681/get-total-in-a-single-line-in-sql-server,Get Total in a single line in SQL Server,10225751.0,,,,,
1893,"['sql', 'sql-server-2008', 'tsql']","{'account_id': 72554, 'reputation': 469, 'user_id': 209449, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/bd233a0dfa8d5c7dccf2e6996ab4146a?s=256&d=identicon&r=PG', 'display_name': 'laurens', 'link': 'https://stackoverflow.com/users/209449/laurens'}",True,8321,2,-1,1334829685,1334654182,10188422,CC BY-SA 3.0,https://stackoverflow.com/questions/10188422/check-if-last-x-characters-of-a-field-are-numeric,Check if last X characters of a field are numeric,10188928.0,1334655498.0,,,,
1894,"['c#', 'asp.net', 'sql', 'linq-to-sql']","{'account_id': 374608, 'reputation': 865, 'user_id': 724902, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/2743c1075cb304527f19d31f78948b22?s=256&d=identicon&r=PG', 'display_name': 'anonymous1110', 'link': 'https://stackoverflow.com/users/724902/anonymous1110'}",True,154,1,0,1334829352,1334828250,10225374,,https://stackoverflow.com/questions/10225374/choose-randomly-from-a-list,Choose Randomly From a list,,1334828966.0,,1335380248.0,too localized,
1895,"['sql', 'sql-server', 'performance']","{'account_id': 407645, 'reputation': 465, 'user_id': 777843, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/c8bcc4a6c0fe545c8af5b257a300ce3b?s=256&d=identicon&r=PG', 'display_name': 'witpo', 'link': 'https://stackoverflow.com/users/777843/witpo'}",True,107,1,0,1334827298,1334826993,10225049,CC BY-SA 3.0,https://stackoverflow.com/questions/10225049/sql-hint-to-use-pk-clustered-index-without-knowing-it-name,Sql hint to use PK clustered index without knowing it name,10225128.0,,,,,
1896,"['sql', 'sql-server', 'date', 'format']","{'account_id': 448384, 'reputation': 125, 'user_id': 842548, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/744a2458d2d2bdfb3362c08e0365ef40?s=256&d=identicon&r=PG', 'display_name': 'cooldude', 'link': 'https://stackoverflow.com/users/842548/cooldude'}",True,2567,3,-1,1334825363,1334813681,10222211,CC BY-SA 3.0,https://stackoverflow.com/questions/10222211/how-to-re-update-a-date-to-a-different-format,How to re-update a date to a different format?,10222377.0,1334825363.0,,,,
1897,"['mysql', 'sql']","{'account_id': 1397435, 'reputation': 61, 'user_id': 1326939, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/6d361d3af9a8b7364bfcb4479ec53546?s=256&d=identicon&r=PG', 'display_name': 'Logan', 'link': 'https://stackoverflow.com/users/1326939/logan'}",True,1601,6,1,1334823056,1334762531,10212604,CC BY-SA 3.0,https://stackoverflow.com/questions/10212604/mysql-delete-query,MySQL Delete Query,10212648.0,1334764256.0,,,,
1898,"['php', 'mysql', 'sql']","{'account_id': 1418099, 'reputation': 50, 'user_id': 1343285, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/dG7HI.png?s=256&g=1', 'display_name': 'Ediz Arca', 'link': 'https://stackoverflow.com/users/1343285/ediz-arca'}",True,100,3,0,1334822500,1334820616,10223486,CC BY-SA 3.0,https://stackoverflow.com/questions/10223486/sql-syntax-issue-same-piece-of-code-giving-me-an-error-i-do-not-understand,"SQL syntax issue (Same piece of code, giving me an error! I do not understand.)",10223599.0,1334821070.0,,,,
1899,"['asp.net', 'sql']","{'account_id': 1375181, 'reputation': 121, 'user_id': 1309312, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/f3985f5f7e6e8be99a58156c834be299?s=256&d=identicon&r=PG', 'display_name': 'A.J', 'link': 'https://stackoverflow.com/users/1309312/a-j'}",False,259,1,0,1334822143,1334812511,10222040,CC BY-SA 3.0,https://stackoverflow.com/questions/10222040/compare-time-only-in-sql-database-asp-net,Compare time only in sql database (asp.net),,,,,,
1900,"['sql', 'sql-server']","{'account_id': 141675, 'reputation': 452, 'user_id': 348888, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/p0H1Y.jpg?s=256&g=1', 'display_name': 'arun.v1', 'link': 'https://stackoverflow.com/users/348888/arun-v1'}",True,27444,1,21,1334820233,1334817198,10222781,CC BY-SA 3.0,https://stackoverflow.com/questions/10222781/improving-the-performance-of-non-clustered-index-seek,Improving the performance of non clustered Index Seek,10223400.0,1334819163.0,,,,
1901,"['mysql', 'sql']","{'account_id': 1417876, 'reputation': 49, 'user_id': 1343099, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f600cd87a3ef06c5b4e57bb78c5b3c02?s=256&d=identicon&r=PG', 'display_name': 'user1343099', 'link': 'https://stackoverflow.com/users/1343099/user1343099'}",True,159,2,2,1334816965,1334814562,10222338,CC BY-SA 3.0,https://stackoverflow.com/questions/10222338/counting-the-number-of-first-place-scores-with-mysql,Counting the number of first place scores with mysql,10222570.0,1334814665.0,,,,
1902,"['sql', 'postgresql', 'postgresql-9.1']","{'account_id': 167317, 'reputation': 85153, 'user_id': 392044, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4df33f9e8a81cc9d8046f057dbb4debc?s=256&d=identicon&r=PG', 'display_name': 'Mike Christensen', 'link': 'https://stackoverflow.com/users/392044/mike-christensen'}",True,1620,3,3,1334815192,1334806836,10221350,CC BY-SA 3.0,https://stackoverflow.com/questions/10221350/postgresql-whats-the-absolute-fastest-way-to-exclude-a-certain-set-of-rows-in,PostgreSQL - What&#39;s the absolute fastest way to exclude a certain set of rows in all table searches,10221637.0,,,,,
1903,"['python', 'sql', 'django']","{'account_id': 1362509, 'reputation': 681, 'user_id': 1299603, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1e70fa73201cf55ba0361dab3c07c3b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'ArKi', 'link': 'https://stackoverflow.com/users/1299603/arki'}",True,51,1,1,1334814762,1334796344,10220144,CC BY-SA 3.0,https://stackoverflow.com/questions/10220144/how-do-i-get-a-list-of-senders-with-the-corresponding-sum-of-the-karma-they-sent,How do I get a list of senders with the corresponding sum of the karma they sent using Django?,10221740.0,,,,,
1904,"['sql', 'join']","{'account_id': 1240376, 'reputation': 59, 'user_id': 1203137, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/1dfe3cbd11c9c414f2c4c84158d84421?s=256&d=identicon&r=PG', 'display_name': 'leinho', 'link': 'https://stackoverflow.com/users/1203137/leinho'}",True,1885,4,2,1334812387,1334787992,10218999,CC BY-SA 3.0,https://stackoverflow.com/questions/10218999/sql-same-join-in-two-columns-with-different-values,SQL same join in two columns with different values,10219047.0,1334812387.0,,,,
1905,"['sql', 'google-maps-api-3', 'google-fusion-tables']","{'account_id': 1269225, 'reputation': 373, 'user_id': 1225902, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/ed3f3860df4d880cb52992e997bd637e?s=256&d=identicon&r=PG', 'display_name': '7783', 'link': 'https://stackoverflow.com/users/1225902/7783'}",True,550,1,0,1334811742,1334745535,10207676,CC BY-SA 3.0,https://stackoverflow.com/questions/10207676/in-query-in-fusion-table,&#39;IN&#39; query in fusion table,10209785.0,1334811742.0,,,,
1906,"['php', 'mysql', 'sql', 'foreign-keys', 'merging-data']","{'account_id': 759654, 'reputation': 809, 'user_id': 764730, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/872ebba96afb9846940ebea9a92866fb?s=256&d=identicon&r=PG', 'display_name': 'Haz', 'link': 'https://stackoverflow.com/users/764730/haz'}",True,1507,3,1,1334809427,1334418610,10154953,CC BY-SA 3.0,https://stackoverflow.com/questions/10154953/sql-issue-when-merging-two-databases-with-foreign-keys,SQL issue when merging two databases with foreign keys,10155323.0,1334482005.0,,,,
1907,"['c#', 'sql', 'sql-server', 'sql-server-2008', 'permissions']","{'account_id': 61821, 'reputation': 111162, 'user_id': 184046, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/3d480969cbace51e179e5e4928e81603?s=256&d=identicon&r=PG', 'display_name': 'Legend', 'link': 'https://stackoverflow.com/users/184046/legend'}",True,902,2,0,1334808456,1334807996,10221474,CC BY-SA 3.0,https://stackoverflow.com/questions/10221474/queries-work-in-debug-mode-but-not-in-deployment-mode,Queries work in debug mode but not in deployment mode?,10221491.0,1334808456.0,,,,
1908,"['sql', 'sqlite']","{'account_id': 1149482, 'reputation': 1322, 'user_id': 1131491, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e3f11a3db9e089aef82569700dc6e6c4?s=256&d=identicon&r=PG', 'display_name': 'louis xie', 'link': 'https://stackoverflow.com/users/1131491/louis-xie'}",True,125,1,0,1334807020,1334805963,10221238,CC BY-SA 3.0,https://stackoverflow.com/questions/10221238/sql-query-to-display-change,SQL Query to display % Change,10221368.0,,,,,
1909,['sql'],"{'account_id': 1395492, 'reputation': 183, 'user_id': 1325345, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xP5ec.jpg?s=256&g=1', 'display_name': 'SukiCZ', 'link': 'https://stackoverflow.com/users/1325345/sukicz'}",False,103,4,0,1334805889,1334794942,10219991,CC BY-SA 3.0,https://stackoverflow.com/questions/10219991/sql-function-error-1064,SQL Function Error: 1064,,,,,,
1910,"['sql', 'sql-server', 'tsql', 'sum', 'subtotal']","{'account_id': 1416280, 'reputation': 11, 'user_id': 1341895, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/661e4bcb4e964807aa01e47599658ab4?s=256&d=identicon&r=PG', 'display_name': 'user1341895', 'link': 'https://stackoverflow.com/users/1341895/user1341895'}",True,3665,2,1,1334802940,1334775312,10216042,CC BY-SA 3.0,https://stackoverflow.com/questions/10216042/sql-sum-based-on-first-two-characters-of-one-column-one-table,"SQL SUM based on first two characters of one column, one table",,1334802940.0,,,,
1911,"['php', 'mysql', 'sql', 'database']","{'user_type': 'does_not_exist', 'display_name': 'user1253602'}",True,150,1,0,1334802795,1334802628,10220860,CC BY-SA 3.0,https://stackoverflow.com/questions/10220860/mysql-query-returning-null-records-after-upgrading-version,Mysql query returning null records after upgrading version,10220884.0,,,,,
1912,['sql'],"{'account_id': 1417525, 'reputation': 1, 'user_id': 1342822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1b49c20c692485cf695263fb4e70db5?s=256&d=identicon&r=PG', 'display_name': 'user1342822', 'link': 'https://stackoverflow.com/users/1342822/user1342822'}",True,2902,1,0,1334801904,1334801231,10220705,CC BY-SA 3.0,https://stackoverflow.com/questions/10220705/sum-in-decode-statement,Sum in Decode statement?,,,,,,
1913,"['sql', 'oracle', 'bash', 'shell']","{'account_id': 1180234, 'reputation': 251, 'user_id': 1155305, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/6d4829b15a9260a9fb79109fd269439f?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/1155305/dan'}",True,406,1,0,1334800612,1334792658,10219711,CC BY-SA 3.0,https://stackoverflow.com/questions/10219711/can-someone-help-explain-this-code-it-is-a-shell-script-for-creating-a-checksum,Can someone help explain this code? It is a shell script for creating a checksum list,,,,,,
1914,"['mysql', 'sql', 'php-5.3']","{'account_id': 180113, 'reputation': 52893, 'user_id': 413225, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ea8f12a687ab83fec7cd259fef2ce81c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Run', 'link': 'https://stackoverflow.com/users/413225/run'}",True,7454,2,1,1334798188,1334796912,10220215,CC BY-SA 3.0,https://stackoverflow.com/questions/10220215/mysql-how-to-check-if-a-provided-value-is-a-number-integer-or-letters,MySQL: How to check if a provided value is a number/ integer or letters?,10220232.0,,,,,
1915,"['mysql', 'sql', 'delphi']","{'account_id': 1417011, 'reputation': 33, 'user_id': 1342438, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/549463b651a78c624b41fb21a2da0bfa?s=256&d=identicon&r=PG', 'display_name': 'user1342438', 'link': 'https://stackoverflow.com/users/1342438/user1342438'}",True,311,2,0,1334795203,1334782144,10217726,CC BY-SA 3.0,https://stackoverflow.com/questions/10217726/sql-select-quotes-disable-not-null-requirement,sql - select quotes disable not null requirement,10220023.0,1334783802.0,,,,
1916,"['php', 'sql', 'ajax']","{'user_type': 'does_not_exist', 'display_name': 'user1259962'}",True,3350,1,0,1334792752,1334689635,10197507,CC BY-SA 3.0,https://stackoverflow.com/questions/10197507/displaying-images-with-ajax,Displaying images with AJAX,,1334691061.0,,,,
1917,"['sql', 'tsql', 'date', 'time', 'case']","{'account_id': 1392258, 'reputation': 1745, 'user_id': 1322796, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/93bd2375ae8e8d59a1316615c0f2ced0?s=256&d=identicon&r=PG', 'display_name': 'wondergoat77', 'link': 'https://stackoverflow.com/users/1322796/wondergoat77'}",False,106,1,-1,1334792726,1334791437,10219540,CC BY-SA 3.0,https://stackoverflow.com/questions/10219540/1-part-of-case-clause-not-working-correctly,1 part of case clause not working correctly,,,,,,
1918,"['mysql', 'sql', 'inner-join', 'greatest-n-per-group']","{'account_id': 1409670, 'reputation': 73, 'user_id': 1336526, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c417af398ebd5316efbcac13b719a7f0?s=256&d=identicon&r=PG', 'display_name': 'un_montagnard', 'link': 'https://stackoverflow.com/users/1336526/un-montagnard'}",True,6509,4,7,1334791029,1334666245,10191398,CC BY-SA 3.0,https://stackoverflow.com/questions/10191398/get-first-last-n-records-per-group-by,Get first/last n records per group by,10192169.0,1334670020.0,,,,
1919,"['mysql', 'sql']","{'account_id': 231800, 'reputation': 46223, 'user_id': 496223, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/jKHnH.jpg?s=256&g=1', 'display_name': 'dynamic', 'link': 'https://stackoverflow.com/users/496223/dynamic'}",True,182,2,1,1334790390,1334787899,10218983,CC BY-SA 3.0,https://stackoverflow.com/questions/10218983/update-tbl-set-field-x-where-field-x,UPDATE tbl SET field = x WHERE field != x?,10219005.0,,,,,
1920,"['sql', 'performance', 'postgresql']","{'account_id': 1199571, 'reputation': 107, 'user_id': 1170509, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/15d579920af4e8afbc6ed9eccb29b4f5?s=256&d=identicon&r=PG', 'display_name': 'tnguyen444', 'link': 'https://stackoverflow.com/users/1170509/tnguyen444'}",True,1007,1,6,1334790211,1334784098,10218206,CC BY-SA 3.0,https://stackoverflow.com/questions/10218206/postgresql-query-with-smaller-date-range-result-set-slower-then-one-with-bigge,PostgreSQL query with smaller date range (result set) slower then one with bigger date range (result),,1334790211.0,,,,
1921,"['sql', 'common-table-expression']","{'account_id': 1392258, 'reputation': 1745, 'user_id': 1322796, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/93bd2375ae8e8d59a1316615c0f2ced0?s=256&d=identicon&r=PG', 'display_name': 'wondergoat77', 'link': 'https://stackoverflow.com/users/1322796/wondergoat77'}",True,155,3,0,1334789827,1334789601,10219250,CC BY-SA 3.0,https://stackoverflow.com/questions/10219250/reorder-columns-after-cte-in-sql,reorder columns after cte in sql,10219282.0,,,,,
1922,"['sql', 'oracle', 'count']","{'account_id': 342638, 'reputation': 727, 'user_id': 673906, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/138b4f771ce16256761b4d051e33530b?s=256&d=identicon&r=PG', 'display_name': 'user673906', 'link': 'https://stackoverflow.com/users/673906/user673906'}",True,11694,1,1,1334789185,1334788201,10219041,CC BY-SA 3.0,https://stackoverflow.com/questions/10219041/oracle-sql-query-count-group-by-with-an-innerjoin,"Oracle SQL query count, group by with an innerjoin?",10219176.0,1334788728.0,,,,
1923,"['sql', 'stored-procedures', 'db2']","{'account_id': 1415863, 'reputation': 33, 'user_id': 1341554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a58d5e7afcdb699b1e14e78e61b6466?s=256&d=identicon&r=PG', 'display_name': 'jonprocter', 'link': 'https://stackoverflow.com/users/1341554/jonprocter'}",True,115,1,1,1334788575,1334757798,10211054,CC BY-SA 3.0,https://stackoverflow.com/questions/10211054/how-do-i-use-stored-procedure-to-view-the-entire-contents-of-a-table,How do I use Stored Procedure to view the entire contents of a table,10219085.0,1334757990.0,,,,
1924,"['mysql', 'sql', 'join']","{'account_id': 284891, 'reputation': 1233, 'user_id': 583262, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/53b7d6a69f8478a0df255e174ba7d957?s=256&d=identicon&r=PG', 'display_name': 'deshg', 'link': 'https://stackoverflow.com/users/583262/deshg'}",False,223,1,-1,1334785753,1334162636,10110303,CC BY-SA 3.0,https://stackoverflow.com/questions/10110303/how-to-merge-two-mysql-queries-efficiently-to-return-matching-records,How to merge two mysql queries efficiently to return matching records?,,1334222018.0,,,,
1925,"['c++', 'sql']","{'account_id': 1285997, 'reputation': 183, 'user_id': 1239062, 'user_type': 'registered', 'accept_rate': 28, 'profile_image': 'https://www.gravatar.com/avatar/46cf17fd31b4fb4604884b2481e8f2cb?s=256&d=identicon&r=PG', 'display_name': 'beginnerprogrammer', 'link': 'https://stackoverflow.com/users/1239062/beginnerprogrammer'}",True,184,1,0,1334785632,1334783363,10218054,CC BY-SA 3.0,https://stackoverflow.com/questions/10218054/cant-figure-out-why-my-if-statement-is-being-skipped-in-sql-with-c,can&#39;t figure out why my IF statement is being skipped in SQL with C++,,,,,,
1926,"['php', 'sql', 'session']","{'account_id': 207344, 'reputation': 12516, 'user_id': 457148, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/be60e802b2befc9a4df592e163f8447a?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/457148/tom'}",True,106,3,0,1334784489,1334783911,10218170,CC BY-SA 3.0,https://stackoverflow.com/questions/10218170/placing-a-session-into-a-mysql-query,Placing a $_SESSION into a mySQL query,10218214.0,,,,,
1927,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 1340875, 'reputation': 23, 'user_id': 1282544, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0735944bafb28e54b47a362b0d005893?s=256&d=identicon&r=PG', 'display_name': 'Mohamed Adil', 'link': 'https://stackoverflow.com/users/1282544/mohamed-adil'}",True,3632,2,2,1334782163,1334750290,10208884,CC BY-SA 3.0,https://stackoverflow.com/questions/10208884/extract-password-from-sql-login,Extract password from SQL Login,10209432.0,1334750925.0,,,,
1928,"['sql', 'oracle']","{'account_id': 469009, 'reputation': 6761, 'user_id': 875317, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/IaW1u.jpg?s=256&g=1', 'display_name': 'B. Clay Shannon-B. Crow Raven', 'link': 'https://stackoverflow.com/users/875317/b-clay-shannon-b-crow-raven'}",True,133,2,0,1334780173,1334779779,10217189,CC BY-SA 3.0,https://stackoverflow.com/questions/10217189/is-this-a-proprietary-function-disguised-as-a-sql-statement,Is this a proprietary function disguised as a SQL statement?,10217273.0,1334779960.0,,,,
1929,"['sql', 'sql-server-2008', 'join', 'outer-join']","{'account_id': 1182438, 'reputation': 1, 'user_id': 1157084, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/178814f9502b87862562dcf1dad7aec9?s=256&d=identicon&r=PG', 'display_name': 'user1157084', 'link': 'https://stackoverflow.com/users/1157084/user1157084'}",True,109,2,0,1334779291,1334777388,10216572,CC BY-SA 3.0,https://stackoverflow.com/questions/10216572/sql-distinctive-join,SQL Distinctive Join,,,,,,
1930,"['sql', 'sql-server', 'sql-server-2005', 'where', 'where-in']","{'account_id': 982564, 'reputation': 2023, 'user_id': 1001919, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/9ebabc4cc32e4304bdaa2d1a57c0c767?s=256&d=identicon&r=PG', 'display_name': 'forX', 'link': 'https://stackoverflow.com/users/1001919/forx'}",True,2409,2,1,1334777489,1334774897,10215945,,https://stackoverflow.com/questions/10215945/where-in-with-a-local-variable,WHERE IN with a local variable,,1495534133.0,,1334803090.0,exact duplicate,
1931,"['mysql', 'sql']","{'account_id': 130767, 'reputation': 4561, 'user_id': 330271, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/1b41ec0308e703c53e01d7aa5a9cc291?s=256&d=identicon&r=PG', 'display_name': 'Pr0no', 'link': 'https://stackoverflow.com/users/330271/pr0no'}",True,404,1,1,1334777330,1334775379,10216057,CC BY-SA 3.0,https://stackoverflow.com/questions/10216057/search-for-strings-with-multiple-tokens-in-database,Search for strings with multiple {tokens} in database,10216458.0,,,,,
1932,"['sql', 'ms-access-2007']","{'account_id': 1037844, 'reputation': 3817, 'user_id': 1044581, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/98dd2958ff1e605198d884997dbf9659?s=256&d=identicon&r=PG', 'display_name': 'Asynchronous', 'link': 'https://stackoverflow.com/users/1044581/asynchronous'}",True,64,1,0,1334774951,1334774020,10215708,CC BY-SA 3.0,https://stackoverflow.com/questions/10215708/can-i-convert-data-from-string-to-data-in-a-column-that-also-contain-nulls-witho,Can I convert data from string to data in a column that also contain Nulls without errors?,10215830.0,1334774450.0,,,,
