,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date
2106,"['android', 'sql', 'database', 'sqlite', 'database-design']","{'account_id': 353147, 'reputation': 5078, 'user_id': 690681, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/978aa9efdc9828b64f4f78e55860047e?s=256&d=identicon&r=PG', 'display_name': 'jiduvah', 'link': 'https://stackoverflow.com/users/690681/jiduvah'}",True,233,,2,0,1337346638,1337171701,1337172456.0,10618651,CC BY-SA 3.0,https://stackoverflow.com/questions/10618651/structuring-a-database-with-multiple-foreign-keys-for-high-performance,Structuring A Database with Multiple Foreign Keys For High Performance,10618694.0,,,
2107,"['sql', 'sql-server-2008', 'tsql', 'grouping']","{'account_id': 206602, 'reputation': 471, 'user_id': 455991, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/308e70fd60f394f119cdd7a6f864a985?s=256&d=identicon&r=PG', 'display_name': 'JBarnes', 'link': 'https://stackoverflow.com/users/455991/jbarnes'}",True,13453,,2,9,1337346489,1337345175,,10652921,CC BY-SA 3.0,https://stackoverflow.com/questions/10652921/t-sql-group-rows-into-columns,T-SQL Group Rows Into Columns,10653249.0,,,
2108,"['c#', 'asp.net', 'sql', 'select', 'duplicates']","{'account_id': 1266370, 'reputation': 5486, 'user_id': 1223595, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/770fb9d9d0c71f2c21de84c60653c230?s=256&d=identicon&r=PG', 'display_name': 'steventnorris', 'link': 'https://stackoverflow.com/users/1223595/steventnorris'}",True,1153,,2,0,1337345545,1337344396,1337344811.0,10652741,CC BY-SA 3.0,https://stackoverflow.com/questions/10652741/find-duplicates-between-two-sql-tables,Find duplicates between two SQL tables,10652789.0,,,
2109,"['java', 'sql', 'database', 'postgresql', 'jdbc']","{'account_id': 1080260, 'reputation': 1442, 'user_id': 1077437, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/f5ee39a63c18773552a396041aaf3284?s=256&d=identicon&r=PG', 'display_name': 'Ariel Grabijas', 'link': 'https://stackoverflow.com/users/1077437/ariel-grabijas'}",True,1793,,2,4,1337345220,1337342760,1337344037.0,10652341,CC BY-SA 3.0,https://stackoverflow.com/questions/10652341/sqlexception-when-table-exists,SQLexception when table exists,10652939.0,,,
2110,"['c#', 'sql', 'sql-server', 'asp.net-mvc-3', 'entity-framework']","{'account_id': 1466616, 'reputation': 449, 'user_id': 1379268, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/nQhn1.jpg?s=256&g=1', 'display_name': 'smsware', 'link': 'https://stackoverflow.com/users/1379268/smsware'}",True,801,,1,2,1337344880,1337343685,,10652556,CC BY-SA 3.0,https://stackoverflow.com/questions/10652556/publishing-my-1st-app-premission-denied,Publishing my 1st app -&gt; premission denied,10652847.0,,,
2111,"['sql', 'search', 'stored-procedures', 'many-to-many', 'sql-match-all']","{'account_id': 793176, 'reputation': 359, 'user_id': 881077, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/bddaed21cd7eeedd47cf7661b0f162f6?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/881077/mike'}",True,875,,2,2,1337343813,1337333089,1337341654.0,10649988,CC BY-SA 3.0,https://stackoverflow.com/questions/10649988/sql-many-to-many-select-with-link-table,SQL Many To Many Select With Link Table,10650108.0,,,
2112,"['php', 'sql']","{'account_id': 332649, 'reputation': 2092, 'user_id': 658073, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/defe6f28abc88030884bcc0014ce54b0?s=256&d=identicon&r=PG', 'display_name': 'Dymond', 'link': 'https://stackoverflow.com/users/658073/dymond'}",True,78,,1,0,1337343675,1337343513,,10652512,CC BY-SA 3.0,https://stackoverflow.com/questions/10652512/register-form-that-auto-login-on-previous-user,register form that auto login on previous user,10652552.0,,,
2113,"['sql', 'sql-server', 'sql-order-by']","{'account_id': 426815, 'reputation': 8515, 'user_id': 808244, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/kMLdh.jpg?s=256&g=1', 'display_name': 'superM', 'link': 'https://stackoverflow.com/users/808244/superm'}",True,95,,2,2,1337343013,1337342132,1337342312.0,10652208,CC BY-SA 3.0,https://stackoverflow.com/questions/10652208/order-by-newly-selected-column,Order by newly selected column,10652391.0,,,
2114,"['sql', 'sql-server-2005']","{'account_id': 1091630, 'reputation': 1037, 'user_id': 1086159, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e9a68f9230168d31f4864677f27d495a?s=256&d=identicon&r=PG', 'display_name': 'user1086159', 'link': 'https://stackoverflow.com/users/1086159/user1086159'}",True,117,,2,2,1337342222,1337341542,1337342222.0,10652051,CC BY-SA 3.0,https://stackoverflow.com/questions/10652051/trouble-with-sql-decimals,Trouble with SQL decimals,10652065.0,,,
2115,"['mysql', 'sql', 'syntax-error']","{'account_id': 1473732, 'reputation': 127, 'user_id': 1384668, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/38a3d5e56e00aec73183f820ef6425d6?s=256&d=identicon&r=PG', 'display_name': 'user1384668', 'link': 'https://stackoverflow.com/users/1384668/user1384668'}",True,183,,4,0,1337341165,1336569140,,10516865,CC BY-SA 3.0,https://stackoverflow.com/questions/10516865/mysql-error-after-trying-update-a-paragraph,MYSQL error after trying UPDATE a paragraph,10516933.0,,,
2116,"['sql', 'postgresql']","{'account_id': 91388, 'reputation': 3995, 'user_id': 250944, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/725bf8f1d6111d05c7b7887d7f3ce7da?s=256&d=identicon&r=PG', 'display_name': 'Dfr', 'link': 'https://stackoverflow.com/users/250944/dfr'}",True,150,,1,3,1337339052,1337338529,,10651330,CC BY-SA 3.0,https://stackoverflow.com/questions/10651330/sql-compress-multiple-similar-subqueries-into-single-subquery,Sql compress multiple similar subqueries into single subquery,10651377.0,,,
2117,"['sql', 'sql-server-2005']","{'account_id': 1091630, 'reputation': 1037, 'user_id': 1086159, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/e9a68f9230168d31f4864677f27d495a?s=256&d=identicon&r=PG', 'display_name': 'user1086159', 'link': 'https://stackoverflow.com/users/1086159/user1086159'}",True,984,,2,0,1337338518,1337338261,1337338518.0,10651268,CC BY-SA 3.0,https://stackoverflow.com/questions/10651268/sql-group-by-clause-invalid-column,SQL Group By clause (invalid column)?,10651319.0,,,
2118,"['mysql', 'sql', 'hql']","{'account_id': 1352689, 'reputation': 522, 'user_id': 1291826, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/940d69184b5e0f55f35ddace615242a5?s=256&d=identicon&r=PG', 'display_name': 'Mudassir Shahzad', 'link': 'https://stackoverflow.com/users/1291826/mudassir-shahzad'}",True,1400,,1,0,1337337634,1337330696,1337334630.0,10649433,CC BY-SA 3.0,https://stackoverflow.com/questions/10649433/sql-and-hql-retrieve-data-from-two-tables,SQL and HQL retrieve data from two tables,10651092.0,,,
2119,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1118715, 'reputation': 15211, 'user_id': 1107474, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1ed1a5311fa24392fb6c5f90f680c8dd?s=256&d=identicon&r=PG', 'display_name': 'mezamorphic', 'link': 'https://stackoverflow.com/users/1107474/mezamorphic'}",True,84,,2,1,1337336132,1337331485,,10649617,CC BY-SA 3.0,https://stackoverflow.com/questions/10649617/what-kind-of-join-do-i-need-to-perform-this-type-of-query,What kind of JOIN do I need to perform this type of query?,10649644.0,,,
2120,"['c#', 'sql', 'sql-server-2005', 'view', 'count']","{'account_id': 1462516, 'reputation': 37, 'user_id': 1376409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d33b2e6e1baf0bc19f717053e394a1a2?s=256&d=identicon&r=PG', 'display_name': 'Pouria', 'link': 'https://stackoverflow.com/users/1376409/pouria'}",True,728,,3,4,1337334156,1337172444,1337172594.0,10618879,CC BY-SA 3.0,https://stackoverflow.com/questions/10618879/sql-how-to-sum-events-in-one-hour-between-two-dates-and-show-it-in-one-row,SQL how to sum events in one hour between two dates and show it in one row,,,,
2121,"['php', 'sql']","{'account_id': 332649, 'reputation': 2092, 'user_id': 658073, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/defe6f28abc88030884bcc0014ce54b0?s=256&d=identicon&r=PG', 'display_name': 'Dymond', 'link': 'https://stackoverflow.com/users/658073/dymond'}",True,119,,3,0,1337333347,1337332844,,10649939,CC BY-SA 3.0,https://stackoverflow.com/questions/10649939/auto-increment-two-fields-in-sql,Auto Increment two fields in SQL?,,,,
2122,"['sql', 'profiler']","{'account_id': 77866, 'reputation': 3714, 'user_id': 221969, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/c36012da494f2d05946e76faccf0d508?s=256&d=identicon&r=PG', 'display_name': 'VJOY', 'link': 'https://stackoverflow.com/users/221969/vjoy'}",True,361,,1,4,1337332696,1337321477,,10647591,CC BY-SA 3.0,https://stackoverflow.com/questions/10647591/what-is-the-unit-used-for-duration-anjlab-sql-profiler,What is the unit used for duration AnjLab SQL profiler,10649904.0,,,
2123,"['sql', 'asp-classic', 'vbscript', 'sql-server-2000', 'recordset']","{'account_id': 1473181, 'reputation': 742, 'user_id': 1384223, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/0ea5ebe5c772b535a8d628384a2bf5d0?s=256&d=identicon&r=PG', 'display_name': 'Leroy Mikenzi', 'link': 'https://stackoverflow.com/users/1384223/leroy-mikenzi'}",True,1319,,1,3,1337332577,1337324897,1337332577.0,10648198,CC BY-SA 3.0,https://stackoverflow.com/questions/10648198/given-a-datehow-do-i-get-the-first-and-the-last-date-of-that-month-using-classic,Given a datehow do I get the first and the last date of that month using classic asp,,,,
2124,"['sql', 'join', 'sql-server-2008-r2', 'hierarchy', 'hierarchyid']","{'account_id': 1436919, 'reputation': 23, 'user_id': 1358088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db2bce9826c1af031498b566a6ab7a34?s=256&d=identicon&r=PG', 'display_name': 'Carlos', 'link': 'https://stackoverflow.com/users/1358088/carlos'}",False,115,,3,0,1337331324,1337266071,1337331324.0,10638030,CC BY-SA 3.0,https://stackoverflow.com/questions/10638030/how-to-locate-row-within-a-hierarchy,How to locate row within a hierarchy,,,,
2125,"['sql', 'sql-server-2008']","{'account_id': 356284, 'reputation': 2820, 'user_id': 695697, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/efda22b7d9ae058daab1f09faf4238ad?s=256&d=identicon&r=PG', 'display_name': 'pufos', 'link': 'https://stackoverflow.com/users/695697/pufos'}",False,227,,1,0,1337330357,1337329177,1337330272.0,10649146,CC BY-SA 3.0,https://stackoverflow.com/questions/10649146/view-sql-deleted-rows-log,view sql deleted rows log,,,,
2126,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 1013908, 'reputation': 9198, 'user_id': 1025915, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/57ff072093fd9e5e3bae46630a046a80?s=256&d=identicon&r=PG', 'display_name': 'JsonStatham', 'link': 'https://stackoverflow.com/users/1025915/jsonstatham'}",True,544,,1,1,1337330194,1337328002,,10648878,CC BY-SA 3.0,https://stackoverflow.com/questions/10648878/sql-days-available-using-a-not-exists-on-current-financial-year,SQL days available using a not exists on current financial year,10649329.0,,,
2127,"['c#', 'sql', 'performance']","{'account_id': 480814, 'reputation': 10815, 'user_id': 894273, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/aS8pm.jpg?s=256&g=1', 'display_name': 'Dmitry Efimenko', 'link': 'https://stackoverflow.com/users/894273/dmitry-efimenko'}",True,85,,3,0,1337330021,1337327907,1495540589.0,10648858,CC BY-SA 3.0,https://stackoverflow.com/questions/10648858/query-3-separate-data-sets-or-1-joined-set,Query 3 separate data sets or 1 joined set?,,,,
2128,"['sql', 'ssrs-2008']","{'account_id': 1286618, 'reputation': 1924, 'user_id': 1239554, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/u0dag.jpg?s=256&g=1', 'display_name': 'shanish', 'link': 'https://stackoverflow.com/users/1239554/shanish'}",True,2558,,3,3,1337329828,1337261504,1337264718.0,10636737,CC BY-SA 3.0,https://stackoverflow.com/questions/10636737/ssrs-convert-date-and-groupby,SSRS Convert date and groupby,,,,
2129,"['mysql', 'sql']","{'account_id': 144911, 'reputation': 797, 'user_id': 354322, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/0ca569256a3eb521bb5c649ea4eaa5a5?s=256&d=identicon&r=PG', 'display_name': 'BoCode', 'link': 'https://stackoverflow.com/users/354322/bocode'}",True,491,,1,1,1337328455,1337318306,,10647079,CC BY-SA 3.0,https://stackoverflow.com/questions/10647079/mysql-wee-bit-different-kind-of-master-detail-sql-query,MySQL: wee bit different kind of master detail sql query,10648619.0,,,
2130,"['mysql', 'sql', 'select', 'group-by']","{'account_id': 1417479, 'reputation': 304, 'user_id': 1342788, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/C1kIv.jpg?s=256&g=1', 'display_name': 'aj_blk', 'link': 'https://stackoverflow.com/users/1342788/aj-blk'}",True,749,,1,3,1337327654,1337165538,1337327654.0,10617013,CC BY-SA 3.0,https://stackoverflow.com/questions/10617013/mysql-query-to-generate-a-commision-report-based-on-referred-members,mysql query to generate a commision report based on referred members,,,,
2131,"['sql', 'jpa', 'eclipselink']","{'account_id': 46448, 'reputation': 1575, 'user_id': 137229, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c6f8e8127cc26d8c2408d0c3f3813955?s=256&d=identicon&r=PG', 'display_name': 'mik', 'link': 'https://stackoverflow.com/users/137229/mik'}",True,2936,,1,1,1337326920,1337326037,,10648436,CC BY-SA 3.0,https://stackoverflow.com/questions/10648436/jpa-setmaxresults-extra-query,jpa setMaxResults extra query,10648638.0,,,
2132,"['sql', 'ruby-on-rails', 'ruby-on-rails-3', 'postgresql', 'elasticsearch']","{'account_id': 1030815, 'reputation': 4335, 'user_id': 1039143, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/5JdwV.jpg?s=256&g=1', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/1039143/steve'}",True,2989,,1,7,1337325043,1337324029,,10648030,CC BY-SA 3.0,https://stackoverflow.com/questions/10648030/how-to-get-elasticsearch-to-perform-similar-to-sql-like,How to get elasticsearch to perform similar to SQL &#39;LIKE&#39;,10648226.0,,,
2133,"['sql', 'sql-server']","{'account_id': 1496948, 'reputation': 3, 'user_id': 1402665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3928d3df4985af82290056f03fd86b32?s=256&d=identicon&r=PG', 'display_name': 'user1402665', 'link': 'https://stackoverflow.com/users/1402665/user1402665'}",True,350,,2,-2,1337324696,1337322677,1337324029.0,10647797,CC BY-SA 3.0,https://stackoverflow.com/questions/10647797/how-change-date-on-the-fly-in-sql-server,How change date on the fly in SQL Server,10648146.0,,,
2134,"['sql', 'database', 'netezza']","{'account_id': 250258, 'reputation': 3445, 'user_id': 1399539, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/38fe2075db7c0586b2e0806c1d55d740?s=256&d=identicon&r=PG', 'display_name': 'Michael W', 'link': 'https://stackoverflow.com/users/1399539/michael-w'}",True,2809,,1,0,1337324118,1337291762,,10644061,CC BY-SA 3.0,https://stackoverflow.com/questions/10644061/how-to-list-all-sequences-in-netezza-database,How to list all Sequences in netezza database?,10648049.0,,,
2135,"['sql', 'sqlite', 'blackberry']","{'account_id': 1430513, 'reputation': 467, 'user_id': 1353026, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/d9a9d2cbe503a92e740b14382f0962e3?s=256&d=identicon&r=PG', 'display_name': 'techie', 'link': 'https://stackoverflow.com/users/1353026/techie'}",True,88,,1,0,1337323659,1337284780,,10642662,CC BY-SA 3.0,https://stackoverflow.com/questions/10642662/fetch-value-of-a-column-and-display-in-labelfield,Fetch value of a column and display in labelfield,10647964.0,,,
2136,"['sql', 'derby', 'javadb']","{'account_id': 468791, 'reputation': 450, 'user_id': 874979, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/7c09f33471070b25abe925f64c58e3d4?s=256&d=identicon&r=PG', 'display_name': 'Sigal Shaharabani', 'link': 'https://stackoverflow.com/users/874979/sigal-shaharabani'}",True,415,,1,0,1337323452,1337274162,,10640181,CC BY-SA 3.0,https://stackoverflow.com/questions/10640181/can-i-make-a-derby-sql-script-with-parameters,Can I make a Derby sql script with parameters?,10646035.0,,,
2137,"['sql', 'oracle', 'text-files', 'sql-loader']","{'account_id': 167131, 'reputation': 593, 'user_id': 391734, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/69c791c4747205d42a26c97fdec403dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chirayu', 'link': 'https://stackoverflow.com/users/391734/chirayu'}",True,1616,,2,0,1337322149,1337185905,1337186192.0,10622793,CC BY-SA 3.0,https://stackoverflow.com/questions/10622793/loading-data-from-multiple-text-files-with-different-number-of-columns-to-1-big,"Loading data from multiple text files, with different number of columns to 1 big table",,,,
2138,"['c#', '.net', 'sql', 'stored-procedures', 'sqldatareader']","{'account_id': 551305, 'reputation': 817, 'user_id': 916113, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/fb4fa4b72c58d7c040a3e52d9d6a0444?s=256&d=identicon&r=PG', 'display_name': 'TelJanini', 'link': 'https://stackoverflow.com/users/916113/teljanini'}",True,1123,,1,7,1337320930,1337320528,,10647415,CC BY-SA 3.0,https://stackoverflow.com/questions/10647415/using-a-sql-datareader-to-capture-inserted-or-deleted-values,Using a SQL DataReader to capture inserted or deleted values,10647494.0,,,
2139,"['mysql', 'sql', 'ruby-on-rails', 'activerecord', 'ruby-on-rails-3.2']","{'account_id': 507138, 'reputation': 4532, 'user_id': 920796, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/6428b9e35f73d7e5718eef7311153087?s=256&d=identicon&r=PG', 'display_name': 'user12882', 'link': 'https://stackoverflow.com/users/920796/user12882'}",False,123,,0,1,1337319252,1337316780,1495541299.0,10646877,CC BY-SA 3.0,https://stackoverflow.com/questions/10646877/is-it-possible-to-order-multiple-columns-by-using-the-order-by-field-statement,Is it possible to order multiple columns by using the `ORDER BY FIELD` statement?,,,,
2140,"['sql', 'sql-server', 'sql-server-2008', 'tsql']","{'account_id': 1008145, 'reputation': 2983, 'user_id': 1021306, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/cb52a1e1c0ef80983e0e1c8e7c8ef709?s=256&d=identicon&r=PG', 'display_name': 'alextc', 'link': 'https://stackoverflow.com/users/1021306/alextc'}",True,1818,,2,2,1337319006,1337307075,1337319006.0,10645879,CC BY-SA 3.0,https://stackoverflow.com/questions/10645879/loop-through-rows-and-add-a-number-for-a-column-for-each-of-them-automatically-i,Loop through rows and add a number for a column for each of them automatically in SQL Server,10646050.0,,,
2141,['sql'],"{'account_id': 85462, 'reputation': 30482, 'user_id': 238260, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/VstQS.png?s=256&g=1', 'display_name': 'Vivian River', 'link': 'https://stackoverflow.com/users/238260/vivian-river'}",True,238,,2,1,1337318658,1337275757,1337276120.0,10640533,CC BY-SA 3.0,https://stackoverflow.com/questions/10640533/why-does-my-sql-query-return-rows-with-null-it-should-never-return-rows-with-nu,Why does my SQL query return rows with NULL? It should never return rows with NULL,10640608.0,,,
2142,"['mysql', 'sql', 'default-value']","{'account_id': 996986, 'reputation': 3844, 'user_id': 1012689, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/86068c785381765448d41a37f7db85e6?s=256&d=identicon&r=PG', 'display_name': 'ttt', 'link': 'https://stackoverflow.com/users/1012689/ttt'}",True,178,,1,-1,1337317778,1337316101,,10646795,CC BY-SA 3.0,https://stackoverflow.com/questions/10646795/select-rows-in-database-with-int-type-whose-value-is-null,Select rows in Database with int type whose value is NULL,10646803.0,,,
2143,['sql'],"{'account_id': 984184, 'reputation': 1129, 'user_id': 1003121, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/41860d88fe0830d0b877e825d9856d19?s=256&d=identicon&r=PG', 'display_name': 'user1003121', 'link': 'https://stackoverflow.com/users/1003121/user1003121'}",True,1291,,3,2,1337316616,1337316016,1337316161.0,10646787,CC BY-SA 3.0,https://stackoverflow.com/questions/10646787/select-all-users-who-have-participated-in-all-elections,select all users who have participated in all elections,10646856.0,,,
2144,"['sql', 'dotnetnuke', 'yaf']","{'account_id': 1247676, 'reputation': 1008, 'user_id': 1208792, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/f41e546fb42ff13586c7e790d9338cea?s=256&d=identicon&r=PG', 'display_name': 'aliirz', 'link': 'https://stackoverflow.com/users/1208792/aliirz'}",False,121,,1,0,1337316197,1336920311,,10572625,CC BY-SA 3.0,https://stackoverflow.com/questions/10572625/integrate-stand-alone-yaf-into-dnn,integrate stand-alone YAF into DNN,,,,
2145,"['sql', 'cursor']","{'account_id': 1479627, 'reputation': 87, 'user_id': 1389295, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b95a2e263f4afbbc18f5973d3a1d85f7?s=256&d=identicon&r=PG', 'display_name': 'Shadab Shah', 'link': 'https://stackoverflow.com/users/1389295/shadab-shah'}",True,647,,1,0,1337316080,1337315072,,10646692,CC BY-SA 3.0,https://stackoverflow.com/questions/10646692/why-cursor-is-needed,Why Cursor is needed?,10646791.0,,,
2146,"['php', 'mysql', 'sql']","{'account_id': 1419849, 'reputation': 91, 'user_id': 1344705, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/0578299879db25322e12be4a79d18605?s=256&d=identicon&r=PG', 'display_name': 'user1344705', 'link': 'https://stackoverflow.com/users/1344705/user1344705'}",True,615,,2,2,1337315160,1337312063,1337313743.0,10646370,CC BY-SA 3.0,https://stackoverflow.com/questions/10646370/display-data-from-sql-according-to-search-options,Display data from SQL according to search options,10646393.0,,,
2147,"['php', 'mysql', 'sql', 'codeigniter']","{'account_id': 1414693, 'reputation': 87, 'user_id': 1340575, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4c3c1e7ba6aa1cd8efb6de141cc5be12?s=256&d=identicon&r=PG', 'display_name': 'Mamoum Elsir', 'link': 'https://stackoverflow.com/users/1340575/mamoum-elsir'}",True,166,,2,0,1337314973,1337172872,,10619017,CC BY-SA 3.0,https://stackoverflow.com/questions/10619017/retrieving-data-by-sql-and-codeigniter,retrieving data by sql and codeigniter,10646681.0,,,
2148,"['php', 'mysql', 'sql', 'database']","{'account_id': 1073918, 'reputation': 11704, 'user_id': 1072492, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/cB556.jpg?s=256&g=1', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/1072492/dan'}",True,144,,2,1,1337310781,1337308402,,10646018,CC BY-SA 3.0,https://stackoverflow.com/questions/10646018/can-you-use-case-to-specify-a-join-to-use-in-mysql,Can you use case to specify a join to use in MySQL?,10646078.0,,,
2149,"['sql', 'oracle', 'group-by', 'union-all']","{'account_id': 420688, 'reputation': 1251, 'user_id': 798510, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c388bff1466dd59c43d1e71bcf51db7e?s=256&d=identicon&r=PG', 'display_name': 'Danny', 'link': 'https://stackoverflow.com/users/798510/danny'}",True,1707,,2,1,1337309954,1337306381,,10645812,CC BY-SA 3.0,https://stackoverflow.com/questions/10645812/sql-group-by-query,SQL group by query,,,,
2150,"['mysql', 'sql']","{'account_id': 1010026, 'reputation': 121, 'user_id': 1022815, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0cc822b3225360cccc6b4aca7d85fa9a?s=256&d=identicon&r=PG', 'display_name': 'punkael', 'link': 'https://stackoverflow.com/users/1022815/punkael'}",True,3685,,3,1,1337309165,1337300512,,10645194,CC BY-SA 3.0,https://stackoverflow.com/questions/10645194/sql-sum-a-field-grouped-by-same-identifier-in-two-different-columns,SQL sum a field grouped by same identifier in two different columns,10645236.0,,,
2151,"['sql', 'escaping', 'code-injection']","{'account_id': 1337436, 'reputation': 14119, 'user_id': 1279820, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/CJFmh.png?s=256&g=1', 'display_name': 'Celeritas', 'link': 'https://stackoverflow.com/users/1279820/celeritas'}",True,121,,4,1,1337309037,1337300694,1495542479.0,10645211,CC BY-SA 3.0,https://stackoverflow.com/questions/10645211/what-must-be-escaped-in-sql,What must be escaped in SQL?,10645234.0,,,
2152,"['python', 'sql', 'pyodbc']","{'account_id': 193063, 'reputation': 4891, 'user_id': 434556, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/c7fe64601783332d7c8a6e258c477fdc?s=256&d=identicon&r=PG', 'display_name': 'wilbev', 'link': 'https://stackoverflow.com/users/434556/wilbev'}",True,835,,1,0,1337308024,1337205193,1337308024.0,10627283,CC BY-SA 3.0,https://stackoverflow.com/questions/10627283/how-to-add-a-table-relationship-using-pyodbc,How to add a table relationship using pyodbc,,,,
2153,"['sql', 'sql-server', 'sql-order-by', 'case']","{'account_id': 474887, 'reputation': 3514, 'user_id': 884871, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/664b6bf8c532246bed871a6fbc509b49?s=256&d=identicon&r=PG', 'display_name': 'ZZZ', 'link': 'https://stackoverflow.com/users/884871/zzz'}",True,10126,,4,3,1337304838,1337299872,1592644375.0,10645131,CC BY-SA 4.0,https://stackoverflow.com/questions/10645131/sql-case-statement-in-order-by-clause,SQL: case statement in order by clause,10645253.0,,,
2154,"['python', 'mysql', 'sql']","{'account_id': 328297, 'reputation': 105018, 'user_id': 651174, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2e2d79b9350ef4ebf04ac0ad5816a5c3?s=256&d=identicon&r=PG', 'display_name': 'David542', 'link': 'https://stackoverflow.com/users/651174/david542'}",True,180,,2,4,1337303829,1337302978,,10645454,CC BY-SA 3.0,https://stackoverflow.com/questions/10645454/how-would-someone-sql-inject-this,How would someone SQL inject this?,10645489.0,,,
