,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,closed_date,closed_reason,bounty_amount,bounty_closes_date,protected_date
2286,['python'],"{'account_id': 24450491, 'reputation': 47, 'user_id': 18372816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c91dc69e1ab0bcde366aa584c9defd8?s=256&d=identicon&r=PG', 'display_name': 'NewbieProgram', 'link': 'https://stackoverflow.com/users/18372816/newbieprogram'}",True,73,2,0,1648775028,1648709853,,71688152,CC BY-SA 4.0,https://stackoverflow.com/questions/71688152/how-can-i-change-the-index-correct-in-a-list-python,How can I change the index correct in a list? (Python),71688334.0,,,,,,
2287,"['python', 'concurrency', 'multiprocessing', 'cpu']","{'account_id': 23613958, 'reputation': 317, 'user_id': 17648410, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nYbuc.jpg?s=256&g=1', 'display_name': 'Vae Jiang', 'link': 'https://stackoverflow.com/users/17648410/vae-jiang'}",True,216,1,1,1648774592,1648662078,1648756118.0,71681774,CC BY-SA 4.0,https://stackoverflow.com/questions/71681774/cpu-bound-task-multiprocessing-approach-performance-way-worse-than-synchronous,CPU Bound Task - Multiprocessing Approach Performance Way Worse Than Synchronous Approach -Why?,71685956.0,,,,,,
2288,"['python', 'matplotlib']","{'account_id': 20300298, 'reputation': 1, 'user_id': 18294031, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d07aaaccee6553399b4ed5340a7af65b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Максим', 'link': 'https://stackoverflow.com/users/18294031/%d0%9c%d0%b0%d0%ba%d1%81%d0%b8%d0%bc'}",False,51,0,0,1648773741,1648664502,1648773741.0,71682258,CC BY-SA 4.0,https://stackoverflow.com/questions/71682258/how-to-make-an-overlay-grid-in-matplotlib,How to make an overlay grid in matplotlib,,,,,,,
2289,"['python', 'program-entry-point', 'type-hinting']","{'account_id': 15462527, 'reputation': 5178, 'user_id': 11154841, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/a3cGr.png?s=256&g=1', 'display_name': 'questionto42standswithUkraine', 'link': 'https://stackoverflow.com/users/11154841/questionto42standswithukraine'}",True,289,1,-4,1648770357,1648681843,1648770357.0,71685117,CC BY-SA 4.0,https://stackoverflow.com/questions/71685117/should-the-main-function-if-name-main-have-a-type-hint,Should the &quot;main function&quot; (if __name__ == &quot;__main__&quot;) have a type hint?,71685118.0,,,,,,
2290,"['python', 'python-3.x']","{'account_id': 660089, 'reputation': 7393, 'user_id': 472610, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/40f01113212b1d726ff23bc5807b5c5b?s=256&d=identicon&r=PG', 'display_name': 'Jonathan H', 'link': 'https://stackoverflow.com/users/472610/jonathan-h'}",True,66,1,0,1648770243,1648063315,1648770089.0,71592887,CC BY-SA 4.0,https://stackoverflow.com/questions/71592887/and-and-or-on-tuples-or-lists,AND and OR on tuples or lists,71700308.0,,,,,,
2291,"['python', 'opencv', 'face-detection', 'single-shot-detector']","{'account_id': 18524167, 'reputation': 37, 'user_id': 13496426, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/968c360c3112b13238019d25052105e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Taksh', 'link': 'https://stackoverflow.com/users/13496426/taksh'}",False,175,0,0,1648769959,1648130921,1648769959.0,71604004,CC BY-SA 4.0,https://stackoverflow.com/questions/71604004/opencv-retinaface-images-corrdinate,OpenCV Retinaface images corrdinate,,,,,,,
2292,"['python', 'python-3.x', 'django', 'dictionary', 'model']","{'account_id': 24085732, 'reputation': 11, 'user_id': 18059770, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzFu2jyzeSG4FLrk1BNuU-CQ6RnhhdIE39hMTku=k-s256', 'display_name': 'Dominik Grosser', 'link': 'https://stackoverflow.com/users/18059770/dominik-grosser'}",False,27,0,0,1648769554,1648735827,1648769554.0,71694046,CC BY-SA 4.0,https://stackoverflow.com/questions/71694046/extract-values-form-django-context-proseccor,Extract values form Django context proseccor,,,,,,,
2293,['python'],"{'account_id': 21622426, 'reputation': 35, 'user_id': 16276594, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hjfgP.jpg?s=256&g=1', 'display_name': 'RosalinaTheGalaxyWolf', 'link': 'https://stackoverflow.com/users/16276594/rosalinathegalaxywolf'}",True,276,1,0,1648769421,1648404449,1648769421.0,71638979,,https://stackoverflow.com/questions/71638979/typeerror-list-object-is-not-callable-python-object-oriented-programming,TypeError: &#39;list&#39; object is not callable Python Object Oriented Programming,71638994.0,,1648405395.0,Not suitable for this site,,,
2294,"['python', 'docker', 'machine-learning', 'scikit-learn']","{'account_id': 23782085, 'reputation': 23, 'user_id': 17794625, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a09633ae24600b4fb6081450d331a5b2?s=256&d=identicon&r=PG', 'display_name': 'prat_bit', 'link': 'https://stackoverflow.com/users/17794625/prat-bit'}",True,2707,1,2,1648768780,1648732007,1648738473.0,71693036,CC BY-SA 4.0,https://stackoverflow.com/questions/71693036/modulenotfounderror-no-module-named-sklearn-neighbors-dist-metrics,ModuleNotFoundError: No module named &#39;sklearn.neighbors._dist_metrics&#39;,71700170.0,,,,,,
2295,"['python', 'pandas', 'parameters', 'scipy', 'interpolation']","{'account_id': 20891807, 'reputation': 21, 'user_id': 15347019, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59f6b1a801efee1802b81beb598ac4c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'benjamin_z', 'link': 'https://stackoverflow.com/users/15347019/benjamin-z'}",False,129,1,0,1648767788,1648398799,,71638193,CC BY-SA 4.0,https://stackoverflow.com/questions/71638193/what-do-the-interpolationmethods-cubicspline-and-from-derivatives-do,what do the interpolationmethods ‘cubicspline’ and ‘from_derivatives’ do?,,,,,,,
2296,"['python', 'selenium', 'xpath', 'css-selectors', 'instagram']","{'account_id': 24201939, 'reputation': 36, 'user_id': 18159652, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/95x9B.png?s=256&g=1', 'display_name': 'Flowwwz', 'link': 'https://stackoverflow.com/users/18159652/flowwwz'}",True,279,2,1,1648767308,1648658107,1648678274.0,71680944,CC BY-SA 4.0,https://stackoverflow.com/questions/71680944/how-to-click-on-the-instagram-comment-button-using-selenium-in-python,How to click on the Instagram Comment button using Selenium in Python,,,,,,,
2297,"['python', 'c', 'restrict-qualifier']","{'account_id': 24585670, 'reputation': 13, 'user_id': 18490220, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzgygnFmNj1oti3EfNV8hmjEflCpcz4W4Ho1zp0=k-s256', 'display_name': 'One Loser', 'link': 'https://stackoverflow.com/users/18490220/one-loser'}",True,84,1,1,1648767060,1647500339,1648767060.0,71508175,CC BY-SA 4.0,https://stackoverflow.com/questions/71508175/how-to-use-c-keyword-restrict-to-decorate-return-pointer-correctly,How to use C keyword restrict to decorate return pointer correctly?,71508844.0,,,,,,
2298,"['python', 'scikit-learn', 'tree', 'classification', 'weka']","{'account_id': 23087952, 'reputation': 61, 'user_id': 17199196, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyF4ZVoLb9lyE7R1EA51Z4niEReWqyj72AcYS0=k-s256', 'display_name': 'Pablo Moreira Garcia', 'link': 'https://stackoverflow.com/users/17199196/pablo-moreira-garcia'}",True,52,1,0,1648766568,1648578747,,71667153,CC BY-SA 4.0,https://stackoverflow.com/questions/71667153/how-to-use-the-adtrees-classifier-from-weka-as-base-of-a-bagging-scikitlearn-mod,How to use the ADTrees classifier from weka as base of a bagging scikitlearn model?,71699895.0,,,,,,
2299,"['python', 'composite']","{'account_id': 24681911, 'reputation': 9, 'user_id': 18575534, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhV4NFl96Zr_58wJkuT5xmeDhJO2gSH5K8djklZ=k-s256', 'display_name': 'Brandon Zabriskie', 'link': 'https://stackoverflow.com/users/18575534/brandon-zabriskie'}",True,44,2,0,1648766006,1648189060,1648766006.0,71612875,CC BY-SA 4.0,https://stackoverflow.com/questions/71612875/getting-a-typeerror-int-object-is-not-subscriptable,Getting a TypeError: &#39;int&#39; object is not subscriptable,,,,,,,
2300,"['python', 'beautifulsoup', 'mediawiki', 'wikipedia']","{'account_id': 24301367, 'reputation': 13, 'user_id': 18244814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe65e96626e0fc6f4148dd4fa5214a31?s=256&d=identicon&r=PG', 'display_name': 'Casey', 'link': 'https://stackoverflow.com/users/18244814/casey'}",False,31,0,0,1648765712,1648658533,1648765712.0,71681049,CC BY-SA 4.0,https://stackoverflow.com/questions/71681049/how-to-use-beautifulsoup-to-find-a-tag-with-particular-attribute,How to use BeautifulSoup to find a tag with particular attribute,,,,,,,
2301,"['python', 'git', 'macos', 'virtualenv']","{'account_id': 480029, 'reputation': 552, 'user_id': 893028, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/MhrTu.jpg?s=256&g=1', 'display_name': 'btaek', 'link': 'https://stackoverflow.com/users/893028/btaek'}",True,131,1,1,1648764757,1648633444,,71674967,CC BY-SA 4.0,https://stackoverflow.com/questions/71674967/git-does-not-track-changes-in-virtualenv,Git does not track changes in virtualenv,71699690.0,,,,,,
2302,"['python', 'arrays', 'list']","{'account_id': 24732093, 'reputation': 29, 'user_id': 18619951, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa434ddce929f878323befb8164dcbc2?s=256&d=identicon&r=PG', 'display_name': 'TurtleSam', 'link': 'https://stackoverflow.com/users/18619951/turtlesam'}",True,69,3,0,1648764622,1648652788,1648737398.0,71679738,,https://stackoverflow.com/questions/71679738/cant-print-without-brackets,Can&#39;t print without brackets,71679787.0,,1648750724.0,Duplicate,,,
2303,"['python', 'fits']","{'account_id': 23611879, 'reputation': 21, 'user_id': 17646758, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GitA5uXZmsrRL3g2PSrSSZrA9IE1aVlgmG7Pw6WCg=k-s256', 'display_name': 'parth patil', 'link': 'https://stackoverflow.com/users/17646758/parth-patil'}",False,61,0,0,1648764178,1648662626,1648764178.0,71681890,CC BY-SA 4.0,https://stackoverflow.com/questions/71681890/cannot-read-keyword-ndskeys-in-file-cfitsio-error-202-keyword-not-found-in-h,Cannot read keyword &quot;NDSKEYS&quot; in file (CFITSIO ERROR 202: keyword not found in header),,,,,,,
2304,"['python', 'python-3.x', 'function', 'class', 'init']","{'account_id': 23837568, 'reputation': 13, 'user_id': 17843104, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghc7qOr6Ky5VnDCbYTKRSb6ZbEypAFvyOQ32qU7mg=k-s256', 'display_name': 'UwUMacaroniTime', 'link': 'https://stackoverflow.com/users/17843104/uwumacaronitime'}",True,87,1,1,1648763677,1648679508,1648694997.0,71684857,CC BY-SA 4.0,https://stackoverflow.com/questions/71684857/creating-a-class-instance-as-a-default-argument-inside-itself,Creating a class instance as a default argument inside itself,71685082.0,,,,,,
2305,"['python', 'plotly', 'size', 'legend', 'bubble-chart']","{'account_id': 19183179, 'reputation': 23, 'user_id': 14014459, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Od6_95qD_a4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmYWuqJkGPYanToBaBH59q45n4DqA/photo.jpg?sz=256', 'display_name': 'J&#233;r&#233;my', 'link': 'https://stackoverflow.com/users/14014459/j%c3%a9r%c3%a9my'}",True,319,1,1,1648763566,1648736905,,71694358,CC BY-SA 4.0,https://stackoverflow.com/questions/71694358/bubble-size-legend-with-python-plotly,Bubble size legend with Python Plotly,,,,,,,
2306,"['python', 'qt', 'pyqt5']","{'account_id': 9097451, 'reputation': 21, 'user_id': 6770908, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10155324723902316/picture?type=large', 'display_name': 'Jacob Shirley', 'link': 'https://stackoverflow.com/users/6770908/jacob-shirley'}",True,216,1,0,1648763444,1648734481,1648762866.0,71693668,CC BY-SA 4.0,https://stackoverflow.com/questions/71693668/how-to-save-a-gui-created-with-qt-and-python-as-an-image,How to save a gui created with qt and python as an image,71699529.0,,,,,,
2307,"['python', 'mypy', 'python-typing']","{'account_id': 5765989, 'reputation': 123, 'user_id': 4550939, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/129f3d96ef079a1e78ff36560a07d4d0?s=256&d=identicon&r=PG', 'display_name': 'martsa1', 'link': 'https://stackoverflow.com/users/4550939/martsa1'}",True,323,1,1,1648763312,1646930484,,71427735,CC BY-SA 4.0,https://stackoverflow.com/questions/71427735/how-to-annotate-a-custom-types-iter-to-correctly-indicate-non-uniform-return,How to annotate a custom types __iter__ to correctly indicate non-uniform returned types?,,,,,,,
2308,"['python', 'pytest', 'command-line-arguments']","{'account_id': 151235, 'reputation': 846, 'user_id': 364962, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/d100668fe5469011f8b315781840615d?s=256&d=identicon&r=PG', 'display_name': 'Barzee', 'link': 'https://stackoverflow.com/users/364962/barzee'}",False,199,0,0,1648762025,1648662431,1648762025.0,71681849,CC BY-SA 4.0,https://stackoverflow.com/questions/71681849/how-to-cause-pytest-to-print-a-one-line-traceback-and-captured-output,How to cause pytest to print a one line traceback and captured output?,,,,,,,
2309,['python'],"{'account_id': 18568957, 'reputation': 1, 'user_id': 13531173, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3474123955935120/picture?type=large', 'display_name': 'Jwel Valle', 'link': 'https://stackoverflow.com/users/13531173/jwel-valle'}",True,353,1,0,1648760409,1648584558,1648587338.0,71668222,CC BY-SA 4.0,https://stackoverflow.com/questions/71668222/count-words-in-multiple-files-and-show-the-count-and-in-how-many-files-it-appear,Count words in multiple files and show the count and in how many files it appeared,71668350.0,,,,,,
2310,"['python', 'bash', 'file', 'directory', 'bigdata']","{'account_id': 17558936, 'reputation': 3, 'user_id': 12737822, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e69f3043fd8d3122e32cdd24db411562?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piotr Yartsev', 'link': 'https://stackoverflow.com/users/12737822/piotr-yartsev'}",False,89,2,0,1648760274,1648726527,1648760188.0,71691769,CC BY-SA 4.0,https://stackoverflow.com/questions/71691769/python-find-files-in-very-large-folder-over-100-tb,Python: Find files in very large folder (over 100 TB),,,,,,,
2311,"['python', 'sqlite', 'flask', 'flask-sqlalchemy', 'flask-wtforms']","{'account_id': 24719892, 'reputation': 87, 'user_id': 18609125, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7be3e43e35cee89be4c8804f545c04e6?s=256&d=identicon&r=PG', 'display_name': 'Dimaapp', 'link': 'https://stackoverflow.com/users/18609125/dimaapp'}",False,116,1,0,1648760172,1648737108,,71694405,CC BY-SA 4.0,https://stackoverflow.com/questions/71694405/the-post-request-is-successful-but-the-data-is-not-added-to-the-database,"The POST request is successful, but the data is not added to the database",,,,,,,
2312,"['python', 'tensorflow', 'rgb', 'tensor', 'tiff']","{'account_id': 21419229, 'reputation': 31, 'user_id': 15777885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a71450ceb3d9f67163b443ab549077f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Carrots and apples', 'link': 'https://stackoverflow.com/users/15777885/carrots-and-apples'}",False,728,1,1,1648760168,1648691497,1648760168.0,71685987,CC BY-SA 4.0,https://stackoverflow.com/questions/71685987/adding-an-additional-channel-to-a-3-channel-tensor,Adding an additional channel to a 3 channel tensor,,,,,,,
2313,"['python', 'pandas', 'gis', 'geospatial', 'geopandas']","{'account_id': 22577890, 'reputation': 25, 'user_id': 16763026, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyvhCImQRNgQNObTxl9RMmXG4wTgK1xRN8GTr3B=k-s256', 'display_name': 'WTaylor', 'link': 'https://stackoverflow.com/users/16763026/wtaylor'}",True,516,1,2,1648760082,1648684524,1648745327.0,71685387,CC BY-SA 4.0,https://stackoverflow.com/questions/71685387/faster-methods-to-create-geodataframe-from-a-dask-or-pandas-dataframe,Faster methods to create geodataframe from a Dask or Pandas dataframe,71699040.0,,,,,,
2314,"['python', 'pandas', 'dataframe', 'concatenation']","{'account_id': 10858883, 'reputation': 3005, 'user_id': 7984318, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4bdbe511507924dda59497c425c04c4b?s=256&d=identicon&r=PG&f=1', 'display_name': 'William', 'link': 'https://stackoverflow.com/users/7984318/william'}",True,435,1,1,1648760001,1648733800,,71693473,CC BY-SA 4.0,https://stackoverflow.com/questions/71693473/pandas-concat-compare-2-dataframes-with-same-column-names-how-to-build-a-differ,pandas concat compare 2 dataframes with same column names how to build a differ column?,71693788.0,,,,,,
2315,"['python', 'numpy', 'matrix', 'sparse-matrix', 'matrix-multiplication']","{'account_id': 21986896, 'reputation': 17, 'user_id': 18642521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/506d2bb5f66e87fd26fafd11ab7c8341?s=256&d=identicon&r=PG&f=1', 'display_name': 'Archimedes_91', 'link': 'https://stackoverflow.com/users/18642521/archimedes-91'}",True,339,2,1,1648759882,1648724866,1648759882.0,71691430,CC BY-SA 4.0,https://stackoverflow.com/questions/71691430/how-to-handle-large-matrices-and-matrix-multiplication-in-python,How to handle large matrices and matrix multiplication in Python,71698883.0,,,,,,
2316,"['python', 'sql', 'dataframe', 'databricks']","{'account_id': 22446907, 'reputation': 65, 'user_id': 16650689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25623e2886716ed0595215d9cbcb0e12?s=256&d=identicon&r=PG&f=1', 'display_name': 'ninelondon', 'link': 'https://stackoverflow.com/users/16650689/ninelondon'}",True,408,1,-1,1648759822,1648639327,,71676306,CC BY-SA 4.0,https://stackoverflow.com/questions/71676306/databricks-convert-a-sql-view-to-python-dataframe,Databricks: Convert a sql view to python dataframe,71698994.0,,,,,,
2317,"['python', 'rss', 'python-requests-html']","{'account_id': 6880738, 'reputation': 1, 'user_id': 5287541, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/519648c1757e76fc78a8788557b6b261?s=256&d=identicon&r=PG&f=1', 'display_name': 'xdo', 'link': 'https://stackoverflow.com/users/5287541/xdo'}",False,56,1,0,1648759810,1648650756,1648658515.0,71679195,CC BY-SA 4.0,https://stackoverflow.com/questions/71679195/read-yahoo-rss-with-python,Read yahoo RSS with Python,,,,,,,
2318,"['python', 'tensorflow', 'keras']","{'account_id': 3153314, 'reputation': 8856, 'user_id': 2666270, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/8b08ff3f628c4d11f81fe113c6eda6b9?s=256&d=identicon&r=PG', 'display_name': 'pceccon', 'link': 'https://stackoverflow.com/users/2666270/pceccon'}",False,44,1,1,1648759166,1648591390,,71669278,CC BY-SA 4.0,https://stackoverflow.com/questions/71669278/using-tfrecords-with-pairs-of-images-siamese-model,Using tfrecords with pairs of images (siamese model),,,,,,,
2319,['python'],"{'account_id': 23756994, 'reputation': 11, 'user_id': 17772999, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/699c41e1ce2579cb3582a9f9a935979b?s=256&d=identicon&r=PG', 'display_name': 'Duth&#233;', 'link': 'https://stackoverflow.com/users/17772999/duth%c3%a9'}",False,43,1,0,1648759072,1648554529,1648759072.0,71661485,,https://stackoverflow.com/questions/71661485/how-do-i-keep-a-list-from-resetting-whenever-the-code-runs-python,How do I keep a list from resetting whenever the code runs (Python),,,1648759090.0,Duplicate,,,
2320,"['python', 'pytorch']","{'account_id': 11089245, 'reputation': 99, 'user_id': 8141772, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4aff8ba6df657e96ba0244a98e8c3528?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr. Johnny Doe', 'link': 'https://stackoverflow.com/users/8141772/mr-johnny-doe'}",True,63,1,0,1648758676,1648673103,1648678584.0,71683934,CC BY-SA 4.0,https://stackoverflow.com/questions/71683934/my-model-memory-size-keeps-decreasing-and-isnt-clearing-and-as-a-result-i-get,"My model memory size keeps decreasing and isn&#39;t clearing. And as a result, I get a CUDA memory issue",,,,,,,
2321,"['python', 'macos', 'matplotlib', 'networkx', 'pgmpy']","{'account_id': 15530138, 'reputation': 778, 'user_id': 12928292, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Q8OMrIA-R7M/AAAAAAAAAAI/AAAAAAAAADQ/TpFXZXiZJUc/photo.jpg?sz=256', 'display_name': 'Alberto Casas Ortiz', 'link': 'https://stackoverflow.com/users/12928292/alberto-casas-ortiz'}",True,337,1,4,1648758551,1648145583,,71607514,CC BY-SA 4.0,https://stackoverflow.com/questions/71607514/stopiteration-error-while-drawing-a-pgmpy-networkx-graph,StopIteration error while drawing a PGMPy Networkx graph,71698804.0,,,,,,
2322,"['python', 'node.js', 'biginteger', 'diffie-hellman']","{'account_id': 1033301, 'reputation': 1751, 'user_id': 1041174, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/703cfa6b496597b3e303262dfd8434dd?s=256&d=identicon&r=PG', 'display_name': 'Vee', 'link': 'https://stackoverflow.com/users/1041174/vee'}",True,66,1,-1,1648758092,1648586770,1648758092.0,71668591,CC BY-SA 4.0,https://stackoverflow.com/questions/71668591/calculating-diffie-hellman-challenge-python-vs-nodejs,Calculating Diffie Hellman Challenge - Python vs NodeJS,71668713.0,,,,,,
2323,"['python', 'pandas', 'dataframe', 'key-value']","{'account_id': 24759549, 'reputation': 17, 'user_id': 18644115, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/87845cca7b16fc3f202b5bc15aa6bca5?s=256&d=identicon&r=PG', 'display_name': 'pycod8', 'link': 'https://stackoverflow.com/users/18644115/pycod8'}",True,1092,1,1,1648757973,1648736988,1648749019.0,71694377,CC BY-SA 4.0,https://stackoverflow.com/questions/71694377/python-how-to-transform-key-value-pairs-in-pandas-dataframe,python - How to transform key-value pairs in Pandas dataframe,71698652.0,,,,,,
2324,"['python', 'pandas', 'timestamp']","{'account_id': 5806901, 'reputation': 188, 'user_id': 4579256, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e8f160a3b31fc8818b1e900dd69a0b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'petervanya', 'link': 'https://stackoverflow.com/users/4579256/petervanya'}",True,150,1,0,1648757200,1648652417,1648740009.0,71679652,CC BY-SA 4.0,https://stackoverflow.com/questions/71679652/pandas-group-and-average-over-time,Pandas group and average over time,71698576.0,,,,,,
2325,"['python', 'numpy', 'matplotlib']","{'account_id': 6516852, 'reputation': 542, 'user_id': 14790056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98667928d0b06ca9451751961a5b6ff2?s=256&d=identicon&r=PG', 'display_name': 'Olive', 'link': 'https://stackoverflow.com/users/14790056/olive'}",True,2768,1,1,1648757047,1648173139,1648378544.0,71611309,CC BY-SA 4.0,https://stackoverflow.com/questions/71611309/how-to-solve-typeerror-the-dtypes-class-numpy-dtypeuint8-and-class-nump,How to solve TypeError: The DTypes &lt;class &#39;numpy.dtype[uint8]&#39;&gt; and &lt;class &#39;numpy.dtype[datetime64]&#39;&gt; do not have a common DType?,71698546.0,,,,,,
2326,"['python', 'python-3.x', 'database', 'sqlalchemy', 'fastapi']","{'account_id': 4288150, 'reputation': 304, 'user_id': 3505206, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OhSzz.png?s=256&g=1', 'display_name': 'Jenobi', 'link': 'https://stackoverflow.com/users/3505206/jenobi'}",False,1595,0,5,1648756782,1648663936,1648756782.0,71682152,CC BY-SA 4.0,https://stackoverflow.com/questions/71682152/properly-refreshing-database-connection-pool-using-fastapi-sqlalchemy,Properly refreshing database connection pool using FastAPI + Sqlalchemy,,,,,,,
2327,"['python', 'linux', 'visual-studio-code', 'cmdline-args']","{'account_id': 1410651, 'reputation': 15, 'user_id': 1337317, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99190db99036d0e123dd80d554cc6da7?s=256&d=identicon&r=PG', 'display_name': 'qbit', 'link': 'https://stackoverflow.com/users/1337317/qbit'}",False,93,0,0,1648756501,1648682467,1648756501.0,71685163,CC BY-SA 4.0,https://stackoverflow.com/questions/71685163/passing-a-glob-pattern-as-args-in-vscode-linux-python-run-configuration,passing a glob pattern as args in vscode linux python run configuration,,,,,,,
2328,"['python', 'recursion', 'dynamic']","{'account_id': 24759262, 'reputation': 1, 'user_id': 18643855, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw6qo83tHtyeE44rO712luMaGfLQYllpI0pov71=k-s256', 'display_name': 'Aman Selarka', 'link': 'https://stackoverflow.com/users/18643855/aman-selarka'}",False,37,1,0,1648756464,1648732421,,71693146,CC BY-SA 4.0,https://stackoverflow.com/questions/71693146/recursive-trouble-handling-with-operator,Recursive trouble handling with operator &#39;&gt;&#39;,,,,,,,
2329,"['python', 'pandas', 'geometry', 'apply', 'geopandas']","{'account_id': 18825243, 'reputation': 103, 'user_id': 13730313, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-jbsbzJitfss/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucksmQbDS5dSns3saWa11bqEIRh4Kw/photo.jpg?sz=256', 'display_name': 'jchristiaanse', 'link': 'https://stackoverflow.com/users/13730313/jchristiaanse'}",True,553,1,0,1648753781,1648736186,,71694138,CC BY-SA 4.0,https://stackoverflow.com/questions/71694138/use-pandas-apply-function-on-geodataframes,Use Pandas&#39; apply() function on GeoDataFrames,71697917.0,,,,,,
2330,"['python', 'pandas', 'dataframe']","{'account_id': 22302066, 'reputation': 676, 'user_id': 16527170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c16dff225615d62da3eab03e2c98c19a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Divyank', 'link': 'https://stackoverflow.com/users/16527170/divyank'}",True,42,2,0,1648753435,1648727045,1648753435.0,71691875,CC BY-SA 4.0,https://stackoverflow.com/questions/71691875/counting-words-from-one-columns-of-dataframe-to-another-dataframe-column,Counting Words from one columns of Dataframe to Another Dataframe column,71691961.0,,,,,,
2331,"['python', 'python-typing']","{'account_id': 3144152, 'reputation': 11, 'user_id': 2658975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea323b15c9ab91a2cf7c74ae388ece8d?s=256&d=identicon&r=PG', 'display_name': 'Daniel Mitchell', 'link': 'https://stackoverflow.com/users/2658975/daniel-mitchell'}",False,472,2,1,1648753251,1648698082,,71686626,CC BY-SA 4.0,https://stackoverflow.com/questions/71686626/python-typing-to-allow-one-or-a-list-of-values,Python typing to allow one or a list of values,,,,,,,
