,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from
2044,['python'],"{'account_id': 1802144, 'reputation': 113, 'user_id': 1640189, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/5ba6f31a525deee3606a9752922d9c0b?s=256&d=identicon&r=PG', 'display_name': 'user1640189', 'link': 'https://stackoverflow.com/users/1640189/user1640189'}",True,200,3,3,1349000956,1348998693,1348998953.0,12660312,CC BY-SA 3.0,https://stackoverflow.com/questions/12660312/python-loop-over-classes,Python: loop over classes?,,12660335.0,,,,
2045,"['python', 'file', '.app']","{'account_id': 1392072, 'reputation': 1769, 'user_id': 1322654, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/bYWQj.jpg?s=256&g=1', 'display_name': 'Richard Bamford', 'link': 'https://stackoverflow.com/users/1322654/richard-bamford'}",True,149,1,0,1348998995,1348997763,1495540095.0,12660213,CC BY-SA 3.0,https://stackoverflow.com/questions/12660213/python-app-doesnt-read-txt-file-like-it-should,Python .app doesn&#39;t read .txt file like it should,,,,,,
2046,"['python', 'hash', 'md5']","{'account_id': 1891623, 'reputation': 355, 'user_id': 1709538, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/3jwRv.png?s=256&g=1', 'display_name': 'gpestana', 'link': 'https://stackoverflow.com/users/1709538/gpestana'}",True,3936,1,5,1348998398,1348996273,1348996481.0,12660081,CC BY-SA 3.0,https://stackoverflow.com/questions/12660081/python-md5-hashes-comparison,Python md5 hashes comparison,,12660136.0,,,,
2047,['python'],"{'account_id': 259071, 'reputation': 200635, 'user_id': 541686, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f2d0d2c0f7a83e2f8797a5ae79a324b6?s=256&d=identicon&r=PG', 'display_name': 'user541686', 'link': 'https://stackoverflow.com/users/541686/user541686'}",True,535,6,14,1348994709,1348993163,,12659781,CC BY-SA 3.0,https://stackoverflow.com/questions/12659781/what-does-this-python-statement-mean,What does this Python statement mean?,,12659825.0,,,,
2048,"['python', 'windows', 'winapi', 'python-2.7', 'pywin32']","{'account_id': 1750678, 'reputation': 3113, 'user_id': 1599825, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/ASQuU.jpg?s=256&g=1', 'display_name': 'Robins Gupta', 'link': 'https://stackoverflow.com/users/1599825/robins-gupta'}",True,354,1,1,1348993830,1348992500,1348992657.0,12659719,CC BY-SA 3.0,https://stackoverflow.com/questions/12659719/windowswhat-actually-happens-when-ctrlc-is-pressed-in-windows-explorer,Windows:What actually happens when Ctrl+C is pressed in windows explorer,,12659846.0,,,,
2049,"['python', 'regex', 'string', 'parsing']","{'account_id': 1890186, 'reputation': 25, 'user_id': 1708494, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab234ae6ccb2169dd7702f9aed5676b9?s=256&d=identicon&r=PG', 'display_name': 'archerne', 'link': 'https://stackoverflow.com/users/1708494/archerne'}",True,3139,1,1,1348990886,1348932400,1348938232.0,12653979,CC BY-SA 3.0,https://stackoverflow.com/questions/12653979/add-parenthesis-to-statement,Add parenthesis to statement,,12659571.0,,,,
2050,"['python', 'regex', 'screen-scraping', 'web-scraping', 'scrapy']","{'account_id': 1795721, 'reputation': 137, 'user_id': 1635158, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6746ee27aa6f57a62d1122ff1f28d6b9?s=256&d=identicon&r=PG', 'display_name': 'Jonathan', 'link': 'https://stackoverflow.com/users/1635158/jonathan'}",True,1200,1,0,1348990229,1348938636,1348990229.0,12654675,CC BY-SA 3.0,https://stackoverflow.com/questions/12654675/cant-get-scrapy-crawlspider-to-follow-links,Can&#39;t get Scrapy Crawlspider to follow links,,12656632.0,,,,
2051,"['python', 'vector', 'svg']","{'account_id': 480082, 'reputation': 175, 'user_id': 893102, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cb0285741ef0948ff5c1f7e8a150299?s=256&d=identicon&r=PG', 'display_name': 'Chendy', 'link': 'https://stackoverflow.com/users/893102/chendy'}",False,2408,1,2,1348989480,1348937807,1495541929.0,12654582,CC BY-SA 3.0,https://stackoverflow.com/questions/12654582/convert-a-svg-image-to-multiple-vector-line-segments-using-python,Convert a SVG image to multiple vector line segments using Python,,,,,,
2052,"['jquery', 'python', 'post']","{'account_id': 1891171, 'reputation': 3, 'user_id': 1709201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ceb441aa234cb48c73fb99455138339?s=256&d=identicon&r=PG', 'display_name': 'user1709201', 'link': 'https://stackoverflow.com/users/1709201/user1709201'}",False,263,1,0,1348988649,1348973389,1348988649.0,12658224,CC BY-SA 3.0,https://stackoverflow.com/questions/12658224/call-python-from-jquery-cannot-get-post-params,"call python from jquery, cannot get POST params",,,,,,
2053,['python'],"{'account_id': 1830699, 'reputation': 93, 'user_id': 1662175, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/ea459de25c369f362030350c9ec7018e?s=256&d=identicon&r=PG', 'display_name': 'Edward', 'link': 'https://stackoverflow.com/users/1662175/edward'}",True,92,1,0,1348986553,1348985318,,12659102,CC BY-SA 3.0,https://stackoverflow.com/questions/12659102/how-do-i-get-the-average-of-three-pos-coordinates-values,How do i get the average of three pos_coordinates values?,,12659190.0,,,,
2054,"['python', 'datetime', 'dst']","{'account_id': 85747, 'reputation': 2175, 'user_id': 238882, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d5325234ab93b0841b7a3f8a69288080?s=256&d=identicon&r=PG', 'display_name': 'mankoff', 'link': 'https://stackoverflow.com/users/238882/mankoff'}",True,93,1,0,1348985565,1348985424,,12659108,CC BY-SA 3.0,https://stackoverflow.com/questions/12659108/converting-an-ambigious-time-to-a-correct-local-time-with-python,Converting an ambigious time to a correct local time with Python,,12659120.0,,,,
2055,"['python', 'sockets', 'file-io', 'io']","{'account_id': 343974, 'reputation': 185, 'user_id': 676013, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1c61eab652e22eee6700355c57d391b4?s=256&d=identicon&r=PG', 'display_name': 'NickCSE', 'link': 'https://stackoverflow.com/users/676013/nickcse'}",False,305,0,0,1348982560,1348982560,,12658870,CC BY-SA 3.0,https://stackoverflow.com/questions/12658870/connect-two-connected-clients-to-each-other-in-python,Connect two connected clients to each other in python,,,,,,
2056,"['python', 'console', 'char', 'python-idle']","{'account_id': 1743637, 'reputation': 569, 'user_id': 1594328, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/f2ceeabb94683bb583a72367948862a0?s=256&d=identicon&r=PG', 'display_name': 'user1594328', 'link': 'https://stackoverflow.com/users/1594328/user1594328'}",True,2122,1,1,1348981729,1348981277,,12658779,CC BY-SA 3.0,https://stackoverflow.com/questions/12658779/python-text-based-game-display,Python Text Based Game Display,,12658814.0,,,,
2057,"['python', 'qt', 'pyqt', 'qtableview', 'autoscroll']","{'account_id': 1733814, 'reputation': 497, 'user_id': 1586823, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/60bf596bcf65bfa5da5c10c0e7380a3a?s=256&d=identicon&r=PG', 'display_name': 'wollud1969', 'link': 'https://stackoverflow.com/users/1586823/wollud1969'}",True,4650,1,4,1348981497,1348960045,,12657294,CC BY-SA 3.0,https://stackoverflow.com/questions/12657294/keep-qtableview-scrolling-to-the-last-row-when-the-model-is-growing,Keep QTableView scrolling to the last row when the model is growing,,12658797.0,,,,
2058,"['python', 'pyparsing']","{'account_id': 530406, 'reputation': 53, 'user_id': 1095092, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a923c4adeafbc988bf219103fa9c894b?s=256&d=identicon&r=PG', 'display_name': 'stahlous', 'link': 'https://stackoverflow.com/users/1095092/stahlous'}",True,97,1,2,1348980662,1348978942,,12658610,CC BY-SA 3.0,https://stackoverflow.com/questions/12658610/unexpected-pyparsing-behavior,Unexpected pyparsing behavior,,,,,,
2059,"['python', 'mongodb']","{'account_id': 1891290, 'reputation': 40, 'user_id': 1709286, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46e4a4af3049f49ff065289312c41ae8?s=256&d=identicon&r=PG', 'display_name': 'ttff12345', 'link': 'https://stackoverflow.com/users/1709286/ttff12345'}",True,122,1,-4,1348979136,1348978936,,12658609,,https://stackoverflow.com/questions/12658609/how-to-quickly-learn-pythonmongodb-from-a-ruby-engineer,How to quickly learn Python(MongoDB) from a Ruby engineer?,,12658623.0,1348997775.0,not a real question,,
2060,"['python', 'sqlite']","{'account_id': 1891185, 'reputation': 13, 'user_id': 1709211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8ca4f6372ec6676a357531a29778bb8?s=256&d=identicon&r=PG', 'display_name': 'Zein Tawil', 'link': 'https://stackoverflow.com/users/1709211/zein-tawil'}",True,1765,1,1,1348975185,1348974964,,12658343,,https://stackoverflow.com/questions/12658343/creating-a-new-sqlite-database-table-from-a-txt-file-in-python,Creating a new sqlite database table from a txt file in Python,,12658354.0,1349088204.0,too localized,,
2061,"['python', 'list']","{'account_id': 1891166, 'reputation': 514, 'user_id': 1709198, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/69d2b3deac90e70752f6e4f3243af4ef?s=256&d=identicon&r=PG', 'display_name': 'Qanthelas', 'link': 'https://stackoverflow.com/users/1709198/qanthelas'}",True,116,2,1,1348974375,1348973368,1348974280.0,12658221,CC BY-SA 3.0,https://stackoverflow.com/questions/12658221/input-list-of-items-output-list-of-itemids,"Input List of Items, Output List of ItemIDs",,12658298.0,,,,
2062,"['python', 'loops', 'hash', 'bcrypt']","{'user_type': 'does_not_exist', 'display_name': 'user1709173'}",True,99,1,1,1348973377,1348973176,,12658203,CC BY-SA 3.0,https://stackoverflow.com/questions/12658203/creating-a-python-loop-where-the-input-is-a-random-number,Creating a python loop where the input is a random number,,12658222.0,,,,
2063,"['python', 'python-3.x']","{'account_id': 49725, 'reputation': 934, 'user_id': 148201, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a74ed4a5165bff5c406e7fc410bc4963?s=256&d=identicon&r=PG', 'display_name': 'kjarsenal', 'link': 'https://stackoverflow.com/users/148201/kjarsenal'}",True,162,7,0,1348968940,1348947326,,12655823,CC BY-SA 3.0,https://stackoverflow.com/questions/12655823/basic-math-computation-confusion,basic math computation confusion,,12655833.0,,,,
2064,['python'],"{'account_id': 969664, 'reputation': 14976, 'user_id': 992444, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/614f57dfa997ee647ef5e7f4df9d398c?s=256&d=identicon&r=PG', 'display_name': 'tkbx', 'link': 'https://stackoverflow.com/users/992444/tkbx'}",True,100,2,0,1348967342,1348966976,,12657829,CC BY-SA 3.0,https://stackoverflow.com/questions/12657829/set-variables-from-variables,Set variables from variables?,,12657841.0,,,,
2065,"['python', 'python-3.x']","{'account_id': 558434, 'reputation': 727, 'user_id': 920920, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/dad6b3ea86e9c99fbd03e9c23ff45ee0?s=256&d=identicon&r=PG', 'display_name': 'Alex G', 'link': 'https://stackoverflow.com/users/920920/alex-g'}",True,917,2,1,1348966296,1348965660,1348966021.0,12657733,CC BY-SA 3.0,https://stackoverflow.com/questions/12657733/python-code-compiles-in-2-7-not-in-3-2,"Python code compiles in 2.7, not in 3.2",,12657774.0,,,,
2066,"['python', 'django', 'django-haystack']","{'account_id': 1836474, 'reputation': 306, 'user_id': 1666755, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cf052be3eef3d01c3ba92cc9e14e1e0?s=256&d=identicon&r=PG', 'display_name': 'derek', 'link': 'https://stackoverflow.com/users/1666755/derek'}",False,764,0,2,1348964063,1348963740,1348964063.0,12657589,CC BY-SA 3.0,https://stackoverflow.com/questions/12657589/change-django-haystack-search-view-based-on-user-profile-element,Change django haystack search view based on user profile element,,,,,,
2067,['python'],"{'account_id': 1842506, 'reputation': 61, 'user_id': 1671636, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dbc4e6c0ff3e8ffa2d5e74f049127544?s=256&d=identicon&r=PG', 'display_name': 'ציון נחאיסי', 'link': 'https://stackoverflow.com/users/1671636/%d7%a6%d7%99%d7%95%d7%9f-%d7%a0%d7%97%d7%90%d7%99%d7%a1%d7%99'}",False,360,1,2,1348963862,1348961498,,12657415,CC BY-SA 3.0,https://stackoverflow.com/questions/12657415/sequencematcher-with-custom-comparison-function,SequenceMatcher with custom comparison function,,,,,,
2068,['python'],"{'account_id': 1675780, 'reputation': 5067, 'user_id': 1541397, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/991c4e6d0872e18880e3e0ff51cdf5a2?s=256&d=identicon&r=PG', 'display_name': 'David Callanan', 'link': 'https://stackoverflow.com/users/1541397/david-callanan'}",True,1047,1,-3,1348962503,1348776406,1348776530.0,12629242,CC BY-SA 3.0,https://stackoverflow.com/questions/12629242/how-do-i-get-key-pressed,How do I get key pressed?,,12629390.0,,,,
2069,"['python', 'django']","{'account_id': 1720624, 'reputation': 2576, 'user_id': 1576615, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/a66ec738bf2ed4f29952f91a51e3bc9e?s=256&d=identicon&r=PG', 'display_name': 'John Smith', 'link': 'https://stackoverflow.com/users/1576615/john-smith'}",True,5224,1,2,1348959661,1348515310,1348959661.0,12571674,CC BY-SA 3.0,https://stackoverflow.com/questions/12571674/django-loop-through-all-items-to-save-but-it-only-saves-one-record,"Django loop through all items to save, but it only saves one record",,12571894.0,,,,
2070,"['python', 'python-2.6']","{'account_id': 1890881, 'reputation': 21, 'user_id': 1709001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25208bea75ac12b9df143b8ea6023771?s=256&d=identicon&r=PG', 'display_name': 'user1709001', 'link': 'https://stackoverflow.com/users/1709001/user1709001'}",True,36917,1,2,1348957724,1348957465,1348957724.0,12657048,,https://stackoverflow.com/questions/12657048/function-to-check-if-number-mod-2-has-remainder-of-0-doesnt-work,Function to check if number (mod 2) has remainder of 0 doesn&#39;t work,,,1349004731.0,too localized,,
2071,"['python', 'python-2.7', 'while-loop']","{'account_id': 1866152, 'reputation': 413, 'user_id': 1689672, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4f6f794a9454acd4a538c56848bcd421?s=256&d=identicon&r=PG', 'display_name': 'iamtesla', 'link': 'https://stackoverflow.com/users/1689672/iamtesla'}",True,1927,1,3,1348955676,1348953472,1348955676.0,12656563,,https://stackoverflow.com/questions/12656563/python-infinite-loop,python infinite loop,,12656576.0,1350283055.0,too localized,,
2072,"['python', 'django']","{'account_id': 1765944, 'reputation': 4629, 'user_id': 1611830, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/f01b49db716cde6fbec9d43b1f15c0f1?s=256&d=identicon&r=PG', 'display_name': 'user1611830', 'link': 'https://stackoverflow.com/users/1611830/user1611830'}",True,293,1,0,1348955279,1348954918,,12656739,CC BY-SA 3.0,https://stackoverflow.com/questions/12656739/valueerror-installing-a-python-django-project,ValueError installing a python/django project,,12656788.0,,,,
2073,"['python', 'winapi']","{'account_id': 1750678, 'reputation': 3113, 'user_id': 1599825, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/ASQuU.jpg?s=256&g=1', 'display_name': 'Robins Gupta', 'link': 'https://stackoverflow.com/users/1599825/robins-gupta'}",False,193,0,2,1348955260,1348949446,1348955260.0,12656094,CC BY-SA 3.0,https://stackoverflow.com/questions/12656094/python-is-there-any-way-to-monitor-drag-and-drop-events-in-windows,Python: Is there any way to monitor Drag and Drop events in Windows?,,,,,,
2074,"['python', 'django', 'amazon-s3', 'boto']","{'account_id': 1166167, 'reputation': 119, 'user_id': 1144398, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/c29283b5c8d1b057f8040a7a7e2028d4?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1144398/chris'}",True,256,1,0,1348954987,1348888417,,12649637,CC BY-SA 3.0,https://stackoverflow.com/questions/12649637/got-error-when-trying-to-specific-canned-acl,Got error when trying to specific Canned ACL,,12656750.0,,,,
2075,"['python', 'python-2.7', 'scipy']","{'account_id': 1796276, 'reputation': 49, 'user_id': 1708942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/607fa9e534a00b1e651dbfa9cca27f35?s=256&d=identicon&r=PG', 'display_name': 'eragon1189', 'link': 'https://stackoverflow.com/users/1708942/eragon1189'}",True,1280,1,1,1348954679,1348954294,1348954679.0,12656652,,https://stackoverflow.com/questions/12656652/why-am-i-getting-an-error-syntaxerror-invalid-syntax-for-this-code,why am i getting an error SyntaxError : invalid syntax for this code,,12656665.0,1349121754.0,too localized,,
2076,"['python', 'performance', 'numpy', 'iteration']","{'account_id': 1661684, 'reputation': 362, 'user_id': 1529852, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9279ecf4632cda39514483cfebd3d4eb?s=256&d=identicon&r=PG', 'display_name': 'mspadaccino', 'link': 'https://stackoverflow.com/users/1529852/mspadaccino'}",False,327,0,0,1348954177,1348954177,,12656631,CC BY-SA 3.0,https://stackoverflow.com/questions/12656631/calling-a-multivariable-function-iteratively-with-2d-arrays,calling a multivariable function iteratively with 2d arrays,,,,,,
2077,"['c++', 'python', 'perl', 'awk']","{'account_id': 1235165, 'reputation': 1800, 'user_id': 1198887, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c8vzM.jpg?s=256&g=1', 'display_name': 'Kannan Mohan', 'link': 'https://stackoverflow.com/users/1198887/kannan-mohan'}",True,192,3,8,1348952408,1348026691,,12488289,CC BY-SA 3.0,https://stackoverflow.com/questions/12488289/parse-and-rearrange-hostnames,parse and rearrange hostnames,,12492814.0,,,,
2078,"['python', 'regex', 'date']","{'account_id': 14578, 'reputation': 4830, 'user_id': 30105, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/a1dc4bddf38de8351ae70e98845242e9?s=256&d=identicon&r=PG', 'display_name': 'PyNEwbie', 'link': 'https://stackoverflow.com/users/30105/pynewbie'}",True,120,1,0,1348952199,1348948968,,12656035,CC BY-SA 3.0,https://stackoverflow.com/questions/12656035/how-to-fix-this-date-regular-expression-that-is-matching-things-it-should-not,How to fix this date regular expression that is matching things it should not,,12656103.0,,,,
2079,"['python', 'django', 'google-app-engine', 'logging']","{'account_id': 83606, 'reputation': 15333, 'user_id': 234270, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/c4ed6fa8257c4601b262851116eb3332?s=256&d=identicon&r=PG', 'display_name': 'speedplane', 'link': 'https://stackoverflow.com/users/234270/speedplane'}",False,151,1,0,1348951824,1348930250,1348951824.0,12653725,CC BY-SA 3.0,https://stackoverflow.com/questions/12653725/app-engine-logging-debug-not-being-logged-on-server,App Engine logging.debug Not Being Logged on Server,,,,,,
2080,"['python', 'variable-assignment', 'variables']","{'account_id': 1873600, 'reputation': 51, 'user_id': 1695309, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56e06668ec0a69e617d8db4aba254520?s=256&d=identicon&r=PG', 'display_name': 'shtefh', 'link': 'https://stackoverflow.com/users/1695309/shtefh'}",True,915,3,2,1348950827,1348947918,1348948379.0,12655902,CC BY-SA 3.0,https://stackoverflow.com/questions/12655902/python-vars-nested-assignment,Python vars nested assignment,,,,,,
2081,"['python', 'if-statement', 'python-2.7']","{'account_id': 1866152, 'reputation': 413, 'user_id': 1689672, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4f6f794a9454acd4a538c56848bcd421?s=256&d=identicon&r=PG', 'display_name': 'iamtesla', 'link': 'https://stackoverflow.com/users/1689672/iamtesla'}",True,611,2,1,1348950651,1348950453,,12656219,CC BY-SA 3.0,https://stackoverflow.com/questions/12656219/python-blackjack-game-loop-generating-new-values-each-time,"python blackjack game, loop generating new values each time",,12656246.0,,,,
2082,"['c++', 'python', 'performance', 'cpu-speed']","{'account_id': 385817, 'reputation': 4313, 'user_id': 743203, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/0f21f48e49abe4ecfb8a9d3d6fc47e5b?s=256&d=identicon&r=PG', 'display_name': 'David Moreno Garc&#237;a', 'link': 'https://stackoverflow.com/users/743203/david-moreno-garc%c3%ada'}",True,3703,2,3,1348950191,1348949472,,12656098,CC BY-SA 3.0,https://stackoverflow.com/questions/12656098/c-vs-python-server-side-performance,C++ vs Python server side performance,,12656127.0,,,,
2083,"['javascript', 'python', 'html', 'flask']","{'account_id': 996169, 'reputation': 1689, 'user_id': 1012040, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/5929b169f798f0e7c06aee3898c907ce?s=256&d=identicon&r=PG', 'display_name': 'acpigeon', 'link': 'https://stackoverflow.com/users/1012040/acpigeon'}",True,2032,1,3,1348949898,1348948844,,12656016,CC BY-SA 3.0,https://stackoverflow.com/questions/12656016/iterating-over-a-list-of-urls-in-an-html-template-using-python-flask,Iterating over a list of URLs in an HTML template using Python/Flask,,12656063.0,,,,
2084,"['python', 'google-app-engine', 'oauth', 'dropbox-api']","{'account_id': 1325347, 'reputation': 1062, 'user_id': 1270285, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/c51bde74fcab7fbb1882ef496c8a4d7d?s=256&d=identicon&r=PG', 'display_name': 'bs7280', 'link': 'https://stackoverflow.com/users/1270285/bs7280'}",True,583,1,0,1348947766,1348446350,,12557441,CC BY-SA 3.0,https://stackoverflow.com/questions/12557441/getting-a-dropbox-oauth-authentication-on-google-app-engine,Getting a dropbox oauth authentication on google app engine,,12655882.0,,,,
2085,"['python', 'django']","{'account_id': 459556, 'reputation': 37793, 'user_id': 860103, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/vVrqo.jpg?s=256&g=1', 'display_name': 'Aamir Rind', 'link': 'https://stackoverflow.com/users/860103/aamir-rind'}",True,168,1,1,1348947539,1348945294,1348946033.0,12655589,CC BY-SA 3.0,https://stackoverflow.com/questions/12655589/django-template-tag-with-in-javascript,Django - template tag &quot;with&quot; in javascript,,12655859.0,,,,
2086,['python'],"{'account_id': 69429, 'reputation': 61, 'user_id': 1708628, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/51d0eaddd3915f36c0c658e9e68f85c2?s=256&d=identicon&r=PG', 'display_name': 'Ozooha Ozooha', 'link': 'https://stackoverflow.com/users/1708628/ozooha-ozooha'}",True,6594,3,4,1348946622,1348940869,1348941349.0,12655007,CC BY-SA 3.0,https://stackoverflow.com/questions/12655007/python-elegant-way-of-creating-a-list-of-tuples,Python: elegant way of creating a list of tuples?,,12655344.0,,,,
2087,"['python', 'smtplib']","{'account_id': 342874, 'reputation': 4972, 'user_id': 674255, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/2edd5d576289c88d2cba1a92c9fb3e13?s=256&d=identicon&r=PG', 'display_name': 'sharataka', 'link': 'https://stackoverflow.com/users/674255/sharataka'}",True,86,1,0,1348945560,1348944995,1495535092.0,12655547,,https://stackoverflow.com/questions/12655547/how-do-i-change-the-from-line-on-a-mail-sent-using-smtplib,How do I change the from line on a mail sent using smtplib?,,12655630.0,1356123427.0,exact duplicate,,
2088,"['python', 'inheritance', 'multiple-inheritance']","{'account_id': 416369, 'reputation': 15761, 'user_id': 791713, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/1d51e358999bd31439d3810486942e9b?s=256&d=identicon&r=PG', 'display_name': 'Niklas R', 'link': 'https://stackoverflow.com/users/791713/niklas-r'}",True,102,2,0,1348945345,1348933659,,12654138,CC BY-SA 3.0,https://stackoverflow.com/questions/12654138/searching-for-a-better-design-inheritance,Searching for a better design (inheritance),,,,,,
2089,"['python', 'numpy', 'max']","{'account_id': 515061, 'reputation': 343168, 'user_id': 1240268, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/RN9Mw.jpg?s=256&g=1', 'display_name': 'Andy Hayden', 'link': 'https://stackoverflow.com/users/1240268/andy-hayden'}",True,1918,1,3,1348944829,1348944829,1495541078.0,12655525,CC BY-SA 3.0,https://stackoverflow.com/questions/12655525/a-key-in-numpy-amax,A key in numpy.amax,,12655526.0,,,,
2090,"['python', 'string', 'match', 'pseudocode']","{'account_id': 1890210, 'reputation': 33, 'user_id': 1708511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/54ac299acce1f703ce3fee58eefcf8fe?s=256&d=identicon&r=PG', 'display_name': 'Arthur64', 'link': 'https://stackoverflow.com/users/1708511/arthur64'}",True,1088,1,3,1348943276,1348935747,1348939329.0,12654339,CC BY-SA 3.0,https://stackoverflow.com/questions/12654339/how-to-find-longest-match-of-a-string-including-a-focus-word-in-python,how to find longest match of a string including a focus word in python,,12654793.0,,,,
2091,"['python', 'file']","{'account_id': 1205011, 'reputation': 20021, 'user_id': 1174869, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/c55ab61fbb26a57a0b85931f4a6e003e?s=256&d=identicon&r=PG', 'display_name': 'FabianCook', 'link': 'https://stackoverflow.com/users/1174869/fabiancook'}",True,71,1,0,1348943242,1348942799,,12655255,CC BY-SA 3.0,https://stackoverflow.com/questions/12655255/generating-a-list-of-files,Generating a list of files,,12655329.0,,,,
2092,"['python', 'pyserial', 'tweepy']","{'account_id': 1890361, 'reputation': 1, 'user_id': 1708625, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/809c5b15806730c545ab7552ea8b50c8?s=256&d=identicon&r=PG', 'display_name': 'IndianTinker', 'link': 'https://stackoverflow.com/users/1708625/indiantinker'}",True,210,3,0,1348943050,1348940214,,12654907,CC BY-SA 3.0,https://stackoverflow.com/questions/12654907/working-with-many-different-modules-in-python,Working with many different modules in python,,,,,,
2093,"['python', 'numpy', 'linear-algebra']","{'account_id': 1528135, 'reputation': 85042, 'user_id': 1426056, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/3ac815b6fca201737db888a28efd7248?s=256&d=identicon&r=PG', 'display_name': 'waitingkuo', 'link': 'https://stackoverflow.com/users/1426056/waitingkuo'}",True,153,1,2,1348942916,1348942428,1348942714.0,12655210,CC BY-SA 3.0,https://stackoverflow.com/questions/12655210/something-strange-in-numpy,Something strange in numpy,,12655277.0,,,,
