,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,bounty_amount,bounty_closes_date,protected_date,migrated_from
2073,"['python', 'jupyter-notebook', 'nlp', 'logistic-regression', 'imdb']","{'account_id': 20746085, 'reputation': 1, 'user_id': 15234663, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-LMUTwPgpelY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm28lIHNRuMuyRHOR1L1-MaZoGAvw/s96-c/photo.jpg?sz=256', 'display_name': 'Shima Mahinnezhad', 'link': 'https://stackoverflow.com/users/15234663/shima-mahinnezhad'}",False,32,,,1,-2,1667079350,1667079022,,74248981,https://stackoverflow.com/questions/74248981/large-movie-review-dataset,,Large Movie Review Dataset,CC BY-SA 4.0,,,,
2074,"['python', 'flask', 'sqlalchemy']","{'account_id': 26768595, 'reputation': 3, 'user_id': 20365354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e56d5e7fc34a4fca166c663d89710c1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'sami', 'link': 'https://stackoverflow.com/users/20365354/sami'}",True,62,,74248299.0,1,-1,1667079289,1667066053,1667079289.0,74247546,https://stackoverflow.com/questions/74247546/flask-sqlalchemy-query-filter-and-give-multiple-returns,,"FLASK SQLAlchemy query,filter and give multiple returns",CC BY-SA 4.0,,,,
2075,"['python', 'python-3.x', 'asynchronous', 'python-asyncio', 'event-loop']","{'account_id': 11119483, 'reputation': 11992, 'user_id': 8172439, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XmATK.jpg?s=256&g=1', 'display_name': 'Kai - Kazuya Ito', 'link': 'https://stackoverflow.com/users/8172439/kai-kazuya-ito'}",False,61,,,1,0,1667079211,1667066520,1667079196.0,74247595,https://stackoverflow.com/questions/74247595/how-to-stop-loop-run-forever-with-loop-stop-in-python,,How to stop &quot;loop.run_forever()&quot; with &quot;loop.stop()&quot; in Python?,CC BY-SA 4.0,,,,
2076,"['python', 'string', 'list', 'python-itertools']","{'account_id': 25261182, 'reputation': 15, 'user_id': 19092066, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da710bcb928a5bfb43e1db4df8092e40?s=256&d=identicon&r=PG&f=1', 'display_name': 'blazerlazer', 'link': 'https://stackoverflow.com/users/19092066/blazerlazer'}",False,26,,,1,0,1667079000,1666999322,,74241745,https://stackoverflow.com/questions/74241745/combine-itertools-2-product-with-specified-amount-of-variables,,combine itertools 2 product with specified amount of variables,CC BY-SA 4.0,,,,
2077,"['python', 'dataspell']","{'account_id': 13272787, 'reputation': 13, 'user_id': 12657674, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-kLjJUpClJL0/AAAAAAAAAAI/AAAAAAAAA4c/9PeuIfwyCC8/photo.jpg?sz=256', 'display_name': 'terrenana', 'link': 'https://stackoverflow.com/users/12657674/terrenana'}",False,35,,,0,0,1667078809,1667078809,,74248958,https://stackoverflow.com/questions/74248958/dataspell-no-new-project-and-other-path-related-things-messed-up,,DataSpell no &quot;New Project&quot; and other path related things messed up,CC BY-SA 4.0,,,,
2078,"['python', 'loops', 'nested']","{'account_id': 26771927, 'reputation': 1, 'user_id': 20368174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f76687d7291012a0eb56304748b381d?s=256&d=identicon&r=PG', 'display_name': 'Gigantesco', 'link': 'https://stackoverflow.com/users/20368174/gigantesco'}",False,30,,,1,0,1667078705,1667077581,1667077727.0,74248835,https://stackoverflow.com/questions/74248835/python-nested-loop-patterns-star-with-gaps-in-between,,Python nested loop patterns - star with gaps in-between,CC BY-SA 4.0,,,,
2079,"['python', 'python-3.x', 'asynchronous', 'python-asyncio', 'event-loop']","{'account_id': 11119483, 'reputation': 11992, 'user_id': 8172439, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XmATK.jpg?s=256&g=1', 'display_name': 'Kai - Kazuya Ito', 'link': 'https://stackoverflow.com/users/8172439/kai-kazuya-ito'}",False,59,,,1,0,1667078675,1667078675,,74248937,https://stackoverflow.com/questions/74248937/runtimeerror-cannot-close-a-running-event-loop-in-python,,&quot;RuntimeError: Cannot close a running event loop&quot; in Python,CC BY-SA 4.0,,,,
2080,"['python', 'json', 'api', 'kraken.com']","{'account_id': 13103930, 'reputation': 43, 'user_id': 9467387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32c6acdf39a21fa5a32307bf1782c635?s=256&d=identicon&r=PG&f=1', 'display_name': 'user9467387', 'link': 'https://stackoverflow.com/users/9467387/user9467387'}",True,28,,74248908.0,1,1,1667078375,1667050613,,74245774,https://stackoverflow.com/questions/74245774/python-extract-access-information-from-json-via-kraken-api,,Python - Extract/access information from json via Kraken API,CC BY-SA 4.0,,,,
2081,"['python', 'networkx', 'graph-theory', 'gurobi', 'graph-coloring']","{'account_id': 26729208, 'reputation': 1, 'user_id': 20331861, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f09aba69e93f0acad52bd15aa02df244?s=256&d=identicon&r=PG', 'display_name': 'nahom', 'link': 'https://stackoverflow.com/users/20331861/nahom'}",False,31,,,1,0,1667078323,1666712555,1666714642.0,74196741,https://stackoverflow.com/questions/74196741/exact-gurobi-solver-for-chromatic-number-of-coloring-problem-error-in-the-objec,,exact gurobi solver for chromatic number of coloring problem [error in the objective],CC BY-SA 4.0,,,,
2082,"['python', 'opencv']","{'account_id': 276507, 'reputation': 15368, 'user_id': 569976, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/7872694d27b3b6fd8d71297a4799a82b?s=256&d=identicon&r=PG', 'display_name': 'neubert', 'link': 'https://stackoverflow.com/users/569976/neubert'}",True,49,,74248176.0,1,0,1667078079,1667055126,1667071078.0,74246292,https://stackoverflow.com/questions/74246292/deleting-the-common-parts-of-two-images,,deleting the common parts of two images,CC BY-SA 4.0,,,,
2083,"['python', 'python-3.x', 'list', 'dictionary']","{'account_id': 4255947, 'reputation': 115, 'user_id': 3481647, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69e4293032db8645c4e1c15a33366004?s=256&d=identicon&r=PG&f=1', 'display_name': 'James Xu', 'link': 'https://stackoverflow.com/users/3481647/james-xu'}",True,42,,74147447.0,2,2,1667077756,1666308952,1667077756.0,74147320,https://stackoverflow.com/questions/74147320/convert-a-duplicated-list-into-a-combined-one-with-same-key,,Convert a duplicated list into a combined one with same key,CC BY-SA 4.0,,,,
2084,"['python', 'asyncssh']","{'account_id': 20478, 'reputation': 13895, 'user_id': 48956, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/06f001142c96af8fb111127e63d92579?s=256&d=identicon&r=PG', 'display_name': 'user48956', 'link': 'https://stackoverflow.com/users/48956/user48956'}",False,9,,,0,0,1667077424,1667077424,,74248818,https://stackoverflow.com/questions/74248818/sshclientconnection-runstderr-sys-stderr-can-avoid-closing-sys-stderr,,SSHClientConnection.run(stderr=sys.stderr)? Can avoid closing sys.stderr?,CC BY-SA 4.0,,,,
2085,"['python', 'generator', 'python-multiprocessing']","{'account_id': 4418303, 'reputation': 11, 'user_id': 3599174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'yamatteo', 'link': 'https://stackoverflow.com/users/3599174/yamatteo'}",False,39,,,1,1,1667077413,1666978384,,74238975,https://stackoverflow.com/questions/74238975/does-this-parallel-generator-have-problems-in-its-implementations,,Does this parallel generator have problems in its implementations?,CC BY-SA 4.0,,,,
2086,"['python', 'jwt', 'fastapi']","{'account_id': 23258580, 'reputation': 39, 'user_id': 17683894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45e75c73cfb63796ea32ee28a8d0e798?s=256&d=identicon&r=PG', 'display_name': 'Paulo Feresin', 'link': 'https://stackoverflow.com/users/17683894/paulo-feresin'}",False,22,,,0,0,1667077400,1667077400,,74248814,https://stackoverflow.com/questions/74248814/jwt-token-not-authenticating-correctly,,JWT token not authenticating correctly,CC BY-SA 4.0,,,,
2087,"['python', '3d', 'vtk', 'open3d', 'pyvista']","{'account_id': 22984218, 'reputation': 23, 'user_id': 17110656, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MdRap.jpg?s=256&g=1', 'display_name': 'Yubo', 'link': 'https://stackoverflow.com/users/17110656/yubo'}",False,24,,,0,0,1667077339,1667077339,,74248809,https://stackoverflow.com/questions/74248809/fill-concavity-in-3d-triangular-mesh-pyvista,,Fill Concavity in 3D Triangular Mesh (pyvista),CC BY-SA 4.0,,,,
2088,"['python', 'python-3.x', 'django', 'django-urls']","{'account_id': 6886389, 'reputation': 1311, 'user_id': 7841468, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/q41nV.jpg?s=256&g=1', 'display_name': 'mishsx', 'link': 'https://stackoverflow.com/users/7841468/mishsx'}",True,39,,74248754.0,2,0,1667077188,1667072474,,74248296,https://stackoverflow.com/questions/74248296/current-path-didnt-match-the-url-patterns-django,,Current path didn&#39;t match the url patterns - Django,CC BY-SA 4.0,,,,
2089,"['python', 'python-3.x']","{'account_id': 4234182, 'reputation': 165, 'user_id': 3465829, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'N00b101', 'link': 'https://stackoverflow.com/users/3465829/n00b101'}",False,28,,,0,0,1667077007,1667073932,1667077007.0,74248450,https://stackoverflow.com/questions/74248450/how-do-you-properly-close-a-comobject-in-python,,How do you properly close a COMObject in Python?,CC BY-SA 4.0,,,,
2090,"['python', 'jupyter-notebook', 'queue', 'computer-science', 'nameerror']","{'user_type': 'does_not_exist', 'display_name': 'user20235346'}",False,43,,,0,0,1667076966,1667076966,,74248764,https://stackoverflow.com/questions/74248764/python-jupyter-notebook-nameerror-name-queue-is-not-defined,,Python Jupyter Notebook: NameError: name &#39;Queue&#39; is not defined,CC BY-SA 4.0,,,,
2091,"['python', 'windows-store-apps']","{'account_id': 26771847, 'reputation': 1, 'user_id': 20368106, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9fb44971235312402a4c84cfda2e4028?s=256&d=identicon&r=PG', 'display_name': 'stackbot2', 'link': 'https://stackoverflow.com/users/20368106/stackbot2'}",False,12,,,0,0,1667076944,1667076944,,74248760,https://stackoverflow.com/questions/74248760/how-to-create-a-manifest-xml-for-a-msix-for-the-windows-store,,how to create a manifest.xml for a .msix for the Windows Store?,CC BY-SA 4.0,,,,
2092,"['python', 'datetime']","{'account_id': 26102457, 'reputation': 53, 'user_id': 19797660, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlCOryz_Lc-IaS9fR2kjW1_LI-0BqbC_qIc7cWI=k-s256', 'display_name': 'Jakub Szurlej', 'link': 'https://stackoverflow.com/users/19797660/jakub-szurlej'}",True,36,,,2,0,1667076883,1666973307,,74238062,https://stackoverflow.com/questions/74238062/how-to-make-while-loop-work-inbetween-time-interval,,How to make while loop work inbetween time interval?,CC BY-SA 4.0,,,,
2093,"['python', 'django-rest-framework']","{'account_id': 25830158, 'reputation': 3, 'user_id': 19567509, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e16ebc407bfec466806239d2207dc5f?s=256&d=identicon&r=PG', 'display_name': 'Kamil Kleina', 'link': 'https://stackoverflow.com/users/19567509/kamil-kleina'}",False,21,,,1,0,1667076834,1667071920,1667076179.0,74248229,https://stackoverflow.com/questions/74248229/django-rest-framework-nested-serializers-original-exception-text-was-relat,,Django-Rest-Framework - nested serializers - Original exception text was: &#39;RelatedManager&#39; object has no attribute &#39;field&#39;,CC BY-SA 4.0,,,,
2094,"['python', 'kivy', 'kivy-language', 'pyperclip']","{'account_id': 26645146, 'reputation': 17, 'user_id': 20260166, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3Oi7t6OMmZkpACyMAWeE5TnwRSkzn755niYZTa=k-s256', 'display_name': 'Aturtl3', 'link': 'https://stackoverflow.com/users/20260166/aturtl3'}",False,46,,,1,0,1667076754,1667068995,1667069272.0,74247892,https://stackoverflow.com/questions/74247892/how-to-repair-an-error-pyperclip-could-not-find-a-copy-paste-mechanism-in-your,,How to repair an error &quot;Pyperclip could not find a copy/paste mechanism in your device&quot; in Python Kivy?,CC BY-SA 4.0,,,,
2095,"['python', 'crash']","{'account_id': 26765585, 'reputation': 1, 'user_id': 20362792, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2tBioXi6aekzIFsNZTBLFxrukfK_zkChmKYEPjwA=k-s256', 'display_name': 'polysteel', 'link': 'https://stackoverflow.com/users/20362792/polysteel'}",False,15,,,0,0,1667076693,1667076693,,74248740,https://stackoverflow.com/questions/74248740/python-file-running-fine-in-vscode-output-but-not-alone,,Python File Running Fine in VSCode Output but Not Alone,CC BY-SA 4.0,,,,
2096,"['python', 'sql', 'databricks', 'spark-koalas']","{'account_id': 12671326, 'reputation': 1, 'user_id': 9208768, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EBI39.png?s=256&g=1', 'display_name': 'Qarolina', 'link': 'https://stackoverflow.com/users/9208768/qarolina'}",False,37,,,1,0,1667076689,1666788838,1666790485.0,74208130,https://stackoverflow.com/questions/74208130/pass-a-python-variable-to-sql-query-with-koalas,,Pass a python variable to SQL query with koalas,CC BY-SA 4.0,,,,
2097,['python'],"{'account_id': 26147602, 'reputation': 1, 'user_id': 19836031, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a866997b3cd4559d7643354c686da709?s=256&d=identicon&r=PG', 'display_name': 'shivam234556', 'link': 'https://stackoverflow.com/users/19836031/shivam234556'}",False,19,,,0,0,1667076605,1667076605,,74248727,https://stackoverflow.com/questions/74248727/iiam-getting-error-zerodivisionerror-division-by-zero-while-using-yolov3,,iIam getting error &quot;ZeroDivisionError: division by zero &quot; while using yolov3,CC BY-SA 4.0,,,,
2098,"['python', 'pandas', 'geopandas']","{'account_id': 26765493, 'reputation': 11, 'user_id': 20362715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e54f1b288595aa9bca240b6f86ce35bf?s=256&d=identicon&r=PG', 'display_name': 'dan_the_dam_man', 'link': 'https://stackoverflow.com/users/20362715/dan-the-dam-man'}",True,37,,,1,0,1667076571,1667012069,,74242512,https://stackoverflow.com/questions/74242512/turning-list-of-dictionaries-into-geopandas-geometry,,turning list of dictionaries into geopandas geometry,CC BY-SA 4.0,,,,
2099,"['python', 'function', 'loops', 'while-loop']","{'account_id': 25079242, 'reputation': 1, 'user_id': 18932226, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/As5te.png?s=256&g=1', 'display_name': 'a python learner', 'link': 'https://stackoverflow.com/users/18932226/a-python-learner'}",True,36,,74248722.0,1,0,1667076568,1667075966,1667076241.0,74248663,https://stackoverflow.com/questions/74248663/python-loop-continues-without-stop,,Python loop continues without stop,CC BY-SA 4.0,,,,
2100,"['python', 'pandas', 'csv', 'max', 'sample']","{'account_id': 14728869, 'reputation': 13, 'user_id': 10636860, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2202449126697026/picture?type=large', 'display_name': 'Amr M Alnagar', 'link': 'https://stackoverflow.com/users/10636860/amr-m-alnagar'}",True,34,,74248700.0,1,1,1667076364,1666932660,,74230782,https://stackoverflow.com/questions/74230782/how-to-edit-a-csv-file-using-pandas-in-python,,How to edit a csv file using pandas in python,CC BY-SA 4.0,,,,
2101,['python'],"{'account_id': 24629191, 'reputation': 9, 'user_id': 18528605, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh3emzXqQe1yM6--1OBJzqVcX-2R7BPSUeGSuB44Q=k-s256', 'display_name': 'Ana Damadaeva', 'link': 'https://stackoverflow.com/users/18528605/ana-damadaeva'}",True,50,,,2,0,1667076271,1667071556,1667071830.0,74248195,https://stackoverflow.com/questions/74248195/how-to-divide-multi-digit-number-into-fewer-digit-number-in-python,,How to divide multi digit number into fewer digit number in Python?,CC BY-SA 4.0,,,,
2102,['python'],"{'account_id': 433663, 'reputation': 139, 'user_id': 819132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a9e289f6fd7e82cc3a64a665a0e3684?s=256&d=identicon&r=PG', 'display_name': 'Kommando1980', 'link': 'https://stackoverflow.com/users/819132/kommando1980'}",False,29,,,1,0,1667075961,1666360260,1666361216.0,74154672,https://stackoverflow.com/questions/74154672/struggling-to-graph-a-beta-distribution-using-python,,Struggling to graph a Beta Distribution using Python,CC BY-SA 4.0,,,,
2103,"['python', 'opencv', 'transform', 'linear-algebra']","{'account_id': 25928676, 'reputation': 55, 'user_id': 19650167, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a05c67bc7c3942abbef4ba9b4d529d0?s=256&d=identicon&r=PG', 'display_name': 'i_sniff_ket', 'link': 'https://stackoverflow.com/users/19650167/i-sniff-ket'}",False,31,,,0,1,1667075940,1667075940,,74248660,https://stackoverflow.com/questions/74248660/how-to-project-points-with-different-world-frames,,How to project points with different world frames?,CC BY-SA 4.0,,,,
2104,['python'],"{'account_id': 8343209, 'reputation': 989, 'user_id': 10012856, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wlnDY.jpg?s=256&g=1', 'display_name': 'Massimiliano Moraca', 'link': 'https://stackoverflow.com/users/10012856/massimiliano-moraca'}",True,38,,74248629.0,2,0,1667075919,1667073848,1667074438.0,74248440,https://stackoverflow.com/questions/74248440/find-linked-elements-betwenn-two-list,,Find linked elements betwenn two list,CC BY-SA 4.0,,,,
2105,"['python', 'tensorflow', 'keras', 'google-colaboratory']","{'account_id': 20379348, 'reputation': 29, 'user_id': 14949792, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/igAhl.jpg?s=256&g=1', 'display_name': 'Kamijou', 'link': 'https://stackoverflow.com/users/14949792/kamijou'}",True,32,,74248649.0,1,0,1667075876,1667071193,,74248163,https://stackoverflow.com/questions/74248163/python-tensorflow-required-broadcastable-shapes,,Python / Tensorflow - required broadcastable shapes,CC BY-SA 4.0,,,,
2106,"['python', 'kivy', 'kivymd', 'recycleview']","{'account_id': 25002024, 'reputation': 19, 'user_id': 18862346, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fbc88da8cdfacb9c6ba99fa2baaeb2a?s=256&d=identicon&r=PG', 'display_name': 'Magnetic Kyubi', 'link': 'https://stackoverflow.com/users/18862346/magnetic-kyubi'}",False,23,,,0,0,1667075863,1667066440,1667075863.0,74247585,https://stackoverflow.com/questions/74247585/how-do-i-fix-problem-with-recycleview-on-kivy-app,,How do I fix Problem with recycleview on kivy app,CC BY-SA 4.0,,,,
2107,"['python', 'html', 'streamlit']","{'account_id': 12146649, 'reputation': 1434, 'user_id': 8868699, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/xSE6o.jpg?s=256&g=1', 'display_name': 'Hayat', 'link': 'https://stackoverflow.com/users/8868699/hayat'}",True,68,,,1,0,1667075854,1665847536,,74080728,https://stackoverflow.com/questions/74080728/create-text-label-queues-for-approval-in-streamlit,,Create text label queues for approval in streamlit,CC BY-SA 4.0,,,,
2108,"['python', 'opencv', 'computer-vision']","{'account_id': 12244094, 'reputation': 733, 'user_id': 8936239, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AKbNI.png?s=256&g=1', 'display_name': 'spazznolo', 'link': 'https://stackoverflow.com/users/8936239/spazznolo'}",False,43,,,0,0,1667075852,1666997798,1667075852.0,74241624,https://stackoverflow.com/questions/74241624/find-remaining-line-from-rectangle-in-opencv,,Find remaining line from rectangle in OpenCV,CC BY-SA 4.0,,,,
2109,"['python', 'testing', 'io']","{'account_id': 81222, 'reputation': 2118, 'user_id': 229154, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/79qdK.jpg?s=256&g=1', 'display_name': 'Wojciech Kaczmarek', 'link': 'https://stackoverflow.com/users/229154/wojciech-kaczmarek'}",False,12,,,0,0,1667075756,1667075756,,74248642,https://stackoverflow.com/questions/74248642/python-io-object-discarding-the-data-written,,Python IO object discarding the data written,CC BY-SA 4.0,,,,
2110,"['python', 'duplicates', 'pulp']","{'account_id': 26407847, 'reputation': 1, 'user_id': 20057327, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/ACNPEu-3hIN3_vQlCC9WR443UKHY1zquMjwTJJ2uZXOK=k-s256', 'display_name': 'Matt Smit', 'link': 'https://stackoverflow.com/users/20057327/matt-smit'}",False,31,,,0,-3,1667075531,1667075531,,74248620,https://stackoverflow.com/questions/74248620/how-to-remove-duplicates-from-lineup-using-pulp,,How to remove duplicates from lineup using pulp,CC BY-SA 4.0,,,,
2111,"['python', 'math', 'sum']","{'account_id': 20172526, 'reputation': 3, 'user_id': 14795023, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb5bac297944fe4721f6179956020a17?s=256&d=identicon&r=PG&f=1', 'display_name': 'Learner200', 'link': 'https://stackoverflow.com/users/14795023/learner200'}",True,54,1667088744.0,74248574.0,1,-2,1667075067,1667071989,,74248235,https://stackoverflow.com/questions/74248235/what-is-the-meaning-of-this-code-how-does-the-sum-of-a-consecutive-number-work,Needs more focus,"What is the meaning of this code, how does the sum of a consecutive number work?",,,,,
2112,"['python', 'visual-c++', 'cl', 'pystan']","{'account_id': 26161052, 'reputation': 1, 'user_id': 19847588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a37bdeb7fd6eac1df7e28c68a53b4fb?s=256&d=identicon&r=PG', 'display_name': 'user19847588', 'link': 'https://stackoverflow.com/users/19847588/user19847588'}",False,29,,,0,0,1667074783,1667070876,1667074783.0,74248137,https://stackoverflow.com/questions/74248137/pystan-2-19-1-1-c-msvc-compiler-issues-cl-exe-failed-with-exit-status-2,,Pystan 2.19.1.1- C++/MSVC compiler issues- cl.exe failed with exit status 2,CC BY-SA 4.0,,,,
2113,"['python', 'algorithm', 'recursion', 'backtracking']","{'account_id': 12132704, 'reputation': 55, 'user_id': 8859104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf9fc9bd69450c23a96e5e58aaf0a715?s=256&d=identicon&r=PG&f=1', 'display_name': 'CDPF', 'link': 'https://stackoverflow.com/users/8859104/cdpf'}",True,25,,,1,-2,1667074728,1667074229,,74248483,https://stackoverflow.com/questions/74248483/repeating-prints-on-backtracking-recursion-algorithm,,Repeating prints on backtracking/recursion algorithm:,CC BY-SA 4.0,,,,
2114,"['python', 'numpy', 'collaborative-filtering']","{'account_id': 26766606, 'reputation': 1, 'user_id': 20363638, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3IwrQPmzabc1Qdb7VSlawp0wskw-BblIEKiVjE=k-s256', 'display_name': 'Washik Uddin Ahmed Mollah', 'link': 'https://stackoverflow.com/users/20363638/washik-uddin-ahmed-mollah'}",False,36,,,1,-1,1667074634,1667024116,1667024241.0,74243187,https://stackoverflow.com/questions/74243187/how-to-calculate-row-wise-average-of-a-2-d-numpy-array-of-only-non-zero-elements,,How to calculate row-wise average of a 2-D numpy array of only non-zero elements and subtract average from the non-zero elements,CC BY-SA 4.0,,,,
2115,"['python', 'kivy', 'kivymd']","{'account_id': 10338202, 'reputation': 13, 'user_id': 7625554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5e921235c5f37addd6f9e5b018579dfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'Friken', 'link': 'https://stackoverflow.com/users/7625554/friken'}",True,22,,74248523.0,1,0,1667074628,1667066693,,74247628,https://stackoverflow.com/questions/74247628/error-when-working-with-kivymd-attributeerror-super-object-has-no-attribute,,Error when working with kivymd &quot;AttributeError: &#39;super&#39; object has no attribute &#39;__getattr__&#39;&quot;,CC BY-SA 4.0,,,,
2116,"['python', 'qml', 'qmediaplayer', 'qurl', 'qbuffer']","{'account_id': 26771502, 'reputation': 1, 'user_id': 20367810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a56f7a39ddb53faa33deb67831b0dbf?s=256&d=identicon&r=PG', 'display_name': 'petr.z', 'link': 'https://stackoverflow.com/users/20367810/petr-z'}",False,13,,,0,0,1667074560,1667074560,,74248516,https://stackoverflow.com/questions/74248516/is-it-possible-to-pass-a-qbuffer-from-python-backend-to-qml-mediaplayer,,Is it possible to pass a QBuffer from python backend to QML MediaPlayer?,CC BY-SA 4.0,,,,
2117,"['python', 'tensorflow', 'keras']","{'account_id': 25680846, 'reputation': 73, 'user_id': 19443650, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/553bdac7a3892b3fd3f8733d4ebd9b17?s=256&d=identicon&r=PG', 'display_name': 'albert', 'link': 'https://stackoverflow.com/users/19443650/albert'}",False,29,,,0,0,1667074493,1667063433,1667074493.0,74247266,https://stackoverflow.com/questions/74247266/facing-an-error-when-loading-a-pretrained-tensorflow-model,,Facing an error when loading a pretrained tensorflow model,CC BY-SA 4.0,,,,
2118,"['python', 'keyerror', 'traceback']","{'account_id': 26722086, 'reputation': 11, 'user_id': 20325737, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1fYmLNabZuU6skw1JXoRPEt1-kvSGAaE2ewxgW=k-s256', 'display_name': 'Leonardo Bittencourt', 'link': 'https://stackoverflow.com/users/20325737/leonardo-bittencourt'}",False,342,,,0,0,1667074315,1666654865,1667074315.0,74187821,https://stackoverflow.com/questions/74187821/i-got-the-error-keyerror-traceback-most-recent-call-last-appdata-local-temp,,I got the error &quot;KeyError Traceback (most recent call last) ~\AppData\Local\Temp/ipykernel_25760/3076371497.py in &lt;module&gt;&quot;,CC BY-SA 4.0,,,,
2119,"['python', 'plotly', 'plotly-dash']","{'account_id': 10954573, 'reputation': 113, 'user_id': 8049833, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-2zWiJncmt5g/AAAAAAAAAAI/AAAAAAAAA58/fAYO5gTx8H0/photo.jpg?sz=256', 'display_name': 'Philipp', 'link': 'https://stackoverflow.com/users/8049833/philipp'}",True,75,,,1,0,1667074234,1666950222,,74233479,https://stackoverflow.com/questions/74233479/plotly-dash-sharing-data-between-more-than-two-pages,,Plotly Dash Sharing data between more than two pages,CC BY-SA 4.0,,,,
2120,"['python', 'paddle-paddle', 'paddleocr']","{'account_id': 23876932, 'reputation': 11, 'user_id': 17878005, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzdZ4Tocn5vTZKVySG1p6yIbfqHtl6eMEpMon3z=k-s256', 'display_name': 'Mike Lud', 'link': 'https://stackoverflow.com/users/17878005/mike-lud'}",False,43,,,0,0,1667074217,1667074217,,74248479,https://stackoverflow.com/questions/74248479/paddleocr-filenotfounderror-winerror-2-the-system-cannot-find-the-file-specif,,PaddleOCR FileNotFoundError: [WinError 2] The system cannot find the file specified,CC BY-SA 4.0,,,,
