,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,protected_date
141,"['python', 'html', 'youtube-api']","{'account_id': 25771302, 'reputation': 21, 'user_id': 19520047, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe9dee71f290dd2fe7ef87a365456a12?s=256&d=identicon&r=PG', 'display_name': 'KobraPy', 'link': 'https://stackoverflow.com/users/19520047/kobrapy'}",True,50,1,2,1667760520,1661034437,1667760520.0,73430485,CC BY-SA 4.0,https://stackoverflow.com/questions/73430485/how-the-page-yotube-com-channels-load-their-links,How the page --yotube.com/channels-- load their links?,,,,
142,"['python', 'quantum-computing', 'qutip']","{'account_id': 14629609, 'reputation': 889, 'user_id': 10565868, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/773d48ed8b29fc15f28ae79ba19f94b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Neo', 'link': 'https://stackoverflow.com/users/10565868/neo'}",False,35,1,1,1667741306,1659926241,,73272446,CC BY-SA 4.0,https://stackoverflow.com/questions/73272446/calculate-an-qobjevo-operator-of-qutip,Calculate an Qobjevo operator of qutip,,,,
143,"['python', 'image', 'numpy', 'image-processing', 'numpy-ndarray']","{'account_id': 8730250, 'reputation': 307, 'user_id': 7337098, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-cCSZ4sr6Uto/AAAAAAAAAAI/AAAAAAAAAGc/p1haxf5Zd5I/photo.jpg?sz=256', 'display_name': 'math_enthusiast', 'link': 'https://stackoverflow.com/users/7337098/math-enthusiast'}",True,117,2,0,1667733988,1660704846,1660721029.0,73382388,CC BY-SA 4.0,https://stackoverflow.com/questions/73382388/show-a-2d-numpy-array-where-contents-are-tuples-as-an-image,Show a 2d numpy array where contents are tuples as an image,,,,
144,['python'],"{'account_id': 23449791, 'reputation': 244, 'user_id': 17506095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10838bba07350f9aa1d0e3c3c5b6b0ce?s=256&d=identicon&r=PG', 'display_name': 'PythonProgrammer', 'link': 'https://stackoverflow.com/users/17506095/pythonprogrammer'}",True,62,1,-4,1667715158,1659364360,1667715158.0,73195301,CC BY-SA 4.0,https://stackoverflow.com/questions/73195301/fizzbuzz-style-program-that-checks-for-divisibility-by-multiple-numbers-prints,&quot;FizzBuzz&quot;-style program that checks for divisibility by multiple numbers prints numbers multiple times when it should print words,,,73195417.0,
145,"['python', 'django', 'azure-b2c']","{'account_id': 24871612, 'reputation': 117, 'user_id': 18746048, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1ffc94ccadc312aceb5d91b20e1a99b?s=256&d=identicon&r=PG', 'display_name': 'Goncalves', 'link': 'https://stackoverflow.com/users/18746048/goncalves'}",False,52,1,0,1667656752,1660224798,1660225823.0,73321603,CC BY-SA 4.0,https://stackoverflow.com/questions/73321603/django-flask-rewritting-an-flask-azure-b2c-authentication-in-django,Django/Flask : Rewritting an Flask Azure B2C authentication in Django,,,,
146,"['python', 'html', 'flask']","{'account_id': 25544944, 'reputation': 25, 'user_id': 19330419, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhEKMAbobUhD6tF0wwqtbgXrnoHAGr3xM8GghhqxA=k-s256', 'display_name': 'Mohsen Saeidzadeh', 'link': 'https://stackoverflow.com/users/19330419/mohsen-saeidzadeh'}",True,102,1,-1,1667650286,1661168545,1667650286.0,73444535,CC BY-SA 4.0,https://stackoverflow.com/questions/73444535/using-indexes-of-a-list-passed-from-flask-in-html,Using indexes of a list passed from flask in html,,,73446665.0,
147,"['python', 'django', 'xml', 'xsd', 'xml-parsing']","{'account_id': 21686921, 'reputation': 23, 'user_id': 16002220, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/639ec6d8774fac42ce4b7a0a3e3969b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hosen MD Altaf', 'link': 'https://stackoverflow.com/users/16002220/hosen-md-altaf'}",True,1246,2,1,1667648334,1660738916,1660747702.0,73388407,CC BY-SA 4.0,https://stackoverflow.com/questions/73388407/schema-validation-failed-xml-does-not-comply-with-ubl-2-1-standards-in-line-wit,Schema validation failed; XML does not comply with UBL 2.1 standards in line with ZATCA specifications,,,73392428.0,
148,"['python', 'performance', 'runtime']","{'account_id': 24625051, 'reputation': 11, 'user_id': 18524838, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3deb2b47893c2554c62b8c0c9b035421?s=256&d=identicon&r=PG', 'display_name': 'FunPROG', 'link': 'https://stackoverflow.com/users/18524838/funprog'}",True,62,3,1,1667590451,1660141480,1660155502.0,73308036,CC BY-SA 4.0,https://stackoverflow.com/questions/73308036/how-can-i-make-my-code-more-efficient-for-roman-to-integer-conversion,How can I make my code more efficient for Roman to Integer conversion?,,,,
149,"['python', 'python-requests', 'proxy', 'urllib3']","{'user_type': 'does_not_exist', 'display_name': 'user7919275'}",False,71,1,0,1667566049,1660436766,1660494264.0,73348411,CC BY-SA 4.0,https://stackoverflow.com/questions/73348411/why-is-the-request-ignoring-my-proxy-parameter-and-returning-my-ip-to-me,Why is the request ignoring my proxy parameter and returning my IP to me?,,,,
150,"['python', 'pytorch']","{'account_id': 25679337, 'reputation': 26, 'user_id': 19442337, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw2dZfgQ0_Ligg9qeHPtOWcvruDI1EsQmuBneM=k-s256', 'display_name': 'ShiZhou Huang', 'link': 'https://stackoverflow.com/users/19442337/shizhou-huang'}",False,47,1,0,1667563512,1660358825,1660374065.0,73341252,CC BY-SA 4.0,https://stackoverflow.com/questions/73341252/in-pytorch-it-is-still-possible-to-train-without-adding-model-parameters-to-the,"In pytorch, it is still possible to train without adding model parameters to the optimizer",,,,
151,"['python', 'telegram']","{'account_id': 25975903, 'reputation': 1, 'user_id': 19690361, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucqcxd1AIs4pMoEbuvdcXKQ8dio_9j5vBKbI9Mbdgg=k-s256', 'display_name': 'Luis Ignacio Gallegos Ortiz', 'link': 'https://stackoverflow.com/users/19690361/luis-ignacio-gallegos-ortiz'}",False,712,2,0,1667562796,1659607593,1659616351.0,73234021,CC BY-SA 4.0,https://stackoverflow.com/questions/73234021/bad-request-cant-parse-reply-keyboard-markup-json-object-python,Bad Request: can&#39;t parse reply keyboard markup JSON object Python,,,,
152,"['python', 'discord']","{'account_id': 22419762, 'reputation': 480, 'user_id': 16627252, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZU6pK.png?s=256&g=1', 'display_name': 'Mitchnoff', 'link': 'https://stackoverflow.com/users/16627252/mitchnoff'}",False,156,0,1,1667550539,1660750304,,73391181,CC BY-SA 4.0,https://stackoverflow.com/questions/73391181/how-to-read-all-direct-messages-from-a-user-in-discord-using-python,How to read all direct messages from a user in discord using python,,,,
153,"['python', 'scrapy']","{'account_id': 3236482, 'reputation': 625, 'user_id': 2730562, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/8fe35dda789004ec1938fd18787a0fe7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/2730562/alex'}",True,45,1,-4,1667549167,1660745422,1667549167.0,73389987,CC BY-SA 4.0,https://stackoverflow.com/questions/73389987/only-check-head-with-scrapy,Only check HEAD with Scrapy,,,73392050.0,
154,['python'],"{'account_id': 22428800, 'reputation': 11, 'user_id': 16634987, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiLT2QtRbaPYYLsEjS8oQXHLrG-xfKdzenax1z9=k-s256', 'display_name': 'Marshelo', 'link': 'https://stackoverflow.com/users/16634987/marshelo'}",False,100,0,1,1667548750,1661022505,1667548750.0,73429434,CC BY-SA 4.0,https://stackoverflow.com/questions/73429434/uncertain-what-codes-in-print-mean,Uncertain what codes in print mean,,,,
155,"['python', 'python-imaging-library', 'tweepy']","{'account_id': 26071809, 'reputation': 1, 'user_id': 19771340, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkta6LEsn8VgQYiqPCKxLcTQAjdalqXWyNnHq7R=k-s256', 'display_name': 'eng.Khaled', 'link': 'https://stackoverflow.com/users/19771340/eng-khaled'}",False,86,1,0,1667488423,1660601854,1660626471.0,73366940,CC BY-SA 4.0,https://stackoverflow.com/questions/73366940/python-pillow-cant-showing-emojis-that-s-get-from-tweepy-twitter-api,python pillow cant showing emojis that’s get from tweepy (twitter api),,,,
156,"['python', 'django', 'django-forms', 'django-templates']","{'account_id': 29845, 'reputation': 29730, 'user_id': 80932, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/c8df6a60fa19ec03cde467dad65c8f24?s=256&d=identicon&r=PG', 'display_name': 'ufk', 'link': 'https://stackoverflow.com/users/80932/ufk'}",True,43,1,1,1667487019,1661356628,1661358798.0,73476263,CC BY-SA 4.0,https://stackoverflow.com/questions/73476263/show-dynamic-data-from-form-value-change-in-template,show dynamic data from form value change in template,,,73476964.0,
157,['python'],"{'account_id': 25938075, 'reputation': 11, 'user_id': 19657990, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoV1ikQInTB_Cd7DIIjh8whzLWcmIvBuGaB_OT6JW0=k-s256', 'display_name': 'Gaurav Mahajan', 'link': 'https://stackoverflow.com/users/19657990/gaurav-mahajan'}",True,192,2,1,1667475053,1661070911,1661212343.0,73432779,CC BY-SA 4.0,https://stackoverflow.com/questions/73432779/modulenotfounderror-no-module-named-word2number-error,ModuleNotFoundError: No module named &#39;word2number&#39; Error,,,,
158,"['python', 'list', 'return', 'append', 'sudoku']","{'account_id': 26018548, 'reputation': 19, 'user_id': 19726554, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1134059a1deb3b41c988f0c3be53fee?s=256&d=identicon&r=PG', 'display_name': 'Gulliver05', 'link': 'https://stackoverflow.com/users/19726554/gulliver05'}",False,56,2,1,1667472465,1660046844,1660047325.0,73291535,CC BY-SA 4.0,https://stackoverflow.com/questions/73291535/finding-possible-entries-in-sudoku-empty-cells,finding possible entries in Sudoku empty cells,,,,
159,"['python', 'selenium', 'selenium-webdriver', 'amazon-ec2', 'selenium-chromedriver']","{'account_id': 23642121, 'reputation': 21, 'user_id': 17672231, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6e1061bc445d498da204863cc07eb6e?s=256&d=identicon&r=PG', 'display_name': 'Benjamin Zatman', 'link': 'https://stackoverflow.com/users/17672231/benjamin-zatman'}",False,68,0,1,1667470995,1661928280,,73551827,CC BY-SA 4.0,https://stackoverflow.com/questions/73551827/errno-13-permission-denied-wdm-when-using-selenium-on-ec2,&#39;[Errno 13] Permission denied: &#39;/.wdm&#39;.&#39; When using selenium on ec2,,,,
160,"['python', 'scrapy', 'python-asyncio', 'playwright']","{'account_id': 26039094, 'reputation': 21, 'user_id': 19744169, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7996d8f62791f5962a77bb1adfbfaad9?s=256&d=identicon&r=PG', 'display_name': 'Omega001', 'link': 'https://stackoverflow.com/users/19744169/omega001'}",False,49,1,2,1667465664,1660230173,,73322915,CC BY-SA 4.0,https://stackoverflow.com/questions/73322915/the-installed-reactor-does-not-match-the-requested-one,The installed Reactor does not match the requested one,,,,
161,"['python', 'django', 'import']","{'account_id': 26123627, 'reputation': 1, 'user_id': 19815469, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnfKquXx15sZ-jc6oLYBtrYKj0EMPGz4aYUG38O_2s=k-s256', 'display_name': 'Lobbyx3', 'link': 'https://stackoverflow.com/users/19815469/lobbyx3'}",False,150,2,0,1667463925,1661108785,,73437460,CC BY-SA 4.0,https://stackoverflow.com/questions/73437460/import-phonenumber-field-modelfields-could-not-be-resolved,Import &quot;phonenumber_field.modelfields&quot; could not be resolved,,,,
162,"['python', 'modbus', 'modbus-tcp', 'pymodbus', 'modbus-rtu-over-tcp']","{'account_id': 19266471, 'reputation': 53, 'user_id': 14081312, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88635932d0d416bd1224cb8a6693c3e7?s=256&d=identicon&r=PG&f=1', 'display_name': 'maja95', 'link': 'https://stackoverflow.com/users/14081312/maja95'}",True,359,2,0,1667457650,1660287492,,73330328,CC BY-SA 4.0,https://stackoverflow.com/questions/73330328/python-modbus-rtu-over-tcp,Python Modbus RTU over TCP,,,73332459.0,
163,"['python', 'sockets', 'if-statement', 'module']","{'account_id': 25945017, 'reputation': 11, 'user_id': 19663843, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YRNfG.jpg?s=256&g=1', 'display_name': 'sadegh', 'link': 'https://stackoverflow.com/users/19663843/sadegh'}",False,44,1,1,1667452538,1659337289,1667452538.0,73189884,CC BY-SA 4.0,https://stackoverflow.com/questions/73189884/i-dont-know-what-condition-to-write-when-the-connection-is-closed,I don&#39;t know what condition to write when the connection is closed,,,,
164,"['python', 'macos', 'discord']","{'account_id': 23412274, 'reputation': 31, 'user_id': 17473767, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/990edf73c392c35b4b44a427fb6c41f3?s=256&d=identicon&r=PG', 'display_name': 'yavda', 'link': 'https://stackoverflow.com/users/17473767/yavda'}",False,53,0,0,1667452426,1660429138,1667452426.0,73347964,CC BY-SA 4.0,https://stackoverflow.com/questions/73347964/discord-bot-with-python-not-working-and-giving-error,Discord bot with python not working and giving error,,,,
165,"['python', 'docker', 'gitlab', 'robotframework', 'dockerhub']","{'account_id': 4871868, 'reputation': 1731, 'user_id': 3928061, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'rkevx21', 'link': 'https://stackoverflow.com/users/3928061/rkevx21'}",True,13635,2,10,1667433671,1660008368,1660009126.0,73285601,CC BY-SA 4.0,https://stackoverflow.com/questions/73285601/docker-exec-usr-bin-sh-exec-format-error,Docker : exec /usr/bin/sh: exec format error,,,73285704.0,
166,"['python', 'python-3.x', 'algorithm', 'math', 'eulers-number']","{'account_id': 21915307, 'reputation': 1, 'user_id': 16199278, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/768c52d665ec943c9c07749430752780?s=256&d=identicon&r=PG&f=1', 'display_name': 'vijayalakshmi_bhagat', 'link': 'https://stackoverflow.com/users/16199278/vijayalakshmi-bhagat'}",False,161,1,0,1667426397,1659740302,,73255969,CC BY-SA 4.0,https://stackoverflow.com/questions/73255969/eulers-totient-function-python-code-optimization,Eulers totient function python code optimization,,,,
167,"['python', 'pip', 'apple-m1']","{'account_id': 21668031, 'reputation': 23, 'user_id': 15986083, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz7RrnODDA4_YxNgR7YCvCrRk42E5ubMP2-owtnNg=k-s256', 'display_name': 'Ardhani Yudistari', 'link': 'https://stackoverflow.com/users/15986083/ardhani-yudistari'}",False,1429,2,0,1667404934,1660016403,1660037359.0,73286297,CC BY-SA 4.0,https://stackoverflow.com/questions/73286297/python-setup-py-bdist-wheel-did-not-run-successfully-python-3-10,python setup.py bdist_wheel did not run successfully (python 3.10),,,,
168,"['python', 'pycharm', 'facebook-prophet', 'prophet']","{'account_id': 26101739, 'reputation': 11, 'user_id': 19797071, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42938fe9579de1b7f86a27c697e07783?s=256&d=identicon&r=PG', 'display_name': 'dunny', 'link': 'https://stackoverflow.com/users/19797071/dunny'}",False,133,2,1,1667394612,1660853639,1660861181.0,73408919,CC BY-SA 4.0,https://stackoverflow.com/questions/73408919/dyld3169-library-not-loaded-rpath-libtbb-dylib,dyld[3169]: Library not loaded: @rpath/libtbb.dylib,,,,
169,"['python', 'opencv', 'image-processing', 'geometry', 'euclidean-distance']","{'account_id': 24512692, 'reputation': 83, 'user_id': 18426816, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx8y0JWRGTLLNTooQwCilBNJMX5uNXJGS68UuMr=k-s256', 'display_name': 'Sivadithiyan', 'link': 'https://stackoverflow.com/users/18426816/sivadithiyan'}",True,317,1,0,1667388837,1659689907,1659698272.0,73247175,CC BY-SA 4.0,https://stackoverflow.com/questions/73247175/is-it-possible-to-calculate-real-time-distance-of-an-object-in-a-image-w-o-refer,Is it possible to calculate real-time distance of an object in a image w/o reference objects?,,,74288516.0,
170,"['python', 'scikit-learn', 'time-series', 'forecasting', 'sktime']","{'account_id': 25501985, 'reputation': 13, 'user_id': 19295033, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjPcsEt8v-Fn6gjfwVaSvnAS2TXIbPuV-Btu0qxRA=k-s256', 'display_name': 'Mairon Chaves', 'link': 'https://stackoverflow.com/users/19295033/mairon-chaves'}",False,93,1,1,1667387899,1660242436,1660360279.0,73325333,CC BY-SA 4.0,https://stackoverflow.com/questions/73325333/call-windowsummarizer-from-sktime-recursively-to-the-forecasting-target-y-in,Call &quot;WindowSummarizer&quot; (from sktime) recursively to the forecasting target Y in future periods,,,,
171,"['python', 'windows', 'pycharm', 'cython', 'cross-compiling']","{'account_id': 12590551, 'reputation': 23, 'user_id': 9157441, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6962d252fa1b9b42269d0e8c3a919def?s=256&d=identicon&r=PG&f=1', 'display_name': 'CncMess', 'link': 'https://stackoverflow.com/users/9157441/cncmess'}",False,49,0,0,1667385130,1660646382,1667385130.0,73372667,,https://stackoverflow.com/questions/73372667/pycharm-cython-cross-compile-on-windows,PyCharm/Cython cross-compile on Windows?,1664020376.0,Duplicate,,
172,"['python', 'string']","{'account_id': 24802011, 'reputation': 1, 'user_id': 18684307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02763507e6794147d99bcb7726715fa4?s=256&d=identicon&r=PG', 'display_name': 'manish', 'link': 'https://stackoverflow.com/users/18684307/manish'}",False,1028,2,-2,1667375795,1659996455,1660613214.0,73284524,CC BY-SA 4.0,https://stackoverflow.com/questions/73284524/program-which-takes-two-strings-as-input-from-the-user-str1-and-str2,program which takes two strings as input from the user (str1 and str2),,,,
173,"['python', 'dependency-injection']","{'account_id': 13705699, 'reputation': 56, 'user_id': 9889392, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'cool_cat', 'link': 'https://stackoverflow.com/users/9889392/cool-cat'}",False,138,1,0,1667322686,1661725012,,73522651,CC BY-SA 4.0,https://stackoverflow.com/questions/73522651/trouble-with-injecting-callable,Trouble with injecting Callable,,,,
174,"['python', 'django', 'django-rest-framework', 'azure-active-directory', 'django-rest-auth']","{'account_id': 16922439, 'reputation': 11, 'user_id': 12238918, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/afb9f993620065e2473c6c90bc4a14ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'miloshIra', 'link': 'https://stackoverflow.com/users/12238918/miloshira'}",False,80,1,0,1667321578,1660216608,1667320941.0,73319757,CC BY-SA 4.0,https://stackoverflow.com/questions/73319757/verifying-azuread-access-token-with-django-rest-framework,Verifying AzureAD access token with Django-REST-framework,,,,
175,"['python', 'json', 'robotframework']","{'account_id': 23354600, 'reputation': 33, 'user_id': 17427746, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhKds5c6llnLV1b2x3h5T021DEyXGwOVL1fJwyK=k-s256', 'display_name': 'Tanaya Mitra', 'link': 'https://stackoverflow.com/users/17427746/tanaya-mitra'}",False,77,0,0,1667272644,1661496222,1667272644.0,73497029,CC BY-SA 4.0,https://stackoverflow.com/questions/73497029/how-to-convert-an-entire-xml-file-to-json-in-robot-framework-using-python,how to convert an entire xml file to json in robot framework using python?,,,,
176,"['python', 'python-requests', 'bugzilla']","{'account_id': 15550506, 'reputation': 4918, 'user_id': 11659881, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de652b8c9a731409ba05d4a432aaf6cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kraigolas', 'link': 'https://stackoverflow.com/users/11659881/kraigolas'}",True,98,1,0,1667247346,1659481714,1659654704.0,73214676,CC BY-SA 4.0,https://stackoverflow.com/questions/73214676/how-to-order-bug-reports-by-creation-time,How to order bug reports by creation time,,,73247433.0,
177,"['python', 'scipy', 'scipy.stats', 'lime', 'eli5']","{'account_id': 26208397, 'reputation': 1, 'user_id': 19887657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77d37bd0ef3ab06fb0a3fa79e8c9f8cc?s=256&d=identicon&r=PG', 'display_name': 'ChrisIreland', 'link': 'https://stackoverflow.com/users/19887657/chrisireland'}",False,87,1,0,1667236001,1661952633,1661972611.0,73556675,CC BY-SA 4.0,https://stackoverflow.com/questions/73556675/issue-with-importing-textexplainer-from-eli5-lime-package-relating-to-deprecated,Issue with importing TextExplainer from eli5.lime package relating to deprecated &#39;itemfreq&#39; function,,,,
178,"['python', 'pytube']","{'account_id': 26090686, 'reputation': 1, 'user_id': 19787629, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoxlfCwxHUtLCq6-KI-ucP5Q-kwDmcy2ldIZrpm=k-s256', 'display_name': 'Linux Noob', 'link': 'https://stackoverflow.com/users/19787629/linux-noob'}",False,170,0,0,1667224006,1660759611,,73393097,CC BY-SA 4.0,https://stackoverflow.com/questions/73393097/raise-urlerrorerr-urllib-error-urlerror-urlopen-error-errno-2-name-or-ser,raise URLError(err) urllib.error.URLError: &lt;urlopen error [Errno -2] Name or service not known&gt;,,,,
179,"['python', 'instagram', 'instagram-api', 'instagram-story']","{'account_id': 15185329, 'reputation': 23, 'user_id': 10957470, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6bc43e4b98781c3ab7046781103abfeb?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nitin Kumar', 'link': 'https://stackoverflow.com/users/10957470/nitin-kumar'}",False,933,0,0,1667219251,1660051133,1667219251.0,73292547,CC BY-SA 4.0,https://stackoverflow.com/questions/73292547/instagram-reels-downloader-using-python,Instagram reels downloader using Python,,,,
180,"['python', 'excel', 'vba', 'pdf', 'win32com']","{'account_id': 26152737, 'reputation': 11, 'user_id': 19840436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/727fdcfa7eef8b4a2ac5ea819543d677?s=256&d=identicon&r=PG', 'display_name': 'Vbarretoo', 'link': 'https://stackoverflow.com/users/19840436/vbarretoo'}",False,93,0,0,1667215681,1661459684,,73493437,CC BY-SA 4.0,https://stackoverflow.com/questions/73493437/excel-to-pdf-com-error-while-converting-document-may-be-open-or-error-when-savi,Excel to PDF .com_error while converting Document may be open or error when saving,,,,
181,"['python', 'java', 'android-studio', 'tensorflow', 'tflite']","{'account_id': 12346412, 'reputation': 69, 'user_id': 9008599, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/beeccd2d033f7cd60d64e8b598af74b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'creative_sh', 'link': 'https://stackoverflow.com/users/9008599/creative-sh'}",False,146,1,1,1667201095,1659687061,1659861914.0,73246611,CC BY-SA 4.0,https://stackoverflow.com/questions/73246611/cannot-copy-to-a-tensorflowlite-tensor-input-values0-with-0-bytes-from-a-java,Cannot copy to a TensorFlowLite tensor (input_values:0) with 0 bytes from a Java Buffer with 49152 bytes,,,,
182,"['python', 'python-3.x', 'pandas', 'back-testing']","{'account_id': 20112105, 'reputation': 57, 'user_id': 14748311, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99fc561f1b0a05b28d1a2acd18ad7d1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'xxxHEKETOSxxx', 'link': 'https://stackoverflow.com/users/14748311/xxxheketosxxx'}",False,123,1,0,1667181567,1661003054,1661046483.0,73427195,CC BY-SA 4.0,https://stackoverflow.com/questions/73427195/order-limit-backtesting,Order limit backtesting,,,,
183,"['python', 'jira', 'jira-rest-api', 'python-jira']","{'account_id': 25942728, 'reputation': 1, 'user_id': 19661930, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3558b2c061eafb1acf287ad1b06dbf90?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bobby', 'link': 'https://stackoverflow.com/users/19661930/bobby'}",False,86,1,0,1667152321,1659305629,1659307469.0,73187270,CC BY-SA 4.0,https://stackoverflow.com/questions/73187270/connecting-to-jira-cloud-using-python,Connecting to jira cloud using python,,,,
184,"['python', 'web-scraping']","{'account_id': 15358087, 'reputation': 3, 'user_id': 19879668, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2042175822538910/picture?type=large', 'display_name': 'Paul Strasser', 'link': 'https://stackoverflow.com/users/19879668/paul-strasser'}",True,96,2,0,1667150631,1661868248,,73543792,CC BY-SA 4.0,https://stackoverflow.com/questions/73543792/download-get-data-from-ods-file-on-a-website-using-python,Download/Get Data from .ods file on a website (using Python),,,73544651.0,
185,"['python', 'jira-rest-api', 'python-jira']","{'account_id': 16146183, 'reputation': 63, 'user_id': 11655856, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a377a49fa2a917761785d0335e102ea0?s=256&d=identicon&r=PG&f=1', 'display_name': 'OliAK', 'link': 'https://stackoverflow.com/users/11655856/oliak'}",False,152,1,0,1667149846,1660035069,,73289019,CC BY-SA 4.0,https://stackoverflow.com/questions/73289019/propertyholder-object-has-no-attribute-in-jira-api,PropertyHolder&#39; object has no attribute in JIRA API,,,,
186,"['python', 'django', 'geodjango']","{'account_id': 19638229, 'reputation': 733, 'user_id': 14375016, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HOj3R.jpg?s=256&g=1', 'display_name': 'Henrik', 'link': 'https://stackoverflow.com/users/14375016/henrik'}",False,271,1,0,1667138058,1661280508,,73463788,CC BY-SA 4.0,https://stackoverflow.com/questions/73463788/geodjango-filenotfounderror-could-not-find-module-c-osgeo4w-bin-gdal304-dll,GeoDjango - FileNotFoundError: Could not find module &#39;C:\OSGeo4W\bin\gdal304.dll&#39; (or one of its dependencies),,,,
187,"['python', 'r', 'plotly-dash', 'rpy2']","{'account_id': 24297424, 'reputation': 1, 'user_id': 18241422, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DeQQd.jpg?s=256&g=1', 'display_name': 'Asrar', 'link': 'https://stackoverflow.com/users/18241422/asrar'}",True,486,1,0,1667131171,1661935746,1661945861.0,73553237,CC BY-SA 4.0,https://stackoverflow.com/questions/73553237/notimplementederror-conversion-py2rpy-not-defined-for-objects-of-type-class,NotImplementedError: Conversion &#39;py2rpy&#39; not defined for objects of type &#39;&lt;class &#39;str&#39;&gt;&#39;,,,,
