,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
2411,"['python', 'renpy']","{'account_id': 17873115, 'reputation': 1, 'user_id': 12983874, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/06e2a3ec73e4922291db256adc3312b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Totally not a loser', 'link': 'https://stackoverflow.com/users/12983874/totally-not-a-loser'}",False,544,1,0,1605150798,1600371962,63945232,CC BY-SA 4.0,https://stackoverflow.com/questions/63945232/frame-wont-show-in-renpy-python,Frame won&#39;t show in renpy (Python),,,,,
2412,"['python', 'regex', 'perl']","{'account_id': 11199572, 'reputation': 2586, 'user_id': 8217112, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-FB7l5icjoDo/AAAAAAAAAAI/AAAAAAAACPA/jgQiuzBBY3c/photo.jpg?sz=256', 'display_name': 'noah', 'link': 'https://stackoverflow.com/users/8217112/noah'}",True,241,1,2,1605149735,1600909851,64038216,CC BY-SA 4.0,https://stackoverflow.com/questions/64038216/python-use-regex-match-object-in-if-statement-and-then-access-capture-groups-lik,Python use regex match object in if statement and then access capture groups like Perl,,64040324.0,,,
2413,"['python', 'amazon-web-services', 'pyspark', 'aws-glue']","{'account_id': 18058436, 'reputation': 57, 'user_id': 13126175, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb6e60dc991cd26b6b02e7b2cdec14a0?s=256&d=identicon&r=PG&f=1', 'display_name': 'DmcZx', 'link': 'https://stackoverflow.com/users/13126175/dmczx'}",True,522,1,0,1605143088,1600840320,64021804,CC BY-SA 4.0,https://stackoverflow.com/questions/64021804/best-way-to-view-output-of-glue-jobs-for-pyspark-scripts,Best Way to View Output of Glue Jobs for PySpark Scripts,1601005352.0,64796450.0,,,
2414,"['python', 'scikit-learn', 'pytorch', 'skorch']","{'account_id': 7496547, 'reputation': 55, 'user_id': 5696604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6da4370928284aceb9c4847469b45b8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Orion', 'link': 'https://stackoverflow.com/users/5696604/orion'}",True,1141,2,1,1605138337,1599547882,63788527,CC BY-SA 4.0,https://stackoverflow.com/questions/63788527/typeerror-if-no-scoring-is-specified-the-estimator-passed-should-have-a-score,"TypeError: If no scoring is specified, the estimator passed should have a &#39;score&#39; method",1599563868.0,,,,
2415,"['python', 'scikit-learn', 'amazon-sagemaker']","{'account_id': 19512997, 'reputation': 39, 'user_id': 14276532, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/804aefe44ea94b58382879f92597ad66?s=256&d=identicon&r=PG&f=1', 'display_name': 'lacrucec38x', 'link': 'https://stackoverflow.com/users/14276532/lacrucec38x'}",False,40,1,0,1605133925,1600386341,63947466,CC BY-SA 4.0,https://stackoverflow.com/questions/63947466/how-to-pass-an-argument-from-the-sklearn-initializer-class-to-the-entry-point-p,How to pass an argument from the SKLearn initializer class to the entry_point (py.file)?,,,,,
2416,"['python', 'python-3.x', 'pandas', 'dataframe']","{'account_id': 14946089, 'reputation': 660, 'user_id': 10791330, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Mpysl.png?s=256&g=1', 'display_name': 'Jacky', 'link': 'https://stackoverflow.com/users/10791330/jacky'}",True,130,2,0,1605130458,1601341199,64111472,CC BY-SA 4.0,https://stackoverflow.com/questions/64111472/convert-a-dictionary-value-to-a-pandas-dataframe,Convert a dictionary value to a pandas Dataframe,1601341655.0,64794461.0,,,
2417,"['python', 'python-import', 'python-importlib', 'python-exec', 'pyfakefs']","{'account_id': 16567, 'reputation': 3325, 'user_id': 36253, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/b292bf510519266d50b43482c340d9fd?s=256&d=identicon&r=PG', 'display_name': 'balu', 'link': 'https://stackoverflow.com/users/36253/balu'}",True,497,1,3,1605128327,1601052997,64068369,CC BY-SA 4.0,https://stackoverflow.com/questions/64068369/programmatically-execute-a-python-file-from-within-python-in-a-fresh-looking-pyt,Programmatically execute a Python file from within Python in a fresh-looking Python environment,1601061167.0,,,,
2418,"['python', 'machine-learning', 'scikit-learn', 'regression', 'decision-tree']","{'account_id': 18576619, 'reputation': 83, 'user_id': 13537136, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/354b921613369057c26ef8712389ed67?s=256&d=identicon&r=PG&f=1', 'display_name': 'gribaldi', 'link': 'https://stackoverflow.com/users/13537136/gribaldi'}",True,1687,1,6,1605112619,1600278407,63925403,CC BY-SA 4.0,https://stackoverflow.com/questions/63925403/custom-criterion-for-decisiontreeregressor-in-sklearn,Custom Criterion for DecisionTreeRegressor in sklearn,,64790452.0,,,
2419,"['python', 'python-3.x', 'tensorflow']","{'account_id': 19591051, 'reputation': 11, 'user_id': 14338065, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c2e86914921aff4aa8e86d5fdd5ae13?s=256&d=identicon&r=PG&f=1', 'display_name': 'exportYu', 'link': 'https://stackoverflow.com/users/14338065/exportyu'}",True,2401,1,1,1605090576,1601010965,64058210,CC BY-SA 4.0,https://stackoverflow.com/questions/64058210/autotrackable-object-has-no-attribute-output-shapes,&#39;AutoTrackable&#39; object has no attribute &#39;output_shapes&#39;,,,,,
2420,"['python', 'python-3.x', 'pandas', 'dataframe', 'list-comprehension']","{'account_id': 12994212, 'reputation': 755, 'user_id': 9392446, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Kz7uaHNd-ms/AAAAAAAAAAI/AAAAAAAAAdg/qkUWGoXGcTo/photo.jpg?sz=256', 'display_name': 'max', 'link': 'https://stackoverflow.com/users/9392446/max'}",True,165,1,1,1605039787,1600213018,63911177,CC BY-SA 4.0,https://stackoverflow.com/questions/63911177/list-comprehension-with-nested-for-loops-on-sublists-within-pandas-df-columns-wi,List comprehension with nested for loops on sublists within pandas df columns with function,1605039787.0,63920374.0,,,
2421,"['python', 'pandas', 'scikit-learn']","{'account_id': 12994212, 'reputation': 755, 'user_id': 9392446, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Kz7uaHNd-ms/AAAAAAAAAAI/AAAAAAAAAdg/qkUWGoXGcTo/photo.jpg?sz=256', 'display_name': 'max', 'link': 'https://stackoverflow.com/users/9392446/max'}",True,57,2,-1,1605039622,1599156767,63729465,CC BY-SA 4.0,https://stackoverflow.com/questions/63729465/one-hot-encode-pandas-dataframe-based-on-column-headers,One Hot Encode Pandas Dataframe based on Column Headers,1605039622.0,,,,
2422,['python'],"{'account_id': 15937785, 'reputation': 97, 'user_id': 12035916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73299216bebc06291e99712cacacbb58?s=256&d=identicon&r=PG&f=1', 'display_name': 'F1rools22', 'link': 'https://stackoverflow.com/users/12035916/f1rools22'}",True,712,1,0,1605026656,1600910226,64038254,CC BY-SA 4.0,https://stackoverflow.com/questions/64038254/increasing-the-efficiency-of-appending-data-to-a-file,Increasing the efficiency of appending data to a file,1600911902.0,,,,
2423,"['python', 'math', 'pygame', 'collision-detection', 'ellipse']","{'user_type': 'does_not_exist', 'display_name': 'user12291970'}",True,591,1,2,1605021653,1601318741,64107897,CC BY-SA 4.0,https://stackoverflow.com/questions/64107897/collision-detection-between-an-ellipse-and-a-circle,Collision detection between an ellipse and a circle,1601322599.0,64108816.0,,,
2424,['python'],"{'account_id': 2471735, 'reputation': 61, 'user_id': 2153415, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/1ce281a1314d48852d8324399534c762?s=256&d=identicon&r=PG', 'display_name': 'Aryan johan', 'link': 'https://stackoverflow.com/users/2153415/aryan-johan'}",True,112,1,0,1605020199,1601008370,64057845,CC BY-SA 4.0,https://stackoverflow.com/questions/64057845/attempt-to-reboot-remote-system-after-installation-using-python2-7,Attempt to reboot remote system after installation using python2.7,1601184634.0,64771309.0,,,
2425,"['python', 'multiprocessing']","{'account_id': 5531975, 'reputation': 1054, 'user_id': 4391692, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/NrPDt.jpg?s=256&g=1', 'display_name': 'Leogout', 'link': 'https://stackoverflow.com/users/4391692/leogout'}",False,126,0,0,1605020185,1600511217,63967709,CC BY-SA 4.0,https://stackoverflow.com/questions/63967709/queue-like-object-that-always-contains-the-latest-values,Queue like object that always contains the latest values,1605020185.0,,,,
2426,"['python', 'python-3.x', 'multiprocessing']","{'account_id': 13465298, 'reputation': 1248, 'user_id': 9715816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd794cb46005a234bd6e44397c8d403b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Charalamm', 'link': 'https://stackoverflow.com/users/9715816/charalamm'}",True,249,1,1,1605018059,1599235386,63744556,CC BY-SA 4.0,https://stackoverflow.com/questions/63744556/multiprocessing-are-p-exitcode-none-and-p-is-alive-equal-expressions,Multiprocessing: Are p.exitcode==None and p.is_alive() equal expressions?,1605018059.0,63801480.0,,,
2427,"['java', 'python', 'amazon-web-services', 'activemq']","{'account_id': 19334678, 'reputation': 21, 'user_id': 14135474, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68bb45c2b3cd351543efd03d24ff5ec2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yatish', 'link': 'https://stackoverflow.com/users/14135474/yatish'}",False,523,1,0,1605007302,1600437087,63957077,CC BY-SA 4.0,https://stackoverflow.com/questions/63957077/connection-to-aws-activemq-broker-using-python,Connection to AWS ActiveMQ broker using Python,1600474866.0,,,,
2428,"['python', 'elasticsearch']","{'account_id': 14552596, 'reputation': 631, 'user_id': 10510994, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-J14fFrfjQv8/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbAfeZkhzGN8W9puDtpIOG9LfAUTYg/mo/photo.jpg?sz=256', 'display_name': 'Katie ', 'link': 'https://stackoverflow.com/users/10510994/katie'}",False,386,0,1,1605006192,1600324534,63932504,CC BY-SA 4.0,https://stackoverflow.com/questions/63932504/elasticsearch-scroll-api-error-requesterror400-elasticsearchillegalargumente,"Elasticsearch Scroll API error: RequestError(400, &#39;ElasticsearchIllegalArgumentException[Failed to decode scrollId])",,,,,
2429,"['python', 'visual-studio-code', 'mypy', 'vscode-python']","{'account_id': 2402083, 'reputation': 1333, 'user_id': 2099542, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/4bfcf30ef7b7f7458adff9837380839b?s=256&d=identicon&r=PG', 'display_name': 'stav', 'link': 'https://stackoverflow.com/users/2099542/stav'}",True,5380,1,9,1605004623,1600003112,63871252,CC BY-SA 4.0,https://stackoverflow.com/questions/63871252/source-file-found-twice-error-with-mypy-0-780-in-python-for-vscode,&quot;Source file found twice&quot; error with mypy&gt;=0.780 in python for vscode,1605004623.0,,,,
2430,"['python', 'python-3.x', 'tensorflow']","{'account_id': 11993386, 'reputation': 21, 'user_id': 13442402, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Tss5ltVL484/AAAAAAAAAAI/AAAAAAAAACo/eZr3QR3Zzsk/photo.jpg?sz=256', 'display_name': 'Sajied Shah Yousuf', 'link': 'https://stackoverflow.com/users/13442402/sajied-shah-yousuf'}",False,2304,2,2,1604977165,1600007469,63871922,CC BY-SA 4.0,https://stackoverflow.com/questions/63871922/tensorflow-2-3-0-does-not-detect-gpu,Tensorflow-2.3.0 does not detect GPU,1600013210.0,,,,
2431,"['python', 'arrays', 'sorting', 'quicksort']","{'account_id': 19555681, 'reputation': 47, 'user_id': 14310125, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-U_zZYCl1ErE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnZVb2ELa96-uWayWdMiv9RTC_smg/photo.jpg?sz=256', 'display_name': 'Susha Sushanna', 'link': 'https://stackoverflow.com/users/14310125/susha-sushanna'}",True,344,1,0,1604963418,1600614604,63980454,CC BY-SA 4.0,https://stackoverflow.com/questions/63980454/k-th-smallest-quick-sort-python,K-th smallest quick sort python,,63980978.0,,,
2432,"['python', 'tkinter']","{'account_id': 19477012, 'reputation': 39, 'user_id': 14248245, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3299954213403775/picture?type=large', 'display_name': 'Evan Haasjes', 'link': 'https://stackoverflow.com/users/14248245/evan-haasjes'}",False,84,0,3,1604956630,1600153718,63896768,CC BY-SA 4.0,https://stackoverflow.com/questions/63896768/time-pulse-tkinter-python,Time pulse tkinter python,1604956630.0,,,,
2433,"['python', 'pyinstaller']","{'account_id': 17359125, 'reputation': 106, 'user_id': 14252018, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Jqxws.jpg?s=256&g=1', 'display_name': 'Praveen', 'link': 'https://stackoverflow.com/users/14252018/praveen'}",False,2198,1,3,1604952159,1600841568,64022012,CC BY-SA 4.0,https://stackoverflow.com/questions/64022012/pyinstaller-unable-to-find-a-txt-file-when-adding-a-binary,pyinstaller &quot;unable to find a txt file when adding a binary&quot;,1600842595.0,,,,
2434,"['python', 'django', 'webdeploy', 'pythonanywhere']","{'account_id': 19506097, 'reputation': 35, 'user_id': 14271096, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vbEuIWsGQGw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmRob2EWIz1AuDu544BSkG3q4lVRQ/photo.jpg?sz=256', 'display_name': 'seagull 13', 'link': 'https://stackoverflow.com/users/14271096/seagull-13'}",False,75,1,0,1604929539,1600793975,64014391,CC BY-SA 4.0,https://stackoverflow.com/questions/64014391/deploying-django-project-beginner,deploying Django project -beginner,,,,,
2435,"['python', 'discord.py']","{'account_id': 19597105, 'reputation': 1, 'user_id': 14342878, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/70779a37c5159497a18ba092dc6079fe?s=256&d=identicon&r=PG&f=1', 'display_name': 'lizardcoder', 'link': 'https://stackoverflow.com/users/14342878/lizardcoder'}",True,59,1,-3,1604928612,1601074273,64072205,CC BY-SA 4.0,https://stackoverflow.com/questions/64072205/discord-py-module-trying-to-have-bot-greet-users-in-the-server-in-a-specific-cha,Discord py module Trying to have bot greet users in the server in a specific channel,1604928612.0,,,,
2436,"['python', 'pip', 'statsmodels']","{'account_id': 16346440, 'reputation': 450, 'user_id': 12578061, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8a18c70317427f433d55b83dbaa031ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arosha', 'link': 'https://stackoverflow.com/users/12578061/arosha'}",True,4687,2,2,1604914880,1600330737,63934007,CC BY-SA 4.0,https://stackoverflow.com/questions/63934007/could-not-find-a-version-that-satisfies-the-requirement-statsmodels-api-python,Could not find a version that satisfies the requirement statsmodels.api [ Python ],1600331198.0,,,,
2437,"['python', 'api', 'selenium', 'automation', 'robotframework']","{'account_id': 10167840, 'reputation': 1, 'user_id': 7509122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e884a1dbfc20ebb3535aababf3eb4093?s=256&d=identicon&r=PG&f=1', 'display_name': 'Prakash', 'link': 'https://stackoverflow.com/users/7509122/prakash'}",True,474,1,-2,1604889204,1600781677,64010906,CC BY-SA 4.0,https://stackoverflow.com/questions/64010906/no-keyword-with-name-body-create-dictionary-found,No keyword with name &#39;${body}= Create Dictionary&#39; found,1600801053.0,,,,
2438,"['python', 'flask', 'aws-lambda', 'swagger', 'swagger-ui']","{'account_id': 19532753, 'reputation': 19, 'user_id': 14292147, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjyc73btCrcPgftF03O8uRw9XNVZo0E3OzbJ-LTfQ=k-s256', 'display_name': 'Ilan Eden', 'link': 'https://stackoverflow.com/users/14292147/ilan-eden'}",False,123,1,0,1604849023,1600324615,63932522,CC BY-SA 4.0,https://stackoverflow.com/questions/63932522/creating-a-single-swagger-doc-for-for-multiple-python-lambdas-that-are-being-tri,Creating a single swagger doc for for multiple python lambdas that are being triggered by ALB,,,,,
2439,"['python', 'amazon-web-services', 'http-live-streaming', 'amazon-kinesis-video-streams']","{'account_id': 6447587, 'reputation': 101, 'user_id': 4995634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7fd7f7f81369c520e3c5d537a8c484d?s=256&d=identicon&r=PG', 'display_name': 'mhudnell', 'link': 'https://stackoverflow.com/users/4995634/mhudnell'}",True,1119,1,1,1604819643,1600873923,64030998,CC BY-SA 4.0,https://stackoverflow.com/questions/64030998/how-can-you-effectively-pull-an-amazon-kinesis-video-stream-for-custom-python-pr,How can you effectively pull an Amazon Kinesis Video Stream for custom python processing?,1600875926.0,64735681.0,,,
2440,['python'],"{'account_id': 2139502, 'reputation': 5617, 'user_id': 1898534, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/XKxNa.jpg?s=256&g=1', 'display_name': 'PlagTag', 'link': 'https://stackoverflow.com/users/1898534/plagtag'}",True,106,1,6,1604796473,1599677546,63817861,CC BY-SA 4.0,https://stackoverflow.com/questions/63817861/why-is-str-slower-than,Why is str()+&quot;&quot; slower than &quot;&quot;+&quot;&quot;,1604796473.0,63817930.0,,,
2441,"['python', 'discord.py']","{'account_id': 13856901, 'reputation': 167, 'user_id': 10003462, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-9wfzJiq7LmQ/AAAAAAAAAAI/AAAAAAAAAks/-PJwwbLCSfs/photo.jpg?sz=256', 'display_name': 'Lukemul69', 'link': 'https://stackoverflow.com/users/10003462/lukemul69'}",True,364,2,0,1604771263,1599841716,63850940,CC BY-SA 4.0,https://stackoverflow.com/questions/63850940/removing-the-default-help-command-on-discord,Removing the default help command on discord,,63852751.0,,,
2442,"['python', 'pandas', 'dataframe', 'styles']","{'account_id': 18493635, 'reputation': 1, 'user_id': 13472575, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3055231794536710/picture?type=large', 'display_name': 'Mahendra Vidhate', 'link': 'https://stackoverflow.com/users/13472575/mahendra-vidhate'}",False,580,1,0,1604700746,1600004637,63871508,CC BY-SA 4.0,https://stackoverflow.com/questions/63871508/in-pycharm-pandas-datafram-want-to-highlight-specific-column-with-specific-color,In pycharm Pandas Datafram want to highlight specific column with specific color,1600005059.0,,,,
2443,"['python', 'android', 'chaquopy']","{'account_id': 11986463, 'reputation': 146, 'user_id': 8770853, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1561674507318465/picture?type=large', 'display_name': 'HARSH ASHRA', 'link': 'https://stackoverflow.com/users/8770853/harsh-ashra'}",True,1004,1,0,1604693495,1601021861,64060405,CC BY-SA 4.0,https://stackoverflow.com/questions/64060405/how-to-run-python-script-in-android-studio-using-chaquopy,How to run python script in Android studio using chaquopy?,1601106433.0,64064206.0,,,
2444,"['python', 'pandas', 'spss']","{'account_id': 18588090, 'reputation': 136, 'user_id': 13545928, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a826426e7f908a4f132e23fc9ac68b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nate', 'link': 'https://stackoverflow.com/users/13545928/nate'}",True,1002,1,0,1604681949,1599074185,63712214,CC BY-SA 4.0,https://stackoverflow.com/questions/63712214/pd-read-sav-and-pyreadstat-are-so-slow-how-can-i-speed-up-pandas-for-big-data-i,pd.read_sav and pyreadstat are so slow. how can i speed up pandas for big data if i have to use SAV/SPSS file format?,,,,,
2445,"['python', 'callback', 'bokeh']","{'account_id': 3295418, 'reputation': 430, 'user_id': 2772805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7N6Ln.jpg?s=256&g=1', 'display_name': 'PBrockmann', 'link': 'https://stackoverflow.com/users/2772805/pbrockmann'}",True,616,1,0,1604679852,1601301968,64103793,CC BY-SA 4.0,https://stackoverflow.com/questions/64103793/how-to-update-axis-labels-from-a-callback-with-bokeh,How to update axis labels from a callback with bokeh?,1602248519.0,,,,
2446,"['python', 'python-3.x', 'audio', 'ffmpeg', 'librosa']","{'account_id': 18250588, 'reputation': 319, 'user_id': 13285671, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/854539168639338/picture?type=large', 'display_name': 'Aditya Kumar', 'link': 'https://stackoverflow.com/users/13285671/aditya-kumar'}",True,30303,2,18,1604674425,1600712716,63997969,CC BY-SA 4.0,https://stackoverflow.com/questions/63997969/attributeerror-module-librosa-has-no-attribute-output,AttributeError: module &#39;librosa&#39; has no attribute &#39;output&#39;,,,,,
2447,"['python', 'python-3.x', 'qt', 'pyqt', 'raspberry-pi']","{'account_id': 7591104, 'reputation': 1075, 'user_id': 5758751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6b4379f547c40018df94e7a3179f841?s=256&d=identicon&r=PG&f=1', 'display_name': 'aaa bbb', 'link': 'https://stackoverflow.com/users/5758751/aaa-bbb'}",False,204,0,3,1604669130,1601456841,64134335,CC BY-SA 4.0,https://stackoverflow.com/questions/64134335/qt-qapplication-constructor-taking-very-long-time-on-raspberry-pie-python3-pyqt5,Qt QApplication constructor taking very long time on Raspberry Pie python3 PyQt5,1604669130.0,,,,
2448,"['python', 'django', 'django-logging']","{'account_id': 3319908, 'reputation': 8023, 'user_id': 2791346, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://graph.facebook.com/100002374067164/picture?type=large', 'display_name': 'Marko Zadravec', 'link': 'https://stackoverflow.com/users/2791346/marko-zadravec'}",True,261,1,1,1604644179,1599109656,63717193,CC BY-SA 4.0,https://stackoverflow.com/questions/63717193/django-logging-filter-with-keyerror,Django Logging Filter with KeyError,,64709838.0,,,
2449,"['python', 'sql', 'jinja2']","{'account_id': 7434733, 'reputation': 2217, 'user_id': 5654564, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://graph.facebook.com/10208353147296413/picture?type=large', 'display_name': 'Marco Fumagalli', 'link': 'https://stackoverflow.com/users/5654564/marco-fumagalli'}",True,1122,1,0,1604608784,1601304098,64104410,CC BY-SA 4.0,https://stackoverflow.com/questions/64104410/multiple-where-condition-in-a-sql-update-statement-with-jinja-template,Multiple where condition in a sql update statement with jinja template,1604608784.0,64105807.0,,,
2450,"['python', 'numpy', 'transformation', 'dirichlet']","{'account_id': 16121030, 'reputation': 1076, 'user_id': 11637005, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lw8Sp.jpg?s=256&g=1', 'display_name': 'develarist', 'link': 'https://stackoverflow.com/users/11637005/develarist'}",True,335,3,1,1604602031,1600209140,63910689,CC BY-SA 4.0,https://stackoverflow.com/questions/63910689/transformed-dirichlet-array-with-range-1-1-in-numpy,"Transformed Dirichlet array with range [-1,1] in numpy",1600211468.0,64656760.0,,,
2451,"['python', 'raspberry-pi3', 'gpiozero']","{'account_id': 1190115, 'reputation': 1412, 'user_id': 1163122, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/YsEkv.jpg?s=256&g=1', 'display_name': 'Tim Duncklee', 'link': 'https://stackoverflow.com/users/1163122/tim-duncklee'}",True,317,1,0,1604599363,1599944245,63864895,CC BY-SA 4.0,https://stackoverflow.com/questions/63864895/how-do-i-detect-a-gpiozero-button-press-while-in-a-function-called-by-another-bu,How do I detect a gpiozero Button press while in a function called by another button?,,63865526.0,,,
2452,"['python', 'anaconda', 'python-3.6', 'librosa', 'soundfile']","{'account_id': 9818228, 'reputation': 3, 'user_id': 7274030, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1621044808198098/picture?type=large', 'display_name': 'Mustafa Otbah', 'link': 'https://stackoverflow.com/users/7274030/mustafa-otbah'}",True,1165,2,0,1604585106,1600681109,63989710,CC BY-SA 4.0,https://stackoverflow.com/questions/63989710/trouble-installing-librosa-properly-sndfile-dll-has-not-attribute-named-sf-wch,Trouble installing Librosa properly (sndfile.dll has not attribute named &#39;sf_wchar_open&#39;),,64046393.0,,,
2453,"['python', 'c++', 'exception', 'interface', 'python-embedding']","{'account_id': 1200463, 'reputation': 327, 'user_id': 1171234, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/a5232b0183f6c76cd94c81bf49affa41?s=256&d=identicon&r=PG', 'display_name': 'MadBlack', 'link': 'https://stackoverflow.com/users/1171234/madblack'}",True,210,2,2,1604584996,1599661625,63813775,CC BY-SA 4.0,https://stackoverflow.com/questions/63813775/c-calling-python-how-to-deal-with-systemexit-exception,C++ calling Python how to deal with SystemExit exception,,63823504.0,,,
2454,"['python', 'django']","{'account_id': 19536891, 'reputation': 1, 'user_id': 14295487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d1268a938436d9c87f8d91953582116?s=256&d=identicon&r=PG&f=1', 'display_name': 'DarthKyleWalker', 'link': 'https://stackoverflow.com/users/14295487/darthkylewalker'}",False,949,1,0,1604579975,1600359558,63942219,CC BY-SA 4.0,https://stackoverflow.com/questions/63942219/modulenotfounderror-no-module-named-django-markdown2,ModuleNotFoundError: No module named &#39;django_markdown2&#39;,1600360333.0,,,,
2455,"['python', 'tensorflow', 'nlp', 'jupyter-notebook', 'tail-recursion']","{'account_id': 19451057, 'reputation': 11, 'user_id': 14227473, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10217908587722658/picture?type=large', 'display_name': 'Accommodator', 'link': 'https://stackoverflow.com/users/14227473/accommodator'}",False,404,1,1,1604572933,1600108922,63890134,CC BY-SA 4.0,https://stackoverflow.com/questions/63890134/recursion-depth-exceeded-kernel-death-concatenating-tensors-for-nlp-neural-netw,Recursion Depth Exceeded/ Kernel Death Concatenating Tensors for NLP Neural Network,1600405175.0,,,,
2456,"['python', 'plotly', 'plotly-python']","{'account_id': 2906430, 'reputation': 388, 'user_id': 2491639, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/8043979f3d5b3f360c015756bbdcd996?s=256&d=identicon&r=PG', 'display_name': 'hulyce', 'link': 'https://stackoverflow.com/users/2491639/hulyce'}",True,1132,1,5,1604532516,1601131700,64079026,CC BY-SA 4.0,https://stackoverflow.com/questions/64079026/plotly-how-to-add-quivers-to-an-existing-plot,Plotly: How to add quivers to an existing plot?,1604532516.0,64082500.0,,,
2457,"['python', 'plot', 'physics', 'astronomy', 'healpy']","{'account_id': 4304337, 'reputation': 135, 'user_id': 3517167, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Oi1l8.jpg?s=256&g=1', 'display_name': 'user3517167', 'link': 'https://stackoverflow.com/users/3517167/user3517167'}",True,209,1,1,1604515947,1601324868,64109181,CC BY-SA 4.0,https://stackoverflow.com/questions/64109181/using-healpy-to-make-star-chart,Using Healpy to make star chart,1604515947.0,64109412.0,,,
2458,"['python', 'import']","{'account_id': 19463258, 'reputation': 41, 'user_id': 14237080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f3ddc797b40abcac7a831379caa1453?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ranniex', 'link': 'https://stackoverflow.com/users/14237080/ranniex'}",False,102,3,0,1604514209,1600405022,63949563,CC BY-SA 4.0,https://stackoverflow.com/questions/63949563/python-import-file-from-sibling-folder,Python Import file from sibling folder,,,,,
