,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,community_owned_date
1888,"['python', 'celery', 'pickle', 'stackless']","{'account_id': 1230908, 'reputation': 2358, 'user_id': 1195522, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/Ag8x3.png?s=256&g=1', 'display_name': 'Ryan R.', 'link': 'https://stackoverflow.com/users/1195522/ryan-r'}",True,207,,1,0,1340540081,1331341912,9643045,CC BY-SA 3.0,https://stackoverflow.com/questions/9643045/is-it-possible-to-serialize-tasklet-code-not-just-exec-state-using-spickle-wit,Is it possible to serialize tasklet code (not just exec state) using SPickle without doing a RPC?,,,,,,
1889,"['python', 'machine-learning', 'svm', 'scikits', 'scikit-learn']","{'account_id': 928875, 'reputation': 655, 'user_id': 1170240, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/448a494fcc6ac5c55c3f8c605e1b8d63?s=256&d=identicon&r=PG', 'display_name': 'tomas', 'link': 'https://stackoverflow.com/users/1170240/tomas'}",True,720,,1,2,1340521649,1331333121,9642000,CC BY-SA 3.0,https://stackoverflow.com/questions/9642000/python-scikits-learn-svm-options,python scikits learn - SVM options,,1340521649.0,,,,
1890,"['python', 'django', 'google-app-engine']","{'account_id': 1080526, 'reputation': 1405, 'user_id': 1077645, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/22960a4928062a6bc3cbb3bc911134c4?s=256&d=identicon&r=PG', 'display_name': 'Anoop', 'link': 'https://stackoverflow.com/users/1077645/anoop'}",True,1555,9875583.0,4,3,1340497735,1332775602,9874959,CC BY-SA 3.0,https://stackoverflow.com/questions/9874959/how-to-send-emails-from-django-app-in-google-app-engine,How to send emails from django App in Google App Engine,,,,,,
1891,"['python', 'http', 'web', 'chat', 'tornado']","{'account_id': 536407, 'reputation': 8123, 'user_id': 905418, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/AwEG9.jpg?s=256&g=1', 'display_name': 'jondinham', 'link': 'https://stackoverflow.com/users/905418/jondinham'}",True,8343,9637895.0,2,4,1340391688,1330681709,9531092,CC BY-SA 3.0,https://stackoverflow.com/questions/9531092/how-to-handle-a-http-get-request-to-a-file-in-tornado,How to handle a HTTP GET request to a file in Tornado?,,1330682223.0,,,,
1892,"['python', 'ruby-on-rails', 'rvm', 'virtualenv', 'komodo']","{'account_id': 558946, 'reputation': 953, 'user_id': 1247145, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/3c6ed40ed05b936e8c0db96649ee823c?s=256&d=identicon&r=PG', 'display_name': 'user', 'link': 'https://stackoverflow.com/users/1247145/user'}",True,1679,,1,1,1340389629,1333094606,9939134,CC BY-SA 3.0,https://stackoverflow.com/questions/9939134/how-to-configure-komodo-edit-to-work-with-virtualenv-or-rvm,How to configure Komodo edit to work with virtualenv or rvm?,,,,,,
1893,"['python', '64-bit', 'pygame', 'wxwidgets', 'enthought']","{'account_id': 180423, 'reputation': 1471, 'user_id': 413734, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/91d4f927673aacbcdb6128cd900f7e9a?s=256&d=identicon&r=PG', 'display_name': 'digit', 'link': 'https://stackoverflow.com/users/413734/digit'}",True,684,11151178.0,1,1,1340385409,1332877993,9896687,CC BY-SA 3.0,https://stackoverflow.com/questions/9896687/enthought-python-distribution-wx,enthought python distribution wx,,,,,,
1894,"['python', 'facebook', 'image-processing']","{'account_id': 55331, 'reputation': 165737, 'user_id': 165673, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/e43e620f96a26bf6ee7fa70750c0302a?s=256&d=identicon&r=PG', 'display_name': 'Yarin', 'link': 'https://stackoverflow.com/users/165673/yarin'}",False,344,,1,0,1340216668,1330912560,9560769,CC BY-SA 3.0,https://stackoverflow.com/questions/9560769/getting-image-sizes-like-facebook-link-scraper,Getting image sizes like Facebook link scraper,,,,,,
1895,"['python', 'sed', 'gawk']","{'account_id': 1137992, 'reputation': 37, 'user_id': 1122640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7ef8b8ed6acc97c9948753c2244d53e?s=256&d=identicon&r=PG', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/1122640/sam'}",True,4978,,2,-2,1340113287,1331042785,9585218,CC BY-SA 3.0,https://stackoverflow.com/questions/9585218/python-find-common-text-in-two-files,Python : Find Common Text in Two Files,,1340113287.0,,,,
1896,['python'],"{'account_id': 1319682, 'reputation': 4066, 'user_id': 1265749, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/455979252afd4b28ccbdefdf7d99c5aa?s=256&d=identicon&r=PG', 'display_name': 'jwillis0720', 'link': 'https://stackoverflow.com/users/1265749/jwillis0720'}",True,141,,3,1,1340086761,1331619256,9679189,CC BY-SA 3.0,https://stackoverflow.com/questions/9679189/accessing-items-based-off-list-of-indices-in-iterables,Accessing items based off list of indices in iterables,,1340086761.0,,,,
1897,"['python', 'macos', 'osx-lion', 'gevent']","{'account_id': 214074, 'reputation': 573, 'user_id': 467829, 'user_type': 'registered', 'accept_rate': 9, 'profile_image': 'https://www.gravatar.com/avatar/7855dc465fdcc84d1cdeed02aaf9e736?s=256&d=identicon&r=PG', 'display_name': 'Avinash', 'link': 'https://stackoverflow.com/users/467829/avinash'}",False,594,,1,2,1340061318,1330939248,9564203,CC BY-SA 3.0,https://stackoverflow.com/questions/9564203/gevent-installation-error-in-mac-os-x-lion,Gevent installation error in Mac OS X Lion,,,,,,
1898,"['python', 'user-interface', 'csv', 'tkinter']","{'account_id': 1301048, 'reputation': 35, 'user_id': 1250953, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6d655bbcb0cef8a452c158be79d3751?s=256&d=identicon&r=PG', 'display_name': 'Launch', 'link': 'https://stackoverflow.com/users/1250953/launch'}",True,2230,9754915.0,2,3,1340032169,1332020905,9754056,CC BY-SA 3.0,https://stackoverflow.com/questions/9754056/how-to-make-a-button-open-a-specific-csv-file-using-python-tkinter,How to make a button open a specific .csv file using Python Tkinter?,,1340032169.0,,,,
1899,"['python', 'google-app-engine', 'blobstore']","{'account_id': 1337063, 'reputation': 363, 'user_id': 1279553, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/d0dc24c7f95401f9252995b350bf5302?s=256&d=identicon&r=PG', 'display_name': 'Computer_Engineer', 'link': 'https://stackoverflow.com/users/1279553/computer-engineer'}",False,647,,1,2,1339789256,1333184203,9954480,CC BY-SA 3.0,https://stackoverflow.com/questions/9954480/blobs-in-blobstore-in-gae,Blobs in BlobStore in GAE,,1333187845.0,,,,
1900,"['python', 'matplotlib']","{'account_id': 456388, 'reputation': 549, 'user_id': 855137, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/f59f7acf0f314aa32ca7c03950e9e6f5?s=256&d=identicon&r=PG', 'display_name': 'Chelonian', 'link': 'https://stackoverflow.com/users/855137/chelonian'}",True,629,11041070.0,1,7,1339706699,1332362347,9812450,CC BY-SA 3.0,https://stackoverflow.com/questions/9812450/matplotlib-artist-to-stay-same-size-when-zoomed-in-but-also-move-with-panning,Matplotlib artist to stay same size when zoomed in but ALSO move with panning?,,1495542285.0,,,,
1901,"['python', 'python-3.x']","{'account_id': 1085156, 'reputation': 19, 'user_id': 1081026, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/fea54c280b0fb12c2a3d09f824f9fcb5?s=256&d=identicon&r=PG', 'display_name': 'user1081026', 'link': 'https://stackoverflow.com/users/1081026/user1081026'}",True,1624,,3,-1,1339700321,1331538233,9663317,CC BY-SA 3.0,https://stackoverflow.com/questions/9663317/python-change-directory,python change directory,,1339700321.0,,,,
1902,"['php', 'python', 'svg', 'jpeg']","{'account_id': 1290498, 'reputation': 909, 'user_id': 1242701, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/cba7ca5b7f06835da36dfb0f6335b037?s=256&d=identicon&r=PG', 'display_name': 'Zorkzyd', 'link': 'https://stackoverflow.com/users/1242701/zorkzyd'}",True,2899,9707663.0,1,-1,1339687257,1330986398,9575001,CC BY-SA 3.0,https://stackoverflow.com/questions/9575001/sourcecode-to-convert-jpg-bitmap-to-svg-vector,Sourcecode to convert JPG (bitmap) to SVG (vector)?,,1330996155.0,,,,
1903,"['python', 'csv', 'floating-point', 'truncate']","{'account_id': 460942, 'reputation': 22101, 'user_id': 862345, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e75b369344ea64d21b340d2ca8c89b0d?s=256&d=identicon&r=PG', 'display_name': 'mike', 'link': 'https://stackoverflow.com/users/862345/mike'}",True,2451,9692958.0,2,1,1339613022,1331675396,9692732,CC BY-SA 3.0,https://stackoverflow.com/questions/9692732/writing-floats-to-csvs-in-python-truncation-error,Writing floats to csvs in python -- truncation error,,1339613022.0,,,,
1904,"['java', 'python', 'pipe', 'multiprocess', 'orphan']","{'account_id': 1358522, 'reputation': 1140, 'user_id': 1296397, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5b20515f6faa981e4ad2f2f4c2d150c8?s=256&d=identicon&r=PG', 'display_name': 'Shookit', 'link': 'https://stackoverflow.com/users/1296397/shookit'}",True,597,11005113.0,1,0,1339570442,1332875653,9896093,CC BY-SA 3.0,https://stackoverflow.com/questions/9896093/close-java-subprocess-when-calling-program-exits-crashes,Close Java subprocess when calling program exits/crashes,,1332876804.0,,,,
1905,"['python', 'django']","{'account_id': 30339, 'reputation': 447, 'user_id': 82695, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/d470766bdf88f0c5aac3e2f34fca44e8?s=256&d=identicon&r=PG', 'display_name': 'Real John Connor', 'link': 'https://stackoverflow.com/users/82695/real-john-connor'}",False,545,,1,0,1339545337,1330995632,9576433,CC BY-SA 3.0,https://stackoverflow.com/questions/9576433/inheritance-hierarchy-for-view-in-django-rest-framework,Inheritance hierarchy for View in Django REST framework,,1330996448.0,,,,
1906,"['python', 'multithreading', 'gevent', 'eventlet', 'green-threads']","{'account_id': 57850, 'reputation': 3364, 'user_id': 173308, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/SUMVP.jpg?s=256&g=1', 'display_name': 'David Watson', 'link': 'https://stackoverflow.com/users/173308/david-watson'}",True,2222,10991681.0,2,4,1339483540,1331319376,9639466,CC BY-SA 3.0,https://stackoverflow.com/questions/9639466/is-it-safe-to-mix-green-threads-and-native-threads-in-a-single-python-process,Is it safe to mix green threads and native threads in a single python process?,,1332351237.0,,,,
1907,"['python', 'fft', 'numerical-methods', 'convolution']","{'account_id': 207107, 'reputation': 7003, 'user_id': 456789, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/577d0504ed3da994d314e0c03447306d?s=256&d=identicon&r=PG', 'display_name': 'user', 'link': 'https://stackoverflow.com/users/456789/user'}",True,878,10826657.0,2,5,1339478132,1331333274,9642023,CC BY-SA 3.0,https://stackoverflow.com/questions/9642023/generic-programming-log-fft-or-high-precision-convolution-python,Generic programming: Log FFT OR high-precision convolution (python),,1332884988.0,,,,
1908,"['python', 'qt', 'wsh', 'waf']","{'user_type': 'does_not_exist', 'display_name': 'user671253'}",True,1287,9734245.0,2,2,1339476379,1331807903,9718022,CC BY-SA 3.0,https://stackoverflow.com/questions/9718022/building-a-qt-project-with-waf,Building a QT project with WAF,,1331886619.0,,,,
1909,"['python', 'ssl', 'https', 'cyclone']","{'account_id': 334297, 'reputation': 21456, 'user_id': 660664, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/deb24537f2d27bd7fe6e17788cca7848?s=256&d=identicon&r=PG', 'display_name': 'Abe', 'link': 'https://stackoverflow.com/users/660664/abe'}",True,603,9748703.0,2,5,1339397493,1331951024,9746709,CC BY-SA 3.0,https://stackoverflow.com/questions/9746709/does-cyclone-python-support-https-connections-and-ssl,Does cyclone (python) support HTTPS connections and SSL?,,1331951356.0,,,,
1910,"['python', 'algorithm', 'pygame']","{'account_id': 1141970, 'reputation': 823, 'user_id': 1125600, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/4e6674c2cbd9935a7ffbe8e888d76805?s=256&d=identicon&r=PG', 'display_name': 'enderx1x', 'link': 'https://stackoverflow.com/users/1125600/enderx1x'}",True,589,9778087.0,4,9,1339373382,1332190894,9777882,CC BY-SA 3.0,https://stackoverflow.com/questions/9777882/directing-a-mass-of-enemies-at-once,directing a mass of enemies at once,,1332284863.0,,,,
1911,"['python', 'django', 'google-app-engine', 'django-nonrel']","{'account_id': 1342576, 'reputation': 346, 'user_id': 1283984, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/aaf5b71ce3e499c20172ad3a84ee3904?s=256&d=identicon&r=PG', 'display_name': 'Miten', 'link': 'https://stackoverflow.com/users/1283984/miten'}",True,890,,2,0,1339304264,1332348646,9809171,CC BY-SA 3.0,https://stackoverflow.com/questions/9809171/running-pure-django-projects-on-google-app-engine-sample-zip-django-1-3-1,Running Pure Django Projects on Google App Engine - sample zip - django-1.3.1,,1332930989.0,,,,
1912,"['python', 'google-app-engine', 'coffeescript', 'go']","{'account_id': 1060487, 'reputation': 1193, 'user_id': 1062230, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eda873b2356828ea11700a9d7d9a6336?s=256&d=identicon&r=PG', 'display_name': 'Safa Alai', 'link': 'https://stackoverflow.com/users/1062230/safa-alai'}",True,1032,9764949.0,2,2,1339161134,1332129809,9764895,CC BY-SA 3.0,https://stackoverflow.com/questions/9764895/how-to-use-coffeescript-on-google-app-engine,How to use Coffeescript on Google App Engine,,,,,,
1913,"['python', 'centos', 'yum']","{'account_id': 443480, 'reputation': 213, 'user_id': 834721, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/0c555421994bf18dd87e42f82e5c7ef0?s=256&d=identicon&r=PG', 'display_name': 'Plastika', 'link': 'https://stackoverflow.com/users/834721/plastika'}",True,1602,,1,2,1339138544,1331286166,9631876,CC BY-SA 3.0,https://stackoverflow.com/questions/9631876/yum-install-error-centos-5,yum install error Centos 5,,,,,,
1914,"['python', 'numpy', 'vectorization']","{'account_id': 122998, 'reputation': 6479, 'user_id': 317172, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/4shP1.jpg?s=256&g=1', 'display_name': 'marshall.ward', 'link': 'https://stackoverflow.com/users/317172/marshall-ward'}",True,838,9779843.0,2,1,1339113430,1332201967,9779751,CC BY-SA 3.0,https://stackoverflow.com/questions/9779751/numpy-vectorization-of-2d-array-differences,Numpy vectorization of 2D array differences,,,,,,
1915,"['python', 'sqlite']","{'account_id': 1081114, 'reputation': 79300, 'user_id': 1078084, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/wApmM.jpg?s=256&g=1', 'display_name': 'Akavall', 'link': 'https://stackoverflow.com/users/1078084/akavall'}",True,247,9932098.0,1,2,1339083909,1333048776,9931998,CC BY-SA 3.0,https://stackoverflow.com/questions/9931998/sqlite3-in-python-extract-entries-that-correspond-to-values-in-tuple,sqlite3 in Python extract entries that correspond to values in tuple,,,,,,
1916,"['python', 'regex', 'pexpect']","{'account_id': 342731, 'reputation': 316765, 'user_id': 674039, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/leoFi.gif?s=256&g=1', 'display_name': 'wim', 'link': 'https://stackoverflow.com/users/674039/wim'}",True,1890,10924506.0,3,3,1339032209,1331778010,9713129,CC BY-SA 3.0,https://stackoverflow.com/questions/9713129/how-to-match-a-string-which-has-regexy-syntax-in-it,How to match a string which has regexy syntax in it?,,,,,,
1917,"['python', 'timestamp', 'expression']","{'account_id': 1283425, 'reputation': 1167, 'user_id': 1236977, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/19c58e7617b0549886e7a1c081998ea9?s=256&d=identicon&r=PG', 'display_name': 'scriptdiddy', 'link': 'https://stackoverflow.com/users/1236977/scriptdiddy'}",True,2478,9637385.0,2,2,1338982567,1331309394,9637272,CC BY-SA 3.0,https://stackoverflow.com/questions/9637272/python-timestamp-regular-expression,Python Timestamp Regular Expression,,1338982567.0,,,,
1918,"['python', 'django', 'facebook']","{'account_id': 1130157, 'reputation': 53, 'user_id': 1116451, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a01677a186fe11dd0c5a637371afe9a9?s=256&d=identicon&r=PG', 'display_name': 'Rob L', 'link': 'https://stackoverflow.com/users/1116451/rob-l'}",True,695,,3,3,1338929409,1332604281,9853073,CC BY-SA 3.0,https://stackoverflow.com/questions/9853073/creating-a-like-gate-reveal-tab-for-a-facebook-app-using-django-python,"Creating a Like-Gate (reveal tab) for a Facebook app, using Django/Python",,,,,,
1919,['python'],"{'account_id': 1116231, 'reputation': 1649, 'user_id': 1105489, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/BlnfZ.jpg?s=256&g=1', 'display_name': 'amigcamel', 'link': 'https://stackoverflow.com/users/1105489/amigcamel'}",True,193,9773566.0,3,2,1338847911,1332170765,9772938,CC BY-SA 3.0,https://stackoverflow.com/questions/9772938/problems-of-arg-in-python,Problems of **arg in Python,,1332172246.0,,,,
1920,"['python', 'memory', 'numpy', 'cython']","{'account_id': 1189721, 'reputation': 220, 'user_id': 1162837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52b04f58d42f926100ea8d84537993c6?s=256&d=identicon&r=PG', 'display_name': 'Jessica Collins', 'link': 'https://stackoverflow.com/users/1162837/jessica-collins'}",True,843,10885085.0,1,0,1338829728,1330586839,9512217,CC BY-SA 3.0,https://stackoverflow.com/questions/9512217/cython-memoryerror,Cython MemoryError,,1330610936.0,,,,
1921,"['python', 'flask', 'wtforms', 'peewee']","{'account_id': 133530, 'reputation': 141, 'user_id': 334951, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7bb6632741d9cbc7ea253cbc5bd23762?s=256&d=identicon&r=PG', 'display_name': 'zetdotpi', 'link': 'https://stackoverflow.com/users/334951/zetdotpi'}",True,1156,9893571.0,1,0,1338802097,1331261230,9628271,CC BY-SA 3.0,https://stackoverflow.com/questions/9628271/is-it-possible-to-limit-choices-in-selectmodelfield-in-wtf-peewee,Is it possible to limit choices in SelectModelField in wtf-peewee,,1338802097.0,,,,
1922,"['python', 'python-db-api']","{'account_id': 1357334, 'reputation': 21, 'user_id': 1295473, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb5e6003dc9f45c439691bd56ad9977a?s=256&d=identicon&r=PG', 'display_name': 'Bernt Budde', 'link': 'https://stackoverflow.com/users/1295473/bernt-budde'}",True,561,,1,2,1338606678,1332859187,9891762,CC BY-SA 3.0,https://stackoverflow.com/questions/9891762/can-i-get-table-names-along-with-column-names-using-description-in-pythons-d,Can I get table names along with column names using .description() in Python&#39;s DB API?,,1332862136.0,,,,
1923,"['python', 'sqlalchemy', 'soappy']","{'account_id': 1337640, 'reputation': 97, 'user_id': 1279971, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/2GiQg.jpg?s=256&g=1', 'display_name': 'Daemoneye', 'link': 'https://stackoverflow.com/users/1279971/daemoneye'}",True,280,10858625.0,1,3,1338594339,1332910963,9901433,CC BY-SA 3.0,https://stackoverflow.com/questions/9901433/soap-get-arguments-with-wrong-order-in-twisted,Soap get arguments with wrong order in twisted,,1332917700.0,,,,
1924,"['python', 'macos', 'module', 'homebrew']","{'account_id': 1334412, 'reputation': 21, 'user_id': 1277511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c736c55c21b35af8c3ebe25fc191ea9?s=256&d=identicon&r=PG', 'display_name': 'lhbf', 'link': 'https://stackoverflow.com/users/1277511/lhbf'}",False,321,,1,0,1338412468,1332111298,9763056,CC BY-SA 3.0,https://stackoverflow.com/questions/9763056/default-python-does-not-locate-modules-installed-with-homebrew,default python does not locate modules installed with homebrew,,1332113546.0,,,,
1925,['python'],"{'account_id': 1133705, 'reputation': 41, 'user_id': 1119209, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/986528666636e2402f6342cea970413a?s=256&d=identicon&r=PG', 'display_name': 'LorrJ', 'link': 'https://stackoverflow.com/users/1119209/lorrj'}",True,473,9765018.0,2,1,1338408792,1332130694,9764987,CC BY-SA 3.0,https://stackoverflow.com/questions/9764987/beginning-python-printing-out-standard-deviation,Beginning Python printing out standard deviation,,,,,,
1926,"['python', 'class', 'automation', 'replication']","{'account_id': 1334052, 'reputation': 13, 'user_id': 1277245, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d5a3ab56c042b5e2fabbfa26c4b8806?s=256&d=identicon&r=PG', 'display_name': 'Findeccano', 'link': 'https://stackoverflow.com/users/1277245/findeccano'}",True,1696,9761303.0,2,1,1338340154,1332096744,9761240,CC BY-SA 3.0,https://stackoverflow.com/questions/9761240/python-creating-self-replicating-class-object-instance,Python - Creating self-replicating class-object instance,,1338340154.0,,,,
1927,['python'],"{'account_id': 27597, 'reputation': 7451, 'user_id': 72987, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/9d1484425e9a125402f85497c7f86a00?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/72987/mike'}",True,3961,9901036.0,1,5,1338225563,1332906112,9900839,CC BY-SA 3.0,https://stackoverflow.com/questions/9900839/python-random-sports-schedule-generator,Python random sports schedule generator,,1495541485.0,,,,
1928,"['python', 'django']","{'account_id': 1008518, 'reputation': 21, 'user_id': 1021606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b4f81873e7b43ca811a2ee2916daeb7?s=256&d=identicon&r=PG', 'display_name': 'Ramil Yabbarov', 'link': 'https://stackoverflow.com/users/1021606/ramil-yabbarov'}",True,371,,2,0,1338204713,1331830787,9724539,CC BY-SA 3.0,https://stackoverflow.com/questions/9724539/can-you-share-an-example-of-using-class-based-view-with-monthmixin,Can you share an example of using class based view with MonthMixin?,,,,,,
1929,"['python', 'osx-lion', 'uninstallation']","{'account_id': 1316036, 'reputation': 11, 'user_id': 1262868, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2684af76e12f7a2c8cca4440a6735b5a?s=256&d=identicon&r=PG', 'display_name': 'iyw03211', 'link': 'https://stackoverflow.com/users/1262868/iyw03211'}",False,3187,,1,1,1338144419,1331502970,9659259,CC BY-SA 3.0,https://stackoverflow.com/questions/9659259/why-build-applet-app-in-python-2-7-application-folder-is-unable-to-delete-in-o,Why &#39;build applet&#39; app in python 2.7 application folder is unable to delete in osx 10.7.3?,,,,,,
1930,"['python', 'arrays', 'sorting', 'numpy']","{'account_id': 460942, 'reputation': 22101, 'user_id': 862345, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/e75b369344ea64d21b340d2ca8c89b0d?s=256&d=identicon&r=PG', 'display_name': 'mike', 'link': 'https://stackoverflow.com/users/862345/mike'}",True,140,9708095.0,2,1,1338091253,1331750105,9708009,CC BY-SA 3.0,https://stackoverflow.com/questions/9708009/specify-order-numpy-array,Specify Order numpy array,,1338091253.0,,,,
1931,"['python', 'string', 'variables', 'variable-assignment', 'quotes']","{'account_id': 1360281, 'reputation': 363, 'user_id': 1297789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/febf8c627669c7e354ced841b8f5871c?s=256&d=identicon&r=PG', 'display_name': 'Omnibyte', 'link': 'https://stackoverflow.com/users/1297789/omnibyte'}",True,6496,9905294.0,4,2,1338090469,1332929045,9905241,CC BY-SA 3.0,https://stackoverflow.com/questions/9905241/python-variable-value-in-quotes,Python variable value in quotes,,1495541485.0,,,,
1932,"['python', 'dictionary']","{'account_id': 1359247, 'reputation': 275, 'user_id': 1296923, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/867f21c065d39420c053cf0002009d06?s=256&d=identicon&r=PG', 'display_name': 'alicew', 'link': 'https://stackoverflow.com/users/1296923/alicew'}",True,279,,7,2,1338090435,1332897066,9899875,CC BY-SA 3.0,https://stackoverflow.com/questions/9899875/not-working-indexing-the-words-in-a-file-in-a-dict-by-first-letter,Not working: indexing the words in a file in a dict by first letter,,1338090435.0,,,,
1933,"['python', 'function', 'parameters']","{'account_id': 366399, 'reputation': 1030, 'user_id': 711901, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/c7665ddda972d96d933e6277ed49e1c7?s=256&d=identicon&r=PG', 'display_name': 'stardiviner', 'link': 'https://stackoverflow.com/users/711901/stardiviner'}",True,10443,9887502.0,2,8,1338090240,1332842045,9887180,,https://stackoverflow.com/questions/9887180/the-value-of-an-empty-list-in-function-parameter-example-here,"The value of an empty list in function parameter, example here",,1495540393.0,1332860496.0,exact duplicate,,
1934,"['python', 'list', 'function']","{'account_id': 1207748, 'reputation': 45, 'user_id': 1176946, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/61e495d327cc40b7a906144dd5691b13?s=256&d=identicon&r=PG', 'display_name': 'bahaaz', 'link': 'https://stackoverflow.com/users/1176946/bahaaz'}",True,3721,9881501.0,3,0,1338090093,1332805532,9881468,CC BY-SA 3.0,https://stackoverflow.com/questions/9881468/comparing-two-2-dimensional-lists,Comparing two 2-Dimensional lists,,1338090093.0,,,,
1935,"['python', 'list', 'floating-point']","{'account_id': 1341245, 'reputation': 43, 'user_id': 1282858, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e3fc677b35d644cc82d0d7008d3fe91?s=256&d=identicon&r=PG', 'display_name': 'Rob Blaze', 'link': 'https://stackoverflow.com/users/1282858/rob-blaze'}",True,20927,9801308.0,3,3,1337888040,1332320020,9801291,CC BY-SA 3.0,https://stackoverflow.com/questions/9801291/cant-convert-a-list-of-strings-to-floats,Can&#39;t convert a list of strings to floats,,1337888040.0,,,,
1936,"['python', 'macos']","{'account_id': 300614, 'reputation': 11997, 'user_id': 607846, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/969d957d597e253d658a5f6cce8b6123?s=256&d=identicon&r=PG', 'display_name': 'Baz', 'link': 'https://stackoverflow.com/users/607846/baz'}",False,601,,2,1,1337811304,1331152810,9608694,CC BY-SA 3.0,https://stackoverflow.com/questions/9608694/cant-build-pyportmidi-on-mac,Can&#39;t build pyPortMidi on mac,,1332260002.0,,,,
