,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date
2207,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 18106852, 'reputation': 33, 'user_id': 13164138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/530aa479eb9b2a2d81a14dd7e15a0f83?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sabbir Talukdar', 'link': 'https://stackoverflow.com/users/13164138/sabbir-talukdar'}",False,32,0,0,1612457163,1586946454,61226514,,https://stackoverflow.com/questions/61226514/bs4-returns-empty-array-when-i-try-to-scrape-some-elements,bs4 returns empty array when i try to scrape some elements,1612457163.0,,,1587285349.0,Duplicate,,
2208,"['python', 'python-3.x', 'pandas', 'web-scraping']","{'account_id': 12990387, 'reputation': 347, 'user_id': 9389773, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5631a9dd2721aaffed2153ff016e025?s=256&d=identicon&r=PG&f=1', 'display_name': 'Parag', 'link': 'https://stackoverflow.com/users/9389773/parag'}",True,111,2,0,1612456913,1587402116,61327969,CC BY-SA 4.0,https://stackoverflow.com/questions/61327969/python-web-scraping-using-requests-help-required,Python Web Scraping using &quot;requests&quot; Help Required,1612456913.0,61329284.0,,,,,
2209,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 15704802, 'reputation': 571, 'user_id': 11331843, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b92b112bde7492db32afa23e1b06a6ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'anonymous13', 'link': 'https://stackoverflow.com/users/11331843/anonymous13'}",True,141,1,-2,1612456487,1586965539,61232896,CC BY-SA 4.0,https://stackoverflow.com/questions/61232896/web-scraping-indeed-shows-different-results-python,Web scraping Indeed shows different results -Python,1612456487.0,61239037.0,,,,,
2210,"['python', 'html', 'flask', 'flask-wtforms', 'wtforms']","{'account_id': 18298926, 'reputation': 1138, 'user_id': 13324244, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/u08Su.jpg?s=256&g=1', 'display_name': 'sarartur', 'link': 'https://stackoverflow.com/users/13324244/sarartur'}",True,1216,1,3,1612417649,1586980591,61237524,CC BY-SA 4.0,https://stackoverflow.com/questions/61237524/validating-get-params-with-wtforms-in-flask,Validating GET Params with WTForms in Flask,1586997793.0,61237793.0,,,,,
2211,"['python', 'numpy', 'audio']","{'account_id': 17113211, 'reputation': 41, 'user_id': 12887531, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88ebd4f387c198c5b682de13230d2372?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mehedi Hasan', 'link': 'https://stackoverflow.com/users/12887531/mehedi-hasan'}",False,3296,0,2,1612400427,1586558213,61149660,CC BY-SA 4.0,https://stackoverflow.com/questions/61149660/signal-to-noise-ratio-calculation-for-audio-signal,Signal-to-noise ratio calculation for audio signal,1612400427.0,,,,,,
2212,"['python', 'variables', 'tkinter']","{'account_id': 18267428, 'reputation': 347, 'user_id': 13298841, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AiLgt.png?s=256&g=1', 'display_name': 'snookso', 'link': 'https://stackoverflow.com/users/13298841/snookso'}",True,38,1,0,1612387906,1587708789,61402269,CC BY-SA 4.0,https://stackoverflow.com/questions/61402269/value-of-variable-which-is-not-a-tuple-not-changing-in-tkinter-python,Value of variable (Which is not a tuple) not changing in Tkinter Python,,,,,,,
2213,"['python', 'python-3.x', 'pandas', 'function', 'dataframe']","{'account_id': 6092666, 'reputation': 2506, 'user_id': 4764604, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/qCcfH.jpg?s=256&g=1', 'display_name': 'Revolucion for Monica', 'link': 'https://stackoverflow.com/users/4764604/revolucion-for-monica'}",False,47,0,1,1612386016,1585858771,61000403,CC BY-SA 4.0,https://stackoverflow.com/questions/61000403/applying-the-pandas-function-in-the-column-only-in-certain-rows-but-using-the-wh,Applying the pandas function in the column only in certain rows but using the whole row as argument,1612386016.0,,,,,,
2214,"['python', 'selenium', 'captcha', 'scrape']","{'account_id': 15861764, 'reputation': 625, 'user_id': 11444715, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Rz0zVMpB8Ow/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcXQfQ58WwbAJutSl2hMn-rHWuVUw/mo/photo.jpg?sz=256', 'display_name': 'Rafael Higa', 'link': 'https://stackoverflow.com/users/11444715/rafael-higa'}",True,2791,1,1,1612383222,1585784274,60981991,CC BY-SA 4.0,https://stackoverflow.com/questions/60981991/selenium-get-captcha-image-in-browser,Selenium get captcha image in browser,1612383222.0,60984109.0,,,,,
2215,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 17968752, 'reputation': 36, 'user_id': 13058070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52b3ac017762a4ad82b37de93d34d4b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paradize3', 'link': 'https://stackoverflow.com/users/13058070/paradize3'}",False,81,1,1,1612373479,1586633426,61162562,CC BY-SA 4.0,https://stackoverflow.com/questions/61162562/scraping-yahoo-finance-in-a-for-loop-with-beautifulsoup,Scraping yahoo finance in a for loop with beautifulsoup,1612373479.0,,,,,,
2216,"['python', 'web-scraping']","{'account_id': 18425955, 'reputation': 1, 'user_id': 13422253, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-2rbK3TnrZ7M/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNW7J3Dh5UQ8AuzJ4bD4XcfCQmhPg/photo.jpg?sz=256', 'display_name': 'user13422253', 'link': 'https://stackoverflow.com/users/13422253/user13422253'}",True,564,2,-1,1612372631,1588046556,61472400,CC BY-SA 4.0,https://stackoverflow.com/questions/61472400/web-scraping-taking-a-lot-of-time,Web Scraping: Taking a lot of time,1612372631.0,,,,,,
2217,"['python', 'deep-learning', 'classification', 'roc', 'softmax']","{'account_id': 14339443, 'reputation': 339, 'user_id': 10358018, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-9Gog_KRhFa4/AAAAAAAAAAI/AAAAAAAAa1Y/5zaYOyzfWVo/photo.jpg?sz=256', 'display_name': 'Boels Maxence', 'link': 'https://stackoverflow.com/users/10358018/boels-maxence'}",True,1460,2,4,1612369585,1586283549,61086759,CC BY-SA 4.0,https://stackoverflow.com/questions/61086759/how-to-plot-a-roc-curve-from-a-softmax-binary-classifier-with-2-output-neurons,How to plot a ROC curve from a softmax binary classifier with 2 output neurons?,,,,,,,
2218,"['python', 'control-flow']","{'account_id': 17858121, 'reputation': 95, 'user_id': 12972266, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/accf2cbc9a039e0a034641ad5bc4927a?s=256&d=identicon&r=PG&f=1', 'display_name': 'martifapa', 'link': 'https://stackoverflow.com/users/12972266/martifapa'}",True,3513,3,0,1612362091,1587900556,61439927,CC BY-SA 4.0,https://stackoverflow.com/questions/61439927/python-hangman,Python - Hangman,,61440026.0,,,,,
2219,"['python', 'opencv']","{'account_id': 9027527, 'reputation': 426, 'user_id': 6726360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bec4559653b7115c530351b949121a23?s=256&d=identicon&r=PG&f=1', 'display_name': 'THE_GREAT_MARKER', 'link': 'https://stackoverflow.com/users/6726360/the-great-marker'}",True,757,1,2,1612359966,1587910777,61442319,CC BY-SA 4.0,https://stackoverflow.com/questions/61442319/how-to-specify-width-and-position-of-a-trackbar-in-opencv,How to specify width and position of a trackbar in OpenCV?,,,,,,,
2220,"['python', 'python-3.x', 'selenium']","{'user_type': 'does_not_exist', 'display_name': 'user13018871'}",True,760,2,1,1612337707,1587726441,61406950,CC BY-SA 4.0,https://stackoverflow.com/questions/61406950/python-image-scraping,Python image scraping,1612337450.0,61407141.0,,,,,
2221,"['python', 'node.js', 'django', 'socket.io']","{'account_id': 18113559, 'reputation': 11, 'user_id': 13170446, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-nv8mG5mPhVM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMsLW0HVfNifjbIsITtMfc4bxcbTg/photo.jpg?sz=256', 'display_name': 'Muralikrishna Kachapuram', 'link': 'https://stackoverflow.com/users/13170446/muralikrishna-kachapuram'}",True,3030,1,1,1612290355,1585668078,60954083,CC BY-SA 4.0,https://stackoverflow.com/questions/60954083/socketio-integration-with-django,SocketIo integration with Django,,,,,,,
2222,"['python', 'web-scraping', 'python-requests', 'pycurl']","{'account_id': 18201740, 'reputation': 3, 'user_id': 13245759, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhvZLrhYxOvO_It6ghQqKnvJ39kDgtG7OjPEc3X=k-s256', 'display_name': 'Mat Mat', 'link': 'https://stackoverflow.com/users/13245759/mat-mat'}",True,75,2,0,1612282717,1586248513,61075911,CC BY-SA 4.0,https://stackoverflow.com/questions/61075911/python-html-scraping-result-of-js-function,python html scraping result of JS function,1612282705.0,61083124.0,,,,,
2223,"['python', 'function', 'tuples']","{'account_id': 6885699, 'reputation': 25, 'user_id': 5290833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0df47a2af19fe05b169e942e53dee36?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Doe', 'link': 'https://stackoverflow.com/users/5290833/john-doe'}",True,573,5,1,1612276628,1587781970,61420276,CC BY-SA 4.0,https://stackoverflow.com/questions/61420276/unpacking-a-python-tuple-in-a-python-function,Unpacking a python tuple in a python function,,,,,,,
2224,"['python', 'beautifulsoup', 'python-requests']","{'account_id': 12394456, 'reputation': 51, 'user_id': 9147131, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/04dbdd3fbc9cd7e71b6a75a6b732bf6f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Markoyee', 'link': 'https://stackoverflow.com/users/9147131/markoyee'}",True,78,1,2,1612261792,1586301351,61090901,CC BY-SA 4.0,https://stackoverflow.com/questions/61090901/data-scraping-field-value-issue,data scraping - field value - issue,1612261792.0,61091086.0,,,,,
2225,"['python', 'django', 'graphql', 'graphene-django']","{'account_id': 13831215, 'reputation': 188, 'user_id': 9984044, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-n4RczEcbpVo/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq02-rvyEY9Rnn5EaLndCp_C6X5Ebg/mo/photo.jpg?sz=256', 'display_name': 'BoomDizzle', 'link': 'https://stackoverflow.com/users/9984044/boomdizzle'}",True,1646,1,4,1612256248,1588023143,61468812,CC BY-SA 4.0,https://stackoverflow.com/questions/61468812/aggregating-fields-in-graphene-django-queries,Aggregating fields in graphene/django queries,,65859845.0,,,,,
2226,"['python', 'statsmodels', 'tweedie']","{'account_id': 18320531, 'reputation': 1, 'user_id': 13341405, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4bd4642eca2dc593edefe267552830e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ajay Tiwari', 'link': 'https://stackoverflow.com/users/13341405/ajay-tiwari'}",False,468,1,0,1612253768,1587142822,61276846,CC BY-SA 4.0,https://stackoverflow.com/questions/61276846/error-while-running-statsmodels-in-colab-estimate-tweedie-power-missing-1-req,Error while running statsmodels in colab &quot;estimate_tweedie_power() missing 1 required positional argument: &#39;mu&#39;&quot;,1587143220.0,,,,,,
2227,"['python', 'dbf']","{'account_id': 18321030, 'reputation': 11, 'user_id': 13341789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5547f7834f43ee39b41ae9c182bbb974?s=256&d=identicon&r=PG&f=1', 'display_name': 'Deamonhost', 'link': 'https://stackoverflow.com/users/13341789/deamonhost'}",False,212,1,1,1612229114,1587146122,61277747,CC BY-SA 4.0,https://stackoverflow.com/questions/61277747/python-creating-new-vfp-table-with-dbf-module-has-unreadable-memo-files,Python - Creating new vfp Table with dbf module has unreadable memo files,,,,,,,
2228,"['python', 'python-3.x', 'path', 'pathlib']","{'account_id': 8015275, 'reputation': 16815, 'user_id': 6045800, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153412706975770/picture?type=large', 'display_name': 'Tomerikoo', 'link': 'https://stackoverflow.com/users/6045800/tomerikoo'}",True,2218,2,-7,1612193498,1586012648,61030057,,https://stackoverflow.com/questions/61030057/adding-a-suffix-to-a-full-paths-name-before-the-extension,"Adding a suffix to a full path&#39;s name, before the extension",1586013717.0,61030252.0,,1612881418.0,Duplicate,,
2229,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 18179235, 'reputation': 37, 'user_id': 13227353, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgXVPzMQvZd2Q_1o17LSmhTCHaEIshg02IUI27p=k-s256', 'display_name': 'Mohammad Ahmed', 'link': 'https://stackoverflow.com/users/13227353/mohammad-ahmed'}",True,155,1,0,1612190220,1586082168,61041130,CC BY-SA 4.0,https://stackoverflow.com/questions/61041130/beautiful-soup-find-all-giving-empty-list,Beautiful Soup find_all giving empty list,1612190220.0,61041503.0,,,,,
2230,"['python', 'python-3.x', 'request', 'python-requests', 'discord.py']","{'account_id': 18183839, 'reputation': 41, 'user_id': 13231019, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2279d747a95d8fd3495ad334d6b019b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'baranuyukus', 'link': 'https://stackoverflow.com/users/13231019/baranuyukus'}",True,2618,1,0,1612190029,1587915899,61443589,CC BY-SA 4.0,https://stackoverflow.com/questions/61443589/python-await-outside-function-discord-py,Python await&#39; outside function Discord.py,,61443678.0,,,,,
2231,"['python', 'web-scraping']","{'user_type': 'does_not_exist', 'display_name': 'user13322794'}",False,114,1,0,1612185374,1587414711,61331522,CC BY-SA 4.0,https://stackoverflow.com/questions/61331522/web-scraping-and-downloading,Web Scraping and Downloading,1612185374.0,,,,,,
2232,"['python', 'gstreamer']","{'account_id': 8944229, 'reputation': 77, 'user_id': 6672255, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d373ad1c0822b18b60c1127f8a7a254?s=256&d=identicon&r=PG&f=1', 'display_name': 'paoloo', 'link': 'https://stackoverflow.com/users/6672255/paoloo'}",False,5032,1,0,1612178017,1586183884,61062288,CC BY-SA 4.0,https://stackoverflow.com/questions/61062288/how-to-stream-pc-webcam-with-rtsp-and-gstreamer-on-python,How to stream pc webcam with rtsp and GStreamer on python,,,,,,,
2233,"['python', 'matplotlib']","{'account_id': 17092279, 'reputation': 45, 'user_id': 12368138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/734cf977e5b81eef727ebb00dba95264?s=256&d=identicon&r=PG&f=1', 'display_name': 'iyya', 'link': 'https://stackoverflow.com/users/12368138/iyya'}",False,975,1,1,1612175086,1586920125,61220692,CC BY-SA 4.0,https://stackoverflow.com/questions/61220692/importerror-cannot-import-name-is-string-like-from-matplotlib-cbook,ImportError: cannot import name &#39;is_string_like&#39; from &#39;matplotlib.cbook,1586920342.0,,,,,,
2234,"['python', 'web-scraping', 'try-catch', 'except', 'nosuchelementexception']","{'account_id': 18237000, 'reputation': 83, 'user_id': 13274766, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi6H5bD7tK-hCfs8hejUaBQvKERiwxyOLUBda9bMA=k-s256', 'display_name': 'Moises Felipe', 'link': 'https://stackoverflow.com/users/13274766/moises-felipe'}",False,142,1,0,1612175056,1586728487,61178710,CC BY-SA 4.0,https://stackoverflow.com/questions/61178710/how-to-continue-if-element-is-not-find-scraping-with-python,How to continue if element is not find - Scraping with Python,1612175056.0,,,,,,
2235,"['python', 'html', 'beautifulsoup']","{'account_id': 18325007, 'reputation': 1, 'user_id': 13344871, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4xlBC.jpg?s=256&g=1', 'display_name': 'shakstroworld', 'link': 'https://stackoverflow.com/users/13344871/shakstroworld'}",False,216,1,0,1612133944,1587319505,61309240,CC BY-SA 4.0,https://stackoverflow.com/questions/61309240/trouble-scraping-a-specific-span-class-using-beautifulsoup,Trouble scraping a specific &#39;span&#39; class using BeautifulSoup,1612133944.0,,,,,,
2236,"['python', 'selenium', 'python-requests', 'screen-scraping']","{'account_id': 18152464, 'reputation': 41, 'user_id': 13204981, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f1eda75a56551a98e56a2b096e61ec4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Grosso379', 'link': 'https://stackoverflow.com/users/13204981/grosso379'}",True,6037,1,4,1612126692,1587175996,61283448,CC BY-SA 4.0,https://stackoverflow.com/questions/61283448/how-to-avoid-please-verify-you-are-a-human-with-python-webscraping,How to avoid &quot;Please Verify you are a Human&quot; with python webScraping?,1612126692.0,,,,,,
2237,"['python', 'web-scraping', 'beautifulsoup']","{'user_type': 'does_not_exist', 'display_name': 'user13048805'}",True,122,2,0,1612125599,1586517570,61139207,CC BY-SA 4.0,https://stackoverflow.com/questions/61139207/not-able-to-do-webscraping-using-beautifulsoup-and-requests,Not able to do webscraping using beautifulsoup and requests,1612125599.0,61140081.0,,,,,
2238,"['python', 'python-3.x']","{'account_id': 12990387, 'reputation': 347, 'user_id': 9389773, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e5631a9dd2721aaffed2153ff016e025?s=256&d=identicon&r=PG&f=1', 'display_name': 'Parag', 'link': 'https://stackoverflow.com/users/9389773/parag'}",True,370,1,0,1612122959,1587378792,61320349,CC BY-SA 4.0,https://stackoverflow.com/questions/61320349/python-webscraping-error-connection-aborted-oserror10060-wsaetimedout,"Python Webscraping Error (&#39;Connection aborted.&#39;, OSError(&quot;(10060, &#39;WSAETIMEDOUT&#39;)&quot;))",1612122959.0,61321551.0,,,,,
2239,"['python', 'web-scraping']","{'account_id': 18383358, 'reputation': 11, 'user_id': 13390986, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-jIOk_mJSEqU/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNJX4a6dNGDI2OmMBazH5nHmIm4TQ/photo.jpg?sz=256', 'display_name': 'KARTIK TRIPATHI', 'link': 'https://stackoverflow.com/users/13390986/kartik-tripathi'}",False,210,0,0,1612120754,1587648598,61388463,CC BY-SA 4.0,https://stackoverflow.com/questions/61388463/bank-nifty-option-price-using-web-scraping,Bank nifty option price using Web Scraping,1612120754.0,,,,,,
2240,"['python', 'telegram-bot']","{'account_id': 18182062, 'reputation': 11, 'user_id': 13229611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ddbf14f2cfd0d0eee9ccb4af94f6ed60?s=256&d=identicon&r=PG&f=1', 'display_name': 'Recast', 'link': 'https://stackoverflow.com/users/13229611/recast'}",True,1163,1,1,1612116143,1586103953,61045734,CC BY-SA 4.0,https://stackoverflow.com/questions/61045734/im-trying-to-create-a-telegram-bot-using-telebot-which-is-also-able-to-give-bir,I&#39;m trying to create a Telegram bot using telebot which is also able to give birthday reminders,,,,,,,
2241,"['python', 'bitcoin', 'cryptocurrency']","{'account_id': 4670444, 'reputation': 130, 'user_id': 3782345, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Biagio Distefano', 'link': 'https://stackoverflow.com/users/3782345/biagio-distefano'}",False,585,0,1,1612049122,1586538291,61145123,CC BY-SA 4.0,https://stackoverflow.com/questions/61145123/python-bitcoin-and-pywallet-libraries-get-different-btc-address-from-same-privat,Python bitcoin and pywallet libraries get different BTC address from same private key,,,,,,,
2242,"['python', 'pandas', 'tkinter']","{'account_id': 17815985, 'reputation': 1, 'user_id': 12939558, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4ofhU.jpg?s=256&g=1', 'display_name': 'Xavier Granda', 'link': 'https://stackoverflow.com/users/12939558/xavier-granda'}",False,360,1,0,1612038249,1585934058,61017063,CC BY-SA 4.0,https://stackoverflow.com/questions/61017063/can-tkinter-uninstall-itself,Can Tkinter &quot;uninstall&quot; itself?,1585941232.0,,,,,,
2243,"['python', 'scipy', 'nonlinear-optimization', 'scipy-optimize']","{'account_id': 16132321, 'reputation': 2145, 'user_id': 11645617, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Nr756.jpg?s=256&g=1', 'display_name': 'Weilory', 'link': 'https://stackoverflow.com/users/11645617/weilory'}",True,237,2,1,1612000768,1585828760,60991065,CC BY-SA 4.0,https://stackoverflow.com/questions/60991065/python-work-out-intersection-of-two-functions,python: work out intersection of two functions,1612000768.0,60991723.0,,,,,
2244,"['python', 'matplotlib']","{'account_id': 18273567, 'reputation': 1, 'user_id': 13303838, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiqOy2KqYqngxe5GVdnIlvJ13PvBVPRJp0va_4=k-s256', 'display_name': 'Firdaus Suait', 'link': 'https://stackoverflow.com/users/13303838/firdaus-suait'}",False,824,1,0,1612000335,1586798569,61193171,CC BY-SA 4.0,https://stackoverflow.com/questions/61193171/how-to-set-low-at-below-high-at-top-y-axis-with-matplotlib-pyplot,How to set low at below high at top y axis with matplotlib.pyplot,1612000335.0,,,,,,
2245,"['python', 'matplotlib', 'seaborn']","{'account_id': 16266364, 'reputation': 75, 'user_id': 12489830, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-HXUTbQszBbM/AAAAAAAAAAI/AAAAAAAAJgU/nO8D2PwrRvY/photo.jpg?sz=256', 'display_name': 'Wenyi Yan', 'link': 'https://stackoverflow.com/users/12489830/wenyi-yan'}",True,2216,1,3,1611999777,1585896586,61006472,CC BY-SA 4.0,https://stackoverflow.com/questions/61006472/cant-plot-dual-axis-using-seaborn,Can&#39;t plot dual axis using seaborn,1611999777.0,61012041.0,,,,,
2246,"['python', 'machine-learning', 'linear-regression', 'statsmodels']","{'account_id': 17449213, 'reputation': 3, 'user_id': 12649543, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-KWoyNNipgNQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcpFvVfV6I0nEOgvS8_e9OCeAValA/photo.jpg?sz=256', 'display_name': 'mohamed ewasy', 'link': 'https://stackoverflow.com/users/12649543/mohamed-ewasy'}",True,262,2,0,1611996334,1586934077,61223066,CC BY-SA 4.0,https://stackoverflow.com/questions/61223066/how-to-use-statsmodels-api-ols-in-python,How to use statsmodels.api.OLS in Python,1611995509.0,61224606.0,,,,,
2247,"['python', 'pandas', 'finance']","{'account_id': 13219569, 'reputation': 234, 'user_id': 9546819, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c154d449571cc5f783fdd66a8325b2ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lko', 'link': 'https://stackoverflow.com/users/9546819/lko'}",True,198,1,0,1611995408,1586783603,61188682,CC BY-SA 4.0,https://stackoverflow.com/questions/61188682/pandas-resample-creates-new-dates-not-in-index-when-converting-daily-data-to-mon,Pandas resample creates new dates not in index when converting daily data to monthly data,1611995408.0,61191350.0,,,,,
2248,"['python', 'plotly', 'gantt-chart']","{'account_id': 1225698, 'reputation': 7, 'user_id': 1191276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f773100a2522026fd659d1fc807d63d7?s=256&d=identicon&r=PG', 'display_name': 'Sal', 'link': 'https://stackoverflow.com/users/1191276/sal'}",True,864,1,0,1611990718,1587557478,61364801,CC BY-SA 4.0,https://stackoverflow.com/questions/61364801/plotly-order-gantt-chart-to-display-earliest-item-in-top-left-not-bottom-left,Plotly: Order Gantt chart to display earliest item in top left not bottom left,1611990718.0,61365326.0,,,,,
2249,"['python', 'plotly-dash']","{'account_id': 10422240, 'reputation': 1739, 'user_id': 7684584, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/de84a6d00d57c9bc736f9b3f1d6db84f?s=256&d=identicon&r=PG&f=1', 'display_name': 'DKM', 'link': 'https://stackoverflow.com/users/7684584/dkm'}",True,566,1,0,1611990615,1587357873,61315254,CC BY-SA 4.0,https://stackoverflow.com/questions/61315254/plotly-dash-multiple-selection-download-not-working,Plotly Dash: Multiple Selection Download Not Working,1611990615.0,61316368.0,,,,,
2250,"['python', 'plotly', 'dashboard', 'plotly-dash']","{'account_id': 8181311, 'reputation': 5, 'user_id': 13338810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28ec788a45983af28143c59186fa7918?s=256&d=identicon&r=PG', 'display_name': 'Proxy123', 'link': 'https://stackoverflow.com/users/13338810/proxy123'}",True,351,1,0,1611990519,1587121374,61270058,CC BY-SA 4.0,https://stackoverflow.com/questions/61270058/plotly-dash-dropdown-component-callback-visibility-bug,Plotly Dash: Dropdown component callback visibility bug,1611990519.0,61270552.0,,,,,
2251,"['python', 'plotly', 'heatmap']","{'account_id': 11532119, 'reputation': 375, 'user_id': 8450763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/024901f52af6458b3ebcbce61742b6e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'wex52', 'link': 'https://stackoverflow.com/users/8450763/wex52'}",True,1182,1,0,1611990364,1587059091,61256626,CC BY-SA 4.0,https://stackoverflow.com/questions/61256626/plotly-how-do-i-remove-vertical-lines-that-appear-after-introducing-gaps-in-ann,Plotly: How do I remove vertical lines that appear after introducing gaps in annotated heatmap?,1611990364.0,61257494.0,,,,,
2252,"['python', 'django']","{'account_id': 16736644, 'reputation': 809, 'user_id': 12097553, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/abyFy.png?s=256&g=1', 'display_name': 'Murcielago', 'link': 'https://stackoverflow.com/users/12097553/murcielago'}",False,310,1,0,1611985913,1587427539,61334040,CC BY-SA 4.0,https://stackoverflow.com/questions/61334040/django-export-csv-file-with-django-table2,Django: export csv file with django_table2,,,,,,,
2253,"['python', 'json', 'mongodb', 'schema']","{'account_id': 17089829, 'reputation': 21, 'user_id': 12366245, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-JRqTU2drsxU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfyDf-vXYgt4KF2EPFBbupWXBj_AA/photo.jpg?sz=256', 'display_name': 'Yash Singh', 'link': 'https://stackoverflow.com/users/12366245/yash-singh'}",True,10964,1,2,1611965968,1586242152,61074297,CC BY-SA 4.0,https://stackoverflow.com/questions/61074297/how-to-create-schema-in-mongodb-using-python,How to create schema in MongoDB using python?,1586251045.0,,,,,,
2254,"['python', 'ubuntu', 'atom-editor']","{'account_id': 16529143, 'reputation': 1, 'user_id': 13392294, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03e1df64ddbcfd7a35bfbe21b14ede84?s=256&d=identicon&r=PG&f=1', 'display_name': 'cadrello ', 'link': 'https://stackoverflow.com/users/13392294/cadrello'}",True,782,1,0,1611925872,1587661640,61392971,CC BY-SA 4.0,https://stackoverflow.com/questions/61392971/how-to-fix-repair-package-dependencies-to-install-atom,How to fix/repair package dependencies to install Atom,1587676394.0,,,,,,
