,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,accepted_answer_id,protected_date,migrated_from
1879,"['python', 'machine-learning', 'regression', 'prediction', 'xgboost']","{'account_id': 2447461, 'reputation': 1241, 'user_id': 2134429, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ed0a11af59f748f6d67294dff1617f9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'iwbabn', 'link': 'https://stackoverflow.com/users/2134429/iwbabn'}",False,1451,,1,3,1583126119,1560710160,1583126119.0,56621607,https://stackoverflow.com/questions/56621607/why-are-there-discrepancies-in-xgboost-regression-prediction-from-individual-tre,,Why are there discrepancies in xgboost regression prediction from individual trees?,CC BY-SA 4.0,,,
1880,"['python', 'pandas', 'discriminator']","{'account_id': 65071, 'reputation': 2468, 'user_id': 191741, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/eLHda.png?s=256&g=1', 'display_name': 'SnakeWasTheNameTheyGaveMe', 'link': 'https://stackoverflow.com/users/191741/snakewasthenametheygaveme'}",True,294,,1,1,1583104964,1560195656,,56532612,https://stackoverflow.com/questions/56532612/how-to-implement-ehlers-homodyne-discriminator-in-pandas-series,,How to implement Ehlers Homodyne Discriminator in Pandas series,CC BY-SA 4.0,,,
1881,"['python', 'opencv', 'image-segmentation']","{'account_id': 12635312, 'reputation': 322, 'user_id': 9184988, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/jCJ8d.jpg?s=256&g=1', 'display_name': 'BorkoP', 'link': 'https://stackoverflow.com/users/9184988/borkop'}",True,3377,,2,9,1583087634,1560468405,1560485851.0,56589691,https://stackoverflow.com/questions/56589691/how-to-leave-only-the-largest-blob-in-an-image,,How to leave only the largest blob in an image?,CC BY-SA 4.0,56591448.0,,
1882,"['python', 'image-processing', 'raster', 'binary-image']","{'account_id': 15698586, 'reputation': 602, 'user_id': 11327283, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e3b02e37ec260281c31cf1f6f5582ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'mArk', 'link': 'https://stackoverflow.com/users/11327283/mark'}",True,5983,,2,0,1583039817,1561528854,1583039817.0,56766146,https://stackoverflow.com/questions/56766146/how-to-change-the-colors-of-a-binary-image-using-python,,How to change the colors of a binary image using python?,CC BY-SA 4.0,,,
1883,"['python', 'audio', 'notifications', 'windows-10', 'toast']","{'account_id': 16153287, 'reputation': 71, 'user_id': 11661150, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-hrRgzFKthgw/AAAAAAAAAAI/AAAAAAAAAAc/Xc5qAPhzFec/photo.jpg?sz=256', 'display_name': 'Brandon Stanley', 'link': 'https://stackoverflow.com/users/11661150/brandon-stanley'}",True,1491,,1,3,1583012685,1561073388,1561146869.0,56695061,https://stackoverflow.com/questions/56695061/is-there-any-way-to-disable-the-notification-sound-on-win10toast-python-library,,Is there any way to disable the notification sound on win10toast python library?,CC BY-SA 4.0,,,
1884,"['python', 'signalr']","{'account_id': 7645456, 'reputation': 786, 'user_id': 5796284, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/f64eb3b9a9d32dd528edaa7f6a0e6d96?s=256&d=identicon&r=PG&f=1', 'display_name': 'hretic', 'link': 'https://stackoverflow.com/users/5796284/hretic'}",True,581,,2,6,1582979476,1561306784,,56725738,https://stackoverflow.com/questions/56725738/python-signalr-500-server-error-when-trying-to-connect,,python signalR - 500 Server Error when trying to connect,CC BY-SA 4.0,,,
1885,"['python', 'pycharm']","{'account_id': 16068625, 'reputation': 349, 'user_id': 11597586, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1045081b4dcb1146e4507a76b8401c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sky', 'link': 'https://stackoverflow.com/users/11597586/sky'}",False,1891,,1,0,1582926328,1559634541,,56439521,https://stackoverflow.com/questions/56439521/how-to-find-the-variables-i-created-in-pycharm-variable-explorer,,How to find the variables I created in Pycharm variable explorer?,CC BY-SA 4.0,,,
1886,['python'],"{'account_id': 3127214, 'reputation': 4466, 'user_id': 2645857, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/Ym5Rc.png?s=256&g=1', 'display_name': 'cluster1', 'link': 'https://stackoverflow.com/users/2645857/cluster1'}",True,540,,2,6,1582896431,1560608194,,56611159,https://stackoverflow.com/questions/56611159/struggling-with-understanding-the-reason-why-python-needs-virtual-environments,,Struggling with understanding the reason why Python needs Virtual Environments,CC BY-SA 4.0,56611278.0,,
1887,"['python', 'keras', 'deep-learning', 'tensorflow-hub', 'elmo']","{'account_id': 15754696, 'reputation': 824, 'user_id': 11368194, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ftZ3WAHPCI0/AAAAAAAAAAI/AAAAAAAABh8/ty5eMiUMI4o/photo.jpg?sz=256', 'display_name': 'hR 312', 'link': 'https://stackoverflow.com/users/11368194/hr-312'}",False,178,,0,2,1582885746,1561384107,1582885746.0,56738015,https://stackoverflow.com/questions/56738015/how-can-we-fix-following-error-internalerror-unable-to-get-element-as-bytes,,How can we fix following error &quot; InternalError: Unable to get element as bytes&quot;?,CC BY-SA 4.0,,,
1888,"['python', 'linear-regression']","{'account_id': 16147174, 'reputation': 11, 'user_id': 11656518, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-cOrZg3uUczs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3remfSRqyQO2X3UsTDwG6yOi27F-tw/mo/photo.jpg?sz=256', 'display_name': 'FASAKIN OLUWASEYI', 'link': 'https://stackoverflow.com/users/11656518/fasakin-oluwaseyi'}",True,2059,,1,0,1582869351,1560733056,1560768918.0,56623659,https://stackoverflow.com/questions/56623659/simple-linear-regression-model,,Simple linear regression model,CC BY-SA 4.0,,,
1889,"['python', 'tensorflow', 'virtualenv']","{'account_id': 6608852, 'reputation': 1487, 'user_id': 6458245, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/2ec6741905a7fde013a7c33ecf1a370f?s=256&d=identicon&r=PG&f=1', 'display_name': 'JobHunter69', 'link': 'https://stackoverflow.com/users/6458245/jobhunter69'}",True,1771,,3,2,1582857824,1559948609,,56502063,https://stackoverflow.com/questions/56502063/if-i-install-a-package-in-only-one-virtual-environment-do-i-need-to-reinstall-i,,"If I install a package in only one virtual environment, do I need to reinstall it in other virtual environments?",CC BY-SA 4.0,56502166.0,,
1890,"['python', 'django', 'python-3.x', 'pip']","{'account_id': 16205329, 'reputation': 3, 'user_id': 11700641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f1b6623068236f7a71f7b1fdeec4ec48?s=256&d=identicon&r=PG&f=1', 'display_name': 'gtonn', 'link': 'https://stackoverflow.com/users/11700641/gtonn'}",True,913,,6,0,1582857367,1561518244,1561522702.0,56764600,https://stackoverflow.com/questions/56764600/how-to-properly-install-python-and-django,,How to properly install Python and Django,CC BY-SA 4.0,56765149.0,,
1891,"['python', 'import']","{'account_id': 15929908, 'reputation': 13, 'user_id': 11494568, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd669fbc57f458c76304f171b9476021?s=256&d=identicon&r=PG&f=1', 'display_name': 'twister', 'link': 'https://stackoverflow.com/users/11494568/twister'}",True,54,,1,1,1582856940,1559645496,1559645542.0,56442405,https://stackoverflow.com/questions/56442405/confused-with-python-import-absolute-and-relative,,Confused with python import (absolute and relative),CC BY-SA 4.0,56442668.0,,
1892,"['python', 'amazon-web-services', 'aws-lambda']","{'account_id': 29663, 'reputation': 10107, 'user_id': 80353, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/98f2707a4c022c1d84adad5a0cde53ca?s=256&d=identicon&r=PG', 'display_name': 'Kim Stacks', 'link': 'https://stackoverflow.com/users/80353/kim-stacks'}",True,1305,,1,1,1582856063,1560504102,,56595147,https://stackoverflow.com/questions/56595147/debug-python-3-7-aws-lambda-locally,,debug python 3.7 AWS lambda locally,CC BY-SA 4.0,,,
1893,"['python', 'virtualenv']","{'account_id': 16077366, 'reputation': 1, 'user_id': 11604262, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Z1zr7CQDWpY/AAAAAAAAAAI/AAAAAAAAAO0/_ABS6HPNq4c/photo.jpg?sz=256', 'display_name': 'binflo13', 'link': 'https://stackoverflow.com/users/11604262/binflo13'}",True,2203,,2,0,1582855265,1559905579,,56493143,https://stackoverflow.com/questions/56493143/export-python-project-from-one-pc-to-other,,Export Python project from one PC to other,CC BY-SA 4.0,,,
1894,"['python', 'mongodb', 'pymongo']","{'account_id': 15331012, 'reputation': 191, 'user_id': 11060688, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-GEhGfT_U4RU/AAAAAAAAAAI/AAAAAAAABDo/D1avWB4HgKE/photo.jpg?sz=256', 'display_name': 'sourav khanna', 'link': 'https://stackoverflow.com/users/11060688/sourav-khanna'}",True,5469,,2,4,1582842711,1561051012,,56690956,https://stackoverflow.com/questions/56690956/invalid-uri-scheme-mongodbsrv-mongodb-error,,"Invalid URI scheme: mongodb+srv ,Mongodb error",CC BY-SA 4.0,,,
1895,"['python', 'boto3']","{'account_id': 16046740, 'reputation': 31, 'user_id': 11581673, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-yLMQbMQhQNY/AAAAAAAAAAI/AAAAAAAAEyE/D-l40UvM4sI/photo.jpg?sz=256', 'display_name': 'Sonu Kumar', 'link': 'https://stackoverflow.com/users/11581673/sonu-kumar'}",True,3780,,2,3,1582798503,1559882339,1559892007.0,56488039,https://stackoverflow.com/questions/56488039/getting-error-permissionerror-winerror-5-access-is-denied-when-execute-belo,,Getting Error (PermissionError: [WinError 5] Access is denied) when Execute below code,CC BY-SA 4.0,,,
1896,"['python', 'json']","{'account_id': 14354851, 'reputation': 113, 'user_id': 10369093, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a04d1e061fef6d6c98d2e4d0fcdf3b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christophermp', 'link': 'https://stackoverflow.com/users/10369093/christophermp'}",False,2368,,0,1,1582761108,1560910591,1582761108.0,56659191,https://stackoverflow.com/questions/56659191/how-to-fix-expecting-string-got-undefined-date-and-time,,"How to fix &quot;Expecting &#39;STRING&#39;, &#39;}&#39;, got &#39;undefined&#39;&quot;. Date and Time",CC BY-SA 4.0,,,
1897,"['python', 'installation', 'pip', 'anaconda', 'snakemake']","{'account_id': 12690749, 'reputation': 51, 'user_id': 9220945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6d433062965caf8e91f9387b6b145a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'EllaSolar', 'link': 'https://stackoverflow.com/users/9220945/ellasolar'}",False,860,,5,1,1582724680,1559708830,1580368704.0,56454248,https://stackoverflow.com/questions/56454248/unable-to-install-snakemake-in-either-command-prompt-nor-anaconda-prompt,,Unable to install Snakemake in either command prompt nor anaconda prompt,CC BY-SA 4.0,,,
1898,"['python', 'tensorflow']","{'account_id': 16180817, 'reputation': 23, 'user_id': 11682407, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11f407a4d3b3ba012f63be5a00f06069?s=256&d=identicon&r=PG&f=1', 'display_name': 'khyc', 'link': 'https://stackoverflow.com/users/11682407/khyc'}",False,1985,,2,2,1582720949,1561493680,1561559858.0,56761375,https://stackoverflow.com/questions/56761375/tensorflow-program-stuck-in-infinite-training-loop,,Tensorflow program stuck in infinite training loop,CC BY-SA 4.0,,,
1899,"['python', 'web', 'inheritance', 'web-crawler', 'circular-dependency']","{'account_id': 15136053, 'reputation': 5, 'user_id': 10922536, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_fv3Xf8Q8kQ/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbmt0ytjh-K1nsu1kUKqEdsirdUoQ/mo/photo.jpg?sz=256', 'display_name': 'Kunwoo Kim', 'link': 'https://stackoverflow.com/users/10922536/kunwoo-kim'}",True,190,,1,0,1582706927,1560662874,1582706927.0,56616331,https://stackoverflow.com/questions/56616331/cannot-solve-python-importerror-cannot-import-name-firstnews,,Cannot solve Python ImportError: cannot import name &#39;FirstNews&#39;,CC BY-SA 4.0,56616689.0,,
1900,"['python', 'django', 'django-models', 'django-rest-framework']","{'account_id': 10858883, 'reputation': 3005, 'user_id': 7984318, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/4bdbe511507924dda59497c425c04c4b?s=256&d=identicon&r=PG&f=1', 'display_name': 'William', 'link': 'https://stackoverflow.com/users/7984318/william'}",True,1019,,2,0,1582671259,1559874520,,56487261,https://stackoverflow.com/questions/56487261/fixed-default-value-provided-issue-with-django,,Fixed default value provided issue with Django,CC BY-SA 4.0,,,
1901,"['python', 'json', 'weka']","{'account_id': 16137098, 'reputation': 1, 'user_id': 11649291, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6f272365f0f745d6c06a5dd8ceb601b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrea', 'link': 'https://stackoverflow.com/users/11649291/andrea'}",False,701,,2,0,1582670961,1560534353,,56602975,https://stackoverflow.com/questions/56602975/converting-model-file-to-json,,Converting .model file to .Json,CC BY-SA 4.0,,,
1902,"['python', 'appium', 'python-appium']","{'account_id': 8484799, 'reputation': 131, 'user_id': 6363373, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f5ddc474fa4da5aa4e2f76565f6d5511?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hadi Nounou', 'link': 'https://stackoverflow.com/users/6363373/hadi-nounou'}",False,722,,1,0,1582638178,1560436281,1560492739.0,56582825,https://stackoverflow.com/questions/56582825/cannot-import-name-webdriver-from-appium-on-python,,Cannot import name &#39;webdriver&#39; from Appium on Python,CC BY-SA 4.0,,,
1903,"['python', 'python-import', 'attributeerror', 'shapely']","{'account_id': 13391028, 'reputation': 337, 'user_id': 9663390, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d995050ef3649a918a4dfd4ff15fe905?s=256&d=identicon&r=PG&f=1', 'display_name': 'compsciman', 'link': 'https://stackoverflow.com/users/9663390/compsciman'}",True,4515,,1,2,1582635035,1559622688,1582635035.0,56437382,https://stackoverflow.com/questions/56437382/module-shapely-has-no-attribute-geometry-error,,module &#39;shapely&#39; has no attribute &#39;geometry&#39; error,CC BY-SA 4.0,56437569.0,,
1904,"['python', 'opencv', 'computer-vision', 'snapshot', 'roi']","{'account_id': 6983760, 'reputation': 45, 'user_id': 8544360, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/968290703236234/picture?type=large', 'display_name': 'Augusto Meneses', 'link': 'https://stackoverflow.com/users/8544360/augusto-meneses'}",True,9715,,1,2,1582583390,1559768253,1582583390.0,56467902,https://stackoverflow.com/questions/56467902/select-a-static-roi-on-webcam-video-on-python-opencv,,Select a static ROI on webcam video on python openCV,CC BY-SA 4.0,56470904.0,,
1905,"['python', 'python-3.x', 'zeep']","{'account_id': 15714319, 'reputation': 37, 'user_id': 11537846, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-3nIP03K_n24/AAAAAAAAAAI/AAAAAAAAABU/1zTlNSN4-z8/photo.jpg?sz=256', 'display_name': 'johnny k', 'link': 'https://stackoverflow.com/users/11537846/johnny-k'}",True,3542,,2,3,1582578086,1560785300,,56634441,https://stackoverflow.com/questions/56634441/importerror-cannot-import-name-client-from-zeep,,ImportError: cannot import name &#39;Client&#39; from &#39;zeep&#39;,CC BY-SA 4.0,,,
1906,"['python', 'pandas']","{'user_type': 'does_not_exist', 'display_name': 'user10939189'}",False,58,,0,0,1582446871,1561081238,1582446871.0,56695835,https://stackoverflow.com/questions/56695835/joining-dataframes-horizontally,,Joining DataFrames Horizontally,CC BY-SA 4.0,,,
1907,"['python', 'sorting', 'grouping', 'uniq']","{'account_id': 2033109, 'reputation': 1822, 'user_id': 1897839, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4c0e6f8798265cc958340ee121a018b7?s=256&d=identicon&r=PG', 'display_name': 'Carsten', 'link': 'https://stackoverflow.com/users/1897839/carsten'}",False,284,,1,5,1582353955,1560002533,1592644375.0,56507092,https://stackoverflow.com/questions/56507092/use-case-for-uniq-groupby-without-sorting,,"Use case for uniq, groupby without sorting",CC BY-SA 4.0,,,
1908,"['python', 'python-3.x', 'nvidia', 'yocto', 'bitbake']","{'account_id': 351835, 'reputation': 1624, 'user_id': 688563, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/7ba0fb451b240351c79a96cae6ea14ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'PhilBot', 'link': 'https://stackoverflow.com/users/688563/philbot'}",True,780,,1,0,1582330901,1560347696,,56563920,https://stackoverflow.com/questions/56563920/yocto-bitbake-recipes-for-nvidia-jetson-nano-for-python-whl-files-not-on-pypi,,Yocto Bitbake Recipes for Nvidia Jetson Nano for Python whl files not on PyPi,CC BY-SA 4.0,56564636.0,,
1909,"['python', 'dataframe']","{'account_id': 3634320, 'reputation': 311, 'user_id': 3029790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3029790', 'link': 'https://stackoverflow.com/users/3029790/user3029790'}",True,201,,1,0,1582318619,1561486532,1582318619.0,56759880,https://stackoverflow.com/questions/56759880/why-the-all-dataframes-become-nan-when-i-just-assign-nan-to-one-of-them,,Why the all dataframes become nan when I just assign nan to one of them,CC BY-SA 4.0,56760322.0,,
1910,"['python', 'import']","{'account_id': 3634320, 'reputation': 311, 'user_id': 3029790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3029790', 'link': 'https://stackoverflow.com/users/3029790/user3029790'}",True,79,,1,0,1582318419,1561761609,1582318419.0,56813803,https://stackoverflow.com/questions/56813803/in-python-do-you-have-to-import-all-dependent-libraries-within-in-the-same-file,,"In python, do you have to import all dependent libraries within in the same file",CC BY-SA 4.0,56813863.0,,
1911,"['python', 'apache-tika']","{'account_id': 8153738, 'reputation': 993, 'user_id': 7685107, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bXX3B.png?s=256&g=1', 'display_name': 'Siddharth Das', 'link': 'https://stackoverflow.com/users/7685107/siddharth-das'}",True,1021,,1,1,1582303578,1561185457,,56713208,https://stackoverflow.com/questions/56713208/how-to-manually-install-the-jar-file-for-tika,,How to manually install the .jar file for tika?,CC BY-SA 4.0,60343031.0,,
1912,"['python', 'flask', 'raspberry-pi3', 'cherrypy', 'cheroot']","{'account_id': 8801360, 'reputation': 468, 'user_id': 6577382, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/8ab8b02157e9ddc9acb4a98d69ffb3bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anagnostou John', 'link': 'https://stackoverflow.com/users/6577382/anagnostou-john'}",False,586,,0,1,1582284905,1561238861,1582284905.0,56719293,https://stackoverflow.com/questions/56719293/try-to-broadcast-video-to-multiple-clients-using-cheroot-flask-and-opencv,,Try to broadcast video to multiple clients using cheroot flask and opencv,CC BY-SA 4.0,,,
1913,['python'],"{'account_id': 16151529, 'reputation': 31, 'user_id': 11659828, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-yGj-b05AH2U/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re_LDgz6hASYnls1vF_gvvqwR6BuQ/mo/photo.jpg?sz=256', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/11659828/ben'}",False,246,,1,1,1582187546,1560785432,1560785825.0,56634482,https://stackoverflow.com/questions/56634482/why-is-python-giving-me-a-fatal-error-upon-downloading-a-package,,Why is python giving me a fatal error upon downloading a package?,CC BY-SA 4.0,,,
1914,"['python', 'tableau-api']","{'account_id': 16173430, 'reputation': 133, 'user_id': 11676690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f30d73e81620df8eaad24292367bde41?s=256&d=identicon&r=PG&f=1', 'display_name': 'lea', 'link': 'https://stackoverflow.com/users/11676690/lea'}",False,338,,1,0,1582150680,1561042476,1561045729.0,56688695,https://stackoverflow.com/questions/56688695/conditional-filtering-for-tableau-worksheets-using-tabcmd,,Conditional filtering for Tableau worksheets using Tabcmd,CC BY-SA 4.0,,,
1915,"['python', 'xml', 'xml-parsing', 'elementtree']","{'account_id': 2367416, 'reputation': 659, 'user_id': 2072863, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/5280cac310425342461dc67ef27fc77e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Eduardo', 'link': 'https://stackoverflow.com/users/2072863/eduardo'}",True,2645,,1,1,1582124151,1560340058,,56561528,https://stackoverflow.com/questions/56561528/how-to-generate-an-xml-file-via-pythons-elementtree-with-registered-namespaces,,How to generate an XML file via Python&#39;s ElementTree with registered namespaces written in output,CC BY-SA 4.0,56565625.0,,
1916,"['python', 'amazon-web-services', 'apache-kafka']","{'account_id': 14813027, 'reputation': 55, 'user_id': 10698007, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--msF-3BSWOs/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-jSJlQTdT-gLmmOcgACdtBlSD-LHw/mo/photo.jpg?sz=256', 'display_name': 'adr', 'link': 'https://stackoverflow.com/users/10698007/adr'}",False,3625,,0,1,1581956037,1560859326,1581956037.0,56648681,https://stackoverflow.com/questions/56648681/python-script-returning-kafkatimeouterror-failed-to-update-metadata-after-60-0,,Python script returning KafkaTimeoutError: Failed to update metadata after 60.0 secs,CC BY-SA 4.0,,,
1917,"['python', 'tensorflow', 'tensorflow2.0', 'tensorflow-lite', 'tf.keras']","{'account_id': 15128062, 'reputation': 123, 'user_id': 10916789, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-cWZooBN96GE/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYEXTkfTssXojxqNAoKO9pq3oWBsQ/mo/photo.jpg?sz=256', 'display_name': 'Oktai Tatanov', 'link': 'https://stackoverflow.com/users/10916789/oktai-tatanov'}",False,610,,0,5,1581922591,1561389453,1581922591.0,56739596,https://stackoverflow.com/questions/56739596/how-to-convert-trained-in-custom-loop-subclassed-tf-keras-model-to-tflite,,How to convert trained in custom loop subclassed tf.keras.model to tflite?,CC BY-SA 4.0,,,
1918,"['python', 'python-3.x', 'pandas']","{'account_id': 16071813, 'reputation': 1, 'user_id': 11600098, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-EZkyJUdwOvw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reKNRxw8kCIT_NnhdYhzrOjhOzCkw/mo/photo.jpg?sz=256', 'display_name': 'PM77', 'link': 'https://stackoverflow.com/users/11600098/pm77'}",False,1043,,3,0,1581887586,1559775823,,56469102,https://stackoverflow.com/questions/56469102/finding-the-maximum-number-of-columns-in-a-file-or-csv-using-python,,finding the maximum number of columns in a file or csv using Python,CC BY-SA 4.0,,,
1919,"['python', 'json', 'solr']","{'account_id': 6525816, 'reputation': 1014, 'user_id': 5440125, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5368403fa6c1aa62270f86373269777f?s=256&d=identicon&r=PG&f=1', 'display_name': 'zengod', 'link': 'https://stackoverflow.com/users/5440125/zengod'}",False,132,,1,2,1581862498,1560181792,,56529615,https://stackoverflow.com/questions/56529615/failed-put-request-to-solr,,Failed put request to solr,CC BY-SA 4.0,,,
1920,"['python', 'cprofile']","{'account_id': 16045455, 'reputation': 576, 'user_id': 11580689, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ad5e074974fe9db51b1437b42b7a443?s=256&d=identicon&r=PG&f=1', 'display_name': 'foxpal', 'link': 'https://stackoverflow.com/users/11580689/foxpal'}",True,1264,,2,2,1581857643,1559898913,1559899299.0,56491422,https://stackoverflow.com/questions/56491422/using-cprofile-on-application-with-entry-point,,Using cProfile on application with entry point,CC BY-SA 4.0,56493616.0,,
1921,"['python', 'variables', 'reference', 'variable-assignment']","{'account_id': 125800, 'reputation': 634, 'user_id': 2263972, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/Cm2ak.jpg?s=256&g=1', 'display_name': 'Varun Verma', 'link': 'https://stackoverflow.com/users/2263972/varun-verma'}",True,3055,,4,4,1581767730,1560946008,1560947321.0,56667280,https://stackoverflow.com/questions/56667280/if-two-variables-point-to-the-same-object-why-doesnt-reassigning-one-variable,,"If two variables point to the same object, why doesn&#39;t reassigning one variable affect the other?",CC BY-SA 4.0,56670067.0,,
1922,"['python', 'windows', 'keylogger']","{'account_id': 15580746, 'reputation': 1, 'user_id': 11240606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d50b60a44d10c6d6f1e68f1cbc80095?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/11240606/andrew'}",False,36,,1,-1,1581658221,1561397607,1581658221.0,56741423,https://stackoverflow.com/questions/56741423/is-there-a-way-that-in-the-keylogging-file-user-logs-txt-that-i-cant-print,,Is there a way that in the keylogging file (&#39;user_logs.txt&#39;) that I CAN&#39;T print on a new line everytime I type something?,CC BY-SA 4.0,,,
1923,"['python', 'xmlsec']","{'account_id': 4702398, 'reputation': 1, 'user_id': 5758299, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80e310f1c6850e117dbc2cf307df5faf?s=256&d=identicon&r=PG&f=1', 'display_name': 'user263229', 'link': 'https://stackoverflow.com/users/5758299/user263229'}",False,599,,1,0,1581638917,1560982228,,56676540,https://stackoverflow.com/questions/56676540/failed-to-sign-xmlsec-with-named-reference-uri,,Failed to sign xmlsec with named reference URI,CC BY-SA 4.0,,,
1924,"['python', 'obfuscation', 'pyarmor']","{'account_id': 14895020, 'reputation': 217, 'user_id': 10755613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0063d45f3dd93ffc3495bac727933f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'rocket', 'link': 'https://stackoverflow.com/users/10755613/rocket'}",False,1563,,0,2,1581601616,1559545007,1581601616.0,56422410,https://stackoverflow.com/questions/56422410/obfuscate-python-script-with-pyarmor,,Obfuscate Python Script with PyArmor,CC BY-SA 4.0,,,
1925,"['python', 'django', 'heroku', 'django-channels']","{'account_id': 2287731, 'reputation': 886, 'user_id': 2011375, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://i.stack.imgur.com/rQDX8.jpg?s=256&g=1', 'display_name': 'Du_', 'link': 'https://stackoverflow.com/users/2011375/du'}",True,180,,1,1,1581597791,1559676602,,56450190,https://stackoverflow.com/questions/56450190/django-not-routing-heroku-websokect-to-dyno,,Django not routing Heroku Websokect to dyno,CC BY-SA 4.0,,,
