,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,locked_date
2056,"['python', 'twitter', 'tweepy']","{'account_id': 14820654, 'reputation': 26, 'user_id': 10703097, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bJmxs.jpg?s=256&g=1', 'display_name': 'premkumar', 'link': 'https://stackoverflow.com/users/10703097/premkumar'}",True,198,1,-3,1616021854,1589275921,1616021854.0,61748298,,https://stackoverflow.com/questions/61748298/is-using-getoldtweets3-against-twitter-policy-i-believe-not,Is using GetOldTweets3 against twitter policy? I believe not,,1589289440.0,Opinion-based,,,
2057,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 14998734, 'reputation': 35, 'user_id': 10827145, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-cNb04Iy5wc4/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcb4n0NMG-3k1swMm1ONw-F_pnlqiQ/mo/photo.jpg?sz=256', 'display_name': 'Kilma', 'link': 'https://stackoverflow.com/users/10827145/kilma'}",False,88,1,0,1616021728,1589298728,1616021728.0,61756105,CC BY-SA 4.0,https://stackoverflow.com/questions/61756105/scraping-with-beautifulsoup-where-keys-are-tagged-strong-and-values-are-plain-t,Scraping with BeautifulSoup where keys are tagged /strong and values are plain text and/or tagged,,,,,,
2058,"['python', 'selenium', 'web-scraping', 'beautifulsoup', 'scrapy']","{'account_id': 14325121, 'reputation': 59, 'user_id': 10347430, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-FbRXiXAC3gI/AAAAAAAAAAI/AAAAAAAAIMM/f4dG9Vp9C5Y/photo.jpg?sz=256', 'display_name': 'Hemant Sah', 'link': 'https://stackoverflow.com/users/10347430/hemant-sah'}",True,1875,3,0,1616021648,1589212858,1589213478.0,61734044,CC BY-SA 4.0,https://stackoverflow.com/questions/61734044/how-to-scrape-the-dynamic-table-data,How to scrape the dynamic table data,61765967.0,,,,,
2059,"['python', 'pandas', 'csv']","{'account_id': 18626676, 'reputation': 31, 'user_id': 13575630, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-NPiNiA6iCck/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucltWsNXhKflknUZv_lrukZqfWnDww/photo.jpg?sz=256', 'display_name': 'rex sphinx', 'link': 'https://stackoverflow.com/users/13575630/rex-sphinx'}",True,92,1,0,1616021312,1590139339,1616021312.0,61951738,CC BY-SA 4.0,https://stackoverflow.com/questions/61951738/generating-csv-files-based-on-keyword,generating csv files based on keyword,61952523.0,,,,,
2060,"['python', 'web-scraping', 'scrapy', 'web-crawler']","{'account_id': 18568639, 'reputation': 31, 'user_id': 13530921, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgKAfiWVk_mWNg9F2KWjdTgJybu_aumxBhHJwUv_Q=k-s256', 'display_name': 'MarMarhoun', 'link': 'https://stackoverflow.com/users/13530921/marmarhoun'}",False,121,2,3,1616021164,1589347389,1616021164.0,61767016,CC BY-SA 4.0,https://stackoverflow.com/questions/61767016/some-help-in-scraping-a-page-in-python,Some help in scraping a page in python,,,,,,
2061,"['python', 'html', 'excel', 'format']","{'account_id': 17006251, 'reputation': 25, 'user_id': 12302399, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1f8d86f0be391725a46e554f6beb781?s=256&d=identicon&r=PG&f=1', 'display_name': 'Billie', 'link': 'https://stackoverflow.com/users/12302399/billie'}",True,1021,1,0,1616021074,1589372480,1616021074.0,61774527,CC BY-SA 4.0,https://stackoverflow.com/questions/61774527/html-text-with-tags-to-formatted-text-in-an-excel-cell-python,HTML Text with tags to formatted text in an Excel cell [python],66129764.0,,,,,
2062,"['python', 'beautifulsoup']","{'account_id': 16174493, 'reputation': 13, 'user_id': 11677506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/354501040059748e75c3a75b828542c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Perseus_R', 'link': 'https://stackoverflow.com/users/11677506/perseus-r'}",True,62,1,1,1616020817,1589412486,1616020817.0,61786615,CC BY-SA 4.0,https://stackoverflow.com/questions/61786615/properly-formatting-the-table-after-scraped-by-beautifulsoup,Properly formatting the table after scraped by BeautifulSoup,61788724.0,,,,,
2063,"['python', 'for-loop', 'web-scraping', 'beautifulsoup', 'fetch']","{'account_id': 18411245, 'reputation': 101, 'user_id': 13411479, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0Ryu48YsGt4/AAAAAAAAAAI/AAAAAAAAAHg/AAKWJJMQkS5funQbt7E8GJH1KVmDVN5uHA/photo.jpg?sz=256', 'display_name': 'Yue Peng', 'link': 'https://stackoverflow.com/users/13411479/yue-peng'}",True,488,1,0,1616020588,1589481409,1616020559.0,61804908,CC BY-SA 4.0,https://stackoverflow.com/questions/61804908/web-scraping-error-message-int-object-has-no-attribute-get,web-scraping error message: &#39;int&#39; object has no attribute &#39;get&#39;,61805194.0,,,,,
2064,"['python', 'pandas', 'web-scraping']","{'account_id': 16571007, 'reputation': 29, 'user_id': 11974157, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-V9Ne4zHH-hg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reawzxyKl7H2BpZIHSjVwbZ_2NfBg/photo.jpg?sz=256', 'display_name': 'Omar Hasib', 'link': 'https://stackoverflow.com/users/11974157/omar-hasib'}",False,33,0,0,1616020510,1589488751,1616020510.0,61806996,CC BY-SA 4.0,https://stackoverflow.com/questions/61806996/how-to-extract-a-table-without-totally-scraping-it-from-a-url-but-by-clicking-on,How to extract a table without totally scraping it from a url but by clicking on the &quot;export&quot; button using python,,,,,,
2065,"['python', 'html', 'web', 'web-scraping', 'scrapy']","{'account_id': 18587807, 'reputation': 3, 'user_id': 13545707, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/661ae0c68c626ed3bbe02f55870139cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sad Toad', 'link': 'https://stackoverflow.com/users/13545707/sad-toad'}",False,70,2,-2,1616020454,1589508131,,61810489,CC BY-SA 4.0,https://stackoverflow.com/questions/61810489/web-scraping-within-links-using-scrapy,Web Scraping within Links using Scrapy,,,,,,
2066,"['python', 'error-handling', 'beautifulsoup', 'nlp', 'timeout']","{'account_id': 18595163, 'reputation': 11, 'user_id': 13551398, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5e1q8cwz1bM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnFr52el2b8WS2ubxUXSFF-lZ1auQ/photo.jpg?sz=256', 'display_name': 'JBW', 'link': 'https://stackoverflow.com/users/13551398/jbw'}",False,577,2,1,1616020281,1589573615,1589575615.0,61827618,CC BY-SA 4.0,https://stackoverflow.com/questions/61827618/how-to-handle-read-timeout-error-when-scraping-edmunds-com-website-in-python,How to handle Read Timeout Error when scraping Edmunds.com website in Python?,,,,,,
2067,"['python', 'html']","{'account_id': 18479971, 'reputation': 103, 'user_id': 13462408, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7d30e8eef73d2d987c5358d51fa7ea9?s=256&d=identicon&r=PG&f=1', 'display_name': 'L10Yn', 'link': 'https://stackoverflow.com/users/13462408/l10yn'}",False,38,0,0,1616020213,1589580912,1616020213.0,61829200,CC BY-SA 4.0,https://stackoverflow.com/questions/61829200/python-html-webscraping-from-a-table-with-td-type,python html webscraping from a table with td type,,,,,,
2068,"['python', 'php', 'wordpress', 'web-scraping']","{'account_id': 11452579, 'reputation': 93, 'user_id': 8394587, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/883059311852661/picture?type=large', 'display_name': 'Faheem Akhtar', 'link': 'https://stackoverflow.com/users/8394587/faheem-akhtar'}",True,63,1,0,1616020181,1589688865,,61846902,,https://stackoverflow.com/questions/61846902/can-i-post-python-scraped-articles-to-my-wordpress-site-using-xml-rpc,Can I post Python scraped articles to my wordpress site using XML-RPC?,,1591010641.0,Not suitable for this site,,,
2069,"['python', 'selenium', 'web-scraping', 'scrapy']","{'account_id': 1795830, 'reputation': 341, 'user_id': 1635253, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/59376176b2ccacb43b2200334a1d41bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'thenoirlatte', 'link': 'https://stackoverflow.com/users/1635253/thenoirlatte'}",False,48,0,1,1616020122,1589734418,1616020122.0,61855455,CC BY-SA 4.0,https://stackoverflow.com/questions/61855455/getting-different-result-of-scraping-using-selenium-only-get-the-loading-text,"Getting different result of scraping using selenium, only get the loading text",,,,,,
2070,"['javascript', 'python', 'xpath', 'google-sheets-formula', 'screen-scraping']","{'account_id': 18327724, 'reputation': 75, 'user_id': 13346995, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-fM9sTqXLT4c/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNbqtX2L39sdzUDkZANecXj8qv2Mw/photo.jpg?sz=256', 'display_name': 'Jawad Bouna&#226;s', 'link': 'https://stackoverflow.com/users/13346995/jawad-bouna%c3%a2s'}",True,170,1,0,1616019827,1589772956,1616019827.0,61862046,CC BY-SA 4.0,https://stackoverflow.com/questions/61862046/i-cant-find-xpath-on-this-website-or-maybe-wrong-syntax,I can&#39;t find Xpath on this website or maybe wrong syntax,61897058.0,,,,,
2071,"['python', 'loops', 'web-scraping', 'beautifulsoup', 'web-crawler']","{'account_id': 18411245, 'reputation': 101, 'user_id': 13411479, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0Ryu48YsGt4/AAAAAAAAAAI/AAAAAAAAAHg/AAKWJJMQkS5funQbt7E8GJH1KVmDVN5uHA/photo.jpg?sz=256', 'display_name': 'Yue Peng', 'link': 'https://stackoverflow.com/users/13411479/yue-peng'}",True,293,1,0,1616019596,1589814561,1616019578.0,61872723,CC BY-SA 4.0,https://stackoverflow.com/questions/61872723/how-to-iterate-pages-and-get-the-link-and-title-of-each-news-article,How to iterate pages and get the link and title of each news article,61872755.0,,,,,
2072,"['javascript', 'python', 'web-scraping', 'jscharts']","{'account_id': 17257843, 'reputation': 53, 'user_id': 12496538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1593fdd8fa8d6fb8917f5d27c4773e56?s=256&d=identicon&r=PG&f=1', 'display_name': 'Reda Elmar', 'link': 'https://stackoverflow.com/users/12496538/reda-elmar'}",False,731,1,0,1616019522,1589827354,1616019522.0,61876722,CC BY-SA 4.0,https://stackoverflow.com/questions/61876722/how-can-i-scrape-data-in-js-charts,how can I scrape data in js charts,,,,,,
2073,"['python', 'web-scraping', 'beautifulsoup', 'request', 'web-crawler']","{'account_id': 18411245, 'reputation': 101, 'user_id': 13411479, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0Ryu48YsGt4/AAAAAAAAAAI/AAAAAAAAAHg/AAKWJJMQkS5funQbt7E8GJH1KVmDVN5uHA/photo.jpg?sz=256', 'display_name': 'Yue Peng', 'link': 'https://stackoverflow.com/users/13411479/yue-peng'}",True,547,1,2,1616019345,1589884454,1616019345.0,61888917,CC BY-SA 4.0,https://stackoverflow.com/questions/61888917/how-to-scrape-web-news-and-combine-paragraphs-into-each-article,How to scrape web news and combine paragraphs into each article,61889643.0,,,,,
2074,"['python', 'csv', 'scrapy']","{'account_id': 18626676, 'reputation': 31, 'user_id': 13575630, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-NPiNiA6iCck/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucltWsNXhKflknUZv_lrukZqfWnDww/photo.jpg?sz=256', 'display_name': 'rex sphinx', 'link': 'https://stackoverflow.com/users/13575630/rex-sphinx'}",True,113,1,0,1616019267,1589915868,1616019267.0,61899014,CC BY-SA 4.0,https://stackoverflow.com/questions/61899014/separate-column-items-by-pipe-instead-of-comma,Separate column items by pipe instead of comma,,,,,,
2075,"['python', 'beautifulsoup']","{'account_id': 18631237, 'reputation': 43, 'user_id': 13579102, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-H88wdYIDWOY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckey56-B7woWUXJKD0hyHkDRoWyHA/photo.jpg?sz=256', 'display_name': 'JGW', 'link': 'https://stackoverflow.com/users/13579102/jgw'}",True,2872,2,3,1616019206,1589945006,1589947577.0,61904528,CC BY-SA 4.0,https://stackoverflow.com/questions/61904528/python-beautiful-soup-find-all,Python Beautiful Soup find_all,61904591.0,,,,,
2076,"['python', 'selenium']","{'account_id': 8930992, 'reputation': 175, 'user_id': 10990356, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a91bf9ae2419e2bd4f33871c82a85d97?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elizabeth', 'link': 'https://stackoverflow.com/users/10990356/elizabeth'}",True,65,2,0,1616019131,1589968909,1616019131.0,61910276,CC BY-SA 4.0,https://stackoverflow.com/questions/61910276/python-seleniumchrome-cannot-locate-the-elements-a-table-i-want,Python Selenium+chrome cannot locate the elements (a table) I want,61911499.0,,,,,
2077,"['python', 'web-scraping', 'scrapy']","{'account_id': 18626676, 'reputation': 31, 'user_id': 13575630, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-NPiNiA6iCck/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucltWsNXhKflknUZv_lrukZqfWnDww/photo.jpg?sz=256', 'display_name': 'rex sphinx', 'link': 'https://stackoverflow.com/users/13575630/rex-sphinx'}",True,87,1,-1,1616018982,1589977838,1616018982.0,61913215,CC BY-SA 4.0,https://stackoverflow.com/questions/61913215/saving-data-to-seprate-csv-files-in-scrapy,Saving data to seprate csv files in scrapy,61916622.0,,,,,
2078,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 18252381, 'reputation': 78, 'user_id': 13287109, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhvAP28lO9zrWqHc-W12VtIXUeOrCaj2QYIJBO66Q=k-s256', 'display_name': 'Efe', 'link': 'https://stackoverflow.com/users/13287109/efe'}",False,304,2,0,1616018950,1589984313,1616018950.0,61915452,CC BY-SA 4.0,https://stackoverflow.com/questions/61915452/getting-value-from-html-with-bs4,Getting value from html with BS4,,,,,,
2079,"['python', 'web-scraping', 'python-requests', 'flipkart-api']","{'account_id': 18637654, 'reputation': 1, 'user_id': 13584179, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75695e74c8454396c5e127bfa718dddd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul Taylor', 'link': 'https://stackoverflow.com/users/13584179/paul-taylor'}",False,100,1,0,1616018851,1590000053,1616018851.0,61920518,CC BY-SA 4.0,https://stackoverflow.com/questions/61920518/error-index-out-of-range-for-my-flipkart-product-scraper,Error: Index out of range for my Flipkart product scraper,,,,,,
2080,"['python', 'list', 'loops', 'for-loop', 'indexing']","{'account_id': 18638796, 'reputation': 11, 'user_id': 13585062, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1ff8c01af2d0a8acebe29d2b83ce721?s=256&d=identicon&r=PG&f=1', 'display_name': 'eddyx', 'link': 'https://stackoverflow.com/users/13585062/eddyx'}",False,99,1,1,1616018781,1590012610,1616018781.0,61923801,CC BY-SA 4.0,https://stackoverflow.com/questions/61923801/python-getting-a-for-loop-error-indexerror-list-index-out-of-range,Python - Getting a for loop error: IndexError: list index out of range,,,,,,
2081,"['python', 'visual-studio-code']","{'account_id': 13762124, 'reputation': 1023, 'user_id': 9931604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ae492cebffadb95cb51396289762088?s=256&d=identicon&r=PG&f=1', 'display_name': 'dros', 'link': 'https://stackoverflow.com/users/9931604/dros'}",True,1833,3,3,1616008402,1588353647,1609761552.0,61547366,CC BY-SA 4.0,https://stackoverflow.com/questions/61547366/pylint-and-autoep8-cant-be-installed,pylint and autoep8 can&#39;t be installed,61646560.0,,,,,
2082,"['python', 'character-encoding', 'utf-16']","{'account_id': 14481283, 'reputation': 315, 'user_id': 10460447, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Pj9oM.jpg?s=256&g=1', 'display_name': 'Moun', 'link': 'https://stackoverflow.com/users/10460447/moun'}",False,193,1,-1,1616006709,1590894060,,62111029,CC BY-SA 4.0,https://stackoverflow.com/questions/62111029/i-want-to-generate-the-unicode-utf-16-for-a-text-file-in-python,I want to generate the unicode UTF-16 for a text file in python,,,,,,
2083,"['python', 'obfuscation', 'pyarmor']","{'account_id': 18491505, 'reputation': 9, 'user_id': 13470962, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40ccb3531ab5a889f05a06b22b36f0cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'itsk', 'link': 'https://stackoverflow.com/users/13470962/itsk'}",False,461,0,1,1615998516,1588639226,,61603943,CC BY-SA 4.0,https://stackoverflow.com/questions/61603943/pyarmor-retrieving-license-info,PyArmor - retrieving license info,,,,,,
2084,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 13711730, 'reputation': 417, 'user_id': 9893907, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Norah Jones', 'link': 'https://stackoverflow.com/users/9893907/norah-jones'}",True,50,3,1,1615968575,1590242883,1615925631.0,61973258,CC BY-SA 4.0,https://stackoverflow.com/questions/61973258/getting-text-inside-p-which-isnt-inside-another-p,Getting text inside p which isn&#39;t inside another p,61973330.0,,,,,
2085,"['python', 'web-scraping', 'iterator', 'web-crawler']","{'account_id': 18411245, 'reputation': 101, 'user_id': 13411479, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0Ryu48YsGt4/AAAAAAAAAAI/AAAAAAAAAHg/AAKWJJMQkS5funQbt7E8GJH1KVmDVN5uHA/photo.jpg?sz=256', 'display_name': 'Yue Peng', 'link': 'https://stackoverflow.com/users/13411479/yue-peng'}",True,53,1,0,1615926111,1590074933,1615926111.0,61938026,CC BY-SA 4.0,https://stackoverflow.com/questions/61938026/how-to-iterate-pages-to-scrape-web-news,How to iterate pages to scrape web news,61941738.0,,,,,
2086,"['python', 'selenium', 'beautifulsoup']","{'account_id': 18310224, 'reputation': 107, 'user_id': 13390134, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff0d5c49740b8bec0361bbf0610ef8ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mathlearner', 'link': 'https://stackoverflow.com/users/13390134/mathlearner'}",True,441,1,0,1615925914,1590249858,1590251172.0,61974854,CC BY-SA 4.0,https://stackoverflow.com/questions/61974854/get-financial-data-using-python,get financial data using Python,61975325.0,,,,,
2087,"['python', 'mysql-python', 'mysql-error-1064', 'mysql-connector', 'mysql-connector-python']","{'account_id': 17289895, 'reputation': 27, 'user_id': 12521690, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73032fbefd13e5ffc2a5a3dd1d2829b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafal', 'link': 'https://stackoverflow.com/users/12521690/rafal'}",False,27,0,0,1615925807,1590174970,1615925807.0,61962334,,https://stackoverflow.com/questions/61962334/python-mysql-error-1064-you-have-an-error-in-your-sql-syntax,PYTHON | MYSQL - Error 1064: You have an error in your SQL syntax,,1590175843.0,Duplicate,,,
2088,['python'],"{'account_id': 18006522, 'reputation': 51, 'user_id': 13087174, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6fTAxAVTCcA/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nBwycETYi7lZtCR0Pd2wkl-ImnLMg/photo.jpg?sz=256', 'display_name': 'Math Inquiry', 'link': 'https://stackoverflow.com/users/13087174/math-inquiry'}",True,131,1,1,1615925349,1590308379,1615925349.0,61983341,CC BY-SA 4.0,https://stackoverflow.com/questions/61983341/loop-through-the-lists-of-lists-using-python-and-append-to-dataframe,Loop through the lists of lists using Python and append to dataframe,61986451.0,,,,,
2089,"['python', 'function', 'export-to-csv']","{'account_id': 17764662, 'reputation': 1, 'user_id': 12899862, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDmUWnZvuXSgAfPAjmkTARaHI69H6ZDiN6UG-vcJw=k-s256', 'display_name': 'Ciaran Hudson', 'link': 'https://stackoverflow.com/users/12899862/ciaran-hudson'}",False,29,1,0,1615925310,1590311936,1615925310.0,61983914,CC BY-SA 4.0,https://stackoverflow.com/questions/61983914/populate-a-csv-file-with-scraped-data,Populate a csv file with scraped data,,,,,,
2090,"['python', 'html', 'pandas', 'selenium', 'web-scraping']","{'account_id': 18230228, 'reputation': 23, 'user_id': 13269309, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgqWyOSKtcAvCikEM6dQaVGiWUHCS4qv8kbvk_bEw=k-s256', 'display_name': 'Vinicius Gomes', 'link': 'https://stackoverflow.com/users/13269309/vinicius-gomes'}",True,55,1,0,1615925168,1590353773,1615925168.0,61992341,CC BY-SA 4.0,https://stackoverflow.com/questions/61992341/problems-with-html-classes-during-webscraping-with-python,Problems with HTML classes during webscraping with python,61993079.0,,,,,
2091,"['python', 'web-scraping', 'beautifulsoup', 'iterator']","{'account_id': 18411245, 'reputation': 101, 'user_id': 13411479, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0Ryu48YsGt4/AAAAAAAAAAI/AAAAAAAAAHg/AAKWJJMQkS5funQbt7E8GJH1KVmDVN5uHA/photo.jpg?sz=256', 'display_name': 'Yue Peng', 'link': 'https://stackoverflow.com/users/13411479/yue-peng'}",True,43,1,0,1615924477,1590445472,1615924477.0,62011704,CC BY-SA 4.0,https://stackoverflow.com/questions/62011704/only-results-from-the-first-page-were-returned-when-iterating-pages,only results from the first page were returned when iterating pages,62031687.0,,,,,
2092,"['javascript', 'python', 'selenium']","{'account_id': 18641127, 'reputation': 3, 'user_id': 13586838, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhfakNuEbHmtKarI9arOCabnY-8MLbUeOjBtu45=k-s256', 'display_name': 'Esteban27', 'link': 'https://stackoverflow.com/users/13586838/esteban27'}",False,45,1,0,1615924374,1590467797,1615924374.0,62014765,CC BY-SA 4.0,https://stackoverflow.com/questions/62014765/click-an-element-with-selenium,Click an element with selenium,,,,,,
2093,"['javascript', 'python', 'json', 'scrapy']","{'account_id': 7169713, 'reputation': 31, 'user_id': 5477621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aa65071069a5b5b022ea59dc2499e464?s=256&d=identicon&r=PG&f=1', 'display_name': 'talker90', 'link': 'https://stackoverflow.com/users/5477621/talker90'}",False,145,1,0,1615924168,1590473695,1615924168.0,62015774,CC BY-SA 4.0,https://stackoverflow.com/questions/62015774/scrapy-scraping-json-data-from-url-that-is-constructed-with-dates,Scrapy: scraping JSON data from URL that is constructed with dates,,,,,,
2094,"['python', 'list', 'dataframe', 'scrapy']","{'account_id': 18626676, 'reputation': 31, 'user_id': 13575630, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-NPiNiA6iCck/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucltWsNXhKflknUZv_lrukZqfWnDww/photo.jpg?sz=256', 'display_name': 'rex sphinx', 'link': 'https://stackoverflow.com/users/13575630/rex-sphinx'}",False,59,1,0,1615924060,1590513394,1615924060.0,62027802,CC BY-SA 4.0,https://stackoverflow.com/questions/62027802/zip-a-list-in-python,zip a list in python,,,,,,
2095,"['python', 'web-scraping', 'beautifulsoup', 'request']","{'account_id': 18411245, 'reputation': 101, 'user_id': 13411479, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0Ryu48YsGt4/AAAAAAAAAAI/AAAAAAAAAHg/AAKWJJMQkS5funQbt7E8GJH1KVmDVN5uHA/photo.jpg?sz=256', 'display_name': 'Yue Peng', 'link': 'https://stackoverflow.com/users/13411479/yue-peng'}",True,117,1,0,1615923835,1590568626,1615923835.0,62038831,CC BY-SA 4.0,https://stackoverflow.com/questions/62038831/couldnt-locate-element-and-scrape-content-using-beautifulsoup,couldn&#39;t locate element and scrape content using BeautifulSoup,62039338.0,,,,,
2096,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 18295723, 'reputation': 23, 'user_id': 13321706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffeb3ca8bd78cac74e4be53b1c0e526b?s=256&d=identicon&r=PG&f=1', 'display_name': 'nishida', 'link': 'https://stackoverflow.com/users/13321706/nishida'}",True,256,1,0,1615923636,1590594482,1615923636.0,62047265,CC BY-SA 4.0,https://stackoverflow.com/questions/62047265/web-scraping-by-beautifulsoup-python,web scraping by BeautifulSoup python,62047538.0,,,,,
2097,"['python', 'beautifulsoup', 'python-requests', 'tags', 'findall']","{'account_id': 16901296, 'reputation': 29, 'user_id': 12222606, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a9a7470a99a6c67f32de408bce5b976?s=256&d=identicon&r=PG&f=1', 'display_name': 'DiegoT', 'link': 'https://stackoverflow.com/users/12222606/diegot'}",False,159,1,0,1615923566,1590593001,1615923566.0,62046750,CC BY-SA 4.0,https://stackoverflow.com/questions/62046750/python-beautifulsoup-cant-find-tags-that-are-in-web-browser,Python Beautifulsoup can&#39;t find tags that are in web browser,,,,,,
2098,"['python', 'python-3.x', 'web-scraping', 'beautifulsoup']","{'account_id': 18632138, 'reputation': 87, 'user_id': 13579852, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-oKqBn5wgicM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucni42OsIZnMaOh1NAbgNOhDSulP0Q/photo.jpg?sz=256', 'display_name': 'Jack Jones', 'link': 'https://stackoverflow.com/users/13579852/jack-jones'}",True,136,1,4,1615910219,1590661583,1615910219.0,62062459,CC BY-SA 4.0,https://stackoverflow.com/questions/62062459/typing-something-in-beautifulsoup,Typing something in BeautifulSoup?,,,,,,
2099,"['python', 'web-scraping', 'beautifulsoup', 'parameters', 'request']","{'account_id': 18411245, 'reputation': 101, 'user_id': 13411479, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-0Ryu48YsGt4/AAAAAAAAAAI/AAAAAAAAAHg/AAKWJJMQkS5funQbt7E8GJH1KVmDVN5uHA/photo.jpg?sz=256', 'display_name': 'Yue Peng', 'link': 'https://stackoverflow.com/users/13411479/yue-peng'}",True,128,2,1,1615910160,1590673174,1615910160.0,62066158,CC BY-SA 4.0,https://stackoverflow.com/questions/62066158/a-bug-when-creating-parameters-for-request-get,A bug when creating parameters for request.get,,,,,,
2100,"['python', 'alexa', 'alexa-skills-kit', 'ask-sdk']","{'account_id': 10300497, 'reputation': 599, 'user_id': 7599377, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1753899741594222/picture?type=large', 'display_name': 'Quang Th&#225;i', 'link': 'https://stackoverflow.com/users/7599377/quang-th%c3%a1i'}",True,197,2,1,1615908451,1588760520,,61632789,CC BY-SA 4.0,https://stackoverflow.com/questions/61632789/ask-sdk-python-to-return-linkaccountcard,ask-sdk python to return LinkAccountCard,61679187.0,,,,,
