,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,migrated_from,closed_date,closed_reason
2018,"['python', 'tensorflow', 'keras']","{'account_id': 192430, 'reputation': 38063, 'user_id': 433570, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/o4pzX.jpg?s=256&g=1', 'display_name': 'eugene', 'link': 'https://stackoverflow.com/users/433570/eugene'}",True,2261,2,0,1578945938,1554364263,1554376732.0,55510586,CC BY-SA 4.0,https://stackoverflow.com/questions/55510586/cant-save-keras-model-when-using-reduce-mean-in-the-model,Can&#39;t save Keras model when using reduce_mean in the model?,55514634.0,,,,
2019,"['python', 'amazon-web-services', 'encryption', 'boto3']","{'account_id': 10657442, 'reputation': 63, 'user_id': 10576684, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1f7190631a736b0a029c41439cf7a2d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'zee123', 'link': 'https://stackoverflow.com/users/10576684/zee123'}",True,7592,1,3,1578937376,1555466023,1578937376.0,55718828,CC BY-SA 4.0,https://stackoverflow.com/questions/55718828/boto3-aws-check-if-s3-bucket-is-encrypted,boto3 aws check if s3 bucket is encrypted,55719280.0,,,,
2020,"['python', 'gurobi']","{'account_id': 11774804, 'reputation': 45, 'user_id': 8616683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f53a158e20c01c7925fc5ab1396d5e28?s=256&d=identicon&r=PG&f=1', 'display_name': 'SebaVLL', 'link': 'https://stackoverflow.com/users/8616683/sebavll'}",True,842,1,0,1578916939,1555773259,1555776670.0,55774848,CC BY-SA 4.0,https://stackoverflow.com/questions/55774848/get-root-node-relaxation-solution,Get root node relaxation solution,,,,,
2021,"['python', 'tensorflow', 'keras', 'deep-learning', 'conv-neural-network']","{'account_id': 207018, 'reputation': 37, 'user_id': 456654, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a29df33fce95bbee406f57776f63f730?s=256&d=identicon&r=PG', 'display_name': 'Tyranitar', 'link': 'https://stackoverflow.com/users/456654/tyranitar'}",True,5928,1,2,1578912584,1555098088,,55658464,CC BY-SA 4.0,https://stackoverflow.com/questions/55658464/error-when-checking-input-expected-input-1-to-have-4-dimensions-but-got-array,"Error when checking input: expected input_1 to have 4 dimensions, but got array with shape (224, 224, 3)",55659614.0,,,,
2022,"['python', 'bash', 'archlinux', 'i3']","{'account_id': 12476431, 'reputation': 3, 'user_id': 9082629, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6D5mjaWvf-8/AAAAAAAAAAI/AAAAAAAAAFk/DLB2fnMlfA0/photo.jpg?sz=256', 'display_name': 'Lukas Gro&#223;', 'link': 'https://stackoverflow.com/users/9082629/lukas-gro%c3%9f'}",True,125,1,0,1578901439,1555780515,,55775908,CC BY-SA 4.0,https://stackoverflow.com/questions/55775908/is-there-a-way-to-directly-tell-my-python-program-to-use-the-mouse-with-os-syste,Is there a way to directly tell my python program to use the mouse with os.system(&quot;import filename.png&quot;)?,59712218.0,,,,
2023,"['python', 'linux', 'python-3.x', 'pip', 'netfilter']","{'account_id': 15000006, 'reputation': 23, 'user_id': 10827978, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-JNkWLoqNpic/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZ21vcYALHRx1EpVs3AiV-1loTfjQ/mo/photo.jpg?sz=256', 'display_name': 'Salman Sattar', 'link': 'https://stackoverflow.com/users/10827978/salman-sattar'}",True,13024,1,0,1578854934,1555345835,1578854934.0,55693586,,https://stackoverflow.com/questions/55693586/dependency-error-netfilterqueue-installation-in-kali,Dependency Error: netfilterqueue installation in kali,55694286.0,,,1555366411.0,Not suitable for this site
2024,"['python', 'django', 'celery', 'django-celery']","{'account_id': 3755177, 'reputation': 1235, 'user_id': 3121683, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://graph.facebook.com/727252372/picture?type=large', 'display_name': 'Karan', 'link': 'https://stackoverflow.com/users/3121683/karan'}",False,1799,1,3,1578797750,1555456982,1555458072.0,55717839,CC BY-SA 4.0,https://stackoverflow.com/questions/55717839/django-celery-max-db-connections-reached,Django Celery Max DB connections reached,,,,,
2025,"['python', 'opencv', 'image-processing', 'computer-vision', 'yolo']","{'account_id': 4043570, 'reputation': 401, 'user_id': 3335827, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/abe6a22a600ad627972388508aa80f38?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moalana', 'link': 'https://stackoverflow.com/users/3335827/moalana'}",True,1633,2,13,1578797110,1554881526,1554959082.0,55607063,CC BY-SA 4.0,https://stackoverflow.com/questions/55607063/extracting-the-license-plate-parallelogram-from-the-surrounding-bounding-box,Extracting the license plate parallelogram from the surrounding bounding box?,,,,,
2026,"['python', 'regex', 'python-3.x']","{'account_id': 15788168, 'reputation': 11, 'user_id': 11392247, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gVKCCAb3se4/AAAAAAAAAAI/AAAAAAAAAFM/ky44spOfg3s/photo.jpg?sz=256', 'display_name': 'Peipei Cai', 'link': 'https://stackoverflow.com/users/11392247/peipei-cai'}",False,288,1,1,1578792790,1555880027,1578792790.0,55786674,CC BY-SA 4.0,https://stackoverflow.com/questions/55786674/how-to-extract-minutes-and-seconds-from-pt-format-datetime-using-re-in-python,how to extract minutes and seconds from PT Format datetime using re in python,,,,,
2027,"['python', 'keras', 'conv-neural-network']","{'account_id': 4045058, 'reputation': 796, 'user_id': 3763831, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d2ad93aed221ed660ef536b59c8f14a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rehaan Ahmad', 'link': 'https://stackoverflow.com/users/3763831/rehaan-ahmad'}",True,2343,3,1,1578721066,1555188206,,55669699,CC BY-SA 4.0,https://stackoverflow.com/questions/55669699/keras-masking-output-layer,Keras Masking Output Layer,55674721.0,,,,
2028,"['python', 'python-import', 'python-module']","{'account_id': 13890278, 'reputation': 169, 'user_id': 10028453, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-SrNxwO1uCy0/AAAAAAAAAAI/AAAAAAAACgQ/z2WfbwL7uJk/photo.jpg?sz=256', 'display_name': 'Fabio Araujo', 'link': 'https://stackoverflow.com/users/10028453/fabio-araujo'}",True,1663,2,2,1578695625,1555420343,,55709031,CC BY-SA 4.0,https://stackoverflow.com/questions/55709031/import-python-module-directory-with-space-char,Import python module directory with &quot;space&quot; char,55709401.0,,,,
2029,"['python', 'matrix', 'cluster-computing']","{'account_id': 15492331, 'reputation': 25, 'user_id': 11176401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ffa0f60398dcbf0ee3301f2f221d6be1?s=256&d=identicon&r=PG&f=1', 'display_name': 'sthoyer', 'link': 'https://stackoverflow.com/users/11176401/sthoyer'}",True,88,1,2,1578633517,1555427590,1578633517.0,55711443,CC BY-SA 4.0,https://stackoverflow.com/questions/55711443/reading-a-text-file-which-is-a-matrix,Reading a text file which is a matrix,,,,,
2030,"['python', 'python-3.x', 'tkinter']","{'account_id': 15273414, 'reputation': 1, 'user_id': 11067192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27a004891df4c1ff04b56990fd7a3e74?s=256&d=identicon&r=PG', 'display_name': 'uri', 'link': 'https://stackoverflow.com/users/11067192/uri'}",True,1641,2,-2,1578607802,1554379473,1554380561.0,55515596,CC BY-SA 4.0,https://stackoverflow.com/questions/55515596/trying-to-make-a-simple-menu-with-tkinter-but-returns-display-is-not-capable-of,Trying to make a simple menu with tkinter but returns &quot;Display is not capable of DPMS&quot;,,,,,
2031,"['python', 'numpy', 'matrix']","{'account_id': 3840800, 'reputation': 189, 'user_id': 3183950, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'StarBucK', 'link': 'https://stackoverflow.com/users/3183950/starbuck'}",True,24,1,1,1578573856,1556285582,1578573856.0,55868775,CC BY-SA 4.0,https://stackoverflow.com/questions/55868775/how-to-multiply-list-of-matrices-element-wise,How to multiply list of matrices element-wise?,,,,,
2032,"['python', 'python-3.x', 'python-2.7', 'sst']","{'account_id': 15719977, 'reputation': 23, 'user_id': 11343149, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f861b864ed29b24473dce1ffa50bed90?s=256&d=identicon&r=PG&f=1', 'display_name': 'helena', 'link': 'https://stackoverflow.com/users/11343149/helena'}",True,1769,3,-1,1578549133,1554938445,1554938516.0,55622587,CC BY-SA 4.0,https://stackoverflow.com/questions/55622587/how-to-fix-nameerror-name-cartopy-is-not-defined-in-plot-about-sea-surface,"How to fix &#39;NameError: name &#39;cartopy&#39; is not defined&#39;, in plot about sea surface temperature in python?",55622712.0,,,,
2033,"['python', 'math', 'machine-learning', 'scikit-learn']","{'account_id': 2707738, 'reputation': 930, 'user_id': 2336974, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/QyuRj.jpg?s=256&g=1', 'display_name': 'Alex Ozerov', 'link': 'https://stackoverflow.com/users/2336974/alex-ozerov'}",True,3501,1,8,1578520745,1555325583,1555511638.0,55687612,CC BY-SA 4.0,https://stackoverflow.com/questions/55687612/understand-sklearn-quantiletransformer,understand sklearn QuantileTransformer,,,,,
2034,"['python', 'user-interface', 'tkinter']","{'account_id': 15477421, 'reputation': 3, 'user_id': 11165739, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-whJd_PfCp5k/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reYzHY4JfqMUolnzrgMAON7rxWoAg/mo/photo.jpg?sz=256', 'display_name': 'Mikołaj Cypliński', 'link': 'https://stackoverflow.com/users/11165739/miko%c5%82aj-cypli%c5%84ski'}",True,54,1,0,1578503245,1555005897,1578503245.0,55638708,CC BY-SA 4.0,https://stackoverflow.com/questions/55638708/centering-positions-of-buttons-inside-tkinter-grid,Centering positions of buttons inside Tkinter grid,55638863.0,,,,
2035,"['python', 'opencv', 'computer-vision', 'cv2']","{'account_id': 3681892, 'reputation': 103, 'user_id': 10917302, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-g239DIORLiI/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwca2HH7GHz-cXSJcprS7tnKjLB8hww/mo/photo.jpg?sz=256', 'display_name': 'Abhay Kumar', 'link': 'https://stackoverflow.com/users/10917302/abhay-kumar'}",False,611,0,1,1578475881,1556115449,1578475881.0,55832273,CC BY-SA 4.0,https://stackoverflow.com/questions/55832273/inpaint-function-is-not-working-for-all-kind-of-image-to-remove-watermark-usin,Inpaint() function is not working for all kind of image to remove watermark using python opencv,,,,,
2036,"['python', 'tensorflow', 'keras']","{'account_id': 15339980, 'reputation': 99, 'user_id': 11067275, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae10f4d79043325564002c2a1326cc7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11067275', 'link': 'https://stackoverflow.com/users/11067275/user11067275'}",False,3569,1,2,1578472911,1554229826,,55481393,CC BY-SA 4.0,https://stackoverflow.com/questions/55481393/no-attribute-get-default-graph,No attribute &#39;get_default_graph&#39;,,,,,
2037,"['python', 'pyqt', 'pyqt5']","{'account_id': 15485703, 'reputation': 23, 'user_id': 11414924, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-mm7L0rTQa4I/AAAAAAAAAAI/AAAAAAAAAAA/dTfWGnukAMk/photo.jpg?sz=256', 'display_name': 'Danial Amini Moghadam', 'link': 'https://stackoverflow.com/users/11414924/danial-amini-moghadam'}",True,990,1,2,1578466374,1556291159,1556327110.0,55870336,CC BY-SA 4.0,https://stackoverflow.com/questions/55870336/how-to-empty-the-ram-after-closing-the-second-window,How to empty the RAM after closing the second Window?,55874777.0,,,,
2038,"['python', 'matplotlib', 'seaborn']","{'account_id': 10752048, 'reputation': 403, 'user_id': 10516272, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40af2d931019e3a90ea1822219f27872?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pythoner', 'link': 'https://stackoverflow.com/users/10516272/pythoner'}",False,1533,0,0,1578418023,1556496080,,55895569,CC BY-SA 4.0,https://stackoverflow.com/questions/55895569/how-can-i-graph-a-3d-timeseries-of-a-dataset-that-contains-multiple-lines-at-dif,How can I graph a 3D timeseries of a dataset that contains multiple lines at different y-axis scales?,,,,,
2039,"['python', 'pytorch', 'text-processing', 'torchtext']","{'account_id': 2563715, 'reputation': 630, 'user_id': 2224317, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/e1193b3ddb384584c4c1284077972e2a?s=256&d=identicon&r=PG', 'display_name': 'Bill', 'link': 'https://stackoverflow.com/users/2224317/bill'}",False,325,1,1,1578402691,1556379393,,55882134,CC BY-SA 4.0,https://stackoverflow.com/questions/55882134/using-torchtext-with-sequences-of-text-as-input,using torchtext with sequences of text as input,,,,,
2040,"['python', 'django']","{'account_id': 15667846, 'reputation': 11, 'user_id': 11305182, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-tkXeDujYEJQ/AAAAAAAAAAI/AAAAAAAAAFU/GHPb7HdNRfQ/photo.jpg?sz=256', 'display_name': 'Monisha Ravi', 'link': 'https://stackoverflow.com/users/11305182/monisha-ravi'}",True,98,1,0,1578390586,1555097257,1592644375.0,55658290,CC BY-SA 4.0,https://stackoverflow.com/questions/55658290/how-to-fix-this-404-error-in-django-urlconfig-patterns,how to fix this 404 error in django urlconfig patterns,,,,,
2041,"['php', 'python', 'exec']","{'account_id': 15506006, 'reputation': 11, 'user_id': 11186156, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-daw6RLm2-40/AAAAAAAAAAI/AAAAAAAAAAc/lIOSOp7q2oU/photo.jpg?sz=256', 'display_name': 'sohaib hassan', 'link': 'https://stackoverflow.com/users/11186156/sohaib-hassan'}",False,692,1,1,1578372241,1555698833,1578372241.0,55766268,CC BY-SA 4.0,https://stackoverflow.com/questions/55766268/is-there-any-method-to-pass-an-image-as-a-variable-from-php-to-python-script,Is there any method to pass an Image as a Variable from php to python Script,,,,,
2042,"['php', 'python']","{'account_id': 7639847, 'reputation': 57, 'user_id': 5792306, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://i.stack.imgur.com/l1T3w.gif?s=256&g=1', 'display_name': 'ggntc', 'link': 'https://stackoverflow.com/users/5792306/ggntc'}",True,814,2,0,1578344437,1554329079,1554331109.0,55505013,CC BY-SA 4.0,https://stackoverflow.com/questions/55505013/passing-parameters-to-python-script-via-php,passing parameters to python script via php,55505339.0,,,,
2043,"['python', 'beautifulsoup', 'urllib']","{'account_id': 15794883, 'reputation': 27, 'user_id': 11397036, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e60e42ad6bb2024679b397b8b639ff0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ten Letters', 'link': 'https://stackoverflow.com/users/11397036/ten-letters'}",True,43,1,0,1578313556,1556490608,1578313556.0,55895092,CC BY-SA 4.0,https://stackoverflow.com/questions/55895092/reading-from-a-web-directory-instead-of-single-url,Reading from a web directory instead of single url,55895429.0,,,,
2044,"['python', 'pandas']","{'account_id': 15193962, 'reputation': 423, 'user_id': 10963901, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gC8jv.jpg?s=256&g=1', 'display_name': 'beyond_inifinity', 'link': 'https://stackoverflow.com/users/10963901/beyond-inifinity'}",True,145,1,1,1578146338,1555607393,1578146338.0,55750813,CC BY-SA 4.0,https://stackoverflow.com/questions/55750813/how-to-aggregate-annual-crime-count-by-using-pandas-crosstab,How to aggregate annual crime count by using pandas crosstab?,55751278.0,,,,
2045,"['python', 'python-3.x', 'interactive']","{'account_id': 15389560, 'reputation': 116, 'user_id': 11102688, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Ys50az-XLDc/AAAAAAAAAAI/AAAAAAAABQ0/GME4BuSYzdU/photo.jpg?sz=256', 'display_name': 'Deep Mehta', 'link': 'https://stackoverflow.com/users/11102688/deep-mehta'}",True,1481,1,6,1578138398,1554573047,1554617149.0,55551851,CC BY-SA 4.0,https://stackoverflow.com/questions/55551851/how-to-link-interactive-problems-w-r-t-codejam,How to link interactive problems (w.r.t. CodeJam)?,,,,,
2046,"['python', 'mysql', 'python-3.x', 'pymysql']","{'account_id': 11738323, 'reputation': 19968, 'user_id': 8591431, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-AqHwnjWu2tM/AAAAAAAAAAI/AAAAAAAAFrE/DVc4w4e1pDc/photo.jpg?sz=256', 'display_name': 'Devesh Kumar Singh', 'link': 'https://stackoverflow.com/users/8591431/devesh-kumar-singh'}",True,259,1,-2,1578088832,1554919534,1578088832.0,55618794,CC BY-SA 4.0,https://stackoverflow.com/questions/55618794/how-are-the-keys-defined-in-pymysql-if-we-use-dictcursor,How are the keys defined in pymysql if we use DictCursor?,55618893.0,,,,
2047,"['python', 'mysql', 'pyramid']","{'account_id': 10793832, 'reputation': 120, 'user_id': 7940332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nAJ2D.jpg?s=256&g=1', 'display_name': 'Maxxer', 'link': 'https://stackoverflow.com/users/7940332/maxxer'}",False,321,1,1,1578078166,1556132647,,55836946,CC BY-SA 4.0,https://stackoverflow.com/questions/55836946/pyramid-mysql,Pyramid + MySQL,,,,,
2048,"['python', 'solid-principles', 'single-responsibility-principle']","{'account_id': 10078591, 'reputation': 35, 'user_id': 11387108, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-hq5J2rK0CpI/AAAAAAAAAAI/AAAAAAAAGwk/ftU6nYhP6eo/photo.jpg?sz=256', 'display_name': 'Lewis', 'link': 'https://stackoverflow.com/users/11387108/lewis'}",True,808,1,3,1577895090,1555746639,1577895090.0,55771448,CC BY-SA 4.0,https://stackoverflow.com/questions/55771448/does-this-class-violates-single-responsibility-principles,Does this class violates Single Responsibility Principles?,56126160.0,,,,
2049,"['python', 'web-scraping', 'beautifulsoup']","{'account_id': 11577488, 'reputation': 13, 'user_id': 8482335, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10ab5c362874f5617e4a12884857dda4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Prasanna', 'link': 'https://stackoverflow.com/users/8482335/prasanna'}",True,1032,1,0,1577668261,1554806148,,55590816,CC BY-SA 4.0,https://stackoverflow.com/questions/55590816/unable-to-scrape-hotel-pricing-details-from-trivago-com,Unable to scrape hotel pricing details from trivago.com,,,,,
2050,"['python', 'generator']","{'account_id': 15226761, 'reputation': 33, 'user_id': 10987123, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-YU3x40hGSy4/AAAAAAAAAAI/AAAAAAAAAA0/Inw3xJHwKmM/photo.jpg?sz=256', 'display_name': 'nima', 'link': 'https://stackoverflow.com/users/10987123/nima'}",True,632,2,0,1577499204,1554295263,1554302300.0,55495476,CC BY-SA 4.0,https://stackoverflow.com/questions/55495476/how-can-i-generate-a-text-using-generator-in-python,How can I generate a text using generator in python?,55496132.0,,,,
2051,"['python', 'python-3.x', 'decorator', 'python-decorators']","{'account_id': 11001482, 'reputation': 29, 'user_id': 8081970, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e27d04eab1c5e0258b9a7b2fd2d4a7b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stas_Overflow', 'link': 'https://stackoverflow.com/users/8081970/stas-overflow'}",False,473,1,2,1577452904,1554977152,1554979269.0,55629889,,https://stackoverflow.com/questions/55629889/decorate-a-property-setter-decorator-inside-a-class,Decorate a @property.setter decorator inside a class,,,,1554989249.0,Duplicate
2052,"['python', 'numpy', 'data-cleaning']","{'account_id': 11641945, 'reputation': 69, 'user_id': 8526069, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a09b431da972a58f09e30f819a57a468?s=256&d=identicon&r=PG&f=1', 'display_name': 'machine-building', 'link': 'https://stackoverflow.com/users/8526069/machine-building'}",True,57,2,1,1577440206,1555481019,1555481211.0,55720892,CC BY-SA 4.0,https://stackoverflow.com/questions/55720892/how-to-improve-the-runtime-of-this-simple-data-cleaning-code,How to improve the runtime of this simple data cleaning code?,55721524.0,,,,
2053,"['python', 'pandas', 'numpy']","{'account_id': 10983420, 'reputation': 77, 'user_id': 8069886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5a879565f5464605c8fa2bfd0cd8212?s=256&d=identicon&r=PG&f=1', 'display_name': 'sym', 'link': 'https://stackoverflow.com/users/8069886/sym'}",True,384,2,3,1577417609,1555490200,1577417609.0,55723305,CC BY-SA 4.0,https://stackoverflow.com/questions/55723305/how-to-select-all-rows-in-a-dataframe-between-two-values-of-column,How to select all rows in a dataframe between two values of column,,,,,
2054,"['python', 'python-3.x', 'pandas', 'numpy', 'datetime']","{'account_id': 8185404, 'reputation': 23, 'user_id': 6161369, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3675195a7f742043e8112a25007b63f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'MS11', 'link': 'https://stackoverflow.com/users/6161369/ms11'}",True,428,2,2,1577416229,1555484098,1577416147.0,55721606,CC BY-SA 4.0,https://stackoverflow.com/questions/55721606/resampling-at-irregular-intervals,Resampling at irregular intervals,55724134.0,,,,
2055,"['python', 'tensorflow', 'keras']","{'account_id': 3885910, 'reputation': 290, 'user_id': 3217278, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100002205910142/picture?type=large', 'display_name': 'user3217278', 'link': 'https://stackoverflow.com/users/3217278/user3217278'}",True,4219,1,17,1577390499,1556206083,,55852831,CC BY-SA 4.0,https://stackoverflow.com/questions/55852831/tf-data-vs-keras-utils-sequence-performance,tf.data vs keras.utils.sequence performance,59492947.0,,,,
2056,"['python', 'outlook']","{'account_id': 15693854, 'reputation': 21, 'user_id': 11324015, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wJgB0AXpzMk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfiHilJOuMF-2449CAV613fBhyaJA/mo/photo.jpg?sz=256', 'display_name': 'hyndavi chinta', 'link': 'https://stackoverflow.com/users/11324015/hyndavi-chinta'}",False,3119,0,0,1577341969,1554944336,,55623227,CC BY-SA 4.0,https://stackoverflow.com/questions/55623227/reading-outlook-and-writing-to-excel-using-python,Reading outlook and writing to excel using Python,,,,,
2057,"['python', 'bash', 'jenkins', 'groovy', 'pipe']","{'account_id': 4028316, 'reputation': 142, 'user_id': 3423146, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100000125731767/picture?type=large', 'display_name': 'Alexander Stohr', 'link': 'https://stackoverflow.com/users/3423146/alexander-stohr'}",True,161,3,0,1577332232,1556547786,1577332232.0,55905391,CC BY-SA 4.0,https://stackoverflow.com/questions/55905391/how-to-send-a-single-pipelined-command-to-python-using-bash-from-a-groovy-script,How to send a single pipelined command to python using bash from a groovy script console (Jenkins)?,55930729.0,,,,
2058,['python'],"{'account_id': 15751863, 'reputation': 95, 'user_id': 11366132, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-g7qEBO75Tis/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc9mkeAjxsKPw9Huv6rruWJ2gBp5A/mo/photo.jpg?sz=256', 'display_name': 'cristina parker', 'link': 'https://stackoverflow.com/users/11366132/cristina-parker'}",True,30659,2,7,1577242265,1555395106,1555395381.0,55701623,CC BY-SA 4.0,https://stackoverflow.com/questions/55701623/how-do-i-fix-attributeerror-bytes-object-has-no-attribute-encode,How do I fix AttributeError: &#39;bytes&#39; object has no attribute &#39;encode&#39;?,55701794.0,,,,
2059,"['python', 'tensorflow', 'keras', 'neural-network']","{'account_id': 13754238, 'reputation': 616, 'user_id': 9925589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1fe674c22de2890964c3993a16f7a99?s=256&d=identicon&r=PG&f=1', 'display_name': 'akhetos', 'link': 'https://stackoverflow.com/users/9925589/akhetos'}",True,286,2,1,1577229523,1556291214,,55870359,CC BY-SA 4.0,https://stackoverflow.com/questions/55870359/tensorflow-for-image-augmentation-make-keras-unable-to-work,Tensorflow for image augmentation make keras unable to work,55870426.0,,,,
2060,"['python', 'pst']","{'account_id': 5601493, 'reputation': 79, 'user_id': 4467416, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a60acb1394030974a95b6df0d28516d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Elliot G', 'link': 'https://stackoverflow.com/users/4467416/elliot-g'}",False,851,1,0,1577150838,1556189898,1556209075.0,55847711,CC BY-SA 4.0,https://stackoverflow.com/questions/55847711/is-there-a-way-to-get-the-attachment-names-from-a-pst-file,Is there a way to get the attachment names from a PST file?,,,,,
2061,"['python', 'image', 'plot', 'interpolation', 'bokeh']","{'account_id': 15687617, 'reputation': 21, 'user_id': 11319791, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-CR2L36gRc3E/AAAAAAAAAAI/AAAAAAAATh0/CWWLW4Z0mVE/photo.jpg?sz=256', 'display_name': 'Agus Abdullah', 'link': 'https://stackoverflow.com/users/11319791/agus-abdullah'}",True,1018,3,1,1577117426,1554517989,1571528377.0,55545343,CC BY-SA 4.0,https://stackoverflow.com/questions/55545343/plot-image-with-interpolation-in-python-bokeh-like-matplotlib,plot image with interpolation in Python Bokeh like matplotlib?,,,,,
2062,"['python', 'opencv', 'video-capture']","{'account_id': 12450111, 'reputation': 83, 'user_id': 9065023, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e3acf56a83f123b0ec212785e8e9bbc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hunkerjr', 'link': 'https://stackoverflow.com/users/9065023/hunkerjr'}",True,4281,1,0,1577106866,1554214041,1554217650.0,55476851,CC BY-SA 4.0,https://stackoverflow.com/questions/55476851/opencv-freezes-while-trying-to-run-videocapture0,OpenCV freezes while trying to run VideoCapture(0),55478372.0,,,,
2063,"['python', '3d', 'distance', 'convex-hull']","{'account_id': 8693665, 'reputation': 161, 'user_id': 6945389, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10154328245859637/picture?type=large', 'display_name': 'Sanya Pushkar', 'link': 'https://stackoverflow.com/users/6945389/sanya-pushkar'}",True,1208,2,1,1577084321,1554137922,,55460133,CC BY-SA 4.0,https://stackoverflow.com/questions/55460133/distance-to-convex-hull-from-point-in-3d-in-python,Distance to convex hull from point in 3d in Python,55484399.0,,,,
2064,"['python', 'flask-sqlalchemy']","{'account_id': 11927357, 'reputation': 29, 'user_id': 8728273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16dc38c6af5d0afd5f60289423d40b26?s=256&d=identicon&r=PG&f=1', 'display_name': 'shashwat mishra', 'link': 'https://stackoverflow.com/users/8728273/shashwat-mishra'}",True,212,1,0,1577062443,1556468877,,55892288,CC BY-SA 4.0,https://stackoverflow.com/questions/55892288/while-doing-migration-using-flask-migrate-db-file-is-generated-after-running-f,"While doing migration using flask_migrate, .db file is generated after running flask db migrate -m &quot;user&quot; but table is not created?",,,,,
