,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from
1975,['python'],"{'account_id': 430749, 'reputation': 17619, 'user_id': 814354, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7abcbf6044bd332643732412d82e24bd?s=256&d=identicon&r=PG', 'display_name': 'keflavich', 'link': 'https://stackoverflow.com/users/814354/keflavich'}",True,2323,,3,8,1330285507,1330284484,,9456379,CC BY-SA 3.0,https://stackoverflow.com/questions/9456379/add-all-elements-of-a-list,__add__ all elements of a list,9456449.0,,,,
1976,"['c++', 'python', 'boost']","{'account_id': 431511, 'reputation': 99, 'user_id': 815624, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/08225b57d631fe0c8a8a4e7be9c93756?s=256&d=identicon&r=PG', 'display_name': 'Tagc', 'link': 'https://stackoverflow.com/users/815624/tagc'}",True,354,,1,0,1330285349,1330284854,,9456433,CC BY-SA 3.0,https://stackoverflow.com/questions/9456433/passing-command-line-arguments-in-c,Passing Command-line Arguments in C++,9456497.0,,,,
1977,"['python', 'sql-server', 'architecture']","{'account_id': 355059, 'reputation': 21, 'user_id': 693776, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02447593d6e93882acc5d0cb90933dcb?s=256&d=identicon&r=PG', 'display_name': 'Sagnik', 'link': 'https://stackoverflow.com/users/693776/sagnik'}",False,114,,1,2,1330283499,1328740367,,9202562,CC BY-SA 3.0,https://stackoverflow.com/questions/9202562/db-connectivity-from-multiple-modules,DB Connectivity from multiple modules,,,,,
1978,"['python', 'matplotlib']","{'account_id': 421555, 'reputation': 1107, 'user_id': 799863, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f3e16f4a40df51cb316f420e5bb3c328?s=256&d=identicon&r=PG', 'display_name': 'zhongqi', 'link': 'https://stackoverflow.com/users/799863/zhongqi'}",True,30974,,1,13,1330283272,1330241842,,9451395,CC BY-SA 3.0,https://stackoverflow.com/questions/9451395/customize-x-axis-in-matplotlib,Customize x-axis in matplotlib,9456046.0,,,,
1979,"['python', 'matrix']","{'account_id': 106712, 'reputation': 595, 'user_id': 284147, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/d6f7bf3507aa71672c89796afeb887ad?s=256&d=identicon&r=PG', 'display_name': 'CajunTechie', 'link': 'https://stackoverflow.com/users/284147/cajuntechie'}",True,817,,2,2,1330283201,1330279513,,9455651,CC BY-SA 3.0,https://stackoverflow.com/questions/9455651/ram-requirements-for-matrix-processing,RAM requirements for matrix processing,9455730.0,,,,
1980,"['python', 'shell', 'sandbox']","{'account_id': 195753, 'reputation': 2937, 'user_id': 438830, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/90b179348780a6e7fe8e502968dc534a?s=256&d=identicon&r=PG', 'display_name': 'JeremyKun', 'link': 'https://stackoverflow.com/users/438830/jeremykun'}",True,565,,2,2,1330282929,1330281736,,9455944,CC BY-SA 3.0,https://stackoverflow.com/questions/9455944/sandbox-shell-programs-on-time,Sandbox shell programs on time,9456071.0,,,,
1981,['python'],"{'account_id': 130656, 'reputation': 2793, 'user_id': 330073, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/a1db55fad8913833a1f4714c5c3afefe?s=256&d=identicon&r=PG', 'display_name': 'Carmen', 'link': 'https://stackoverflow.com/users/330073/carmen'}",True,313,,1,1,1330282247,1330281727,,9455943,CC BY-SA 3.0,https://stackoverflow.com/questions/9455943/python-white-spaces-style-guide,Python White Spaces Style Guide,9456035.0,,,,
1982,"['python', 'set', 'duplicates']","{'account_id': 1277384, 'reputation': 146, 'user_id': 1232331, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/769fcbad159ac48e38f03ecfc27d1bf7?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1232331/alex'}",True,12315,,2,10,1330281899,1330280179,1330281899.0,9455750,CC BY-SA 3.0,https://stackoverflow.com/questions/9455750/python-how-to-allow-duplicates-in-a-set,Python: How to allow duplicates in a set?,9455773.0,,,,
1983,"['python', 'variables', 'random']","{'account_id': 1237668, 'reputation': 75, 'user_id': 1200934, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/eb5090c1ed5317c39d78597b7eb47232?s=256&d=identicon&r=PG', 'display_name': 'crazedsuirlz', 'link': 'https://stackoverflow.com/users/1200934/crazedsuirlz'}",True,3414,,1,1,1330279942,1330279215,,9455600,CC BY-SA 3.0,https://stackoverflow.com/questions/9455600/error-when-making-random-errors-in-python,Error when making random errors in Python,9455640.0,,,,
1984,"['python', 'regex']","{'account_id': 318986, 'reputation': 9739, 'user_id': 636493, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/be4d07c777197d03632fd01e77e10c10?s=256&d=identicon&r=PG', 'display_name': 'drbunsen', 'link': 'https://stackoverflow.com/users/636493/drbunsen'}",True,662,,3,4,1330279266,1330278701,,9455515,CC BY-SA 3.0,https://stackoverflow.com/questions/9455515/substitutions-with-elements-from-a-list-with-re-sub,Substitutions with elements from a list with re.sub?,9455611.0,,,,
1985,"['python', 'mechanize-python']","{'account_id': 101065, 'reputation': 395, 'user_id': 272077, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b103d2824ae73a7420d6aa211bb89c82?s=256&d=identicon&r=PG', 'display_name': 'Todd Hayton', 'link': 'https://stackoverflow.com/users/272077/todd-hayton'}",True,1184,,1,1,1330278973,1330275485,,9455071,CC BY-SA 3.0,https://stackoverflow.com/questions/9455071/overriding-python-mechanize-browser-open-method,Overriding Python Mechanize.Browser.open() method,9455557.0,,,,
1986,"['python', 'django']","{'account_id': 510686, 'reputation': 1840, 'user_id': 1004065, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/ed58bd30918aa1835e652c17021a8715?s=256&d=identicon&r=PG', 'display_name': 'haroba', 'link': 'https://stackoverflow.com/users/1004065/haroba'}",False,155,,0,0,1330278365,1330276856,1330278365.0,9455274,CC BY-SA 3.0,https://stackoverflow.com/questions/9455274/attribute-error-when-using-init-in-a-django-model,Attribute error when using __init__ in a Django model,,,,,
1987,"['python', 'google-app-engine', 'pycrypto']","{'account_id': 55908, 'reputation': 13959, 'user_id': 167516, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/31e88841b398c0e9e1013186ceca4edf?s=256&d=identicon&r=PG&f=1', 'display_name': 'probably at the beach', 'link': 'https://stackoverflow.com/users/167516/probably-at-the-beach'}",False,555,,1,0,1330275394,1329768447,1329825484.0,9367706,CC BY-SA 3.0,https://stackoverflow.com/questions/9367706/using-pycrypto-appengine-with-python-2-7,Using pycrypto appengine with python 2.7,,,,,
1988,"['python', 'irc']","{'user_type': 'does_not_exist', 'display_name': 'user775171'}",True,355,,1,0,1330275032,1330274920,,9454974,CC BY-SA 3.0,https://stackoverflow.com/questions/9454974/python-2-vs-python-3-for-an-irc-bot,Python 2 vs Python 3 for an IRC bot?,9454999.0,,,,
1989,"['python', 'opengl', 'texture-mapping', 'pyopengl', 'color-blending']","{'account_id': 411415, 'reputation': 7607, 'user_id': 783848, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/c8cd5a3c5b127ab372382adfef39a184?s=256&d=identicon&r=PG', 'display_name': 'jonathan topf', 'link': 'https://stackoverflow.com/users/783848/jonathan-topf'}",True,855,,1,1,1330274899,1330042849,1330047561.0,9423570,CC BY-SA 3.0,https://stackoverflow.com/questions/9423570/pyopengl-set-multipass-texture-blending-mode,pyopengl set multipass texture blending mode,9454912.0,,,,
1990,['python'],"{'account_id': 1279587, 'reputation': 33, 'user_id': 1234014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e1ca686adbe6ef41ef7b230325778e12?s=256&d=identicon&r=PG', 'display_name': 'klabs', 'link': 'https://stackoverflow.com/users/1234014/klabs'}",True,2981,,5,3,1330274675,1330272429,1330273107.0,9454619,CC BY-SA 3.0,https://stackoverflow.com/questions/9454619/how-do-i-build-a-dict-using-list-comprehension,How do I build a dict using list comprehension?,9454637.0,,,,
1991,"['python', 'overriding']","{'account_id': 430749, 'reputation': 17619, 'user_id': 814354, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7abcbf6044bd332643732412d82e24bd?s=256&d=identicon&r=PG', 'display_name': 'keflavich', 'link': 'https://stackoverflow.com/users/814354/keflavich'}",True,135,,1,2,1330274327,1330193038,1330274327.0,9446550,CC BY-SA 3.0,https://stackoverflow.com/questions/9446550/overriding-operators-within-functions,Overriding operators within functions,9446601.0,,,,
1992,"['python', 'django']","{'account_id': 411962, 'reputation': 2293, 'user_id': 784756, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/b697f8da706d8180bf7e62011ac16b14?s=256&d=identicon&r=PG&f=1', 'display_name': 'user784756', 'link': 'https://stackoverflow.com/users/784756/user784756'}",True,3500,,1,4,1330273665,1330269942,,9454302,CC BY-SA 3.0,https://stackoverflow.com/questions/9454302/protecting-user-uploaded-files-django,protecting user uploaded files django,9454659.0,,,,
1993,"['python', 'django']","{'account_id': 1277848, 'reputation': 211, 'user_id': 1232705, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c02254638f8ec1a138651651456bd12c?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1232705/alex'}",True,53472,,7,21,1330271564,1330203462,1330204427.0,9447986,CC BY-SA 3.0,https://stackoverflow.com/questions/9447986/typeerror-count-takes-exactly-one-argument,TypeError: count() takes exactly one argument,,,,,
1994,"['python', 'dos']","{'account_id': 928240, 'reputation': 3091, 'user_id': 958580, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/CVawG.png?s=256&g=1', 'display_name': 'Carel', 'link': 'https://stackoverflow.com/users/958580/carel'}",True,100,,1,0,1330271255,1330270636,,9454379,CC BY-SA 3.0,https://stackoverflow.com/questions/9454379/calling-modules-installed-in-pythons-site-packages-from-dos,Calling modules installed in python&#39;s site-packages from dos,9454456.0,,,,
1995,"['python', 'string-concatenation']","{'account_id': 539260, 'reputation': 12787, 'user_id': 907044, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/5511f.png?s=256&g=1', 'display_name': 'Dewsworld', 'link': 'https://stackoverflow.com/users/907044/dewsworld'}",True,3590,,3,1,1330271022,1330248922,,9452023,CC BY-SA 3.0,https://stackoverflow.com/questions/9452023/python-string-concatenation-not-working-as-expected,Python string concatenation not working as expected,9452040.0,,,,
1996,"['python', 'reflection']","{'account_id': 195748, 'reputation': 4637, 'user_id': 438822, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ba2e7c6369b903a30934b0c3f56ac652?s=256&d=identicon&r=PG', 'display_name': 'badmaash', 'link': 'https://stackoverflow.com/users/438822/badmaash'}",True,298,,1,0,1330270644,1330270239,,9454334,CC BY-SA 3.0,https://stackoverflow.com/questions/9454334/python-using-reflection-to-invoke-class-members-from-the-class-name,Python: Using reflection to invoke class members from the class name,9454381.0,,,,
1997,['python'],"{'account_id': 1279458, 'reputation': 31, 'user_id': 1233923, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a31f394012c8b29bb2f048b93cf738d?s=256&d=identicon&r=PG', 'display_name': 'user1233923', 'link': 'https://stackoverflow.com/users/1233923/user1233923'}",True,3765,,3,3,1330269969,1330267689,1330269969.0,9454048,CC BY-SA 3.0,https://stackoverflow.com/questions/9454048/python-custom-exception-class-deriving-from-valueerror,Python: Custom Exception Class deriving from ValueError,,,,,
1998,"['python', 'data-structures', 'multidimensional-array']","{'account_id': 114380, 'reputation': 25166, 'user_id': 300805, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/16633fb54ed0f92814a6e07aa536fa0c?s=256&d=identicon&r=PG', 'display_name': 'peoro', 'link': 'https://stackoverflow.com/users/300805/peoro'}",True,2281,,2,2,1330269703,1330268912,,9454179,CC BY-SA 3.0,https://stackoverflow.com/questions/9454179/python-multidimensional-dict,Python: multidimensional dict,9454218.0,,,,
1999,"['javascript', 'python', 'ssl', 'web', 'controls']","{'account_id': 1278873, 'reputation': 11, 'user_id': 1233467, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37570cfe7b166abab630c20a01f3c88d?s=256&d=identicon&r=PG', 'display_name': 'KFC', 'link': 'https://stackoverflow.com/users/1233467/kfc'}",False,107,,2,1,1330269087,1330250767,,9452194,CC BY-SA 3.0,https://stackoverflow.com/questions/9452194/controlling-an-ssl-website-with-python,Controlling an SSL Website with Python,,,,,
2000,"['python', 'fork', 'subprocess', 'stdout', 'stderr']","{'account_id': 1279358, 'reputation': 742, 'user_id': 1233844, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/cf06979239e83ff7ec0cb073013a369a?s=256&d=identicon&r=PG', 'display_name': 'samuirai', 'link': 'https://stackoverflow.com/users/1233844/samuirai'}",True,2240,,2,6,1330268826,1330263616,,9453548,CC BY-SA 3.0,https://stackoverflow.com/questions/9453548/get-the-stdout-stderr-of-a-forked-process-in-a-subprocess,Get the stdout/stderr of a forked process in a subprocess,9454151.0,,,,
2001,"['python', 'django']","{'account_id': 411962, 'reputation': 2293, 'user_id': 784756, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/b697f8da706d8180bf7e62011ac16b14?s=256&d=identicon&r=PG&f=1', 'display_name': 'user784756', 'link': 'https://stackoverflow.com/users/784756/user784756'}",True,436,,1,0,1330267130,1330259052,1330267130.0,9453034,CC BY-SA 3.0,https://stackoverflow.com/questions/9453034/django-file-transfers-save-to-new-file-for-each-user,Django File-Transfers Save to New File for Each User,9453481.0,,,,
2002,"['python', 'python-3.x']","{'account_id': 1279242, 'reputation': 3, 'user_id': 1233758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/34295186687213ac4bcb0fa56c3d4047?s=256&d=identicon&r=PG', 'display_name': 'ZincAddendum', 'link': 'https://stackoverflow.com/users/1233758/zincaddendum'}",True,105,,3,0,1330266282,1330264144,1330264243.0,9453597,CC BY-SA 3.0,https://stackoverflow.com/questions/9453597/any-way-to-extract-a-variable-name-from-a-string-value,Any way to extract a variable name from a string value?,9453650.0,,,,
2003,"['python', 'pygtk', 'quit']","{'account_id': 234029, 'reputation': 1062, 'user_id': 499926, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/180180d48d89052c24374f27adf9d35e?s=256&d=identicon&r=PG', 'display_name': 'ov1d1u', 'link': 'https://stackoverflow.com/users/499926/ov1d1u'}",True,90,,1,0,1330263362,1330263191,,9453499,CC BY-SA 3.0,https://stackoverflow.com/questions/9453499/strange-issue-when-closing-a-pygtk-application,Strange issue when closing a PyGTK application,9453517.0,,,,
2004,"['python', 'eclipse', 'wxpython', 'pydev']","{'account_id': 1259113, 'reputation': 1661, 'user_id': 1217934, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/f1639e36967bdb414c6944b69474ecfe?s=256&d=identicon&r=PG', 'display_name': 'Dc Redwing', 'link': 'https://stackoverflow.com/users/1217934/dc-redwing'}",False,150,,1,0,1330261651,1330253921,1495540081.0,9452526,,https://stackoverflow.com/questions/9452526/wxpython-incompatible-with-os-x,WxPython Incompatible With OS X?,,1331052679.0,exact duplicate,,
2005,"['python', 'sqlite']","{'account_id': 329709, 'reputation': 6719, 'user_id': 653379, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f6acb0011b5fdff139c9bc99506811c1?s=256&d=identicon&r=PG', 'display_name': 'xralf', 'link': 'https://stackoverflow.com/users/653379/xralf'}",True,250,,2,0,1330259695,1330258786,1330259624.0,9453008,CC BY-SA 3.0,https://stackoverflow.com/questions/9453008/sqlite-query-selecting-number-from-list,SQLite query selecting number from list,9453116.0,,,,
2006,"['python', 'matplotlib']","{'account_id': 421555, 'reputation': 1107, 'user_id': 799863, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f3e16f4a40df51cb316f420e5bb3c328?s=256&d=identicon&r=PG', 'display_name': 'zhongqi', 'link': 'https://stackoverflow.com/users/799863/zhongqi'}",True,2945,,1,3,1330259562,1330243903,,9451545,CC BY-SA 3.0,https://stackoverflow.com/questions/9451545/using-matplotlib-to-draw-color-bar-with-distinguishable-and-uncontinues-colors,Using matplotlib to draw color bar with distinguishable and uncontinues colors,9451776.0,,,,
2007,"['python', 'windows', 'itunes', 'win32com']","{'account_id': 442735, 'reputation': 189, 'user_id': 833519, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PeFgQ.jpg?s=256&g=1', 'display_name': 'linaa', 'link': 'https://stackoverflow.com/users/833519/linaa'}",False,296,,1,0,1330256083,1330255103,,9452620,CC BY-SA 3.0,https://stackoverflow.com/questions/9452620/importing-library-into-itunes-through-windows-sdk-python,Importing Library into iTunes through Windows SDK (Python),,,,,
2008,"['python', 'information-retrieval', 'inverted-index']","{'user_type': 'does_not_exist', 'display_name': 'user723556'}",True,2099,,2,2,1330255770,1330255185,,9452631,CC BY-SA 3.0,https://stackoverflow.com/questions/9452631/inverted-index-system-using-python,Inverted Index System using Python,9452696.0,,,,
2009,"['python', 'virtualenv']","{'account_id': 11358, 'reputation': 2957, 'user_id': 21853, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/999cda91dc46e8c2baff9b8b7f3abfab?s=256&d=identicon&r=PG', 'display_name': 'dahpgjgamgan', 'link': 'https://stackoverflow.com/users/21853/dahpgjgamgan'}",False,359,,1,0,1330255536,1330249571,1330249622.0,9452081,CC BY-SA 3.0,https://stackoverflow.com/questions/9452081/why-there-is-no-output-for-python-m-site-under-virtualenv,Why there is no output for python -m site under virtualenv?,,,,,
2010,"['python', 'authentication']","{'account_id': 934467, 'reputation': 151, 'user_id': 963658, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/31e6d8e072f2d691700ba72fcdafddd5?s=256&d=identicon&r=PG', 'display_name': 'user963658', 'link': 'https://stackoverflow.com/users/963658/user963658'}",True,1119,,1,0,1330252289,1330251847,,9452318,CC BY-SA 3.0,https://stackoverflow.com/questions/9452318/hiding-characters-in-python-by-dots,Hiding characters in Python by dots,9452378.0,,,,
2011,"['python', 'exception-handling']","{'account_id': 195748, 'reputation': 4637, 'user_id': 438822, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ba2e7c6369b903a30934b0c3f56ac652?s=256&d=identicon&r=PG', 'display_name': 'badmaash', 'link': 'https://stackoverflow.com/users/438822/badmaash'}",True,1637,,1,0,1330251937,1330251737,,9452308,CC BY-SA 3.0,https://stackoverflow.com/questions/9452308/how-to-use-str-to-convert-an-exception-object-to-string-using-str-in-python,How to use str to convert an exception object to string using str in Python?,9452333.0,,,,
2012,"['python', 'substring']","{'account_id': 471498, 'reputation': 546, 'user_id': 879334, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e91f39420905a5341ac55b65ad07717e?s=256&d=identicon&r=PG', 'display_name': 'Terrik', 'link': 'https://stackoverflow.com/users/879334/terrik'}",True,714,,4,0,1330251173,1330233005,,9450725,CC BY-SA 3.0,https://stackoverflow.com/questions/9450725/need-to-match-whole-word-completely-from-long-set-with-no-partials-in-python,Need to match whole word completely from long set with no partials in Python,9450740.0,,,,
2013,"['python', 'python-3.x']","{'account_id': 1053967, 'reputation': 1171, 'user_id': 1078414, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/qG3xj.jpg?s=256&g=1', 'display_name': 'Piyush Kansal', 'link': 'https://stackoverflow.com/users/1078414/piyush-kansal'}",True,1170,,1,3,1330248819,1330220528,,9449794,CC BY-SA 3.0,https://stackoverflow.com/questions/9449794/is-run-method-synchronous-in-python-3-2,Is run() method synchronous in Python 3.2?,9451947.0,,,,
2014,['python'],"{'account_id': 1277224, 'reputation': 430, 'user_id': 1232196, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/0634e1e9847222b15944425c82338654?s=256&d=identicon&r=PG', 'display_name': 'Program Questions', 'link': 'https://stackoverflow.com/users/1232196/program-questions'}",True,1422,,2,2,1330246435,1330160266,1592644375.0,9442686,CC BY-SA 4.0,https://stackoverflow.com/questions/9442686/how-to-merge-3-lists-into-one-dictionarywith-unique-elements,How To Merge 3 lists into one dictionary(with unique elements),9442805.0,,,,
2015,"['python', 'function']","{'account_id': 1278552, 'reputation': 9, 'user_id': 1233223, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/918cb79c722bd929b4a561da3fca7041?s=256&d=identicon&r=PG', 'display_name': 'bmacri', 'link': 'https://stackoverflow.com/users/1233223/bmacri'}",True,100,,3,0,1330246088,1330225810,1330226957.0,9450184,,https://stackoverflow.com/questions/9450184/trying-to-understand-function-environments-in-python,Trying to understand function environments in Python,,1397117413.0,Needs details or clarity,,
2016,"['python', 'python-3.x', 'subprocess', 'sys', 'os.system']","{'account_id': 1066404, 'reputation': 13342, 'user_id': 1066850, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/5a935c6fd8c62a61352b606bddf80d10?s=256&d=identicon&r=PG', 'display_name': 'Eden Crow', 'link': 'https://stackoverflow.com/users/1066850/eden-crow'}",True,9025,,3,1,1330245594,1330169606,,9443606,CC BY-SA 3.0,https://stackoverflow.com/questions/9443606/python-3-using-subprocess-instead-of-os-system,Python 3: Using subprocess Instead Of os.system,9443635.0,,,,
2017,"['python', 'list', 'tuples']","{'account_id': 38288, 'reputation': 1083, 'user_id': 109812, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/acea3c9fd5908d7ff09596d16b8724d8?s=256&d=identicon&r=PG', 'display_name': 'mvexel', 'link': 'https://stackoverflow.com/users/109812/mvexel'}",True,1632,,2,2,1330245082,1330219228,,9449693,CC BY-SA 3.0,https://stackoverflow.com/questions/9449693/python-function-expects-a-tuple-what-i-have-is-a-list-how-do-i-call-this-funct,"Python function expects a tuple, what I have is a list. How do I call this function?",9449713.0,,,,
2018,"['python', 'qt', 'qt4', 'pyqt4', 'qprogressbar']","{'account_id': 938539, 'reputation': 307, 'user_id': 967038, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/1dea48a592336d5eed911c48dffb03ad?s=256&d=identicon&r=PG', 'display_name': 's.jor.ibra', 'link': 'https://stackoverflow.com/users/967038/s-jor-ibra'}",True,1593,,1,-4,1330243369,1329401837,1329411356.0,9312846,,https://stackoverflow.com/questions/9312846/how-do-you-connect-a-qprogressbar-with-a-function,How do you connect a QProgressBar with a function?,9451510.0,1345918980.0,not a real question,,
2019,"['python', 'sqlalchemy']","{'account_id': 81761, 'reputation': 6694, 'user_id': 230392, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/uwtL7.jpg?s=256&g=1', 'display_name': 'Jeff', 'link': 'https://stackoverflow.com/users/230392/jeff'}",True,8829,,1,12,1330241659,1330221085,1330224728.0,9449840,CC BY-SA 3.0,https://stackoverflow.com/questions/9449840/sqlalchemy-tutorial-example-not-working,sqlalchemy tutorial example not working,9451373.0,,,,
2020,['python'],"{'account_id': 141612, 'reputation': 150401, 'user_id': 348785, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/7f3dcb0c380783d1be77bfdd5fc5fda6?s=256&d=identicon&r=PG', 'display_name': 'kev', 'link': 'https://stackoverflow.com/users/348785/kev'}",True,71,,1,0,1330237208,1330234635,,9450847,CC BY-SA 3.0,https://stackoverflow.com/questions/9450847/how-to-tell-python-import-modules-automatically-when-use-the-c-option,How to tell python import modules automatically when use the -c option?,9451056.0,,,,
2021,['python'],"{'account_id': 284054, 'reputation': 9564, 'user_id': 581922, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/02aece665d5b35d09c3adce3bfe078a3?s=256&d=identicon&r=PG', 'display_name': 'Mitul', 'link': 'https://stackoverflow.com/users/581922/mitul'}",True,4977,,7,2,1330236088,1330235830,,9450945,CC BY-SA 3.0,https://stackoverflow.com/questions/9450945/why-i-get-this-0-as-answer-for-1-10-in-python,Why I get this 0 as answer for (1/10) in Python?,9450951.0,,,,
2022,"['python', 'css', 'django', 'pinax']","{'account_id': 1207780, 'reputation': 143, 'user_id': 1176971, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6be8ef8ffcbcd41c51f106dad3eca5c?s=256&d=identicon&r=PG', 'display_name': 'milktrey', 'link': 'https://stackoverflow.com/users/1176971/milktrey'}",True,327,,1,0,1330235527,1330231565,,9450614,CC BY-SA 3.0,https://stackoverflow.com/questions/9450614/set-django-combo-box-options-to-colors,Set django combo box options to colors?,,,,,
2023,['python'],"{'account_id': 1041880, 'reputation': 121, 'user_id': 1047753, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/64b3ae2018646584bd5270a9654e375b?s=256&d=identicon&r=PG', 'display_name': 'Jagadheshwar', 'link': 'https://stackoverflow.com/users/1047753/jagadheshwar'}",True,155,,4,5,1330232702,1330223819,1330225037.0,9450042,CC BY-SA 3.0,https://stackoverflow.com/questions/9450042/how-does-liststring-split-the-string-to-an-array-of-characters-in-python,how does list(string) split the string to an array of characters in python?,,,,,
2024,"['python', 'html', 'tags', 'sgml']","{'account_id': 1021562, 'reputation': 24247, 'user_id': 1031769, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/YIkCC.jpg?s=256&g=1', 'display_name': 'Searene', 'link': 'https://stackoverflow.com/users/1031769/searene'}",True,313,,1,1,1330232296,1330230869,,9450571,CC BY-SA 3.0,https://stackoverflow.com/questions/9450571/how-to-extract-specified-text-in-html-using-sgmlparser,how to extract specified text in HTML using SGMLParser,9450666.0,,,,
2025,"['python', 'authorization', 'acl', 'pyramid']","{'account_id': 52476, 'reputation': 3842, 'user_id': 156814, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/26ab135f873a1b065a7c3b2dbaa26c31?s=256&d=identicon&r=PG', 'display_name': 'BDuelz', 'link': 'https://stackoverflow.com/users/156814/bduelz'}",True,1830,,1,3,1330231300,1330205250,1330209682.0,9448228,CC BY-SA 3.0,https://stackoverflow.com/questions/9448228/how-flexible-is-pyramids-auth-system,How flexible is Pyramids auth system?,9450593.0,,,,
