,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,locked_date
2004,"['python', 'html', 'css', 'django', 'django-admin']","{'account_id': 12841291, 'reputation': 674, 'user_id': 9289272, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-CbWmo0xsU7Y/AAAAAAAAAAI/AAAAAAAAAC8/VDzySPj79GI/photo.jpg?sz=256', 'display_name': 'Mithil Bhoras', 'link': 'https://stackoverflow.com/users/9289272/mithil-bhoras'}",True,75,59927067.0,2,1,1595706622,1580110980,,59926876,CC BY-SA 4.0,https://stackoverflow.com/questions/59926876/static-css-file-not-loading-in-django-admin,Static css file not loading in Django admin,,,,,
2005,"['python', 'tensorflow', 'pyinstaller']","{'account_id': 904872, 'reputation': 941, 'user_id': 939963, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/05d2c4c6364775f365fecf75e61b3228?s=256&d=identicon&r=PG', 'display_name': 'thisguy123', 'link': 'https://stackoverflow.com/users/939963/thisguy123'}",True,1886,,4,4,1595703132,1578818025,,59702200,CC BY-SA 4.0,https://stackoverflow.com/questions/59702200/pyinstaller-tensorflow-bundle-fails,Pyinstaller Tensorflow bundle fails,,,,,
2006,"['python', 'pip', 'homebrew']","{'account_id': 14055490, 'reputation': 61, 'user_id': 10152961, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e0b8b945eb14b2d6d38a014b6497ee63?s=256&d=identicon&r=PG&f=1', 'display_name': 'araya', 'link': 'https://stackoverflow.com/users/10152961/araya'}",False,14824,,0,1,1595683597,1578356993,1595683597.0,59620687,,https://stackoverflow.com/questions/59620687/pip-says-pip-install-upgrade-pip-but-pip-command-not-found,Pip says &#39;pip install --upgrade pip&#39; but &#39;pip: command not found&#39;,,1578376565.0,Duplicate,,
2007,"['python', 'time']","{'account_id': 15555245, 'reputation': 178, 'user_id': 11221897, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Ze24OE4zXWM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc8d_HsOOp_YjSgy7nP6sZEQdZ3dQ/mo/photo.jpg?sz=256', 'display_name': 'Matus Hmelar', 'link': 'https://stackoverflow.com/users/11221897/matus-hmelar'}",True,218,59889629.0,1,-6,1595595133,1579831664,1595595133.0,59889537,,https://stackoverflow.com/questions/59889537/what-does-e-0-mean-in-python,What does e-0 mean in Python?,,1579832007.0,Duplicate,,
2008,"['python', 'pandas', 'numpy', 'dataframe']","{'account_id': 14312016, 'reputation': 29581, 'user_id': 11884237, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7d7q4.png?s=256&g=1', 'display_name': 'ansev', 'link': 'https://stackoverflow.com/users/11884237/ansev'}",True,294,59885610.0,1,5,1595589151,1579804893,1595589151.0,59885197,CC BY-SA 4.0,https://stackoverflow.com/questions/59885197/pivot-a-dataframe-by-diagonals,pivot a dataframe by diagonals,,,,,
2009,"['python', 'flask', 'pycharm']","{'account_id': 11629328, 'reputation': 603, 'user_id': 8518092, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-0SPNOt9V5nU/AAAAAAAAAAI/AAAAAAAAAPU/OQvYQ2BrXj8/photo.jpg?sz=256', 'display_name': 'Shobhit Kumar', 'link': 'https://stackoverflow.com/users/8518092/shobhit-kumar'}",True,680,59554721.0,3,0,1595553806,1577896441,1577900316.0,59554188,CC BY-SA 4.0,https://stackoverflow.com/questions/59554188/why-doesnt-pycharm-run-a-flask-webapp-in-https,Why doesn&#39;t PyCharm run a flask webapp in HTTPS?,,,,,
2010,"['python', 'tensorflow', 'keras']","{'account_id': 16799624, 'reputation': 333, 'user_id': 12145227, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5d1c5034ed667b2a04232f1232e4559?s=256&d=identicon&r=PG&f=1', 'display_name': 'gty1996', 'link': 'https://stackoverflow.com/users/12145227/gty1996'}",True,1590,59903847.0,2,3,1595539421,1579897904,,59903305,CC BY-SA 4.0,https://stackoverflow.com/questions/59903305/how-to-save-the-predicted-data-from-each-epoch-in-keras,How to save the predicted data from each epoch in Keras,,,,,
2011,"['python', 'machine-learning', 'scikit-learn', 'neural-network', 'cross-validation']","{'account_id': 16473123, 'reputation': 3471, 'user_id': 11901732, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RiNDt.jpg?s=256&g=1', 'display_name': 'nilsinelabore', 'link': 'https://stackoverflow.com/users/11901732/nilsinelabore'}",True,2850,59629322.0,2,4,1595528449,1578346508,1592644375.0,59619291,CC BY-SA 4.0,https://stackoverflow.com/questions/59619291/when-should-i-shuffle-in-stratifiedkfold,When should I shuffle in StratifiedKFold,,,,,
2012,"['python', 'python-3.x', 'random']","{'account_id': 12566637, 'reputation': 450, 'user_id': 9142392, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af70e4893e5bcc0c95b4d896946fc771?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ganesh M', 'link': 'https://stackoverflow.com/users/9142392/ganesh-m'}",True,19502,59763969.0,2,32,1595396828,1579155158,1579157672.0,59763933,CC BY-SA 4.0,https://stackoverflow.com/questions/59763933/what-is-the-difference-between-the-random-choices-and-random-sample-function,What is the difference between the random.choices() and random.sample() functions?,,,,,
2013,"['python', 'python-venv', 'python-3.8']","{'account_id': 14401423, 'reputation': 186, 'user_id': 11392336, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6154b223d19f1303009339f500327c5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Richard', 'link': 'https://stackoverflow.com/users/11392336/richard'}",True,7520,,4,10,1595363844,1577934812,1577936479.0,59557922,CC BY-SA 4.0,https://stackoverflow.com/questions/59557922/python-3-8-venv-missing-activate-command,python 3.8 venv missing activate command,,,,,
2014,"['python', 'python-3.x', 'validation', 'flask', 'wtforms']","{'account_id': 8949866, 'reputation': 362, 'user_id': 6941400, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/srsn4.jpg?s=256&g=1', 'display_name': 'Anshuman Kumar', 'link': 'https://stackoverflow.com/users/6941400/anshuman-kumar'}",True,976,59939374.0,3,7,1595320278,1579006753,1592644375.0,59734277,CC BY-SA 4.0,https://stackoverflow.com/questions/59734277/filerequiredvalidator-doesnt-work-when-using-multiplefilefield-in-my-form,FileRequiredValidator() doesn&#39;t work when using MultipleFileField() in my form,,,,,
2015,"['python', 'machine-learning', 'cluster-computing', 'ray']","{'account_id': 12260017, 'reputation': 1, 'user_id': 8948014, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_HBAUQWqm68/AAAAAAAAAAI/AAAAAAAAFzw/GkSpvMeNp5k/photo.jpg?sz=256', 'display_name': 'Andrew Sedler', 'link': 'https://stackoverflow.com/users/8948014/andrew-sedler'}",True,201,63005219.0,1,0,1595314855,1579103115,1579107106.0,59754893,CC BY-SA 4.0,https://stackoverflow.com/questions/59754893/configuring-ray-for-multiple-users,Configuring `ray` for multiple users,,,,,
2016,"['python', 'django', 'python-3.x', 'macos']","{'account_id': 13647668, 'reputation': 81, 'user_id': 9846339, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tp9xn.png?s=256&g=1', 'display_name': 'Adama OUEDRAOGO', 'link': 'https://stackoverflow.com/users/9846339/adama-ouedraogo'}",True,4850,,3,7,1595300012,1578179601,,59595649,CC BY-SA 4.0,https://stackoverflow.com/questions/59595649/can-not-install-psycopg2-on-macos-catalina,can not install psycopg2 on macOS Catalina,,,,,
2017,"['python', 'numpy', 'linear-regression', 'linear-algebra', 'gradient-descent']","{'account_id': 15548883, 'reputation': 143, 'user_id': 11217204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e21225c0307007ebde12a4211d54013c?s=256&d=identicon&r=PG&f=1', 'display_name': 'DavidDunn', 'link': 'https://stackoverflow.com/users/11217204/daviddunn'}",True,3261,59682959.0,1,1,1595276535,1578655826,1578663161.0,59680833,CC BY-SA 4.0,https://stackoverflow.com/questions/59680833/python-solve-ax-b-using-gradient-descent,Python - Solve Ax=b using Gradient Descent,,,,,
2018,"['python', 'neural-network', 'pytorch', 'conv-neural-network', 'dlib']","{'account_id': 543843, 'reputation': 19577, 'user_id': 913098, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/e3e07b09128f889209b738276d42d7ef?s=256&d=identicon&r=PG', 'display_name': 'Gulzar', 'link': 'https://stackoverflow.com/users/913098/gulzar'}",True,226,63002091.0,1,0,1595271352,1578764843,,59697062,CC BY-SA 4.0,https://stackoverflow.com/questions/59697062/what-is-a-pytorch-snapshot-and-a-dlib-model-running-hopenet,What is a pytorch snapshot and a Dlib model? (Running Hopenet),,,,,
2019,"['python', 'tensorflow', 'machine-learning', 'keras', 'scikit-learn']","{'account_id': 8680016, 'reputation': 1639, 'user_id': 6496238, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/reMXP.jpg?s=256&g=1', 'display_name': 'Kasra', 'link': 'https://stackoverflow.com/users/6496238/kasra'}",False,656,,3,0,1595264418,1578580151,1578584920.0,59666167,CC BY-SA 4.0,https://stackoverflow.com/questions/59666167/keras-evaluate-generator-accuracy-and-scikit-learn-accuracy-score-inconsistent,Keras evaluate_generator accuracy and scikit learn accuracy_score inconsistent,,,,,
2020,"['python', 'seaborn', 'facet-grid', 'ridgeline-plot']","{'account_id': 6350755, 'reputation': 191, 'user_id': 4929910, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh3.googleusercontent.com/-dwAAzpLY8i4/AAAAAAAAAAI/AAAAAAAABHU/LIWBhbZUiNc/photo.jpg?sz=256', 'display_name': 'Chris Gordon', 'link': 'https://stackoverflow.com/users/4929910/chris-gordon'}",False,801,,0,3,1595262149,1578326458,1595262149.0,59615227,CC BY-SA 4.0,https://stackoverflow.com/questions/59615227/is-there-a-row-equivalent-to-the-col-wrap-parameter-in-seaborns-facetgrid,Is there a row equivalent to the &#39;col_wrap&#39; parameter in seaborn&#39;s FacetGrid?,,,,,
2021,"['python', 'regex', 'pandas', 'validation']","{'account_id': 13700385, 'reputation': 1180, 'user_id': 9885747, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FKMb8.jpg?s=256&g=1', 'display_name': 'DataBach', 'link': 'https://stackoverflow.com/users/9885747/databach'}",True,46,59732194.0,1,2,1595241313,1578998124,1595241313.0,59732037,CC BY-SA 4.0,https://stackoverflow.com/questions/59732037/how-do-i-correct-this-regular-expression-and-function-in-order-to-verify-the-cor,How do I correct this regular expression and function in order to verify the correctness of a pandas column value pattern?,,,,,
2022,"['python', 'selenium', 'selenium-webdriver', 'decode', 'ucs2']","{'account_id': 15924615, 'reputation': 69, 'user_id': 11490539, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-JL_gncQHoV8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rejff2ZazNgyO4LEkKJTYJpP-QBGQ/mo/photo.jpg?sz=256', 'display_name': 'Francabicon franc', 'link': 'https://stackoverflow.com/users/11490539/francabicon-franc'}",False,228,,1,0,1595233830,1578358612,1595233719.0,59620856,CC BY-SA 4.0,https://stackoverflow.com/questions/59620856/detect-url-decode-with-url-parse-in-python,Detect URL decode with URL parse in Python,,,,,
2023,"['python', 'selenium', 'loops', 'selenium-webdriver']","{'account_id': 15924615, 'reputation': 69, 'user_id': 11490539, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-JL_gncQHoV8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rejff2ZazNgyO4LEkKJTYJpP-QBGQ/mo/photo.jpg?sz=256', 'display_name': 'Francabicon franc', 'link': 'https://stackoverflow.com/users/11490539/francabicon-franc'}",False,1806,,1,0,1595233520,1578364670,1595233404.0,59621489,CC BY-SA 4.0,https://stackoverflow.com/questions/59621489/create-login-and-logout-loop-in-python-selenium,Create login and logout loop in Python/Selenium,,,,,
2024,"['python', 'dataframe']","{'account_id': 17556777, 'reputation': 87, 'user_id': 12736061, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-q3WdvBvQlQM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcrN_hqXw4BWMVvCwHbTE8EOtK1-g/photo.jpg?sz=256', 'display_name': 'Mamta Gupta', 'link': 'https://stackoverflow.com/users/12736061/mamta-gupta'}",True,12202,,1,4,1595232258,1579334545,1579336648.0,59798644,CC BY-SA 4.0,https://stackoverflow.com/questions/59798644/typeerror-argument-must-be-a-string-or-number,TypeError: argument must be a string or number,,,,,
2025,"['python', 'scipy', 'linear-algebra', 'mathematical-optimization']","{'account_id': 14570940, 'reputation': 11, 'user_id': 12764898, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9796e6397c4553952813392fdb7b722b?s=256&d=identicon&r=PG', 'display_name': 'IJustWannaGoHome', 'link': 'https://stackoverflow.com/users/12764898/ijustwannagohome'}",False,367,,0,1,1595189304,1579733754,,59869407,CC BY-SA 4.0,https://stackoverflow.com/questions/59869407/problem-in-jacobian-free-newton-krylov-implementation,Problem in Jacobian-Free Newton Krylov implementation,,,,,
2026,"['python', 'pytorch', 'conda']","{'account_id': 1689100, 'reputation': 6163, 'user_id': 1551817, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/870ab03c20e6dc9962c253c75bac8884?s=256&d=identicon&r=PG', 'display_name': 'user1551817', 'link': 'https://stackoverflow.com/users/1551817/user1551817'}",True,12888,59698262.0,3,2,1595155246,1577967480,1577967548.0,59563220,CC BY-SA 4.0,https://stackoverflow.com/questions/59563220/how-do-i-install-pytorch-1-3-1-with-cuda-enabled,How do I install Pytorch 1.3.1 with CUDA enabled,,,,,
2027,"['python', 'detection', 'gnuradio', 'spectrum']","{'account_id': 17549235, 'reputation': 1, 'user_id': 12729956, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zkhiCwFqss4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcN-EwFhhBoR1RAeHlWjZsKWwAlfg/photo.jpg?sz=256', 'display_name': '&#214;mer Faruk Yıldız', 'link': 'https://stackoverflow.com/users/12729956/%c3%96mer-faruk-y%c4%b1ld%c4%b1z'}",False,110,,0,0,1595147012,1579248305,,59783343,CC BY-SA 4.0,https://stackoverflow.com/questions/59783343/spectrum-sensing-with-usrp-in-gnu-radio,Spectrum Sensing with USRP in GNU Radio,,,,,
2028,"['python', 'pyppeteer']","{'account_id': 10570218, 'reputation': 1, 'user_id': 7787268, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1258432287597845/picture?type=large', 'display_name': 'Prathap M Belli', 'link': 'https://stackoverflow.com/users/7787268/prathap-m-belli'}",False,1595,,1,0,1595070437,1579610975,,59841557,CC BY-SA 4.0,https://stackoverflow.com/questions/59841557/pyppeteer-how-to-goto-next-page-by-clicking-sub-link-href-in-a-page-using-pyt,pyppeteer- How to goto next page by clicking sub link (href) in a page using python pyppeteer,,,,,
2029,"['python', 'pytorch', 'huggingface-transformers', 'bert-language-model']","{'account_id': 17660032, 'reputation': 69, 'user_id': 12818675, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03d9d29ee984e83a02d794de17a4b988?s=256&d=identicon&r=PG&f=1', 'display_name': 'nminds', 'link': 'https://stackoverflow.com/users/12818675/nminds'}",True,5108,,1,6,1594972095,1580464951,1587772730.0,60001698,CC BY-SA 4.0,https://stackoverflow.com/questions/60001698/how-exactly-should-the-input-file-be-formatted-for-the-language-model-finetuning,How exactly should the input file be formatted for the language model finetuning (BERT through Huggingface Transformers)?,,,,,
2030,"['python', 'tensorflow', 'keras', 'deep-learning', 'pytorch']","{'account_id': 1021083, 'reputation': 38127, 'user_id': 1031417, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/xlhE1.jpg?s=256&g=1', 'display_name': '0x90', 'link': 'https://stackoverflow.com/users/1031417/0x90'}",True,2422,60346294.0,2,5,1594900384,1579591829,1581001556.0,59836100,CC BY-SA 4.0,https://stackoverflow.com/questions/59836100/how-to-store-and-load-training-data-comprised-50-millions-25x25-numpy-arrays-whi,How to store and load training data comprised 50 millions 25x25 numpy arrays while training a multi-class CNN model?,,,,,
2031,"['python', 'python-3.x', 'pandas', 'numpy', 'dataframe']","{'account_id': 7883263, 'reputation': 311, 'user_id': 6787880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/725c834ea1c07c324c4ee8cc07fa2626?s=256&d=identicon&r=PG&f=1', 'display_name': 'olly', 'link': 'https://stackoverflow.com/users/6787880/olly'}",True,833,59649153.0,3,5,1594899363,1578497531,1594899266.0,59649084,CC BY-SA 4.0,https://stackoverflow.com/questions/59649084/how-to-split-a-dataframe-on-each-different-value-in-a-column,How to split a DataFrame on each different value in a column?,,,,,
2032,"['python', 'tensorflow', 'machine-learning', 'keras']","{'account_id': 17447861, 'reputation': 27, 'user_id': 12648487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8657f8e5ee186c40e1c9a65a985e766b?s=256&d=identicon&r=PG&f=1', 'display_name': 'leiferz', 'link': 'https://stackoverflow.com/users/12648487/leiferz'}",True,184,59591333.0,1,1,1594892204,1578141349,1594892204.0,59590693,CC BY-SA 4.0,https://stackoverflow.com/questions/59590693/keras-transposing-kernel-of-conv2d-layer-for-reuse-in-another-conv2d-layer,Keras: transposing kernel of Conv2D layer for reuse in another Conv2D layer,,,,,
2033,"['python', 'python-3.x', 'nginx', 'uwsgi', 'wsgi']","{'account_id': 5940494, 'reputation': 222, 'user_id': 4671911, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f8ea67e9ae2150de4113dc3920ac86fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'jess', 'link': 'https://stackoverflow.com/users/4671911/jess'}",True,201,62923897.0,1,1,1594847920,1578945892,1594824790.0,59723429,CC BY-SA 4.0,https://stackoverflow.com/questions/59723429/how-do-i-diagnose-problems-in-a-python-flask-application-that-only-occur-when-ap,How do I diagnose problems in a Python Flask application that only occur when app is run with uWSGI?,,,,,
2034,"['python', 'mysql', 'django']","{'user_type': 'does_not_exist', 'display_name': 'user12435585'}",False,450,,2,0,1594816930,1578046013,1594816930.0,59576602,CC BY-SA 4.0,https://stackoverflow.com/questions/59576602/getting-value-from-mysql-and-passing-to-django,getting value from Mysql and passing to Django,,,,,
2035,"['python', 'pandas', 'duplicates', 'pandas-groupby', 'apply']","{'account_id': 4849417, 'reputation': 143, 'user_id': 3912149, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1388446221/picture?type=large', 'display_name': 'Oleh Dubno', 'link': 'https://stackoverflow.com/users/3912149/oleh-dubno'}",True,426,,2,3,1594754115,1579833527,1579833941.0,59889744,CC BY-SA 4.0,https://stackoverflow.com/questions/59889744/pandas-groupby-is-duplicating-groups-when-using-apply-twice,Pandas groupby is duplicating groups when using apply twice,,,,,
2036,"['python', 'pandas']","{'account_id': 6413939, 'reputation': 4593, 'user_id': 4972716, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/a7c5b54d4f13c6bb4d1d4d40ca4d4ad1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stacey', 'link': 'https://stackoverflow.com/users/4972716/stacey'}",True,2409,,2,0,1594721118,1578670695,1585083957.0,59684734,CC BY-SA 4.0,https://stackoverflow.com/questions/59684734/appending-two-dataframes-attributeerror-nonetype-object-has-no-attribute-i,Appending two dataframes - AttributeError: &#39;NoneType&#39; object has no attribute &#39;is_extension&#39;,,,,,
2037,"['python', 'azure']","{'account_id': 17478978, 'reputation': 37, 'user_id': 12673242, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDTQDZibH3loe5u9LLWvbLGYa7lRrdPWlccTko3Sqg=k-s256', 'display_name': 'aadi sharma', 'link': 'https://stackoverflow.com/users/12673242/aadi-sharma'}",True,2046,,2,3,1594708650,1578467014,1594708650.0,59640908,CC BY-SA 4.0,https://stackoverflow.com/questions/59640908/how-to-install-python-3-6-in-your-azure-cloud-shell,How to install python 3.6 in your Azure Cloud Shell,,,,,
2038,"['python', 'python-asyncio']","{'account_id': 2363632, 'reputation': 26381, 'user_id': 2069812, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/3b9968835eb719e5d78a04ba7a2bafbd?s=256&d=identicon&r=PG', 'display_name': 'Jeef', 'link': 'https://stackoverflow.com/users/2069812/jeef'}",True,484,62882422.0,2,4,1594666370,1580137234,,59933653,CC BY-SA 4.0,https://stackoverflow.com/questions/59933653/async-python-logging-details-of-abstracteventloop-slow-callback-duration,async python logging details of AbstractEventLoop.slow_callback_duration,,,,,
2039,"['python', 'time', 'attributeerror']","{'account_id': 17433969, 'reputation': 5, 'user_id': 12637412, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e01645bdc38a0cef2f5eec1560249175?s=256&d=identicon&r=PG&f=1', 'display_name': 'PHughes', 'link': 'https://stackoverflow.com/users/12637412/phughes'}",True,7566,59558470.0,2,0,1594659443,1577940341,1577940388.0,59558379,CC BY-SA 4.0,https://stackoverflow.com/questions/59558379/attributeerror-float-object-has-no-attribute-time,AttributeError: &#39;Float&#39; object has no attribute &#39;time&#39;,,,,,
2040,"['python', 'hash', 'bcrypt']","{'user_type': 'does_not_exist', 'display_name': 'user12792517'}",True,546,59934532.0,1,-2,1594650238,1580139655,1582892445.0,59934361,CC BY-SA 4.0,https://stackoverflow.com/questions/59934361/bcrypt-hash-is-same-for-different-strings,Bcrypt hash is same for different strings,,,,,
2041,"['python', 'flask', 'flask-jwt-extended']","{'account_id': 10840595, 'reputation': 101, 'user_id': 7971959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b11b570b86265351fff703711a772cd5?s=256&d=identicon&r=PG', 'display_name': 'Gerry', 'link': 'https://stackoverflow.com/users/7971959/gerry'}",True,3337,,2,3,1594638782,1577959153,,59561402,CC BY-SA 4.0,https://stackoverflow.com/questions/59561402/flask-jwt-extended-decorator-jwt-token-in-blacklist-loader-always-revoked-toke,flask-jwt-extended: decorator @jwt.token_in_blacklist_loader always revoked token,,,,,
2042,"['python', 'python-3.x', 'mapreduce', 'mrjob']","{'account_id': 17070679, 'reputation': 23, 'user_id': 12351559, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db33640dcf15542c49106db807b3d868?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nachiket Deo', 'link': 'https://stackoverflow.com/users/12351559/nachiket-deo'}",True,280,62870257.0,1,0,1594621417,1578976138,1579450247.0,59727518,CC BY-SA 4.0,https://stackoverflow.com/questions/59727518/need-to-count-the-number-of-documents-in-a-particular-directory-using-python-m,Need to count the number of documents in a particular directory using python - MapReduce,,,,,
2043,"['python', 'debugging', 'gdb', 'lldb', 'pdb']","{'account_id': 12445735, 'reputation': 41, 'user_id': 11871342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab93c8c94f5abd50d295482bc03c43ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amr Memdu', 'link': 'https://stackoverflow.com/users/11871342/amr-memdu'}",True,1228,59757304.0,2,0,1594619432,1579071645,1579240566.0,59746473,CC BY-SA 4.0,https://stackoverflow.com/questions/59746473/debugging-python-script-that-runs-inside-lldb,Debugging Python script that runs inside lldb,,,,,
2044,"['python', 'arrays', 'numpy', 'matplotlib']","{'account_id': 15116032, 'reputation': 31153, 'user_id': 10908375, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L7f8w.jpg?s=256&g=1', 'display_name': 'Nicolas Gervais', 'link': 'https://stackoverflow.com/users/10908375/nicolas-gervais'}",True,783,,3,0,1594557139,1578845673,1594557139.0,59705706,CC BY-SA 4.0,https://stackoverflow.com/questions/59705706/how-do-i-randomly-rotate-a-square-in-a-2d-array,How do I randomly rotate a square in a 2D array?,,,,,
2045,"['python', 'pyqt', 'pyqtgraph']","{'account_id': 13450800, 'reputation': 4786, 'user_id': 9705687, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/v7dmz.jpg?s=256&g=1', 'display_name': 'bfris', 'link': 'https://stackoverflow.com/users/9705687/bfris'}",False,894,,0,0,1594471226,1580346365,1580346471.0,59977791,CC BY-SA 4.0,https://stackoverflow.com/questions/59977791/smooth-scatter-line-plots-in-pyqtgraph,Smooth scatter/line plots in pyqtgraph?,,,,,
2046,"['python', 'python-3.x', 'pdf', 'text']","{'account_id': 4540112, 'reputation': 5053, 'user_id': 3989931, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/Y7Ody.jpg?s=256&g=1', 'display_name': 'EquipDev', 'link': 'https://stackoverflow.com/users/3989931/equipdev'}",True,6420,,2,7,1594471103,1579861743,1579872443.0,59894592,CC BY-SA 4.0,https://stackoverflow.com/questions/59894592/how-to-read-simple-text-from-a-pdf-file-with-python,How to read simple text from a PDF file with Python?,,,,,
2047,"['python', 'xpath', 'findall']","{'account_id': 4977144, 'reputation': 79, 'user_id': 4003152, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b31ed1b25f586f863578ab6140898748?s=256&d=identicon&r=PG&f=1', 'display_name': 'Octane', 'link': 'https://stackoverflow.com/users/4003152/octane'}",True,391,,3,0,1594436033,1580209945,1580268152.0,59947438,CC BY-SA 4.0,https://stackoverflow.com/questions/59947438/python-findall-using-xpath-pattern-with-logical-and,Python findall using xpath pattern with logical AND,,,,,
2048,"['python', 'r', 'jsonlite']","{'account_id': 16102288, 'reputation': 2596, 'user_id': 11622712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01f3989fa62907f1d89449c106d92fa0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fluxy', 'link': 'https://stackoverflow.com/users/11622712/fluxy'}",True,1927,59922439.0,3,3,1594422102,1580066954,,59921946,CC BY-SA 4.0,https://stackoverflow.com/questions/59921946/how-to-read-a-newline-delimited-json-file-from-r,How to read a newline delimited JSON file from R?,,,,,
2049,"['python', 'flask', 'flask-sqlalchemy']","{'account_id': 11619517, 'reputation': 13, 'user_id': 8511208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43d5f83e436d4ab752b875a34c196104?s=256&d=identicon&r=PG&f=1', 'display_name': 'Toby', 'link': 'https://stackoverflow.com/users/8511208/toby'}",True,1038,,1,1,1594409073,1579072878,,59746716,CC BY-SA 4.0,https://stackoverflow.com/questions/59746716/how-do-i-include-dynamic-urls-in-flask-sitemap,How do I include dynamic URLs in flask-sitemap?,,,,,
2050,"['python', 'django']","{'account_id': 8182861, 'reputation': 7791, 'user_id': 6159441, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/1d98a86d48d0198ddb6d2c888ae8a2a3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Learner', 'link': 'https://stackoverflow.com/users/6159441/learner'}",False,268,,0,0,1594409013,1579843964,1594409013.0,59890840,CC BY-SA 4.0,https://stackoverflow.com/questions/59890840/cookie-is-not-set-while-redirecting-in-django,Cookie is not set while redirecting in Django,,,,,
