,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,migrated_from,locked_date
2053,"['c++', 'boost', 'solaris']","{'account_id': 1235299, 'reputation': 1900, 'user_id': 1198993, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f72dec256589fbedb5b8ec039ab23018?s=256&d=identicon&r=PG', 'display_name': 'anonymous', 'link': 'https://stackoverflow.com/users/1198993/anonymous'}",True,625,14058049.0,1,1,1356626530,1356540950,14043611,CC BY-SA 3.0,https://stackoverflow.com/questions/14043611/boost-library-on-solaris,Boost library on Solaris,1356558597.0,,,,,,
2054,"['c++', 'c', 'eclipse', 'netburner']","{'account_id': 2115717, 'reputation': 11, 'user_id': 1880095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c399aa8a8dec708b7d2a4842b85613a1?s=256&d=identicon&r=PG', 'display_name': 'Ben Norris', 'link': 'https://stackoverflow.com/users/1880095/ben-norris'}",False,268,,1,1,1356626114,1354734045,13730499,CC BY-SA 3.0,https://stackoverflow.com/questions/13730499/error-with-f-close-writing-to-sd-card-my-final-project,Error with f_close (writing to SD card my final project),,,,,,,
2055,"['c++', 'dll', 'resources', 'icons', 'logitech']","{'account_id': 2165974, 'reputation': 41, 'user_id': 1919089, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/c982e44885cdb4c7773711d427440c5f?s=256&d=identicon&r=PG', 'display_name': 'Test Jef', 'link': 'https://stackoverflow.com/users/1919089/test-jef'}",True,850,,1,0,1356622643,1356432120,14029887,CC BY-SA 3.0,https://stackoverflow.com/questions/14029887/loading-images-from-resource-dont-workc-dll,Loading images from resource don&#39;t work(C++ Dll),1356622643.0,,,,,,
2056,"['java', 'c++']","{'account_id': 550510, 'reputation': 11241, 'user_id': 1921872, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/cPqCo.jpg?s=256&g=1', 'display_name': 'Muhammad Umar', 'link': 'https://stackoverflow.com/users/1921872/muhammad-umar'}",True,159,14056941.0,2,-3,1356622552,1356621370,14056887,CC BY-SA 3.0,https://stackoverflow.com/questions/14056887/conversion-of-c-statement-into-java,Conversion of C++ statement into Java,,,,,,,
2057,"['c++', 'integer', 'hex']","{'account_id': 1136055, 'reputation': 1545, 'user_id': 1121104, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/27ca3ef73cdee26af8455de8560bb11d?s=256&d=identicon&r=PG', 'display_name': 'Zyx 2000', 'link': 'https://stackoverflow.com/users/1121104/zyx-2000'}",True,1016,14056546.0,3,1,1356622423,1356616908,14055898,CC BY-SA 3.0,https://stackoverflow.com/questions/14055898/most-efficient-way-to-convert-8-hex-chars-into-a-4-uint8-t-array,Most efficient way to convert 8 hex chars into a 4-uint8_t array?,,,,,,,
2058,"['c++', 'vector']","{'account_id': 252872, 'reputation': 4005, 'user_id': 531203, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/82533bb41e8234f190d6ceb9c73cab22?s=256&d=identicon&r=PG', 'display_name': 'JavaCake', 'link': 'https://stackoverflow.com/users/531203/javacake'}",True,1000,14032698.0,2,0,1356622150,1356456602,14032682,,https://stackoverflow.com/questions/14032682/template-issue-with-vector,Template issue with vector,1495539786.0,1356459633.0,exact duplicate,,,,
2059,"['c++', 'qt']","{'account_id': 327496, 'reputation': 1795, 'user_id': 649910, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/265acb6f73379303762ecbdb407e451b?s=256&d=identicon&r=PG', 'display_name': 'Mariusz', 'link': 'https://stackoverflow.com/users/649910/mariusz'}",True,730,14057047.0,1,-1,1356622054,1356619412,14056464,,https://stackoverflow.com/questions/14056464/how-to-interact-with-another-application,How to interact with another application?,,1356630063.0,not a real question,,,,
2060,"['c++', 'templates', 'c++11']","{'account_id': 1149452, 'reputation': 64029, 'user_id': 1131467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6115f0a575cf85c444663504d5f1b3c3?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/1131467/andrew-tomazos'}",True,2047,14016672.0,2,4,1356621927,1356317710,14016541,CC BY-SA 3.0,https://stackoverflow.com/questions/14016541/c11-optional-template-type-parameter,C++11 Optional Template Type Parameter?,,,,,,,
2061,['c++'],"{'account_id': 1405317, 'reputation': 131, 'user_id': 1394501, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/97117d66f134486ec8fd1574f918cce7?s=256&d=identicon&r=PG', 'display_name': 'AmitM9S6', 'link': 'https://stackoverflow.com/users/1394501/amitm9s6'}",True,117,14056554.0,2,-1,1356621858,1356619120,14056389,CC BY-SA 3.0,https://stackoverflow.com/questions/14056389/cannot-reach-a-vector-in-a-differend-class-using-friend,Cannot reach a vector in a differend class using &quot;Friend&quot;,1356619625.0,,,,,,
2062,"['c++', 'linux', 'usb', 'hid', 'mount-point']","{'account_id': 56407, 'reputation': 11977, 'user_id': 168960, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/SUOMO.jpg?s=256&g=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/168960/alex'}",False,1990,,0,1,1356621710,1355945472,13959740,CC BY-SA 3.0,https://stackoverflow.com/questions/13959740/determine-system-path-for-hid-devices,Determine system path for HID devices,1356621710.0,,,,,,
2063,"['c++', 'python', 'autotools', 'boost-python', 'automake']","{'account_id': 213853, 'reputation': 1556, 'user_id': 467472, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/bdb3d6e69beae52df45d97936335f0d6?s=256&d=identicon&r=PG', 'display_name': 'David Mokon Bond', 'link': 'https://stackoverflow.com/users/467472/david-mokon-bond'}",True,567,14056599.0,1,1,1356620065,1355372327,13852880,CC BY-SA 3.0,https://stackoverflow.com/questions/13852880/python-embedded-in-c,Python Embedded in C++,,,,,,,
2064,"['c#', 'c++', 'serialization', 'com']","{'account_id': 57767, 'reputation': 901, 'user_id': 173073, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/SIrcJ.jpg?s=256&g=1', 'display_name': 'Dzmitry Lahoda', 'link': 'https://stackoverflow.com/users/173073/dzmitry-lahoda'}",True,290,14056553.0,1,0,1356619810,1356605068,14053374,CC BY-SA 3.0,https://stackoverflow.com/questions/14053374/using-com-binary-serialization-as-c-and-c-undrestadable-format,Using COM binary serialization as C# and C++ undrestadable format,,,,,,,
2065,"['c++', 'sql', 'visual-c++', 'cmake', 'mingw']","{'account_id': 960900, 'reputation': 173, 'user_id': 985272, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/83a1170e0ff42acfdb2cda299d6f32bd?s=256&d=identicon&r=PG', 'display_name': 'Roland Sams', 'link': 'https://stackoverflow.com/users/985272/roland-sams'}",True,5267,14010281.0,1,-1,1356618967,1356233204,14008373,,https://stackoverflow.com/questions/14008373/cmake-trouble-with-mingw,CMake trouble with Mingw,1356618967.0,1356281196.0,not a real question,,,,
2066,"['c++', 'inheritance']","{'account_id': 1458550, 'reputation': 118, 'user_id': 1373513, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ea0639a6fbd13c9734196ad0a8e00765?s=256&d=identicon&r=PG', 'display_name': 'Octopussy', 'link': 'https://stackoverflow.com/users/1373513/octopussy'}",True,3999,14055562.0,4,-1,1356618746,1356614969,14055516,,https://stackoverflow.com/questions/14055516/c-expected-class-name-before-token-class-inheritance,c++ expected class-name before &#39;{&#39; token class inheritance,1495535086.0,1356623213.0,exact duplicate,,,,
2067,"['c++', 'buffer', 'opencl']","{'account_id': 339284, 'reputation': 93, 'user_id': 1855247, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/3f0c1b0f2f5f7ab1d3bd13e93e3aca39?s=256&d=identicon&r=PG', 'display_name': 'MrWolvwxyz', 'link': 'https://stackoverflow.com/users/1855247/mrwolvwxyz'}",True,1111,14056282.0,1,0,1356618668,1356565879,14047718,CC BY-SA 3.0,https://stackoverflow.com/questions/14047718/declaring-an-array-of-buffers-in-c,Declaring an array of buffers in C++,1356566178.0,,,,,,
2068,"['c++', 'dll']","{'account_id': 2171025, 'reputation': 11, 'user_id': 1923014, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75a85fa3b123ce6929c3efde8dc75751?s=256&d=identicon&r=PG', 'display_name': 'Fatih Şen', 'link': 'https://stackoverflow.com/users/1923014/fatih-%c5%9een'}",False,225,,0,1,1356617113,1356611961,14054863,CC BY-SA 3.0,https://stackoverflow.com/questions/14054863/injection-function-value-to-global-variable-failure,injection function value to global variable failure,1356617113.0,,,,,,
2069,"['c++', 'python', 'vba', 'embedding']","{'account_id': 2180796, 'reputation': 323, 'user_id': 1930345, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0e8157a26362a34658686bba4ff07793?s=256&d=identicon&r=PG', 'display_name': 'M Darblade', 'link': 'https://stackoverflow.com/users/1930345/m-darblade'}",True,181,14055017.0,3,1,1356616084,1356609380,14054297,CC BY-SA 3.0,https://stackoverflow.com/questions/14054297/adding-a-script-in-a-c-application,Adding a script in a C++ application,,,,,,,
2070,"['c++', 'image-processing', 'opencv']","{'account_id': 1944955, 'reputation': 95, 'user_id': 1750327, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/05aee1510f17c4ac07cb60275318a159?s=256&d=identicon&r=PG', 'display_name': 'Aditya Bhat', 'link': 'https://stackoverflow.com/users/1750327/aditya-bhat'}",True,2464,14052640.0,3,0,1356613491,1356534558,14042397,CC BY-SA 3.0,https://stackoverflow.com/questions/14042397/i-am-struck-at-finding-the-point-of-intersection-of-most-lines-in-an-image,I am struck at finding the point of intersection of most lines in an image,,,,,,,
2071,"['c++', 'c', 'linux', 'windows', 'equivalent']","{'account_id': 470244, 'reputation': 6438, 'user_id': 877329, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/0b5c9fa7b8fa8139c1330b5fbbd5f934?s=256&d=identicon&r=PG', 'display_name': 'user877329', 'link': 'https://stackoverflow.com/users/877329/user877329'}",True,2797,14042705.0,1,5,1356612897,1356535694,14042586,CC BY-SA 3.0,https://stackoverflow.com/questions/14042586/getcommandline-linux-true-equivalent,GetCommandLine linux *true* equivalent,,,,,,,
2072,"['c++', 'boost', 'poco-libraries', 'taskmanager']","{'user_type': 'does_not_exist', 'display_name': 'user1348669'}",True,1157,13746984.0,1,0,1356612099,1354804175,13745727,CC BY-SA 3.0,https://stackoverflow.com/questions/13745727/poco-task-manager-boost-threads-mixing-and-matching,Poco Task Manager / Boost Threads mixing and matching,1356612099.0,,,,,,
2073,"['c++', 'templates', 'extern']","{'account_id': 1462438, 'reputation': 999, 'user_id': 1376351, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/818d26b1c044b8f0da7bd6b795c9db00?s=256&d=identicon&r=PG', 'display_name': 'lichenbo', 'link': 'https://stackoverflow.com/users/1376351/lichenbo'}",True,139,14054401.0,3,1,1356611963,1356609671,14054359,,https://stackoverflow.com/questions/14054359/how-can-i-call-an-externed-template-function-in-c,How can I call an externed template function in C++,1495541072.0,1356616112.0,exact duplicate,,,,
2074,"['c++', 'mutex', 'poco-libraries']","{'account_id': 515885, 'reputation': 2213, 'user_id': 1193549, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/7b811c496d6a82fb2e716e885d268e96?s=256&d=identicon&r=PG', 'display_name': 'hunyadym', 'link': 'https://stackoverflow.com/users/1193549/hunyadym'}",False,1962,,0,0,1356611959,1355584141,13893342,CC BY-SA 3.0,https://stackoverflow.com/questions/13893342/poco-mutex-causes-unhandled-exception-after-close-of-the-program,Poco Mutex causes unhandled exception after close of the program,1356611959.0,,,,,,
2075,"['c++', 'performance']","{'account_id': 1798432, 'reputation': 1422, 'user_id': 1667131, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/997ca284d5117761ec5a417a5ba95760?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leonardo', 'link': 'https://stackoverflow.com/users/1667131/leonardo'}",True,117,14052530.0,2,1,1356611923,1356601236,14052490,CC BY-SA 3.0,https://stackoverflow.com/questions/14052490/are-there-any-special-ways-using-a-c-standard-to-assign-two-values-to-two-vari,Are there any special ways using a C++ standard to assign two values to two variables simultaneously?,1495540133.0,,,,,,
2076,"['c++', 'linux', 'system-calls', 'sendfile']","{'account_id': 1283583, 'reputation': 147, 'user_id': 1237113, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0fe0099a788267bfdaa8c38386feb27?s=256&d=identicon&r=PG', 'display_name': 'Tengchao', 'link': 'https://stackoverflow.com/users/1237113/tengchao'}",True,2679,14054759.0,2,6,1356611707,1356611277,14054732,CC BY-SA 3.0,https://stackoverflow.com/questions/14054732/sendfile-doesnt-copy-file-contents,sendfile doesn&#39;t copy file contents,1356611707.0,,,,,,
2077,['c++'],"{'account_id': 2180431, 'reputation': 311, 'user_id': 1930059, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3535e10d5082c08eec2531331d530ce?s=256&d=identicon&r=PG', 'display_name': 'Abdullah Nasim', 'link': 'https://stackoverflow.com/users/1930059/abdullah-nasim'}",True,217,,4,0,1356611190,1356533472,14042231,CC BY-SA 3.0,https://stackoverflow.com/questions/14042231/is-there-any-way-to-prevent-access-to-text-files-other-than-encryption,Is there any way to prevent access to text files other than encryption?,1356533928.0,,,,,,
2078,"['c++', 'voip', 'pjsip', 'dtmf']","{'account_id': 1355779, 'reputation': 779, 'user_id': 1294199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24c34d98233eae69f81f25a070aec485?s=256&d=identicon&r=PG', 'display_name': 'Demo_S', 'link': 'https://stackoverflow.com/users/1294199/demo-s'}",False,363,,0,2,1356611048,1356611048,14054664,CC BY-SA 3.0,https://stackoverflow.com/questions/14054664/is-pjsip-endpt-handle-events-necessary-for-pjsip-timer,is pjsip_endpt_handle_events necessary for pjsip timer,,,,,,,
2079,"['c++', 'oop', 'petsc']","{'account_id': 1774837, 'reputation': 21, 'user_id': 1618800, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3c755c6676b00591456e2357477db48?s=256&d=identicon&r=PG', 'display_name': 'Soumya', 'link': 'https://stackoverflow.com/users/1618800/soumya'}",False,109,,0,1,1356610450,1356610043,14054448,CC BY-SA 3.0,https://stackoverflow.com/questions/14054448/petsc-pf-objects-and-user-defined-functions,PETSc PF objects and user defined functions,1356610450.0,,,,,,
2080,"['c++', 'file', 'map', 'external', 'sfml']","{'account_id': 2033357, 'reputation': 99, 'user_id': 1816388, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/48f2cd767f95c7b34f2f19f378c4f38f?s=256&d=identicon&r=PG', 'display_name': 'user1816388', 'link': 'https://stackoverflow.com/users/1816388/user1816388'}",True,1236,14054327.0,1,0,1356610367,1356608165,14054032,CC BY-SA 3.0,https://stackoverflow.com/questions/14054032/sfml-2-0-loading-from-a-map-file,SFML 2.0 Loading from a map file,1356608739.0,,,,,,
2081,"['c++', 'sorting', 'linked-list']","{'account_id': 2123855, 'reputation': 31, 'user_id': 1886538, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9dd61a2d1d60872fb89fdb4d13f91740?s=256&d=identicon&r=PG', 'display_name': 'Daimba', 'link': 'https://stackoverflow.com/users/1886538/daimba'}",False,204,,1,0,1356608150,1356120701,13996605,CC BY-SA 3.0,https://stackoverflow.com/questions/13996605/readin-infile-into-linked-list-and-sort-by-name,Readin inFile into Linked List and sort by name,1356608150.0,,,,,,
2082,['c++'],"{'account_id': 511203, 'reputation': 21, 'user_id': 1683597, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/55fe9b9760ed0884597b9f0fec4952f7?s=256&d=identicon&r=PG', 'display_name': 'S F', 'link': 'https://stackoverflow.com/users/1683597/s-f'}",True,96,,2,0,1356607900,1356523764,14040380,CC BY-SA 3.0,https://stackoverflow.com/questions/14040380/slight-change-to-bool-prime-function,Slight change to bool prime function,1495542460.0,,,,,,
2083,"['c++', 'wmi', 'cryptoapi']","{'account_id': 319881, 'reputation': 1135, 'user_id': 637864, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/Ioxul.png?s=256&g=1', 'display_name': 'richvdh', 'link': 'https://stackoverflow.com/users/637864/richvdh'}",True,1641,14053718.0,1,0,1356606708,1356097674,13991337,CC BY-SA 3.0,https://stackoverflow.com/questions/13991337/why-does-cryptacquirecontext-return-error-access-denied-when-called-from-a-proce,Why does CryptAcquireContext return ERROR_ACCESS_DENIED when called from a process started via WMI?,,,,,,,
2084,"['c++', 'operator-overloading']","{'account_id': 1306458, 'reputation': 1894, 'user_id': 1255371, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/8ae39c84bbeb380fd6dbd4258c1fb503?s=256&d=identicon&r=PG', 'display_name': 'tobi', 'link': 'https://stackoverflow.com/users/1255371/tobi'}",True,160,14053651.0,1,0,1356606401,1356605899,14053553,CC BY-SA 4.0,https://stackoverflow.com/questions/14053553/array-operator-overloading,Array operator overloading,1592644375.0,,,,,,
2085,"['c++', 'sockets', 'ipc', 'asyncsocket', 'inter-process-communicat']","{'account_id': 205831, 'reputation': 41839, 'user_id': 454780, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d8238ae773f9d75e510abe305209189f?s=256&d=identicon&r=PG', 'display_name': 'trusktr', 'link': 'https://stackoverflow.com/users/454780/trusktr'}",True,92,14052351.0,2,0,1356606247,1356599608,14052146,CC BY-SA 3.0,https://stackoverflow.com/questions/14052146/how-do-i-accept-any-number-of-connections-using-accept-during-a-certain-time,How do I accept any number of connections using `accept()` during a certain time period?,1356601518.0,,,,,,
2086,"['c++', 'c']","{'account_id': 1443705, 'reputation': 6286, 'user_id': 1363007, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/3b4c8c3000b42ba669c8d400a303ba65?s=256&d=identicon&r=PG', 'display_name': 'Krab', 'link': 'https://stackoverflow.com/users/1363007/krab'}",True,357,,4,4,1356606010,1356531417,14041831,CC BY-SA 3.0,https://stackoverflow.com/questions/14041831/how-to-compile-app-in-c-with-module,How to compile app in C with module?,1356532470.0,,,,,,
2087,"['c++', 'stl']","{'account_id': 1235322, 'reputation': 1557, 'user_id': 1246550, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/FLLPA.jpg?s=256&g=1', 'display_name': 'vinayan', 'link': 'https://stackoverflow.com/users/1246550/vinayan'}",True,2285,14052831.0,1,2,1356603431,1356602679,14052806,CC BY-SA 3.0,https://stackoverflow.com/questions/14052806/inserting-unique-elements-from-stdvector-to-stdset,inserting unique elements from std::vector to std::set,1356603431.0,,,,,,
2088,"['c++', 'pointers', 'constants']","{'account_id': 113477, 'reputation': 2119, 'user_id': 298851, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/G7fYt.png?s=256&g=1', 'display_name': 'sepisoad', 'link': 'https://stackoverflow.com/users/298851/sepisoad'}",True,292,14052924.0,1,3,1356603213,1356601892,14052633,,https://stackoverflow.com/questions/14052633/what-does-int-const-num-mean,What does &quot;int* const* num&quot; mean?,1495540601.0,1356603497.0,exact duplicate,,,,
2089,"['c++', 'vector']","{'account_id': 2182607, 'reputation': 35, 'user_id': 1931745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7684587ddb449621e1d8883289942c4f?s=256&d=identicon&r=PG', 'display_name': 'Baribal', 'link': 'https://stackoverflow.com/users/1931745/baribal'}",True,382,14052816.0,1,1,1356603127,1356602416,14052739,CC BY-SA 3.0,https://stackoverflow.com/questions/14052739/insert-string-into-a-specified-location-of-a-2d-vector,Insert string into a specified location of a 2D vector,1356603127.0,,,,,,
2090,"['c++', 'winapi', 'visual-c++', 'glew']","{'account_id': 296995, 'reputation': 2467, 'user_id': 602272, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e3cad999bf79f0232f5d60dee3b7bf2a?s=256&d=identicon&r=PG', 'display_name': 'Jesse Brands', 'link': 'https://stackoverflow.com/users/602272/jesse-brands'}",True,1880,14050346.0,1,2,1356602724,1356556056,14046272,CC BY-SA 3.0,https://stackoverflow.com/questions/14046272/linker-errors-lnk2001-when-library-compiles-fine,Linker errors (LNK2001) when library compiles fine,1356602724.0,,,,,,
2091,"['c++', 'visual-studio-2010', 'qt', 'linker']","{'account_id': 1099883, 'reputation': 12051, 'user_id': 1494037, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/3ed469a16aa307a65727a863da1fc4b0?s=256&d=identicon&r=PG', 'display_name': 'Johnny Pauling', 'link': 'https://stackoverflow.com/users/1494037/johnny-pauling'}",False,343,,1,0,1356602578,1356546193,14044546,CC BY-SA 3.0,https://stackoverflow.com/questions/14044546/qt-enumprocess-unresolved-external,Qt EnumProcess - unresolved external,,,,,,,
2092,"['c++', 'html', 'winapi']","{'account_id': 1687688, 'reputation': 48, 'user_id': 1550628, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee80909dada56639b9467b98b94e0615?s=256&d=identicon&r=PG', 'display_name': 'Extn3389', 'link': 'https://stackoverflow.com/users/1550628/extn3389'}",True,621,,1,0,1356601759,1356601306,14052509,CC BY-SA 3.0,https://stackoverflow.com/questions/14052509/display-html-content-without-a-window-in-win32,Display HTML content without a window in WIN32,,,,,,,
2093,"['c++', 'eclipse', 'command-line', 'compilation', 'makefile']","{'account_id': 325384, 'reputation': 53201, 'user_id': 646543, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/a6xF2.jpg?s=256&g=1', 'display_name': 'Michael0x2a', 'link': 'https://stackoverflow.com/users/646543/michael0x2a'}",True,5215,14052068.0,2,4,1356599234,1356565687,14047694,CC BY-SA 3.0,https://stackoverflow.com/questions/14047694/how-to-compile-windriver-eclipse-c-projects-from-the-command-line,How to compile WindRiver/Eclipse C++ projects from the command line?,1495535248.0,,,,,,
2094,"['c++', 'windows']","{'account_id': 1284089, 'reputation': 725, 'user_id': 1237532, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0054adbfb9170e2f6ee09e35f16cf5ce?s=256&d=identicon&r=PG', 'display_name': 'Spencer Hire', 'link': 'https://stackoverflow.com/users/1237532/spencer-hire'}",True,5902,14051934.0,2,2,1356598686,1356597253,14051680,CC BY-SA 3.0,https://stackoverflow.com/questions/14051680/using-mingw-and-g-compiler,using mingw and g++ compiler,1356597442.0,,,,,,
2095,"['c++', 'visual-studio', 'random', 'gnu']","{'account_id': 2178965, 'reputation': 3, 'user_id': 1928904, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81c3f061b1672f1b117fcd3393a58676?s=256&d=identicon&r=PG', 'display_name': 'prueg', 'link': 'https://stackoverflow.com/users/1928904/prueg'}",True,1660,14035330.0,1,0,1356598454,1356487030,14035282,CC BY-SA 3.0,https://stackoverflow.com/questions/14035282/stdlib-hs-random-on-ms-visual-studio-2008,stdlib.h&#39;s random() on MS Visual Studio 2008,,,,,,,
2096,"['c++', 'networking', 'void-pointers']","{'account_id': 264526, 'reputation': 461, 'user_id': 550878, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/02f1c5a9ba284eab6f8853327606bd04?s=256&d=identicon&r=PG', 'display_name': 'ChiggenWingz', 'link': 'https://stackoverflow.com/users/550878/chiggenwingz'}",True,997,,1,0,1356598038,1356576803,14048818,CC BY-SA 3.0,https://stackoverflow.com/questions/14048818/passing-different-types-of-data-to-void-pointer-function-to-add-to-a-network-pac,Passing different types of data to void pointer function to add to a network packet (I think?),1356598038.0,,,,,,
2097,"['c++', 'sse']","{'account_id': 2022066, 'reputation': 726, 'user_id': 1807991, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/0aedfd41917caab359e3a6fe9ae0145b?s=256&d=identicon&r=PG', 'display_name': 'hello.co', 'link': 'https://stackoverflow.com/users/1807991/hello-co'}",True,1520,14051433.0,1,5,1356595820,1356593848,14051140,CC BY-SA 3.0,https://stackoverflow.com/questions/14051140/how-invert-m128-into-ints,how invert __m128 into ints,1356593878.0,,,,,,
2098,"['c++', 'opengl-es', 'opengl-es-2.0']","{'account_id': 401735, 'reputation': 23960, 'user_id': 3758484, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/pJmdo.jpg?s=256&g=1', 'display_name': 'johnbakers', 'link': 'https://stackoverflow.com/users/3758484/johnbakers'}",True,969,14051366.0,1,1,1356595797,1356594724,14051277,CC BY-SA 3.0,https://stackoverflow.com/questions/14051277/why-isnt-push-pop-matrix-equivalence-necessary-in-opengl-es-2-0,Why isn&#39;t push/pop matrix equivalence necessary in OpenGL ES 2.0?,,,,,,,
2099,['c++'],"{'account_id': 1482247, 'reputation': 92, 'user_id': 1391352, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/545a76ee872198db42ef4fe58accda7f?s=256&d=identicon&r=PG', 'display_name': 'Adhy', 'link': 'https://stackoverflow.com/users/1391352/adhy'}",True,101,14051428.0,1,0,1356595786,1356595432,14051373,CC BY-SA 3.0,https://stackoverflow.com/questions/14051373/how-do-i-separate-string-and-integer-variables-in-same-one-resources,How do I separate String and Integer variables in same one resources,,,,,,,
2100,"['android', 'c++', 'linux', 'sockets', 'tcp']","{'account_id': 1944946, 'reputation': 25, 'user_id': 1750320, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0a2622e97c30c7707e0762121356941?s=256&d=identicon&r=PG', 'display_name': 'super_cocoa', 'link': 'https://stackoverflow.com/users/1750320/super-cocoa'}",True,84,14051356.0,1,0,1356595324,1356593512,14051078,CC BY-SA 3.0,https://stackoverflow.com/questions/14051078/find-and-communicate-cross-subnet,Find and communicate cross subnet,,,,,,,
2101,"['c++', 'libpng']","{'account_id': 1576433, 'reputation': 22130, 'user_id': 1462718, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/7d451483b64aa999fecf316e7132afc6?s=256&d=identicon&r=PG', 'display_name': 'Brandon', 'link': 'https://stackoverflow.com/users/1462718/brandon'}",True,2849,,1,1,1356594110,1356370970,14024240,CC BY-SA 3.0,https://stackoverflow.com/questions/14024240/libpng-background,LibPng Background,,,,,,,
